energy_ev,total_up,C_s_up,C_p_up,Hg_p_up,Hg_d_up,Na_s_up,S_s_up,S_p_up
-3.23261631,1.63881940,0.03921775,0.16785952,0.65595225,0.17817230,0.06774035,0.01077280,0.90113254
-3.22661331,1.73426225,0.04236088,0.17904603,0.69463195,0.18868639,0.07252167,0.01160650,0.95210619
-3.22061031,1.82596704,0.04548439,0.19008858,0.73200700,0.19870394,0.07733391,0.01248272,1.00106017
-3.21460730,1.91288488,0.04855061,0.20083882,0.76755981,0.20811323,0.08216630,0.01340854,1.04747475
-3.20860430,1.99410948,0.05152081,0.21116021,0.80082789,0.21681607,0.08701603,0.01439303,1.09091736
-3.20260130,2.06890396,0.05435606,0.22093203,0.83141659,0.22473073,0.09188898,0.01544721,1.13105553
-3.19659830,2.13672132,0.05701812,0.23005283,0.85900973,0.23179416,0.09680010,0.01658393,1.16766607
-3.19059530,2.19721762,0.05947035,0.23844344,0.88337736,0.23796359,0.10177332,0.01781761,1.20063960
-3.18459230,2.25025694,0.06167864,0.24604908,0.90438024,0.24321724,0.10684099,0.01916388,1.22998021
-3.17858929,2.29590761,0.06361222,0.25284061,0.92197084,0.24755421,0.11204287,0.02063912,1.25580006
-3.17258629,2.33442971,0.06524444,0.25881483,0.93619052,0.25099345,0.11742458,0.02225988,1.27830906
-3.16658329,2.36625447,0.06655339,0.26399362,0.94716319,0.25357200,0.12303554,0.02404222,1.29779999
-3.16058029,2.39195621,0.06752241,0.26842210,0.95508560,0.25534246,0.12892660,0.02600095,1.31462991
-3.15457729,2.41221850,0.06814047,0.27216583,0.96021476,0.25636989,0.13514727,0.02814889,1.32919850
-3.14857429,2.42779597,0.06840234,0.27530702,0.96285308,0.25672828,0.14174271,0.03049602,1.34192470
-3.14257129,2.43947376,0.06830861,0.27794020,0.96333210,0.25649678,0.14875073,0.03304875,1.35322261
-3.13656828,2.44802676,0.06786556,0.28016728,0.96199542,0.25575594,0.15619875,0.03580919,1.36347814
-3.13056528,2.45418058,0.06708486,0.28209241,0.95918198,0.25458400,0.16410097,0.03877446,1.37302736
-3.12456228,2.45857618,0.06598316,0.28381674,0.95521032,0.25305364,0.17245591,0.04193621,1.38213790
-3.11855928,2.46173995,0.06458152,0.28543348,0.95036461,0.25122913,0.18124436,0.04528021,1.39099417
-3.11255628,2.46406053,0.06290476,0.28702340,0.94488322,0.24916412,0.19042798,0.04878616,1.39968729
-3.10655328,2.46577341,0.06098081,0.28865090,0.93895020,0.24690014,0.19994848,0.05242762,1.40820991
-3.10055028,2.46695373,0.05883991,0.29036102,0.93269004,0.24446584,0.20972766,0.05617224,1.41645641
-3.09454727,2.46751751,0.05651390,0.29217732,0.92616577,0.24187692,0.21966807,0.05998209,1.42422807
-3.08854427,2.46723077,0.05403551,0.29410074,0.91938040,0.23913684,0.22965453,0.06381424,1.43124300
-3.08254127,2.46572591,0.05143762,0.29610958,0.91228144,0.23623807,0.23955636,0.06762152,1.43715007
-3.07653827,2.46252418,0.04875272,0.29816041,0.90476801,0.23316387,0.24923025,0.07135344,1.44154616
-3.07053527,2.45706294,0.04601232,0.30019003,0.89670018,0.22989054,0.25852370,0.07495728,1.44399559
-3.06453227,2.44872618,0.04324654,0.30211814,0.88790982,0.22638977,0.26727895,0.07837921,1.44405096
-3.05852926,2.43687688,0.04048373,0.30385085,0.87821245,0.22263126,0.27533717,0.08156563,1.44127412
-3.05252626,2.42088952,0.03775026,0.30528467,0.86741934,0.21858523,0.28254289,0.08446439,1.43525654
-3.04652326,2.40018156,0.03507032,0.30631096,0.85534951,0.21422481,0.28874840,0.08702614,1.42563813
-3.04052026,2.37424250,0.03246592,0.30682061,0.84184084,0.20952824,0.29381809,0.08920561,1.41212373
-3.03451726,2.34265971,0.02995686,0.30670873,0.82676012,0.20448069,0.29763245,0.09096276,1.39449690
-3.02851426,2.30514015,0.02756083,0.30587935,0.81001170,0.19907584,0.30009175,0.09226388,1.37263050
-3.02251126,2.26152761,0.02529353,0.30424985,0.79154435,0.19331692,0.30111917,0.09308255,1.34649403
-3.01650825,2.21181508,0.02316887,0.30175503,0.77135652,0.18721750,0.30066331,0.09340038,1.31615754
-3.01050525,2.15615245,0.02119917,0.29835073,0.74949981,0.18080179,0.29870006,0.09320758,1.28179249
-3.00450225,2.09484941,0.01939531,0.29401687,0.72608067,0.17410468,0.29523372,0.09250332,1.24366953
-2.99849925,2.02837405,0.01776699,0.28875990,0.70126068,0.16717136,0.29029732,0.09129586,1.20215378
-2.99249625,1.95734742,0.01632288,0.28261445,0.67525532,0.16005675,0.28395223,0.08960244,1.15769784
-2.98649325,1.88253453,0.01507075,0.27564435,0.64833147,0.15282468,0.27628704,0.08744890,1.11083297
-2.98049025,1.80483215,0.01401760,0.26794282,0.62080392,0.14554683,0.26741567,0.08486918,1.06215884
-2.97448724,1.72525404,0.01316969,0.25963189,0.59303085,0.13830156,0.25747492,0.08190452,1.01233219
-2.96848424,1.64491374,0.01253257,0.25086106,0.56540853,0.13117263,0.24662150,0.07860253,0.96205473
-2.96248124,1.56500560,0.01211098,0.24180516,0.53836529,0.12424784,0.23502850,0.07501610,0.91206048
-2.95647824,1.48678418,0.01190879,0.23266160,0.51235483,0.11761754,0.22288168,0.07120219,0.86310293
-2.95047524,1.41154232,0.01192876,0.22364682,0.48784890,0.11137314,0.21037544,0.06722054,0.81594194
-2.94447224,1.34058831,0.01217240,0.21499223,0.46532946,0.10560562,0.19770874,0.06313239,0.77133067
-2.93846923,1.27522215,0.01263963,0.20693953,0.44528011,0.10040391,0.18508105,0.05899916,0.73000267
-2.93246623,1.21671138,0.01332856,0.19973561,0.42817713,0.09585336,0.17268836,0.05488115,0.69265896
-2.92646323,1.16626650,0.01423516,0.19362709,0.41447989,0.09203418,0.16071951,0.05083642,0.65995550
-2.92046023,1.12501640,0.01535292,0.18885449,0.40462079,0.08901979,0.14935272,0.04691971,0.63249083
-2.91445723,1.09398395,0.01667264,0.18564631,0.39899486,0.08687537,0.13875257,0.04318145,0.61079420
-2.90845423,1.07406219,0.01818213,0.18421298,0.39794909,0.08565628,0.12906728,0.03966705,0.59531416
-2.90245123,1.06599144,0.01986607,0.18474087,0.40177171,0.08540668,0.12042651,0.03641625,0.58640791
-2.89644822,1.07033779,0.02170585,0.18738651,0.41068161,0.08615811,0.11293953,0.03346267,0.58433150
-2.89044522,1.08747344,0.02367963,0.19227107,0.42481832,0.08792831,0.10669383,0.03083349,0.58923119
-2.88444222,1.11755949,0.02576241,0.19947532,0.44423278,0.09072012,0.10175414,0.02854937,0.60113624
-2.87843922,1.16053177,0.02792621,0.20903524,0.46887924,0.09452059,0.09816183,0.02662440,0.61995344
-2.87243622,1.21609032,0.03014048,0.22093837,0.49860892,0.09930035,0.09593466,0.02506622,0.64546362
-2.86643322,1.28369318,0.03237251,0.23512113,0.53316558,0.10501320,0.09506688,0.02387625,0.67732066
-2.86043022,1.36255505,0.03458802,0.25146721,0.57218354,0.11159608,0.09552963,0.02305000,0.71505302
-2.85442721,1.45165142,0.03675183,0.26980724,0.61518858,0.11896929,0.09727163,0.02257743,0.75806827
-2.84842421,1.54972861,0.03882863,0.28991979,0.66160178,0.12703721,0.10022017,0.02244335,0.80566071
-2.84242121,1.65531997,0.04078375,0.31153386,0.71074673,0.13568931,0.10428241,0.02262793,0.85702210
-2.83641821,1.76676834,0.04258399,0.33433286,0.76186006,0.14480162,0.10934694,0.02310715,0.91125568
-2.83041521,1.88225474,0.04419849,0.35796008,0.81410525,0.15423862,0.11528568,0.02385338,0.96739308
-2.82441221,1.99983280,0.04559948,0.38202563,0.86658947,0.16385547,0.12195606,0.02483586,1.02441398
-2.81840920,2.11746833,0.04676297,0.40611470,0.91838324,0.17350066,0.12920353,0.02602131,1.08126813
-2.81240620,2.23308320,0.04766944,0.42979692,0.96854209,0.18301894,0.13686433,0.02737451,1.13689894
-2.80640320,2.34460218,0.04830425,0.45263660,1.01612983,0.19225443,0.14476857,0.02885889,1.19026820
-2.80040020,2.45000152,0.04865802,0.47420358,1.06024251,0.20105402,0.15274350,0.03043721,1.24038096
-2.79439720,2.54735755,0.04872685,0.49408423,1.10003219,0.20927069,0.16061695,0.03207211,1.28630975
-2.78839420,2.63489375,0.04851228,0.51189232,1.13472974,0.21676687,0.16822087,0.03372684,1.32721731
-2.78239120,2.71102445,0.04802119,0.52727930,1.16366555,0.22341759,0.17539486,0.03536582,1.36237687
-2.77638819,2.77439362,0.04726548,0.53994359,1.18628756,0.22911339,0.18198961,0.03695529,1.39118918
-2.77038519,2.82390710,0.04626164,0.54963858,1.20217564,0.23376279,0.18787004,0.03846388,1.41319575
-2.76438219,2.85875711,0.04503016,0.55617892,1.21105184,0.23729436,0.19291824,0.03986311,1.42808745
-2.75837919,2.87843790,0.04359492,0.55944495,1.21278604,0.23965813,0.19703580,0.04112786,1.43570845
-2.75237619,2.88275210,0.04198237,0.55938502,1.20739677,0.24082642,0.20014577,0.04223674,1.43605508
-2.74637319,2.87180732,0.04022082,0.55601565,1.19504723,0.24079404,0.20219386,0.04317234,1.42926990
-2.74037019,2.84600346,0.03833961,0.54941950,1.17603670,0.23957773,0.20314908,0.04392139,1.41563106
-2.73436718,2.80601107,0.03636834,0.53974133,1.15078771,0.23721503,0.20300363,0.04447477,1.39553772
-2.72836418,2.75274202,0.03433616,0.52718212,1.11982974,0.23376252,0.20177214,0.04482748,1.36949200
-2.72236118,2.68731372,0.03227105,0.51199153,1.08378005,0.22929355,0.19949022,0.04497840,1.33807842
-2.71635818,2.61100845,0.03019926,0.49445921,1.04332252,0.22389553,0.19621248,0.04493003,1.30194180
-2.71035518,2.52522973,0.02814485,0.47490521,0.99918553,0.21766695,0.19201003,0.04468810,1.26176448
-2.70435218,2.43145752,0.02612926,0.45366994,0.95211972,0.21071417,0.18696764,0.04426111,1.21824404
-2.69834917,2.33120402,0.02417106,0.43110412,0.90287649,0.20314829,0.18118064,0.04365987,1.17207229
-2.69234617,2.22597203,0.02228584,0.40755903,0.85218818,0.19508193,0.17475170,0.04289700,1.12391642
-2.68634317,2.11721721,0.02048609,0.38337751,0.80075047,0.18662641,0.16778767,0.04198641,1.07440302
-2.68034017,2.00631552,0.01878132,0.35888592,0.74920756,0.17788915,0.16039658,0.04094284,1.02410537
-2.67433717,1.89453686,0.01717820,0.33438740,0.69814057,0.16897143,0.15268487,0.03978147,0.97353442
-2.66833417,1.78302541,0.01568075,0.31015640,0.64805927,0.15996676,0.14475504,0.03851754,0.92313342
-2.66233117,1.67278688,0.01429071,0.28643483,0.59939713,0.15095959,0.13670368,0.03716608,0.87327626
-2.65632816,1.56468260,0.01300779,0.26342956,0.55250965,0.14202462,0.12862003,0.03574174,0.82426906
-2.65032516,1.45942979,0.01183015,0.24131144,0.50767558,0.13322652,0.12058502,0.03425864,0.77635476
-2.64432216,1.35760760,0.01075470,0.22021557,0.46510070,0.12462016,0.11267077,0.03273038,0.72972001
-2.63831916,1.25966769,0.00977759,0.20024274,0.42492371,0.11625120,0.10494058,0.03117003,0.68450389
-2.63231616,1.16594851,0.00889459,0.18146180,0.38722360,0.10815689,0.09744933,0.02959027,0.64080776
-2.62631316,1.07669209,0.00810145,0.16391277,0.35202823,0.10036728,0.09024421,0.02800348,0.59870548
-2.62031016,0.99206220,0.00739434,0.14761044,0.31932326,0.09290642,0.08336571,0.02642192,0.55825376
-2.61430715,0.91216304,0.00677013,0.13254824,0.28906138,0.08579369,0.07684887,0.02485789,0.51950172
-2.60830415,0.83705735,0.00622678,0.11870226,0.26117109,0.07904512,0.07072460,0.02332390,0.48249959
-2.60230115,0.76678337,0.00576356,0.10603514,0.23556493,0.07267466,0.06502104,0.02183284,0.44730606
-2.59629815,0.70136999,0.00538135,0.09449972,0.21214684,0.06669534,0.05976496,0.02039806,0.41399418
-2.59029515,0.64084979,0.00508286,0.08404239,0.19081853,0.06112024,0.05498304,0.01903353,0.38265576
-2.58429215,0.58526967,0.00487279,0.07460602,0.17148472,0.05596334,0.05070305,0.01775384,0.35340424
-2.57828914,0.53469905,0.00475800,0.06613243,0.15405733,0.05124023,0.04695489,0.01657424,0.32637609
-2.57228614,0.48923576,0.00474758,0.05856441,0.13845858,0.04696851,0.04377135,0.01551062,0.30173107
-2.56628314,0.44900955,0.00485296,0.05184726,0.12462320,0.04316822,0.04118876,0.01457941,0.27965129
-2.56028014,0.41418370,0.00508785,0.04592989,0.11249964,0.03986190,0.03924734,0.01379753,0.26033946
-2.55427714,0.38495457,0.00546822,0.04076564,0.10205073,0.03707464,0.03799126,0.01318215,0.24401633
-2.54827414,0.36154960,0.00601212,0.03631259,0.09325354,0.03483396,0.03746848,0.01275053,0.23091754
-2.54227114,0.34422365,0.00673951,0.03253373,0.08609886,0.03316950,0.03773028,0.01251976,0.22129001
-2.53626813,0.33325394,0.00767190,0.02939683,0.08059018,0.03211262,0.03883041,0.01250648,0.21538777
-2.53026513,0.32893348,0.00883193,0.02687408,0.07674233,0.03169586,0.04082411,0.01272646,0.21346732
-2.52426213,0.33156323,0.01024286,0.02494171,0.07457980,0.03195223,0.04376658,0.01319429,0.21578257
-2.51825913,0.34144272,0.01192789,0.02357932,0.07413475,0.03291438,0.04771139,0.01392284,0.22257906
-2.51225613,0.35885933,0.01390942,0.02276920,0.07544469,0.03461358,0.05270841,0.01492283,0.23408762
-2.50625313,0.38407615,0.01620816,0.02249565,0.07854991,0.03707860,0.05880161,0.01620227,0.25051732
-2.50025013,0.41731848,0.01884219,0.02274404,0.08349051,0.04033439,0.06602665,0.01776590,0.27204770
-2.49424712,0.45875930,0.02182592,0.02350008,0.09030319,0.04440064,0.07440824,0.01961465,0.29882030
-2.48824412,0.50850370,0.02516908,0.02474885,0.09901767,0.04929028,0.08395761,0.02174506,0.33092970
-2.48224112,0.56657287,0.02887559,0.02647395,0.10965290,0.05500786,0.09466988,0.02414882,0.36841401
-2.47623812,0.63288811,0.03294268,0.02865662,0.12221299,0.06154796,0.10652165,0.02681229,0.41124543
-2.47023512,0.70725535,0.03735992,0.03127493,0.13668312,0.06889363,0.11946893,0.02971618,0.45932080
-2.46423212,0.78935107,0.04210856,0.03430295,0.15302539,0.07701500,0.13344534,0.03283535,0.51245296
-2.45822911,0.87871028,0.04716102,0.03771012,0.17117492,0.08586804,0.14836100,0.03613873,0.57036312
-2.45222611,0.97471738,0.05248066,0.04146073,0.19103627,0.09539371,0.16410195,0.03958948,0.63267478
-2.44622311,1.07660080,0.05802188,0.04551349,0.21248043,0.10551741,0.18053038,0.04314534,0.69890986
-2.44022011,1.18343213,0.06373060,0.04982136,0.23534261,0.11614894,0.19748566,0.04675915,0.76848739
-2.43421711,1.29413026,0.06954503,0.05433163,0.25942098,0.12718297,0.21478620,0.05037962,0.84072523
-2.42821411,1.40747130,0.07539695,0.05898620,0.28447662,0.13850014,0.23223231,0.05395237,0.91484527
-2.42221111,1.52210427,0.08121321,0.06372209,0.31023475,0.14996870,0.24960976,0.05742102,0.98998216
-2.41620810,1.63657277,0.08691774,0.06847234,0.33638745,0.16144679,0.26669423,0.06072858,1.06519591
-2.41020510,1.74934243,0.09243372,0.07316707,0.36259786,0.17278533,0.28325641,0.06381883,1.13948814
-2.40420210,1.85883350,0.09768603,0.07773477,0.38850583,0.18383142,0.29906764,0.06663789,1.21182174
-2.39819910,1.96345799,0.10260386,0.08210391,0.41373507,0.19443217,0.31390590,0.06913573,1.28114364
-2.39219610,2.06166008,0.10712333,0.08620459,0.43790150,0.20443893,0.32756203,0.07126761,1.34640999
-2.38619310,2.15195880,0.11119015,0.08997041,0.46062259,0.21371163,0.33984587,0.07299549,1.40661306
-2.38019010,2.23299126,0.11476201,0.09334031,0.48152753,0.22212329,0.35059213,0.07428922,1.46080892
-2.37418709,2.30355500,0.11781082,0.09626043,0.50026765,0.22956428,0.35966580,0.07512751,1.50814501
-2.36818409,2.36264770,0.12032450,0.09868589,0.51652689,0.23594642,0.36696693,0.07549867,1.54788640
-2.36218109,2.40950276,0.12230847,0.10058233,0.53003179,0.24120653,0.37243443,0.07540107,1.57943982
-2.35617809,2.44361892,0.12378645,0.10192736,0.54056057,0.24530941,0.37604895,0.07484321,1.60237440
-2.35017509,2.46478287,0.12480082,0.10271153,0.54795098,0.24824999,0.37783453,0.07384358,1.61643805
-2.34417209,2.47308342,0.12541234,0.10293908,0.55210634,0.25005470,0.37785904,0.07243016,1.62156893
-2.33816908,2.46891649,0.12569919,0.10262825,0.55299979,0.25078175,0.37623331,0.07063958,1.61790108
-2.33216608,2.45298038,0.12575549,0.10181115,0.55067616,0.25052041,0.37310900,0.06851612,1.60576410
-2.32616308,2.42626116,0.12568912,0.10053321,0.54525156,0.24938925,0.36867514,0.06611047,1.58567649
-2.32016008,2.39000845,0.12561906,0.09885222,0.53691060,0.24753335,0.36315352,0.06347825,1.55833284
-2.31415708,2.34570216,0.12567224,0.09683687,0.52590122,0.24512046,0.35679304,0.06067854,1.52458520
-2.30815408,2.29501123,0.12597994,0.09456503,0.51252749,0.24233637,0.34986309,0.05777223,1.48541923
-2.30215108,2.23974565,0.12667394,0.09212157,0.49714038,0.23937946,0.34264621,0.05482048,1.44192591
-2.29614807,2.18180339,0.12788241,0.08959601,0.48012718,0.23645476,0.33543018,0.05188317,1.39526984
-2.29014507,2.12311400,0.12972578,0.08707991,0.46189967,0.23376755,0.32849992,0.04901743,1.34665526
-2.28414207,2.06558088,0.13231262,0.08466415,0.44288175,0.23151678,0.32212912,0.04627637,1.29729099
-2.27813907,2.01102413,0.13573564,0.08243616,0.42349684,0.22988864,0.31657225,0.04370786,1.24835564
-2.27213607,1.96112600,0.14006810,0.08047726,0.40415562,0.22905032,0.31205685,0.04135365,1.20096419
-2.26613307,1.91738088,0.14536051,0.07886001,0.38524455,0.22914424,0.30877658,0.03924855,1.15613724
-2.26013007,1.88105139,0.15163797,0.07764592,0.36711552,0.23028312,0.30688509,0.03741988,1.11477387
-2.25412706,1.85313216,0.15889812,0.07688334,0.35007703,0.23254573,0.30649103,0.03588716,1.07762905
-2.24812406,1.83432239,0.16710981,0.07660580,0.33438713,0.23597389,0.30765433,0.03466192,1.04529624
-2.24212106,1.82500812,0.17621259,0.07683076,0.32024833,0.24057047,0.31038392,0.03374776,1.01819559
-2.23611806,1.82525457,0.18611708,0.07755880,0.30780456,0.24629867,0.31463691,0.03314059,0.99656810
-2.23011506,1.83480886,0.19670620,0.07877340,0.29714013,0.25308261,0.32031937,0.03282901,0.98047558
-2.22411206,1.85311265,0.20783728,0.08044122,0.28828072,0.26080916,0.32728872,0.03279486,0.96980628
-2.21810905,1.87932431,0.21934500,0.08251292,0.28119620,0.26933086,0.33535753,0.03301385,0.96428585
-2.21210605,1.91234967,0.23104513,0.08492453,0.27580504,0.27847015,0.34429882,0.03345640,0.96349283
-2.20610305,1.95088010,0.24273888,0.08759932,0.27198017,0.28802436,0.35385258,0.03408845,0.96687829
-2.20010005,1.99343668,0.25421784,0.09045009,0.26955588,0.29777165,0.36373330,0.03487244,0.97378850
-2.19409705,2.03841881,0.26526930,0.09338185,0.26833557,0.30747741,0.37363834,0.03576827,0.98348995
-2.18809405,2.08415562,0.27568180,0.09629478,0.26809995,0.31690116,0.38325679,0.03673437,0.99519585
-2.18209105,2.12895848,0.28525071,0.09908744,0.26861556,0.32580351,0.39227858,0.03772867,1.00809311
-2.17608804,2.17117302,0.29378368,0.10165993,0.26964313,0.33395309,0.40040345,0.03870968,1.02136906
-2.17008504,2.20922880,0.30110576,0.10391715,0.27094566,0.34113318,0.40734963,0.03963746,1.03423704
-2.16408204,2.24168540,0.30706405,0.10577180,0.27229599,0.34714775,0.41286173,0.04047451,1.04596034
-2.15807904,2.26727343,0.31153169,0.10714721,0.27348362,0.35182694,0.41671779,0.04118667,1.05587356
-2.15207604,2.28492929,0.31441106,0.10797973,0.27432073,0.35503155,0.41873511,0.04174385,1.06340126
-2.14607304,2.29382292,0.31563615,0.10822067,0.27464708,0.35665660,0.41877478,0.04212064,1.06807311
-2.14007004,2.29337775,0.31517395,0.10783779,0.27433402,0.35663378,0.41674476,0.04229685,1.06953560
-2.13406703,2.28328246,0.31302486,0.10681611,0.27328723,0.35493279,0.41260136,0.04225779,1.06755979
-2.12806403,2.26349443,0.30922215,0.10515826,0.27144841,0.35156150,0.40634932,0.04199450,1.06204520
-2.12206103,2.23423504,0.30383050,0.10288416,0.26879585,0.34656493,0.39804027,0.04150374,1.05301987
-2.11605803,2.19597711,0.29694357,0.10003017,0.26534388,0.34002326,0.38776991,0.04078787,1.04063648
-2.11005503,2.14942517,0.28868096,0.09664783,0.26114133,0.33204872,0.37567391,0.03985457,1.02516504
-2.10405203,2.09548930,0.27918437,0.09280207,0.25626906,0.32278166,0.36192279,0.03871636,1.00698214
-2.09804902,2.03525366,0.26861335,0.08856921,0.25083662,0.31238591,0.34671600,0.03739006,0.98655742
-2.09204602,1.96994074,0.25714064,0.08403471,0.24497833,0.30104358,0.33027537,0.03589616,0.96443752
-2.08604302,1.90087277,0.24494738,0.07929076,0.23884864,0.28894942,0.31283831,0.03425802,0.94122817
-2.08004002,1.82943143,0.23221822,0.07443391,0.23261725,0.27630508,0.29465090,0.03250116,0.91757494
-2.07403702,1.75701744,0.21913659,0.06956281,0.22646392,0.26331331,0.27596109,0.03065236,0.89414340
-2.06803402,1.68501125,0.20588032,0.06477603,0.22057319,0.25017245,0.25701242,0.02873895,0.87159920
-2.06203102,1.61473620,0.19261754,0.06017012,0.21512925,0.23707119,0.23803818,0.02678799,0.85058892
-2.05602801,1.54742519,0.17950319,0.05583799,0.21031103,0.22418402,0.21925635,0.02482560,0.83172217
-2.05002501,1.48419205,0.16667616,0.05186746,0.20628768,0.21166720,0.20086543,0.02287631,0.81555561
-2.04402201,1.42600823,0.15425705,0.04834015,0.20321457,0.19965574,0.18304115,0.02096257,0.80257942
-2.03801901,1.37368543,0.14234663,0.04533057,0.20122983,0.18826109,0.16593413,0.01910434,0.79320659
-2.03201601,1.32786460,0.13102513,0.04290545,0.20045168,0.17756985,0.14966860,0.01731875,0.78776523
-2.02601301,1.28901109,0.12035210,0.04112318,0.20097630,0.16764341,0.13434194,0.01562000,0.78649427
-2.02001001,1.25741604,0.11036697,0.04003338,0.20287655,0.15851849,0.12002515,0.01401920,0.78954220
-2.01400700,1.23320323,0.10109026,0.03967654,0.20620120,0.15020851,0.10676407,0.01252453,0.79696904
-2.00800400,1.21634090,0.09252517,0.04008358,0.21097490,0.14270571,0.09458124,0.01114127,0.80875096
-2.00200100,1.20665764,0.08465966,0.04127546,0.21719860,0.13598389,0.08347829,0.00987210,0.82478731
-1.99599800,1.20386116,0.07746880,0.04326271,0.22485040,0.13000160,0.07343875,0.00871732,0.84490935
-1.98999500,1.20755910,0.07091725,0.04604487,0.23388678,0.12470566,0.06443105,0.00767523,0.86889035
-1.98399200,1.21728062,0.06496185,0.04960996,0.24424398,0.12003474,0.05641169,0.00674246,0.89645622
-1.97798899,1.23249777,0.05955416,0.05393386,0.25583960,0.11592303,0.04932837,0.00591435,0.92729612
-1.97198599,1.25264565,0.05464280,0.05897985,0.26857417,0.11230359,0.04312310,0.00518530,0.96107261
-1.96598299,1.27714063,0.05017570,0.06469821,0.28233278,0.10911146,0.03773498,0.00454915,0.99743070
-1.95997999,1.30539588,0.04610192,0.07102603,0.29698663,0.10628630,0.03310279,0.00399950,1.03600556
-1.95397699,1.33683396,0.04237322,0.07788731,0.31239461,0.10377449,0.02916726,0.00352996,1.07642855
-1.94797399,1.37089615,0.03894530,0.08519344,0.32840472,0.10153065,0.02587290,0.00313445,1.11833151
-1.94197099,1.40704857,0.03577863,0.09284402,0.34485567,0.09951856,0.02316948,0.00280737,1.16134940
-1.93596798,1.44478528,0.03283896,0.10072828,0.36157833,0.09771147,0.02101313,0.00254373,1.20512121
-1.92996498,1.48362882,0.03009751,0.10872680,0.37839746,0.09609181,0.01936696,0.00233930,1.24928970
-1.92396198,1.52312851,0.02753087,0.11671386,0.39513344,0.09465044,0.01820139,0.00219062,1.29350010
-1.91795898,1.56285726,0.02512070,0.12456015,0.41160423,0.09338541,0.01749404,0.00209502,1.33739816
-1.91195598,1.60240731,0.02285320,0.13213583,0.42762756,0.09230047,0.01722931,0.00205062,1.38062802
-1.90595298,1.64138568,0.02071849,0.13931385,0.44302325,0.09140326,0.01739765,0.00205618,1.42283037
-1.89994997,1.67940964,0.01870988,0.14597345,0.45761568,0.09070342,0.01799459,0.00211106,1.46364096
-1.89394697,1.71610294,0.01682317,0.15200358,0.47123650,0.09021068,0.01901946,0.00221507,1.50269019
-1.88794397,1.75109290,0.01505592,0.15730618,0.48372718,0.08993303,0.02047401,0.00236829,1.53960358
-1.88194097,1.78400877,0.01340680,0.16179915,0.49494171,0.08987508,0.02236086,0.00257093,1.57400357
-1.87593797,1.81448153,0.01187498,0.16541879,0.50474903,0.09003659,0.02468181,0.00282311,1.60551256
-1.86993497,1.84214503,0.01045964,0.16812172,0.51303523,0.09041137,0.02743621,0.00312469,1.63375713
-1.86393197,1.86663857,0.00915962,0.16988605,0.51970552,0.09098652,0.03061926,0.00347509,1.65837350
-1.85792896,1.88761072,0.00797314,0.17071176,0.52468563,0.09174196,0.03422044,0.00387308,1.67901383
-1.85192596,1.90472422,0.00689758,0.17062035,0.52792287,0.09265043,0.03822210,0.00431665,1.69535331
-1.84592296,1.91766173,0.00592946,0.16965363,0.52938668,0.09367778,0.04259823,0.00480287,1.70709772
-1.83991996,1.92613219,0.00506441,0.16787190,0.52906857,0.09478361,0.04731357,0.00532776,1.71399110
-1.83391696,1.92987754,0.00429724,0.16535134,0.52698172,0.09592222,0.05232295,0.00588628,1.71582336
-1.82791396,1.92867948,0.00362207,0.16218109,0.52316006,0.09704383,0.05757116,0.00647225,1.71243740
-1.82191096,1.92236615,0.00303246,0.15845979,0.51765699,0.09809601,0.06299312,0.00707840,1.70373546
-1.81590795,1.91081822,0.00252159,0.15429206,0.51054378,0.09902516,0.06851461,0.00769647,1.68968451
-1.80990495,1.89397444,0.00208242,0.14978492,0.50190775,0.09977824,0.07405335,0.00831732,1.67032028
-1.80390195,1.87183620,0.00170788,0.14504433,0.49185034,0.10030431,0.07952062,0.00893112,1.64574980
-1.79789895,1.84447092,0.00139098,0.14017207,0.48048505,0.10055624,0.08482326,0.00952757,1.61615224
-1.79189595,1.81201415,0.00112498,0.13526298,0.46793539,0.10049212,0.08986594,0.01009619,1.58177791
-1.78589295,1.77467012,0.00090347,0.13040275,0.45433280,0.10007661,0.09455377,0.01062658,1.54294531
-1.77988994,1.73271066,0.00072047,0.12566630,0.43981475,0.09928207,0.09879507,0.01110877,1.50003635
-1.77388694,1.68647235,0.00057049,0.12111668,0.42452274,0.09808942,0.10250416,0.01153352,1.45348961
-1.76788394,1.63635194,0.00044853,0.11680462,0.40860051,0.09648869,0.10560404,0.01189264,1.40379196
-1.76188094,1.58279999,0.00035014,0.11276861,0.39219226,0.09447936,0.10802896,0.01217929,1.35146866
-1.75587794,1.52631290,0.00027140,0.10903543,0.37544091,0.09207026,0.10972661,0.01238820,1.29707220
-1.74987494,1.46742353,0.00020886,0.10562114,0.35848649,0.08927932,0.11065991,0.01251591,1.24117036
-1.74387194,1.40669057,0.00015959,0.10253229,0.34146449,0.08613291,0.11080826,0.01256089,1.18433370
-1.73786893,1.34468713,0.00012108,0.09976735,0.32450433,0.08266501,0.11016828,0.01252362,1.12712308
-1.73186593,1.28198870,0.00009120,0.09731822,0.30772785,0.07891612,0.10875388,0.01240659,1.07007755
-1.72586293,1.21916117,0.00006820,0.09517175,0.29124794,0.07493198,0.10659573,0.01221427,1.01370304
-1.71985993,1.15674915,0.00005064,0.09331116,0.27516729,0.07076229,0.10374015,0.01195291,0.95846241
