energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Mn_p_up,Mn_p_down,Mn_d_up,Mn_d_down,S_s_up,S_s_down,S_p_up,S_p_down,Ti_p_up,Ti_p_down,Ti_d_up,Ti_d_down
-2.48824412,4.12168166,-2.90941869,0.00218158,-0.00179758,0.02820043,-0.32549823,0.17755471,-0.35579387,3.41560647,-0.44754647,0.01033366,-0.00788658,0.48506366,-2.25842524,0.25226408,-0.85465168,0.22424586,-0.08769808
-2.48224112,4.18084127,-2.78701903,0.00218859,-0.00163048,0.02787276,-0.32289170,0.18044968,-0.33177303,3.46426536,-0.44090717,0.01054612,-0.00803652,0.49025594,-2.14687226,0.25384792,-0.80816035,0.22929606,-0.08240644
-2.47623812,4.24224824,-2.66259554,0.00218863,-0.00146963,0.02795990,-0.31974308,0.18348306,-0.30777543,3.51204966,-0.43374874,0.01078141,-0.00816533,0.49780091,-2.03409980,0.25584952,-0.76147027,0.23480320,-0.07705178
-2.47023512,4.30542725,-2.53703425,0.00218193,-0.00131638,0.02843914,-0.31599811,0.18655247,-0.28404699,3.55870254,-0.42601541,0.01103547,-0.00826843,0.50750533,-1.92104220,0.25818750,-0.71497187,0.24077515,-0.07169320
-2.46423212,4.37004252,-2.41115689,0.00216896,-0.00117184,0.02928835,-0.31160320,0.18956781,-0.26081599,3.60409021,-0.41764970,0.01130452,-0.00834144,0.51919554,-1.80857356,0.26079223,-0.66902765,0.24721933,-0.06638604
-2.45822911,4.43588646,-2.28571138,0.00215034,-0.00103683,0.03048599,-0.30650894,0.19245172,-0.23828791,3.64819305,-0.40859706,0.01158504,-0.00838045,0.53271678,-1.69749276,0.26360485,-0.62396550,0.25414096,-0.06118076
-2.45222611,4.50286438,-2.16136749,0.00212679,-0.00091190,0.03201121,-0.30067375,0.19513968,-0.21664163,3.69109359,-0.39881070,0.01187375,-0.00838208,0.54793141,-1.58851305,0.26657591,-0.58007407,0.26154128,-0.05612199
-2.44622311,4.57097615,-2.03871708,0.00209918,-0.00079734,0.03384386,-0.29406753,0.19757995,-0.19602684,3.73296231,-0.38825637,0.01216766,-0.00834372,0.56471631,-1.48225618,0.26966384,-0.53759999,0.26941573,-0.05124795
-2.44022011,4.64029591,-1.91827818,0.00206838,-0.00069321,0.03596449,-0.28667493,0.19973325,-0.17656272,3.77404186,-0.37691657,0.01246400,-0.00826355,0.58295970,-1.37925062,0.27283334,-0.49674703,0.27775216,-0.04659009
-2.43421711,4.71095104,-1.80050172,0.00203531,-0.00059936,0.03835445,-0.27849810,0.20157222,-0.15833793,3.81463064,-0.36479405,0.01276031,-0.00814072,0.60255735,-1.27993346,0.27605384,-0.45767680,0.28652929,-0.04217306
-2.42821411,4.78310132,-1.68578005,0.00200085,-0.00051547,0.04099588,-0.26955859,0.20308070,-0.14141144,3.85506643,-0.35191429,0.01305445,-0.00797536,0.62340865,-1.18465517,0.27929795,-0.42051085,0.29571547,-0.03801481
-2.42221111,4.85691940,-1.57445593,0.00196582,-0.00044108,0.04387177,-0.25989831,0.20425271,-0.12581443,3.89571077,-0.33832682,0.01334460,-0.00776860,0.64541273,-1.09368644,0.28254025,-0.38533377,0.30526775,-0.03412703
-2.41620810,4.93257337,-1.46683119,0.00193097,-0.00037560,0.04696606,-0.24957952,0.20509139,-0.11155275,3.93693462,-0.32410512,0.01362935,-0.00752253,0.66846474,-1.00722633,0.28575627,-0.35219703,0.31513147,-0.03051564
-2.41020510,5.01021209,-1.36317410,0.00189693,-0.00031840,0.05026374,-0.23868367,0.20560770,-0.09860991,3.97910578,-0.30934540,0.01390772,-0.00724018,0.69245271,-0.92541089,0.28892176,-0.32112314,0.32524039,-0.02718141
-2.40420210,5.08995373,-1.26372485,0.00186422,-0.00026876,0.05375100,-0.22730937,0.20581919,-0.08695040,4.02257818,-0.29416399,0.01417923,-0.00692537,0.71725501,-0.84832175,0.29201228,-0.29210993,0.33551722,-0.02412073
-2.39819910,5.17187764,-1.16869892,0.00183323,-0.00022598,0.05741533,-0.21556935,0.20574858,-0.07652303,4.06768337,-0.27869368,0.01444391,-0.00658261,0.74273874,-0.77599389,0.29500315,-0.26513470,0.34587483,-0.02132630
-2.39219610,5.25601956,-1.07828806,0.00180421,-0.00018932,0.06124575,-0.20358682,0.20542249,-0.06726430,4.11472387,-0.26307920,0.01470240,-0.00621695,0.76875891,-0.70842249,0.29786954,-0.24015796,0.35621780,-0.01878791
-2.38619310,5.34236982,-0.99265917,0.00177725,-0.00015810,0.06523288,-0.19149126,0.20487019,-0.05910156,4.16396837,-0.24747209,0.01495595,-0.00583376,0.79515860,-0.64556849,0.30058692,-0.21712676,0.36644444,-0.01649313
-2.38019010,5.43087399,-0.91195137,0.00175236,-0.00013164,0.06936912,-0.17941394,0.20412248,-0.05195594,4.21564839,-0.23202518,0.01520644,-0.00543865,0.82177002,-0.58736288,0.30313157,-0.19597742,0.37644917,-0.01442795
-2.37418709,5.52143542,-0.83627174,0.00172937,-0.00010934,0.07364870,-0.16748345,0.20321069,-0.04574487,4.26995596,-0.21688710,0.01545640,-0.00503719,0.84841628,-0.53370983,0.30548118,-0.17663783,0.38612501,-0.01257740
-2.36818409,5.61391871,-0.76569048,0.00170806,-0.00009060,0.07806768,-0.15582145,0.20216581,-0.04038436,4.32704186,-0.20219707,0.01570897,-0.00463482,0.87491385,-0.48448885,0.30761547,-0.15902915,0.39536625,-0.01092601
-2.36218109,5.70815355,-0.70023596,0.00168809,-0.00007493,0.08262384,-0.14453874,0.20101783,-0.03579074,4.38701398,-0.18808020,0.01596787,-0.00423667,0.90107535,-0.43955625,0.30951675,-0.14306713,0.40407107,-0.00945823
-2.35617809,5.80393782,-0.63989046,0.00166904,-0.00006187,0.08731650,-0.13373208,0.19979516,-0.03188219,4.44993529,-0.17464355,0.01623732,-0.00384744,0.92671258,-0.39874626,0.31117035,-0.12866314,0.41214396,-0.00815879
-2.35017509,5.90103953,-0.58458707,0.00165045,-0.00005101,0.09214615,-0.12348161,0.19852421,-0.02857986,4.51582107,-0.16197320,0.01652194,-0.00347127,0.95163952,-0.36187212,0.31256486,-0.11572495,0.41949790,-0.00701295
-2.34417209,5.99919678,-0.53420827,0.00163183,-0.00004199,0.09711399,-0.11384917,0.19722908,-0.02580869,4.58463517,-0.15013227,0.01682659,-0.00311173,0.97567502,-0.32872734,0.31369219,-0.10415738,0.42605622,-0.00600668
-2.33816908,6.09811559,-0.48858640,0.00161267,-0.00003453,0.10222125,-0.10487750,0.19593125,-0.02349803,4.65628498,-0.13916013,0.01715623,-0.00277170,0.99864518,-0.29908759,0.31454744,-0.09386300,0.43175398,-0.00512682
-2.33216608,6.19746519,-0.44750633,0.00159244,-0.00002835,0.10746851,-0.09659020,0.19464940,-0.02158202,4.73061528,-0.12907262,0.01751572,-0.00245341,1.02038506,-0.27271313,0.31512856,-0.08474285,0.43653887,-0.00436116
-2.32616308,6.29687106,-0.41071014,0.00157067,-0.00002325,0.11285470,-0.08899253,0.19339918,-0.01999985,4.80740094,-0.11986334,0.01790959,-0.00215838,1.04073981,-0.24935200,0.31543582,-0.07669725,0.44037169,-0.00369855
-2.32016008,6.39590598,-0.37790386,0.00154689,-0.00001904,0.11837620,-0.08207297,0.19219300,-0.01869586,4.88633893,-0.11150579,0.01834179,-0.00188754,1.05956521,-0.22874402,0.31547120,-0.06962676,0.44322625,-0.00312889
-2.31415708,6.49407960,-0.34876576,0.00152070,-0.00001556,0.12402576,-0.07580521,0.19103978,-0.01761962,4.96703991,-0.10395625,0.01881550,-0.00164121,1.07672758,-0.21062539,0.31523763,-0.06343333,0.44508891,-0.00264321
-2.30815408,6.59082739,-0.32295605,0.00149176,-0.00001270,0.12979146,-0.07015066,0.18994474,-0.01672590,5.04902001,-0.09715725,0.01933280,-0.00141918,1.09210321,-0.19473387,0.31473830,-0.05802144,0.44595770,-0.00223369
-2.30215108,6.68549986,-0.30012734,0.00145979,-0.00001033,0.13565569,-0.06506126,0.18890911,-0.01597464,5.13169357,-0.09104129,0.01989453,-0.00122080,1.10557755,-0.18081439,0.31397588,-0.05329950,0.44584113,-0.00189371
-2.29614807,6.77735316,-0.27993557,0.00142460,-0.00000839,0.14159423,-0.06048228,0.18792989,-0.01533087,5.21436740,-0.08553482,0.02049999,-0.00104505,1.11704419,-0.16862471,0.31295193,-0.04918110,0.44475679,-0.00161791
-2.29014507,6.86554210,-0.26205081,0.00138609,-0.00000680,0.14757556,-0.05635523,0.18699967,-0.01476458,5.29623749,-0.08056213,0.02114682,-0.00089060,1.12640398,-0.15794116,0.31166636,-0.04558639,0.44272982,-0.00140225
-2.28414207,6.94911669,-0.24616752,0.00134424,-0.00000548,0.15356028,-0.05262055,0.18610648,-0.01425068,5.37638885,-0.07604900,0.02183082,-0.00075593,1.13356442,-0.14856406,0.31011709,-0.04244330,0.43979131,-0.00124411
-2.27813907,7.02702334,-0.23201398,0.00129912,-0.00000441,0.15950097,-0.04922000,0.18523381,-0.01376879,5.45379922,-0.07192610,0.02254591,-0.00063938,1.13843946,-0.14032273,0.30829989,-0.03968870,0.43597688,-0.00114237
-2.27213607,7.09811144,-0.21936049,0.00125090,-0.00000353,0.16534222,-0.04609878,0.18436067,-0.01330313,5.52734733,-0.06813180,0.02328408,-0.00053921,1.14094994,-0.13307991,0.30620841,-0.03726933,0.43132520,-0.00109760
-2.26613307,7.16114605,-0.20802614,0.00119982,-0.00000282,0.17102119,-0.04320720,0.18346193,-0.01284232,5.59582609,-0.06461457,0.02403549,-0.00045368,1.14102466,-0.12673547,0.30383440,-0.03514260,0.42587690,-0.00111214
-2.26013007,7.21482714,-0.19788405,0.00114620,-0.00000224,0.17646847,-0.04050189,0.18250880,-0.01237915,5.65796109,-0.06133469,0.02478856,-0.00038109,1.13860213,-0.12122934,0.30116818,-0.03327718,0.41967363,-0.00119033
-2.25412706,7.25781531,-0.18886499,0.00109043,-0.00000177,0.18160934,-0.03794666,0.18146947,-0.01191038,5.71243444,-0.05826545,0.02553023,-0.00031979,1.13363305,-0.11654358,0.29819920,-0.03165325,0.41275742,-0.00133861
-2.24812406,7.28876388,-0.18095938,0.00103296,-0.00000139,0.18636550,-0.03551284,0.18031003,-0.01143648,5.75791375,-0.05539373,0.02624621,-0.00026828,1.12608324,-0.11270364,0.29491682,-0.03026267,0.40517038,-0.00156577
-2.24212106,7.30635659,-0.17421777,0.00097428,-0.00000109,0.19065701,-0.03317929,0.17899551,-0.01096135,5.79308575,-0.05272007,0.02692138,-0.00022514,1.11593708,-0.10977877,0.29131116,-0.02910884,0.39695464,-0.00188309
-2.23611806,7.30934998,-0.16874989,0.00091493,-0.00000085,0.19440462,-0.03093208,0.17749110,-0.01049202,5.81669382,-0.05025816,0.02754021,-0.00018912,1.10320105,-0.10788156,0.28737407,-0.02820635,0.38815261,-0.00230448
-2.23011506,7.29661889,-0.16472238,0.00085546,-0.00000066,0.19753226,-0.02876391,0.17576344,-0.01003844,5.82757818,-0.04803407,0.02808723,-0.00015908,1.08790727,-0.10716681,0.28310010,-0.02758049,0.37880746,-0.00284667
-2.22411206,7.26720374,-0.16235528,0.00079645,-0.00000050,0.19996960,-0.02667329,0.17378205,-0.00961311,5.82471768,-0.04608499,0.02854753,-0.00013406,1.07011679,-0.10782945,0.27848749,-0.02726648,0.36896383,-0.00352925
-2.21810905,7.22035729,-0.16191754,0.00073847,-0.00000039,0.20165465,-0.02466361,0.17152069,-0.00923092,5.80727133,-0.04445772,0.02890732,-0.00011320,1.04992232,-0.11010189,0.27353908,-0.02730863,0.35866860,-0.00437472
-2.21210605,7.15558908,-0.16372142,0.00068207,-0.00000029,0.20253623,-0.02274213,0.16895869,-0.00890881,5.77461798,-0.04320702,0.02915439,-0.00009579,1.02745010,-0.11425040,0.26826321,-0.02775930,0.34797183,-0.00540846
-2.20610305,7.07270528,-0.16811607,0.00062780,-0.00000022,0.20257612,-0.02091899,0.16608218,-0.00866564,5.72639242,-0.04239368,0.02927866,-0.00008121,1.00286097,-0.12057087,0.26267435,-0.02867765,0.33692768,-0.00665860
-2.20010005,6.97184189,-0.17548011,0.00057621,-0.00000017,0.20175101,-0.01920622,0.16288506,-0.00852192,5.66251587,-0.04208257,0.02927260,-0.00006897,0.97635015,-0.12938360,0.25679367,-0.03012833,0.32559521,-0.00815574
-2.19409705,6.85348939,-0.18621344,0.00052777,-0.00000012,0.20005383,-0.01761681,0.15936984,-0.00849965,5.58321942,-0.04234056,0.02913158,-0.00005864,0.94814583,-0.14102725,0.25064933,-0.03217996,0.31403920,-0.00993264
-2.18809405,6.71850710,-0.20072805,0.00048298,-0.00000009,0.19749464,-0.01616395,0.15554815,-0.00862217,5.48905880,-0.04323446,0.02885421,-0.00004990,0.91850654,-0.15585192,0.24427655,-0.03490344,0.30233065,-0.01202370
-2.18209105,6.56812622,-0.21943810,0.00044228,-0.00000007,0.19410094,-0.01486033,0.15144090,-0.00891396,5.38091942,-0.04482893,0.02844247,-0.00004246,0.88771713,-0.17421114,0.23771736,-0.03837014,0.29054721,-0.01446432
-2.17608804,6.40394051,-0.24274902,0.00040609,-0.00000005,0.18991734,-0.01371761,0.14707822,-0.00940047,5.26001081,-0.04718434,0.02790183,-0.00003612,0.85608372,-0.19645305,0.23102015,-0.04264991,0.27877324,-0.01729009
-2.17008504,6.22788466,-0.27104592,0.00037480,-0.00000004,0.18500459,-0.01274602,0.14249893,-0.01010788,5.12785029,-0.05035474,0.02724122,-0.00003068,0.82392751,-0.22291055,0.22423880,-0.04780895,0.26709970,-0.02053595
-2.16408204,6.04220043,-0.30468126,0.00034880,-0.00000003,0.17943812,-0.01195403,0.13774985,-0.01106291,4.98623596,-0.05438591,0.02647286,-0.00002601,0.79157785,-0.25389074,0.21743165,-0.05390759,0.25562370,-0.02423504
-2.15807904,5.84939173,-0.34396214,0.00032846,-0.00000002,0.17330598,-0.01134823,0.13288471,-0.01229243,4.83720973,-0.05931343,0.02561201,-0.00002200,0.75936472,-0.28966363,0.21066011,-0.06099790,0.24444783,-0.02841764
-2.15207604,5.65216992,-0.38913723,0.00031413,-0.00000002,0.16670641,-0.01093320,0.12796286,-0.01382319,4.68301159,-0.06516094,0.02467665,-0.00001855,0.72761093,-0.33045048,0.20398715,-0.06912141,0.23367915,-0.03310990
-2.14607304,5.45339137,-0.44038392,0.00030615,-0.00000002,0.15974504,-0.01071154,0.12304776,-0.01568126,4.52602664,-0.07193863,0.02368698,-0.00001559,0.69662429,-0.37641205,0.19747551,-0.07830668,0.22342810,-0.03833261
-2.14007004,5.25598943,-0.49779602,0.00030486,-0.00000002,0.15253195,-0.01068392,0.11820542,-0.01789162,4.36872689,-0.07964189,0.02266496,-0.00001305,0.66669021,-0.42763718,0.19118590,-0.08856713,0.21380709,-0.04409997
-2.13406703,5.06290360,-0.56137232,0.00031061,-0.00000003,0.14517861,-0.01084914,0.11350265,-0.02047746,4.21360990,-0.08825036,0.02163373,-0.00001087,0.63806480,-0.48413196,0.18517511,-0.09989894,0.20492902,-0.05041841
-2.12806403,4.87700824,-0.63100690,0.00032372,-0.00000004,0.13779489,-0.01120432,0.10900540,-0.02345955,4.06313671,-0.09772736,0.02061702,-0.00000903,0.61096895,-0.54581033,0.17949421,-0.11227933,0.19690566,-0.05728558
-2.12206103,4.70104371,-0.70648137,0.00034453,-0.00000005,0.13048624,-0.01174496,0.10477712,-0.02685554,3.91967112,-0.10801969,0.01963852,-0.00000746,0.58558356,-0.61248620,0.17418687,-0.12566513,0.18984608,-0.06468945
-2.11605803,4.53755220,-0.78745971,0.00037333,-0.00000006,0.12335118,-0.01246513,0.10087726,-0.03067913,3.78542267,-0.11905803,0.01872133,-0.00000615,0.56204596,-0.68386785,0.16928787,-0.13999190,0.18385492,-0.07260777
-2.11005503,4.38882051,-0.87348628,0.00041043,-0.00000009,0.11647910,-0.01335758,0.09735995,-0.03493935,3.66239520,-0.13075782,0.01788735,-0.00000507,0.54044800,-0.75955499,0.16482200,-0.15517356,0.17903087,-0.08100768
-2.10405203,4.25683154,-0.96398719,0.00045607,-0.00000012,0.10994856,-0.01441387,0.09427286,-0.03963980,3.55234252,-0.14302076,0.01715675,-0.00000418,0.52083547,-0.83903878,0.16080316,-0.17110263,0.17546507,-0.08984578
-2.09804902,4.14322573,-1.05827542,0.00051048,-0.00000015,0.10382596,-0.01562449,0.09165636,-0.04477795,3.45673252,-0.15573681,0.01654750,-0.00000346,0.50320921,-0.92170516,0.15723402,-0.18765117,0.17323971,-0.09906849
-2.09204602,4.04927333,-1.15555976,0.00057381,-0.00000020,0.09816483,-0.01697891,0.08954288,-0.05034454,3.37672045,-0.16878677,0.01607496,-0.00000290,0.48752764,-1.00684158,0.15410602,-0.20467238,0.17242669,-0.10861283
-2.08604302,3.97585772,-1.25495749,0.00064617,-0.00000027,0.09300546,-0.01846572,0.08795661,-0.05632314,3.31313167,-0.18204533,0.01575152,-0.00000247,0.47371071,-1.09364708,0.15139988,-0.22200284,0.17308642,-0.11840752
-2.08004002,3.92346973,-1.35551055,0.00072755,-0.00000035,0.08837506,-0.02007266,0.08691346,-0.06268979,3.26645394,-0.19538444,0.01558633,-0.00000218,0.46164508,-1.18124568,0.14908646,-0.23946539,0.17526676,-0.12837448
-2.07403702,3.89221212,-1.45620473,0.00081787,-0.00000046,0.08428830,-0.02178668,0.08642118,-0.06941294,3.23683864,-0.20867699,0.01558510,-0.00000201,0.45119024,-1.26870255,0.14712816,-0.25687251,0.17900203,-0.13843061
-2.06803402,3.88181353,-1.55599138,0.00091693,-0.00000059,0.08074813,-0.02359398,0.08647987,-0.07645347,3.22411034,-0.22180054,0.01575000,-0.00000195,0.44218551,-1.35504260,0.14548056,-0.27403016,0.18431220,-0.14848986
-2.06203102,3.89165041,-1.65381060,0.00102442,-0.00000075,0.07774696,-0.02548002,0.08708255,-0.08376506,3.22778355,-0.23464102,0.01607961,-0.00000200,0.43445748,-1.43927085,0.14409439,-0.29074189,0.19120216,-0.15846538
-2.05602801,3.92077580,-1.74861537,0.00113988,-0.00000096,0.07526797,-0.02742958,0.08821599,-0.09129468,3.24708566,-0.24709618,0.01656893,-0.00000216,0.42782762,-1.52039380,0.14291774,-0.30681302,0.19966115,-0.16827183
-2.05002501,3.96795327,-1.83939540,0.00126274,-0.00000121,0.07328658,-0.02942670,0.08986157,-0.09898331,3.28098485,-0.25907861,0.01720954,-0.00000244,0.42211997,-1.59744105,0.14189838,-0.32205493,0.20966222,-0.17782762
-2.04402201,4.03169489,-1.92519981,0.00139227,-0.00000151,0.07177199,-0.03145475,0.09199635,-0.10676690,3.32822168,-0.27051817,0.01798971,-0.00000283,0.41716835,-1.66948636,0.14098603,-0.33628899,0.22116187,-0.18705708
-2.03801901,4.11030161,-2.00515781,0.00152762,-0.00000188,0.07068864,-0.03349640,0.09459407,-0.11457745,3.38734351,-0.28136377,0.01889471,-0.00000336,0.41282307,-1.73566738,0.14013467,-0.34935029,0.23409988,-0.19589228
-2.03201601,4.20190522,-2.07849642,0.00166778,-0.00000232,0.06999782,-0.03553363,0.09762618,-0.12234418,3.45674052,-0.29158423,0.01990705,-0.00000403,0.40895679,-1.79520326,0.13930456,-0.36109083,0.24839918,-0.20427470
-2.02601301,4.30451079,-2.14455460,0.00181165,-0.00000285,0.06965895,-0.03754773,0.10106288,-0.12999484,3.53468272,-0.30116828,0.02100686,-0.00000485,0.40546938,-1.84740966,0.13846414,-0.37138213,0.26396601,-0.21215634
-2.02001001,4.41603884,-2.20279336,0.00195799,-0.00000346,0.06963100,-0.03951939,0.10487401,-0.13745705,3.61935744,-0.31012361,0.02217232,-0.00000583,0.40229161,-1.89171061,0.13759146,-0.38011718,0.28069021,-0.21950047
-2.01400700,4.53436697,-2.25280145,0.00210549,-0.00000418,0.06987363,-0.04142870,0.10902991,-0.14465956,3.70890658,-0.31847506,0.02338009,-0.00000700,0.39938752,-1.92764699,0.13667531,-0.38721176,0.29844587,-0.22628183
-2.00800400,4.65737032,-2.29429666,0.00225274,-0.00000502,0.07034826,-0.04325530,0.11350210,-0.15153349,3.80146368,-0.32626187,0.02460584,-0.00000836,0.39675551,-1.95488147,0.13571588,-0.39260501,0.31709211,-0.23248634
-2.00200100,4.78296099,-2.32712290,0.00239830,-0.00000598,0.07101899,-0.04497850,0.11826381,-0.15801353,3.89519049,-0.33353428,0.02582476,-0.00000993,0.39442796,-1.97320006,0.13472498,-0.39625936,0.33647430,-0.23811028
-1.99599800,4.90912615,-2.35124342,0.00254070,-0.00000707,0.07185345,-0.04657748,0.12329035,-0.16403885,3.98831301,-0.34034949,0.02701212,-0.00001173,0.39246955,-1.98251042,0.13372578,-0.39815991,0.35642549,-0.24315904
-1.98999500,5.03396491,-2.36673077,0.00267849,-0.00000830,0.07282343,-0.04803155,0.12855929,-0.16955403,4.07915688,-0.34676732,0.02814382,-0.00001376,0.39097421,-1.98283735,0.13275209,-0.39831328,0.37676825,-0.24764543
-1.98399200,5.15572384,-2.37375426,0.00281025,-0.00000968,0.07390545,-0.04932047,0.13405042,-0.17450968,4.16618219,-0.35284561,0.02919702,-0.00001603,0.39006094,-1.97431594,0.13184726,-0.39674612,0.39731674,-0.25158777
-1.97798899,5.27283105,-2.37256558,0.00293462,-0.00001120,0.07508121,-0.05042478,0.13974557,-0.17886295,4.24801728,-0.35863571,0.03015062,-0.00001854,0.38986847,-1.95718288,0.13106267,-0.39350330,0.41787912,-0.25500767
-1.97198599,5.38392858,-2.36348361,0.00305037,-0.00001287,0.07633792,-0.05132627,0.14562818,-0.18257784,4.32349153,-0.36417824,0.03098583,-0.00002130,0.39054910,-1.93176653,0.13045595,-0.38864605,0.43826023,-0.25792781
-1.96598299,5.48790273,-2.34687914,0.00315639,-0.00001468,0.07766851,-0.05200836,0.15168274,-0.18562537,4.39166634,-0.36949937,0.03168666,-0.00002429,0.39226187,-1.89847629,0.13008893,-0.38224992,0.45826444,-0.26036974
-1.95997999,5.58391178,-2.32316028,0.00325174,-0.00001662,0.07907169,-0.05245666,0.15789408,-0.18798359,4.45186403,-0.37460779,0.03224032,-0.00002751,0.39516520,-1.85779172,0.13002547,-0.37440293,0.47769859,-0.26235178
-1.95397699,5.67141035,-2.29275926,0.00333568,-0.00001869,0.08055198,-0.05265937,0.16424651,-0.18963749,4.50369358,-0.37949251,0.03263761,-0.00003093,0.39940946,-1.81025180,0.13032924,-0.36520371,0.49637512,-0.26388735
-1.94797399,5.75016971,-2.25612106,0.00340769,-0.00002086,0.08211956,-0.05260778,0.17072291,-0.19057880,4.54707243,-0.38412170,0.03287318,-0.00003453,0.40512951,-1.75644471,0.13106147,-0.35475990,0.51411504,-0.26498348
-1.94197099,5.82029283,-2.21369429,0.00346748,-0.00002312,0.08378996,-0.05229668,0.17730378,-0.19080577,4.58224318,-0.38844259,0.03294571,-0.00003827,0.41243774,-1.69699820,0.13227887,-0.34318662,0.53075088,-0.26564001
-1.93596798,5.88222337,-2.16592452,0.00351502,-0.00002544,0.08558368,-0.05172465,0.18396636,-0.19032288,4.60978411,-0.39238247,0.03285798,-0.00004212,0.42141764,-1.63257068,0.13403169,-0.33060516,0.54612940,-0.26584909
-1.92996498,5.93674744,-2.11324995,0.00355055,-0.00002779,0.08752568,-0.05089438,0.19068373,-0.18914056,4.63061227,-0.39585080,0.03261685,-0.00004602,0.43211840,-1.56384303,0.13636209,-0.31714176,0.56011410,-0.26559543
-1.92396198,5.98498714,-2.05609938,0.00357457,-0.00003014,0.08964467,-0.04981276,0.19742419,-0.18727491,4.64597818,-0.39874237,0.03223312,-0.00004992,0.44455056,-1.49151094,0.13930273,-0.30292651,0.57258737,-0.26485695
-1.91795898,6.02838495,-1.99489231,0.00358784,-0.00003246,0.09197236,-0.04849093,0.20415073,-0.18474743,4.65745088,-0.40094136,0.03172126,-0.00005378,0.45868309,-1.41627774,0.14287577,-0.28809230,0.58345221,-0.26360611
-1.91195598,6.06867838,-1.93004048,0.00359138,-0.00003471,0.09454249,-0.04694409,0.21082081,-0.18158480,4.66689281,-0.40232616,0.03109907,-0.00005752,0.47444198,-1.33884750,0.14709222,-0.27277364,0.59263364,-0.26181159
-1.90595298,6.10786423,-1.86195084,0.00358641,-0.00003684,0.09738979,-0.04519133,0.21738646,-0.17781865,4.67642384,-0.40277481,0.03038722,-0.00006108,0.49171044,-1.25991824,0.15195164,-0.25710563,0.60007959,-0.25944044
-1.89994997,6.14815257,-1.79102917,0.00357437,-0.00003883,0.10054885,-0.04325515,0.22379462,-0.17348539,4.68837428,-0.40217076,0.02960875,-0.00006442,0.51033075,-1.18017511,0.15744218,-0.24122264,0.60576138,-0.25646050
-1.89394697,6.19191040,-1.71768402,0.00355686,-0.00004063,0.10405282,-0.04116100,0.22998791,-0.16862601,4.70522728,-0.40040881,0.02878840,-0.00006747,0.53010773,-1.10028357,0.16354096,-0.22525703,0.60967375,-0.25284303
-1.88794397,6.24159599,-1.64233061,0.00353559,-0.00004222,0.10793209,-0.03893667,0.23590571,-0.16328591,4.72955114,-0.39740091,0.02795206,-0.00007017,0.55081368,-1.02088243,0.17021471,-0.20933770,0.61183444,-0.24856536
-1.88194097,6.29968484,-1.56539417,0.00351235,-0.00004356,0.11221290,-0.03661156,0.24148547,-0.15751469,4.76392303,-0.39308166,0.02712604,-0.00007250,0.57219468,-0.94257694,0.17742062,-0.19358863,0.61228344,-0.24361351
-1.87593797,6.36858905,-1.48731262,0.00348895,-0.00004462,0.11691588,-0.03421596,0.24666438,-0.15136590,4.81084577,-0.38741319,0.02633637,-0.00007441,0.59397790,-0.86593204,0.18510737,-0.17812731,0.61108181,-0.23798453
-1.86993497,6.45057234,-1.40853820,0.00346714,-0.00004539,0.12205467,-0.03178032,0.25138116,-0.14489680,4.87266013,-0.38038940,0.02560823,-0.00007588,0.61587970,-0.79146585,0.19321620,-0.16306328,0.60831023,-0.23168861
-1.86393197,6.54766330,-1.32953809,0.00344862,-0.00004585,0.12763446,-0.02933446,0.25557796,-0.13816802,4.95145542,-0.37203913,0.02496523,-0.00007690,0.63761414,-0.71964380,0.20168209,-0.14849667,0.60406720,-0.22475075
-1.85792896,6.66157004,-1.25079382,0.00343490,-0.00004600,0.13365076,-0.02690690,0.25920228,-0.13124314,5.04898175,-0.36242844,0.02442891,-0.00007748,0.65890150,-0.65087356,0.21043484,-0.13451692,0.59846712,-0.21721187
-1.85192596,6.79359986,-1.17279968,0.00342731,-0.00004585,0.14008822,-0.02452426,0.26220882,-0.12418829,5.16656767,-0.35166168,0.02401824,-0.00007764,0.67947657,-0.58550095,0.21940014,-0.12120173,0.59163804,-0.20912945
-1.84592296,6.94458741,-1.09605999,0.00342693,-0.00004538,0.14691968,-0.02221065,0.26456111,-0.11707157,5.30504687,-0.33988138,0.02374924,-0.00007741,0.69909625,-0.52380708,0.22850055,-0.10861622,0.58371941,-0.20057753
-1.83991996,7.11483544,-1.02108563,0.00343453,-0.00004464,0.15410546,-0.01998733,0.26623293,-0.10996251,5.46469798,-0.32726706,0.02363470,-0.00007685,0.71754615,-0.46600697,0.23765642,-0.09681245,0.57485968,-0.19164616
-1.83391696,7.30407162,-0.94838966,0.00345056,-0.00004364,0.16159307,-0.01787235,0.26720932,-0.10293140,5.64520119,-0.31403286,0.02368402,-0.00007603,0.73464612,-0.41224954,0.24678664,-0.08582920,0.56521391,-0.18244022
-1.82791396,7.51142493,-0.87848258,0.00347514,-0.00004240,0.16931715,-0.01588040,0.26748732,-0.09604862,5.84561495,-0.30042411,0.02390320,-0.00007503,0.75025436,-0.36261919,0.25580950,-0.07569214,0.55494144,-0.17307780
