energy_ev,total_up,C_s_up,C_p_up,Hg_p_up,Hg_d_up,Mg_p_up,Mg_d_up,Te_p_up,Te_d_up
-3.14257129,1.68926111,0.08925819,0.21332428,0.68890747,0.14884723,0.58272979,0.00000000,0.99431721,0.00000000
-3.13656828,1.60235928,0.08390011,0.20147797,0.64737880,0.13854315,0.54181434,0.00000000,0.94994091,0.00000000
-3.13056528,1.51978586,0.07866071,0.18999797,0.60743252,0.12869949,0.50349438,0.00000000,0.90682810,0.00000000
-3.12456228,1.44160414,0.07355934,0.17891332,0.56919810,0.11935108,0.46783190,0.00000000,0.86502608,0.00000000
-3.11855928,1.36779429,0.06861333,0.16824274,0.53276083,0.11052389,0.43485565,0.00000000,0.82454690,0.00000000
-3.11255628,1.29826942,0.06383823,0.15799665,0.49816763,0.10223606,0.40456515,0.00000000,0.78537621,0.00000000
-3.10655328,1.23289261,0.05924810,0.14817941,0.46543367,0.09449887,0.37693530,0.00000000,0.74748250,0.00000000
-3.10055028,1.17149413,0.05485574,0.13879167,0.43454970,0.08731799,0.35192144,0.00000000,0.71082628,0.00000000
-3.09454727,1.11388825,0.05067283,0.12983257,0.40548927,0.08069456,0.32946483,0.00000000,0.67536872,0.00000000
-3.08854427,1.05988902,0.04671014,0.12130178,0.37821587,0.07462647,0.30949836,0.00000000,0.64107946,0.00000000
-3.08254127,1.00932475,0.04297762,0.11320126,0.35268946,0.06910944,0.29195224,0.00000000,0.60794327,0.00000000
-3.07653827,0.96205054,0.03948454,0.10553665,0.32887208,0.06413818,0.27675965,0.00000000,0.57596540,0.00000000
-3.07053527,0.91795888,0.03623952,0.09831821,0.30673266,0.05970736,0.26386214,0.00000000,0.54517544,0.00000000
-3.06453227,0.87698784,0.03325057,0.09156144,0.28625052,0.05581250,0.25321446,0.00000000,0.51562973,0.00000000
-3.05852926,0.83912702,0.03052517,0.08528710,0.26741779,0.05245072,0.24478886,0.00000000,0.48741228,0.00000000
-3.05252626,0.80442084,0.02807019,0.07952097,0.25024070,0.04962128,0.23857845,0.00000000,0.46063435,0.00000000
-3.04652326,0.77296947,0.02589187,0.07429312,0.23473961,0.04732595,0.23459959,0.00000000,0.43543277,0.00000000
-3.04052026,0.74492726,0.02399572,0.06963688,0.22094814,0.04556915,0.23289308,0.00000000,0.41196715,0.00000000
-3.03451726,0.72049875,0.02238641,0.06558750,0.20891125,0.04435791,0.23352393,0.00000000,0.39041623,0.00000000
-3.02851426,0.69993241,0.02106756,0.06218065,0.19868256,0.04370148,0.23657980,0.00000000,0.37097337,0.00000000
-3.02251126,0.68351217,0.02004157,0.05945072,0.19032101,0.04361080,0.24216779,0.00000000,0.35384159,0.00000000
-3.01650825,0.67154698,0.01930927,0.05742899,0.18388694,0.04409770,0.25040981,0.00000000,0.33922807,0.00000000
-3.01050525,0.66435871,0.01886968,0.05614184,0.17943791,0.04517387,0.26143636,0.00000000,0.32733846,0.00000000
-3.00450225,0.66226844,0.01871965,0.05560900,0.17702416,0.04684969,0.27537914,0.00000000,0.31837088,0.00000000
-2.99849925,0.66558179,0.01885350,0.05584179,0.17668414,0.04913287,0.29236231,0.00000000,0.31251004,0.00000000
-2.99249625,0.67457344,0.01926264,0.05684165,0.17844007,0.05202700,0.31249308,0.00000000,0.30992129,0.00000000
-2.98649325,0.68947155,0.01993528,0.05859882,0.18229377,0.05553010,0.33585169,0.00000000,0.31074485,0.00000000
-2.98049025,0.71044233,0.02085608,0.06109121,0.18822291,0.05963320,0.36248130,0.00000000,0.31509034,0.00000000
-2.97448724,0.73757569,0.02200597,0.06428374,0.19617779,0.06431900,0.39237827,0.00000000,0.32303165,0.00000000
-2.96848424,0.77087213,0.02336196,0.06812787,0.20607888,0.06956075,0.42548320,0.00000000,0.33460232,0.00000000
-2.96248124,0.81023184,0.02489718,0.07256164,0.21781518,0.07532133,0.46167334,0.00000000,0.34979150,0.00000000
-2.95647824,0.85544630,0.02658093,0.07751007,0.23124348,0.08155277,0.50075668,0.00000000,0.36854075,0.00000000
-2.95047524,0.90619296,0.02837899,0.08288603,0.24618879,0.08819599,0.54246820,0.00000000,0.39074162,0.00000000
-2.94447224,0.96203336,0.03025400,0.08859149,0.26244571,0.09518108,0.58646865,0.00000000,0.41623433,0.00000000
-2.93846923,1.02241498,0.03216611,0.09451929,0.27978103,0.10242794,0.63234598,0.00000000,0.44480752,0.00000000
-2.93246623,1.08667689,0.03407363,0.10055521,0.29793733,0.10984742,0.67961959,0.00000000,0.47619922,0.00000000
-2.92646323,1.15405925,0.03593398,0.10658045,0.31663764,0.11734282,0.72774742,0.00000000,0.51009910,0.00000000
-2.92046023,1.22371630,0.03770463,0.11247434,0.33559089,0.12481176,0.77613570,0.00000000,0.54615198,0.00000000
-2.91445723,1.29473269,0.03934419,0.11811723,0.35449812,0.13214841,0.82415106,0.00000000,0.58396264,0.00000000
-2.90845423,1.36614241,0.04081346,0.12339353,0.37305907,0.13924593,0.87113467,0.00000000,0.62310176,0.00000000
-2.90245123,1.43694989,0.04207657,0.12819462,0.39097913,0.14599900,0.91641787,0.00000000,0.66311300,0.00000000
-2.89644822,1.50615232,0.04310201,0.13242173,0.40797611,0.15230642,0.95933875,0.00000000,0.70352090,0.00000000
-2.89044522,1.57276264,0.04386351,0.13598847,0.42378678,0.15807363,0.99925898,0.00000000,0.74383954,0.00000000
-2.88444222,1.63583213,0.04434085,0.13882306,0.43817285,0.16321507,1.03558034,0.00000000,0.78358168,0.00000000
-2.87843922,1.69447202,0.04452048,0.14087008,0.45092608,0.16765626,1.06776024,0.00000000,0.82226798,0.00000000
-2.87243622,1.74787323,0.04439584,0.14209174,0.46187250,0.17133549,1.09532565,0.00000000,0.85943630,0.00000000
-2.86643322,1.79532364,0.04396755,0.14246848,0.47087537,0.17420515,1.11788498,0.00000000,0.89465052,0.00000000
-2.86043022,1.83622236,0.04324326,0.14199909,0.47783702,0.17623261,1.13513736,0.00000000,0.92750879,0.00000000
-2.85442721,1.87009056,0.04223733,0.14070017,0.48269937,0.17740062,1.14687913,0.00000000,0.95765085,0.00000000
-2.84842421,1.89657866,0.04097024,0.13860505,0.48544322,0.17770716,1.15300732,0.00000000,0.98476427,0.00000000
-2.84242121,1.91546966,0.03946785,0.13576223,0.48608642,0.17716501,1.15352003,0.00000000,1.00858933,0.00000000
-2.83641821,1.92667878,0.03776040,0.13223335,0.48468108,0.17580075,1.14851377,0.00000000,1.02892249,0.00000000
-2.83041521,1.93024940,0.03588150,0.12809092,0.48130991,0.17365350,1.13817806,0.00000000,1.04561828,0.00000000
-2.82441221,1.92634579,0.03386700,0.12341577,0.47608195,0.17077337,1.12278740,0.00000000,1.05858959,0.00000000
-2.81840920,1.91524284,0.03175380,0.11829439,0.46912792,0.16721969,1.10269122,0.00000000,1.06780633,0.00000000
-2.81240620,1.89731328,0.02957876,0.11281637,0.46059538,0.16305910,1.07830199,0.00000000,1.07329260,0.00000000
-2.80640320,1.87301302,0.02737759,0.10707181,0.45064392,0.15836361,1.05008221,0.00000000,1.07512248,0.00000000
-2.80040020,1.84286503,0.02518397,0.10114906,0.43944052,0.15320864,1.01853064,0.00000000,1.07341451,0.00000000
-2.79439720,1.80744241,0.02302867,0.09513264,0.42715533,0.14767116,0.98416836,0.00000000,1.06832525,0.00000000
-2.78839420,1.76735123,0.02093895,0.08910151,0.41395784,0.14182796,0.94752503,0.00000000,1.06004207,0.00000000
-2.78239120,1.72321368,0.01893805,0.08312775,0.40001370,0.13575405,0.90912591,0.00000000,1.04877544,0.00000000
-2.77638819,1.67565206,0.01704493,0.07727558,0.38548206,0.12952129,0.86948003,0.00000000,1.03475124,0.00000000
-2.77038519,1.62527414,0.01527415,0.07160072,0.37051357,0.12319728,0.82906967,0.00000000,1.01820307,0.00000000
-2.76438219,1.57266029,0.01363589,0.06615022,0.35524899,0.11684438,0.78834169,0.00000000,0.99936527,0.00000000
-2.75837919,1.51835276,0.01213618,0.06096250,0.33981834,0.11051906,0.74770055,0.00000000,0.97846655,0.00000000
-2.75237619,1.46284729,0.01077718,0.05606777,0.32434057,0.10427142,0.70750344,0.00000000,0.95572477,0.00000000
-2.74637319,1.40658737,0.00955764,0.05148863,0.30892367,0.09814502,0.66805732,0.00000000,0.93134293,0.00000000
-2.74037019,1.34996114,0.00847330,0.04724090,0.29366514,0.09217676,0.62961792,0.00000000,0.90550654,0.00000000
-2.73436718,1.29330082,0.00751749,0.04333452,0.27865281,0.08639713,0.59239052,0.00000000,0.87838233,0.00000000
-2.72836418,1.23688466,0.00668163,0.03977461,0.26396576,0.08083044,0.55653242,0.00000000,0.85011848,0.00000000
-2.72236118,1.18094103,0.00595575,0.03656250,0.24967548,0.07549535,0.52215672,0.00000000,0.82084604,0.00000000
-2.71635818,1.12565437,0.00532900,0.03369673,0.23584705,0.07040537,0.48933727,0.00000000,0.79068151,0.00000000
-2.71035518,1.07117250,0.00479014,0.03117402,0.22254032,0.06556953,0.45811442,0.00000000,0.75973032,0.00000000
-2.70435218,1.01761489,0.00432789,0.02899015,0.20981100,0.06099303,0.42850125,0.00000000,0.72809086,0.00000000
-2.69834917,0.96508123,0.00393133,0.02714062,0.19771169,0.05667795,0.40048998,0.00000000,0.69585887,0.00000000
-2.69234617,0.91366000,0.00359015,0.02562131,0.18629259,0.05262392,0.37405830,0.00000000,0.66313172,0.00000000
-2.68634317,0.86343626,0.00329485,0.02442880,0.17560216,0.04882875,0.34917528,0.00000000,0.63001243,0.00000000
-2.68034017,0.81449849,0.00303693,0.02356066,0.16568738,0.04528903,0.32580671,0.00000000,0.59661300,0.00000000
-2.67433717,0.76694398,0.00280895,0.02301547,0.15659378,0.04200059,0.30391957,0.00000000,0.56305696,0.00000000
-2.66833417,0.72088258,0.00260455,0.02279272,0.14836522,0.03895893,0.28348570,0.00000000,0.52948091,0.00000000
-2.66233117,0.67643861,0.00241850,0.02289250,0.14104333,0.03615948,0.26448443,0.00000000,0.49603498,0.00000000
-2.65632816,0.63375108,0.00224659,0.02331517,0.13466674,0.03359780,0.24690426,0.00000000,0.46288216,0.00000000
-2.65032516,0.59297213,0.00208558,0.02406078,0.12927013,0.03126969,0.23074362,0.00000000,0.43019668,0.00000000
-2.64432216,0.55426409,0.00193313,0.02512854,0.12488313,0.02917114,0.21601080,0.00000000,0.39816141,0.00000000
-2.63831916,0.51779533,0.00178763,0.02651625,0.12152918,0.02729833,0.20272324,0.00000000,0.36696463,0.00000000
-2.63231616,0.48373546,0.00164814,0.02821974,0.11922444,0.02564742,0.19090626,0.00000000,0.33679624,0.00000000
-2.62631316,0.45225001,0.00151427,0.03023235,0.11797682,0.02421448,0.18059149,0.00000000,0.30784375,0.00000000
-2.62031016,0.42349533,0.00138603,0.03254462,0.11778534,0.02299524,0.17181510,0.00000000,0.28028823,0.00000000
-2.61430715,0.39761389,0.00126379,0.03514409,0.11863972,0.02198499,0.16461606,0.00000000,0.25430050,0.00000000
-2.60830415,0.37473033,0.00114812,0.03801534,0.12052050,0.02117848,0.15903450,0.00000000,0.23003767,0.00000000
-2.60230115,0.35494869,0.00103982,0.04114022,0.12339959,0.02056980,0.15511037,0.00000000,0.20764025,0.00000000
-2.59629815,0.33835079,0.00093977,0.04449839,0.12724135,0.02015243,0.15288226,0.00000000,0.18722982,0.00000000
-2.59029515,0.32499595,0.00084894,0.04806812,0.13200417,0.01991932,0.15238666,0.00000000,0.16890739,0.00000000
-2.58429215,0.31492199,0.00076836,0.05182725,0.13764257,0.01986300,0.15365739,0.00000000,0.15275245,0.00000000
-2.57828914,0.30814734,0.00069911,0.05575453,0.14410965,0.01997581,0.15672533,0.00000000,0.13882247,0.00000000
-2.57228614,0.30467407,0.00064233,0.05983093,0.15135987,0.02025020,0.16161812,0.00000000,0.12715300,0.00000000
-2.56628314,0.30449154,0.00059920,0.06404120,0.15935196,0.02067897,0.16835999,0.00000000,0.11775805,0.00000000
-2.56028014,0.30758023,0.00057101,0.06837538,0.16805176,0.02125565,0.17697136,0.00000000,0.11063070,0.00000000
-2.55427714,0.31391554,0.00055914,0.07283024,0.17743494,0.02197477,0.18746815,0.00000000,0.10574388,0.00000000
-2.54827414,0.32347101,0.00056508,0.07741060,0.18748918,0.02283217,0.19986080,0.00000000,0.10305104,0.00000000
-2.54227114,0.33622075,0.00059049,0.08213028,0.19821586,0.02382515,0.21415274,0.00000000,0.10248680,0.00000000
-2.53626813,0.35214065,0.00063717,0.08701276,0.20963084,0.02495265,0.23033840,0.00000000,0.10396741,0.00000000
-2.53026513,0.37120828,0.00070707,0.09209132,0.22176443,0.02621528,0.24840072,0.00000000,0.10739113,0.00000000
-2.52426213,0.39340128,0.00080227,0.09740870,0.23466023,0.02761514,0.26830823,0.00000000,0.11263839,0.00000000
-2.51825913,0.41869415,0.00092500,0.10301610,0.24837291,0.02915570,0.29001177,0.00000000,0.11957201,0.00000000
-2.51225613,0.44705365,0.00107752,0.10897159,0.26296488,0.03084132,0.31344102,0.00000000,0.12803735,0.00000000
-2.50625313,0.47843279,0.00126212,0.11533795,0.27850191,0.03267687,0.33850108,0.00000000,0.13786272,0.00000000
-2.50025013,0.51276385,0.00148099,0.12217987,0.29504790,0.03466706,0.36506922,0.00000000,0.14885995,0.00000000
-2.49424712,0.54995067,0.00173617,0.12956068,0.31265885,0.03681574,0.39299206,0.00000000,0.16082545,0.00000000
-2.48824412,0.58986067,0.00202939,0.13753865,0.33137638,0.03912523,0.42208351,0.00000000,0.17354167,0.00000000
-2.48224112,0.63231701,0.00236200,0.14616310,0.35122104,0.04159541,0.45212348,0.00000000,0.18677922,0.00000000
-2.47623812,0.67709146,0.00273479,0.15547030,0.37218575,0.04422306,0.48285780,0.00000000,0.20029953,0.00000000
-2.47023512,0.72389839,0.00314785,0.16547959,0.39422970,0.04700103,0.51399921,0.00000000,0.21385810,0.00000000
-2.46423212,0.77239034,0.00360050,0.17618968,0.41727304,0.04991767,0.54522975,0.00000000,0.22720836,0.00000000
-2.45822911,0.82215564,0.00409113,0.18757548,0.44119272,0.05295629,0.57620445,0.00000000,0.24010601,0.00000000
-2.45222611,0.87271838,0.00461707,0.19958561,0.46581971,0.05609481,0.60655628,0.00000000,0.25231360,0.00000000
-2.44622311,0.92354097,0.00517461,0.21214079,0.49093800,0.05930560,0.63590235,0.00000000,0.26360537,0.00000000
-2.44022011,0.97402946,0.00575885,0.22513320,0.51628538,0.06255561,0.66385111,0.00000000,0.27377210,0.00000000
-2.43421711,1.02354169,0.00636381,0.23842701,0.54155626,0.06580661,0.69001039,0.00000000,0.28262568,0.00000000
-2.42821411,1.07139807,0.00698236,0.25186009,0.56640652,0.06901579,0.71399605,0.00000000,0.29000332,0.00000000
-2.42221111,1.11689492,0.00760644,0.26524694,0.59046027,0.07213658,0.73544091,0.00000000,0.29577123,0.00000000
-2.41620810,1.15931985,0.00822708,0.27838271,0.61331848,0.07511960,0.75400367,0.00000000,0.29982744,0.00000000
-2.41020510,1.19796889,0.00883467,0.29104844,0.63456911,0.07791392,0.76937761,0.00000000,0.30210388,0.00000000
-2.40420210,1.23216471,0.00941915,0.30301700,0.65379851,0.08046843,0.78129866,0.00000000,0.30256744,0.00000000
-2.39819910,1.26127530,0.00997030,0.31405986,0.67060360,0.08273328,0.78955256,0.00000000,0.30122010,0.00000000
-2.39219610,1.28473239,0.01047797,0.32395422,0.68460441,0.08466141,0.79398103,0.00000000,0.29809801,0.00000000
-2.38619310,1.30204899,0.01093248,0.33249022,0.69545652,0.08621010,0.79448653,0.00000000,0.29326977,0.00000000
-2.38019010,1.31283516,0.01132482,0.33947808,0.70286275,0.08734232,0.79103555,0.00000000,0.28683383,0.00000000
-2.37418709,1.31681143,0.01164702,0.34475456,0.70658376,0.08802809,0.78366036,0.00000000,0.27891515,0.00000000
-2.36818409,1.31381926,0.01189238,0.34818880,0.70644695,0.08824557,0.77245904,0.00000000,0.26966148,0.00000000
-2.36218109,1.30382797,0.01205572,0.34968694,0.70235337,0.08798186,0.75759394,0.00000000,0.25923915,0.00000000
-2.35617809,1.28693794,0.01213355,0.34919547,0.69428221,0.08723360,0.73928844,0.00000000,0.24782875,0.00000000
-2.35017509,1.26337959,0.01212418,0.34670321,0.68229274,0.08600719,0.71782233,0.00000000,0.23562082,0.00000000
-2.34417209,1.23350851,0.01202783,0.34224160,0.66652353,0.08431868,0.69352582,0.00000000,0.22281166,0.00000000
-2.33816908,1.19779650,0.01184656,0.33588350,0.64718903,0.08219339,0.66677247,0.00000000,0.20959952,0.00000000
-2.33216608,1.15681923,0.01158423,0.32774052,0.62457361,0.07966513,0.63797126,0.00000000,0.19618116,0.00000000
-2.32616308,1.11124076,0.01124636,0.31795893,0.59902331,0.07677520,0.60755818,0.00000000,0.18274900,0.00000000
-2.32016008,1.06179569,0.01083994,0.30671444,0.57093573,0.07357120,0.57598741,0.00000000,0.16948876,0.00000000
-2.31415708,1.00926965,0.01037317,0.29420609,0.54074845,0.07010553,0.54372272,0.00000000,0.15657781,0.00000000
-2.30815408,0.95447904,0.00985522,0.28064954,0.50892644,0.06643392,0.51122908,0.00000000,0.14418406,0.00000000
-2.30215108,0.89825064,0.00929589,0.26627007,0.47594915,0.06261384,0.47896493,0.00000000,0.13246541,0.00000000
-2.29614807,0.84140209,0.00870534,0.25129562,0.44229755,0.05870294,0.44737527,0.00000000,0.12156974,0.00000000
-2.29014507,0.78472386,0.00809376,0.23595018,0.40844196,0.05475763,0.41688567,0.00000000,0.11163529,0.00000000
-2.28414207,0.72896328,0.00747111,0.22044774,0.37483073,0.05083168,0.38789749,0.00000000,0.10279128,0.00000000
-2.27813907,0.67481124,0.00684683,0.20498713,0.34188053,0.04697514,0.36078400,0.00000000,0.09515882,0.00000000
-2.27213607,0.62289164,0.00622966,0.18974779,0.30996824,0.04323337,0.33588776,0.00000000,0.08885172,0.00000000
-2.26613307,0.57375387,0.00562741,0.17488666,0.27942471,0.03964637,0.31351879,0.00000000,0.08397729,0.00000000
-2.26013007,0.52786825,0.00504688,0.16053617,0.25053058,0.03624831,0.29395352,0.00000000,0.08063686,0.00000000
-2.25412706,0.48562415,0.00449373,0.14680340,0.22351393,0.03306732,0.27743431,0.00000000,0.07892592,0.00000000
-2.24812406,0.44733049,0.00397248,0.13377018,0.19854987,0.03012543,0.26416913,0.00000000,0.07893379,0.00000000
-2.24212106,0.41321827,0.00348647,0.12149413,0.17576165,0.02743881,0.25433135,0.00000000,0.08074270,0.00000000
-2.23611806,0.38344449,0.00303795,0.11001051,0.15522330,0.02501803,0.24805921,0.00000000,0.08442634,0.00000000
-2.23011506,0.35809709,0.00262811,0.09933454,0.13696327,0.02286853,0.24545489,0.00000000,0.09004764,0.00000000
-2.22411206,0.33720039,0.00225724,0.08946419,0.12096899,0.02099110,0.24658291,0.00000000,0.09765607,0.00000000
-2.21810905,0.32072056,0.00192479,0.08038315,0.10719193,0.01938248,0.25146796,0.00000000,0.10728436,0.00000000
-2.21210605,0.30857082,0.00162951,0.07206382,0.09555284,0.01803582,0.26009207,0.00000000,0.11894487,0.00000000
-2.20610305,0.30061617,0.00136962,0.06447028,0.08594717,0.01694131,0.27239124,0.00000000,0.13262575,0.00000000
-2.20010005,0.29667749,0.00114292,0.05756093,0.07825012,0.01608664,0.28825186,0.00000000,0.14828705,0.00000000
-2.19409705,0.29653506,0.00094689,0.05129095,0.07232151,0.01545740,0.30750713,0.00000000,0.16585719,0.00000000
-2.18809405,0.29993154,0.00077885,0.04561427,0.06801013,0.01503756,0.32993386,0.00000000,0.18522990,0.00000000
-2.18209105,0.30657469,0.00063603,0.04048529,0.06515769,0.01480974,0.35525022,0.00000000,0.20626197,0.00000000
-2.17608804,0.31614004,0.00051567,0.03586014,0.06360216,0.01475554,0.38311459,0.00000000,0.22877212,0.00000000
-2.17008504,0.32827384,0.00041509,0.03169758,0.06318083,0.01485577,0.41312624,0.00000000,0.25254117,0.00000000
-2.16408204,0.34259646,0.00033173,0.02795965,0.06373278,0.01509076,0.44482794,0.00000000,0.27731366,0.00000000
-2.15807904,0.35870672,0.00026322,0.02461199,0.06510113,0.01544050,0.47771095,0.00000000,0.30280112,0.00000000
-2.15207604,0.37618707,0.00020737,0.02162397,0.06713498,0.01588497,0.51122236,0.00000000,0.32868695,0.00000000
-2.14607304,0.39460986,0.00016221,0.01896869,0.06969113,0.01640430,0.54477497,0.00000000,0.35463285,0.00000000
-2.14007004,0.41354469,0.00012600,0.01662288,0.07263571,0.01697913,0.57775938,0.00000000,0.38028666,0.00000000
-2.13406703,0.43256667,0.00009722,0.01456670,0.07584556,0.01759082,0.60955808,0.00000000,0.40529131,0.00000000
-2.12806403,0.45126537,0.00007454,0.01278360,0.07920968,0.01822179,0.63956104,0.00000000,0.42929453,0.00000000
-2.12206103,0.46925414,0.00005685,0.01126015,0.08263046,0.01885579,0.66718218,0.00000000,0.45195896,0.00000000
-2.11605803,0.48617940,0.00004320,0.00998591,0.08602481,0.01947821,0.69187611,0.00000000,0.47297203,0.00000000
-2.11005503,0.50172940,0.00003282,0.00895333,0.08932510,0.02007636,0.71315424,0.00000000,0.49205533,0.00000000
-2.10405203,0.51564211,0.00002511,0.00815773,0.09247993,0.02063968,0.73059964,0.00000000,0.50897281,0.00000000
-2.09804902,0.52771161,0.00001959,0.00759726,0.09545454,0.02115992,0.74387984,0.00000000,0.52353740,0.00000000
-2.09204602,0.53779276,0.00001590,0.00727291,0.09823097,0.02163129,0.75275687,0.00000000,0.53561581,0.00000000
-2.08604302,0.54580383,0.00001384,0.00718848,0.10080777,0.02205042,0.75709419,0.00000000,0.54513106,0.00000000
-2.08004002,0.55172679,0.00001330,0.00735061,0.10319935,0.02241642,0.75685992,0.00000000,0.55206279,0.00000000
-2.07403702,0.55560540,0.00001430,0.00776866,0.10543490,0.02273067,0.75212644,0.00000000,0.55644515,0.00000000
-2.06803402,0.55754100,0.00001701,0.00845463,0.10755689,0.02299666,0.74306620,0.00000000,0.55836260,0.00000000
-2.06203102,0.55768643,0.00002175,0.00942298,0.10961926,0.02321973,0.72994410,0.00000000,0.55794374,0.00000000
-2.05602801,0.55623827,0.00002902,0.01069038,0.11168522,0.02340674,0.71310681,0.00000000,0.55535367,0.00000000
-2.05002501,0.55342795,0.00003953,0.01227540,0.11382494,0.02356574,0.69296962,0.00000000,0.55078524,0.00000000
-2.04402201,0.54951223,0.00005426,0.01419809,0.11611307,0.02370562,0.67000153,0.00000000,0.54444986,0.00000000
-2.03801901,0.54476369,0.00007453,0.01647960,0.11862625,0.02383578,0.64470939,0.00000000,0.53656832,0.00000000
-2.03201601,0.53946167,0.00010202,0.01914167,0.12144077,0.02396583,0.61762186,0.00000000,0.52736221,0.00000000
-2.02601301,0.53388429,0.00013895,0.02220618,0.12463050,0.02410537,0.58927390,0.00000000,0.51704651,0.00000000
-2.02001001,0.52830202,0.00018808,0.02569470,0.12826514,0.02426380,0.56019273,0.00000000,0.50582357,0.00000000
-2.01400700,0.52297308,0.00025292,0.02962807,0.13240895,0.02445031,0.53088554,0.00000000,0.49387897,0.00000000
-2.00800400,0.51814087,0.00033780,0.03402611,0.13711998,0.02467385,0.50182972,0.00000000,0.48137936,0.00000000
-2.00200100,0.51403369,0.00044806,0.03890741,0.14244994,0.02494327,0.47346557,0.00000000,0.46847230,0.00000000
-1.99599800,0.51086637,0.00059017,0.04428923,0.14844457,0.02526757,0.44619196,0.00000000,0.45528797,0.00000000
-1.98999500,0.50884395,0.00077195,0.05018759,0.15514470,0.02565611,0.42036452,0.00000000,0.44194264,0.00000000
-1.98399200,0.50816673,0.00100269,0.05661747,0.16258770,0.02611901,0.39629643,0.00000000,0.42854346,0.00000000
-1.97798899,0.50903648,0.00129333,0.06359312,0.17080941,0.02666749,0.37426125,0.00000000,0.41519421,0.00000000
-1.97198599,0.51166319,0.00165666,0.07112847,0.17984638,0.02731425,0.35449754,0.00000000,0.40200158,0.00000000
-1.96598299,0.51627166,0.00210735,0.07923764,0.18973817,0.02807377,0.33721448,0.00000000,0.38908144,0.00000000
-1.95997999,0.52310755,0.00266213,0.08793535,0.20052970,0.02896260,0.32259822,0.00000000,0.37656478,0.00000000
-1.95397699,0.53244210,0.00333981,0.09723733,0.21227328,0.02999953,0.31081819,0.00000000,0.36460273,0.00000000
-1.94797399,0.54457517,0.00416124,0.10716051,0.22503028,0.03120561,0.30203301,0.00000000,0.35337052,0.00000000
-1.94197099,0.55983594,0.00514922,0.11772307,0.23887212,0.03260409,0.29639539,0.00000000,0.34306993,0.00000000
-1.93596798,0.57858125,0.00632834,0.12894409,0.25388056,0.03422009,0.29405583,0.00000000,0.33393021,0.00000000
-1.92996498,0.60119098,0.00772465,0.14084295,0.27014701,0.03608019,0.29516483,0.00000000,0.32620727,0.00000000
-1.92396198,0.62806087,0.00936529,0.15343823,0.28777089,0.03821179,0.29987332,0.00000000,0.32018133,0.00000000
-1.91795898,0.65959247,0.01127794,0.16674636,0.30685691,0.04064230,0.30833149,0.00000000,0.31615285,0.00000000
-1.91195598,0.69618076,0.01349022,0.18077969,0.32751136,0.04339823,0.32068598,0.00000000,0.31443721,0.00000000
-1.90595298,0.73819976,0.01602890,0.19554448,0.34983745,0.04650405,0.33707563,0.00000000,0.31535813,0.00000000
-1.89994997,0.78598656,0.01891905,0.21103844,0.37392989,0.04998110,0.35762607,0.00000000,0.31924018,0.00000000
-1.89394697,0.83982468,0.02218313,0.22724831,0.39986888,0.05384640,0.38244342,0.00000000,0.32640055,0.00000000
-1.88794397,0.89992714,0.02583994,0.24414739,0.42771380,0.05811139,0.41160753,0.00000000,0.33714051,0.00000000
-1.88194097,0.96642035,0.02990362,0.26169334,0.45749691,0.06278092,0.44516511,0.00000000,0.35173658,0.00000000
-1.87593797,1.03932941,0.03438263,0.27982634,0.48921736,0.06785221,0.48312307,0.00000000,0.37043188,0.00000000
-1.86993497,1.11856559,0.03927873,0.29846777,0.52283584,0.07331407,0.52544254,0.00000000,0.39342769,0.00000000
-1.86393197,1.20391681,0.04458612,0.31751968,0.55827032,0.07914635,0.57203386,0.00000000,0.42087553,0.00000000
-1.85792896,1.29504155,0.05029071,0.33686503,0.59539296,0.08531964,0.62275270,0.00000000,0.45286986,0.00000000
-1.85192596,1.39146669,0.05636948,0.35636889,0.63402858,0.09179528,0.67739767,0.00000000,0.48944164,0.00000000
-1.84592296,1.49258963,0.06279016,0.37588060,0.67395487,0.09852576,0.73570942,0.00000000,0.53055275,0.00000000
-1.83991996,1.59768466,0.06951111,0.39523681,0.71490433,0.10545538,0.79737139,0.00000000,0.57609161,0.00000000
-1.83391696,1.70591352,0.07648144,0.41426549,0.75656799,0.11252124,0.86201211,0.00000000,0.62586996,0.00000000
-1.82791396,1.81633994,0.08364146,0.43279049,0.79860086,0.11965458,0.92920896,0.00000000,0.67962096,0.00000000
-1.82191096,1.92794752,0.09092338,0.45063675,0.84062887,0.12678225,0.99849336,0.00000000,0.73699894,0.00000000
-1.81590795,2.03966045,0.09825230,0.46763572,0.88225706,0.13382848,1.06935703,0.00000000,0.79758062,0.00000000
-1.80990495,2.15036622,0.10554746,0.48363077,0.92307870,0.14071668,1.14125916,0.00000000,0.86086812,0.00000000
-1.80390195,2.25893952,0.11272366,0.49848239,0.96268497,0.14737135,1.21363426,0.00000000,0.92629384,0.00000000
-1.79789895,2.36426639,0.11969294,0.51207274,1.00067479,0.15371985,1.28590032,0.00000000,0.99322717,0.00000000
-1.79189595,2.46526777,0.12636633,0.52430950,1.03666440,0.15969414,1.35746720,0.00000000,1.06098309,0.00000000
-1.78589295,2.56092152,0.13265571,0.53512861,1.07029628,0.16523231,1.42774470,0.00000000,1.12883255,0.00000000
-1.77988994,2.65028224,0.13847567,0.54449578,1.10124711,0.17027982,1.49615046,0.00000000,1.19601462,0.00000000
