energy_ev,total_up,Au_p_up,Au_d_up,Mn_p_up,Mn_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up
-0.27313657,3.49429656,0.42302944,0.22019947,0.74715751,2.50572044,0.02164898,0.26838373,0.03423366,0.24218100
-0.26713357,3.54823448,0.43150742,0.22148003,0.76461196,2.54897182,0.02120249,0.27014982,0.03343223,0.24231970
-0.26113057,3.59431879,0.43929992,0.22262660,0.78004065,2.58566295,0.02074229,0.27169903,0.03268676,0.24212675
-0.25512756,3.63137708,0.44615083,0.22354877,0.79313153,2.61504968,0.02026874,0.27289106,0.03199906,0.24154129
-0.24912456,3.65839053,0.45182790,0.22416147,0.80360608,2.63650610,0.01978159,0.27359784,0.03137017,0.24050982
-0.24312156,3.67451656,0.45612869,0.22438702,0.81122651,2.64953699,0.01928000,0.27370733,0.03080004,0.23898730
-0.23711856,3.67910679,0.45888580,0.22415701,0.81580192,2.65378670,0.01876277,0.27312677,0.03028725,0.23693821
-0.23111556,3.67171975,0.45997105,0.22341401,0.81719308,2.64904406,0.01822846,0.27178540,0.02982878,0.23433720
-0.22511256,3.65212786,0.45929857,0.22211305,0.81531569,2.63524359,0.01767562,0.26963647,0.02941995,0.23116948
-0.21910955,3.62031890,0.45682669,0.22022271,0.81014208,2.61246282,0.01710298,0.26665853,0.02905432,0.22743099
-0.21310655,3.57649190,0.45255847,0.21772590,0.80170126,2.58091630,0.01650966,0.26285599,0.02872387,0.22312823
-0.20710355,3.52104804,0.44654105,0.21462024,0.79007738,2.54094660,0.01589531,0.25825881,0.02841908,0.21827793
-0.20110055,3.45457735,0.43886371,0.21091805,0.77540681,2.49301302,0.01526024,0.25292159,0.02812925,0.21290647
-0.19509755,3.37784165,0.42965485,0.20664594,0.75787388,2.43767854,0.01460556,0.24692192,0.02784281,0.20704915
-0.18909455,3.29175495,0.41907795,0.20184409,0.73770561,2.37559573,0.01393317,0.24035810,0.02754775,0.20074942
-0.18309155,3.19736193,0.40732673,0.19656514,0.71516563,2.30749218,0.01324580,0.23334644,0.02723204,0.19405797
-0.17708854,3.09581534,0.39461961,0.19087284,0.69054748,2.23415601,0.01254693,0.22601800,0.02688409,0.18703183
-0.17108554,2.98835298,0.38119380,0.18484044,0.66416765,2.15642176,0.01184078,0.21851521,0.02649325,0.17973346
-0.16508254,2.87627484,0.36729905,0.17854893,0.63635850,2.07515700,0.01113210,0.21098804,0.02605019,0.17222985
-0.15907954,2.76092072,0.35319134,0.17208508,0.60746126,1.99124972,0.01042617,0.20359026,0.02554736,0.16459165
-0.15307654,2.64364850,0.33912659,0.16553942,0.57781928,1.90559660,0.00972854,0.19647554,0.02497926,0.15689229
-0.14707354,2.52581324,0.32535470,0.15900416,0.54777170,1.81909181,0.00904498,0.18979363,0.02434271,0.14920716
-0.14107054,2.40874703,0.31211378,0.15257110,0.51764760,1.73261649,0.00838131,0.18368663,0.02363698,0.14161271
-0.13506753,2.29373959,0.29962496,0.14632958,0.48776064,1.64702840,0.00774326,0.17828550,0.02286387,0.13418562
-0.12906453,2.18201944,0.28808762,0.14036442,0.45840436,1.56315172,0.00713642,0.17370671,0.02202760,0.12700185
-0.12306153,2.07473583,0.27767531,0.13475406,0.42984808,1.48176692,0.00656614,0.17004929,0.02113471,0.12013567
-0.11705853,1.97294121,0.26853229,0.12956876,0.40233346,1.40360047,0.00603746,0.16739215,0.02019376,0.11365870
-0.11105553,1.87757473,0.26077078,0.12486901,0.37607167,1.32931458,0.00555512,0.16579182,0.01921501,0.10763883
-0.10505253,1.78944678,0.25446906,0.12070411,0.35124133,1.25949711,0.00512352,0.16528066,0.01821005,0.10213916
-0.09904952,1.70922516,0.24967025,0.11711104,0.32798699,1.19465196,0.00474677,0.16586560,0.01719131,0.09721690
-0.09304652,1.63742324,0.24638203,0.11411360,0.30641851,1.13519019,0.00442870,0.16752739,0.01617164,0.09292239
-0.08704352,1.57439068,0.24457718,0.11172185,0.28661092,1.08142244,0.00417288,0.17022054,0.01516382,0.08929802
-0.08104052,1.52030732,0.24419492,0.10993198,0.26860520,1.03355292,0.00398272,0.17387383,0.01418009,0.08637745
-0.07503752,1.47518061,0.24514323,0.10872644,0.25240958,0.99167560,0.00386145,0.17839161,0.01323180,0.08418478
-0.06903452,1.43884704,0.24730180,0.10807451,0.23800168,0.95577279,0.00381217,0.18365570,0.01232897,0.08273403
-0.06303152,1.41097790,0.25052587,0.10793328,0.22533107,0.92571648,0.00383786,0.18952800,0.01148004,0.08202877
-0.05702851,1.39108928,0.25465062,0.10824892,0.21432258,0.90127258,0.00394137,0.19585374,0.01069167,0.08206195
-0.05102551,1.37855638,0.25949610,0.10895834,0.20487994,0.88210805,0.00412537,0.20246534,0.00996855,0.08281603
-0.04502251,1.37263162,0.26487255,0.10999107,0.19688979,0.86780084,0.00439230,0.20918670,0.00931338,0.08426325
-0.03901951,1.37246625,0.27058592,0.11127140,0.19022594,0.85785234,0.00474426,0.21583786,0.00872692,0.08636622
-0.03301651,1.37713446,0.27644336,0.11272071,0.18475365,0.85170188,0.00518288,0.22223993,0.00820802,0.08907860
-0.02701351,1.38565948,0.28225860,0.11425971,0.18033388,0.84874285,0.00570916,0.22822005,0.00775385,0.09234609
-0.02101051,1.39704041,0.28785694,0.11581087,0.17682731,0.84833979,0.00632330,0.23361625,0.00736009,0.09610740
-0.01500750,1.41027909,0.29307964,0.11730057,0.17409802,0.84984582,0.00702450,0.23828210,0.00702122,0.10029541
-0.00900450,1.42440583,0.29778778,0.11866119,0.17201672,0.85261982,0.00781075,0.24209082,0.00673077,0.10483837
-0.00300150,1.43850322,0.30186514,0.11983287,0.17046350,0.85604265,0.00867865,0.24493891,0.00648165,0.10966107
0.00300150,1.45172730,0.30522035,0.12076502,0.16932989,0.85953198,0.00962321,0.24674904,0.00626646,0.11468607
0.00900450,1.46332531,0.30778803,0.12141747,0.16852044,0.86255517,0.01063772,0.24747209,0.00607777,0.11983477
0.01500750,1.47264975,0.30952913,0.12176120,0.16795363,0.86463999,0.01171363,0.24708840,0.00590841,0.12502854
0.02101051,1.47916848,0.31043032,0.12177878,0.16756227,0.86538284,0.01284052,0.24560801,0.00575172,0.13018968
0.02701351,1.48247076,0.31050277,0.12146432,0.16729340,0.86445442,0.01400611,0.24307007,0.00560171,0.13524240
0.03301651,1.48226949,0.30978015,0.12082322,0.16710781,0.86160293,0.01519639,0.23954138,0.00545330,0.14011364
0.03901951,1.47839982,0.30831628,0.11987148,0.16697919,0.85665483,0.01639575,0.23511412,0.00530237,0.14473388
0.04502251,1.47081468,0.30618238,0.11863482,0.16689320,0.84951347,0.01758736,0.22990286,0.00514590,0.14903800
0.05102551,1.45957769,0.30346409,0.11714758,0.16684623,0.84015588,0.01875343,0.22404106,0.00498196,0.15296598
0.05702851,1.44485401,0.30025857,0.11545151,0.16684430,0.82862793,0.01987576,0.21767708,0.00480975,0.15646369
0.06303152,1.42689964,0.29667153,0.11359433,0.16690181,0.81503840,0.02093615,0.21096990,0.00462955,0.15948370
0.06903452,1.40604982,0.29281444,0.11162842,0.16704045,0.79955208,0.02191707,0.20408464,0.00444266,0.16198603
0.07503752,1.38270684,0.28880199,0.10960937,0.16728810,0.78238245,0.02280215,0.19718813,0.00425134,0.16393898
0.08104052,1.35732781,0.28474973,0.10759460,0.16767778,0.76378403,0.02357689,0.19044447,0.00405871,0.16531984
0.08704352,1.33041250,0.28077197,0.10564205,0.16824664,0.74404473,0.02422914,0.18401084,0.00386866,0.16611564
0.09304652,1.30249163,0.27697983,0.10380894,0.16903494,0.72347837,0.02474968,0.17803367,0.00368576,0.16632377
0.09904952,1.27411575,0.27347959,0.10215058,0.17008489,0.70241757,0.02513267,0.17264507,0.00351517,0.16595242
0.10505253,1.24584452,0.27037101,0.10071931,0.17143945,0.68120692,0.02537598,0.16795981,0.00336258,0.16502091
0.11105553,1.21823688,0.26774589,0.09956353,0.17314091,0.66019669,0.02548146,0.16407279,0.00323411,0.16355972
0.11705853,1.19184161,0.26568664,0.09872685,0.17522939,0.63973703,0.02545498,0.16105705,0.00313626,0.16161029
0.12306153,1.16718871,0.26426494,0.09824728,0.17774106,0.62017262,0.02530642,0.15896237,0.00307589,0.15922451
0.12906453,1.14478143,0.26354049,0.09815664,0.18070628,0.60183785,0.02504943,0.15781454,0.00306016,0.15646383
0.13506753,1.12508891,0.26355993,0.09847998,0.18414766,0.58505247,0.02470111,0.15761522,0.00309651,0.15339819
0.14107054,1.10853979,0.26435583,0.09923528,0.18807805,0.57011777,0.02428149,0.15834250,0.00319261,0.15010445
0.14707354,1.09551657,0.26594611,0.10043314,0.19249869,0.55731321,0.02381290,0.15995206,0.00335634,0.14666472
0.15307654,1.08635109,0.26833360,0.10207676,0.19739747,0.54689362,0.02331930,0.16237905,0.00359574,0.14316437
0.15907954,1.08132099,0.27150614,0.10416206,0.20274763,0.53908676,0.02282548,0.16554051,0.00391891,0.13968989
0.16508254,1.08064750,0.27543707,0.10667795,0.20850678,0.53409151,0.02235619,0.16933840,0.00433399,0.13632671
0.17108554,1.08449439,0.28008617,0.10960680,0.21461652,0.53207643,0.02193535,0.17366307,0.00484897,0.13315699
0.17708854,1.09296809,0.28540115,0.11292510,0.22100274,0.53317874,0.02158520,0.17839715,0.00547158,0.13025745
0.18309155,1.10611904,0.29131950,0.11660420,0.22757645,0.53750367,0.02132553,0.18341969,0.00620912,0.12769747
0.18909455,1.12394397,0.29777074,0.12061126,0.23423550,0.54512414,0.02117300,0.18861043,0.00706825,0.12553730
0.19509755,1.14638897,0.30467893,0.12491016,0.24086685,0.55608054,0.02114056,0.19385404,0.00805472,0.12382668
0.20110055,1.17335307,0.31196527,0.12946254,0.24734947,0.57038067,0.02123700,0.19904414,0.00917315,0.12260380
0.20710355,1.20469206,0.31955068,0.13422874,0.25355785,0.58799970,0.02146659,0.20408695,0.01042675,0.12189460
0.21310655,1.24022230,0.32735817,0.13916875,0.25936584,0.60888008,0.02182903,0.20890444,0.01181702,0.12171254
0.21910955,1.27972419,0.33531485,0.14424295,0.26465073,0.63293129,0.02231934,0.21343675,0.01334349,0.12205884
0.22511256,1.32294524,0.34335349,0.14941277,0.26929743,0.66002961,0.02292812,0.21764389,0.01500346,0.12292302
0.23111556,1.36960254,0.35141353,0.15464120,0.27320258,0.69001774,0.02364184,0.22150650,0.01679179,0.12428395
0.23711856,1.41938470,0.35944139,0.15989304,0.27627827,0.72270457,0.02444328,0.22502578,0.01870072,0.12611122
0.24312156,1.47195341,0.36739026,0.16513502,0.27845550,0.75786508,0.02531217,0.22822253,0.02071976,0.12836678
0.24912456,1.52694477,0.37521935,0.17033583,0.27968692,0.79524078,0.02622590,0.23113535,0.02283569,0.13100688
0.25512756,1.58397083,0.38289258,0.17546595,0.27994901,0.83454064,0.02716024,0.23381818,0.02503264,0.13398417
0.26113057,1.64262158,0.39037714,0.18049747,0.27924344,0.87544301,0.02809024,0.23633729,0.02729221,0.13724993
0.26713357,1.70246794,0.39764178,0.18540393,0.27759771,0.91759862,0.02899111,0.23876786,0.02959382,0.14075633
0.27313657,1.76306603,0.40465532,0.19016016,0.27506497,0.96063479,0.02983903,0.24119040,0.03191507,0.14445857
0.27913957,1.82396300,0.41138533,0.19474230,0.27172309,1.00416115,0.03061200,0.24368721,0.03423224,0.14831705
0.28514257,1.88470467,0.41779724,0.19912787,0.26767306,1.04777671,0.03129065,0.24633904,0.03652089,0.15229913
0.29114557,1.94484492,0.42385409,0.20329611,0.26303667,1.09107837,0.03185888,0.24922207,0.03875656,0.15638076
0.29714857,2.00395668,0.42951686,0.20722846,0.25795381,1.13367051,0.03230442,0.25240542,0.04091546,0.16054762
0.30315158,2.06164422,0.43474543,0.21090916,0.25257915,1.17517556,0.03261931,0.25594927,0.04297527,0.16479590
0.30915458,2.11755605,0.43950023,0.21432606,0.24707865,1.21524496,0.03280012,0.25990352,0.04491591,0.16913256
0.31515758,2.17139792,0.44374433,0.21747143,0.24162574,1.25357014,0.03284812,0.26430712,0.04672023,0.17357501
0.32116058,2.22294492,0.44744596,0.22034279,0.23639740,1.28989292,0.03276922,0.26918790,0.04837473,0.17815031
0.32716358,2.27205191,0.45058110,0.22294370,0.23157019,1.32401472,0.03257375,0.27456297,0.04987008,0.18289370
0.33316658,2.31866152,0.45313608,0.22528428,0.22731630,1.35580407,0.03227610,0.28043931,0.05120154,0.18784671
0.33916958,2.36280869,0.45510988,0.22738161,0.22379975,1.38520190,0.03189421,0.28681478,0.05236925,0.19305470
0.34517259,2.40462143,0.45651588,0.22925970,0.22117274,1.41222412,0.03144892,0.29367909,0.05337827,0.19856401
0.35117559,2.44431715,0.45738299,0.23094917,0.21957226,1.43696131,0.03096322,0.30101484,0.05423847,0.20441879
0.35717859,2.48219458,0.45775594,0.23248649,0.21911699,1.45957528,0.03046140,0.30879844,0.05496416,0.21065771
0.36318159,2.51862127,0.45769468,0.23391285,0.21990461,1.48029250,0.02996819,0.31700084,0.05557359,0.21731061
0.36918459,2.55401712,0.45727287,0.23527267,0.22200950,1.49939477,0.02950786,0.32558805,0.05608822,0.22439525
0.37518759,2.58883463,0.45657559,0.23661182,0.22548095,1.51720716,0.02910328,0.33452150,0.05653181,0.23191447
0.38119060,2.62353671,0.45569619,0.23797554,0.23034189,1.53408410,0.02877513,0.34375820,0.05692941,0.23985375
0.38719360,2.65857318,0.45473269,0.23940635,0.23658822,1.55039380,0.02854109,0.35325071,0.05730632,0.24817946
0.39319660,2.69435696,0.45378381,0.24094188,0.24418877,1.56650210,0.02841519,0.36294714,0.05768686,0.25683782
0.39919960,2.73124143,0.45294479,0.24261281,0.25308590,1.58275610,0.02840729,0.37279109,0.05809330,0.26575483
0.40520260,2.76949979,0.45230341,0.24444105,0.26319678,1.59946858,0.02852266,0.38272169,0.05854481,0.27483705
0.41120560,2.80930767,0.45193625,0.24643830,0.27441528,1.61690369,0.02876185,0.39267375,0.05905647,0.28397338
0.41720860,2.85072977,0.45190554,0.24860492,0.28661458,1.63526460,0.02912056,0.40257813,0.05963848,0.29303777
0.42321161,2.89371115,0.45225665,0.25092934,0.29965024,1.65468363,0.02958988,0.41236224,0.06029556,0.30189277
0.42921461,2.93807352,0.45301634,0.25338803,0.31336387,1.67521511,0.03015660,0.42195072,0.06102662,0.31039380
0.43521761,2.98351670,0.45419192,0.25594588,0.32758712,1.69683144,0.03080371,0.43126635,0.06182453,0.31839395
0.44122061,3.02962511,0.45577119,0.25855717,0.34214603,1.71942212,0.03151102,0.44023100,0.06267634,0.32574914
0.44722361,3.07587877,0.45772328,0.26116696,0.35686543,1.74279605,0.03225599,0.44876663,0.06356358,0.33232342
0.45322661,3.12166840,0.46000008,0.26371290,0.37157345,1.76668666,0.03301456,0.45679640,0.06446288,0.33799405
0.45922961,3.16631374,0.46253845,0.26612727,0.38610582,1.79075980,0.03376209,0.46424557,0.06534679,0.34265630
0.46523262,3.20908431,0.46526274,0.26833926,0.40030986,1.81462387,0.03447424,0.47104246,0.06618476,0.34622756
0.47123562,3.24922166,0.46808775,0.27027741,0.41404800,1.83784183,0.03512796,0.47711917,0.06694427,0.34865072
0.47723862,3.28596215,0.47092175,0.27187191,0.42720081,1.85994460,0.03570226,0.48241223,0.06759199,0.34989648
0.48324162,3.31855944,0.47366960,0.27305690,0.43966916,1.88044536,0.03617899,0.48686308,0.06809507,0.34996464
0.48924462,3.34630583,0.47623568,0.27377254,0.45137573,1.89885409,0.03654342,0.49041845,0.06842234,0.34888419
0.49524762,3.36855163,0.47852662,0.27396684,0.46226557,1.91469209,0.03678472,0.49303063,0.06854544,0.34671222
0.50125063,3.38472215,0.48045367,0.27359707,0.47230575,1.92750573,0.03689615,0.49465770,0.06843990,0.34353169
0.50725363,3.39433161,0.48193469,0.27263091,0.48148421,1.93687925,0.03687523,0.49526378,0.06808600,0.33944822
0.51325663,3.39699386,0.48289570,0.27104717,0.48980770,1.94244598,0.03672357,0.49481919,0.06746948,0.33458592
0.51925963,3.39242960,0.48327196,0.26883606,0.49729899,1.94389792,0.03644658,0.49330076,0.06658203,0.32908264
0.52526263,3.38047008,0.48300863,0.26599912,0.50399343,1.94099324,0.03605311,0.49069217,0.06542158,0.32308466
0.53126563,3.36105753,0.48206104,0.26254881,0.50993514,1.93356177,0.03555480,0.48698423,0.06399229,0.31674119
0.53726863,3.33424246,0.48039454,0.25850773,0.51517282,1.92150816,0.03496550,0.48217535,0.06230447,0.31019900
0.54327164,3.30017818,0.47798417,0.25390760,0.51975555,1.90481304,0.03430055,0.47627192,0.06037413,0.30359717
0.54927464,3.25911319,0.47481405,0.24878803,0.52372881,1.88353208,0.03357608,0.46928869,0.05822244,0.29706251
0.55527764,3.21138179,0.47087665,0.24319520,0.52713083,1.85779325,0.03280836,0.46124910,0.05587507,0.29070563
0.56128064,3.15739366,0.46617212,0.23718041,0.52998960,1.82779256,0.03201316,0.45218552,0.05336134,0.28461792
0.56728364,3.09762298,0.46070763,0.23079869,0.53232073,1.79378848,0.03120531,0.44213938,0.05071334,0.27886957
0.57328664,3.03259770,0.45449681,0.22410748,0.53412625,1.75609561,0.03039828,0.43116114,0.04796507,0.27350869
0.57928964,2.96288949,0.44755947,0.21716540,0.53539452,1.71507768,0.02960397,0.41931013,0.04515145,0.26856151
0.58529265,2.88910489,0.43992152,0.21003132,0.53610135,1.67114039,0.02883262,0.40665424,0.04230754,0.26403373
0.59129565,2.81187797,0.43161514,0.20276348,0.53621222,1.62472443,0.02809288,0.39326947,0.03946771,0.25991288
0.59729865,2.73186463,0.42267921,0.19541902,0.53568555,1.57629871,0.02739194,0.37923934,0.03666496,0.25617145
0.60330165,2.64973876,0.41315997,0.18805363,0.53447703,1.52635422,0.02673587,0.36465423,0.03393039,0.25277089
0.60930465,2.56618984,0.40311172,0.18072147,0.53254451,1.47539842,0.02612993,0.34961057,0.03129270,0.24966595
0.61530765,2.48192197,0.39259774,0.17347529,0.52985348,1.42395022,0.02557898,0.33421004,0.02877797,0.24680937
0.62131066,2.39765366,0.38169096,0.16636667,0.52638257,1.37253549,0.02508784,0.31855863,0.02640941,0.24415652
0.62731366,2.31411784,0.37047458,0.15944639,0.52212893,1.32168290,0.02466171,0.30276569,0.02420736,0.24166983
0.63331666,2.23206159,0.35904234,0.15276474,0.51711304,1.27191987,0.02430639,0.28694293,0.02218930,0.23932275
0.63931966,2.15224466,0.34749832,0.14637185,0.51138252,1.22376840,0.02402852,0.27120329,0.02037001,0.23710293
0.64532266,2.07543632,0.33595634,0.14031787,0.50501486,1.17774049,0.02383564,0.25565985,0.01876169,0.23501460
0.65132566,2.00240995,0.32453862,0.13465293,0.49811858,1.13433296,0.02373612,0.24042453,0.01737424,0.23307983
0.65732866,1.93393478,0.31337392,0.12942692,0.49083268,1.09402142,0.02373897,0.22560678,0.01621543,0.23133873
0.66333167,1.87076480,0.30259498,0.12468891,0.48332439,1.05725335,0.02385354,0.21131214,0.01529112,0.22984836
0.66933467,1.81362466,0.29233542,0.12048640,0.47578504,1.02444031,0.02408904,0.19764069,0.01460542,0.22868062
0.67533767,1.76319276,0.28272613,0.11686415,0.46842427,0.99594926,0.02445400,0.18468549,0.01416081,0.22791892
0.68134067,1.72008228,0.27389128,0.11386281,0.46146266,0.97209341,0.02495567,0.17253091,0.01395819,0.22765404
0.68734367,1.68482067,0.26594416,0.11151740,0.45512313,0.95312284,0.02559941,0.16125100,0.01399692,0.22797915
0.69334667,1.65782874,0.25898307,0.10985555,0.44962153,0.93921542,0.02638797,0.15090793,0.01427475,0.22898435
0.69934967,1.63940040,0.25308732,0.10889581,0.44515669,0.93046858,0.02732099,0.14155052,0.01478775,0.23075098
0.70535268,1.62968453,0.24831381,0.10864592,0.44190067,0.92689254,0.02839443,0.13321301,0.01553017,0.23334600
0.71135568,1.62867009,0.24469415,0.10910135,0.43998945,0.92840561,0.02960024,0.12591411,0.01649436,0.23681673
0.71735868,1.63617589,0.24223275,0.11024407,0.43951478,0.93483226,0.03092605,0.11965633,0.01767068,0.24118627
0.72336168,1.65184613,0.24090580,0.11204178,0.44051755,0.94590435,0.03235519,0.11442580,0.01904741,0.24644985
0.72936468,1.67515271,0.24066149,0.11444752,0.44298319,0.96126601,0.03386677,0.11019251,0.02061080,0.25257245
0.73536768,1.70540474,0.24142130,0.11739994,0.44683924,0.98048238,0.03543603,0.10691104,0.02234518,0.25948768
0.74137069,1.74176578,0.24308257,0.12082416,0.45195563,1.00305227,0.03703486,0.10452179,0.02423314,0.26709830
0.74737369,1.78327839,0.24552213,0.12463320,0.45814736,1.02842444,0.03863246,0.10295271,0.02625587,0.27527818
0.75337669,1.82889552,0.24860092,0.12873007,0.46517997,1.05601721,0.04019627,0.10212145,0.02839362,0.28387588
0.75937969,1.87751766,0.25216943,0.13301033,0.47277728,1.08524049,0.04169288,0.10193792,0.03062618,0.29271954
0.76538269,1.92803414,0.25607368,0.13736523,0.48063129,1.11551960,0.04308910,0.10230711,0.03293358,0.30162306
0.77138569,1.97936689,0.26016148,0.14168503,0.48841377,1.14631951,0.04435311,0.10313213,0.03529673,0.31039314
0.77738869,2.03051446,0.26428867,0.14586263,0.49578900,1.17716842,0.04545547,0.10431725,0.03769817,0.31883704
0.78339170,2.08059400,0.26832504,0.14979719,0.50242708,1.20767933,0.04637018,0.10577095,0.04012274,0.32677042
0.78939470,2.12887883,0.27215953,0.15339759,0.50801715,1.23756835,0.04707560,0.10740873,0.04255829,0.33402515
0.79539770,2.17482954,0.27570459,0.15658556,0.51227997,1.26666838,0.04755520,0.10915550,0.04499616,0.34045650
0.80140070,2.21811642,0.27889927,0.15929836,0.51497911,1.29493740,0.04779814,0.11094767,0.04743162,0.34594936
0.80740370,2.25863184,0.28171107,0.16149083,0.51593035,1.32246020,0.04779961,0.11273456,0.04986408,0.35042328
0.81340670,2.29649133,0.28413619,0.16313665,0.51500870,1.34944347,0.04756098,0.11447923,0.05229706,0.35383585
0.81940970,2.33202294,0.28619841,0.16422884,0.51215291,1.37620377,0.04708965,0.11615867,0.05473803,0.35618445
0.82541271,2.36574505,0.28794639,0.16477940,0.50736703,1.40314894,0.04639872,0.11776323,0.05719790,0.35750612
0.83141571,2.39833348,0.28944976,0.16481809,0.50071926,1.43075347,0.04550641,0.11929554,0.05969035,0.35787566
0.83741871,2.43057935,0.29079402,0.16439051,0.49233802,1.45952898,0.04443529,0.12076870,0.06223099,0.35740200
0.84342171,2.46333981,0.29207464,0.16355541,0.48240557,1.48999118,0.04321136,0.12220413,0.06483632,0.35622313
0.84942471,2.49748430,0.29339067,0.16238157,0.47114962,1.52262505,0.04186305,0.12362897,0.06752261,0.35449982
0.85542771,2.53383903,0.29483812,0.16094427,0.45883328,1.55785003,0.04042016,0.12507328,0.07030479,0.35240840
0.86143072,2.57313308,0.29650365,0.15932160,0.44574410,1.59598728,0.03891271,0.12656729,0.07319530,0.35013325
0.86743372,2.61594886,0.29845880,0.15759086,0.43218261,1.63723074,0.03736998,0.12813861,0.07620311,0.34785907
0.87343672,2.66268006,0.30075509,0.15582505,0.41845103,1.68162396,0.03581949,0.12980983,0.07933285,0.34576365
0.87943972,2.71349934,0.30342038,0.15408992,0.40484269,1.72904395,0.03428627,0.13159644,0.08258424,0.34401120
0.88544272,2.76833781,0.30645651,0.15244143,0.39163260,1.77919330,0.03279212,0.13350532,0.08595170,0.34274679
0.89144572,2.82687743,0.30983854,0.15092389,0.37906960,1.83160111,0.03135525,0.13553380,0.08942429,0.34209196
0.89744872,2.88855690,0.31351543,0.14956889,0.36737027,1.88563303,0.02998991,0.13766930,0.09298590,0.34214172
0.90345173,2.95259050,0.31741223,0.14839486,0.35671485,1.94050991,0.02870645,0.13988968,0.09661578,0.34296292
0.90945473,3.01799906,0.32143357,0.14740739,0.34724506,1.99533421,0.02751137,0.14216411,0.10028922,0.34459400
0.91545773,3.08365085,0.32546823,0.14660023,0.33906378,2.04912294,0.02640765,0.14445448,0.10397845,0.34704591
0.92146073,3.14831037,0.32939449,0.14595675,0.33223647,2.10084531,0.02539522,0.14671718,0.10765368,0.35030413
0.92746373,3.21069183,0.33308593,0.14545189,0.32679383,2.14946320,0.02447148,0.14890520,0.11128412,0.35433138
0.93346673,3.26951451,0.33641736,0.14505431,0.32273563,2.19397221,0.02363196,0.15097030,0.11483906,0.35907081
0.93946973,3.32355667,0.33927049,0.14472866,0.32003509,2.23344132,0.02287095,0.15286517,0.11828873,0.36444948
0.94547274,3.37170518,0.34153901,0.14443784,0.31864372,2.26704889,0.02218216,0.15454546,0.12160509,0.37038177
0.95147574,3.41299824,0.34313288,0.14414503,0.31849605,2.29411338,0.02155930,0.15597149,0.12476235,0.37677246
0.95747874,3.44665901,0.34398154,0.14381546,0.31951410,2.31411727,0.02099662,0.15710955,0.12773731,0.38351946
0.96348174,3.47211888,0.34403594,0.14341778,0.32161142,2.32672310,0.02048929,0.15793288,0.13050938,0.39051607
0.96948474,3.48902946,0.34326940,0.14292503,0.32469640,2.33178121,0.02003368,0.15842202,0.13306044,0.39765257
0.97548774,3.49726336,0.34167715,0.14231516,0.32867492,2.32932896,0.01962754,0.15856481,0.13537445,0.40481743
0.98149075,3.49690450,0.33927498,0.14157119,0.33345232,2.31958201,0.01926998,0.15835592,0.13743697,0.41189813
0.98749375,3.48822915,0.33609676,0.14068095,0.33893472,2.30291844,0.01896139,0.15779606,0.13923454,0.41878160
0.99349675,3.47167958,0.33219147,0.13963656,0.34502982,2.27985694,0.01870317,0.15689093,0.14075415,0.42535478
0.99949975,3.44783233,0.32761964,0.13843376,0.35164734,2.25103054,0.01849743,0.15565003,0.14198270,0.43150512
1.00550275,3.41736362,0.32244976,0.13707113,0.35869921,2.21715756,0.01834660,0.15408543,0.14290661,0.43712140
1.01150575,3.38101390,0.31675469,0.13554927,0.36609966,2.17901138,0.01825301,0.15221071,0.14351170,0.44209492
1.01750875,3.33955396,0.31060841,0.13387016,0.37376536,2.13739058,0.01821845,0.15003995,0.14378323,0.44632119
1.02351176,3.29375420,0.30408332,0.13203660,0.38161559,2.09309104,0.01824372,0.14758715,0.14370620,0.44970204
1.02951476,3.24435858,0.29724809,0.13005193,0.38957266,2.04688090,0.01832833,0.14486578,0.14326599,0.45214823
1.03551776,3.19206423,0.29016632,0.12791994,0.39756228,1.99947951,0.01847015,0.14188887,0.14244911,0.45358235
1.04152076,3.13750698,0.28289585,0.12564502,0.40551418,1.95154074,0.01866525,0.13866926,0.14124420,0.45394193
1.04752376,3.08125299,0.27548880,0.12323256,0.41336260,1.90364091,0.01890780,0.13522023,0.13964318,0.45318256
1.05352676,3.02379583,0.26799218,0.12068944,0.42104671,1.85627129,0.01919006,0.13155638,0.13764236,0.45128071
1.05952976,2.96555835,0.26044898,0.11802471,0.42851093,1.80983479,0.01950257,0.12769459,0.13524359,0.44823622
1.06553277,2.90689817,0.25289950,0.11525023,0.43570485,1.76464641,0.01983433,0.12365513,0.13245525,0.44407398
1.07153577,2.84811575,0.24538292,0.11238137,0.44258290,1.72093661,0.02017318,0.11946269,0.12929307,0.43884497
1.07753877,2.78946383,0.23793876,0.10943749,0.44910367,1.67885711,0.02050620,0.11514732,0.12578064,0.43262616
1.08354177,2.73115716,0.23060818,0.10644238,0.45522891,1.63848824,0.02082018,0.11074512,0.12194966,0.42551955
1.08954477,2.67338161,0.22343500,0.10342444,0.46092226,1.59984736,0.02110209,0.10629871,0.11783987,0.41765015
1.09554777,2.61630208,0.21646630,0.10041660,0.46614791,1.56289766,0.02133962,0.10185737,0.11349849,0.40916292
1.10155078,2.56006861,0.20975259,0.09745605,0.47086924,1.52755702,0.02152166,0.09747680,0.10897950,0.40021908
1.10755378,2.50482080,0.20334749,0.09458368,0.47504762,1.49370659,0.02163867,0.09321856,0.10434247,0.39099154
