energy_ev,total_up,Ag_p_up,Ag_d_up,Mn_p_up,Mn_d_up,N_s_up,N_p_up,S_s_up,S_p_up
-0.33916958,4.02682130,0.63557771,0.34903693,0.65598327,2.51804358,0.08027852,0.51442737,0.02623594,0.20473758
-0.33316658,3.93089439,0.62298747,0.34374090,0.64142229,2.44634251,0.08123713,0.50533896,0.02508475,0.20148658
-0.32716358,3.82585247,0.60831075,0.33723248,0.62533720,2.37019164,0.08171251,0.49469852,0.02389486,0.19796659
-0.32116058,3.71334875,0.59181085,0.32960957,0.60799213,2.29075479,0.08169592,0.48270772,0.02267570,0.19423785
-0.31515758,3.59513868,0.57379638,0.32099460,0.58966967,2.20921059,0.08118921,0.46959929,0.02143742,0.19036332
-0.30915458,3.47302657,0.55461062,0.31153062,0.57066256,2.12671740,0.08020465,0.45562941,0.02019061,0.18640653
-0.30315158,3.34881053,0.53461978,0.30137666,0.55126494,2.04437909,0.07876436,0.44106946,0.01894604,0.18242929
-0.29714857,3.22422820,0.51420075,0.29070256,0.53176349,1.96321332,0.07689940,0.42619705,0.01771435,0.17848936
-0.29114557,3.10090530,0.49372864,0.27968341,0.51242884,1.88412336,0.07464857,0.41128710,0.01650581,0.17463828
-0.28514257,2.98030929,0.47356467,0.26849394,0.49350762,1.80787488,0.07205695,0.39660296,0.01533001,0.17091937
-0.27913957,2.86370979,0.45404482,0.25730304,0.47521544,1.73507835,0.06917432,0.38238803,0.01419566,0.16736607
-0.27313657,2.75214750,0.43546962,0.24626856,0.45773114,1.66617794,0.06605346,0.36885828,0.01311035,0.16400073
-0.26713357,2.64641266,0.41809544,0.23553276,0.44119254,1.60144709,0.06274847,0.35619578,0.01208046,0.16083384
-0.26113057,2.54703379,0.40212750,0.22521838,0.42569384,1.54099098,0.05931316,0.34454361,0.01111097,0.15786383
-0.25512756,2.45427693,0.38771499,0.21542568,0.41128470,1.48475536,0.05579957,0.33400218,0.01020551,0.15507745
-0.24912456,2.36815507,0.37494819,0.20623040,0.39797119,1.43254148,0.05225673,0.32462729,0.00936629,0.15245061
-0.24312156,2.28844715,0.36385784,0.19768272,0.38571830,1.38402603,0.04872959,0.31642974,0.00859419,0.14994984
-0.23711856,2.21472543,0.35441656,0.18980732,0.37445404,1.33878525,0.04525827,0.30937666,0.00788887,0.14753407
-0.23111556,2.14638986,0.34654244,0.18260430,0.36407485,1.29632183,0.04187758,0.30339437,0.00724888,0.14515685
-0.22511256,2.08270763,0.34010435,0.17605116,0.35445204,1.25609359,0.03861673,0.29837268,0.00667188,0.14276873
-0.21910955,2.02285620,0.33492896,0.17010542,0.34543900,1.21754237,0.03549941,0.29417044,0.00615476,0.14031983
-0.21310655,1.96596782,0.33080905,0.16470801,0.33687881,1.18012220,0.03254397,0.29062208,0.00569393,0.13776237
-0.20710355,1.91117361,0.32751280,0.15978705,0.32861200,1.14332540,0.02976380,0.28754490,0.00528547,0.13505314
-0.20110055,1.85764564,0.32479377,0.15526203,0.32048398,1.10670574,0.02716789,0.28474677,0.00492533,0.13215569
-0.19509755,1.80463532,0.32240116,0.15104798,0.31235204,1.06989794,0.02476143,0.28203401,0.00460959,0.12904224
-0.18909455,1.75150679,0.32008985,0.14705977,0.30409152,1.03263297,0.02254643,0.27921915,0.00433456,0.12569528
-0.18309155,1.69776457,0.31763021,0.14321610,0.29560101,0.99474878,0.02052238,0.27612820,0.00409699,0.12210863
-0.17708854,1.64307447,0.31481690,0.13944312,0.28680638,0.95619645,0.01868685,0.27260733,0.00389417,0.11828814
-0.17108554,1.58727771,0.31147677,0.13567770,0.27766361,0.91704182,0.01703601,0.26852851,0.00372407,0.11425186
-0.16508254,1.53039799,0.30747536,0.13187002,0.26816026,0.87746305,0.01556515,0.26379428,0.00358537,0.11002986
-0.15907954,1.47264182,0.30272193,0.12798557,0.25831572,0.83774433,0.01426897,0.25834113,0.00347756,0.10566357
-0.15307654,1.41439257,0.29717286,0.12400653,0.24818028,0.79826650,0.01314189,0.25214170,0.00340093,0.10120475
-0.14707354,1.35619879,0.29083331,0.11993240,0.23783295,0.75949496,0.01217823,0.24520566,0.00335657,0.09671423
-0.14107054,1.29875750,0.28375723,0.11577997,0.22737843,0.72196566,0.01137227,0.23757929,0.00334638,0.09226036
-0.13506753,1.24289339,0.27604566,0.11158273,0.21694325,0.68626962,0.01071827,0.22934389,0.00337296,0.08791726
-0.12906453,1.18953464,0.26784352,0.10738957,0.20667116,0.65303654,0.01021045,0.22061299,0.00343958,0.08376299
-0.12306153,1.13968619,0.25933498,0.10326313,0.19671814,0.62291799,0.00984288,0.21152875,0.00355006,0.07987763
-0.11705853,1.09440132,0.25073765,0.09927756,0.18724712,0.59657043,0.00960936,0.20225746,0.00370869,0.07634139
-0.11105553,1.05475212,0.24229576,0.09551607,0.17842255,0.57463848,0.00950333,0.19298448,0.00392008,0.07323264
-0.10505253,1.02179964,0.23427264,0.09206813,0.17040501,0.55773863,0.00951772,0.18390880,0.00418900,0.07062612
-0.09904952,0.99656423,0.22694273,0.08902661,0.16334606,0.54644343,0.00964486,0.17523735,0.00452026,0.06859117
-0.09304652,0.97999662,0.22058329,0.08648478,0.15738335,0.54126643,0.00987636,0.16717930,0.00491849,0.06719000
-0.08704352,0.97295026,0.21546624,0.08453335,0.15263621,0.54264790,0.01020311,0.15994055,0.00538802,0.06647623
-0.08104052,0.97615548,0.21185020,0.08325765,0.14920179,0.55094154,0.01061524,0.15371847,0.00593264,0.06649340
-0.07503752,0.99019576,0.20997309,0.08273500,0.14715181,0.56640224,0.01110209,0.14869712,0.00655547,0.06727372
-0.06903452,1.01548690,0.21004534,0.08303226,0.14653002,0.58917518,0.01165231,0.14504303,0.00725871,0.06883699
-0.06303152,1.05225941,0.21224410,0.08420379,0.14735042,0.61928658,0.01225390,0.14290163,0.00804356,0.07118967
-0.05702851,1.10054472,0.21670842,0.08628975,0.14959633,0.65663630,0.01289436,0.14239436,0.00891002,0.07432420
-0.05102551,1.16016587,0.22353565,0.08931484,0.15322029,0.70099281,0.01356075,0.14361660,0.00985676,0.07821855
-0.04502251,1.23073304,0.23277910,0.09328748,0.15814483,0.75199087,0.01423992,0.14663637,0.01088105,0.08283610
-0.03901951,1.31164455,0.24444708,0.09819951,0.16426414,0.80913222,0.01491862,0.15149383,0.01197874,0.08812581
-0.03301651,1.40209366,0.25850329,0.10402638,0.17144661,0.87178986,0.01558371,0.15820155,0.01314419,0.09402271
-0.02701351,1.50108133,0.27486860,0.11072789,0.17953818,0.93921586,0.01622236,0.16674558,0.01437034,0.10044892
-0.02101051,1.60743502,0.29342416,0.11824935,0.18836644,1.01055315,0.01682220,0.17708716,0.01564885,0.10731483
-0.01500750,1.71983335,0.31401568,0.12652326,0.19774541,1.08485098,0.01737156,0.18916504,0.01697018,0.11452092
-0.00900450,1.83683604,0.33645881,0.13547134,0.20748077,1.16108416,0.01785964,0.20289836,0.01832380,0.12195979
-0.00300150,1.95691836,0.36054524,0.14500691,0.21737554,1.23817529,0.01827669,0.21818984,0.01969846,0.12951859
0.00300150,2.07850902,0.38604948,0.15503745,0.22723589,1.31501974,0.01861420,0.23492916,0.02108242,0.13708173
0.00900450,2.20003020,0.41273578,0.16546731,0.23687684,1.39051226,0.01886504,0.25299649,0.02246375,0.14453381
0.01500750,2.31993800,0.44036508,0.17620036,0.24612781,1.46357450,0.01902361,0.27226573,0.02383062,0.15176260
0.02101051,2.43676177,0.46870139,0.18714247,0.25483759,1.53318209,0.01908595,0.29260750,0.02517159,0.15866204
0.02701351,2.54914047,0.49751746,0.19820374,0.26287860,1.59839043,0.01904983,0.31389155,0.02647591,0.16513517
0.03301651,2.65585437,0.52659934,0.20930026,0.27015026,1.65835783,0.01891482,0.33598850,0.02773367,0.17109667
0.03901951,2.75585055,0.55574950,0.22035540,0.27658126,1.71236502,0.01868228,0.35877076,0.02893605,0.17647514
0.04502251,2.84826108,0.58478845,0.23130045,0.28213063,1.75983018,0.01835541,0.38211252,0.03007542,0.18121491
0.05102551,2.93241276,0.61355467,0.24207467,0.28678757,1.80031878,0.01793914,0.40588882,0.03114538,0.18527723
0.05702851,3.00782838,0.64190288,0.25262469,0.29057000,1.83354778,0.01744009,0.42997371,0.03214076,0.18864086
0.06303152,3.07421932,0.66970080,0.26290331,0.29352194,1.85938425,0.01686640,0.45423774,0.03305754,0.19130212
0.06903452,3.13147028,0.69682465,0.27286781,0.29570982,1.87783841,0.01622766,0.47854477,0.03389274,0.19327416
0.07503752,3.17961735,0.72315375,0.28247793,0.29721797,1.88905187,0.01553463,0.50274855,0.03464421,0.19458583
0.08104052,3.21882085,0.74856466,0.29169364,0.29814342,1.89328172,0.01479911,0.52668929,0.03531042,0.19527992
0.08704352,3.24933505,0.77292542,0.30047289,0.29859047,1.89088154,0.01403367,0.55019057,0.03589031,0.19541107
0.09304652,3.27147681,0.79609032,0.30876958,0.29866514,1.88228072,0.01325147,0.57305703,0.03638299,0.19504344
0.09904952,3.28559534,0.81789591,0.31653196,0.29846995,1.86796304,0.01246594,0.59507307,0.03678765,0.19424819
0.10505253,3.29204521,0.83815856,0.32370156,0.29809922,1.84844603,0.01169067,0.61600294,0.03710336,0.19310109
0.11105553,3.29116445,0.85667401,0.33021288,0.29763526,1.82426223,0.01093907,0.63559241,0.03732904,0.19168015
0.11705853,3.28325911,0.87321923,0.33599388,0.29714541,1.79594309,0.01022425,0.65357220,0.03746341,0.19006363
0.12306153,3.26859528,0.88755659,0.34096735,0.29668041,1.76400655,0.00955880,0.66966316,0.03750506,0.18832836
0.12906453,3.24739884,0.89944031,0.34505305,0.29627379,1.72894844,0.00895466,0.68358302,0.03745259,0.18654848
0.13506753,3.21986268,0.90862502,0.34817066,0.29594256,1.69123790,0.00842294,0.69505466,0.03730475,0.18479459
0.14107054,3.18616057,0.91487585,0.35024330,0.29568890,1.65131658,0.00797385,0.70381543,0.03706072,0.18313342
0.14707354,3.14646618,0.91797972,0.35120142,0.29550279,1.60960108,0.00761658,0.70962704,0.03672028,0.18162771
0.15307654,3.10097555,0.91775700,0.35098684,0.29536529,1.56648794,0.00735925,0.71228568,0.03628412,0.18033652
0.15907954,3.04993083,0.91407290,0.34955669,0.29525233,1.52236012,0.00720880,0.71163162,0.03575404,0.17931564
0.16508254,2.99364310,0.90684788,0.34688699,0.29513851,1.47759411,0.00717100,0.70755787,0.03513315,0.17861812
0.17108554,2.93251210,0.89606631,0.34297560,0.29500086,1.43256651,0.00725034,0.70001732,0.03442601,0.17829468
0.17708854,2.86704100,0.88178287,0.33784428,0.29482210,1.38765931,0.00745000,0.68902792,0.03363865,0.17839403
0.18309155,2.79784453,0.86412608,0.33153982,0.29459328,1.34326286,0.00777181,0.67467546,0.03277859,0.17896284
0.18909455,2.72564946,0.84329876,0.32413400,0.29431554,1.29977623,0.00821619,0.65711396,0.03185468,0.18004540
0.19509755,2.65128683,0.81957524,0.31572245,0.29400094,1.25760439,0.00878205,0.63656323,0.03087695,0.18168296
0.20110055,2.57567613,0.79329530,0.30642237,0.29367225,1.21715243,0.00946679,0.61330400,0.02985631,0.18391250
0.20710355,2.49980196,0.76485520,0.29636924,0.29336176,1.17881685,0.01026622,0.58767059,0.02880422,0.18676538
0.21310655,2.42468441,0.73469614,0.28571270,0.29310915,1.14297457,0.01117448,0.56004156,0.02773234,0.19026544
0.21910955,2.35134489,0.70329068,0.27461180,0.29295871,1.10997033,0.01218406,0.53082878,0.02665211,0.19442710
0.22511256,2.28076933,0.67112794,0.26322983,0.29295594,1.08010336,0.01328575,0.50046533,0.02557441,0.19925330
0.23111556,2.21387097,0.63869804,0.25172911,0.29314389,1.05361426,0.01446867,0.46939299,0.02450922,0.20473348
0.23711856,2.15145491,0.60647678,0.24026583,0.29355948,1.03067306,0.01572031,0.43804972,0.02346528,0.21084183
0.24312156,2.09418668,0.57491117,0.22898538,0.29423005,1.01136953,0.01702663,0.40685776,0.02244990,0.21753591
0.24912456,2.04256665,0.54440645,0.21801828,0.29517046,0.99570634,0.01837217,0.37621288,0.02146880,0.22475576
0.25512756,1.99691192,0.51531522,0.20747687,0.29638080,0.98359590,0.01974026,0.34647518,0.02052608,0.23242359
0.26113057,1.95734668,0.48792907,0.19745303,0.29784510,0.97486127,0.02111322,0.31796177,0.01962423,0.24044434
0.26713357,1.92380198,0.46247306,0.18801683,0.29953102,0.96924128,0.02247265,0.29094155,0.01876427,0.24870688
0.27313657,1.89602473,0.43910312,0.17921626,0.30139056,0.96639994,0.02379973,0.26563223,0.01794597,0.25708606
0.27913957,1.87359585,0.41790644,0.17107795,0.30336194,0.96593976,0.02507557,0.24219959,0.01716804,0.26544560
0.28514257,1.85595652,0.39890466,0.16360880,0.30537244,0.96741848,0.02628164,0.22075886,0.01642853,0.27364165
0.29114557,1.84244146,0.38205966,0.15679844,0.30734211,0.97036857,0.02740010,0.20137799,0.01572512,0.28152700
0.29714857,1.83231749,0.36728142,0.15062226,0.30918820,0.97431863,0.02841423,0.18408262,0.01505544,0.28895574
0.30315158,1.82482572,0.35443773,0.14504495,0.31083006,0.97881555,0.02930889,0.16886237,0.01441745,0.29578830
0.30915458,1.81922509,0.34336504,0.14002435,0.31219432,0.98344677,0.03007081,0.15567809,0.01380969,0.30189658
0.31515758,1.81483558,0.33388002,0.13551530,0.31321995,0.98786118,0.03068904,0.14446973,0.01323161,0.30716894
0.32116058,1.81107868,0.32579128,0.13147344,0.31386310,0.99178797,0.03115520,0.13516432,0.01268369,0.31151502
0.32716358,1.80751359,0.31891068,0.12785876,0.31410134,0.99505244,0.03146374,0.12768391,0.01216766,0.31486989
0.33316658,1.80386720,0.31306381,0.12463870,0.31393705,0.99758793,0.03161215,0.12195291,0.01168652,0.31719761
0.33916958,1.80005665,0.30809916,0.12179075,0.31339994,0.99944333,0.03160105,0.11790462,0.01124463,0.31849378
0.34517259,1.79620320,0.30389571,0.11930436,0.31254826,1.00078576,0.03143419,0.11548678,0.01084759,0.31878716
0.35117559,1.79263699,0.30036853,0.11718225,0.31146887,1.00189806,0.03111841,0.11466573,0.01050221,0.31814004
0.35717859,1.78989213,0.29747234,0.11544090,0.31027597,1.00317138,0.03066347,0.11542920,0.01021633,0.31664750
0.36318159,1.78869237,0.29520285,0.11411033,0.30910852,1.00509274,0.03008180,0.11778761,0.00999863,0.31443538
0.36918459,1.78992779,0.29359597,0.11323315,0.30812648,1.00822830,0.02938815,0.12177377,0.00985845,0.31165713
0.37518759,1.79462348,0.29272478,0.11286298,0.30750602,1.01320274,0.02859922,0.12744103,0.00980553,0.30848958
0.38119060,1.80390126,0.29269469,0.11306218,0.30743376,1.02067568,0.02773319,0.13486006,0.00984974,0.30512778
0.38719360,1.81893603,0.29363687,0.11389915,0.30810040,1.03131594,0.02680919,0.14411415,0.01000085,0.30177909
0.39319660,1.84090845,0.29570021,0.11544511,0.30969398,1.04577481,0.02584679,0.15529352,0.01026824,0.29865675
0.39919960,1.87095577,0.29904235,0.11777068,0.31239294,1.06465913,0.02486550,0.16848850,0.01066064,0.29597324
0.40520260,1.91012269,0.30382004,0.12094222,0.31635940,1.08850556,0.02388417,0.18378220,0.01118589,0.29393350
0.41120560,1.95931424,0.31017923,0.12501817,0.32173287,1.11775675,0.02292059,0.20124265,0.01185062,0.29272846
0.41720860,2.01925248,0.31824546,0.13004546,0.32862459,1.15274052,0.02199098,0.22091493,0.01266005,0.29252902
0.42321161,2.09043854,0.32811477,0.13605616,0.33711281,1.19365282,0.02110968,0.24281352,0.01361775,0.29348069
0.42921461,2.17312172,0.33984566,0.14306448,0.34723919,1.24054503,0.02028882,0.26691525,0.01472534,0.29569909
0.43521761,2.26727646,0.35345243,0.15106431,0.35900628,1.29331612,0.01953816,0.29315314,0.01598235,0.29926649
0.44122061,2.37258828,0.36890006,0.16002723,0.37237640,1.35170991,0.01886493,0.32141147,0.01738597,0.30422934
0.44722361,2.48844901,0.38610102,0.16990131,0.38727170,1.41531741,0.01827385,0.35152237,0.01893090,0.31059711
0.45322661,2.61396162,0.40491409,0.18061058,0.40357558,1.48358414,0.01776718,0.38326414,0.02060919,0.31834208
0.45922961,2.74795421,0.42514521,0.19205529,0.42113514,1.55582210,0.01734485,0.41636143,0.02241017,0.32740035
0.46523262,2.88900284,0.44655043,0.20411299,0.43976483,1.63122580,0.01700471,0.45048755,0.02432040,0.33767389
0.47123562,3.03546232,0.46884085,0.21664042,0.45925091,1.70889179,0.01674276,0.48526868,0.02632368,0.34903343
0.47723862,3.18550388,0.49168927,0.22947610,0.47935662,1.78784096,0.01655349,0.52029022,0.02840118,0.36132223
0.48324162,3.33715848,0.51473848,0.24244369,0.49982799,1.86704279,0.01643017,0.55510491,0.03053161,0.37436051
0.48924462,3.48836440,0.53761077,0.25535587,0.52039993,1.94544073,0.01636519,0.58924258,0.03269151,0.38795036
0.49524762,3.63701763,0.55991834,0.26801876,0.54080257,2.02197801,0.01635043,0.62222128,0.03485562,0.40188112
0.50125063,3.78102351,0.58127416,0.28023670,0.56076766,2.09562306,0.01637750,0.65355927,0.03699735,0.41593493
0.50725363,3.91834826,0.60130306,0.29181716,0.58003483,2.16539380,0.01643806,0.68278764,0.03908939,0.42989246
0.51325663,4.04706870,0.61965240,0.30257581,0.59835766,2.23038038,0.01652409,0.70946291,0.04110430,0.44353863
0.51925963,4.16541919,0.63600209,0.31234133,0.61550941,2.28976562,0.01662803,0.73317921,0.04301526,0.45666818
0.52526263,4.27183412,0.65007359,0.32096005,0.63128831,2.34284293,0.01674299,0.75357960,0.04479680,0.46909109
0.53126563,4.36498524,0.66163751,0.32830002,0.64552237,2.38903125,0.01686286,0.77036599,0.04642561,0.48063753
0.53726863,4.44381258,0.67051954,0.33425457,0.65807355,2.42788674,0.01698240,0.78330737,0.04788124,0.49116252
0.54327164,4.50754842,0.67660468,0.33874513,0.66884124,2.45911118,0.01709728,0.79224589,0.04914686,0.50054991
0.54927464,4.55573355,0.67983936,0.34172319,0.67776500,2.48255683,0.01720412,0.79710070,0.05020986,0.50871574
0.55527764,4.58822543,0.68023175,0.34317140,0.68482636,2.49822768,0.01730049,0.79786934,0.05106237,0.51561081
0.56128064,4.60519817,0.67784996,0.34310377,0.69004973,2.50627719,0.01738487,0.79462659,0.05170167,0.52122237
0.56728364,4.60713411,0.67281852,0.34156482,0.69350219,2.50700259,0.01745663,0.78752100,0.05213037,0.52557481
0.57328664,4.59480737,0.66531308,0.33862800,0.69529218,2.50083564,0.01751596,0.77676912,0.05235646,0.52872927
0.57928964,4.56925972,0.65555374,0.33439307,0.69556698,2.48833028,0.01756381,0.76264783,0.05239317,0.53078214
0.58529265,4.53176930,0.64379714,0.32898291,0.69450898,2.47014728,0.01760182,0.74548507,0.05225866,0.53186243
0.59129565,4.48381317,0.63032778,0.32253960,0.69233070,2.44703614,0.01763219,0.72564933,0.05197545,0.53212792
0.59729865,4.42702459,0.61544874,0.31522003,0.68926872,2.41981480,0.01765759,0.70353843,0.05156984,0.53176027
0.60330165,4.36314624,0.59947221,0.30719121,0.68557645,2.38934744,0.01768105,0.67956797,0.05107104,0.53095911
0.60930465,4.29398073,0.58271023,0.29862543,0.68151615,2.35652100,0.01770575,0.65415995,0.05051032,0.52993530
0.61530765,4.22133986,0.56546582,0.28969536,0.67735024,2.32222110,0.01773492,0.62773194,0.04992003,0.52890351
0.62131066,4.14699412,0.54802487,0.28056940,0.67333227,2.28730786,0.01777165,0.60068716,0.04933260,0.52807445
0.62731366,4.07262405,0.53064905,0.27140734,0.66969792,2.25259247,0.01781867,0.57340574,0.04877958,0.52764690
0.63331666,3.99977490,0.51356987,0.26235644,0.66665633,2.21881523,0.01787822,0.54623753,0.04829070,0.52779999
0.63931966,3.92981623,0.49698407,0.25354812,0.66438220,2.18662572,0.01795185,0.51949631,0.04789302,0.52868597
0.64532266,3.86390751,0.48105049,0.24509536,0.66300914,2.15656582,0.01804023,0.49345579,0.04761014,0.53042376
0.65132566,3.80297122,0.46588839,0.23709077,0.66262440,2.12905623,0.01814305,0.46834718,0.04746163,0.53309370
0.65732866,3.74767406,0.45157716,0.22960544,0.66326560,2.10438696,0.01825889,0.44435823,0.04746252,0.53673367
0.66333167,3.69841716,0.43815756,0.22268863,0.66491952,2.08271229,0.01838515,0.42163380,0.04762298,0.54133683
0.66933467,3.65533554,0.42563417,0.21636815,0.66752314,2.06405025,0.01851805,0.40027755,0.04794813,0.54685120
0.67533767,3.61830679,0.41397893,0.21065149,0.67096707,2.04828699,0.01865270,0.38035472,0.04843804,0.55318109
0.68134067,3.58696888,0.40313577,0.20552756,0.67510120,2.03518565,0.01878312,0.36189569,0.04908781,0.56019043
0.68734367,3.56074614,0.39302585,0.20096904,0.67974247,2.02439968,0.01890250,0.34490012,0.04988792,0.56770789
0.69334667,3.53888273,0.38355341,0.19693510,0.68468441,2.01548999,0.01900332,0.32934146,0.05082451,0.57553372
0.69934967,3.52048213,0.37461183,0.19337449,0.68970800,2.00794545,0.01907768,0.31517171,0.05187997,0.58344790
0.70535268,3.50455117,0.36608982,0.19022884,0.69459344,2.00120581,0.01911757,0.30232610,0.05303351,0.59121938
0.71135568,3.49004703,0.35787729,0.18743599,0.69913210,1.99468633,0.01911515,0.29072774,0.05426182,0.59861606
0.71735868,3.47592513,0.34987088,0.18493330,0.70313819,1.98780305,0.01906313,0.28029197,0.05553987,0.60541491
0.72336168,3.46118615,0.34197890,0.18266070,0.70645937,1.97999766,0.01895508,0.27093042,0.05684165,0.61141199
0.72936468,3.44492029,0.33412543,0.18056355,0.70898583,1.97076115,0.01878566,0.26255462,0.05814106,0.61643176
0.73536768,3.42634695,0.32625351,0.17859500,0.71065717,1.95965509,0.01855097,0.25507925,0.05941269,0.62033529
0.74137069,3.40484820,0.31832739,0.17671792,0.71146688,1.94632981,0.01824866,0.24842482,0.06063270,0.62302697
0.74737369,3.37999474,0.31033363,0.17490623,0.71146382,1.93053868,0.01787811,0.24251989,0.06177956,0.62445942
0.75337669,3.35156338,0.30228122,0.17314575,0.71075080,1.91214802,0.01744049,0.23730274,0.06283479,0.62463634
0.75937969,3.31954517,0.29420062,0.17143427,0.70948021,1.89114215,0.01693876,0.23272250,0.06378358,0.62361306
0.76538269,3.28414427,0.28614189,0.16978122,0.70784679,1.86762352,0.01637758,0.22873979,0.06461534,0.62149496
0.77138569,3.24576733,0.27817193,0.16820666,0.70607806,1.84180796,0.01576315,0.22532678,0.06532401,0.61843357
0.77738869,3.20500435,0.27037112,0.16673976,0.70442279,1.81401526,0.01510302,0.22246674,0.06590832,0.61462073
0.78339170,3.16260171,0.26282939,0.16541698,0.70313813,1.78465575,0.01440584,0.22015314,0.06637178,0.61028089
0.78939470,3.11942888,0.25564193,0.16427974,0.70247626,1.75421324,0.01368104,0.21838829,0.06672253,0.60566219
0.79539770,3.07644037,0.24890489,0.16337205,0.70267104,1.72322553,0.01293853,0.21718152,0.06697300,0.60102633
0.80140070,3.03463470,0.24271102,0.16273792,0.70392570,1.69226305,0.01218840,0.21654715,0.06713931,0.59663819
0.80740370,2.99501234,0.23714564,0.16241885,0.70640209,1.66190683,0.01144057,0.21650216,0.06724058,0.59275522
0.81340670,2.95853468,0.23228302,0.16245144,0.71021219,1.63272678,0.01070451,0.21706369,0.06729809,0.58961747
0.81940970,2.92608570,0.22818330,0.16286527,0.71541232,1.60526109,0.00998900,0.21824653,0.06733424,0.58743845
0.82541271,2.89843811,0.22489013,0.16368106,0.72200046,1.57999789,0.00930189,0.22006071,0.06737156,0.58639734
0.83141571,2.87622546,0.22242902,0.16490938,0.72991678,1.55735955,0.00864995,0.22250917,0.06743157,0.58663292
0.83741871,2.85992111,0.22080652,0.16654967,0.73904734,1.53769058,0.00803873,0.22558585,0.06753382,0.58823930
0.84342171,2.84982490,0.22001018,0.16858994,0.74923071,1.52124914,0.00747253,0.22927399,0.06769483,0.59126371
0.84942471,2.84605761,0.22000926,0.17100684,0.76026717,1.50820257,0.00695435,0.23354502,0.06792733,0.59570637
0.85542771,2.84856323,0.22075618,0.17376630,0.77192982,1.49862677,0.00648596,0.23835785,0.06823950,0.60152222
0.86143072,2.85711826,0.22218844,0.17682459,0.78397699,1.49250914,0.00606793,0.24365870,0.06863458,0.60862452
0.86743372,2.87134719,0.22423115,0.18012972,0.79616512,1.48975476,0.00569979,0.24938155,0.06911059,0.61688988
0.87343672,2.89074291,0.22679972,0.18362322,0.80826135,1.49019503,0.00538011,0.25544893,0.06966030,0.62616444
0.87943972,2.91469053,0.22980287,0.18724200,0.82005503,1.49359820,0.00510668,0.26177330,0.07027150,0.63627083
0.88544272,2.94249311,0.23314548,0.19092034,0.83136739,1.49968100,0.00487667,0.26825875,0.07092742,0.64701545
0.89144572,2.97339762,0.23673148,0.19459189,0.84205886,1.50812055,0.00468673,0.27480302,0.07160741,0.65819570
0.89744872,3.00661962,0.24046630,0.19819149,0.85203354,1.51856579,0.00453322,0.28129968,0.07228773,0.66960667
0.90345173,3.04136549,0.24425913,0.20165685,0.86124053,1.53064793,0.00441228,0.28764045,0.07294246,0.68104712
0.90945473,3.07685088,0.24802456,0.20492985,0.86967213,1.54398923,0.00431997,0.29371748,0.07354453,0.69232431
0.91545773,3.11231489,0.25168382,0.20795766,0.87735900,1.55820986,0.00425238,0.29942551,0.07406672,0.70325759
0.92146073,3.14702952,0.25516545,0.21069331,0.88436262,1.57293270,0.00420571,0.30466394,0.07448261,0.71368067
0.92746373,3.18030437,0.25840551,0.21309610,0.89076552,1.58778602,0.00417628,0.30933853,0.07476750,0.72344250
0.93346673,3.21148703,0.26134732,0.21513150,0.89666005,1.60240425,0.00416064,0.31336286,0.07489920,0.73240691
0.93946973,3.23995987,0.26394080,0.21677087,0.90213618,1.61642725,0.00415554,0.31665955,0.07485862,0.74045128
0.94547274,3.26513417,0.26614158,0.21799086,0.90726946,1.62949850,0.00415796,0.31916105,0.07463028,0.74746428
0.95147574,3.28644276,0.26790994,0.21877268,0.91210963,1.64126283,0.00416509,0.32081023,0.07420258,0.75334324
0.95747874,3.30333252,0.26920968,0.21910127,0.91667078,1.65136426,0.00417435,0.32156063,0.07356795,0.75799131
0.96348174,3.31525776,0.27000709,0.21896447,0.92092376,1.65944445,0.00418335,0.32137658,0.07272276,0.76131478
0.96948474,3.32167592,0.27027011,0.21835229,0.92479117,1.66514252,0.00418988,0.32023309,0.07166720,0.76322096
0.97548774,3.32204626,0.26996777,0.21725623,0.92814549,1.66809638,0.00419191,0.31811563,0.07040496,0.76361678
0.98149075,3.31583235,0.26906994,0.21566895,0.93081040,1.66794604,0.00418760,0.31501988,0.06894288,0.76240837
0.98749375,3.30250871,0.26754749,0.21358401,0.93256527,1.66433896,0.00417527,0.31095142,0.06729055,0.75950170
0.99349675,3.28157154,0.26537283,0.21099600,0.93315271,1.65693732,0.00415341,0.30592541,0.06545982,0.75480439
0.99949975,3.25255313,0.26252081,0.20790086,0.93228864,1.64542706,0.00412072,0.29996635,0.06346442,0.74822852
1.00550275,3.21503945,0.25896988,0.20429639,0.92967446,1.62952820,0.00407610,0.29310776,0.06131955,0.73969437
1.01150575,3.16868960,0.25470355,0.20018301,0.92501062,1.60900596,0.00401870,0.28539195,0.05904149,0.72913485
1.01750875,3.11325633,0.24971189,0.19556461,0.91801091,1.58368203,0.00394790,0.27686974,0.05664731,0.71650032
1.02351176,3.04860591,0.24399307,0.19044940,0.90841662,1.55344524,0.00386336,0.26760013,0.05415463,0.70176347
1.02951476,2.97473622,0.23755480,0.18485083,0.89600992,1.51826111,0.00376504,0.25764988,0.05158135,0.68492391
1.03551776,2.89179179,0.23041547,0.17878837,0.88062578,1.47817938,0.00365319,0.24709301,0.04894555,0.66601218
1.04152076,2.80007444,0.22260510,0.17228804,0.86216172,1.43333918,0.00352835,0.23601016,0.04626530,0.64509283
