energy_ev,total_up,Bi_p_up,Bi_d_up,Cu_p_up,Cu_d_up,S_s_up,S_p_up
-5.30365183,0.17893435,0.02117393,0.00011615,0.04775575,0.08918258,0.00232840,0.05675968
-5.29764882,0.19704445,0.02248965,0.00013000,0.05253807,0.09919565,0.00296983,0.06315020
-5.29164582,0.21932720,0.02430665,0.00014641,0.05838767,0.11124257,0.00376191,0.07086985
-5.28564282,0.24588960,0.02662127,0.00016549,0.06531572,0.12538008,0.00473247,0.07995841
-5.27963982,0.27679870,0.02942779,0.00018730,0.07332290,0.14163979,0.00591253,0.09044164
-5.27363682,0.31207365,0.03271796,0.00021186,0.08239770,0.16002350,0.00733614,0.10232823
-5.26763382,0.35167804,0.03648050,0.00023916,0.09251478,0.18049880,0.00904013,0.11560704
-5.26163082,0.39551311,0.04070070,0.00026915,0.10363378,0.20299531,0.01106370,0.13024461
-5.25562781,0.44341211,0.04536000,0.00030171,0.11569832,0.22740169,0.01344773,0.14618320
-5.24962481,0.49513629,0.05043578,0.00033668,0.12863557,0.25356369,0.01623402,0.16333941
-5.24362181,0.55037292,0.05590125,0.00037387,0.14235628,0.28128360,0.01946426,0.18160363
-5.23761881,0.60873565,0.06172541,0.00041301,0.15675543,0.31032110,0.02317874,0.20084033
-5.23161581,0.66976732,0.06787327,0.00045380,0.17171350,0.34039583,0.02741502,0.22088933
-5.22561281,0.73294556,0.07430612,0.00049590,0.18709823,0.37119164,0.03220627,0.24156810
-5.21960980,0.79769089,0.08098203,0.00053891,0.20276709,0.40236246,0.03757959,0.26267494
-5.21360680,0.86337734,0.08785634,0.00058244,0.21857005,0.43353983,0.04355424,0.28399320
-5.20760380,0.92934521,0.09488237,0.00062604,0.23435286,0.46434172,0.05013984,0.30529618
-5.20160080,0.99491554,0.10201210,0.00066929,0.24996046,0.49438238,0.05733462,0.32635261
-5.19559780,1.05940569,0.10919693,0.00071175,0.26524054,0.52328296,0.06512386,0.34693262
-5.18959480,1.12214552,0.11638841,0.00075299,0.28004701,0.55068224,0.07347854,0.36681369
-5.18359180,1.18249344,0.12353904,0.00079262,0.29424326,0.57624722,0.08235430,0.38578653
-5.17758879,1.23985163,0.13060293,0.00083028,0.30770509,0.59968295,0.09169082,0.40366047
-5.17158579,1.29367983,0.13753652,0.00086566,0.32032312,0.62074118,0.10141168,0.42026819
-5.16558279,1.34350715,0.14429924,0.00089851,0.33200471,0.63922741,0.11142473,0.43546949
-5.15957979,1.38894150,0.15085414,0.00092864,0.34267527,0.65500595,0.12162302,0.44915396
-5.15357679,1.42967613,0.15716850,0.00095593,0.35227890,0.66800289,0.13188640,0.46124247
-5.14757379,1.46549336,0.16321450,0.00098035,0.36077852,0.67820658,0.14208358,0.47168730
-5.14157079,1.49626531,0.16896976,0.00100193,0.36815531,0.68566586,0.15207478,0.48047103
-5.13556778,1.52195181,0.17441805,0.00102078,0.37440785,0.69048601,0.16171488,0.48760437
-5.12956478,1.54259577,0.17954988,0.00103712,0.37955071,0.69282262,0.17085687,0.49312277
-5.12356178,1.55831627,0.18436314,0.00105120,0.38361284,0.69287379,0.17935565,0.49708244
-5.11755878,1.56930007,0.18886366,0.00106339,0.38663579,0.69087096,0.18707184,0.49955567
-5.11155578,1.57579163,0.19306571,0.00107408,0.38867180,0.68706891,0.19387569,0.50062593
-5.10555278,1.57808259,0.19699237,0.00108375,0.38978190,0.68173530,0.19965072,0.50038298
-5.09954977,1.57650083,0.20067569,0.00109291,0.39003412,0.67514041,0.20429712,0.49891819
-5.09354677,1.57139980,0.20415663,0.00110212,0.38950176,0.66754735,0.20773465,0.49632041
-5.08754377,1.56314843,0.20748478,0.00111197,0.38826186,0.65920329,0.20990499,0.49267252
-5.08154077,1.55212191,0.21071768,0.00112304,0.38639383,0.65033200,0.21077341,0.48804881
-5.07553777,1.53869370,0.21391988,0.00113596,0.38397825,0.64112800,0.21032973,0.48251330
-5.06953477,1.52322874,0.21716170,0.00115131,0.38109585,0.63175240,0.20858849,0.47611899
-5.06353177,1.50607826,0.22051767,0.00116967,0.37782667,0.62233069,0.20558840,0.46890805
-5.05752876,1.48757587,0.22406481,0.00119160,0.37424935,0.61295222,0.20139101,0.46091280
-5.05152576,1.46803518,0.22788072,0.00121760,0.37044066,0.60367154,0.19607873,0.45215744
-5.04552276,1.44774875,0.23204166,0.00124815,0.36647508,0.59451122,0.18975229,0.44266029
-5.03951976,1.42698819,0.23662067,0.00128365,0.36242460,0.58546601,0.18252769,0.43243642
-5.03351676,1.40600536,0.24168588,0.00132446,0.35835867,0.57650807,0.17453288,0.42150042
-5.02751376,1.38503439,0.24729903,0.00137089,0.35434428,0.56759288,0.16590414,0.40986920
-5.02151076,1.36429431,0.25351432,0.00142317,0.35044608,0.55866561,0.15678245,0.39756460
-5.01550775,1.34399199,0.26037759,0.00148150,0.34672675,0.54966750,0.14730995,0.38461569
-5.00950475,1.32432518,0.26792593,0.00154600,0.34324723,0.54054199,0.13762646,0.37106061
-5.00350175,1.30548522,0.27618752,0.00161677,0.34006703,0.53124038,0.12786647,0.35694790
-4.99749875,1.28765927,0.28518179,0.00169385,0.33724443,0.52172660,0.11815632,0.34233726
-4.99149575,1.27103163,0.29491968,0.00177724,0.33483650,0.51198097,0.10861194,0.32729972
-4.98549275,1.25578398,0.30540398,0.00186689,0.33289879,0.50200293,0.09933706,0.31191717
-4.97948974,1.24209431,0.31662954,0.00196272,0.33148477,0.49181233,0.09042187,0.29628150
-4.97348674,1.23013445,0.32858325,0.00206461,0.33064483,0.48144961,0.08194225,0.28049308
-4.96748374,1.22006608,0.34124373,0.00217236,0.33042486,0.47097469,0.07395939,0.26465905
-4.96148074,1.21203541,0.35458055,0.00228572,0.33086435,0.46046470,0.06652001,0.24889119
-4.95547774,1.20616675,0.36855309,0.00240436,0.33199417,0.45001087,0.05965683,0.23330371
-4.94947474,1.20255522,0.38310900,0.00252785,0.33383399,0.43971462,0.05338943,0.21801095
-4.94347174,1.20125916,0.39818234,0.00265564,0.33638957,0.42968318,0.04772547,0.20312513
-4.93746873,1.20229266,0.41369159,0.00278707,0.33964998,0.42002510,0.04266200,0.18875424
-4.93146573,1.20561903,0.42953770,0.00292131,0.34358504,0.41084583,0.03818701,0.17500028
-4.92546273,1.21114560,0.44560250,0.00305737,0.34814322,0.40224372,0.03428103,0.16195765
-4.91945973,1.21872070,0.46174749,0.00319411,0.35325006,0.39430667,0.03091875,0.14971208
-4.91345673,1.22813311,0.47781363,0.00333022,0.35880746,0.38710971,0.02807068,0.13833983
-4.90745373,1.23911459,0.49362194,0.00346424,0.36469402,0.38071353,0.02570463,0.12790744
-4.90145073,1.25134564,0.50897543,0.00359457,0.37076643,0.37516420,0.02378723,0.11847174
-4.89544772,1.26446447,0.52366227,0.00371953,0.37686208,0.37049391,0.02228514,0.11008027
-4.88944472,1.27807903,0.53746021,0.00383735,0.38280284,0.36672276,0.02116625,0.10277204
-4.88344172,1.29178172,0.55014234,0.00394628,0.38839995,0.36386143,0.02040056,0.09657841
-4.87743872,1.30516598,0.56148382,0.00404458,0.39345985,0.36191444,0.01996098,0.09152410
-4.87143572,1.31784408,0.57126947,0.00413063,0.39779067,0.36088372,0.01982377,0.08762823
-4.86543272,1.32946506,0.57930182,0.00420298,0.40120922,0.36077218,0.01996888,0.08490523
-4.85942971,1.33973176,0.58540921,0.00426041,0.40354800,0.36158705,0.02038003,0.08336551
-4.85342671,1.34841591,0.58945355,0.00430196,0.40466204,0.36334242,0.02104454,0.08301591
-4.84742371,1.35537028,0.59133732,0.00432702,0.40443504,0.36606098,0.02195299,0.08385967
-4.84142071,1.36053713,0.59100935,0.00433535,0.40278470,0.36977456,0.02309867,0.08589604
-4.83541771,1.36395217,0.58846908,0.00432709,0.39966671,0.37452342,0.02447693,0.08911952
-4.82941471,1.36574381,0.58376899,0.00430280,0.39507743,0.38035424,0.02608430,0.09351855
-4.82341171,1.36612758,0.57701508,0.00426343,0.38905496,0.38731680,0.02791758,0.09907403
-4.81740870,1.36539597,0.56836524,0.00421032,0.38167851,0.39545975,0.02997293,0.10575746
-4.81140570,1.36390417,0.55802563,0.00414514,0.37306626,0.40482540,0.03224484,0.11352903
-4.80540270,1.36205263,0.54624516,0.00406985,0.36337166,0.41544425,0.03472529,0.12233579
-4.79939970,1.36026738,0.53330840,0.00398667,0.35277841,0.42732935,0.03740294,0.13210990
-4.79339670,1.35897938,0.51952714,0.00389796,0.34149447,0.44047113,0.04026255,0.14276744
-4.78739370,1.35860397,0.50523106,0.00380620,0.32974518,0.45483312,0.04328455,0.15420767
-4.78139070,1.35952188,0.49075787,0.00371386,0.31776604,0.47034883,0.04644489,0.16631302
-4.77538769,1.36206265,0.47644341,0.00362339,0.30579530,0.48692024,0.04971523,0.17894993
-4.76938469,1.36649164,0.46261197,0.00353709,0.29406683,0.50441820,0.05306332,0.19197062
-4.76338169,1.37300110,0.44956735,0.00345709,0.28280342,0.52268458,0.05645377,0.20521570
-4.75737869,1.38170581,0.43758482,0.00338527,0.27221086,0.54153658,0.05984904,0.21851774
-4.75137569,1.39264327,0.42690432,0.00332323,0.26247292,0.56077260,0.06321063,0.23170559
-4.74537269,1.40577825,0.41772492,0.00327229,0.25374738,0.58017972,0.06650055,0.24460932
-4.73936968,1.42101117,0.41020080,0.00323338,0.24616325,0.59954225,0.06968279,0.25706551
-4.73336668,1.43818936,0.40443861,0.00320712,0.23981903,0.61865085,0.07272482,0.26892272
-4.72736368,1.45712045,0.40049629,0.00319378,0.23478215,0.63731166,0.07559911,0.28004676
-4.72136068,1.47758670,0.39838320,0.00319329,0.23108937,0.65535497,0.07828431,0.29032551
-4.71535768,1.49935913,0.39806153,0.00320526,0.22874812,0.67264266,0.08076637,0.29967294
-4.70935468,1.52221054,0.39944876,0.00322902,0.22773852,0.68907416,0.08303916,0.30803211
-4.70335168,1.54592647,0.40242120,0.00326360,0.22801610,0.70459028,0.08510480,0.31537696
-4.69734867,1.57031342,0.40681827,0.00330784,0.22951493,0.71917484,0.08697351,0.32171261
-4.69134567,1.59520395,0.41244763,0.00336035,0.23215099,0.73285381,0.08866297,0.32707425
-4.68534267,1.62045839,0.41909088,0.00341963,0.23582586,0.74569213,0.09019734,0.33152456
-4.67933967,1.64596351,0.42650971,0.00348404,0.24043029,0.75778827,0.09160577,0.33514982
-4.67333667,1.67162832,0.43445249,0.00355188,0.24584786,0.76926709,0.09292065,0.33805477
-4.66733367,1.69737773,0.44266109,0.00362145,0.25195839,0.78027122,0.09417558,0.34035675
-4.66133067,1.72314488,0.45087778,0.00369106,0.25864122,0.79095179,0.09540326,0.34217917
-4.65532766,1.74886296,0.45885212,0.00375910,0.26577817,0.80145901,0.09663331,0.34364492
-4.64932466,1.77445748,0.46634760,0.00382408,0.27325619,0.81193333,0.09789025,0.34486999
-4.64332166,1.79983988,0.47314788,0.00388467,0.28096971,0.82249771,0.09919177,0.34595775
-4.63731866,1.82490316,0.47906247,0.00393975,0.28882254,0.83325176,0.10054728,0.34699419
-4.63131566,1.84952032,0.48393159,0.00398840,0.29672944,0.84426795,0.10195703,0.34804453
-4.62531266,1.87354567,0.48763004,0.00403000,0.30461725,0.85559034,0.10341168,0.34915123
-4.61930965,1.89681954,0.49007007,0.00406418,0.31242565,0.86723592,0.10489249,0.35033377
-4.61330665,1.91917588,0.49120284,0.00409087,0.32010753,0.87919846,0.10637208,0.35158997
-4.60730365,1.94045265,0.49101876,0.00411030,0.32762898,0.89145473,0.10781579,0.35289898
-4.60130065,1.96050429,0.48954636,0.00412300,0.33496893,0.90397257,0.10918343,0.35422560
-4.59529765,1.97921552,0.48684999,0.00412975,0.34211853,0.91672030,0.11043155,0.35552564
-4.58929465,1.99651542,0.48302625,0.00413160,0.34908026,0.92967689,0.11151588,0.35675216
-4.58329165,2.01239103,0.47819951,0.00412979,0.35586679,0.94284197,0.11239400,0.35786185
-4.57728864,2.02689914,0.47251652,0.00412577,0.36249977,0.95624509,0.11302792,0.35882146
-4.57128564,2.04017555,0.46614052,0.00412109,0.36900843,0.96995340,0.11338654,0.35961352
-4.56528264,2.05244074,0.45924501,0.00411736,0.37542813,0.98407700,0.11344780,0.36024118
-4.55927964,2.06400131,0.45200748,0.00411625,0.38179892,0.99877162,0.11320041,0.36073171
-4.55327664,2.07524667,0.44460340,0.00411935,0.38816400,1.01423791,0.11264501,0.36113832
-4.54727364,2.08664073,0.43720057,0.00412816,0.39456825,1.03071732,0.11179475,0.36154030
-4.54127064,2.09870857,0.42995421,0.00414405,0.40105674,1.04848456,0.11067520,0.36204120
-4.53526763,2.11201841,0.42300277,0.00416816,0.40767317,1.06783653,0.10932365,0.36276523
-4.52926463,2.12715938,0.41646463,0.00420141,0.41445838,1.08907855,0.10778775,0.36385192
-4.52326163,2.14471603,0.41043582,0.00424441,0.42144878,1.11250800,0.10612358,0.36544947
-4.51725863,2.16524048,0.40498854,0.00429750,0.42867474,1.13839649,0.10439334,0.36770689
-4.51125563,2.18922353,0.40017069,0.00436064,0.43615902,1.16697122,0.10266260,0.37076554
-4.50525263,2.21706604,0.39600613,0.00443350,0.44391511,1.19839655,0.10099742,0.37475046
-4.49924962,2.24905197,0.39249568,0.00451537,0.45194567,1.23275683,0.09946140,0.37976194
-4.49324662,2.28532450,0.38961871,0.00460525,0.46024105,1.27004134,0.09811277,0.38586781
-4.48724362,2.32586654,0.38733520,0.00470180,0.46877797,1.31013242,0.09700174,0.39309698
-4.48124062,2.37048666,0.38558813,0.00480343,0.47751846,1.35279739,0.09616825,0.40143443
-4.47523762,2.41881156,0.38430611,0.00490830,0.48640909,1.39768503,0.09564005,0.41081812
-4.46923462,2.47028558,0.38340618,0.00501437,0.49538077,1.44432687,0.09543142,0.42113788
-4.46323162,2.52417771,0.38279662,0.00511948,0.50434892,1.49214362,0.09554249,0.43223656
-4.45722861,2.57959599,0.38237984,0.00522137,0.51321432,1.54045657,0.09595904,0.44391317
-4.45122561,2.63550901,0.38205509,0.00531776,0.52186464,1.58850358,0.09665308,0.45592813
-4.44522261,2.69077383,0.38172123,0.00540643,0.53017652,1.63545934,0.09758386,0.46801031
-4.43921961,2.74416934,0.38127927,0.00548522,0.53801839,1.68045880,0.09869946,0.47986551
-4.43321661,2.79443368,0.38063482,0.00555215,0.54525384,1.72262318,0.09993880,0.49118611
-4.42721361,2.84030436,0.37970034,0.00560544,0.55174545,1.76108723,0.10123396,0.50166135
-4.42121061,2.88055944,0.37839725,0.00564357,0.55735903,1.79502683,0.10251273,0.51098788
-4.41520760,2.91405807,0.37665776,0.00566530,0.56196804,1.82368564,0.10370133,0.51888008
-4.40920460,2.93977871,0.37442655,0.00566972,0.56545797,1.84639981,0.10472701,0.52507973
-4.40320160,2.95685354,0.37166200,0.00565627,0.56773057,1.86261966,0.10552061,0.52936462
-4.39719860,2.96459772,0.36833733,0.00562473,0.56870769,1.87192762,0.10601895,0.53155574
-4.39119560,2.96253216,0.36444118,0.00557526,0.56833446,1.87405156,0.10616681,0.53152287
-4.38519260,2.95039918,0.35997795,0.00550835,0.56658180,1.86887326,0.10591864,0.52918830
-4.37918959,2.92817042,0.35496767,0.00542485,0.56344789,1.85643160,0.10523986,0.52452857
-4.37318659,2.89604684,0.34944548,0.00532591,0.55895877,1.83692059,0.10410761,0.51757433
-4.36718359,2.85445088,0.34346070,0.00521295,0.55316775,1.81068242,0.10251120,0.50840824
-4.36118059,2.80401148,0.33707544,0.00508765,0.54615378,1.77819593,0.10045203,0.49716124
-4.35517759,2.74554254,0.33036295,0.00495190,0.53801889,1.74006112,0.09794310,0.48400720
-4.34917459,2.68001602,0.32340554,0.00480774,0.52888464,1.69698050,0.09500817,0.46915637
-4.34317159,2.60853085,0.31629230,0.00465730,0.51888782,1.64973805,0.09168063,0.45284792
-4.33716858,2.53227907,0.30911666,0.00450282,0.50817571,1.59917685,0.08800207,0.43534184
-4.33116558,2.45251070,0.30197383,0.00434653,0.49690093,1.54617606,0.08402071,0.41691057
-4.32516258,2.37049878,0.29495831,0.00419064,0.48521630,1.49162856,0.07978969,0.39783069
-4.31915958,2.28750600,0.28816147,0.00403729,0.47326986,1.43641964,0.07536533,0.37837500
-4.31315658,2.20475412,0.28166942,0.00388849,0.46120041,1.38140795,0.07080544,0.35880528
-4.30715358,2.12339744,0.27556112,0.00374614,0.44913363,1.32740885,0.06616770,0.33936583
