energy_ev,total_up,C_s_up,C_p_up,Cu_p_up,Cu_d_up,Ir_p_up,Ir_d_up,S_s_up,S_p_up
-2.99249625,8.38115877,0.00524602,0.21188701,0.16144664,5.30354795,0.30731986,2.28246313,0.05343724,0.49718454
-2.98649325,8.75011228,0.00547464,0.21960314,0.16504283,5.53821992,0.30965218,2.39692384,0.05626275,0.50689151
-2.98049025,9.09927692,0.00568480,0.22698883,0.16852141,5.76057775,0.31162247,2.50484963,0.05894982,0.51596117
-2.97448724,9.42305213,0.00587359,0.23388749,0.17177235,5.96716015,0.31302928,2.60460644,0.06145983,0.52412305
-2.96848424,9.71657933,0.00603865,0.24014964,0.17469275,6.15503483,0.31369224,2.69472833,0.06375682,0.53113539
-2.96248124,9.97587119,0.00617823,0.24563705,0.17719020,6.32187586,0.31345858,2.77395490,0.06580830,0.53679406
-2.95647824,10.19791264,0.00629117,0.25022654,0.17918577,6.46602119,0.31220843,2.84126302,0.06758597,0.54093980
-2.95047524,10.38072924,0.00637697,0.25381328,0.18061642,6.58650725,0.30985867,2.89589152,0.06906635,0.54346324
-2.94447224,10.52342014,0.00643571,0.25631353,0.18143674,6.68307943,0.30636518,2.93735795,0.07023123,0.54430782
-2.93846923,10.62615403,0.00646812,0.25766674,0.18162006,6.75617744,0.30172343,2.96546680,0.07106807,0.54347028
-2.93246623,10.69012842,0.00647539,0.25783688,0.18115882,6.80689619,0.29596756,2.98030884,0.07157015,0.54099890
-2.92646323,10.71749387,0.00645920,0.25681305,0.18006422,6.83692370,0.28916784,2.98225168,0.07173656,0.53698964
-2.92046023,10.71124681,0.00642159,0.25460935,0.17836517,6.84845869,0.28142697,2.97192208,0.07157215,0.53158041
-2.91445723,10.67509533,0.00636484,0.25126395,0.17610668,6.84411132,0.27287515,2.95018077,0.07108719,0.52494379
-2.90845423,10.61330420,0.00629137,0.24683752,0.17334769,6.82679141,0.26366443,2.91809078,0.07029696,0.51727864
-2.90245123,10.53052551,0.00620366,0.24141103,0.17015850,6.79958896,0.25396251,2.87688074,0.06922120,0.50880101
-2.89644822,10.43162244,0.00610411,0.23508296,0.16661788,6.76565213,0.24394630,2.82790459,0.06788349,0.49973481
-2.89044522,10.32149332,0.00599498,0.22796620,0.16281002,6.72806765,0.23379559,2.77259923,0.06631050,0.49030266
-2.88444222,10.20490330,0.00587830,0.22018446,0.15882149,6.68974890,0.22368704,2.71244195,0.06453128,0.48071735
-2.87843922,10.08633016,0.00575579,0.21186870,0.15473823,6.65333579,0.21378873,2.64890890,0.06257639,0.47117429
-2.87243622,9.96982997,0.00562888,0.20315334,0.15064275,6.62111045,0.20425557,2.58343643,0.06047724,0.46184517
-2.86643322,9.85892747,0.00549863,0.19417267,0.14661169,6.59493170,0.19522552,2.51738631,0.05826526,0.45287319
-2.86043022,9.75653424,0.00536581,0.18505738,0.14271375,6.57619012,0.18681690,2.45201604,0.05597132,0.44436985
-2.85442721,9.66489690,0.00523086,0.17593147,0.13900807,6.56578498,0.17912670,2.38845507,0.05362506,0.43641347
-2.84842421,9.58557587,0.00509396,0.16690954,0.13554314,6.56412283,0.17222992,2.32768737,0.05125449,0.42904942
-2.84242121,9.51945369,0.00495512,0.15809458,0.13235621,6.57113675,0.16617991,2.27054066,0.04888560,0.42229182
-2.83641821,9.46677104,0.00481420,0.14957633,0.12947327,6.58632452,0.16100948,2.21768211,0.04654209,0.41612676
-2.83041521,9.42718701,0.00467103,0.14143022,0.12690945,6.60880288,0.15673282,2.16962029,0.04424528,0.41051662
-2.82441221,9.39985959,0.00452545,0.13371686,0.12466993,6.63737478,0.15334792,2.12671268,0.04201409,0.40540530
-2.81840920,9.38354145,0.00437739,0.12648219,0.12275115,6.67060598,0.15083939,2.08917785,0.03986513,0.40072410
-2.81240620,9.37668582,0.00422696,0.11975806,0.12114238,6.70690702,0.14918150,2.05711153,0.03781288,0.39639786
-2.80640320,9.37755705,0.00407446,0.11356333,0.11982741,6.74461693,0.14834125,2.03050522,0.03586997,0.39235103
-2.80040020,9.38434062,0.00392046,0.10790540,0.11878639,6.78208471,0.14828128,2.00926640,0.03404744,0.38851349
-2.79439720,9.39524765,0.00376577,0.10278191,0.11799767,6.81774550,0.14896261,1.99323911,0.03235511,0.38482575
-2.78839420,9.40860959,0.00361151,0.09818278,0.11743944,6.85018831,0.15034694,1.98222389,0.03080189,0.38124324
-2.78239120,9.42295957,0.00345905,0.09409220,0.11709133,6.87821313,0.15239845,1.97599607,0.02939610,0.37773973
-2.77638819,9.43709769,0.00330999,0.09049075,0.11693560,6.90087571,0.15508523,1.97432170,0.02814576,0.37430952
-2.77038519,9.45013842,0.00316615,0.08735727,0.11695815,6.91751891,0.15837999,1.97697050,0.02705882,0.37096843
-2.76438219,9.46153937,0.00302950,0.08467061,0.11714905,6.92779048,0.16226039,1.98372543,0.02614331,0.36775367
-2.75837919,9.47111153,0.00290209,0.08241114,0.11750282,6.93164722,0.16670877,1.99438874,0.02540744,0.36472249
-2.75237619,9.47901180,0.00278600,0.08056184,0.11801823,6.92934673,0.17171145,2.00878456,0.02485963,0.36194979
-2.74637319,9.48571967,0.00268326,0.07910916,0.11869790,6.92142764,0.17725767,2.02675820,0.02450835,0.35952490
-2.74037019,9.49199994,0.00259581,0.07804335,0.11954745,6.90868028,0.18333825,2.04817261,0.02436206,0.35754757
-2.73436718,9.49885452,0.00252540,0.07735858,0.12057457,6.89210947,0.18994396,2.07290247,0.02442888,0.35612353
-2.72836418,9.50746577,0.00247354,0.07705257,0.12178778,6.87289154,0.19706387,2.10082654,0.02471631,0.35535967
-2.72236118,9.51913460,0.00244147,0.07712593,0.12319522,6.85232749,0.20468367,2.13181896,0.02523085,0.35535929
-2.71635818,9.53521618,0.00243008,0.07758125,0.12480334,6.83179447,0.21278407,2.16574002,0.02597755,0.35621737
-2.71035518,9.55705594,0.00243990,0.07842194,0.12661567,6.81269717,0.22133932,2.20242720,0.02695957,0.35801619
-2.70435218,9.58592841,0.00247106,0.07965091,0.12863176,6.79642095,0.23031598,2.24168698,0.02817769,0.36082155
-2.69834917,9.62298112,0.00252330,0.08126920,0.13084624,6.78428808,0.23967208,2.28328786,0.02962984,0.36467950
-2.69234617,9.66918523,0.00259594,0.08327456,0.13324821,6.77751823,0.24935643,2.32695520,0.03131068,0.36961389
-2.68634317,9.72529464,0.00268795,0.08566018,0.13582080,6.77719426,0.25930850,2.37236803,0.03321117,0.37562470
-2.68034017,9.79181447,0.00279792,0.08841350,0.13854114,6.78423406,0.26945857,2.41915819,0.03531832,0.38268726
-2.67433717,9.86897979,0.00292414,0.09151533,0.14138056,6.79936884,0.27972834,2.46691190,0.03761494,0.39075229
-2.66833417,9.95674517,0.00306464,0.09493916,0.14430512,6.82312841,0.29003197,2.51517378,0.04007954,0.39974687
-2.66233117,10.05478506,0.00321727,0.09865091,0.14727645,6.85583346,0.30027744,2.56345337,0.04268644,0.40957609
-2.65632816,10.16250501,0.00337978,0.10260898,0.15025276,6.89759495,0.31036838,2.61123397,0.04540587,0.42012567
-2.65032516,10.27906320,0.00354990,0.10676479,0.15319015,6.94832038,0.32020612,2.65798353,0.04820441,0.43126502
-2.64432216,10.40340161,0.00372546,0.11106360,0.15604403,7.00772663,0.32969209,2.70316747,0.05104548,0.44285110
-2.63831916,10.53428582,0.00390450,0.11544582,0.15877064,7.07535882,0.33873043,2.74626280,0.05388993,0.45473265
-2.63231616,10.67035187,0.00408536,0.11984862,0.16132865,7.15061456,0.34723067,2.78677329,0.05669695,0.46675483
-2.62631316,10.81015878,0.00426684,0.12420781,0.16368067,7.23277262,0.35511050,2.82424494,0.05942485,0.47876407
-2.62031016,10.95224454,0.00444827,0.12845997,0.16579473,7.32102495,0.36229846,2.85828127,0.06203215,0.49061302
-2.61430715,11.09518345,0.00462966,0.13254465,0.16764562,7.41451087,0.36873646,2.88855769,0.06447854,0.50216549
-2.60830415,11.23764237,0.00481176,0.13640662,0.16921595,7.51235205,0.37438199,2.91483422,0.06672593,0.51330106
-2.60230115,11.37843343,0.00499622,0.13999802,0.17049703,7.61368682,0.37920996,2.93696593,0.06873949,0.52391940
-2.59629815,11.51656077,0.00518556,0.14328030,0.17148942,7.71770234,0.38321403,2.95491037,0.07048855,0.53394398
-2.59029515,11.65125901,0.00538334,0.14622586,0.17220316,7.82366337,0.38640732,2.96873157,0.07194740,0.54332512
-2.58429215,11.78202156,0.00559407,0.14881929,0.17265767,7.93093621,0.38882247,2.97859996,0.07309602,0.55204211
-2.57828914,11.90861718,0.00582327,0.15105812,0.17288121,8.03900703,0.39051101,2.98478816,0.07392053,0.56010449
-2.57228614,12.03109395,0.00607743,0.15295304,0.17291013,8.14749365,0.39154199,2.98766253,0.07441351,0.56755221
-2.56628314,12.14977031,0.00636391,0.15452759,0.17278771,8.25615058,0.39199991,2.98767048,0.07457415,0.57445468
-2.56028014,12.26521363,0.00669083,0.15581723,0.17256271,8.36486730,0.39198201,2.98532421,0.07440812,0.58090882
-2.55427714,12.37820746,0.00706693,0.15686792,0.17228771,8.47366010,0.39159506,2.98118127,0.07392730,0.58703597
-2.54827414,12.48970923,0.00750138,0.15773415,0.17201730,8.58265853,0.39095170,2.97582288,0.07314938,0.59297793
-2.54227114,12.60080083,0.00800356,0.15847661,0.17180609,8.69208729,0.39016654,2.96983092,0.07209721,0.59889212
-2.53626813,12.71263482,0.00858275,0.15915955,0.17170678,8.80224514,0.38935217,2.96376477,0.07079817,0.60494615
-2.53026513,12.82637935,0.00924790,0.15984792,0.17176819,8.91348227,0.38861534,2.95813898,0.06928333,0.61131202
-2.52426213,12.94316485,0.01000729,0.16060448,0.17203346,9.02617766,0.38805336,2.95340300,0.06758667,0.61816003
-2.51825913,13.06403538,0.01086816,0.16148700,0.17253850,9.14071790,0.38775103,2.94992397,0.06574422,0.62565289
-2.51225613,13.18990723,0.01183643,0.16254560,0.17331060,9.25747872,0.38777818,2.94797339,0.06379329,0.63394007
-2.50625313,13.32153671,0.01291631,0.16382050,0.17436747,9.37681011,0.38818795,2.94771831,0.06177169,0.64315275
-2.50025013,13.45949835,0.01411002,0.16534023,0.17571663,9.49902565,0.38901590,2.94921752,0.05971703,0.65339955
-2.49424712,13.60417412,0.01541746,0.16712025,0.17735513,9.62439599,0.39028003,2.95242290,0.05766614,0.66476312
-2.48824412,13.75575321,0.01683595,0.16916232,0.17926982,9.75314632,0.39198153,2.95718561,0.05565452,0.67729783
-2.48224112,13.91424120,0.01836006,0.17145436,0.18143792,9.88545678,0.39410645,2.96326693,0.05371594,0.69102853
-2.47623812,14.07947695,0.01998149,0.17397107,0.18382804,10.02146485,0.39662795,2.97035296,0.05188207,0.70595047
-2.47023512,14.25115452,0.02168898,0.17667499,0.18640151,10.16126814,0.39950911,2.97807242,0.05018222,0.72203018
-2.46423212,14.42884758,0.02346837,0.17951829,0.18911402,10.30492601,0.40270605,2.98601651,0.04864312,0.73920734
-2.45822911,14.61203323,0.02530276,0.18244482,0.19191752,10.45245851,0.40617127,2.99375976,0.04728876,0.75739747
-2.45222611,14.80011250,0.02717271,0.18539264,0.19476219,10.60384118,0.40985692,3.00088089,0.04614028,0.77649513
-2.44622311,14.99242501,0.02905662,0.18829675,0.19759848,10.75899454,0.41371772,3.00698247,0.04521584,0.79637765
-2.44022011,15.18825598,0.03093114,0.19109182,0.20037918,10.91776786,0.41771364,3.01170866,0.04453055,0.81690891
-2.43421711,15.38683439,0.03277172,0.19371502,0.20306130,11.07991694,0.42181190,3.01476009,0.04409638,0.83794320
-2.42821411,15.58732215,0.03455315,0.19610854,0.20560776,11.24507660,0.42598830,3.01590542,0.04392214,0.85932892
-2.42221111,15.78879501,0.03625025,0.19822191,0.20798886,11.41272930,0.43022793,3.01498927,0.04401340,0.88091185
-2.41620810,15.99021695,0.03783851,0.20001388,0.21018335,11.58217148,0.43452508,3.01193622,0.04437248,0.90253811
-2.41020510,16.19041058,0.03929481,0.20145388,0.21217924,11.75248050,0.43888247,3.00675132,0.04499853,0.92405660
-2.40420210,16.38802701,0.04059801,0.20252290,0.21397415,11.92248480,0.44330998,2.99951713,0.04588759,0.94532101
-2.39819910,16.58151877,0.04172963,0.20321398,0.21557536,12.09074046,0.44782290,2.99038805,0.04703274,0.96619142
-2.39219610,16.76911998,0.04267436,0.20353204,0.21699947,12.25551740,0.45243983,2.97958244,0.04842439,0.98653559
-2.38619310,16.94883739,0.04342050,0.20349337,0.21827180,12.41479791,0.45718058,2.96737336,0.05005061,1.00623000
-2.38019010,17.11845573,0.04396034,0.20312467,0.21942547,12.56628996,0.46206411,2.95407861,0.05189760,1.02516090
-2.37418709,17.27555997,0.04429037,0.20246175,0.22050038,12.70745690,0.46710667,2.94005085,0.05395022,1.04322532
-2.36818409,17.41757578,0.04441135,0.20154805,0.22154193,12.83556415,0.47232037,2.92566829,0.05619261,1.06033228
-2.36218109,17.54182845,0.04432836,0.20043303,0.22259983,12.94774257,0.47771222,2.91132662,0.05860895,1.07640414
-2.35617809,17.64561895,0.04405058,0.19917045,0.22372675,13.04106679,0.48328371,2.89743224,0.06118416,1.09137824
-2.35017509,17.72631425,0.04359107,0.19781682,0.22497706,13.11264590,0.48903098,2.88439708,0.06390466,1.10520868
-2.34417209,17.78144800,0.04296640,0.19642985,0.22640569,13.15972265,0.49494542,2.87263468,0.06675906,1.11786815
-2.33816908,17.80882606,0.04219622,0.19506707,0.22806694,13.17977657,0.50101476,2.86255742,0.06973880,1.12934977
-2.33216608,17.80663088,0.04130279,0.19378472,0.23001354,13.17062566,0.50722441,2.85457420,0.07283862,1.13966867
-2.32616308,17.77351818,0.04031040,0.19263666,0.23229565,13.13052131,0.51355892,2.84908811,0.07605686,1.14886304
-2.32016008,17.70869925,0.03924487,0.19167362,0.23496001,13.05823083,0.52000338,2.84649342,0.07939555,1.15699460
-2.31415708,17.61200296,0.03813293,0.19094239,0.23804910,12.95310260,0.52654460,2.84717115,0.08286019,1.16414815
-2.30815408,17.48391231,0.03700174,0.19048527,0.24160033,12.81510982,0.53317188,2.85148287,0.08645932,1.17043011
-2.30215108,17.32557181,0.03587835,0.19033942,0.24564521,12.64486947,0.53987724,2.85976212,0.09020381,1.17596583
-2.29614807,17.13876364,0.03478917,0.19053631,0.25020854,12.44363500,0.54665510,2.87230345,0.09410579,1.18089585
-2.29014507,16.92585262,0.03375960,0.19110103,0.25530750,12.21326245,0.55350119,2.88934911,0.09817746,1.18537090
-2.28414207,16.68970176,0.03281354,0.19205168,0.26095081,11.95615119,0.56041100,2.91107377,0.10242964,1.18954601
-2.27813907,16.43356241,0.03197311,0.19339856,0.26713784,11.67516230,0.56737757,2.93756800,0.10687022,1.19357380
-2.27213607,16.16094438,0.03125822,0.19514347,0.27385779,11.37351851,0.57438900,2.96882129,0.11150255,1.19759732
-2.26613307,15.87547325,0.03068633,0.19727892,0.28108892,11.05469114,0.58142566,3.00470588,0.11632388,1.20174283
-2.26013007,15.58074258,0.03027219,0.19978747,0.28879794,10.72227970,0.58845755,3.04496264,0.12132395,1.20611284
-2.25412706,15.28016946,0.03002755,0.20264119,0.29693963,10.37989062,0.59544183,3.08919025,0.12648379,1.21077992
-2.24812406,14.97686166,0.02996096,0.20580139,0.30545666,10.03102127,0.60232099,3.13683900,0.13177485,1.21578161
-2.24212106,14.67350391,0.03007758,0.20921860,0.31427975,9.67895501,0.60902166,3.18721040,0.13715853,1.22111686
-2.23611806,14.37226975,0.03037905,0.21283296,0.32332825,9.32667231,0.61545447,3.23946340,0.14258617,1.22674421
-2.23011506,14.07476387,0.03086327,0.21657511,0.33251105,8.97678172,0.62151496,3.29262782,0.14799950,1.23258201
-2.22411206,13.78199798,0.03152443,0.22036744,0.34172796,8.63147339,0.62708567,3.34562532,0.15333165,1.23851073
-2.21810905,13.49440109,0.03235287,0.22412596,0.35087149,8.29249624,0.63203941,3.39729746,0.15850864,1.24437737
-2.21210605,13.21186336,0.03333519,0.22776252,0.35982911,7.96115853,0.63624369,3.44644038,0.16345129,1.25000190
-2.20610305,12.93381033,0.03445428,0.23118759,0.36848581,7.63835029,0.63956602,3.49184504,0.16807756,1.25518540
-2.20010005,12.65930293,0.03568955,0.23431324,0.37672707,7.32458481,0.64188007,3.53234136,0.17230517,1.25971974
-2.19409705,12.38715705,0.03701718,0.23705644,0.38444198,7.02005544,0.64307228,3.56684478,0.17605445,1.26339823
-2.18809405,12.11607572,0.03841048,0.23934245,0.39152663,6.72470345,0.64304858,3.59440306,0.17925119,1.26602692
-2.18209105,11.84478594,0.03984036,0.24110811,0.39788746,6.43829203,0.64174095,3.61424130,0.18182951,1.26743592
-2.17608804,11.57217281,0.04127592,0.24230501,0.40344459,6.16048192,0.63911347,3.62580304,0.18373451,1.26749032
-2.17008504,11.29740311,0.04268504,0.24290221,0.40813493,5.89090388,0.63516743,3.62878541,0.18492460,1.26610010
-2.16408204,11.02003209,0.04403514,0.24288854,0.41191497,5.62922414,0.62994520,3.62316659,0.18537345,1.26322860
-2.15807904,10.74008768,0.04529396,0.24227421,0.41476309,5.37519949,0.62353266,3.60922397,0.18507141,1.25889901
-2.15207604,10.45812790,0.04643037,0.24109173,0.41668130,5.12871940,0.61605993,3.58754194,0.18402639,1.25319860
-2.14607304,10.17526898,0.04741520,0.23939599,0.41769629,4.88983374,0.60770025,3.55900866,0.18226408,1.24628030
-2.14007004,9.89318284,0.04822208,0.23726355,0.41785964,4.65876547,0.59866704,3.52480155,0.17982759,1.23836147
-2.13406703,9.61406456,0.04882817,0.23479107,0.41724724,4.43590847,0.58920905,3.48636187,0.17677647,1.22971973
-2.12806403,9.34057166,0.04921488,0.23209290,0.41595774,4.22181172,0.57960396,3.44535907,0.17318514,1.22068593
-2.12206103,9.07573861,0.04936842,0.22929809,0.41411017,4.01715158,0.57015038,3.40364621,0.16914084,1.21163430
-2.11605803,8.82287079,0.04928029,0.22654661,0.41184065,3.82269445,0.56115875,3.36320812,0.16474115,1.20297022
-2.11005503,8.58542326,0.04894757,0.22398529,0.40929831,3.63925261,0.55294143,3.32610405,0.16009118,1.19511582
-2.10405203,8.36686994,0.04837303,0.22176329,0.40664060,3.46763601,0.54580230,3.29440710,0.15530058,1.18849403
-2.09804902,8.17056957,0.04756509,0.22002753,0.40402809,3.30860295,0.54002649,3.27014269,0.15048042,1.18351173
-2.09204602,7.99963418,0.04653760,0.21891812,0.40161889,3.16281261,0.53587041,3.25522826,0.14574017,1.18054251
-2.08604302,7.85680603,0.04530943,0.21856398,0.39956310,3.03078176,0.53355277,3.25141651,0.14118469,1.17991000
-2.08004002,7.74434822,0.04390390,0.21907887,0.39799731,2.91284795,0.53324679,3.26024409,0.13691158,1.18187234
-2.07403702,7.66395338,0.04234809,0.22055788,0.39703952,2.80914097,0.53507392,3.28298752,0.13300882,1.18660866
-2.06803402,7.61667406,0.04067204,0.22307459,0.39678470,2.71956375,0.53909951,3.32062774,0.12955279,1.19420818
-2.06203102,7.60287716,0.03890781,0.22667889,0.39730113,2.64378343,0.54533039,3.37382418,0.12660681,1.20466253
-2.05602801,7.62222387,0.03708858,0.23139563,0.39862780,2.58123285,0.55371455,3.44289906,0.12422011,1.21786184
-2.05002501,7.67367526,0.03524769,0.23722404,0.40077281,2.53112211,0.56414287,3.52783184,0.12242740,1.23359475
-2.04402201,7.75552243,0.03341769,0.24413787,0.40371314,2.49245936,0.57645289,3.62826365,0.12124889,1.25155260
-2.03801901,7.86543940,0.03162950,0.25208637,0.40739544,2.46407977,0.59043429,3.74351089,0.12069086,1.27133765
-2.03201601,8.00055567,0.02991163,0.26099582,0.41173810,2.44468103,0.60583589,3.87258710,0.12074661,1.29247505
-2.02601301,8.15754485,0.02828947,0.27077176,0.41663430,2.43286374,0.62237391,4.01423160,0.12139788,1.31442812
-2.02001001,8.33272510,0.02678482,0.28130154,0.42195593,2.42717468,0.63974101,4.16694369,0.12261655,1.33661631
-2.01400700,8.52216701,0.02541544,0.29245727,0.42755829,2.42615109,0.65761586,4.32902068,0.12436654,1.35843501
-2.00800400,8.72180416,0.02419489,0.30409905,0.43328507,2.42836405,0.67567276,4.49859824,0.12660596,1.37927641
-2.00200100,8.92754210,0.02313239,0.31607815,0.43897368,2.43245911,0.69359109,4.67369176,0.12928918,1.39855043
-1.99599800,9.13536163,0.02223290,0.32824027,0.44446046,2.43719268,0.71106409,4.85223727,0.13236890,1.41570490
-1.98999500,9.34141293,0.02149737,0.34042867,0.44958568,2.44146284,0.72780687,5.03213088,0.13579811,1.43024405
-1.98399200,9.54209775,0.02092303,0.35248704,0.45419799,2.44433364,0.74356337,5.21126595,0.13953180,1.44174462
-1.97798899,9.73413754,0.02050381,0.36426218,0.45815842,2.44505213,0.75811210,5.38756729,0.14352830,1.44986899
-1.97198599,9.91462648,0.02023091,0.37560637,0.46134349,2.44305808,0.77127065,5.55902220,0.14775042,1.45437483
-1.96598299,10.08106882,0.02009328,0.38637940,0.46364770,2.43798613,0.78289880,5.72370798,0.15216603,1.45512111
-1.95997999,10.23140094,0.02007831,0.39645028,0.46498517,2.42966102,0.79290037,5.87981608,0.15674844,1.45207039
-1.95397699,10.36399919,0.02017233,0.40569875,0.46529062,2.41808644,0.80122389,6.02567309,0.16147619,1.44528746
-1.94797399,10.47767478,0.02036127,0.41401640,0.46451963,2.40342827,0.80786199,6.15975866,0.16633264,1.43493477
-1.94197099,10.57165773,0.02063117,0.42130769,0.46264846,2.38599342,0.81284979,6.28072068,0.17130521,1.42126489
-1.93596798,10.64557199,0.02096863,0.42749067,0.45967340,2.36620525,0.81626241,6.38738800,0.17638433,1.40461070
-1.92996498,10.69940372,0.02136127,0.43249765,0.45560982,2.34457676,0.81821152,6.47878077,0.18156233,1.38537381
-1.92396198,10.73346499,0.02179799,0.43627571,0.45049104,2.32168278,0.81884132,6.55411877,0.18683218,1.36401187
-1.91795898,10.74835491,0.02226926,0.43878713,0.44436717,2.29813210,0.81832388,6.61282747,0.19218631,1.34102526
-1.91195598,10.74491973,0.02276716,0.44000971,0.43730385,2.27454070,0.81685400,6.65454216,0.19761547,1.31694386
-1.90595298,10.72421364,0.02328549,0.43993712,0.42938104,2.25150674,0.81464382,6.67910996,0.20310787,1.29231422
-1.89994997,10.68746125,0.02381962,0.43857899,0.42069183,2.22958825,0.81191707,6.68658961,0.20864844,1.26768751
-1.89394697,10.63602269,0.02436644,0.43596108,0.41134127,2.20928389,0.80890337,6.67724912,0.21421844,1.24360864
-1.88794397,10.57136185,0.02492404,0.43212514,0.40144512,2.19101720,0.80583246,6.65156114,0.21979538,1.22060649
-1.88194097,10.49501805,0.02549153,0.42712872,0.39112855,2.17512469,0.80292870,6.61019602,0.22535312,1.19918543
-1.87593797,10.40858113,0.02606865,0.42104467,0.38052466,2.16184771,0.80040573,6.55401265,0.23086239,1.17981808
-1.86993497,10.31366978,0.02665548,0.41396046,0.36977275,2.15132815,0.79846171,6.48404704,0.23629139,1.16293913
-1.86393197,10.21191270,0.02725212,0.40597714,0.35901640,2.14360772,0.79727498,6.40149875,0.24160656,1.14894011
-1.85792896,10.10493213,0.02785833,0.39720801,0.34840116,2.13863058,0.79700042,6.30771528,0.24677352,1.13816489
-1.85192596,9.99432904,0.02847325,0.38777699,0.33807201,2.13624888,0.79776644,6.20417446,0.25175784,1.13090572
-1.84592296,9.88166944,0.02909520,0.37781661,0.32817048,2.13623086,0.79967273,6.09246495,0.25652590,1.12739969
-1.83991996,9.76847105,0.02972142,0.36746567,0.31883159,2.13827098,0.80278880,5.97426496,0.26104549,1.12782533
-1.83391696,9.65618982,0.03034799,0.35686668,0.31018057,2.14200149,0.80715311,5.85131919,0.26528626,1.13229955
-1.82791396,9.54620566,0.03096976,0.34616300,0.30232961,2.14700513,0.81277293,5.72541420,0.26921995,1.14087455
-1.82191096,9.43980730,0.03158034,0.33549585,0.29537459,2.15282833,0.81962481,5.59835220,0.27282041,1.15353512
-1.81590795,9.33817590,0.03217218,0.32500120,0.28939213,2.15899441,0.82765540,5.47192352,0.27606338,1.17019622
-1.80990495,9.24236774,0.03273674,0.31480668,0.28443689,2.16501669,0.83678285,5.34787798,0.27892617,1.19070116
-1.80390195,9.15329624,0.03326461,0.30502864,0.28053941,2.17041084,0.84689836,5.22789558,0.28138717,1.21482057
-1.79789895,9.07171411,0.03374584,0.29576935,0.27770455,2.17470653,0.85786810,5.11355686,0.28342538,1.24225256
-1.79189595,8.99819640,0.03417016,0.28711462,0.27591067,2.17745806,0.86953532,5.00631381,0.28502005,1.27262420
-1.78589295,8.93312556,0.03452733,0.27913173,0.27510960,2.17825401,0.88172266,4.90746177,0.28615036,1.30549469
-1.77988994,8.87667986,0.03480745,0.27186803,0.27522745,2.17672573,0.89423474,4.81811358,0.28679543,1.34036056
-1.77388694,8.82882619,0.03500133,0.26534998,0.27616630,2.17255488,0.90686101,4.73917653,0.28693457,1.37666284
-1.76788394,8.78931858,0.03510083,0.25958295,0.27780674,2.16547995,0.91937895,4.67133345,0.28654781,1.41379646
-1.76188094,8.75770336,0.03509916,0.25455164,0.28001117,2.15530179,0.93155773,4.61502868,0.28561688,1.45112187
-1.75587794,8.73333175,0.03499124,0.25022116,0.28262782,2.14188832,0.94316231,4.57045983,0.28412635,1.48797852
-1.74987494,8.71538011,0.03477394,0.24653882,0.28549525,2.12517828,0.95395803,4.53757605,0.28206515,1.52370023
-1.74387194,8.70287796,0.03444629,0.24343645,0.28844734,2.10518410,0.96371579,4.51608325,0.27942826,1.55763174
-1.73786893,8.69474317,0.03400972,0.24083324,0.29131839,2.08199382,0.97221756,4.50545649,0.27621849,1.58914626
-1.73186593,8.68982336,0.03346812,0.23863898,0.29394837,2.05577197,0.97926239,4.50495939,0.27244821,1.61766315
-1.72586293,8.68694219,0.03282794,0.23675759,0.29618786,2.02675927,0.98467253,4.51367013,0.26814107,1.64266528
-1.71985993,8.68494876,0.03209815,0.23509080,0.29790279,1.99527111,0.98829956,4.53051335,0.26333336,1.66371534
-1.71385693,8.68276818,0.03129017,0.23354175,0.29897851,1.96169464,0.99003031,4.55429678,0.25807509,1.68047040
-1.70785393,8.67945113,0.03041771,0.23201853,0.29932330,1.92648443,0.98979230,4.58375148,0.25243067,1.69269423
-1.70185093,8.67422033,0.02949654,0.23043743,0.29887099,1.89015667,0.98755834,4.61757404,0.24647901,1.70026676
-1.69584792,8.66651159,0.02854426,0.22872570,0.29758276,1.85328184,0.98335006,4.65446925,0.24031315,1.70319018
-1.68984492,8.65600780,0.02757992,0.22682393,0.29544793,1.81647603,0.97724025,4.69319151,0.23403933,1.70159159
-1.68384192,8.64266403,0.02662364,0.22468777,0.29248385,1.78039098,0.96935358,4.73258352,0.22777552,1.69572186
-1.67783892,8.62672233,0.02569627,0.22228904,0.28873483,1.74570296,0.95986567,4.77161054,0.22164941,1.68595067
-1.67183592,8.60871560,0.02481890,0.21961616,0.28427015,1.71310086,0.94900055,4.80938893,0.21579609,1.67275794
-1.66583292,8.58945958,0.02401244,0.21667400,0.27918139,1.68327348,0.93702623,4.84520802,0.21035521,1.65672184
-1.65982991,8.57003318,0.02329718,0.21348300,0.27357896,1.65689660,0.92424865,4.87854408,0.20546798,1.63850364
-1.65382691,8.55174725,0.02269239,0.21007778,0.26758816,1.63461977,0.91100417,4.90906619,0.20127392,1.61883001
-1.64782391,8.53610239,0.02221588,0.20650522,0.26134481,1.61705332,0.89765065,4.93663344,0.19790758,1.59847311
-1.64182091,8.52473705,0.02188361,0.20282214,0.25499068,1.60475567,0.88455754,4.96128377,0.19549517,1.57822904
-1.63581791,8.51936696,0.02170935,0.19909260,0.24866874,1.59822117,0.87209522,4.98321465,0.19415133,1.55889543
-1.62981491,8.52171784,0.02170438,0.19538507,0.24251859,1.59786870,0.86062395,5.00275645,0.19397599,1.54124847
