energy_ev,total_up,N_s_up,N_p_up,Pd_p_up,Pd_d_up,S_s_up,S_p_up,Sc_p_up,Sc_d_up
-3.35867934,3.97476120,0.03569207,0.12859352,1.11854934,2.76958219,0.03091033,0.75195327,0.38120289,0.20477902
-3.35267634,3.98552797,0.03732312,0.13341557,1.12435592,2.76732788,0.02972327,0.75966790,0.37213117,0.20616606
-3.34667334,4.00570496,0.03884551,0.13986943,1.13692179,2.77039783,0.02850399,0.76903003,0.36419788,0.20853162
-3.34067034,4.03654950,0.04023565,0.14801997,1.15671166,2.77973359,0.02727119,0.78016756,0.35763028,0.21197645
-3.33466733,4.07936447,0.04147166,0.15792641,1.18415842,2.79634859,0.02604351,0.79319370,0.35266117,0.21659538
-3.32866433,4.13543149,0.04253403,0.16963755,1.21963107,2.82128459,0.02483883,0.80819499,0.34952002,0.22247213
-3.32266133,4.20593921,0.04340620,0.18318674,1.26340245,2.85556264,0.02367368,0.82521986,0.34842360,0.22967394
-3.31665833,4.29190922,0.04407503,0.19858669,1.31561838,2.90013028,0.02256266,0.84426838,0.34956647,0.23824642
-3.31065533,4.39412231,0.04453119,0.21582449,1.37626940,2.95580657,0.02151798,0.86528372,0.35311158,0.24820873
-3.30465233,4.51304788,0.04476943,0.23485691,1.44516655,3.02322725,0.02054917,0.88814556,0.35918133,0.25954940
-3.29864932,4.64877949,0.04478860,0.25560629,1.52192215,3.10279203,0.01966285,0.91266595,0.36784941,0.27222286
-3.29264632,4.80097963,0.04459168,0.27795717,1.60593682,3.19461654,0.01886263,0.93858763,0.37913370,0.28614703
-3.28664332,4.96883638,0.04418552,0.30175389,1.69639338,3.29849129,0.01814918,0.96558513,0.39299063,0.30120198
-3.28064032,5.15103458,0.04358055,0.32679939,1.79225836,3.41384989,0.01752036,0.99326853,0.40931112,0.31722987
-3.27463732,5.34574373,0.04279035,0.35285524,1.89229132,3.53974857,0.01697151,1.02118992,0.42791850,0.33403618
-3.26863432,5.55062438,0.04183109,0.37964316,1.99506219,3.67485882,0.01649573,1.04885225,0.44856847,0.35139238
-3.26263132,5.76285382,0.04072099,0.40684804,2.09897622,3.81747434,0.01608431,1.07572047,0.47095128,0.36903981
-3.25662831,5.97917164,0.03947967,0.43412244,2.20230607,3.96553317,0.01572718,1.10123450,0.49469623,0.38669495
-3.25062531,6.19594461,0.03812758,0.46109261,2.30323025,4.11665506,0.01541338,1.12482369,0.51937837,0.40405568
-3.24462231,6.40924949,0.03668539,0.48736590,2.39987671,4.26819350,0.01513149,1.14592218,0.54452738,0.42080861
-3.23861931,6.61497170,0.03517346,0.51253933,2.49037022,4.41730133,0.01487013,1.16398488,0.56963831,0.43663702
-3.23261631,6.80891697,0.03361145,0.53620919,2.57288211,4.56100789,0.01461837,1.17850326,0.59418416,0.45122939
-3.22661331,6.98693219,0.03201789,0.55798131,2.64568052,4.69630542,0.01436613,1.18902058,0.61762956,0.46428801
-3.22061031,7.14503141,0.03040995,0.57748165,2.70717955,4.82024134,0.01410447,1.19514598,0.63944546,0.47553750
-3.21460730,7.27952233,0.02880326,0.59436697,2.75598543,4.93001347,0.01382589,1.19656695,0.65912412,0.48473292
-3.20860430,7.38712848,0.02721186,0.60833497,2.79093812,5.02306409,0.01352454,1.19305973,0.67619398,0.49166720
-3.20260130,7.46510245,0.02564822,0.61913368,2.81114668,5.09716944,0.01319631,1.18449727,0.69023379,0.49617745
-3.19659830,7.51132546,0.02412329,0.62656965,2.81601720,5.15052088,0.01283893,1.17085452,0.70088553,0.49815018
-3.19059530,7.52438946,0.02264670,0.63051461,2.80527223,5.18179445,0.01245198,1.15221077,0.70786550,0.49752500
-3.18459230,7.50365827,0.02122691,0.63091021,2.77896084,5.19020599,0.01203681,1.12874918,0.71097326,0.49429678
-3.17858929,7.44930522,0.01987144,0.62777083,2.73745925,5.17554948,0.01159644,1.10075324,0.71009795,0.48851615
-3.17258629,7.36232580,0.01858711,0.62118406,2.68146174,5.13821710,0.01113544,1.06860059,0.70522179,0.48028834
-3.16658329,7.24452485,0.01738022,0.61130899,2.61196251,5.07920025,0.01065973,1.03275435,0.69642052,0.46977039
-3.16058029,7.09847862,0.01625677,0.59837220,2.53022900,5.00007148,0.01017641,0.99375214,0.68386084,0.45716679
-3.15457729,6.92747349,0.01522265,0.58266179,2.43776805,4.90294823,0.00969350,0.95219355,0.66779497,0.44272385
-3.14857429,6.73542368,0.01428372,0.56451938,2.33628595,4.79043998,0.00921977,0.90872608,0.64855240,0.42672289
-3.14257129,6.52677129,0.01344593,0.54433069,2.22764409,4.66558090,0.00876450,0.86403045,0.62652943,0.40947249
-3.13656828,6.30637248,0.01271538,0.52251488,2.11381177,4.53175081,0.00833728,0.81880547,0.60217669,0.39130029
-3.13056528,6.07937419,0.01209832,0.49951308,1.99681799,4.39258746,0.00794783,0.77375315,0.57598531,0.37254430
-3.12456228,5.85108561,0.01160107,0.47577659,1.87870369,4.25189344,0.00760577,0.72956432,0.54847228,0.35354439
-3.11855928,5.62684918,0.01123003,0.45175522,1.76147605,4.11354101,0.00732051,0.68690533,0.52016554,0.33463395
-3.11255628,5.41191495,0.01099148,0.42788610,1.64706619,3.98137793,0.00710111,0.64640608,0.49158942,0.31613219
-3.10655328,5.21132225,0.01089150,0.40458340,1.53729142,3.85913728,0.00695608,0.60864948,0.46325091,0.29833723
-3.10055028,5.02979190,0.01093578,0.38222930,1.43382268,3.75035369,0.00689333,0.57416281,0.43562730,0.28152018
-3.09454727,4.87163126,0.01112942,0.36116647,1.33815795,3.65828805,0.00692006,0.54341074,0.40915559,0.26592043
-3.08854427,4.74065418,0.01147672,0.34169221,1.25160167,3.58586210,0.00704261,0.51679024,0.38422380,0.25174214
-3.08254127,4.64011668,0.01198097,0.32405440,1.17525019,3.53560413,0.00726646,0.49462713,0.36116465,0.23915206
-3.07653827,4.57266886,0.01264419,0.30844923,1.10998313,3.50960587,0.00759605,0.47717425,0.34025142,0.22827865
-3.07053527,4.54032265,0.01346692,0.29502078,1.05645981,3.50949096,0.00803478,0.46461104,0.32169606,0.21921243
-3.06453227,4.54443469,0.01444796,0.28386210,1.01512058,3.53639435,0.00858490,0.45704429,0.30564950,0.21200742
-3.05852926,4.58570294,0.01558418,0.27501783,0.98619189,3.59095202,0.00924741,0.45450986,0.29220382,0.20668360
-3.05252626,4.66417573,0.01687026,0.26848792,0.96969474,3.67330026,0.01002208,0.45697521,0.28139601,0.20323013
-3.04652326,4.77927147,0.01829859,0.26423239,0.96545543,3.78308328,0.01090728,0.46434243,0.27321304,0.20160915
-3.04052026,4.92980736,0.01985906,0.26217660,0.97311826,3.91946840,0.01190003,0.47645175,0.26759790,0.20175995
-3.03451726,5.11403561,0.02153902,0.26221692,0.99215939,4.08116769,0.01299592,0.49308532,0.26445606,0.20360330
-3.02851426,5.32968574,0.02332325,0.26422645,1.02190155,4.26646538,0.01418912,0.51397121,0.26366224,0.20704562
-3.02251126,5.57401176,0.02519400,0.26806052,1.06152928,4.47325028,0.01547238,0.53878760,0.26506697,0.21198298
-3.01650825,5.84384332,0.02713112,0.27356176,1.11010446,4.69905263,0.01683710,0.56716723,0.26850271,0.21830455
-3.01050525,6.13564030,0.02911224,0.28056459,1.16658229,4.94108522,0.01827338,0.59870200,0.27378931,0.22589546
-3.00450225,6.44555011,0.03111314,0.28889901,1.22982747,5.19628825,0.01977015,0.63294797,0.28073872,0.23463905
-2.99849925,6.76946771,0.03310806,0.29839354,1.29863108,5.46137793,0.02131527,0.66943066,0.28915866,0.24441828
-2.99249625,7.10309793,0.03507021,0.30887746,1.37172789,5.73289846,0.02289573,0.70765087,0.29885544,0.25511643
-2.98649325,7.44202004,0.03697231,0.32018223,1.44781465,6.00727734,0.02449785,0.74709089,0.30963590,0.26661715
-2.98049025,7.78175434,0.03878719,0.33214238,1.52556912,6.28088339,0.02610746,0.78722132,0.32130844,0.27880385
-2.97448724,8.11783044,0.04048840,0.34459576,1.60367014,6.55008725,0.02771016,0.82750828,0.33368358,0.29155864
-2.96848424,8.44585668,0.04205092,0.35738359,1.68081841,6.81132346,0.02929154,0.86742114,0.34657389,0.30476105
-2.96248124,8.76159022,0.04345177,0.37035025,1.75575808,7.06115329,0.03083741,0.90644055,0.35979384,0.31828658
-2.95647824,9.06100664,0.04467064,0.38334322,1.82729855,7.29632734,0.03233407,0.94406664,0.37315947,0.33200541
-2.95047524,9.34036830,0.04569044,0.39621314,1.89433640,7.51384651,0.03376845,0.97982735,0.38648837,0.34578139
-2.94447224,9.59628992,0.04649779,0.40881431,1.95587665,7.71102010,0.03512838,1.01328651,0.39959987,0.35947160
-2.93846923,9.82580025,0.04708337,0.42100568,2.01105302,7.88551951,0.03640271,1.04405162,0.41231585,0.37292648
-2.93246623,10.02639828,0.04744218,0.43265236,2.05914642,8.03542620,0.03758147,1.07178106,0.42446206,0.38599083
-2.92646323,10.19610256,0.04757367,0.44362778,2.09960114,8.15927239,0.03865596,1.09619059,0.43587010,0.39850555
-2.92046023,10.33349224,0.04748166,0.45381635,2.13203813,8.25607332,0.03961887,1.11705883,0.44638000,0.41031030
-2.91445723,10.43773850,0.04717425,0.46311659,2.15626471,8.32535000,0.04046436,1.13423173,0.45584338,0.42124690
-2.90845423,10.50862532,0.04666352,0.47144455,2.17228048,8.36714148,0.04118805,1.14762586,0.46412694,0.43116340
-2.90245123,10.54655848,0.04596509,0.47873734,2.18027876,8.38200616,0.04178711,1.15723032,0.47111627,0.43991866
-2.89644822,10.55256226,0.04509771,0.48495657,2.18064362,8.37101169,0.04226028,1.16310734,0.47671962,0.44738715
-2.89044522,10.52826330,0.04408263,0.49009133,2.17394220,8.33571354,0.04260785,1.16539154,0.48087150,0.45346383
-2.88444222,10.47586144,0.04294307,0.49416063,2.16091242,8.27812247,0.04283178,1.16428769,0.48353582,0.45806873
-2.87843922,10.39808772,0.04170355,0.49721495,2.14244634,8.20066143,0.04293560,1.16006717,0.48470835,0.46115095
-2.87243622,10.29815001,0.04038931,0.49933667,2.11956931,8.10611279,0.04292453,1.15306309,0.48441830,0.46269196
-2.86643322,10.17966692,0.03902571,0.50063933,2.09341554,7.99755689,0.04280544,1.14366400,0.48272883,0.46270781
-2.86043022,10.04659119,0.03763769,0.50126554,2.06520053,7.87830334,0.04258685,1.13230652,0.47973640,0.46125006
-2.85442721,9.90312394,0.03624931,0.50138344,2.03619107,7.75181655,0.04227894,1.11946673,0.47556886,0.45840550
-2.84842421,9.75362146,0.03488332,0.50118198,2.00767344,7.62163725,0.04189343,1.10565047,0.47038233,0.45429440
-2.84242121,9.60249677,0.03356078,0.50086486,1.98092081,7.49130198,0.04144356,1.09138289,0.46435689,0.44906738
-2.83641821,9.45411824,0.03230087,0.50064359,1.95716040,7.36426251,0.04094390,1.07719705,0.45769124,0.44290104
-2.83041521,9.31270791,0.03112057,0.50072970,1.93754154,7.24380744,0.04041019,1.06362216,0.45059655,0.43599249
-2.82441221,9.18224252,0.03003462,0.50132662,1.92310523,7.13298825,0.03985907,1.05117138,0.44328968,0.42855298
-2.81840920,9.06636009,0.02905533,0.50262146,1.91475628,7.03455190,0.03930780,1.04032967,0.43598610,0.42080093
-2.81240620,8.96827532,0.02819260,0.50477714,1.91323868,6.95088230,0.03877388,1.03154196,0.42889283,0.41295475
-2.80640320,8.89070659,0.02745385,0.50792514,1.91911494,6.88395254,0.03827471,1.02520187,0.42220164,0.40522565
-2.80040020,8.83581744,0.02684407,0.51215944,1.93275021,6.83528962,0.03782710,1.02164160,0.41608287,0.39781092
-2.79439720,8.80517481,0.02636587,0.51753166,1.95430150,6.80595315,0.03744689,1.02112307,0.41068018,0.39088782
-2.78839420,8.79972598,0.02601952,0.52404798,1.98371265,6.79652877,0.03714845,1.02383095,0.40610631,0.38460860
-2.78239120,8.81979518,0.02580306,0.53166779,2.02071511,6.80713681,0.03694432,1.02986766,0.40244026,0.37909660
-2.77638819,8.86510046,0.02571246,0.54030428,2.06483477,6.83745578,0.03684479,1.03925080,0.39972580,0.37444382
-2.77038519,8.93479011,0.02574170,0.54982695,2.11540469,6.88675991,0.03685757,1.05191306,0.39797147,0.37070986
-2.76438219,9.02749732,0.02588298,0.56006594,2.17158346,6.95396894,0.03698755,1.06770485,0.39715200,0.36792240
-2.75837919,9.14141064,0.02612694,0.57081807,2.23237874,7.03770809,0.03723656,1.08639949,0.39721109,0.36607903
-2.75237619,9.27435718,0.02646285,0.58185427,2.29667535,7.13637528,0.03760334,1.10770092,0.39806533,0.36515027
-2.74637319,9.42389454,0.02687890,0.59292809,2.36326699,7.24821240,0.03808346,1.13125367,0.39960905,0.36508379
-2.74037019,9.58740729,0.02736244,0.60378492,2.43089072,7.37137708,0.03866946,1.15665481,0.40171994,0.36580921
-2.73436718,9.76220316,0.02790028,0.61417158,2.49826315,7.50401133,0.03935095,1.18346724,0.40426491,0.36724354
-2.72836418,9.94560447,0.02847902,0.62384571,2.56411691,7.64430366,0.04011491,1.21123401,0.40710619,0.36929676
-2.72236118,10.13503024,0.02908525,0.63258469,2.62723658,7.79054137,0.04094594,1.23949295,0.41010705,0.37187728
-2.71635818,10.32806535,0.02970593,0.64019364,2.68649246,7.94115064,0.04182667,1.26779108,0.41313718,0.37489697
-2.71035518,10.52251349,0.03032856,0.64651218,2.74087129,8.09472242,0.04273812,1.29569816,0.41607720,0.37827561
-2.70435218,10.71643205,0.03094144,0.65141964,2.78950277,8.25002330,0.04366018,1.32281884,0.41882229,0.38194445
-2.69834917,10.90814787,0.03153386,0.65483862,2.83168095,8.40599123,0.04457205,1.34880290,0.42128481,0.38584872
-2.69234617,11.09625419,0.03209622,0.65673667,2.86687973,8.56171724,0.04545272,1.37335330,0.42339569,0.38994919
-2.68634317,11.27959025,0.03262013,0.65712616,2.89476203,8.71641493,0.04628140,1.39623156,0.42510484,0.39422252
-2.68034017,11.45720603,0.03309848,0.65606232,2.91518230,8.86938059,0.04703806,1.41726056,0.42638040,0.39866069
-2.67433717,11.62831561,0.03352541,0.65363972,2.92818237,9.01994723,0.04770379,1.43632456,0.42720714,0.40326936
-2.66833417,11.79224309,0.03389627,0.64998724,2.93398086,9.16743642,0.04826128,1.45336662,0.42758406,0.40806558
-2.66233117,11.94836573,0.03420760,0.64526188,2.93295676,9.31111176,0.04869521,1.46838377,0.42752154,0.41307485
-2.65632816,12.09605861,0.03445698,0.63964182,2.92562774,9.45013780,0.04899262,1.48142013,0.42703806,0.41832772
-2.65032516,12.23464527,0.03464293,0.63331880,2.91262435,9.58354795,0.04914319,1.49255850,0.42615697,0.42385632
-2.64432216,12.36335793,0.03476482,0.62649050,2.89466106,9.71022405,0.04913956,1.50191092,0.42490327,0.42969082
-2.63831916,12.48131033,0.03482270,0.61935296,2.87250546,9.82888959,0.04897752,1.50960869,0.42330083,0.43585610
-2.63231616,12.58748525,0.03481719,0.61209353,2.84694698,9.93811770,0.04865617,1.51579248,0.42137009,0.44236884
-2.62631316,12.68073750,0.03474941,0.60488455,2.81876629,10.03635381,0.04817798,1.52060285,0.41912633,0.44923500
-2.62031016,12.75981240,0.03462086,0.59787803,2.78870688,10.12195210,0.04754884,1.52417190,0.41657867,0.45644793
-2.61430715,12.82337857,0.03443336,0.59120141,2.75744979,10.19322377,0.04677790,1.52661614,0.41372984,0.46398710
-2.60830415,12.87007276,0.03418902,0.58495466,2.72559262,10.24849460,0.04587745,1.52803114,0.41057655,0.47181747
-2.60230115,12.89855415,0.03389020,0.57920864,2.69363363,10.28616835,0.04486267,1.52848796,0.40711056,0.47988944
-2.59629815,12.90756454,0.03353951,0.57400478,2.66196147,10.30479271,0.04375127,1.52803161,0.40332025,0.48813948
-2.59029515,12.89599094,0.03313984,0.56935600,2.63085081,10.30312386,0.04256308,1.52668137,0.39919266,0.49649121
-2.58429215,12.86292686,0.03269435,0.56524882,2.60046400,10.28018625,0.04131961,1.52443301,0.39471568,0.50485700
-2.57828914,12.80772877,0.03220656,0.56164639,2.57085832,10.23532436,0.04004350,1.52126264,0.38988049,0.51313995
-2.57228614,12.73006465,0.03168033,0.55849234,2.54199840,10.16824372,0.03875794,1.51713182,0.38468385,0.52123613
-2.56628314,12.62995212,0.03111994,0.55571529,2.51377294,10.07903917,0.03748615,1.51199380,0.37913029,0.52903708
-2.56028014,12.50778415,0.03053007,0.55323364,2.48601469,9.96820905,0.03625077,1.50580024,0.37323391,0.53643247
-2.55427714,12.36434109,0.02991587,0.55096052,2.45852251,9.83665476,0.03507332,1.49850824,0.36701982,0.54331280
-2.54827414,12.20078860,0.02928291,0.54880869,2.43108427,9.68566597,0.03397370,1.49008706,0.36052507,0.54957203
-2.54227114,12.01866143,0.02863717,0.54669508,2.40349920,9.51689208,0.03296968,1.48052418,0.35379903,0.55511025
-2.53626813,11.81983399,0.02798497,0.54454476,2.37559838,9.33230170,0.03207655,1.46983042,0.34690312,0.55983613
-2.53026513,11.60647889,0.02733294,0.54229439,2.34726232,9.13413172,0.03130678,1.45804362,0.33991009,0.56366910
-2.52426213,11.38101518,0.02668787,0.53989468,2.31843450,8.92482847,0.03066979,1.44523084,0.33290261,0.56654145
-2.51825913,11.14604846,0.02605662,0.53731204,2.28913018,8.70698324,0.03017177,1.43148876,0.32597145,0.56839990
-2.51225613,10.90430508,0.02544595,0.53452932,2.25944007,8.48326476,0.02981563,1.41694229,0.31921322,0.56920702
-2.50625313,10.65856301,0.02486241,0.53154550,2.22952859,8.25635117,0.02960104,1.40174146,0.31272775,0.56894217
-2.50025013,10.41158194,0.02431215,0.52837464,2.19962699,8.02886395,0.02952447,1.38605675,0.30661535,0.56760205
-2.49424712,10.16603506,0.02380075,0.52504400,2.17002183,7.80330591,0.02957941,1.37007307,0.30097387,0.56520098
-2.48824412,9.92444516,0.02333309,0.52159150,2.14103959,7.58200530,0.02975662,1.35398282,0.29589588,0.56177067
-2.48224112,9.68912705,0.02291321,0.51806280,2.11302841,7.36706776,0.03004437,1.33797831,0.29146600,0.55735979
-2.47623812,9.46213850,0.02254422,0.51450811,2.08633815,7.16033724,0.03042887,1.32224419,0.28775844,0.55203311
-2.47023512,9.24524121,0.02222819,0.51097889,2.06130009,6.96336703,0.03089459,1.30695015,0.28483503,0.54587046
-2.46423212,9.03987303,0.02196611,0.50752479,2.03820746,6.77740124,0.03142473,1.29224445,0.28274361,0.53896542
-2.45822911,8.84713203,0.02175791,0.50419076,2.01729807,6.60336692,0.03200164,1.27824865,0.28151692,0.53142385
-2.45222611,8.66777280,0.02160246,0.50101477,1.99873999,6.44187647,0.03260727,1.26505383,0.28117213,0.52336223
-2.44622311,8.50221423,0.02149765,0.49802600,1.98262111,6.29323959,0.03322363,1.25271846,0.28171076,0.51490589
-2.44022011,8.35055813,0.02144049,0.49524363,1.96894299,6.15748366,0.03383322,1.24126809,0.28311918,0.50618712
-2.43421711,8.21261701,0.02142722,0.49267631,1.95761939,6.03438129,0.03441941,1.23069671,0.28536943,0.49734309
-2.42821411,8.08794920,0.02145345,0.49032220,1.94847919,5.92348314,0.03496686,1.22096965,0.28842055,0.48851374
-2.42221111,7.97589916,0.02151430,0.48816945,1.94127335,5.82415447,0.03546181,1.21202782,0.29221994,0.47983942
-2.41620810,7.87564066,0.02160457,0.48619719,1.93568535,5.73561348,0.03589239,1.20379279,0.29670502,0.47145848
-2.41020510,7.78622045,0.02171882,0.48437674,1.93134428,5.65696970,0.03624879,1.19617238,0.30180487,0.46350462
-2.40420210,7.70660036,0.02185154,0.48267292,1.92783958,5.58726088,0.03652346,1.18906637,0.30744177,0.45610419
-2.39819910,7.63569600,0.02199723,0.48104551,1.92473659,5.52548703,0.03671117,1.18237189,0.31353275,0.44937336
-2.39219610,7.57241076,0.02215048,0.47945055,1.92159200,5.47064075,0.03680904,1.17598818,0.31999087,0.44341527
-2.38619310,7.51566427,0.02230602,0.47784149,1.91796841,5.42173318,0.03681651,1.16982040,0.32672641,0.43831731
-2.38019010,7.46441512,0.02245878,0.47617029,1.91344737,5.37781549,0.03673523,1.16378248,0.33364790,0.43414853
-2.37418709,7.41767829,0.02260388,0.47438824,1.90764054,5.33799611,0.03656897,1.15779888,0.34066304,0.43095740
-2.36818409,7.37453798,0.02273666,0.47244670,1.90019881,5.30145421,0.03632338,1.15180538,0.34767969,0.42877010
-2.36218109,7.33415716,0.02285272,0.47029780,1.89081921,5.26745030,0.03600587,1.14574908,0.35460682,0.42758941
-2.35617809,7.29578518,0.02294790,0.46789513,1.87925006,5.23533464,0.03562533,1.13958785,0.36135565,0.42739437
-2.35017509,7.25876488,0.02301831,0.46519462,1.86529437,5.20455463,0.03519194,1.13328964,0.36784108,0.42814089
-2.34417209,7.22254040,0.02306042,0.46215549,1.84881215,5.17466160,0.03471693,1.12683178,0.37398326,0.42976321
-2.33816908,7.18666656,0.02307107,0.45874152,1.82972169,5.14531773,0.03421239,1.12020069,0.37970956,0.43217647
-2.33216608,7.15082026,0.02304762,0.45492259,1.80800052,5.11630318,0.03369102,1.11339212,0.38495675,0.43528018
-2.32616308,7.11481365,0.02298798,0.45067643,1.78368595,5.08752325,0.03316595,1.10641216,0.38967342,0.43896252
-2.32016008,7.07860839,0.02289080,0.44599052,1.75687558,5.05901501,0.03265055,1.09927882,0.39382241,0.44310540
-2.31415708,7.04232963,0.02275550,0.44086413,1.72772760,5.03095259,0.03215819,1.09202431,0.39738332,0.44758993
-2.30815408,7.00627797,0.02258246,0.43531027,1.69646085,5.00364986,0.03170211,1.08469764,0.40035467,0.45230222
-2.30215108,6.97093752,0.02237306,0.42935737,1.66335423,4.97755941,0.03129515,1.07736730,0.40275572,0.45713898
-2.29614807,6.93697778,0.02212978,0.42305064,1.62874529,4.95326649,0.03094957,1.07012361,0.40462765,0.46201288
-2.29014507,6.90524767,0.02185619,0.41645277,1.59302744,4.93147697,0.03067681,1.06308046,0.40603398,0.46685716
-2.28414207,6.87676002,0.02155699,0.40964398,1.55664549,4.91299844,0.03048726,1.05637593,0.40706007,0.47162934
-2.27813907,6.85266570,0.02123787,0.40272122,1.52008922,4.89871437,0.03038999,1.05017152,0.40781160,0.47631375
-2.27213607,6.83421717,0.02090546,0.39579644,1.48388471,4.88955132,0.03039252,1.04464978,0.40841202,0.48092274
-2.26613307,6.82272200,0.02056713,0.38899406,1.44858343,4.88644026,0.03050057,1.04001022,0.40899889,0.48549648
-2.26013007,6.81948797,0.02023078,0.38244745,1.41474922,4.89027315,0.03071784,1.03646342,0.40971943,0.49010123
-2.25412706,6.82576191,0.01990459,0.37629482,1.38294337,4.90185685,0.03104580,1.03422367,0.41072514,0.49482634
-2.24812406,6.84266521,0.01959673,0.37067448,1.35370837,4.92186648,0.03148362,1.03350023,0.41216598,0.49977993
-2.24212106,6.87112941,0.01931508,0.36571972,1.32755086,4.95080087,0.03202803,1.03448782,0.41418414,0.50508352
-2.23611806,6.91183547,0.01906695,0.36155365,1.30492452,4.98894256,0.03267335,1.03735660,0.41690784,0.51086593
-2.23011506,6.96516030,0.01885876,0.35828412,1.28621364,5.03632491,0.03341162,1.04224242,0.42044541,0.51725665
-2.22411206,7.03113380,0.01869583,0.35599915,1.27171818,5.09270841,0.03423274,1.04923773,0.42487991,0.52437902
-2.21810905,7.10940930,0.01858217,0.35476283,1.26164114,5.15756794,0.03512479,1.05838378,0.43026457,0.53234360
-2.21210605,7.19924923,0.01852029,0.35461228,1.25607866,5.23009204,0.03607437,1.06966453,0.43661934,0.54124202
-2.20610305,7.29952747,0.01851116,0.35555546,1.25501361,5.30919458,0.03706705,1.08300266,0.44392860,0.55114146
-2.20010005,7.40874831,0.01855411,0.35757017,1.25831294,5.39353859,0.03808787,1.09825799,0.45214028,0.56208020
-2.19409705,7.52508160,0.01864689,0.36060427,1.26572893,5.48157132,0.03912187,1.11522839,0.46116636,0.57406427
-2.18809405,7.64641220,0.01878575,0.36457695,1.27690441,5.57156879,0.04015461,1.13365318,0.47088469,0.58706546
-2.18209105,7.77040170,0.01896559,0.36938126,1.29138177,5.66168792,0.04117274,1.15321890,0.48114219,0.60102055
-2.17608804,7.89455921,0.01918012,0.37488755,1.30861537,5.75002360,0.04216438,1.17356724,0.49175911,0.61583209
-2.17008504,8.01631815,0.01942207,0.38094775,1.32798692,5.83466823,0.04311964,1.19430471,0.50253439,0.63137035
-2.16408204,8.13311533,0.01968349,0.38740039,1.34882331,5.91377097,0.04403084,1.21501371,0.51325161,0.64747663
-2.15807904,8.24246920,0.01995594,0.39407602,1.37041605,5.98559413,0.04489271,1.23526442,0.52368559,0.66396765
-2.15207604,8.34205381,0.02023079,0.40080285,1.39204178,6.04856445,0.04570255,1.25462719,0.53360912,0.68064083
-2.14607304,8.42976584,0.02049949,0.40741247,1.41298313,6.10131745,0.04646007,1.27268477,0.54279977,0.69728042
-2.14007004,8.50378230,0.02075376,0.41374534,1.43254906,6.14273326,0.04716732,1.28904407,0.55104641,0.71366401
-2.13406703,8.56260732,0.02098584,0.41965587,1.45009421,6.17196305,0.04782833,1.30334694,0.55815526,0.72956944
-2.12806403,8.60510672,0.02118869,0.42501700,1.46503660,6.18844560,0.04844883,1.31527968,0.56395524,0.74478165
-2.12206103,8.63052988,0.02135613,0.42972397,1.47687307,6.19191397,0.04903573,1.32458089,0.56830257,0.75909929
-2.11605803,8.63851899,0.02148296,0.43369741,1.48519223,6.18239269,0.04959664,1.33104761,0.57108431,0.77234086
-2.11005503,8.62910601,0.02156508,0.43688539,1.48968433,6.16018622,0.05013941,1.33453940,0.57222093,0.78435015
-2.10405203,8.60269835,0.02159955,0.43926460,1.49014820,6.12585975,0.05067157,1.33498048,0.57166777,0.79500059
-2.09804902,8.56005434,0.02158460,0.44084059,1.48649480,6.08021343,0.05119988,1.33235975,0.56941543,0.80419864
-2.09204602,8.50225004,0.02151967,0.44164708,1.47874768,6.02425153,0.05172992,1.32672893,0.56548908,0.81188571
-2.08604302,8.43063895,0.02140535,0.44174439,1.46704030,5.95914781,0.05226572,1.31819879,0.55994687,0.81803885
-2.08004002,8.34680640,0.02124339,0.44121716,1.45161062,5.88620850,0.05280953,1.30693379,0.55287736,0.82266985
-2.07403702,8.25252028,0.02103664,0.44017141,1.43279311,5.80683437,0.05336162,1.29314530,0.54439635,0.82582308
-2.06803402,8.14968010,0.02078894,0.43873115,1.41100868,5.72248295,0.05392027,1.27708371,0.53464302,0.82757196
-2.06203102,8.04026594,0.02050510,0.43703464,1.38675301,5.63463235,0.05448178,1.25902976,0.52377575,0.82801428
-2.05602801,7.92628922,0.02019080,0.43523050,1.36058370,5.54474755,0.05504063,1.23928540,0.51196759,0.82726661
-2.05002501,7.80974660,0.01985250,0.43347385,1.33310679,5.45425023,0.05558966,1.21816466,0.49940185,0.82545812
-2.04402201,7.69257875,0.01949735,0.43192263,1.30496313,5.36449286,0.05612046,1.19598470,0.48626760,0.82272403
-2.03801901,7.57663488,0.01913314,0.43073425,1.27681504,5.27673762,0.05662365,1.17305758,0.47275563,0.81919915
-2.03201601,7.46364423,0.01876815,0.43006266,1.24933359,5.19214069,0.05708936,1.14968293,0.45905462,0.81501176
-2.02601301,7.35519501,0.01841117,0.43005592,1.22318688,5.11174194,0.05750765,1.12614181,0.44534797,0.81027829
-2.02001001,7.25272108,0.01807130,0.43085437,1.19902940,5.03646007,0.05786901,1.10269203,0.43181106,0.80509894
-2.01400700,7.15749622,0.01775797,0.43258930,1.17749260,4.96709283,0.05816478,1.07956494,0.41860923,0.79955467
-2.00800400,7.07063544,0.01748076,0.43538217,1.15917666,4.90432180,0.05838763,1.05696379,0.40589626,0.79370549
-2.00200100,6.99310232,0.01724939,0.43934417,1.14464330,4.84872095,0.05853199,1.03506363,0.39381345,0.78759040
-1.99599800,6.92572116,0.01707354,0.44457612,1.13440940,4.80076784,0.05859439,1.01401258,0.38248922,0.78122865
