energy_ev,total_up,C_s_up,C_p_up,Co_p_up,Co_d_up,Te_p_up,Te_d_up,V_p_up,V_d_up
-3.01650825,4.06428584,0.00103654,0.40683419,0.90812278,2.76880794,0.31927301,0.00000000,0.52152914,0.52395520
-3.01050525,4.03343218,0.00105700,0.38577179,0.89291597,2.77653249,0.31938085,0.00000000,0.49886380,0.51619365
-3.00450225,3.99417588,0.00107294,0.36415354,0.87507225,2.77816118,0.31892265,0.00000000,0.47615467,0.50736413
-2.99849925,3.94791050,0.00108431,0.34221939,0.85500782,2.77447830,0.31801898,0.00000000,0.45356912,0.49765385
-2.99249625,3.89613983,0.00109119,0.32022004,0.83317099,2.76635181,0.31680038,0.00000000,0.43128358,0.48726008
-2.98649325,3.84042572,0.00109375,0.29840898,0.81002825,2.75470191,0.31540283,0.00000000,0.40947725,0.47638322
-2.98049025,3.78233579,0.00109222,0.27703458,0.78605021,2.74046861,0.31396322,0.00000000,0.38832577,0.46522029
-2.97448724,3.72339283,0.00108693,0.25633273,0.76169806,2.72457945,0.31261482,0.00000000,0.36799512,0.45395910
-2.96848424,3.66502788,0.00107826,0.23652035,0.73741086,2.70791840,0.31148292,0.00000000,0.34863611,0.44277335
-2.96248124,3.60853807,0.00106663,0.21778984,0.71359418,2.69129690,0.31068078,0.00000000,0.33037975,0.43181871
-2.95647824,3.55505083,0.00105250,0.20030478,0.69061021,2.67542795,0.31030600,0.00000000,0.31333357,0.42123013
-2.95047524,3.50549501,0.00103632,0.18419688,0.66876986,2.66090406,0.31043736,0.00000000,0.29757910,0.41112009
-2.94447224,3.46057969,0.00101853,0.16956420,0.64832671,2.64817958,0.31113221,0.00000000,0.28317048,0.40157806
-2.93846923,3.42078084,0.00099956,0.15647060,0.62947307,2.63755797,0.31242456,0.00000000,0.27013415,0.39267077
-2.93246623,3.38633611,0.00097980,0.14494623,0.61233818,2.62918445,0.31432375,0.00000000,0.25846959,0.38444338
-2.92646323,3.35724735,0.00095957,0.13498909,0.59698836,2.62304410,0.31681398,0.00000000,0.24815104,0.37692131
-2.92046023,3.33329083,0.00093916,0.12656732,0.58342922,2.61896561,0.31985445,0.00000000,0.23912981,0.37011247
-2.91445723,3.31403439,0.00091878,0.11962213,0.57160957,2.61663060,0.32338043,0.00000000,0.23133735,0.36400999
-2.90845423,3.29886123,0.00089858,0.11407118,0.56142701,2.61558818,0.32730505,0.00000000,0.22468867,0.35859512
-2.90245123,3.28699928,0.00087865,0.10981231,0.55273496,2.61527446,0.33152187,0.00000000,0.21908607,0.35384025
-2.89644822,3.27755551,0.00085903,0.10672736,0.54535080,2.61503636,0.33590832,0.00000000,0.21442299,0.34971203
-2.89044522,3.26955405,0.00083969,0.10468609,0.53906489,2.61415907,0.34032975,0.00000000,0.21058789,0.34617439
-2.88444222,3.26197707,0.00082062,0.10355002,0.53365028,2.61189616,0.34464414,0.00000000,0.20746807,0.34319158
-2.87843922,3.25380712,0.00080172,0.10317611,0.52887264,2.60750138,0.34870731,0.00000000,0.20495330,0.34073106
-2.87243622,3.24406961,0.00078295,0.10342034,0.52450015,2.60026109,0.35237852,0.00000000,0.20293911,0.33876616
-2.86643322,3.23187403,0.00076423,0.10414095,0.52031311,2.58952593,0.35552608,0.00000000,0.20132993,0.33727862
-2.86043022,3.21645246,0.00074552,0.10520151,0.51611280,2.57474071,0.35803306,0.00000000,0.20004165,0.33626075
-2.85442721,3.19719391,0.00072681,0.10647366,0.51172942,2.55547115,0.35980245,0.00000000,0.19900389,0.33571729
-2.84842421,3.17367304,0.00070812,0.10783948,0.50702871,2.53142652,0.36076197,0.00000000,0.19816164,0.33566674
-2.84242121,3.14567227,0.00068955,0.10919363,0.50191715,2.50247705,0.36086781,0.00000000,0.19747641,0.33614213
-2.83641821,3.11319593,0.00067121,0.11044496,0.49634538,2.46866544,0.36010746,0.00000000,0.19692676,0.33719113
-2.83041521,3.07647594,0.00065330,0.11151789,0.49030979,2.43021195,0.35850115,0.00000000,0.19650811,0.33887532
-2.82441221,3.03596850,0.00063603,0.11235322,0.48385227,2.38751266,0.35610198,0.00000000,0.19623192,0.34126864
-2.81840920,2.99234175,0.00061969,0.11290860,0.47705801,2.34113112,0.35299449,0.00000000,0.19612421,0.34445490
-2.81240620,2.94645468,0.00060459,0.11315849,0.47005154,2.29178361,0.34929170,0.00000000,0.19622329,0.34852442
-2.80640320,2.89932820,0.00059104,0.11309370,0.46299107,2.24031863,0.34513087,0.00000000,0.19657699,0.35356975
-2.80040020,2.85210936,0.00057939,0.11272045,0.45606156,2.18769155,0.34066781,0.00000000,0.19723932,0.35968069
-2.79439720,2.80603029,0.00056997,0.11205910,0.44946661,2.13493559,0.33607041,0.00000000,0.19826661,0.36693871
-2.78839420,2.76236369,0.00056308,0.11114243,0.44341972,2.08313019,0.33151120,0.00000000,0.19971356,0.37541105
-2.78239120,2.72237671,0.00055899,0.11001367,0.43813519,2.03336845,0.32715981,0.00000000,0.20162900,0.38514477
-2.77638819,2.68728549,0.00055793,0.10872426,0.43381927,1.98672475,0.32317524,0.00000000,0.20405191,0.39616106
-2.77038519,2.65821224,0.00056005,0.10733153,0.43066169,1.94422419,0.31969877,0.00000000,0.20700765,0.40845020
-2.76438219,2.63614703,0.00056545,0.10589627,0.42882830,1.90681484,0.31684749,0.00000000,0.21050478,0.42196740
-2.75837919,2.62191576,0.00057412,0.10448029,0.42845488,1.87534410,0.31470915,0.00000000,0.21453251,0.43663005
-2.75237619,2.61615599,0.00058602,0.10314423,0.42964264,1.85053983,0.31333834,0.00000000,0.21905909,0.45231636
-2.74637319,2.61930131,0.00060099,0.10194543,0.43245543,1.83299693,0.31275444,0.00000000,0.22403118,0.46886586
-2.74037019,2.63157493,0.00061881,0.10093611,0.43691885,1.82316951,0.31294122,0.00000000,0.22937427,0.48608171
-2.73436718,2.65299240,0.00063919,0.10016189,0.44302126,1.82136870,0.31384833,0.00000000,0.23499422,0.50373480
-2.72836418,2.68337300,0.00066179,0.09966059,0.45071663,1.82776568,0.31539441,0.00000000,0.24077983,0.52156968
-2.72236118,2.72235867,0.00068621,0.09946136,0.45992886,1.84239923,0.31747184,0.00000000,0.24660637,0.53931193
-2.71635818,2.76943922,0.00071203,0.09958426,0.47055750,1.86518715,0.31995259,0.00000000,0.25233990,0.55667683
-2.71035518,2.82398202,0.00073879,0.10004000,0.48248436,1.89594024,0.32269516,0.00000000,0.25784217,0.57337868
-2.70435218,2.88526419,0.00076604,0.10083009,0.49558066,1.93437802,0.32555191,0.00000000,0.26297581,0.58914062
-2.69834917,2.95250538,0.00079335,0.10194713,0.50971426,1.98014476,0.32837660,0.00000000,0.26760972,0.60370416
-2.69234617,3.02489904,0.00082027,0.10337537,0.52475650,2.03282502,0.33103164,0.00000000,0.27162408,0.61683807
-2.68634317,3.10164057,0.00084642,0.10509136,0.54058829,2.09195756,0.33339463,0.00000000,0.27491506,0.62834619
-2.68034017,3.18195067,0.00087144,0.10706470,0.55710512,2.15704692,0.33536390,0.00000000,0.27739874,0.63807365
-2.67433717,3.26509296,0.00089502,0.10925890,0.57422052,2.22757214,0.33686276,0.00000000,0.27901414,0.64591126
-2.66833417,3.35038515,0.00091691,0.11163223,0.59186799,2.30299251,0.33784230,0.00000000,0.27972528,0.65179783
-2.66233117,3.43720359,0.00093689,0.11413862,0.61000118,2.38275008,0.33828257,0.00000000,0.27952205,0.65572038
-2.65632816,3.52498155,0.00095481,0.11672858,0.62859234,2.46626950,0.33819214,0.00000000,0.27842001,0.65771224
-2.65032516,3.61320202,0.00097055,0.11935011,0.64762916,2.55295558,0.33760624,0.00000000,0.27645899,0.65784923
-2.64432216,3.70138594,0.00098404,0.12194963,0.66711020,2.64218922,0.33658346,0.00000000,0.27370084,0.65624420
-2.63831916,3.78907756,0.00099526,0.12447301,0.68703924,2.73332260,0.33520137,0.00000000,0.27022625,0.65304028
-2.63231616,3.87582809,0.00100419,0.12686651,0.70741878,2.82567442,0.33355135,0.00000000,0.26613091,0.64840327
-2.62631316,3.96117945,0.00101086,0.12907791,0.72824329,2.91852606,0.33173282,0.00000000,0.26152126,0.64251355
-2.62031016,4.04464938,0.00101532,0.13105747,0.74949231,3.01111934,0.32984739,0.00000000,0.25651000,0.63555813
-2.61430715,4.12571931,0.00101760,0.13275914,0.77112417,3.10265648,0.32799311,0.00000000,0.25121165,0.62772299
-2.60830415,4.20382593,0.00101778,0.13414154,0.79307035,3.19230272,0.32625915,0.00000000,0.24573826,0.61918635
-2.60230115,4.27835702,0.00101591,0.13516904,0.81523111,3.27919168,0.32472121,0.00000000,0.24019549,0.61011290
-2.59629815,4.34865204,0.00101206,0.13581271,0.83747238,3.36243352,0.32343789,0.00000000,0.23467930,0.60064939
-2.59029515,4.41400725,0.00100629,0.13605112,0.85962436,3.44112570,0.32244796,0.00000000,0.22927321,0.59092150
-2.58429215,4.47368516,0.00099866,0.13587100,0.88148175,3.51436577,0.32176894,0.00000000,0.22404627,0.58103215
-2.57828914,4.52692759,0.00098921,0.13526771,0.90280572,3.58126599,0.32139671,0.00000000,0.21905175,0.57106105
-2.57228614,4.57297158,0.00097801,0.13424538,0.92332763,3.64096878,0.32130622,0.00000000,0.21432656,0.56106547
-2.56628314,4.61106728,0.00096510,0.13281688,0.94275423,3.69266271,0.32145323,0.00000000,0.20989132,0.55108194
-2.56028014,4.64049682,0.00095052,0.13100345,0.96077432,3.73559826,0.32177687,0.00000000,0.20575101,0.54112867
-2.55427714,4.66059326,0.00093432,0.12883406,0.97706653,3.76910269,0.32220289,0.00000000,0.20189620,0.53120855
-2.54827414,4.67075874,0.00091655,0.12634455,0.99130793,3.79259378,0.32264728,0.00000000,0.19830463,0.52131238
-2.54227114,4.67048130,0.00089725,0.12357645,1.00318320,3.80559182,0.32302031,0.00000000,0.19494314,0.51142218
-2.53626813,4.65934960,0.00087647,0.12057577,1.01239407,3.80772972,0.32323042,0.00000000,0.19176980,0.50151435
-2.53026513,4.63706533,0.00085427,0.11739150,1.01866851,3.79876098,0.32318813,0.00000000,0.18873620,0.49156270
-2.52426213,4.60345289,0.00083070,0.11407415,1.02176955,3.77856554,0.32280954,0.00000000,0.18578973,0.48154095
-2.51825913,4.55846645,0.00080582,0.11067426,1.02150327,3.74715329,0.32201942,0.00000000,0.18287584,0.47142497
-2.51225613,4.50219406,0.00077971,0.10724092,1.01772572,3.70466553,0.32075366,0.00000000,0.17994023,0.46119443
-2.50625313,4.43485916,0.00075243,0.10382042,1.01034849,3.65137413,0.31896122,0.00000000,0.17693082,0.45083406
-2.50025013,4.35681933,0.00072409,0.10045512,0.99934286,3.58767873,0.31660525,0.00000000,0.17379955,0.44033448
-2.49424712,4.26856254,0.00069477,0.09718237,0.98474208,3.51410180,0.31366370,0.00000000,0.17050393,0.42969257
-2.48824412,4.17070089,0.00066459,0.09403377,0.96664209,3.43128175,0.31012916,0.00000000,0.16700837,0.41891154
-2.48224112,4.06396214,0.00063366,0.09103464,0.94520030,3.33996414,0.30600831,0.00000000,0.16328514,0.40800066
-2.47623812,3.94917895,0.00060212,0.08820362,0.92063273,3.24099095,0.30132070,0.00000000,0.15931514,0.39697473
-2.47023512,3.82727623,0.00057012,0.08555264,0.89320939,3.13528812,0.29609737,0.00000000,0.15508828,0.38585341
-2.46423212,3.69925653,0.00053781,0.08308704,0.86324830,3.02385144,0.29037900,0.00000000,0.15060367,0.37466035
-2.45822911,3.56618394,0.00050537,0.08080583,0.83110813,2.90773096,0.28421414,0.00000000,0.14586946,0.36342228
-2.45222611,3.42916674,0.00047297,0.07870223,0.79717992,2.78801419,0.27765719,0.00000000,0.14090244,0.35216805
-2.44622311,3.28933907,0.00044080,0.07676427,0.76187797,2.66580838,0.27076663,0.00000000,0.13572744,0.34092772
-2.44022011,3.14784222,0.00040905,0.07497552,0.72563039,2.54222232,0.26360325,0.00000000,0.13037653,0.32973170
-2.43421711,3.00580589,0.00037790,0.07331596,0.68886947,2.41834808,0.25622868,0.00000000,0.12488799,0.31861013
-2.42821411,2.86433009,0.00034754,0.07176282,0.65202233,2.29524310,0.24870415,0.00000000,0.11930525,0.30759229
-2.42221111,2.72446816,0.00031817,0.07029157,0.61550191,2.17391335,0.24108942,0.00000000,0.11367573,0.29670649
-2.41620810,2.58721144,0.00028993,0.06887682,0.57969886,2.05529779,0.23344218,0.00000000,0.10804964,0.28598005
-2.41020510,2.45347615,0.00026300,0.06749326,0.54497421,1.94025492,0.22581749,0.00000000,0.10247879,0.27543975
-2.40420210,2.32409299,0.00023752,0.06611661,0.51165331,1.82955157,0.21826757,0.00000000,0.09701553,0.26511259
-2.39819910,2.19979967,0.00021362,0.06472444,0.48002096,1.72385447,0.21084174,0.00000000,0.09171167,0.25502695
-2.39219610,2.08123669,0.00019140,0.06329697,0.45031782,1.62372475,0.20358655,0.00000000,0.08661770,0.24521409
-2.38619310,1.96894647,0.00017097,0.06181780,0.42273829,1.52961559,0.19654588,0.00000000,0.08178201,0.23571005
-2.38019010,1.86337586,0.00015240,0.06027450,0.39742964,1.44187286,0.18976129,0.00000000,0.07725041,0.22655772
-2.37418709,1.76488167,0.00013576,0.05865908,0.37449243,1.36073885,0.18327220,0.00000000,0.07306577,0.21780931
-2.36818409,1.67373907,0.00012111,0.05696841,0.35398215,1.28635865,0.17711625,0.00000000,0.06926793,0.20952882
-2.36218109,1.59015236,0.00010850,0.05520436,0.33591189,1.21878893,0.17132949,0.00000000,0.06589364,0.20179465
-2.35617809,1.51426751,0.00009797,0.05337393,0.32025587,1.15800869,0.16594664,0.00000000,0.06297684,0.19470203
-2.35017509,1.44618581,0.00008959,0.05148917,0.30695376,1.10393130,0.16100126,0.00000000,0.06054898,0.18836534
-2.34417209,1.38597806,0.00008340,0.04956695,0.29591551,1.05641751,0.15652592,0.00000000,0.05863941,0.18291996
-2.33816908,1.33369833,0.00007948,0.04762860,0.28702653,1.01528855,0.15255231,0.00000000,0.05727589,0.17852371
-2.33216608,1.28939671,0.00007791,0.04569946,0.28015302,0.98033893,0.14911131,0.00000000,0.05648510,0.17535748
-2.32616308,1.25313028,0.00007880,0.04380828,0.27514734,0.95134824,0.14623305,0.00000000,0.05629309,0.17362518
-2.32016008,1.22497152,0.00008227,0.04198652,0.27185310,0.92809148,0.14394689,0.00000000,0.05672563,0.17355260
-2.31415708,1.20501377,0.00008846,0.04026760,0.27010991,0.91034748,0.14228132,0.00000000,0.05780846,0.17538521
-2.30815408,1.19337309,0.00009755,0.03868613,0.26975765,0.89790501,0.14126390,0.00000000,0.05956733,0.17938472
-2.30215108,1.19018626,0.00010971,0.03727702,0.27064009,0.89056638,0.14092089,0.00000000,0.06202778,0.18582439
-2.29614807,1.19560478,0.00012515,0.03607470,0.27260782,0.88814846,0.14127698,0.00000000,0.06521471,0.19498293
-2.29014507,1.20978491,0.00014406,0.03511224,0.27552037,0.89048099,0.14235469,0.00000000,0.06915163,0.20713718
-2.28414207,1.23287387,0.00016666,0.03442056,0.27924758,0.89740257,0.14417369,0.00000000,0.07385963,0.22255345
-2.27813907,1.26499281,0.00019313,0.03402772,0.28367014,0.90875446,0.14674997,0.00000000,0.07935604,0.24147792
-2.27213607,1.30621715,0.00022364,0.03395818,0.28867949,0.92437268,0.15009476,0.00000000,0.08565287,0.26412595
-2.26613307,1.35655507,0.00025835,0.03423220,0.29417697,0.94407902,0.15421338,0.00000000,0.09275501,0.29067102
-2.26013007,1.41592533,0.00029735,0.03486533,0.30007251,0.96767145,0.15910393,0.00000000,0.10065829,0.32123335
-2.25412706,1.48413556,0.00034066,0.03586798,0.30628300,0.99491485,0.16475593,0.00000000,0.10934750,0.35586877
-2.24812406,1.56086225,0.00038826,0.03724509,0.31273032,1.02553255,0.17114902,0.00000000,0.11879441,0.39455827
-2.24212106,1.64563379,0.00044002,0.03899594,0.31933950,1.05919954,0.17825166,0.00000000,0.12895601,0.43719894
-2.23611806,1.73781792,0.00049573,0.04111406,0.32603691,1.09553799,0.18602013,0.00000000,0.13977295,0.48359650
-2.23011506,1.83661457,0.00055507,0.04358732,0.33274886,1.13411558,0.19439775,0.00000000,0.15116846,0.53346033
-2.22411206,1.94105525,0.00061762,0.04639810,0.33940062,1.17444707,0.20331449,0.00000000,0.16304775,0.58640121
-2.21810905,2.05000954,0.00068282,0.04952366,0.34591604,1.21599936,0.21268706,0.00000000,0.17529801,0.64193228
-2.21210605,2.16219915,0.00075004,0.05293656,0.35221781,1.25820007,0.22241949,0.00000000,0.18778917,0.69947349
-2.20610305,2.27621940,0.00081853,0.05660530,0.35822843,1.30044935,0.23240430,0.00000000,0.20037536,0.75835966
-2.20010005,2.39056783,0.00088745,0.06049498,0.36387173,1.34213468,0.24252422,0.00000000,0.21289716,0.81785223
-2.19409705,2.50367889,0.00095587,0.06456816,0.36907508,1.38264778,0.25265445,0.00000000,0.22518462,0.87715433
-2.18809405,2.61396366,0.00102282,0.06878562,0.37377185,1.42140305,0.26266537,0.00000000,0.23706089,0.93542892
-2.18209105,2.71985265,0.00108729,0.07310735,0.37790427,1.45785637,0.27242566,0.00000000,0.24834648,0.99181943
-2.17608804,2.81984009,0.00114825,0.07749333,0.38142618,1.49152334,0.28180563,0.00000000,0.25886391,1.04547204
-2.17008504,2.91252745,0.00120470,0.08190439,0.38430566,1.52199577,0.29068066,0.00000000,0.26844259,1.09555893
-2.16408204,2.99666399,0.00125567,0.08630298,0.38652718,1.54895543,0.29893455,0.00000000,0.27692378,1.14130149
-2.15807904,3.07118248,0.00130028,0.09065371,0.38809312,1.57218412,0.30646260,0.00000000,0.28416531,1.18199242
-2.15207604,3.13522794,0.00133775,0.09492384,0.38902447,1.59156926,0.31317435,0.00000000,0.29004596,1.21701587
-2.14607304,3.18817811,0.00136740,0.09908356,0.38936051,1.60710457,0.31899567,0.00000000,0.29446918,1.24586473
-2.14007004,3.22965438,0.00138874,0.10310605,0.38915754,1.61888549,0.32387024,0.00000000,0.29736608,1.26815420
-2.13406703,3.25952259,0.00140141,0.10696737,0.38848643,1.62709958,0.32776027,0.00000000,0.29869745,1.28363112
-2.12806403,3.27788379,0.00140523,0.11064620,0.38742934,1.63201207,0.33064637,0.00000000,0.29845475,1.29217869
-2.12206103,3.28505534,0.00140021,0.11412334,0.38607547,1.63394753,0.33252676,0.00000000,0.29666007,1.29381631
-2.11605803,3.28154362,0.00138653,0.11738123,0.38451622,1.63326833,0.33341568,0.00000000,0.29336498,1.28869477
-2.11005503,3.26800977,0.00136454,0.12040328,0.38283997,1.63035138,0.33334124,0.00000000,0.28864835,1.27708700
-2.10405203,3.24523058,0.00133474,0.12317324,0.38112677,1.62556415,0.33234278,0.00000000,0.28261328,1.25937490
-2.09804902,3.21405665,0.00129779,0.12567465,0.37944323,1.61924163,0.33046799,0.00000000,0.27538335,1.23603311
-2.09204602,3.17537030,0.00125446,0.12789033,0.37783797,1.61166541,0.32776984,0.00000000,0.26709819,1.20761037
-2.08604302,3.13004548,0.00120560,0.12980207,0.37633792,1.60304620,0.32430368,0.00000000,0.25790883,1.17470962
-2.08004002,3.07891189,0.00115213,0.13139047,0.37494565,1.59351085,0.32012457,0.00000000,0.24797281,1.13796755
-2.07403702,3.02272521,0.00109503,0.13263507,0.37363806,1.58309460,0.31528497,0.00000000,0.23744950,1.09803482
-2.06803402,2.96214477,0.00103524,0.13351465,0.37236643,1.57173914,0.30983308,0.00000000,0.22649565,1.05555756
-2.06203102,2.89771976,0.00097373,0.13400777,0.37105791,1.55929657,0.30381174,0.00000000,0.21526140,1.01116105
-2.05602801,2.82988432,0.00091140,0.13409356,0.36961846,1.54553908,0.29725799,0.00000000,0.20388700,0.96543603
-2.05002501,2.75896129,0.00084910,0.13375267,0.36793703,1.53017381,0.29020328,0.00000000,0.19250012,0.91892818
-2.04402201,2.68517414,0.00078758,0.13296830,0.36589089,1.51286204,0.28267440,0.00000000,0.18121408,0.87213081
-2.03801901,2.60866586,0.00072752,0.13172732,0.36335174,1.49324168,0.27469474,0.00000000,0.17012676,0.82548090
-2.03201601,2.52952326,0.00066949,0.13002143,0.36019236,1.47095177,0.26628614,0.00000000,0.15932034,0.77935833
-2.02601301,2.44780509,0.00061397,0.12784816,0.35629344,1.44565769,0.25747085,0.00000000,0.14886173,0.73408795
-2.02001001,2.36357205,0.00056133,0.12521184,0.35155031,1.41707571,0.24827367,0.00000000,0.13880356,0.68994412
-2.01400700,2.27691672,0.00051184,0.12212422,0.34587914,1.38499552,0.23872398,0.00000000,0.12918575,0.64715719
-2.00800400,2.18799179,0.00046568,0.11860504,0.33922236,1.34929978,0.22885768,0.00000000,0.12003737,0.60592142
-2.00200100,2.09703488,0.00042297,0.11468213,0.33155308,1.30997952,0.21871862,0.00000000,0.11137876,0.56640376
-1.99599800,2.00438867,0.00038375,0.11039137,0.32287827,1.26714492,0.20835984,0.00000000,0.10322372,0.52875297
-1.98999500,1.91051558,0.00034801,0.10577622,0.31324058,1.22103086,0.19784408,0.00000000,0.09558176,0.49310850
-1.98399200,1.81600607,0.00031570,0.10088709,0.30271876,1.17199728,0.18724396,0.00000000,0.08846007,0.45960888
-1.97798899,1.72158070,0.00028675,0.09578033,0.29142668,1.12052436,0.17664154,0.00000000,0.08186543,0.42839902
-1.97198599,1.62808585,0.00026107,0.09051712,0.27951097,1.06720297,0.16612735,0.00000000,0.07580572,0.39963640
-1.96598299,1.53648354,0.00023856,0.08516208,0.26714760,1.01272095,0.15579903,0.00000000,0.07029117,0.37349566
-1.95997999,1.44783608,0.00021915,0.07978187,0.25453726,0.95784600,0.14575959,0.00000000,0.06533515,0.35017176
-1.95397699,1.36328632,0.00020274,0.07444368,0.24190006,0.90340596,0.13611528,0.00000000,0.06095471,0.32988132
-1.94797399,1.28403434,0.00018929,0.06921373,0.22946957,0.85026738,0.12697342,0.00000000,0.05717061,0.31286242
-1.94197099,1.21131161,0.00017875,0.06415584,0.21748646,0.79931326,0.11843993,0.00000000,0.05400717,0.29937265
-1.93596798,1.14635345,0.00017110,0.05933007,0.20619209,0.75142069,0.11061702,0.00000000,0.05149158,0.28968561
-1.92996498,1.09037067,0.00016633,0.05479157,0.19582199,0.70743921,0.10360074,0.00000000,0.04965314,0.28408586
-1.92396198,1.04452104,0.00016446,0.05058952,0.18659972,0.66817034,0.09747882,0.00000000,0.04852209,0.28286247
-1.91795898,1.00988132,0.00016551,0.04676626,0.17873102,0.63434884,0.09232858,0.00000000,0.04812831,0.28630137
-1.91195598,0.98742030,0.00016951,0.04335669,0.17239847,0.60662598,0.08821510,0.00000000,0.04849988,0.29467645
-1.90595298,0.97797334,0.00017648,0.04038778,0.16775685,0.58555508,0.08518959,0.00000000,0.04966147,0.30823992
-1.89994997,0.98221876,0.00018644,0.03787833,0.16492909,0.57157942,0.08328809,0.00000000,0.05163271,0.32721185
-1.89394697,1.00065647,0.00019938,0.03583887,0.16400304,0.56502256,0.08253043,0.00000000,0.05442661,0.35176943
-1.88794397,1.03358923,0.00021530,0.03427173,0.16502907,0.56608113,0.08291949,0.00000000,0.05804796,0.38203609
-1.88194097,1.08110692,0.00023414,0.03317133,0.16801845,0.57482005,0.08444081,0.00000000,0.06249192,0.41807096
-1.87593797,1.14307425,0.00025581,0.03252452,0.17294268,0.59117020,0.08706245,0.00000000,0.06774271,0.45985900
-1.86993497,1.21912242,0.00028020,0.03231108,0.17973363,0.61492851,0.09073534,0.00000000,0.07377265,0.50730230
-1.86393197,1.30864515,0.00030714,0.03250437,0.18828475,0.64576050,0.09539380,0.00000000,0.08054138,0.56021296
-1.85792896,1.41079969,0.00033643,0.03307200,0.19845301,0.68320531,0.10095655,0.00000000,0.08799554,0.61830795
-1.85192596,1.52451311,0.00036781,0.03397664,0.21006187,0.72668326,0.10732803,0.00000000,0.09606869,0.68120642
-1.84592296,1.64849429,0.00040099,0.03517692,0.22290508,0.77550583,0.11440010,0.00000000,0.10468184,0.74842976
-1.83991996,1.78125170,0.00043564,0.03662833,0.23675130,0.82888820,0.12205397,0.00000000,0.11374422,0.81940460
-1.83391696,1.92111712,0.00047139,0.03828422,0.25134939,0.88596399,0.13016259,0.00000000,0.12315460,0.89346902
-1.82791396,2.06627476,0.00050786,0.04009680,0.26643435,0.94580230,0.13859313,0.00000000,0.13280297,0.96988179
-1.82191096,2.21479553,0.00054463,0.04201816,0.28173369,1.00742642,0.14720973,0.00000000,0.14257259,1.04783473
-1.81590795,2.36467546,0.00058130,0.04400126,0.29697403,1.06983409,0.15587633,0.00000000,0.15234232,1.12646760
-1.80990495,2.51387724,0.00061744,0.04600091,0.31188776,1.13201859,0.16445950,0.00000000,0.16198923,1.20488540
-1.80390195,2.66037374,0.00065264,0.04797463,0.32621951,1.19299021,0.17283122,0.00000000,0.17139124,1.28217733
-1.79789895,2.80219176,0.00068652,0.04988348,0.33973224,1.25179729,0.18087140,0.00000000,0.18042991,1.35743673
-1.79189595,2.93745483,0.00071873,0.05169269,0.35221264,1.30754628,0.18847023,0.00000000,0.18899305,1.42978150
-1.78589295,3.06442316,0.00074894,0.05337220,0.36347573,1.35942002,0.19553004,0.00000000,0.19697720,1.49837395
-1.77988994,3.18152954,0.00077688,0.05489700,0.37336840,1.40669369,0.20196683,0.00000000,0.20428983,1.56243953
-1.77388694,3.28740975,0.00080231,0.05624734,0.38177185,1.44874772,0.20771123,0.00000000,0.21085122,1.62128377
-1.76788394,3.38092653,0.00082507,0.05740869,0.38860277,1.48507748,0.21270903,0.00000000,0.21659583,1.67430667
-1.76188094,3.46118627,0.00084503,0.05837157,0.39381331,1.51529922,0.21692110,0.00000000,0.22147337,1.72101425
-1.75587794,3.52754826,0.00086212,0.05913123,0.39738985,1.53915243,0.22032299,0.00000000,0.22544923,1.76102682
-1.74987494,3.57962630,0.00087629,0.05968711,0.39935071,1.55649841,0.22290397,0.00000000,0.22850459,1.79408385
-1.74387194,3.61728317,0.00088758,0.06004232,0.39974290,1.56731563,0.22466577,0.00000000,0.23063602,1.82004539
-1.73786893,3.64061864,0.00089604,0.06020289,0.39863823,1.57169207,0.22562117,0.00000000,0.23185471,1.83889028
-1.73186593,3.64995206,0.00090173,0.06017714,0.39612886,1.56981525,0.22579232,0.00000000,0.23218543,1.85071129
-1.72586293,3.64580056,0.00090478,0.05997489,0.39232265,1.56196046,0.22520910,0.00000000,0.23166513,1.85570759
-1.71985993,3.62885435,0.00090528,0.05960688,0.38733859,1.54847801,0.22390754,0.00000000,0.23034153,1.85417519
-1.71385693,3.59995023,0.00090337,0.05908412,0.38130236,1.52978016,0.22192835,0.00000000,0.22827143,1.84649552
-1.70785393,3.56004479,0.00089917,0.05841746,0.37434242,1.50632830,0.21931574,0.00000000,0.22551917,1.83312291
-1.70185093,3.51018818,0.00089281,0.05761719,0.36658671,1.47862106,0.21611641,0.00000000,0.22215497,1.81457137
-1.69584792,3.45149958,0.00088441,0.05669288,0.35815999,1.44718372,0.21237892,0.00000000,0.21825346,1.79140105
-1.68984492,3.38514489,0.00087406,0.05565326,0.34918203,1.41255928,0.20815324,0.00000000,0.21389221,1.76420490
-1.68384192,3.31231724,0.00086189,0.05450632,0.33976649,1.37530126,0.20349068,0.00000000,0.20915048,1.73359565
-1.67783892,3.23422030,0.00084798,0.05325944,0.33002054,1.33596840,0.19844386,0.00000000,0.20410805,1.70019355
-1.67183592,3.15205453,0.00083245,0.05191972,0.32004507,1.29512096,0.19306699,0.00000000,0.19884416,1.66461497
-1.66583292,3.06700598,0.00081538,0.05049426,0.30993541,1.25331840,0.18741611,0.00000000,0.19343660,1.62746191
-1.65982991,2.98023733,0.00079690,0.04899057,0.29978227,1.21111826,0.18154936,0.00000000,0.18796088,1.58931267
-1.65382691,2.89288067,0.00077713,0.04741688,0.28967296,1.16907559,0.17552718,0.00000000,0.18248945,1.55071354
