energy_ev,total_up,Au_p_up,Au_d_up,N_s_up,N_p_up,Sc_p_up,Sc_d_up,Te_p_up,Te_d_up
0.32716358,1.60526858,0.46968503,0.08330958,0.03825848,0.12184351,0.90130907,1.06805859,0.38229708,0.00000000
0.33316658,1.55996481,0.45043355,0.08442706,0.03516063,0.12618372,0.84736023,1.02458016,0.38707461,0.00000000
0.33916958,1.52417099,0.43379330,0.08626993,0.03216296,0.13194837,0.79735542,0.98777262,0.39262372,0.00000000
0.34517259,1.49857994,0.42000494,0.08884922,0.02930928,0.13909029,0.75198621,0.95817328,0.39893417,0.00000000
0.35117559,1.48365701,0.40924812,0.09216181,0.02663838,0.14753582,0.71180548,0.93616412,0.40597224,0.00000000
0.35717859,1.47962876,0.40163997,0.09618979,0.02418358,0.15718577,0.67721790,0.92196321,0.41368054,0.00000000
0.36318159,1.48647725,0.39723522,0.10090012,0.02197255,0.16791697,0.64847483,0.91561957,0.42197839,0.00000000
0.36918459,1.50394021,0.39602795,0.10624459,0.02002723,0.17958436,0.62567366,0.91701173,0.43076306,0.00000000
0.37518759,1.53151712,0.39795478,0.11216017,0.01836395,0.19202375,0.60876149,0.92584995,0.43991170,0.00000000
0.38119060,1.56848136,0.40289932,0.11856981,0.01699362,0.20505513,0.59754264,0.94168235,0.44928402,0.00000000
0.38719360,1.61389795,0.41069759,0.12538368,0.01592204,0.21848646,0.59168989,0.96390494,0.45872573,0.00000000
0.39319660,1.66664684,0.42114437,0.13250081,0.01515015,0.23211805,0.59075874,0.99177531,0.46807259,0.00000000
0.39919960,1.72545096,0.43399993,0.13981123,0.01467447,0.24574715,0.59420442,1.02442994,0.47715493,0.00000000
0.40520260,1.78890860,0.44899707,0.14719844,0.01448734,0.25917285,0.60140087,1.06090481,0.48580265,0.00000000
0.41120560,1.85552911,0.46584825,0.15454221,0.01457727,0.27220102,0.61166125,1.10015873,0.49385027,0.00000000
0.41720860,1.92377094,0.48425233,0.16172171,0.01492922,0.28464914,0.62425932,1.14109909,0.50114209,0.00000000
0.42321161,1.99208106,0.50390105,0.16861867,0.01552483,0.29635078,0.63845103,1.18260914,0.50753694,0.00000000
0.42921461,2.05893428,0.52448470,0.17512063,0.01634269,0.30715968,0.65349575,1.22357611,0.51291264,0.00000000
0.43521761,2.12287153,0.54569719,0.18112411,0.01735854,0.31695313,0.66867652,1.26291947,0.51716956,0.00000000
0.44122061,2.18253552,0.56724016,0.18653742,0.01854554,0.32563451,0.68331871,1.29961812,0.52023350,0.00000000
0.44722361,2.23670281,0.58882621,0.19128327,0.01987448,0.33313501,0.69680666,1.33273596,0.52205736,0.00000000
0.45322661,2.28431101,0.61018122,0.19530072,0.02131420,0.33941422,0.70859767,1.36144466,0.52262179,0.00000000
0.45922961,2.32448033,0.63104581,0.19854668,0.02283185,0.34445977,0.71823317,1.38504300,0.52193461,0.00000000
0.46523262,2.35652865,0.65117603,0.20099663,0.02439342,0.34828591,0.72534658,1.40297201,0.52002911,0.00000000
0.47123562,2.37997976,0.67034343,0.20264470,0.02596426,0.35093114,0.72966793,1.41482542,0.51696123,0.00000000
0.47723862,2.39456445,0.68833462,0.20350306,0.02750963,0.35245501,0.73102500,1.42035498,0.51280586,0.00000000
0.48324162,2.40021487,0.70495061,0.20360049,0.02899541,0.35293416,0.72934114,1.41947064,0.50765245,0.00000000
0.48924462,2.39705235,0.72000595,0.20298054,0.03038877,0.35245800,0.72463009,1.41223553,0.50160006,0.00000000
0.49524762,2.38536953,0.73332809,0.20169893,0.03165895,0.35112396,0.71698802,1.39885616,0.49475227,0.00000000
0.50125063,2.36560788,0.74475689,0.19982079,0.03277793,0.34903275,0.70658330,1.37966832,0.48721222,0.00000000
0.50725363,2.33833156,0.75414460,0.19741746,0.03372116,0.34628380,0.69364453,1.35511935,0.47907786,0.00000000
0.51325663,2.30419916,0.76135636,0.19456334,0.03446818,0.34297104,0.67844741,1.32574770,0.47043798,0.00000000
0.51925963,2.26393456,0.76627125,0.19133273,0.03500315,0.33917931,0.66130112,1.29216065,0.46136890,0.00000000
0.52526263,2.21829824,0.76878392,0.18779694,0.03531525,0.33498142,0.64253481,1.25501123,0.45193228,0.00000000
0.53126563,2.16806043,0.76880679,0.18402177,0.03539896,0.33043616,0.62248468,1.21497546,0.44217387,0.00000000
0.53726863,2.11397714,0.76627264,0.18006546,0.03525415,0.32558714,0.60148241,1.17273063,0.43212346,0.00000000
0.54327164,2.05676998,0.76113755,0.17597721,0.03488604,0.32046258,0.57984517,1.12893573,0.42179586,0.00000000
0.54927464,1.99711047,0.75338392,0.17179629,0.03430497,0.31507607,0.55786759,1.08421458,0.41119284,0.00000000
0.55527764,1.93560932,0.74302344,0.16755187,0.03352606,0.30942804,0.53581600,1.03914237,0.40030592,0.00000000
0.56128064,1.87281064,0.73009975,0.16326333,0.03256867,0.30350806,0.51392488,0.99423582,0.38911975,0.00000000
0.56728364,1.80919115,0.71469060,0.15894125,0.03145583,0.29729763,0.49239564,0.94994727,0.37761592,0.00000000
0.57328664,1.74516385,0.69690936,0.15458875,0.03021355,0.29077338,0.47139745,0.90666256,0.36577692,0.00000000
0.57928964,1.68108561,0.67690560,0.15020334,0.02887007,0.28391049,0.45106995,0.86470256,0.35359002,0.00000000
0.58529265,1.61726785,0.65486477,0.14577884,0.02745516,0.27668616,0.43152755,0.82432788,0.34105090,0.00000000
0.59129565,1.55398945,0.63100679,0.14130758,0.02599932,0.26908284,0.41286473,0.78574635,0.32816669,0.00000000
0.59729865,1.49151093,0.60558359,0.13678249,0.02453318,0.26109126,0.39516225,0.74912242,0.31495849,0.00000000
0.60330165,1.43008873,0.57887559,0.13219907,0.02308680,0.25271288,0.37849342,0.71458794,0.30146303,0.00000000
0.60930465,1.36998879,0.55118724,0.12755717,0.02168915,0.24396189,0.36293042,0.68225347,0.28773356,0.00000000
0.61530765,1.31149844,0.52284168,0.12286235,0.02036764,0.23486647,0.34854980,0.65221941,0.27383984,0.00000000
0.62131066,1.25493577,0.49417477,0.11812696,0.01914774,0.22546938,0.33543728,0.62458612,0.25986738,0.00000000
0.62731366,1.20065591,0.46552858,0.11337064,0.01805266,0.21582792,0.32369110,0.59946259,0.24591581,0.00000000
0.63331666,1.14905361,0.43724456,0.10862049,0.01710315,0.20601304,0.31342401,0.57697280,0.23209672,0.00000000
0.63931966,1.10056206,0.40965664,0.10391070,0.01631728,0.19610802,0.30476354,0.55725972,0.21853081,0.00000000
0.64532266,1.05564753,0.38308444,0.09928178,0.01571033,0.18620641,0.29785066,0.54048638,0.20534472,0.00000000
0.65132566,1.01480030,0.35782670,0.09477937,0.01529467,0.17640962,0.29283665,0.52683399,0.19266757,0.00000000
0.65732866,0.97852190,0.33415525,0.09045281,0.01507963,0.16682406,0.28987845,0.51649719,0.18062735,0.00000000
0.66333167,0.94730930,0.31230949,0.08635335,0.01507144,0.15755813,0.28913262,0.50967662,0.16934731,0.00000000
0.66933467,0.92163664,0.29249167,0.08253226,0.01527308,0.14871898,0.29074813,0.50656902,0.15894249,0.00000000
0.67533767,0.90193530,0.27486297,0.07903887,0.01568415,0.14040933,0.29485838,0.50735562,0.14951647,0.00000000
0.68134067,0.88857325,0.25954048,0.07591854,0.01630079,0.13272437,0.30157280,0.51218913,0.14115847,0.00000000
0.68734367,0.88183451,0.24659515,0.07321082,0.01711554,0.12574888,0.31096849,0.52118021,0.13394078,0.00000000
0.69334667,0.88189996,0.23605074,0.07094767,0.01811723,0.11955459,0.32308226,0.53438411,0.12791669,0.00000000
0.69934967,0.88883020,0.22788383,0.06915204,0.01929098,0.11419807,0.33790366,0.55178826,0.12311893,0.00000000
0.70535268,0.90255173,0.22202483,0.06783664,0.02061816,0.10971887,0.35536938,0.57330154,0.11955863,0.00000000
0.71135568,0.92284703,0.21836005,0.06700311,0.02207654,0.10613835,0.37535943,0.59874606,0.11722474,0.00000000
0.71735868,0.94934951,0.21673473,0.06664159,0.02364044,0.10345889,0.39769546,0.62785191,0.11608415,0.00000000
0.72336168,0.98154370,0.21695712,0.06673069,0.02528110,0.10166379,0.42214153,0.66025562,0.11608227,0.00000000
0.72936468,1.01877120,0.21880338,0.06723783,0.02696708,0.10071763,0.44840754,0.69550244,0.11714418,0.00000000
0.73536768,1.06024242,0.22202338,0.06812001,0.02866487,0.10056724,0.47615534,0.73305294,0.11917631,0.00000000
0.74137069,1.10505406,0.22634713,0.06932500,0.03033958,0.10114317,0.50500748,0.77229367,0.12206867,0.00000000
0.74737369,1.15221185,0.23149182,0.07079281,0.03195575,0.10236162,0.53455854,0.81255189,0.12569750,0.00000000
0.75337669,1.20065810,0.23716930,0.07245748,0.03347824,0.10412690,0.56438859,0.85311384,0.12992838,0.00000000
0.75937969,1.24930300,0.24309373,0.07424909,0.03487320,0.10633407,0.59407836,0.89324606,0.13461967,0.00000000
0.76538269,1.29705863,0.24898923,0.07609595,0.03610901,0.10887207,0.62322566,0.93221895,0.13962630,0.00000000
0.77138569,1.34287455,0.25459732,0.07792681,0.03715727,0.11162683,0.65146231,0.96933174,0.14480365,0.00000000
0.77738869,1.38577331,0.25968391,0.07967314,0.03799368,0.11448464,0.67847081,1.00393769,0.15001159,0.00000000
0.78339170,1.42488466,0.26404556,0.08127125,0.03859878,0.11733539,0.70400002,1.03546859,0.15511846,0.00000000
0.78939470,1.45947681,0.26751485,0.08266430,0.03895867,0.12007568,0.72787906,1.06345745,0.16000489,0.00000000
0.79539770,1.48898343,0.26996456,0.08380398,0.03906539,0.12261179,0.75002861,1.08755810,0.16456724,0.00000000
0.80140070,1.51302496,0.27131065,0.08465198,0.03891725,0.12486215,0.77046884,1.10756093,0.16872075,0.00000000
0.80740370,1.53142335,0.27151370,0.08518098,0.03851881,0.12675951,0.78932356,1.12340384,0.17240189,0.00000000
0.81340670,1.54420916,0.27057892,0.08537530,0.03788075,0.12825251,0.80681986,1.13517755,0.17557026,0.00000000
0.81940970,1.55162056,0.26855467,0.08523106,0.03701945,0.12930665,0.82328314,1.14312499,0.17820949,0.00000000
0.82541271,1.55409404,0.26552939,0.08475596,0.03595638,0.12990471,0.83912733,1.14763450,0.18032736,0.00000000
0.83141571,1.55224700,0.26162720,0.08396856,0.03471736,0.13004640,0.85484044,1.14922670,0.18195499,0.00000000
0.83741871,1.54685252,0.25700232,0.08289717,0.03333159,0.12974751,0.87096572,1.14853561,0.18314513,0.00000000
0.84342171,1.53880745,0.25183234,0.08157844,0.03183069,0.12903831,0.88807910,1.14628431,0.18396946,0.00000000
0.84942471,1.52909479,0.24631080,0.08005558,0.03024759,0.12796153,0.90676354,1.14325627,0.18451521,0.00000000
0.85542771,1.51874182,0.24063925,0.07837640,0.02861544,0.12656982,0.92758136,1.14026311,0.18488094,0.00000000
0.86143072,1.50877581,0.23501905,0.07659121,0.02696659,0.12492287,0.95104548,1.13811022,0.18517188,0.00000000
0.86743372,1.50017889,0.22964336,0.07475068,0.02533158,0.12308434,0.97759104,1.13756167,0.18549477,0.00000000
0.87343672,1.49384420,0.22468946,0.07290371,0.02373829,0.12111871,1.00754842,1.13930560,0.18595266,0.00000000
0.87943972,1.49053507,0.22031186,0.07109549,0.02221121,0.11908813,1.04111905,1.14392196,0.18663968,0.00000000
0.88544272,1.49084910,0.21663627,0.06936569,0.02077086,0.11704961,1.07835526,1.15185370,0.18763610,0.00000000
0.89144572,1.49518864,0.21375490,0.06774704,0.01943343,0.11505239,1.11914521,1.16338296,0.18900397,0.00000000
0.89744872,1.50373929,0.21172296,0.06626416,0.01821056,0.11313589,1.16320379,1.17861327,0.19078337,0.00000000
0.90345173,1.51645710,0.21055677,0.06493280,0.01710929,0.11132811,1.21007032,1.19745885,0.19298971,0.00000000
0.90945473,1.53306547,0.21023343,0.06375952,0.01613222,0.10964474,1.25911333,1.21964143,0.19561191,0.00000000
0.91545773,1.55306184,0.21069193,0.06274173,0.01527778,0.10808877,1.30954263,1.24469508,0.19861190,0.00000000
0.92146073,1.57573400,0.21183588,0.06186817,0.01454065,0.10665092,1.36042836,1.27197895,0.20192517,0.00000000
0.92746373,1.60018545,0.21353756,0.06111974,0.01391231,0.10531050,1.41072661,1.30069756,0.20546265,0.00000000
0.93346673,1.62536877,0.21564316,0.06047062,0.01338157,0.10403695,1.45931060,1.32992782,0.20911361,0.00000000
0.93946973,1.65012559,0.21797900,0.05988973,0.01293529,0.10279181,1.50500641,1.35865186,0.21274966,0.00000000
0.94547274,1.67323151,0.22035852,0.05934228,0.01255897,0.10153099,1.54663174,1.38579427,0.21622956,0.00000000
0.95147574,1.69344398,0.22258956,0.05879151,0.01223746,0.10020735,1.58303628,1.41026213,0.21940470,0.00000000
0.95747874,1.70955114,0.22448194,0.05820040,0.01195555,0.09877328,1.61314189,1.43098633,0.22212502,0.00000000
0.96348174,1.72041948,0.22585468,0.05753341,0.01169858,0.09718336,1.63598108,1.44696221,0.22424497,0.00000000
0.96948474,1.72503837,0.22654285,0.05675800,0.01145287,0.09539672,1.65073193,1.45728792,0.22562951,0.00000000
0.97548774,1.72255946,0.22640360,0.05584604,0.01120620,0.09337923,1.65674827,1.46119886,0.22615967,0.00000000
0.98149075,1.71232953,0.22532129,0.05477496,0.01094813,0.09110528,1.65358365,1.45809676,0.22573748,0.00000000
0.98749375,1.69391542,0.22321136,0.05352861,0.01067016,0.08855911,1.64100823,1.44757222,0.22429017,0.00000000
0.99349675,1.66712022,0.22002298,0.05209787,0.01036594,0.08573568,1.61901802,1.42941995,0.22177334,0.00000000
0.99949975,1.63199028,0.21574038,0.05048084,0.01003126,0.08264105,1.58783616,1.40364609,0.21817311,0.00000000
1.00550275,1.58881309,0.21038272,0.04868285,0.00966398,0.07929226,1.54790627,1.37046774,0.21350709,0.00000000
1.01150575,1.53810642,0.20400282,0.04671612,0.00926394,0.07571677,1.49987859,1.33030469,0.20782422,0.00000000
1.01750875,1.48059959,0.19668457,0.04459921,0.00883274,0.07195155,1.44458942,1.28376425,0.20120359,0.00000000
1.02351176,1.41720799,0.18853948,0.04235623,0.00837351,0.06804175,1.38303513,1.23161985,0.19375215,0.00000000
1.02951476,1.34900229,0.17970229,0.04001591,0.00789062,0.06403927,1.31634194,1.17478486,0.18560167,0.00000000
1.03551776,1.27717387,0.17032611,0.03761063,0.00738938,0.06000110,1.24573276,1.11428261,0.17690504,0.00000000
1.04152076,1.20299816,0.16057714,0.03517531,0.00687574,0.05598763,1.17249283,1.05121436,0.16783193,0.00000000
1.04752376,1.12779747,0.15062932,0.03274638,0.00635599,0.05206098,1.09793515,0.98672645,0.15856435,0.00000000
1.05352676,1.05290479,0.14065911,0.03036079,0.00583650,0.04828344,1.02336744,0.92197803,0.14929196,0.00000000
1.05952976,0.97963004,0.13084055,0.02805512,0.00532345,0.04471603,0.95006143,0.85811063,0.14020749,0.00000000
1.06553277,0.90922967,0.12134083,0.02586479,0.00482263,0.04141730,0.87922565,0.79622055,0.13150243,0.00000000
1.07153577,0.84288068,0.11231644,0.02382349,0.00433928,0.03844229,0.81198227,0.73733495,0.12336302,0.00000000
1.07753877,0.78165943,0.10391009,0.02196265,0.00387794,0.03584181,0.74934851,0.68239220,0.11596668,0.00000000
1.08354177,0.72652570,0.09624833,0.02031125,0.00344243,0.03366186,0.69222281,0.63222671,0.10947898,0.00000000
1.08954477,0.67831188,0.08943994,0.01889558,0.00303572,0.03194328,0.64137566,0.58755859,0.10405111,0.00000000
1.09554777,0.63771717,0.08357507,0.01773934,0.00266003,0.03072165,0.59744494,0.54898765,0.09981791,0.00000000
1.10155078,0.60530637,0.07872512,0.01686369,0.00231678,0.03002725,0.56093533,0.51699185,0.09689636,0.00000000
1.10755378,0.58151278,0.07494312,0.01628755,0.00200672,0.02988522,0.53222123,0.49192946,0.09538463,0.00000000
1.11355678,0.56664452,0.07226479,0.01602783,0.00172997,0.03031578,0.51155276,0.47404456,0.09536141,0.00000000
1.11955978,0.56089361,0.07070993,0.01609983,0.00148610,0.03133449,0.49906400,0.46347524,0.09688578,0.00000000
1.12556278,0.56434716,0.07028418,0.01651753,0.00127432,0.03295258,0.49478307,0.46026389,0.09999727,0.00000000
1.13156578,0.57699998,0.07098099,0.01729400,0.00109348,0.03517729,0.49864330,0.46436904,0.10471623,0.00000000
1.13756878,0.59876791,0.07278375,0.01844164,0.00094225,0.03801217,0.51049514,0.47567800,0.11104451,0.00000000
1.14357179,0.62950145,0.07566793,0.01997243,0.00081919,0.04145741,0.53011811,0.49401998,0.11896624,0.00000000
1.14957479,0.66899889,0.07960317,0.02189812,0.00072284,0.04551012,0.55723262,0.51917893,0.12844890,0.00000000
1.15557779,0.71701867,0.08455529,0.02423021,0.00065178,0.05016461,0.59151110,0.55090585,0.13944450,0.00000000
1.16158079,0.77329051,0.09048805,0.02697999,0.00060475,0.05541266,0.63258835,0.58892998,0.15189099,0.00000000
1.16758379,0.83752473,0.09736464,0.03015829,0.00058059,0.06124368,0.68007066,0.63296865,0.16571371,0.00000000
1.17358679,0.90941965,0.10514888,0.03377517,0.00057838,0.06764491,0.73354363,0.68273523,0.18082707,0.00000000
1.17958979,0.98866659,0.11380602,0.03783954,0.00059738,0.07460161,0.79257844,0.73794513,0.19713627,0.00000000
1.18559280,1.07495237,0.12330317,0.04235857,0.00063707,0.08209705,0.85673644,0.79831943,0.21453903,0.00000000
1.19159580,1.16795898,0.13360922,0.04733699,0.00069712,0.09011259,0.92557194,0.86358599,0.23292734,0.00000000
1.19759880,1.26736050,0.14469434,0.05277636,0.00077739,0.09862760,0.99863319,0.93347804,0.25218912,0.00000000
1.20360180,1.37281719,0.15652907,0.05867416,0.00087787,0.10761930,1.07546142,1.00773012,0.27220973,0.00000000
1.20960480,1.48396704,0.16908293,0.06502294,0.00099866,0.11706249,1.15558821,1.08607156,0.29287321,0.00000000
1.21560780,1.60041487,0.18232266,0.07180933,0.00113995,0.12692916,1.23853122,1.16821773,0.31406329,0.00000000
1.22161081,1.72171980,0.19621017,0.07901318,0.00130190,0.13718802,1.32378862,1.25385947,0.33566398,0.00000000
1.22761381,1.84738134,0.21070030,0.08660667,0.00148468,0.14780389,1.41083258,1.34265119,0.35755982,0.00000000
1.23361681,1.97682514,0.22573843,0.09455362,0.00168834,0.15873704,1.49910233,1.43419828,0.37963563,0.00000000
1.23961981,2.10938921,0.24125817,0.10280890,0.00191281,0.16994237,1.58799735,1.52804466,0.40177602,0.00000000
1.24562281,2.24431157,0.25717923,0.11131806,0.00215783,0.18136875,1.67687136,1.62366131,0.42386436,0.00000000
1.25162581,2.38072031,0.27340565,0.12001722,0.00242291,0.19295818,1.76502778,1.72043657,0.44578161,0.00000000
1.25762881,2.51762715,0.28982443,0.12883328,0.00270727,0.20464521,1.85171727,1.81766919,0.46740492,0.00000000
1.26363182,2.65392526,0.30630488,0.13768440,0.00300984,0.21635633,1.93613804,1.91456489,0.48860615,0.00000000
1.26963482,2.78839219,0.32269867,0.14648085,0.00332918,0.22800976,2.01743945,2.01023709,0.50925058,0.00000000
1.27563782,2.91969843,0.33884070,0.15512619,0.00366350,0.23951531,2.09472908,2.10371237,0.52919573,0.00000000
1.28164082,3.04642176,0.35455086,0.16351877,0.00401064,0.25077465,2.16708371,2.19394082,0.54829074,0.00000000
1.28764382,3.16706763,0.36963661,0.17155354,0.00436803,0.26168196,2.23356389,2.27981149,0.56637613,0.00000000
1.29364682,3.28009497,0.38389652,0.17912412,0.00473273,0.27212488,2.29323201,2.36017250,0.58328434,0.00000000
1.29964982,3.38394701,0.39712439,0.18612508,0.00510143,0.28198594,2.34517326,2.43385545,0.59884092,0.00000000
1.30565283,3.47708605,0.40911419,0.19245430,0.00547048,0.29114435,2.38851872,2.49970321,0.61286660,0.00000000
1.31165583,3.55803116,0.41966527,0.19801544,0.00583593,0.29947817,2.42246976,2.55660019,0.62518009,0.00000000
1.31765883,3.62539724,0.42858797,0.20272037,0.00619358,0.30686680,2.44632262,2.60350383,0.63560168,0.00000000
1.32366183,3.67793410,0.43570918,0.20649145,0.00653903,0.31319373,2.45949210,2.63947607,0.64395743,0.00000000
1.32966483,3.71456397,0.44087773,0.20926364,0.00686777,0.31834950,2.46153316,2.66371336,0.65008401,0.00000000
1.33566783,3.73441580,0.44396936,0.21098633,0.00717527,0.32223473,2.45215944,2.67557395,0.65383381,0.00000000
1.34167084,3.73685510,0.44489108,0.21162483,0.00745706,0.32476313,2.43125767,2.67460129,0.65508023,0.00000000
1.34767384,3.72150788,0.44358467,0.21116145,0.00770884,0.32586435,2.39889722,2.66054228,0.65372288,0.00000000
1.35367684,3.68827775,0.44002919,0.20959616,0.00792658,0.32548664,2.35533425,2.63335977,0.64969258,0.00000000
1.35967984,3.63735544,0.43424244,0.20694673,0.00810664,0.32359908,2.30101015,2.59323856,0.64295562,0.00000000
1.36568284,3.56922032,0.42628128,0.20324854,0.00824588,0.32019342,2.23654428,2.54058473,0.63351753,0.00000000
1.37168584,3.48463376,0.41624071,0.19855376,0.00834173,0.31528527,2.16272126,2.47601815,0.62142565,0.00000000
1.37768884,3.38462466,0.40425189,0.19293025,0.00839235,0.30891475,2.08047323,2.40035878,0.60677078,0.00000000
1.38369185,3.27046763,0.39047913,0.18646000,0.00839664,0.30114643,1.99085796,2.31460703,0.58968758,0.00000000
1.38969485,3.14365468,0.37511591,0.17923725,0.00835438,0.29206861,1.89503363,2.21991919,0.57035367,0.00000000
1.39569785,3.00586154,0.35838020,0.17136640,0.00826621,0.28179186,1.79423128,2.11757893,0.54898751,0.00000000
1.40170085,2.85890980,0.34050927,0.16295966,0.00813371,0.27044701,1.68972612,2.00896598,0.52584511,0.00000000
1.40770385,2.70472624,0.32175403,0.15413465,0.00795939,0.25818250,1.58280867,1.89552317,0.50121560,0.00000000
1.41370685,2.54530090,0.30237340,0.14501194,0.00774669,0.24516123,1.47475698,1.77872322,0.47541591,0.00000000
1.41970985,2.38264514,0.28262865,0.13571265,0.00749990,0.23155716,1.36681059,1.66003623,0.44878469,0.00000000
1.42571286,2.21875123,0.26277806,0.12635612,0.00722418,0.21755148,1.26014739,1.54089919,0.42167571,0.00000000
1.43171586,2.05555455,0.24307203,0.11705787,0.00692543,0.20332881,1.15586370,1.42268824,0.39445099,0.00000000
1.43771886,1.89489957,0.22374878,0.10792761,0.00661024,0.18907341,1.05495819,1.30669464,0.36747392,0.00000000
1.44372186,1.73851036,0.20503077,0.09906771,0.00628577,0.17496543,0.95831989,1.19410477,0.34110241,0.00000000
1.44972486,1.58796622,0.18712184,0.09057179,0.00595972,0.16117755,0.86672022,1.08598475,0.31568256,0.00000000
1.45572786,1.44468292,0.17020523,0.08252376,0.00564015,0.14787193,0.78080898,0.98326960,0.29154276,0.00000000
1.46173087,1.30989946,0.15444231,0.07499704,0.00533548,0.13519763,0.70111405,0.88675691,0.26898843,0.00000000
1.46773387,1.18467025,0.13997213,0.06805419,0.00505435,0.12328844,0.62804428,0.79710486,0.24829753,0.00000000
1.47373687,1.06986245,0.12691159,0.06174670,0.00480557,0.11226133,0.56189502,0.71483394,0.22971677,0.00000000
1.47973987,0.96615775,0.11535622,0.05611506,0.00459808,0.10221537,0.50285586,0.64033204,0.21345861,0.00000000
1.48574287,0.87405801,0.10538138,0.05118908,0.00444090,0.09323105,0.45101975,0.57386212,0.19969891,0.00000000
1.49174587,0.79389400,0.09704381,0.04698824,0.00434307,0.08537021,0.40639305,0.51557181,0.18857527,0.00000000
1.49774887,0.72583634,0.09038338,0.04352227,0.00431365,0.07867617,0.36890580,0.46550427,0.18018595,0.00000000
1.50375188,0.66990787,0.08542487,0.04079174,0.00436171,0.07317429,0.33842189,0.42360963,0.17458924,0.00000000
1.50975488,0.62599675,0.08217972,0.03878868,0.00449627,0.06887275,0.31474841,0.38975639,0.17180329,0.00000000
1.51575788,0.59386958,0.08064762,0.03749726,0.00472629,0.06576345,0.29764419,0.36374229,0.17180629,0.00000000
1.52176088,0.57318404,0.08081786,0.03689440,0.00506060,0.06382309,0.28682708,0.34530425,0.17453700,0.00000000
1.52776388,0.56350065,0.08267034,0.03695036,0.00550786,0.06301429,0.28197990,0.33412706,0.17989563,0.00000000
1.53376688,0.56429351,0.08617629,0.03762936,0.00607642,0.06328675,0.28275523,0.32985077,0.18774506,0.00000000
1.53976988,0.57495981,0.09129857,0.03889009,0.00677422,0.06457843,0.28877884,0.33207663,0.19791248,0.00000000
1.54577289,0.59482830,0.09799171,0.04068627,0.00760861,0.06681676,0.29965233,0.34037173,0.21019149,0.00000000
1.55177589,0.62316685,0.10620154,0.04296716,0.00858610,0.06991981,0.31495479,0.35427265,0.22434474,0.00000000
1.55777889,0.65918940,0.11586464,0.04567812,0.00971219,0.07379759,0.33424420,0.37328811,0.24010711,0.00000000
1.56378189,0.70206256,0.12690751,0.04876123,0.01099100,0.07835332,0.35705849,0.39690124,0.25718960,0.00000000
1.56978489,0.75091228,0.13924568,0.05215585,0.01242500,0.08348481,0.38291694,0.42457167,0.27528382,0.00000000
1.57578789,0.80483083,0.15278278,0.05579936,0.01401466,0.08908592,0.41132188,0.45573770,0.29406708,0.00000000
1.58179090,0.86288442,0.16740969,0.05962790,0.01575812,0.09504811,0.44176114,0.48981914,0.31320818,0.00000000
1.58779390,0.92412168,0.18300376,0.06357713,0.01765084,0.10126202,0.47371147,0.52622083,0.33237348,0.00000000
1.59379690,0.98758295,0.19942842,0.06758314,0.01968531,0.10761923,0.50664285,0.56433710,0.35123348,0.00000000
1.59979990,1.05231065,0.21653304,0.07158329,0.02185075,0.11401389,0.54002400,0.60355750,0.36946941,0.00000000
1.60580290,1.11736046,0.23415326,0.07551709,0.02413297,0.12034444,0.57332889,0.64327345,0.38677979,0.00000000
1.61180590,1.18181317,0.25211182,0.07932709,0.02651423,0.12651520,0.60604432,0.68288619,0.40288673,0.00000000
1.61780890,1.24478707,0.27021994,0.08295968,0.02897325,0.13243786,0.63767826,0.72181557,0.41754164,0.00000000
1.62381191,1.30545049,0.28827936,0.08636582,0.03148531,0.13803275,0.66776887,0.75950961,0.43053021,0.00000000
1.62981491,1.36303425,0.30608490,0.08950171,0.03402257,0.14322985,0.69589386,0.79545458,0.44167654,0.00000000
1.63581791,1.41684362,0.32342773,0.09232928,0.03655442,0.14796957,0.72167996,0.82918524,0.45084607,0.00000000
1.64182091,1.46626962,0.34009923,0.09481661,0.03904804,0.15220314,0.74481220,0.86029492,0.45794740,0.00000000
1.64782391,1.51079925,0.35589530,0.09693815,0.04146912,0.15589272,0.76504257,0.88844514,0.46293293,0.00000000
1.65382691,1.55002450,0.37062117,0.09867485,0.04378266,0.15901118,0.78219790,0.91337435,0.46579827,0.00000000
1.65982991,1.58364992,0.38409645,0.10001414,0.04595385,0.16154157,0.79618653,0.93490557,0.46658047,0.00000000
1.66583292,1.61149857,0.39616041,0.10094976,0.04794910,0.16347642,0.80700363,0.95295260,0.46535539,0.00000000
1.67183592,1.63351627,0.40667711,0.10148158,0.04973707,0.16481674,0.81473465,0.96752449,0.46223412,0.00000000
1.67783892,1.64977401,0.41554033,0.10161527,0.05128965,0.16557103,0.81955703,0.97872824,0.45735879,0.00000000
1.68384192,1.66046843,0.42267806,0.10136190,0.05258299,0.16575418,0.82173969,0.98676936,0.45089799,0.00000000
1.68984492,1.66592027,0.42805618,0.10073760,0.05359834,0.16538645,0.82164025,0.99195026,0.44304183,0.00000000
1.69584792,1.66657063,0.43168134,0.09976309,0.05432284,0.16449251,0.81969993,0.99466642,0.43399703,0.00000000
1.70185093,1.66297507,0.43360256,0.09846329,0.05475005,0.16310069,0.81643597,0.99540018,0.42398206,0.00000000
1.70785393,1.65579522,0.43391168,0.09686684,0.05488037,0.16124235,0.81243162,0.99471224,0.41322245,0.00000000
1.71385693,1.64578792,0.43274222,0.09500573,0.05472112,0.15895148,0.80832377,0.99323083,0.40194640,0.00000000
