energy_ev,total_up,C_s_up,C_p_up,Hf_p_up,Hf_d_up,Mg_p_up,Mg_d_up,S_s_up,S_p_up
-5.24362181,2.80732974,0.03331141,0.17543372,1.29306976,0.37547728,0.22723587,0.00000000,0.03003033,1.81438870
-5.23761881,2.74113240,0.03274352,0.16994426,1.25951833,0.36610614,0.22113872,0.00000000,0.02973012,1.77537519
-5.23161581,2.67048325,0.03213156,0.16388672,1.22355958,0.35616034,0.21500765,0.00000000,0.02944341,1.73402340
-5.22561281,2.59763205,0.03149511,0.15742879,1.18611938,0.34595246,0.20907750,0.00000000,0.02920309,1.69173348
-5.21960980,2.52492461,0.03085258,0.15074825,1.14814896,0.33581147,0.20359550,0.00000000,0.02904251,1.64996365
-5.21360680,2.45472759,0.03022070,0.14402790,1.11059573,0.32607185,0.19881336,0.00000000,0.02899449,1.61018222
-5.20760380,2.38935748,0.02961415,0.13745072,1.07437702,0.31706340,0.19497965,0.00000000,0.02909034,1.57382242
-5.20160080,2.33101594,0.02904530,0.13119526,1.04035734,0.30910171,0.19233257,0.00000000,0.02935893,1.54224125
-5.19559780,2.28173325,0.02852411,0.12543164,1.00932974,0.30247985,0.19109352,0.00000000,0.02982587,1.51668365
-5.18959480,2.24332123,0.02805809,0.12031804,0.98200136,0.29746135,0.19146142,0.00000000,0.03051283,1.49825270
-5.18359180,2.21733625,0.02765245,0.11599797,0.95898315,0.29427467,0.19360809,0.00000000,0.03143698,1.48788619
-5.17758879,2.20505283,0.02731025,0.11259825,0.94078348,0.29310919,0.19767462,0.00000000,0.03261062,1.48634000
-5.17158579,2.20744743,0.02703264,0.11022771,0.92780521,0.29411274,0.20376896,0.00000000,0.03404096,1.49417782
-5.16558279,2.22519207,0.02681918,0.10897665,0.92034561,0.29739070,0.21196452,0.00000000,0.03573015,1.51176726
-5.15957979,2.25865686,0.02666810,0.10891682,0.91859851,0.30300633,0.22229993,0.00000000,0.03767541,1.53928157
-5.15357679,2.30792031,0.02657659,0.11010210,0.92265814,0.31098250,0.23477979,0.00000000,0.03986938,1.57670650
-5.14757379,2.37278641,0.02654106,0.11256941,0.93252390,0.32130426,0.24937627,0.00000000,0.04230062,1.62385143
-5.14157079,2.45280687,0.02655738,0.11633999,0.94810578,0.33392240,0.26603153,0.00000000,0.04495418,1.68036426
-5.13556778,2.54730744,0.02662098,0.12142076,0.96922989,0.34875741,0.28466061,0.00000000,0.04781232,1.74574898
-5.12956478,2.65541690,0.02672703,0.12780569,0.99564394,0.36570392,0.30515474,0.00000000,0.05085521,1.81938536
-5.12356178,2.77609737,0.02687048,0.13547693,1.02702258,0.38463509,0.32738488,0.00000000,0.05406168,1.90054995
-5.11755878,2.90817499,0.02704610,0.14440580,1.06297248,0.40540701,0.35120508,0.00000000,0.05740992,1.98843754
-5.11155578,3.05036955,0.02724846,0.15455325,1.10303748,0.42786258,0.37645573,0.00000000,0.06087803,2.08218249
-5.10555278,3.20132236,0.02747193,0.16587011,1.14670366,0.45183501,0.40296633,0.00000000,0.06444456,2.18087912
-5.09954977,3.35962134,0.02771066,0.17829673,1.19340484,0.47715051,0.43055771,0.00000000,0.06808879,2.28360060
-5.09354677,3.52382267,0.02795855,0.19176238,1.24252851,0.50363024,0.45904356,0.00000000,0.07179086,2.38941556
-5.08754377,3.69246841,0.02820927,0.20618417,1.29342239,0.53109146,0.48823128,0.00000000,0.07553176,2.49740205
-5.08154077,3.86409978,0.02845630,0.22146585,1.34540178,0.55934769,0.51792209,0.00000000,0.07929310,2.60665829
-5.07553777,4.03726591,0.02869296,0.23749648,1.39775762,0.58820824,0.54791050,0.00000000,0.08305667,2.71630988
-5.06953477,4.21052823,0.02891251,0.25414918,1.44976538,0.61747692,0.57798328,0.00000000,0.08680394,2.82551343
-5.06353177,4.38246097,0.02910826,0.27128007,1.50069453,0.64695038,0.60791816,0.00000000,0.09051544,2.93345653
-5.05752876,4.55164822,0.02927369,0.28872777,1.54981846,0.67641601,0.63748236,0.00000000,0.09417009,3.03935450
-5.05152576,4.71667889,0.02940259,0.30631336,1.59642467,0.70565005,0.66643146,0.00000000,0.09774455,3.14244424
-5.04552276,4.87614034,0.02948915,0.32384121,1.63982494,0.73441577,0.69450872,0.00000000,0.10121270,3.24197620
-5.03951976,5.02861238,0.02952816,0.34110067,1.67936526,0.76246242,0.72144516,0.00000000,0.10454522,3.33720513
-5.03351676,5.17266307,0.02951504,0.35786870,1.71443526,0.78952500,0.74696076,0.00000000,0.10770941,3.42738110
-5.02751376,5.30684761,0.02944596,0.37391348,1.74447701,0.81532518,0.77076691,0.00000000,0.11066926,3.51174163
-5.02151076,5.42971207,0.02931788,0.38899901,1.76899299,0.83957361,0.79257020,0.00000000,0.11338578,3.58950651
-5.01550775,5.53980278,0.02912860,0.40289045,1.78755309,0.86197374,0.81207776,0.00000000,0.11581767,3.65987628
-5.00950475,5.63568247,0.02887675,0.41536025,1.79980061,0.88222712,0.82900385,0.00000000,0.11792226,3.72203536
-5.00350175,5.71595340,0.02856177,0.42619459,1.80545731,0.90004023,0.84307776,0.00000000,0.11965666,3.77516060
-4.99749875,5.77928744,0.02818393,0.43520015,1.80432734,0.91513253,0.85405259,0.00000000,0.12097926,3.81843562
-4.99149575,5.82446243,0.02774425,0.44221060,1.79630017,0.92724554,0.86171461,0.00000000,0.12185124,3.85107075
-4.98549275,5.85040345,0.02724451,0.44709279,1.78135254,0.93615257,0.86589278,0.00000000,0.12223826,3.87232819
-4.97948974,5.85622752,0.02668723,0.44975211,1.75954941,0.94166849,0.86646780,0.00000000,0.12211206,3.88155138
-4.97348674,5.84128918,0.02607566,0.45013682,1.73104386,0.94365925,0.86338039,0.00000000,0.12145206,3.87819731
-4.96748374,5.80522482,0.02541381,0.44824111,1.69607594,0.94205037,0.85663814,0.00000000,0.12024665,3.86186993
-4.96148074,5.74799280,0.02470646,0.44410666,1.65497051,0.93683407,0.84632047,0.00000000,0.11849436,3.83235291
-4.95547774,5.66990691,0.02395922,0.43782260,1.60813384,0.92807443,0.83258145,0.00000000,0.11620455,3.78963964
-4.94947474,5.57166072,0.02317860,0.42952378,1.55604904,0.91591020,0.81565015,0.00000000,0.11339787,3.73395852
-4.94347174,5.45434060,0.02237204,0.41938743,1.49927025,0.90055502,0.79582825,0.00000000,0.11010617,3.66579167
-4.93746873,5.31942621,0.02154795,0.40762833,1.43841560,0.88229482,0.77348517,0.00000000,0.10637215,3.58588557
-4.93146573,5.16877720,0.02071578,0.39449261,1.37415887,0.86148248,0.74905062,0.00000000,0.10224843,3.49525258
-4.92546273,5.00460629,0.01988599,0.38025054,1.30722006,0.83852980,0.72300494,0.00000000,0.09779645,3.39516265
-4.91945973,4.82943924,0.01907000,0.36518851,1.23835486,0.81389716,0.69586763,0.00000000,0.09308488,3.28712515
-4.91345673,4.64606302,0.01828014,0.34960068,1.16834332,0.78808133,0.66818457,0.00000000,0.08818788,3.17286145
-4.90745373,4.45746425,0.01752950,0.33378051,1.09797789,0.76160185,0.64051439,0.00000000,0.08318318,3.05426914
-4.90145073,4.26676040,0.01683173,0.31801265,1.02805109,0.73498675,0.61341467,0.00000000,0.07815001,2.93337941
-4.89544772,4.07712667,0.01620081,0.30256549,0.95934316,0.70875829,0.58742858,0.00000000,0.07316702,2.81230951
-4.88944472,3.89172164,0.01565074,0.28768462,0.89260993,0.68341920,0.56307236,0.00000000,0.06831032,2.69321215
-4.88344172,3.71361472,0.01519519,0.27358756,0.82857130,0.65944032,0.54082425,0.00000000,0.06365155,2.57822429
-4.87743872,3.54571830,0.01484711,0.26045982,0.76790049,0.63724995,0.52111525,0.00000000,0.05925620,2.46941717
-4.87143572,3.39072702,0.01461834,0.24845245,0.71121441,0.61722555,0.50432185,0.00000000,0.05518209,2.36874961
-4.86543272,3.25106625,0.01451913,0.23768120,0.65906520,0.59968792,0.49076099,0.00000000,0.05147818,2.27802631
-4.85942971,3.12885098,0.01455775,0.22822704,0.61193316,0.58489807,0.48068721,0.00000000,0.04818359,2.19886219
-4.85342671,3.02585589,0.01474008,0.22013817,0.57022105,0.57305678,0.47429187,0.00000000,0.04532695,2.13265372
-4.84742371,2.94349657,0.01506918,0.21343306,0.53424976,0.56430653,0.47170419,0.00000000,0.04292606,2.08055754
-4.84142071,2.88282124,0.01554505,0.20810464,0.50425535,0.55873567,0.47299384,0.00000000,0.04098776,2.04347630
-4.83541771,2.84451181,0.01616429,0.20412495,0.48038721,0.55638414,0.47817456,0.00000000,0.03950815,2.02205107
-4.82941471,2.82889276,0.01692001,0.20145037,0.46270736,0.55725033,0.48720864,0.00000000,0.03847299,2.01665976
-4.82341171,2.83594582,0.01780172,0.20002676,0.45119074,0.56129849,0.50001147,0.00000000,0.03785842,2.02742026
-4.81740870,2.86532876,0.01879538,0.19979452,0.44572626,0.56846601,0.51645612,0.00000000,0.03763177,2.05419727
-4.81140570,2.91639623,0.01988358,0.20069302,0.44611864,0.57867000,0.53637734,0.00000000,0.03775266,2.09661176
-4.80540270,2.98822101,0.02104582,0.20266446,0.45209100,0.59181280,0.55957483,0.00000000,0.03817419,2.15405184
-4.79939970,3.07961457,0.02225890,0.20565667,0.46328803,0.60778588,0.58581565,0.00000000,0.03884425,2.22568442
-4.79339670,3.18914587,0.02349745,0.20962507,0.47928009,0.62647201,0.61483555,0.00000000,0.03970698,2.31046697
-4.78739370,3.31515820,0.02473452,0.21453336,0.49956796,0.64774550,0.64633948,0.00000000,0.04070421,2.40715929
-4.78139070,3.45578416,0.02594228,0.22035334,0.52358872,0.67147072,0.68000136,0.00000000,0.04177701,2.51433519
-4.77538769,3.60895954,0.02709277,0.22706364,0.55072264,0.69749900,0.71546328,0.00000000,0.04286718,2.63039473
-4.76938469,3.77243696,0.02815866,0.23464764,0.58030133,0.72566441,0.75233470,0.00000000,0.04391871,2.75357738
-4.76338169,3.94380076,0.02911403,0.24309083,0.61161724,0.75577880,0.79019184,0.00000000,0.04487914,2.88197717
-4.75737869,4.12048456,0.02993510,0.25237762,0.64393467,0.78762675,0.82857780,0.00000000,0.04570081,3.01356046
-4.75137569,4.29979294,0.03060096,0.26248821,0.67650203,0.82096094,0.86700373,0.00000000,0.04634196,3.14618747
-4.74537269,4.47892851,0.03109414,0.27339535,0.70856563,0.85549869,0.90495158,0.00000000,0.04676759,3.27763799
-4.73936968,4.65502543,0.03140108,0.28506172,0.73938452,0.89092007,0.94187847,0.00000000,0.04695018,3.40564193
-4.73336668,4.82518991,0.03151255,0.29743775,0.76824630,0.92686805,0.97722309,0.00000000,0.04687011,3.52791484
-4.72736368,4.98654764,0.03142379,0.31046034,0.79448352,0.96295116,1.01041409,0.00000000,0.04651583,3.64219812
-4.72136068,5.13629765,0.03113464,0.32405259,0.81749013,0.99874860,1.04088036,0.00000000,0.04588381,3.74630338
-4.71535768,5.27177152,0.03064940,0.33812450,0.83673772,1.03381801,1.06806305,0.00000000,0.04497826,3.83815976
-4.70935468,5.39049615,0.02997665,0.35257486,0.85179082,1.06770557,1.09142897,0.00000000,0.04381054,3.91586306
-4.70335168,5.49025808,0.02912880,0.36729421,0.86232090,1.09995820,1.11048483,0.00000000,0.04239847,3.97772476
-4.69734867,5.56916678,0.02812172,0.38216871,0.86811850,1.13013739,1.12479191,0.00000000,0.04076544,4.02231914
-4.69134567,5.62571444,0.02697407,0.39708497,0.86910314,1.15783391,1.13398035,0.00000000,0.03893934,4.04852659
-4.68534267,5.65882951,0.02570674,0.41193545,0.86533062,1.18268297,1.13776259,0.00000000,0.03695155,4.05557104
-4.67933967,5.66792156,0.02434216,0.42662442,0.85699756,1.20437901,1.13594519,0.00000000,0.03483572,4.04304982
-4.67333667,5.65291539,0.02290364,0.44107401,0.84444294,1.22268943,1.12843854,0.00000000,0.03262672,4.01095453
-4.66733367,5.61427263,0.02141475,0.45523040,0.82814677,1.23746671,1.11526397,0.00000000,0.03035954,3.95968170
-4.66133067,5.55299981,0.01989867,0.46906961,0.80872596,1.24865835,1.09655775,0.00000000,0.02806835,3.89003272
-4.65532766,5.47064244,0.01837774,0.48260291,0.78692760,1.25631423,1.07257198,0.00000000,0.02578564,3.80320284
-4.64932466,5.36926525,0.01687296,0.49588153,0.76361995,1.26059109,1.04367209,0.00000000,0.02354153,3.70075971
-4.64332166,5.25141942,0.01540367,0.50900045,0.73978140,1.26175402,1.01033117,0.00000000,0.02136322,3.58461222
