energy_ev,total_up,Ca_p_up,Ca_d_up,N_s_up,N_p_up,Ru_p_up,Ru_d_up,S_s_up,S_p_up
-2.86643322,5.16832956,0.00234889,0.00000000,0.08124959,0.84090815,2.15807080,2.56002624,0.01303155,1.35548136
-2.86043022,4.97864934,0.00228264,0.00000000,0.07884907,0.81373035,2.09744438,2.45234372,0.01269640,1.30630847
-2.85442721,4.78634290,0.00221599,0.00000000,0.07652351,0.78500266,2.03393267,2.34590848,0.01234260,1.25608608
-2.84842421,4.59564648,0.00215065,0.00000000,0.07436487,0.75513926,1.96870051,2.24345499,0.01197724,1.20576805
-2.84242121,4.41051220,0.00208829,0.00000000,0.07245902,0.72453549,1.90285454,2.14750768,0.01160713,1.15624442
-2.83641821,4.23450849,0.00203051,0.00000000,0.07088284,0.69356281,1.83742222,2.06030841,0.01123859,1.10832189
-2.83041521,4.07073653,0.00197879,0.00000000,0.06970156,0.66256529,1.77333509,1.98375431,0.01087738,1.06270806
-2.82441221,3.92176414,0.00193451,0.00000000,0.06896655,0.63185769,1.71141599,1.91934776,0.01052858,1.01999965
-2.81840920,3.78957796,0.00189887,0.00000000,0.06871353,0.60172444,1.65237007,1.86815950,0.01019652,0.98067455
-2.81240620,3.67555407,0.00187292,0.00000000,0.06896126,0.57241957,1.59677893,1.83080598,0.00988474,0.94508747
-2.80640320,3.58044690,0.00185751,0.00000000,0.06971083,0.54416700,1.54509757,1.80744091,0.00959594,0.91346893
-2.80040020,3.50439551,0.00185330,0.00000000,0.07094552,0.51716112,1.49765379,1.79776118,0.00933200,0.88592738
-2.79439720,3.44694655,0.00186074,0.00000000,0.07263121,0.49156729,1.45464967,1.80102657,0.00909392,0.86245392
-2.78839420,3.40709237,0.00188006,0.00000000,0.07471745,0.46752225,1.41616484,1.81609246,0.00888194,0.84292955
-2.78239120,3.38332297,0.00191123,0.00000000,0.07713896,0.44513422,1.38216160,1.84145427,0.00869547,0.82713442
-2.77638819,3.37369002,0.00195403,0.00000000,0.07981772,0.42448287,1.35249164,1.87530231,0.00853323,0.81475898
-2.77038519,3.37588122,0.00200796,0.00000000,0.08266544,0.40561902,1.32690456,1.91558519,0.00839326,0.80541666
-2.76438219,3.38730279,0.00207229,0.00000000,0.08558641,0.38856447,1.30505804,1.96007988,0.00827303,0.79865775
-2.75837919,3.40516804,0.00214606,0.00000000,0.08848059,0.37331180,1.28652986,2.00646611,0.00816953,0.79398444
-2.75237619,3.42658954,0.00222807,0.00000000,0.09124681,0.35982459,1.27083167,2.05240296,0.00807935,0.79086639
-2.74637319,3.44867238,0.00231688,0.00000000,0.09378607,0.34803804,1.25742433,2.09560499,0.00799886,0.78875684
-2.74037019,3.46860588,0.00241088,0.00000000,0.09600473,0.33786027,1.24573484,2.13391568,0.00792429,0.78710868
-2.73436718,3.48375118,0.00250827,0.00000000,0.09781745,0.32917430,1.23517427,2.16537557,0.00785188,0.78539013
-2.72836418,3.49172193,0.00260709,0.00000000,0.09914987,0.32184086,1.22515653,2.18828300,0.00777802,0.78309984
-2.72236118,3.49045575,0.00270527,0.00000000,0.09994085,0.31570201,1.21511734,2.20124547,0.00769938,0.77978063
-2.71635818,3.47827428,0.00280070,0.00000000,0.10014424,0.31058546,1.20453279,2.20321974,0.00761306,0.77503191
-2.71035518,3.45392991,0.00289122,0.00000000,0.09973006,0.30630963,1.19293704,2.19353976,0.00751669,0.76852003
-2.70435218,3.41663786,0.00297470,0.00000000,0.09868507,0.30268917,1.17993836,2.17193134,0.00740855,0.75998657
-2.69834917,3.36609280,0.00304911,0.00000000,0.09701281,0.29954076,1.16523306,2.13851344,0.00728771,0.74925408
-2.69234617,3.30246978,0.00311254,0.00000000,0.09473293,0.29668909,1.14861668,2.09378643,0.00715402,0.73622929
-2.68634317,3.22640974,0.00316329,0.00000000,0.09188009,0.29397265,1.12999207,2.03860794,0.00700828,0.72090370
-2.68034017,3.13899074,0.00319988,0.00000000,0.08850227,0.29124912,1.10937409,1.97415770,0.00685220,0.70335148
-2.67433717,3.04168609,0.00322113,0.00000000,0.08465876,0.28840018,1.08689051,1.90189309,0.00668845,0.68372501
-2.66833417,2.93631166,0.00322620,0.00000000,0.08041777,0.28533551,1.06277946,1.82349725,0.00652066,0.66224809
-2.66233117,2.82496433,0.00321459,0.00000000,0.07585394,0.28199577,1.03738303,1.74082213,0.00635343,0.63920731
-2.65632816,2.70995428,0.00318618,0.00000000,0.07104570,0.27835445,1.01113770,1.65582873,0.00619223,0.61494180
-2.65032516,2.59373373,0.00314127,0.00000000,0.06607270,0.27441850,0.98456158,1.57052691,0.00604340,0.58983187
-2.64432216,2.47882461,0.00308053,0.00000000,0.06101339,0.27022772,0.95823916,1.48691685,0.00591406,0.56428687
-2.63831916,2.36774780,0.00300504,0.00000000,0.05594279,0.26585290,0.93280394,1.40693436,0.00581201,0.53873286
-2.63231616,2.26295612,0.00291625,0.00000000,0.05093058,0.26139281,0.90891968,1.33240149,0.00574565,0.51360034
-2.62631316,2.16677308,0.00281594,0.00000000,0.04603958,0.25697017,0.88726079,1.26498413,0.00572383,0.48931255
-2.62031016,2.08133910,0.00270622,0.00000000,0.04132456,0.25272676,0.86849274,1.20615731,0.00575569,0.46627462
-2.61430715,2.00856633,0.00258946,0.00000000,0.03683146,0.24881786,0.85325297,1.15717913,0.00585055,0.44486397
-2.60830415,1.95010314,0.00246825,0.00000000,0.03259704,0.24540631,0.84213309,1.11907335,0.00601770,0.42542204
-2.60230115,1.90730868,0.00234536,0.00000000,0.02864883,0.24265642,0.83566294,1.09262077,0.00626617,0.40824771
-2.59629815,1.88123760,0.00222366,0.00000000,0.02500545,0.24072792,0.83429711,1.07835885,0.00660453,0.39359241
-2.59029515,1.87263491,0.00210611,0.00000000,0.02167716,0.23977029,0.83840420,1.07658913,0.00704064,0.38165694
-2.58429215,1.88194007,0.00199567,0.00000000,0.01866670,0.23991760,0.84825932,1.08739130,0.00758139,0.37259013
-2.57828914,1.90929984,0.00189530,0.00000000,0.01597017,0.24128415,0.86403979,1.11064308,0.00823239,0.36648909
-2.57228614,1.95458841,0.00180785,0.00000000,0.01357812,0.24396084,0.88582425,1.14604453,0.00899770,0.36340103
-2.56628314,2.01743358,0.00173607,0.00000000,0.01147658,0.24801262,0.91359470,1.19314550,0.00987958,0.36332637
-2.56028014,2.09724728,0.00168253,0.00000000,0.00964820,0.25347680,0.94724148,1.25137480,0.01087813,0.36622293
-2.55427714,2.19325883,0.00164962,0.00000000,0.00807320,0.26036237,0.98657041,1.32006964,0.01199110,0.37201088
-2.54827414,2.30454878,0.00163949,0.00000000,0.00673037,0.26865016,1.03131152,1.39850384,0.01321366,0.38057821
-2.54227114,2.43008182,0.00165400,0.00000000,0.00559785,0.27829368,1.08112879,1.48591351,0.01453822,0.39178626
-2.53626813,2.56873658,0.00169469,0.00000000,0.00465389,0.28922070,1.13562990,1.58151891,0.01595430,0.40547509
-2.53026513,2.71933096,0.00176277,0.00000000,0.00387737,0.30133510,1.19437551,1.68454136,0.01744854,0.42146833
-2.52426213,2.88064142,0.00185904,0.00000000,0.00324832,0.31451910,1.25688709,1.79421448,0.01900475,0.43957724
-2.51825913,3.05141544,0.00198386,0.00000000,0.00274819,0.32863547,1.32265298,1.90978906,0.02060404,0.45960379
-2.51225613,3.23037632,0.00213712,0.00000000,0.00236007,0.34352987,1.39113227,2.03053163,0.02222512,0.48134257
-2.50625313,3.41622076,0.00231821,0.00000000,0.00206883,0.35903288,1.46175621,2.15571664,0.02384462,0.50458159
-2.50025013,3.60760938,0.00252596,0.00000000,0.00186109,0.37496201,1.53392749,2.28461333,0.02543758,0.52910188
-2.49424712,3.80315180,0.00275864,0.00000000,0.00172521,0.39112339,1.60701752,2.41646800,0.02697801,0.55467614
-2.48824412,4.00138775,0.00301393,0.00000000,0.00165114,0.40731346,1.68036259,2.55048342,0.02843947,0.58106666
-2.48224112,4.20076665,0.00328893,0.00000000,0.00163030,0.42332046,1.75325945,2.68579708,0.02979581,0.60802283
-2.47623812,4.39962818,0.00358017,0.00000000,0.00165538,0.43892612,1.82496152,2.82146044,0.03102189,0.63527859
-2.47023512,4.59618665,0.00388363,0.00000000,0.00172014,0.45390742,1.89467658,2.95642123,0.03209425,0.66255031
-2.46423212,4.78852197,0.00419481,0.00000000,0.00181923,0.46803880,1.96156718,3.08951107,0.03299186,0.68953551
-2.45822911,4.97457971,0.00450882,0.00000000,0.00194799,0.48109469,2.02475439,3.21944027,0.03369674,0.71591281
-2.45222611,5.15218242,0.00482042,0.00000000,0.00210225,0.49285270,2.08332591,3.34480154,0.03419458,0.74134344
-2.44622311,5.31905362,0.00512420,0.00000000,0.00227820,0.50309734,2.13634878,3.46408363,0.03447513,0.76547462
-2.44022011,5.47285517,0.00541469,0.00000000,0.00247224,0.51162429,2.18288679,3.57569555,0.03453261,0.78794484
-2.43421711,5.61123773,0.00568648,0.00000000,0.00268088,0.51824521,2.22202240,3.67800111,0.03436587,0.80839121
-2.42821411,5.73190304,0.00593443,0.00000000,0.00290070,0.52279286,2.25288240,3.76936305,0.03397846,0.82645852
-2.42221111,5.83267594,0.00615378,0.00000000,0.00312826,0.52512645,2.27466631,3.84819502,0.03337852,0.84180988
-2.41620810,5.91158300,0.00634033,0.00000000,0.00336016,0.52513682,2.28667624,3.91301926,0.03257851,0.85413847
-2.41020510,5.96693409,0.00649059,0.00000000,0.00359303,0.52275133,2.28834652,3.96252724,0.03159489,0.86317983
-2.40420210,5.99740259,0.00660187,0.00000000,0.00382363,0.51793809,2.27927161,3.99564003,0.03044754,0.86872414
-2.39819910,6.00209981,0.00667244,0.00000000,0.00404891,0.51070920,2.25923043,4.01156513,0.02915923,0.87062778
-2.39219610,5.98063924,0.00670155,0.00000000,0.00426618,0.50112294,2.22820565,4.00984650,0.02775491,0.86882353
-2.38619310,5.93318653,0.00668950,0.00000000,0.00447316,0.48928440,2.18639663,3.99040451,0.02626104,0.86332884
-2.38019010,5.86049167,0.00663764,0.00000000,0.00466822,0.47534477,2.13422492,3.95356352,0.02470487,0.85425153
-2.37418709,5.76390093,0.00654834,0.00000000,0.00485045,0.45949888,2.07233173,3.90006467,0.02311372,0.84179259
-2.36818409,5.64534670,0.00642493,0.00000000,0.00501987,0.44198129,2.00156732,3.83106289,0.02151435,0.82624566
-2.36218109,5.50731498,0.00627159,0.00000000,0.00517751,0.42306084,1.92297237,3.74810760,0.01993232,0.80799330
-2.35617809,5.35279097,0.00609325,0.00000000,0.00532556,0.40303397,1.83775230,3.65310737,0.01839152,0.78749971
-2.35017509,5.18518479,0.00589541,0.00000000,0.00546745,0.38221697,1.74724546,3.54828001,0.01691368,0.76530048
-2.34417209,5.00823993,0.00568399,0.00000000,0.00560789,0.36093757,1.65288673,3.43608996,0.01551808,0.74198942
-2.33816908,4.82592824,0.00546516,0.00000000,0.00575294,0.33952604,1.55616802,3.31917569,0.01422125,0.71820310
-2.33216608,4.64233573,0.00524516,0.00000000,0.00590994,0.31830638,1.45859761,3.20027018,0.01303688,0.69460361
-2.32616308,4.46154390,0.00503013,0.00000000,0.00608745,0.29758774,1.36165981,3.08211804,0.01197569,0.67186017
-2.32016008,4.28751134,0.00482595,0.00000000,0.00629518,0.27765656,1.26677681,2.96739260,0.01104547,0.65063036
-2.31415708,4.12396040,0.00463808,0.00000000,0.00654374,0.25876957,1.17527395,2.85861668,0.01025118,0.63154158
-2.30815408,3.97427336,0.00447149,0.00000000,0.00684452,0.24114805,1.08834981,2.75808991,0.00959501,0.61517335
-2.30215108,3.84140165,0.00433049,0.00000000,0.00720935,0.22497337,1.00705177,2.66782560,0.00907663,0.60204124
-2.29614807,3.72779141,0.00421872,0.00000000,0.00765024,0.21038401,0.93225775,2.58949921,0.00869335,0.59258278
-2.29014507,3.63532762,0.00413909,0.00000000,0.00817900,0.19747411,0.86466424,2.52441005,0.00844033,0.58714583
-2.28414207,3.56529803,0.00409371,0.00000000,0.00880688,0.18629345,0.80478061,2.47345714,0.00831088,0.58597981
-2.27813907,3.51837743,0.00408400,0.00000000,0.00954419,0.17684883,0.75292922,2.43712941,0.00829666,0.58922981
-2.27213607,3.49463193,0.00411058,0.00000000,0.01039979,0.16910675,0.70925086,2.41550990,0.00838796,0.59693392
-2.26613307,3.49354193,0.00417344,0.00000000,0.01138075,0.16299720,0.67371465,2.40829301,0.00857392,0.60902351
-2.26013007,3.51404207,0.00427188,0.00000000,0.01249190,0.15841826,0.64613173,2.41481332,0.00884285,0.62532645
-2.25412706,3.55457577,0.00440464,0.00000000,0.01373540,0.15524154,0.62617168,2.43408426,0.00918240,0.64557307
-2.24812406,3.61316153,0.00456994,0.00000000,0.01511043,0.15331793,0.61338096,2.46484459,0.00957988,0.66940439
-2.24212106,3.68746821,0.00476552,0.00000000,0.01661286,0.15248370,0.60720245,2.50561054,0.01002243,0.69638248
-2.23611806,3.77489611,0.00498873,0.00000000,0.01823500,0.15256659,0.60699558,2.55473147,0.01049733,0.72600235
-2.23011506,3.87266096,0.00523655,0.00000000,0.01996548,0.15339175,0.61205618,2.61044697,0.01099216,0.75770506
-2.22411206,3.97787802,0.00550568,0.00000000,0.02178919,0.15478729,0.62163596,2.67094358,0.01149506,0.79089146
-2.21810905,4.08764388,0.00579251,0.00000000,0.02368737,0.15658944,0.63496087,2.73440946,0.01199491,0.82493641
-2.21210605,4.19911370,0.00609324,0.00000000,0.02563776,0.15864698,0.65124851,2.79908561,0.01248152,0.85920273
-2.20610305,4.30957231,0.00640382,0.00000000,0.02761497,0.16082508,0.66972410,2.86331264,0.01294579,0.89305487
-2.20010005,4.41649772,0.00672003,0.00000000,0.02959089,0.16300826,0.68963522,2.92557215,0.01337987,0.92587178
-2.19409705,4.51761611,0.00703752,0.00000000,0.03153528,0.16510268,0.71026510,2.98452240,0.01377725,0.95705885
-2.18809405,4.61094787,0.00735179,0.00000000,0.03341648,0.16703753,0.73094458,3.03902767,0.01413289,0.98605868
-2.18209105,4.69484423,0.00765827,0.00000000,0.03520213,0.16876569,0.75106258,3.08818133,0.01444328,1.01236069
-2.17608804,4.76801454,0.00795235,0.00000000,0.03686007,0.17026366,0.77007529,3.13132255,0.01470645,1.03550932
-2.17008504,4.82954439,0.00822946,0.00000000,0.03835922,0.17153077,0.78751374,3.16804662,0.01492208,1.05511094
-2.16408204,4.87890474,0.00848511,0.00000000,0.03967047,0.17258784,0.80298997,3.19820894,0.01509140,1.07083947
-2.15807904,4.91595244,0.00871500,0.00000000,0.04076754,0.17347530,0.81620141,3.22192291,0.01521727,1.08244059
-2.15207604,4.94092242,0.00891509,0.00000000,0.04162785,0.17425087,0.82693359,3.23955162,0.01530408,1.08973480
-2.14607304,4.95441194,0.00908172,0.00000000,0.04223318,0.17498689,0.83506094,3.25169359,0.01535779,1.09261913
-2.14007004,4.95735722,0.00921171,0.00000000,0.04257029,0.17576744,0.84054548,3.25916262,0.01538578,1.09106770
-2.13406703,4.95100270,0.00930245,0.00000000,0.04263136,0.17668517,0.84343360,3.26296202,0.01539690,1.08513096
-2.12806403,4.93686357,0.00935201,0.00000000,0.04241427,0.17783815,0.84385058,3.26425363,0.01540128,1.07493380
-2.12206103,4.91668189,0.00935922,0.00000000,0.04192263,0.17932658,0.84199315,3.26432200,0.01541034,1.06067230
-2.11605803,4.89237710,0.00932376,0.00000000,0.04116574,0.18124954,0.83812015,3.26453459,0.01543661,1.04260933
-2.11005503,4.86599180,0.00924615,0.00000000,0.04015821,0.18370182,0.83254139,3.26629891,0.01549364,1.02106877
-2.10405203,4.83963411,0.00912784,0.00000000,0.03891957,0.18677087,0.82560536,3.27101783,0.01559581,0.99642866
-2.09804902,4.81541780,0.00897114,0.00000000,0.03747360,0.19053390,0.81768579,3.28004449,0.01575818,0.96911306
-2.09204602,4.79540233,0.00877923,0.00000000,0.03584758,0.19505525,0.80916795,3.29463850,0.01599623,0.93958304
-2.08604302,4.78153432,0.00855603,0.00000000,0.03407146,0.20038403,0.80043499,3.31592529,0.01632560,0.90832672
-2.08004002,4.77559305,0.00830618,0.00000000,0.03217700,0.20655209,0.79185496,3.34486034,0.01676182,0.87584882
-2.07403702,4.77914183,0.00803483,0.00000000,0.03019679,0.21357242,0.78376923,3.38220029,0.01731998,0.84265983
-2.06803402,4.79348768,0.00774754,0.00000000,0.02816339,0.22143803,0.77648263,3.42848241,0.01801435,0.80926534
-2.06203102,4.81965109,0.00745010,0.00000000,0.02610850,0.23012136,0.77025600,3.48401386,0.01885802,0.77615563
-2.05602801,4.85834759,0.00714839,0.00000000,0.02406216,0.23957427,0.76530136,3.54887174,0.01986252,0.74379615
-2.05002501,4.90998228,0.00684815,0.00000000,0.02205210,0.24972861,0.76178011,3.62291427,0.02103744,0.71261905
-2.04402201,4.97465774,0.00655487,0.00000000,0.02010322,0.26049756,0.75980420,3.70580296,0.02239007,0.68301613
-2.03801901,5.05219525,0.00627361,0.00000000,0.01823718,0.27177740,0.75944026,3.79703502,0.02392504,0.65533348
-2.03201601,5.14216834,0.00600886,0.00000000,0.01647211,0.28345010,0.76071649,3.89598449,0.02564408,0.62986788
-2.02601301,5.24394700,0.00576445,0.00000000,0.01482248,0.29538628,0.76363175,4.00195013,0.02754573,0.60686511
-2.02001001,5.35675012,0.00554344,0.00000000,0.01329913,0.30744870,0.76816649,4.11420733,0.02962523,0.58652004
-2.01400700,5.47970320,0.00534809,0.00000000,0.01190929,0.31949607,0.77429459,4.23206122,0.03187436,0.56897843
-2.00800400,5.61189780,0.00517983,0.00000000,0.01065687,0.33138705,0.78199560,4.35489754,0.03428147,0.55434012
-2.00200100,5.75244899,0.00503923,0.00000000,0.00954265,0.34298427,0.79126636,4.48222804,0.03683149,0.54266329
-1.99599800,5.90054703,0.00492610,0.00000000,0.00856468,0.35415823,0.80213122,4.61372715,0.03950610,0.53396947
-1.98999500,6.05549968,0.00483949,0.00000000,0.00771858,0.36479086,0.81465016,4.74925700,0.04228386,0.52824883
-1.98399200,6.21676179,0.00477776,0.00000000,0.00699797,0.37477868,0.82892414,4.88887842,0.04514054,0.52546530
-1.97798899,6.38394994,0.00473874,0.00000000,0.00639483,0.38403533,0.84509700,5.03284615,0.04804936,0.52556123
-1.97198599,6.55684010,0.00471973,0.00000000,0.00589991,0.39249335,0.86335371,5.18158760,0.05098139,0.52846115
-1.96598299,6.73534789,0.00471770,0.00000000,0.00550304,0.40010527,0.88391480,5.33566497,0.05390589,0.53407439
-1.95997999,6.91949171,0.00472933,0.00000000,0.00519349,0.40684382,0.90702685,5.49572203,0.05679076,0.54229659
-1.95397699,7.10934041,0.00475117,0.00000000,0.00496023,0.41270135,0.93294963,5.66241753,0.05960300,0.55300970
-1.94797399,7.30494806,0.00477969,0.00000000,0.00479223,0.41768849,0.96194008,5.83634830,0.06230910,0.56608096
-1.94197099,7.50627951,0.00481139,0.00000000,0.00467861,0.42183217,0.99423409,6.01796588,0.06487561,0.58136075
-1.93596798,7.71313126,0.00484292,0.00000000,0.00460890,0.42517312,1.03002682,6.20749113,0.06726957,0.59867972
-1.92996498,7.92505271,0.00487108,0.00000000,0.00457312,0.42776295,1.06945254,6.40483183,0.06945908,0.61784559
-1.92396198,8.14127300,0.00489295,0.00000000,0.00456195,0.42966111,1.11256524,6.60950834,0.07141379,0.63864004
-1.91795898,8.36063910,0.00490588,0.00000000,0.00456679,0.43093177,1.15932097,6.82059221,0.07310549,0.66081601
-1.91195598,8.58156987,0.00490757,0.00000000,0.00457987,0.43164093,1.20956297,7.03666256,0.07450862,0.68409610
-1.90595298,8.80203062,0.00489610,0.00000000,0.00459427,0.43185387,1.26301078,7.25578389,0.07560088,0.70817222
-1.89994997,9.01953155,0.00486991,0.00000000,0.00460399,0.43163304,1.31925399,7.47550842,0.07636371,0.73270697
-1.89394697,9.23115209,0.00482784,0.00000000,0.00460393,0.43103665,1.37775130,7.69290472,0.07678287,0.75733692
-1.88794397,9.43359207,0.00476914,0.00000000,0.00458996,0.43011788,1.43783543,7.90461287,0.07684885,0.78167788
-1.88194097,9.62324889,0.00469344,0.00000000,0.00455883,0.42892488,1.49872396,8.10692542,0.07655730,0.80533216
-1.87593797,9.79631818,0.00460077,0.00000000,0.00450824,0.42750140,1.55953585,8.29589135,0.07590934,0.82789767
-1.86993497,9.94891455,0.00449152,0.00000000,0.00443675,0.42588818,1.61931347,8.46743945,0.07491172,0.84897853
-1.86393197,10.07720690,0.00436642,0.00000000,0.00434375,0.42412479,1.67704921,8.61751585,0.07357694,0.86819678
-1.85792896,10.17756249,0.00422654,0.00000000,0.00422941,0.42225200,1.73171581,8.74222980,0.07192310,0.88520466
-1.85192596,10.24669269,0.00407320,0.00000000,0.00409459,0.42031427,1.78229923,8.83800083,0.06997371,0.89969697
-1.84592296,10.28179341,0.00390798,0.00000000,0.00394080,0.41836238,1.82783277,8.90170054,0.06775723,0.91142270
-1.83991996,10.28067288,0.00373269,0.00000000,0.00377008,0.41645582,1.86743094,8.93078186,0.06530656,0.92019556
-1.83391696,10.24186036,0.00354927,0.00000000,0.00358490,0.41466483,1.90032168,8.92338961,0.06265827,0.92590258
-1.82791396,10.16468997,0.00335977,0.00000000,0.00338809,0.41307186,1.92587548,8.87844668,0.05985181,0.92851044
-1.82191096,10.04935508,0.00316634,0.00000000,0.00318276,0.41177220,1.94363017,8.79571167,0.05692852,0.92806900
-1.81590795,9.89693036,0.00297112,0.00000000,0.00297215,0.41087372,1.95331014,8.67580486,0.05393064,0.92471189
-1.80990495,9.70936008,0.00277624,0.00000000,0.00275960,0.41049566,1.95483931,8.52020166,0.05090027,0.91865386
-1.80390195,9.48941319,0.00258375,0.00000000,0.00254844,0.41076623,1.94834703,8.33119357,0.04787834,0.91018503
-1.79789895,9.24060716,0.00239564,0.00000000,0.00234197,0.41181928,1.93416685,8.11181900,0.04490361,0.89966225
-1.79189595,8.96710447,0.00221373,0.00000000,0.00214336,0.41378996,1.91282808,7.86576755,0.04201177,0.88749776
-1.78589295,8.67358665,0.00203971,0.00000000,0.00195567,0.41680961,1.88504065,7.59726238,0.03923465,0.87414586
-1.77988994,8.36511216,0.00187511,0.00000000,0.00178179,0.42100004,1.85167380,7.31092685,0.03659963,0.86008794
-1.77388694,8.04696464,0.00172128,0.00000000,0.00162447,0.42646756,1.81372974,7.01164157,0.03412912,0.84581667
-1.76788394,7.72449872,0.00157941,0.00000000,0.00148633,0.43329693,1.77231336,6.70439869,0.03184033,0.83182011
-1.76188094,7.40299015,0.00145051,0.00000000,0.00136988,0.44154575,1.72859919,6.39415984,0.02974517,0.81856631
-1.75587794,7.08749665,0.00133547,0.00000000,0.00127753,0.45123947,1.68379728,6.08572367,0.02785032,0.80648914
-1.74987494,6.78273486,0.00123503,0.00000000,0.00121169,0.46236744,1.63911903,5.78360820,0.02615757,0.79597605
-1.74387194,6.49297779,0.00114986,0.00000000,0.00117477,0.47488028,1.59574453,5.49195172,0.02466418,0.78735807
-1.73786893,6.22197566,0.00108051,0.00000000,0.00116922,0.48868881,1.55479246,5.21443533,0.02336348,0.78090264
-1.73186593,5.97290170,0.00102753,0.00000000,0.00119757,0.50366459,1.51729350,4.95422823,0.02224554,0.77680924
-1.72586293,5.74832300,0.00099142,0.00000000,0.00126247,0.51964237,1.48416798,4.71395592,0.02129788,0.77520805
-1.71985993,5.55019508,0.00097269,0.00000000,0.00136667,0.53642405,1.45620826,4.49569026,0.02050624,0.77616144
-1.71385693,5.37987768,0.00097188,0.00000000,0.00151303,0.55378443,1.43406594,4.30095893,0.01985536,0.77966805
-1.70785393,5.23816839,0.00098957,0.00000000,0.00170447,0.57147809,1.41824395,4.13077135,0.01932968,0.78566892
-1.70185093,5.12534989,0.00102635,0.00000000,0.00194395,0.58924739,1.40909303,3.98565740,0.01891399,0.79405543
-1.69584792,5.04124617,0.00108290,0.00000000,0.00223434,0.60683098,1.40681240,3.86571478,0.01859404,0.80467808
-1.68984492,4.98528337,0.00115988,0.00000000,0.00257838,0.62397245,1.41145365,3.77066120,0.01835693,0.81735587
-1.68384192,4.95655065,0.00125799,0.00000000,0.00297852,0.64042869,1.42292738,3.69988757,0.01819149,0.83188534
-1.67783892,4.95385735,0.00137788,0.00000000,0.00343679,0.65597737,1.44101191,3.65250874,0.01808841,0.84804891
-1.67183592,4.97578341,0.00152016,0.00000000,0.00395463,0.67042327,1.46536308,3.62740949,0.01804033,0.86562197
-1.66583292,5.02072080,0.00168530,0.00000000,0.00453278,0.68360308,1.49552496,3.62328343,0.01804175,0.88437833
-1.65982991,5.08690488,0.00187364,0.00000000,0.00517106,0.69538841,1.53094065,3.63866429,0.01808883,0.90409390
-1.65382691,5.17243556,0.00208528,0.00000000,0.00586821,0.70568684,1.57096312,3.67194896,0.01817910,0.92454843
-1.64782391,5.27528911,0.00232005,0.00000000,0.00662178,0.71444117,1.61486575,3.72141323,0.01831109,0.94552551
-1.64182091,5.39332249,0.00257744,0.00000000,0.00742801,0.72162679,1.66185275,3.78522130,0.01848390,0.96681102
-1.63581791,5.52427237,0.00285659,0.00000000,0.00828168,0.72724758,1.71106945,3.86143099,0.01869680,0.98819045
-1.62981491,5.66575213,0.00315620,0.00000000,0.00917612,0.73133055,1.76161282,3.94799674,0.01894876,1.00944545
-1.62381191,5.81524947,0.00347454,0.00000000,0.01010316,0.73391974,1.81254253,4.04277281,0.01923813,1.03035035
-1.61780890,5.97012814,0.00380941,0.00000000,0.01105321,0.73506974,1.86289275,4.14351885,0.01956223,1.05066896
-1.61180590,6.12763622,0.00415819,0.00000000,0.01201532,0.73483935,1.91168512,4.24790991,0.01991720,1.07015239
-1.60580290,6.28492322,0.00451780,0.00000000,0.01297736,0.73328581,1.95794308,4.35355252,0.02029779,1.08853819
-1.59979990,6.43906760,0.00488484,0.00000000,0.01392626,0.73045996,2.00070747,4.45800796,0.02069739,1.10555124
-1.59379690,6.58711514,0.00525555,0.00000000,0.01484821,0.72640263,2.03905357,4.55882309,0.02110808,1.12090658
-1.58779390,6.72612793,0.00562600,0.00000000,0.01572904,0.72114259,2.07210919,4.65356854,0.02152080,1.13431427
-1.58179090,6.85324266,0.00599213,0.00000000,0.01655451,0.71469589,2.09907340,4.73988337,0.02192571,1.14548608
-1.57578789,6.96573607,0.00634987,0.00000000,0.01731073,0.70706685,2.11923538,4.81552469,0.02231247,1.15414386
-1.56978489,7.06109466,0.00669532,0.00000000,0.01798451,0.69825037,2.13199268,4.87842014,0.02267072,1.16002912
-1.56378189,7.13708517,0.00702481,0.00000000,0.01856378,0.68823534,2.13686808,4.92672076,0.02299051,1.16291322
-1.55777889,7.19182205,0.00733508,0.00000000,0.01903791,0.67700902,2.13352423,4.95885163,0.02326276,1.16260773
-1.55177589,7.22382807,0.00762335,0.00000000,0.01939808,0.66456174,2.12177523,4.97355742,0.02347971,1.15897405
-1.54577289,7.23208428,0.00788747,0.00000000,0.01963754,0.65089183,2.10159451,4.96994039,0.02363528,1.15193192
-1.53976988,7.21606619,0.00812594,0.00000000,0.01975185,0.63601020,2.07311815,4.94748831,0.02372541,1.14146596
-1.53376688,7.17576340,0.00833800,0.00000000,0.01973903,0.61994432,2.03664356,4.90609062,0.02374822,1.12762997
-1.52776388,7.11168109,0.00852362,0.00000000,0.01959965,0.60274134,1.99262293,4.84604139,0.02370422,1.11054834
-1.52176088,7.02482246,0.00868351,0.00000000,0.01933681,0.58447007,1.94165169,4.76802862,0.02359619,1.09041462
-1.51575788,6.91665251,0.00881902,0.00000000,0.01895607,0.56522178,1.88445214,4.67310985,0.02342917,1.06748702
-1.50975488,6.78904435,0.00893209,0.00000000,0.01846530,0.54510974,1.82185287,4.56267503,0.02321018,1.04208100
-1.50375188,6.64421038,0.00902513,0.00000000,0.01787445,0.52426751,1.75476450,4.43839808,0.02294792,1.01455933
