energy_ev,total_up,Ag_p_up,Ag_d_up,Cr_p_up,Cr_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up
3.25062531,0.68487928,0.03395252,0.02051090,0.03375997,0.36817434,0.00174597,0.03211996,0.00300883,0.30671275
3.25662831,0.63484270,0.03167641,0.01914699,0.03338602,0.33819935,0.00215736,0.03084601,0.00371798,0.28346457
3.26263132,0.59081491,0.02998215,0.01793868,0.03371722,0.31132397,0.00264658,0.02993504,0.00456139,0.26253334
3.26863432,0.55292994,0.02889615,0.01688644,0.03481516,0.28759673,0.00322348,0.02940567,0.00555609,0.24393320
3.27463732,0.52121921,0.02844087,0.01598785,0.03673780,0.26700823,0.00389802,0.02927202,0.00671932,0.22763193
3.28064032,0.49562363,0.02863449,0.01523804,0.03953837,0.24949857,0.00467998,0.02954386,0.00806803,0.21355779
3.28664332,0.47600616,0.02949054,0.01463013,0.04326385,0.23496524,0.00557860,0.03022662,0.00961827,0.20160676
3.29264632,0.46216395,0.03101731,0.01415566,0.04795333,0.22327091,0.00660222,0.03132139,0.01138458,0.19164961
3.29864932,0.45383930,0.03321720,0.01380499,0.05363608,0.21425085,0.00775783,0.03282476,0.01337921,0.18353872
3.30465233,0.45072911,0.03608591,0.01356764,0.06032945,0.20771952,0.00905063,0.03472854,0.01561135,0.17711413
3.31065533,0.45249245,0.03961157,0.01343261,0.06803666,0.20347628,0.01048352,0.03701940,0.01808635,0.17220878
3.31665833,0.45875621,0.04377379,0.01338853,0.07674458,0.20130999,0.01205670,0.03967847,0.02080493,0.16865278
3.32266133,0.46911904,0.04854278,0.01342390,0.08642171,0.20100257,0.01376722,0.04268084,0.02376246,0.16627672
3.32866433,0.48315381,0.05387854,0.01352716,0.09701632,0.20233163,0.01560860,0.04599522,0.02694833,0.16491405
3.33466733,0.50040910,0.05973028,0.01368676,0.10845514,0.20507228,0.01757059,0.04958355,0.03034549,0.16440261
3.34067034,0.52041020,0.06603600,0.01389118,0.12064247,0.20899829,0.01963894,0.05340086,0.03393013,0.16458559
3.34667334,0.54266029,0.07272252,0.01412897,0.13346014,0.21388305,0.02179540,0.05739528,0.03767164,0.16531191
3.35267634,0.56664223,0.07970591,0.01438876,0.14676818,0.21950024,0.02401778,0.06150838,0.04153274,0.16643645
3.35867934,0.59182148,0.08689225,0.01465925,0.16040640,0.22562476,0.02628024,0.06567570,0.04546995,0.16782008
3.36468234,0.61765051,0.09417903,0.01492933,0.17419692,0.23203393,0.02855373,0.06982770,0.04943432,0.16932980
3.37068534,0.64357486,0.10145690,0.01518809,0.18794757,0.23850907,0.03080651,0.07389095,0.05337240,0.17083911
3.37668834,0.66904103,0.10861193,0.01542497,0.20145611,0.24483765,0.03300496,0.07778967,0.05722751,0.17222857
3.38269135,0.69350577,0.11552820,0.01562989,0.21451523,0.25081594,0.03511439,0.08144750,0.06094118,0.17338672
3.38869435,0.71644675,0.12209074,0.01579343,0.22691799,0.25625203,0.03710000,0.08478948,0.06445478,0.17421126
3.39469735,0.73737398,0.12818852,0.01590703,0.23846365,0.26096926,0.03892795,0.08774415,0.06771121,0.17461046
3.40070035,0.75584138,0.13371765,0.01596317,0.24896350,0.26480964,0.04056631,0.09024565,0.07065666,0.17450471
3.40670335,0.77145799,0.13858434,0.01595559,0.25824662,0.26763733,0.04198616,0.09223584,0.07324227,0.17382803
3.41270635,0.78389803,0.14270767,0.01587945,0.26616496,0.26934172,0.04316246,0.09366613,0.07542572,0.17252950
3.41870935,0.79290919,0.14602197,0.01573148,0.27259793,0.26984000,0.04407488,0.09449918,0.07717254,0.17057447
3.42471236,0.79831861,0.14847870,0.01551010,0.27745586,0.26907903,0.04470850,0.09471011,0.07845720,0.16794525
3.43071536,0.80003622,0.15004772,0.01521547,0.28068246,0.26703630,0.04505420,0.09428749,0.07926383,0.16464149
3.43671836,0.79805500,0.15071786,0.01484945,0.28225594,0.26371991,0.04510901,0.09323364,0.07958667,0.16067991
3.44272136,0.79244814,0.15049687,0.01441561,0.28218887,0.25916751,0.04487605,0.09156463,0.07942999,0.15609349
3.44872436,0.78336336,0.14941061,0.01391903,0.28052682,0.25344425,0.04436441,0.08930970,0.07880779,0.15093010
3.45472736,0.77101441,0.14750162,0.01336614,0.27734570,0.24663975,0.04358868,0.08651026,0.07774306,0.14525061
3.46073037,0.75567047,0.14482711,0.01276453,0.27274809,0.23886429,0.04256839,0.08321840,0.07626670,0.13912656
3.46673337,0.73764380,0.14145654,0.01212265,0.26685883,0.23024442,0.04132724,0.07949519,0.07441632,0.13263750
3.47273637,0.71727651,0.13746879,0.01144954,0.25981984,0.22091814,0.03989220,0.07540859,0.07223469,0.12586816
3.47873937,0.69492703,0.13294925,0.01075453,0.25178479,0.21102991,0.03829260,0.07103128,0.06976819,0.11890553
3.48474237,0.67095701,0.12798680,0.01004695,0.24291360,0.20072580,0.03655909,0.06643835,0.06706520,0.11183599
3.49074537,0.64571938,0.12267090,0.00933585,0.23336723,0.19014888,0.03472272,0.06170514,0.06417455,0.10474278
3.49674837,0.61954794,0.11708899,0.00862977,0.22330287,0.17943516,0.03281400,0.05690505,0.06114406,0.09770357
3.50275138,0.59274905,0.11132415,0.00793653,0.21286977,0.16871014,0.03086211,0.05210770,0.05801928,0.09078864
3.50875438,0.56559564,0.10545321,0.00726303,0.20220594,0.15808612,0.02889417,0.04737728,0.05484244,0.08405940
3.51475738,0.53832357,0.09954535,0.00661519,0.19143562,0.14766042,0.02693476,0.04277118,0.05165164,0.07756745
3.52076038,0.51113040,0.09366120,0.00599783,0.18066769,0.13751429,0.02500547,0.03833910,0.04848036,0.07135408
3.52676338,0.48417627,0.08785233,0.00541467,0.16999499,0.12771270,0.02312468,0.03412237,0.04535710,0.06545033
3.53276638,0.45758664,0.08216131,0.00486836,0.15949443,0.11830482,0.02130749,0.03015369,0.04230542,0.05987734
3.53876938,0.43145639,0.07662207,0.00436052,0.14922771,0.10932510,0.01956574,0.02645719,0.03934407,0.05464714
3.54477239,0.40585500,0.07126056,0.00389183,0.13924270,0.10079478,0.01790819,0.02304874,0.03648732,0.04976365
3.55077539,0.38083216,0.06609569,0.00346216,0.12957510,0.09272370,0.01634079,0.01993654,0.03374547,0.04522388
3.55677839,0.35642345,0.06114036,0.00307065,0.12025040,0.08511240,0.01486696,0.01712186,0.03112535,0.04101924
3.56278139,0.33265563,0.05640258,0.00271590,0.11128585,0.07795409,0.01348798,0.01459994,0.02863096,0.03713680
3.56878439,0.30955140,0.05188651,0.00239605,0.10269242,0.07123665,0.01220335,0.01236094,0.02626403,0.03356059
3.57478739,0.28713304,0.04759350,0.00210896,0.09447650,0.06494444,0.01101117,0.01039099,0.02402459,0.03027270
3.58079040,0.26542519,0.04352296,0.00185225,0.08664144,0.05905981,0.00990851,0.00867309,0.02191148,0.02725433
3.58679340,0.24445641,0.03967306,0.00162347,0.07918870,0.05356438,0.00889167,0.00718813,0.01992274,0.02448656
3.59279640,0.22425973,0.03604131,0.00142016,0.07211874,0.04843999,0.00795650,0.00591572,0.01805599,0.02195105
3.59879940,0.20487227,0.03262493,0.00123991,0.06543152,0.04366934,0.00709861,0.00483492,0.01630863,0.01963044
3.60480240,0.18633406,0.02942110,0.00108041,0.05912679,0.03923637,0.00631351,0.00392492,0.01467809,0.01750870
3.61080540,0.16868634,0.02642704,0.00093950,0.05320410,0.03512640,0.00559676,0.00316558,0.01316184,0.01557121
3.61680840,0.15196948,0.02364003,0.00081521,0.04766262,0.03132609,0.00494409,0.00253781,0.01175751,0.01380486
3.62281141,0.13622085,0.02105734,0.00070572,0.04250084,0.02782325,0.00435136,0.00202393,0.01046286,0.01219793
3.62881441,0.12147271,0.01867611,0.00060939,0.03771630,0.02460658,0.00381465,0.00160785,0.00927576,0.01073997
3.63481741,0.10775042,0.01649323,0.00052477,0.03330517,0.02166538,0.00333025,0.00127517,0.00819419,0.00942165
3.64082041,0.09507102,0.01450528,0.00045056,0.02926203,0.01898925,0.00289460,0.00101331,0.00721617,0.00823459
3.64682341,0.08344230,0.01270840,0.00038562,0.02557960,0.01656783,0.00250433,0.00081142,0.00633980,0.00717114
3.65282641,0.07286236,0.01109829,0.00032892,0.02224869,0.01439061,0.00215620,0.00066039,0.00556322,0.00622431
3.65882941,0.06331973,0.00967023,0.00027956,0.01925818,0.01244680,0.00184709,0.00055272,0.00488463,0.00538756
3.66483242,0.05479392,0.00841917,0.00023675,0.01659513,0.01072530,0.00157399,0.00048244,0.00430238,0.00465479
3.67083542,0.04725637,0.00733980,0.00019978,0.01424502,0.00921471,0.00133397,0.00044498,0.00381499,0.00402024
3.67683842,0.04067176,0.00642670,0.00016801,0.01219202,0.00790340,0.00112421,0.00043703,0.00342124,0.00347847
3.68284142,0.03499948,0.00567455,0.00014087,0.01041936,0.00677967,0.00094196,0.00045641,0.00312022,0.00302439
3.68884442,0.03019515,0.00507822,0.00011785,0.00890972,0.00583185,0.00078458,0.00050193,0.00291141,0.00265322
3.69484742,0.02621227,0.00463293,0.00009848,0.00764557,0.00504856,0.00064954,0.00057327,0.00279473,0.00236057
3.70085043,0.02300358,0.00433441,0.00008236,0.00660959,0.00441877,0.00053443,0.00067081,0.00277055,0.00214242
3.70685343,0.02052238,0.00417892,0.00006912,0.00578495,0.00393202,0.00043697,0.00079554,0.00283967,0.00199517
3.71285643,0.01872352,0.00416330,0.00005840,0.00515556,0.00357847,0.00035501,0.00094888,0.00300329,0.00191557
3.71885943,0.01756408,0.00428492,0.00004993,0.00470629,0.00334902,0.00028660,0.00113256,0.00326289,0.00190079
3.72486243,0.01700383,0.00454157,0.00004343,0.00442305,0.00323526,0.00022991,0.00134847,0.00362011,0.00194831
3.73086543,0.01700522,0.00493130,0.00003866,0.00429283,0.00322952,0.00018329,0.00159852,0.00407652,0.00205586
3.73686843,0.01753321,0.00545221,0.00003541,0.00430363,0.00332468,0.00014527,0.00188447,0.00463342,0.00222134
3.74287144,0.01855474,0.00610213,0.00003351,0.00444436,0.00351415,0.00011455,0.00220778,0.00529155,0.00244270
3.74887444,0.02003799,0.00687837,0.00003277,0.00470465,0.00379162,0.00008999,0.00256948,0.00605081,0.00271784
3.75487744,0.02195151,0.00777736,0.00003307,0.00507461,0.00415093,0.00007060,0.00296996,0.00690994,0.00304441
3.76088044,0.02426318,0.00879428,0.00003427,0.00554463,0.00458584,0.00005558,0.00340889,0.00786621,0.00341972
3.76688344,0.02693929,0.00992282,0.00003625,0.00610507,0.00508982,0.00004425,0.00388504,0.00891513,0.00384059
3.77288644,0.02994347,0.01115486,0.00003890,0.00674603,0.00565587,0.00003610,0.00439621,0.01005022,0.00430323
3.77888944,0.03323596,0.01248029,0.00004214,0.00745715,0.00627634,0.00003074,0.00493910,0.01126278,0.00480314
3.78489245,0.03677288,0.01388688,0.00004587,0.00822741,0.00694283,0.00002796,0.00550932,0.01254176,0.00533504
3.79089545,0.04050589,0.01536027,0.00005000,0.00904499,0.00764605,0.00002765,0.00610132,0.01387376,0.00589285
3.79689845,0.04438211,0.01688409,0.00005446,0.00989725,0.00837586,0.00002987,0.00670847,0.01524303,0.00646972
3.80290145,0.04834434,0.01844020,0.00005915,0.01077075,0.00912126,0.00003485,0.00732310,0.01663165,0.00705808
3.80890445,0.05233167,0.02000906,0.00006401,0.01165134,0.00987050,0.00004298,0.00793665,0.01801984,0.00764974
3.81490745,0.05628041,0.02157029,0.00006897,0.01252434,0.01061127,0.00005482,0.00853986,0.01938627,0.00823610
3.82091046,0.06012537,0.02310325,0.00007396,0.01337483,0.01133089,0.00007118,0.00912293,0.02070860,0.00880836
3.82691346,0.06380140,0.02458786,0.00007894,0.01418792,0.01201664,0.00009306,0.00967583,0.02196399,0.00935773
3.83291646,0.06724516,0.02600540,0.00008385,0.01494919,0.01265603,0.00012177,0.01018854,0.02312977,0.00987575
3.83891946,0.07039706,0.02733944,0.00008867,0.01564505,0.01323716,0.00015886,0.01065138,0.02418410,0.01035462
3.84492246,0.07320320,0.02857675,0.00009339,0.01626320,0.01374911,0.00020626,0.01105528,0.02510663,0.01078745
3.85092546,0.07561739,0.02970821,0.00009802,0.01679304,0.01418225,0.00026622,0.01139210,0.02587921,0.01116862
3.85692846,0.07760290,0.03072965,0.00010259,0.01722610,0.01452860,0.00034137,0.01165487,0.02648649,0.01149406
3.86293147,0.07913416,0.03164259,0.00010716,0.01755637,0.01478212,0.00043478,0.01183808,0.02691645,0.01176146
3.86893447,0.08019796,0.03245487,0.00011182,0.01778058,0.01493894,0.00054988,0.01193783,0.02716091,0.01197051
3.87493747,0.08079443,0.03318103,0.00011669,0.01789848,0.01499750,0.00069057,0.01195196,0.02721578,0.01212298
3.88094047,0.08093751,0.03384252,0.00012191,0.01791290,0.01495868,0.00086111,0.01188017,0.02708131,0.01222284
3.88694347,0.08065491,0.03446771,0.00012765,0.01782982,0.01482579,0.00106615,0.01172401,0.02676210,0.01227621
3.89294647,0.07998766,0.03509157,0.00013412,0.01765829,0.01460446,0.00131062,0.01148682,0.02626697,0.01229122
3.89894947,0.07898915,0.03575516,0.00014155,0.01741026,0.01430252,0.00159971,0.01117361,0.02560876,0.01227789
3.90495248,0.07772366,0.03650487,0.00015018,0.01710039,0.01392972,0.00193869,0.01079089,0.02480392,0.01224778
3.91095548,0.07626455,0.03739137,0.00016028,0.01674569,0.01349742,0.00233284,0.01034643,0.02387200,0.01221372
3.91695848,0.07469219,0.03846847,0.00017213,0.01636519,0.01301827,0.00278724,0.00984905,0.02283509,0.01218934
3.92296148,0.07309151,0.03979172,0.00018600,0.01597956,0.01250576,0.00330662,0.00930825,0.02171721,0.01218865
3.92896448,0.07154952,0.04141695,0.00020217,0.01561075,0.01197385,0.00389511,0.00873398,0.02054356,0.01222552
3.93496748,0.07015281,0.04339875,0.00022091,0.01528163,0.01143651,0.00455605,0.00813629,0.01933996,0.01231320
3.94097049,0.06898504,0.04578894,0.00024248,0.01501567,0.01090735,0.00529176,0.00752508,0.01813210,0.01246384
3.94697349,0.06812468,0.04863515,0.00026710,0.01483677,0.01039926,0.00610330,0.00690983,0.01694502,0.01268794
3.95297649,0.06764302,0.05197944,0.00029499,0.01476908,0.00992406,0.00699027,0.00629934,0.01580253,0.01299400
3.95897949,0.06760244,0.05585724,0.00032633,0.01483701,0.00949229,0.00795064,0.00570159,0.01472683,0.01338810
3.96498249,0.06805520,0.06029637,0.00036127,0.01506532,0.00911298,0.00898056,0.00512356,0.01373807,0.01387363
3.97098549,0.06904263,0.06531649,0.00039996,0.01547931,0.00879357,0.01007434,0.00457117,0.01285415,0.01445110
3.97698849,0.07059474,0.07092873,0.00044250,0.01610519,0.00853984,0.01122436,0.00404918,0.01209054,0.01511799
3.98299150,0.07273040,0.07713568,0.00048899,0.01697044,0.00835599,0.01242114,0.00356124,0.01146013,0.01586884
3.98899450,0.07545788,0.08393175,0.00053952,0.01810430,0.00824473,0.01365347,0.00310989,0.01097328,0.01669530
3.99499750,0.07877586,0.09130371,0.00059421,0.01953829,0.00820744,0.01490860,0.00269667,0.01063778,0.01758641
4.00100050,0.08267476,0.09923156,0.00065318,0.02130671,0.00824440,0.01617252,0.00232217,0.01045893,0.01852890
4.00700350,0.08713832,0.10768953,0.00071658,0.02344710,0.00835505,0.01743030,0.00198618,0.01043964,0.01950764
4.01300650,0.09214541,0.11664729,0.00078460,0.02600054,0.00853829,0.01866656,0.00168782,0.01058053,0.02050614
4.01900950,0.09767196,0.12607112,0.00085752,0.02901192,0.00879277,0.01986586,0.00142569,0.01087997,0.02150709
4.02501251,0.10369285,0.13592513,0.00093566,0.03252988,0.00911722,0.02101324,0.00119801,0.01133427,0.02249300
4.03101551,0.11018375,0.14617230,0.00101939,0.03660661,0.00951070,0.02209468,0.00100273,0.01193764,0.02344677
4.03701851,0.11712289,0.15677547,0.00110918,0.04129735,0.00997290,0.02309762,0.00083775,0.01268237,0.02435236
4.04302151,0.12449253,0.16769801,0.00120556,0.04665961,0.01050440,0.02401137,0.00070096,0.01355884,0.02519532
4.04902451,0.13228030,0.17890425,0.00130910,0.05275207,0.01110683,0.02482752,0.00059041,0.01455559,0.02596340
4.05502751,0.14048022,0.19035978,0.00142040,0.05963336,0.01178306,0.02554019,0.00050440,0.01565945,0.02664696
4.06103052,0.14909353,0.20203134,0.00154007,0.06736045,0.01253734,0.02614630,0.00044156,0.01685568,0.02723939
4.06703352,0.15812924,0.21388666,0.00166871,0.07598699,0.01337536,0.02664562,0.00040098,0.01812807,0.02773747
4.07303652,0.16760459,0.22589415,0.00180685,0.08556160,0.01430433,0.02704079,0.00038220,0.01945927,0.02814150
4.07903952,0.17754528,0.23802249,0.00195494,0.09612609,0.01533296,0.02733718,0.00038537,0.02083103,0.02845549
4.08504252,0.18798573,0.25024037,0.00211328,0.10771387,0.01647150,0.02754271,0.00041121,0.02222458,0.02868716
4.09104552,0.19896918,0.26251636,0.00228204,0.12034858,0.01773171,0.02766751,0.00046109,0.02362109,0.02884786
4.09704852,0.21054797,0.27481899,0.00246115,0.13404306,0.01912678,0.02772357,0.00053705,0.02500217,0.02895245
4.10305153,0.22278367,0.28711717,0.00265035,0.14879868,0.02067132,0.02772431,0.00064178,0.02635046,0.02901902
4.10905453,0.23574729,0.29938099,0.00284914,0.16460520,0.02238129,0.02768414,0.00077866,0.02765018,0.02906865
4.11505753,0.24951949,0.31158284,0.00305674,0.18144108,0.02427385,0.02761800,0.00095170,0.02888777,0.02912499
4.12106053,0.26419053,0.32369884,0.00327219,0.19927423,0.02636729,0.02754094,0.00116549,0.03005249,0.02921386
4.12706353,0.27986010,0.33571052,0.00349424,0.21806330,0.02868079,0.02746769,0.00142515,0.03113695,0.02936277
4.13306653,0.29663663,0.34760665,0.00372150,0.23775913,0.03123421,0.02741231,0.00173620,0.03213757,0.02960035
4.13906953,0.31463608,0.35938498,0.00395238,0.25830649,0.03404776,0.02738790,0.00210444,0.03305491,0.02995576
4.14507254,0.33398006,0.37105373,0.00418520,0.27964576,0.03714152,0.02740635,0.00253579,0.03389394,0.03045806
4.15107554,0.35479293,0.38263276,0.00441821,0.30171450,0.04053491,0.02747810,0.00303610,0.03466402,0.03113546
4.15707854,0.37719804,0.39415410,0.00464965,0.32444858,0.04424600,0.02761206,0.00361092,0.03537884,0.03201459
4.16308154,0.40131283,0.40566167,0.00487780,0.34778281,0.04829068,0.02781549,0.00426525,0.03605605,0.03311964
4.16908454,0.42724297,0.41721022,0.00510104,0.37165091,0.05268171,0.02809388,0.00500329,0.03671687,0.03447160
4.17508754,0.45507545,0.42886328,0.00531788,0.39598468,0.05742766,0.02845097,0.00582816,0.03738536,0.03608731
4.18109055,0.48487110,0.44069020,0.00552699,0.42071240,0.06253180,0.02888863,0.00674162,0.03808773,0.03797871
4.18709355,0.51665652,0.45276229,0.00572721,0.44575651,0.06799092,0.02940689,0.00774385,0.03885141,0.04015201
4.19309655,0.55041607,0.46514825,0.00591757,0.47103065,0.07379423,0.03000383,0.00883319,0.03970420,0.04260701
4.19909955,0.58608426,0.47790920,0.00609729,0.49643639,0.07992229,0.03067561,0.01000601,0.04067322,0.04533651
4.20510255,0.62353907,0.49109335,0.00626575,0.52185982,0.08634620,0.03141635,0.01125656,0.04178411,0.04832597
4.21110555,0.66259679,0.50473083,0.00642244,0.54716843,0.09302701,0.03221820,0.01257698,0.04306009,0.05155336
4.21710855,0.70300885,0.51882903,0.00656698,0.57220857,0.09991543,0.03307125,0.01395735,0.04452134,0.05498926
4.22311156,0.74446113,0.53336855,0.00669905,0.59680391,0.10695194,0.03396364,0.01538585,0.04618435,0.05859727
4.22911456,0.78657616,0.54830033,0.00681837,0.62075526,0.11406744,0.03488159,0.01684903,0.04806158,0.06233480
4.23511756,0.82891833,0.56354408,0.00692466,0.64384191,0.12118421,0.03580960,0.01833223,0.05016125,0.06615411
4.24112056,0.87100236,0.57898818,0.00701763,0.66582483,0.12821750,0.03673064,0.01981999,0.05248734,0.07000373
4.24712356,0.91230468,0.59449118,0.00709701,0.68645164,0.13507748,0.03762645,0.02129670,0.05503974,0.07383008
4.25312656,0.95227765,0.60988484,0.00716249,0.70546338,0.14167163,0.03847794,0.02274716,0.05781461,0.07757945
4.25912956,0.99036585,0.62497865,0.00721379,0.72260284,0.14790747,0.03926559,0.02415729,0.06080487,0.08119995
4.26513257,1.02602404,0.63956563,0.00725068,0.73762405,0.15369542,0.03997000,0.02551481,0.06400071,0.08464371
4.27113557,1.05873574,0.65342902,0.00727301,0.75030262,0.15895181,0.04057237,0.02680989,0.06739023,0.08786894
4.27713857,1.08803166,0.66634965,0.00728080,0.76044611,0.16360184,0.04105509,0.02803574,0.07096006,0.09084182
4.28314157,1.11350698,0.67811350,0.00727422,0.76790413,0.16758225,0.04140230,0.02918913,0.07469588,0.09353820
4.28914457,1.13483659,0.68851920,0.00725372,0.77257731,0.17084373,0.04160036,0.03027072,0.07858291,0.09594492
4.29514757,1.15178744,0.69738483,0.00722000,0.77442457,0.17335278,0.04163835,0.03128527,0.08260633,0.09806061
4.30115058,1.16422731,0.70455402,0.00717409,0.77346831,0.17509297,0.04150840,0.03224166,0.08675138,0.09989600
4.30715358,1.17212947,0.70990088,0.00711733,0.76979692,0.17606563,0.04120600,0.03315270,0.09100356,0.10147371
4.31315658,1.17557302,0.71333357,0.00705137,0.76356446,0.17628969,0.04073015,0.03403474,0.09534843,0.10282729
4.31915958,1.17473881,0.71479656,0.00697815,0.75498739,0.17580093,0.04008337,0.03490710,0.09977146,0.10399984
4.32516258,1.16990115,0.71427143,0.00689985,0.74433842,0.17465046,0.03927170,0.03579131,0.10425767,0.10504198
4.33116558,1.16141594,0.71177644,0.00681880,0.73193779,0.17290267,0.03830442,0.03671025,0.10879123,0.10600946
4.33716858,1.14970559,0.70736487,0.00673744,0.71814237,0.17063264,0.03719381,0.03768714,0.11335500,0.10696034
4.34317159,1.13524188,0.70112252,0.00665817,0.70333316,0.16792322,0.03595479,0.03874454,0.11793016,0.10795204
4.34917459,1.11852752,0.69316448,0.00658328,0.68790191,0.16486192,0.03460443,0.03990334,0.12249581,0.10903833
4.35517759,1.10007749,0.68363155,0.00651485,0.67223754,0.16153773,0.03316157,0.04118182,0.12702879,0.11026640
4.36118059,1.08040109,0.67268644,0.00645465,0.65671311,0.15803810,0.03164623,0.04259483,0.13150360,0.11167426
4.36718359,1.05998573,0.66051014,0.00640405,0.64167410,0.15444615,0.03007922,0.04415317,0.13589256,0.11328852
4.37318659,1.03928310,0.64729846,0.00636396,0.62742850,0.15083834,0.02848161,0.04586316,0.14016617,0.11512273
4.37918959,1.01869841,0.63325902,0.00633480,0.61423935,0.14728262,0.02687440,0.04772649,0.14429371,0.11717645
4.38519260,0.99858314,0.61860858,0.00631646,0.60231988,0.14383710,0.02527809,0.04974031,0.14824411,0.11943494
4.39119560,0.97923129,0.60357086,0.00630836,0.59183165,0.14054941,0.02371238,0.05189757,0.15198689,0.12186968
4.39719860,0.96087927,0.58837471,0.00630943,0.58288542,0.13745660,0.02219599,0.05418766,0.15549345,0.12443962
4.40320160,0.94370899,0.57325242,0.00631824,0.57554469,0.13458561,0.02074641,0.05659716,0.15873825,0.12709307
4.40920460,0.92785371,0.55843818,0.00633304,0.56983156,0.13195417,0.01937980,0.05911082,0.16170017,0.12977025
4.41520760,0.91340610,0.54416640,0.00635190,0.56573434,0.12957219,0.01811088,0.06171261,0.16436375,0.13240620
4.42121061,0.90042753,0.53066978,0.00637283,0.56321637,0.12744326,0.01695290,0.06438675,0.16672026,0.13493405
4.42721361,0.88895815,0.51817687,0.00639386,0.56222536,0.12556644,0.01591761,0.06711876,0.16876857,0.13728846
4.43321661,0.87902663,0.50690919,0.00641323,0.56270270,0.12393789,0.01501526,0.06989629,0.17051577,0.13940884
4.43921961,0.87065905,0.49707763,0.00642947,0.56459199,0.12255257,0.01425457,0.07270982,0.17197729,0.14124254
4.44522261,0.86388623,0.48887826,0.00644149,0.56784637,0.12140554,0.01364279,0.07555310,0.17317674,0.14274750
4.45122561,0.85874910,0.48248767,0.00644866,0.57243413,0.12049310,0.01318566,0.07842333,0.17414520,0.14389440
4.45722861,0.85530174,0.47805775,0.00645090,0.57834245,0.11981351,0.01288751,0.08132099,0.17492017,0.14466825
4.46323162,0.85361207,0.47571041,0.00644868,0.58557900,0.11936735,0.01275119,0.08424943,0.17554409,0.14506919
4.46923462,0.85376026,0.47553229,0.00644300,0.59417150,0.11915749,0.01277818,0.08721423,0.17606247,0.14511258
4.47523762,0.85583519,0.47756991,0.00643543,0.60416548,0.11918879,0.01296864,0.09022228,0.17652189,0.14482847
4.48124062,0.85992935,0.48182554,0.00642798,0.61562047,0.11946745,0.01332145,0.09328078,0.17696778,0.14426028
4.48724362,0.86613271,0.48825415,0.00642308,0.62860507,0.12000015,0.01383438,0.09639618,0.17744229,0.14346306
4.49324662,0.87452638,0.49676185,0.00642351,0.64319139,0.12079321,0.01450420,0.09957316,0.17798216,0.14250120
4.49924962,0.88517638,0.50720593,0.00643223,0.65944941,0.12185158,0.01532689,0.10281368,0.17861705,0.14144589
4.50525263,0.89812843,0.51939695,0.00645234,0.67744164,0.12317801,0.01629785,0.10611631,0.17936811,0.14037241
4.51125563,0.91340408,0.53310276,0.00648694,0.69721862,0.12477232,0.01741216,0.10947576,0.18024712,0.13935734
4.51725863,0.93099861,0.54805468,0.00653904,0.71881554,0.12663094,0.01866488,0.11288278,0.18125619,0.13847593
4.52326163,0.95088091,0.56395557,0.00661145,0.74225016,0.12874670,0.02005131,0.11632431,0.18238807,0.13779967
4.52926463,0.97299536,0.58048959,0.00670671,0.76752215,0.13110881,0.02156731,0.11978409,0.18362704,0.13739409
4.53526763,0.99726547,0.59733334,0.00682701,0.79461379,0.13370325,0.02320955,0.12324340,0.18495040,0.13731703
4.54127064,1.02359908,0.61416785,0.00697411,0.82349174,0.13651323,0.02497574,0.12668217,0.18633037,0.13761720
4.54727364,1.05189444,0.63069091,0.00714932,0.85410965,0.13951995,0.02686475,0.13008017,0.18773639,0.13833313
4.55327664,1.08204666,0.64662903,0.00735344,0.88641115,0.14270329,0.02887673,0.13341824,0.18913758,0.13949256
4.55927964,1.11395387,0.66174855,0.00758673,0.92033281,0.14604269,0.03101300,0.13667956,0.19050527,0.14111206
4.56528264,1.14752232,0.67586514,0.00784893,0.95580660,0.14951780,0.03327596,0.13985061,0.19181533,0.14319700
4.57128564,1.18267000,0.68885121,0.00813920,0.99276139,0.15310904,0.03566871,0.14292206,0.19305025,0.14574168
4.57728864,1.21932805,0.70064067,0.00845615,1.03112329,0.15679796,0.03819470,0.14588913,0.19420073,0.14872969
4.58329165,1.25743979,0.71123087,0.00879783,1.07081445,0.16056726,0.04085714,0.14875176,0.19526664,0.15213432
4.58929465,1.29695717,0.72068131,0.00916174,1.11175033,0.16440064,0.04365838,0.15151420,0.19625743,0.15591911
4.59529765,1.33783470,0.72910924,0.00954484,1.15383552,0.16828231,0.04659913,0.15418427,0.19719170,0.16003844
4.60130065,1.38002123,0.73668232,0.00994360,1.19695823,0.17219628,0.04967773,0.15677232,0.19809616,0.16443816
4.60730365,1.42344992,0.74360851,0.01035400,1.24098391,0.17612550,0.05288934,0.15928973,0.19900389,0.16905635
4.61330665,1.46802725,0.75012390,0.01077159,1.28574841,0.18005092,0.05622517,0.16174737,0.19995208,0.17382407
4.61930965,1.51362175,0.75647883,0.01119151,1.33105126,0.18395052,0.05967185,0.16415392,0.20097930,0.17866635
4.62531266,1.56005341,0.76292329,0.01160863,1.37664962,0.18779855,0.06321092,0.16651419,0.20212257,0.18350322
4.63131566,1.60708458,0.76969202,0.01201757,1.42225361,0.19156484,0.06681840,0.16882774,0.20341428,0.18825093
4.63731866,1.65441329,0.77699050,0.01241282,1.46752347,0.19521458,0.07046473,0.17108766,0.20487932,0.19282345
