energy_ev,total_up,total_down,Mn_p_up,Mn_p_down,Mn_d_up,Mn_d_down,N_s_up,N_s_down,N_p_up,N_p_down,S_s_up,S_s_down,S_p_up,S_p_down,Ti_p_up,Ti_p_down,Ti_d_up,Ti_d_down
-0.87943972,5.29077381,-2.29808053,0.40221297,-0.14147810,2.57128705,-0.83207131,0.03983280,-0.00136080,0.09544270,-0.07044637,0.03615526,-0.00270339,0.20959424,-0.14850033,0.83869323,-0.57257056,1.64215318,-1.05391451
-0.87343672,5.15977510,-2.29480168,0.39449049,-0.14340051,2.52072489,-0.84190289,0.03986859,-0.00140688,0.09228976,-0.06928876,0.03543567,-0.00267615,0.20580833,-0.14681245,0.81494631,-0.57160837,1.58659609,-1.04446872
-0.86743372,5.01477113,-2.28630926,0.38596105,-0.14521496,2.46280788,-0.84942597,0.03984982,-0.00145552,0.08914710,-0.06782221,0.03464674,-0.00266173,0.20160805,-0.14456393,0.78886569,-0.56871788,1.52694071,-1.03313196
-0.86143072,4.85903011,-2.27277572,0.37684758,-0.14689444,2.39894601,-0.85427635,0.03980764,-0.00150780,0.08610101,-0.06606931,0.03381473,-0.00266071,0.19708475,-0.14178731,0.76095746,-0.56402871,1.46438593,-1.02028692
-0.85542771,4.69598069,-2.25454907,0.36737706,-0.14841810,2.33066847,-0.85620603,0.03977448,-0.00156500,0.08323213,-0.06406051,0.03296652,-0.00267394,0.19233542,-0.13852800,0.73174557,-0.55771159,1.40015171,-1.00635713
-0.84942471,4.52910722,-2.23212807,0.35777368,-0.14977040,2.25957250,-0.85508015,0.03978275,-0.00162850,0.08061316,-0.06183310,0.03212872,-0.00270245,0.18745922,-0.13484240,0.70175774,-0.54997010,1.33544624,-0.99179118
-0.84342171,4.36184638,-2.20613343,0.34825223,-0.15094017,2.18727128,-0.85087117,0.03986346,-0.00169985,0.07830693,-0.05943002,0.03132679,-0.00274745,0.18255397,-0.13079565,0.67151185,-0.54103173,1.27143456,-0.97704630
-0.83741871,4.19748888,-2.17727650,0.33901213,-0.15191974,2.11534301,-0.84365030,0.04004497,-0.00178066,0.07636471,-0.05689838,0.03058423,-0.00281024,0.17771295,-0.12645931,0.64150347,-0.53113885,1.20920981,-0.96257209
-0.83141571,4.03908957,-2.14632706,0.33023227,-0.15270415,2.04528294,-0.83357671,0.04035175,-0.00187259,0.07482505,-0.05428802,0.02992180,-0.00289218,0.17302194,-0.12190894,0.61219474,-0.52054008,1.14976797,-0.94879514
-0.82541271,3.88938903,-2.11408168,0.32206680,-0.15329055,1.97846017,-0.82088498,0.04080329,-0.00197732,0.07371290,-0.05164987,0.02935687,-0.00299462,0.16855674,-0.11722179,0.58400521,-0.50948247,1.09398670,-0.93610551
-0.81940970,3.75074885,-2.08133410,0.31464192,-0.15367776,1.91608050,-0.80587118,0.04141321,-0.00209650,0.07303931,-0.04903440,0.02890294,-0.00311883,0.16438129,-0.11247459,0.55730463,-0.49820491,1.04260878,-0.92484546
-0.81340670,3.62510232,-2.04884890,0.30805393,-0.15386609,1.85915656,-0.78887829,0.04218863,-0.00223172,0.07280140,-0.04649017,0.02856927,-0.00326598,0.16054633,-0.10774164,0.53240787,-0.48693306,0.99623045,-0.91530115
-0.80740370,3.51392153,-2.01733952,0.30236834,-0.15385739,1.80848598,-0.77028148,0.04312972,-0.00238445,0.07298287,-0.04406245,0.02836064,-0.00343705,0.15708870,-0.10309322,0.50957220,-0.47587588,0.95529474,-0.90769739
-0.80140070,3.41820112,-1.98745120,0.29762005,-0.15365530,1.76463797,-0.75047373,0.04422959,-0.00255604,0.07355481,-0.04179206,0.02827735,-0.00363286,0.15403127,-0.09859434,0.48899645,-0.46522394,0.92008955,-0.90219575
-0.79539770,3.33845822,-1.95974941,0.29381459,-0.15326571,1.72794837,-0.72985252,0.04547444,-0.00274764,0.07447686,-0.03971446,0.02831537,-0.00385399,0.15138352,-0.09430385,0.47082230,-0.45514935,0.89075032,-0.89889581
-0.78939470,3.27474775,-1.93471381,0.29093022,-0.15269741,1.69852284,-0.70880782,0.04684401,-0.00296023,0.07569871,-0.03785899,0.02846658,-0.00410080,0.14914255,-0.09027399,0.45513716,-0.44580719,0.86726682,-0.89783937
-0.78339170,3.22669132,-1.91273752,0.28892075,-0.15196281,1.67624769,-0.68771188,0.04831225,-0.00319453,0.07716182,-0.03624845,0.02871924,-0.00437343,0.14729462,-0.08655027,0.44197841,-0.43733817,0.84949351,-0.89901720
-0.77738869,3.19351798,-1.89413121,0.28771893,-0.15107868,1.66080724,-0.66691113,0.04984826,-0.00345106,0.07880137,-0.03489892,0.02905855,-0.00467180,0.14581701,-0.08317157,0.43133876,-0.42987216,0.83716281,-0.90237782
-0.77138569,3.17411446,-1.87913141,0.28724020,-0.15006692,1.65170690,-0.64672021,0.05141741,-0.00373008,0.08054827,-0.03381979,0.02946726,-0.00499567,0.14468007,-0.08017067,0.42317221,-0.42353234,0.82990077,-0.90783765
-0.76538269,3.16708243,-1.86791196,0.28738665,-0.14895521,1.64830053,-0.62741834,0.05298256,-0.00403164,0.08233138,-0.03301402,0.02992648,-0.00534465,0.14384943,-0.07757475,0.41740044,-0.41843930,0.82724438,-0.91529201
-0.75937969,3.17080040,-1.86059772,0.28805103,-0.14777744,1.64982087,-0.60924785,0.05450546,-0.00435554,0.08407959,-0.03247864,0.03041633,-0.00571825,0.14328822,-0.07540619,0.41391913,-0.41471505,0.82865975,-0.92462610
-0.75337669,3.18348754,-1.85727942,0.28912061,-0.14657405,1.65541159,-0.59241470,0.05594806,-0.00470137,0.08572401,-0.03220538,0.03091678,-0.00611592,0.14295912,-0.07368329,0.41260404,-0.41248620,0.83356086,-0.93572559
-0.74737369,3.20326729,-1.85802854,0.29048082,-0.14539192,1.66415985,-0.57709079,0.05727387,-0.00506853,0.08719995,-0.03218139,0.03140834,-0.00653711,0.14282630,-0.07242094,0.41331661,-0.41188619,0.84132793,-0.94848597
-0.74137069,3.22822838,-1.86291109,0.29201848,-0.14428413,1.67512790,-0.56341764,0.05844923,-0.00545624,0.08844874,-0.03239011,0.03187275,-0.00698128,0.14285697,-0.07163132,0.41590883,-0.41305622,0.85132516,-0.96282041
-0.73536768,3.25648152,-1.87199951,0.29362471,-0.14330930,1.68738280,-0.55151107,0.05944439,-0.00586356,0.08941940,-0.03281211,0.03229354,-0.00744796,0.14302277,-0.07132427,0.42022736,-0.41614471,0.86291735,-0.97866555
-0.72936468,3.28621016,-1.88538174,0.29519718,-0.14253051,1.70002325,-0.54146643,0.06023444,-0.00628939,0.09006999,-0.03342600,0.03265654,-0.00793673,0.14330062,-0.07150767,0.42611670,-0.42130509,0.87548497,-0.99598516
-0.72336168,3.31571399,-1.90316675,0.29664204,-0.14201408,1.71220287,-0.53336389,0.06080001,-0.00673253,0.09036863,-0.03420923,0.03295021,-0.00844726,0.14367338,-0.07218745,0.43342165,-0.42869198,0.88843748,-1.01477126
-0.71735868,3.34344462,-1.92548635,0.29787517,-0.14182783,1.72314935,-0.52727347,0.06112777,-0.00719162,0.09029428,-0.03513885,0.03316586,-0.00897924,0.14412996,-0.07336747,0.44198883,-0.43845577,0.90122466,-1.03504296
-0.71135568,3.36803268,-1.95249275,0.29882308,-0.14203921,1.73217908,-0.52325927,0.06121062,-0.00766516,0.08983705,-0.03619223,0.03329777,-0.00953239,0.14466530,-0.07504919,0.45166756,-0.45073584,0.91334589,-1.05684290
-0.70535268,3.38830643,-1.98435211,0.29942326,-0.14271314,1.73870740,-0.52138266,0.06104763,-0.00815150,0.08899824,-0.03734754,0.03334310,-0.01010635,0.14527986,-0.07723116,0.46231015,-0.46565257,0.92435723,-1.08023163
-0.69934967,3.40330215,-2.02123428,0.29962416,-0.14390968,1.74225426,-0.52170419,0.06064383,-0.00864880,0.08778997,-0.03858419,0.03330178,-0.01070067,0.14597900,-0.07990832,0.47377173,-0.48329857,0.93387650,-1.10528025
-0.69334667,3.41226668,-2.06329914,0.29938490,-0.14568168,1.74244584,-0.52428393,0.06000966,-0.00915501,0.08623452,-0.03988313,0.03317619,-0.01131462,0.14677204,-0.08307128,0.48590984,-0.50372948,0.94158617,-1.13206161
-0.68734367,3.41465306,-2.11068030,0.29867466,-0.14807239,1.73901230,-0.52918036,0.05916037,-0.00966781,0.08436331,-0.04122700,0.03297086,-0.01194717,0.14767125,-0.08670549,0.49858378,-0.52695484,0.94723448,-1.16064066
-0.68134067,3.41011016,-2.16346698,0.29747185,-0.15111316,1.73178243,-0.53644775,0.05811516,-0.01018457,0.08221572,-0.04260009,0.03269202,-0.01259685,0.14869072,-0.09079045,0.51165407,-0.55292948,0.95063478,-1.19106435
-0.67533767,3.39846740,-2.22168516,0.29576333,-0.15482144,1.72067569,-0.54613220,0.05689633,-0.01070233,0.07983757,-0.04398831,0.03234717,-0.01326164,0.14984517,-0.09529906,0.52498191,-0.58154603,0.95166341,-1.22335175
-0.66933467,3.37971586,-2.28527892,0.29354339,-0.15919891,1.70569228,-0.55826660,0.05552829,-0.01121774,0.07727955,-0.04537898,0.03194462,-0.01393888,0.15114872,-0.10019701,0.53842893,-0.61262893,0.95025618,-1.25748473
-0.66333167,3.35398684,-2.35409329,0.29081287,-0.16423021,1.68690209,-0.57286488,0.05403664,-0.01172705,0.07459556,-0.04676058,0.03149301,-0.01462520,0.15261376,-0.10544245,0.55185711,-0.64593047,0.94640396,-1.29339987
-0.65732866,3.32152908,-2.42785959,0.28757835,-0.16988196,1.66443301,-0.58991583,0.05244723,-0.01222610,0.07184095,-0.04812242,0.03100097,-0.01531647,0.15424983,-0.11098588,0.56512901,-0.68112929,0.94014736,-1.33098202
-0.65132566,3.28268582,-2.50618429,0.28385137,-0.17610248,1.63845932,-0.60937707,0.05078533,-0.01271033,0.06907088,-0.04945439,0.03047666,-0.01600777,0.15606260,-0.11677036,0.57810827,-0.71783153,0.93157097,-1.37005976
-0.64532266,3.23787255,-2.58854241,0.27964786,-0.18282205,1.60919066,-0.63116945,0.04907490,-0.01317482,0.06633873,-0.05074663,0.02992753,-0.01669343,0.15805297,-0.12273196,0.59066038,-0.75557497,0.92079717,-1.41040324
-0.63931966,3.18755634,-2.67427589,0.27498769,-0.18995381,1.57686206,-0.65517245,0.04733794,-0.01361436,0.06369469,-0.05198925,0.02936010,-0.01736707,0.16021628,-0.12880064,0.60265360,-0.79383604,0.90797994,-1.45172452
-0.63331666,3.13223732,-2.76259763,0.26989431,-0.19739536,1.54172526,-0.68122079,0.04559407,-0.01402354,0.06118455,-0.05317220,0.02877976,-0.01802170,0.16254177,-0.13490134,0.61396013,-0.83203978,0.89329870,-1.49368032
-0.62731366,3.07243300,-2.85260118,0.26439467,-0.20503090,1.50404171,-0.70910275,0.04386014,-0.01439688,0.05884863,-0.05428508,0.02819077,-0.01864989,0.16501209,-0.14095547,0.62445727,-0.86957247,0.87695247,-1.53587748
-0.62131066,3.00866539,-2.94327606,0.25851907,-0.21273406,1.46407726,-0.73856019,0.04215008,-0.01472895,0.05672115,-0.05531718,0.02759622,-0.01924392,0.16760313,-0.14688257,0.63402873,-0.90579643,0.85915430,-1.57788061
-0.61530765,2.94145149,-3.03352825,0.25230126,-0.22037114,1.42209847,-0.76929065,0.04047485,-0.01501456,0.05482965,-0.05625751,0.02699814,-0.01979600,0.17028402,-0.15260221,0.64256588,-0.94006671,0.84012636,-1.61922188
-0.60930465,2.87129677,-3.12220519,0.24577852,-0.22780471,1.37837065,-0.80095130,0.03884247,-0.01524892,0.05319490,-0.05709499,0.02639761,-0.02029848,0.17301742,-0.15803608,0.64996907,-0.97174879,0.82009551,-1.65941251
-0.60330165,2.79869173,-3.20812433,0.23899180,-0.23489761,1.33315730,-0.83316483,0.03725824,-0.01542782,0.05183090,-0.05781869,0.02579497,-0.02074407,0.17576004,-0.16311006,0.65614885,-1.00023687,0.79928959,-1.69795549
-0.59729865,2.72411116,-3.29010419,0.23198583,-0.24151690,1.28672070,-0.86552699,0.03572497,-0.01554780,0.05074530,-0.05841822,0.02519003,-0.02112614,0.17846347,-0.16775637,0.66102721,-1.02497173,0.77793432,-1.73435911
-0.59129565,2.64801582,-3.36699665,0.22480921,-0.24753784,1.23932350,-0.89761556,0.03424332,-0.01560635,0.04993994,-0.05888411,0.02458232,-0.02143887,0.18107526,-0.17191555,0.66453891,-1.04545761,0.75625096,-1.76815070
-0.58529265,2.57085603,-3.43771920,0.21751446,-0.25284771,1.19123083,-0.92900040,0.03281214,-0.01560202,0.04941166,-0.05920828,0.02397137,-0.02167748,0.18354036,-0.17553836,0.66663268,-1.06127739,0.73445464,-1.79889000
-0.57928964,2.49307674,-3.50128584,0.21015797,-0.25734917,1.14271268,-0.95925419,0.03142885,-0.01553454,0.04915327,-0.05938451,0.02335691,-0.02183839,0.18580264,-0.17858741,0.66727264,-1.07210531,0.71275326,-1.82618181
-0.57328664,2.41512353,-3.55683556,0.20279982,-0.26096320,1.09404624,-0.98796348,0.03008988,-0.01540493,0.04915469,-0.05940898,0.02273920,-0.02191936,0.18780683,-0.18103846,0.66643969,-1.07771686,0.69134699,-1.84968733
-0.56728364,2.33744887,-3.60365723,0.19550354,-0.26363145,1.04551786,-1.01473965,0.02879098,-0.01521550,0.04940410,-0.05928071,0.02211918,-0.02191956,0.18950041,-0.18288149,0.66413299,-1.07799537,0.67042826,-1.86913378
-0.56128064,2.26051828,-3.64121007,0.18833571,-0.26531782,0.99742436,-1.03922939,0.02752763,-0.01496989,0.04988917,-0.05900202,0.02149873,-0.02183961,0.19083567,-0.18412127,0.66037144,-1.07293515,0.65018208,-1.88432212
-0.55527764,2.18481562,-3.66913917,0.18136545,-0.26600937,0.95007352,-1.06112437,0.02629534,-0.01467303,0.05059831,-0.05857894,0.02088078,-0.02168156,0.19177182,-0.18477765,0.65519513,-1.06264107,0.63078653,-1.89513247
-0.54927464,2.11084714,-3.68728550,0.17466375,-0.26571644,0.90378353,-1.08016977,0.02508993,-0.01433100,0.05152176,-0.05802151,0.02026950,-0.02144886,0.19227684,-0.18488534,0.64866669,-1.04732478,0.61241341,-1.90152730
-0.54327164,2.03914374,-3.69569040,0.16830277,-0.26447197,0.85888135,-1.09617156,0.02390777,-0.01395096,0.05265265,-0.05734408,0.01967033,-0.02114621,0.19232926,-0.18449342,0.64087232,-1.02729773,0.59522867,-1.90355216
-0.53726863,1.97026108,-3.69459451,0.16235487,-0.26233022,0.81569999,-1.10900213,0.02274600,-0.01354097,0.05398776,-0.05656539,0.01909003,-0.02077949,0.19191959,-0.18366435,0.63192253,-1.00296147,0.57939274,-1.90133418
-0.53126563,1.90477729,-3.68443151,0.15689170,-0.25936478,0.77457460,-1.11860434,0.02160261,-0.01310977,0.05552819,-0.05570873,0.01853666,-0.02035556,0.19105133,-0.18247273,0.62195227,-0.97479576,0.56506033,-1.89507837
-0.52526263,1.84328804,-3.66581688,0.15198309,-0.25566607,0.73583772,-1.12499385,0.02047660,-0.01266661,0.05727964,-0.05480180,0.01801951,-0.01988209,0.18974159,-0.18100370,0.61112044,-0.94334492,0.55237980,-1.88506192
-0.51925963,1.78639908,-3.63953241,0.14769595,-0.25133847,0.69981366,-1.12825952,0.01936798,-0.01222097,0.05925249,-0.05387666,0.01754897,-0.01936740,0.18802109,-0.17935108,0.59960863,-0.90920314,0.54149197,-1.87162682
-0.51325663,1.73471625,-3.60650695,0.14409305,-0.24649713,0.66681231,-1.12856216,0.01827778,-0.01178236,0.06146147,-0.05296939,0.01713632,-0.01882025,0.18593370,-0.17761524,0.58761896,-0.87299926,0.53252825,-1.85517094
-0.50725363,1.68883339,-3.56779390,0.14123190,-0.24126458,0.63712269,-1.12613138,0.01720802,-0.01136004,0.06392512,-0.05211977,0.01679355,-0.01824968,0.18353540,-0.17590084,0.57537107,-0.83538159,0.52560825,-1.83613796
-0.50125063,1.64931847,-3.52454625,0.13916352,-0.23576741,0.61100651,-1.12126069,0.01616163,-0.01096279,0.06666482,-0.05137078,0.01653304,-0.01766481,0.18089272,-0.17431440,0.56309812,-0.79700326,0.52083687,-1.81500643
-0.49524762,1.61669876,-3.47798965,0.13793144,-0.23013289,0.58869200,-1.11430087,0.01514231,-0.01059871,0.06970364,-0.05076798,0.01636721,-0.01707474,0.17808068,-0.17296174,0.55104213,-0.75850842,0.51830105,-1.79227822
-0.48924462,1.59144546,-3.42939396,0.13757064,-0.22448582,0.57036839,-1.10565170,0.01415447,-0.01027498,0.07306487,-0.05035881,0.01630819,-0.01648836,0.17518048,-0.17194540,0.53944851,-0.72051963,0.51806637,-1.76846652
-0.48324162,1.57395882,-3.38004404,0.13810679,-0.21894558,0.55618136,-1.09575211,0.01320297,-0.00999765,0.07677045,-0.05019170,0.01636742,-0.01591424,0.17227678,-0.17136207,0.52856017,-0.68362665,0.52017378,-1.74408399
-0.47723862,1.56455445,-3.33120999,0.13955554,-0.21362347,0.54622954,-1.08506891,0.01229305,-0.00977155,0.08083920,-0.05031512,0.01655522,-0.01536055,0.16945496,-0.17129997,0.51861142,-0.64837666,0.52463666,-1.71963082
-0.47123562,1.56345172,-3.28411753,0.14192216,-0.20862040,0.54056247,-1.07408435,0.01143005,-0.00960012,0.08528506,-0.05077651,0.01688041,-0.01483496,0.16679832,-0.17183646,0.50982184,-0.61526605,0.53143854,-1.69558344
-0.46523262,1.57076480,-3.23991894,0.14520132,-0.20402489,0.53918002,-1.06328257,0.01061931,-0.00948529,0.09011542,-0.05162105,0.01734988,-0.01434453,0.16438539,-0.17303567,0.50239050,-0.58473359,0.54053176,-1.67238369
-0.45922961,1.58649723,-3.19966507,0.14937714,-0.19991144,0.54203336,-1.05313543,0.00986593,-0.00942747,0.09532956,-0.05289043,0.01796821,-0.01389568,0.16228759,-0.17494640,0.49649082,-0.55715500,0.55183725,-1.65042893
-0.45322661,1.61054023,-3.16427906,0.15442361,-0.19633924,0.54902748,-1.04408797,0.00917465,-0.00942552,0.10091728,-0.05462143,0.01873741,-0.01349413,0.16056715,-0.17760031,0.49226621,-0.53283887,0.56524558,-1.63006326
-0.44722361,1.64267508,-3.13453228,0.16030506,-0.19335129,0.56002516,-1.03654392,0.00854964,-0.00947675,0.10685796,-0.05684461,0.01965658,-0.01314481,0.15927553,-0.18101037,0.48982688,-0.51202367,0.58061947,-1.61156994
-0.44122061,1.68257965,-3.11102334,0.16697703,-0.19097378,0.57485218,-1.03085178,0.00799440,-0.00957700,0.11311985,-0.05958286,0.02072178,-0.01285185,0.15845239,-0.18516977,0.48924779,-0.49487594,0.59779763,-1.59516546
-0.43521761,1.72983882,-3.09416071,0.17438719,-0.18921584,0.59330361,-1.02729196,0.00751163,-0.00972074,0.11965994,-0.06285010,0.02192594,-0.01261849,0.15812505,-0.19005122,0.49056802,-0.48148951,0.61659996,-1.58099519
-0.42921461,1.78395833,-3.08414978,0.18247648,-0.18806969,0.61515084,-1.02606548,0.00710316,-0.00990122,0.12642419,-0.06665004,0.02325885,-0.01244708,0.15830851,-0.19560683,0.49379142,-0.47188579,0.63683379,-1.56913101
-0.42321161,1.84438158,-3.08098500,0.19118029,-0.18751101,0.64014909,-1.02728483,0.00676986,-0.01011062,0.13334828,-0.07097509,0.02470730,-0.01233903,0.15900605,-0.20176846,0.49888859,-0.46601511,0.65830103,-1.55957101
-0.41720860,1.91050847,-3.08444778,0.20042963,-0.18749972,0.66804500,-1.03096736,0.00651166,-0.01034029,0.14035879,-0.07580550,0.02625533,-0.01229480,0.16021019,-0.20844867,0.50579997,-0.46375918,0.68080571,-1.55224122
-0.41120560,1.98171541,-3.09411051,0.21015236,-0.18798108,0.69858407,-1.03703182,0.00632751,-0.01058096,0.14737491,-0.08110877,0.02788458,-0.01231387,0.16190410,-0.21554230,0.51443999,-0.46493473,0.70416171,-1.54699969
-0.40520260,2.05737569,-3.10934716,0.22027427,-0.18888710,0.73151758,-1.04529819,0.00621541,-0.01082303,0.15431039,-0.08683941,0.02957475,-0.01239478,0.16406330,-0.22292852,0.52470190,-0.46929835,0.72820014,-1.54364262
-0.39919960,2.13687915,-3.12935045,0.23072013,-0.19013833,0.76660884,-1.05549108,0.00617251,-0.01105679,0.16107592,-0.09293909,0.03130418,-0.01253513,0.16665751,-0.23047355,0.53646313,-0.47655268,0.75277596,-1.54191263
-0.39319660,2.21965030,-3.15315547,0.24141453,-0.19164589,0.80363835,-1.06724694,0.00619515,-0.01127276,0.16758164,-0.09933714,0.03305042,-0.01273164,0.16965261,-0.23803380,0.54959085,-0.48635381,0.77777355,-1.54150886
-0.38719360,2.30516417,-3.17966923,0.25228271,-0.19331380,0.84240802,-1.08012467,0.00627900,-0.01146188,0.17373985,-0.10595156,0.03479099,-0.01298021,0.17301250,-0.24545944,0.56394747,-0.49831995,0.80311087,-1.54209868
-0.38119060,2.39295927,-3.20770545,0.26325122,-0.19504164,0.88274408,-1.09361970,0.00641915,-0.01161585,0.17946763,-0.11269048,0.03650405,-0.01327602,0.17670095,-0.25259833,0.57939589,-0.51204124,0.82874191,-1.54333052
-0.37518759,2.48264703,-3.23602343,0.27424846,-0.19672727,0.92449883,-1.10718089,0.00661029,-0.01172728,0.18468951,-0.11945396,0.03816913,-0.01361364,0.18068312,-0.25930010,0.59580413,-0.52709052,0.85465743,-1.54484754
-0.36918459,2.57391772,-3.26336977,0.28520525,-0.19826975,0.96755113,-1.12022986,0.00684679,-0.01178996,0.18933982,-0.12613630,0.03976780,-0.01398711,0.18492685,-0.26542040,0.61304935,-0.54303477,0.88088379,-1.54630143
-0.36318159,2.66654235,-3.28852145,0.29605532,-0.19957228,1.01180574,-1.13218186,0.00712295,-0.01179898,0.19336481,-0.13262856,0.04128427,-0.01439013,0.18940363,-0.27082501,0.63102091,-0.55944688,0.90748003,-1.54736581
-0.35717859,2.76037092,-3.31032835,0.30673585,-0.20054506,1.05719155,-1.14246755,0.00743306,-0.01175085,0.19672439,-0.13882142,0.04270598,-0.01481615,0.19408920,-0.27539378,0.64962259,-0.57591750,0.93453325,-1.54774879
-0.35117559,2.85532684,-3.32775386,0.31718799,-0.20110804,1.10365881,-1.15055471,0.00777155,-0.01164359,0.19939342,-0.14460814,0.04402392,-0.01525857,0.19896373,-0.27902430,0.66877377,-0.59206635,0.96215257,-1.54720383
-0.34517259,2.95139808,-3.33991147,0.32735752,-0.20119338,1.15117536,-1.15596902,0.00813318,-0.01147674,0.20136251,-0.14988761,0.04523297,-0.01571080,0.20401173,-0.28163494,0.68840956,-0.60755261,0.99046186,-1.54553873
-0.33916958,3.04862499,-3.34609600,0.33719540,-0.20074754,1.19972206,-1.15831302,0.00851306,-0.01125131,0.20263831,-0.15456730,0.04633193,-0.01616648,0.20922153,-0.28316747,0.70848001,-0.62208407,1.01959160,-1.54262195
-0.33316658,3.14708559,-3.34580799,0.34665848,-0.19973301,1.24928740,-1.15728252,0.00890679,-0.01096973,0.20324325,-0.15856601,0.04732355,-0.01661953,0.21458448,-0.28358887,0.72894839,-0.63542446,1.04967012,-1.53838615
-0.32716358,3.24687828,-3.33877020,0.35571009,-0.19812943,1.29986134,-1.15267965,0.00931051,-0.01063574,0.20321477,-0.16181634,0.04821420,-0.01706427,0.22009392,-0.28289240,0.74978863,-0.64739864,1.08081459,-1.53282874
-0.32116058,3.34810282,-3.32493547,0.36432049,-0.19593419,1.35142856,-1.14442216,0.00972088,-0.01025420,0.20260402,-0.16426674,0.04901355,-0.01749552,0.22574391,-0.28109788,0.77098198,-0.65789562,1.11312204,-1.52600931
-0.31515758,3.45083969,-3.30448568,0.37246727,-0.19316245,1.40396101,-1.13254837,0.01013513,-0.00983094,0.20147420,-0.16588307,0.04973400,-0.01790868,0.23152780,-0.27825110,0.79251316,-0.66686887,1.14666057,-1.51804410
-0.30915458,3.55512869,-3.27782189,0.38013537,-0.18984658,1.45741011,-1.11721793,0.01055100,-0.00937256,0.19989844,-0.16664957,0.05038998,-0.01829974,0.23743682,-0.27442247,0.81436592,-0.67433437,1.18146128,-1.50909793
-0.30315158,3.66094707,-3.24554638,0.38731692,-0.18603492,1.51169854,-1.09870801,0.01096668,-0.00888622,0.19795743,-0.16656925,0.05099721,-0.01866531,0.24345861,-0.26970485,0.83651844,-0.68036607,1.21751080,-1.49937385
-0.29714857,3.76818810,-3.20843745,0.39401059,-0.18179019,1.56671199,-1.07740550,0.01138070,-0.00837940,0.19573678,-0.16566362,0.05157184,-0.01900269,0.24957585,-0.26421079,0.85893849,-0.68508936,1.25474487,-1.48910128
-0.29114557,3.87664073,-3.16741834,0.40022064,-0.17718732,1.62229114,-1.05379537,0.01179187,-0.00785977,0.19332440,-0.16397186,0.05212961,-0.01930983,0.25576502,-0.25806915,0.88157872,-0.68867267,1.29304314,-1.47852324
-0.28514257,3.98597128,-3.12352202,0.40595558,-0.17231097,1.67822416,-1.02844586,0.01219913,-0.00733492,0.19080770,-0.16154937,0.05268494,-0.01958534,0.26199549,-0.25142129,0.90437222,-0.69131785,1.33222530,-1.46788350
-0.27913957,4.09570800,-3.07785344,0.41122643,-0.16725281,1.73424025,-1.00199107,0.01260141,-0.00681225,0.18827103,-0.15846586,0.05325021,-0.01982848,0.26822877,-0.24441705,0.92722862,-0.69324965,1.37204874,-1.45741433
-0.27313657,4.20522976,-3.03155133,0.41604477,-0.16210870,1.79000475,-0.97511186,0.01299755,-0.00629880,0.18579326,-0.15480300,0.05383500,-0.02003913,0.27441827,-0.23721057,0.95003088,-0.69470501,1.41220805,-1.44732571
-0.26713357,4.31375960,-2.98575115,0.42042060,-0.15697578,1.84511613,-0.94851561,0.01338620,-0.00580114,0.18344563,-0.15065178,0.05444553,-0.02021781,0.28050933,-0.22995613,0.97263310,-0.69592275,1.45233644,-1.43779655
-0.26113057,4.42036437,-2.94155097,0.42436018,-0.15194977,1.89910566,-0.92291588,0.01376567,-0.00532528,0.18129000,-0.14610964,0.05508427,-0.02036566,0.28643978,-0.22280427,0.99485949,-0.69713401,1.49200925,-1.42896852
-0.25512756,4.52396108,-2.89998160,0.42786403,-0.14712237,1.95143988,-0.89901252,0.01413394,-0.00487661,0.17937752,-0.14127759,0.05574972,-0.02048437,0.29214092,-0.21589820,1.01650471,-0.69855408,1.53074971,-1.42094270
-0.24912456,4.62333077,-2.86198217,0.43092520,-0.14257903,2.00152647,-0.87747302,0.01448860,-0.00445984,0.17774777,-0.13625733,0.05643636,-0.02057623,0.29753891,-0.20937063,1.03733568,-0.70037585,1.56803706,-1.41377946
-0.24312156,4.71714002,-2.82838159,0.43352801,-0.13839706,2.04872362,-0.85891558,0.01482684,-0.00407902,0.17642841,-0.13114850,0.05713487,-0.02064408,0.30255663,-0.20334122,1.05709507,-0.70276515,1.60331692,-1.40750116
-0.23711856,4.80397021,-2.79988642,0.43564739,-0.13464410,2.09235290,-0.84389453,0.01514553,-0.00373753,0.17543531,-0.12604624,0.05783247,-0.02069126,0.30711585,-0.19791455,1.07550621,-0.70585809,1.63601388,-1.40209763
-0.23111556,4.88235380,-2.77707478,0.43724890,-0.13137707,2.13171545,-0.83288818,0.01544128,-0.00343808,0.17477321,-0.12103900,0.05851352,-0.02072160,0.31113965,-0.19317872,1.09227967,-0.70976027,1.66554614,-1.39753395
-0.22511256,4.95081690,-2.76039587,0.43828946,-0.12864154,2.16611119,-0.82628956,0.01571053,-0.00318274,0.17443669,-0.11620678,0.05916021,-0.02073935,0.31455502,-0.18920463,1.10712101,-0.71454778,1.69134171,-1.39375963
-0.21910955,5.00792647,-2.75017427,0.43871893,-0.12647142,2.19486019,-0.82439994,0.01594967,-0.00297299,0.17441163,-0.11161978,0.05975343,-0.02074913,0.31729553,-0.18604567,1.11973970,-0.72026956,1.71285577,-1.39071877
