energy_ev,total_up,Sb_p_up,Sb_d_up,Se_s_up,Se_p_up,W_p_up,W_d_up
-4.30115058,4.08767816,1.52943870,0.02573799,0.02421894,0.73769235,3.80661789,1.80750642
-4.29514757,4.00389850,1.47599301,0.02529832,0.02382265,0.71167194,3.66881128,1.80717922
-4.28914457,3.91599472,1.42108413,0.02485500,0.02340395,0.68455225,3.52555242,1.80543262
-4.28314157,3.82532247,1.36539237,0.02441767,0.02296939,0.65668156,3.37879729,1.80255287
-4.27713857,3.73309058,1.30951956,0.02399473,0.02252463,0.62837962,3.23038397,1.79878004
-4.27113557,3.64033517,1.25397928,0.02359314,0.02207439,0.59993240,3.08199856,1.79429821
-4.26513257,3.54790299,1.19919176,0.02321822,0.02162230,0.57158886,2.93514926,1.78922844
-4.25912956,3.45644408,1.14548333,0.02287356,0.02117089,0.54355952,2.79114888,1.78362489
-4.25312656,3.36641343,1.09309003,0.02256102,0.02072162,0.51601684,2.65110539,1.77747406
-4.24712356,3.27808069,1.04216482,0.02228070,0.02027494,0.48909707,2.51592004,1.77069732
-4.24112056,3.19154717,0.99278760,0.02203107,0.01983037,0.46290335,2.38629193,1.76315654
-4.23511756,3.10676859,0.94497729,0.02180907,0.01938667,0.43750970,2.26272837,1.75466252
-4.22911456,3.02358228,0.89870532,0.02161036,0.01894200,0.41296565,2.14555957,1.74498593
-4.22311156,2.94173737,0.85390943,0.02142951,0.01849411,0.38930114,2.03495682,1.73387029
-4.21710855,2.86092635,0.81050741,0.02126028,0.01804053,0.36653136,1.93095285,1.72104639
-4.21110555,2.78081668,0.76840987,0.02109589,0.01757876,0.34466145,1.83346357,1.70624766
-4.20510255,2.70108119,0.72753166,0.02092933,0.01710646,0.32369066,1.74231017,1.68922581
-4.19909955,2.62142598,0.68780146,0.02075363,0.01662163,0.30361594,1.65724087,1.66976611
-4.19309655,2.54161518,0.64916935,0.02056217,0.01612278,0.28443485,1.57795182,1.64770190
-4.18709355,2.46149151,0.61161212,0.02034890,0.01560900,0.26614776,1.50410660,1.62292746
-4.18109055,2.38099249,0.57513644,0.02010864,0.01508013,0.24875927,1.43535393,1.59540909
-4.17508754,2.30016179,0.53977982,0.01983721,0.01453677,0.23227899,1.37134359,1.56519382
-4.16908454,2.21915569,0.50560965,0.01953163,0.01398032,0.21672170,1.31174004,1.53241545
-4.16308154,2.13824481,0.47272057,0.01919023,0.01341298,0.20210696,1.25623401,1.49729779
-4.15707854,2.05781124,0.44123036,0.01881273,0.01283770,0.18845829,1.20455167,1.46015489
-4.15107554,1.97834152,0.41127479,0.01840026,0.01225812,0.17580207,1.15646167,1.42138835
-4.14507254,1.90041591,0.38300175,0.01795531,0.01167849,0.16416616,1.11177982,1.38148178
-4.13906953,1.82469443,0.35656488,0.01748173,0.01110351,0.15357833,1.07037152,1.34099254
-4.13306653,1.75190042,0.33211715,0.01698455,0.01053824,0.14406478,1.03215208,1.30054114
-4.12706353,1.68280211,0.30980462,0.01646992,0.00998794,0.13564848,0.99708495,1.26079862
-4.12106053,1.61819294,0.28976061,0.01594486,0.00945793,0.12834767,0.96517801,1.22247225
-4.11505753,1.55887131,0.27210054,0.01541712,0.00895345,0.12217448,0.93647822,1.18629012
-4.10905453,1.50562027,0.25691757,0.01489497,0.00847952,0.11713359,0.91106481,1.15298509
-4.10305153,1.45918807,0.24427920,0.01438696,0.00804084,0.11322122,0.88904133,1.12327843
-4.09704852,1.42026972,0.23422495,0.01390172,0.00764167,0.11042417,0.87052695,1.09786393
-4.09104552,1.38949054,0.22676513,0.01344775,0.00728575,0.10871926,0.85564743,1.07739260
-4.08504252,1.36739174,0.22188076,0.01303322,0.00697625,0.10807287,0.84452608,1.06245864
-4.07903952,1.35441861,0.21952463,0.01266583,0.00671574,0.10844094,0.83727516,1.05358676
-4.07303652,1.35091146,0.21962339,0.01235260,0.00650616,0.10976911,0.83398805,1.05122132
-4.06703352,1.35709935,0.22208069,0.01209984,0.00634883,0.11199327,0.83473243,1.05571727
-4.06103052,1.37309668,0.22678113,0.01191298,0.00624450,0.11504042,0.83954477,1.06733308
-4.05502751,1.39890241,0.23359500,0.01179658,0.00619333,0.11882973,0.84842614,1.08622556
-4.04902451,1.43440161,0.24238343,0.01175425,0.00619500,0.12327398,0.86133940,1.11244646
-4.04302151,1.47936893,0.25300392,0.01178869,0.00624870,0.12828115,0.87820757,1.14594076
-4.03701851,1.53347360,0.26531582,0.01190170,0.00635323,0.13375615,0.89891341,1.18654631
-4.03101551,1.59628536,0.27918563,0.01209419,0.00650700,0.13960269,0.92329968,1.23399475
-4.02501251,1.66728078,0.29449174,0.01236623,0.00670806,0.14572512,0.95117005,1.28791332
-4.01900950,1.74584963,0.31112829,0.01271711,0.00695418,0.15203017,0.98229015,1.34782751
-4.01300650,1.83130070,0.32900807,0.01314535,0.00724275,0.15842855,1.01638874,1.41316444
-4.00700350,1.92286700,0.34806394,0.01364874,0.00757089,0.16483630,1.05315852,1.48325674
-4.00100050,2.01971008,0.36824886,0.01422432,0.00793535,0.17117583,1.09225680,1.55734731
-3.99499750,2.12092359,0.38953427,0.01486841,0.00833251,0.17737655,1.13330574,1.63459485
-3.98899450,2.22553632,0.41190681,0.01557657,0.00875834,0.18337521,1.17589255,1.71408045
-3.98299150,2.33251506,0.43536349,0.01634358,0.00920840,0.18911580,1.21956967,1.79481563
-3.97698849,2.44076791,0.45990539,0.01716337,0.00967779,0.19454917,1.26385547,1.87575203
-3.97098549,2.54914859,0.48553029,0.01802898,0.01016117,0.19963231,1.30823566,1.95579311
-3.96498249,2.65646244,0.51222446,0.01893255,0.01065273,0.20432746,1.35216613,2.03380814
-3.95897949,2.76147487,0.53995415,0.01986530,0.01114628,0.20860117,1.39507733,2.10864855
-3.95297649,2.86292263,0.56865719,0.02081749,0.01163530,0.21242329,1.43638079,2.17916677
-3.94697349,2.95952852,0.59823536,0.02177852,0.01211303,0.21576611,1.47547795,2.24423738
-3.94097049,3.05001965,0.62854800,0.02273696,0.01257261,0.21860378,1.51177140,2.30278018
-3.93496748,3.13314923,0.65940732,0.02368074,0.01300723,0.22091190,1.54467847,2.35378472
-3.92896448,3.20772158,0.69057599,0.02459727,0.01341031,0.22266758,1.57364697,2.39633564
-3.92296148,3.27261972,0.72176728,0.02547371,0.01377572,0.22384989,1.59817257,2.42963779
-3.91695848,3.32683481,0.75264799,0.02629723,0.01409795,0.22444059,1.61781718,2.45304030
-3.91095548,3.36949614,0.78284421,0.02705533,0.01437234,0.22442531,1.63222760,2.46605847
-3.90495248,3.39990051,0.81194992,0.02773616,0.01459527,0.22379497,1.64115356,2.46839246
-3.89894947,3.41753956,0.83953805,0.02832891,0.01476431,0.22254738,1.64446397,2.45994176
-3.89294647,3.42212366,0.86517367,0.02882413,0.01487842,0.22068887,1.64216078,2.44081458
-3.88694347,3.41360078,0.88842868,0.02921407,0.01493795,0.21823588,1.63438908,2.41133139
-3.88094047,3.39216940,0.90889741,0.02949300,0.01494482,0.21521627,1.62144294,2.37202231
-3.87493747,3.35828411,0.92621216,0.02965743,0.01490244,0.21167039,1.60376623,2.32361789
-3.86893447,3.31265329,0.94005813,0.02970628,0.01481569,0.20765157,1.58194788,2.26703367
-3.86293147,3.25622846,0.95018679,0.02964101,0.01469085,0.20322610,1.55671146,2.20334856
-3.85692846,3.19018521,0.95642686,0.02946560,0.01453544,0.19847257,1.52889909,2.13377799
-3.85092546,3.11589604,0.95869255,0.02918648,0.01435808,0.19348063,1.49945002,2.05964247
-3.84492246,3.03489593,0.95698820,0.02881232,0.01416821,0.18834900,1.46937437,1.98233288
-3.83891946,2.94884162,0.95140935,0.02835380,0.01397596,0.18318300,1.43972300,1.90327353
-3.83291646,2.85946615,0.94213984,0.02782324,0.01379179,0.17809151,1.41155449,1.82388448
-3.82691346,2.76853028,0.92944530,0.02723415,0.01362634,0.17318359,1.38590037,1.74554454
-3.82091046,2.67777265,0.91366309,0.02660082,0.01349014,0.16856491,1.36373016,1.66955608
-3.81490745,2.58886071,0.89518939,0.02593781,0.01339339,0.16433398,1.34591744,1.59711322
-3.80890445,2.50334427,0.87446398,0.02525940,0.01334576,0.16057867,1.33320843,1.52927418
-3.80290145,2.42261378,0.85195360,0.02457920,0.01335625,0.15737286,1.32619459,1.46693909
-3.79689845,2.34786478,0.82813462,0.02390960,0.01343300,0.15477364,1.32529026,1.41083363
-3.79089545,2.28007017,0.80347598,0.02326150,0.01358323,0.15281907,1.33071659,1.36149916
-3.78489245,2.21996132,0.77842331,0.02264391,0.01381317,0.15152663,1.34249251,1.31928945
-3.77888944,2.16801867,0.75338483,0.02206380,0.01412802,0.15089258,1.36043329,1.28437399
-3.77288644,2.12447215,0.72871983,0.02152596,0.01453196,0.15089206,1.38415694,1.25674733
-3.76688344,2.08931122,0.70473009,0.02103303,0.01502821,0.15148011,1.41309827,1.23624416
-3.76088044,2.06230378,0.68165459,0.02058553,0.01561901,0.15259361,1.44653018,1.22255899
-3.75487744,2.04302294,0.65966756,0.02018212,0.01630573,0.15415380,1.48359136,1.21526965
-3.74887444,2.03088024,0.63887980,0.01981982,0.01708892,0.15606967,1.52331927,1.21386333
-3.74287144,2.02516342,0.61934290,0.01949436,0.01796835,0.15824168,1.56468700,1.21776397
-3.73686843,2.02507694,0.60105597,0.01920057,0.01894304,0.16056591,1.60664239,1.22635975
-3.73086543,2.02978312,0.58397438,0.01893274,0.02001132,0.16293835,1.64814780,1.23902942
-3.72486243,2.03844186,0.56801962,0.01868505,0.02117077,0.16525911,1.68821864,1.25516639
-3.71885943,2.05024708,0.55308993,0.01845194,0.02241823,0.16743648,1.72595901,1.27419945
-3.71285643,2.06445818,0.53907077,0.01822843,0.02374972,0.16939045,1.76059298,1.29560945
-3.70685343,2.08042509,0.52584467,0.01801038,0.02516039,0.17105577,1.79148999,1.31894134
-3.70085043,2.09760611,0.51329983,0.01779473,0.02664439,0.17238425,1.81818347,1.34381118
-3.69484742,2.11557786,0.50133719,0.01757957,0.02819479,0.17334629,1.84038190,1.36990819
-3.68884442,2.13403732,0.48987557,0.01736422,0.02980345,0.17393154,1.85797203,1.39699195
-3.68284142,2.15279639,0.47885488,0.01714915,0.03146098,0.17414871,1.87101429,1.42488538
-3.67683842,2.17176968,0.46823727,0.01693590,0.03315660,0.17402456,1.87973084,1.45346401
-3.67083542,2.19095671,0.45800645,0.01672685,0.03487816,0.17360208,1.88448702,1.48264262
-3.66483242,2.21041989,0.44816537,0.01652506,0.03661213,0.17293801,1.88576728,1.51236009
-3.65882941,2.23025983,0.43873263,0.01633393,0.03834367,0.17209988,1.88414684,1.54256350
-3.65282641,2.25058976,0.42973794,0.01615699,0.04005672,0.17116252,1.88026050,1.57319268
-3.64682341,2.27151038,0.42121699,0.01599758,0.04173420,0.17020439,1.87477009,1.60416610
-3.64082041,2.29308701,0.41320625,0.01585861,0.04335821,0.16930386,1.86833195,1.63536887
-3.63481741,2.31532996,0.40573797,0.01574236,0.04491036,0.16853545,1.86156591,1.66664383
-3.62881441,2.33817948,0.39883561,0.01565025,0.04637202,0.16796637,1.85502698,1.69778595
-3.62281141,2.36149579,0.39251022,0.01558276,0.04772472,0.16765334,1.84918066,1.72854060
-3.61680840,2.38505473,0.38675762,0.01553935,0.04895050,0.16763994,1.84438289,1.75860561
-3.61080540,2.40854906,0.38155679,0.01551844,0.05003230,0.16795440,1.84086518,1.78763704
-3.60480240,2.43159523,0.37686929,0.01551747,0.05095430,0.16860817,1.83872514,1.81525842
-3.59879940,2.45374517,0.37263979,0.01553303,0.05170229,0.16959497,1.83792280,1.84107278
-3.59279640,2.47450225,0.36879763,0.01556098,0.05226397,0.17089066,1.83828247,1.86467702
-3.58679340,2.49334062,0.36525921,0.01559664,0.05262920,0.17245380,1.83949997,1.88567774
-3.58079040,2.50972689,0.36193115,0.01563503,0.05279024,0.17422676,1.84115479,1.90370777
-3.57478739,2.52314299,0.35871392,0.01567105,0.05274192,0.17613761,1.84272670,1.91844250
-3.56878439,2.53310904,0.35550581,0.01569978,0.05248172,0.17810244,1.84361595,1.92961535
-3.56278139,2.53920525,0.35220710,0.01571661,0.05200984,0.18002819,1.84316656,1.93703129
-3.55677839,2.54109164,0.34872402,0.01571749,0.05132920,0.18181591,1.84069158,1.94057800
-3.55077539,2.53852470,0.34497259,0.01569908,0.05044535,0.18336422,1.83549958,1.94023391
-3.54477239,2.53137019,0.34088197,0.01565887,0.04936642,0.18457290,1.82692132,1.93607261
-3.53876938,2.51961140,0.33639728,0.01559525,0.04810290,0.18534653,1.81433576,1.92826340
-3.53276638,2.50335246,0.33148174,0.01550756,0.04666753,0.18559794,1.79719428,1.91706782
-3.52676338,2.48281639,0.32611800,0.01539607,0.04507502,0.18525145,1.77504238,1.90283202
-3.52076038,2.45833798,0.32030876,0.01526192,0.04334180,0.18424570,1.74753798,1.88597538
-3.51475738,2.43035161,0.31407641,0.01510702,0.04148578,0.18253591,1.71446561,1.86697559
-3.50875438,2.39937455,0.30746201,0.01493390,0.03952602,0.18009568,1.67574597,1.84635082
-3.50275138,2.36598645,0.30052336,0.01474557,0.03748241,0.17691804,1.63144052,1.82463962
-3.49674837,2.33080574,0.29333250,0.01454528,0.03537535,0.17301580,1.58175088,1.80237954
-3.49074537,2.29446422,0.28597259,0.01433642,0.03322541,0.16842124,1.52701316,1.78008509
-3.48474237,2.25758081,0.27853441,0.01412223,0.03105299,0.16318511,1.46768757,1.75822645
-3.47873937,2.22073584,0.27111258,0.01390568,0.02887801,0.15737501,1.40434365,1.73720954
-3.47273637,2.18444711,0.26380182,0.01368929,0.02671957,0.15107318,1.33764196,1.71735867
-3.46673337,2.14914885,0.25669317,0.01347496,0.02459567,0.14437391,1.26831303,1.69890257
-3.46073037,2.11517471,0.24987069,0.01326396,0.02252293,0.13738061,1.19713445,1.68196451
-3.45472736,2.08274569,0.24340848,0.01305676,0.02051638,0.13020272,1.12490723,1.66655710
-3.44872436,2.05196355,0.23736841,0.01285312,0.01858926,0.12295244,1.05243236,1.65258213
-3.44272136,2.02281008,0.23179841,0.01265203,0.01675288,0.11574173,0.98048848,1.63983539
-3.43671836,1.99515231,0.22673166,0.01245183,0.01501653,0.10867927,0.90981163,1.62801656
-3.43071536,1.96875321,0.22218639,0.01225031,0.01338741,0.10186784,0.84107770,1.61674335
-3.42471236,1.94328743,0.21816649,0.01204480,0.01187071,0.09540197,0.77488806,1.60556965
-3.41870935,1.91836105,0.21466273,0.01183239,0.01046957,0.08936603,0.71175885,1.59400637
-3.41270635,1.89353429,0.21165446,0.01161008,0.00918528,0.08383264,0.65211394,1.58154428
-3.40670335,1.86834582,0.20911174,0.01137493,0.00801734,0.07886159,0.59628149,1.56767745
-3.40070035,1.84233741,0.20699762,0.01112427,0.00696366,0.07449915,0.54449403,1.55192625
-3.39469735,1.81507752,0.20527055,0.01085583,0.00602077,0.07077764,0.49689153,1.53385872
-3.38869435,1.78618251,0.20388657,0.01056794,0.00518401,0.06771544,0.45352707,1.51310928
-3.38269135,1.75533455,0.20280135,0.01025953,0.00444774,0.06531726,0.41437460,1.48939390
-3.37668834,1.72229528,0.20197181,0.00993034,0.00380557,0.06357453,0.37933812,1.46252104
-3.37068534,1.68691464,0.20135743,0.00958085,0.00325057,0.06246614,0.34826191,1.43239803
-3.36468234,1.64913476,0.20092097,0.00921235,0.00277547,0.06195922,0.32094102,1.39903272
-3.35867934,1.60898896,0.20062898,0.00882691,0.00237281,0.06201009,0.29713194,1.36253048
-3.35267634,1.56659622,0.20045176,0.00842728,0.00203515,0.06256534,0.27656269,1.32308704
-3.34667334,1.52215181,0.20036327,0.00801685,0.00175517,0.06356296,0.25894240,1.28097775
-3.34067034,1.47591499,0.20034071,0.00759953,0.00152579,0.06493368,0.24396994,1.23654404
-3.33466733,1.42819473,0.20036425,0.00717961,0.00134027,0.06660233,0.23134162,1.19017800
-3.32866433,1.37933452,0.20041676,0.00676166,0.00119229,0.06848936,0.22075790,1.14230601
-3.32266133,1.32969735,0.20048381,0.00635040,0.00107598,0.07051243,0.21192913,1.09337243
-3.31665833,1.27965181,0.20055389,0.00595056,0.00098594,0.07258815,0.20458030,1.04382419
-3.31065533,1.22955993,0.20061901,0.00556680,0.00091731,0.07463387,0.19845499,0.99409694
-3.30465233,1.17976762,0.20067559,0.00520360,0.00086572,0.07656951,0.19331853,0.94460353
-3.29864932,1.13059772,0.20072553,0.00486519,0.00082732,0.07831938,0.18896044,0.89572502
-3.29264632,1.08234599,0.20077754,0.00455547,0.00079875,0.07981400,0.18519620,0.84780452
-3.28664332,1.03527977,0.20084840,0.00427800,0.00077710,0.08099177,0.18186846,0.80114377
-3.28064032,0.98963894,0.20096412,0.00403595,0.00075995,0.08180047,0.17884756,0.75600232
-3.27463732,0.94563867,0.20116074,0.00383208,0.00074526,0.08219851,0.17603156,0.71259889
-3.26863432,0.90347342,0.20148471,0.00366874,0.00073140,0.08215590,0.17334558,0.67111453
-3.26263132,0.86332133,0.20199256,0.00354786,0.00071709,0.08165488,0.17074053,0.63169699
-3.25662831,0.82534846,0.20274987,0.00347091,0.00070139,0.08069015,0.16819130,0.59446581
-3.25062531,0.78971234,0.20382940,0.00343895,0.00068363,0.07926870,0.16569425,0.55951757
-3.24462231,0.75656418,0.20530842,0.00345256,0.00066341,0.07740923,0.16326423,0.52693082
-3.23861931,0.72604969,0.20726522,0.00351183,0.00064055,0.07514122,0.16093102,0.49677048
-3.23261631,0.69830810,0.20977504,0.00361636,0.00061506,0.07250365,0.15873549,0.46909124
-3.22661331,0.67346976,0.21290547,0.00376517,0.00058710,0.06954342,0.15672540,0.44393998
-3.22061031,0.65165220,0.21671161,0.00395670,0.00055698,0.06631356,0.15495114,0.42135717
-3.21460730,0.63295537,0.22123137,0.00418877,0.00052508,0.06287135,0.15346159,0.40137738
-3.20860430,0.61745627,0.22648100,0.00445857,0.00049189,0.05927634,0.15230017,0.38402890
-3.20260130,0.60520365,0.23245129,0.00476260,0.00045792,0.05558844,0.15150136,0.36933301
-3.19659830,0.59621344,0.23910475,0.00509672,0.00042372,0.05186612,0.15108788,0.35730291
-3.19059530,0.59046510,0.24637393,0.00545614,0.00038985,0.04816484,0.15106867,0.34794265
-3.18459230,0.58789977,0.25416108,0.00583549,0.00035688,0.04453565,0.15143764,0.34124642
-3.17858929,0.58842020,0.26233940,0.00622888,0.00032537,0.04102418,0.15217363,0.33719818
-3.17258629,0.59189278,0.27075574,0.00663004,0.00029588,0.03766989,0.15324112,0.33577196
-3.16658329,0.59815168,0.27923487,0.00703238,0.00026896,0.03450570,0.15459218,0.33693270
-3.16058029,0.60700498,0.28758509,0.00742921,0.00024518,0.03155788,0.15616917,0.34063772
-3.15457729,0.61824240,0.29560498,0.00781388,0.00022510,0.02884629,0.15790836,0.34683874
-3.14857429,0.63164431,0.30309105,0.00817997,0.00020934,0.02638491,0.15974412,0.35548416
-3.14257129,0.64699145,0.30984586,0.00852146,0.00019855,0.02418249,0.16161357,0.36652151
-3.13656828,0.66407483,0.31568635,0.00883292,0.00019346,0.02224351,0.16346152,0.37989991
-3.13056528,0.68270521,0.32045188,0.00910970,0.00019491,0.02056917,0.16524531,0.39557213
-3.12456228,0.70272159,0.32401154,0.00934804,0.00020385,0.01915838,0.16693948,0.41349634
-3.11855928,0.72399827,0.32627064,0.00954518,0.00022136,0.01800892,0.16853988,0.43363713
-3.11255628,0.74645008,0.32717567,0.00969948,0.00024870,0.01711838,0.17006714,0.45596589
-3.10655328,0.77003551,0.32671783,0.00981044,0.00028731,0.01648511,0.17156923,0.48046041
-3.10055028,0.79475751,0.32493479,0.00987869,0.00033879,0.01610899,0.17312298,0.50710380
-3.09454727,0.82066214,0.32191063,0.00990594,0.00040498,0.01599205,0.17483445,0.53588264
-3.08854427,0.84783491,0.31777394,0.00989493,0.00048787,0.01613886,0.17683804,0.56678463
-3.08254127,0.87639523,0.31269425,0.00984926,0.00058962,0.01655680,0.17929437,0.59979574
-3.07653827,0.90648903,0.30687688,0.00977329,0.00071255,0.01725600,0.18238679,0.63489698
-3.07053527,0.93828006,0.30055641,0.00967194,0.00085903,0.01824909,0.18631681,0.67206103
-3.06453227,0.97193998,0.29398915,0.00955049,0.00103152,0.01955081,0.19129826,0.71124861
-3.05852926,1.00763773,0.28744479,0.00941441,0.00123239,0.02117728,0.19755052,0.75240488
-3.05252626,1.04552838,0.28119761,0.00926915,0.00146392,0.02314519,0.20529087,0.79545568
-3.04652326,1.08574186,0.27551759,0.00911997,0.00172816,0.02547075,0.21472614,0.84030384
-3.04052026,1.12837163,0.27066168,0.00897176,0.00202683,0.02816854,0.22604401,0.88682536
-3.03451726,1.17346380,0.26686551,0.00882889,0.00236120,0.03125026,0.23940412,0.93486561
-3.02851426,1.22100666,0.26433581,0.00869508,0.00273202,0.03472342,0.25492927,0.98423550
-3.02251126,1.27092118,0.26324386,0.00857333,0.00313935,0.03859010,0.27269717,1.03470774
-3.01650825,1.32305253,0.26371990,0.00846585,0.00358251,0.04284564,0.29273288,1.08601322
-3.01050525,1.37716308,0.26584901,0.00837399,0.00405999,0.04747765,0.31500249,1.13783798
-3.00450225,1.43292730,0.26966823,0.00829828,0.00456937,0.05246503,0.33940827,1.18982067
-2.99849925,1.48992894,0.27516532,0.00823843,0.00510733,0.05777737,0.36578565,1.24155123
-2.99249625,1.54766092,0.28227893,0.00819338,0.00566966,0.06337465,0.39390234,1.29257090
-2.98649325,1.60552853,0.29090046,0.00816136,0.00625128,0.06920727,0.42345983,1.34237421
-2.98049025,1.66285617,0.30087745,0.00814000,0.00684637,0.07521651,0.45409745,1.39041312
-2.97448724,1.71889806,0.31201846,0.00812641,0.00744847,0.08133549,0.48539903,1.43610384
-2.96848424,1.77285304,0.32409943,0.00811736,0.00805072,0.08749044,0.51690214,1.47883647
-2.96248124,1.82388349,0.33687127,0.00810932,0.00864600,0.09360250,0.54810979,1.51798752
-2.95647824,1.87113799,0.35006858,0.00809868,0.00922723,0.09958986,0.57850417,1.55293527
-2.95047524,1.91377738,0.36341923,0.00808187,0.00978764,0.10537017,0.60756221,1.58307759
-2.94447224,1.95100329,0.37665442,0.00805548,0.01032103,0.11086327,0.63477218,1.60785171
-2.93846923,1.98208820,0.38951904,0.00801641,0.01082203,0.11599395,0.65965090,1.62675523
-2.93246623,2.00640567,0.40178176,0.00796202,0.01128642,0.12069473,0.68176071,1.63936742
-2.92646323,2.02345953,0.41324457,0.00789022,0.01171132,0.12490854,0.70072557,1.64536975
-2.92046023,2.03291025,0.42375131,0.00779959,0.01209541,0.12859109,0.71624533,1.64456465
-2.91445723,2.03459727,0.43319473,0.00768944,0.01243906,0.13171288,0.72810779,1.63689116
-2.90845423,2.02855571,0.44152187,0.00755988,0.01274443,0.13426064,0.73619756,1.62243667
-2.90245123,2.01502635,0.44873717,0.00741184,0.01301547,0.13623824,0.74050149,1.60144368
-2.89644822,1.99445795,0.45490337,0.00724709,0.01325792,0.13766685,0.74111029,1.57431100
-2.89044522,1.96750135,0.46013986,0.00706818,0.01347914,0.13858448,0.73821601,1.54158894
-2.88444222,1.93499522,0.46461853,0.00687841,0.01368795,0.13904468,0.73210561,1.50396838
-2.87843922,1.89794374,0.46855722,0.00668174,0.01389442,0.13911468,0.72315080,1.46226407
-2.87243622,1.85748695,0.47221093,0.00648267,0.01410955,0.13887287,0.71179449,1.41739248
-2.86643322,1.81486487,0.47586121,0.00628614,0.01434497,0.13840573,0.69853449,1.37034535
-2.86043022,1.77137697,0.47980406,0.00609735,0.01461261,0.13780447,0.68390528,1.32215978
-2.85442721,1.72833861,0.48433696,0.00592163,0.01492431,0.13716136,0.66845838,1.27388634
-2.84842421,1.68703639,0.48974554,0.00576427,0.01529151,0.13656603,0.65274259,1.22655644
-2.84242121,1.64868452,0.49629048,0.00563037,0.01572486,0.13610187,0.63728449,1.18115055
-2.83641821,1.61438391,0.50419529,0.00552465,0.01623395,0.13584267,0.62257047,1.13856856
-2.83041521,1.58508594,0.51363551,0.00545136,0.01682697,0.13584969,0.60903071,1.09960348
-2.82441221,1.56156230,0.52472983,0.00541412,0.01751047,0.13616923,0.59702580,1.06491972
-2.81840920,1.54438216,0.53753344,0.00541579,0.01828915,0.13683087,0.58683660,1.03503655
-2.81240620,1.53389739,0.55203404,0.00545843,0.01916560,0.13784635,0.57865745,1.01031743
-2.80640320,1.53023631,0.56815059,0.00554318,0.02014023,0.13920928,0.57259291,0.99096531
-2.80040020,1.53330582,0.58573477,0.00567029,0.02121106,0.14089546,0.56865807,0.97702387
-2.79439720,1.54280151,0.60457515,0.00583903,0.02237371,0.14286393,0.56678218,0.96838442
-2.78839420,1.55822508,0.62440370,0.00604775,0.02362125,0.14505875,0.56681517,0.96479768
-2.78239120,1.57890770,0.64490448,0.00629389,0.02494429,0.14741111,0.56853680,0.96588976
-2.77638819,1.60403830,0.66572389,0.00657404,0.02633090,0.14984205,0.57166779,0.97118135
-2.77038519,1.63269515,0.68648211,0.00688402,0.02776671,0.15226539,0.57588246,0.98010913
-2.76438219,1.66387930,0.70678521,0.00721897,0.02923507,0.15459084,0.58082218,0.99204825
-2.75837919,1.69654847,0.72623743,0.00757344,0.03071715,0.15672719,0.58610928,1.00633498
-2.75237619,1.72965001,0.74445312,0.00794152,0.03219223,0.15858538,0.59136067,1.02228861
-2.74637319,1.76215175,0.76106789,0.00831696,0.03363798,0.16008140,0.59620093,1.03923166
-2.74037019,1.79306988,0.77574873,0.00869334,0.03503087,0.16113898,0.60027441,1.05650811
-2.73436718,1.82149312,0.78820268,0.00906413,0.03634662,0.16169183,0.60325597,1.07349892
-2.72836418,1.84660274,0.79818396,0.00942290,0.03756071,0.16168557,0.60486039,1.08963480
-2.72236118,1.86768841,0.80549944,0.00976342,0.03864901,0.16107922,0.60485002,1.10440613
-2.71635818,1.88415978,0.81001242,0.01007981,0.03958835,0.15984620,0.60304094,1.11737017
-2.71035518,1.89555413,0.81164481,0.01036666,0.04035723,0.15797499,0.59930742,1.12815587
-2.70435218,1.90154062,0.81037774,0.01061913,0.04093647,0.15546934,0.59358488,1.13646657
-2.69834917,1.90192149,0.80625088,0.01083310,0.04130983,0.15234809,0.58587142,1.14208106
-2.69234617,1.89663087,0.79936059,0.01100523,0.04146461,0.14864470,0.57622809,1.14485352
-2.68634317,1.88573178,0.78985699,0.01113305,0.04139214,0.14440650,0.56477798,1.14471266
-2.68034017,1.86941184,0.77794032,0.01121501,0.04108817,0.13969369,0.55170442,1.14166048
-2.67433717,1.84797807,0.76385659,0.01125059,0.04055317,0.13457818,0.53724829,1.13577108
-2.66833417,1.82185116,0.74789280,0.01124025,0.03979238,0.12914232,0.52170466,1.12718946
-2.66233117,1.79155939,0.73037172,0.01118551,0.03881583,0.12347749,0.50541892,1.11613067
-2.65632816,1.75773235,0.71164648,0.01108890,0.03763810,0.11768267,0.48878235,1.10287907
-2.65032516,1.72109427,0.69209484,0.01095399,0.03627797,0.11186297,0.47222731,1.08778766
-2.64432216,1.68245697,0.67211348,0.01078531,0.03475795,0.10612813,0.45622204,1.07127723
-2.63831916,1.64271208,0.65211210,0.01058829,0.03310363,0.10059106,0.44126511,1.05383495
-2.63231616,1.60282230,0.63250748,0.01036924,0.03134295,0.09536630,0.42787939,1.03601208
-2.62631316,1.56381135,0.61371755,0.01013519,0.02950547,0.09056853,0.41660560,1.01842042
-2.62031016,1.52675228,0.59615552,0.00989385,0.02762153,0.08631097,0.40799537,1.00172693
-2.61430715,1.49275387,0.58022399,0.00965341,0.02572141,0.08270385,0.40260353,0.98664645
-2.60830415,1.46294484,0.56630919,0.00942247,0.02383460,0.07985267,0.40097981,0.97393196
-2.60230115,1.43845571,0.55477535,0.00920982,0.02198906,0.07785647,0.40365966,0.96436224
