energy_ev,total_up,Co_p_up,Co_d_up,N_s_up,N_p_up,Sc_p_up,Sc_d_up,Se_s_up,Se_p_up
0.28514257,6.09634373,0.42536459,1.53748779,0.00572914,0.10745072,1.67111072,3.59247963,0.14339003,1.17061500
0.29114557,6.05191777,0.42639234,1.50453531,0.00564059,0.10580816,1.64885521,3.60635527,0.13741219,1.16653202
0.29714857,5.99034090,0.42562270,1.46705952,0.00555424,0.10375300,1.62514068,3.61156465,0.13139510,1.15703005
0.30315158,5.91277658,0.42307224,1.42574423,0.00547194,0.10133103,1.59998588,3.60818882,0.12545146,1.14226125
0.30915458,5.82087335,0.41880940,1.38136484,0.00539531,0.09859580,1.57354039,3.59660541,0.11969466,1.12251540
0.31515758,5.71668777,0.41295006,1.33476294,0.00532566,0.09560690,1.54606713,3.57745252,0.11423568,1.09820617
0.32116058,5.60259629,0.40565161,1.28681991,0.00526391,0.09242814,1.51792094,3.55158471,0.10918023,1.06985364
0.32716358,5.48120075,0.39710568,1.23843072,0.00521052,0.08912569,1.48952478,3.52002393,0.10462627,1.03806399
0.33316658,5.35523230,0.38752997,1.19047888,0.00516546,0.08576619,1.46134492,3.48390824,0.10066201,1.00350728
0.33916958,5.22745802,0.37715964,1.14381348,0.00512824,0.08241504,1.43386642,3.44444123,0.09736436,0.96689444
0.34517259,5.10059418,0.36623853,1.09922915,0.00509788,0.07913479,1.40756991,3.40284440,0.09479779,0.92895437
0.35117559,4.97722920,0.35501073,1.05744919,0.00507301,0.07598376,1.38291084,3.36031462,0.09301375,0.89041225
0.35717859,4.85975872,0.34371273,1.01911248,0.00505190,0.07301488,1.36030161,3.31798814,0.09205045,0.85196964
0.36318159,4.75033404,0.33256646,0.98476409,0.00503259,0.07027481,1.34009723,3.27691195,0.09193290,0.81428725
0.36918459,4.65082446,0.32177343,0.95484947,0.00501294,0.06780333,1.32258457,3.23802286,0.09267340,0.77797068
0.37518759,4.56279335,0.31151009,0.92971215,0.00499080,0.06563291,1.30797523,3.20213401,0.09427207,0.74355947
0.38119060,4.48748671,0.30192452,0.90959445,0.00496408,0.06378862,1.29640181,3.16992812,0.09671765,0.71151950
0.38719360,4.42583304,0.29313434,0.89464075,0.00493085,0.06228817,1.28791734,3.14195641,0.09998833,0.68223882
0.39319660,4.37845231,0.28522594,0.88490298,0.00488947,0.06114216,1.28249729,3.11864190,0.10405268,0.65602634
0.39919960,4.34567227,0.27825474,0.88034778,0.00483865,0.06035448,1.28004384,3.10028577,0.10887060,0.63311346
0.40520260,4.32755007,0.27224648,0.88086479,0.00477752,0.05992276,1.28039191,3.08707547,0.11439435,0.61365782
0.41120560,4.32389725,0.26719929,0.88627593,0.00470569,0.05983900,1.28331654,3.07909336,0.12056952,0.59774894
0.41720860,4.33430671,0.26308646,0.89634510,0.00462323,0.06009012,1.28854120,3.07632509,0.12733622,0.58541525
0.42321161,4.35818026,0.25985957,0.91078822,0.00453072,0.06065865,1.29574688,3.07866697,0.13463021,0.57663190
0.42921461,4.39475613,0.25745204,0.92928336,0.00442921,0.06152338,1.30458153,3.08593212,0.14238419,0.57132905
0.43521761,4.44313574,0.25578275,0.95148086,0.00432019,0.06266000,1.31466984,3.09785531,0.15052921,0.56940034
0.44122061,4.50230958,0.25475976,0.97701332,0.00420553,0.06404173,1.32562308,3.11409679,0.15899622,0.57071096
0.44722361,4.57118224,0.25428389,1.00550546,0.00408746,0.06564002,1.33704896,3.13424547,0.16771768,0.57510548
0.45322661,4.64859665,0.25425217,1.03658369,0.00396843,0.06742511,1.34856141,3.15782205,0.17662928,0.58241489
0.45922961,4.73335774,0.25456106,1.06988541,0.00385113,0.06936668,1.35978995,3.18428257,0.18567176,0.59246297
0.46523262,4.82425563,0.25510931,1.10506784,0.00373833,0.07143450,1.37038874,3.21302302,0.19479264,0.60507187
0.47123562,4.92008835,0.25580059,1.14181627,0.00363289,0.07359901,1.38004486,3.24338542,0.20394794,0.62006685
0.47723862,5.01968406,0.25654571,1.17985162,0.00353762,0.07583195,1.38848579,3.27466561,0.21310365,0.63728013
0.48324162,5.12192245,0.25726443,1.21893696,0.00345530,0.07810696,1.39548568,3.30612296,0.22223711,0.65655397
0.48924462,5.22575495,0.25788694,1.25888292,0.00338854,0.08040016,1.40087035,3.33699195,0.23133789,0.67774296
0.49524762,5.33022329,0.25835498,1.29955167,0.00333982,0.08269074,1.40452071,3.36649541,0.24040841,0.70071554
0.50125063,5.43447586,0.25862251,1.34085926,0.00331138,0.08496143,1.40637454,3.39385926,0.24946404,0.72535477
0.50725363,5.53778135,0.25865612,1.38277624,0.00330521,0.08719902,1.40642645,3.41832811,0.25853272,0.75155852
0.51325663,5.63953913,0.25843504,1.42532630,0.00332304,0.08939467,1.40472615,3.43918161,0.26765405,0.77923894
0.51925963,5.73928604,0.25795095,1.46858296,0.00336630,0.09154422,1.40137512,3.45575076,0.27687788,0.80832142
0.52526263,5.83669928,0.25720746,1.51266422,0.00343607,0.09364837,1.39652177,3.46743406,0.28626238,0.83874305
0.53126563,5.93159527,0.25621942,1.55772531,0.00353312,0.09571263,1.39035545,3.47371277,0.29587166,0.87045056
0.53726863,6.02392451,0.25501208,1.60394967,0.00365782,0.09774722,1.38309964,3.47416517,0.30577310,0.90339798
0.54327164,6.11376264,0.25362006,1.65153834,0.00381021,0.09976671,1.37500460,3.46847924,0.31603428,0.93754382
0.54927464,6.20129783,0.25208630,1.70069804,0.00398993,0.10178956,1.36633988,3.45646366,0.32671978,0.97284818
0.55527764,6.28681512,0.25046089,1.75162841,0.00419624,0.10383736,1.35738698,3.43805669,0.33788799,1.00926949
0.56128064,6.37067794,0.24879989,1.80450849,0.00442803,0.10593399,1.34843256,3.41333277,0.34958781,1.04676126
0.56728364,6.45330733,0.24716410,1.85948325,0.00468380,0.10810457,1.33976225,3.38250645,0.36185567,1.08526872
0.57328664,6.53515954,0.24561782,1.91665026,0.00496175,0.11037424,1.33165530,3.34593361,0.37471275,1.12472544
0.57928964,6.61670232,0.24422755,1.97604715,0.00525972,0.11276688,1.32438006,3.30410953,0.38816255,1.16505009
0.58529265,6.69839063,0.24306071,2.03764022,0.00557531,0.11530374,1.31819033,3.25766373,0.40218905,1.20614329
0.59129565,6.78064222,0.24218427,2.10131466,0.00590587,0.11800200,1.31332239,3.20735147,0.41675525,1.24788477
0.59729865,6.86381380,0.24166331,2.16686679,0.00624858,0.12087344,1.30999257,3.15404172,0.43180244,1.29013075
0.60330165,6.94817829,0.24155964,2.23399870,0.00660052,0.12392318,1.30839530,3.09870175,0.44725001,1.33271186
0.60930465,7.03390389,0.24193020,2.30231555,0.00695869,0.12714853,1.30870126,3.04237848,0.46299597,1.37543155
0.61530765,7.12103572,0.24282559,2.37132591,0.00732015,0.13053816,1.31105566,2.98617676,0.47891806,1.41806516
0.62131066,7.20948064,0.24428848,2.44044530,0.00768198,0.13407142,1.31557636,2.93123517,0.49487557,1.46035989
0.62731366,7.29899607,0.24635210,2.50900294,0.00804144,0.13771812,1.32235194,2.87869983,0.51071163,1.50203568
0.63331666,7.38918347,0.24903875,2.57625195,0.00839594,0.14143857,1.33143961,2.82969692,0.52625617,1.54278718
0.63931966,7.47948711,0.25235854,2.64138270,0.00874311,0.14518403,1.34286302,2.78530474,0.54132926,1.58228707
0.64532266,7.56919871,0.25630821,2.70353928,0.00908082,0.14889759,1.35661022,2.74652615,0.55574492,1.62019056
0.65132566,7.65746814,0.26087026,2.76183868,0.00940716,0.15251537,1.37263182,2.71426237,0.56931516,1.65614137
0.65732866,7.74332054,0.26601241,2.81539227,0.00972049,0.15596812,1.39083961,2.68928893,0.58185433,1.68977908
0.66333167,7.82567947,0.27168740,2.86332908,0.01001940,0.15918315,1.41110592,2.67223474,0.59318347,1.72074770
0.66933467,7.90339586,0.27783326,2.90482011,0.01030268,0.16208638,1.43326379,2.66356489,0.60313477,1.74870545
0.67533767,7.97528187,0.28437393,2.93910306,0.01056930,0.16460473,1.45710824,2.66356786,0.61155580,1.77333533
0.68134067,8.04014870,0.29122047,2.96550644,0.01081839,0.16666850,1.48239868,2.67234760,0.61831359,1.79435632
0.68734367,8.09684693,0.29827261,2.98347240,0.01104922,0.16821371,1.50886249,2.68982058,0.62329826,1.81153457
0.69334667,8.14430780,0.30542078,2.99257724,0.01126115,0.16918445,1.53619977,2.71571811,0.62642623,1.82469433
0.69934967,8.18158373,0.31254844,2.99254875,0.01145366,0.16953493,1.56408910,2.74959345,0.62764280,1.83372782
0.70535268,8.20788601,0.31953477,2.98327967,0.01162632,0.16923129,1.59219407,2.79083373,0.62692405,1.83860377
0.71135568,8.22261803,0.32625750,2.96483640,0.01177883,0.16825306,1.62017040,2.83867588,0.62427795,1.83937377
0.71735868,8.22540214,0.33259580,2.93746256,0.01191103,0.16659417,1.64767317,2.89222609,0.61974457,1.83617621
0.72336168,8.21609853,0.33843324,2.90157702,0.01202293,0.16426354,1.67436400,2.95048200,0.61339544,1.82923715
0.72936468,8.19481512,0.34366055,2.85776611,0.01211477,0.16128507,1.69991768,3.01235684,0.60533202,1.81886804
0.73536768,8.16190735,0.34817812,2.80677032,0.01218702,0.15769725,1.72402796,3.07670460,0.59568316,1.80545988
0.74137069,8.11796776,0.35189824,2.74946555,0.01224049,0.15355220,1.74641230,3.14234546,0.58460186,1.78947407
0.74737369,8.06380536,0.35474684,2.68683968,0.01227628,0.14891425,1.76681527,3.20809068,0.57226121,1.77142997
0.75337669,8.00041549,0.35666484,2.61996519,0.01229585,0.14385812,1.78501058,3.27276616,0.55884968,1.75188952
0.75937969,7.92894149,0.35760891,2.54996873,0.01230098,0.13846680,1.80080164,3.33523410,0.54456605,1.73143962
0.76538269,7.85062958,0.35755181,2.47799883,0.01229375,0.13282908,1.81402085,3.39441225,0.52961397,1.71067271
0.77138569,7.76677920,0.35648218,2.40519302,0.01227649,0.12703698,1.82452769,3.44929028,0.51419648,1.69016658
0.77738869,7.67869090,0.35440389,2.33264551,0.01225170,0.12118303,1.83220593,3.49894312,0.49851068,1.67046402
0.78339170,7.58761428,0.35133499,2.26137679,0.01222193,0.11535767,1.83696027,3.54254117,0.48274268,1.65205345
0.78939470,7.49469849,0.34730640,2.19230622,0.01218966,0.10964665,1.83871275,3.57935721,0.46706319,1.63535127
0.79539770,7.40094739,0.34236035,2.12622870,0.01215718,0.10412869,1.83739942,3.60877043,0.45162369,1.62068671
0.80140070,7.30718171,0.33654863,2.06379625,0.01212643,0.09887343,1.83296737,3.63026758,0.43655350,1.60829000
0.80740370,7.21400976,0.32993091,2.00550503,0.01209887,0.09393971,1.82537266,3.64344177,0.42195783,1.59828426
0.81340670,7.12180804,0.32257305,1.95168829,0.01207537,0.08937426,1.81457931,3.64798920,0.40791669,1.59068160
0.81940970,7.03071258,0.31454549,1.90251518,0.01205605,0.08521085,1.80055938,3.64370438,0.39448491,1.58538350
0.82541271,6.94062126,0.30592194,1.85799538,0.01204030,0.08146985,1.78329432,3.63047435,0.38169296,1.58218548
0.83141571,6.85120692,0.29677815,1.81798900,0.01202668,0.07815837,1.76277747,3.60827226,0.36954874,1.58078581
0.83741871,6.76194036,0.28719102,1.78222131,0.01201292,0.07527069,1.73901753,3.57715107,0.35803995,1.58079789
0.84342171,6.67212231,0.27723796,1.75030117,0.01199602,0.07278930,1.71204278,3.53723747,0.34713708,1.58176557
0.84942471,6.58092257,0.26699641,1.72174261,0.01197234,0.07068613,1.68190573,3.48872671,0.33679678,1.58318096
0.85542771,6.48742461,0.25654371,1.69598824,0.01193768,0.06892423,1.64868783,3.43187845,0.32696534,1.58450370
0.86143072,6.39067361,0.24595697,1.67243358,0.01188751,0.06745966,1.61250389,3.36701379,0.31758223,1.58518100
0.86743372,6.28972581,0.23531327,1.65045137,0.01181716,0.06624349,1.57350583,3.29451368,0.30858350,1.58466763
0.87343672,6.18369711,0.22468976,1.62941483,0.01172201,0.06522401,1.53188540,3.21481851,0.29990484,1.58244500
0.87943972,6.07180900,0.21416389,1.60871913,0.01159771,0.06434879,1.48787571,3.12842879,0.29148421,1.57803868
0.88544272,5.95343002,0.20381362,1.58780041,0.01144042,0.06356680,1.44175121,3.03590657,0.28326410,1.57103373
0.89144572,5.82811124,0.19371743,1.56615188,0.01124697,0.06283030,1.39382617,2.93787718,0.27519314,1.56108741
0.89744872,5.69561465,0.18395437,1.54333670,0.01101505,0.06209655,1.34445153,2.83503099,0.26722733,1.54793880
0.90345173,5.55593354,0.17460380,1.51899736,0.01074335,0.06132920,1.29401026,2.72812443,0.25933069,1.53141534
0.90945473,5.40930443,0.16574508,1.49286186,0.01043159,0.06049939,1.24291131,2.61798002,0.25147556,1.51143611
0.91545773,5.25621044,0.15745691,1.46474659,0.01008061,0.05958651,1.19158249,2.50548475,0.24364251,1.48801189
0.92146073,5.09737620,0.14981657,1.43455632,0.00969237,0.05857859,1.14046238,2.39158650,0.23582009,1.46124245
0.92746373,4.93375500,0.14289891,1.40228161,0.00926983,0.05747228,1.08999174,2.27728813,0.22800427,1.43131108
0.93346673,4.76650868,0.13677509,1.36799414,0.00881691,0.05627256,1.04060466,2.16363910,0.22019802,1.39847696
0.93946973,4.59698144,0.13151125,1.33184023,0.00833831,0.05499209,0.99271971,2.05172448,0.21241066,1.36306571
0.94547274,4.42666846,0.12716692,1.29403312,0.00783938,0.05365025,0.94673156,1.94265156,0.20465745,1.32545859
0.95147574,4.25718066,0.12379344,1.25484435,0.00732591,0.05227205,0.90300310,1.83753417,0.19695917,1.28608083
0.95747874,4.09020666,0.12143226,1.21459459,0.00680393,0.05088679,0.86185846,1.73747507,0.18934178,1.24538945
0.96348174,3.92747316,0.12011329,1.17364407,0.00627952,0.04952662,0.82357705,1.64354703,0.18183618,1.20386111
0.96948474,3.77070484,0.11985335,1.13238312,0.00575865,0.04822506,0.78838871,1.55677290,0.17447803,1.16198016
0.97548774,3.62158478,0.12065471,1.09122262,0.00524694,0.04701557,0.75647003,1.47810542,0.16730745,1.12022737
0.98149075,3.48171622,0.12250393,1.05058469,0.00474958,0.04593012,0.72794201,1.40840737,0.16036876,1.07906946
0.98749375,3.35258643,0.12537088,1.01089357,0.00427117,0.04499793,0.70286888,1.34843252,0.15370997,1.03894956
0.99349675,3.23553341,0.12920829,0.97256675,0.00381563,0.04424435,0.68125818,1.29880809,0.14738214,1.00027891
0.99949975,3.13171579,0.13395147,0.93600633,0.00338617,0.04368986,0.66306196,1.26001909,0.14143845,0.96342971
1.00550275,3.04208644,0.13951870,0.90159064,0.00298523,0.04334945,0.64817910,1.23239503,0.13593298,0.92872920
1.01150575,2.96737013,0.14581196,0.86966614,0.00261450,0.04323200,0.63645862,1.21609934,0.13091927,0.89645505
1.01750875,2.90804548,0.15271818,0.84053974,0.00227496,0.04334009,0.62770392,1.21112175,0.12644852,0.86683190
1.02351176,2.86433163,0.16011099,0.81447156,0.00196692,0.04366991,0.62167783,1.21727397,0.12256762,0.84002923
1.02951476,2.83617977,0.16785290,0.79166828,0.00169007,0.04421140,0.61810838,1.23418867,0.11931708,0.81616024
1.03551776,2.82326984,0.17579788,0.77227740,0.00144360,0.04494862,0.61669518,1.26132211,0.11672880,0.79528202
1.04152076,2.82501272,0.18379429,0.75638241,0.00122628,0.04586030,0.61711635,1.29796042,0.11482401,0.77739669
1.04752376,2.84055825,0.19168806,0.74399936,0.00103653,0.04692046,0.61903573,1.34322964,0.11361129,0.76245357
1.05352676,2.86880916,0.19932605,0.73507482,0.00087254,0.04809925,0.62211048,1.39610968,0.11308499,0.75035238
1.05952976,2.90844130,0.20655942,0.72948560,0.00073232,0.04936383,0.62599873,1.45545214,0.11322398,0.74094731
1.06553277,2.95793014,0.21324709,0.72704047,0.00061385,0.05067937,0.63036728,1.52000204,0.11399106,0.73405200
1.07153577,3.01558357,0.21925892,0.72748378,0.00051506,0.05201003,0.63489913,1.58842336,0.11533283,0.72944527
1.07753877,3.07958075,0.22447873,0.73050136,0.00043399,0.05332001,0.63930075,1.65932813,0.11718039,0.72687762
1.08354177,3.14801653,0.22880699,0.73572835,0.00036876,0.05457462,0.64330896,1.73130879,0.11945064,0.72607832
1.08954477,3.21895072,0.23216311,0.74275920,0.00031764,0.05574125,0.64669718,1.80297318,0.12204831,0.72676309
1.09554777,3.29046117,0.23448725,0.75115927,0.00027911,0.05679035,0.64928107,1.87298154,0.12486864,0.72864210
1.10155078,3.36069933,0.23574166,0.76047800,0.00025185,0.05769631,0.65092328,1.94008446,0.12780055,0.73142832
1.10755378,3.42794660,0.23591142,0.77026313,0.00023474,0.05843827,0.65153723,2.00316076,0.13073031,0.73484588
1.11355678,3.49066968,0.23500473,0.78007542,0.00022690,0.05900077,0.65108982,2.06125384,0.13354540,0.73863828
1.11955978,3.54757260,0.23305252,0.78950344,0.00022767,0.05937432,0.64960288,2.11360509,0.13613856,0.74257637
1.12556278,3.59764346,0.23010760,0.79817778,0.00023660,0.05955572,0.64715331,2.15968278,0.13841169,0.74646561
1.13156578,3.64019337,0.22624328,0.80578407,0.00025344,0.05954829,0.64387180,2.19920486,0.14027950,0.75015250
1.13756878,3.67488555,0.22155145,0.81207417,0.00027813,0.05936184,0.63993998,2.23215419,0.14167270,0.75352990
1.14357179,3.70175258,0.21614029,0.81687510,0.00031078,0.05901248,0.63558605,2.25878489,0.14254059,0.75654089
1.14957479,3.72120026,0.21013151,0.82009512,0.00035159,0.05852214,0.63107881,2.27961866,0.14285291,0.75918103
1.15557779,3.73399683,0.20365730,0.82172660,0.00040092,0.05791798,0.62672014,2.29543061,0.14260082,0.76149870
1.16158079,3.74124709,0.19685698,0.82184554,0.00045918,0.05723149,0.62283593,2.30722414,0.14179698,0.76359339
1.16758379,3.74435159,0.18987345,0.82060751,0.00052679,0.05649748,0.61976576,2.31619528,0.14047479,0.76561190
1.17358679,3.74495153,0.18284954,0.81824017,0.00060422,0.05575286,0.61785137,2.32368722,0.13868663,0.76774235
1.17958979,3.74486117,0.17592430,0.81503255,0.00069185,0.05503535,0.61742435,2.33113640,0.13650139,0.77020620
1.18559280,3.74598996,0.16922939,0.81132155,0.00079002,0.05438201,0.61879319,2.34001200,0.13400127,0.77324832
1.19159580,3.75025725,0.16288559,0.80747605,0.00089893,0.05382788,0.62223041,2.35175108,0.13127805,0.77712563
1.19759880,3.75950313,0.15699959,0.80387952,0.00101862,0.05340449,0.62795995,2.36769208,0.12842903,0.78209447
1.20360180,3.77539919,0.15166119,0.80091161,0.00114895,0.05313858,0.63614549,2.38900953,0.12555269,0.78839743
1.20960480,3.79936331,0.14694083,0.79892983,0.00128952,0.05305092,0.64688019,2.41665290,0.12274451,0.79625013
1.21560780,3.83248237,0.14288784,0.79825191,0.00143972,0.05315524,0.66017839,2.45129261,0.12009289,0.80582848
1.22161081,3.87544690,0.13952917,0.79913981,0.00159863,0.05345757,0.67596962,2.49327586,0.11767551,0.81725725
1.22761381,3.92850088,0.13686889,0.80178609,0.00176508,0.05395573,0.69409562,2.54259462,0.11555618,0.83060045
1.23361681,3.99140964,0.13488834,0.80630332,0.00193759,0.05463918,0.71431030,2.59886768,0.11378242,0.84585411
1.23961981,4.06344775,0.13354703,0.81271698,0.00211441,0.05548921,0.73628326,2.66133806,0.11238378,0.86294199
1.24562281,4.14340812,0.13278427,0.82096231,0.00229354,0.05647946,0.75960647,2.72888621,0.11137090,0.88171444
1.25162581,4.22963227,0.13252143,0.83088522,0.00247273,0.05757671,0.78380451,2.80005902,0.11073547,0.90195082
1.25762881,4.32006104,0.13266479,0.84224722,0.00264956,0.05874205,0.80834763,2.87311356,0.11045099,0.92336531
1.26363182,4.41230361,0.13310890,0.85473420,0.00282148,0.05993219,0.83266755,2.94607406,0.11047421,0.94561595
1.26963482,4.50372222,0.13374029,0.86796868,0.00298585,0.06110102,0.85617529,3.01679972,0.11074730,0.96831675
1.27563782,4.59152882,0.13444144,0.88152481,0.00314001,0.06220129,0.87828036,3.08306072,0.11120055,0.99105207
1.28164082,4.67288942,0.13509481,0.89494564,0.00328138,0.06318634,0.89841054,3.14261901,0.11175542,1.01339283
1.28764382,4.74503161,0.13558680,0.90776165,0.00340749,0.06401178,0.91603147,3.19331064,0.11232795,1.03491358
1.29364682,4.80535038,0.13581153,0.91950971,0.00351607,0.06463711,0.93066508,3.23312599,0.11283224,1.05520970
1.29964982,4.85150752,0.13567421,0.92975171,0.00360513,0.06502719,0.94190621,3.26028450,0.11318387,1.07391366
1.30565283,4.88152021,0.13509405,0.93809175,0.00367299,0.06515343,0.94943660,3.27330086,0.11330326,1.09070970
1.31165583,4.89383500,0.13400662,0.94419137,0.00371837,0.06499483,0.95303563,3.27103983,0.11311861,1.10534586
1.31765883,4.88738400,0.13236551,0.94778191,0.00374041,0.06453855,0.95258737,3.25275766,0.11256853,1.11764297
1.32366183,4.86162115,0.13014330,0.94867355,0.00373867,0.06378034,0.94808366,3.21812857,0.11160412,1.12749989
1.32966483,4.81653726,0.12733183,0.94676082,0.00371321,0.06272453,0.93962307,3.16725550,0.11019058,1.13489481
1.33566783,4.75265375,0.12394181,0.94202404,0.00366453,0.06138374,0.92740594,3.10066522,0.10830813,1.13988254
1.34167084,4.67099585,0.12000168,0.93452720,0.00359361,0.05977834,0.91172559,3.01928823,0.10595247,1.14258790
1.34767384,4.57304710,0.11555607,0.92441204,0.00350182,0.05793565,0.89295644,2.92442504,0.10313453,1.14319567
1.35367684,4.46068784,0.11066363,0.91188906,0.00339093,0.05588892,0.87153931,2.81770051,0.09987980,1.14193764
1.35967984,4.33612098,0.10539458,0.89722582,0.00326302,0.05367625,0.84796492,2.70100870,0.09622713,1.13907754
1.36568284,4.20178884,0.09982804,0.88073331,0.00312045,0.05133933,0.82275609,2.57645081,0.09222717,1.13489471
1.37168584,4.06028519,0.09404924,0.86275103,0.00296578,0.04892230,0.79644971,2.44626899,0.08794044,1.12966755
1.37768884,3.91426651,0.08814665,0.84363163,0.00280169,0.04647052,0.76957905,2.31277885,0.08343527,1.12365756
1.38369185,3.76636647,0.08220940,0.82372592,0.00263093,0.04402950,0.74265723,2.17830342,0.07878556,1.11709505
1.38969485,3.61911716,0.07632479,0.80336886,0.00245621,0.04164397,0.71616253,2.04511077,0.07406858,1.11016722
1.39569785,3.47488005,0.07057617,0.78286725,0.00228018,0.03935705,0.69052599,1.91535773,0.06936276,1.10300933
1.40170085,3.33578911,0.06504117,0.76248968,0.00210536,0.03720961,0.66612176,1.79104107,0.06474572,1.09569940
1.40770385,3.20370754,0.05979037,0.74245893,0.00193406,0.03523984,0.64326024,1.67395751,0.06029240,1.08825672
1.41370685,3.08019908,0.05488636,0.72294734,0.00176835,0.03348291,0.62218441,1.56567326,0.05607355,1.08064416
1.41970985,2.96651385,0.05038329,0.70407487,0.00161007,0.03197085,0.60306890,1.46750336,0.05215443,1.07277422
1.42571286,2.86358799,0.04632675,0.68591011,0.00146075,0.03073246,0.58602192,1.38050051,0.04859383,1.06451818
1.43171586,2.77205592,0.04275407,0.66847368,0.00132163,0.02979337,0.57108946,1.30545298,0.04544338,1.05571809
1.43771886,2.69227328,0.03969497,0.65174399,0.00119365,0.02917605,0.55826157,1.24289054,0.04274713,1.04620071
1.44372186,2.62434834,0.03717233,0.63566471,0.00107745,0.02889995,0.54748012,1.19309730,0.04054137,1.03579261
1.44972486,2.56817955,0.03520330,0.62015352,0.00097342,0.02898142,0.53864757,1.15613013,0.03885469,1.02433576
1.45572786,2.52349669,0.03380035,0.60511176,0.00088169,0.02943378,0.53163632,1.13184115,0.03770811,1.01170270
1.46173087,2.48990305,0.03297246,0.59043423,0.00080214,0.03026708,0.52629802,1.11990299,0.03711538,0.99781048
1.46773387,2.46691658,0.03272615,0.57601888,0.00073447,0.03148795,0.52247259,1.11983523,0.03708335,0.98263293
1.47373687,2.45400781,0.03306642,0.56177578,0.00067820,0.03309925,0.51999638,1.13103083,0.03761231,0.96621045
1.47973987,2.45063302,0.03399747,0.54763516,0.00063273,0.03509964,0.51870939,1.15278146,0.03869632,0.94865711
1.48574287,2.45626147,0.03552318,0.53355407,0.00059732,0.03748311,0.51846106,1.18430073,0.04032352,0.93016474
1.49174587,2.47039572,0.03764727,0.51952153,0.00057118,0.04023853,0.51911482,1.22474463,0.04247631,0.91100391
1.49774887,2.49258488,0.04037316,0.50556204,0.00055344,0.04334909,0.52055102,1.27322880,0.04513153,0.89152172
1.50375188,2.52243074,0.04370348,0.49173732,0.00054321,0.04679191,0.52266852,1.32884236,0.04826052,0.87213679
1.50975488,2.55958723,0.04763932,0.47814639,0.00053957,0.05053772,0.52538492,1.39065833,0.05182912,0.85333137
1.51575788,2.60375403,0.05217916,0.46492397,0.00054162,0.05455070,0.52863555,1.45774106,0.05579771,0.83564111
1.52176088,2.65466529,0.05731762,0.45223736,0.00054846,0.05878847,0.53237156,1.52915087,0.06012121,0.81964289
1.52776388,2.71207491,0.06304405,0.44028201,0.00055921,0.06320241,0.53655724,1.60394687,0.06474907,0.80594090
1.53376688,2.77573946,0.06934108,0.42927584,0.00057304,0.06773815,0.54116685,1.68118844,0.06962547,0.79515166
1.53976988,2.84540052,0.07618324,0.41945278,0.00058915,0.07233636,0.54618134,1.75993635,0.07468958,0.78788838
1.54577289,2.92076770,0.08353572,0.41105548,0.00060678,0.07693379,0.55158513,1.83925434,0.07987593,0.78474496
1.55177589,3.00150375,0.09135345,0.40432771,0.00062524,0.08146457,0.55736326,1.91821198,0.08511508,0.78628038
1.55777889,3.08721301,0.09958052,0.39950658,0.00064387,0.08586171,0.56349921,1.99588941,0.09033440,0.79300364
1.56378189,3.17743422,0.10815014,0.39681485,0.00066208,0.09005873,0.56997345,2.07138474,0.09545914,0.80535984
1.56978489,3.27163852,0.11698512,0.39645369,0.00067937,0.09399145,0.57676310,2.14382425,0.10041368,0.82371786
1.57578789,3.36923293,0.12599897,0.39859604,0.00069528,0.09759978,0.58384252,2.21237561,0.10512294,0.84835979
1.58179090,3.46956971,0.13509766,0.40338084,0.00070946,0.10082947,0.59118507,2.27626401,0.10951402,0.87947271
1.58779390,3.57196121,0.14418191,0.41090839,0.00072162,0.10363376,0.59876592,2.33479071,0.11351789,0.91714285
1.59379690,3.67569961,0.15315013,0.42123692,0.00073158,0.10597485,0.60656571,2.38735343,0.11707116,0.96135259
1.59979990,3.78008089,0.16190172,0.43438053,0.00073928,0.10782513,0.61457500,2.43346753,0.12011785,1.01198010
1.60580290,3.88443146,0.17034075,0.45030855,0.00074473,0.10916812,0.62279908,2.47278699,0.12261102,1.06880200
1.61180590,3.98813623,0.17837978,0.46894641,0.00074809,0.10999905,0.63126298,2.50512380,0.12451430,1.13149857
1.61780890,4.09066632,0.18594357,0.49017774,0.00074962,0.11032506,0.64001607,2.53046447,0.12580316,1.19966167
1.62381191,4.19160462,0.19297269,0.51384783,0.00074970,0.11016506,0.64913613,2.54898231,0.12646591,1.27280478
1.62981491,4.29066737,0.19942654,0.53976814,0.00074883,0.10954917,0.65873217,2.56104415,0.12650422,1.35037480
1.63581791,4.38772001,0.20528580,0.56772151,0.00074764,0.10851781,0.66894585,2.56721042,0.12593344,1.43176521
1.64182091,4.48278578,0.21055404,0.59746803,0.00074683,0.10712047,0.67995098,2.56822778,0.12478229,1.51632983
1.64782391,4.57604583,0.21525838,0.62875105,0.00074721,0.10541414,0.69195093,2.56501371,0.12309223,1.60339670
1.65382691,4.66782990,0.21944904,0.66130313,0.00074968,0.10346154,0.70517369,2.55863289,0.12091631,1.69228133
1.65982991,4.75859732,0.22319780,0.69485152,0.00075518,0.10132922,0.71986455,2.55026579,0.11831769,1.78229887
1.66583292,4.84890839,0.22659538,0.72912308,0.00076466,0.09908542,0.73627648,2.54116995,0.11536775,1.87277454
1.67183592,4.93938706,0.22974773,0.76384814,0.00077912,0.09679803,0.75465844,2.53263538,0.11214385,1.96305210
