energy_ev,total_up,Co_p_up,Co_d_up,N_s_up,N_p_up,S_s_up,S_p_up,Zr_p_up,Zr_d_up
-2.82441221,2.97390045,1.25932595,0.55970374,0.00014884,0.04214590,0.00073847,2.31297343,0.19640550,0.09082382
-2.81840920,2.85720798,1.19736527,0.53657847,0.00011818,0.04252005,0.00070040,2.21490292,0.20043706,0.09139822
-2.81240620,2.74296429,1.13618159,0.51176618,0.00009327,0.04345361,0.00068357,2.11917039,0.20656722,0.09261265
-2.80640320,2.63268752,1.07643617,0.48567443,0.00007318,0.04493006,0.00068576,2.02694661,0.21476169,0.09449111
-2.80040020,2.52783422,1.01876136,0.45871981,0.00005707,0.04692891,0.00070505,1.93935027,0.22496780,0.09704744
-2.79439720,2.42976513,0.96374885,0.43131659,0.00004425,0.04942596,0.00073986,1.85742408,0.23711452,0.10028472
-2.78839420,2.33971270,0.91193836,0.40386593,0.00003411,0.05239353,0.00078894,1.78211195,0.25111245,0.10419488
-2.78239120,2.25875179,0.86380719,0.37674599,0.00002615,0.05580065,0.00085131,1.71423826,0.26685402,0.10875865
-2.77638819,2.18777474,0.81976121,0.35030333,0.00001993,0.05961323,0.00092633,1.65448989,0.28421386,0.11394568
-2.77038519,2.12747157,0.78012742,0.32484584,0.00001510,0.06379428,0.00101360,1.60340175,0.30304935,0.11971506
-2.76438219,2.07831601,0.74514856,0.30063734,0.00001139,0.06830404,0.00111305,1.56134629,0.32320153,0.12601598
-2.75837919,2.04055745,0.71497966,0.27789400,0.00000855,0.07310020,0.00122483,1.52852699,0.34449627,0.13278866
-2.75237619,2.01421891,0.68968675,0.25678245,0.00000639,0.07813813,0.00134940,1.50497610,0.36674557,0.13996538
-2.74637319,1.99910040,0.66924766,0.23741970,0.00000477,0.08337102,0.00148742,1.49055619,0.38974912,0.14747169
-2.74037019,1.99478733,0.65355454,0.21987444,0.00000355,0.08875011,0.00163978,1.48496517,0.41329588,0.15522757
-2.73436718,2.00066303,0.64241821,0.20416983,0.00000266,0.09422487,0.00180757,1.48774438,0.43716573,0.16314863
-2.72836418,2.01592458,0.63557381,0.19028719,0.00000201,0.09974318,0.00199200,1.49828923,0.46113099,0.17114725
-2.72236118,2.03960128,0.63268763,0.17817072,0.00000155,0.10525146,0.00219436,1.51586174,0.48495791,0.17913361
-2.71635818,2.07057492,0.63336487,0.16773257,0.00000124,0.11069484,0.00241598,1.53960469,0.50840803,0.18701663
-2.71035518,2.10760127,0.63715804,0.15885841,0.00000105,0.11601733,0.00265811,1.56855696,0.53123948,0.19470473
-2.70435218,2.14933253,0.64357590,0.15141297,0.00000096,0.12116200,0.00292185,1.60166979,0.55320823,0.20210659
-2.69834917,2.19434030,0.65209276,0.14524557,0.00000096,0.12607127,0.00320803,1.63782388,0.57406949,0.20913178
-2.69234617,2.24113918,0.66215809,0.14019534,0.00000106,0.13068722,0.00351715,1.67584733,0.59357926,0.21569137
-2.68634317,2.28821102,0.67320639,0.13609614,0.00000126,0.13495208,0.00384922,1.71453437,0.61149622,0.22169860
-2.68034017,2.33402978,0.68466723,0.13278099,0.00000159,0.13880882,0.00420371,1.75266509,0.62758408,0.22706962
-2.67433717,2.37708734,0.69597548,0.13008613,0.00000207,0.14220190,0.00457943,1.78902607,0.64161447,0.23172437
-2.66833417,2.41592015,0.70658172,0.12785452,0.00000276,0.14507823,0.00497447,1.82243204,0.65337045,0.23558758
-2.66233117,2.44913661,0.71596257,0.12593889,0.00000372,0.14738823,0.00538616,1.85174831,0.66265058,0.23859005
-2.65632816,2.47544504,0.72363103,0.12420438,0.00000505,0.14908704,0.00581103,1.87591379,0.66927356,0.24066999
-2.65032516,2.49368173,0.72914643,0.12253076,0.00000686,0.15013585,0.00624487,1.89396413,0.67308333,0.24177459
-2.64432216,2.50283831,0.73212391,0.12081425,0.00000931,0.15050321,0.00668274,1.90505433,0.67395433,0.24186169
-2.63831916,2.50208782,0.73224307,0.11896909,0.00001262,0.15016643,0.00711909,1.90848025,0.67179679,0.24090140
-2.63231616,2.49080835,0.72925548,0.11692873,0.00001702,0.14911273,0.00754789,1.90369808,0.66656174,0.23887773
-2.62631316,2.46860338,0.72299078,0.11464682,0.00002287,0.14734037,0.00796279,1.89034102,0.65824536,0.23579004
-2.62031016,2.43531769,0.71336104,0.11209799,0.00003056,0.14485943,0.00835735,1.86823231,0.64689251,0.23165421
-2.61430715,2.39104820,0.70036315,0.10927839,0.00004062,0.14169238,0.00872525,1.83739386,0.63259906,0.22650347
-2.60830415,2.33614875,0.68407910,0.10620613,0.00005366,0.13787419,0.00906057,1.79805004,0.61551284,0.22038876
-2.60230115,2.27122863,0.66467398,0.10292165,0.00007046,0.13345214,0.00935799,1.75062610,0.59583303,0.21337866
-2.59629815,2.19714459,0.64239178,0.09948791,0.00009195,0.12848523,0.00961312,1.69574127,0.57380796,0.20555872
-2.59029515,2.11498652,0.61754906,0.09599068,0.00011922,0.12304308,0.00982271,1.63419649,0.54973130,0.19703031
-2.58429215,2.02605727,0.59052677,0.09253876,0.00015359,0.11720466,0.00998483,1.56695736,0.52393677,0.18790896
-2.57828914,1.93184744,0.56176044,0.08926431,0.00019659,0.11105652,0.01009914,1.49513283,0.49679157,0.17832220
-2.57228614,1.83400609,0.53172915,0.08632326,0.00024998,0.10469093,0.01016692,1.41995041,0.46868870,0.16840714
-2.56628314,1.73430856,0.50094381,0.08389575,0.00031580,0.09820374,0.01019124,1.34272898,0.44003868,0.15830771
-2.56028014,1.63462257,0.46993499,0.08218669,0.00039635,0.09169222,0.01017691,1.26485014,0.41126081,0.14817173
-2.55427714,1.53687388,0.43924091,0.08142632,0.00049420,0.08525290,0.01013048,1.18772914,0.38277442,0.13814802
-2.54827414,1.44301259,0.40939592,0.08187075,0.00061222,0.07897946,0.01006011,1.11278630,0.35499052,0.12838351
-2.54227114,1.35498090,0.38091980,0.08380218,0.00075351,0.07296082,0.00997541,1.04141991,0.32830392,0.11902056
-2.53626813,1.27468321,0.35430818,0.08752894,0.00092144,0.06727939,0.00988718,0.97498110,0.30308639,0.11019452
-2.53026513,1.20395863,0.33002422,0.09338481,0.00111958,0.06200964,0.00980717,0.91475116,0.27968070,0.10203156
-2.52426213,1.14455636,0.30849162,0.10172764,0.00135166,0.05721690,0.00974770,0.86192171,0.25839595,0.09464694
-2.51825913,1.09811351,0.29008898,0.11293686,0.00162151,0.05295648,0.00972136,0.81757760,0.23950393,0.08814351
-2.51225613,1.06613503,0.27514546,0.12740970,0.00193299,0.04927309,0.00974058,0.78268250,0.22323675,0.08261063
-2.50625313,1.04997529,0.26393746,0.14555579,0.00228989,0.04620050,0.00981729,0.75806683,0.20978542,0.07812339
-2.50025013,1.05082050,0.25668630,0.16779002,0.00269583,0.04376149,0.00996247,0.74441785,0.19929936,0.07474205
-2.49424712,1.06967145,0.25355658,0.19452343,0.00315416,0.04196798,0.01018587,0.74227125,0.19188656,0.07251176
-2.48824412,1.10732594,0.25465510,0.22615203,0.00366780,0.04082133,0.01049558,0.75200409,0.18761438,0.07146234
-2.48224112,1.16436061,0.26003010,0.26304369,0.00423912,0.04031284,0.01089782,0.77382875,0.18651056,0.07160826
-2.47623812,1.24111195,0.26967076,0.30552311,0.00486982,0.04042431,0.01139662,0.80778759,0.18856443,0.07294861
-2.47023512,1.33765669,0.28350688,0.35385535,0.00556077,0.04112869,0.01199367,0.85374844,0.19372819,0.07546715
-2.46423212,1.45379219,0.30140872,0.40822816,0.00631188,0.04239084,0.01268821,0.91140096,0.20191807,0.07913235
-2.45822911,1.58901750,0.32318707,0.46873387,0.00712199,0.04416831,0.01347693,0.98025418,0.21301535,0.08389747
-2.45222611,1.74251634,0.34859368,0.53535159,0.00798874,0.04641213,0.01435403,1.05963565,0.22686729,0.08970071
-2.44622311,1.91314341,0.37732227,0.60793039,0.00890848,0.04906776,0.01531128,1.14869278,0.24328795,0.09646543
-2.44022011,2.09941549,0.40901025,0.68617468,0.00987623,0.05207593,0.01633822,1.24639689,0.26205896,0.10410049
-2.43421711,2.29950910,0.44324138,0.76963251,0.01088562,0.05537365,0.01742233,1.35155070,0.28293051,0.11250087
-2.42821411,2.51126615,0.47954961,0.85768789,0.01192888,0.05889523,0.01854939,1.46279977,0.30562248,0.12154845
-2.42221111,2.73220909,0.51742431,0.94955806,0.01299691,0.06257329,0.01970374,1.57864834,0.32982603,0.13111316
-2.41620810,2.95956656,0.55631690,1.04429632,0.01407932,0.06633988,0.02086874,1.69747998,0.35520573,0.14105448
-2.41020510,3.19031029,0.59564905,1.14080110,0.01516459,0.07012765,0.02202713,1.81758291,0.38140244,0.15122331
-2.40420210,3.42120331,0.63482232,1.23783154,0.01624016,0.07387093,0.02316149,1.93718005,0.40803687,0.16146426
-2.39819910,3.64885912,0.67322922,1.33402953,0.01729270,0.07750692,0.02425468,2.05446322,0.43471417,0.17161827
-2.39219610,3.86981066,0.71026535,1.42794802,0.01830831,0.08097679,0.02529025,2.16763071,0.46102934,0.18152566
-2.38619310,4.08058746,0.74534239,1.51808479,0.01927283,0.08422676,0.02625289,2.27492733,0.48657348,0.19102933
-2.38019010,4.27779860,0.77790150,1.60292081,0.02017207,0.08720905,0.02712879,2.37468551,0.51094096,0.19997826
-2.37418709,4.45821874,0.80742665,1.68096181,0.02099222,0.08988276,0.02790595,2.46536621,0.53373710,0.20823098
-2.36818409,4.61887397,0.83345742,1.75078170,0.02172012,0.09221455,0.02857452,2.54559787,0.55458633,0.21565905
-2.36218109,4.75712415,0.85560070,1.81106583,0.02234363,0.09417919,0.02912693,2.61421190,0.57314058,0.22215032
-2.35617809,4.87073809,0.87354072,1.86065265,0.02285195,0.09575987,0.02955811,2.67027308,0.58908747,0.22761178
-2.35017509,4.95795844,0.88704709,1.89857172,0.02323592,0.09694829,0.02986553,2.71310346,0.60215817,0.23197210
-2.34417209,5.01755305,0.89598024,1.92407651,0.02348833,0.09774452,0.03004917,2.74229853,0.61213439,0.23518339
-2.33816908,5.04885044,0.90029412,1.93667047,0.02360409,0.09815663,0.03011146,2.75773467,0.61885436,0.23722237
-2.33216608,5.05175750,0.90003584,1.93612525,0.02358049,0.09820006,0.03005707,2.75956748,0.62221746,0.23809080
-2.32616308,5.02675835,0.89534229,1.92249015,0.02341727,0.09789682,0.02989276,2.74822069,0.62218712,0.23781505
-2.32016008,4.97489428,0.88643375,1.89609248,0.02311668,0.09727443,0.02962701,2.72436607,0.61879206,0.23644489
-2.31415708,4.89772550,0.87360480,1.85752880,0.02268348,0.09636477,0.02926972,2.68889500,0.61212551,0.23405164
-2.30815408,4.79727630,0.85721284,1.80764752,0.02212485,0.09520277,0.02883182,2.64288299,0.60234264,0.23072549
-2.30215108,4.67596617,0.83766468,1.74752373,0.02145021,0.09382508,0.02832489,2.58754858,0.58965601,0.22657244
-2.29614807,4.53652990,0.81540193,1.67842741,0.02067101,0.09226867,0.02776074,2.52420838,0.57432945,0.22171076
-2.29014507,4.38193032,0.79088563,1.60178655,0.01980046,0.09056954,0.02715103,2.45423050,0.55667051,0.21626729
-2.28414207,4.21526758,0.76458094,1.51914684,0.01885319,0.08876150,0.02650690,2.37898817,0.53702177,0.21037361
-2.27813907,4.03968895,0.73694259,1.43212955,0.01784487,0.08687512,0.02583863,2.29981583,0.51575145,0.20416242
-2.27213607,3.85830289,0.70840149,1.34238954,0.01679186,0.08493686,0.02515543,2.21796942,0.49324367,0.19776419
-2.26613307,3.67410090,0.67935338,1.25157471,0.01571079,0.08296850,0.02446516,2.13459274,0.46988878,0.19130427
-2.26013007,3.48988988,0.65014962,1.16128860,0.01461820,0.08098676,0.02377427,2.05069093,0.44607421,0.18490052
-2.25412706,3.30823731,0.62109066,1.07305701,0.01353014,0.07900327,0.02308770,1.96711216,0.42217607,0.17866164
-2.24812406,3.13143048,0.59242223,0.98829966,0.01246187,0.07702474,0.02240893,1.88453782,0.39855184,0.17268610
-2.24212106,2.96145028,0.56433424,0.90830733,0.01142757,0.07505353,0.02174007,1.80348129,0.37553446,0.16706181
-2.23611806,2.79995932,0.53696241,0.83422463,0.01044006,0.07308825,0.02108201,1.72429456,0.35342773,0.16186631
-2.23011506,2.64830313,0.51039208,0.76703838,0.00951066,0.07112472,0.02043467,1.64718207,0.33250329,0.15716755
-2.22411206,2.50752284,0.48466408,0.70757108,0.00864899,0.06915699,0.01979721,1.57222022,0.31299895,0.15302504
-2.21810905,2.37837707,0.45978201,0.65647905,0.00786297,0.06717841,0.01916835,1.49938122,0.29511834,0.14949127
-2.21210605,2.26137049,0.43572052,0.61425434,0.00715873,0.06518274,0.01854662,1.42855952,0.27903167,0.14661317
-2.20610305,2.15678641,0.41243398,0.58122976,0.00654063,0.06316520,0.01793065,1.35959918,0.26487736,0.14443361
-2.20010005,2.06472083,0.38986505,0.55758617,0.00601134,0.06112336,0.01731940,1.29232048,0.25276426,0.14299261
-2.19409705,1.98511559,0.36795272,0.54336122,0.00557191,0.05905793,0.01671239,1.22654435,0.24277418,0.14232823
-2.18809405,1.91778861,0.34663931,0.53845905,0.00522191,0.05697328,0.01610983,1.16211338,0.23496461,0.14247710
-2.18209105,1.86245985,0.32587625,0.54266021,0.00495951,0.05487772,0.01551274,1.09890847,0.22937114,0.14347435
-2.17608804,1.81877187,0.30562832,0.55563167,0.00478165,0.05278356,0.01492294,1.03686064,0.22600969,0.14535309
-2.17008504,1.78630467,0.28587639,0.57693660,0.00468422,0.05070691,0.01434308,0.97595762,0.22487818,0.14814340
-2.16408204,1.76458507,0.26661854,0.60604385,0.00466214,0.04866720,0.01377652,0.91624550,0.22595770,0.15187081
-2.15807904,1.75309091,0.24786972,0.64233729,0.00470956,0.04668659,0.01322721,0.85782571,0.22921320,0.15655446
-2.15207604,1.75125141,0.22966016,0.68512510,0.00481997,0.04478908,0.01269951,0.80084814,0.23459350,0.16220499
-2.14607304,1.75844463,0.21203274,0.73364936,0.00498636,0.04299960,0.01219802,0.74550112,0.24203105,0.16882236
-2.14007004,1.77399361,0.19503961,0.78709597,0.00520132,0.04134301,0.01172732,0.69199923,0.25144126,0.17639358
-2.13406703,1.79716234,0.17873835,0.84460537,0.00545718,0.03984306,0.01129182,0.64057008,0.26272165,0.18489078
-2.12806403,1.82715310,0.16318801,0.90528403,0.00574612,0.03852137,0.01089548,0.59144075,0.27575106,0.19426941
-2.12206103,1.86310601,0.14844523,0.96821691,0.00606026,0.03739656,0.01054171,0.54482504,0.29038887,0.20446705
-2.11605803,1.90410173,0.13456069,1.03248078,0.00639182,0.03648341,0.01023319,0.50091204,0.30647455,0.21540259
-2.11005503,1.94916771,0.12157619,1.09715839,0.00673316,0.03579225,0.00997171,0.45985672,0.32382754,0.22697610
-2.10405203,1.99728821,0.10952225,1.16135309,0.00707689,0.03532849,0.00975817,0.42177285,0.34224766,0.23906937
-2.09804902,2.04741793,0.09841658,1.22420378,0.00741598,0.03509230,0.00959251,0.38672842,0.36151602,0.25154704
-2.09204602,2.09849867,0.08826319,1.28489964,0.00774384,0.03507857,0.00947371,0.35474362,0.38139647,0.26425840
-2.08604302,2.14947850,0.07905233,1.34269426,0.00805436,0.03527700,0.00939985,0.32579123,0.40163772,0.27703981
-2.08004002,2.19933249,0.07076103,1.39691875,0.00834201,0.03567234,0.00936818,0.29979906,0.42197595,0.28971760
-2.07403702,2.24708400,0.06335420,1.44699334,0.00860189,0.03624486,0.00937521,0.27665429,0.44213798,0.30211142
-2.06803402,2.29182567,0.05678622,1.49243713,0.00882975,0.03697091,0.00941686,0.25620898,0.46184492,0.31403791
-2.06203102,2.33273912,0.05100279,1.53287560,0.00902207,0.03782354,0.00948855,0.23828663,0.48081617,0.32531458
-2.05602801,2.36911247,0.04594301,1.56804573,0.00917601,0.03877335,0.00958540,0.22268915,0.49877381,0.33576377
-2.05002501,2.40035506,0.04154155,1.59779847,0.00928947,0.03978919,0.00970230,0.20920399,0.51544715,0.34521655
-2.04402201,2.42600881,0.03773066,1.62209861,0.00936106,0.04083907,0.00983411,0.19761093,0.53057745,0.35351655
-2.03801901,2.44575581,0.03444222,1.64102201,0.00939008,0.04189095,0.00997575,0.18768841,0.54392269,0.36052347
-2.03201601,2.45942213,0.03160948,1.65475042,0.00937648,0.04291356,0.01012232,0.17921915,0.55526221,0.36611627
-2.02601301,2.46697763,0.02916853,1.66356400,0.00932083,0.04387716,0.01026923,0.17199485,0.56440130,0.37019590
-2.02001001,2.46853212,0.02705961,1.66783189,0.00922430,0.04475419,0.01041221,0.16581998,0.57117539,0.37268764
-2.01400700,2.46432805,0.02522801,1.66800109,0.00908854,0.04551996,0.01054745,0.16051469,0.57545393,0.37354277
-2.00800400,2.45473016,0.02362480,1.66458405,0.00891568,0.04615308,0.01067160,0.15591669,0.57714385,0.37273979
-2.00200100,2.44021249,0.02220716,1.65814525,0.00870824,0.04663590,0.01078179,0.15188243,0.57619231,0.37028499
-1.99599800,2.42134338,0.02093865,1.64928735,0.00846911,0.04695482,0.01087567,0.14828744,0.57258890,0.36621240
-1.98999500,2.39876890,0.01978915,1.63863690,0.00820142,0.04710046,0.01095136,0.14502617,0.56636706,0.36058332
-1.98399200,2.37319537,0.01873472,1.62683048,0.00790857,0.04706771,0.01100744,0.14201121,0.55760469,0.35348511
-1.97798899,2.34537150,0.01775726,1.61450114,0.00759408,0.04685572,0.01104292,0.13917225,0.54642394,0.34502964
-1.97198599,2.31607075,0.01684420,1.60226577,0.00726161,0.04646773,0.01105719,0.13645474,0.53299012,0.33535124
-1.96598299,2.28607446,0.01598810,1.59071368,0.00691491,0.04591089,0.01104992,0.13381843,0.51750983,0.32460434
-1.95997999,2.25615625,0.01518616,1.58039654,0.00655770,0.04519588,0.01102109,0.13123586,0.50022825,0.31296074
-1.95397699,2.22706827,0.01443989,1.57182012,0.00619371,0.04433664,0.01097086,0.12869094,0.48142579,0.30060676
-1.94797399,2.19952956,0.01375466,1.56543785,0.00582658,0.04334990,0.01089954,0.12617759,0.46141409,0.28774031
-1.94197099,2.17421708,0.01313943,1.56164660,0.00545987,0.04225481,0.01080758,0.12369861,0.44053161,0.27456790
-1.93596798,2.15175954,0.01260644,1.56078458,0.00509699,0.04107249,0.01069553,0.12126471,0.41913888,0.26130178
-1.92996498,2.13273415,0.01217096,1.56313149,0.00474120,0.03982567,0.01056398,0.11889382,0.39761358,0.24815726
-1.92396198,2.11766655,0.01185117,1.56891099,0.00439555,0.03853831,0.01041367,0.11661060,0.37634565,0.23535026
-1.91795898,2.10703354,0.01166796,1.57829512,0.00406289,0.03723527,0.01024543,0.11444619,0.35573249,0.22309517
-1.91195598,2.10126865,0.01164487,1.59141081,0.00374586,0.03594206,0.01006027,0.11243818,0.33617440,0.21160313
-1.90595298,2.10077000,0.01180800,1.60834799,0.00344685,0.03468463,0.00985944,0.11063069,0.31807038,0.20108056
-1.89994997,2.10591010,0.01218586,1.62916900,0.00316803,0.03348924,0.00964451,0.10907458,0.30181424,0.19172811
-1.89394697,2.11704703,0.01280931,1.65391906,0.00291130,0.03238230,0.00941748,0.10782769,0.28779113,0.18373997
-1.88794397,2.13453625,0.01371135,1.68263722,0.00267835,0.03139035,0.00918086,0.10695505,0.27637436,0.17730340
-1.88194097,2.15874245,0.01492692,1.71536745,0.00247064,0.03054003,0.00893780,0.10652896,0.26792259,0.17259852
-1.87593797,2.19005073,0.01649256,1.75216939,0.00228942,0.02985798,0.00869218,0.10662892,0.26277710,0.16979813
-1.86993497,2.22887640,0.01844604,1.79312828,0.00213571,0.02937088,0.00844871,0.10734132,0.26125917,0.16906773
-1.86393197,2.27567276,0.02082582,1.83836377,0.00201036,0.02910530,0.00821300,0.10875878,0.26366747,0.17056525
-1.85792896,2.33093633,0.02367044,1.88803710,0.00191404,0.02908764,0.00799163,0.11097921,0.27027522,0.17444080
-1.85192596,2.39520905,0.02701777,1.94235647,0.00184722,0.02934394,0.00779217,0.11410449,0.28132715,0.18083608
-1.84592296,2.46907707,0.03090420,2.00158009,0.00181023,0.02989960,0.00762319,0.11823875,0.29703611,0.18988339
-1.83991996,2.55316586,0.03536367,2.06601692,0.00180324,0.03077910,0.00749419,0.12348637,0.31757939,0.20170436
-1.83391696,2.64813155,0.04042668,2.13602469,0.00182623,0.03200558,0.00741556,0.12994956,0.34309464,0.21640816
-1.82791396,2.75464839,0.04611925,2.21200516,0.00187903,0.03360035,0.00739842,0.13772575,0.37367551,0.23408924
-1.82191096,2.87339247,0.05246179,2.29439649,0.00196128,0.03558236,0.00745449,0.14690474,0.40936712,0.25482461
-1.81590795,3.00502183,0.05946806,2.38366269,0.00207242,0.03796754,0.00759582,0.15756572,0.45016140,0.27867073
-1.80990495,3.15015324,0.06714414,2.48028006,0.00221167,0.04076817,0.00783460,0.16977427,0.49599254,0.30565995
-1.80390195,3.30933602,0.07548743,2.58472092,0.00237803,0.04399219,0.00818280,0.18357932,0.54673266,0.33579666
-1.79789895,3.48302346,0.08448590,2.69743462,0.00257021,0.04764246,0.00865186,0.19901039,0.60218793,0.36905322
-1.79189595,3.67154236,0.09411732,2.81882616,0.00278668,0.05171608,0.00925230,0.21607490,0.66209536,0.40536587
-1.78589295,3.87506156,0.10434878,2.94923302,0.00302556,0.05620375,0.00999330,0.23475584,0.72612033,0.44463060
-1.77988994,4.09356025,0.11513643,3.08890054,0.00328471,0.06108915,0.01088232,0.25500987,0.79385526,0.48669933
-1.77388694,4.32679715,0.12642534,3.23795671,0.00356162,0.06634847,0.01192465,0.27676580,0.86481936,0.53137652
-1.76788394,4.57428182,0.13814973,3.39638723,0.00385348,0.07194996,0.01312299,0.29992358,0.93845988,0.57841641
-1.76188094,4.83524926,0.15023337,3.56401176,0.00415715,0.07785380,0.01447705,0.32435397,1.01415473,0.62752118
-1.75587794,5.10863932,0.16259030,3.74046259,0.00446919,0.08401195,0.01598324,0.34989866,1.09121687,0.67834024
-1.74987494,5.39308232,0.17512570,3.92516673,0.00478591,0.09036834,0.01763435,0.37637116,1.16890040,0.73047090
-1.74387194,5.68689217,0.18773717,4.11733263,0.00510337,0.09685923,0.01941936,0.40355833,1.24640854,0.78346072
-1.73786893,5.98806840,0.20031604,4.31594266,0.00541747,0.10341384,0.02132334,0.43122260,1.32290343,0.83681166
-1.73186593,6.29430805,0.21274902,4.51975211,0.00572400,0.10995523,0.02332748,0.45910484,1.39751794,0.88998629
-1.72586293,6.60302817,0.22491995,4.72729559,0.00601871,0.11640143,0.02540919,0.48692794,1.46936925,0.94241621
-1.71985993,6.91139929,0.23671164,4.93690106,0.00629743,0.12266682,0.02754246,0.51440099,1.53757424,0.99351262
-1.71385693,7.21638964,0.24800787,5.14671164,0.00655612,0.12866383,0.02969822,0.54122401,1.60126642,1.04267907
-1.70785393,7.51481957,0.25869536,5.35471484,0.00679103,0.13430473,0.03184496,0.56709315,1.65961413,1.08932621
-1.70185093,7.80342479,0.26866568,5.55877849,0.00699874,0.13950364,0.03394942,0.59170626,1.71183970,1.13288834
-1.69584792,8.07892674,0.27781718,5.75669221,0.00717629,0.14417872,0.03597738,0.61476863,1.75723901,1.17284119
-1.68984492,8.33810783,0.28605667,5.94621311,0.00732129,0.14825427,0.03789460,0.63599886,1.79520092,1.20872057
-1.68384192,8.57788886,0.29330103,6.12511389,0.00743200,0.15166287,0.03966775,0.65513458,1.82522601,1.24014124
-1.67783892,8.79540576,0.29947852,6.29123153,0.00750738,0.15434742,0.04126542,0.67193788,1.84694377,1.26681521
-1.67183592,8.98808266,0.30452986,6.44251472,0.00754721,0.15626293,0.04265906,0.68620028,1.86012767,1.28856871
-1.66583292,9.15369826,0.30840904,6.57706814,0.00755205,0.15737800,0.04382389,0.69774712,1.86470727,1.30535714
-1.65982991,9.29044292,0.31108380,6.69319199,0.00752336,0.15767603,0.04473975,0.70644109,1.86077680,1.31727706
-1.65382691,9.39696404,0.31253589,6.78941532,0.00746342,0.15715590,0.04539171,0.71218492,1.84859956,1.32457454
-1.64782391,9.47239823,0.31276096,6.86452235,0.00737535,0.15583223,0.04577060,0.71492305,1.82860767,1.32764936
-1.64182091,9.51638884,0.31176826,6.91757108,0.00726304,0.15373512,0.04587336,0.71464237,1.80139700,1.32705432
-1.63581791,9.52908881,0.30958009,6.94790415,0.00713111,0.15090942,0.04570308,0.71137178,1.76771704,1.32348959
-1.62981491,9.51114897,0.30623104,6.95515227,0.00698482,0.14741342,0.04526893,0.70518089,1.72845599,1.31779186
-1.62381191,9.46369281,0.30176716,6.93923088,0.00682995,0.14331720,0.04458579,0.69617778,1.68462132,1.31091836
-1.61780890,9.38827940,0.29624494,6.90033105,0.00667272,0.13870056,0.04367378,0.68450597,1.63731639,1.30392613
-1.61180590,9.28685642,0.28973030,6.83890575,0.00651967,0.13365060,0.04255749,0.67034079,1.58771395,1.29794714
-1.60580290,9.16170570,0.28229751,6.75565276,0.00637750,0.12825921,0.04126515,0.65388517,1.53702739,1.29415981
-1.59979990,9.01538365,0.27402816,6.65149540,0.00625302,0.12262033,0.03982770,0.63536523,1.48648076,1.29375805
-1.59379690,8.85065923,0.26501006,6.52756208,0.00615301,0.11682737,0.03827770,0.61502565,1.43727882,1.29791873
-1.58779390,8.67045153,0.25533630,6.38516554,0.00608412,0.11097058,0.03664833,0.59312506,1.39057808,1.30776874
-1.58179090,8.47776904,0.24510421,6.22578236,0.00605280,0.10513482,0.03497234,0.56993155,1.34746005,1.32435293
-1.57578789,8.27565237,0.23441445,6.05103281,0.00606523,0.09939747,0.03328108,0.54571845,1.30890764,1.34860394
-1.56978489,8.06712130,0.22336999,5.86266127,0.00612731,0.09382680,0.03160363,0.52076034,1.27578557,1.38131515
-1.56378189,7.85512734,0.21207521,5.66251664,0.00624460,0.08848073,0.02996609,0.49532959,1.24882553,1.42311772
-1.55777889,7.64251184,0.20063491,5.45253259,0.00642230,0.08340603,0.02839098,0.46969311,1.22861640,1.47446259
-1.55177589,7.43196997,0.18915333,5.23470696,0.00666531,0.07863798,0.02689685,0.44410969,1.21559984,1.53560810
-1.54577289,7.22602024,0.17773308,5.01107989,0.00697817,0.07420045,0.02549804,0.41882757,1.21007125,1.60661360
-1.53976988,7.02697933,0.16647415,4.78371032,0.00736516,0.07010638,0.02420463,0.39408253,1.21218564,1.68733934
-1.53376688,6.83694169,0.15547285,4.55465072,0.00783022,0.06635863,0.02302257,0.37009617,1.22196815,1.77745255
-1.52776388,6.65776363,0.14482074,4.32592002,0.00837702,0.06295113,0.02195393,0.34707461,1.23932823,1.87643935
-1.52176088,6.49105144,0.13460367,4.09947528,0.00900892,0.05987017,0.02099730,0.32520737,1.26407689,1.98362198
-1.51575788,6.33815333,0.12490077,3.87718263,0.00972891,0.05709600,0.02014831,0.30466653,1.29594572,2.09818058
-1.50975488,6.20015502,0.11578370,3.66078834,0.01053956,0.05460431,0.01940016,0.28560605,1.33460694,2.21917859
-1.50375188,6.07787896,0.10731584,3.45189127,0.01144292,0.05236792,0.01874425,0.26816130,1.37969309,2.34559065
-1.49774887,5.97188714,0.09955180,3.25191777,0.01244038,0.05035827,0.01817084,0.25244872,1.43081553,2.47633190
-1.49174587,5.88248758,0.09253694,3.06210023,0.01353250,0.04854681,0.01766960,0.23856564,1.48758077,2.61028748
-1.48574287,5.80974463,0.08630722,2.88346055,0.01471881,0.04690632,0.01723024,0.22659016,1.54960380,2.74634105
-1.47973987,5.75349290,0.08088912,2.71679941,0.01599759,0.04541193,0.01684297,0.21658128,1.61651777,2.88340133
-1.47373687,5.71335490,0.07629977,2.56269209,0.01736569,0.04404198,0.01649896,0.20857895,1.68797978,3.02042575
-1.46773387,5.68876215,0.07254721,2.42149132,0.01881826,0.04277857,0.01619066,0.20260431,1.76367248,3.15644038
-1.46173087,5.67897934,0.06963085,2.29333716,0.02034858,0.04160799,0.01591205,0.19866001,1.84330164,3.29055566
