energy_ev,total_up,B_p_up,B_d_up,Se_s_up,Se_p_up,Zr_p_up,Zr_d_up
-4.30115058,1.99764476,0.16230135,0.00000000,0.01571737,0.97347175,0.69186944,0.50659954
-4.29514757,2.07600726,0.16740914,0.00000000,0.01630590,1.01406316,0.71996916,0.52513495
-4.28914457,2.15030852,0.17271809,0.00000000,0.01685146,1.05199103,0.74662746,0.54299970
-4.28314157,2.21975839,0.17823237,0.00000000,0.01734028,1.08677559,0.77161252,0.56009558
-4.27713857,2.28379440,0.18399211,0.00000000,0.01776121,1.11802100,0.79476362,0.57641137
-4.27113557,2.34210696,0.19007471,0.00000000,0.01810597,1.14542916,0.81600003,0.59202798
-4.26513257,2.39465635,0.19659479,0.00000000,0.01836939,1.16881046,0.83532743,0.60712042
-4.25912956,2.44168065,0.20370283,0.00000000,0.01854946,1.18809136,0.85284160,0.62195628
-4.25312656,2.48369382,0.21158233,0.00000000,0.01864741,1.20331816,0.86872919,0.63689056
-4.24712356,2.52147372,0.22044555,0.00000000,0.01866750,1.21465694,0.88326538,0.65235687
-4.24112056,2.55604006,0.23052780,0.00000000,0.01861688,1.22238953,0.89680827,0.66885515
-4.23511756,2.58862282,0.24208051,0.00000000,0.01850521,1.22690556,0.90979032,0.68693600
-4.22911456,2.62062196,0.25536311,0.00000000,0.01834422,1.22869085,0.92270671,0.70718233
-4.22311156,2.65355953,0.27063408,0.00000000,0.01814726,1.22831247,0.93610110,0.73018857
-4.21710855,2.68902578,0.28814122,0.00000000,0.01792871,1.22640100,0.95054906,0.75653825
-4.21110555,2.72862106,0.30811172,0.00000000,0.01770339,1.22363037,0.96663965,0.78678071
-4.20510255,2.77389545,0.33074217,0.00000000,0.01748595,1.22069626,0.98495572,0.82140773
-4.19909955,2.82628842,0.35618897,0.00000000,0.01729034,1.21829346,1.00605356,0.86083095
-4.19309655,2.88707071,0.38455953,0.00000000,0.01712923,1.21709323,1.03044263,0.90536108
-4.18709355,2.95729079,0.41590461,0.00000000,0.01701360,1.21772131,1.05856598,0.95518965
-4.18109055,3.03772805,0.45021222,0.00000000,0.01695235,1.22073748,1.09078235,1.01037423
-4.17508754,3.12885483,0.48740324,0.00000000,0.01695206,1.22661743,1.12735054,1.07082780
-4.16908454,3.23080896,0.52732926,0.00000000,0.01701686,1.23573752,1.16841680,1.13631283
-4.16308154,3.34337836,0.56977258,0.00000000,0.01714840,1.24836335,1.21400593,1.20644060
-4.15707854,3.46599848,0.61444859,0.00000000,0.01734600,1.26464234,1.26401659,1.28067575
-4.15107554,3.59776314,0.66101052,0.00000000,0.01760686,1.28460079,1.31822116,1.35834634
-4.14507254,3.73744844,0.70905631,0.00000000,0.01792637,1.30814558,1.37627035,1.43865883
-4.13906953,3.88354912,0.75813754,0.00000000,0.01829856,1.33507043,1.43770247,1.52071781
-4.13306653,4.03432576,0.80776999,0.00000000,0.01871653,1.36506636,1.50195707,1.60354946
-4.12706353,4.18786097,0.85744534,0.00000000,0.01917294,1.39773600,1.56839245,1.68612806
-4.12106053,4.34212200,0.90664374,0.00000000,0.01966054,1.43261087,1.63630614,1.76740426
-4.11505753,4.49502681,0.95484651,0.00000000,0.02017257,1.46917080,1.70495755,1.84633405
-4.10905453,4.64451062,1.00154852,0.00000000,0.02070319,1.50686454,1.77359146,1.92190722
-4.10305153,4.78858949,1.04626976,0.00000000,0.02124778,1.54513030,1.84146131,1.99317389
-4.09704852,4.92541810,1.08856556,0.00000000,0.02180316,1.58341510,1.90785085,2.05926828
-4.09104552,5.05333871,1.12803512,0.00000000,0.02236765,1.62119208,1.97209319,2.11942852
-4.08504252,5.17091913,1.16432803,0.00000000,0.02294108,1.65797453,2.03358604,2.17301182
-4.07903952,5.27697806,1.19714862,0.00000000,0.02352456,1.69332608,2.09180247,2.21950459
-4.07303652,5.37059681,1.22625806,0.00000000,0.02412024,1.72686658,2.14629656,2.25852718
-4.06703352,5.45111752,1.25147441,0.00000000,0.02473093,1.75827344,2.19670395,2.28983339
-4.06103052,5.51812845,1.27267060,0.00000000,0.02535960,1.78727857,2.24273729,2.31330509
-4.05502751,5.57143824,1.28977093,0.00000000,0.02600892,1.81366141,2.28417723,2.32894263
-4.04902451,5.61104113,1.30274619,0.00000000,0.02668071,1.83723887,2.32085987,2.33685180
-4.04302151,5.63707617,1.31160805,0.00000000,0.02737541,1.85785295,2.35266176,2.33722840
-4.03701851,5.64978354,1.31640307,0.00000000,0.02809170,1.87535755,2.37948371,2.33034139
-4.03101551,5.64946121,1.31720677,0.00000000,0.02882604,1.88960537,2.40123498,2.31651581
-4.02501251,5.63642521,1.31411816,0.00000000,0.02957254,1.90043634,2.41781915,2.29611638
-4.01900950,5.61097628,1.30725512,0.00000000,0.03032275,1.90766872,2.42912292,2.26953271
-4.01300650,5.57337511,1.29675067,0.00000000,0.03106576,1.91109359,2.43500901,2.23716676
-4.00700350,5.52382791,1.28275053,0.00000000,0.03178843,1.91047365,2.43531369,2.19942316
-4.00100050,5.46248296,1.26541169,0.00000000,0.03247571,1.90554653,2.42984959,2.15670247
-3.99499750,5.38943808,1.24490218,0.00000000,0.03311113,1.89603252,2.41841337,2.10939753
-3.98899450,5.30475809,1.22140167,0.00000000,0.03367748,1.88164653,2.40079823,2.05789255
-3.98299150,5.20850069,1.19510269,0.00000000,0.03415744,1.86211332,2.37681003,2.00256465
-3.97698849,5.10074831,1.16621226,0.00000000,0.03453437,1.83718528,2.34628622,1.94378710
-3.97098549,4.98164334,1.13495349,0.00000000,0.03479304,1.80666132,2.30911590,1.88193385
-3.96498249,4.85142374,1.10156686,0.00000000,0.03492034,1.77040566,2.26525984,1.81738430
-3.95897949,4.71045607,1.06631087,0.00000000,0.03490593,1.72836525,2.21476863,1.75052793
-3.95297649,4.55926317,1.02946191,0.00000000,0.03474273,1.68058440,2.15779777,1.68176788
-3.94697349,4.39854424,0.99131289,0.00000000,0.03442734,1.62721574,2.09461838,1.61152312
-3.94097049,4.22918537,0.95217088,0.00000000,0.03396021,1.56852643,2.02562259,1.54022871
-3.93496748,4.05225954,0.91235344,0.00000000,0.03334569,1.50489935,1.95132309,1.46833401
-3.92896448,3.86901578,0.87218390,0.00000000,0.03259188,1.43682883,1.87234659,1.39629868
-3.92296148,3.68085763,0.83198560,0.00000000,0.03171034,1.36491124,1.78942144,1.32458669
-3.91695848,3.48931228,0.79207549,0.00000000,0.03071555,1.28983077,1.70335995,1.25365862
-3.91095548,3.29599188,0.75275720,0.00000000,0.02962444,1.21234128,1.61503639,1.18396257
-3.90495248,3.10254929,0.71431406,0.00000000,0.02845559,1.13324503,1.52536178,1.11592431
-3.89894947,2.91063069,0.67700230,0.00000000,0.02722860,1.05336958,1.43525688,1.04993719
-3.89294647,2.72182772,0.64104490,0.00000000,0.02596326,0.97354391,1.34562476,0.98635244
-3.88694347,2.53763175,0.60662639,0.00000000,0.02467890,0.89457505,1.25732442,0.92547049
-3.88094047,2.35939257,0.57388878,0.00000000,0.02339369,0.81722630,1.17114678,0.86753369
-3.87493747,2.18828366,0.54292909,0.00000000,0.02212409,0.74219786,1.08779409,0.81272115
-3.86893447,2.02527560,0.51379840,0.00000000,0.02088440,0.67011094,1.00786380,0.76114574
-3.86293147,1.87111865,0.48650261,0.00000000,0.01968643,0.60149555,0.93183737,0.71285361
-3.85692846,1.72633499,0.46100496,0.00000000,0.01853933,0.53678251,0.86007434,0.66782630
-3.85092546,1.59122064,0.43723005,0.00000000,0.01744952,0.47629960,0.79281172,0.62598526
-3.84492246,1.46585643,0.41506931,0.00000000,0.01642083,0.42027174,0.73016831,0.58719862
-3.83891946,1.35012691,0.39438763,0.00000000,0.01545466,0.36882490,0.67215350,0.55128983
-3.83291646,1.24374598,0.37503082,0.00000000,0.01455030,0.32199316,0.61867973,0.51804785
-3.82691346,1.14628741,0.35683358,0.00000000,0.01370532,0.27972829,0.56957773,0.48723822
-3.82091046,1.05721861,0.33962757,0.00000000,0.01291596,0.24191131,0.52461370,0.45861458
-3.81490745,0.97593578,0.32324928,0.00000000,0.01217765,0.20836528,0.48350731,0.43193018
-3.80890445,0.90179874,0.30754733,0.00000000,0.01148538,0.17886858,0.44594964,0.40694870
-3.80290145,0.83416387,0.29238881,0.00000000,0.01083418,0.15316826,0.41162038,0.38345406
-3.79689845,0.77241394,0.27766465,0.00000000,0.01021951,0.13099279,0.38020328,0.36125877
-3.79089545,0.71598364,0.26329353,0.00000000,0.00963759,0.11206383,0.35139963,0.34021064
-3.78489245,0.66438029,0.24922448,0.00000000,0.00908566,0.09610671,0.32493915,0.32019753
-3.77888944,0.61719918,0.23543805,0.00000000,0.00856223,0.08285942,0.30058824,0.30115010
-3.77288644,0.57413352,0.22194601,0.00000000,0.00806717,0.07207992,0.27815544,0.28304266
-3.76688344,0.53497908,0.20878981,0.00000000,0.00760182,0.06355171,0.25749429,0.26589213
-3.76088044,0.49963394,0.19603792,0.00000000,0.00716903,0.05708785,0.23850367,0.24975524
-3.75487744,0.46809379,0.18378212,0.00000000,0.00677306,0.05253328,0.22112608,0.23472430
-3.74887444,0.44044349,0.17213316,0.00000000,0.00641954,0.04976566,0.20534409,0.22092178
-3.74287144,0.41684542,0.16121581,0.00000000,0.00611535,0.04869490,0.19117547,0.20849384
-3.73686843,0.39752548,0.15116367,0.00000000,0.00586848,0.04926150,0.17866716,0.19760326
-3.73086543,0.38275718,0.14211378,0.00000000,0.00568783,0.05143376,0.16788879,0.18842192
-3.72486243,0.37284456,0.13420143,0.00000000,0.00558301,0.05520418,0.15892575,0.18112306
-3.71885943,0.36810442,0.12755503,0.00000000,0.00556416,0.06058507,0.15187227,0.17587363
-3.71285643,0.36884831,0.12229140,0.00000000,0.00564169,0.06760355,0.14682478,0.17282676
-3.70685343,0.37536468,0.11851145,0.00000000,0.00582604,0.07629614,0.14387557,0.17211462
-3.70085043,0.38790161,0.11629630,0.00000000,0.00612738,0.08670296,0.14310704,0.17384177
-3.69484742,0.40665037,0.11570391,0.00000000,0.00655536,0.09886188,0.14458651,0.17807910
-3.68884442,0.43173018,0.11676633,0.00000000,0.00711876,0.11280261,0.14836183,0.18485855
-3.68284142,0.46317456,0.11948741,0.00000000,0.00782516,0.12854100,0.15445758,0.19416856
-3.67683842,0.50091955,0.12384118,0.00000000,0.00868059,0.14607371,0.16287217,0.20595064
-3.67083542,0.54479421,0.12977084,0.00000000,0.00968920,0.16537346,0.17357563,0.22009692
-3.66483242,0.59451375,0.13718842,0.00000000,0.01085290,0.18638496,0.18650825,0.23644899
-3.65882941,0.64967581,0.14597519,0.00000000,0.01217101,0.20902185,0.20157999,0.25479806
-3.65282641,0.70976006,0.15598271,0.00000000,0.01363999,0.23316469,0.21867075,0.27488662
-3.64682341,0.77413155,0.16703490,0.00000000,0.01525321,0.25866012,0.23763144,0.29641161
-3.64082041,0.84204800,0.17893072,0.00000000,0.01700076,0.28532141,0.25828581,0.31902919
-3.63481741,0.91267108,0.19144783,0.00000000,0.01886947,0.31293032,0.28043310,0.34236112
-3.62881441,0.98508158,0.20434710,0.00000000,0.02084288,0.34124029,0.30385136,0.36600265
-3.62281141,1.05829837,0.21737782,0.00000000,0.02290153,0.36998092,0.32830131,0.38953170
-3.61680840,1.13130051,0.23028364,0.00000000,0.02502326,0.39886349,0.35353082,0.41251931
-3.61080540,1.20305205,0.24280914,0.00000000,0.02718374,0.42758754,0.37927957,0.43454079
-3.60480240,1.27252861,0.25470665,0.00000000,0.02935711,0.45584797,0.40528404,0.45518747
-3.59879940,1.33874490,0.26574339,0.00000000,0.03151676,0.48334260,0.43128234,0.47407843
-3.59279640,1.40078200,0.27570845,0.00000000,0.03363629,0.50977979,0.45701897,0.49087189
-3.58679340,1.45781343,0.28441943,0.00000000,0.03569044,0.53488575,0.48224918,0.50527569
-3.58079040,1.50912881,0.29172847,0.00000000,0.03765617,0.55841134,0.50674279,0.51705649
-3.57478739,1.55415416,0.29752746,0.00000000,0.03951365,0.58013795,0.53028739,0.52604723
-3.56878439,1.59246782,0.30175195,0.00000000,0.04124730,0.59988233,0.55269084,0.53215246
-3.56278139,1.62381137,0.30438383,0.00000000,0.04284661,0.61750011,0.57378296,0.53535133
-3.55677839,1.64809493,0.30545242,0.00000000,0.04430687,0.63288795,0.59341655,0.53569800
-3.55077539,1.66539664,0.30503395,0.00000000,0.04562965,0.64598425,0.61146761,0.53331949
-3.54477239,1.67595625,0.30324923,0.00000000,0.04682306,0.65676847,0.62783503,0.52841090
-3.53876938,1.68016317,0.30025985,0.00000000,0.04790167,0.66525917,0.64243975,0.52122831
-3.53276638,1.67853937,0.29626263,0.00000000,0.04888615,0.67151084,0.65522363,0.51207947
-3.52676338,1.67171789,0.29148281,0.00000000,0.04980260,0.67560989,0.66614800,0.50131283
-3.52076038,1.66041800,0.28616602,0.00000000,0.05068154,0.67766989,0.67519227,0.48930521
-3.51475738,1.64541778,0.28056944,0.00000000,0.05155665,0.67782629,0.68235252,0.47644867
-3.50875438,1.62752553,0.27495240,0.00000000,0.05246327,0.67623108,0.68764022,0.46313705
-3.50275138,1.60755101,0.26956684,0.00000000,0.05343676,0.67304731,0.69108115,0.44975283
-3.49674837,1.58627762,0.26464801,0.00000000,0.05451067,0.66844395,0.69271461,0.43665463
-3.49074537,1.56443667,0.26040574,0.00000000,0.05571498,0.66259119,0.69259270,0.42416599
-3.48474237,1.54268475,0.25701670,0.00000000,0.05707442,0.65565623,0.69077991,0.41256573
-3.47873937,1.52158479,0.25461792,0.00000000,0.05860686,0.64779983,0.68735277,0.40208025
-3.47273637,1.50159178,0.25330182,0.00000000,0.06032206,0.63917356,0.68239954,0.39287807
-3.46673337,1.48304331,0.25311313,0.00000000,0.06222070,0.62991791,0.67601993,0.38506669
-3.46073037,1.46615543,0.25404754,0.00000000,0.06429374,0.62016116,0.66832474,0.37869188
-3.45472736,1.45102371,0.25605246,0.00000000,0.06652236,0.61001906,0.65943536,0.37373937
-3.44872436,1.43762950,0.25902966,0.00000000,0.06887824,0.59959524,0.64948314,0.37013875
-3.44272136,1.42585085,0.26283978,0.00000000,0.07132435,0.58898229,0.63860859,0.36776951
-3.43671836,1.41547772,0.26730847,0.00000000,0.07381620,0.57826338,0.62696043,0.36646877
-3.43071536,1.40623060,0.27223394,0.00000000,0.07630347,0.56751440,0.61469441,0.36604046
-3.42471236,1.39778177,0.27739567,0.00000000,0.07873194,0.55680630,0.60197203,0.36626551
-3.41870935,1.38977805,0.28256366,0.00000000,0.08104571,0.54620769,0.58895906,0.36691260
-3.41270635,1.38186409,0.28750814,0.00000000,0.08318951,0.53578728,0.57582393,0.36774906
-3.40670335,1.37370500,0.29200906,0.00000000,0.08511105,0.52561617,0.56273591,0.36855133
-3.40070035,1.36500718,0.29586506,0.00000000,0.08676324,0.51576975,0.54986312,0.36911475
-3.39469735,1.35553630,0.29890147,0.00000000,0.08810620,0.50632890,0.53737028,0.36926204
-3.38869435,1.34513161,0.30097703,0.00000000,0.08910901,0.49738054,0.52541625,0.36885032
-3.38269135,1.33371562,0.30198903,0.00000000,0.08975092,0.48901726,0.51415121,0.36777627
-3.37668834,1.32129889,0.30187658,0.00000000,0.09002220,0.48133599,0.50371370,0.36597928
-3.37068534,1.30797945,0.30062199,0.00000000,0.08992439,0.47443567,0.49422726,0.36344253
-3.36468234,1.29393708,0.29825024,0.00000000,0.08947005,0.46841409,0.48579695,0.36019197
-3.35867934,1.27942259,0.29482642,0.00000000,0.08868197,0.46336383,0.47850583,0.35629334
-3.35267634,1.26474297,0.29045162,0.00000000,0.08759193,0.45936765,0.47241140,0.35184751
-3.34667334,1.25024311,0.28525720,0.00000000,0.08623899,0.45649357,0.46754234,0.34698428
-3.34067034,1.23628530,0.27939801,0.00000000,0.08466753,0.45478985,0.46389572,0.34185520
-3.33466733,1.22322773,0.27304482,0.00000000,0.08292509,0.45428036,0.46143481,0.33662576
-3.32866433,1.21140331,0.26637631,0.00000000,0.08106004,0.45496058,0.46008786,0.33146735
-3.32266133,1.20110021,0.25957121,0.00000000,0.07911940,0.45679466,0.45974801,0.32654951
-3.31665833,1.19254520,0.25280082,0.00000000,0.07714673,0.45971383,0.46027441,0.32203283
-3.31065533,1.18589094,0.24622234,0.00000000,0.07518031,0.46361629,0.46149480,0.31806295
-3.30465233,1.18120795,0.23997334,0.00000000,0.07325167,0.46836889,0.46320946,0.31476583
-3.29864932,1.17848177,0.23416753,0.00000000,0.07138458,0.47381052,0.46519661,0.31224451
-3.29264632,1.17761538,0.22889199,0.00000000,0.06959436,0.47975723,0.46721898,0.31057751
-3.28664332,1.17843672,0.22420597,0.00000000,0.06788787,0.48600872,0.46903142,0.30981872
-3.28064032,1.18071073,0.22014115,0.00000000,0.06626373,0.49235607,0.47038928,0.30999883
-3.27463732,1.18415496,0.21670326,0.00000000,0.06471319,0.49859026,0.47105697,0.31112775
-3.26863432,1.18845777,0.21387484,0.00000000,0.06322111,0.50451088,0.47081669,0.31319814
-3.26263132,1.19329765,0.21161897,0.00000000,0.06176748,0.50993469,0.46947641,0.31618923
-3.25662831,1.19836250,0.20988351,0.00000000,0.06032890,0.51470336,0.46687715,0.32007096
-3.25062531,1.20336728,0.20860574,0.00000000,0.05888029,0.51869003,0.46289885,0.32480763
-3.24462231,1.20806900,0.20771686,0.00000000,0.05739656,0.52180407,0.45746469,0.33036116
-3.23861931,1.21227788,0.20714630,0.00000000,0.05585418,0.52399395,0.45054357,0.33669318
-3.23261631,1.21586399,0.20682537,0.00000000,0.05423256,0.52524773,0.44215059,0.34376620
-3.22661331,1.21875892,0.20669023,0.00000000,0.05251519,0.52559140,0.43234565,0.35154334
-3.22061031,1.22095235,0.20668391,0.00000000,0.05069055,0.52508485,0.42123008,0.35998692
-3.21460730,1.22248403,0.20675748,0.00000000,0.04875260,0.52381598,0.40894165,0.36905591
-3.20860430,1.22343156,0.20687026,0.00000000,0.04670102,0.52189306,0.39564814,0.37870239
-3.20260130,1.22389510,0.20698920,0.00000000,0.04454115,0.51943603,0.38153995,0.38886749
-3.19659830,1.22398026,0.20708761,0.00000000,0.04228353,0.51656713,0.36682205,0.39947711
-3.19059530,1.22378024,0.20714346,0.00000000,0.03994335,0.51340162,0.35170581,0.41043783
-3.18459230,1.22335896,0.20713729,0.00000000,0.03753962,0.51003901,0.33640109,0.42163349
-3.17858929,1.22273627,0.20705023,0.00000000,0.03509420,0.50655558,0.32110898,0.43292287
-3.17258629,1.22187652,0.20686216,0.00000000,0.03263078,0.50299850,0.30601565,0.44413880
-3.16658329,1.22068148,0.20655026,0.00000000,0.03017389,0.49938210,0.29128740,0.45508891
-3.16058029,1.21898827,0.20608816,0.00000000,0.02774786,0.49568638,0.27706729,0.46555833
-3.15457729,1.21657251,0.20544575,0.00000000,0.02537596,0.49185796,0.26347335,0.47531418
-3.14857429,1.21315682,0.20458968,0.00000000,0.02307962,0.48781346,0.25059836,0.48411195
-3.14257129,1.20842401,0.20348465,0.00000000,0.02087777,0.48344493,0.23851109,0.49170329
-3.13656828,1.20203437,0.20209524,0.00000000,0.01878644,0.47862716,0.22725890,0.49784511
-3.13056528,1.19364595,0.20038837,0.00000000,0.01681845,0.47322622,0.21687136,0.50230931
-3.12456228,1.18293648,0.19833596,0.00000000,0.01498328,0.46710894,0.20736460,0.50489280
-3.11855928,1.16962568,0.19591791,0.00000000,0.01328713,0.46015243,0.19874606,0.50542711
-3.11255628,1.15349644,0.19312485,0.00000000,0.01173303,0.45225328,0.19101937,0.50378706
-3.10655328,1.13441354,0.18996071,0.00000000,0.01032119,0.44333580,0.18418884,0.49989813
-3.10055028,1.11233877,0.18644476,0.00000000,0.00904923,0.43335877,0.17826346,0.49374184
-3.09454727,1.08734140,0.18261304,0.00000000,0.00791269,0.42232033,0.17326002,0.48535894
-3.08854427,1.05960338,0.17851896,0.00000000,0.00690536,0.41026079,0.16920523,0.47485025
-3.08254127,1.02941892,0.17423310,0.00000000,0.00601975,0.39726309,0.16613663,0.46237496
-3.07653827,0.99718847,0.16984210,0.00000000,0.00524745,0.38345107,0.16410236,0.44814645
-3.07053527,0.96340733,0.16544674,0.00000000,0.00457954,0.36898558,0.16315970,0.43242596
-3.06453227,0.92864976,0.16115922,0.00000000,0.00400686,0.35405869,0.16337255,0.41551431
-3.05852926,0.89354921,0.15709985,0.00000000,0.00352033,0.33888648,0.16480801,0.39774217
-3.05252626,0.85877598,0.15339329,0.00000000,0.00311109,0.32370068,0.16753225,0.37945924
-3.04652326,0.82501344,0.15016445,0.00000000,0.00277072,0.30873983,0.17160599,0.36102313
-3.04052026,0.79293412,0.14753437,0.00000000,0.00249132,0.29424032,0.17707981,0.34278813
-3.03451726,0.76317692,0.14561626,0.00000000,0.00226557,0.28042793,0.18398971,0.32509477
-3.02851426,0.73632651,0.14451182,0.00000000,0.00208675,0.26751029,0.19235305,0.30826028
-3.02251126,0.71289610,0.14430804,0.00000000,0.00194878,0.25567060,0.20216534,0.29257059
-3.01650825,0.69331415,0.14507472,0.00000000,0.00184612,0.24506305,0.21339797,0.27827409
-3.01050525,0.67791578,0.14686261,0.00000000,0.00177383,0.23581010,0.22599715,0.26557733
-3.00450225,0.66693910,0.14970241,0.00000000,0.00172746,0.22800173,0.23988423,0.25464275
-2.99849925,0.66052644,0.15360461,0.00000000,0.00170304,0.22169670,0.25495728,0.24558845
-2.99249625,0.65873044,0.15856001,0.00000000,0.00169706,0.21692576,0.27109418,0.23848993
-2.98649325,0.66152445,0.16454113,0.00000000,0.00170643,0.21369659,0.28815694,0.23338354
-2.98049025,0.66881661,0.17150412,0.00000000,0.00172846,0.21200021,0.30599716,0.23027135
-2.97448724,0.68046690,0.17939127,0.00000000,0.00176091,0.21181852,0.32446244,0.22912731
-2.96848424,0.69630621,0.18813398,0.00000000,0.00180191,0.21313263,0.34340337,0.22990413
-2.96248124,0.71615644,0.19765589,0.00000000,0.00185007,0.21593145,0.36268096,0.23254067
-2.95647824,0.73985064,0.20787624,0.00000000,0.00190443,0.22022013,0.38217392,0.23696941
-2.95047524,0.76725219,0.21871320,0.00000000,0.00196453,0.22602789,0.40178571,0.24312377
-2.94447224,0.79827205,0.23008709,0.00000000,0.00203039,0.23341481,0.42145076,0.25094473
-2.93846923,0.83288321,0.24192336,0.00000000,0.00210255,0.24247704,0.44113969,0.26038681
-2.93246623,0.87113158,0.25415533,0.00000000,0.00218207,0.25335025,0.46086327,0.27142277
-2.92646323,0.91314270,0.26672645,0.00000000,0.00227051,0.26621072,0.48067465,0.28404723
-2.92046023,0.95912375,0.27959222,0.00000000,0.00236991,0.28127415,0.50067004,0.29827875
-2.91445723,1.00936061,0.29272150,0.00000000,0.00248275,0.29879177,0.52098740,0.31416040
-2.90845423,1.06420976,0.30609744,0.00000000,0.00261188,0.31904379,0.54180330,0.33175881
-2.90245123,1.12408518,0.31971777,0.00000000,0.00276044,0.34233032,0.56332796,0.35116157
-2.89644822,1.18944044,0.33359455,0.00000000,0.00293174,0.36895975,0.58579857,0.37247315
-2.89044522,1.26074650,0.34775341,0.00000000,0.00312917,0.39923516,0.60947114,0.39580936
-2.88444222,1.33846588,0.36223217,0.00000000,0.00335605,0.43343883,0.63461103,0.42129054
-2.87843922,1.42302405,0.37707900,0.00000000,0.00361548,0.47181579,0.66148264,0.44903366
-2.87243622,1.51477922,0.39234997,0.00000000,0.00391021,0.51455669,0.69033858,0.47914368
-2.86643322,1.61399157,0.40810628,0.00000000,0.00424246,0.56178100,0.72140866,0.51170434
-2.86043022,1.72079345,0.42441101,0.00000000,0.00461384,0.61352120,0.75488928,0.54676892
-2.85442721,1.83516193,0.44132563,0.00000000,0.00502516,0.66970882,0.79093357,0.58435128
-2.84842421,1.95689520,0.45890635,0.00000000,0.00547639,0.73016317,0.82964277,0.62441760
-2.84242121,2.08559417,0.47720048,0.00000000,0.00596653,0.79458352,0.87105925,0.66687942
-2.83641821,2.22065075,0.49624290,0.00000000,0.00649364,0.86254542,0.91516158,0.71158821
-2.83041521,2.36124381,0.51605295,0.00000000,0.00705475,0.93350162,0.96186182,0.75833211
-2.82441221,2.50634364,0.53663180,0.00000000,0.00764598,1.00678800,1.01100543,0.80683503
-2.81840920,2.65472556,0.55796052,0.00000000,0.00826257,1.08163463,1.06237365,0.85675850
-2.81240620,2.80499247,0.57999909,0.00000000,0.00889901,1.15718168,1.11568861,0.90770633
-2.80640320,2.95560618,0.60268632,0.00000000,0.00954917,1.23249994,1.17062068,0.95923217
-2.80040020,3.10492645,0.62594089,0.00000000,0.01020653,1.30661512,1.22679810,1.01084984
-2.79439720,3.25125640,0.64966342,0.00000000,0.01086432,1.37853516,1.28381817,1.06204610
-2.78839420,3.39289248,0.67373960,0.00000000,0.01151574,1.44727923,1.34125971,1.11229552
-2.78239120,3.52817689,0.69804419,0.00000000,0.01215421,1.51190735,1.39869599,1.16107675
-2.77638819,3.65554985,0.72244573,0.00000000,0.01277350,1.57154908,1.45570758,1.20788955
-2.77038519,3.77359945,0.74681169,0.00000000,0.01336796,1.62542999,1.51189439,1.25227180
-2.76438219,3.88110628,0.77101376,0.00000000,0.01393263,1.67289470,1.56688623,1.29381565
-2.75837919,3.97708090,0.79493298,0.00000000,0.01446334,1.71342518,1.62035139,1.33218190
-2.75237619,4.06079179,0.81846430,0.00000000,0.01495681,1.74665357,1.67200266,1.36711196
-2.74637319,4.13178265,0.84152035,0.00000000,0.01541060,1.77236885,1.72160062,1.39843658
-2.74037019,4.18987799,0.86403407,0.00000000,0.01582313,1.79051716,1.76895393,1.42608090
-2.73436718,4.23517675,0.88595998,0.00000000,0.01619357,1.80119576,1.81391680,1.45006549
-2.72836418,4.26803450,0.90727404,0.00000000,0.01652177,1.80464124,1.85638381,1.47050312
-2.72236118,4.28903520,0.92797194,0.00000000,0.01680808,1.80121263,1.89628265,1.48759146
-2.71635818,4.29895431,0.94806603,0.00000000,0.01705320,1.79137055,1.93356513,1.50160208
-2.71035518,4.29871527,0.96758088,0.00000000,0.01725809,1.77565357,1.96819744,1.51286607
-2.70435218,4.28934204,0.98654792,0.00000000,0.01742374,1.75465321,2.00015022,1.52175724
-2.69834917,4.27191010,1.00499932,0.00000000,0.01755111,1.72898900,2.02938934,1.52867357
-2.69234617,4.24749887,1.02296165,0.00000000,0.01764101,1.69928473,2.05586795,1.53401798
-2.68634317,4.21714783,1.04044969,0.00000000,0.01769404,1.66614738,2.07952072,1.53817931
-2.68034017,4.18181853,1.05746078,0.00000000,0.01771057,1.63014930,2.10026039,1.54151465
-2.67433717,4.14236437,1.07397020,0.00000000,0.01769076,1.59181458,2.11797724,1.54433364
-2.66833417,4.09950911,1.08992794,0.00000000,0.01763464,1.55160991,2.13254138,1.54688585
-2.66233117,4.05383483,1.10525701,0.00000000,0.01754215,1.50993980,2.14380793,1.54935160
-2.65632816,4.00577939,1.11985370,0.00000000,0.01741329,1.46714627,2.15162462,1.55183664
-2.65032516,3.95564263,1.13358961,0.00000000,0.01724820,1.42351211,2.15584146,1.55437112
-2.64432216,3.90360049,1.14631559,0.00000000,0.01704735,1.37926740,2.15632185,1.55691241
-2.63831916,3.84972544,1.15786741,0.00000000,0.01681156,1.33459812,2.15295443,1.55935192
-2.63231616,3.79401162,1.16807274,0.00000000,0.01654217,1.28965629,2.14566483,1.56152515
-2.62631316,3.73640267,1.17675929,0.00000000,0.01624108,1.24457042,2.13442669,1.56322451
-2.62031016,3.67682059,1.18376346,0.00000000,0.01591077,1.19945577,2.11927123,1.56421407
-2.61430715,3.61519361,1.18893923,0.00000000,0.01555430,1.15442345,2.10029457,1.56424544
-2.60830415,3.55148156,1.19216658,0.00000000,0.01517529,1.10958806,2.07766265,1.56307386
-2.60230115,3.48569740,1.19335907,0.00000000,0.01477785,1.06507325,2.05161298,1.56047357
