energy_ev,total_up,C_s_up,C_p_up,Cr_p_up,Cr_d_up,Se_s_up,Se_p_up,V_p_up,V_d_up
0.05702851,10.16677311,0.01525515,0.17569438,0.20430070,5.43788933,0.07105554,0.71811849,0.47148132,4.16482952
0.06303152,10.39655400,0.01577586,0.18223259,0.21365622,5.49068669,0.07595449,0.74491286,0.48237131,4.31791009
0.06903452,10.64144724,0.01630635,0.18908728,0.22380671,5.55523368,0.08146970,0.77340182,0.49317289,4.47252806
0.07503752,10.90134919,0.01684214,0.19627980,0.23465247,5.63167892,0.08760923,0.80323040,0.50390283,4.62866417
0.08104052,11.17602400,0.01737928,0.20382923,0.24607647,5.72003135,0.09437402,0.83402141,0.51459089,4.78632985
0.08704352,11.46504696,0.01791427,0.21174986,0.25794611,5.82014161,0.10175667,0.86538097,0.52527557,4.94552708
0.09304652,11.76774691,0.01844398,0.22004866,0.27011541,5.93168532,0.10974043,0.89690468,0.53599940,5.10620476
0.09904952,12.08315154,0.01896548,0.22872277,0.28242768,6.05414973,0.11829817,0.92818401,0.54680401,5.26821446
0.10505253,12.40993960,0.01947596,0.23775721,0.29471853,6.18682497,0.12739156,0.95881316,0.55772517,5.43126792
0.11105553,12.74640386,0.01997256,0.24712294,0.30681908,6.32880098,0.13697043,0.98839584,0.56878831,5.59489935
0.11705853,13.09042871,0.02045226,0.25677546,0.31855944,6.47897145,0.14697246,1.01655213,0.58000443,5.75843501
0.12306153,13.43948532,0.02091180,0.26665394,0.32977221,6.63604553,0.15732311,1.04292511,0.59136687,5.92097238
0.12906453,13.79064700,0.02134762,0.27668108,0.34029594,6.79856791,0.16793600,1.06718707,0.60284902,6.08137099
0.13506753,14.14062629,0.02175576,0.28676369,0.34997855,6.96494752,0.17871369,1.08904529,0.61440309,6.23825611
0.14107054,14.48583404,0.02213196,0.29679410,0.35868044,7.13349456,0.18954891,1.10824718,0.62596002,6.39003610
0.14707354,14.82245985,0.02247163,0.30665225,0.36627740,7.30246520,0.20032617,1.12458457,0.63743057,6.53493344
0.15307654,15.14657179,0.02276995,0.31620856,0.37266303,7.47011261,0.21092390,1.13789724,0.64870748,6.67102885
0.15907954,15.45423218,0.02302203,0.32532736,0.37775089,7.63474254,0.22121690,1.14807551,0.65966866,6.79631687
0.16508254,15.74162500,0.02322299,0.33387085,0.38147596,7.79477127,0.23107915,1.15506176,0.67018129,6.90877124
0.17108554,16.00518962,0.02336818,0.34170347,0.38379577,7.94878313,0.24038684,1.15885097,0.68010650,7.00641718
0.17708854,16.24175479,0.02345332,0.34869636,0.38469089,8.09558470,0.24902157,1.15949014,0.68930454,7.08740784
0.18309155,16.44866628,0.02347471,0.35473187,0.38416496,8.23425255,0.25687348,1.15707672,0.69764018,7.15010140
0.18909455,16.62390160,0.02342938,0.35970797,0.38224417,8.36417120,0.26384444,1.15175586,0.70498803,7.19313563
0.19509755,16.76616519,0.02331524,0.36354215,0.37897636,8.48505864,0.26985081,1.14371679,0.71123752,7.21549631
0.20110055,16.87495840,0.02313121,0.36617490,0.37442961,8.59697657,0.27482592,1.13318812,0.71629739,7.21657650
0.20710355,16.95061934,0.02287728,0.36757246,0.36869058,8.70032348,0.27872212,1.12043229,0.72009943,7.19622356
0.21310655,16.99432881,0.02255458,0.36772873,0.36186250,8.79580948,0.28151211,1.10573935,0.72260124,7.15477191
0.21910955,17.00808054,0.02216537,0.36666630,0.35406301,8.88441234,0.28318974,1.08941995,0.72378798,7.09305941
0.22511256,16.99461535,0.02171298,0.36443654,0.34542184,8.96731588,0.28377000,1.07179796,0.72367295,7.01242648
0.23111556,16.95732082,0.02120173,0.36111860,0.33607844,9.04583228,0.28328839,1.05320277,0.72229709,6.91469769
0.23711856,16.90010022,0.02063684,0.35681756,0.32617955,9.12131157,0.28179951,1.03396153,0.71972726,6.80214608
0.24312156,16.82721595,0.02002423,0.35166168,0.31587697,9.19504226,0.27937508,1.01439147,0.71605366,6.67744161
0.24912456,16.74311454,0.01937036,0.34579877,0.30532526,9.26814798,0.27610137,0.99479269,0.71138627,6.54358557
0.25512756,16.65224163,0.01868207,0.33939205,0.29467972,9.34148584,0.27207618,0.97544152,0.70585072,6.40383349
0.26113057,16.55885596,0.01796637,0.33261545,0.28409448,9.41555238,0.26740564,0.95658481,0.69958375,6.26160956
0.26713357,16.46685197,0.01723028,0.32564863,0.27372077,9.49040309,0.26220068,0.93843524,0.69272852,6.12041602
0.27313657,16.37960050,0.01648064,0.31867198,0.26370539,9.56559099,0.25657372,0.92116801,0.68543000,5.98374100
0.27913957,16.29981599,0.01572397,0.31186161,0.25418943,9.64012931,0.25063534,0.90491889,0.67783084,5.85496849
0.28514257,16.22945772,0.01496637,0.30538480,0.24530708,9.71248180,0.24449136,0.88978381,0.67006771,5.73729374
0.29114557,16.16967044,0.01421345,0.29939573,0.23718470,9.78058316,0.23824036,0.87582009,0.66226857,5.63364727
0.29714857,16.12076785,0.01347023,0.29403199,0.22994000,9.84189016,0.23197160,0.86304901,0.65455072,5.54663004
0.30315158,16.08225981,0.01274116,0.28941171,0.22368134,9.89346244,0.22576363,0.85145999,0.64701992,5.47846171
0.30915458,16.05292153,0.01203014,0.28563151,0.21850720,9.93207004,0.21968341,0.84101571,0.63977044,5.43094334
0.31515758,16.03090068,0.01134050,0.28276528,0.21450566,9.95432308,0.21378610,0.83165838,0.63288594,5.40543490
0.32116058,16.01385591,0.01067513,0.28086374,0.21175394,9.95681756,0.20811532,0.82331649,0.62644113,5.40284746
0.32716358,15.99911839,0.01003649,0.27995473,0.21031803,9.93628994,0.20270392,0.81591183,0.62050386,5.42364906
0.33316658,15.98386671,0.00942674,0.28004426,0.21025227,9.88977273,0.19757517,0.80936638,0.61513758,5.46788254
0.33916958,15.96530455,0.00884779,0.28111796,0.21159889,9.81474268,0.19274414,0.80360876,0.61040362,5.53519335
0.34517259,15.94083059,0.00830138,0.28314309,0.21438764,9.70925379,0.18821932,0.79857973,0.60636336,5.62486488
0.35117559,15.90819065,0.00778919,0.28607071,0.21863530,9.57204777,0.18400429,0.79423660,0.60307967,5.73585850
0.35717859,15.86560323,0.00731283,0.28983805,0.22434525,9.40263617,0.18009925,0.79055627,0.60061773,5.86685597
0.36318159,15.81185166,0.00687395,0.29437083,0.23150701,9.20134944,0.17650250,0.78753667,0.59904490,6.01630154
0.36918459,15.74633810,0.00647424,0.29958552,0.24009585,8.96935070,0.17321160,0.78519672,0.59842954,6.18244184
0.37518759,15.66909721,0.00611539,0.30539137,0.25007249,8.70861328,0.17022435,0.78357466,0.59883898,6.36336188
0.38119060,15.58076994,0.00579914,0.31169214,0.26138290,8.42186366,0.16753938,0.78272500,0.60033643,6.55701626
0.38719360,15.48254046,0.00552722,0.31838758,0.27395828,8.11249297,0.16515649,0.78271430,0.60297734,6.76125504
0.39319660,15.37604149,0.00530130,0.32537466,0.28771532,7.78444198,0.16307665,0.78361597,0.60680511,6.97384466
0.39919960,15.26323501,0.00512292,0.33254842,0.30255659,7.44206571,0.16130182,0.78550458,0.61184674,7.19248454
0.40520260,15.14627693,0.00499347,0.33980274,0.31837136,7.08998488,0.15983445,0.78844986,0.61810848,7.41482071
0.41120560,15.02737473,0.00491404,0.34703089,0.33503660,6.73293143,0.15867698,0.79251088,0.62557206,7.63845777
0.41720860,14.90864732,0.00488541,0.35412603,0.35241833,6.37559577,0.15783109,0.79773063,0.63419155,7.86097116
0.42321161,14.79199573,0.00490794,0.36098175,0.37037328,6.02248258,0.15729706,0.80413138,0.64389140,8.07992099
0.42921461,14.67899230,0.00498150,0.36749264,0.38875066,5.67778130,0.15707307,0.81171098,0.65456565,8.29286924
0.43521761,14.57079415,0.00510542,0.37355505,0.40739428,5.34525627,0.15715461,0.82044030,0.66607860,8.49740111
0.44122061,14.46808542,0.00527845,0.37906798,0.42614458,5.02816003,0.15753399,0.83026183,0.67826695,8.69115137
0.44722361,14.37105002,0.00549868,0.38393416,0.44484085,4.72917199,0.15819993,0.84108951,0.69094333,8.87183562
0.45322661,14.27937521,0.00576354,0.38806133,0.46332328,4.45036303,0.15913742,0.85280978,0.70390123,9.03728610
0.45922961,14.19228406,0.00606980,0.39136366,0.48143492,4.19318544,0.16032752,0.86528351,0.71692100,9.18549107
0.46523262,14.10859326,0.00641360,0.39376321,0.49902340,3.95848611,0.16174750,0.87834901,0.72977670,9.31463612
0.47123562,14.02679148,0.00679040,0.39519155,0.51594249,3.74654026,0.16337095,0.89182564,0.74224356,9.42314580
0.47723862,13.94513247,0.00719514,0.39559117,0.53205323,3.55710199,0.16516810,0.90551797,0.75410552,9.50972332
0.48324162,13.86173687,0.00762222,0.39491694,0.54722494,3.38946772,0.16710615,0.91922039,0.76516277,9.57338640
0.48924462,13.77469639,0.00806563,0.39313724,0.56133587,3.24254835,0.16914974,0.93272178,0.77523857,9.61349708
0.49524762,13.68217462,0.00851902,0.39023494,0.57427370,3.11494607,0.17126148,0.94581044,0.78418549,9.62978389
0.50125063,13.58249939,0.00897587,0.38620799,0.58593587,3.00503210,0.17340250,0.95827885,0.79189034,9.62235484
0.50725363,13.47424245,0.00942956,0.38106976,0.59622991,2.91102211,0.17553308,0.96992840,0.79827792,9.59170034
0.51325663,13.35628353,0.00987352,0.37484892,0.60507378,2.83104659,0.17761337,0.98057392,0.80331330,9.53868562
0.51925963,13.22785674,0.01030138,0.36758905,0.61239628,2.76321418,0.17960410,0.99004802,0.80700248,9.46453265
0.52526263,13.08857868,0.01070712,0.35934786,0.61813772,2.70566658,0.18146731,0.99820522,0.80939163,9.37079217
0.53126563,12.93845834,0.01108514,0.35019615,0.62225076,2.65662417,0.18316722,1.00492561,0.81056473,9.25930677
0.53726863,12.77788993,0.01143047,0.34021641,0.62470153,2.61442211,0.18467099,1.01011839,0.81063982,9.13216646
0.54327164,12.60763045,0.01173879,0.32950135,0.62547096,2.57753719,0.18594958,1.01372467,0.80976414,8.99165817
0.54927464,12.42876406,0.01200658,0.31815213,0.62455624,2.54460589,0.18697851,1.01571996,0.80810808,8.84021101
0.55527764,12.24265591,0.01223116,0.30627658,0.62197247,2.51443454,0.18773861,1.01611581,0.80585843,8.68033918
0.56128064,12.05089793,0.01241073,0.29398731,0.61775414,2.48600242,0.18821660,1.01496070,0.80321111,8.51458418
0.56728364,11.85524922,0.01254439,0.28139983,0.61195657,2.45845911,0.18840563,1.01233999,0.80036350,8.34545808
0.57328664,11.65757351,0.01263210,0.26863071,0.60465700,2.43111682,0.18830559,1.00837478,0.79750693,8.17538947
0.57928964,11.45977606,0.01267468,0.25579577,0.59595515,2.40343908,0.18792319,1.00321972,0.79481931,8.00667346
0.58529265,11.26374208,0.01267370,0.24300836,0.58597337,2.37502658,0.18727185,0.99705953,0.79245839,7.84142688
0.59129565,11.07127863,0.01263142,0.23037776,0.57485592,2.34560115,0.18637132,0.99010446,0.79055574,7.68154993
0.59729865,10.88406172,0.01255065,0.21800768,0.56276761,2.31498872,0.18524708,0.98258460,0.78921182,7.52869489
0.60330165,10.70359016,0.01243468,0.20599491,0.54989160,2.28310194,0.18392940,0.97474330,0.78849216,7.38424287
0.60930465,10.53114750,0.01228707,0.19442806,0.53642644,2.24992325,0.18245232,0.96682983,0.78842500,7.24928879
0.61530765,10.36777317,0.01211162,0.18338648,0.52258238,2.21548877,0.18085233,0.95909160,0.78900036,7.12463520
0.62131066,10.21424377,0.01191215,0.17293936,0.50857704,2.17987375,0.17916701,0.95176626,0.79017064,7.01079487
0.62731366,10.07106493,0.01169246,0.16314488,0.49463068,2.14317967,0.17743356,0.94507391,0.79185276,6.90800210
0.63331666,9.93847424,0.01145619,0.15404969,0.48096109,2.10552356,0.17568734,0.93920992,0.79393173,6.81623232
0.63931966,9.81645496,0.01120675,0.14568845,0.46777840,2.06702950,0.17396047,0.93433856,0.79626553,6.73522951
0.64532266,9.70475989,0.01094728,0.13808357,0.45528000,2.02782250,0.17228066,0.93058782,0.79869115,6.66454036
0.65132566,9.60294467,0.01068057,0.13124526,0.44364571,1.98802461,0.17067006,0.92804562,0.80103142,6.60355407
0.65732866,9.51040875,0.01040911,0.12517161,0.43303348,1.94775324,0.16914458,0.92675755,0.80310242,6.55154635
0.66333167,9.42644250,0.01013502,0.11984906,0.42357567,1.90712126,0.16771329,0.92672630,0.80472112,6.50772606
0.66933467,9.35027804,0.00986015,0.11525291,0.41537614,1.86623857,0.16637830,0.92791274,0.80571289,6.47128259
0.67533767,9.28114164,0.00958607,0.11134819,0.40850825,1.82521484,0.16513485,0.93023862,0.80591853,6.44143213
0.68134067,9.21830503,0.00931411,0.10809057,0.40301375,1.78416275,0.16397175,0.93359065,0.80520048,6.41746106
0.68734367,9.16113323,0.00904547,0.10542758,0.39890272,1.74320142,0.16287209,0.93782586,0.80344804,6.39876466
0.69334667,9.10912660,0.00878120,0.10329986,0.39615435,1.70245954,0.16181418,0.94277787,0.80058129,6.38487945
0.69934967,9.06195504,0.00852227,0.10164265,0.39471878,1.66207775,0.16077268,0.94826381,0.79655355,6.37550809
0.70535268,9.01948277,0.00826963,0.10038725,0.39451970,1.62221002,0.15971991,0.95409159,0.79135245,6.37053557
0.71135568,8.98178253,0.00802423,0.09946266,0.39545771,1.58302384,0.15862711,0.96006717,0.78499949,6.37003638
0.71735868,8.94913858,0.00778698,0.09879717,0.39741427,1.54469900,0.15746584,0.96600150,0.77754827,6.37427216
0.72336168,8.92203838,0.00755882,0.09831992,0.40025614,1.50742513,0.15620923,0.97171689,0.76908152,6.38368019
0.72936468,8.90115349,0.00734069,0.09796245,0.40384013,1.47139794,0.15483312,0.97705257,0.75970717,6.39885325
0.73536768,8.88731038,0.00713344,0.09766011,0.40801790,1.43681451,0.15331710,0.98186916,0.74955368,6.42051152
0.74137069,8.88145268,0.00693790,0.09735337,0.41264083,1.40386781,0.15164531,0.98605209,0.73876492,6.44946790
0.74737369,8.88459622,0.00675476,0.09698890,0.41756457,1.37274076,0.14980698,0.98951363,0.72749487,6.48658792
0.75337669,8.89777888,0.00658456,0.09652049,0.42265326,1.34360025,0.14779680,0.99219368,0.71590235,6.53274575
0.75937969,8.92200691,0.00642765,0.09590975,0.42778313,1.31659130,0.14561500,0.99405930,0.70414608,6.58877788
0.76538269,8.95820008,0.00628414,0.09512654,0.43284547,1.29183178,0.14326727,0.99510297,0.69238011,6.65543602
0.77138569,9.00713720,0.00615389,0.09414915,0.43774880,1.26940788,0.14076435,0.99533980,0.68074989,6.73334090
0.77738869,9.06940424,0.00603647,0.09296426,0.44242012,1.24937049,0.13812161,0.99480377,0.66938895,6.82293837
0.78339170,9.14534676,0.00593120,0.09156660,0.44680524,1.23173271,0.13535832,0.99354320,0.65841624,6.92445936
0.78939470,9.23502824,0.00583709,0.08995845,0.45086824,1.21646854,0.13249699,0.99161583,0.64793418,7.03788501
0.79539770,9.33819600,0.00575292,0.08814888,0.45459002,1.20351262,0.12956254,0.98908344,0.63802732,7.16291828
0.80140070,9.45425604,0.00567725,0.08615288,0.45796605,1.19276135,0.12658152,0.98600670,0.62876152,7.29896322
0.80740370,9.58225794,0.00560847,0.08399033,0.46100355,1.18407491,0.12358137,0.98244015,0.62018376,7.44511272
0.81340670,9.72089093,0.00554484,0.08168487,0.46371815,1.17728047,0.12058973,0.97842780,0.61232229,7.60014582
0.81940970,9.86849182,0.00548458,0.07926283,0.46613032,1.17217624,0.11763392,0.97399951,0.60518716,7.76253491
0.82541271,10.02306520,0.00542589,0.07675204,0.46826179,1.16853653,0.11474050,0.96916838,0.59877121,7.93046348
0.83141571,10.18231620,0.00536707,0.07418080,0.47013217,1.16611739,0.11193503,0.96392935,0.59305124,8.10185414
0.83741871,10.34369529,0.00530654,0.07157692,0.47175597,1.16466311,0.10924197,0.95825906,0.58798955,8.27440698
0.84342171,10.50445477,0.00524290,0.06896684,0.47314036,1.16391316,0.10668477,0.95211706,0.58353578,8.44564746
0.84942471,10.66171544,0.00517499,0.06637499,0.47428363,1.16360965,0.10428613,0.94544836,0.57962896,8.61298283
0.85542771,10.81254210,0.00510191,0.06382328,0.47517470,1.16350517,0.10206836,0.93818720,0.57619996,8.77376579
0.86143072,10.95402565,0.00502310,0.06133072,0.47579353,1.16337073,0.10005397,0.93026188,0.57317409,8.92536345
0.86743372,11.08336932,0.00493829,0.05891337,0.47611259,1.16300387,0.09826623,0.92160047,0.57047403,9.06522961
0.87343672,11.19797616,0.00484755,0.05658424,0.47609922,1.16223645,0.09672989,0.91213696,0.56802292,9.19097792
0.87943972,11.29553456,0.00475128,0.05435358,0.47571883,1.16094217,0.09547190,0.90181781,0.56574759,9.30045332
0.88544272,11.37409861,0.00465019,0.05222911,0.47493866,1.15904335,0.09452211,0.89060825,0.56358182,9.39179896
0.89144572,11.43215997,0.00454529,0.05021641,0.47373190,1.15651688,0.09391389,0.87849818,0.56146958,9.46351617
0.89744872,11.46870805,0.00443786,0.04831943,0.47208195,1.15339886,0.09368467,0.86550721,0.55936802,9.51451471
0.90345173,11.48327564,0.00432944,0.04654094,0.46998644,1.14978780,0.09387636,0.85168863,0.55725018,9.54415120
0.90945473,11.47596771,0.00422175,0.04488305,0.46746075,1.14584604,0.09453547,0.83713196,0.55510725,9.55225381
0.91545773,11.44747148,0.00411671,0.04334764,0.46454084,1.14179922,0.09571306,0.82196390,0.55295024,9.53913190
0.92146073,11.39904661,0.00401635,0.04193679,0.46128501,1.13793342,0.09746444,0.80634759,0.55081090,9.50556987
0.92746373,11.33249547,0.00392282,0.04065314,0.45777456,1.13459020,0.09984846,0.79048014,0.54874192,9.45280503
0.93346673,11.25011374,0.00383832,0.03950007,0.45411317,1.13215904,0.10292655,0.77458839,0.54681622,9.38249025
0.93946973,11.15462298,0.00376512,0.03848190,0.45042493,1.13106769,0.10676141,0.75892315,0.54512537,9.29664240
0.94547274,11.04908725,0.00370545,0.03760393,0.44685117,1.13177021,0.11141536,0.74375205,0.54377713,9.19757867
0.95147574,10.93681680,0.00366156,0.03687238,0.44354609,1.13473313,0.11694836,0.72935129,0.54289217,9.08784309
0.95747874,10.82126233,0.00363563,0.03629427,0.44067144,1.14042010,0.12341580,0.71599674,0.54260007,8.97012619
0.96348174,10.70590384,0.00362981,0.03587720,0.43839054,1.14927530,0.13086609,0.70395457,0.54303467,8.84718080
0.96948474,10.59413837,0.00364617,0.03562912,0.43686179,1.16170639,0.13933806,0.69347204,0.54432907,8.72173760
0.97548774,10.48917092,0.00368671,0.03555795,0.43623222,1.17806735,0.14885836,0.68476872,0.54661032,8.59642345
0.98149075,10.39391286,0.00375339,0.03567133,0.43663120,1.19864200,0.15943891,0.67802858,0.54999408,8.47368587
0.98749375,10.31089154,0.00384810,0.03597619,0.43816466,1.22362875,0.17107450,0.67339330,0.55457944,8.35572628
0.99349675,10.24217462,0.00397271,0.03647847,0.44091034,1.25312733,0.18374072,0.67095715,0.56044416,8.24444457
0.99949975,10.18931171,0.00412909,0.03718276,0.44491395,1.28712798,0.19739219,0.67076355,0.56764041,8.14139650
1.00550275,10.15329520,0.00431914,0.03809204,0.45018670,1.32550366,0.21196140,0.67280359,0.57619132,8.04776539
1.01150575,10.13454125,0.00454486,0.03920736,0.45670423,1.36800573,0.22735804,0.67701649,0.58608833,7.96434813
1.01750875,10.13289106,0.00480834,0.04052770,0.46440686,1.41426341,0.24346909,0.68329189,0.59728959,7.89155562
1.02351176,10.14763154,0.00511184,0.04204973,0.47320136,1.46378707,0.26015950,0.69147399,0.60971934,7.82942642
1.02951476,10.17753385,0.00545783,0.04376771,0.48296384,1.51597556,0.27727371,0.70136714,0.62326838,7.77765230
1.03551776,10.22090728,0.00584901,0.04567340,0.49354378,1.57012718,0.29463788,0.71274267,0.63779561,7.73561359
1.04152076,10.27566566,0.00628828,0.04775601,0.50476886,1.62545425,0.31206274,0.72534659,0.65313043,7.70242214
1.04752376,10.33940300,0.00677882,0.05000220,0.51645045,1.68110063,0.32934713,0.73890776,0.66907618,7.67696922
1.05352676,10.40947475,0.00732400,0.05239616,0.52838928,1.73616176,0.34628210,0.75314605,0.68541417,7.65797601
1.05952976,10.48308120,0.00792731,0.05491963,0.54038115,1.78970649,0.36265530,0.76778025,0.70190851,7.64404410
1.06553277,10.55734969,0.00859231,0.05755209,0.55222246,1.84080008,0.37825576,0.78253521,0.71831120,7.63370388
1.07153577,10.62941260,0.00932248,0.06027090,0.56371514,1.88852737,0.39287877,0.79714800,0.73436770,7.62545891
1.07753877,10.69647864,0.01012105,0.06305155,0.57467099,1.93201568,0.40633066,0.81137281,0.74982251,7.61782501
1.08354177,10.75589536,0.01099083,0.06586790,0.58491516,1.97045642,0.41843341,0.82498451,0.76442480,7.60936295
1.08954477,10.80520173,0.01193396,0.06869255,0.59428884,2.00312488,0.42902897,0.83778073,0.77793389,7.59870449
1.09554777,10.84216995,0.01295166,0.07149721,0.60265103,2.02939756,0.43798294,0.84958267,0.79012437,7.58457161
1.10155078,10.86483659,0.01404401,0.07425312,0.60987950,2.04876659,0.44518773,0.86023454,0.80079089,7.56578962
1.10755378,10.87152334,0.01520966,0.07693155,0.61587102,2.06085079,0.45056497,0.86960211,0.80975246,7.54129477
1.11355678,10.86084851,0.01644557,0.07950433,0.62054104,2.06540329,0.45406703,0.87757045,0.81685618,7.51013750
1.11955978,10.83173058,0.01774683,0.08194439,0.62382293,2.06231548,0.45567784,0.88404125,0.82198032,7.47148249
1.12556278,10.78338514,0.01910642,0.08422638,0.62566694,2.05161746,0.45541271,0.88893011,0.82503684,7.42460686
1.13156578,10.71531725,0.02051516,0.08632725,0.62603916,2.03347507,0.45331739,0.89216402,0.82597320,7.36889763
1.13756878,10.62731052,0.02196159,0.08822681,0.62492047,2.00818390,0.44946641,0.89367936,0.82477350,7.30384958
1.14357179,10.51941466,0.02343203,0.08990832,0.62230572,1.97616056,0.44396066,0.89342074,0.82145904,7.22906434
1.14957479,10.39193284,0.02491072,0.09135902,0.61820326,1.93793175,0.43692447,0.89134073,0.81608823,7.14425140
1.15557779,10.24540982,0.02637999,0.09257053,0.61263466,1.89412160,0.42850228,0.88740060,0.80875584,7.04923132
1.16158079,10.08062175,0.02782064,0.09353927,0.60563493,1.84543789,0.41885506,0.88157221,0.79959188,6.94394119
1.16758379,9.89856786,0.02921230,0.09426673,0.59725291,1.79265747,0.40815664,0.87384073,0.78875977,6.82844222
1.17358679,9.70046423,0.03053394,0.09475962,0.58755195,1.73661169,0.39659004,0.86420818,0.77645420,6.70292880
1.17958979,9.48773929,0.03176446,0.09502997,0.57661063,1.67817192,0.38434415,0.85269759,0.76289846,6.56773851
1.18559280,9.26203030,0.03288328,0.09509504,0.56452357,1.61823580,0.37161054,0.83935732,0.74834144,6.42336206
1.19159580,9.02518007,0.03387098,0.09497709,0.55140189,1.55771430,0.35858088,0.82426539,0.73305418,6.27045225
1.19759880,8.77923264,0.03470999,0.09470314,0.53737352,1.49751980,0.34544466,0.80753333,0.71732614,6.10983085
1.20360180,8.52642676,0.03538514,0.09430443,0.52258292,1.43855532,0.33238756,0.78930939,0.70146104,5.94249236
1.20960480,8.26918569,0.03588431,0.09381591,0.50719034,1.38170467,0.31959011,0.76978056,0.68577248,5.76960362
1.21560780,8.01010218,0.03619886,0.09327551,0.49137029,1.32782364,0.30722693,0.74917341,0.67057905,5.59249844
1.22161081,7.75191722,0.03632402,0.09272340,0.47530942,1.27773171,0.29546612,0.72775335,0.65619932,5.41266645
1.22761381,7.49749170,0.03625918,0.09220102,0.45920360,1.23220431,0.28446897,0.70582219,0.64294638,5.23173570
1.23361681,7.24977023,0.03600802,0.09175021,0.44325429,1.19196521,0.27438961,0.68371409,0.63112216,5.05144882
1.23961981,7.01173672,0.03557843,0.09141210,0.42766440,1.15767876,0.26537469,0.66178978,0.62101157,4.87363267
1.24562281,6.78636200,0.03498243,0.09122607,0.41263352,1.12994186,0.25756275,0.64042917,0.61287643,4.70016203
1.25162581,6.57654389,0.03423579,0.09122865,0.39835286,1.10927541,0.25108324,0.62002266,0.60694944,4.53291784
1.25762881,6.38504095,0.03335765,0.09145242,0.38500006,1.09611519,0.24605524,0.60096124,0.60342809,4.37374112
1.26363182,6.21440156,0.03236997,0.09192495,0.37273398,1.09080235,0.24258555,0.58362580,0.60246899,4.22438393
1.26963482,6.06689036,0.03129685,0.09266782,0.36168973,1.09357345,0.24076641,0.56837599,0.60418245,4.08645885
1.27563782,5.94441470,0.03016392,0.09369568,0.35197423,1.10455059,0.24067272,0.55553895,0.60862774,3.96138882
1.28164082,5.84845385,0.02899753,0.09501550,0.34366239,1.12373188,0.24235894,0.54539845,0.61580914,3.85035939
1.28764382,5.77999415,0.02782407,0.09662595,0.33679417,1.15098286,0.24585584,0.53818471,0.62567296,3.75427519
1.29364682,5.73947323,0.02666925,0.09851699,0.33137265,1.18602944,0.25116707,0.53406544,0.63810582,3.67372268
1.29964982,5.72673626,0.02555741,0.10066966,0.32736320,1.22845293,0.25826609,0.53313838,0.65293425,3.60894107
1.30565283,5.74100718,0.02451097,0.10305616,0.32469398,1.27768798,0.26709338,0.53542572,0.66992585,3.55980288
1.31165583,5.78087722,0.02354989,0.10564014,0.32325753,1.33302379,0.27755432,0.54087074,0.68879207,3.52580555
1.31765883,5.84431261,0.02269126,0.10837732,0.32291370,1.39360933,0.28951795,0.54933675,0.70919261,3.50607492
1.32366183,5.92868241,0.02194906,0.11121640,0.32349369,1.45846280,0.30281671,0.56060869,0.73074157,3.49938102
1.32966483,6.03080715,0.02133392,0.11410010,0.32480506,1.52648561,0.31724749,0.57439723,0.75301511,3.50416619
1.33566783,6.14702734,0.02085308,0.11696668,0.32663768,1.59648096,0.33257387,0.59034553,0.77556063,3.51858477
1.34167084,6.27329071,0.02051044,0.11975144,0.32877025,1.66717673,0.34852981,0.60803839,0.79790713,3.54055350
1.34767384,6.40525572,0.02030665,0.12238855,0.33097724,1.73725229,0.36482462,0.62701363,0.81957663,3.56781086
1.35367684,6.53840837,0.02023943,0.12481292,0.33303599,1.80536867,0.38114921,0.64677533,0.84009621,3.59798346
1.35967984,6.66818832,0.02030377,0.12696221,0.33473370,1.87020116,0.39718340,0.66680857,0.85901037,3.62865717
1.36568284,6.79012025,0.02049235,0.12877878,0.33587397,1.93047325,0.41260413,0.68659509,0.87589335,3.65745046
1.37168584,6.89994567,0.02079589,0.13021162,0.33628280,1.98499100,0.42709419,0.70562937,0.89036097,3.68208715
1.37768884,6.99375030,0.02120363,0.13121817,0.33581374,2.03267636,0.44035135,0.72343458,0.90208162,3.70046618
1.38369185,7.06808259,0.02170370,0.13176600,0.33435194,2.07259831,0.45209733,0.73957763,0.91078605,3.71072558
1.38969485,7.12005873,0.02228354,0.13183415,0.33181716,2.10400060,0.46208637,0.75368300,0.91627559,3.71129859
1.39569785,7.14745050,0.02293033,0.13141438,0.32816551,2.12632503,0.47011313,0.76544452,0.91842864,3.70095988
1.40170085,7.14875268,0.02363133,0.13051200,0.32338995,2.13922928,0.47601944,0.77463486,0.91720501,3.67886033
1.40770385,7.12322776,0.02437419,0.12914641,0.31751952,2.14259855,0.47969974,0.78111228,0.91264821,3.64454949
1.41370685,7.07092660,0.02514722,0.12735132,0.31061755,2.13655062,0.48110499,0.78482436,0.90488549,3.59798506
1.41970985,6.99268467,0.02593963,0.12517462,0.30277876,2.12143408,0.48024480,0.78580867,0.89412561,3.53952953
1.42571286,6.89009430,0.02674164,0.12267792,0.29412549,2.09781971,0.47718777,0.78419036,0.88065460,3.46993437
1.43171586,6.76545463,0.02754462,0.11993574,0.28480339,2.06648543,0.47206008,0.78017678,0.86482941,3.39031289
1.43771886,6.62170132,0.02834116,0.11703444,0.27497653,2.02839541,0.46504220,0.77404957,0.84706989,3.30210292
1.44372186,6.46231905,0.02912507,0.11407076,0.26482229,1.98467390,0.45636400,0.76615442,0.82784916,3.20702110
