energy_ev,total_up,C_s_up,C_p_up,Cr_p_up,Cr_d_up,S_s_up,S_p_up,Y_p_up,Y_d_up
0.28514257,2.88152697,0.00211675,0.14957865,1.06551991,2.13079664,0.00555301,0.28801095,0.47216244,0.20074981
0.29114557,2.77714894,0.00199664,0.14556929,1.02011400,2.05234951,0.00506207,0.27710461,0.47109385,0.19275476
0.29714857,2.66780343,0.00187295,0.14139998,0.97339690,1.96970363,0.00459007,0.26567122,0.46907863,0.18477681
0.30315158,2.55469153,0.00174797,0.13713846,0.92589407,1.88369808,0.00414154,0.25382672,0.46624879,0.17693718
0.30915458,2.43903107,0.00162397,0.13284987,0.87810469,1.79518586,0.00372012,0.24168960,0.46274539,0.16936150
0.31515758,2.32203573,0.00150306,0.12859503,0.83049420,1.70501955,0.00332854,0.22937857,0.45871287,0.16217822
0.32116058,2.20489433,0.00138724,0.12442891,0.78348851,1.61403711,0.00296869,0.21701024,0.45429313,0.15551670
0.32716358,2.08875073,0.00127830,0.12039935,0.73746977,1.52304820,0.00264160,0.20469694,0.44961973,0.14950495
0.33316658,1.97468483,0.00117780,0.11654604,0.69277375,1.43282151,0.00234759,0.19254459,0.44481245,0.14426708
0.33916958,1.86369509,0.00108708,0.11289973,0.64968858,1.34407330,0.00208630,0.18065090,0.43997256,0.13992050
0.34517259,1.75668312,0.00100719,0.10948182,0.60845483,1.25745744,0.00185678,0.16910381,0.43517889,0.13657290
0.35117559,1.65444070,0.00093895,0.10630432,0.56926649,1.17355741,0.00165767,0.15798021,0.43048510,0.13431908
0.35717859,1.55763947,0.00088289,0.10337008,0.53227281,1.09288027,0.00148719,0.14734509,0.42591809,0.13323778
0.36318159,1.46682361,0.00083928,0.10067330,0.49758072,1.01585277,0.00134333,0.13725100,0.42147781,0.13338847
0.36918459,1.38240571,0.00080813,0.09820047,0.46525758,0.94281975,0.00122394,0.12773790,0.41713827,0.13480844
0.37518759,1.30466582,0.00078921,0.09593140,0.43533416,0.87404477,0.00112676,0.11883338,0.41284991,0.13751013
0.38119060,1.23375368,0.00078205,0.09384052,0.40780768,0.80971275,0.00104957,0.11055315,0.40854295,0.14147894
0.38719360,1.16969409,0.00078597,0.09189831,0.38264490,0.74993463,0.00099020,0.10290188,0.40413180,0.14667162
0.39319660,1.11239507,0.00080009,0.09007282,0.35978512,0.69475370,0.00094666,0.09587426,0.39951996,0.15301544
0.39919960,1.06165870,0.00082334,0.08833113,0.33914315,0.64415326,0.00091710,0.08945626,0.39460552,0.16040813
0.40520260,1.01719410,0.00085452,0.08664084,0.32061230,0.59806538,0.00089994,0.08362653,0.38928661,0.16871877
0.41120560,0.97863227,0.00089227,0.08497141,0.30406737,0.55638026,0.00089383,0.07835788,0.38346684,0.17778973
0.41720860,0.94554225,0.00093517,0.08329535,0.28936773,0.51895586,0.00089769,0.07361877,0.37706020,0.18743953
0.42321161,0.91744806,0.00098168,0.08158919,0.27636051,0.48562747,0.00091073,0.06937482,0.36999550,0.19746671
0.42921461,0.89384594,0.00103024,0.07983425,0.26488392,0.45621671,0.00093243,0.06559022,0.36221980,0.20765462
0.43521761,0.87422132,0.00107929,0.07801717,0.25477078,0.43053975,0.00096253,0.06222904,0.35370110,0.21777697
0.44122061,0.85806492,0.00112726,0.07613009,0.24585206,0.40841446,0.00100105,0.05925635,0.34442991,0.22760394
0.44722361,0.84488760,0.00117266,0.07417071,0.23796057,0.38966615,0.00104821,0.05663924,0.33441987,0.23690874
0.45322661,0.83423328,0.00121409,0.07214202,0.23093452,0.37413186,0.00110443,0.05434760,0.32370734,0.24547421
0.45922961,0.82568969,0.00125027,0.07005186,0.22462110,0.36166299,0.00117028,0.05235464,0.31235014,0.25309938
0.46523262,0.81889652,0.00128007,0.06791226,0.21887958,0.35212636,0.00124647,0.05063730,0.30042551,0.25960549
0.47123562,0.81355072,0.00130254,0.06573866,0.21358425,0.34540356,0.00133375,0.04917637,0.28802735,0.26484143
0.47723862,0.80940882,0.00131693,0.06354906,0.20862668,0.34138891,0.00143287,0.04795640,0.27526311,0.26868818
0.48324162,0.80628629,0.00132270,0.06136301,0.20391745,0.33998603,0.00154456,0.04696548,0.26225018,0.27106211
0.48924462,0.80405394,0.00131954,0.05920070,0.19938719,0.34110340,0.00166944,0.04619474,0.24911228,0.27191699
0.49524762,0.80263179,0.00130738,0.05708197,0.19498683,0.34464901,0.00180794,0.04563783,0.23597574,0.27124462
0.50125063,0.80198054,0.00128635,0.05502547,0.19068718,0.35052467,0.00196030,0.04529019,0.22296587,0.26907402
0.50725363,0.80209138,0.00125681,0.05304783,0.18647772,0.35862007,0.00212647,0.04514827,0.21020360,0.26546930
0.51325663,0.80297450,0.00121930,0.05116301,0.18236480,0.36880715,0.00230608,0.04520873,0.19780244,0.26052626
0.51925963,0.80464708,0.00117456,0.04938178,0.17836932,0.38093509,0.00249840,0.04546760,0.18586581,0.25436792
0.52526263,0.80712144,0.00112343,0.04771137,0.17452393,0.39482618,0.00270232,0.04591951,0.17448480,0.24713926
0.53126563,0.81039398,0.00106689,0.04615529,0.17087014,0.41027295,0.00291633,0.04655699,0.16373644,0.23900139
0.53726863,0.81443561,0.00100598,0.04471334,0.16745521,0.42703691,0.00313851,0.04736988,0.15368247,0.23012543
0.54327164,0.81918425,0.00094181,0.04338176,0.16432925,0.44484879,0.00336658,0.04834490,0.14436858,0.22068647
0.54927464,0.82453981,0.00087546,0.04215359,0.16154254,0.46341072,0.00359788,0.04946537,0.13582414,0.21085781
0.55527764,0.83036212,0.00080802,0.04101912,0.15914323,0.48240019,0.00382947,0.05071116,0.12806250,0.20080579
0.56128064,0.83647176,0.00074052,0.03996653,0.15717557,0.50147568,0.00405818,0.05205880,0.12108158,0.19068537
0.56728364,0.84265404,0.00067390,0.03898258,0.15567870,0.52028395,0.00428067,0.05348182,0.11486502,0.18063666
0.57328664,0.84866576,0.00060904,0.03805332,0.15468601,0.53846864,0.00449356,0.05495126,0.10938353,0.17078251
0.57928964,0.85424455,0.00054669,0.03716491,0.15422510,0.55567978,0.00469350,0.05643637,0.10459672,0.16122709
0.58529265,0.85912017,0.00048748,0.03630437,0.15431831,0.57158406,0.00487731,0.05790541,0.10045498,0.15205562
0.59129565,0.86302736,0.00043194,0.03546030,0.15498364,0.58587514,0.00504207,0.05932665,0.09690166,0.14333495
0.59729865,0.86571935,0.00038049,0.03462349,0.15623604,0.59828380,0.00518525,0.06066926,0.09387528,0.13511509
0.60330165,0.86698151,0.00033341,0.03378748,0.15808894,0.60858732,0.00530481,0.06190441,0.09131178,0.12743138
0.60930465,0.86664422,0.00029090,0.03294893,0.16055580,0.61661768,0.00539926,0.06300619,0.08914668,0.12030712
0.61530765,0.86459442,0.00025308,0.03210785,0.16365159,0.62226833,0.00546781,0.06395255,0.08731716,0.11375661
0.62131066,0.86078513,0.00021997,0.03126774,0.16739406,0.62549896,0.00551039,0.06472601,0.08576386,0.10778817
0.62731366,0.85524243,0.00019155,0.03043545,0.17180475,0.62633827,0.00552769,0.06531432,0.08443256,0.10240716
0.63331666,0.84806955,0.00016776,0.02962100,0.17690944,0.62488441,0.00552119,0.06571089,0.08327537,0.09761875
0.63931966,0.83944771,0.00014848,0.02883724,0.18273823,0.62130311,0.00549317,0.06591494,0.08225176,0.09343020
0.64532266,0.82963372,0.00013360,0.02809929,0.18932500,0.61582342,0.00544664,0.06593157,0.08132910,0.08985272
0.65132566,0.81895429,0.00012299,0.02742407,0.19670634,0.60873133,0.00538533,0.06577146,0.08048289,0.08690266
0.65732866,0.80779717,0.00011653,0.02682958,0.20492001,0.60036133,0.00531355,0.06545049,0.07969667,0.08460208
0.66333167,0.79659964,0.00011410,0.02633424,0.21400280,0.59108619,0.00523614,0.06498909,0.07896147,0.08297857
0.66933467,0.78583442,0.00011560,0.02595622,0.22398811,0.58130544,0.00515830,0.06441145,0.07827508,0.08206449
0.67533767,0.77599385,0.00012092,0.02571273,0.23490310,0.57143271,0.00508548,0.06374463,0.07764106,0.08189555
0.68134067,0.76757258,0.00012999,0.02561938,0.24676573,0.56188251,0.00502317,0.06301755,0.07706741,0.08250878
0.68734367,0.76104961,0.00014272,0.02568961,0.25958159,0.55305676,0.00497679,0.06225999,0.07656530,0.08394011
0.69334667,0.75687022,0.00015902,0.02593416,0.27334092,0.54533169,0.00495146,0.06150151,0.07614759,0.08622160
0.69934967,0.75542842,0.00017882,0.02636064,0.28801562,0.53904520,0.00495189,0.06077052,0.07582736,0.08937836
0.70535268,0.75705060,0.00020199,0.02697322,0.30355669,0.53448554,0.00498213,0.06009331,0.07561652,0.09342554
0.71135568,0.76198095,0.00022840,0.02777236,0.31989203,0.53188123,0.00504550,0.05949333,0.07552454,0.09836526
0.71735868,0.77036920,0.00025788,0.02875472,0.33692482,0.53139294,0.00514440,0.05899048,0.07555727,0.10418385
0.72336168,0.78226127,0.00029020,0.02991308,0.35453253,0.53310738,0.00528022,0.05860068,0.07571606,0.11084952
0.72936468,0.79759316,0.00032509,0.03123644,0.37256669,0.53703354,0.00545326,0.05833549,0.07599701,0.11831046
0.73536768,0.81618847,0.00036223,0.03271018,0.39085358,0.54310148,0.00566266,0.05820205,0.07639061,0.12649377
0.74137069,0.83775985,0.00040123,0.03431629,0.40919571,0.55116371,0.00590641,0.05820307,0.07688157,0.13530504
0.74737369,0.86191433,0.00044163,0.03603373,0.42737440,0.56099928,0.00618138,0.05833710,0.07744892,0.14462892
0.75337669,0.88816281,0.00048294,0.03783884,0.44515320,0.57232043,0.00648337,0.05859886,0.07806650,0.15433063
0.75937969,0.91593324,0.00052462,0.03970583,0.46228233,0.58478178,0.00680725,0.05897979,0.07870357,0.16425830
0.76538269,0.94458748,0.00056608,0.04160732,0.47850387,0.59799173,0.00714705,0.05946870,0.07932579,0.17424641
0.77138569,0.97344117,0.00060673,0.04351495,0.49355784,0.61152585,0.00749624,0.06005245,0.07989629,0.18411996
0.77738869,1.00178620,0.00064598,0.04540002,0.50718871,0.62494175,0.00784784,0.06071684,0.08037698,0.19369938
0.78339170,1.02891496,0.00068326,0.04723412,0.51915240,0.63779512,0.00819474,0.06144739,0.08072993,0.20280609
0.78939470,1.05414556,0.00071804,0.04898982,0.52922334,0.64965623,0.00852991,0.06223022,0.08091885,0.21126828
0.79539770,1.07684717,0.00074987,0.05064133,0.53720138,0.66012647,0.00884667,0.06305293,0.08091054,0.21892697
0.80140070,1.09646451,0.00077841,0.05216508,0.54291835,0.66885419,0.00913895,0.06390543,0.08067630,0.22564188
0.80740370,1.11254050,0.00080342,0.05354035,0.54624381,0.67554944,0.00940154,0.06478069,0.08019328,0.23129689
0.81340670,1.12473626,0.00082483,0.05474971,0.54708984,0.67999681,0.00963031,0.06567545,0.07944556,0.23580501
0.81940970,1.13284762,0.00084272,0.05577952,0.54541455,0.68206609,0.00982239,0.06659086,0.07842518,0.23911239
0.82541271,1.13681733,0.00085735,0.05662017,0.54122419,0.68172018,0.00997634,0.06753294,0.07713278,0.24120137
0.83141571,1.13674274,0.00086921,0.05726639,0.53457365,0.67901997,0.01009227,0.06851301,0.07557808,0.24209229
0.83741871,1.13287825,0.00087895,0.05771732,0.52556532,0.67412608,0.01017187,0.06954791,0.07378002,0.24184407
0.84342171,1.12563267,0.00088745,0.05797650,0.51434634,0.66729713,0.01021846,0.07066013,0.07176656,0.24055344
0.84942471,1.11556141,0.00089578,0.05805176,0.50110433,0.65888492,0.01023690,0.07187777,0.06957430,0.23835285
0.85542771,1.10335383,0.00090521,0.05795505,0.48606178,0.64932634,0.01023354,0.07323431,0.06724768,0.23540721
0.86143072,1.08981606,0.00091715,0.05770202,0.46946936,0.63913260,0.01021603,0.07476822,0.06483807,0.23190939
0.86743372,1.07585002,0.00093317,0.05731170,0.45159849,0.62887586,0.01019316,0.07652240,0.06240249,0.22807494
0.87343672,1.06242921,0.00095494,0.05680593,0.43273337,0.61917391,0.01017460,0.07854337,0.06000228,0.22413588
0.87943972,1.05057207,0.00098421,0.05620884,0.41316307,0.61067323,0.01017063,0.08088033,0.05770156,0.22033411
0.88544272,1.04131366,0.00102274,0.05554620,0.39317378,0.60403107,0.01019187,0.08358391,0.05556560,0.21691442
0.89144572,1.03567657,0.00107226,0.05484477,0.37304170,0.59989689,0.01024890,0.08670478,0.05365925,0.21411745
0.89744872,1.03464176,0.00113445,0.05413157,0.35302684,0.59889392,0.01035200,0.09029206,0.05204522,0.21217278
0.90345173,1.03912010,0.00121081,0.05343321,0.33336785,0.60160102,0.01051074,0.09439150,0.05078261,0.21129235
0.90945473,1.04992533,0.00130270,0.05277509,0.31427814,0.60853556,0.01073368,0.09904359,0.04992537,0.21166441
0.91545773,1.06774915,0.00141118,0.05218077,0.29594331,0.62013755,0.01102806,0.10428145,0.04952101,0.21344811
0.92146073,1.09313894,0.00153705,0.05167121,0.27851988,0.63675557,0.01139950,0.11012880,0.04960944,0.21676889
0.92746373,1.12647869,0.00168071,0.05126419,0.26213528,0.65863462,0.01185170,0.11659790,0.05022201,0.22171476
0.93346673,1.16797379,0.00184221,0.05097364,0.24688896,0.68590656,0.01238630,0.12368765,0.05138081,0.22833348
0.93946973,1.21763984,0.00202110,0.05080926,0.23285441,0.71858298,0.01300263,0.13138182,0.05309813,0.23663089
0.94547274,1.27529623,0.00221652,0.05077603,0.22008189,0.75655120,0.01369766,0.13964774,0.05537626,0.24657014
0.95147574,1.34056452,0.00242707,0.05087402,0.20860172,0.79957324,0.01446596,0.14843528,0.05820748,0.25807208
0.95747874,1.41287209,0.00265089,0.05109824,0.19842772,0.84728819,0.01529971,0.15767645,0.06157428,0.27101668
0.96348174,1.49146103,0.00288565,0.05143870,0.18956075,0.89921777,0.01618886,0.16728552,0.06544994,0.28524550
0.96948474,1.57540247,0.00312852,0.05188064,0.18199206,0.95477545,0.01712128,0.17715984,0.06979915,0.30056513
0.97548774,1.66361595,0.00337632,0.05240491,0.17570630,1.01327858,0.01808305,0.18718138,0.07457904,0.31675161
0.98149075,1.75489372,0.00362547,0.05298856,0.17068403,1.07396377,0.01905882,0.19721886,0.07974019,0.33355561
0.98749375,1.84792927,0.00387214,0.05360555,0.16690367,1.13600475,0.02003219,0.20713065,0.08522791,0.35070838
0.99349675,1.94134944,0.00411229,0.05422764,0.16434286,1.19853257,0.02098614,0.21676818,0.09098357,0.36792826
0.99949975,2.03374908,0.00434179,0.05482530,0.16297913,1.26065732,0.02190356,0.22597983,0.09694598,0.38492751
1.00550275,2.12372723,0.00455654,0.05536885,0.16278999,1.32149089,0.02276774,0.23461519,0.10305278,0.40141944
1.01150575,2.20992357,0.00475253,0.05582942,0.16375244,1.38016970,0.02356282,0.24252945,0.10924182,0.41712537
1.01750875,2.29105378,0.00492603,0.05618009,0.16584205,1.43587698,0.02427431,0.24958777,0.11545241,0.43178147
1.02351176,2.36594263,0.00507361,0.05639679,0.16903162,1.48786338,0.02488952,0.25566948,0.12162648,0.44514501
1.02951476,2.43355345,0.00519232,0.05645927,0.17328967,1.53546556,0.02539786,0.26067190,0.12770966,0.45700006
1.03551776,2.49301298,0.00527973,0.05635174,0.17857881,1.57812170,0.02579122,0.26451355,0.13365207,0.46716217
1.04152076,2.54363070,0.00533401,0.05606348,0.18485411,1.61538372,0.02606410,0.26713671,0.13940905,0.47548216
1.04752376,2.58491216,0.00535403,0.05558918,0.19206180,1.64692572,0.02621372,0.26850920,0.14494172,0.48184874
1.05352676,2.61656583,0.00533933,0.05492908,0.20013821,1.67254846,0.02624005,0.26862524,0.15021739,0.48618995
1.05952976,2.63850377,0.00529018,0.05408892,0.20900921,1.69217998,0.02614570,0.26750548,0.15520981,0.48847349
1.06553277,2.65083629,0.00520755,0.05307966,0.21859028,1.70587261,0.02593574,0.26519614,0.15989944,0.48870585
1.07153577,2.65386138,0.00509310,0.05191712,0.22878720,1.71379675,0.02561741,0.26176735,0.16427358,0.48693052
1.07753877,2.64804975,0.00494908,0.05062132,0.23949751,1.71623197,0.02519986,0.25731086,0.16832654,0.48322525
1.08354177,2.63402651,0.00477834,0.04921588,0.25061268,1.71355621,0.02469371,0.25193715,0.17205982,0.47769867
1.08954477,2.61255062,0.00458416,0.04772726,0.26202096,1.70623352,0.02411070,0.24577212,0.17548226,0.47048638
1.09554777,2.58449320,0.00437019,0.04618397,0.27361084,1.69480127,0.02346330,0.23895363,0.17861028,0.46174677
1.10155078,2.55081572,0.00414037,0.04461583,0.28527502,1.67985721,0.02276428,0.23162782,0.18146806,0.45165663
1.10755378,2.51254881,0.00389876,0.04305324,0.29691460,1.66204701,0.02202639,0.22394564,0.18408770,0.44040689
1.11355678,2.47077237,0.00364950,0.04152653,0.30844340,1.64205242,0.02126202,0.21605944,0.18650931,0.42819851
1.11955978,2.42659724,0.00339664,0.04006536,0.31979203,1.62058041,0.02048296,0.20811988,0.18878093,0.41523861
1.12556278,2.38114856,0.00314410,0.03869826,0.33091157,1.59835303,0.01970016,0.20027318,0.19095820,0.40173697
1.13156578,2.33555051,0.00289555,0.03745219,0.34177648,1.57609798,0.01892359,0.19265875,0.19310375,0.38790285
1.13756878,2.29091224,0.00265437,0.03635218,0.35238656,1.55453953,0.01816214,0.18540716,0.19528622,0.37394215
1.14357179,2.24831441,0.00242354,0.03542110,0.36276773,1.53438942,0.01742357,0.17863847,0.19757885,0.36005492
1.14957479,2.20879569,0.00220566,0.03467941,0.37297147,1.51633738,0.01671451,0.17246092,0.20005763,0.34643301
1.15557779,2.17333894,0.00200287,0.03414491,0.38307282,1.50104098,0.01604049,0.16696979,0.20279900,0.33325800
1.16158079,2.14285662,0.00181688,0.03383257,0.39316704,1.48911456,0.01540597,0.16224655,0.20587718,0.32069921
1.16758379,2.11817512,0.00164894,0.03375431,0.40336477,1.48111718,0.01481443,0.15835813,0.20936109,0.30891176
1.17358679,2.10001833,0.00149987,0.03391874,0.41378624,1.47753974,0.01426845,0.15535635,0.21331117,0.29803475
1.17958979,2.08899073,0.00137007,0.03433093,0.42455444,1.47879169,0.01376978,0.15327741,0.21777603,0.28818950
1.18559280,2.08556051,0.00125954,0.03499212,0.43578777,1.48518768,0.01331940,0.15214154,0.22278930,0.27947785
1.19159580,2.09004383,0.00116796,0.03589949,0.44759264,1.49693512,0.01291763,0.15195274,0.22836670,0.27198066
1.19759880,2.10259115,0.00109468,0.03704586,0.46005620,1.51412322,0.01256421,0.15269874,0.23450370,0.26575659
1.20360180,2.12317686,0.00103878,0.03841953,0.47323992,1.53671471,0.01225834,0.15435113,0.24117381,0.26084117
1.20960480,2.15159336,0.00099911,0.04000415,0.48717423,1.56454093,0.01199878,0.15686578,0.24832776,0.25724638
1.21560780,2.18745073,0.00097435,0.04177867,0.50185467,1.59730112,0.01178394,0.16018361,0.25589370,0.25496073
1.22161081,2.23018278,0.00096301,0.04371746,0.51723990,1.63456672,0.01161195,0.16423174,0.26377844,0.25395000
1.22761381,2.27906004,0.00096350,0.04579053,0.53325161,1.67579088,0.01148081,0.16892499,0.27186984,0.25415866
1.23361681,2.33320991,0.00097416,0.04796402,0.54977657,1.72032338,0.01138847,0.17416793,0.28004023,0.25551195
1.23961981,2.39164356,0.00099327,0.05020070,0.56667061,1.76743072,0.01133295,0.17985723,0.28815085,0.25791864
1.24562281,2.45328893,0.00101913,0.05246081,0.58376456,1.81632080,0.01131253,0.18588439,0.29605703,0.26127432
1.25162581,2.51702856,0.00105003,0.05470292,0.60087157,1.86617122,0.01132582,0.19213880,0.30361400,0.26546526
1.25762881,2.58174060,0.00108430,0.05688498,0.61779576,1.91615997,0.01137192,0.19851093,0.31068291,0.27037246
1.26363182,2.64634110,0.00112036,0.05896549,0.63434136,1.96549712,0.01145054,0.20489561,0.31713693,0.27587583
1.26963482,2.70982537,0.00115669,0.06090464,0.65032208,2.01345579,0.01156203,0.21119515,0.32286697,0.28185834
1.27563782,2.77130621,0.00119190,0.06266551,0.66557002,2.05940071,0.01170752,0.21732232,0.32778673,0.28820971
1.28164082,2.83004673,0.00122472,0.06421519,0.67994354,2.10281275,0.01188883,0.22320276,0.33183685,0.29482974
1.28764382,2.88548589,0.00125401,0.06552583,0.69333371,2.14330801,0.01210849,0.22877706,0.33498784,0.30163072
1.29364682,2.93725499,0.00127881,0.06657546,0.70566884,2.18064998,0.01236960,0.23400196,0.33724162,0.30853914
1.29964982,2.98518401,0.00129832,0.06734870,0.71691679,2.21475420,0.01267568,0.23885100,0.33863159,0.31549632
1.30565283,3.02929722,0.00131192,0.06783718,0.72708486,2.24568469,0.01303047,0.24331423,0.33922111,0.32245809
1.31165583,3.06979791,0.00131916,0.06803970,0.73621732,2.27364224,0.01343764,0.24739719,0.33910054,0.32939339
1.31765883,3.10704309,0.00131979,0.06796220,0.74439055,2.29894509,0.01390050,0.25111916,0.33838284,0.33628211
1.32366183,3.14150925,0.00131375,0.06761736,0.75170621,2.32200284,0.01442166,0.25451067,0.33719812,0.34311205
1.32966483,3.17375124,0.00130113,0.06702403,0.75828267,2.34328494,0.01500269,0.25761056,0.33568718,0.34987539
1.33566783,3.20435632,0.00128223,0.06620644,0.76424537,2.36328564,0.01564382,0.26046260,0.33399461,0.35656496
1.34167084,3.23389630,0.00125745,0.06519322,0.76971657,2.38248721,0.01634358,0.26311203,0.33226162,0.36317034
1.34767384,3.26288044,0.00122736,0.06401632,0.77480517,2.40132358,0.01709859,0.26560199,0.33061908,0.36967439
1.35367684,3.29171201,0.00119264,0.06270980,0.77959730,2.42014668,0.01790336,0.26797035,0.32918105,0.37605026
1.35967984,3.32065121,0.00115404,0.06130872,0.78414812,2.43919729,0.01875018,0.27024689,0.32803925,0.38225926
1.36568284,3.34978671,0.00111238,0.05984798,0.78847559,2.45858238,0.01962914,0.27245107,0.32725863,0.38824966
1.37168584,3.37901784,0.00106851,0.05836131,0.79255641,2.47826028,0.02052819,0.27459062,0.32687434,0.39395668
1.37768884,3.40804849,0.00102331,0.05688033,0.79632464,2.49803473,0.02143337,0.27666096,0.32689023,0.39930369
1.38369185,3.43639337,0.00097761,0.05543392,0.79967295,2.51755818,0.02232912,0.27864544,0.32727896,0.40420451
1.38969485,3.46339645,0.00093223,0.05404765,0.80245660,2.53634452,0.02319872,0.28051649,0.32798361,0.40856684
1.39569785,3.48826070,0.00088790,0.05274348,0.80449989,2.55379035,0.02402471,0.28223761,0.32892090,0.41229652
1.40170085,3.51008737,0.00084529,0.05153967,0.80560478,2.56920393,0.02478954,0.28376595,0.32998559,0.41530245
1.40770385,3.52792293,0.00080496,0.05045086,0.80556119,2.58184008,0.02547611,0.28505551,0.33105593,0.41750185
1.41370685,3.54081073,0.00076739,0.04948832,0.80415840,2.59093924,0.02606838,0.28606054,0.33199998,0.41882551
1.41970985,3.54784478,0.00073293,0.04866033,0.80119689,2.59576846,0.02655203,0.28673919,0.33268221,0.41922271
1.42571286,3.54822235,0.00070185,0.04797263,0.79650001,2.59566215,0.02691493,0.28705694,0.33297032,0.41866554
1.43171586,3.54129268,0.00067428,0.04742896,0.78992475,2.59006029,0.02714768,0.28698973,0.33274173,0.41715226
1.43771886,3.52659897,0.00065030,0.04703152,0.78137111,2.57854210,0.02724399,0.28652665,0.33188955,0.41470949
1.44372186,3.50391142,0.00062988,0.04678149,0.77078950,2.56085336,0.02720094,0.28567182,0.33032769,0.41139318
1.44972486,3.47324956,0.00061293,0.04667938,0.75818581,2.53692590,0.02701913,0.28444561,0.32799492,0.40728805
1.45572786,3.43489271,0.00059931,0.04672535,0.74362397,2.50688846,0.02670271,0.28288494,0.32485767,0.40250583
1.46173087,3.38937820,0.00058884,0.04691936,0.72722576,2.47106819,0.02625922,0.28104270,0.32091158,0.39718204
1.46773387,3.33748737,0.00058133,0.04726121,0.70916815,2.42998304,0.02569931,0.27898636,0.31618159,0.39147176
1.47373687,3.28022040,0.00057655,0.04775045,0.68967820,2.38432540,0.02503642,0.27679581,0.31072082,0.38554444
1.47973987,3.21876125,0.00057431,0.04838620,0.66902585,2.33493789,0.02428622,0.27456051,0.30460810,0.37957803
1.48574287,3.15443455,0.00057440,0.04916682,0.64751512,2.28278274,0.02346608,0.27237622,0.29794459,0.37375281
1.49174587,3.08865667,0.00057666,0.05008961,0.62547413,2.22890612,0.02259442,0.27034135,0.29084940,0.36824511
1.49774887,3.02288330,0.00058092,0.05115034,0.60324438,2.17439928,0.02169005,0.26855312,0.28345460,0.36322122
1.50375188,2.95855593,0.00058705,0.05234292,0.58116991,2.12035831,0.02077156,0.26710382,0.27589986,0.35883186
1.50975488,2.89704969,0.00059493,0.05365903,0.55958682,2.06784423,0.01985663,0.26607718,0.26832688,0.35520719
1.51575788,2.83962450,0.00060445,0.05508780,0.53881339,2.01784518,0.01896151,0.26554506,0.26087389,0.35245277
1.52176088,2.78738164,0.00061551,0.05661563,0.51914145,1.97124216,0.01810047,0.26556459,0.25367053,0.35064644
1.52776388,2.74122705,0.00062799,0.05822610,0.50082893,1.92877961,0.01728549,0.26617577,0.24683311,0.34983620
1.53376688,2.70184265,0.00064178,0.05990000,0.48409404,1.89104179,0.01652586,0.26739977,0.24046060,0.35003907
1.53976988,2.66966639,0.00065672,0.06161548,0.46911105,1.85843567,0.01582809,0.26923768,0.23463145,0.35124107
1.54577289,2.64488134,0.00067262,0.06334836,0.45600760,1.83118076,0.01519582,0.27166999,0.22940118,0.35339790
1.55177589,2.62741386,0.00068926,0.06507251,0.44486368,1.80930590,0.01462989,0.27465661,0.22480104,0.35643667
1.55777889,2.61694045,0.00070637,0.06676039,0.43571190,1.79265282,0.01412852,0.27813754,0.22083750,0.36025814
1.56378189,2.61290276,0.00072365,0.06838360,0.42853915,1.78088621,0.01368756,0.28203400,0.21749277,0.36473971
1.56978489,2.61452982,0.00074073,0.06991356,0.42328925,1.77350953,0.01330086,0.28625013,0.21472614,0.36973880
1.57578789,2.62086654,0.00075724,0.07132217,0.41986653,1.76988579,0.01296066,0.29067512,0.21247617,0.37509665
1.58179090,2.63080731,0.00077275,0.07258248,0.41814011,1.76926254,0.01265806,0.29518573,0.21066353,0.38064235
1.58779390,2.64313349,0.00078684,0.07366939,0.41794870,1.77079990,0.01238349,0.29964924,0.20919447,0.38619712
1.59379690,2.65655352,0.00079907,0.07456024,0.41910574,1.77360074,0.01212719,0.30392661,0.20796470,0.39157863
1.59979990,2.66974447,0.00080902,0.07523539,0.42140481,1.77674181,0.01187965,0.30787600,0.20686357,0.39660534
1.60580290,2.68139360,0.00081630,0.07567873,0.42462514,1.77930500,0.01163201,0.31135637,0.20577842,0.40110087
1.61180590,2.69023892,0.00082055,0.07587807,0.42853713,1.78040751,0.01137648,0.31423129,0.20459884,0.40489812
1.61780890,2.69510753,0.00082148,0.07582543,0.43290785,1.77923011,0.01110654,0.31637274,0.20322093,0.40784336
1.62381191,2.69495066,0.00081886,0.07551732,0.43750638,1.77504272,0.01081724,0.31766482,0.20155106,0.40979988
1.62981491,2.68887447,0.00081255,0.07495479,0.44210901,1.76722644,0.01050531,0.31800738,0.19950939,0.41065141
1.63581791,2.67616592,0.00080248,0.07414350,0.44650418,1.75529156,0.01016919,0.31731924,0.19703274,0.41030509
1.64182091,2.65631276,0.00078867,0.07309360,0.45049703,1.73889101,0.00980905,0.31554119,0.19407692,0.40869387
1.64782391,2.62901740,0.00077123,0.07181958,0.45391367,1.71782898,0.00942666,0.31263828,0.19061827,0.40577843
1.65382691,2.59420408,0.00075037,0.07034002,0.45660485,1.69206445,0.00902526,0.30860166,0.18665461,0.40154838
1.65982991,2.55201924,0.00072635,0.06867720,0.45844908,1.66170980,0.00860932,0.30344961,0.18220535,0.39602274
1.66583292,2.50282526,0.00069951,0.06685674,0.45935508,1.62702449,0.00818431,0.29722780,0.17731087,0.38924972
1.67183592,2.44718749,0.00067026,0.06490702,0.45926338,1.58840418,0.00775639,0.29000871,0.17203128,0.38130570
