energy_ev,total_up,C_s_up,C_p_up,Mg_p_up,Mg_d_up,S_s_up,S_p_up,V_p_up,V_d_up
-5.64582291,1.76126617,0.01445535,0.04611189,0.76721360,0.00000000,0.00740239,1.11426486,0.84831258,0.24013653
-5.63981991,1.75612568,0.01303374,0.04496343,0.76564223,0.00000000,0.00672853,1.11241550,0.84902088,0.24260497
-5.63381691,1.74531580,0.01170841,0.04376029,0.76162059,0.00000000,0.00610207,1.10685274,0.84654950,0.24399245
-5.62781391,1.72833122,0.01048210,0.04249353,0.75492275,0.00000000,0.00552297,1.09725804,0.84067442,0.24420544
-5.62181091,1.70481587,0.00935530,0.04115626,0.74538789,0.00000000,0.00499042,1.08340991,0.83125289,0.24317733
-5.61580790,1.67458392,0.00832662,0.03974415,0.73292986,0.00000000,0.00450297,1.06519708,0.81823229,0.24087147
-5.60980490,1.63763358,0.00739303,0.03825581,0.71754362,0.00000000,0.00405868,1.04262715,0.80165517,0.23728295
-5.60380190,1.59415314,0.00655033,0.03669308,0.69930806,0.00000000,0.00365529,1.01583008,0.78166054,0.23243916
-5.59779890,1.54451869,0.00579338,0.03506106,0.67838523,0.00000000,0.00329032,0.98505651,0.75848095,0.22639912
-5.59179590,1.48928371,0.00511651,0.03336806,0.65501574,0.00000000,0.00296123,0.95067077,0.73243565,0.21925149
-5.58579290,1.42916117,0.00451375,0.03162534,0.62951094,0.00000000,0.00266553,0.91313909,0.70392015,0.21111158
-5.57978989,1.36499900,0.00397911,0.02984676,0.60224193,0.00000000,0.00240092,0.87301364,0.67339263,0.20211721
-5.57378689,1.29775030,0.00350682,0.02804828,0.57362630,0.00000000,0.00216530,0.83091312,0.64135791,0.19242400
-5.56778389,1.22843988,0.00309147,0.02624739,0.54411305,0.00000000,0.00195694,0.78750106,0.60834974,0.18219996
-5.56178089,1.15812879,0.00272818,0.02446247,0.51416663,0.00000000,0.00177445,0.74346281,0.57491234,0.17161998
-5.55577789,1.08787852,0.00241272,0.02271219,0.48425078,0.00000000,0.00161690,0.69948242,0.54158188,0.16086020
-5.54977489,1.01871677,0.00214158,0.02101487,0.45481290,0.00000000,0.00148381,0.65622039,0.50886893,0.15009268
-5.54377189,0.95160602,0.00191200,0.01938795,0.42626977,0.00000000,0.00137518,0.61429343,0.47724250,0.13948056
-5.53776888,0.88741653,0.00172207,0.01784750,0.39899512,0.00000000,0.00129156,0.57425692,0.44711636,0.12917384
-5.53176588,0.82690454,0.00157071,0.01640786,0.37330951,0.00000000,0.00123403,0.53659087,0.41883813,0.11930604
-5.52576288,0.77069649,0.00145769,0.01508136,0.34947301,0.00000000,0.00120428,0.50168970,0.39268145,0.10999168
-5.51975988,0.71927962,0.00138365,0.01387819,0.32768062,0.00000000,0.00120456,0.46985624,0.36884153,0.10132478
-5.51375688,0.67299889,0.00135009,0.01280641,0.30806067,0.00000000,0.00123779,0.44129981,0.34743389,0.09337833
-5.50775388,0.63206005,0.00135938,0.01187198,0.29067602,0.00000000,0.00130751,0.41613826,0.32849638,0.08620454
-5.50175088,0.59653813,0.00141473,0.01107902,0.27552778,0.00000000,0.00141795,0.39440370,0.31199400,0.07983602
-5.49574787,0.56639067,0.00152016,0.01043002,0.26256132,0.00000000,0.00157398,0.37605117,0.29782629,0.07428758
-5.48974487,0.54147469,0.00168049,0.00992625,0.25167399,0.00000000,0.00178117,0.36096984,0.28583670,0.06955863
-5.48374187,0.52156615,0.00190126,0.00956806,0.24272428,0.00000000,0.00204570,0.34899595,0.27582349,0.06563584
-5.47773887,0.50638104,0.00218864,0.00935531,0.23554165,0.00000000,0.00237432,0.33992669,0.26755152,0.06249618
-5.47173587,0.49559662,0.00254939,0.00928777,0.22993677,0.00000000,0.00277429,0.33353433,0.26076449,0.06010989
-5.46573287,0.48887208,0.00299061,0.00936545,0.22571154,0.00000000,0.00325321,0.32957986,0.25519685,0.05844344
-5.45972986,0.48586731,0.00351968,0.00958894,0.22266843,0.00000000,0.00381890,0.32782557,0.25058525,0.05746222
-5.45372686,0.48625926,0.00414395,0.00995969,0.22061884,0.00000000,0.00447919,0.32804587,0.24667867,0.05713294
-5.44772386,0.48975509,0.00487059,0.01048016,0.21939008,0.00000000,0.00524167,0.33003616,0.24324727,0.05742562
-5.44172086,0.49610173,0.00570618,0.01115403,0.21883079,0.00000000,0.00611340,0.33361923,0.24008942,0.05831509
-5.43571786,0.50509170,0.00665653,0.01198620,0.21881471,0.00000000,0.00710063,0.33864920,0.23703695,0.05978208
-5.42971486,0.51656511,0.00772624,0.01298284,0.21924260,0.00000000,0.00820842,0.34501289,0.23395839,0.06181374
-5.42371186,0.53040816,0.00891837,0.01415126,0.22004258,0.00000000,0.00944033,0.35262892,0.23076037,0.06440375
-5.41770885,0.54654844,0.01023413,0.01549988,0.22116884,0.00000000,0.01079803,0.36144457,0.22738716,0.06755210
-5.41170585,0.56494777,0.01167248,0.01703798,0.22259905,0.00000000,0.01228097,0.37143099,0.22381876,0.07126439
-5.40570285,0.58559306,0.01322985,0.01877558,0.22433069,0.00000000,0.01388606,0.38257714,0.22006749,0.07555098
-5.39969985,0.60848614,0.01489984,0.02072320,0.22637655,0.00000000,0.01560741,0.39488293,0.21617373,0.08042592
-5.39369685,0.63363331,0.01667307,0.02289163,0.22875995,0.00000000,0.01743615,0.40835222,0.21220082,0.08590583
-5.38769385,0.66103541,0.01853697,0.02529169,0.23150973,0.00000000,0.01936026,0.42298609,0.20822970,0.09200868
-5.38169085,0.69067911,0.02047584,0.02793401,0.23465560,0.00000000,0.02136457,0.43877706,0.20435351,0.09875271
-5.37568784,0.72253009,0.02247084,0.03082879,0.23822401,0.00000000,0.02343087,0.45570450,0.20067242,0.10615540
-5.36968484,0.75652862,0.02450021,0.03398553,0.24223487,0.00000000,0.02553806,0.47373176,0.19728901,0.11423259
-5.36368184,0.79258773,0.02653955,0.03741276,0.24669917,0.00000000,0.02766251,0.49280509,0.19430441,0.12299776
-5.35767884,0.83059419,0.02856226,0.04111778,0.25161786,0.00000000,0.02977845,0.51285454,0.19181524,0.13246143
-5.35167584,0.87041211,0.03054005,0.04510629,0.25698176,0.00000000,0.03185857,0.53379672,0.18991150,0.14263070
-5.34567284,0.91188890,0.03244352,0.04938205,0.26277266,0.00000000,0.03387458,0.55553930,0.18867537,0.15350891
-5.33966983,0.95486305,0.03424293,0.05394646,0.26896536,0.00000000,0.03579799,0.57798678,0.18818080,0.16509522
-5.33366683,0.99917309,0.03590888,0.05879805,0.27553058,0.00000000,0.03760082,0.60104728,0.18849382,0.17738432
-5.32766383,1.04466701,0.03741312,0.06393196,0.28243827,0.00000000,0.03925641,0.62463959,0.18967341,0.19036590
-5.32166083,1.09121117,0.03872935,0.06933937,0.28966135,0.00000000,0.04074016,0.64870004,0.19177253,0.20402414
-5.31565783,1.13869795,0.03983395,0.07500688,0.29717924,0.00000000,0.04203028,0.67318853,0.19483933,0.21833690
-5.30965483,1.18705141,0.04070668,0.08091589,0.30498108,0.00000000,0.04310843,0.69809315,0.19891811,0.23327487
-5.30365183,1.23623001,0.04133128,0.08704199,0.31306815,0.00000000,0.04396029,0.72343272,0.20404995,0.24880036
-5.29764882,1.28622618,0.04169602,0.09335449,0.32145544,0.00000000,0.04457597,0.74925707,0.21027266,0.26486612
-5.29164582,1.33706217,0.04179398,0.09981592,0.33017197,0.00000000,0.04495028,0.77564454,0.21762018,0.28141396
-5.28564282,1.38878224,0.04162333,0.10638185,0.33925973,0.00000000,0.04508285,0.80269677,0.22612102,0.29837335
-5.27963982,1.44144137,0.04118737,0.11300079,0.34877138,0.00000000,0.04497808,0.83053064,0.23579610,0.31566018
-5.27363682,1.49509084,0.04049439,0.11961438,0.35876652,0.00000000,0.04464492,0.85926782,0.24665577,0.33317565
-5.26763382,1.54976163,0.03955747,0.12615786,0.36930676,0.00000000,0.04409646,0.88902235,0.25869629,0.35080550
-5.26163082,1.60544629,0.03839402,0.13256083,0.38044989,0.00000000,0.04334947,0.91988671,0.27189594,0.36841975
-5.25562781,1.66208070,0.03702529,0.13874837,0.39224340,0.00000000,0.04242372,0.95191742,0.28621110,0.38587295
-5.24962481,1.71952678,0.03547571,0.14464236,0.40471767,0.00000000,0.04134128,0.98512089,0.30157237,0.40300514
-5.24362181,1.77755748,0.03377215,0.15016325,0.41787937,0.00000000,0.04012578,1.01944051,0.31788140,0.41964358
-5.23761881,1.83584545,0.03194322,0.15523192,0.43170554,0.00000000,0.03880155,1.05474591,0.33500836,0.43560528
-5.23161581,1.89395633,0.03001842,0.15977186,0.44613863,0.00000000,0.03739295,1.09082541,0.35279071,0.45070035
-5.22561281,1.95134776,0.02802738,0.16371142,0.46108312,0.00000000,0.03592355,1.12738219,0.37103326,0.46473614
-5.21960980,2.00737484,0.02599914,0.16698614,0.47640390,0.00000000,0.03441557,1.16403505,0.38950989,0.47752212
-5.21360680,2.06130219,0.02396147,0.16954105,0.49192681,0.00000000,0.03288931,1.20032394,0.40796692,0.48887539
-5.20760380,2.11232283,0.02194027,0.17133287,0.50744139,0.00000000,0.03136275,1.23572045,0.42612826,0.49862654
-5.20160080,2.15958341,0.01995906,0.17233199,0.52270596,0.00000000,0.02985126,1.26964312,0.44370218,0.50662597
-5.19559780,2.20221482,0.01803865,0.17252424,0.53745478,0.00000000,0.02836747,1.30147706,0.46038960,0.51275007
-5.18959480,2.23936735,0.01619682,0.17191230,0.55140728,0.00000000,0.02692128,1.33059715,0.47589352,0.51690744
-5.18359180,2.27024862,0.01444818,0.17051667,0.56427871,0.00000000,0.02551993,1.35639387,0.48992930,0.51904451
-5.17758879,2.29416265,0.01280416,0.16837635,0.57579198,0.00000000,0.02416825,1.37830060,0.50223537,0.51915067
-5.17158579,2.31054823,0.01127303,0.16554891,0.58568998,0.00000000,0.02286898,1.39582092,0.51258379,0.51726245
-5.16558279,2.31901458,0.00986007,0.16211026,0.59374782,0.00000000,0.02162307,1.40855476,0.52079020,0.51346660
-5.15957979,2.31937225,0.00856779,0.15815384,0.59978429,0.00000000,0.02043016,1.41622175,0.52672267,0.50790196
-5.15357679,2.31165774,0.00739621,0.15378947,0.60367200,0.00000000,0.01928893,1.41868064,0.53030897,0.50075979
-5.14757379,2.29615009,0.00634317,0.14914171,0.60534555,0.00000000,0.01819751,1.41594364,0.53154176,0.49228267
-5.14157079,2.27337826,0.00540470,0.14434787,0.60480726,0.00000000,0.01715385,1.40818468,0.53048152,0.48276170
-5.13556778,2.24411862,0.00457535,0.13955569,0.60213016,0.00000000,0.01615601,1.39574108,0.52725687,0.47253207
-5.12956478,2.20938214,0.00384858,0.13492062,0.59745785,0.00000000,0.01520243,1.37910820,0.52206219,0.46196698
-5.12356178,2.17039133,0.00321703,0.13060289,0.59100139,0.00000000,0.01429206,1.35892728,0.51515265,0.45147009
-5.11755878,2.12854771,0.00267292,0.12676428,0.58303301,0.00000000,0.01342449,1.33596670,0.50683667,0.44146643
-5.11155578,2.08539073,0.00220826,0.12356472,0.57387718,0.00000000,0.01259996,1.31109746,0.49746617,0.43239216
-5.10555278,2.04254970,0.00181512,0.12115864,0.56389921,0.00000000,0.01181934,1.28526382,0.48742499,0.42468321
-5.09954977,2.00169047,0.00148584,0.11969123,0.55349197,0.00000000,0.01108400,1.25945043,0.47711582,0.41876318
-5.09354677,1.96445897,0.00121321,0.11929462,0.54306135,0.00000000,0.01039570,1.23464719,0.46694637,0.41503086
-5.08754377,1.93242375,0.00099058,0.12008406,0.53301104,0.00000000,0.00975644,1.21181349,0.45731514,0.41384750
-5.08154077,1.90701982,0.00081198,0.12215407,0.52372735,0.00000000,0.00916822,1.19184319,0.44859751,0.41552446
-5.07553777,1.88949608,0.00067219,0.12557491,0.51556483,0.00000000,0.00863292,1.17553195,0.44113270,0.42031148
-5.06953477,1.88086823,0.00056676,0.13038915,0.50883309,0.00000000,0.00815207,1.16354813,0.43521198,0.42838602
-5.06353177,1.88187923,0.00049209,0.13660882,0.50378564,0.00000000,0.00772675,1.15640846,0.43106881,0.43984411
-5.05752876,1.89296872,0.00044537,0.14421295,0.50061095,0.00000000,0.00735743,1.15445933,0.42887107,0.45469310
-5.05152576,1.91425267,0.00042464,0.15314592,0.49942622,0.00000000,0.00704391,1.15786447,0.42871584,0.47284663
-5.04552276,1.94551403,0.00042870,0.16331661,0.50027396,0.00000000,0.00678523,1.16659928,0.43062670,0.49412222
-5.03951976,1.98620477,0.00045715,0.17459848,0.50312149,0.00000000,0.00657971,1.18045193,0.43455383,0.51824171
-5.03351676,2.03545925,0.00051029,0.18683084,0.50786325,0.00000000,0.00642495,1.19903102,0.44037668,0.54483472
-5.02751376,2.09211847,0.00058912,0.19982118,0.51432579,0.00000000,0.00631789,1.22177939,0.44790921,0.57344518
-5.02151076,2.15476435,0.00069524,0.21334879,0.52227509,0.00000000,0.00625493,1.24799333,0.45690731,0.60354100
-5.01550775,2.22176269,0.00083083,0.22716953,0.53142584,0.00000000,0.00623199,1.27684640,0.46707828,0.63452661
-5.00950475,2.29131351,0.00099852,0.24102172,0.54145236,0.00000000,0.00624470,1.30741688,0.47809178,0.66575815
-5.00350175,2.36150676,0.00120133,0.25463307,0.55200052,0.00000000,0.00628850,1.33871766,0.48959198,0.69656087
-4.99749875,2.43038161,0.00144258,0.26772833,0.56270030,0.00000000,0.00635877,1.36972766,0.50121039,0.72624828
-4.99149575,2.49598714,0.00172573,0.28003755,0.57317846,0.00000000,0.00645101,1.39942346,0.51257887,0.75414231
-4.98549275,2.55644246,0.00205423,0.29130452,0.58307093,0.00000000,0.00656092,1.42681024,0.52334247,0.77959389
-4.97948974,2.60999407,0.00243145,0.30129521,0.59203441,0.00000000,0.00668453,1.45095094,0.53317148,0.80200309
-4.97348674,2.65506861,0.00286042,0.30980568,0.59975691,0.00000000,0.00681829,1.47099290,0.54177250,0.82083813
-4.96748374,2.69031925,0.00334372,0.31666925,0.60596682,0.00000000,0.00695914,1.48619105,0.54889792,0.83565246
-4.96148074,2.71466419,0.00388327,0.32176260,0.61044042,0.00000000,0.00710451,1.49592731,0.55435374,0.84609919
-4.95547774,2.72731612,0.00448014,0.32501035,0.61300753,0.00000000,0.00725242,1.49972550,0.55800534,0.85194234
-4.94947474,2.72780165,0.00513442,0.32638809,0.61355513,0.00000000,0.00740142,1.49726173,0.55978111,0.85306436
-4.94347174,2.71597048,0.00584500,0.32592362,0.61202916,0.00000000,0.00755056,1.48836994,0.55967382,0.84946968
-4.93746873,2.69199392,0.00660946,0.32369619,0.60843420,0.00000000,0.00769937,1.47304280,0.55773974,0.84128398
-4.93146573,2.65635324,0.00742397,0.31983403,0.60283128,0.00000000,0.00784781,1.45142796,0.55409563,0.82874952
-4.92546273,2.60981849,0.00828320,0.31450999,0.59533397,0.00000000,0.00799615,1.42382008,0.54891362,0.81221633
-4.91945973,2.55341864,0.00918028,0.30793564,0.58610279,0.00000000,0.00814493,1.39064903,0.54241436,0.79213002
-4.91345673,2.48840452,0.01010686,0.30035401,0.57533827,0.00000000,0.00829485,1.35246466,0.53485859,0.76901653
-4.90745373,2.41620582,0.01105313,0.29203133,0.56327291,0.00000000,0.00844674,1.30991885,0.52653756,0.74346448
-4.90145073,2.33838412,0.01200803,0.28324806,0.55016226,0.00000000,0.00860140,1.26374537,0.51776247,0.71610595
-4.89544772,2.25658342,0.01295934,0.27428968,0.53627560,0.00000000,0.00875965,1.21473831,0.50885363,0.68759638
-4.88944472,2.17248014,0.01389404,0.26543747,0.52188639,0.00000000,0.00892218,1.16372972,0.50012936,0.65859435
-4.88344172,2.08773427,0.01479847,0.25695982,0.50726294,0.00000000,0.00908966,1.11156707,0.49189534,0.62974216
-4.87743872,2.00394320,0.01565878,0.24910418,0.49265961,0.00000000,0.00926264,1.05909137,0.48443453,0.60164761
-4.87143572,1.92259976,0.01646119,0.24209011,0.47830882,0.00000000,0.00944165,1.00711634,0.47799808,0.57486785
-4.86543272,1.84505553,0.01719242,0.23610347,0.46441423,0.00000000,0.00962730,0.95640934,0.47279757,0.54989557
-4.85942971,1.77249046,0.01784000,0.23129207,0.45114526,0.00000000,0.00982030,0.90767443,0.46899865,0.52714794
-4.85342671,1.70588931,0.01839271,0.22776263,0.43863308,0.00000000,0.01002167,0.86153798,0.46671633,0.50695849
-4.84742371,1.64602530,0.01884084,0.22557927,0.42696833,0.00000000,0.01023284,0.81853706,0.46601205,0.48957209
-4.84142071,1.59345109,0.01917650,0.22476340,0.41620044,0.00000000,0.01045584,0.77911087,0.46689245,0.47514272
-4.83541771,1.54849672,0.01939386,0.22529480,0.40633856,0.00000000,0.01069344,0.74359518,0.46930987,0.46373425
-4.82941471,1.51127424,0.01948935,0.22711398,0.39735409,0.00000000,0.01094933,0.71221988,0.47316453,0.45532363
-4.82341171,1.48168836,0.01946171,0.23012545,0.38918451,0.00000000,0.01122826,0.68510944,0.47830817,0.44980644
-4.81740870,1.45945224,0.01931204,0.23420186,0.38173827,0.00000000,0.01153615,0.66228614,0.48454903,0.44700430
-4.81140570,1.44410771,0.01904380,0.23918874,0.37490063,0.00000000,0.01188015,0.64367581,0.49165797,0.44667383
-4.80540270,1.43504898,0.01866263,0.24490967,0.36854000,0.00000000,0.01226865,0.62911583,0.49937550,0.44851686
-4.79939970,1.43154870,0.01817621,0.25117179,0.36251452,0.00000000,0.01271121,0.61836492,0.50741947,0.45219134
-4.79339670,1.43278574,0.01759400,0.25777137,0.35667864,0.00000000,0.01321847,0.61111452,0.51549319,0.45732276
-4.78739370,1.43787355,0.01692697,0.26449942,0.35088938,0.00000000,0.01380188,0.60700120,0.52329382,0.46351577
-4.78139070,1.44588844,0.01618724,0.27114707,0.34501203,0.00000000,0.01447343,0.60561983,0.53052069,0.47036562
-4.77538769,1.45589696,0.01538778,0.27751076,0.33892512,0.00000000,0.01524527,0.60653710,0.53688341,0.47746918
-4.76938469,1.46698168,0.01454202,0.28339706,0.33252447,0.00000000,0.01612929,0.60930488,0.54210959,0.48443541
-4.76338169,1.47826495,0.01366348,0.28862702,0.32572636,0.00000000,0.01713656,0.61347329,0.54595188,0.49089499
-4.75737869,1.48892994,0.01276550,0.29304009,0.31846959,0.00000000,0.01827684,0.61860289,0.54819437,0.49650891
-4.75137569,1.49823883,0.01186084,0.29649731,0.31071663,0.00000000,0.01955800,0.62427589,0.54865790,0.50097599
-4.74537269,1.50554760,0.01096146,0.29888408,0.30245375,0.00000000,0.02098546,0.63010599,0.54720444,0.50403909
-4.73936968,1.51031740,0.01007827,0.30011206,0.29369034,0.00000000,0.02256170,0.63574668,0.54374030,0.50548992
-4.73336668,1.51212238,0.00922095,0.30012051,0.28445750,0.00000000,0.02428581,0.64089782,0.53821807,0.50517248
-4.72736368,1.51065385,0.00839782,0.29887680,0.27480601,0.00000000,0.02615311,0.64531047,0.53063729,0.50298495
-4.72136068,1.50572103,0.00761573,0.29637636,0.26480379,0.00000000,0.02815493,0.64878971,0.52104386,0.49888011
-4.71535768,1.49724848,0.00688005,0.29264175,0.25453310,0.00000000,0.03027853,0.65119577,0.50952820,0.49286434
-4.70935468,1.48527050,0.00619470,0.28772122,0.24408746,0.00000000,0.03250714,0.65244323,0.49622211,0.48499517
-4.70335168,1.46992281,0.00556216,0.28168666,0.23356853,0.00000000,0.03482018,0.65249869,0.48129469,0.47537771
-4.69734867,1.45143213,0.00498359,0.27463104,0.22308298,0.00000000,0.03719363,0.65137687,0.46494720,0.46415986
-4.69134567,1.43010383,0.00445898,0.26666543,0.21273955,0.00000000,0.03960060,0.64913555,0.44740723,0.45152674
-4.68534267,1.40630845,0.00398723,0.25791580,0.20264613,0.00000000,0.04201194,0.64586942,0.42892223,0.43769438
-4.67933967,1.38046745,0.00356636,0.24851965,0.19290725,0.00000000,0.04439704,0.64170336,0.40975286,0.42290306
-4.67333667,1.35303877,0.00319365,0.23862256,0.18362170,0.00000000,0.04672468,0.63678513,0.39016609,0.40741045
-4.66733367,1.32450266,0.00286582,0.22837493,0.17488055,0.00000000,0.04896385,0.63127803,0.37042859,0.39148485
-4.66133067,1.29534825,0.00257919,0.21792884,0.16676537,0.00000000,0.05108469,0.62535367,0.35080041,0.37539877
-4.65532766,1.26606114,0.00232985,0.20743520,0.15934691,0.00000000,0.05305924,0.61918506,0.33152930,0.35942293
-4.64932466,1.23711244,0.00211377,0.19704136,0.15268393,0.00000000,0.05486220,0.61294034,0.31284576,0.34382106
-4.64332166,1.20894932,0.00192695,0.18688898,0.14682245,0.00000000,0.05647157,0.60677721,0.29495898,0.32884534
