energy_ev,total_up,Co_p_up,Co_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up,Ti_p_up,Ti_d_up
-3.10655328,1.76830992,0.43655145,1.54061934,0.00043521,0.01180508,0.17515452,0.00000000,0.06897643,0.07317178
-3.10055028,1.76844484,0.41684243,1.54255294,0.00047416,0.01170211,0.17267447,0.00000000,0.07261441,0.07638087
-3.09454727,1.77694122,0.39960734,1.55121402,0.00051504,0.01170650,0.17086209,0.00000000,0.07674870,0.08012330
-3.08854427,1.79403473,0.38496249,1.56690797,0.00055752,0.01180796,0.16973785,0.00000000,0.08135646,0.08436529
-3.08254127,1.81974521,0.37297598,1.58974611,0.00060118,0.01199522,0.16930292,0.00000000,0.08640438,0.08906511
-3.07653827,1.85387246,0.36366643,1.61963891,0.00064556,0.01225634,0.16954046,0.00000000,0.09184879,0.09417391
-3.07053527,1.89599894,0.35700300,1.65629578,0.00069011,0.01257890,0.17041758,0.00000000,0.09763622,0.09963684
-3.06453227,1.94549965,0.35290661,1.69923142,0.00073424,0.01295027,0.17188809,0.00000000,0.10370421,0.10539428
-3.05852926,2.00155883,0.35125244,1.74777864,0.00077731,0.01335782,0.17389572,0.00000000,0.10998253,0.11138335
-3.05252626,2.06319281,0.35187359,1.80110710,0.00081865,0.01378915,0.17637784,0.00000000,0.11639472,0.11753945
-3.04652326,2.12927845,0.35456587,1.85824731,0.00085761,0.01423230,0.17926929,0.00000000,0.12285991,0.12379794
-3.04052026,2.19858580,0.35909360,1.91811906,0.00089351,0.01467598,0.18250634,0.00000000,0.12929485,0.13009581
-3.03451726,2.26981416,0.36519612,1.97956320,0.00092574,0.01510972,0.18603049,0.00000000,0.13561615,0.13637326
-3.02851426,2.34162993,0.37259490,2.04137571,0.00095369,0.01552411,0.18979185,0.00000000,0.14174255,0.14257512
-3.02251126,2.41270506,0.38100105,2.10234276,0.00097687,0.01591090,0.19375209,0.00000000,0.14759714,0.14865211
-3.01650825,2.48175468,0.39012292,2.16127576,0.00099482,0.01626322,0.19788661,0.00000000,0.15310956,0.15456177
-3.01050525,2.54757270,0.39967358,2.21704500,0.00100721,0.01657566,0.20218605,0.00000000,0.15821791,0.16026910
-3.00450225,2.60906409,0.40937793,2.26861099,0.00101378,0.01684436,0.20665674,0.00000000,0.16287047,0.16574686
-2.99849925,2.66527300,0.41897939,2.31505256,0.00101442,0.01706714,0.21132043,0.00000000,0.16702704,0.17097546
-2.99249625,2.71540593,0.42824572,2.35559073,0.00100912,0.01724354,0.21621298,0.00000000,0.17065989,0.17594259
-2.98649325,2.75884925,0.43697404,2.38960804,0.00099796,0.01737481,0.22138224,0.00000000,0.17375436,0.18064246
-2.98049025,2.79518100,0.44499497,2.41666263,0.00098118,0.01746398,0.22688523,0.00000000,0.17630902,0.18507488
-2.97448724,2.82417680,0.45217559,2.43649718,0.00095909,0.01751578,0.23278469,0.00000000,0.17833538,0.18924414
-2.96848424,2.84581009,0.45842144,2.44904246,0.00093211,0.01753663,0.23914519,0.00000000,0.17985734,0.19315772
-2.96248124,2.86024710,0.46367748,2.45441581,0.00090073,0.01753457,0.24602904,0.00000000,0.18091018,0.19682514
-2.95647824,2.86783717,0.46792805,2.45291498,0.00086554,0.01751913,0.25349224,0.00000000,0.18153942,0.20025679
-2.95047524,2.86909898,0.47119588,2.44500759,0.00082714,0.01750122,0.26158050,0.00000000,0.18179938,0.20346297
-2.94447224,2.86470353,0.47354032,2.43131706,0.00078621,0.01749299,0.27032583,0.00000000,0.18175160,0.20645314
-2.93846923,2.85545469,0.47505486,2.41260543,0.00074341,0.01750758,0.27974357,0.00000000,0.18146319,0.20923546
-2.93246623,2.84226785,0.47586405,2.38975384,0.00069943,0.01755896,0.28983021,0.00000000,0.18100518,0.21181658
-2.92646323,2.82614756,0.47611990,2.36374124,0.00065493,0.01766162,0.30056199,0.00000000,0.18045079,0.21420180
-2.92046023,2.80816444,0.47599794,2.33562192,0.00061056,0.01783028,0.31189445,0.00000000,0.17987384,0.21639535
-2.91445723,2.78943207,0.47569298,2.30650226,0.00056691,0.01807953,0.32376272,0.00000000,0.17934711,0.21840104
-2.90845423,2.77108383,0.47541461,2.27751725,0.00052456,0.01842349,0.33608274,0.00000000,0.17894086,0.22022289
-2.90245123,2.75425024,0.47538263,2.24980705,0.00048398,0.01887535,0.34875321,0.00000000,0.17872138,0.22186592
-2.89644822,2.74003656,0.47582228,2.22449378,0.00044562,0.01944694,0.36165816,0.00000000,0.17874962,0.22333682
-2.89044522,2.72950095,0.47695955,2.20265890,0.00040985,0.02014830,0.37466995,0.00000000,0.17907985,0.22464459
-2.88444222,2.72363324,0.47901640,2.18532126,0.00037697,0.02098719,0.38765264,0.00000000,0.17975849,0.22580093
-2.87843922,2.72333437,0.48220609,2.17341616,0.00034721,0.02196864,0.40046558,0.00000000,0.18082287,0.22682040
-2.87243622,2.72939674,0.48672862,2.16777557,0.00032074,0.02309457,0.41296686,0.00000000,0.18230025,0.22772032
-2.86643322,2.74248582,0.49276643,2.16910998,0.00029767,0.02436338,0.42501681,0.00000000,0.18420687,0.22852041
-2.86043022,2.76312350,0.50048034,2.17799206,0.00027802,0.02576974,0.43648119,0.00000000,0.18654717,0.22924216
-2.85442721,2.79167364,0.51000594,2.19484284,0.00026181,0.02730433,0.44723407,0.00000000,0.18931328,0.22990802
-2.84842421,2.82833056,0.52145045,2.21992065,0.00024895,0.02895381,0.45716047,0.00000000,0.19248478,0.23054043
-2.84242121,2.87311110,0.53489025,2.25331360,0.00023935,0.03070090,0.46615847,0.00000000,0.19602874,0.23116089
-2.83641821,2.92585094,0.55036906,2.29493582,0.00023287,0.03252454,0.47414110,0.00000000,0.19990018,0.23178900
-2.83041521,2.98620574,0.56789696,2.34452804,0.00022933,0.03440030,0.48103773,0.00000000,0.20404301,0.23244170
-2.82441221,3.05365745,0.58745011,2.40166281,0.00022853,0.03630089,0.48679523,0.00000000,0.20839126,0.23313274
-2.81840920,3.12752610,0.60897142,2.46575426,0.00023027,0.03819675,0.49137869,0.00000000,0.21287094,0.23387246
-2.81240620,3.20698676,0.63237187,2.53607248,0.00023430,0.04005690,0.49477186,0.00000000,0.21740220,0.23466787
-2.80640320,3.29109152,0.65753254,2.61176219,0.00024041,0.04184974,0.49697720,0.00000000,0.22190188,0.23552312
-2.80040020,3.37879558,0.68430719,2.69186488,0.00024835,0.04354402,0.49801562,0.00000000,0.22628636,0.23644028
-2.79439720,3.46898650,0.71252520,2.77534395,0.00025791,0.04510977,0.49792577,0.00000000,0.23047462,0.23742041
-2.78839420,3.56051549,0.74199471,2.86111156,0.00026887,0.04651924,0.49676297,0.00000000,0.23439125,0.23846484
-2.78239120,3.65222915,0.77250578,2.94805633,0.00028104,0.04774781,0.49459761,0.00000000,0.23796953,0.23957651
-2.77638819,3.74300040,0.80383338,3.03507056,0.00029426,0.04877476,0.49151316,0.00000000,0.24115410,0.24076137
-2.77038519,3.83175704,0.83574010,3.12107591,0.00030837,0.04958393,0.48760368,0.00000000,0.24390343,0.24202959
-2.76438219,3.91750672,0.86797853,3.20504650,0.00032327,0.05016423,0.48297088,0.00000000,0.24619167,0.24339656
-2.75837919,3.99935719,0.90029310,3.28602850,0.00033887,0.05050992,0.47772087,0.00000000,0.24800995,0.24488358
-2.75237619,4.07653122,0.93242169,3.36315570,0.00035513,0.05062076,0.47196061,0.00000000,0.24936696,0.24651806
-2.74637319,4.14837557,0.96409681,3.43566059,0.00037203,0.05050190,0.46579429,0.00000000,0.25028884,0.24833334
-2.74037019,4.21436418,0.99504672,3.50288087,0.00038959,0.05016357,0.45931965,0.00000000,0.25081830,0.25036793
-2.73436718,4.27409583,1.02499655,3.56426172,0.00040786,0.04962066,0.45262468,0.00000000,0.25101299,0.25266433
-2.72836418,4.32728691,1.05366959,3.61935416,0.00042690,0.04889206,0.44578461,0.00000000,0.25094328,0.25526735
-2.72236118,4.37376026,1.08078908,3.66781018,0.00044681,0.04799992,0.43885957,0.00000000,0.25068946,0.25822206
-2.71635818,4.41343112,1.10608052,3.70937543,0.00046767,0.04696886,0.43189298,0.00000000,0.25033843,0.26157144
-2.71035518,4.44629141,1.12927468,3.74388036,0.00048959,0.04582501,0.42491082,0.00000000,0.24998013,0.26535382
-2.70435218,4.47239337,1.15011139,3.77123051,0.00051267,0.04459520,0.41792184,0.00000000,0.24970384,0.26960022
-2.69834917,4.49183378,1.16834399,3.79139681,0.00053698,0.04330608,0.41091877,0.00000000,0.24959438,0.27433175
-2.69234617,4.50473939,1.18374443,3.80440642,0.00056255,0.04198328,0.40388039,0.00000000,0.24972849,0.27955712
-2.68634317,4.51125443,1.19610871,3.81033457,0.00058942,0.04065080,0.39677439,0.00000000,0.25017152,0.28527044
-2.68034017,4.51153043,1.20526255,3.80929766,0.00061754,0.03933033,0.38956099,0.00000000,0.25097445,0.29144941
-2.67433717,4.50571859,1.21106676,3.80144762,0.00064682,0.03804086,0.38219682,0.00000000,0.25217144,0.29805390
-2.66833417,4.49396465,1.21342226,3.78696751,0.00067711,0.03679832,0.37463913,0.00000000,0.25377802,0.30502517
-2.66233117,4.47640596,1.21227415,3.76606812,0.00070819,0.03561540,0.36684991,0.00000000,0.25578983,0.31228562
-2.65632816,4.45317055,1.20761475,3.73898528,0.00073979,0.03450151,0.35879971,0.00000000,0.25818220,0.31973923
-2.65032516,4.42437764,1.19948527,3.70597758,0.00077154,0.03346282,0.35047095,0.00000000,0.26091031,0.32727271
-2.64432216,4.39013935,1.18797590,3.66732423,0.00080305,0.03250242,0.34186055,0.00000000,0.26391015,0.33475726
-2.63831916,4.35056307,1.17322449,3.62332287,0.00083383,0.03162059,0.33298167,0.00000000,0.26710011,0.34205105
-2.63231616,4.30575441,1.15541355,3.57428710,0.00086337,0.03081507,0.32386460,0.00000000,0.27038325,0.34900230
-2.62631316,4.25582044,1.13476597,3.52054385,0.00089114,0.03008146,0.31455659,0.00000000,0.27365006,0.35545292
-2.62031016,4.20087302,1.11153946,3.46243054,0.00091654,0.02941357,0.30512086,0.00000000,0.27678182,0.36124260
-2.61430715,4.14103232,1.08602020,3.40029215,0.00093903,0.02880382,0.29563468,0.00000000,0.27965416,0.36621320
-2.60830415,4.07643050,1.05851576,3.33447843,0.00095805,0.02824363,0.28618675,0.00000000,0.28214102,0.37021335
-2.60230115,4.00721545,1.02934792,3.26534149,0.00097307,0.02772375,0.27687404,0.00000000,0.28411863,0.37310305
-2.59629815,3.93355466,0.99884541,3.19323369,0.00098364,0.02723466,0.26779816,0.00000000,0.28546951,0.37475815
-2.59029515,3.85563909,0.96733708,3.11850627,0.00098936,0.02676684,0.25906158,0.00000000,0.28608627,0.37507443
-2.58429215,3.77368697,0.93514564,3.04150839,0.00098994,0.02631102,0.25076376,0.00000000,0.28587511,0.37397121
-2.57828914,3.68794719,0.90258206,2.96258682,0.00098516,0.02585844,0.24299749,0.00000000,0.28475891,0.37139424
-2.57228614,3.59870208,0.86994092,2.88208591,0.00097492,0.02540104,0.23584540,0.00000000,0.28267971,0.36731782
-2.56628314,3.50626924,0.83749651,2.80034776,0.00095925,0.02493158,0.22937698,0.00000000,0.27960054,0.36174596
-2.56028014,3.41100210,0.80549984,2.71771222,0.00093828,0.02444378,0.22364604,0.00000000,0.27550661,0.35471254
-2.55427714,3.31328885,0.77417630,2.63451651,0.00091225,0.02393240,0.21868873,0.00000000,0.27040559,0.34628051
-2.54827414,3.21354961,0.74372406,2.55109417,0.00088152,0.02339329,0.21452222,0.00000000,0.26432729,0.33654001
-2.54227114,3.11223163,0.71431289,2.46777320,0.00084654,0.02282342,0.21114400,0.00000000,0.25732243,0.32560568
-2.53626813,3.00980266,0.68608344,2.38487316,0.00080783,0.02222087,0.20853175,0.00000000,0.24946089,0.31361314
-2.53026513,2.90674251,0.65914681,2.30270145,0.00076600,0.02158484,0.20664394,0.00000000,0.24082923,0.30071483
-2.52426213,2.80353331,0.63358436,2.22154866,0.00072167,0.02091560,0.20542093,0.00000000,0.23152780,0.28707541
-2.51825913,2.70064884,0.60944785,2.14168343,0.00067552,0.02021443,0.20478663,0.00000000,0.22166754,0.27286691
-2.51225613,2.59854357,0.58675972,2.06334715,0.00062823,0.01948357,0.20465073,0.00000000,0.21136649,0.25826390
-2.50625313,2.49764211,0.56551377,1.98674886,0.00058046,0.01872618,0.20491130,0.00000000,0.20074633,0.24343879
-2.50025013,2.39832972,0.54567629,1.91206094,0.00053284,0.01794618,0.20545779,0.00000000,0.18992899,0.22855750
-2.49424712,2.30094472,0.52718760,1.83941597,0.00048597,0.01714825,0.20617436,0.00000000,0.17903347,0.21377571
-2.48824412,2.20577318,0.50996426,1.76890540,0.00044038,0.01633766,0.20694340,0.00000000,0.16817306,0.19923566
-2.48224112,2.11304655,0.49390196,1.70058018,0.00039653,0.01552024,0.20764919,0.00000000,0.15745293,0.18506385
-2.47623812,2.02294255,0.47887910,1.63445373,0.00035483,0.01470224,0.20818161,0.00000000,0.14696832,0.17136941
-2.47023512,1.93558932,0.46476113,1.57050731,0.00031558,0.01389024,0.20843973,0.00000000,0.13680318,0.15824330
-2.46423212,1.85107277,0.45140551,1.50869776,0.00027903,0.01309110,0.20833524,0.00000000,0.12702942,0.14575833
-2.45822911,1.76944698,0.43866728,1.44896731,0.00024535,0.01231183,0.20779553,0.00000000,0.11770672,0.13396983
-2.45222611,1.69074685,0.42640499,1.39125515,0.00021464,0.01155957,0.20676640,0.00000000,0.10888273,0.12291692
-2.44622311,1.61500261,0.41448680,1.33551009,0.00018693,0.01084149,0.20521422,0.00000000,0.10059385,0.11262434
-2.44022011,1.54225519,0.40279655,1.28170380,0.00016219,0.01016478,0.20312743,0.00000000,0.09286622,0.10310455
-2.43421711,1.47257167,0.39123950,1.22984379,0.00014038,0.00953661,0.20051741,0.00000000,0.08571707,0.09436016
-2.42821411,1.40605982,0.37974737,1.17998541,0.00012139,0.00896412,0.19741861,0.00000000,0.07915617,0.08638640
-2.42221111,1.34288079,0.36828262,1.13224215,0.00010510,0.00845443,0.19388781,0.00000000,0.07318740,0.07917363
-2.41620810,1.28325930,0.35684154,1.08679341,0.00009137,0.00801462,0.19000278,0.00000000,0.06781025,0.07270967
-2.41020510,1.22749039,0.34545602,1.04388932,0.00008005,0.00765181,0.18586004,0.00000000,0.06302125,0.06698195
-2.40420210,1.17594225,0.33419393,1.00385201,0.00007099,0.00737313,0.18157212,0.00000000,0.05881523,0.06197941
-2.39819910,1.12905489,0.32315791,0.96707305,0.00006406,0.00718580,0.17726413,0.00000000,0.05518633,0.05769401
-2.39219610,1.08733419,0.31248268,0.93400695,0.00005912,0.00709715,0.17306990,0.00000000,0.05212879,0.05412185
-2.38619310,1.05134166,0.30233083,0.90516064,0.00005605,0.00711462,0.16912785,0.00000000,0.04963737,0.05126399
-2.38019010,1.02167983,0.29288736,0.88107932,0.00005477,0.00724580,0.16557663,0.00000000,0.04770759,0.04912682
-2.37418709,0.99897400,0.28435300,0.86232889,0.00005518,0.00749843,0.16255075,0.00000000,0.04633563,0.04772203
-2.36818409,0.98385061,0.27693665,0.84947565,0.00005723,0.00788036,0.16017632,0.00000000,0.04551797,0.04706627
-2.36218109,0.97691325,0.27084724,0.84306379,0.00006087,0.00839952,0.15856711,0.00000000,0.04525084,0.04718051
-2.35617809,0.97871698,0.26628521,0.84359159,0.00006608,0.00906379,0.15782092,0.00000000,0.04552953,0.04808906
-2.35017509,0.98974194,0.26343406,0.85148705,0.00007284,0.00988099,0.15801655,0.00000000,0.04634754,0.04981842
-2.34417209,1.01036719,0.26245218,0.86708403,0.00008115,0.01085861,0.15921130,0.00000000,0.04769568,0.05239592
-2.33816908,1.04084597,0.26346531,0.89059963,0.00009102,0.01200375,0.16143916,0.00000000,0.04956124,0.05584824
-2.33216608,1.08128305,0.26655996,0.92211384,0.00010246,0.01332279,0.16470969,0.00000000,0.05192712,0.06019986
-2.32616308,1.13161545,0.27177791,0.96155241,0.00011550,0.01482125,0.16900760,0.00000000,0.05477122,0.06547148
-2.32016008,1.19159714,0.27911214,1.00867352,0.00013014,0.01650341,0.17429307,0.00000000,0.05806585,0.07167851
-2.31415708,1.26078871,0.28850427,1.06305920,0.00014643,0.01837207,0.18050268,0.00000000,0.06177747,0.07882954
-2.30815408,1.33855241,0.29984364,1.12411192,0.00016436,0.02042818,0.18755100,0.00000000,0.06586659,0.08692509
-2.30215108,1.42405322,0.31296805,1.19105681,0.00018398,0.02267056,0.19533266,0.00000000,0.07028798,0.09595642
-2.29614807,1.51626615,0.32766629,1.26294975,0.00020529,0.02509551,0.20372502,0.00000000,0.07499108,0.10590456
-2.29014507,1.61398976,0.34368215,1.33869145,0.00022830,0.02769650,0.21259105,0.00000000,0.07992073,0.11673966
-2.28414207,1.71586595,0.36072011,1.41704711,0.00025302,0.03046393,0.22178259,0.00000000,0.08501810,0.12842051
-2.27813907,1.82040541,0.37845224,1.49667162,0.00027947,0.03338483,0.23114381,0.00000000,0.09022179,0.14089441
-2.27213607,1.92601822,0.39652631,1.57613927,0.00030763,0.03644272,0.24051473,0.00000000,0.09546919,0.15409733
-2.26613307,2.03104879,0.41457472,1.65397742,0.00033750,0.03961749,0.24973476,0.00000000,0.10069785,0.16795436
-2.26013007,2.13381401,0.43222404,1.72870300,0.00036905,0.04288540,0.25864616,0.00000000,0.10584692,0.18238044
-2.25412706,2.23264345,0.44910475,1.79886064,0.00040226,0.04621919,0.26709736,0.00000000,0.11085868,0.19728139
-2.24812406,2.32592025,0.46486096,1.86306106,0.00043707,0.04958829,0.27494601,0.00000000,0.11567987,0.21255520
-2.24212106,2.41212135,0.47915963,1.92001848,0.00047341,0.05295916,0.28206183,0.00000000,0.12026304,0.22809353
-2.23611806,2.48985558,0.49169911,1.96858557,0.00051118,0.05629581,0.28832900,0.00000000,0.12456758,0.24378341
-2.23011506,2.55789820,0.50221667,2.00778460,0.00055025,0.05956032,0.29364826,0.00000000,0.12856069,0.25950909
-2.22411206,2.61522086,0.51049471,2.03683373,0.00059044,0.06271364,0.29793856,0.00000000,0.13221803,0.27515401
-2.21810905,2.66101556,0.51636549,2.05516722,0.00063154,0.06571633,0.30113821,0.00000000,0.13552405,0.29060276
-2.21210605,2.69471210,0.51971428,2.06244895,0.00067329,0.06852947,0.30320566,0.00000000,0.13847218,0.30574317
-2.20610305,2.71598822,0.52048086,2.05857873,0.00071537,0.07111557,0.30411979,0.00000000,0.14106461,0.32046822
-2.20010005,2.72477230,0.51865922,2.04369111,0.00075742,0.07343955,0.30387967,0.00000000,0.14331193,0.33467794
-2.19409705,2.72123847,0.51429580,2.01814690,0.00079903,0.07546964,0.30250402,0.00000000,0.14523239,0.34828113
-2.18809405,2.70579473,0.50748613,1.98251784,0.00083972,0.07717824,0.30003014,0.00000000,0.14685115,0.36119686
-2.18209105,2.67906443,0.49837026,1.93756509,0.00087900,0.07854273,0.29651254,0.00000000,0.14819915,0.37335578
-2.17608804,2.64186216,0.48712706,1.88421249,0.00091633,0.07954609,0.29202122,0.00000000,0.14931207,0.38470114
-2.17008504,2.59516507,0.47396779,1.82351590,0.00095117,0.08017741,0.28663969,0.00000000,0.15022901,0.39518944
-2.16408204,2.54008077,0.45912911,1.75662967,0.00098296,0.08043223,0.28046275,0.00000000,0.15099130,0.40479084
-2.15807904,2.47781323,0.44286584,1.68477184,0.00101117,0.08031264,0.27359411,0.00000000,0.15164126,0.41348918
-2.15207604,2.40962779,0.42544378,1.60918922,0.00103529,0.07982722,0.26614398,0.00000000,0.15222091,0.42128169
-2.14607304,2.33681677,0.40713280,1.53112376,0.00105489,0.07899075,0.25822652,0.00000000,0.15277096,0.42817836
-2.14007004,2.26066660,0.38820036,1.45178136,0.00106957,0.07782378,0.24995744,0.00000000,0.15332971,0.43420100
-2.13406703,2.18242769,0.36890573,1.37230397,0.00107907,0.07635197,0.24145155,0.00000000,0.15393218,0.43938210
-2.12806403,2.10328766,0.34949494,1.29374587,0.00108320,0.07460529,0.23282055,0.00000000,0.15460935,0.44376344
-2.12206103,2.02434872,0.33019658,1.21705467,0.00108192,0.07261715,0.22417092,0.00000000,0.15538758,0.44739451
-2.11605803,1.94660953,0.31121845,1.14305719,0.00107528,0.07042343,0.21560211,0.00000000,0.15628810,0.45033098
-2.11005503,1.87095167,0.29274513,1.07245040,0.00106349,0.06806142,0.20720486,0.00000000,0.15732678,0.45263297
-2.10405203,1.79813088,0.27493633,1.00579721,0.00104690,0.06556886,0.19905988,0.00000000,0.15851393,0.45436345
-2.09804902,1.72877264,0.25792597,0.94352680,0.00102595,0.06298294,0.19123680,0.00000000,0.15985430,0.45558678
-2.09204602,1.66337200,0.24182203,0.88593893,0.00100123,0.06033938,0.18379337,0.00000000,0.16134718,0.45636722
-2.08604302,1.60229697,0.22670693,0.83321173,0.00097342,0.05767166,0.17677499,0.00000000,0.16298667,0.45676780
-2.08004002,1.54579512,0.21263841,0.78541220,0.00094326,0.05501033,0.17021455,0.00000000,0.16476194,0.45684925
-2.07403702,1.49400267,0.19965084,0.74250876,0.00091158,0.05238249,0.16413251,0.00000000,0.16665767,0.45666914
-2.06803402,1.44695548,0.18775688,0.70438521,0.00087923,0.04981142,0.15853731,0.00000000,0.16865455,0.45628124
-2.06203102,1.40460139,0.17694941,0.67085539,0.00084706,0.04731636,0.15342599,0.00000000,0.17072973,0.45573500
-2.05602801,1.36681334,0.16720362,0.64167792,0.00081593,0.04491245,0.14878510,0.00000000,0.17285745,0.45507520
-2.05002501,1.33340272,0.15847932,0.61657061,0.00078663,0.04261085,0.14459180,0.00000000,0.17500959,0.45434168
-2.04402201,1.30413258,0.15072338,0.59522412,0.00075991,0.04041889,0.14081516,0.00000000,0.17715626,0.45356910
-2.03801901,1.27873031,0.14387223,0.57731444,0.00073642,0.03834048,0.13741760,0.00000000,0.17926641,0.45278679
-2.03201601,1.25689956,0.13785445,0.56251413,0.00071671,0.03637648,0.13435653,0.00000000,0.18130845,0.45201861
-2.02601301,1.23833124,0.13259336,0.55050208,0.00070122,0.03452520,0.13158596,0.00000000,0.18325080,0.45128280
-2.02001001,1.22271334,0.12800965,0.54097179,0.00069025,0.03278295,0.12905833,0.00000000,0.18506254,0.45059181
-2.01400700,1.20973974,0.12402397,0.53363811,0.00068400,0.03114454,0.12672615,0.00000000,0.18671393,0.44995230
-2.00800400,1.19911780,0.12055935,0.52824261,0.00068251,0.02960388,0.12454380,0.00000000,0.18817705,0.44936502
-2.00200100,1.19057492,0.11754361,0.52455748,0.00068571,0.02815445,0.12246911,0.00000000,0.18942633,0.44882494
-1.99599800,1.18386397,0.11491149,0.52238832,0.00069342,0.02678982,0.12046483,0.00000000,0.19043917,0.44832146
-1.98999500,1.17876780,0.11260649,0.52157560,0.00070534,0.02550400,0.11850001,0.00000000,0.19119643,0.44783886
-1.98399200,1.17510271,0.11058253,0.52199515,0.00072111,0.02429184,0.11655105,0.00000000,0.19168302,0.44735695
-1.97798899,1.17272105,0.10880507,0.52355774,0.00074029,0.02314928,0.11460255,0.00000000,0.19188836,0.44685195
-1.97198599,1.17151285,0.10725195,0.52620758,0.00076239,0.02207350,0.11264784,0.00000000,0.19180690,0.44629771
-1.96598299,1.17140649,0.10591367,0.52992016,0.00078693,0.02106301,0.11068920,0.00000000,0.19143844,0.44566709
-1.95997999,1.17236839,0.10479322,0.53469920,0.00081343,0.02011768,0.10873779,0.00000000,0.19078848,0.44493358
-1.95397699,1.17440159,0.10390539,0.54057282,0.00084144,0.01923861,0.10681316,0.00000000,0.18986840,0.44407304
-1.94797399,1.17754318,0.10327563,0.54758907,0.00087059,0.01842802,0.10494247,0.00000000,0.18869549,0.44306548
-1.94197099,1.18186055,0.10293837,0.55581068,0.00090062,0.01768900,0.10315941,0.00000000,0.18729286,0.44189673
-1.93596798,1.18744630,0.10293500,0.56530929,0.00093137,0.01702525,0.10150285,0.00000000,0.18568910,0.44055999
-1.92996498,1.19441192,0.10331145,0.57615902,0.00096286,0.01644077,0.10001517,0.00000000,0.18391776,0.43905698
-1.92396198,1.20288017,0.10411549,0.58842979,0.00099525,0.01593953,0.09874054,0.00000000,0.18201667,0.43739873
-1.91795898,1.21297640,0.10539387,0.60218020,0.00102890,0.01552518,0.09772291,0.00000000,0.18002694,0.43560575
-1.91195598,1.22481886,0.10718944,0.61745043,0.00106438,0.01520067,0.09700413,0.00000000,0.17799182,0.43370768
-1.90595298,1.23850837,0.10953821,0.63425531,0.00110243,0.01496801,0.09662192,0.00000000,0.17595537,0.43174223
-1.89994997,1.25411769,0.11246667,0.65257773,0.00114400,0.01482806,0.09660802,0.00000000,0.17396099,0.42975354
-1.89394697,1.27168101,0.11598932,0.67236284,0.00119023,0.01478029,0.09698649,0.00000000,0.17204982,0.42778992
-1.88794397,1.29118413,0.12010667,0.69351320,0.00124240,0.01482272,0.09777225,0.00000000,0.17025916,0.42590115
-1.88194097,1.31255581,0.12480361,0.71588527,0.00130195,0.01495186,0.09896987,0.00000000,0.16862089,0.42413548
-1.87593797,1.33566088,0.13004845,0.73928749,0.00137037,0.01516279,0.10057278,0.00000000,0.16716001,0.42253641
-1.86993497,1.36029575,0.13579257,0.76348021,0.00144923,0.01544926,0.10256279,0.00000000,0.16589341,0.42113969
-1.86393197,1.38618665,0.14197066,0.78817763,0.00154007,0.01580389,0.10491011,0.00000000,0.16482890,0.41997053
-1.85792896,1.41299122,0.14850177,0.81305192,0.00164434,0.01621848,0.10757376,0.00000000,0.16396457,0.41904139
-1.85192596,1.44030356,0.15529094,0.83773958,0.00176337,0.01668429,0.11050241,0.00000000,0.16328862,0.41835053
-1.84592296,1.46766297,0.16223151,0.86184980,0.00189827,0.01719242,0.11363567,0.00000000,0.16277955,0.41788149
-1.83991996,1.49456627,0.16920801,0.88497492,0.00204985,0.01773418,0.11690571,0.00000000,0.16240696,0.41760360
-1.83391696,1.52048351,0.17609947,0.90670246,0.00221860,0.01830152,0.12023924,0.00000000,0.16213270,0.41747363
-1.82791396,1.54487654,0.18278316,0.92662850,0.00240458,0.01888732,0.12355975,0.00000000,0.16191257,0.41743855
-1.82191096,1.56721988,0.18913852,0.94437187,0.00260740,0.01948578,0.12678994,0.00000000,0.16169835,0.41743930
-1.81590795,1.58702302,0.19505116,0.95958865,0.00282618,0.02009264,0.12985420,0.00000000,0.16144020,0.41741548
-1.80990495,1.60385326,0.20041679,0.97198633,0.00305949,0.02070539,0.13268113,0.00000000,0.16108928,0.41731059
-1.80390195,1.61735801,0.20514496,0.98133715,0.00330540,0.02132334,0.13520596,0.00000000,0.16060041,0.41707780
-1.79789895,1.62728557,0.20916232,0.98748985,0.00356145,0.02194763,0.13737277,0.00000000,0.15993483,0.41668564
-1.79189595,1.63350322,0.21241539,0.99037948,0.00382470,0.02258110,0.13913646,0.00000000,0.15906268,0.41612348
-1.78589295,1.63601182,0.21487275,0.99003456,0.00409179,0.02322810,0.14046429,0.00000000,0.15796528,0.41540640
-1.77988994,1.63495598,0.21652638,0.98658150,0.00435898,0.02389413,0.14133705,0.00000000,0.15663700,0.41457912
-1.77388694,1.63062920,0.21739230,0.98024566,0.00462231,0.02458548,0.14174983,0.00000000,0.15508662,0.41371868
-1.76788394,1.62347352,0.21751032,0.97134931,0.00487764,0.02530874,0.14171214,0.00000000,0.15333810,0.41293568
-1.76188094,1.61407362,0.21694301,0.96030614,0.00512083,0.02607031,0.14124768,0.00000000,0.15143075,0.41237401
-1.75587794,1.60314531,0.21577390,0.94761272,0.00534785,0.02687584,0.14039359,0.00000000,0.14941871,0.41220877
-1.74987494,1.59151878,0.21410501,0.93383713,0.00555490,0.02772980,0.13919922,0.00000000,0.14736987,0.41264259
-1.74387194,1.58011727,0.21205381,0.91960513,0.00573858,0.02863493,0.13772454,0.00000000,0.14536410,0.41390035
