energy_ev,total_up,Ge_p_up,Ge_d_up,Pt_p_up,Pt_d_up,Se_s_up,Se_p_up
-4.30115058,1.76959955,0.08730741,0.00000000,0.17802823,1.70282675,0.00630626,0.05212988
-4.29514757,1.77667384,0.08780817,0.00000000,0.17478647,1.71201827,0.00699965,0.05066372
-4.28914457,1.79043287,0.08877114,0.00000000,0.17262147,1.72733028,0.00776606,0.04953988
-4.28314157,1.81110670,0.09020929,0.00000000,0.17161711,1.74895271,0.00860096,0.04879327
-4.27713857,1.83883478,0.09212124,0.00000000,0.17183228,1.77700152,0.00949818,0.04845098
-4.27113557,1.87366665,0.09449117,0.00000000,0.17330032,1.81151974,0.01044992,0.04853197
-4.26513257,1.91556330,0.09728916,0.00000000,0.17602929,1.85247865,0.01144670,0.04904709
-4.25912956,1.96439907,0.10047215,0.00000000,0.18000292,1.89977871,0.01247745,0.04999929
-4.25312656,2.01996367,0.10398523,0.00000000,0.18518238,1.95325023,0.01352965,0.05138417
-4.24712356,2.08196432,0.10776337,0.00000000,0.19150856,2.01265336,0.01458942,0.05319071
-4.24112056,2.15002781,0.11173354,0.00000000,0.19890489,2.07767767,0.01564184,0.05540222
-4.23511756,2.22370241,0.11581695,0.00000000,0.20728052,2.14794122,0.01667113,0.05799745
-4.22911456,2.30245982,0.11993166,0.00000000,0.21653370,2.22298925,0.01766108,0.06095179
-4.22311156,2.38569712,0.12399506,0.00000000,0.22655528,2.30229292,0.01859534,0.06423852
-4.21710855,2.47273904,0.12792647,0.00000000,0.23723213,2.38524824,0.01945786,0.06783010
-4.21110555,2.56284061,0.13164962,0.00000000,0.24845035,2.47117569,0.02023329,0.07169930
-4.20510255,2.65519062,0.13509483,0.00000000,0.26009811,2.55932077,0.02090744,0.07582026
-4.19909955,2.74891594,0.13820097,0.00000000,0.27206809,2.64885615,0.02146767,0.08016935
-4.19309655,2.84308717,0.14091711,0.00000000,0.28425927,2.73888541,0.02190328,0.08472573
-4.18709355,2.93672555,0.14320361,0.00000000,0.29657815,2.82844913,0.02220583,0.08947162
-4.18109055,3.02881152,0.14503288,0.00000000,0.30893922,2.91653306,0.02236948,0.09439229
-4.17508754,3.11829491,0.14638960,0.00000000,0.32126477,3.00207901,0.02239116,0.09947562
-4.16908454,3.20410674,0.14727051,0.00000000,0.33348402,3.08399805,0.02227070,0.10471134
-4.16308154,3.28517272,0.14768371,0.00000000,0.34553169,3.16118618,0.02201091,0.11009001
-4.15707854,3.36042807,0.14764758,0.00000000,0.35734606,3.23254211,0.02161749,0.11560161
-4.15107554,3.42883380,0.14718936,0.00000000,0.36886671,3.29698694,0.02109894,0.12123403
-4.14507254,3.48939391,0.14634351,0.00000000,0.38003212,3.35348514,0.02046636,0.12697140
-4.13906953,3.54117334,0.14514984,0.00000000,0.39077736,3.40106652,0.01973313,0.13279247
-4.13306653,3.58331631,0.14365160,0.00000000,0.40103194,3.43884844,0.01891458,0.13866905
-4.12706353,3.61506474,0.14189369,0.00000000,0.41071825,3.46605774,0.01802762,0.14456475
-4.12106053,3.63577622,0.13992084,0.00000000,0.41975054,3.48205186,0.01709034,0.15043401
-4.11505753,3.64494131,0.13777618,0.00000000,0.42803479,3.48633836,0.01612153,0.15622171
-4.10905453,3.64219965,0.13549995,0.00000000,0.43546940,3.47859241,0.01514032,0.16186323
-4.10305153,3.62735444,0.13312868,0.00000000,0.44194697,3.45867165,0.01416571,0.16728514
-4.09704852,3.60038498,0.13069458,0.00000000,0.44735686,3.42662799,0.01321627,0.17240657
-4.09104552,3.56145678,0.12822545,0.00000000,0.45158879,3.38271584,0.01230973,0.17714118
-4.08504252,3.51092879,0.12574479,0.00000000,0.45453704,3.32739654,0.01146271,0.18139957
-4.07903952,3.44935753,0.12327233,0.00000000,0.45610528,3.26133873,0.01069051,0.18509234
-4.07303652,3.37749756,0.12082468,0.00000000,0.45621161,3.18541445,0.01000684,0.18813332
-4.06703352,3.29629816,0.11841622,0.00000000,0.45479359,3.10069090,0.00942375,0.19044304
-4.06103052,3.20689595,0.11606001,0.00000000,0.45181309,3.00841804,0.00895144,0.19195216
-4.05502751,3.11060329,0.11376870,0.00000000,0.44726039,2.91001202,0.00859825,0.19260474
-4.04902451,3.00889258,0.11155533,0.00000000,0.44115755,2.80703484,0.00837055,0.19236115
-4.04302151,2.90337643,0.10943402,0.00000000,0.43356066,2.70117060,0.00827277,0.19120038
-4.03701851,2.79578415,0.10742033,0.00000000,0.42456086,2.59419876,0.00830737,0.18912176
-4.03101551,2.68793494,0.10553147,0.00000000,0.41428401,2.48796511,0.00847485,0.18614593
-4.02501251,2.58170830,0.10378624,0.00000000,0.40288905,2.38435108,0.00877378,0.18231489
-4.01900950,2.47901254,0.10220466,0.00000000,0.39056505,2.28524214,0.00920084,0.17769138
-4.01300650,2.38175213,0.10080751,0.00000000,0.37752715,2.19249611,0.00975089,0.17235734
-4.00700350,2.29179475,0.09961559,0.00000000,0.36401153,2.10791215,0.01041704,0.16641175
-4.00100050,2.21093924,0.09864906,0.00000000,0.35026970,2.03320133,0.01119074,0.15996787
-3.99499750,2.14088509,0.09792667,0.00000000,0.33656244,1.96995932,0.01206199,0.15315006
-3.98899450,2.08320460,0.09746514,0.00000000,0.32315362,1.91964222,0.01301945,0.14609029
-3.98299150,2.03931848,0.09727869,0.00000000,0.31030417,1.88354571,0.01405070,0.13892464
-3.97698849,2.01047548,0.09737883,0.00000000,0.29826664,1.86278835,0.01514251,0.13178979
-3.97098549,1.99773661,0.09777441,0.00000000,0.28728033,1.85829901,0.01628115,0.12481986
-3.96498249,2.00196424,0.09847193,0.00000000,0.27756737,1.87080877,0.01745273,0.11814351
-3.95897949,2.02381621,0.09947622,0.00000000,0.26932968,1.90084728,0.01864359,0.11188158
-3.95297649,2.06374467,0.10079136,0.00000000,0.26274698,1.94874315,0.01984067,0.10614523
-3.94697349,2.12199946,0.10242173,0.00000000,0.25797571,2.01462834,0.02103194,0.10103461
-3.94097049,2.19863544,0.10437333,0.00000000,0.25514878,2.09844584,0.02220676,0.09663816
-3.93496748,2.29352290,0.10665501,0.00000000,0.25437605,2.19995999,0.02335622,0.09303227
-3.92896448,2.40636040,0.10927961,0.00000000,0.25574525,2.31876894,0.02447342,0.09028147
-3.92296148,2.53668901,0.11226503,0.00000000,0.25932317,2.45431818,0.02555375,0.08843886
-3.91695848,2.68390683,0.11563483,0.00000000,0.26515688,2.60591446,0.02659495,0.08754676
-3.91095548,2.84728299,0.11941856,0.00000000,0.27327484,2.77273930,0.02759720,0.08763747
-3.90495248,3.02597011,0.12365147,0.00000000,0.28368760,2.95386123,0.02856303,0.08873395
-3.89894947,3.21901443,0.12837387,0.00000000,0.29638797,3.14824607,0.02949718,0.09085043
-3.89294647,3.42536305,0.13362976,0.00000000,0.31135073,3.35476484,0.03040630,0.09399276
-3.88694347,3.64386776,0.13946505,0.00000000,0.32853160,3.57219884,0.03129863,0.09815856
-3.88094047,3.87328558,0.14592527,0.00000000,0.34786576,3.79924172,0.03218359,0.10333701
-3.87493747,4.11227596,0.15305293,0.00000000,0.36926585,4.03449889,0.03307127,0.10950841
-3.86893447,4.35939526,0.16088454,0.00000000,0.39261971,4.27648433,0.03397197,0.11664350
-3.86293147,4.61308928,0.16944766,0.00000000,0.41778806,4.52361584,0.03489574,0.12470256
-3.85692846,4.87168497,0.17875787,0.00000000,0.44460232,4.77420929,0.03585187,0.13363441
-3.85092546,5.13338258,0.18881605,0.00000000,0.47286286,5.02647332,0.03684850,0.14337549
-3.84492246,5.39624975,0.19960602,0.00000000,0.50233801,5.27850561,0.03789233,0.15384892
-3.83891946,5.65821909,0.21109275,0.00000000,0.53276396,5.52829216,0.03898832,0.16496396
-3.83291646,5.91709083,0.22322120,0.00000000,0.56384581,5.77371098,0.04013957,0.17661565
-3.82691346,6.17054185,0.23591595,0.00000000,0.59525995,6.01254149,0.04134723,0.18868502
-3.82091046,6.41614217,0.24908169,0.00000000,0.62665783,6.24248055,0.04261061,0.20103970
-3.81490745,6.65137978,0.26260448,0.00000000,0.65767104,6.46116610,0.04392722,0.21353520
-3.80890445,6.87369403,0.27635380,0.00000000,0.68791779,6.66620836,0.04529299,0.22601672
-3.80290145,7.08051725,0.29018538,0.00000000,0.71701046,6.85522886,0.04670245,0.23832148
-3.79689845,7.26932404,0.30394455,0.00000000,0.74456401,7.02590616,0.04814904,0.25028165
-3.79089545,7.43768661,0.31747006,0.00000000,0.77020507,7.17602747,0.04962527,0.26172767
-3.78489245,7.58333453,0.33059814,0.00000000,0.79358114,7.30354413,0.05112294,0.27249190
-3.77888944,7.70421653,0.34316668,0.00000000,0.81436964,7.40662907,0.05263334,0.28241249
-3.77288644,7.79856176,0.35501927,0.00000000,0.83228645,7.48373371,0.05414732,0.29133721
-3.76688344,7.86493775,0.36600896,0.00000000,0.84709345,7.53364182,0.05565538,0.29912731
-3.76088044,7.90230249,0.37600165,0.00000000,0.85860477,7.55551755,0.05714765,0.30566100
-3.75487744,7.91004782,0.38487892,0.00000000,0.86669155,7.54894546,0.05861385,0.31083658
-3.74887444,7.88803210,0.39254022,0.00000000,0.87128486,7.51396005,0.06004326,0.31457503
-3.74287144,7.83660027,0.39890452,0.00000000,0.87237692,7.45106337,0.06142461,0.31682198
-3.73686843,7.75659015,0.40391120,0.00000000,0.87002026,7.36122927,0.06274606,0.31754892
-3.73086543,7.64932434,0.40752048,0.00000000,0.86432526,7.24589381,0.06399518,0.31675377
-3.72486243,7.51658790,0.40971316,0.00000000,0.85545599,7.10693193,0.06515899,0.31446057
-3.71885943,7.36059236,0.41049010,0.00000000,0.84362464,6.94662084,0.06622411,0.31071857
-3.71285643,7.18392753,0.40987120,0.00000000,0.82908485,6.76759162,0.06717696,0.30560050
-3.70685343,6.98950273,0.40789417,0.00000000,0.81212424,6.57277056,0.06800404,0.29920036
-3.70085043,6.78047963,0.40461317,0.00000000,0.79305638,6.36531234,0.06869233,0.29163065
-3.69484742,6.56019905,0.40009725,0.00000000,0.77221263,6.14852753,0.06922972,0.28301920
-3.68884442,6.33210419,0.39442883,0.00000000,0.74993402,5.92580669,0.06960544,0.27350574
-3.68284142,6.09966267,0.38770201,0.00000000,0.72656344,5.70054358,0.06981056,0.26323828
-3.67683842,5.86628992,0.38002095,0.00000000,0.70243837,5.47605985,0.06983840,0.25236950
-3.67083542,5.63527570,0.37149810,0.00000000,0.67788424,5.25553336,0.06968492,0.24105315
-3.66483242,5.40971598,0.36225242,0.00000000,0.65320852,5.04193193,0.06934899,0.22944064
-3.65882941,5.19245150,0.35240744,0.00000000,0.62869558,4.83795418,0.06883249,0.21767786
-3.65282641,4.98601445,0.34208920,0.00000000,0.60460247,4.64597879,0.06814039,0.20590236
-3.64682341,4.79258420,0.33142407,0.00000000,0.58115536,4.46802297,0.06728058,0.19424083
-3.64082041,4.61395283,0.32053643,0.00000000,0.55854693,4.30571108,0.06626354,0.18280713
-3.63481741,4.45150087,0.30954627,0.00000000,0.53693444,4.16025352,0.06510198,0.17170061
-3.62881441,4.30618366,0.29856683,0.00000000,0.51643863,4.03243633,0.06381030,0.16100505
-3.62281141,4.17852815,0.28770216,0.00000000,0.49714344,3.92262121,0.06240396,0.15078797
-3.61680840,4.06864017,0.27704503,0.00000000,0.47909643,3.83075576,0.06089886,0.14110047
-3.61080540,3.97622164,0.26667498,0.00000000,0.46231001,3.75639348,0.05931069,0.13197749
-3.60480240,3.90059725,0.25665680,0.00000000,0.44676349,3.69872277,0.05765438,0.12343847
-3.59879940,3.84074974,0.24703948,0.00000000,0.43240584,3.65660411,0.05594353,0.11548846
-3.59279640,3.79536276,0.23785574,0.00000000,0.41915923,3.62861415,0.05419006,0.10811947
-3.58679340,3.76287014,0.22912214,0.00000000,0.40692316,3.61309575,0.05240395,0.10131215
-3.58079040,3.74150994,0.22083981,0.00000000,0.39557922,3.60821207,0.05059309,0.09503770
-3.57478739,3.72938196,0.21299577,0.00000000,0.38499625,3.61200355,0.04876336,0.08925982
-3.56878439,3.72450649,0.20556483,0.00000000,0.37503575,3.62244570,0.04691879,0.08393683
-3.56278139,3.72488295,0.19851186,0.00000000,0.36555742,3.63750621,0.04506185,0.07902372
-3.55677839,3.72854616,0.19179442,0.00000000,0.35642447,3.65519944,0.04319385,0.07447413
-3.55077539,3.73361875,0.18536556,0.00000000,0.34750869,3.67363680,0.04131541,0.07024222
-3.54477239,3.73835784,0.17917661,0.00000000,0.33869485,3.69107142,0.03942690,0.06628424
-3.53876938,3.74119492,0.17317989,0.00000000,0.32988449,3.70593594,0.03752893,0.06256000
-3.53276638,3.74076754,0.16733111,0.00000000,0.32099870,3.71687238,0.03562280,0.05903392
-3.52676338,3.73594241,0.16159140,0.00000000,0.31198000,3.72275361,0.03371084,0.05567586
-3.52076038,3.72582938,0.15592892,0.00000000,0.30279315,3.72269609,0.03179667,0.05246158
-3.51475738,3.70978660,0.15031984,0.00000000,0.29342496,3.71606413,0.02988541,0.04937300
-3.50875438,3.68741732,0.14474893,0.00000000,0.28388308,3.70246611,0.02798374,0.04639809
-3.50275138,3.65855920,0.13920951,0.00000000,0.27419406,3.68174368,0.02609982,0.04353057
-3.49674837,3.62326739,0.13370302,0.00000000,0.26440066,3.65395494,0.02424323,0.04076940
-3.49074537,3.58179270,0.12823818,0.00000000,0.25455865,3.61935306,0.02242472,0.03811816
-3.48474237,3.53455658,0.12282987,0.00000000,0.24473347,3.57836181,0.02065596,0.03558424
-3.47873937,3.48212428,0.11749783,0.00000000,0.23499671,3.53154946,0.01894929,0.03317813
-3.47273637,3.42517790,0.11226531,0.00000000,0.22542283,3.47960252,0.01731737,0.03091257
-3.46673337,3.36449061,0.10715773,0.00000000,0.21608617,3.42330063,0.01577292,0.02880185
-3.46073037,3.30090312,0.10220147,0.00000000,0.20705849,3.36349364,0.01432845,0.02686111
-3.45472736,3.23530339,0.09742287,0.00000000,0.19840707,3.30108172,0.01299607,0.02510582
-3.44872436,3.16860990,0.09284742,0.00000000,0.19019345,3.23699891,0.01178729,0.02355132
-3.44272136,3.10175881,0.08849923,0.00000000,0.18247277,3.17220030,0.01071296,0.02221248
-3.43671836,3.03569471,0.08440077,0.00000000,0.17529383,3.10765266,0.00978316,0.02110353
-3.43071536,2.97136449,0.08057272,0.00000000,0.16869953,3.04432810,0.00900725,0.02023793
-3.42471236,2.90971371,0.07703415,0.00000000,0.16272776,2.98319993,0.00839388,0.01962832
-3.41870935,2.85168434,0.07380267,0.00000000,0.15741258,2.92523999,0.00795102,0.01928657
-3.41270635,2.79821310,0.07089472,0.00000000,0.15278544,2.87141638,0.00768605,0.01922379
-3.40670335,2.75022914,0.06832584,0.00000000,0.14887639,2.82269060,0.00760581,0.01945038
-3.40070035,2.70865019,0.06611080,0.00000000,0.14571509,2.78001326,0.00771659,0.01997599
-3.39469735,2.67437644,0.06426375,0.00000000,0.14333148,2.74431740,0.00802414,0.02080947
-3.38869435,2.64828138,0.06279806,0.00000000,0.14175613,2.71650906,0.00853363,0.02195868
-3.38269135,2.63119934,0.06172612,0.00000000,0.14102000,2.69745460,0.00924948,0.02343024
-3.37668834,2.62390976,0.06105889,0.00000000,0.14115384,2.68796481,0.01017522,0.02522914
-3.37068534,2.62711837,0.06080538,0.00000000,0.14218706,2.68877608,0.01131321,0.02735832
-3.36468234,2.64143580,0.06097191,0.00000000,0.14414616,2.70052919,0.01266442,0.02981805
-3.35867934,2.66735466,0.06156141,0.00000000,0.14705294,2.72374649,0.01422803,0.03260538
-3.35267634,2.70522586,0.06257259,0.00000000,0.15092234,2.75880848,0.01600111,0.03571341
-3.34667334,2.75523564,0.06399926,0.00000000,0.15576036,2.80593105,0.01797826,0.03913069
-3.34067034,2.81738435,0.06582966,0.00000000,0.16156193,2.86514452,0.02015124,0.04284060
-3.33466733,2.89146837,0.06804599,0.00000000,0.16830899,2.93627568,0.02250870,0.04682077
-3.32866433,2.97706643,0.07062418,0.00000000,0.17596897,3.01893416,0.02503590,0.05104275
-3.32266133,3.07353111,0.07353379,0.00000000,0.18449369,3.11250386,0.02771452,0.05547173
-3.31665833,3.17998661,0.07673831,0.00000000,0.19381877,3.21614052,0.03052266,0.06006656
-3.31065533,3.29533317,0.08019564,0.00000000,0.20386377,3.32877567,0.03343483,0.06477993
-3.30465233,3.41825836,0.08385889,0.00000000,0.21453291,3.44912746,0.03642219,0.06955887
-3.29864932,3.54725538,0.08767736,0.00000000,0.22571648,3.57571809,0.03945282,0.07434551
-3.29264632,3.68064775,0.09159780,0.00000000,0.23729287,3.70689770,0.04249222,0.07907802
-3.28664332,3.81661989,0.09556576,0.00000000,0.24913116,3.84087392,0.04550393,0.08369195
-3.28064032,3.95325270,0.09952710,0.00000000,0.26109409,3.97574636,0.04845022,0.08812155
-3.27463732,4.08856297,0.10342941,0.00000000,0.27304150,4.10954497,0.05129290,0.09230152
-3.26863432,4.22054548,0.10722352,0.00000000,0.28483375,4.24027104,0.05399429,0.09616860
-3.26263132,4.34721634,0.11086480,0.00000000,0.29633527,4.36593970,0.05651811,0.09966340
-3.25662831,4.46665641,0.11431431,0.00000000,0.30741795,4.48462253,0.05883047,0.10273208
-3.25062531,4.57705332,0.11753971,0.00000000,0.31796416,4.59448918,0.06090079,0.10532799
-3.24462231,4.67674094,0.12051589,0.00000000,0.32786943,4.69384666,0.06270266,0.10741308
-3.23861931,4.76423516,0.12322529,0.00000000,0.33704446,4.78117530,0.06421461,0.10895909
-3.23261631,4.83826491,0.12565785,0.00000000,0.34541657,4.85516048,0.06542072,0.10994849
-3.22661331,4.89779779,0.12781068,0.00000000,0.35293043,4.91471918,0.06631107,0.11037499
-3.22061031,4.94205947,0.12968736,0.00000000,0.35954813,4.95902090,0.06688195,0.11024376
-3.21460730,4.97054655,0.13129705,0.00000000,0.36524850,4.98750223,0.06713594,0.10957127
-3.20860430,4.98303253,0.13265321,0.00000000,0.37002589,4.99987500,0.06708167,0.10838467
-3.20260130,4.97956687,0.13377236,0.00000000,0.37388840,4.99612761,0.06673347,0.10672094
-3.19659830,4.96046727,0.13467251,0.00000000,0.37685572,4.97651981,0.06611073,0.10462568
-3.19059530,4.92630541,0.13537178,0.00000000,0.37895673,4.94157090,0.06523710,0.10215162
-3.18459230,4.87788666,0.13588693,0.00000000,0.38022698,4.89204181,0.06413963,0.09935696
-3.17858929,4.81622441,0.13623208,0.00000000,0.38070618,4.82891163,0.06284771,0.09630360
-3.17258629,4.74250989,0.13641764,0.00000000,0.38043599,4.75334916,0.06139198,0.09305532
-3.16658329,4.65807826,0.13644952,0.00000000,0.37945802,4.66668049,0.05980330,0.08967594
-3.16058029,4.56437239,0.13632859,0.00000000,0.37781231,4.57035348,0.05811166,0.08622764
-3.15457729,4.46290515,0.13605058,0.00000000,0.37553632,4.46590045,0.05634529,0.08276939
-3.14857429,4.35522187,0.13560626,0.00000000,0.37266449,4.35490020,0.05452983,0.07935564
-3.14257129,4.24286392,0.13498203,0.00000000,0.36922830,4.23894067,0.05268768,0.07603522
-3.13656828,4.12733508,0.13416077,0.00000000,0.36525696,4.11958368,0.05083761,0.07285058
-3.13056528,4.01007151,0.13312303,0.00000000,0.36077852,3.99833291,0.04899445,0.06983728
-3.12456228,3.89241674,0.13184843,0.00000000,0.35582143,3.87660629,0.04716910,0.06702386
-3.11855928,3.77560234,0.13031712,0.00000000,0.35041635,3.75571391,0.04536871,0.06443196
-3.11255628,3.66073495,0.12851146,0.00000000,0.34459816,3.63684197,0.04359696,0.06207672
-3.10655328,3.54879009,0.12641751,0.00000000,0.33840802,3.52104345,0.04185462,0.05996744
-3.10055028,3.44061248,0.12402652,0.00000000,0.33189527,3.40923548,0.04014014,0.05810849
-3.09454727,3.33692286,0.12133622,0.00000000,0.32511916,3.30220322,0.03845028,0.05650031
-3.08854427,3.23833017,0.11835177,0.00000000,0.31815014,3.20060963,0.03678085,0.05514053
-3.08254127,3.14534850,0.11508651,0.00000000,0.31107080,3.10501019,0.03512742,0.05402521
-3.07653827,3.05841709,0.11156231,0.00000000,0.30397609,3.01587138,0.03348589,0.05315001
-3.07053527,2.97792213,0.10780949,0.00000000,0.29697310,2.93359136,0.03185312,0.05251129
-3.06453227,2.90421864,0.10386651,0.00000000,0.29018006,2.85852136,0.03022734,0.05210715
-3.05852926,2.83765071,0.09977914,0.00000000,0.28372474,2.79098601,0.02860846,0.05193831
-3.05252626,2.77856858,0.09559940,0.00000000,0.27774221,2.73130101,0.02699826,0.05200869
-3.04652326,2.72734115,0.09138425,0.00000000,0.27237199,2.67978688,0.02540042,0.05232589
-3.04052026,2.68436270,0.08719397,0.00000000,0.26775471,2.63677722,0.02382049,0.05290127
-3.03451726,2.65005317,0.08309046,0.00000000,0.26402832,2.60262109,0.02226558,0.05374985
-3.02851426,2.62485144,0.07913545,0.00000000,0.26132401,2.57767858,0.02074417,0.05488984
-3.02251126,2.60920182,0.07538866,0.00000000,0.25976194,2.56230998,0.01926566,0.05634190
-3.01650825,2.60353413,0.07190607,0.00000000,0.25944691,2.55685857,0.01784002,0.05812818
-3.01050525,2.60823837,0.06873830,0.00000000,0.26046414,2.56162825,0.01647726,0.06027103
-3.00450225,2.62363520,0.06592911,0.00000000,0.26287533,2.57685689,0.01518709,0.06279154
-2.99849925,2.64994399,0.06351415,0.00000000,0.26671509,2.60268720,0.01397842,0.06570799
-2.99249625,2.68725003,0.06152001,0.00000000,0.27198791,2.63913670,0.01285905,0.06903410
-2.98649325,2.73547305,0.05996344,0.00000000,0.27866584,2.68606878,0.01183532,0.07277733
-2.98049025,2.79433895,0.05885094,0.00000000,0.28668693,2.74316663,0.01091188,0.07693725
-2.97448724,2.86335651,0.05817858,0.00000000,0.29595464,2.80991194,0.01009152,0.08150404
-2.96848424,2.94180085,0.05793218,0.00000000,0.30633811,2.88556990,0.00937507,0.08645716
-2.96248124,3.02870499,0.05808767,0.00000000,0.31767360,2.96918177,0.00876137,0.09176442
-2.95647824,3.12286046,0.05861181,0.00000000,0.32976683,3.05956608,0.00824738,0.09738140
-2.95047524,3.22282755,0.05946306,0.00000000,0.34239649,3.15532891,0.00782821,0.10325124
-2.94447224,3.32695549,0.06059271,0.00000000,0.35531864,3.25488332,0.00749738,0.10930503
-2.93846923,3.43341191,0.06194619,0.00000000,0.36827201,3.35647768,0.00724702,0.11546268
-2.93246623,3.54022117,0.06346452,0.00000000,0.38098416,3.45823201,0.00706813,0.12163425
-2.92646323,3.64531002,0.06508588,0.00000000,0.39317809,3.55818116,0.00695087,0.12772189
-2.92046023,3.74655931,0.06674724,0.00000000,0.40457946,3.65432338,0.00688491,0.13362221
-2.91445723,3.84185963,0.06838606,0.00000000,0.41492389,3.74467238,0.00685972,0.13922902
-2.90845423,3.92916907,0.06994197,0.00000000,0.42396428,3.82731097,0.00686492,0.14443646
-2.90245123,4.00657065,0.07135839,0.00000000,0.43147790,3.90044426,0.00689059,0.14914225
-2.89644822,4.07232754,0.07258413,0.00000000,0.43727297,3.96245033,0.00692759,0.15325112
-2.89044522,4.12493370,0.07357476,0.00000000,0.44119448,4.01192639,0.00696780,0.15667808
-2.88444222,4.16315824,0.07429392,0.00000000,0.44312918,4.04772890,0.00700444,0.15935162
-2.87843922,4.18608178,0.07471438,0.00000000,0.44300938,4.06900590,0.00703222,0.16121647
-2.87243622,4.19312355,0.07481890,0.00000000,0.44081559,4.07522070,0.00704757,0.16223601
-2.86643322,4.18405834,0.07460086,0.00000000,0.43657784,4.06616613,0.00704876,0.16239407
-2.86043022,4.15902296,0.07406458,0.00000000,0.43037564,4.04196885,0.00703600,0.16169613
-2.85442721,4.11851200,0.07322546,0.00000000,0.42233663,4.00308416,0.00701148,0.16016977
-2.84842421,4.06336346,0.07210980,0.00000000,0.41263397,3.95028134,0.00697938,0.15786449
-2.84242121,3.99473501,0.07075438,0.00000000,0.40148262,3.88462072,0.00694585,0.15485073
-2.83641821,3.91407186,0.06920584,0.00000000,0.38913458,3.80742325,0.00691885,0.15121826
-2.83041521,3.82306768,0.06751982,0.00000000,0.37587332,3.72023399,0.00690810,0.14707398
-2.82441221,3.72361999,0.06575990,0.00000000,0.36200762,3.62478087,0.00692486,0.14253916
-2.81840920,3.61778157,0.06399642,0.00000000,0.34786494,3.52293012,0.00698168,0.13774625
-2.81240620,3.50770945,0.06230510,0.00000000,0.33378457,3.41663980,0.00709220,0.13283548
-2.80640320,3.39561282,0.06076559,0.00000000,0.32011071,3.30791264,0.00727078,0.12795122
-2.80040020,3.28370128,0.05945992,0.00000000,0.30718564,3.19874947,0.00753220,0.12323831
-2.79439720,3.17413449,0.05847091,0.00000000,0.29534309,3.09110409,0.00789127,0.11883847
-2.78839420,3.06897414,0.05788041,0.00000000,0.28490192,2.98684038,0.00836239,0.11488690
-2.78239120,2.97013900,0.05776766,0.00000000,0.27616020,2.88769244,0.00895912,0.11150912
-2.77638819,2.87936378,0.05820754,0.00000000,0.26938967,2.79522799,0.00969373,0.10881815
-2.77038519,2.79816201,0.05926881,0.00000000,0.26483069,2.71081575,0.01057666,0.10691210
-2.76438219,2.72779372,0.06101243,0.00000000,0.26268764,2.63559682,0.01161609,0.10587217
-2.75837919,2.66923795,0.06348985,0.00000000,0.26312484,2.57046062,0.01281738,0.10576105
-2.75237619,2.62317073,0.06674147,0.00000000,0.26626297,2.51602562,0.01418268,0.10662188
-2.74637319,2.58994890,0.07079512,0.00000000,0.27217609,2.47262525,0.01571049,0.10847748
-2.74037019,2.56960013,0.07566477,0.00000000,0.28088924,2.44029950,0.01739526,0.11133017
-2.73436718,2.56181976,0.08134944,0.00000000,0.29237675,2.41879249,0.01922720,0.11516194
-2.72836418,2.56597494,0.08783234,0.00000000,0.30656138,2.40755667,0.02119208,0.11993495
-2.72236118,2.58111637,0.09508036,0.00000000,0.32331418,2.40576387,0.02327123,0.12559249
-2.71635818,2.60599814,0.10304387,0.00000000,0.34245546,2.41232367,0.02544163,0.13206023
-2.71035518,2.63910568,0.11165703,0.00000000,0.36375670,2.42590895,0.02767628,0.13924783
-2.70435218,2.67869173,0.12083839,0.00000000,0.38694348,2.44498882,0.02994462,0.14705079
-2.69834917,2.72281993,0.13049205,0.00000000,0.41169968,2.46786827,0.03221320,0.15535257
-2.69234617,2.76941528,0.14050926,0.00000000,0.43767255,2.49273389,0.03444647,0.16402700
-2.68634317,2.81632020,0.15077037,0.00000000,0.46447896,2.51770468,0.03660782,0.17294082
-2.68034017,2.86135489,0.16114724,0.00000000,0.49171246,2.54088639,0.03866062,0.18195632
-2.67433717,2.90237995,0.17150598,0.00000000,0.51895113,2.56042781,0.04056943,0.19093419
-2.66833417,2.93735938,0.18170993,0.00000000,0.54576601,2.57457710,0.04230126,0.19973625
-2.66233117,2.96442152,0.19162283,0.00000000,0.57172976,2.58173594,0.04382683,0.20822824
-2.65632816,2.98191577,0.20111200,0.00000000,0.59642554,2.58050963,0.04512172,0.21628248
-2.65032516,2.98846278,0.21005160,0.00000000,0.61945561,2.56975093,0.04616754,0.22378039
-2.64432216,2.98299610,0.21832566,0.00000000,0.64044954,2.54859584,0.04695282,0.23061470
-2.63831916,2.96479352,0.22583096,0.00000000,0.65907180,2.51648986,0.04747378,0.23669153
-2.63231616,2.93349682,0.23247947,0.00000000,0.67502847,2.47320353,0.04773483,0.24193199
-2.62631316,2.88911913,0.23820056,0.00000000,0.68807289,2.41883655,0.04774877,0.24627354
-2.62031016,2.83203959,0.24294254,0.00000000,0.69801025,2.35381047,0.04753678,0.24967088
-2.61430715,2.76298564,0.24667388,0.00000000,0.70470085,2.27885018,0.04712795,0.25209653
-2.60830415,2.68300377,0.24938370,0.00000000,0.70806222,2.19495508,0.04655867,0.25354094
-2.60230115,2.59342008,0.25108183,0.00000000,0.70806981,2.10336148,0.04587161,0.25401225
