energy_ev,total_up,N_s_up,N_p_up,Na_s_up,Pd_p_up,Pd_d_up,S_s_up,S_p_up
-2.96848424,3.99256965,0.00826222,0.20335673,0.07434648,1.19587665,3.20246293,0.00167425,0.51481875
-2.96248124,3.99341658,0.00881367,0.20905391,0.07771245,1.22348392,3.18978584,0.00169867,0.51979397
-2.95647824,3.98503685,0.00937313,0.21422125,0.08090502,1.24801723,3.17001589,0.00172205,0.52337408
-2.95047524,3.96756805,0.00993456,0.21877496,0.08388426,1.26911623,3.14346326,0.00174361,0.52549797
-2.94447224,3.94127271,0.01049157,0.22263800,0.08661793,1.28646015,3.11052641,0.00176298,0.52612846
-2.93846923,3.90652249,0.01103756,0.22574139,0.08908199,1.29977040,3.07167660,0.00178017,0.52525045
-2.93246623,3.86378363,0.01156593,0.22802548,0.09126088,1.30881340,3.02744393,0.00179564,0.52286913
-2.92646323,3.81360431,0.01207020,0.22944122,0.09314748,1.31340354,2.97840543,0.00181029,0.51900822
-2.92046023,3.75660461,0.01254428,0.22995127,0.09474276,1.31340633,2.92517587,0.00182552,0.51370825
-2.91445723,3.69346922,0.01298266,0.22953101,0.09605513,1.30874138,2.86840143,0.00184316,0.50702519
-2.90845423,3.62494316,0.01338064,0.22816935,0.09709960,1.29938537,2.80875629,0.00186555,0.49902918
-2.90245123,3.55182999,0.01373453,0.22586936,0.09789665,1.28537458,2.74694192,0.00189547,0.48980358
-2.89644822,3.47499227,0.01404187,0.22264869,0.09847106,1.26680682,2.68368853,0.00193614,0.47944418
-2.89044522,3.39535338,0.01430153,0.21853962,0.09885058,1.24384271,2.61975818,0.00199117,0.46805867
-2.88444222,3.31389995,0.01451392,0.21358896,0.09906470,1.21670593,2.55594854,0.00206455,0.45576613
-2.87843922,3.23168394,0.01468099,0.20785751,0.09914337,1.18568228,2.49309653,0.00216051,0.44269662
-2.87243622,3.14982324,0.01480630,0.20141929,0.09911594,1.15111754,2.43208092,0.00228353,0.42899074
-2.86643322,3.06949986,0.01489500,0.19436042,0.09901027,1.11341384,2.37382278,0.00243819,0.41479895
-2.86043022,2.99195478,0.01495370,0.18677767,0.09885193,1.07302462,2.31928315,0.00262907,0.40028083
-2.85442721,2.91847868,0.01499034,0.17877681,0.09866377,1.03044810,2.26945698,0.00286067,0.38560387
-2.84842421,2.85039796,0.01501399,0.17047060,0.09846559,0.98621941,2.22536292,0.00313722,0.37094206
-2.84242121,2.78905564,0.01503454,0.16197667,0.09827400,0.94090137,2.18802864,0.00346257,0.35647393
-2.83641821,2.73578727,0.01506244,0.15341519,0.09810252,0.89507433,2.15847150,0.00384004,0.34238035
-2.83041521,2.69189191,0.01510830,0.14490645,0.09796168,0.84932507,2.13767488,0.00427225,0.32884171
-2.82441221,2.65859897,0.01518252,0.13656843,0.09785925,0.80423526,2.12656067,0.00476099,0.31603497
-2.81840920,2.63703160,0.01529487,0.12851440,0.09780045,0.76036967,2.12595859,0.00530704,0.30413018
-2.81240620,2.62816803,0.01545409,0.12085057,0.09778812,0.71826448,2.13657363,0.00591008,0.29328690
-2.80640320,2.63280215,0.01566753,0.11367394,0.09782289,0.67841617,2.15895259,0.00656854,0.28365049
-2.80040020,2.65150513,0.01594073,0.10707039,0.09790317,0.64127105,2.19345149,0.00727952,0.27534833
-2.79439720,2.68458965,0.01627716,0.10111295,0.09802512,0.60721607,2.24020514,0.00803875,0.26848624
-2.78839420,2.73207872,0.01667790,0.09586049,0.09818250,0.57657085,2.29910076,0.00884052,0.26314515
-2.78239120,2.79368083,0.01714154,0.09135664,0.09836653,0.54958144,2.36975701,0.00967778,0.25937814
-2.77638819,2.86877293,0.01766401,0.08762916,0.09856565,0.52641571,2.45151003,0.01054214,0.25720803
-2.77038519,2.95639271,0.01823860,0.08468961,0.09876533,0.50716077,2.54340761,0.01142400,0.25662562
-2.76438219,3.05524134,0.01885607,0.08253343,0.09894799,0.49182218,2.64421258,0.01231272,0.25758866
-2.75837919,3.16369705,0.01950484,0.08114036,0.09909299,0.48032518,2.75241584,0.01319683,0.26002169
-2.75237619,3.27984008,0.02017125,0.08047521,0.09917680,0.47251775,2.86625940,0.01406425,0.26381665
-2.74637319,3.40148853,0.02083996,0.08048896,0.09917332,0.46817550,2.98376902,0.01490257,0.26883448
-2.74037019,3.52624434,0.02149440,0.08112008,0.09905441,0.46700805,3.10279577,0.01569936,0.27490755
-2.73436718,3.65154829,0.02211726,0.08229613,0.09879064,0.46866700,3.22106537,0.01644248,0.28184296
-2.72836418,3.77474210,0.02269104,0.08393561,0.09835214,0.47275505,3.33623377,0.01712037,0.28942656
-2.72236118,3.89313574,0.02319866,0.08594986,0.09770966,0.47883601,3.44594701,0.01772238,0.29742774
-2.71635818,4.00407743,0.02362395,0.08824517,0.09683570,0.48644573,3.54790320,0.01823904,0.30560465
-2.71035518,4.10502397,0.02395223,0.09072489,0.09570560,0.49510325,3.63991435,0.01866228,0.31370989
-2.70435218,4.19360849,0.02417082,0.09329156,0.09429875,0.50432227,3.71996565,0.01898569,0.32149640
-2.69834917,4.26770340,0.02426937,0.09584910,0.09259952,0.51362242,3.78626988,0.01920465,0.32872343
-2.69234617,4.32547595,0.02424031,0.09830474,0.09059819,0.52254019,3.83731485,0.01931640,0.33516233
-2.68634317,4.36543436,0.02407896,0.10057104,0.08829159,0.53063909,3.87190207,0.01932013,0.34060211
-2.68034017,4.38646296,0.02378377,0.10256759,0.08568352,0.53751903,3.88917510,0.01921693,0.34485440
-2.67433717,4.38784498,0.02335624,0.10422255,0.08278486,0.54282442,3.88863673,0.01900974,0.34775788
-2.66833417,4.36927257,0.02280090,0.10547402,0.07961344,0.54625099,3.87015434,0.01870320,0.34918184
-2.66233117,4.33084361,0.02212506,0.10627102,0.07619364,0.54755110,3.83395356,0.01830348,0.34902892
-2.65632816,4.27304620,0.02133857,0.10657432,0.07255565,0.54653742,3.78060073,0.01781809,0.34723683
-2.65032516,4.19673139,0.02045340,0.10635684,0.06873463,0.54308486,3.71097522,0.01725563,0.34377912
-2.64432216,4.10307600,0.01948330,0.10560383,0.06476962,0.53713094,3.62623294,0.01662551,0.33866485
-2.63831916,3.99353702,0.01844327,0.10431270,0.06070231,0.52867429,3.52776294,0.01593776,0.33193738
-2.63231616,3.86979998,0.01734911,0.10249254,0.05657587,0.51777176,3.41713910,0.01520268,0.32367217
-2.62631316,3.73372354,0.01621695,0.10016344,0.05243360,0.50453401,3.29606898,0.01443067,0.31397384
-2.62031016,3.58728249,0.01506280,0.09735546,0.04831783,0.48911985,3.16634211,0.01363194,0.30297245
-2.61430715,3.43251175,0.01390209,0.09410746,0.04426875,0.47172964,3.02977987,0.01281635,0.29081936
-2.60830415,3.27145331,0.01274936,0.09046573,0.04032348,0.45259790,2.88818868,0.01199323,0.27768263
-2.60230115,3.10610800,0.01161789,0.08648252,0.03651531,0.43198544,2.74331840,0.01117121,0.26374229
-2.59629815,2.93839374,0.01051950,0.08221446,0.03287308,0.41017138,2.59682710,0.01035815,0.24918555
-2.59029515,2.77011134,0.00946436,0.07772103,0.02942083,0.38744511,2.45025316,0.00956104,0.23420217
-2.58429215,2.60291846,0.00846089,0.07306297,0.02617757,0.36409878,2.30499525,0.00878595,0.21898009
-2.57828914,2.43831223,0.00751570,0.06830082,0.02315732,0.34042023,2.16230026,0.00803805,0.20370152
-2.57228614,2.27762017,0.00663367,0.06349359,0.02036926,0.31668673,2.02325890,0.00732157,0.18853954
-2.56628314,2.12199888,0.00581796,0.05869750,0.01781804,0.29315965,1.88880834,0.00663989,0.17365528
-2.56028014,1.97243982,0.00507017,0.05396501,0.01550424,0.27008010,1.75974092,0.00599553,0.15919570
-2.55427714,1.82978068,0.00439048,0.04934393,0.01342485,0.24766566,1.63671771,0.00539025,0.14529212
-2.54827414,1.69472133,0.00377784,0.04487681,0.01157385,0.22610818,1.52028574,0.00482508,0.13205932
-2.54227114,1.56784262,0.00323015,0.04060051,0.00994282,0.20557250,1.41089729,0.00430046,0.11959518
-2.53626813,1.44962668,0.00274446,0.03654599,0.00852149,0.18619622,1.30892988,0.00381624,0.10798096
-2.53026513,1.34047716,0.00231714,0.03273819,0.00729836,0.16809016,1.21470569,0.00337182,0.09728189
-2.52426213,1.24073810,0.00194414,0.02919625,0.00626117,0.15133960,1.12850901,0.00296616,0.08754824
-2.51825913,1.15071024,0.00162104,0.02593369,0.00539739,0.13600592,1.05060079,0.00259793,0.07881648
-2.51225613,1.07066369,0.00134334,0.02295880,0.00469458,0.12212868,0.98122938,0.00226551,0.07111068
-2.50625313,1.00084644,0.00110646,0.02027511,0.00414071,0.10972783,0.92063690,0.00196708,0.06444387
-2.50025013,0.94148795,0.00090596,0.01788190,0.00372440,0.09880605,0.86906086,0.00170066,0.05881942
-2.49424712,0.89279795,0.00073753,0.01577471,0.00343502,0.08935090,0.82673100,0.00146420,0.05423216
-2.48824412,0.85496029,0.00059714,0.01394589,0.00326281,0.08133689,0.79386154,0.00125556,0.05066942
-2.48224112,0.82812234,0.00048104,0.01238517,0.00319885,0.07472723,0.77063921,0.00107260,0.04811172
-2.47623812,0.81238063,0.00038578,0.01108005,0.00323500,0.06947531,0.75720782,0.00091317,0.04653328
-2.47023512,0.80776338,0.00030829,0.01001635,0.00336383,0.06552576,0.75365020,0.00077520,0.04590222
-2.46423212,0.81421115,0.00024578,0.00917850,0.00357839,0.06281531,0.75996845,0.00065664,0.04618052
-2.45822911,0.83155674,0.00019583,0.00854990,0.00387213,0.06127328,0.77606381,0.00055554,0.04732381
-2.45222611,0.85950555,0.00015631,0.00811320,0.00423863,0.06082182,0.80171722,0.00047006,0.04928103
-2.44622311,0.89761797,0.00012540,0.00785048,0.00467149,0.06137609,0.83657191,0.00039844,0.05199397
-2.44022011,0.94529480,0.00010152,0.00774344,0.00516410,0.06284421,0.88011928,0.00033905,0.05539695
-2.43421711,1.00176732,0.00008335,0.00777350,0.00570951,0.06512741,0.93168910,0.00029038,0.05941646
-2.42821411,1.06609274,0.00006978,0.00792197,0.00630033,0.06812014,0.99044511,0.00025102,0.06397115
-2.42221111,1.13715631,0.00005988,0.00817006,0.00692863,0.07171045,1.05538688,0.00021971,0.06897195
-2.41620810,1.21368037,0.00005287,0.00849907,0.00758595,0.07578062,1.12535832,0.00019528,0.07432263
-2.41020510,1.29424088,0.00004812,0.00889042,0.00826329,0.08020813,1.19906321,0.00017669,0.07992069
-2.40420210,1.37729122,0.00004511,0.00932583,0.00895121,0.08486694,1.27508755,0.00016300,0.08565861
-2.39819910,1.46119290,0.00004343,0.00978747,0.00963995,0.08962916,1.35192841,0.00015338,0.09142558
-2.39219610,1.54425222,0.00004272,0.01025809,0.01031959,0.09436707,1.42802829,0.00014709,0.09710947
-2.38619310,1.62476178,0.00004272,0.01072126,0.01098029,0.09895535,1.50181394,0.00014350,0.10259920
-2.38019010,1.70104518,0.00004320,0.01116160,0.01161250,0.10327366,1.57173818,0.00014203,0.10778725
-2.37418709,1.77150314,0.00004397,0.01156499,0.01220719,0.10720919,1.63632295,0.00014221,0.11257233
-2.36818409,1.83465904,0.00004490,0.01191879,0.01275614,0.11065936,1.69420182,0.00014363,0.11686198
-2.36218109,1.88920190,0.00004589,0.01221213,0.01325214,0.11353428,1.74416002,0.00014593,0.12057508
-2.35617809,1.93402461,0.00004683,0.01243607,0.01368922,0.11575916,1.78517013,0.00014882,0.12364408
-2.35017509,1.96825588,0.00004767,0.01258381,0.01406285,0.11727621,1.81642178,0.00015209,0.12601685
-2.34417209,1.99128406,0.00004836,0.01265084,0.01437002,0.11804625,1.83734388,0.00015553,0.12765806
-2.33816908,2.00277193,0.00004888,0.01263504,0.01460939,0.11804977,1.84761839,0.00015902,0.12855003
-2.33216608,2.00266158,0.00004919,0.01253673,0.01478130,0.11728739,1.84718492,0.00016244,0.12869290
-2.32616308,1.99116936,0.00004930,0.01235865,0.01488773,0.11577986,1.83623598,0.00016575,0.12810427
-2.32016008,1.96877102,0.00004922,0.01210596,0.01493228,0.11356737,1.81520334,0.00016890,0.12681824
-2.31415708,1.93617820,0.00004895,0.01178610,0.01492005,0.11070848,1.78473608,0.00017191,0.12488382
-2.30815408,1.89430730,0.00004852,0.01140866,0.01485751,0.10727848,1.74567171,0.00017481,0.12236299
-2.30215108,1.84424247,0.00004796,0.01098520,0.01475237,0.10336745,1.69900182,0.00017765,0.11932834
-2.29614807,1.78719485,0.00004730,0.01052909,0.01461340,0.09907810,1.64583406,0.00018054,0.11586047
-2.29014507,1.72445978,0.00004659,0.01005526,0.01445029,0.09452342,1.58735243,0.00018359,0.11204535
-2.28414207,1.65737444,0.00004586,0.00958004,0.01427355,0.08982435,1.52477771,0.00018697,0.10797162
-2.27813907,1.58727763,0.00004517,0.00912095,0.01409436,0.08510751,1.45933000,0.00019086,0.10372814
-2.27213607,1.51547346,0.00004457,0.00869651,0.01392451,0.08050316,1.39219477,0.00019549,0.09940175
-2.26613307,1.44320042,0.00004412,0.00832612,0.01377634,0.07614342,1.32449398,0.00020114,0.09507540
-2.26013007,1.37160679,0.00004387,0.00802994,0.01366275,0.07216070,1.25726293,0.00020811,0.09082668
-2.25412706,1.30173280,0.00004390,0.00782872,0.01359716,0.06868661,1.19143359,0.00021678,0.08672680
-2.24812406,1.23449986,0.00004425,0.00774380,0.01359354,0.06585101,1.12782435,0.00022759,0.08284005
-2.24212106,1.17070627,0.00004501,0.00779697,0.01366641,0.06378150,1.06713604,0.00024101,0.07922361
-2.23611806,1.11102891,0.00004625,0.00801045,0.01383083,0.06260294,1.00995344,0.00025761,0.07592777
-2.23011506,1.05602975,0.00004803,0.00840675,0.01410238,0.06243731,0.95675148,0.00027802,0.07299646
-2.22411206,1.00616600,0.00005045,0.00900862,0.01449704,0.06340343,0.90790507,0.00030297,0.07046795
-2.21810905,0.96180267,0.00005358,0.00983885,0.01503105,0.06561676,0.86370112,0.00033324,0.06837572
-2.21210605,0.92322609,0.00005751,0.01092019,0.01572073,0.06918904,0.82435184,0.00036975,0.06674930
-2.20610305,0.89065720,0.00006232,0.01227503,0.01658218,0.07422773,0.79000790,0.00041351,0.06561517
-2.20010005,0.86426359,0.00006810,0.01392521,0.01763096,0.08083522,0.76077072,0.00046564,0.06499743
-2.19409705,0.84416949,0.00007495,0.01589170,0.01888166,0.08910781,0.73670281,0.00052740,0.06491840
-2.18809405,0.83046311,0.00008296,0.01819426,0.02034752,0.09913436,0.71783591,0.00060023,0.06539900
-2.18209105,0.82320116,0.00009223,0.02085113,0.02203993,0.11099477,0.70417648,0.00068571,0.06645892
-2.17608804,0.82241053,0.00010284,0.02387863,0.02396806,0.12475831,0.69570856,0.00078565,0.06811664
-2.17008504,0.82808765,0.00011491,0.02729089,0.02613840,0.14048182,0.69239429,0.00090212,0.07038925
-2.16408204,0.84019576,0.00012853,0.03109952,0.02855451,0.15820796,0.69417244,0.00103746,0.07329221
-2.15807904,0.85866108,0.00014381,0.03531344,0.03121678,0.17796352,0.70095557,0.00119436,0.07683900
-2.15207604,0.88336846,0.00016087,0.03993868,0.03412243,0.19975803,0.71262640,0.00137587,0.08104077
-2.14607304,0.91415735,0.00017983,0.04497837,0.03726558,0.22358264,0.72903418,0.00158552,0.08590609
-2.14007004,0.95081882,0.00020084,0.05043275,0.04063754,0.24940927,0.74999159,0.00182731,0.09144063
-2.13406703,0.99309415,0.00022405,0.05629932,0.04422736,0.27719036,0.77527282,0.00210580,0.09764714
-2.12806403,1.04067546,0.00024963,0.06257305,0.04802248,0.30685885,0.80461308,0.00242612,0.10452537
-2.12206103,1.09320849,0.00027777,0.06924660,0.05200956,0.33832863,0.83770995,0.00279402,0.11207218
-2.11605803,1.15029753,0.00030869,0.07631067,0.05617551,0.37149528,0.87422653,0.00321587,0.12028168
-2.11005503,1.21151224,0.00034262,0.08375421,0.06050853,0.40623702,0.91379627,0.00369863,0.12914543
-2.10405203,1.27639589,0.00037982,0.09156468,0.06499927,0.44241578,0.95602920,0.00424983,0.13865255
-2.09804902,1.34447434,0.00042055,0.09972816,0.06964188,0.47987822,1.00051917,0.00487744,0.14878980
-2.09204602,1.41526516,0.00046508,0.10822933,0.07443501,0.51845659,1.04685153,0.00558976,0.15954141
-2.08604302,1.48828611,0.00051370,0.11705130,0.07938260,0.55796942,1.09461071,0.00639523,0.17088876
-2.08004002,1.56306222,0.00056664,0.12617523,0.08449451,0.59822178,1.14338721,0.00730224,0.18280975
-2.07403702,1.63913099,0.00062414,0.13557978,0.08978670,0.63900531,1.19278336,0.00831882,0.19527789
-2.06803402,1.71604511,0.00068638,0.14524039,0.09528118,0.68009783,1.24241765,0.00945234,0.20826116
-2.06203102,1.79337277,0.00075346,0.15512834,0.10100550,0.72126279,1.29192722,0.01070918,0.22172052
-2.05602801,1.87069516,0.00082539,0.16520984,0.10699183,0.76224854,1.34096852,0.01209434,0.23560839
-2.05002501,1.94760185,0.00090209,0.17544494,0.11327567,0.80278780,1.38921615,0.01361105,0.24986690
-2.04402201,2.02368422,0.00098334,0.18578664,0.11989410,0.84259727,1.43636020,0.01526043,0.26442634
-2.03801901,2.09852768,0.00106877,0.19617997,0.12688377,0.88137786,1.48210237,0.01704105,0.27920370
-2.03201601,2.17170363,0.00115786,0.20656148,0.13427855,0.91881572,1.52615140,0.01894869,0.29410156
-2.02601301,2.24276181,0.00124993,0.21685886,0.14210709,0.95458407,1.56821840,0.02097602,0.30900750
-2.02001001,2.31122413,0.00134410,0.22699112,0.15039021,0.98834631,1.60801262,0.02311241,0.32379407
-2.01400700,2.37658065,0.00143938,0.23686909,0.15913834,1.01976027,1.64523812,0.02534386,0.33831956
-2.00800400,2.43828845,0.00153460,0.24639647,0.16834920,1.04848364,1.67959193,0.02765296,0.35242943
-2.00200100,2.49577384,0.00162845,0.25547132,0.17800561,1.07418062,1.71076398,0.03001904,0.36595869
-1.99599800,2.54843817,0.00171957,0.26398811,0.18807384,1.09652945,1.73843891,0.03241839,0.37873497
-1.98999500,2.59566720,0.00180651,0.27184005,0.19850232,1.11523072,1.76230004,0.03482463,0.39058239
-1.98399200,2.63684381,0.00188780,0.27892185,0.20922102,1.13001603,1.78203514,0.03720916,0.40132593
-1.97798899,2.67136347,0.00196201,0.28513268,0.22014142,1.14065666,1.79734388,0.03954175,0.41079639
-1.97198599,2.69865183,0.00202780,0.29037922,0.23115725,1.14697184,1.80794656,0.04179120,0.41883544
-1.96598299,2.71818360,0.00208394,0.29457872,0.24214590,1.14883617,1.81359362,0.04392610,0.42530082
-1.95997999,2.72950175,0.00212940,0.29766187,0.25297053,1.14618594,1.81407544,0.04591556,0.43007128
-1.95397699,2.73223600,0.00216336,0.29957540,0.26348290,1.13902380,1.80923190,0.04773008,0.43305117
-1.94797399,2.72611996,0.00218527,0.30028429,0.27352682,1.12742179,1.79896112,0.04934229,0.43417437
-1.94197099,2.71100577,0.00219487,0.29977348,0.28294205,1.11152234,1.78322702,0.05072772,0.43340745
-1.93596798,2.68687583,0.00219223,0.29804904,0.29156872,1.09153731,1.76206526,0.05186556,0.43075191
-1.92996498,2.65385099,0.00217773,0.29513871,0.29925191,1.06774508,1.73558731,0.05273918,0.42624540
-1.92396198,2.61219496,0.00215208,0.29109188,0.30584640,1.04048581,1.70398246,0.05333675,0.41996190
-1.91795898,2.56231464,0.00211629,0.28597893,0.31122133,1.01015504,1.66751773,0.05365154,0.41201084
-1.91195598,2.50475669,0.00207168,0.27989002,0.31526462,0.97719602,1.62653568,0.05368220,0.40253519
-1.90595298,2.44020015,0.00201982,0.27293343,0.31788699,0.94209091,1.58145022,0.05343290,0.39170864
-1.89994997,2.36944572,0.00196246,0.26523338,0.31902536,0.90535136,1.53274056,0.05291323,0.37973195
-1.89394697,2.29340190,0.00190156,0.25692760,0.31864555,0.86750865,1.48094358,0.05213805,0.36682869
-1.88794397,2.21306843,0.00183915,0.24816449,0.31674407,0.82910381,1.42664472,0.05112711,0.35324034
-1.88194097,2.12951760,0.00177729,0.23910028,0.31334893,0.79067785,1.37046777,0.04990465,0.33922114
-1.87593797,2.04387378,0.00171807,0.22989585,0.30851950,0.75276251,1.31306368,0.04849872,0.32503261
-1.86993497,1.95729179,0.00166344,0.22071375,0.30234523,0.71587156,1.25509873,0.04694058,0.31093812
-1.86393197,1.87093450,0.00161526,0.21171499,0.29494339,0.68049290,1.19724233,0.04526388,0.29719740
-1.85792896,1.78595025,0.00157516,0.20305616,0.28645590,0.64708145,1.14015453,0.04350383,0.28406135
-1.85192596,1.70345056,0.00154452,0.19488650,0.27704524,0.61605303,1.08447382,0.04169635,0.27176714
-1.84592296,1.62448868,0.00152447,0.18734528,0.26688976,0.58777927,1.03080522,0.03987724,0.26053365
-1.83991996,1.55003955,0.00151577,0.18055938,0.25617850,0.56258351,0.97970916,0.03808124,0.25055755
-1.83391696,1.48098170,0.00151885,0.17464122,0.24510570,0.54073788,0.93169138,0.03634134,0.24200993
-1.82791396,1.41808172,0.00153378,0.16968702,0.23386536,0.52246156,0.88719423,0.03468797,0.23503355
-1.82191096,1.36198184,0.00156026,0.16577555,0.22264587,0.50792024,0.84658966,0.03314838,0.22974099
-1.81590795,1.31319115,0.00159761,0.16296729,0.21162520,0.49722694,0.81017427,0.03174618,0.22621353
-1.80990495,1.27208078,0.00164483,0.16130419,0.20096659,0.49044412,0.77816658,0.03050089,0.22450094
-1.80390195,1.23888366,0.00170057,0.16081001,0.19081512,0.48758716,0.75070682,0.02942776,0.22462219
-1.79789895,1.21369862,0.00176325,0.16149122,0.18129517,0.48862912,0.72785928,0.02853769,0.22656702
-1.79189595,1.19649918,0.00183101,0.16333852,0.17250885,0.49350670,0.70961710,0.02783729,0.23029847
-1.78589295,1.18714655,0.00190185,0.16632896,0.16453549,0.50212729,0.69590962,0.02732916,0.23575619
-1.77988994,1.18540646,0.00197364,0.17042851,0.15743214,0.51437668,0.68661170,0.02701227,0.24286049
-1.77388694,1.19096903,0.00204421,0.17559512,0.15123497,0.53012733,0.68155482,0.02688245,0.25151689
-1.76788394,1.20347090,0.00211141,0.18178202,0.14596144,0.54924659,0.68053923,0.02693302,0.26162117
-1.76188094,1.22251824,0.00217319,0.18894112,0.14161311,0.57160449,0.68334674,0.02715548,0.27306446
-1.75587794,1.24770962,0.00222766,0.19702644,0.13817888,0.59708062,0.68975313,0.02754020,0.28573829
-1.74987494,1.27865729,0.00227314,0.20599719,0.13563837,0.62556953,0.69953974,0.02807718,0.29953918
-1.74387194,1.31500557,0.00230823,0.21582044,0.13396529,0.65698424,0.71250334,0.02875665,0.31437270
-1.73786893,1.35644510,0.00233187,0.22647307,0.13313059,0.69125735,0.72846369,0.02956971,0.33015645
-1.73186593,1.40272201,0.00234333,0.23794293,0.13310505,0.72833964,0.74726820,0.03050876,0.34682199
-1.72586293,1.45364118,0.00234225,0.25022902,0.13386132,0.76819581,0.76879344,0.03156782,0.36431543
-1.71985993,1.50906307,0.00232867,0.26334055,0.13537515,0.81079751,0.79294319,0.03274267,0.38259657
-1.71385693,1.56889433,0.00230298,0.27729499,0.13762577,0.85611384,0.81964316,0.03403077,0.40163655
-1.70785393,1.63307231,0.00226592,0.29211499,0.14059545,0.90409972,0.84883256,0.03543102,0.42141416
-1.70185093,1.70154442,0.00221855,0.30782444,0.14426821,0.95468275,0.88045315,0.03694332,0.44191088
-1.69584792,1.77424345,0.00216220,0.32444369,0.14862779,1.00774925,0.91443634,0.03856800,0.46310498
-1.68984492,1.85106044,0.00209840,0.34198435,0.15365505,1.06313043,0.95068924,0.04030505,0.48496494
-1.68384192,1.93181683,0.00202885,0.36044380,0.15932500,1.12058964,0.98908064,0.04215331,0.50744265
-1.67783892,2.01623772,0.00195531,0.37979986,0.16560370,1.17981152,1.02942795,0.04410966,0.53046681
-1.67183592,2.10392838,0.00187959,0.40000588,0.17244518,1.24039421,1.07148604,0.04616815,0.55393699
-1.66583292,2.19435558,0.00180346,0.42098668,0.17978879,1.30184514,1.11493902,0.04831928,0.57771882
-1.65982991,2.28683554,0.00172859,0.44263551,0.18755709,1.36358124,1.15939559,0.05054940,0.60164069
-1.65382691,2.38052968,0.00165649,0.46481243,0.19565461,1.42493376,1.20438863,0.05284027,0.62549227
-1.64782391,2.47444887,0.00158851,0.48734419,0.20396749,1.48515804,1.24937931,0.05516896,0.64902522
-1.64182091,2.56746672,0.00152577,0.51002575,0.21236432,1.54344785,1.29376576,0.05750785,0.67195598
-1.63581791,2.65834146,0.00146916,0.53262345,0.22069807,1.59895405,1.33689606,0.05982510,0.69397091
-1.62981491,2.74574578,0.00141934,0.55487968,0.22880918,1.65080671,1.37808498,0.06208524,0.71473342
-1.62381191,2.82830321,0.00137673,0.57651900,0.23652968,1.69813986,1.41663375,0.06425013,0.73389299
-1.61780890,2.90462957,0.00134154,0.59725524,0.24368819,1.74011773,1.45185190,0.06628012,0.75109561
-1.61180590,2.97337723,0.00131378,0.61679941,0.25011561,1.77596125,1.48307997,0.06813533,0.76599519
-1.60580290,3.03328018,0.00129333,0.63486803,0.25565117,1.80497355,1.50971203,0.06977714,0.77826551
-1.59979990,3.08319754,0.00127991,0.65119139,0.26014862,1.82656336,1.53121678,0.07116963,0.78761201
-1.59379690,3.12215331,0.00127323,0.66552138,0.26348218,1.84026506,1.54715609,0.07228104,0.79378293
-1.58779390,3.14937053,0.00127292,0.67763861,0.26555194,1.84575460,1.55720022,0.07308512,0.79657928
-1.58179090,3.16429809,0.00127868,0.68735843,0.26628846,1.84286054,1.56113882,0.07356225,0.79586314
-1.57578789,3.16662908,0.00129025,0.69453561,0.26565626,1.83156980,1.55888729,0.07370035,0.79156386
-1.56978489,3.15630997,0.00130748,0.69906757,0.26365603,1.81202799,1.55048832,0.07349550,0.78368203
-1.56378189,3.13354040,0.00133039,0.70089606,0.26032543,1.78453444,1.53610869,0.07295222,0.77229089
-1.55777889,3.09876398,0.00135916,0.70000737,0.25573843,1.74953235,1.51603156,0.07208340,0.75753527
-1.55177589,3.05265070,0.00139416,0.69643114,0.25000310,1.70759453,1.49064491,0.07090994,0.73962806
-1.54577289,2.99607245,0.00143600,0.69023791,0.24325811,1.65940576,1.46042684,0.06945997,0.71884455
-1.53976988,2.93007278,0.00148549,0.68153574,0.23566797,1.60574241,1.42592853,0.06776794,0.69551469
-1.53376688,2.85583282,0.00154368,0.67046611,0.22741724,1.54745044,1.38775589,0.06587334,0.67001403
-1.52776388,2.77463500,0.00161182,0.65719938,0.21870403,1.48542267,1.34655070,0.06381931,0.64275328
-1.52176088,2.68782632,0.00169137,0.64193009,0.20973300,1.42057627,1.30297226,0.06165118,0.61416749
-1.51575788,2.59678278,0.00178396,0.62487230,0.20070827,1.35383130,1.25768022,0.05941492,0.58470480
-1.50975488,2.50287632,0.00189140,0.60625530,0.19182639,1.28609091,1.21131918,0.05715564,0.55481563
-1.50375188,2.40744543,0.00201561,0.58631965,0.18326983,1.21822393,1.16450571,0.05491622,0.52494240
-1.49774887,2.31177015,0.00215861,0.56531372,0.17520114,1.15105006,1.11781782,0.05273603,0.49551034
-1.49174587,2.21705203,0.00232247,0.54349087,0.16775798,1.08532801,1.07178719,0.05064990,0.46691956
-1.48574287,2.12439910,0.00250932,0.52110703,0.16104934,1.02174660,1.02689396,0.04868726,0.43953859
-1.47973987,2.03481575,0.00272123,0.49841871,0.15515286,0.96091888,0.98356399,0.04687160,0.41369956
-1.47373687,1.94919721,0.00296027,0.47568140,0.15011343,0.90337888,0.94216814,0.04522009,0.38969499
-1.46773387,1.86832777,0.00322838,0.45314804,0.14594313,0.84958099,0.90302334,0.04374351,0.36777613
-1.46173087,1.79288243,0.00352738,0.43106765,0.14262229,0.79990133,0.86639482,0.04244636,0.34815284
-1.45572786,1.72343069,0.00385891,0.40968372,0.14010172,0.75464098,0.83249922,0.04132727,0.33099464
