energy_ev,total_up,In_p_up,In_d_up,Se_s_up,Se_p_up,Zn_p_up,Zn_d_up
-4.30115058,2.96305844,0.70141772,0.00508556,0.08664775,1.36704114,2.30393717,0.05503355
-4.29514757,3.12815932,0.74110932,0.00537908,0.09425710,1.43937655,2.42292658,0.05794824
-4.28914457,3.28972971,0.77880031,0.00567669,0.10211664,1.50986743,2.53676651,0.06081258
-4.28314157,3.44613861,0.81400698,0.00597491,0.11016613,1.57783356,2.64424614,0.06359797
-4.27713857,3.59578444,0.84627926,0.00627023,0.11833548,1.64259871,2.74420956,0.06627582
-4.27113557,3.73713062,0.87521355,0.00655923,0.12654509,1.70350366,2.83558232,0.06881812
-4.26513257,3.86874009,0.90046427,0.00683866,0.13470656,1.75991979,2.91739696,0.07119803
-4.25912956,3.98930771,0.92175377,0.00710551,0.14272394,1.81126286,2.98881692,0.07339046
-4.25312656,4.09768928,0.93887988,0.00735712,0.15049526,1.85700680,3.04915777,0.07537260
-4.24712356,4.19292623,0.95172094,0.00759120,0.15791450,1.89669678,3.09790508,0.07712442
-4.24112056,4.27426523,0.96023791,0.00780589,0.16487397,1.92996152,3.13472800,0.07862913
-4.23511756,4.34117205,0.96447358,0.00799973,0.17126685,1.95652396,3.15948830,0.07987354
-4.22911456,4.39333934,0.96454896,0.00817171,0.17699004,1.97621018,3.17224410,0.08084832
-4.22311156,4.43068824,0.96065687,0.00832123,0.18194705,1.98895593,3.17324839,0.08154821
-4.21710855,4.45336390,0.95305343,0.00844806,0.18605091,1.99481051,3.16294212,0.08197212
-4.21110555,4.46172538,0.94204760,0.00855228,0.18922691,1.99393756,3.14194210,0.08212308
-4.20510255,4.45633032,0.92798952,0.00863429,0.19141510,1.98661271,3.11102413,0.08200813
-4.19909955,4.43791536,0.91125822,0.00869469,0.19257244,1.97321787,3.07110195,0.08163811
-4.19309655,4.40737280,0.89224925,0.00873426,0.19267446,1.95423219,3.02320262,0.08102732
-4.18709355,4.36572473,0.87136288,0.00875393,0.19171634,1.93021999,2.96843922,0.08019311
-4.18109055,4.31409531,0.84899335,0.00875470,0.18971341,1.90181581,2.90798186,0.07915544
-4.17508754,4.25368224,0.82551955,0.00873764,0.18670099,1.86970710,2.84302781,0.07793627
-4.16908454,4.18572816,0.80129743,0.00870386,0.18273350,1.83461522,2.77477180,0.07655907
-4.16308154,4.11149277,0.77665431,0.00865447,0.17788305,1.79727528,2.70437748,0.07504813
-4.15707854,4.03222639,0.75188508,0.00859062,0.17223737,1.75841560,2.63295070,0.07342803
-4.15107554,3.94914534,0.72725017,0.00851347,0.16589724,1.71873765,2.56151559,0.07172298
-4.14507254,3.86340977,0.70297509,0.00842421,0.15897355,1.67889723,2.49099395,0.06995632
-4.13906953,3.77610416,0.67925131,0.00832403,0.15158408,1.63948747,2.42218852,0.06814997
-4.13306653,3.68822069,0.65623802,0.00821416,0.14385013,1.60102456,2.35577042,0.06632403
-4.12706353,3.60064582,0.63406452,0.00809587,0.13589308,1.56393653,2.29227113,0.06449637
-4.12106053,3.51414989,0.61283283,0.00797044,0.12783122,1.52855553,2.23207881,0.06268243
-4.11505753,3.42938008,0.59262034,0.00783915,0.11977661,1.49511382,2.17543912,0.06089498
-4.10905453,3.34685641,0.57348209,0.00770327,0.11183250,1.46374358,2.12246016,0.05914408
-4.10305153,3.26697088,0.55545269,0.00756404,0.10409103,1.43448020,2.07312119,0.05743708
-4.09704852,3.18998960,0.53854772,0.00742263,0.09663150,1.40726901,2.02728475,0.05577875
-4.09104552,3.11605768,0.52276467,0.00728008,0.08951920,1.38197473,1.98471148,0.05417146
-4.08504252,3.04520669,0.50808347,0.00713733,0.08280475,1.35839327,1.94507715,0.05261542
-4.07903952,2.97736441,0.49446674,0.00699511,0.07652401,1.33626517,1.90799117,0.05110903
-4.07303652,2.91236665,0.48186004,0.00685400,0.07069850,1.31529003,1.87301590,0.04964917
-4.06703352,2.84997060,0.47019221,0.00671431,0.06533627,1.29514116,1.83968606,0.04823162
-4.06103052,2.78986949,0.45937594,0.00657615,0.06043316,1.27548005,1.80752770,0.04685142
-4.05502751,2.73170800,0.44930897,0.00643940,0.05597439,1.25596979,1.77607592,0.04550320
-4.04902451,2.67509808,0.43987574,0.00630369,0.05193632,1.23628734,1.74489103,0.04418154
-4.04302151,2.61963463,0.43094974,0.00616850,0.04828839,1.21613394,1.71357257,0.04288125
-4.03701851,2.56491070,0.42239652,0.00603309,0.04499504,1.19524383,1.68177087,0.04159760
-4.03101551,2.51053172,0.41407724,0.00589665,0.04201766,1.17339080,1.64919594,0.04032654
-4.02501251,2.45612840,0.40585266,0.00575826,0.03931639,1.15039292,1.61562357,0.03906483
-4.01900950,2.40136798,0.39758745,0.00561700,0.03685169,1.12611532,1.58089850,0.03781009
-4.01300650,2.34596363,0.38915453,0.00547196,0.03458577,1.10047129,1.54493498,0.03656085
-4.00700350,2.28968172,0.38043919,0.00532233,0.03248376,1.07342198,1.50771469,0.03531653
-4.00100050,2.23234696,0.37134294,0.00516746,0.03051451,1.04497481,1.46928237,0.03407740
-3.99499750,2.17384532,0.36178665,0.00500685,0.02865125,1.01518101,1.42973957,0.03284444
-3.98899450,2.11412481,0.35171294,0.00484021,0.02687187,0.98413233,1.38923680,0.03161929
-3.98299150,2.05319428,0.34108774,0.00466753,0.02515903,0.95195733,1.34796462,0.03040408
-3.97698849,1.99112039,0.32990077,0.00448901,0.02350000,0.91881725,1.30614400,0.02920132
-3.97098549,1.92802298,0.31816513,0.00430512,0.02188634,0.88490166,1.26401647,0.02801378
-3.96498249,1.86406926,0.30591587,0.00411656,0.02031347,0.85042392,1.22183456,0.02684436
-3.95897949,1.79946692,0.29320784,0.00392426,0.01878006,0.81561659,1.17985262,0.02569600
-3.95297649,1.73445663,0.28011273,0.00372934,0.01728744,0.78072672,1.13831875,0.02457155
-3.94697349,1.66930422,0.26671569,0.00353305,0.01583893,0.74601104,1.09746774,0.02347376
-3.94097049,1.60429286,0.25311163,0.00333677,0.01443923,0.71173116,1.05751544,0.02240515
-3.93496748,1.53971536,0.23940141,0.00314193,0.01309379,0.67814869,1.01865457,0.02136804
-3.92896448,1.47586712,0.22568814,0.00294996,0.01180829,0.64552039,0.98105206,0.02036447
-3.92296148,1.41303962,0.21207374,0.00276227,0.01058818,0.61409344,0.94484781,0.01939622
-3.91695848,1.35151479,0.19865595,0.00258017,0.00943830,0.58410081,0.91015488,0.01846481
-3.91095548,1.29156027,0.18552585,0.00240486,0.00836259,0.55575698,0.87706083,0.01757147
-3.90495248,1.23342567,0.17276593,0.00223740,0.00736392,0.52925403,0.84563009,0.01671719
-3.89894947,1.17733973,0.16044884,0.00207864,0.00644398,0.50475835,0.81590702,0.01590272
-3.89294647,1.12350840,0.14863664,0.00192926,0.00560322,0.48240785,0.78791958,0.01512860
-3.88694347,1.07211380,0.13738069,0.00178972,0.00484091,0.46231014,0.76168307,0.01439515
-3.88094047,1.02331376,0.12672186,0.00166027,0.00415524,0.44454135,0.73720396,0.01370251
-3.87493747,0.97724207,0.11669120,0.00154097,0.00354342,0.42914596,0.71448331,0.01305065
-3.86893447,0.93400902,0.10731079,0.00143167,0.00300184,0.41613740,0.69351986,0.01243941
-3.86293147,0.89370223,0.09859476,0.00133207,0.00252624,0.40549951,0.67431227,0.01186845
-3.85692846,0.85638763,0.09055030,0.00124171,0.00211187,0.39718861,0.65686069,0.01133732
-3.85092546,0.82211037,0.08317868,0.00116001,0.00175372,0.39113624,0.64116744,0.01084547
-3.84492246,0.79089558,0.07647608,0.00108631,0.00144656,0.38725223,0.62723679,0.01039220
-3.83891946,0.76274899,0.07043433,0.00101986,0.00118520,0.38542802,0.61507390,0.00997671
-3.83291646,0.73765722,0.06504140,0.00095991,0.00096453,0.38554002,0.60468305,0.00959811
-3.82691346,0.71558793,0.06028179,0.00090569,0.00077966,0.38745292,0.59606524,0.00925537
-3.82091046,0.69648979,0.05613668,0.00085644,0.00062597,0.39102280,0.58921541,0.00894738
-3.81490745,0.68029231,0.05258398,0.00081147,0.00049918,0.39609987,0.58411950,0.00867290
-3.80890445,0.66690588,0.04959838,0.00077013,0.00039537,0.40253107,0.58075163,0.00843057
-3.80290145,0.65622194,0.04715121,0.00073185,0.00031102,0.41016221,0.57907155,0.00821893
-3.79689845,0.64811365,0.04521053,0.00069615,0.00024301,0.41884005,0.57902291,0.00803640
-3.79089545,0.64243717,0.04374114,0.00066265,0.00018858,0.42841415,0.58053220,0.00788131
-3.78489245,0.63903365,0.04270476,0.00063105,0.00014534,0.43873883,0.58350893,0.00775189
-3.77888944,0.63773218,0.04206041,0.00060115,0.00011126,0.44967515,0.58784700,0.00764630
-3.77288644,0.63835366,0.04176487,0.00057285,0.00008458,0.46109323,0.59342730,0.00756269
-3.76688344,0.64071555,0.04177341,0.00054612,0.00006387,0.47287469,0.60012164,0.00749917
-3.76088044,0.64463752,0.04204060,0.00052101,0.00004789,0.48491558,0.60779780,0.00745394
-3.75487744,0.64994771,0.04252130,0.00049764,0.00003567,0.49712933,0.61632549,0.00742524
-3.74887444,0.65648922,0.04317173,0.00047616,0.00002638,0.50944989,0.62558289,0.00741151
-3.74287144,0.66412677,0.04395066,0.00045679,0.00001938,0.52183477,0.63546342,0.00741137
-3.73686843,0.67275278,0.04482053,0.00043976,0.00001414,0.53426759,0.64588219,0.00742368
-3.73086543,0.68229264,0.04574857,0.00042533,0.00001024,0.54676012,0.65678176,0.00744762
-3.72486243,0.69270865,0.04670782,0.00041378,0.00000737,0.55935320,0.66813666,0.00748268
-3.71885943,0.70400226,0.04767804,0.00040536,0.00000527,0.57211650,0.67995623,0.00752869
-3.71285643,0.71621430,0.04864641,0.00040035,0.00000374,0.58514674,0.69228547,0.00758583
-3.70685343,0.72942297,0.04960801,0.00039899,0.00000263,0.59856430,0.70520369,0.00765459
-3.70085043,0.74373966,0.05056615,0.00040151,0.00000184,0.61250820,0.71882081,0.00773575
-3.69484742,0.75930253,0.05153241,0.00040812,0.00000128,0.62712944,0.73327145,0.00783027
-3.68884442,0.77626832,0.05252650,0.00041899,0.00000088,0.64258309,0.74870707,0.00793925
-3.68284142,0.79480276,0.05357587,0.00043428,0.00000061,0.65901939,0.76528658,0.00806382
-3.67683842,0.81507017,0.05471525,0.00045410,0.00000041,0.67657439,0.78316596,0.00820504
-3.67083542,0.83722297,0.05598592,0.00047856,0.00000028,0.69536072,0.80248766,0.00836377
-3.66483242,0.86139189,0.05743497,0.00050772,0.00000019,0.71545914,0.82337039,0.00854061
-3.65882941,0.88767756,0.05911441,0.00054163,0.00000013,0.73691156,0.84590027,0.00873579
-3.65282641,0.91614425,0.06108026,0.00058034,0.00000008,0.75971594,0.87012374,0.00894911
-3.64682341,0.94681618,0.06339163,0.00062386,0.00000005,0.78382387,0.89604312,0.00917991
-3.64082041,0.97967695,0.06610965,0.00067224,0.00000004,0.80914095,0.92361505,0.00942705
-3.63481741,1.01467211,0.06929646,0.00072551,0.00000002,0.83553012,0.95275208,0.00968896
-3.62881441,1.05171472,0.07301413,0.00078372,0.00000001,0.86281815,0.98332730,0.00996370
-3.62281141,1.09069367,0.07732337,0.00084696,0.00000001,0.89080462,1.01518193,0.01024903
-3.61680840,1.13148388,0.08228231,0.00091533,0.00000001,0.91927316,1.04813498,0.01054255
-3.61080540,1.17395773,0.08794494,0.00098897,0.00000000,0.94800417,1.08199464,0.01084186
-3.60480240,1.21799660,0.09435944,0.00106807,0.00000000,0.97678803,1.11657013,0.01114463
-3.59879940,1.26350136,0.10156639,0.00115280,0.00000000,1.00543797,1.15168326,0.01144882
-3.59279640,1.31040073,0.10959664,0.00124340,0.00000000,1.03380153,1.18717847,0.01175277
-3.58679340,1.35865655,0.11846911,0.00134007,0.00000000,1.06176964,1.22293056,0.01205529
-3.58079040,1.40826493,0.12818849,0.00144303,0.00000000,1.08928247,1.25884914,0.01235573
-3.57478739,1.45925293,0.13874284,0.00155242,0.00000001,1.11633143,1.29487929,0.01265403
-3.56878439,1.51167026,0.15010137,0.00166835,0.00000001,1.14295688,1.33099799,0.01295065
-3.56278139,1.56557643,0.16221234,0.00179080,0.00000001,1.16924148,1.36720652,0.01324652
-3.55677839,1.62102350,0.17500143,0.00191965,0.00000002,1.19529931,1.40351893,0.01354290
-3.55077539,1.67803572,0.18837059,0.00205460,0.00000003,1.22126138,1.43994737,0.01384125
-3.54477239,1.73658698,0.20219760,0.00219517,0.00000005,1.24725829,1.47648524,0.01414296
-3.53876938,1.79657774,0.21633649,0.00234065,0.00000007,1.27340110,1.51308935,0.01444921
-3.53276638,1.85781309,0.23061890,0.00249011,0.00000011,1.29976175,1.54966228,0.01476072
-3.52676338,1.91998366,0.24485651,0.00264239,0.00000017,1.32635422,1.58603664,0.01507749
-3.52076038,1.98265105,0.25884449,0.00279607,0.00000025,1.35311790,1.62196228,0.01539868
-3.51475738,2.04523927,0.27236603,0.00294953,0.00000038,1.37990455,1.65709790,0.01572241
-3.50875438,2.10703338,0.28519781,0.00310093,0.00000056,1.40646963,1.69100790,0.01604568
-3.50275138,2.16718617,0.29711622,0.00324828,0.00000082,1.43246921,1.72316520,0.01636432
-3.49674837,2.22473308,0.30790423,0.00338948,0.00000120,1.45746274,1.75296030,0.01667304
-3.49074537,2.27861529,0.31735849,0.00352236,0.00000173,1.48092196,1.77971653,0.01696551
-3.48474237,2.32771029,0.32529653,0.00364479,0.00000249,1.50224568,1.80271085,0.01723454
-3.47873937,2.37086857,0.33156359,0.00375471,0.00000355,1.52077991,1.82119949,0.01747233
-3.47273637,2.40695507,0.33603894,0.00385022,0.00000504,1.53584232,1.83444702,0.01767070
-3.46673337,2.43489320,0.33864116,0.00392967,0.00000708,1.54674990,1.84175763,0.01782145
-3.46073037,2.45370947,0.33933234,0.00399170,0.00000989,1.55284841,1.84250674,0.01791671
-3.45472736,2.46257627,0.33812083,0.00403532,0.00001372,1.55354192,1.83617149,0.01794925
-3.44872436,2.46085079,0.33506253,0.00405996,0.00001889,1.54832119,1.82235836,0.01791283
-3.44272136,2.44810793,0.33026045,0.00406549,0.00002582,1.53678900,1.80082655,0.01780250
-3.43671836,2.42416548,0.32386278,0.00405227,0.00003504,1.51868146,1.77150581,0.01761485
-3.43071536,2.38910035,0.31605938,0.00402109,0.00004721,1.49388393,1.73450788,0.01734821
-3.42471236,2.34325480,0.30707693,0.00397324,0.00006315,1.46244092,1.69013095,0.01700274
-3.41870935,2.28723261,0.29717290,0.00391039,0.00008387,1.42455943,1.63885694,0.01658052
-3.41270635,2.22188509,0.28662864,0.00383461,0.00011058,1.38060568,1.58134186,0.01608550
-3.40670335,2.14828783,0.27574194,0.00374825,0.00014476,1.33109542,1.51839974,0.01552340
-3.40070035,2.06770931,0.26481922,0.00365391,0.00018815,1.27667845,1.45098099,0.01490153
-3.39469735,1.98157276,0.25416779,0.00355431,0.00024279,1.21811819,1.38014631,0.01422854
-3.38869435,1.89141322,0.24408836,0.00345223,0.00031104,1.15626733,1.30703732,0.01351421
-3.38269135,1.79883153,0.23486820,0.00335041,0.00039563,1.09204086,1.23284529,0.01276906
-3.37668834,1.70544755,0.22677485,0.00325146,0.00049961,1.02638767,1.15877927,0.01200406
-3.37068534,1.61285417,0.22005093,0.00315779,0.00062639,0.96026207,1.08603479,0.01123029
-3.36468234,1.52257419,0.21490969,0.00307149,0.00077970,0.89459632,1.01576432,0.01045864
-3.35867934,1.43602132,0.21153170,0.00299435,0.00096359,0.83027544,0.94905034,0.00969946
-3.35267634,1.35446675,0.21006241,0.00292776,0.00118230,0.76811493,0.88688172,0.00896236
-3.34667334,1.27901191,0.21061062,0.00287266,0.00144026,0.70884224,0.83013382,0.00825594
-3.34067034,1.21056815,0.21324776,0.00282960,0.00174191,0.65308228,0.77955273,0.00758764
-3.33466733,1.14984333,0.21800772,0.00279866,0.00209165,0.60134740,0.73574339,0.00696362
-3.32866433,1.09733527,0.22488735,0.00277955,0.00249360,0.55403146,0.69916181,0.00638865
-3.32266133,1.05333156,0.23384727,0.00277156,0.00295150,0.51140819,0.67011085,0.00586616
-3.31665833,1.01791523,0.24481307,0.00277365,0.00346846,0.47363316,0.64873939,0.00539817
-3.31065533,0.99097542,0.25767670,0.00278452,0.00404678,0.44074905,0.63504455,0.00498543
-3.30465233,0.97222221,0.27229813,0.00280263,0.00468773,0.41269365,0.62887652,0.00462746
-3.29864932,0.96120491,0.28850723,0.00282627,0.00539135,0.38930997,0.62994573,0.00432270
-3.29264632,0.95733289,0.30610597,0.00285365,0.00615625,0.37035798,0.63783217,0.00406862
-3.28664332,0.95989823,0.32487099,0.00288297,0.00697947,0.35552730,0.65199668,0.00386189
-3.28064032,0.96809967,0.34455660,0.00291243,0.00785629,0.34445048,0.67179401,0.00369856
-3.27463732,0.98106732,0.36489855,0.00294036,0.00878023,0.33671652,0.69648769,0.00357416
-3.26863432,0.99788764,0.38561834,0.00296524,0.00974297,0.33188404,0.72526671,0.00348393
-3.26263132,1.01762852,0.40642850,0.00298574,0.01073446,0.32949414,0.75726385,0.00342290
-3.25662831,1.03936405,0.42703864,0.00300077,0.01174296,0.32908256,0.79157564,0.00338608
-3.25062531,1.06219887,0.44716243,0.00300952,0.01275533,0.33019107,0.82728387,0.00336859
-3.24462231,1.08529164,0.46652530,0.00301148,0.01375724,0.33237793,0.86347815,0.00336576
-3.23861931,1.10787751,0.48487282,0.00300647,0.01473358,0.33522744,0.89927937,0.00337323
-3.23261631,1.12928909,0.50197937,0.00299461,0.01566879,0.33835832,0.93386332,0.00338708
-3.22661331,1.14897539,0.51765699,0.00297638,0.01654737,0.34143104,0.96648387,0.00340387
-3.22061031,1.16651834,0.53176372,0.00295260,0.01735435,0.34415392,0.99649487,0.00342071
-3.21460730,1.18164601,0.54421131,0.00292437,0.01807576,0.34628781,1.02336995,0.00343533
-3.20860430,1.19424213,0.55497155,0.00289312,0.01869914,0.34764952,1.04671918,0.00344605
-3.20260130,1.20435100,0.56408094,0.00286057,0.01921397,0.34811355,1.06630179,0.00345186
-3.19659830,1.21217731,0.57164305,0.00282864,0.01961203,0.34761241,1.08203405,0.00345236
-3.19059530,1.21808034,0.57782842,0.00279946,0.01988777,0.34613515,1.09399164,0.00344774
-3.18459230,1.22256211,0.58287151,0.00277533,0.02003846,0.34372425,1.10240596,0.00343875
-3.17858929,1.22624955,0.58706463,0.00275861,0.02006434,0.34047095,1.10765428,0.00342662
-3.17258629,1.22987063,0.59074881,0.00275167,0.01996858,0.33650895,1.11024355,0.00341299
-3.16658329,1.23422497,0.59430175,0.00275684,0.01975720,0.33200670,1.11078838,0.00339980
-3.16058029,1.24014978,0.59812316,0.00277628,0.01943881,0.32715861,1.10998381,0.00338920
-3.15457729,1.24848207,0.60261800,0.00281196,0.01902428,0.32217523,1.10857375,0.00338342
-3.14857429,1.26001849,0.60817821,0.00286549,0.01852635,0.31727302,1.10731654,0.00338464
-3.14257129,1.27547447,0.61516377,0.00293811,0.01795910,0.31266387,1.10694878,0.00339490
-3.13656828,1.29544441,0.62388383,0.00303059,0.01733747,0.30854481,1.10814925,0.00341596
-3.13056528,1.32036463,0.63457902,0.00314314,0.01667672,0.30508852,1.11150459,0.00344919
-3.12456228,1.35048118,0.64740567,0.00327536,0.01599186,0.30243475,1.11747822,0.00349548
-3.11855928,1.38582409,0.66242292,0.00342624,0.01529717,0.30068328,1.12638429,0.00355520
-3.11255628,1.42618961,0.67958357,0.00359408,0.01460579,0.29988860,1.13836786,0.00362810
-3.10655328,1.47113187,0.69872916,0.00377653,0.01392931,0.30005656,1.15339249,0.00371329
-3.10055028,1.51996462,0.71958989,0.00397064,0.01327750,0.30114325,1.17123596,0.00380927
-3.09454727,1.57177357,0.74178952,0.00417287,0.01265814,0.30305606,1.19149460,0.00391394
-3.08854427,1.62543930,0.76485531,0.00437918,0.01207695,0.30565693,1.21359608,0.00402466
-3.08254127,1.67966991,0.78823271,0.00458517,0.01153758,0.30876765,1.23682027,0.00413831
-3.07653827,1.73304262,0.81130426,0.00478615,0.01104176,0.31217701,1.26032734,0.00425144
-3.07053527,1.78405236,0.83341206,0.00497732,0.01058947,0.31564935,1.28319175,0.00436034
-3.06453227,1.83116565,0.85388273,0.00515393,0.01017925,0.31893425,1.30444082,0.00446121
-3.05852926,1.87287726,0.87205393,0.00531139,0.00980848,0.32177686,1.32309585,0.00455027
-3.05252626,1.90776725,0.88730110,0.00544548,0.00947376,0.32392836,1.33821406,0.00462394
-3.04652326,1.93455579,0.89906329,0.00555244,0.00917126,0.32515612,1.34892935,0.00467895
-3.04052026,1.95215319,0.90686683,0.00562918,0.00889707,0.32525310,1.35448996,0.00471245
-3.03451726,1.95970309,0.91034582,0.00567331,0.00864755,0.32404603,1.35429138,0.00472216
-3.02851426,1.95661651,0.90925835,0.00568330,0.00841960,0.32140212,1.34790299,0.00470641
-3.02251126,1.94259554,0.90349788,0.00565848,0.00821092,0.31723387,1.33508717,0.00466425
-3.01650825,1.91764556,0.89309906,0.00559911,0.00802013,0.31150202,1.31581042,0.00459543
-3.01050525,1.88207557,0.87823799,0.00550632,0.00784689,0.30421641,1.29024571,0.00450041
-3.00450225,1.83648671,0.85922674,0.00538212,0.00769196,0.29543480,1.25876647,0.00438037
-2.99849925,1.78174985,0.83650259,0.00522930,0.00755706,0.28525993,1.22193252,0.00423714
-2.99249625,1.71897332,0.81061246,0.00505132,0.00744483,0.27383476,1.18046878,0.00407309
-2.98649325,1.64946247,0.78219321,0.00485220,0.00735861,0.26133646,1.13523787,0.00389109
-2.98049025,1.57467303,0.75194898,0.00463639,0.00730221,0.24796926,1.08720811,0.00369438
-2.97448724,1.49616044,0.72062622,0.00440860,0.00727967,0.23395668,1.03741823,0.00348643
-2.96848424,1.41552741,0.68898786,0.00417363,0.00729491,0.21953340,0.98694055,0.00327087
-2.96248124,1.33437184,0.65778742,0.00393626,0.00735148,0.20493721,0.93684412,0.00305130
-2.95647824,1.25423727,0.62774423,0.00370107,0.00745225,0.19040130,0.88815930,0.00283126
-2.95047524,1.17656761,0.59952060,0.00347233,0.00759911,0.17614727,0.84184513,0.00261406
-2.94447224,1.10266761,0.57370180,0.00325387,0.00779278,0.16237902,0.79876056,0.00240272
-2.93846923,1.03367028,0.55077933,0.00304900,0.00803256,0.14927769,0.75964049,0.00219993
-2.93246623,0.97051198,0.53113817,0.00286042,0.00831625,0.13699780,0.72507704,0.00200794
-2.92646323,0.91391544,0.51504796,0.00269020,0.00864003,0.12566462,0.69550669,0.00182856
-2.92046023,0.86438095,0.50265849,0.00253975,0.00899849,0.11537272,0.67120302,0.00166314
-2.91445723,0.82218509,0.49399925,0.00240982,0.00938470,0.10618571,0.65227527,0.00151259
-2.90845423,0.78738672,0.48898287,0.00230052,0.00979032,0.09813697,0.63867214,0.00137736
-2.90245123,0.75983920,0.48741214,0.00221137,0.01020587,0.09123132,0.63019041,0.00125751
-2.89644822,0.73920816,0.48899018,0.00214135,0.01062092,0.08544752,0.62648794,0.00115271
-2.89044522,0.72499348,0.49333318,0.00208898,0.01102447,0.08074126,0.62710003,0.00106233
-2.88444222,0.71655480,0.49998529,0.00205239,0.01140526,0.07704878,0.63145880,0.00098546
-2.87843922,0.71313927,0.50843496,0.00202940,0.01175214,0.07429072,0.63891455,0.00092099
-2.87243622,0.71391064,0.51813223,0.00201763,0.01205448,0.07237617,0.64875847,0.00086766
-2.86643322,0.71797880,0.52850636,0.00201457,0.01230246,0.07120697,0.66024602,0.00082411
-2.86043022,0.72442898,0.53898334,0.00201764,0.01248750,0.07068182,0.67262028,0.00078893
-2.85442721,0.73234984,0.54900260,0.00202432,0.01260246,0.07070055,0.68513466,0.00076071
-2.84842421,0.74085978,0.55803271,0.00203220,0.01264193,0.07116809,0.69707437,0.00073810
-2.84242121,0.74913112,0.56558540,0.00203901,0.01260241,0.07199847,0.70777621,0.00071982
-2.83641821,0.75641159,0.57122783,0.00204273,0.01248235,0.07311846,0.71664631,0.00070469
-2.83041521,0.76204271,0.57459259,0.00204159,0.01228225,0.07447112,0.72317526,0.00069168
-2.82441221,0.76547510,0.57538540,0.00203412,0.01200456,0.07601903,0.72695057,0.00067990
-2.81840920,0.76628013,0.57339033,0.00201917,0.01165357,0.07774725,0.72766615,0.00066862
-2.81240620,0.76415816,0.56847249,0.00199590,0.01123523,0.07966594,0.72512859,0.00065730
-2.80640320,0.75894315,0.56057818,0.00196384,0.01075693,0.08181259,0.71926039,0.00064553
-2.80040020,0.75060368,0.54973272,0.00192279,0.01022716,0.08425385,0.71009992,0.00063312
-2.79439720,0.73924055,0.53603603,0.00187288,0.00965529,0.08708684,0.69779847,0.00061999
-2.78839420,0.72508119,0.51965618,0.00181452,0.00905115,0.09043988,0.68261429,0.00060624
-2.78239120,0.70847096,0.50082137,0.00174836,0.00842480,0.09447265,0.66490414,0.00059210
-2.77638819,0.68986178,0.47981052,0.00167525,0.00778616,0.09937556,0.64511239,0.00057793
-2.77038519,0.66979850,0.45694282,0.00159623,0.00714475,0.10536838,0.62375829,0.00056419
-2.76438219,0.64890321,0.43256687,0.00151244,0.00650946,0.11269802,0.60142157,0.00055142
-2.75837919,0.62785813,0.40704946,0.00142514,0.00588834,0.12163542,0.57872693,0.00054024
-2.75237619,0.60738739,0.38076462,0.00133562,0.00528843,0.13247145,0.55632784,0.00053132
-2.74637319,0.58823821,0.35408322,0.00124518,0.00471566,0.14551185,0.53488996,0.00052536
-2.74037019,0.57116190,0.32736341,0.00115510,0.00417483,0.16107119,0.51507474,0.00052306
-2.73436718,0.55689506,0.30094207,0.00106659,0.00366955,0.17946591,0.49752338,0.00052510
-2.72836418,0.54614141,0.27512772,0.00098077,0.00320231,0.20100638,0.48284172,0.00053216
-2.72236118,0.53955455,0.25019473,0.00089866,0.00277453,0.22598828,0.47158604,0.00054483
-2.71635818,0.53772192,0.22637911,0.00082116,0.00238666,0.25468322,0.46425037,0.00056366
-2.71035518,0.54115030,0.20387582,0.00074902,0.00203828,0.28732892,0.46125510,0.00058910
-2.70435218,0.55025294,0.18283750,0.00068284,0.00172826,0.32411918,0.46293742,0.00062150
-2.69834917,0.56533862,0.16337462,0.00062308,0.00145488,0.36519375,0.46954337,0.00066109
-2.69234617,0.58660267,0.14555684,0.00057005,0.00121596,0.41062862,0.48122187,0.00070799
-2.68634317,0.61412014,0.12941541,0.00052394,0.00100897,0.46042683,0.49802049,0.00076215
-2.68034017,0.64784119,0.11494641,0.00048476,0.00083121,0.51451036,0.51988321,0.00082340
-2.67433717,0.68758885,0.10211475,0.00045245,0.00067986,0.57271323,0.54665013,0.00089140
-2.66833417,0.73305905,0.09085847,0.00042680,0.00055207,0.63477643,0.57805902,0.00096569
-2.66233117,0.78382323,0.08109340,0.00040752,0.00044509,0.70034466,0.61374886,0.00104561
-2.65632816,0.83933328,0.07271788,0.00039425,0.00035626,0.76896555,0.65326527,0.00113041
-2.65032516,0.89892910,0.06561739,0.00038653,0.00028312,0.84009126,0.69606777,0.00121916
-2.64432216,0.96184852,0.05966901,0.00038387,0.00022339,0.91308289,0.74153884,0.00131083
-2.63831916,1.02723965,0.05474554,0.00038571,0.00017500,0.98721756,0.78899475,0.00140428
-2.63231616,1.09417554,0.05071925,0.00039149,0.00013613,1.06169837,0.83769787,0.00149826
-2.62631316,1.16167090,0.04746529,0.00040060,0.00010515,1.13566694,0.88687051,0.00159149
-2.62031016,1.22870068,0.04486453,0.00041246,0.00008066,1.20821846,0.93570994,0.00168261
-2.61430715,1.29422021,0.04280609,0.00042646,0.00006148,1.27841886,0.98340438,0.00177027
-2.60830415,1.35718655,0.04118934,0.00044202,0.00004658,1.34532373,1.02914961,0.00185314
-2.60230115,1.41658049,0.03992563,0.00045858,0.00003511,1.40799842,1.07216604,0.00192990
