energy_ev,total_up,Cd_p_up,Cd_d_up,Li_s_up,N_s_up,N_p_up,S_s_up,S_p_up
-3.08854427,1.32883322,0.54261614,0.05807238,0.11245239,0.00646211,0.19831222,0.02125888,0.68853828
-3.08254127,1.35709823,0.54550418,0.06008124,0.12042539,0.00671770,0.19931006,0.02300021,0.70658098
-3.07653827,1.37997810,0.54552254,0.06196052,0.12856915,0.00697593,0.19929274,0.02474677,0.72197799
-3.07053527,1.39728525,0.54272719,0.06368917,0.13677440,0.00723086,0.19829734,0.02647822,0.73456835
-3.06453227,1.40897774,0.53725049,0.06525153,0.14493762,0.00747698,0.19639059,0.02817437,0.74425730
-3.05852926,1.41515765,0.52929604,0.06663756,0.15296375,0.00770930,0.19366676,0.02981591,0.75101735
-3.05252626,1.41606562,0.51913133,0.06784304,0.16076875,0.00792338,0.19024469,0.03138507,0.75488783
-3.04652326,1.41207192,0.50707856,0.06886953,0.16828198,0.00811537,0.18626405,0.03286625,0.75597288
-3.04052026,1.40366421,0.49350399,0.06972431,0.17544824,0.00828210,0.18188106,0.03424667,0.75443784
-3.03451726,1.39143237,0.47880621,0.07042007,0.18222926,0.00842103,0.17726364,0.03551680,0.75050417
-3.02851426,1.37605068,0.46340377,0.07097452,0.18860450,0.00853038,0.17258634,0.03667076,0.74444295
-3.02251126,1.35825790,0.44772256,0.07140978,0.19457126,0.00860909,0.16802511,0.03770653,0.73656707
-3.01650825,1.33883550,0.43218338,0.07175165,0.20014388,0.00865687,0.16375211,0.03862595,0.72722224
-3.01050525,1.31858471,0.41718999,0.07202867,0.20535207,0.00867415,0.15993066,0.03943458,0.71677699
-3.00450225,1.29830278,0.40311809,0.07227110,0.21023842,0.00866208,0.15671057,0.04014130,0.70561182
-2.99849925,1.27875912,0.39030542,0.07250976,0.21485510,0.00862247,0.15422387,0.04075779,0.69410784
-2.99249625,1.26067199,0.37904316,0.07277476,0.21925998,0.00855771,0.15258111,0.04129780,0.68263516
-2.98649325,1.24468620,0.36956906,0.07309425,0.22351226,0.00847072,0.15186834,0.04177632,0.67154130
-2.98049025,1.23135288,0.36206205,0.07349314,0.22766792,0.00836479,0.15214479,0.04220869,0.66114019
-2.97448724,1.22111165,0.35663886,0.07399188,0.23177518,0.00824352,0.15344132,0.04260958,0.65170198
-2.96848424,1.21427623,0.35335232,0.07460547,0.23587035,0.00811065,0.15575969,0.04299213,0.64344416
-2.96248124,1.21102392,0.35219158,0.07534251,0.23997417,0.00797000,0.15907273,0.04336703,0.63652448
-2.95647824,1.21138967,0.35308410,0.07620465,0.24408907,0.00782534,0.16332525,0.04374185,0.63103588
-2.95047524,1.21526502,0.35589944,0.07718619,0.24819741,0.00768031,0.16843580,0.04412043,0.62700383
-2.94447224,1.22240240,0.36045460,0.07827419,0.25226091,0.00753835,0.17429925,0.04450259,0.62438636
-2.93846923,1.23242468,0.36652087,0.07944875,0.25622142,0.00740270,0.18078997,0.04488395,0.62307676
-2.93246623,1.24483987,0.37383192,0.08068376,0.26000286,0.00727640,0.18776571,0.04525618,0.62290908
-2.92646323,1.25906068,0.38209296,0.08194795,0.26351449,0.00716231,0.19507190,0.04560729,0.62366618
-2.92046023,1.27442819,0.39099064,0.08320630,0.26665518,0.00706323,0.20254636,0.04592229,0.62509020
-2.91445723,1.29023884,0.40020340,0.08442159,0.26931857,0.00698197,0.21002422,0.04618402,0.62689488
-2.90845423,1.30577373,0.40941196,0.08555625,0.27139888,0.00692155,0.21734292,0.04637408,0.62877939
-2.90245123,1.32032902,0.41830962,0.08657427,0.27279689,0.00688530,0.22434703,0.04647393,0.63044299
-2.89644822,1.33324620,0.42661205,0.08744309,0.27342603,0.00687707,0.23089287,0.04646597,0.63159989
-2.89044522,1.34394086,0.43406614,0.08813547,0.27321802,0.00690137,0.23685270,0.04633467,0.63199367
-2.88444222,1.35192889,0.44045782,0.08863115,0.27212788,0.00696356,0.24211827,0.04606751,0.63141058
-2.87843922,1.35684878,0.44561841,0.08891826,0.27013790,0.00706995,0.24660380,0.04565591,0.62969112
-2.87243622,1.35847916,0.44942939,0.08899440,0.26726056,0.00722788,0.25024804,0.04509589,0.62673940
-2.86643322,1.35675083,0.45182550,0.08886735,0.26353996,0.00744577,0.25301563,0.04438853,0.62252986
-2.86043022,1.35175278,0.45279601,0.08855533,0.25905194,0.00773309,0.25489749,0.04354017,0.61711099
-2.85442721,1.34373185,0.45238422,0.08808683,0.25390262,0.00810023,0.25591044,0.04256241,0.61060600
-2.84842421,1.33308629,0.45068525,0.08749993,0.24822561,0.00855837,0.25609592,0.04147177,0.60321035
-2.84242121,1.32035331,0.44784226,0.08684133,0.24217795,0.00911919,0.25551810,0.04028914,0.59518631
-2.83641821,1.30619128,0.44404124,0.08616483,0.23593487,0.00979453,0.25426118,0.03903908,0.58685469
-2.83041521,1.29135723,0.43950463,0.08552960,0.22968383,0.01059607,0.25242634,0.03774886,0.57858424
-2.82441221,1.27668067,0.43448396,0.08499811,0.22361779,0.01153478,0.25012820,0.03644743,0.57077899
-2.81840920,1.26303456,0.42925181,0.08463393,0.21792837,0.01262049,0.24749097,0.03516428,0.56386413
-2.81240620,1.25130458,0.42409330,0.08449942,0.21279885,0.01386135,0.24464457,0.03392830,0.55827082
-2.80640320,1.24235779,0.41929740,0.08465336,0.20839757,0.01526331,0.24172066,0.03276669,0.55442067
-2.80040020,1.23701172,0.41514820,0.08514874,0.20487177,0.01682958,0.23884873,0.03170390,0.55271017
-2.79439720,1.23600478,0.41191645,0.08603065,0.20234235,0.01856023,0.23615248,0.03076073,0.55349582
-2.78839420,1.23996918,0.40985153,0.08733441,0.20089952,0.02045174,0.23374637,0.02995357,0.55708027
-2.78239120,1.24940684,0.40917388,0.08908405,0.20059966,0.02249672,0.23173254,0.02929388,0.56370000
-2.77638819,1.26466943,0.41006837,0.09129110,0.20146342,0.02468372,0.23019813,0.02878778,0.57351491
-2.77038519,1.28594278,0.41267832,0.09395377,0.20347514,0.02699717,0.22921299,0.02843595,0.58660024
-2.76438219,1.31323648,0.41710076,0.09705667,0.20658358,0.02941743,0.22882794,0.02823371,0.60294099
-2.75837919,1.34637886,0.42338271,0.10057086,0.21070398,0.03192109,0.22907347,0.02817130,0.62242919
-2.75237619,1.38501783,0.43151882,0.10445447,0.21572128,0.03448128,0.22995902,0.02823432,0.64486414
-2.74637319,1.42862743,0.44145044,0.10865366,0.22149444,0.03706826,0.23147279,0.02840442,0.66995579
-2.74037019,1.47652041,0.45306618,0.11310411,0.22786162,0.03965005,0.23358219,0.02866005,0.69733116
-2.73436718,1.52786637,0.46620416,0.11773285,0.23464613,0.04219323,0.23623488,0.02897730,0.72654387
-2.72836418,1.58171535,0.48065593,0.12246040,0.24166284,0.04466379,0.23936044,0.02933087,0.75708649
-2.72236118,1.63702621,0.49617209,0.12720327,0.24872479,0.04702809,0.24287265,0.02969503,0.78840550
-2.71635818,1.69269904,0.51246955,0.13187652,0.25564991,0.04925377,0.24667243,0.03004453,0.81991843
-2.71035518,1.74761082,0.52924038,0.13639657,0.26226736,0.05131074,0.25065128,0.03035552,0.85103271
-2.70435218,1.80065318,0.54616193,0.14068394,0.26842347,0.05317205,0.25469525,0.03060637,0.88116561
-2.69834917,1.85077092,0.56290808,0.14466594,0.27398692,0.05481475,0.25868935,0.03077837,0.90976448
-2.69234617,1.89700003,0.57916119,0.14827920,0.27885309,0.05622053,0.26252220,0.03085631,0.93632675
-2.68634317,1.93850382,0.59462429,0.15147188,0.28294721,0.05737636,0.26609085,0.03082893,0.96041865
-2.68034017,1.97460551,0.60903318,0.15420563,0.28622650,0.05827490,0.26930556,0.03068915,0.98169198
-2.67433717,2.00481608,0.62216767,0.15645698,0.28868093,0.05891466,0.27209433,0.03043425,0.99989821
-2.66833417,2.02885600,0.63386175,0.15821836,0.29033280,0.05930015,0.27440700,0.03006580,1.01489908
-2.66233117,2.04666980,0.64401187,0.15949852,0.29123511,0.05944169,0.27621880,0.02958945,1.02667335
-2.65632816,2.05843260,0.65258307,0.16032238,0.29146873,0.05935512,0.27753296,0.02901462,1.03531901
-2.65032516,2.06454809,0.65961250,0.16073033,0.29113867,0.05906131,0.27838234,0.02835409,1.04105110
-2.64432216,2.06563775,0.66521007,0.16077698,0.29036951,0.05858557,0.27883004,0.02762342,1.04419469
-2.63831916,2.06252157,0.66955593,0.16052936,0.28930017,0.05795686,0.27896855,0.02684034,1.04517357
-2.63231616,2.05619070,0.67289500,0.16006469,0.28807839,0.05720697,0.27891780,0.02602412,1.04449480
-2.62631316,2.04777298,0.67552843,0.15946772,0.28685499,0.05636955,0.27882181,0.02519491,1.04272981
-2.62031016,2.03849254,0.67780234,0.15882784,0.28577827,0.05547920,0.27884411,0.02437298,1.04049271
-2.61430715,2.02962506,0.68009427,0.15823595,0.28498868,0.05457045,0.27916205,0.02357816,1.03841672
-2.60830415,2.02245009,0.68279781,0.15778119,0.28461396,0.05367678,0.27996022,0.02282917,1.03712970
-2.60230115,2.01820258,0.68630599,0.15754784,0.28476498,0.05282968,0.28142303,0.02214309,1.03722961
-2.59629815,2.01802517,0.69099415,0.15761218,0.28553228,0.05205782,0.28372700,0.02153489,1.03926103
-2.59029515,2.02292319,0.69720303,0.15803973,0.28698342,0.05138622,0.28703281,0.02101697,1.04369364
-2.58429215,2.03372408,0.70522269,0.15888271,0.28916127,0.05083556,0.29147752,0.02059894,1.05090331
-2.57828914,2.05104262,0.71527808,0.16017801,0.29208306,0.05042167,0.29716739,0.02028732,1.06115673
-2.57228614,2.07525344,0.72751673,0.16194558,0.29574021,0.05015506,0.30417143,0.02008545,1.07459992
-2.56628314,2.10647173,0.74199930,0.16418739,0.30009899,0.05004066,0.31251617,0.01999344,1.09125114
-2.56028014,2.14454277,0.75869318,0.16688696,0.30510171,0.05007769,0.32218180,0.02000822,1.11099822
-2.55427714,2.18904088,0.77746964,0.17000948,0.31066849,0.05025970,0.33309987,0.02012366,1.13360056
-2.54827414,2.23927765,0.79810455,0.17350252,0.31669945,0.05057477,0.34515287,0.02033080,1.15869541
-2.54227114,2.29431928,0.82028278,0.17729732,0.32307730,0.05100588,0.35817563,0.02061811,1.18580830
-2.53626813,2.35301247,0.84360608,0.18131061,0.32967008,0.05153137,0.37195855,0.02097183,1.21436721
-2.53026513,2.41401801,0.86760429,0.18544696,0.33633426,0.05212564,0.38625276,0.02137636,1.24371986
-2.52426213,2.47585096,0.89174930,0.18960146,0.34291787,0.05275990,0.40077694,0.02181471,1.27315360
-2.51825913,2.53692626,0.91547154,0.19366288,0.34926379,0.05340307,0.41522554,0.02226896,1.30191730
-2.51225613,2.59560809,0.93817814,0.19751694,0.35521322,0.05402274,0.42927838,0.02272075,1.32924440
-2.50625313,2.65026165,0.95927233,0.20104988,0.36060912,0.05458617,0.44261094,0.02315179,1.35437659
-2.50025013,2.69930558,0.97817328,0.20415196,0.36529980,0.05506140,0.45490533,0.02354438,1.37658732
-2.49424712,2.74126325,0.99433569,0.20672096,0.36914251,0.05541824,0.46586120,0.02388189,1.39520449
-2.48824412,2.77481147,1.00726847,0.20866554,0.37200708,0.05562932,0.47520643,0.02414921,1.40963164
-2.48224112,2.79882473,1.01655175,0.20990824,0.37377941,0.05567099,0.48270696,0.02433318,1.41936707
-2.47623812,2.81241374,1.02185170,0.21038817,0.37436492,0.05552417,0.48817559,0.02442297,1.42402030
-2.47023512,2.81495669,1.02293258,0.21006320,0.37369166,0.05517499,0.49147913,0.02441036,1.42332535
-2.46423212,2.80612226,1.01966559,0.20891152,0.37171307,0.05461538,0.49254381,0.02428998,1.41715048
-2.45822911,2.78588346,1.01203411,0.20693271,0.36841030,0.05384334,0.49135861,0.02405943,1.40550390
-2.45222611,2.75452163,1.00013527,0.20414802,0.36379382,0.05286310,0.48797632,0.02371931,1.38853548
-2.44622311,2.71262045,0.98417768,0.20059998,0.35790426,0.05168503,0.48251232,0.02327321,1.36653404
-2.44022011,2.66104999,0.96447536,0.19635134,0.35081248,0.05032540,0.47514117,0.02272752,1.33992045
-2.43421711,2.60094114,0.94143823,0.19148329,0.34261853,0.04880586,0.46609086,0.02209120,1.30923652
-2.42821411,2.53365138,0.91555928,0.18609313,0.33344976,0.04715278,0.45563531,0.02137551,1.27513001
-2.42221111,2.46072276,0.88739909,0.18029128,0.32345782,0.04539647,0.44408504,0.02059353,1.23833624
-2.41620810,2.38383370,0.85756807,0.17419792,0.31281475,0.04357020,0.43177660,0.01975982,1.19965667
-2.41020510,2.30474609,0.82670727,0.16793929,0.30170825,0.04170916,0.41906110,0.01888986,1.15993525
-2.40420210,2.22524968,0.79546819,0.16164371,0.29033617,0.03984940,0.40629219,0.01799958,1.12003322
-2.39819910,2.14710561,0.76449263,0.15543763,0.27890056,0.03802666,0.39381417,0.01710485,1.08080323
-2.39219610,2.07199115,0.73439302,0.14944168,0.26760136,0.03627532,0.38195045,0.01622101,1.04306363
-2.38619310,2.00144766,0.70573418,0.14376697,0.25663012,0.03462731,0.37099294,0.01536237,1.00757388
-2.38019010,1.93683358,0.67901694,0.13851170,0.24616384,0.03311121,0.36119273,0.01454187,0.97501181
-2.37418709,1.87928417,0.65466436,0.13375831,0.23635933,0.03175139,0.35275244,0.01377068,0.94595382
-2.36818409,1.82967938,0.63301092,0.12957115,0.22734829,0.03056733,0.34582041,0.01305800,0.92085836
-2.36218109,1.78862108,0.61429498,0.12599483,0.21923320,0.02957311,0.34048703,0.01241082,0.90005361
-2.35617809,1.75642016,0.59865483,0.12305323,0.21208441,0.02877704,0.33678325,0.01183389,0.88372965
-2.35017509,1.73309400,0.58612826,0.12074931,0.20593832,0.02818156,0.33468130,0.01132962,0.87193533
-2.34417209,1.71837421,0.57665564,0.11906562,0.20079690,0.02778323,0.33409750,0.01089825,0.86458005
-2.33816908,1.71172403,0.57008625,0.11796550,0.19662839,0.02757297,0.33489708,0.01053790,0.86144016
-2.33216608,1.71236471,0.56618748,0.11739491,0.19336936,0.02753645,0.33690063,0.01024482,0.86216980
-2.32616308,1.71930942,0.56465652,0.11728483,0.19092775,0.02765462,0.33989201,0.01001368,0.86631564
-2.32016008,1.73140343,0.56513389,0.11755417,0.18918699,0.02790446,0.34362723,0.00983777,0.87333483
-2.31415708,1.74736859,0.56721833,0.11811287,0.18801090,0.02825970,0.34784404,0.00970941,0.88261550
-2.30815408,1.76585048,0.57048223,0.11886533,0.18724911,0.02869178,0.35227165,0.00962026,0.89349879
-2.30215108,1.78546617,0.57448715,0.11971385,0.18674289,0.02917077,0.35664037,0.00956160,0.90530181
-2.29614807,1.80485080,0.57879873,0.12056203,0.18633110,0.02966634,0.36069062,0.00952471,0.91734020
-2.29014507,1.82270117,0.58300043,0.12131795,0.18585591,0.03014877,0.36418106,0.00950112,0.92894992
-2.28414207,1.83781485,0.58670567,0.12189703,0.18516828,0.03058981,0.36689557,0.00948286,0.93950706
-2.27813907,1.84912354,0.58956797,0.12222456,0.18413282,0.03096361,0.36864878,0.00946268,0.94844527
-2.27213607,1.85571966,0.59128883,0.12223768,0.18263191,0.03124746,0.36929008,0.00943421,0.95527021
-2.26613307,1.85687557,0.59162330,0.12188685,0.18056904,0.03142243,0.36870608,0.00939207,0.95957064
-2.26013007,1.85205526,0.59038305,0.12113680,0.17787114,0.03147390,0.36682143,0.00933195,0.96102592
-2.25412706,1.84091844,0.58743723,0.11996688,0.17448999,0.03139188,0.36359815,0.00925062,0.95940999
-2.24812406,1.82331774,0.58271118,0.11837088,0.17040256,0.03117120,0.35903376,0.00914593,0.95459192
-2.24212106,1.79928939,0.57618331,0.11635643,0.16561055,0.03081155,0.35315814,0.00901674,0.94653330
-2.23611806,1.76903872,0.56788059,0.11394385,0.16013897,0.03031729,0.34602962,0.00886285,0.93528290
-2.23011506,1.73292135,0.55787283,0.11116476,0.15403399,0.02969720,0.33773052,0.00868487,0.92096908
-2.22411206,1.69142139,0.54626636,0.10806037,0.14736031,0.02896398,0.32836226,0.00848418,0.90379058
-2.21810905,1.64512789,0.53319734,0.10467963,0.14019795,0.02813373,0.31804056,0.00826271,0.88400611
-2.21210605,1.59471078,0.51882513,0.10107721,0.13263885,0.02722527,0.30689072,0.00802293,0.86192351
-2.20610305,1.54089728,0.50332602,0.09731162,0.12478336,0.02625943,0.29504335,0.00776765,0.83788880
-2.20010005,1.48444993,0.48688748,0.09344325,0.11673678,0.02525827,0.28263066,0.00749998,0.81227583
-2.19409705,1.42614674,0.46970327,0.08953269,0.10860612,0.02424433,0.26978331,0.00722321,0.78547665
-2.18809405,1.36676429,0.45196930,0.08563917,0.10049715,0.02323987,0.25662809,0.00694080,0.75789311
-2.18209105,1.30706378,0.43388046,0.08181922,0.09251188,0.02226618,0.24328616,0.00665626,0.72992979
-2.17608804,1.24778057,0.41562834,0.07812568,0.08474661,0.02134293,0.22987203,0.00637320,0.70198835
-2.17008504,1.18961670,0.39739966,0.07460688,0.07729040,0.02048765,0.21649312,0.00609525,0.67446335
-2.16408204,1.13323653,0.37937546,0.07130612,0.07022416,0.01971529,0.20324975,0.00582611,0.64773942
-2.15807904,1.07926492,0.36173078,0.06826147,0.06362023,0.01903790,0.19023554,0.00556957,0.62218965
-2.15207604,1.02828757,0.34463478,0.06550569,0.05754249,0.01846445,0.17753795,0.00532949,0.59817507
-2.14607304,0.98085296,0.32825104,0.06306643,0.05204680,0.01800074,0.16523907,0.00510986,0.57604480
-2.14007004,0.93747540,0.31273799,0.06096652,0.04718187,0.01764948,0.15341625,0.00491483,0.55613677
-2.13406703,0.89863846,0.29824924,0.05922450,0.04299026,0.01741040,0.14214276,0.00474870,0.53877868
-2.12806403,0.86479840,0.28493379,0.05785502,0.03950956,0.01728053,0.13148823,0.00461599,0.52428879
-2.12206103,0.83638689,0.27293596,0.05686951,0.03677363,0.01725453,0.12151885,0.00452137,0.51297634
-2.11605803,0.81381275,0.26239496,0.05627658,0.03481361,0.01732505,0.11229741,0.00446972,0.50514134
-2.11005503,0.79746197,0.25344407,0.05608258,0.03365891,0.01748315,0.10388300,0.00446603,0.50107333
-2.10405203,0.78769602,0.24620942,0.05629189,0.03333778,0.01771877,0.09633053,0.00451541,0.50104901
-2.09804902,0.78484797,0.24080827,0.05690718,0.03387764,0.01802111,0.08969003,0.00462298,0.50532851
-2.09204602,0.78921624,0.23734687,0.05792943,0.03530491,0.01837906,0.08400579,0.00479375,0.51415017
-2.08604302,0.80105621,0.23591790,0.05935784,0.03764448,0.01878156,0.07931535,0.00503256,0.52772380
-2.08004002,0.82056952,0.23659750,0.06118949,0.04091872,0.01921787,0.07564842,0.00534389,0.54622249
-2.07403702,0.84789153,0.23944202,0.06341890,0.04514605,0.01967781,0.07302587,0.00573170,0.56977314
-2.06803402,0.88307729,0.24448456,0.06603733,0.05033923,0.02015195,0.07145863,0.00619929,0.59844600
-2.06203102,0.92608669,0.25173141,0.06903205,0.05650323,0.02063162,0.07094682,0.00674908,0.63224359
-2.05602801,0.97676951,0.26115862,0.07238549,0.06363307,0.02110895,0.07147890,0.00738247,0.67108956
-2.05002501,1.03485125,0.27270878,0.07607437,0.07171147,0.02157685,0.07303121,0.00809965,0.71481816
-2.04402201,1.09992090,0.28628836,0.08006890,0.08070668,0.02202880,0.07556756,0.00889947,0.76316497
-2.03801901,1.17142145,0.30176567,0.08433209,0.09057050,0.02245883,0.07903933,0.00977932,0.81575963
-2.03201601,1.24864447,0.31896985,0.08881924,0.10123668,0.02286124,0.08338576,0.01073506,0.87212145
-2.02601301,1.33072953,0.33769092,0.09347780,0.11261995,0.02323055,0.08853472,0.01176105,0.93165848
-2.02001001,1.41666938,0.35768123,0.09824738,0.12461558,0.02356126,0.09440385,0.01285012,0.99367068
-2.01400700,1.50532155,0.37865833,0.10306037,0.13709993,0.02384783,0.10090209,0.01399376,1.05735775
-2.00800400,1.59542644,0.40030947,0.10784274,0.14993163,0.02408459,0.10793162,0.01518227,1.12183164
-2.00200100,1.68563217,0.42229754,0.11251544,0.16295389,0.02426576,0.11539013,0.01640502,1.18613395
-1.99599800,1.77452547,0.44426858,0.11699609,0.17599749,0.02438549,0.12317344,0.01765078,1.24925778
-1.98999500,1.86066795,0.46586047,0.12120105,0.18888474,0.02443805,0.13117831,0.01890806,1.31017359
-1.98399200,1.94263645,0.48671269,0.12504774,0.20143403,0.02441799,0.13930538,0.02016551,1.36785799
-1.97798899,2.01906588,0.50647673,0.12845721,0.21346495,0.02432036,0.14746211,0.02141238,1.42132464
-1.97198599,2.08869280,0.52482671,0.13135670,0.22480376,0.02414102,0.15556565,0.02263888,1.46965576
-1.96598299,2.15039759,0.54146970,0.13368218,0.23528883,0.02387690,0.16354537,0.02383660,1.51203284
-1.95997999,2.20324332,0.55615545,0.13538072,0.24477601,0.02352628,0.17134506,0.02499882,1.54776513
-1.95397699,2.24650911,0.56868468,0.13641255,0.25314349,0.02308904,0.17892458,0.02612077,1.57631444
-1.94797399,2.27971633,0.57891589,0.13675268,0.26029598,0.02256688,0.18626092,0.02719983,1.59731489
-1.94197099,2.30264606,0.58677002,0.13639204,0.26616794,0.02196348,0.19334845,0.02823554,1.61058661
-1.93596798,2.31534680,0.59223274,0.13533802,0.27072572,0.02128455,0.20019851,0.02922958,1.61614245
-1.92996498,2.31813181,0.59535436,0.13361445,0.27396851,0.02053789,0.20683821,0.03018555,1.61418744
-1.92396198,2.31156611,0.59624705,0.13126089,0.27592793,0.01973324,0.21330843,0.03110877,1.60511077
-1.91795898,2.29644363,0.59507977,0.12833137,0.27666646,0.01888218,0.21966128,0.03200579,1.58947066
-1.91195598,2.27375564,0.59207090,0.12489262,0.27627451,0.01799789,0.22595686,0.03288403,1.56797297
-1.90595298,2.24465202,0.58747906,0.12102183,0.27486664,0.01709481,0.23225982,0.03375117,1.54144437
-1.89994997,2.21039712,0.58159258,0.11680410,0.27257677,0.01618835,0.23863553,0.03461469,1.51080159
-1.89394697,2.17232268,0.57471801,0.11232964,0.26955288,0.01529445,0.24514636,0.03548130,1.47701817
-1.88794397,2.13177974,0.56716843,0.10769093,0.26595132,0.01442918,0.25184804,0.03635646,1.44109029
-1.88194097,2.09009210,0.55925195,0.10297989,0.26193107,0.01360834,0.25878644,0.03724393,1.40400335
-1.87593797,2.04851324,0.55126105,0.09828528,0.25764825,0.01284702,0.26599482,0.03814547,1.36670075
-1.86993497,2.00818852,0.54346312,0.09369024,0.25325098,0.01215920,0.27349171,0.03906061,1.33005615
-1.86393197,1.97012421,0.53609274,0.08927033,0.24887500,0.01155741,0.28127959,0.03998650,1.29485034
-1.85792896,1.93516412,0.52934574,0.08509183,0.24463998,0.01105236,0.28934419,0.04091802,1.26175337
-1.85192596,1.90397449,0.52337544,0.08121059,0.24064684,0.01065271,0.29765471,0.04184784,1.23131239
-1.84592296,1.87703702,0.51829083,0.07767129,0.23697591,0.01036481,0.30616456,0.04276671,1.20394530
-1.83991996,1.85464966,0.51415685,0.07450707,0.23368608,0.01019252,0.31481289,0.04366378,1.17993987
-1.83391696,1.83693429,0.51099635,0.07173970,0.23081477,0.01013710,0.32352646,0.04452701,1.15945787
-1.82791396,1.82385027,0.50879357,0.06937991,0.22837869,0.01019717,0.33222189,0.04534359,1.14254354
-1.82191096,1.81521236,0.50749882,0.06742817,0.22637521,0.01036866,0.34080819,0.04610040,1.12913538
-1.81590795,1.81071182,0.50703390,0.06587563,0.22478421,0.01064492,0.34918919,0.04678444,1.11908035
-1.80990495,1.80993925,0.50729796,0.06470515,0.22357030,0.01101683,0.35726610,0.04738325,1.11214962
-1.80390195,1.81240780,0.50817346,0.06389255,0.22268520,0.01147295,0.36493970,0.04788520,1.10805475
-1.79789895,1.81757584,0.50953193,0.06340780,0.22207022,0.01199979,0.37211249,0.04827984,1.10646377
-1.79189595,1.82486818,0.51123924,0.06321623,0.22165874,0.01258206,0.37869047,0.04855806,1.10701625
-1.78589295,1.83369518,0.51316035,0.06327974,0.22137863,0.01320305,0.38458467,0.04871228,1.10933711
-1.77988994,1.84346960,0.51516328,0.06355789,0.22115445,0.01384503,0.38971255,0.04873652,1.11304872
-1.77388694,1.85362089,0.51712240,0.06400896,0.22090960,0.01448963,0.39399909,0.04862643,1.11778117
-1.76788394,1.86360719,0.51892105,0.06459089,0.22056833,0.01511831,0.39737792,0.04837934,1.12318088
-1.76188094,1.87292522,0.52045353,0.06526218,0.22005753,0.01571289,0.39979224,0.04799419,1.12891741
-1.75587794,1.88111838,0.52162659,0.06598268,0.21930849,0.01625594,0.40119590,0.04747156,1.13468888
-1.74987494,1.88778341,0.52236054,0.06671433,0.21825855,0.01673130,0.40155443,0.04681365,1.14022611
-1.74387194,1.89257595,0.52259009,0.06742182,0.21685262,0.01712451,0.40084614,0.04602423,1.14529581
-1.73786893,1.89521523,0.52226498,0.06807320,0.21504473,0.01742316,0.39906328,0.04510872,1.14970288
-1.73186593,1.89548795,0.52135052,0.06864044,0.21279932,0.01761728,0.39621313,0.04407417,1.15329208
-1.72586293,1.89325157,0.51982795,0.06909985,0.21009253,0.01769956,0.39231903,0.04292932,1.15594920
-1.71985993,1.88843656,0.51769482,0.06943255,0.20691330,0.01766549,0.38742123,0.04168462,1.15760155
-1.71385693,1.88104784,0.51496503,0.06962471,0.20326422,0.01751352,0.38157736,0.04035226,1.15821792
-1.70785393,1.87116475,0.51166876,0.06966783,0.19916208,0.01724494,0.37486261,0.03894615,1.15780786
-1.70185093,1.85893948,0.50785199,0.06955879,0.19463818,0.01686386,0.36736926,0.03748188,1.15642012
-1.69584792,1.84459363,0.50357569,0.06929983,0.18973817,0.01637693,0.35920568,0.03597660,1.15414008
-1.68984492,1.82841259,0.49891436,0.06889843,0.18452148,0.01579312,0.35049463,0.03444889,1.15108629
-1.68384192,1.81073769,0.49395413,0.06836696,0.17906030,0.01512330,0.34137096,0.03291846,1.14740568
-1.67783892,1.79195591,0.48879021,0.06772224,0.17343806,0.01437990,0.33197854,0.03140589,1.14326777
-1.67183592,1.77248756,0.48352374,0.06698501,0.16774755,0.01357644,0.32246671,0.02993219,1.13885768
-1.66583292,1.75277182,0.47825811,0.06617915,0.16208845,0.01272708,0.31298624,0.02851840,1.13436826
-1.65982991,1.73325089,0.47309494,0.06533089,0.15656466,0.01184618,0.30368493,0.02718505,1.12999137
-1.65382691,1.71435300,0.46812973,0.06446790,0.15128118,0.01094789,0.29470308,0.02595165,1.12590878
-1.64782391,1.69647521,0.46344744,0.06361829,0.14634091,0.01004572,0.28616908,0.02483609,1.12228287
-1.64182091,1.67996647,0.45911825,0.06280960,0.14184127,0.00915226,0.27819520,0.02385414,1.11924768
-1.63581791,1.66511197,0.45519373,0.06206781,0.13787089,0.00827886,0.27087389,0.02301889,1.11690063
-1.62981491,1.65211932,0.45170359,0.06141633,0.13450637,0.00743546,0.26427473,0.02234029,1.11529538
-1.62381191,1.64110752,0.44865327,0.06087514,0.13180942,0.00663041,0.25844222,0.02182474,1.11443629
-1.61780890,1.63209925,0.44602262,0.06045995,0.12982427,0.00587043,0.25339455,0.02147479,1.11427475
-1.61180590,1.62501695,0.44376571,0.06018163,0.12857568,0.00516061,0.24912337,0.02128894,1.11470780
-1.60580290,1.61968324,0.44181189,0.06004567,0.12806749,0.00450440,0.24559464,0.02126155,1.11557912
-1.59979990,1.61582567,0.44006818,0.06005197,0.12828182,0.00390379,0.24275061,0.02138291,1.11668263
-1.59379690,1.61308586,0.43842282,0.06019475,0.12917915,0.00335940,0.24051262,0.02163942,1.11776860
-1.58779390,1.61103286,0.43674997,0.06046279,0.13069896,0.00287064,0.23878497,0.02201394,1.11855215
-1.58179090,1.60918008,0.43491532,0.06083978,0.13276129,0.00243591,0.23745929,0.02248621,1.11872386
-1.57578789,1.60700537,0.43278230,0.06130498,0.13526897,0.00205280,0.23641953,0.02303346,1.11796210
