energy_ev,total_up,C_s_up,C_p_up,Ir_p_up,Ir_d_up,Mn_p_up,Mn_d_up,Te_p_up,Te_d_up
-3.49074537,6.91023689,0.01291661,0.39869021,1.34286589,3.77557455,0.57373027,1.17850025,1.89808437,0.00000000
-3.48474237,6.88441135,0.01312990,0.38792327,1.31266602,3.79571934,0.56774486,1.17029219,1.86054319,0.00000000
-3.47873937,6.83551583,0.01326160,0.37658257,1.27894013,3.79997678,0.56049474,1.15901944,1.81865248,0.00000000
-3.47273637,6.76275189,0.01330780,0.36468218,1.24174593,3.78767273,0.55195523,1.14456382,1.77240477,0.00000000
-3.46673337,6.66582743,0.01326647,0.35225494,1.20121456,3.75847317,0.54211787,1.12687717,1.72189622,0.00000000
-3.46073037,6.54498362,0.01313753,0.33935283,1.15755220,3.71240228,0.53099333,1.10598576,1.66732979,0.00000000
-3.45472736,6.40100349,0.01292284,0.32604658,1.11103892,3.64984853,0.51861375,1.08199235,1.60901425,0.00000000
-3.44872436,6.23520142,0.01262610,0.31242453,1.06202460,3.57155815,0.50503449,1.05507553,1.54735890,0.00000000
-3.44272136,6.04939354,0.01225274,0.29859064,1.01092197,3.47861637,0.49033490,1.02548647,1.48286415,0.00000000
-3.43671836,5.84585020,0.01180968,0.28466187,0.95819705,3.37241707,0.47461820,0.99354308,1.41610823,0.00000000
-3.43071536,5.62723225,0.01130513,0.27076494,0.90435726,3.25462219,0.45801025,0.95962177,1.34773045,0.00000000
-3.42471236,5.39651420,0.01074827,0.25703259,0.84993784,3.12711274,0.44065740,0.92414719,1.27841186,0.00000000
-3.41870935,5.15689734,0.01014899,0.24359962,0.79548706,2.99193355,0.42272333,0.88758031,1.20885421,0.00000000
-3.41270635,4.91171704,0.00951755,0.23059882,0.74155098,2.85123425,0.40438514,0.85040549,1.13975802,0.00000000
-3.40670335,4.66434796,0.00886427,0.21815697,0.68865853,2.70720891,0.38582887,0.81311684,1.07180106,0.00000000
-3.40070035,4.41811160,0.00819927,0.20639117,0.63730747,2.56203693,0.36724459,0.77620480,1.00561801,0.00000000
-3.39469735,4.17618960,0.00753221,0.19540563,0.58795196,2.41782745,0.34882145,0.74014321,0.94178244,0.00000000
-3.38869435,3.94154650,0.00687204,0.18528905,0.54099223,2.27656922,0.33074278,0.70537744,0.88079182,0.00000000
-3.38269135,3.71686434,0.00622680,0.17611274,0.49676673,2.14008760,0.31318163,0.67231419,0.82305617,0.00000000
-3.37668834,3.50449109,0.00560356,0.16792953,0.45554705,2.01000986,0.29629681,0.64131298,0.76889081,0.00000000
-3.37068534,3.30640400,0.00500825,0.16077342,0.41753560,1.88773928,0.28022971,0.61267973,0.71851337,0.00000000
-3.36468234,3.12418805,0.00444563,0.15466003,0.38286611,1.77443828,0.26510189,0.58666255,0.67204503,0.00000000
-3.35867934,2.95902886,0.00391932,0.14958771,0.35160664,1.67102030,0.25101363,0.56344946,0.62951559,0.00000000
-3.35267634,2.81171884,0.00343182,0.14553925,0.32376475,1.57814963,0.23804335,0.54316813,0.59087206,0.00000000
-3.34667334,2.68267470,0.00298457,0.14248397,0.29929451,1.49624827,0.22624782,0.52588734,0.55599005,0.00000000
-3.34067034,2.57196415,0.00257804,0.14038016,0.27810476,1.42550844,0.21566313,0.51161978,0.52468721,0.00000000
-3.33466733,2.47933938,0.00221188,0.13917756,0.26006812,1.36590965,0.20630636,0.50032598,0.49673789,0.00000000
-3.32866433,2.40427487,0.00188499,0.13881988,0.24503033,1.31723881,0.19817750,0.49191905,0.47188830,0.00000000
-3.32266133,2.34600735,0.00159571,0.13924708,0.23281927,1.27911219,0.19126189,0.48626978,0.44987122,0.00000000
-3.31665833,2.30357585,0.00134190,0.14039743,0.22325341,1.25099828,0.18553256,0.48321206,0.43041974,0.00000000
-3.31065533,2.27586046,0.00112110,0.14220916,0.21614928,1.23224057,0.18095268,0.48254832,0.41327920,0.00000000
-3.30465233,2.26161854,0.00093064,0.14462173,0.21132763,1.22207974,0.17747778,0.48405483,0.39821702,0.00000000
-3.29864932,2.25951787,0.00076772,0.14757666,0.20861822,1.21967487,0.17505770,0.48748700,0.38503010,0.00000000
-3.29264632,2.26816646,0.00062953,0.15101793,0.20786314,1.22412369,0.17363823,0.49258448,0.37354949,0.00000000
-3.28664332,2.28613937,0.00051333,0.15489206,0.20891862,1.23448165,0.17316230,0.49907631,0.36364246,0.00000000
-3.28064032,2.31200285,0.00041645,0.15914784,0.21165545,1.24978036,0.17357084,0.50668612,0.35521202,0.00000000
-3.27463732,2.34433651,0.00033643,0.16373593,0.21595818,1.26904540,0.17480326,0.51513754,0.34819421,0.00000000
-3.26863432,2.38175418,0.00027097,0.16860823,0.22172326,1.29131377,0.17679762,0.52415989,0.34255338,0.00000000
-3.26263132,2.42292400,0.00021799,0.17371727,0.22885630,1.31565128,0.17949045,0.53349418,0.33827609,0.00000000
-3.25662831,2.46658816,0.00017564,0.17901562,0.23726892,1.34116969,0.18281658,0.54289938,0.33536382,0.00000000
-3.25062531,2.51158243,0.00014228,0.18445540,0.24687503,1.36704369,0.18670864,0.55215896,0.33382530,0.00000000
-3.24462231,2.55685533,0.00011649,0.18998791,0.25758728,1.39252724,0.19109672,0.56108744,0.33366866,0.00000000
-3.23861931,2.60148648,0.00009707,0.19556347,0.26931347,1.41696884,0.19590800,0.56953675,0.33489398,0.00000000
-3.23261631,2.64470340,0.00008301,0.20113142,0.28195338,1.43982517,0.20106647,0.57740214,0.33748669,0.00000000
-3.22661331,2.68589596,0.00007346,0.20664027,0.29539616,1.46067232,0.20649284,0.58462727,0.34141202,0.00000000
-3.22061031,2.72462740,0.00006774,0.21203803,0.30951832,1.47921391,0.21210467,0.59120812,0.34661088,0.00000000
-3.21460730,2.76064092,0.00006534,0.21727266,0.32418255,1.49528544,0.21781667,0.59719550,0.35299734,0.00000000
-3.20860430,2.79386118,0.00006585,0.22229257,0.33923738,1.50885430,0.22354125,0.60269582,0.36045776,0.00000000
-3.20260130,2.82438979,0.00006899,0.22704721,0.35451772,1.52001508,0.22918936,0.60786993,0.36885168,0.00000000
-3.19659830,2.85249485,0.00007459,0.23148763,0.36984632,1.52898009,0.23467141,0.61293000,0.37801433,0.00000000
-3.19059530,2.87859431,0.00008257,0.23556709,0.38503607,1.53606521,0.23989857,0.61813444,0.38776071,0.00000000
-3.18459230,2.90323392,0.00009296,0.23924158,0.39989313,1.54167164,0.24478409,0.62378094,0.39789102,0.00000000
-3.17858929,2.92706042,0.00010588,0.24247034,0.41422078,1.54626419,0.24924483,0.63019805,0.40819709,0.00000000
-3.17258629,2.95079145,0.00012154,0.24521637,0.42782377,1.55034716,0.25320291,0.63773554,0.41846976,0.00000000
-3.16658329,2.97518347,0.00014029,0.24744686,0.44051321,1.55443896,0.25658732,0.64675393,0.42850661,0.00000000
-3.16058029,3.00099946,0.00016257,0.24913361,0.45211166,1.55904684,0.25933565,0.65761384,0.43811985,0.00000000
-3.15457729,3.02897802,0.00018898,0.25025352,0.46245827,1.56464300,0.26139566,0.67066550,0.44714399,0.00000000
-3.14857429,3.05980553,0.00022025,0.25078895,0.47141389,1.57164317,0.26272678,0.68623890,0.45544292,0.00000000
-3.14257129,3.09409258,0.00025731,0.25072821,0.47886571,1.58038906,0.26330144,0.70463506,0.46291607,0.00000000
-3.13656828,3.13235580,0.00030128,0.25006594,0.48473153,1.59113524,0.26310615,0.72611863,0.46950338,0.00000000
-3.13056528,3.17500566,0.00035352,0.24880354,0.48896323,1.60404104,0.26214229,0.75091208,0.47518881,0.00000000
-3.12456228,3.22234042,0.00041562,0.24694957,0.49154943,1.61916785,0.26042657,0.77919153,0.48000230,0.00000000
-3.11855928,3.27454594,0.00048945,0.24452001,0.49251712,1.63648146,0.25799108,0.81108427,0.48401984,0.00000000
-3.11255628,3.33170071,0.00057715,0.24153851,0.49193227,1.65585914,0.25488296,0.84666767,0.48736195,0.00000000
-3.10655328,3.39378498,0.00068114,0.23803646,0.48989924,1.67710067,0.25116358,0.88596948,0.49019025,0.00000000
-3.10055028,3.46069282,0.00080414,0.23405288,0.48655906,1.69994238,0.24690732,0.92896901,0.49270252,0.00000000
-3.09454727,3.53224568,0.00094913,0.22963419,0.48208663,1.72407301,0.24219995,0.97559904,0.49512623,0.00000000
-3.08854427,3.60820608,0.00111929,0.22483366,0.47668677,1.74915045,0.23713653,1.02574804,0.49771093,0.00000000
-3.08254127,3.68829013,0.00131801,0.21971075,0.47058938,1.77481801,0.23181911,1.07926256,0.50071971,0.00000000
-3.07653827,3.77217781,0.00154875,0.21433009,0.46404378,1.80071939,0.22635402,1.13594940,0.50442007,0.00000000
-3.07053527,3.85952042,0.00181501,0.20876039,0.45731237,1.82651145,0.22084902,1.19557752,0.50907464,0.00000000
-3.06453227,3.94994454,0.00212016,0.20307306,0.45066379,1.85187429,0.21541041,1.25787966,0.51493192,0.00000000
-3.05852926,4.04305271,0.00246733,0.19734075,0.44436589,1.87651823,0.21014003,1.32255350,0.52221761,0.00000000
-3.05252626,4.13842110,0.00285927,0.19163577,0.43867844,1.90018773,0.20513239,1.38926270,0.53112662,0.00000000
-3.04652326,4.23559463,0.00329817,0.18602847,0.43384611,1.92266244,0.20047205,1.45763772,0.54181618,0.00000000
-3.04052026,4.33408064,0.00378548,0.18058569,0.43009163,1.94375571,0.19623121,1.52727677,0.55440009,0.00000000
-3.03451726,4.43334188,0.00432174,0.17536921,0.42760942,1.96331134,0.19246770,1.59774692,0.56894444,0.00000000
-3.02851426,4.53278998,0.00490644,0.17043444,0.42655990,1.98119903,0.18922345,1.66858567,0.58546470,0.00000000
-3.02251126,4.63178035,0.00553782,0.16582925,0.42706448,1.99730932,0.18652340,1.73930308,0.60392429,0.00000000
-3.01650825,4.72960938,0.00621280,0.16159307,0.42920156,2.01154875,0.18437500,1.80938449,0.62423450,0.00000000
-3.01050525,4.82551460,0.00692683,0.15775624,0.43300345,2.02383577,0.18276822,1.87829400,0.64625576,0.00000000
-3.00450225,4.91867832,0.00767389,0.15433966,0.43845446,2.03409784,0.18167620,1.94547871,0.66980003,0.00000000
-2.99849925,5.00823490,0.00844646,0.15135481,0.44549017,2.04227010,0.18105635,2.01037357,0.69463424,0.00000000
-2.99249625,5.09328172,0.00923563,0.14880397,0.45399795,2.04829572,0.18085202,2.07240703,0.72048450,0.00000000
-2.98649325,5.17289364,0.01003114,0.14668080,0.46381873,2.05212791,0.18099456,2.13100719,0.74704114,0.00000000
-2.98049025,5.24614051,0.01082165,0.14497116,0.47475018,2.05373341,0.18140584,2.18560855,0.77396418,0.00000000
-2.97448724,5.31210730,0.01159493,0.14365417,0.48655103,2.05309732,0.18200097,2.23565930,0.80088931,0.00000000
-2.96848424,5.36991626,0.01233816,0.14270343,0.49894668,2.05022874,0.18269128,2.28062902,0.82743426,0.00000000
-2.96248124,5.41875046,0.01303830,0.14208842,0.51163597,2.04516699,0.18338734,2.32001685,0.85320543,0.00000000
-2.95647824,5.45787803,0.01368244,0.14177596,0.52429891,2.03798786,0.18400201,2.35336009,0.87780483,0.00000000
-2.95047524,5.48667650,0.01425817,0.14173175,0.53660517,2.02880964,0.18445338,2.38024313,0.90083722,0.00000000
-2.94447224,5.50465648,0.01475403,0.14192181,0.54822327,2.01779847,0.18466740,2.40030669,0.92191755,0.00000000
-2.93846923,5.51148396,0.01515983,0.14231398,0.55883000,2.00517271,0.18458027,2.41325721,0.94067846,0.00000000
-2.93246623,5.50700064,0.01546702,0.14287916,0.56811990,1.99120609,0.18414039,2.41887614,0.95677794,0.00000000
-2.92646323,5.49124138,0.01566900,0.14359253,0.57581443,1.97622942,0.18330979,2.41702891,0.96990700,0.00000000
-2.92046023,5.46444800,0.01576133,0.14443444,0.58167051,1.96063071,0.18206510,2.40767324,0.97979712,0.00000000
-2.91445723,5.42707875,0.01574188,0.14539110,0.58548807,1.94485350,0.18039785,2.39086617,0.98622737,0.00000000
-2.90845423,5.37981250,0.01561096,0.14645501,0.58711634,1.92939344,0.17831423,2.36676958,0.98903095,0.00000000
-2.90245123,5.32354707,0.01537123,0.14762508,0.58645858,1.91479293,0.17583431,2.33565344,0.98810085,0.00000000
-2.89644822,5.25939089,0.01502769,0.14890642,0.58347498,1.90163392,0.17299070,2.29789651,0.98339436,0.00000000
-2.89044522,5.18864786,0.01458745,0.15030989,0.57818375,1.89052882,0.16982670,2.25398385,0.97493622,0.00000000
-2.88444222,5.11279490,0.01405949,0.15185127,0.57066012,1.88210964,0.16639413,2.20450105,0.96282004,0.00000000
-2.87843922,5.03345263,0.01345439,0.15355032,0.56103347,1.87701556,0.16275088,2.15012484,0.94720790,0.00000000
-2.87243622,4.95234944,0.01278392,0.15542947,0.54948255,1.87587910,0.15895822,2.09161019,0.92832796,0.00000000
-2.86643322,4.87128006,0.01206071,0.15751250,0.53622912,1.87931122,0.15507821,2.02977416,0.90647005,0.00000000
-2.86043022,4.79205974,0.01129785,0.15982308,0.52153025,1.88788589,0.15117109,1.96547685,0.88197921,0.00000000
-2.85442721,4.71647581,0.01050849,0.16238325,0.50566958,1.90212448,0.14729293,1.89960028,0.85524753,0.00000000
-2.84842421,4.64623845,0.00970548,0.16521206,0.48894808,1.92248069,0.14349368,1.83302590,0.82670431,0.00000000
-2.84242121,4.58293296,0.00890105,0.16832430,0.47167452,1.94932664,0.13981551,1.76661176,0.79680508,0.00000000
-2.83641821,4.52797548,0.00810653,0.17172940,0.45415623,1.98294074,0.13629180,1.70117039,0.76601979,0.00000000
-2.83041521,4.48257453,0.00733212,0.17543064,0.43669054,2.02349807,0.13294657,1.63744841,0.73482070,0.00000000
-2.82441221,4.44770021,0.00658671,0.17942465,0.41955711,2.07106376,0.12979451,1.57610888,0.70367037,0.00000000
-2.81840920,4.42406259,0.00587780,0.18370121,0.40301157,2.12559000,0.12684154,1.51771728,0.67301035,0.00000000
-2.81240620,4.41210049,0.00521146,0.18824339,0.38728059,2.18691681,0.12408582,1.46273163,0.64325093,0.00000000
-2.80640320,4.41198118,0.00459229,0.19302799,0.37255848,2.25477684,0.12151922,1.41149738,0.61476240,0.00000000
-2.80040020,4.42361085,0.00402356,0.19802629,0.35900546,2.32880404,0.11912906,1.36424704,0.58786804,0.00000000
-2.79439720,4.44665538,0.00350725,0.20320495,0.34674734,2.40854586,0.11690004,1.32110449,0.56283914,0.00000000
-2.78839420,4.48056978,0.00304422,0.20852720,0.33587662,2.49347846,0.11481626,1.28209355,0.53989212,0.00000000
-2.78239120,4.52463473,0.00263435,0.21395392,0.32645476,2.58302402,0.11286317,1.24715019,0.51918762,0.00000000
-2.77638819,4.57799790,0.00227672,0.21944494,0.31851528,2.67656940,0.11102932,1.21613745,0.50083172,0.00000000
-2.77038519,4.63971737,0.00196983,0.22496012,0.31206750,2.77348478,0.10930787,1.18886219,0.48487873,0.00000000
-2.76438219,4.70880476,0.00171170,0.23046038,0.30710063,2.87314139,0.10769772,1.16509260,0.47133561,0.00000000
-2.75837919,4.78426531,0.00150011,0.23590846,0.30358784,2.97492711,0.10620420,1.14457537,0.46016740,0.00000000
-2.75237619,4.86513261,0.00133270,0.24126954,0.30149008,3.07825885,0.10483932,1.12705164,0.45130354,0.00000000
-2.74637319,4.95049614,0.00120715,0.24651149,0.30075954,3.18259106,0.10362158,1.11227083,0.44464452,0.00000000
-2.74037019,5.03952014,0.00112125,0.25160497,0.30134241,3.28741959,0.10257533,1.10000175,0.44006863,0.00000000
-2.73436718,5.13145305,0.00107303,0.25652314,0.30318104,3.39228075,0.10172973,1.09004053,0.43743844,0.00000000
-2.72836418,5.22562744,0.00106078,0.26124127,0.30621526,3.49674567,0.10111745,1.08221516,0.43660677,0.00000000
-2.72236118,5.32145094,0.00108312,0.26573613,0.31038303,3.60041018,0.10077312,1.07638676,0.43742196,0.00000000
-2.71635818,5.41838951,0.00113905,0.26998521,0.31562040,3.70288131,0.10073165,1.07244767,0.43973219,0.00000000
-2.71035518,5.51594451,0.00122787,0.27396599,0.32186092,3.80376109,0.10102655,1.07031696,0.44338903,0.00000000
-2.70435218,5.61362598,0.00134924,0.27765516,0.32903459,3.90262928,0.10168827,1.06993380,0.44824986,0.00000000
-2.69834917,5.71092433,0.00150313,0.28102795,0.33706660,3.99902625,0.10274273,1.07124943,0.45417959,0.00000000
-2.69234617,5.80728294,0.00168972,0.28405761,0.34587592,4.09243760,0.10421006,1.07421842,0.46105146,0.00000000
-2.68634317,5.90207391,0.00190942,0.28671511,0.35537389,4.18228195,0.10610362,1.07878981,0.46874720,0.00000000
-2.68034017,5.99457925,0.00216278,0.28896906,0.36546306,4.26790306,0.10842928,1.08489897,0.47715664,0.00000000
-2.67433717,6.08397889,0.00245040,0.29078588,0.37603629,4.34856740,0.11118510,1.09246043,0.48617697,0.00000000
-2.66833417,6.16934683,0.00277286,0.29213030,0.38697620,4.42346767,0.11436118,1.10136239,0.49571161,0.00000000
-2.66233117,6.24965587,0.00313071,0.29296598,0.39815514,4.49173268,0.11793991,1.11146300,0.50566906,0.00000000
-2.65632816,6.32379094,0.00352430,0.29325650,0.40943556,4.55244325,0.12189639,1.12258853,0.51596159,0.00000000
-2.65032516,6.39057026,0.00395379,0.29296643,0.42067093,4.60465356,0.12619899,1.13453366,0.52650398,0.00000000
-2.64432216,6.44877324,0.00441905,0.29206252,0.43170708,4.64741708,0.13081010,1.14706352,0.53721233,0.00000000
-2.63831916,6.49717353,0.00491958,0.29051500,0.44238404,4.67981566,0.13568689,1.15991744,0.54800293,0.00000000
-2.63231616,6.53457530,0.00545449,0.28829884,0.45253818,4.70099033,0.14078208,1.17281406,0.55879125,0.00000000
-2.62631316,6.55985072,0.00602244,0.28539493,0.46200477,4.71017226,0.14604467,1.18545762,0.56949102,0.00000000
-2.62031016,6.57197670,0.00662158,0.28179114,0.47062070,4.70671205,0.15142062,1.19754484,0.58001343,0.00000000
-2.61430715,6.57006900,0.00724953,0.27748322,0.47822745,4.69010615,0.15685337,1.20877242,0.59026653,0.00000000
-2.60830415,6.55341212,0.00790332,0.27247545,0.48467413,4.66001886,0.16228438,1.21884451,0.60015465,0.00000000
-2.60230115,6.52148373,0.00857944,0.26678106,0.48982056,4.61629900,0.16765349,1.22748021,0.60957810,0.00000000
-2.59629815,6.47397293,0.00927376,0.26042237,0.49354029,4.55899071,0.17289928,1.23442067,0.61843316,0.00000000
-2.59029515,6.41079183,0.00998158,0.25343073,0.49572347,4.48833785,0.17795943,1.23943575,0.62661220,0.00000000
-2.58429215,6.33208071,0.01069764,0.24584609,0.49627955,4.40478238,0.18277107,1.24233012,0.63400435,0.00000000
-2.57828914,6.23820714,0.01141617,0.23771645,0.49513964,4.30895688,0.18727123,1.24294872,0.64049649,0.00000000
-2.57228614,6.12975972,0.01213091,0.22909708,0.49225856,4.20167209,0.19139748,1.24118158,0.64597474,0.00000000
-2.56628314,6.00753764,0.01283526,0.22004951,0.48761645,4.08390041,0.19508860,1.23696797,0.65032651,0.00000000
-2.56028014,5.87253699,0.01352231,0.21064050,0.48121988,3.95675628,0.19828558,1.23029987,0.65344299,0.00000000
-2.55427714,5.72593498,0.01418501,0.20094080,0.47310246,3.82147464,0.20093272,1.22122483,0.65522226,0.00000000
-2.54827414,5.56907311,0.01481631,0.19102400,0.46332491,3.67938853,0.20297895,1.20984818,0.65557271,0.00000000
-2.54227114,5.40344007,0.01540932,0.18096521,0.45197449,3.53190682,0.20437934,1.19633451,0.65441688,0.00000000
-2.53626813,5.23065503,0.01595753,0.17083992,0.43916391,3.38049272,0.20509669,1.18090848,0.65169541,0.00000000
-2.53026513,5.05245176,0.01645499,0.16072278,0.42502972,3.22664383,0.20510319,1.16385482,0.64737104,0.00000000
-2.52426213,4.87066343,0.01689654,0.15068658,0.40973005,3.07187409,0.20438204,1.14551734,0.64143241,0.00000000
-2.51825913,4.68720816,0.01727802,0.14080122,0.39344210,2.91769766,0.20292900,1.12629701,0.63389733,0.00000000
-2.51225613,4.50407476,0.01759647,0.13113286,0.37635901,2.76561478,0.20075371,1.10664881,0.62481555,0.00000000
-2.50625313,4.32330814,0.01785035,0.12174321,0.35868663,2.61709950,0.19788074,1.08707716,0.61427054,0.00000000
-2.50025013,4.14699374,0.01803967,0.11268885,0.34063989,2.47358869,0.19435021,1.06813000,0.60238022,0.00000000
-2.49424712,3.97724017,0.01816612,0.10402081,0.32243916,2.33647216,0.19021810,1.05039114,0.58929658,0.00000000
-2.48824412,3.81615956,0.01823312,0.09578419,0.30430652,2.20708331,0.18555589,1.03447097,0.57520388,0.00000000
-2.48224112,3.66584489,0.01824589,0.08801792,0.28646202,2.08668989,0.18044983,1.02099536,0.56031556,0.00000000
-2.47623812,3.52834415,0.01821134,0.08075468,0.26912011,1.97648449,0.17499954,1.01059297,0.54486990,0.00000000
-2.47023512,3.40563095,0.01813798,0.07402086,0.25248622,1.87757439,0.16931616,1.00388081,0.52912437,0.00000000
-2.46423212,3.29957190,0.01803570,0.06783662,0.23675354,1.79097072,0.16352000,1.00144860,0.51334905,0.00000000
-2.45822911,3.21189107,0.01791558,0.06221609,0.22210005,1.71757656,0.15773773,1.00384197,0.49781915,0.00000000
-2.45222611,3.14413216,0.01778947,0.05716753,0.20868585,1.65817430,0.15209930,1.01154502,0.48280704,0.00000000
-2.44622311,3.09761952,0.01766971,0.05269363,0.19665084,1.61341227,0.14673452,1.02496283,0.46857405,0.00000000
-2.44022011,3.07341887,0.01756868,0.04879175,0.18611261,1.58379084,0.14176964,1.04440435,0.45536236,0.00000000
-2.43421711,3.07229947,0.01749836,0.04545429,0.17716476,1.56964862,0.13732383,1.07006649,0.44338736,0.00000000
-2.42821411,3.09469890,0.01746988,0.04266894,0.16987554,1.57114891,0.13350588,1.10201999,0.43283068,0.00000000
-2.42221111,3.14069223,0.01749309,0.04041906,0.16428681,1.58826724,0.13041112,1.14019790,0.42383445,0.00000000
-2.41620810,3.20996715,0.01757616,0.03868397,0.16041344,1.62078039,0.12811872,1.18438715,0.41649669,0.00000000
-2.41020510,3.30180641,0.01772517,0.03743930,0.15824309,1.66825767,0.12668948,1.23422411,0.41086833,0.00000000
-2.40420210,3.41507912,0.01794385,0.03665725,0.15773640,1.73005504,0.12616425,1.28919435,0.40695185,0.00000000
-2.39819910,3.54824194,0.01823332,0.03630700,0.15882765,1.80531269,0.12656289,1.34863723,0.40470161,0.00000000
-2.39219610,3.69935109,0.01859196,0.03635496,0.16142590,1.89295672,0.12788405,1.41175535,0.40402598,0.00000000
-2.38619310,3.86608561,0.01901537,0.03676517,0.16541668,1.99170541,0.13010552,1.47762895,0.40479097,0.00000000
-2.38019010,4.04578209,0.01949640,0.03749968,0.17066408,2.10008052,0.13318541,1.54523505,0.40682555,0.00000000
-2.37418709,4.23548055,0.02002536,0.03851894,0.17701347,2.21642383,0.13706385,1.61347093,0.40992812,0.00000000
-2.36818409,4.43198067,0.02059024,0.03978226,0.18429463,2.33891915,0.14166534,1.68118117,0.41387414,0.00000000
-2.36218109,4.63190729,0.02117710,0.04124831,0.19232535,2.46561963,0.14690163,1.74718769,0.41842447,0.00000000
-2.35617809,4.83178345,0.02177050,0.04287568,0.20091542,2.59448014,0.15267487,1.81032148,0.42333422,0.00000000
-2.35017509,5.02810910,0.02235400,0.04462344,0.20987091,2.72339430,0.15888109,1.86945513,0.42836164,0.00000000
-2.34417209,5.21744318,0.02291073,0.04645177,0.21899861,2.85023530,0.16541375,1.92353487,0.43327683,0.00000000
-2.33816908,5.39648646,0.02342395,0.04832262,0.22811059,2.97289977,0.17216722,1.97161081,0.43786988,0.00000000
-2.33216608,5.56216274,0.02387765,0.05020038,0.23702860,3.08935355,0.17904012,2.01286443,0.44195812,0.00000000
-2.32616308,5.71169551,0.02425710,0.05205253,0.24558838,3.19767807,0.18593834,2.04663200,0.44539230,0.00000000
-2.32016008,5.84267784,0.02454937,0.05385032,0.25364345,3.29611624,0.19277754,2.07242320,0.44806127,0.00000000
-2.31415708,5.95313308,0.02474379,0.05556932,0.26106853,3.38311615,0.19948521,2.08993417,0.44989524,0.00000000
-2.30815408,6.04156449,0.02483227,0.05719006,0.26776231,3.45737160,0.20600214,2.09905463,0.45086733,0.00000000
-2.30215108,6.10699243,0.02480964,0.05869845,0.27364949,3.51785793,0.21228314,2.09986879,0.45099343,0.00000000
-2.29614807,6.14897800,0.02467370,0.06008623,0.27868205,3.56386216,0.21829729,2.09265038,0.45033040,0.00000000
-2.29014507,6.16763288,0.02442534,0.06135128,0.28283977,3.59500638,0.22402746,2.07785195,0.44897271,0.00000000
-2.28414207,6.16361543,0.02406841,0.06249783,0.28612983,3.61126389,0.22946935,2.05608946,0.44704771,0.00000000
-2.27813907,6.13811373,0.02360953,0.06353656,0.28858582,3.61296727,0.23463011,2.02812264,0.44470968,0.00000000
-2.27213607,6.09281670,0.02305781,0.06448465,0.29026585,3.60080855,0.23952649,1.99483247,0.44213307,0.00000000
-2.26613307,6.02987486,0.02242447,0.06536564,0.29125021,3.57583121,0.24418295,1.95719669,0.43950509,0.00000000
-2.26013007,5.95185243,0.02172242,0.06620932,0.29163848,3.53941450,0.24862948,1.91626455,0.43701816,0.00000000
-2.25412706,5.86167267,0.02096576,0.06705137,0.29154629,3.49325043,0.25289957,1.87313178,0.43486236,0.00000000
-2.24812406,5.76255837,0.02016934,0.06793302,0.29110187,3.43931417,0.25702829,1.82891682,0.43321842,0.00000000
-2.24212106,5.65796938,0.01934824,0.06890062,0.29044258,3.37982852,0.26105054,1.78473894,0.43225137,0.00000000
-2.23611806,5.55153855,0.01851738,0.07000501,0.28971132,3.31722336,0.26499962,1.74169887,0.43210521,0.00000000
-2.23011506,5.44700751,0.01769109,0.07130088,0.28905333,3.25409085,0.26890620,1.70086216,0.43289873,0.00000000
-2.22411206,5.34816317,0.01688283,0.07284595,0.28861297,3.19313722,0.27279751,1.66324539,0.43472268,0.00000000
-2.21810905,5.25877541,0.01610495,0.07470007,0.28853105,3.13713200,0.27669695,1.62980487,0.43763822,0.00000000
-2.21210605,5.18253638,0.01536852,0.07692411,0.28894225,3.08885525,0.28062402,1.60142771,0.44167677,0.00000000
-2.20610305,5.12300112,0.01468328,0.07957871,0.28997306,3.05104367,0.28459435,1.57892441,0.44684105,0.00000000
-2.20010005,5.08352952,0.01405765,0.08272288,0.29173995,3.02633606,0.28862002,1.56302259,0.45310717,0.00000000
-2.19409705,5.06722916,0.01349880,0.08641236,0.29434784,3.01721883,0.29270988,1.55436109,0.46042769,0.00000000
-2.18809405,5.07689897,0.01301284,0.09069786,0.29788883,3.02597221,0.29686985,1.55348393,0.46873520,0.00000000
-2.18209105,5.11497354,0.01260492,0.09562317,0.30244107,3.05461788,0.30110319,1.56083358,0.47794632,0.00000000
-2.17608804,5.18346842,0.01227950,0.10122312,0.30806783,3.10486875,0.30541053,1.57674334,0.48796583,0.00000000
-2.17008504,5.28392711,0.01204054,0.10752149,0.31481661,3.17808200,0.30978982,1.60142872,0.49869062,0.00000000
-2.16408204,5.41737080,0.01189168,0.11452900,0.32271838,3.27521638,0.31423598,1.63497799,0.51001337,0.00000000
-2.15807904,5.58425245,0.01183641,0.12224134,0.33178678,3.39679498,0.31874046,1.67734224,0.52182568,0.00000000
-2.15207604,5.78441717,0.01187824,0.13063746,0.34201757,3.54287496,0.32329057,1.72832581,0.53402062,0.00000000
-2.14607304,6.01707125,0.01202074,0.13967821,0.35338795,3.71302557,0.32786879,1.78757756,0.54649464,0.00000000
-2.14007004,6.28076242,0.01226761,0.14930532,0.36585631,3.90631599,0.33245206,1.85458433,0.55914879,0.00000000
-2.13406703,6.57337366,0.01262263,0.15944103,0.37936198,4.12131433,0.33701119,1.92866720,0.57188946,0.00000000
-2.12806403,6.89213320,0.01308962,0.16998829,0.39382541,4.35609898,0.34151040,2.00898188,0.58462847,0.00000000
