energy_ev,total_up,Au_p_up,Au_d_up,Se_s_up,Se_p_up,Sn_p_up,Sn_d_up
-4.30115058,1.86563860,0.28476734,1.31335018,0.19836560,0.25795548,0.10882223,0.00133007
-4.29514757,1.86908465,0.28874649,1.31750002,0.20068153,0.25469652,0.10946633,0.00134627
-4.28914457,1.87587275,0.29239148,1.32576464,0.20250739,0.25151989,0.10985678,0.00136076
-4.28314157,1.88555724,0.29565695,1.33772539,0.20382950,0.24839541,0.10999406,0.00137328
-4.27713857,1.89767069,0.29850011,1.35293207,0.20464070,0.24529056,0.10988297,0.00138357
-4.27113557,1.91173609,0.30088042,1.37091701,0.20493913,0.24217119,0.10953214,0.00139140
-4.26513257,1.92727939,0.30275946,1.39120948,0.20472709,0.23900241,0.10895330,0.00139656
-4.25912956,1.94384184,0.30410105,1.41334952,0.20400995,0.23574946,0.10816074,0.00139885
-4.25312656,1.96099172,0.30487171,1.43690092,0.20279530,0.23237858,0.10717067,0.00139809
-4.24712356,1.97833508,0.30504142,1.46146247,0.20109228,0.22885805,0.10600078,0.00139410
-4.24112056,1.99552491,0.30458466,1.48667714,0.19891125,0.22515921,0.10466976,0.00138675
-4.23511756,2.01226825,0.30348168,1.51223857,0.19626369,0.22125748,0.10319707,0.00137592
-4.22911456,2.02833093,0.30171991,1.53789475,0.19316243,0.21713345,0.10160262,0.00136152
-4.22311156,2.04353941,0.29929541,1.56344833,0.18962202,0.21277381,0.09990672,0.00134350
-4.21710855,2.05777967,0.29621419,1.58875386,0.18565932,0.20817226,0.09812987,0.00132187
-4.21110555,2.07099303,0.29249338,1.61371183,0.18129415,0.20333015,0.09629278,0.00129667
-4.20510255,2.08316891,0.28816196,1.63825999,0.17654991,0.19825693,0.09441618,0.00126801
-4.19909955,2.09433502,0.28326114,1.66236233,0.17145411,0.19297029,0.09252073,0.00123603
-4.19309655,2.10454526,0.27784416,1.68599646,0.16603876,0.18749596,0.09062683,0.00120097
-4.18709355,2.11386625,0.27197555,1.70914019,0.16034051,0.18186724,0.08875432,0.00116308
-4.18109055,2.12236306,0.26572987,1.73175813,0.15440054,0.17612406,0.08692215,0.00112270
-4.17508754,2.13008530,0.25918983,1.75378928,0.14826411,0.17031193,0.08514800,0.00108020
-4.16908454,2.13705427,0.25244412,1.77513653,0.14197988,0.16448041,0.08344775,0.00103599
-4.16308154,2.14325234,0.24558476,1.79565882,0.13559900,0.15868163,0.08183508,0.00099052
-4.15707854,2.14861518,0.23870439,1.81516665,0.12917390,0.15296851,0.08032094,0.00094424
-4.15107554,2.15302766,0.23189339,1.83342143,0.12275705,0.14739311,0.07891319,0.00089762
-4.14507254,2.15632372,0.22523725,1.85013891,0.11639958,0.14200505,0.07761623,0.00085112
-4.13906953,2.15829049,0.21881412,1.86499650,0.11014999,0.13685002,0.07643083,0.00080517
-4.13306653,2.15867648,0.21269273,1.87764446,0.10405289,0.13196870,0.07535404,0.00076019
-4.12706353,2.15720350,0.20693090,1.88772006,0.09814798,0.12739584,0.07437935,0.00071653
-4.12106053,2.15358158,0.20157450,1.89486420,0.09246920,0.12315978,0.07349694,0.00067453
-4.11505753,2.14752600,0.19665708,1.89873929,0.08704417,0.11928234,0.07269413,0.00063444
-4.10905453,2.13877543,0.19220004,1.89904746,0.08189397,0.11577902,0.07195603,0.00059647
-4.10305153,2.12710988,0.18821331,1.89554786,0.07703314,0.11265957,0.07126620,0.00056078
-4.09704852,2.11236738,0.18469653,1.88807203,0.07247002,0.10992878,0.07060750,0.00052747
-4.09104552,2.09445830,0.18164055,1.87653615,0.06820735,0.10758749,0.06996293,0.00049657
-4.08504252,2.07337614,0.17902913,1.86094970,0.06424301,0.10563377,0.06931643,0.00046809
-4.07903952,2.04920432,0.17684078,1.84141949,0.06057103,0.10406404,0.06865374,0.00044198
-4.07303652,2.02211819,0.17505060,1.81814909,0.05718259,0.10287422,0.06796302,0.00041817
-4.06703352,1.99238235,0.17363193,1.79143353,0.05406713,0.10206075,0.06723546,0.00039656
-4.06103052,1.96034314,0.17255782,1.76164937,0.05121341,0.10162141,0.06646562,0.00037702
-4.05502751,1.92641694,0.17180228,1.72924099,0.04861053,0.10155597,0.06565175,0.00035945
-4.04902451,1.89107488,0.17134112,1.69470355,0.04624878,0.10186649,0.06479575,0.00034369
-4.04302151,1.85482489,0.17115258,1.65856393,0.04412047,0.10255747,0.06390313,0.00032963
-4.03701851,1.81819214,0.17121760,1.62136033,0.04222046,0.10363564,0.06298267,0.00031714
-4.03101551,1.78169912,0.17151989,1.58362210,0.04054660,0.10510960,0.06204610,0.00030612
-4.02501251,1.74584630,0.17204574,1.54585051,0.03909997,0.10698920,0.06110751,0.00029647
-4.01900950,1.71109462,0.17278376,1.50850171,0.03788496,0.10928476,0.06018286,0.00028810
-4.01300650,1.67785058,0.17372454,1.47197262,0.03690913,0.11200621,0.05928932,0.00028096
-4.00700350,1.64645470,0.17486024,1.43659042,0.03618300,0.11516210,0.05844468,0.00027498
-4.00100050,1.61717368,0.17618427,1.40260596,0.03571962,0.11875862,0.05766676,0.00027014
-3.99499750,1.59019656,0.17769097,1.37019124,0.03553409,0.12279867,0.05697287,0.00026640
-3.98899450,1.56563467,0.17937539,1.33944093,0.03564290,0.12728088,0.05637924,0.00026376
-3.98299150,1.54352507,0.18123308,1.31037734,0.03606323,0.13219881,0.05590064,0.00026219
-3.97698849,1.52383688,0.18325991,1.28295848,0.03681212,0.13754014,0.05554995,0.00026171
-3.97098549,1.50647983,0.18545189,1.25708836,0.03790564,0.14328609,0.05533780,0.00026230
-3.96498249,1.49131423,0.18780489,1.23262875,0.03935795,0.14941086,0.05527227,0.00026397
-3.95897949,1.47816139,0.19031433,1.20941159,0.04118034,0.15588123,0.05535862,0.00026670
-3.95297649,1.46681394,0.19297462,1.18725114,0.04338031,0.16265631,0.05559900,0.00027048
-3.94697349,1.45704512,0.19577862,1.16595523,0.04596057,0.16968741,0.05599228,0.00027528
-3.94097049,1.44861668,0.19871674,1.14533493,0.04891821,0.17691809,0.05653378,0.00028108
-3.93496748,1.44128487,0.20177614,1.12521230,0.05224389,0.18428433,0.05721513,0.00028781
-3.92896448,1.43480465,0.20493964,1.10542584,0.05592113,0.19171494,0.05802413,0.00029540
-3.92296148,1.42893181,0.20818474,1.08583374,0.05992582,0.19913213,0.05894464,0.00030376
-3.91695848,1.42342359,0.21148268,1.06631488,0.06422594,0.20645229,0.05995666,0.00031279
-3.91095548,1.41803802,0.21479760,1.04676807,0.06878144,0.21358704,0.06103635,0.00032234
-3.90495248,1.41253250,0.21808600,1.02710976,0.07354450,0.22044445,0.06215635,0.00033226
-3.89894947,1.40666227,0.22129653,1.00727073,0.07846003,0.22693054,0.06328607,0.00034239
-3.89294647,1.40017928,0.22437015,0.98719249,0.08346646,0.23295097,0.06439229,0.00035253
-3.88694347,1.39283191,0.22724079,0.96682355,0.08849686,0.23841297,0.06543978,0.00036249
-3.88094047,1.38436615,0.22983647,0.94611634,0.09348034,0.24322734,0.06639217,0.00037205
-3.87493747,1.37452820,0.23208091,0.92502496,0.09834369,0.24731062,0.06721286,0.00038100
-3.86893447,1.36306889,0.23389558,0.90350406,0.10301325,0.25058730,0.06786611,0.00038912
-3.86293147,1.34974962,0.23520210,0.88150900,0.10741686,0.25299187,0.06831811,0.00039622
-3.85692846,1.33434967,0.23592495,0.85899712,0.11148594,0.25447094,0.06853813,0.00040211
-3.85092546,1.31667445,0.23599422,0.83593027,0.11515756,0.25498493,0.06849959,0.00040662
-3.84492246,1.29656417,0.23534850,0.81227795,0.11837635,0.25450963,0.06818104,0.00040960
-3.83891946,1.27390240,0.23393749,0.78802112,0.12109633,0.25303729,0.06756705,0.00041096
-3.83291646,1.24862372,0.23172440,0.76315598,0.12328243,0.25057734,0.06664878,0.00041061
-3.82691346,1.22072017,0.22868792,0.73769755,0.12491170,0.24715652,0.06542451,0.00040853
-3.82091046,1.19024571,0.22482362,0.71168254,0.12597420,0.24281864,0.06389973,0.00040471
-3.81490745,1.15731838,0.22014480,0.68517128,0.12647341,0.23762371,0.06208711,0.00039921
-3.80890445,1.12212002,0.21468267,0.65824846,0.12642622,0.23164663,0.06000608,0.00039209
-3.80290145,1.08489324,0.20848581,0.63102257,0.12586256,0.22497539,0.05768228,0.00038349
-3.79689845,1.04593592,0.20161911,0.60362386,0.12482448,0.21770897,0.05514666,0.00037355
-3.79089545,1.00559331,0.19416199,0.57620123,0.12336492,0.20995478,0.05243455,0.00036245
-3.78489245,0.96424820,0.18620622,0.54891782,0.12154606,0.20182609,0.04958442,0.00035037
-3.77888944,0.92230966,0.17785336,0.52194592,0.11943747,0.19343915,0.04663674,0.00033752
-3.77288644,0.88020080,0.16921187,0.49546123,0.11711387,0.18491046,0.04363268,0.00032413
-3.76688344,0.83834633,0.16039413,0.46963700,0.11465290,0.17635408,0.04061294,0.00031040
-3.76088044,0.79716031,0.15151350,0.44463831,0.11213267,0.16787913,0.03761661,0.00029654
-3.75487744,0.75703481,0.14268141,0.42061682,0.10962940,0.15958762,0.03468015,0.00028275
-3.74887444,0.71832986,0.13400480,0.39770629,0.10721507,0.15157255,0.03183665,0.00026920
-3.74287144,0.68136511,0.12558372,0.37601901,0.10495532,0.14391646,0.02911509,0.00025604
-3.73686843,0.64641341,0.11750950,0.35564339,0.10290744,0.13669034,0.02653997,0.00024343
-3.73086543,0.61369655,0.10986317,0.33664271,0.10111877,0.12995307,0.02413106,0.00023145
-3.72486243,0.58338297,0.10271442,0.31905488,0.09962537,0.12375111,0.02190335,0.00022019
-3.71885943,0.55558758,0.09612095,0.30289343,0.09845107,0.11811869,0.01986716,0.00020971
-3.71285643,0.53037328,0.09012828,0.28814920,0.09760698,0.11307829,0.01802843,0.00020004
-3.70685343,0.50775408,0.08476983,0.27479279,0.09709138,0.10864142,0.01638911,0.00019118
-3.70085043,0.48769935,0.08006743,0.26277751,0.09689004,0.10480957,0.01494764,0.00018312
-3.69484742,0.47013901,0.07603197,0.25204249,0.09697694,0.10157537,0.01369941,0.00017582
-3.68884442,0.45496918,0.07266438,0.24251587,0.09731546,0.09892384,0.01263738,0.00016925
-3.68284142,0.44205810,0.06995660,0.23411782,0.09785975,0.09683360,0.01175258,0.00016334
-3.67683842,0.43125203,0.06789278,0.22676327,0.09855657,0.09527822,0.01103460,0.00015804
-3.67083542,0.42238079,0.06645038,0.22036420,0.09934721,0.09422729,0.01047207,0.00015328
-3.66483242,0.41526299,0.06560139,0.21483158,0.10016961,0.09364764,0.01005304,0.00014898
-3.65882941,0.40971074,0.06531349,0.21007672,0.10096058,0.09350420,0.00976538,0.00014508
-3.65282641,0.40553373,0.06555111,0.20601236,0.10165797,0.09376093,0.00959699,0.00014151
-3.64682341,0.40254292,0.06627661,0.20255332,0.10220273,0.09438148,0.00953608,0.00013822
-3.64082041,0.40055363,0.06745119,0.19961698,0.10254086,0.09532976,0.00957133,0.00013516
-3.63481741,0.39938828,0.06903598,0.19712361,0.10262507,0.09657039,0.00969206,0.00013227
-3.62881441,0.39887880,0.07099299,0.19499663,0.10241618,0.09806903,0.00988832,0.00012953
-3.62281141,0.39886877,0.07328600,0.19316298,0.10188423,0.09979262,0.01015102,0.00012690
-3.61680840,0.39921536,0.07588151,0.19155357,0.10100911,0.10170951,0.01047197,0.00012437
-3.61080540,0.39979117,0.07874960,0.19010395,0.09978097,0.10378963,0.01084405,0.00012192
-3.60480240,0.40048584,0.08186472,0.18875506,0.09820021,0.10600449,0.01126123,0.00011954
-3.59879940,0.40120761,0.08520649,0.18745418,0.09627708,0.10832731,0.01171868,0.00011724
-3.59279640,0.40188457,0.08876030,0.18615594,0.09403105,0.11073304,0.01221286,0.00011502
-3.58679340,0.40246577,0.09251779,0.18482336,0.09148991,0.11319840,0.01274159,0.00011290
-3.58079040,0.40292184,0.09647723,0.18342882,0.08868865,0.11570198,0.01330412,0.00011089
-3.57478739,0.40324532,0.10064355,0.18195483,0.08566815,0.11822433,0.01390114,0.00010902
-3.56878439,0.40345040,0.10502820,0.18039457,0.08247389,0.12074805,0.01453485,0.00010732
-3.56278139,0.40357218,0.10964870,0.17875212,0.07915451,0.12325790,0.01520889,0.00010582
-3.55677839,0.40366532,0.11452787,0.17704230,0.07576046,0.12574093,0.01592831,0.00010456
-3.55077539,0.40380208,0.11969281,0.17529008,0.07234272,0.12818663,0.01669949,0.00010361
-3.54477239,0.40406995,0.12517355,0.17352965,0.06895160,0.13058699,0.01752999,0.00010302
-3.53876938,0.40456873,0.13100157,0.17180310,0.06563574,0.13293667,0.01842846,0.00010286
-3.53276638,0.40540738,0.13720807,0.17015881,0.06244119,0.13523308,0.01940443,0.00010324
-3.52676338,0.40670069,0.14382226,0.16864965,0.05941077,0.13747644,0.02046817,0.00010426
-3.52076038,0.40856597,0.15086967,0.16733107,0.05658352,0.13966992,0.02163059,0.00010607
-3.51475738,0.41111999,0.15837062,0.16625925,0.05399443,0.14181965,0.02290304,0.00010881
-3.50875438,0.41447635,0.16633900,0.16548936,0.05167429,0.14393484,0.02429732,0.00011268
-3.50275138,0.41874331,0.17478141,0.16507412,0.04964966,0.14602782,0.02582556,0.00011789
-3.49674837,0.42402247,0.18369681,0.16506269,0.04794306,0.14811417,0.02750032,0.00012470
-3.49074537,0.43040811,0.19307672,0.16549999,0.04657320,0.15021274,0.02933461,0.00013338
-3.48474237,0.43798743,0.20290594,0.16642646,0.04555530,0.15234584,0.03134203,0.00014424
-3.47873937,0.44684145,0.21316394,0.16787836,0.04490145,0.15453929,0.03353686,0.00015764
-3.47273637,0.45704658,0.22382659,0.16988838,0.04462094,0.15682251,0.03593425,0.00017393
-3.46673337,0.46867667,0.23486841,0.17248674,0.04472062,0.15922858,0.03855027,0.00019351
-3.46073037,0.48180515,0.24626501,0.17570240,0.04520513,0.16179416,0.04140199,0.00021677
-3.45472736,0.49650716,0.25799554,0.17956451,0.04607702,0.16455941,0.04450737,0.00024411
-3.44872436,0.51286119,0.27004501,0.18410373,0.04733681,0.16756762,0.04788514,0.00027593
-3.44272136,0.53095000,0.28240626,0.18935342,0.04898281,0.17086473,0.05155435,0.00031258
-3.43671836,0.55086048,0.29508127,0.19535042,0.05101090,0.17449862,0.05553388,0.00035441
-3.43071536,0.57268224,0.30808176,0.20213537,0.05341406,0.17851801,0.05984169,0.00040166
-3.42471236,0.59650469,0.32142879,0.20975241,0.05618181,0.18297125,0.06449388,0.00045454
-3.41870935,0.62241265,0.33515142,0.21824814,0.05929959,0.18790461,0.06950354,0.00051313
-3.41270635,0.65048043,0.34928428,0.22766992,0.06274801,0.19336048,0.07487955,0.00057743
-3.40670335,0.68076455,0.36386418,0.23806336,0.06650214,0.19937516,0.08062522,0.00064729
-3.40070035,0.71329554,0.37892586,0.24946929,0.07053086,0.20597663,0.08673688,0.00072242
-3.39469735,0.74806893,0.39449707,0.26192002,0.07479628,0.21318208,0.09320265,0.00080241
-3.38869435,0.78503626,0.41059332,0.27543541,0.07925343,0.22099554,0.10000119,0.00088665
-3.38269135,0.82409639,0.42721247,0.29001868,0.08385010,0.22940569,0.10710079,0.00097439
-3.37668834,0.86508788,0.44432964,0.30565226,0.08852710,0.23838378,0.11445869,0.00106475
-3.37068534,0.90778289,0.46189275,0.32229412,0.09321873,0.24788213,0.12202086,0.00115668
-3.36468234,0.95188327,0.47981896,0.33987446,0.09785370,0.25783306,0.12972214,0.00124902
-3.35867934,0.99701922,0.49799239,0.35829340,0.10235637,0.26814847,0.13748683,0.00134051
-3.35267634,1.04275090,0.51626328,0.37741958,0.10664836,0.27872012,0.14522989,0.00142981
-3.34667334,1.08857306,0.53444882,0.39708992,0.11065040,0.28942078,0.15285844,0.00151553
-3.34067034,1.13392298,0.55233564,0.41711077,0.11428443,0.30010610,0.16027380,0.00159631
-3.33466733,1.17819130,0.56968399,0.43726027,0.11747585,0.31061726,0.16737385,0.00167080
-3.32866433,1.22073561,0.58623342,0.45729213,0.12015576,0.32078440,0.17405561,0.00173772
-3.32266133,1.26089629,0.60170985,0.47694054,0.12226319,0.33043064,0.18021809,0.00179590
-3.31665833,1.29801401,0.61583363,0.49592625,0.12374712,0.33937660,0.18576505,0.00184433
-3.31065533,1.33144818,0.62832830,0.51396347,0.12456821,0.34744526,0.19060782,0.00188218
-3.30465233,1.36059573,0.63892969,0.53076744,0.12470022,0.35446698,0.19466779,0.00190878
-3.29864932,1.38490925,0.64739489,0.54606233,0.12413090,0.36028453,0.19787875,0.00192374
-3.29264632,1.40391399,0.65351077,0.55958920,0.12286250,0.36475778,0.20018872,0.00192686
-3.28664332,1.41722286,0.65710162,0.57111373,0.12091170,0.36776815,0.20156138,0.00191818
-3.28064032,1.42454904,0.65803563,0.58043337,0.11830906,0.36922238,0.20197702,0.00189799
-3.27463732,1.42571553,0.65623000,0.58738377,0.11509798,0.36905565,0.20143297,0.00186678
-3.26863432,1.42066153,0.65165440,0.59184409,0.11133331,0.36723383,0.19994349,0.00182525
-3.26263132,1.40944536,0.64433274,0.59374113,0.10707954,0.36375493,0.19753927,0.00177428
-3.25662831,1.39224395,0.63434327,0.59305215,0.10240877,0.35864956,0.19426645,0.00171489
-3.25062531,1.36934904,0.62181693,0.58980616,0.09739858,0.35198049,0.19018534,0.00164821
-3.24462231,1.34116026,0.60693424,0.58408385,0.09212975,0.34384136,0.18536885,0.00157547
-3.23861931,1.30817551,0.58992071,0.57601603,0.08668416,0.33435456,0.17990076,0.00149793
-3.23261631,1.27097908,0.57104121,0.56578076,0.08114275,0.32366841,0.17387386,0.00141688
-3.22661331,1.23022790,0.55059329,0.55359917,0.07558369,0.31195373,0.16738805,0.00133358
-3.22061031,1.18663650,0.52889997,0.53973033,0.07008091,0.29939996,0.16054847,0.00124925
-3.21460730,1.14096122,0.50630202,0.52446514,0.06470286,0.28621101,0.15346374,0.00116505
-3.20860430,1.09398409,0.48315016,0.50811958,0.05951165,0.27260088,0.14624421,0.00108203
-3.20260130,1.04649688,0.45979730,0.49102749,0.05456251,0.25878925,0.13900041,0.00100117
-3.19659830,0.99928573,0.43659108,0.47353309,0.04990360,0.24499717,0.13184158,0.00092331
-3.19059530,0.95311674,0.41386687,0.45598356,0.04557604,0.23144295,0.12487431,0.00084918
-3.18459230,0.90872276,0.39194135,0.43872172,0.04161424,0.21833828,0.11820129,0.00077940
-3.17858929,0.86679162,0.37110678,0.42207910,0.03804635,0.20588482,0.11192014,0.00071446
-3.17258629,0.82795600,0.35162608,0.40636962,0.03489490,0.19427105,0.10612231,0.00065473
-3.16658329,0.79278496,0.33372874,0.39188391,0.03217746,0.18366961,0.10089195,0.00060048
-3.16058029,0.76177722,0.31760751,0.37888436,0.02990736,0.17423513,0.09630497,0.00055188
-3.15457729,0.73535614,0.30341608,0.36760122,0.02809430,0.16610241,0.09242794,0.00050899
-3.14857429,0.71386632,0.29126745,0.35822944,0.02674496,0.15938501,0.08931718,0.00047180
-3.14257129,0.69757182,0.28123325,0.35092662,0.02586345,0.15417427,0.08701784,0.00044021
-3.13656828,0.68665575,0.27334377,0.34581175,0.02545168,0.15053862,0.08556305,0.00041407
-3.13056528,0.68122117,0.26758880,0.34296498,0.02550950,0.14852319,0.08497322,0.00039317
-3.12456228,0.68129303,0.26391916,0.34242811,0.02603483,0.14814973,0.08525543,0.00037724
-3.11855928,0.68682121,0.26224888,0.34420592,0.02702350,0.14941672,0.08640308,0.00036598
-3.11255628,0.69768427,0.26245805,0.34826808,0.02846906,0.15229969,0.08839568,0.00035904
-3.10655328,0.71369381,0.26439615,0.35455163,0.03036254,0.15675175,0.09119896,0.00035606
-3.10055028,0.73459944,0.26788598,0.36296383,0.03269198,0.16270430,0.09476523,0.00035665
-3.09454727,0.76009409,0.27272796,0.37338536,0.03544209,0.17006799,0.09903407,0.00036042
-3.08854427,0.78981955,0.27870475,0.38567360,0.03859380,0.17873372,0.10393326,0.00036696
-3.08254127,0.82337222,0.28558627,0.39966601,0.04212390,0.18857409,0.10938011,0.00037588
-3.07653827,0.86030901,0.29313471,0.41518343,0.04600470,0.19944485,0.11528294,0.00038677
-3.07053527,0.90015323,0.30110973,0.43203322,0.05020382,0.21118680,0.12154294,0.00039925
-3.06453227,0.94240047,0.30927353,0.45001219,0.05468410,0.22362781,0.12805607,0.00041296
-3.05852926,0.98652452,0.31739580,0.46890920,0.05940364,0.23658517,0.13471526,0.00042755
-3.05252626,1.03198322,0.32525830,0.48850756,0.06431600,0.24986824,0.14141252,0.00044271
-3.04652326,1.07822424,0.33265909,0.50858695,0.06937063,0.26328127,0.14804118,0.00045813
-3.04052026,1.12469084,0.33941620,0.52892523,0.07451342,0.27662647,0.15449801,0.00047357
-3.03451726,1.17082759,0.34537069,0.54929981,0.07968741,0.28970732,0.16068521,0.00048879
-3.02851426,1.21608607,0.35038903,0.56948896,0.08483369,0.30233187,0.16651218,0.00050360
-3.02251126,1.25993056,0.35436476,0.58927297,0.08989246,0.31431620,0.17189715,0.00051783
-3.01650825,1.30184366,0.35721938,0.60843518,0.09480411,0.32548778,0.17676843,0.00053132
-3.01050525,1.34133199,0.35890246,0.62676320,0.09951047,0.33568875,0.18106541,0.00054397
-3.00450225,1.37793179,0.35939110,0.64405013,0.10395602,0.34477897,0.18473925,0.00055568
-2.99849925,1.41121448,0.35868867,0.66009608,0.10808910,0.35263874,0.18775327,0.00056636
-2.99249625,1.44079210,0.35682305,0.67470987,0.11186318,0.35917122,0.19008299,0.00057594
-2.98649325,1.46632257,0.35384433,0.68771105,0.11523783,0.36430428,0.19171603,0.00058438
-2.98049025,1.48751462,0.34982219,0.69893212,0.11817980,0.36799192,0.19265160,0.00059161
-2.97448724,1.50413236,0.34484302,0.70822104,0.12066375,0.37021503,0.19289997,0.00059759
-2.96848424,1.51599920,0.33900692,0.71544386,0.12267291,0.37098161,0.19248164,0.00060228
-2.96248124,1.52300115,0.33242464,0.72048744,0.12419946,0.37032631,0.19142641,0.00060564
-2.95647824,1.52508916,0.32521460,0.72326198,0.12524473,0.36830941,0.18977241,0.00060761
-2.95047524,1.52228048,0.31750003,0.72370353,0.12581917,0.36501514,0.18756498,0.00060817
-2.94447224,1.51465880,0.30940633,0.72177594,0.12594203,0.36054955,0.18485556,0.00060729
-2.93846923,1.50237313,0.30105856,0.71747252,0.12564095,0.35503774,0.18170051,0.00060493
-2.93246623,1.48563536,0.29257924,0.71081689,0.12495124,0.34862087,0.17815989,0.00060109
-2.92646323,1.46471637,0.28408635,0.70186328,0.12391499,0.34145262,0.17429634,0.00059575
-2.92046023,1.43994090,0.27569157,0.69069603,0.12258012,0.33369559,0.17017385,0.00058893
-2.91445723,1.41168111,0.26749869,0.67742824,0.12099918,0.32551741,0.16585660,0.00058067
-2.90845423,1.38034912,0.25960222,0.66219979,0.11922814,0.31708687,0.16140786,0.00057100
-2.90245123,1.34638862,0.25208616,0.64517460,0.11732507,0.30857003,0.15688889,0.00056003
-2.89644822,1.31026596,0.24502295,0.62653732,0.11534878,0.30012649,0.15235795,0.00054784
-2.89044522,1.27246077,0.23847253,0.60648966,0.11335743,0.29190578,0.14786942,0.00053457
-2.88444222,1.23345672,0.23248161,0.58524635,0.11140719,0.28404414,0.14347299,0.00052039
-2.87843922,1.19373245,0.22708306,0.56303107,0.10955091,0.27666153,0.13921309,0.00050550
-2.87243622,1.15375311,0.22229559,0.54007237,0.10783680,0.26985913,0.13512843,0.00049012
-2.86643322,1.11396277,0.21812357,0.51659989,0.10630731,0.26371720,0.13125171,0.00047452
-2.86043022,1.07477785,0.21455725,0.49284082,0.10499799,0.25829355,0.12760967,0.00045897
-2.85442721,1.03658187,0.21157321,0.46901688,0.10393656,0.25362246,0.12422319,0.00044381
-2.84842421,0.99972144,0.20913517,0.44534179,0.10314215,0.24971426,0.12110772,0.00042938
-2.84242121,0.96450376,0.20719521,0.42201923,0.10262469,0.24655542,0.11827383,0.00041605
-2.83641821,0.93119546,0.20569533,0.39924144,0.10238457,0.24410931,0.11572796,0.00040422
-2.83041521,0.90002279,0.20456936,0.37718817,0.10241250,0.24231756,0.11347328,0.00039431
-2.82441221,0.87117299,0.20374521,0.35602621,0.10268964,0.24110200,0.11151059,0.00038675
-2.81840920,0.84479673,0.20314738,0.33590917,0.10318812,0.24036717,0.10983930,0.00038197
-2.81240620,0.82101136,0.20269969,0.31697752,0.10387167,0.24000332,0.10845833,0.00038044
-2.80640320,0.79990473,0.20232804,0.29935886,0.10469670,0.23988994,0.10736689,0.00038259
-2.80040020,0.78153942,0.20196321,0.28316815,0.10561358,0.23989953,0.10656517,0.00038888
-2.79439720,0.76595696,0.20154355,0.26850793,0.10656817,0.23990166,0.10605479,0.00039973
-2.78839420,0.75318194,0.20101736,0.25546853,0.10750355,0.23976721,0.10583900,0.00041555
-2.78239120,0.74322572,0.20034492,0.24412798,0.10836190,0.23937246,0.10592266,0.00043673
-2.77638819,0.73608943,0.19950009,0.23455181,0.10908642,0.23860314,0.10631194,0.00046359
-2.77038519,0.73176623,0.19847128,0.22679260,0.10962335,0.23735808,0.10701374,0.00049645
-2.76438219,0.73024256,0.19726179,0.22088935,0.10992374,0.23555244,0.10803492,0.00053552
-2.75837919,0.73149834,0.19588956,0.21686662,0.10994521,0.23312031,0.10938131,0.00058099
-2.75237619,0.73550612,0.19438612,0.21473353,0.10965339,0.23001667,0.11105663,0.00063294
-2.74637319,0.74222908,0.19279498,0.21448265,0.10902303,0.22621851,0.11306125,0.00069138
-2.74037019,0.75161812,0.19116941,0.21608882,0.10803884,0.22172517,0.11539105,0.00075624
-2.73436718,0.76360802,0.18956966,0.21950807,0.10669581,0.21655785,0.11803632,0.00082731
-2.72836418,0.77811305,0.18805994,0.22467651,0.10499920,0.21075823,0.12098077,0.00090431
-2.72236118,0.79502213,0.18670499,0.23150947,0.10296410,0.20438646,0.12420080,0.00098683
-2.71635818,0.81419390,0.18556671,0.23990088,0.10061456,0.19751842,0.12766500,0.00107435
-2.71035518,0.83545205,0.18470078,0.24972290,0.09798241,0.19024256,0.13133401,0.00116625
-2.70435218,0.85858125,0.18415357,0.26082604,0.09510583,0.18265626,0.13516064,0.00126176
-2.69834917,0.88332391,0.18395944,0.27303965,0.09202769,0.17486211,0.13909042,0.00136005
-2.69234617,0.90937827,0.18413854,0.28617294,0.08879373,0.16696414,0.14306243,0.00146015
-2.68634317,0.93639796,0.18469525,0.30001653,0.08545082,0.15906421,0.14701045,0.00156102
-2.68034017,0.96399334,0.18561738,0.31434459,0.08204516,0.15125866,0.15086442,0.00166153
-2.67433717,0.99173475,0.18687608,0.32891760,0.07862074,0.14363548,0.15455210,0.00176051
-2.66833417,1.01915772,0.18842655,0.34348558,0.07521792,0.13627202,0.15800085,0.00185673
-2.66233117,1.04577026,0.19020952,0.35779197,0.07187232,0.12923327,0.16113963,0.00194895
-2.65632816,1.07106194,0.19215335,0.37157793,0.06861400,0.12257090,0.16390084,0.00203591
-2.65032516,1.09451469,0.19417683,0.38458709,0.06546699,0.11632293,0.16622230,0.00211641
-2.64432216,1.11561502,0.19619236,0.39657060,0.06244910,0.11051403,0.16804896,0.00218929
-2.63831916,1.13386722,0.19810950,0.40729234,0.05957212,0.10515650,0.16933453,0.00225348
-2.63231616,1.14880710,0.19983873,0.41653417,0.05684222,0.10025169,0.17004283,0.00230799
-2.62631316,1.16001588,0.20129516,0.42410113,0.05426064,0.09579187,0.17014886,0.00235199
-2.62031016,1.16713348,0.20240211,0.42982623,0.05182454,0.09176237,0.16963957,0.00238480
-2.61430715,1.16987094,0.20309440,0.43357488,0.04952802,0.08814397,0.16851429,0.00240592
-2.60830415,1.16802121,0.20332110,0.43524861,0.04736315,0.08491527,0.16678479,0.00241503
-2.60230115,1.16146794,0.20304779,0.43478805,0.04532110,0.08205510,0.16447498,0.00241201
