energy_ev,total_up,Cr_p_up,Cr_d_up,N_s_up,N_p_up,Sc_p_up,Sc_d_up,Te_p_up,Te_d_up
-0.17708854,0.77898606,0.30751073,0.42723320,0.00148822,0.02714768,0.10410255,0.20059426,0.17003253,0.00000000
-0.17108554,0.84270011,0.33270472,0.45944369,0.00177550,0.02842720,0.11075063,0.22083424,0.18332382,0.00000000
-0.16508254,0.91668191,0.36177156,0.49858739,0.00210335,0.02990041,0.11830203,0.24276066,0.19831023,0.00000000
-0.15907954,1.00102911,0.39469632,0.54484811,0.00247427,0.03158603,0.12671677,0.26627773,0.21495408,0.00000000
-0.15307654,1.09574783,0.43141717,0.59835465,0.00289022,0.03350295,0.13594646,0.29127030,0.23319479,0.00000000
-0.14707354,1.20073994,0.47182082,0.65916907,0.00335249,0.03566916,0.14593563,0.31760548,0.25294742,0.00000000
-0.14107054,1.31578999,0.51573820,0.72727414,0.00386152,0.03810076,0.15662310,0.34513457,0.27410153,0.00000000
-0.13506753,1.44055270,0.56294072,0.80256098,0.00441683,0.04081084,0.16794328,0.37369525,0.29652051,0.00000000
-0.12906453,1.57454135,0.61313752,0.88481704,0.00501681,0.04380841,0.17982737,0.40311391,0.32004136,0.00000000
-0.12306153,1.71711817,0.66597373,0.97371544,0.00565867,0.04709750,0.19220437,0.43320806,0.34447523,0.00000000
-0.11705853,1.86748704,0.72103028,1.06880619,0.00633835,0.05067622,0.20500185,0.46378875,0.36960853,0.00000000
-0.11105553,2.02468954,0.77782537,1.16950999,0.00705048,0.05453610,0.21814649,0.49466286,0.39520486,0.00000000
-0.10505253,2.18760493,0.83581779,1.27511523,0.00778840,0.05866159,0.23156429,0.52563527,0.42100771,0.00000000
-0.09904952,2.35495445,0.89441233,1.38477875,0.00854418,0.06302981,0.24518059,0.55651084,0.44674386,0.00000000
-0.09304652,2.52531056,0.95296718,1.49753065,0.00930875,0.06761046,0.25891970,0.58709618,0.47212756,0.00000000
-0.08704352,2.69711126,1.01080351,1.61228347,0.01007208,0.07236614,0.27270440,0.61720126,0.49686527,0.00000000
-0.08104052,2.86867948,1.06721686,1.72784582,0.01082332,0.07725281,0.28645530,0.64664081,0.52066099,0.00000000
-0.07503752,3.03824750,1.12149034,1.84294017,0.01155110,0.08222055,0.30009002,0.67523563,0.54322195,0.00000000
-0.06903452,3.20398576,1.17290911,1.95622452,0.01224379,0.08721459,0.31352251,0.70281386,0.56426448,0.00000000
-0.06303152,3.36403560,1.22077595,2.06631754,0.01288981,0.09217646,0.32666238,0.72921221,0.58352000,0.00000000
-0.05702851,3.51654499,1.26442719,2.17182615,0.01347797,0.09704541,0.33941456,0.75427723,0.60074079,0.00000000
-0.05102551,3.65970611,1.30324871,2.27137504,0.01399780,0.10175985,0.35167915,0.77786662,0.61570540,0.00000000
-0.04502251,3.79179385,1.33669118,2.36363686,0.01443983,0.10625891,0.36335180,0.79985071,0.62822364,0.00000000
-0.03901951,3.91120360,1.36428420,2.44736231,0.01479592,0.11048400,0.37432441,0.82011389,0.63814068,0.00000000
-0.03301651,4.01648738,1.38564864,2.52140887,0.01505950,0.11438027,0.38448645,0.83855612,0.64534050,0.00000000
-0.02701351,4.10638679,1.40050666,2.58476734,0.01522579,0.11789803,0.39372668,0.85509436,0.64974819,0.00000000
-0.02101051,4.17986168,1.40868915,2.63658524,0.01529191,0.12099395,0.40193536,0.86966388,0.65133134,0.00000000
-0.01500750,4.23611353,1.41014006,2.67618621,0.01525701,0.12363209,0.40900687,0.88221929,0.65010024,0.00000000
-0.00900450,4.27460268,1.40491755,2.70308491,0.01512222,0.12578465,0.41484257,0.89273523,0.64610705,0.00000000
-0.00300150,4.29505878,1.39319184,2.71699686,0.01489068,0.12743249,0.41935397,0.90120667,0.63944391,0.00000000
0.00300150,4.29748416,1.37523983,2.71784307,0.01456735,0.12856536,0.42246570,0.90764857,0.63024003,0.00000000
0.00900450,4.28215009,1.35143671,2.70574930,0.01415887,0.12918180,0.42411857,0.91209509,0.61865797,0.00000000
0.01500750,4.24958608,1.32224485,2.68104020,0.01367332,0.12928885,0.42427223,0.91459813,0.60488918,0.00000000
0.02101051,4.20056272,1.28820034,2.64422859,0.01311996,0.12890145,0.42290734,0.91522535,0.58914895,0.00000000
0.02701351,4.13606881,1.24989791,2.59600036,0.01250895,0.12804162,0.42002727,0.91405777,0.57167103,0.00000000
0.03301651,4.05728364,1.20797454,2.53719555,0.01185101,0.12673750,0.41565899,0.91118693,0.55270197,0.00000000
0.03901951,3.96554554,1.16309259,2.46878643,0.01115715,0.12502223,0.40985328,0.90671190,0.53249547,0.00000000
0.04502251,3.86231773,1.11592297,2.39185316,0.01043835,0.12293274,0.40268409,0.90073620,0.51130690,0.00000000
0.05102551,3.74915285,1.06712898,2.30755798,0.00970531,0.12050853,0.39424706,0.89336496,0.48938805,0.00000000
0.05702851,3.62765725,1.01735135,2.21711871,0.00896814,0.11779049,0.38465735,0.88470224,0.46698236,0.00000000
0.06303152,3.49945621,0.96719501,2.12178224,0.00823626,0.11481972,0.37404675,0.87484898,0.44432076,0.00000000
0.06903452,3.36616114,0.91721794,2.02279893,0.00751813,0.11163651,0.36256028,0.86390137,0.42161806,0.00000000
0.07503752,3.22933972,0.86792240,1.92139846,0.00682117,0.10827948,0.35035237,0.85195000,0.39907016,0.00000000
0.08104052,3.09048967,0.81974869,1.81876784,0.00615171,0.10478484,0.33758278,0.83907957,0.37685192,0.00000000
0.08704352,2.95101674,0.77307152,1.71603200,0.00551490,0.10118589,0.32441256,0.82536934,0.35511590,0.00000000
0.09304652,2.81221730,0.72819899,1.61423749,0.00491476,0.09751267,0.31100000,0.81089400,0.33399173,0.00000000
0.09904952,2.67526577,0.68537392,1.51433949,0.00435419,0.09379183,0.29749701,0.79572512,0.31358632,0.00000000
0.10505253,2.54120675,0.64477736,1.41719240,0.00383503,0.09004674,0.28404581,0.77993274,0.29398461,0.00000000
0.11105553,2.41095187,0.60653394,1.32354398,0.00335820,0.08629762,0.27077626,0.76358715,0.27525097,0.00000000
0.11705853,2.28528090,0.57071875,1.23403311,0.00292373,0.08256197,0.25780378,0.74676052,0.25743102,0.00000000
0.12306153,2.16484667,0.53736522,1.14919087,0.00253094,0.07885498,0.24522798,0.72952837,0.24055386,0.00000000
0.12906453,2.05018335,0.50647371,1.06944479,0.00217853,0.07519013,0.23313194,0.71197061,0.22463456,0.00000000
0.13506753,1.94171737,0.47802035,0.99512576,0.00186472,0.07157968,0.22158228,0.69417222,0.20967681,0.00000000
0.14107054,1.83978038,0.45196566,0.92647733,0.00158735,0.06803533,0.21062968,0.67622334,0.19567559,0.00000000
0.14707354,1.74462342,0.42826276,0.86366656,0.00134398,0.06456870,0.20031014,0.65821894,0.18261984,0.00000000
0.15307654,1.65643183,0.40686464,0.80679623,0.00113203,0.06119185,0.19064651,0.64025800,0.17049493,0.00000000
0.15907954,1.57534004,0.38773042,0.75591742,0.00094883,0.05791765,0.18165042,0.62244241,0.15928494,0.00000000
0.16508254,1.50144563,0.37083030,0.71104211,0.00079170,0.05476006,0.17332444,0.60487558,0.14897461,0.00000000
0.17108554,1.43482228,0.35614913,0.67215510,0.00065805,0.05173434,0.16566416,0.58766094,0.13955099,0.00000000
0.17708854,1.37553075,0.34368836,0.63922473,0.00054537,0.04885706,0.15866038,0.57090051,0.13100465,0.00000000
0.18309155,1.32362790,0.33346666,0.61221182,0.00045132,0.04614607,0.15230106,0.55469351,0.12333053,0.00000000
0.18909455,1.27917298,0.32551891,0.59107665,0.00037373,0.04362025,0.14657293,0.53913530,0.11652833,0.00000000
0.19509755,1.24223127,0.31989392,0.57578340,0.00031063,0.04129924,0.14146292,0.52431650,0.11060251,0.00000000
0.20110055,1.21287478,0.31665084,0.56630214,0.00026024,0.03920307,0.13695907,0.51032240,0.10556189,0.00000000
0.20710355,1.19117997,0.31585456,0.56260812,0.00022100,0.03735161,0.13305105,0.49723262,0.10141893,0.00000000
0.21310655,1.17722269,0.31757024,0.56467855,0.00019154,0.03576410,0.12973034,0.48512100,0.09818859,0.00000000
0.21910955,1.17107039,0.32185722,0.57248702,0.00017068,0.03445854,0.12698987,0.47405545,0.09588701,0.00000000
0.22511256,1.17277207,0.32876255,0.58599591,0.00015741,0.03345107,0.12482342,0.46409799,0.09452991,0.00000000
0.23111556,1.18234627,0.33831450,0.60514714,0.00015089,0.03275537,0.12322469,0.45530446,0.09413088,0.00000000
0.23711856,1.19976778,0.35051618,0.62985193,0.00015040,0.03238206,0.12218609,0.44772416,0.09469952,0.00000000
0.24312156,1.22495362,0.36533972,0.65998002,0.00015534,0.03233813,0.12169753,0.44139916,0.09623964,0.00000000
0.24912456,1.25774910,0.38272106,0.69534903,0.00016521,0.03262642,0.12174503,0.43636333,0.09874747,0.00000000
0.25512756,1.29791468,0.40255589,0.73571466,0.00017959,0.03324517,0.12230951,0.43264108,0.10220999,0.00000000
0.26113057,1.34511452,0.42469673,0.78076235,0.00019808,0.03418766,0.12336566,0.43024586,0.10660356,0.00000000
0.26713357,1.39890748,0.44895140,0.83010102,0.00022033,0.03544195,0.12488109,0.42917854,0.11189276,0.00000000
0.27313657,1.45874137,0.47508321,0.88325945,0.00024601,0.03699076,0.12681581,0.42942586,0.11802960,0.00000000
0.27913957,1.52395122,0.50281269,0.93968577,0.00027478,0.03881143,0.12912207,0.43095908,0.12495323,0.00000000
0.28514257,1.59376196,0.53182119,0.99875041,0.00030626,0.04087614,0.13174456,0.43373297,0.13259004,0.00000000
0.29114557,1.66729608,0.56175608,1.05975272,0.00034006,0.04315215,0.13462117,0.43768547,0.14085431,0.00000000
0.29714857,1.74358638,0.59223770,1.12193124,0.00037577,0.04560233,0.13768402,0.44273802,0.14964940,0.00000000
0.30315158,1.82159380,0.62286770,1.18447762,0.00041290,0.04818581,0.14086101,0.44879680,0.15886939,0.00000000
0.30915458,1.90022986,0.65323860,1.24655380,0.00045095,0.05085875,0.14407764,0.45575494,0.16840130,0.00000000
0.31515758,1.97838344,0.68294439,1.30731196,0.00048938,0.05357531,0.14725912,0.46349558,0.17812768,0.00000000
0.32116058,2.05495069,0.71159149,1.36591656,0.00052761,0.05628877,0.15033266,0.47189588,0.18792955,0.00000000
0.32716358,2.12886715,0.73881006,1.42156779,0.00056505,0.05895264,0.15322984,0.48083176,0.19768955,0.00000000
0.33316658,2.19914077,0.76426478,1.47352529,0.00060109,0.06152191,0.15588891,0.49018307,0.20729523,0.00000000
0.33916958,2.26488419,0.78766495,1.52113131,0.00063517,0.06395431,0.15825699,0.49983901,0.21664228,0.00000000
0.34517259,2.32534482,0.80877321,1.56383197,0.00066670,0.06621145,0.16029195,0.50970347,0.22563748,0.00000000
0.35117559,2.37993104,0.82741266,1.60119589,0.00069518,0.06825997,0.16196397,0.51969977,0.23420137,0.00000000
0.35717859,2.42823303,0.84347165,1.63292887,0.00072016,0.07007247,0.16325656,0.52977463,0.24227033,0.00000000
0.36318159,2.47003685,0.85690633,1.65888382,0.00074127,0.07162825,0.16416714,0.53990093,0.24979802,0.00000000
0.36918459,2.50533062,0.86774037,1.67906538,0.00075823,0.07291383,0.16470695,0.55007897,0.25675603,0.00000000
0.37518759,2.53430217,0.87606203,1.69362851,0.00077087,0.07392318,0.16490040,0.56033600,0.26313373,0.00000000
0.38119060,2.55732771,0.88201843,1.70287097,0.00077913,0.07465765,0.16478386,0.57072397,0.26893723,0.00000000
0.38719360,2.57495170,0.88580731,1.70721977,0.00078309,0.07512559,0.16440380,0.58131543,0.27418749,0.00000000
0.39319660,2.58785864,0.88766653,1.70721204,0.00078293,0.07534169,0.16381454,0.59219777,0.27891771,0.00000000
0.39919960,2.59683771,0.88786181,1.70347089,0.00077896,0.07532604,0.16307560,0.60346595,0.28317004,0.00000000
0.40520260,2.60274204,0.88667325,1.69667750,0.00077161,0.07510295,0.16224877,0.61521417,0.28699184,0.00000000
0.41120560,2.60644440,0.88438123,1.68754049,0.00076140,0.07469963,0.16139505,0.62752697,0.29043167,0.00000000
0.41720860,2.60879165,0.88125249,1.67676420,0.00074896,0.07414471,0.16057169,0.64047011,0.29353528,0.00000000
0.42321161,2.61056023,0.87752705,1.66501727,0.00073498,0.07346680,0.15982935,0.65408208,0.29634173,0.00000000
0.42921461,2.61241519,0.87340664,1.65290320,0.00072022,0.07269304,0.15920961,0.66836650,0.29888001,0.00000000
0.43521761,2.61487491,0.86904534,1.64093440,0.00070546,0.07184781,0.15874295,0.68328622,0.30116632,0.00000000
0.44122061,2.61828369,0.86454282,1.62951101,0.00069152,0.07095160,0.15844729,0.69875944,0.30320212,0.00000000
0.44722361,2.62279352,0.85994074,1.61890562,0.00067921,0.07002020,0.15832723,0.71465814,0.30497324,0.00000000
0.45322661,2.62835639,0.85522227,1.60925472,0.00066934,0.06906414,0.15837384,0.73080916,0.30644996,0.00000000
0.45922961,2.63472744,0.85031502,1.60055723,0.00066266,0.06808842,0.15856537,0.74699791,0.30758816,0.00000000
0.46523262,2.64147879,0.84509695,1.59268019,0.00065989,0.06709270,0.15886839,0.76297452,0.30833150,0.00000000
0.47123562,2.64802347,0.83940514,1.58537120,0.00066167,0.06607169,0.15923970,0.77846230,0.30861448,0.00000000
0.47723862,2.65364784,0.83304676,1.57827693,0.00066856,0.06501589,0.15962864,0.79316785,0.30836618,0.00000000
0.48324162,2.65755086,0.82581168,1.57096654,0.00068103,0.06391255,0.15997981,0.80679252,0.30751453,0.00000000
0.48924462,2.65888785,0.81748597,1.56295876,0.00069943,0.06274685,0.16023593,0.81904436,0.30599085,0.00000000
0.49524762,2.65681642,0.80786556,1.55375113,0.00072402,0.06150316,0.16034088,0.82965005,0.30373433,0.00000000
0.50125063,2.65054189,0.79676925,1.54284971,0.00075490,0.06016629,0.16024252,0.83836601,0.30069633,0.00000000
0.50725363,2.63935991,0.78405040,1.52979783,0.00079206,0.05872283,0.15989533,0.84498815,0.29684404,0.00000000
0.51325663,2.62269396,0.76960666,1.51420230,0.00083532,0.05716219,0.15926267,0.84935976,0.29216362,0.00000000
0.51925963,2.60012594,0.75338734,1.49575588,0.00088438,0.05547764,0.15831859,0.85137704,0.28666222,0.00000000
0.52526263,2.57141848,0.73539794,1.47425498,0.00093877,0.05366703,0.15704904,0.85099213,0.28036928,0.00000000
0.53126563,2.53652814,0.71570187,1.44961188,0.00099789,0.05173323,0.15545262,0.84821360,0.27333658,0.00000000
0.53726863,2.49560923,0.69441924,1.42186108,0.00106095,0.04968437,0.15354061,0.84310434,0.26563736,0.00000000
0.54327164,2.44900847,0.67172299,1.39115976,0.00112707,0.04753374,0.15133660,0.83577728,0.25736454,0.00000000
0.54927464,2.39725139,0.64783270,1.35778266,0.00119521,0.04529946,0.14887559,0.82638926,0.24862796,0.00000000
0.55527764,2.34102160,0.62300641,1.32211192,0.00126422,0.04300390,0.14620266,0.81513350,0.23955107,0.00000000
0.56128064,2.28113440,0.59753124,1.28462257,0.00133287,0.04067290,0.14337143,0.80223128,0.23026702,0.00000000
0.56728364,2.21850658,0.57171307,1.24586485,0.00139985,0.03833487,0.14044224,0.78792338,0.22091455,0.00000000
0.57328664,2.15412418,0.54586617,1.20644420,0.00146382,0.03601978,0.13748035,0.77246173,0.21163364,0.00000000
0.57928964,2.08900981,0.52030318,1.16700009,0.00152345,0.03375815,0.13455402,0.75610195,0.20256141,0.00000000
0.58529265,2.02419145,0.49532586,1.12818479,0.00157742,0.03157999,0.13173283,0.73909697,0.19382820,0.00000000
0.59129565,1.96067381,0.47121730,1.09064293,0.00162450,0.02951386,0.12908605,0.72169210,0.18555406,0.00000000
0.59729865,1.89941358,0.44823563,1.05499281,0.00166356,0.02758606,0.12668123,0.70412164,0.17784584,0.00000000
0.60330165,1.84129919,0.42660950,1.02181005,0.00169361,0.02581988,0.12458307,0.68660722,0.17079482,0.00000000
0.60930465,1.78713555,0.40653548,0.99161409,0.00171384,0.02423505,0.12285244,0.66935743,0.16447508,0.00000000
0.61530765,1.73763393,0.38817729,0.96485788,0.00172366,0.02284739,0.12154567,0.65256895,0.15894245,0.00000000
0.62131066,1.69340666,0.37166671,0.94192085,0.00172267,0.02166856,0.12071392,0.63642849,0.15423420,0.00000000
0.62731366,1.65496622,0.35710598,0.92310514,0.00171074,0.02070600,0.12040283,0.62111553,0.15036931,0.00000000
0.63331666,1.62272822,0.34457144,0.90863482,0.00168798,0.01996308,0.12065210,0.60680521,0.14734919,0.00000000
0.63931966,1.59701726,0.33411799,0.89865795,0.00165471,0.01943924,0.12149526,0.59367121,0.14515904,0.00000000
0.64532266,1.57807491,0.32578417,0.89325085,0.00161153,0.01913037,0.12295933,0.58188809,0.14376940,0.00000000
0.65132566,1.56606904,0.31959740,0.89242433,0.00155920,0.01902914,0.12506453,0.57163297,0.14313812,0.00000000
0.65732866,1.56110348,0.31557908,0.89613117,0.00149871,0.01912550,0.12782392,0.56308617,0.14321239,0.00000000
0.66333167,1.56322738,0.31374928,0.90427447,0.00143118,0.01940707,0.13124300,0.55643068,0.14393096,0.00000000
0.66933467,1.57244354,0.31413068,0.91671632,0.00135784,0.01985964,0.13531923,0.55185044,0.14522629,0.00000000
0.67533767,1.58871530,0.31675167,0.93328632,0.00128000,0.02046759,0.14004160,0.54952740,0.14702673,0.00000000
0.68134067,1.61197160,0.32164832,0.95378955,0.00119903,0.02121429,0.14539009,0.54963741,0.14925844,0.00000000
0.68734367,1.64210994,0.32886521,0.97801369,0.00111626,0.02208245,0.15133530,0.55234511,0.15184726,0.00000000
0.69334667,1.67899736,0.33845503,1.00573503,0.00103301,0.02305444,0.15783809,0.55779813,0.15472025,0.00000000
0.69934967,1.72246949,0.35047698,1.03672323,0.00095052,0.02411254,0.16484936,0.56612070,0.15780709,0.00000000
0.70535268,1.77232791,0.36499407,1.07074470,0.00086993,0.02523915,0.17231003,0.57740709,0.16104108,0.00000000
0.71135568,1.82833622,0.38206935,1.10756473,0.00079223,0.02641699,0.18015130,0.59171519,0.16436002,0.00000000
0.71735868,1.89021527,0.40176129,1.14694844,0.00071830,0.02762920,0.18829506,0.60906051,0.16770673,0.00000000
0.72336168,1.95763811,0.42411848,1.18866057,0.00064887,0.02885950,0.19665473,0.62941095,0.17102939,0.00000000
0.72936468,2.03022500,0.44917386,1.23246453,0.00058449,0.03009227,0.20513629,0.65268262,0.17428160,0.00000000
0.73536768,2.10753923,0.47693863,1.27812078,0.00052557,0.03131265,0.21363966,0.67873696,0.17742238,0.00000000
0.74137069,2.18908393,0.50739624,1.32538475,0.00047237,0.03250665,0.22206042,0.70737942,0.18041588,0.00000000
0.74737369,2.27430035,0.54049648,1.37400462,0.00042501,0.03366123,0.23029164,0.73835965,0.18323107,0.00000000
0.75337669,2.36256782,0.57615005,1.42371895,0.00038349,0.03476439,0.23822604,0.77137350,0.18584132,0.00000000
0.75937969,2.45320546,0.61422373,1.47425451,0.00034770,0.03580529,0.24575818,0.80606664,0.18822395,0.00000000
0.76538269,2.54547556,0.65453633,1.52532413,0.00031743,0.03677430,0.25278672,0.84203973,0.19035975,0.00000000
0.77138569,2.63858861,0.69685571,1.57662484,0.00029240,0.03766312,0.25921667,0.87885505,0.19223249,0.00000000
0.77738869,2.73170957,0.74089684,1.62783611,0.00027227,0.03846476,0.26496142,0.91604428,0.19382847,0.00000000
0.78339170,2.82396519,0.78632110,1.67861838,0.00025665,0.03917363,0.26994460,0.95311708,0.19513604,0.00000000
0.78939470,2.91445192,0.83273700,1.72861162,0.00024515,0.03978549,0.27410160,0.98957035,0.19614525,0.00000000
0.79539770,3.00224426,0.87970225,1.77743424,0.00023732,0.04029736,0.27738074,1.02489766,0.19684739,0.00000000
0.80140070,3.08640308,0.92672738,1.82468213,0.00023273,0.04070751,0.27974396,1.05859847,0.19723469,0.00000000
0.80740370,3.16598387,0.97328084,1.86992814,0.00023094,0.04101522,0.28116711,1.09018715,0.19729998,0.00000000
0.81340670,3.24004492,1.01879565,1.91272215,0.00023152,0.04122066,0.28163974,1.11920112,0.19703639,0.00000000
0.81940970,3.30765528,1.06267755,1.95259187,0.00023406,0.04132471,0.28116448,1.14520823,0.19643716,0.00000000
0.82541271,3.36790299,1.10431460,1.98904480,0.00023814,0.04132870,0.27975602,1.16781318,0.19549541,0.00000000
0.83141571,3.41990362,1.14308811,2.02157152,0.00024338,0.04123421,0.27743983,1.18666282,0.19420409,0.00000000
0.83741871,3.46280952,1.17838472,2.04965070,0.00024942,0.04104291,0.27425055,1.20145043,0.19255589,0.00000000
0.84342171,3.49582023,1.20960942,2.07275602,0.00025589,0.04075637,0.27023039,1.21191904,0.19054340,0.00000000
0.84942471,3.51819413,1.23619922,2.09036507,0.00026249,0.04037595,0.26542738,1.21786391,0.18815927,0.00000000
0.85542771,3.52926159,1.25763710,2.10197045,0.00026889,0.03990272,0.25989375,1.21913420,0.18539655,0.00000000
0.86143072,3.52843959,1.27346580,2.10709263,0.00027483,0.03933749,0.25368450,1.21563409,0.18224916,0.00000000
0.86743372,3.51524758,1.28330101,2.10529454,0.00028005,0.03868088,0.24685608,1.20732338,0.17871245,0.00000000
0.87343672,3.48932408,1.28684346,2.09619720,0.00028432,0.03793339,0.23946548,1.19421770,0.17478385,0.00000000
0.87943972,3.45044344,1.28388938,2.07949586,0.00028746,0.03709563,0.23156955,1.17638830,0.17046366,0.00000000
0.88544272,3.39853186,1.27433885,2.05497576,0.00028929,0.03616852,0.22322452,1.15396152,0.16575574,0.00000000
0.89144572,3.33368167,1.25820163,2.02252676,0.00028969,0.03515350,0.21448599,1.12711774,0.16066833,0.00000000
0.89744872,3.25616280,1.23559997,1.98215584,0.00028857,0.03405281,0.20540891,1.09608983,0.15521466,0.00000000
0.90345173,3.16643050,1.20676833,1.93399671,0.00028588,0.03286969,0.19604788,1.06116096,0.14941355,0.00000000
0.90945473,3.06512825,1.17204973,1.87831573,0.00028160,0.03160858,0.18645744,1.02266154,0.14328972,0.00000000
0.91545773,2.95308518,1.13188876,1.81551347,0.00027576,0.03027526,0.17669240,0.98096536,0.13687403,0.00000000
0.92146073,2.83130755,1.08682150,1.74612175,0.00026842,0.02887693,0.16680812,0.93648462,0.13020336,0.00000000
0.92746373,2.70096409,1.03746247,1.67079579,0.00025967,0.02742219,0.15686060,0.88966401,0.12332029,0.00000000
0.93346673,2.56336542,0.98448937,1.59030180,0.00024963,0.02592103,0.14690653,0.84097378,0.11627249,0.00000000
0.93946973,2.41993809,0.92862580,1.50550029,0.00023846,0.02438462,0.13700302,0.79090192,0.10911195,0.00000000
0.94547274,2.27219423,0.87062295,1.41732589,0.00022632,0.02282514,0.12720718,0.73994555,0.10189387,0.00000000
0.95147574,2.12169782,0.81124079,1.32676442,0.00021341,0.02125550,0.11757558,0.68860193,0.09467551,0.00000000
0.95747874,1.97002911,0.75122954,1.23482829,0.00019991,0.01968905,0.10816347,0.63735919,0.08751491,0.00000000
0.96348174,1.81874867,0.69131212,1.14253136,0.00018604,0.01813920,0.09902391,0.58668721,0.08046948,0.00000000
0.96948474,1.66936256,0.63216826,1.05086430,0.00017198,0.01661918,0.09020689,0.53702900,0.07359475,0.00000000
0.97548774,1.52329017,0.57442070,0.96077158,0.00015793,0.01514163,0.08175842,0.48879283,0.06694313,0.00000000
0.98149075,1.38183600,0.51862405,0.87313108,0.00014408,0.01371833,0.07371971,0.44234548,0.06056279,0.00000000
0.98749375,1.24616644,0.46525652,0.78873698,0.00013059,0.01236000,0.06612645,0.39800688,0.05449680,0.00000000
0.99349675,1.11729234,0.41471455,0.70828660,0.00011761,0.01107604,0.05900827,0.35604619,0.04878248,0.00000000
0.99949975,0.99605784,0.36731060,0.63237152,0.00010528,0.00987442,0.05238844,0.31667962,0.04345092,0.00000000
1.00550275,0.88313553,0.32327364,0.56147304,0.00009369,0.00876164,0.04628368,0.28006984,0.03852689,0.00000000
1.01150575,0.77902776,0.28275233,0.49596188,0.00008294,0.00774268,0.04070433,0.24632705,0.03402883,0.00000000
1.01750875,0.68407343,0.24582027,0.43610174,0.00007309,0.00682106,0.03565464,0.21551144,0.02996923,0.00000000
1.02351176,0.59845969,0.21248320,0.38205625,0.00006420,0.00599893,0.03113330,0.18763697,0.02635504,0.00000000
1.02951476,0.52223737,0.18268742,0.33389858,0.00005630,0.00527723,0.02713409,0.16267619,0.02318832,0.00000000
1.03551776,0.45533921,0.15632901,0.29162305,0.00004940,0.00465584,0.02364666,0.14056573,0.02046695,0.00000000
1.04152076,0.39759961,0.13326347,0.25515789,0.00004352,0.00413373,0.02065742,0.12121228,0.01818535,0.00000000
1.04752376,0.34877483,0.11331530,0.22437841,0.00003865,0.00370918,0.01815035,0.10449871,0.01633529,0.00000000
1.05352676,0.30856259,0.09628704,0.19911989,0.00003479,0.00337993,0.01610792,0.09029004,0.01490651,0.00000000
1.05952976,0.27662015,0.08196770,0.17918942,0.00003193,0.00314334,0.01451176,0.07843905,0.01388737,0.00000000
1.06553277,0.25258000,0.07014001,0.16437642,0.00003007,0.00299647,0.01334341,0.06879134,0.01326529,0.00000000
1.07153577,0.23606279,0.06058675,0.15446108,0.00002921,0.00293625,0.01258481,0.06118964,0.01302710,0.00000000
1.07753877,0.22668701,0.05309564,0.14922085,0.00002935,0.00295947,0.01221865,0.05547735,0.01315916,0.00000000
1.08354177,0.22407527,0.04746313,0.14843462,0.00003050,0.00306283,0.01222860,0.05150113,0.01364744,0.00000000
1.08954477,0.22785740,0.04349696,0.15188467,0.00003270,0.00324292,0.01259933,0.04911281,0.01447734,0.00000000
1.09554777,0.23767048,0.04101761,0.15935663,0.00003597,0.00349622,0.01331639,0.04817030,0.01563344,0.00000000
1.10155078,0.25315626,0.03985883,0.17063767,0.00004036,0.00381897,0.01436597,0.04853795,0.01709915,0.00000000
1.10755378,0.27395667,0.03986739,0.18551326,0.00004594,0.00420717,0.01573453,0.05008633,0.01885632,0.00000000
1.11355678,0.29970781,0.04090224,0.20376303,0.00005277,0.00465646,0.01740836,0.05269144,0.02088480,0.00000000
1.11955978,0.33003342,0.04283325,0.22515606,0.00006094,0.00516205,0.01937311,0.05623387,0.02316206,0.00000000
1.12556278,0.36453837,0.04553976,0.24944627,0.00007056,0.00571871,0.02161334,0.06059761,0.02566284,0.00000000
1.13156578,0.40280296,0.04890909,0.27636829,0.00008172,0.00632067,0.02411204,0.06566907,0.02835902,0.00000000
1.13756878,0.44437859,0.05283522,0.30563424,0.00009456,0.00696168,0.02685038,0.07133616,0.03121952,0.00000000
1.14357179,0.48878558,0.05721763,0.33693186,0.00010920,0.00763495,0.02980743,0.07748775,0.03421045,0.00000000
1.14957479,0.53551317,0.06196067,0.36992434,0.00012577,0.00833332,0.03296014,0.08401336,0.03729549,0.00000000
1.15557779,0.58402242,0.06697324,0.40425191,0.00014441,0.00904926,0.03628348,0.09080341,0.04043637,0.00000000
1.16158079,0.63375175,0.07216906,0.43953546,0.00016527,0.00977508,0.03975073,0.09774981,0.04359373,0.00000000
1.16758379,0.68412525,0.07746742,0.47538201,0.00018847,0.01050302,0.04333406,0.10474707,0.04672801,0.00000000
1.17358679,0.73456349,0.08279441,0.51139199,0.00021415,0.01122549,0.04700523,0.11169367,0.04980058,0.00000000
1.17958979,0.78449641,0.08808461,0.54716809,0.00024242,0.01193524,0.05073656,0.11849387,0.05277506,0.00000000
1.18559280,0.83337774,0.09328317,0.58232525,0.00027338,0.01262557,0.05450198,0.12505972,0.05561858,0.00000000
1.19159580,0.88070033,0.09834807,0.61650139,0.00030708,0.01329051,0.05827824,0.13131310,0.05830317,0.00000000
1.19759880,0.92601177,0.10325260,0.64936847,0.00034359,0.01392502,0.06204624,0.13718787,0.06080709,0.00000000
1.20360180,0.96892931,0.10798780,0.68064321,0.00038290,0.01452513,0.06579230,0.14263186,0.06311604,0.00000000
