energy_ev,total_up,B_p_up,B_d_up,Se_s_up,Se_p_up,W_p_up,W_d_up
-5.08754377,1.08024903,0.09986483,0.00000000,0.05122206,0.44493157,0.49412149,0.21418616
-5.08154077,1.04682017,0.09810947,0.00000000,0.05005062,0.42975847,0.47916476,0.20867514
-5.07553777,1.01147701,0.09641431,0.00000000,0.04862791,0.41349139,0.46338629,0.20342737
-5.06953477,0.97478158,0.09489465,0.00000000,0.04697950,0.39628904,0.44707976,0.19864128
-5.06353177,0.93745340,0.09369145,0.00000000,0.04513682,0.37836167,0.43061580,0.19456542
-5.05752876,0.90036328,0.09297180,0.00000000,0.04313631,0.35996721,0.41444134,0.19149921
-5.05152576,0.86452349,0.09292895,0.00000000,0.04101837,0.34140593,0.39907727,0.18979288
-5.04552276,0.83107449,0.09378187,0.00000000,0.03882627,0.32301389,0.38511488,0.18984625
-5.03951976,0.80126924,0.09577438,0.00000000,0.03660490,0.30515564,0.37321120,0.19210670
-5.03351676,0.77645543,0.09917376,0.00000000,0.03439956,0.28821638,0.36408362,0.19706597
-5.02751376,0.75805621,0.10426890,0.00000000,0.03225478,0.27259407,0.35850378,0.20525592
-5.02151076,0.74754980,0.11136779,0.00000000,0.03021318,0.25869153,0.35729092,0.21724308
-5.01550775,0.74644820,0.12079438,0.00000000,0.02831449,0.24690901,0.36130476,0.23362187
-5.00950475,0.75627506,0.13288476,0.00000000,0.02659459,0.23763707,0.37143757,0.25500638
-5.00350175,0.77854256,0.14798245,0.00000000,0.02508482,0.23125011,0.38860541,0.28202063
-4.99749875,0.81472724,0.16643288,0.00000000,0.02381140,0.22810030,0.41373824,0.31528705
-4.99149575,0.86624441,0.18857694,0.00000000,0.02279497,0.22851199,0.44776846,0.35541334
-4.98549275,0.93442094,0.21474354,0.00000000,0.02205033,0.23277651,0.49161763,0.40297753
-4.97948974,1.02046626,0.24524126,0.00000000,0.02158635,0.24114716,0.54618101,0.45851140
-4.97348674,1.12544150,0.28034921,0.00000000,0.02140597,0.25383431,0.61230971,0.52248247
-4.96748374,1.25022687,0.32030705,0.00000000,0.02150637,0.27100059,0.69079030,0.59527486
-4.96148074,1.39548774,0.36530456,0.00000000,0.02187922,0.29275601,0.78232178,0.67716939
-4.95547774,1.56163994,0.41547090,0.00000000,0.02251107,0.31915316,0.88749038,0.76832366
-4.94947474,1.74881535,0.47086395,0.00000000,0.02338382,0.35018247,1.00674232,0.86875261
-4.94347174,1.95682875,0.53146004,0.00000000,0.02447524,0.38576766,1.14035536,0.97831045
-4.93746873,2.18514762,0.59714457,0.00000000,0.02575966,0.42576170,1.28840992,1.09667488
-4.93146573,2.43286622,0.66770387,0.00000000,0.02720857,0.46994348,1.45076083,1.22333432
-4.92546273,2.69868589,0.74281893,0.00000000,0.02879142,0.51801545,1.62701103,1.35757922
-4.91945973,2.98090301,0.82206122,0.00000000,0.03047635,0.56960264,1.81648842,1.49849817
-4.91345673,3.27740649,0.90489122,0.00000000,0.03223099,0.62425332,2.01822751,1.64497953
-4.90745373,3.58568592,0.99065989,0.00000000,0.03402326,0.68144162,2.23095712,1.79571918
-4.90145073,3.90285173,1.07861338,0.00000000,0.03582217,0.74057231,2.45309553,1.94923472
-4.89544772,4.22566773,1.16790113,0.00000000,0.03759851,0.80098793,2.68275428,2.10388612
-4.88944472,4.55059640,1.25758736,0.00000000,0.03932560,0.86197827,2.91775152,2.25790275
-4.88344172,4.87385651,1.34666595,0.00000000,0.04097986,0.92279218,3.15563547,2.40941628
-4.87743872,5.19149200,1.43407824,0.00000000,0.04254131,0.98265155,3.39371828,2.55649863
-4.87143572,5.49945060,1.51873364,0.00000000,0.04399398,1.04076701,3.62911999,2.69720393
-4.86543272,5.79367012,1.59953228,0.00000000,0.04532612,1.09635511,3.85882189,2.82961327
-4.85942971,6.07016974,1.67538915,0.00000000,0.04653032,1.14865631,4.07972815,2.95188068
-4.85342671,6.32514335,1.74525901,0.00000000,0.04760341,1.19695317,4.28873404,3.06227879
-4.84742371,6.55505165,1.80816121,0.00000000,0.04854627,1.24058812,4.48279876,3.15924237
-4.84142071,6.75670977,1.86320355,0.00000000,0.04936345,1.27898011,4.65902050,3.24140839
-4.83541771,6.92736694,1.90960443,0.00000000,0.05006261,1.31163941,4.81471107,3.30765071
-4.82941471,7.06477533,1.94671245,0.00000000,0.05065395,1.33817992,4.94746756,3.35710834
-4.82341171,7.16724514,1.97402264,0.00000000,0.05114946,1.35832860,5.05523804,3.38920599
-4.81740870,7.23368402,1.99118892,0.00000000,0.05156213,1.37193137,5.13637903,3.40366627
-4.81140570,7.26361899,1.99803218,0.00000000,0.05190516,1.37895536,5.18970217,3.40051298
-4.80540270,7.25720034,1.99454370,0.00000000,0.05219115,1.37948743,5.21450831,3.38006555
-4.79939970,7.21518719,1.98088393,0.00000000,0.05243136,1.37372882,5.21060752,3.34292495
-4.79339670,7.13891577,1.95737654,0.00000000,0.05263502,1.36198638,5.17832417,3.28995171
-4.78739370,7.03025154,1.92449818,0.00000000,0.05280879,1.34466068,5.11848682,3.22223713
-4.78139070,6.89152764,1.88286426,0.00000000,0.05295636,1.32223151,5.03240325,3.14106904
-4.77538769,6.72547213,1.83321140,0.00000000,0.05307815,1.29524147,4.92182175,3.04789343
-4.76938469,6.53512728,1.77637732,0.00000000,0.05317129,1.26427832,4.78888010,2.94427376
-4.76338169,6.32376414,1.71327881,0.00000000,0.05322968,1.22995694,4.63604446,2.83184946
-4.75737869,6.09479589,1.64488878,0.00000000,0.05324425,1.19290160,4.46604049,2.71229531
-4.75137569,5.85169328,1.57221320,0.00000000,0.05320343,1.15372914,4.28177964,2.58728309
-4.74537269,5.59790513,1.49626859,0.00000000,0.05309369,1.11303406,4.08628323,2.45844684
-4.73936968,5.33678666,1.41806109,0.00000000,0.05290021,1.07137556,3.88260743,2.32735272
-4.73336668,5.07153763,1.33856741,0.00000000,0.05260770,1.02926735,3.67377169,2.19547422
-4.72736368,4.80515198,1.25871842,0.00000000,0.05220110,0.98717023,3.46269320,2.06417317
-4.72136068,4.54037965,1.17938563,0.00000000,0.05166648,0.94548758,3.25212938,1.93468655
-4.71535768,4.27970108,1.10137077,0.00000000,0.05099173,0.90456377,3.04463005,1.80811920
-4.70935468,4.02531371,1.02539853,0.00000000,0.05016725,0.86468519,2.84250034,1.68544164
-4.70335168,3.77912989,0.95211238,0.00000000,0.04918656,0.82608357,2.64777493,1.56749275
-4.69734867,3.54278454,0.88207326,0.00000000,0.04804675,0.78894132,2.46220363,1.45498613
-4.69134567,3.31765098,0.81576076,0.00000000,0.04674870,0.75339813,2.28724773,1.34851962
-4.68534267,3.10486303,0.75357645,0.00000000,0.04529730,0.71955861,2.12408615,1.24858664
-4.67933967,2.90534110,0.69584887,0.00000000,0.04370136,0.68750010,1.97363014,1.15558879
-4.67333667,2.71982044,0.64283965,0.00000000,0.04197343,0.65728047,1.83654477,1.06984853
-4.66733367,2.54887950,0.59475036,0.00000000,0.04012949,0.62894521,1.71327548,0.99162129
-4.66133067,2.39296671,0.55172955,0.00000000,0.03818849,0.60253351,1.60407781,0.92110642
-4.65532766,2.25242428,0.51387961,0.00000000,0.03617176,0.57808301,1.50904834,0.85845638
-4.64932466,2.12750783,0.48126309,0.00000000,0.03410248,0.55563310,1.42815537,0.80378383
-4.64332166,2.01840125,0.45390823,0.00000000,0.03200497,0.53522651,1.36126748,0.75716656
-4.63731866,1.92522635,0.43181347,0.00000000,0.02990407,0.51690942,1.30817907,0.71865016
-4.63131566,1.84804732,0.41495085,0.00000000,0.02782450,0.50072994,1.26863167,0.68824857
-4.62531266,1.78687032,0.40326829,0.00000000,0.02579031,0.48673540,1.24233063,0.66594275
-4.61930965,1.74163888,0.39669076,0.00000000,0.02382432,0.47496854,1.22895680,0.65167787
-4.61330665,1.71222587,0.39512053,0.00000000,0.02194778,0.46546299,1.22817324,0.64535932
-4.60730365,1.69842301,0.39843650,0.00000000,0.02017992,0.45823834,1.23962741,0.64684810
-4.60130065,1.69992913,0.40649297,0.00000000,0.01853779,0.45329519,1.26294924,0.65595593
-4.59529765,1.71633818,0.41911801,0.00000000,0.01703606,0.45061051,1.29774596,0.67244070
-4.58929465,1.74712810,0.43611163,0.00000000,0.01568694,0.45013363,1.34359437,0.69600246
-4.58329165,1.79165158,0.45724397,0.00000000,0.01450014,0.45178313,1.40003156,0.72628057
-4.57728864,1.84912937,0.48225378,0.00000000,0.01348293,0.45544477,1.46654488,0.76285205
-4.57128564,1.91864713,0.51084733,0.00000000,0.01264020,0.46097081,1.54256210,0.80523157
-4.56528264,1.99915586,0.54269788,0.00000000,0.01197455,0.46818052,1.62744233,0.85287311
-4.55927964,2.08947654,0.57744594,0.00000000,0.01148641,0.47686212,1.72046854,0.90517332
-4.55327664,2.18830874,0.61470026,0.00000000,0.01117409,0.48677591,1.82084199,0.96147665
-4.54727364,2.29424314,0.65403967,0.00000000,0.01103392,0.49765856,1.92767903,1.02108206
-4.54127064,2.40577764,0.69501588,0.00000000,0.01106034,0.50922836,2.04001050,1.08325111
-4.53526763,2.52133647,0.73715700,0.00000000,0.01124592,0.52119109,2.15678383,1.14721728
-4.52926463,2.63929177,0.77997199,0.00000000,0.01158143,0.53324644,2.27686788,1.21219618
-4.52326163,2.75798688,0.82295574,0.00000000,0.01205594,0.54509460,2.39906038,1.27739630
-4.51725863,2.87576072,0.86559491,0.00000000,0.01265683,0.55644270,2.52209797,1.34203007
-4.51125563,2.99097243,0.90737424,0.00000000,0.01336986,0.56701104,2.64466849,1.40532487
-4.50525263,3.10202568,0.94778328,0.00000000,0.01417931,0.57653873,2.76542543,1.46653364
-4.49924962,3.20739190,0.98632350,0.00000000,0.01506806,0.58478855,2.88300423,1.52494492
-4.49324662,3.30563209,1.02251544,0.00000000,0.01601778,0.59155111,2.99603999,1.57989198
-4.48724362,3.39541650,1.05590591,0.00000000,0.01700916,0.59664798,3.10318649,1.63076094
-4.48124062,3.47554207,1.08607502,0.00000000,0.01802213,0.59993383,3.20313601,1.67699766
-4.47523762,3.54494713,1.11264284,0.00000000,0.01903623,0.60129771,3.29463945,1.71811340
-4.46923462,3.60272347,1.13527557,0.00000000,0.02003087,0.60066334,3.37652658,1.75368913
-4.46323162,3.64812541,1.15369098,0.00000000,0.02098582,0.59798859,3.44772559,1.78337854
-4.45722861,3.68057611,1.16766309,0.00000000,0.02188151,0.59326433,3.50728186,1.80690974
-4.45122561,3.69967102,1.17702575,0.00000000,0.02269952,0.58651257,3.55437500,1.82408585
-4.44522261,3.70517869,1.18167516,0.00000000,0.02342293,0.57778420,3.58833414,1.83478440
-4.43921961,3.69703898,1.18157115,0.00000000,0.02403673,0.56715650,3.60865063,1.83895583
-4.43321661,3.67535902,1.17673716,0.00000000,0.02452815,0.55473030,3.61498805,1.83662117
-4.42721361,3.64040702,1.16725894,0.00000000,0.02488695,0.54062719,3.60718907,1.82786904
-4.42121061,3.59260429,1.15328196,0.00000000,0.02510564,0.52498672,3.58527900,1.81285216
-4.41520760,3.53251568,1.13500764,0.00000000,0.02517962,0.50796368,3.54946594,1.79178349
-4.40920460,3.46083876,1.11268855,0.00000000,0.02510726,0.48972560,3.50013754,1.76493222
-4.40320160,3.37839211,1.08662259,0.00000000,0.02488988,0.47045042,3.43785453,1.73261962
-4.39719860,3.28610291,1.05714667,0.00000000,0.02453166,0.45032443,3.36334127,1.69521505
-4.39119560,3.18499423,1.02462975,0.00000000,0.02403948,0.42954047,3.27747357,1.65313197
-4.38519260,3.07617222,0.98946576,0.00000000,0.02342267,0.40829631,3.18126444,1.60682431
-4.37918959,2.96081353,0.95206651,0.00000000,0.02269273,0.38679337,3.07584784,1.55678297
-4.37318659,2.84015298,0.91285483,0.00000000,0.02186301,0.36523558,2.96246136,1.50353258
-4.36718359,2.71547178,0.87225817,0.00000000,0.02094837,0.34382845,2.84242782,1.44762847
-4.36118059,2.58808626,0.83070271,0.00000000,0.01996478,0.32277827,2.71713662,1.38965368
-4.35517759,2.45933712,0.78860826,0.00000000,0.01892895,0.30229142,2.58802491,1.33021601
-4.34917459,2.33057904,0.74638380,0.00000000,0.01785802,0.28257375,2.45655898,1.26994484
-4.34317159,2.20317056,0.70442380,0.00000000,0.01676918,0.26382989,2.32421604,1.20948767
-4.33716858,2.07846405,0.66310522,0.00000000,0.01567937,0.24626252,2.19246654,1.14950609
-4.33116558,1.95779527,0.62278506,0.00000000,0.01460506,0.23007156,2.06275701,1.09067104
-4.32516258,1.84247248,0.58379838,0.00000000,0.01356194,0.21545301,1.93649340,1.03365721
-4.31915958,1.73376464,0.54645665,0.00000000,0.01256480,0.20259766,1.81502485,0.97913637
-4.31315658,1.63288851,0.51104623,0.00000000,0.01162735,0.19168936,1.69962784,0.92776961
-4.30715358,1.54099435,0.47782686,0.00000000,0.01076210,0.18290294,1.59149062,0.88019829
