energy_ev,total_up,In_p_up,In_d_up,Nb_p_up,Nb_d_up,S_s_up,S_p_up
-4.30115058,0.92913936,0.56570500,0.00192490,0.44945577,0.49942391,0.00252135,0.03292974
-4.29514757,0.87834640,0.53404409,0.00180638,0.42508221,0.47231033,0.00237878,0.03142013
-4.28914457,0.83025541,0.50374875,0.00169661,0.40180470,0.44672687,0.00224057,0.03008195
-4.28314157,0.78610676,0.47557325,0.00159785,0.38023951,0.42333659,0.00210985,0.02896136
-4.27713857,0.74709347,0.45023965,0.00151225,0.36097878,0.40277867,0.00198961,0.02810390
-4.27113557,0.71433749,0.42842346,0.00144179,0.34457874,0.38565582,0.00188269,0.02755352
-4.26513257,0.68886746,0.41074043,0.00138825,0.33154859,0.37252223,0.00179164,0.02735154
-4.25912956,0.67159789,0.39773449,0.00135319,0.32234045,0.36387232,0.00171874,0.02753554
-4.25312656,0.66330993,0.38986692,0.00133793,0.31734003,0.36013015,0.00166593,0.02813831
-4.24712356,0.66463361,0.38750668,0.00134345,0.31685828,0.36163960,0.00163473,0.02918680
-4.24112056,0.67603161,0.39092178,0.00137045,0.32112389,0.36865533,0.00162630,0.03070102
-4.23511756,0.69778483,0.40027190,0.00141925,0.33027656,0.38133459,0.00164131,0.03269311
-4.22911456,0.72997969,0.41560211,0.00148982,0.34436137,0.39973005,0.00167998,0.03516635
-4.22311156,0.77249785,0.43683799,0.00158172,0.36332415,0.42378387,0.00174207,0.03811435
-4.21710855,0.82500857,0.46378232,0.00169410,0.38700812,0.45332327,0.00182682,0.04152042
-4.21110555,0.88696452,0.49611357,0.00182570,0.41515216,0.48805798,0.00193300,0.04535699
-4.20510255,0.95760160,0.53338660,0.00197482,0.44739081,0.52757994,0.00205891,0.04958545
-4.19909955,1.03594355,0.57503595,0.00213936,0.48325652,0.57136571,0.00220238,0.05415614
-4.19309655,1.12081209,0.62038198,0.00231685,0.52218434,0.61878188,0.00236083,0.05900872
-4.18709355,1.21084293,0.66864025,0.00250443,0.56351936,0.66909392,0.00253127,0.06407287
-4.18109055,1.30450833,0.71893428,0.00269895,0.60652707,0.72147850,0.00271042,0.06926941
-4.17508754,1.40014605,0.77031178,0.00289700,0.65040669,0.77503950,0.00289470,0.07451174
-4.16908454,1.49599455,0.82176424,0.00309500,0.69430740,0.82882744,0.00308040,0.07970768
-4.16308154,1.59023384,0.87224954,0.00328928,0.73734729,0.88186205,0.00326366,0.08476168
-4.15707854,1.68103100,0.92071708,0.00347615,0.77863438,0.93315741,0.00344068,0.08957716
-4.15107554,1.76658897,0.96613480,0.00365206,0.81728950,0.98174883,0.00360774,0.09405924
-4.14507254,1.84519696,1.00751705,0.00381363,0.85246986,1.02672063,0.00376134,0.09811736
-4.13906953,1.91528056,1.04395240,0.00395781,0.88339279,1.06723362,0.00389831,0.10166808
-4.13306653,1.97544945,1.07463029,0.00408193,0.90935852,1.10255118,0.00401588,0.10463762
-4.12706353,2.02454055,1.09886529,0.00418382,0.92977111,1.13206270,0.00411178,0.10696420
-4.12106053,2.06165478,1.11611799,0.00426187,0.94415664,1.15530335,0.00418432,0.10860009
-4.11505753,2.08618532,1.12601152,0.00431507,0.95217769,1.17196899,0.00423241,0.10951312
-4.10905453,2.09783622,1.12834281,0.00434304,0.95364361,1.18192563,0.00425566,0.10968773
-4.10305153,2.09663023,1.12308824,0.00434605,0.94851593,1.18521275,0.00425430,0.10912546
-4.09704852,2.08290537,1.11040315,0.00432502,0.93690874,1.18204033,0.00422925,0.10784477
-4.09104552,2.05730030,1.09061536,0.00428143,0.91908390,1.17277959,0.00418204,0.10588032
-4.08504252,2.02072931,1.06421300,0.00421731,0.89544145,1.15794790,0.00411475,0.10328170
-4.07903952,1.97434789,1.03182713,0.00413513,0.86650555,1.13818861,0.00402998,0.10011163
-4.07303652,1.91951072,0.99421008,0.00403772,0.83290671,1.11424671,0.00393070,0.09644372
-4.06703352,1.85772406,0.95221044,0.00392816,0.79536099,1.08694156,0.00382022,0.09236003
-4.06103052,1.79059477,0.90674592,0.00380967,0.75464738,1.05713808,0.00370203,0.08794833
-4.05502751,1.71977838,0.85877524,0.00368551,0.71158403,1.02571765,0.00357971,0.08329934
-4.04902451,1.64692847,0.80927016,0.00355886,0.66700461,0.99355017,0.00345684,0.07850405
-4.04302151,1.57364965,0.75918898,0.00343275,0.62173553,0.96146863,0.00333689,0.07365113
-4.03701851,1.50145583,0.70945220,0.00330994,0.57657503,0.93024691,0.00322316,0.06882468
-4.03101551,1.43173529,0.66092139,0.00319291,0.53227461,0.90058211,0.00311866,0.06410228
-4.02501251,1.36572364,0.61438157,0.00308377,0.48952349,0.87308140,0.00302611,0.05955340
-4.01900950,1.30448494,0.57052766,0.00298423,0.44893633,0.84825413,0.00294785,0.05523831
-4.01300650,1.24890125,0.52995497,0.00289565,0.41104427,0.82650869,0.00288586,0.05120732
-4.00700350,1.19966987,0.49315357,0.00281897,0.37628938,0.80815402,0.00284169,0.04750055
-4.00100050,1.15730760,0.46050645,0.00275480,0.34502219,0.79340504,0.00281653,0.04414791
-3.99499750,1.12216082,0.43229072,0.00270340,0.31750204,0.78239123,0.00281114,0.04116958
-3.98899450,1.09441987,0.40868157,0.00266478,0.29389976,0.77516744,0.00282592,0.03857665
-3.98299150,1.07413647,0.38975828,0.00263869,0.27430231,0.77172590,0.00286089,0.03637193
-3.97698849,1.06124258,0.37551174,0.00262472,0.25871889,0.77200853,0.00291576,0.03455102
-3.97098549,1.05556936,0.36585283,0.00262232,0.24708799,0.77591864,0.00298986,0.03310330
-3.96498249,1.05686515,0.36062135,0.00263083,0.23928508,0.78333126,0.00308227,0.03201301
-3.95897949,1.06481143,0.35959501,0.00264957,0.23513054,0.79410146,0.00319172,0.03126028
-3.95297649,1.07903628,0.36249818,0.00267778,0.23439763,0.80807051,0.00331671,0.03082207
-3.94697349,1.09912499,0.36901040,0.00271472,0.23682028,0.82506943,0.00345543,0.03067304
-3.94097049,1.12462769,0.37877431,0.00275963,0.24210060,0.84492022,0.00360583,0.03078626
-3.93496748,1.15506438,0.39140332,0.00281177,0.24991610,0.86743488,0.00376563,0.03113389
-3.92896448,1.18992779,0.40648880,0.00287034,0.25992656,0.89241276,0.00393230,0.03168762
-3.92296148,1.22868450,0.42360707,0.00293456,0.27178061,0.91963651,0.00410315,0.03241919
-3.91695848,1.27077521,0.44232624,0.00300361,0.28512209,0.94886755,0.00427529,0.03330064
-3.91095548,1.31561472,0.46221289,0.00307660,0.29959612,0.97984141,0.00444573,0.03430464
-3.90495248,1.36259232,0.48283869,0.00315259,0.31485496,1.01226363,0.00461139,0.03540469
-3.89894947,1.41107309,0.50378700,0.00323057,0.33056356,1.04580678,0.00476917,0.03657532
-3.89294647,1.46040058,0.52465920,0.00330945,0.34640479,1.08010898,0.00491602,0.03779224
-3.88694347,1.50990116,0.54508081,0.00338806,0.36208424,1.11477433,0.00504900,0.03903246
-3.88094047,1.55889007,0.56470704,0.00346517,0.37733441,1.14937531,0.00516535,0.04027443
-3.87493747,1.60667921,0.58322776,0.00353948,0.39191825,1.18345736,0.00526258,0.04149812
-3.86893447,1.65258635,0.60037154,0.00360967,0.40563183,1.21654545,0.00533850,0.04268509
-3.86293147,1.69594566,0.61590861,0.00367440,0.41830607,1.24815253,0.00539132,0.04381856
-3.85692846,1.73611889,0.62965261,0.00373236,0.42980749,1.27778951,0.00541968,0.04488337
-3.85092546,1.77250703,0.64146106,0.00378226,0.44003775,1.30497638,0.00542268,0.04586605
-3.84492246,1.80456176,0.65123443,0.00382294,0.44893230,1.32925405,0.00539994,0.04675467
-3.83891946,1.83179627,0.65891397,0.00385334,0.45645784,1.35019643,0.00535156,0.04753884
-3.83291646,1.85379515,0.66447833,0.00387253,0.46260908,1.36742213,0.00527818,0.04820960
-3.82691346,1.87022272,0.66793924,0.00387980,0.46740466,1.38060538,0.00518087,0.04875926
-3.82091046,1.88082959,0.66933648,0.00387461,0.47088260,1.38948569,0.00506118,0.04918133
-3.81490745,1.88545718,0.66873245,0.00385668,0.47309556,1.39387561,0.00492101,0.04947037
-3.80890445,1.88404002,0.66620657,0.00382593,0.47410597,1.39366649,0.00476261,0.04962193
-3.80290145,1.87660554,0.66184994,0.00378255,0.47398148,1.38883172,0.00458850,0.04963242
-3.79689845,1.86327163,0.65576049,0.00372693,0.47279079,1.37942732,0.00440134,0.04949916
-3.79089545,1.84424168,0.64803874,0.00365972,0.47060018,1.36558979,0.00420393,0.04922031
-3.78489245,1.81979747,0.63878455,0.00358176,0.46747068,1.34753130,0.00399909,0.04879493
-3.77888944,1.79029007,0.62809477,0.00349407,0.46345624,1.32553222,0.00378960,0.04822309
-3.77288644,1.75612897,0.61606190,0.00339782,0.45860266,1.29993147,0.00357812,0.04750594
-3.76688344,1.71776996,0.60277370,0.00329427,0.45294743,1.27111495,0.00336715,0.04664586
-3.76088044,1.67570200,0.58831362,0.00318479,0.44652030,1.23950259,0.00315897,0.04564660
-3.75487744,1.63043384,0.57276190,0.00307074,0.43934454,1.20553468,0.00295560,0.04451338
-3.74887444,1.58248070,0.55619715,0.00295349,0.43143873,1.16965790,0.00275879,0.04325303
-3.74287144,1.53235161,0.53869816,0.00283435,0.42281887,1.13231209,0.00256996,0.04187406
-3.73686843,1.48053800,0.52034578,0.00271456,0.41350072,1.09391789,0.00239026,0.04038668
-3.73086543,1.42750395,0.50122464,0.00259521,0.40350217,1.05486637,0.00222051,0.03880279
-3.72486243,1.37367847,0.48142456,0.00247730,0.39284554,1.01551064,0.00206123,0.03713590
-3.71885943,1.31945021,0.46104154,0.00236163,0.38155959,0.97616022,0.00191271,0.03540101
-3.71285643,1.26516468,0.44017822,0.00224888,0.36968131,0.93707800,0.00177496,0.03361442
-3.70685343,1.21112400,0.41894382,0.00213953,0.35725729,0.89848021,0.00164780,0.03179349
-3.70085043,1.15758913,0.39745355,0.00203395,0.34434466,0.86053893,0.00153087,0.02995642
-3.69484742,1.10478433,0.37582755,0.00193234,0.33101163,0.82338710,0.00142368,0.02812189
-3.68884442,1.05290332,0.35418948,0.00183480,0.31733761,0.78712549,0.00132563,0.02630887
-3.68284142,1.00211686,0.33266472,0.00174135,0.30341287,0.75183109,0.00123608,0.02453622
-3.67683842,0.95258095,0.31137856,0.00165192,0.28933792,0.71756639,0.00115436,0.02282249
-3.67083542,0.90444526,0.29045416,0.00156642,0.27522243,0.68438873,0.00107980,0.02118563
-3.66483242,0.85786107,0.27001067,0.00148477,0.26118397,0.65235929,0.00101176,0.01964281
-3.65882941,0.81298819,0.25016146,0.00140687,0.24734641,0.62155101,0.00094969,0.01821021
-3.65282641,0.77000041,0.23101253,0.00133268,0.23383816,0.59205486,0.00089308,0.01690291
-3.64682341,0.72908914,0.21266126,0.00126221,0.22079024,0.56398435,0.00084152,0.01573483
-3.64082041,0.69046496,0.19519538,0.00119554,0.20833424,0.53747773,0.00079469,0.01471870
-3.63481741,0.65435712,0.17869237,0.00113282,0.19660021,0.51269809,0.00075235,0.01386607
-3.62881441,0.62101101,0.16321910,0.00107424,0.18571464,0.48983123,0.00071434,0.01318737
-3.62281141,0.59068383,0.14883189,0.00102010,0.17579839,0.46908166,0.00068060,0.01269209
-3.61680840,0.56363885,0.13557682,0.00097071,0.16696492,0.45066701,0.00065109,0.01238888
-3.61080540,0.54013879,0.12349039,0.00092644,0.15931860,0.43481133,0.00062585,0.01228579
-3.60480240,0.52043869,0.11260042,0.00088769,0.15295345,0.42173777,0.00060491,0.01239054
-3.59879940,0.50477897,0.10292721,0.00085487,0.14795221,0.41166124,0.00058834,0.01271079
-3.59279640,0.49337912,0.09448494,0.00082836,0.14438579,0.40478151,0.00057618,0.01325448
-3.58679340,0.48643258,0.08728319,0.00080855,0.14231332,0.40127718,0.00056846,0.01403022
-3.58079040,0.48410312,0.08132872,0.00079578,0.14178263,0.40130108,0.00056518,0.01504769
-3.57478739,0.48652299,0.07662723,0.00079037,0.14283125,0.40497713,0.00056626,0.01631804
-3.56878439,0.49379303,0.07318523,0.00079257,0.14548795,0.41239904,0.00057163,0.01785433
-3.56278139,0.50598454,0.07101191,0.00080261,0.14977457,0.42363068,0.00058111,0.01967194
-3.55677839,0.52314284,0.07012084,0.00082067,0.15570825,0.43870799,0.00059450,0.02178889
-3.55077539,0.54529198,0.07053152,0.00084690,0.16330372,0.45764220,0.00061156,0.02422615
-3.54477239,0.57244026,0.07227069,0.00088140,0.17257563,0.48042391,0.00063200,0.02700776
-3.53876938,0.60458569,0.07537316,0.00092426,0.18354054,0.50702749,0.00065551,0.03016083
-3.53276638,0.64172093,0.07988223,0.00097555,0.19621859,0.53741525,0.00068175,0.03371532
-3.52676338,0.68383686,0.08584943,0.00103534,0.21063432,0.57154084,0.00071040,0.03770353
-3.52076038,0.73092414,0.09333365,0.00110366,0.22681681,0.60935127,0.00074114,0.04215943
-3.51475738,0.78297210,0.10239944,0.00118054,0.24479856,0.65078711,0.00077366,0.04711748
-3.50875438,0.83996476,0.11311451,0.00126599,0.26461338,0.69578045,0.00080768,0.05261135
-3.50275138,0.90187338,0.12554646,0.00135999,0.28629295,0.74425053,0.00084294,0.05867214
-3.49674837,0.96864596,0.13975866,0.00146245,0.30986219,0.79609693,0.00087925,0.06532642
-3.49074537,1.04019365,0.15580543,0.00157322,0.33533358,0.85119060,0.00091639,0.07259400
-3.48474237,1.11637476,0.17372663,0.00169204,0.36270051,0.90936309,0.00095422,0.08048551
-3.47873937,1.19697715,0.19354190,0.00181853,0.39193013,0.97039463,0.00099257,0.08899998
-3.47273637,1.28170008,0.21524461,0.00195213,0.42295586,1.03400186,0.00103129,0.09812239
-3.46673337,1.37013669,0.23879602,0.00209212,0.45567022,1.09982610,0.00107024,0.10782149
-3.46073037,1.46175849,0.26411974,0.00223756,0.48991819,1.16742322,0.00110922,0.11804790
-3.45472736,1.55590317,0.29109693,0.00238727,0.52549192,1.23625610,0.00114801,0.12873273
-3.44872436,1.65176708,0.31956252,0.00253985,0.56212691,1.30569055,0.00118634,0.13978677
-3.44272136,1.74840354,0.34930277,0.00269364,0.59950042,1.37499567,0.00122389,0.15110050
-3.43671836,1.84472774,0.38005441,0.00284678,0.63723218,1.44334914,0.00126026,0.16254481
-3.43071536,1.93952899,0.41150564,0.00299718,0.67488784,1.50984775,0.00129500,0.17397279
-3.42471236,2.03149028,0.44329901,0.00314261,0.71198512,1.57352342,0.00132759,0.18522222
-3.41870935,2.11921508,0.47503644,0.00328069,0.74800272,1.63336414,0.00135747,0.19611911
-3.41270635,2.20126050,0.50628614,0.00340900,0.78239174,1.68833950,0.00138404,0.20648191
-3.40670335,2.27617592,0.53659142,0.00352512,0.81458927,1.73742973,0.00140668,0.21612639
-3.40070035,2.34254537,0.56548117,0.00362671,0.84403366,1.77965704,0.00142481,0.22487108
-3.39469735,2.39903204,0.59248157,0.00371156,0.87018089,1.81411813,0.00143786,0.23254282
-3.38869435,2.44442296,0.61712877,0.00377774,0.89252130,1.84001601,0.00144533,0.23898241
-3.38269135,2.47767164,0.63898196,0.00382356,0.91059606,1.85668997,0.00144682,0.24405005
-3.37668834,2.49793685,0.65763630,0.00384774,0.92401243,1.86364202,0.00144205,0.24763019
-3.37068534,2.50461556,0.67273538,0.00384940,0.93245743,1.86055851,0.00143090,0.24963573
-3.36468234,2.49736842,0.68398236,0.00382810,0.93570897,1.84732593,0.00141341,0.25001126
-3.35867934,2.47613673,0.69114968,0.00378389,0.93364414,1.82404007,0.00138978,0.24873521
-3.35267634,2.44114977,0.69408657,0.00371732,0.92624420,1.79100801,0.00136045,0.24582079
-3.34667334,2.39292255,0.69272435,0.00362938,0.91359612,1.74874293,0.00132603,0.24131571
-3.34067034,2.33224373,0.68707905,0.00352154,0.89589051,1.69795198,0.00128732,0.23530066
-3.33466733,2.26015453,0.67725142,0.00339564,0.87341623,1.63951770,0.00124531,0.22788660
-3.32866433,2.17791965,0.66342421,0.00325390,0.84655183,1.57447400,0.00120117,0.21921110
-3.32266133,2.08699140,0.64585697,0.00309880,0.81575420,1.50397767,0.00115623,0.20943381
-3.31665833,1.98896874,0.62487852,0.00293304,0.78154517,1.42927665,0.00111191,0.19873126
-3.31065533,1.88555300,0.60087748,0.00275943,0.74449637,1.35167655,0.00106978,0.18729139
-3.30465233,1.77850205,0.57429133,0.00258086,0.70521324,1.27250651,0.00103144,0.17530784
-3.29864932,1.66958472,0.54559440,0.00240015,0.66431866,1.19308579,0.00099857,0.16297441
-3.29264632,1.56053714,0.51528529,0.00222006,0.62243704,1.11469229,0.00097284,0.15047984
-3.28664332,1.45302240,0.48387433,0.00204315,0.58017916,1.03853377,0.00095592,0.13800315
-3.28064032,1.34859478,0.45187145,0.00187179,0.53812858,0.96572270,0.00094940,0.12570956
-3.27463732,1.24866944,0.41977501,0.00170807,0.49682983,0.89725524,0.00095485,0.11374735
-3.26863432,1.15449815,0.38806185,0.00155377,0.45677874,0.83399466,0.00097370,0.10224546
-3.26263132,1.06715150,0.35717902,0.00141039,0.41841518,0.77665937,0.00100729,0.09131205
-3.25662831,0.98750748,0.32753717,0.00127907,0.38211822,0.72581550,0.00105678,0.08103386
-3.25062531,0.91624632,0.29950603,0.00116066,0.34820382,0.68187380,0.00112319,0.07147638
-3.24462231,0.85385119,0.27341168,0.00105567,0.31692479,0.64509063,0.00120735,0.06268472
-3.23861931,0.80061418,0.24953581,0.00096434,0.28847310,0.61557251,0.00130988,0.05468510
-3.23261631,0.75664695,0.22811669,0.00088663,0.26298409,0.59328393,0.00143116,0.04748672
-3.22661331,0.72189517,0.20935165,0.00082230,0.24054238,0.57805782,0.00157133,0.04108407
-3.22061031,0.69615620,0.19340093,0.00077087,0.22118918,0.56960827,0.00173028,0.03545930
-3.21460730,0.67909911,0.18039243,0.00073174,0.20493063,0.56754498,0.00190760,0.03058481
-3.20860430,0.67028625,0.17042719,0.00070415,0.19174683,0.57138917,0.00210260,0.02642570
-3.20260130,0.66919588,0.16358521,0.00068728,0.18160108,0.58059020,0.00231424,0.02294217
-3.19659830,0.67524496,0.15993127,0.00068025,0.17444917,0.59454293,0.00254121,0.02009166
-3.19059530,0.68781173,0.15952051,0.00068216,0.17024813,0.61260517,0.00278184,0.01783086
-3.18459230,0.70625737,0.16240337,0.00069210,0.16896433,0.63411501,0.00303412,0.01611732
-3.17858929,0.72994646,0.16862981,0.00070922,0.17058039,0.65840773,0.00329574,0.01491088
-3.17258629,0.75826560,0.17825248,0.00073272,0.17510079,0.68483198,0.00356406,0.01417475
-3.16658329,0.79064008,0.19132870,0.00076185,0.18255590,0.71276498,0.00383615,0.01387634
-3.16058029,0.82654807,0.20792115,0.00079598,0.19300415,0.74162650,0.00410882,0.01398787
-3.15457729,0.86553236,0.22809728,0.00083456,0.20653236,0.77089133,0.00437866,0.01448670
-3.14857429,0.90720915,0.25192731,0.00087715,0.22325401,0.80010015,0.00464207,0.01535551
-3.14257129,0.95127412,0.27948099,0.00092341,0.24330562,0.82886851,0.00489536,0.01658229
-3.13656828,0.99750550,0.31082311,0.00097313,0.26684117,0.85689384,0.00513478,0.01816021
-3.13056528,1.04576424,0.34600806,0.00102618,0.29402492,0.88396030,0.00535663,0.02008735
-3.12456228,1.09599137,0.38507355,0.00108255,0.32502266,0.90994149,0.00555731,0.02236640
-3.11855928,1.14820275,0.42803377,0.00114232,0.35999197,0.93480081,0.00573346,0.02500417
-3.11255628,1.20248125,0.47487228,0.00120565,0.39907164,0.95858966,0.00588197,0.02801115
-3.10655328,1.25896679,0.52553500,0.00127278,0.44237095,0.98144323,0.00600015,0.03140089
-3.10055028,1.31784442,0.57992353,0.00134400,0.48995902,1.00357416,0.00608577,0.03518934
-3.09454727,1.37933072,0.63788922,0.00141966,0.54185484,1.02526400,0.00613712,0.03939419
-3.08854427,1.44365902,0.69922826,0.00150012,0.59801852,1.04685257,0.00615309,0.04403396
-3.08254127,1.51106349,0.76367814,0.00158577,0.65834389,1.06872547,0.00613324,0.04912715
-3.07653827,1.58176268,0.83091553,0.00167698,0.72265306,1.09129979,0.00607776,0.05469116
-3.07053527,1.65594271,0.90055600,0.00177409,0.79069298,1.11500826,0.00598753,0.06074122
-3.06453227,1.73374047,0.97215540,0.00187742,0.86213423,1.14028216,0.00586409,0.06728907
-3.05852926,1.81522713,1.04521315,0.00198717,0.93657201,1.16753326,0.00570960,0.07434170
-3.05252626,1.90039236,1.11917720,0.00210349,1.01352922,1.19713523,0.00552676,0.08189990
-3.04652326,1.98912950,1.19345049,0.00222640,1.09246145,1.22940492,0.00531879,0.08995682
-3.04052026,2.08122219,1.26739884,0.00235578,1.17276360,1.26458407,0.00508930,0.09849649
-3.03451726,2.17633275,1.34035983,0.00249135,1.25377784,1.30282206,0.00484217,0.10749245
-3.02851426,2.27399295,1.41165241,0.00263264,1.33480238,1.34416032,0.00458149,0.11690645
-3.02251126,2.37359736,1.48058695,0.00277899,1.41510098,1.38851913,0.00431141,0.12668734
-3.01650825,2.47440014,1.54647537,0.00292950,1.49391260,1.43568744,0.00403602,0.13677027
-3.01050525,2.57551555,1.60864110,0.00308308,1.57046116,1.48531644,0.00375927,0.14707622
-3.00450225,2.67592276,1.66642870,0.00323838,1.64396520,1.53691750,0.00348487,0.15751196
-2.99849925,2.77447544,1.71921278,0.00339383,1.71364722,1.58986493,0.00321619,0.16797053
-2.99249625,2.86991637,1.76640647,0.00354763,1.77874304,1.64340405,0.00295619,0.17833225
-2.98649325,2.96089737,1.80746903,0.00369782,1.83851090,1.69666454,0.00270740,0.18846636
-2.98049025,3.04600446,1.84191298,0.00384223,1.89224080,1.74867933,0.00247188,0.19823318
-2.97448724,3.12378803,1.86931055,0.00397861,1.93926400,1.79840843,0.00225119,0.20748699
-2.96848424,3.19279753,1.88929970,0.00410459,1.97896296,1.84476745,0.00204646,0.21607924
-2.96248124,3.25161983,1.90158969,0.00421782,2.01078171,1.88665974,0.00185833,0.22386236
-2.95647824,3.29892026,1.90596632,0.00431598,2.03423679,1.92301129,0.00168709,0.23069379
-2.95047524,3.33348485,1.90229679,0.00439690,2.04892852,1.95280709,0.00153267,0.23644021
-2.94447224,3.35426238,1.89053409,0.00445855,2.05455240,1.97512753,0.00139473,0.24098174
-2.93846923,3.36040446,1.87072083,0.00449922,2.05091030,1.98918331,0.00127276,0.24421600
-2.93246623,3.35130185,1.84299232,0.00451748,2.03792084,1.99434743,0.00116612,0.24606174
-2.92646323,3.32661534,1.80757855,0.00451232,2.01562855,1.99018274,0.00107414,0.24646199
-2.92046023,3.28629955,1.76480491,0.00448315,1.98421099,1.97646380,0.00099618,0.24538644
-2.91445723,3.23061840,1.71509120,0.00442987,1.94398331,1.95319193,0.00093175,0.24283305
-2.90845423,3.16015098,1.65894887,0.00435286,1.89539972,1.92060263,0.00088051,0.23882864
-2.90245123,3.07578748,1.59697610,0.00425299,1.83905121,1.87916499,0.00084239,0.23342865
-2.89644822,2.97871475,1.52985068,0.00413162,1.77565938,1.82957289,0.00081761,0.22671574
-2.89044522,2.87039196,1.45832069,0.00399058,1.70606625,1.77272838,0.00080671,0.21879758
-2.88444222,2.75251706,1.38319314,0.00383208,1.63121992,1.70971775,0.00081060,0.20980381
-2.87843922,2.62698533,1.30532068,0.00365870,1.55215669,1.64178142,0.00083056,0.19988222
-2.87243622,2.49584157,1.22558693,0.00347328,1.46997994,1.57027874,0.00086826,0.18919442
-2.86643322,2.36122786,1.14489072,0.00327888,1.38583651,1.49664924,0.00092572,0.17791122
-2.86043022,2.22532893,1.06412996,0.00307867,1.30089152,1.42237193,0.00100527,0.16620783
-2.85442721,2.09031746,0.98418564,0.00287586,1.21630247,1.34892425,0.00110956,0.15425908
-2.84842421,1.95830116,0.90590656,0.00267361,1.13319363,1.27774223,0.00124143,0.14223498
-2.84242121,1.83127387,0.83009535,0.00247497,1.05263177,1.21018339,0.00140389,0.13029662
-2.83641821,1.71107224,0.75749633,0.00228280,0.97560396,1.14749374,0.00159996,0.11859274
-2.83041521,1.59933935,0.68878553,0.00209973,0.90299841,1.09077976,0.00183262,0.10725682
-2.82441221,1.49749645,0.62456313,0.00192810,0.83558877,1.04098633,0.00210467,0.09640509
-2.81840920,1.40672316,0.56534847,0.00176997,0.77402250,0.99888105,0.00241854,0.08613514
-2.81240620,1.32794646,0.51157765,0.00162703,0.71881336,0.96504509,0.00277621,0.07652535
-2.80640320,1.26183823,0.46360341,0.00150069,0.67033823,0.93987052,0.00317903,0.06763505
-2.80040020,1.20882055,0.42169715,0.00139200,0.62883795,0.92356382,0.00362757,0.05950525
-2.79439720,1.16907810,0.38605266,0.00130172,0.59442195,0.91615480,0.00412150,0.05215991
-2.78839420,1.14257626,0.35679112,0.00123034,0.56707624,0.91751031,0.00465940,0.04560763
-2.78239120,1.12908380,0.33396689,0.00117806,0.54667412,0.92735179,0.00523876,0.03984363
-2.77638819,1.12819862,0.31757361,0.00114490,0.53298913,0.94527560,0.00585580,0.03485187
-2.77038519,1.13937516,0.30755018,0.00113066,0.52570943,0.97077503,0.00650548,0.03060731
-2.76438219,1.16195218,0.30378625,0.00113496,0.52445315,1.00326319,0.00718153,0.02707799
-2.75837919,1.19517973,0.30612696,0.00115732,0.52878406,1.04209553,0.00787643,0.02422711
-2.75237619,1.23824412,0.31437660,0.00119712,0.53822691,1.08659130,0.00858156,0.02201480
-2.74637319,1.29029029,0.32830132,0.00125363,0.55228214,1.13605317,0.00928736,0.02039974
-2.74037019,1.35044087,0.34763072,0.00132604,0.57043946,1.18978444,0.00998346,0.01934042
-2.73436718,1.41781167,0.37205859,0.00141345,0.59218998,1.24710343,0.01065903,0.01879616
-2.72836418,1.49152351,0.40124294,0.00151488,0.61703684,1.30735487,0.01130298,0.01872785
-2.72236118,1.57071065,0.43480559,0.00162925,0.64450395,1.36991827,0.01190428,0.01909839
-2.71635818,1.65452603,0.47233182,0.00175538,0.67414307,1.43421334,0.01245235,0.01987298
-2.71035518,1.74214405,0.51337014,0.00189201,0.70553905,1.49970289,0.01293731,0.02101914
-2.70435218,1.83276134,0.55743282,0.00203776,0.73831340,1.56589344,0.01335038,0.02250669
-2.69834917,1.92559643,0.60399735,0.00219115,0.77212635,1.63233420,0.01368410,0.02430757
-2.69234617,2.01988888,0.65250909,0.00235059,0.80667758,1.69861478,0.01393268,0.02639565
-2.68634317,2.11489859,0.70238535,0.00251440,0.84170576,1.76436228,0.01409212,0.02874658
-2.68034017,2.20990596,0.75302101,0.00268079,0.87698730,1.82923825,0.01416047,0.03133766
-2.67433717,2.30421317,0.80379559,0.00284793,0.91233446,1.89293578,0.01413781,0.03414779
-2.66833417,2.39714708,0.85408187,0.00301393,0.94759320,1.95517724,0.01402637,0.03715762
-2.66233117,2.48806364,0.90325565,0.00317691,0.98264085,2.01571277,0.01383041,0.04034971
-2.65632816,2.57635403,0.95070660,0.00333498,1.01738416,2.07431961,0.01355616,0.04370895
-2.65032516,2.66145201,0.99584972,0.00348636,1.05175771,2.13080223,0.01321161,0.04722307
-2.64432216,2.74284246,1.03813709,0.00362933,1.08572293,2.18499319,0.01280631,0.05088329
-2.63831916,2.82007037,1.07706953,0.00376236,1.11926800,2.23675453,0.01235109,0.05468505
-2.63231616,2.89274999,1.11220768,0.00388407,1.15240857,2.28597933,0.01185778,0.05862888
-2.62631316,2.96057357,1.14318223,0.00399333,1.18518935,2.33259341,0.01133889,0.06272119
-2.62031016,3.02331911,1.16970278,0.00408925,1.21768656,2.37655667,0.01080732,0.06697517
-2.61430715,3.08085683,1.19156516,0.00417123,1.25001101,2.41786410,0.01027604,0.07141145
-2.60830415,3.13315392,1.20865690,0.00423895,1.28231158,2.45654621,0.00975778,0.07605872
-2.60230115,3.18027733,1.22096066,0.00429240,1.31477878,2.49266884,0.00926483,0.08095410
