energy_ev,total_up,C_s_up,C_p_up,Fe_p_up,Fe_d_up,Se_s_up,Se_p_up,W_p_up,W_d_up
-0.04502251,4.51398165,0.00696648,0.28825002,0.28907820,1.71510145,0.10930802,0.40949286,0.98792904,2.23787506
-0.03901951,4.53082960,0.00699385,0.27917201,0.29281917,1.72727377,0.10927659,0.41483456,1.01163595,2.23610946
-0.03301651,4.55177978,0.00701688,0.27077779,0.29673013,1.73899887,0.10927573,0.42035057,1.03714358,2.23800311
-0.02701351,4.57659470,0.00703088,0.26319363,0.30083248,1.75006310,0.10933331,0.42601043,1.06437084,2.24348298
-0.02101051,4.60492519,0.00703181,0.25652037,0.30513953,1.76027239,0.10947206,0.43178445,1.09318932,2.25236812
-0.01500750,4.63631325,0.00701642,0.25083069,0.30965502,1.76945772,0.10970866,0.43764407,1.12342443,2.26436948
-0.00900450,4.67020072,0.00698229,0.24616777,0.31437212,1.77748017,0.11005321,0.44356214,1.15485817,2.27909490
-0.00300150,4.70594274,0.00692787,0.24254498,0.31927297,1.78423496,0.11050893,0.44951338,1.18723314,2.29605878
0.00300150,4.74282487,0.00685246,0.23994688,0.32432870,1.78965415,0.11107227,0.45547457,1.22025751,2.31469561
0.00900450,4.78008215,0.00675626,0.23833100,0.32949997,1.79370736,0.11173321,0.46142463,1.25361072,2.33437664
0.01500750,4.81691890,0.00664022,0.23763060,0.33473793,1.79640033,0.11247585,0.46734444,1.28694946,2.35442863
0.02101051,4.85252769,0.00650605,0.23775797,0.33998549,1.79777113,0.11327920,0.47321629,1.31991359,2.37415361
0.02701351,4.88610645,0.00635603,0.23860820,0.34517896,1.79788399,0.11411806,0.47902302,1.35213191,2.39284879
0.03301651,4.91687282,0.00619298,0.24006313,0.35024972,1.79682110,0.11496405,0.48474681,1.38322749,2.40982560
0.03901951,4.94407530,0.00602004,0.24199547,0.35512610,1.79467266,0.11578663,0.49036773,1.41282245,2.42442728
0.04502251,4.96700118,0.00584059,0.24427269,0.35973518,1.79152588,0.11655418,0.49586211,1.44054234,2.43604434
0.05102551,4.98498149,0.00565809,0.24676075,0.36400459,1.78745360,0.11723497,0.50120083,1.46601998,2.44412764
0.05702851,4.99739366,0.00547593,0.24932759,0.36786418,1.78250334,0.11779812,0.50634779,1.48889920,2.44819893
0.06303152,5.00366290,0.00529737,0.25184611,0.37124754,1.77668769,0.11821444,0.51125861,1.50883839,2.44785884
0.06903452,5.00326323,0.00512538,0.25419688,0.37409345,1.76997675,0.11845725,0.51587990,1.52551428,2.44279263
0.07503752,4.99571938,0.00496259,0.25627042,0.37634714,1.76229345,0.11850301,0.52014905,1.53862611,2.43277384
0.08104052,4.98061061,0.00481127,0.25796912,0.37796153,1.75351221,0.11833201,0.52399485,1.54790031,2.41766646
0.08704352,4.95757729,0.00467330,0.25920881,0.37889837,1.74346134,0.11792883,0.52733899,1.55309579,2.39742581
0.09304652,4.92633072,0.00455019,0.25992005,0.37912937,1.73192939,0.11728289,0.53009837,1.55401000,2.37209855
0.09904952,4.88666657,0.00444308,0.26004916,0.37863739,1.71867518,0.11638887,0.53218838,1.55048538,2.34182224
0.10505253,4.83848138,0.00435289,0.25955898,0.37741759,1.70344118,0.11524706,0.53352684,1.54241622,2.30682449
0.11105553,4.78179182,0.00428033,0.25842944,0.37547872,1.68596966,0.11386376,0.53403862,1.52975562,2.26742180
0.11705853,4.71675531,0.00422601,0.25665787,0.37284435,1.66602063,0.11225150,0.53366059,1.51252190,2.22401811
0.12306153,4.64369067,0.00419059,0.25425910,0.36955407,1.64339073,0.11042926,0.53234671,1.49080431,2.17710273
0.12906453,4.56309721,0.00417482,0.25126523,0.36566466,1.61793181,0.10842260,0.53007287,1.46476730,2.12724743
0.13506753,4.47567018,0.00417969,0.24772511,0.36125097,1.58956812,0.10626361,0.52684122,1.43465299,2.07510231
0.14107054,4.38231101,0.00420646,0.24370353,0.35640646,1.55831097,0.10399074,0.52268367,1.40078140,2.02138991
0.14707354,4.28413044,0.00425677,0.23927987,0.35124342,1.52426995,0.10164849,0.51766420,1.36354798,1.96689734
0.15307654,4.18244318,0.00433263,0.23454651,0.34589243,1.48765973,0.09928682,0.51187985,1.32341839,1.91246596
0.15907954,4.07875316,0.00443647,0.22960666,0.34050124,1.44880195,0.09696036,0.50546007,1.28092027,1.85897834
0.16508254,3.97472866,0.00457106,0.22457190,0.33523278,1.40812183,0.09472746,0.49856450,1.23663227,1.80734248
0.17108554,3.87216751,0.00473950,0.21955925,0.33026231,1.36613941,0.09264892,0.49137900,1.19117052,1.75847340
0.17708854,3.77295295,0.00494510,0.21468798,0.32577370,1.32345575,0.09078651,0.48411020,1.14517288,1.71327216
0.18309155,3.67900131,0.00519126,0.21007611,0.32195476,1.28073450,0.08920139,0.47697852,1.09928179,1.67260303
0.18909455,3.59220331,0.00548131,0.20583686,0.31899185,1.23867969,0.08795225,0.47021022,1.05412616,1.63726922
0.19509755,3.51436123,0.00581835,0.20207502,0.31706372,1.19801067,0.08709346,0.46402848,1.01030318,1.60798811
0.20110055,3.44712443,0.00620507,0.19888347,0.31633501,1.15943543,0.08667314,0.45864422,0.96836088,1.58536688
0.20710355,3.39192608,0.00664351,0.19633991,0.31694934,1.12362335,0.08673124,0.45424685,0.92878208,1.56987939
0.21310655,3.34992392,0.00713492,0.19450403,0.31902254,1.09117887,0.08729780,0.45099547,0.89197064,1.56184557
0.21910955,3.32194787,0.00767951,0.19341513,0.32263622,1.06261710,0.08839132,0.44901100,0.85824045,1.56141414
0.22511256,3.30845703,0.00827635,0.19309037,0.32783190,1.03834260,0.09001746,0.44836953,0.82780772,1.56854969
0.23111556,3.30950844,0.00892317,0.19352371,0.33460623,1.01863230,0.09216809,0.44909730,0.80078700,1.58302482
0.23711856,3.32473916,0.00961629,0.19468562,0.34290740,1.00362327,0.09482066,0.45116756,0.77719087,1.60441809
0.24312156,3.35336318,0.01035055,0.19652354,0.35263311,0.99330605,0.09793816,0.45449948,0.75693350,1.63211811
0.24912456,3.39418360,0.01111933,0.19896314,0.36363029,0.98752363,0.10146945,0.45895923,0.73983773,1.66533404
0.25512756,3.44562018,0.01191460,0.20191039,0.37569666,0.98597637,0.10535020,0.46436323,0.72564551,1.70311237
0.26113057,3.50575164,0.01272701,0.20525418,0.38858430,0.98823243,0.10950430,0.47048350,0.71403099,1.74435975
0.26713357,3.57237135,0.01354612,0.20886979,0.40200510,0.99374345,0.11384578,0.47705481,0.70461594,1.78787125
0.27313657,3.64305470,0.01436062,0.21262263,0.41563800,1.00186472,0.11828119,0.48378356,0.69698663,1.83236324
0.27913957,3.71523565,0.01515860,0.21637256,0.42913786,1.01187907,0.12271232,0.49035783,0.69071166,1.87650997
0.28514257,3.78628990,0.01592796,0.21997839,0.44214570,1.02302338,0.12703929,0.49645844,0.68535984,1.91898257
0.29114557,3.85362146,0.01665674,0.22330245,0.45429976,1.03451678,0.13116376,0.50177036,0.68051764,1.95848914
0.29714857,3.91474939,0.01733351,0.22621514,0.46524721,1.04558928,0.13499223,0.50599422,0.67580532,1.99381458
0.30315158,3.96739157,0.01794785,0.22859931,0.47465590,1.05550974,0.13843937,0.50885733,0.67089145,2.02385870
0.30915458,4.00954206,0.01849067,0.23035422,0.48222572,1.06361208,0.14143103,0.51012388,0.66550496,2.04767108
0.31515758,4.03953935,0.01895462,0.23139900,0.48769902,1.06931870,0.14390699,0.50960387,0.65944469,2.06448150
0.32116058,4.05612254,0.01933442,0.23167553,0.49086980,1.07216029,0.14582333,0.50716043,0.65258589,2.07372463
0.32716358,4.05847359,0.01962707,0.23115055,0.49159116,1.07179118,0.14715417,0.50271536,0.64488360,2.07505805
0.33316658,4.04624385,0.01983210,0.22981692,0.48978067,1.06799989,0.14789277,0.49625250,0.63637280,2.06837284
0.33916958,4.01956387,0.01995164,0.22769413,0.48542360,1.06071449,0.14805204,0.48781910,0.62716553,2.05379624
0.34517259,3.97903640,0.01999039,0.22482774,0.47857365,1.05000257,0.14766420,0.47752491,0.61744492,2.03168631
0.35117559,3.92571274,0.01995557,0.22128812,0.46935141,1.03606620,0.14677980,0.46553922,0.60745665,2.00261876
0.35717859,3.86105362,0.01985672,0.21716818,0.45794041,1.01923205,0.14546599,0.45208596,0.59749807,1.96736635
0.36318159,3.78687640,0.01970539,0.21258051,0.44458116,0.99993720,0.14380424,0.43743710,0.58790547,1.92687184
0.36918459,3.70529061,0.01951480,0.20765372,0.42956336,0.97871150,0.14188744,0.42190459,0.57904004,1.88221543
0.37518759,3.61862480,0.01929942,0.20252836,0.41321662,0.95615710,0.13981666,0.40583117,0.57127305,1.83457806
0.38119060,3.52934746,0.01907446,0.19735238,0.39590020,0.93292625,0.13769757,0.38958055,0.56497090,1.78520197
0.38719360,3.43998523,0.01885538,0.19227648,0.37799219,0.90969812,0.13563681,0.37352699,0.56048059,1.73535011
0.39319660,3.35304175,0.01865738,0.18744935,0.35987848,0.88715582,0.13373832,0.35804512,0.55811609,1.68626602
0.39919960,3.27091997,0.01849487,0.18301312,0.34194211,0.86596428,0.13209986,0.34349978,0.55814638,1.63913557
0.40520260,3.19585094,0.01838100,0.17909907,0.32455333,0.84674998,0.13080985,0.33023674,0.56078537,1.59505207
0.41120560,3.12983135,0.01832723,0.17582381,0.30806062,0.83008315,0.12994464,0.31857405,0.56618419,1.55498598
0.41720860,3.07457200,0.01834299,0.17328609,0.29278311,0.81646303,0.12956631,0.30879461,0.57442617,1.51976007
0.42321161,3.03145837,0.01843531,0.17156421,0.27900446,0.80630649,0.12972104,0.30113989,0.58552457,1.49003094
0.42921461,3.00152444,0.01860869,0.17071429,0.26696826,0.79994037,0.13043815,0.29580498,0.59942321,1.46627720
0.43521761,2.98543972,0.01886494,0.17076924,0.25687513,0.79759752,0.13172978,0.29293504,0.61599982,1.44879444
0.44122061,2.98350949,0.01920316,0.17173862,0.24888128,0.79941636,0.13359118,0.29262303,0.63507202,1.43769691
0.44722361,2.99568720,0.01961977,0.17360923,0.24309851,0.80544390,0.13600161,0.29490887,0.65640553,1.43292540
0.45322661,3.02159790,0.02010867,0.17634637,0.23959544,0.81564155,0.13892577,0.29977979,0.67972424,1.43426069
0.45922961,3.06057094,0.02066144,0.17989587,0.23839973,0.82989348,0.14231561,0.30717189,0.70472164,1.44134165
0.46523262,3.11168008,0.02126762,0.18418649,0.23950103,0.84801683,0.14611252,0.31697280,0.73107300,1.45368705
0.47123562,3.17378891,0.02191503,0.18913279,0.24285453,0.86977318,0.15024973,0.32902519,0.75844790,1.47071992
0.47723862,3.24559930,0.02259016,0.19463835,0.24838469,0.89488069,0.15465482,0.34313128,0.78652222,1.49179333
0.48324162,3.32570085,0.02327854,0.20059894,0.25598917,0.92302619,0.15925226,0.35905790,0.81498929,1.51621648
0.48924462,3.41261929,0.02396517,0.20690586,0.26554250,0.95387686,0.16396582,0.37654228,0.84356953,1.54327997
0.49524762,3.50486190,0.02463495,0.21344906,0.27689968,0.98709075,0.16872083,0.39529824,0.87201816,1.57227940
0.50125063,3.60095854,0.02527310,0.22012002,0.28989937,1.02232594,0.17344618,0.41502276,0.90013070,1.60253645
0.50725363,3.69949698,0.02586552,0.22681428,0.30436669,1.05924792,0.17807601,0.43540276,0.92774585,1.63341670
0.51325663,3.79915170,0.02639921,0.23343359,0.32011581,1.09753504,0.18255099,0.45612203,0.95474593,1.66434394
0.51925963,3.89870562,0.02686259,0.23988755,0.33695204,1.13688199,0.18681931,0.47686806,0.98105467,1.69481053
0.52526263,3.99706473,0.02724577,0.24609473,0.35467385,1.17700128,0.19083722,0.49733881,1.00663259,1.72438385
0.53126563,4.09326577,0.02754083,0.25198336,0.37307460,1.21762299,0.19456920,0.51724912,1.03147039,1.75270903
0.53726863,4.18647757,0.02774199,0.25749150,0.39194436,1.25849297,0.19798780,0.53633673,1.05558059,1.77950807
0.54327164,4.27599693,0.02784571,0.26256678,0.41107169,1.29936989,0.20107321,0.55436775,1.07898810,1.80457598
0.54927464,4.36124001,0.02785082,0.26716586,0.43024558,1.34002149,0.20381250,0.57114149,1.10172009,1.82777446
0.55527764,4.44173048,0.02775846,0.27125351,0.44925763,1.38022054,0.20619873,0.58649451,1.12379606,1.84902360
0.56128064,4.51708566,0.02757208,0.27480167,0.46790443,1.41974089,0.20822993,0.60030373,1.14521838,1.86829245
0.56728364,4.58700206,0.02729730,0.27778826,0.48599028,1.45835402,0.20990801,0.61248870,1.16596419,1.88558907
0.57328664,4.65124121,0.02694175,0.28019619,0.50332997,1.49582660,0.21123770,0.62301279,1.18597901,1.90095061
0.57928964,4.70961722,0.02651485,0.28201234,0.51975189,1.53191916,0.21222559,0.63188336,1.20517245,1.91443412
0.58529265,4.76198648,0.02602759,0.28322685,0.53510101,1.56638626,0.21287926,0.63915090,1.22341646,1.92610847
0.59129565,4.80824056,0.02549225,0.28383253,0.54924191,1.59897821,0.21320662,0.64490707,1.24054615,1.93604782
0.59729865,4.84830218,0.02492205,0.28382467,0.56206150,1.62944427,0.21321551,0.64928185,1.25636327,1.94432678
0.60330165,4.88212466,0.02433089,0.28320104,0.57347138,1.65753738,0.21291343,0.65243960,1.27064218,1.95101753
0.60930465,4.90969439,0.02373302,0.28196223,0.58340966,1.68302002,0.21230761,0.65457440,1.28313802,1.95618868
0.61530765,4.93103597,0.02314271,0.28011218,0.59184214,1.70567106,0.21140526,0.65590457,1.29359669,1.95990589
0.62131066,4.94621919,0.02257392,0.27765896,0.59876265,1.72529308,0.21021397,0.65666652,1.30176611,1.96223393
0.62731366,4.95536712,0.02204007,0.27461559,0.60419265,1.74171979,0.20874236,0.65710812,1.30740819,1.96323990
0.63331666,4.95866429,0.02155370,0.27100090,0.60817983,1.75482316,0.20700073,0.65748173,1.31031088,1.96299716
0.63931966,4.95636405,0.02112624,0.26684042,0.61079596,1.76451963,0.20500177,0.65803698,1.31029954,1.96158961
0.64532266,4.94879406,0.02076777,0.26216696,0.61213393,1.77077521,0.20276128,0.65901349,1.30724728,1.95911593
0.65132566,4.93635931,0.02048683,0.25702115,0.61230405,1.77360898,0.20029870,0.66063378,1.30108338,1.95569329
0.65732866,4.91954181,0.02029018,0.25145154,0.61142997,1.77309477,0.19763758,0.66309642,1.29179969,1.95146037
0.66333167,4.89889668,0.02018271,0.24551446,0.60964416,1.76936083,0.19480576,0.66656979,1.27945432,1.94657915
0.66933467,4.87504448,0.02016725,0.23927349,0.60708332,1.76258756,0.19183531,0.67118637,1.26417276,1.94123555
0.67533767,4.84865979,0.02024449,0.23279855,0.60388394,1.75300316,0.18876223,0.67703804,1.24614605,1.93563865
0.68134067,4.82045647,0.02041290,0.22616466,0.60017817,1.74087762,0.18562581,0.68417231,1.22562633,1.93001844
0.68734367,4.79117019,0.02066871,0.21945037,0.59609019,1.72651516,0.18246776,0.69258983,1.20291989,1.92462234
0.69334667,4.76153900,0.02100590,0.21273602,0.59173332,1.71024560,0.17933108,0.70224317,1.17837797,1.91971042
0.69934967,4.73228290,0.02141628,0.20610170,0.58720802,1.69241501,0.17625878,0.71303704,1.15238599,1.91554961
0.70535268,4.70408347,0.02188956,0.19962526,0.58260070,1.67337613,0.17329237,0.72483004,1.12535141,1.91240718
0.71135568,4.67756444,0.02241356,0.19338020,0.57798357,1.65347907,0.17047042,0.73743788,1.09769108,1.91054365
0.71735868,4.65327444,0.02297441,0.18743379,0.57341539,1.63306267,0.16782707,0.75063812,1.06981844,1.91020549
0.72336168,4.63167253,0.02355682,0.18184523,0.56894305,1.61244696,0.16539069,0.76417627,1.04213119,1.91161788
0.72936468,4.61311747,0.02414446,0.17666421,0.56460384,1.59192698,0.16318265,0.77777316,1.01499994,1.91497769
0.73536768,4.59786098,0.02472030,0.17192967,0.56042832,1.57176822,0.16121647,0.79113341,0.98875836,1.92044709
0.74137069,4.58604554,0.02526711,0.16766904,0.55644345,1.55220388,0.15949718,0.80395457,0.96369500,1.92814787
0.74737369,4.57770652,0.02576786,0.16389780,0.55267590,1.53343375,0.15802110,0.81593695,0.94004723,1.93815664
0.75337669,4.57277857,0.02620629,0.16061953,0.54915522,1.51562490,0.15677593,0.82679342,0.91799735,1.95050118
0.75937969,4.57110589,0.02656731,0.15782632,0.54591672,1.49891373,0.15574137,0.83625923,0.89767101,1.96515795
0.76538269,4.57245567,0.02683754,0.15549964,0.54300382,1.48340932,0.15488989,0.84410116,0.87913774,1.98205096
0.77138569,4.57653407,0.02700572,0.15361147,0.54046978,1.46919765,0.15418807,0.85012585,0.86241364,2.00105193
0.77738869,4.58300394,0.02706309,0.15212588,0.53837867,1.45634626,0.15359801,0.85418698,0.84746592,2.02198194
0.78339170,4.59150333,0.02700374,0.15100074,0.53680546,1.44490918,0.15307910,0.85619085,0.83421900,2.04461456
0.78939470,4.60166394,0.02682479,0.15018969,0.53583533,1.43493150,0.15258983,0.85610038,0.82256189,2.06868034
0.79539770,4.61312885,0.02652659,0.14964423,0.53556212,1.42645341,0.15208969,0.85393720,0.81235647,2.09387281
0.80140070,4.62556846,0.02611269,0.14931582,0.53608609,1.41951338,0.15154101,0.84978177,0.80344639,2.11985567
0.80740370,4.63869439,0.02558985,0.14915800,0.53751101,1.41415015,0.15091071,0.84377158,0.79566601,2.14627124
0.81340670,4.65227045,0.02496781,0.14912837,0.53994082,1.41040354,0.15017175,0.83609742,0.78884934,2.17274982
0.81940970,4.66612055,0.02425909,0.14919048,0.54347596,1.40831384,0.14930444,0.82699790,0.78283836,2.19891976
0.82541271,4.68013318,0.02347861,0.14931535,0.54820957,1.40791996,0.14829732,0.81675247,0.77749064,2.22441789
0.83141571,4.69426243,0.02264329,0.14948290,0.55422375,1.40925630,0.14714769,0.80567306,0.77268579,2.24890002
0.83741871,4.70852551,0.02177158,0.14968283,0.56158599,1.41234867,0.14586180,0.79409480,0.76833084,2.27205094
0.84342171,4.72299709,0.02088295,0.14991530,0.57034603,1.41720932,0.14445455,0.78236610,0.76436400,2.29359374
0.84942471,4.73780060,0.01999739,0.15019105,0.58053320,1.42383165,0.14294891,0.77083837,0.76075709,2.31329783
0.85542771,4.75309721,0.01913482,0.15053120,0.59215437,1.43218473,0.14137489,0.75985589,0.75751627,2.33098537
0.86143072,4.76907274,0.01831462,0.15096658,0.60519265,1.44220818,0.13976827,0.74974601,0.75468132,2.34653586
0.86743372,4.78592352,0.01755512,0.15153657,0.61960688,1.45380773,0.13816907,0.74081012,0.75232335,2.35988855
0.87343672,4.80384162,0.01687314,0.15228767,0.63533188,1.46685187,0.13661978,0.73331567,0.75054127,2.37104267
0.87943972,4.82300056,0.01628358,0.15327159,0.65227957,1.48116996,0.13516358,0.72748936,0.74945699,2.38005534
0.88544272,4.84354211,0.01579907,0.15454317,0.67034089,1.49655206,0.13384250,0.72351194,0.74920975,2.38703750
0.89144572,4.86556515,0.01542971,0.15615800,0.68938848,1.51275077,0.13269562,0.72151453,0.74994978,2.39214790
0.89744872,4.88911731,0.01518283,0.15816998,0.70928006,1.52948521,0.13175745,0.72157673,0.75183158,2.39558565
0.90345173,4.91418999,0.01506287,0.16062884,0.72986239,1.54644704,0.13105657,0.72372641,0.75500717,2.39758180
0.90945473,4.94071744,0.01507130,0.16357783,0.75097579,1.56330866,0.13061444,0.72794133,0.75961971,2.39839033
0.91545773,4.96858000,0.01520663,0.16705153,0.77245892,1.57973323,0.13044471,0.73415238,0.76579765,2.39827926
0.92146073,4.99761187,0.01546450,0.17107404,0.79415385,1.59538611,0.13055273,0.74224837,0.77364982,2.39752231
0.92746373,5.02761298,0.01583784,0.17565766,0.81591110,1.60994757,0.13093559,0.75208221,0.78326173,2.39639152
0.93346673,5.05836474,0.01631707,0.18080199,0.83759449,1.62312585,0.13158249,0.76347817,0.79469315,2.39515147
0.93946973,5.08964897,0.01689042,0.18649366,0.85908577,1.63467033,0.13247546,0.77624015,0.80797722,2.39405505
0.94547274,5.12126890,0.01754424,0.19270670,0.88028855,1.64438384,0.13359044,0.79016040,0.82312104,2.39334120
0.95147574,5.15307139,0.01826343,0.19940349,0.90113157,1.65213371,0.13489864,0.80502857,0.84010776,2.39323447
0.95747874,5.18496880,0.01903182,0.20653628,0.92157108,1.65786070,0.13636804,0.82064073,0.85889991,2.39394630
0.96348174,5.21695929,0.01983267,0.21404937,0.94159214,1.66158546,0.13796508,0.83680789,0.87944398,2.39567774
0.96948474,5.24914416,0.02064914,0.22188150,0.96120870,1.66341182,0.13965630,0.85336380,0.90167569,2.39862319
0.97548774,5.28174074,0.02146470,0.22996879,0.98046258,1.66352678,0.14141001,0.87017175,0.92552581,2.40297472
0.98149075,5.31508988,0.02226364,0.23824759,0.99942102,1.66219685,0.14319776,0.88712991,0.95092599,2.40892635
0.98749375,5.34965691,0.02303146,0.24665751,1.01817319,1.65976084,0.14499552,0.90417515,0.97781432,2.41667785
0.99349675,5.38602558,0.02375519,0.25514412,1.03682539,1.65661929,0.14678472,0.92128509,1.00614015,2.42643732
0.99949975,5.42488460,0.02442376,0.26366139,1.05549549,1.65322083,0.14855277,0.93847822,1.03586776,2.43842239
1.00550275,5.46700696,0.02502815,0.27217351,1.07430643,1.65004606,0.15029334,0.95581218,1.06697869,2.45285935
1.01150575,5.51322256,0.02556155,0.28065616,1.09337941,1.64758960,0.15200616,0.97338008,1.09947236,2.46998016
1.01750875,5.56438505,0.02601941,0.28909695,1.11282680,1.64634117,0.15369651,0.99130515,1.13336493,2.49001717
1.02351176,5.62133414,0.02639939,0.29749513,1.13274524,1.64676641,0.15537431,1.00973375,1.16868629,2.51319564
1.02951476,5.68485506,0.02670121,0.30586041,1.15320927,1.64928848,0.15705293,1.02882723,1.20547533,2.53972422
1.03551776,5.75563684,0.02692645,0.31421105,1.17426574,1.65427120,0.15874782,1.04875268,1.24377356,2.56978379
1.04152076,5.83423149,0.02707827,0.32257123,1.19592941,1.66200452,0.16047486,1.06967331,1.28361743,2.60351516
1.04752376,5.92101586,0.02716110,0.33096791,1.21817988,1.67269302,0.16224880,1.09173845,1.32502974,2.64100615
1.05352676,6.01615829,0.02718023,0.33942723,1.24096010,1.68644790,0.16408160,1.11507403,1.36801047,2.68227884
1.05952976,6.11959148,0.02714149,0.34797074,1.26417659,1.70328280,0.16598094,1.13977351,1.41252757,2.72727750
1.06553277,6.23099327,0.02705088,0.35661168,1.28770134,1.72311363,0.16794887,1.16589005,1.45850824,2.77585808
1.07153577,6.34977624,0.02691420,0.36535145,1.31137531,1.74576227,0.16998078,1.19342994,1.50583109,2.82777973
1.07753877,6.47508686,0.02673679,0.37417659,1.33501353,1.77096390,0.17206460,1.22234777,1.55431982,2.88269907
1.08354177,6.60581451,0.02652328,0.38305636,1.35841131,1.79837756,0.17418041,1.25254345,1.60373854,2.94016763
1.08954477,6.74061017,0.02627742,0.39194112,1.38135153,1.82759927,0.17630041,1.28386138,1.65378944,2.99963273
1.09554777,6.87791411,0.02600199,0.40076174,1.40361246,1.85817718,0.17838924,1.31609154,1.70411268,3.06044218
1.10155078,7.01599180,0.02569879,0.40942987,1.42497585,1.88962776,0.18040469,1.34897286,1.75428897,3.12185277
1.10755378,7.15297655,0.02536866,0.41783935,1.44523489,1.92145248,0.18229878,1.38219845,1.80384460,3.18304250
1.11355678,7.28691745,0.02501163,0.42586853,1.46420162,1.95315408,0.18401901,1.41542272,1.85225906,3.24312629
1.11955978,7.41583088,0.02462704,0.43338355,1.48171351,1.98425174,0.18551000,1.44827000,1.89897490,3.30117497
1.12556278,7.53775365,0.02421380,0.44024230,1.49763889,2.01429458,0.18671517,1.48034451,1.94340964,3.35623690
1.13156578,7.65079604,0.02377054,0.44629906,1.51188104,2.04287295,0.18757861,1.51124122,1.98496931,3.40736172
1.13756878,7.75319273,0.02329591,0.45140941,1.52438075,2.06962715,0.18804691,1.54055722,2.02306313,3.45362567
1.14357179,7.84335011,0.02278877,0.45543540,1.53511729,2.09425334,0.18807102,1.56790323,2.05711888,3.49415744
1.14957479,7.91988819,0.02224840,0.45825052,1.54410781,2.11650661,0.18760790,1.59291482,2.08659834,3.52816407
1.15557779,7.98167598,0.02167466,0.45974447,1.55140524,2.13620122,0.18662202,1.61526287,2.11101228,3.55495586
1.16158079,8.02785907,0.02106812,0.45982728,1.55709476,2.15320817,0.18508670,1.63466295,2.12993437,3.57396945
1.16758379,8.05787872,0.02043015,0.45843286,1.56128919,2.16745047,0.18298504,1.65088322,2.14301357,3.58478834
1.17358679,8.07148193,0.01976293,0.45552161,1.56412333,2.17889654,0.18031061,1.66375052,2.14998442,3.58715995
1.17958979,8.06872236,0.01906944,0.45108208,1.56574769,2.18755197,0.17706779,1.67315457,2.15067502,3.58100850
1.18559280,8.04995210,0.01835338,0.44513175,1.56632187,2.19345053,0.17327172,1.67904990,2.14501213,3.56644325
1.19159580,8.01580507,0.01761909,0.43771665,1.56600778,2.19664456,0.16894798,1.68145568,2.13302354,3.54376132
1.19759880,7.96717236,0.01687139,0.42891015,1.56496313,2.19719563,0.16413192,1.68045334,2.11483731,3.51344512
1.20360180,7.90517105,0.01611546,0.41881087,1.56333535,2.19516578,0.15886766,1.67618216,2.09067826,3.47615395
1.20960480,7.83110732,0.01535665,0.40753983,1.56125625,2.19060981,0.15320693,1.66883310,2.06086167,3.43271007
1.21560780,7.74643563,0.01460034,0.39523706,1.55883758,2.18356920,0.14720766,1.65864110,2.02578459,3.38407944
1.22161081,7.65271531,0.01385176,0.38205777,1.55616768,2.17406771,0.14093248,1.64587623,1.98591510,3.33134753
1.22761381,7.55156633,0.01311591,0.36816837,1.55330922,2.16210917,0.13444712,1.63083418,1.94178006,3.27569126
1.23361681,7.44462574,0.01239744,0.35374237,1.55029824,2.14767728,0.12781882,1.61382639,1.89395180,3.21834753
1.23961981,7.33350646,0.01170056,0.33895650,1.54714424,2.13073761,0.12111481,1.59517038,1.84303432,3.16057982
1.24562281,7.21975962,0.01102899,0.32398706,1.54383146,2.11124153,0.11440089,1.57518058,1.78964954,3.10364382
1.25162581,7.10484190,0.01038602,0.30900666,1.54032109,2.08913192,0.10774015,1.55416011,1.73442406,3.04875344
1.25762881,6.99008859,0.00977445,0.29418154,1.53655424,2.06435017,0.10119190,1.53239380,1.67797703,2.99704843
1.26363182,6.87669323,0.00919668,0.27966939,1.53245555,2.03684428,0.09481087,1.51014260,1.62090925,2.94956497
1.26963482,6.76569423,0.00865479,0.26561776,1.52793715,2.00657724,0.08864655,1.48763965,1.56379412,2.90721023
1.27563782,6.65796845,0.00815062,0.25216308,1.52290283,1.97353556,0.08274285,1.46508800,1.50717028,2.87074195
1.28164082,6.55423178,0.00768584,0.23943020,1.51725213,1.93773710,0.07713798,1.44265995,1.45153636,2.84075386
1.28764382,6.45504612,0.00726210,0.22753238,1.51088433,1.89923806,0.07186451,1.42049802,1.39734756,2.81766739
1.29364682,6.36083210,0.00688108,0.21657173,1.50370207,1.85813854,0.06694963,1.39871725,1.34501409,2.80172991
1.29964982,6.27188681,0.00654461,0.20663986,1.49561467,1.81458636,0.06241557,1.37740872,1.29490127,2.79301952
1.30565283,6.18840527,0.00625470,0.19781872,1.48654094,1.76877919,0.05828012,1.35664402,1.24733098,2.79145591
1.31165583,6.11050457,0.00601365,0.19018151,1.47641175,1.72096453,0.05455723,1.33648031,1.20258413,2.79681677
1.31765883,6.03824944,0.00582400,0.18379348,1.46517209,1.67143798,0.05125759,1.31696573,1.16090398,2.80875862
1.32366183,5.97167781,0.00568858,0.17871264,1.45278302,1.62053954,0.04838924,1.29814491,1.12249967,2.82684115
1.32966483,5.91082506,0.00561047,0.17499010,1.43922328,1.56864847,0.04595808,1.28006405,1.08754986,2.85055349
1.33566783,5.85574574,0.00559290,0.17267015,1.42449080,1.51617677,0.04396832,1.26277558,1.05620602,2.87934125
1.34167084,5.80653138,0.00563922,0.17178999,1.40860411,1.46356171,0.04242278,1.24634186,1.02859516,2.91263266
