energy_ev,total_up,S_s_up,S_p_up,Sb_p_up,Sb_d_up,W_p_up,W_d_up
-5.53176588,1.00351151,0.00007155,0.15799386,0.58767588,0.00354302,0.44467153,0.30654337
-5.52576288,1.00669604,0.00008755,0.15729698,0.58537684,0.00369549,0.44588293,0.31021854
-5.51975988,1.00665242,0.00010638,0.15579218,0.58033560,0.00386385,0.44560470,0.31350067
-5.51375688,1.00418363,0.00012838,0.15357230,0.57294445,0.00405353,0.44416895,0.31669400
-5.50775388,1.00023894,0.00015384,0.15075025,0.56368247,0.00427039,0.44196814,0.32014919
-5.50175088,0.99588975,0.00018309,0.14745548,0.55310331,0.00452059,0.43944391,0.32425495
-5.49574787,0.99230068,0.00021639,0.14382985,0.54182044,0.00481039,0.43707382,0.32942791
-5.48974487,0.99069677,0.00025399,0.14002310,0.53049045,0.00514596,0.43535650,0.33610111
-5.48374187,0.99232792,0.00029608,0.13618800,0.51979490,0.00553316,0.43479581,0.34471139
-5.47773887,0.99843176,0.00034279,0.13247555,0.51042142,0.00597731,0.43588442,0.35568615
-5.47173587,1.01019608,0.00039418,0.12903017,0.50304450,0.00648297,0.43908753,0.36942981
-5.46573287,1.02872218,0.00045021,0.12598537,0.49830682,0.00705374,0.44482732,0.38631044
-5.45972986,1.05499007,0.00051075,0.12345975,0.49680136,0.00769200,0.45346853,0.40664700
-5.45372686,1.08982673,0.00057557,0.12155370,0.49905495,0.00839878,0.46530576,0.43069749
-5.44772386,1.13387823,0.00064431,0.12034679,0.50551353,0.00917360,0.48055289,0.45864858
-5.44172086,1.18758654,0.00071653,0.11989598,0.51652948,0.01001435,0.49933495,0.49060684
-5.43571786,1.25117169,0.00079165,0.12023455,0.53235129,0.01091724,0.52168261,0.52659195
-5.42971486,1.32461951,0.00086901,0.12137199,0.55311567,0.01187679,0.54752954,0.56653218
-5.42371186,1.40767561,0.00094785,0.12329458,0.57884222,0.01288587,0.57671259,0.61026221
-5.41770885,1.49984534,0.00102733,0.12596671,0.60943085,0.01393579,0.60897478,0.65752342
-5.41170585,1.60039998,0.00110658,0.12933289,0.64466176,0.01501647,0.64397097,0.70796668
-5.40570285,1.70838890,0.00118468,0.13332025,0.68419816,0.01611664,0.68127595,0.76115763
-5.39969985,1.82265732,0.00126071,0.13784148,0.72759163,0.01722407,0.72039472,0.81658430
-5.39369685,1.94186939,0.00133375,0.14279810,0.77429006,0.01832585,0.76077458,0.87366684
-5.38769385,2.06453588,0.00140298,0.14808390,0.82364800,0.01940871,0.80181865,0.93176928
-5.38169085,2.18904592,0.00146760,0.15358838,0.87493939,0.02045935,0.84290038,0.99021276
-5.37568784,2.31370189,0.00152694,0.15920021,0.92737247,0.02146473,0.88337869,1.04829012
-5.36968484,2.43675672,0.00158045,0.16481047,0.98010646,0.02241245,0.92261317,1.10528117
-5.36368184,2.55645258,0.00162769,0.17031569,1.03226991,0.02329097,0.95997905,1.16046844
-5.35767884,2.67105985,0.00166840,0.17562046,1.08298021,0.02408995,0.99488145,1.21315276
-5.35167584,2.77891551,0.00170244,0.18063974,1.13136378,0.02480046,1.02676848,1.26266834
-5.34567284,2.87845969,0.00172983,0.18530065,1.17657648,0.02541513,1.05514304,1.30839672
-5.33966983,2.96826950,0.00175074,0.18954382,1.21782369,0.02592832,1.07957279,1.34977940
-5.33366683,3.04708899,0.00176545,0.19332422,1.25437934,0.02633616,1.09969829,1.38632855
-5.32766383,3.11385458,0.00177435,0.19661149,1.28560338,0.02663660,1.11523901,1.41763565
-5.32166083,3.16771504,0.00177792,0.19938979,1.31095706,0.02682932,1.12599714,1.44337781
-5.31565783,3.20804560,0.00177670,0.20165718,1.33001544,0.02691569,1.13185925,1.46332159
-5.30965483,3.23445580,0.00177126,0.20342454,1.34247677,0.02689860,1.13279575,1.47732438
-5.30365183,3.24679095,0.00176217,0.20471417,1.34816826,0.02678231,1.12885832,1.48533338
-5.29764882,3.24512749,0.00174998,0.20555797,1.34704810,0.02657222,1.12017545,1.48738239
-5.29164582,3.22976237,0.00173521,0.20599544,1.33920372,0.02627469,1.10694637,1.48358664
-5.28564282,3.20119741,0.00171833,0.20607147,1.32484625,0.02589678,1.08943356,1.47413606
-5.27963982,3.16011913,0.00169973,0.20583399,1.30430157,0.02544608,1.06795420,1.45928744
-5.27363682,3.10737532,0.00167974,0.20533165,1.27799836,0.02493046,1.04287089,1.43935578
-5.26763382,3.04394923,0.00165864,0.20461155,1.24645356,0.02435793,1.01458201,1.41470546
-5.26163082,2.97093271,0.00163664,0.20371713,1.21025613,0.02373649,0.98351196,1.38574157
-5.25562781,2.88949935,0.00161395,0.20268639,1.17004960,0.02307400,0.95010169,1.35290175
-5.24962481,2.80087877,0.00159075,0.20155033,1.12651426,0.02237812,0.91479987,1.31664901
-5.24362181,2.70633297,0.00156729,0.20033191,1.08034977,0.02165629,0.87805482,1.27746567
-5.23761881,2.60713558,0.00154385,0.19904543,1.03225877,0.02091571,0.84030753,1.23584856
-5.23161581,2.50455460,0.00152085,0.19769643,0.98293215,0.02016342,0.80198589,1.19230561
-5.22561281,2.39983885,0.00149888,0.19628217,0.93303645,0.01940632,0.76350022,1.14735370
-5.21960980,2.29420835,0.00147870,0.19479252,0.88320368,0.01865129,0.72524014,1.10151763
-5.21360680,2.18884832,0.00146135,0.19321148,0.83402378,0.01790528,0.68757269,1.05532998
-5.20760380,2.08490649,0.00144814,0.19151900,0.78603972,0.01717542,0.65084173,1.00933143
-5.20160080,1.98349294,0.00144070,0.18969321,0.73974507,0.01646908,0.61536825,0.96407137
-5.19559780,1.88568178,0.00144103,0.18771288,0.69558381,0.01579398,0.58145158,0.92010817
-5.18959480,1.79251372,0.00145149,0.18555988,0.65395201,0.01515821,0.54937105,0.87800877
-5.18359180,1.70499848,0.00147485,0.18322177,0.61520077,0.01457025,0.51938800,0.83834727
-5.17758879,1.62411611,0.00151424,0.18069399,0.57964011,0.01403893,0.49174767,0.80170196
-5.17158579,1.55081627,0.00157319,0.17798187,0.54754301,0.01357333,0.46668080,0.76865075
-5.16558279,1.48601470,0.00165557,0.17510211,0.51914928,0.01318267,0.44440454,0.73976449
-5.15957979,1.43058615,0.00176559,0.17208367,0.49466870,0.01287611,0.42512261,0.71559837
-5.15357679,1.38535354,0.00190767,0.16896798,0.47428296,0.01266252,0.40902428,0.69668108
-5.14757379,1.35107301,0.00208646,0.16580852,0.45814628,0.01255019,0.39628230,0.68350224
-5.14157079,1.32841527,0.00230667,0.16266949,0.44638435,0.01254651,0.38704955,0.67649797
-5.13556778,1.31794341,0.00257301,0.15962401,0.43909175,0.01265764,0.38145460,0.67603530
-5.12956478,1.32008824,0.00289006,0.15675141,0.43632775,0.01288816,0.37959617,0.68239589
-5.12356178,1.33512201,0.00326210,0.15413421,0.43811097,0.01324071,0.38153689,0.69575949
-5.11755878,1.36313183,0.00369299,0.15185459,0.44441300,0.01371565,0.38729653,0.71618826
-5.11155578,1.40399438,0.00418597,0.14999057,0.45515168,0.01431080,0.39684522,0.74361246
-5.10555278,1.45735333,0.00474353,0.14861230,0.47018439,0.01502116,0.41009688,0.77781840
-5.09954977,1.52260137,0.00536721,0.14777829,0.48930206,0.01583879,0.42690366,0.81843972
-5.09354677,1.59886817,0.00605742,0.14753211,0.51222442,0.01675270,0.44705158,0.86495243
-5.08754377,1.68501599,0.00681330,0.14789955,0.53859706,0.01774893,0.47025794,0.91667476
-5.08154077,1.77964388,0.00763258,0.14888639,0.56799087,0.01881061,0.49617099,0.97277208
-5.07553777,1.88110163,0.00851144,0.15047704,0.59990413,0.01991829,0.52437208,1.03226742
-5.06953477,1.98751362,0.00944446,0.15263407,0.63376771,0.02105026,0.55438056,1.09405765
-5.06353177,2.09681290,0.01042453,0.15529857,0.66895332,0.02218306,0.58566159,1.15693512
-5.05752876,2.20678462,0.01144290,0.15839159,0.70478495,0.02329203,0.61763678,1.21961446
-5.05152576,2.31511805,0.01248920,0.16181644,0.74055315,0.02435196,0.64969745,1.28076374
-5.04552276,2.41946547,0.01355158,0.16546177,0.77553189,0.02533782,0.68122024,1.33903904
-5.03951976,2.51750608,0.01461684,0.16920544,0.80899735,0.02622546,0.71158460,1.39312137
-5.03351676,2.60701242,0.01567070,0.17291889,0.84024814,0.02699237,0.74019143,1.44175432
-5.02751376,2.68591688,0.01669804,0.17647190,0.86862591,0.02761839,0.76648235,1.48378125
-5.02151076,2.75237540,0.01768324,0.17973751,0.89353580,0.02808632,0.78995869,1.51818022
-5.01550775,2.80482575,0.01861057,0.18259689,0.91446565,0.02838247,0.81019939,1.54409543
-5.00950475,2.84203783,0.01946452,0.18494395,0.93100320,0.02849711,0.82687704,1.56086361
-5.00350175,2.86315368,0.02023029,0.18668951,0.94285049,0.02842478,0.83977136,1.56803430
-4.99749875,2.86771541,0.02089414,0.18776482,0.94983472,0.02816438,0.84877923,1.56538306
-4.99149575,2.85567969,0.02144380,0.18812427,0.95191510,0.02771921,0.85392098,1.55291714
-4.98549275,2.82741819,0.02186889,0.18774721,0.94918523,0.02709680,0.85534225,1.53087320
-4.97948974,2.78370378,0.02216115,0.18663872,0.94187088,0.02630857,0.85331140,1.49970738
-4.97348674,2.72568310,0.02231479,0.18482946,0.93032313,0.02536944,0.84821237,1.46007816
-4.96748374,2.65483669,0.02232665,0.18237435,0.91500714,0.02429726,0.84053295,1.41282274
-4.96148074,2.57292834,0.02219634,0.17935042,0.89648688,0.02311217,0.83084913,1.35892817
-4.95547774,2.48194588,0.02192626,0.17585368,0.87540644,0.02183596,0.81980572,1.29949844
-4.94947474,2.38403587,0.02152157,0.17199530,0.85246865,0.02049133,0.80809414,1.23571906
-4.94347174,2.28143487,0.02099008,0.16789723,0.82841177,0.01910121,0.79642806,1.16882058
-4.93746873,2.17640009,0.02034201,0.16368738,0.80398523,0.01768815,0.78551788,1.10004260
-4.93146573,2.07114217,0.01958978,0.15949467,0.77992541,0.01627365,0.77604504,1.03059964
-4.92546273,1.96776255,0.01874762,0.15544407,0.75693220,0.01487771,0.76863708,0.96165014
-4.91945973,1.86819773,0.01783129,0.15165192,0.73564751,0.01351838,0.76384454,0.89426972
-4.91345673,1.77417230,0.01685763,0.14822169,0.71663631,0.01221146,0.76212059,0.82942932
-4.90745373,1.68716217,0.01584420,0.14524030,0.70037104,0.01097033,0.76380426,0.76797887
-4.90145073,1.60836890,0.01480889,0.14277531,0.68721991,0.00980578,0.76910800,0.71063678
-4.89544772,1.53870570,0.01376957,0.14087291,0.67743948,0.00872612,0.77811001,0.65798503
-4.88944472,1.47879486,0.01274372,0.13955691,0.67117168,0.00773719,0.79075187,0.61046985
-4.88344172,1.42897631,0.01174819,0.13882873,0.66844536,0.00684257,0.80684144,0.56840726
-4.87743872,1.38932619,0.01079894,0.13866837,0.66918223,0.00604382,0.82606108,0.53199289
-4.87143572,1.35968410,0.00991083,0.13903624,0.67320668,0.00534074,0.84798080,0.50131531
-4.86543272,1.33968751,0.00909753,0.13987594,0.68025910,0.00473168,0.87207581,0.47637190
-4.85942971,1.32881122,0.00837143,0.14111755,0.69001191,0.00421385,0.89774777,0.45708627
-4.85342671,1.32641012,0.00774352,0.14268154,0.70208766,0.00378364,0.92434879,0.44332638
-4.84742371,1.33176291,0.00722346,0.14448297,0.71607815,0.00343690,0.95120716,0.43492234
-4.84142071,1.34411491,0.00681953,0.14643574,0.73156372,0.00316920,0.97765368,0.43168315
-4.83541771,1.36271786,0.00653863,0.14845678,0.74813186,0.00297609,1.00304738,0.43341152
-4.82941471,1.38686521,0.00638635,0.15046988,0.76539422,0.00285326,1.02679957,0.43991631
-4.82341171,1.41592118,0.00636690,0.15240905,0.78300118,0.00279670,1.04839508,0.45102204
-4.81740870,1.44934273,0.00648313,0.15422123,0.80065354,0.00280280,1.06740987,0.46657527
-4.81140570,1.48669358,0.00673647,0.15586814,0.81811067,0.00286844,1.08352423,0.48644763
-4.80540270,1.52765004,0.00712690,0.15732742,0.83519491,0.00299098,1.09653109,0.51053568
-4.79939970,1.57199883,0.00765283,0.15859273,0.85179230,0.00316827,1.10633928,0.53875773
-4.79339670,1.61962733,0.00831102,0.15967314,0.86784947,0.00339862,1.11297165,0.57104806
-4.78739370,1.67050735,0.00909646,0.16059167,0.88336744,0.00368072,1.11655848,0.60734888
-4.78139070,1.72467357,0.01000232,0.16138311,0.89839255,0.00401358,1.11732664,0.64760077
-4.77538769,1.78219820,0.01101978,0.16209140,0.91300530,0.00439643,1.11558533,0.69173217
-4.76938469,1.84316355,0.01213807,0.16276659,0.92730796,0.00482862,1.11170916,0.73964850
-4.76338169,1.90763415,0.01334443,0.16346166,0.94141160,0.00530956,1.10611970,0.79122170
-4.75737869,1.97563022,0.01462414,0.16422934,0.95542358,0.00583856,1.09926651,0.84628074
-4.75137569,2.04710392,0.01596069,0.16511912,0.96943607,0.00641478,1.09160855,0.90460357
-4.74537269,2.12191975,0.01733594,0.16617464,0.98351643,0.00703714,1.08359702,0.96591104
-4.73936968,2.19984007,0.01873042,0.16743155,0.99769982,0.00770423,1.07566022,1.02986300
-4.73336668,2.28051645,0.02012366,0.16891594,1.01198465,0.00841423,1.06819124,1.09605688
-4.72736368,2.36348706,0.02149461,0.17064344,1.02633065,0.00916485,1.06153860,1.16402861
-4.72136068,2.44818005,0.02282214,0.17261895,1.04065995,0.00995331,1.05600022,1.23325593
-4.71535768,2.53392252,0.02408549,0.17483702,1.05486068,0.01077622,1.05182051,1.30316390
-4.70935468,2.61995433,0.02526485,0.17728275,1.06879276,0.01162957,1.04919041,1.37313213
-4.70335168,2.70544574,0.02634186,0.17993324,1.08229546,0.01250872,1.04824996,1.44250373
-4.69734867,2.78951798,0.02730010,0.18275939,1.09519616,0.01340832,1.04909293,1.51059519
-4.69134567,2.87126534,0.02812555,0.18572789,1.10731951,0.01432234,1.05177283,1.57670724
-4.68534267,2.94977795,0.02880697,0.18880340,1.11849658,0.01524403,1.05630976,1.64013593
-4.67933967,3.02416395,0.02933614,0.19195073,1.12857333,0.01616597,1.06269761,1.70018402
-4.67333667,3.09357047,0.02970810,0.19513684,1.13741792,0.01708010,1.07091089,1.75617214
-4.66733367,3.15720257,0.02992116,0.19833273,1.14492658,0.01797773,1.08091114,1.80744971
-4.66133067,3.21433976,0.02997689,0.20151498,1.15102768,0.01884972,1.09265226,1.85340541
-4.65532766,3.26434999,0.02987997,0.20466708,1.15568411,0.01968652,1.10608507,1.89347723
-4.64932466,3.30670100,0.02963789,0.20778037,1.15889389,0.02047833,1.12116071,1.92716199
-4.64332166,3.34096926,0.02926066,0.21085469,1.16068925,0.02121533,1.13783333,1.95402429
-4.63731866,3.36684679,0.02876037,0.21389877,1.16113454,0.02188781,1.15606220,1.97370495
-4.63131566,3.38414617,0.02815073,0.21693037,1.16032316,0.02248644,1.17581342,1.98592882
-4.62531266,3.39280410,0.02744664,0.21997626,1.15837410,0.02300251,1.19706183,1.99051182
-4.61930965,3.39288394,0.02666366,0.22307206,1.15542835,0.02342815,1.21979314,1.98736713
-4.61330665,3.38457719,0.02581756,0.22626202,1.15164553,0.02375660,1.24400675,1.97651031
-4.60730365,3.36820429,0.02492398,0.22959873,1.14720112,0.02398244,1.26971928,1.95806306
-4.60130065,3.34421448,0.02399798,0.23314292,1.14228428,0.02410179,1.29696889,1.93225538
-4.59529765,3.31318460,0.02305380,0.23696312,1.13709651,0.02411246,1.32582025,1.89942583
-4.58929465,3.27581654,0.02210466,0.24113541,1.13185104,0.02401412,1.35636989,1.86001964
-4.58329165,3.23293282,0.02116258,0.24574300,1.12677263,0.02380835,1.38875147,1.81458442
-4.57728864,3.18546990,0.02023830,0.25087571,1.12209783,0.02349867,1.42314042,1.76376332
-4.57128564,3.13446868,0.01934132,0.25662921,1.11807495,0.02309049,1.45975724,1.70828557
-4.56528264,3.08106168,0.01847988,0.26310397,1.11496368,0.02259102,1.49886880,1.64895449
-4.55927964,3.02645661,0.01766105,0.27040372,1.11303380,0.02200909,1.54078688,1.58663299
-4.55327664,2.97191599,0.01689082,0.27863344,1.11256255,0.02135497,1.58586319,1.52222701
-4.54727364,2.91873290,0.01617422,0.28789679,1.11383045,0.02064009,1.63448061,1.45666718
-4.54127064,2.86820290,0.01551541,0.29829288,1.11711529,0.01987675,1.68703999,1.39088913
-4.53526763,2.82159271,0.01491772,0.30991244,1.12268419,0.01907782,1.74394275,1.32581323
-4.52926463,2.78010625,0.01438381,0.32283344,1.13078393,0.01825640,1.80556928,1.26232416
-4.52326163,2.74484902,0.01391558,0.33711626,1.14162953,0.01742551,1.87225382,1.20125110
-4.51725863,2.71679212,0.01351428,0.35279850,1.15539186,0.01659775,1.94425675,1.14334915
-4.51125563,2.69673716,0.01318045,0.36988978,1.17218453,0.01578501,2.02173536,1.08928267
-4.50525263,2.68528374,0.01291385,0.38836670,1.19205091,0.01499824,2.10471472,1.03961110
-4.49924962,2.68280113,0.01271347,0.40816829,1.21495217,0.01424718,2.19306025,0.99477772
-4.49324662,2.68940564,0.01257740,0.42919219,1.24075700,0.01354022,2.28645384,0.95510197
-4.48724362,2.70494529,0.01250286,0.45129205,1.26923397,0.01288427,2.38437523,0.92077535
-4.48124062,2.72899317,0.01248611,0.47427628,1.30004738,0.01228467,2.48609042,0.89186140
-4.47523762,2.76085033,0.01252246,0.49790845,1.33275710,0.01174522,2.59064846,0.86829955
-4.46923462,2.79955896,0.01260630,0.52190959,1.36682299,0.01126816,2.69688777,0.84991300
-4.46323162,2.84392611,0.01273118,0.54596242,1.40161410,0.01085430,2.80345256,0.83642022
-4.45722861,2.89255752,0.01288993,0.56971754,1.43642272,0.01050313,2.90881954,0.82744979
-4.45122561,2.94390086,0.01307478,0.59280149,1.47048284,0.01021302,3.01133439,0.82255808
-4.44522261,2.99629699,0.01327760,0.61482647,1.50299269,0.00998141,3.10925695,0.82124923
-4.43921961,3.04803743,0.01349014,0.63540138,1.53314030,0.00980503,3.20081368,0.82299654
-4.43321661,3.09742589,0.01370425,0.65414381,1.56013123,0.00968018,3.28425508,0.82726470
-4.42721361,3.14284114,0.01391219,0.67069243,1.58321715,0.00960295,3.35791586,0.83353178
-4.42121061,3.18279868,0.01410687,0.68471932,1.60172396,0.00956949,3.42027495,0.84131033
-4.41520760,3.21600827,0.01428214,0.69594158,1.61507814,0.00957622,3.47001270,0.85016648
-4.40920460,3.24142463,0.01443304,0.70413184,1.62283000,0.00962004,3.50606229,0.85973641
-4.40320160,3.25828881,0.01455593,0.70912688,1.62467260,0.00969851,3.52765297,0.86973939
-4.39719860,3.26615815,0.01464871,0.71083427,1.62045539,0.00980994,3.53434274,0.87998669
-4.39119560,3.26492312,0.01471088,0.70923628,1.61019180,0.00995348,3.52603881,0.89038604
-4.38519260,3.25481019,0.01474352,0.70439126,1.59406027,0.01012915,3.50300470,0.90094128
-4.37918959,3.23637010,0.01474930,0.69643197,1.57239865,0.01033774,3.46585336,0.91174715
-4.37318659,3.21045221,0.01473235,0.68556119,1.54569215,0.01058079,3.41552660,0.92297944
-4.36718359,3.17816570,0.01469805,0.67204472,1.51455527,0.01086033,3.35326160,0.93488091
-4.36118059,3.14082952,0.01465285,0.65620192,1.47970862,0.01117877,3.28054598,0.94774351
-4.35517759,3.09991323,0.01460395,0.63839443,1.44195159,0.01153858,3.19906353,0.96188786
-4.34917459,3.05697159,0.01455902,0.61901339,1.40213220,0.01194209,3.11063294,0.97764087
-4.34317159,3.01357595,0.01452586,0.59846585,1.36111544,0.01239113,3.01714238,0.99531275
-4.33716858,2.97124554,0.01451210,0.57716088,1.31975156,0.01288682,2.92048292,1.01517440
-4.33116558,2.93138217,0.01452484,0.55549606,1.27884567,0.01342927,2.82248360,1.03743655
-4.32516258,2.89521114,0.01457043,0.53384485,1.23913006,0.01401735,2.72485103,1.06223159
-4.31915958,2.86373120,0.01465416,0.51254545,1.20124037,0.01464855,2.62911615,1.08959925
-4.31315658,2.83767583,0.01478012,0.49189154,1.16569644,0.01531883,2.53659003,1.11947666
-4.30715358,2.81748741,0.01495102,0.47212513,1.13288882,0.01602261,2.44833070,1.15169366
