energy_ev,total_up,Cd_p_up,Cd_d_up,N_s_up,N_p_up,Ni_p_up,Ni_d_up,S_s_up,S_p_up
-0.05102551,1.95155943,0.22395144,0.04231839,0.00495854,0.37481867,0.54171501,0.59827724,0.03429573,0.59621093
-0.04502251,1.87512287,0.21882883,0.04135762,0.00456899,0.37383182,0.51217313,0.56809169,0.03133908,0.56774941
-0.03901951,1.79913413,0.21353332,0.04037098,0.00419552,0.37178417,0.48333396,0.53860358,0.02845596,0.53975722
-0.03301651,1.72419690,0.20805393,0.03935935,0.00384233,0.36858573,0.45543853,0.51010261,0.02567567,0.51249413
-0.02701351,1.65080061,0.20238057,0.03832264,0.00351306,0.36416659,0.42867683,0.48282606,0.02302294,0.48616697
-0.02101051,1.57931827,0.19650510,0.03725999,0.00321068,0.35847953,0.40318648,0.45695605,0.02051769,0.46092839
-0.01500750,1.51000982,0.19042246,0.03617000,0.00293752,0.35150203,0.37905378,0.43261924,0.01817502,0.43687826
-0.00900450,1.44303051,0.18413164,0.03505101,0.00269518,0.34323760,0.35631686,0.40988872,0.01600530,0.41406700
-0.00300150,1.37844319,0.17763669,0.03390140,0.00248460,0.33371631,0.33497052,0.38878786,0.01401451,0.39250085
0.00300150,1.31623362,0.17094740,0.03271991,0.00230604,0.32299452,0.31497259,0.36929582,0.01220459,0.37214851
0.00900450,1.25632772,0.16407981,0.03150591,0.00215912,0.31115363,0.29625119,0.35135426,0.01057398,0.35294873
0.01500750,1.19860953,0.15705641,0.03025967,0.00204291,0.29829814,0.27871261,0.33487476,0.00911814,0.33481846
0.02101051,1.14293911,0.14990603,0.02898249,0.00195596,0.28455293,0.26224931,0.31974678,0.00783021,0.31766097
0.02701351,1.08916936,0.14266346,0.02767692,0.00189638,0.27005988,0.24674764,0.30584557,0.00670154,0.30137375
0.03301651,1.03716115,0.13536889,0.02634676,0.00186194,0.25497403,0.23209493,0.29303977,0.00572232,0.28585575
0.03901951,0.98679622,0.12806704,0.02499709,0.00185015,0.23945947,0.21818570,0.28119852,0.00488213,0.27101361
0.04502251,0.93798765,0.12080621,0.02363420,0.00185834,0.22368500,0.20492678,0.27019773,0.00417048,0.25676692
0.05102551,0.89068763,0.11363732,0.02226547,0.00188379,0.20781989,0.19224118,0.25992557,0.00357719,0.24305221
0.05702851,0.84489278,0.10661280,0.02089919,0.00192381,0.19202982,0.18007069,0.25028694,0.00309287,0.22982573
0.06303152,0.80064714,0.09978569,0.01954439,0.00197586,0.17647308,0.16837728,0.24120705,0.00270916,0.21706511
0.06903452,0.75804307,0.09320872,0.01821056,0.00203764,0.16129738,0.15714325,0.23263403,0.00241906,0.20476986
0.07503752,0.71722056,0.08693365,0.01690745,0.00210718,0.14663703,0.14637050,0.22454075,0.00221707,0.19296107
0.08104052,0.67836517,0.08101072,0.01564482,0.00218299,0.13261088,0.13607886,0.21692582,0.00209930,0.18168023
0.08704352,0.64170503,0.07548828,0.01443224,0.00226409,0.11932080,0.12630382,0.20981397,0.00206360,0.17098756
0.09304652,0.60750715,0.07041262,0.01327887,0.00235014,0.10685086,0.11709380,0.20325570,0.00210950,0.16095989
0.09904952,0.57607320,0.06582791,0.01219331,0.00244145,0.09526703,0.10850715,0.19732650,0.00223820,0.15168826
0.10505253,0.54773491,0.06177631,0.01118344,0.00253913,0.08461752,0.10060907,0.19212541,0.00245243,0.14327538
0.11105553,0.52284910,0.05829803,0.01025634,0.00264502,0.07493349,0.09346858,0.18777313,0.00275633,0.13583306
0.11705853,0.50179218,0.05543147,0.00941821,0.00276176,0.06623020,0.08715557,0.18440956,0.00315522,0.12947957
0.12306153,0.48495408,0.05321323,0.00867433,0.00289280,0.05850842,0.08173813,0.18219076,0.00365536,0.12433708
0.12906453,0.47273135,0.05167808,0.00802903,0.00304227,0.05175597,0.07728012,0.18128529,0.00426362,0.12052897
0.13506753,0.46551923,0.05085861,0.00748569,0.00321499,0.04594945,0.07383895,0.18186993,0.00498717,0.11817722
0.14107054,0.46370254,0.05078482,0.00704673,0.00341633,0.04105587,0.07146373,0.18412472,0.00583304,0.11739964
0.14707354,0.46764531,0.05148338,0.00671362,0.00365207,0.03703425,0.07019352,0.18822735,0.00680774,0.11830694
0.15307654,0.47767901,0.05297662,0.00648690,0.00392823,0.03383715,0.07005587,0.19434696,0.00791677,0.12099964
0.15907954,0.49408961,0.05528137,0.00636612,0.00425088,0.03141191,0.07106551,0.20263736,0.00916418,0.12556481
0.16508254,0.51710355,0.05840752,0.00634989,0.00462591,0.02970186,0.07322321,0.21322999,0.01055209,0.13207253
0.17108554,0.54687312,0.06235647,0.00643578,0.00505878,0.02864726,0.07651474,0.22622663,0.01208023,0.14057232
0.17708854,0.58346159,0.06711953,0.00662035,0.00555427,0.02818607,0.08091012,0.24169214,0.01374554,0.15108936
0.18309155,0.62682886,0.07267629,0.00689905,0.00611621,0.02825462,0.08636287,0.25964765,0.01554180,0.16362084
0.18909455,0.67681822,0.07899311,0.00726625,0.00674720,0.02878812,0.09280967,0.28006429,0.01745933,0.17813252
0.19509755,0.73314505,0.08602190,0.00771515,0.00744842,0.02972116,0.10017018,0.30285804,0.01948484,0.19455560
0.20110055,0.79538832,0.09369912,0.00823777,0.00821933,0.03098812,0.10834726,0.32788581,0.02160129,0.21278417
0.20710355,0.86298550,0.10194535,0.00882502,0.00905757,0.03252364,0.11722755,0.35494320,0.02378802,0.23267349
0.21310655,0.93523170,0.11066520,0.00946667,0.00995874,0.03426307,0.12668253,0.38376414,0.02602089,0.25403916
0.21910955,1.01128359,0.11974798,0.01015147,0.01091638,0.03614309,0.13657006,0.41402269,0.02827264,0.27665750
0.22511256,1.09016835,0.12906885,0.01086726,0.01192195,0.03810231,0.14673639,0.44533702,0.03051340,0.30026714
0.23111556,1.17079800,0.13849071,0.01160112,0.01296485,0.04008201,0.15701880,0.47727571,0.03271124,0.32457206
0.23711856,1.25198888,0.14786666,0.01233958,0.01403259,0.04202697,0.16724856,0.50936626,0.03483299,0.34924598
0.24312156,1.33248598,0.15704302,0.01306889,0.01511099,0.04388629,0.17725439,0.54110559,0.03684504,0.37393816
0.24912456,1.41099151,0.16586290,0.01377526,0.01618448,0.04561436,0.18686632,0.57197230,0.03871423,0.39828050
0.25512756,1.48619687,0.17417004,0.01444516,0.01723641,0.04717165,0.19591965,0.60144031,0.04040883,0.42189572
0.26113057,1.55681699,0.18181298,0.01506569,0.01824952,0.04852564,0.20425910,0.62899333,0.04189943,0.44440643
0.26713357,1.62162566,0.18864925,0.01562482,0.01920636,0.04965147,0.21174284,0.65413970,0.04315989,0.46544481
0.27313657,1.67949070,0.19454950,0.01611177,0.02008979,0.05053258,0.21824647,0.67642703,0.04416815,0.48466254
0.27913957,1.72940748,0.19940134,0.01651724,0.02088348,0.05116111,0.22366644,0.69545596,0.04490691,0.50174064
0.28514257,1.77052940,0.20311278,0.01683370,0.02157241,0.05153810,0.22792320,0.71089259,0.04536424,0.51639881
0.29114557,1.80219421,0.20561512,0.01705556,0.02214334,0.05167346,0.23096362,0.72247899,0.04553396,0.52840394
0.29714857,1.82394492,0.20686510,0.01717933,0.02258522,0.05158573,0.23276273,0.73004143,0.04541591,0.53757746
0.30315158,1.83554461,0.20684627,0.01720370,0.02288962,0.05130152,0.23332474,0.73349586,0.04501589,0.54380122
0.30915458,1.83698439,0.20556957,0.01712956,0.02305094,0.05085484,0.23268317,0.73285061,0.04434561,0.54702159
0.31515758,1.82848432,0.20307295,0.01695996,0.02306668,0.05028611,0.23090019,0.72820601,0.04342228,0.54725174
0.32116058,1.81048731,0.19942020,0.01669998,0.02293751,0.04964112,0.22806520,0.71975123,0.04226812,0.54457190
0.32716358,1.78364618,0.19469896,0.01635657,0.02266735,0.04896972,0.22429254,0.70775827,0.04090973,0.53912769
0.33316658,1.74880469,0.18901800,0.01593834,0.02226323,0.04832460,0.21971865,0.69257350,0.03937733,0.53112641
0.33916958,1.70697316,0.18250390,0.01545528,0.02173514,0.04775984,0.21449861,0.67460718,0.03770390,0.52083168
0.34517259,1.65929979,0.17529729,0.01491850,0.02109579,0.04732963,0.20880216,0.65432131,0.03592428,0.50855642
0.35117559,1.60703883,0.16754870,0.01433992,0.02036027,0.04708688,0.20280944,0.63221636,0.03407430,0.49465455
0.35717859,1.55151675,0.15941435,0.01373194,0.01954570,0.04708202,0.19670654,0.60881741,0.03218987,0.47951164
0.36318159,1.49409761,0.15105181,0.01310717,0.01867077,0.04736180,0.19068087,0.58466020,0.03030612,0.46353492
0.36918459,1.43614883,0.14261590,0.01247813,0.01775529,0.04796824,0.18491664,0.56027750,0.02845663,0.44714287
0.37518759,1.37900830,0.13425478,0.01185700,0.01681979,0.04893774,0.17959050,0.53618631,0.02667273,0.43075486
0.38119060,1.32395379,0.12610649,0.01125535,0.01588498,0.05030021,0.17486740,0.51287622,0.02498294,0.41478096
0.38719360,1.27217544,0.11829591,0.01068401,0.01497137,0.05207844,0.17089683,0.49079910,0.02341243,0.39961242
0.39319660,1.22475170,0.11093231,0.01015282,0.01409883,0.05428748,0.16780949,0.47036048,0.02198271,0.38561291
0.39919960,1.18262932,0.10410746,0.00967058,0.01328619,0.05693425,0.16571454,0.45191253,0.02071134,0.37311077
0.40520260,1.14660745,0.09789437,0.00924489,0.01255093,0.06001717,0.16469733,0.43574889,0.01961177,0.36239249
0.41120560,1.11732603,0.09234667,0.00888211,0.01190886,0.06352595,0.16481781,0.42210113,0.01869334,0.35369745
0.41720860,1.09525835,0.08749852,0.00858731,0.01137383,0.06744151,0.16610965,0.41113693,0.01796127,0.34721416
0.42321161,1.08070776,0.08336516,0.00836426,0.01095751,0.07173598,0.16857999,0.40295977,0.01741681,0.34307788
0.42921461,1.07380824,0.07994391,0.00821538,0.01066923,0.07637292,0.17220994,0.39761006,0.01705742,0.34136976
0.43521761,1.07452876,0.07721567,0.00814182,0.01051576,0.08130761,0.17695580,0.39506760,0.01687701,0.34211743
0.44122061,1.08268112,0.07514677,0.00814343,0.01050124,0.08648759,0.18275096,0.39525516,0.01686624,0.34529712
0.44722361,1.09793099,0.07369117,0.00821883,0.01062706,0.09185336,0.18950852,0.39804316,0.01701285,0.35083706
0.45322661,1.11981206,0.07279283,0.00836546,0.01089180,0.09733926,0.19712447,0.40325530,0.01730199,0.35862226
0.45922961,1.14774292,0.07238830,0.00857964,0.01129121,0.10287464,0.20548148,0.41067496,0.01771661,0.36850043
0.46523262,1.18104641,0.07240936,0.00885668,0.01181821,0.10838517,0.21445312,0.42005241,0.01823786,0.38028903
0.47123562,1.21897118,0.07278561,0.00919096,0.01246296,0.11379438,0.22390844,0.43111259,0.01884549,0.39378306
0.47723862,1.26071490,0.07344708,0.00957610,0.01321295,0.11902538,0.23371670,0.44356335,0.01951823,0.40876366
0.48324162,1.30544884,0.07432656,0.01000507,0.01405319,0.12400273,0.24375220,0.45710405,0.02023423,0.42500700
0.48924462,1.35234306,0.07536177,0.01047038,0.01496640,0.12865436,0.25389895,0.47143432,0.02097145,0.44229332
0.49524762,1.40059161,0.07649730,0.01096429,0.01593333,0.13291360,0.26405498,0.48626270,0.02170807,0.46041581
0.50125063,1.44943687,0.07768606,0.01147899,0.01693308,0.13672107,0.27413616,0.50131497,0.02242288,0.47918882
0.50725363,1.49819234,0.07889048,0.01200681,0.01794353,0.14002654,0.28407927,0.51634195,0.02309569,0.49845528
0.51325663,1.54626267,0.08008321,0.01254046,0.01894182,0.14279055,0.29384422,0.53112630,0.02370764,0.51809265
0.51925963,1.59316028,0.08124744,0.01307322,0.01990490,0.14498572,0.30341516,0.54548818,0.02424160,0.53801733
0.52526263,1.63851748,0.08237667,0.01359914,0.02081002,0.14659777,0.31280044,0.55928945,0.02468242,0.55818705
0.53126563,1.68209350,0.08347414,0.01411315,0.02163537,0.14762609,0.32203134,0.57243606,0.02501725,0.57860099
0.53726863,1.72377554,0.08455177,0.01461124,0.02236066,0.14808378,0.33115946,0.58487853,0.02523573,0.59929750
0.54327164,1.76357378,0.08562878,0.01509049,0.02296761,0.14799735,0.34025296,0.59661040,0.02533020,0.62034935
0.54927464,1.80160994,0.08672989,0.01554908,0.02344053,0.14740569,0.34939159,0.60766449,0.02529574,0.64185646
0.55527764,1.83809983,0.08788334,0.01598625,0.02376674,0.14635878,0.35866076,0.61810719,0.02513031,0.66393648
0.56128064,1.87333026,0.08911872,0.01640219,0.02393692,0.14491573,0.36814492,0.62803082,0.02483464,0.68671339
0.56728364,1.90763136,0.09046469,0.01679787,0.02394534,0.14314259,0.37792043,0.63754457,0.02441220,0.71030458
0.57328664,1.94134542,0.09194673,0.01717483,0.02379003,0.14110979,0.38804838,0.64676413,0.02386900,0.73480712
0.57928964,1.97479381,0.09358495,0.01753492,0.02347280,0.13888933,0.39856762,0.65580078,0.02321337,0.76028382
0.58529265,2.00824374,0.09539225,0.01788003,0.02299906,0.13655203,0.40948846,0.66475034,0.02245570,0.78674985
0.59129565,2.04187651,0.09737259,0.01821181,0.02237766,0.13416465,0.42078737,0.67368272,0.02160805,0.81416064
0.59729865,2.07575936,0.09951981,0.01853137,0.02162050,0.13178732,0.43240302,0.68263245,0.02068381,0.84240199
0.60330165,2.10982246,0.10181684,0.01883907,0.02074212,0.12947121,0.44423403,0.69159110,0.01969730,0.87128298
0.60930465,2.14384274,0.10423537,0.01913424,0.01975916,0.12725663,0.45613859,0.70050177,0.01866330,0.90053225
0.61530765,2.17743564,0.10673616,0.01941514,0.01868979,0.12517157,0.46793600,0.70925621,0.01759671,0.92979824
0.62131066,2.21005583,0.10926975,0.01967878,0.01755317,0.12323094,0.47941042,0.71769489,0.01651209,0.95865353
0.62731366,2.24100702,0.11177778,0.01992100,0.01636881,0.12143630,0.49031645,0.72560998,0.01542334,0.98660333
0.63331666,2.26946091,0.11419473,0.02013649,0.01515600,0.11977629,0.50038661,0.73275126,0.01434335,1.01309807
0.63931966,2.29448444,0.11645002,0.02031902,0.01393334,0.11822764,0.50934024,0.73883477,0.01328375,1.03754946
0.64532266,2.31507439,0.11847052,0.02046159,0.01271818,0.11675678,0.51689359,0.74355373,0.01225469,1.05934964
0.65132566,2.33019741,0.12018308,0.02055683,0.01152636,0.11532182,0.52277053,0.74659124,0.01126472,1.07789237
0.65732866,2.33883395,0.12151731,0.02059724,0.01037180,0.11387503,0.52671345,0.74763418,0.01032072,1.09259555
0.66333167,2.34002348,0.12240820,0.02057564,0.00926634,0.11236552,0.52849387,0.74638754,0.00942786,1.10292383
0.66933467,2.33290914,0.12279863,0.02048550,0.00821966,0.11074201,0.52792211,0.74258840,0.00858969,1.10841040
0.67533767,2.31677921,0.12264155,0.02032133,0.00723916,0.10895562,0.52485570,0.73601903,0.00780821,1.10867676
0.68134067,2.29110359,0.12190190,0.02007901,0.00633009,0.10696252,0.51920607,0.72651820,0.00708404,1.10344975
0.68734367,2.25556333,0.12055790,0.01975608,0.00549564,0.10472627,0.51094318,0.71399038,0.00641658,1.09257477
0.69334667,2.21007194,0.11860201,0.01935195,0.00473709,0.10221986,0.50009795,0.69841213,0.00580424,1.07602483
0.69934967,2.15478739,0.11604121,0.01886809,0.00405405,0.09942725,0.48676235,0.67983572,0.00524459,1.05390489
0.70535268,2.09011454,0.11289680,0.01830805,0.00344468,0.09634437,0.47108722,0.65838952,0.00473461,1.02645138
0.71135568,2.01669795,0.10920370,0.01767748,0.00290597,0.09297973,0.45327790,0.63427548,0.00427091,0.99402714
0.71735868,1.93540570,0.10500920,0.01698405,0.00243396,0.08935434,0.43358808,0.60776371,0.00384983,0.95711180
0.72336168,1.84730527,0.10037137,0.01623726,0.00202403,0.08550125,0.41231201,0.57918462,0.00346770,0.91628854
0.72936468,1.75363282,0.09535711,0.01544825,0.00167109,0.08146461,0.38977557,0.54891901,0.00312089,0.87222761
0.73536768,1.65575743,0.09003995,0.01462951,0.00136982,0.07729831,0.36632668,0.51738664,0.00280595,0.82566758
0.74137069,1.55514229,0.08449782,0.01379455,0.00111482,0.07306443,0.34232541,0.48503390,0.00251968,0.77739519
0.74737369,1.45330436,0.07881065,0.01295762,0.00090078,0.06883134,0.31813420,0.45232107,0.00225918,0.72822465
0.75337669,1.35177452,0.07305820,0.01213335,0.00072263,0.06467182,0.29410872,0.41970986,0.00202187,0.67897729
0.75937969,1.25205953,0.06731788,0.01133642,0.00057556,0.06066106,0.27058955,0.38765151,0.00180550,0.63046223
0.76538269,1.15560736,0.06166298,0.01058125,0.00045513,0.05687472,0.24789496,0.35657617,0.00160810,0.58345884
0.77138569,1.06377664,0.05616101,0.00988173,0.00035732,0.05338707,0.22631501,0.32688351,0.00142803,0.53870132
0.77738869,0.97781112,0.05087250,0.00925092,0.00027852,0.05026931,0.20610713,0.29893516,0.00126386,0.49686583
0.78339170,0.89881946,0.04585005,0.00870091,0.00021554,0.04758803,0.18749290,0.27304872,0.00111438,0.45856019
0.78939470,0.82776024,0.04113778,0.00824255,0.00016561,0.04540390,0.17065638,0.24949364,0.00097856,0.42431631
0.79539770,0.76543206,0.03677107,0.00788534,0.00012633,0.04377048,0.15574345,0.22848872,0.00085549,0.39458502
0.80140070,0.71246830,0.03277661,0.00763733,0.00009568,0.04273327,0.14286237,0.21020107,0.00074434,0.36973319
0.80740370,0.66933572,0.02917268,0.00750495,0.00007194,0.04232894,0.13208500,0.19474649,0.00064437,0.35004270
0.81340670,0.63633638,0.02596966,0.00749300,0.00005371,0.04258465,0.12344878,0.18219078,0.00055488,0.33571093
0.81940970,0.61361201,0.02317073,0.00760458,0.00003980,0.04351755,0.11695902,0.17255199,0.00047517,0.32685242
0.82541271,0.60115017,0.02077257,0.00784099,0.00002929,0.04513435,0.11259154,0.16580320,0.00040458,0.32350129
0.83141571,0.59879159,0.01876622,0.00820173,0.00002140,0.04743105,0.11029521,0.16187570,0.00034243,0.32561408
0.83741871,0.60623817,0.01713790,0.00868449,0.00001552,0.05039274,0.10999456,0.16066240,0.00028807,0.33307297
0.84342171,0.62306136,0.01586980,0.00928508,0.00001118,0.05399347,0.11159220,0.16202127,0.00024082,0.34568898
0.84942471,0.64871078,0.01494088,0.00999744,0.00000799,0.05819631,0.11497099,0.16577886,0.00020004,0.36320527
0.85542771,0.68252289,0.01432748,0.01081367,0.00000567,0.06295351,0.11999607,0.17173373,0.00016509,0.38530050
0.86143072,0.72373006,0.01400401,0.01172405,0.00000400,0.06820679,0.12651671,0.17965986,0.00013535,0.41159238
0.86743372,0.77147009,0.01394339,0.01271708,0.00000280,0.07388789,0.13436799,0.18931012,0.00011023,0.44164149
0.87343672,0.82479653,0.01411753,0.01377961,0.00000194,0.07991924,0.14337250,0.20041972,0.00008917,0.47495571
0.87943972,0.88269001,0.01449769,0.01489695,0.00000134,0.08621491,0.15334202,0.21270981,0.00007164,0.51099526
0.88544272,0.94407095,0.01505481,0.01605304,0.00000092,0.09268177,0.16407934,0.22589128,0.00005716,0.54917877
0.89144572,1.00781375,0.01575980,0.01723067,0.00000062,0.09922091,0.17538028,0.23966873,0.00004530,0.58889027
0.89744872,1.07276269,0.01658376,0.01841177,0.00000042,0.10572925,0.18703591,0.25374474,0.00003564,0.62948747
0.90345173,1.13774931,0.01749826,0.01957767,0.00000028,0.11210137,0.19883509,0.26782426,0.00002785,0.67031113
0.90945473,1.20161132,0.01847561,0.02070950,0.00000019,0.11823154,0.21056731,0.28161933,0.00002161,0.71069555
0.91545773,1.26321261,0.01948910,0.02178851,0.00000012,0.12401577,0.22202569,0.29485380,0.00001665,0.74998005
0.92146073,1.32146397,0.02051330,0.02279647,0.00000008,0.12935407,0.23301033,0.30726808,0.00001274,0.78752114
0.92746373,1.37534392,0.02152436,0.02371610,0.00000005,0.13415256,0.24333168,0.31862383,0.00000968,0.82270508
0.93346673,1.42391901,0.02250028,0.02453146,0.00000003,0.13832563,0.25281398,0.32870833,0.00000730,0.85496050
0.93946973,1.46636296,0.02342127,0.02522829,0.00000002,0.14179789,0.26129863,0.33733842,0.00000547,0.88377055
0.94547274,1.50197378,0.02426995,0.02579439,0.00000001,0.14450591,0.26864730,0.34436388,0.00000407,0.90868416
0.95147574,1.53018829,0.02503167,0.02621991,0.00000001,0.14639976,0.27474477,0.34967012,0.00000300,0.92932606
0.95747874,1.55059332,0.02569469,0.02649762,0.00000001,0.14744412,0.27950116,0.35317995,0.00000220,0.94540487
0.96348174,1.56293314,0.02625026,0.02662301,0.00000000,0.14761910,0.28285371,0.35485445,0.00000160,0.95671923
0.96948474,1.56711264,0.02669275,0.02659447,0.00000000,0.14692062,0.28476780,0.35469286,0.00000116,0.96316133
0.97548774,1.56319614,0.02701957,0.02641326,0.00000000,0.14536038,0.28523725,0.35273134,0.00000083,0.96471789
0.98149075,1.55140170,0.02723107,0.02608347,0.00000000,0.14296543,0.28428378,0.34904086,0.00000059,0.96146836
0.98749375,1.53209114,0.02733029,0.02561187,0.00000000,0.13977733,0.28195575,0.34372405,0.00000042,0.95358042
0.99349675,1.50575608,0.02732271,0.02500769,0.00000000,0.13585093,0.27832612,0.33691126,0.00000029,0.94130292
0.99949975,1.47300059,0.02721579,0.02428235,0.00000000,0.13125284,0.27348969,0.32875593,0.00000020,0.92495657
1.00550275,1.43452099,0.02701861,0.02344912,0.00000000,0.12605962,0.26755981,0.31942944,0.00000014,0.90492265
1.01150575,1.39108373,0.02674134,0.02252273,0.00000000,0.12035579,0.26066461,0.30911567,0.00000010,0.88163038
1.01750875,1.34350221,0.02639474,0.02151901,0.00000000,0.11423167,0.25294291,0.29800540,0.00000007,0.85554327
1.02351176,1.29261328,0.02598969,0.02045441,0.00000000,0.10778120,0.24454006,0.28629085,0.00000005,0.82714524
1.02951476,1.23925462,0.02553669,0.01934563,0.00000000,0.10109974,0.23560373,0.27416053,0.00000003,0.79692688
1.03551776,1.18424356,0.02504548,0.01820923,0.00000000,0.09428196,0.22627996,0.26179456,0.00000002,0.76537251
1.04152076,1.12835826,0.02452467,0.01706125,0.00000000,0.08741986,0.21670952,0.24936064,0.00000001,0.73294852
1.04752376,1.07232173,0.02398148,0.01591688,0.00000000,0.08060106,0.20702474,0.23701075,0.00000001,0.70009334
1.05352676,1.01678932,0.02342160,0.01479023,0.00000000,0.07390723,0.19734699,0.22487877,0.00000001,0.66720936
1.05952976,0.96233967,0.02284911,0.01369406,0.00000000,0.06741283,0.18778471,0.21307895,0.00000000,0.63465708
1.06553277,0.90946945,0.02226650,0.01263968,0.00000000,0.06118417,0.17843217,0.20170518,0.00000000,0.60275139
1.07153577,0.85859148,0.02167482,0.01163681,0.00000000,0.05527876,0.16936885,0.19083122,0.00000000,0.57176002
1.07753877,0.81003626,0.02107385,0.01069355,0.00000000,0.04974485,0.16065954,0.18051156,0.00000000,0.54190398
1.08354177,0.76405610,0.02046239,0.00981642,0.00000000,0.04462138,0.15235488,0.17078296,0.00000000,0.51335970
1.08954477,0.72083162,0.01983855,0.00901035,0.00000000,0.03993805,0.14449242,0.16166642,0.00000000,0.48626249
1.09554777,0.68047967,0.01920006,0.00827880,0.00000000,0.03571565,0.13709799,0.15316952,0.00000000,0.46071097
1.10155078,0.64306226,0.01854464,0.00762388,0.00000000,0.03196653,0.13018731,0.14528888,0.00000000,0.43677203
1.10755378,0.60859567,0.01787026,0.00704644,0.00000000,0.02869521,0.12376762,0.13801259,0.00000000,0.41448594
1.11355678,0.57705926,0.01717543,0.00654622,0.00000000,0.02589904,0.11783934,0.13132258,0.00000000,0.39387111
1.11955978,0.54840336,0.01645942,0.00612196,0.00000000,0.02356889,0.11239755,0.12519665,0.00000000,0.37492844
1.12556278,0.52255589,0.01572243,0.00577154,0.00000000,0.02168990,0.10743323,0.11961015,0.00000000,0.35764470
1.13156578,0.49942755,0.01496566,0.00549209,0.00000000,0.02024218,0.10293427,0.11453729,0.00000000,0.34199510
1.13756878,0.47891525,0.01419135,0.00528004,0.00000000,0.01920141,0.09888610,0.10995197,0.00000000,0.32794479
1.14357179,0.46090413,0.01340274,0.00513125,0.00000000,0.01853954,0.09527210,0.10582819,0.00000000,0.31544940
1.14957479,0.44526801,0.01260395,0.00504105,0.00000000,0.01822527,0.09207360,0.10214009,0.00000000,0.30445483
1.15557779,0.43186883,0.01179986,0.00500429,0.00000000,0.01822459,0.08926980,0.09886165,0.00000000,0.29489632
1.16158079,0.42055526,0.01099592,0.00501538,0.00000000,0.01850125,0.08683741,0.09596615,0.00000000,0.28669721
1.16758379,0.41116098,0.01019792,0.00506835,0.00000000,0.01901721,0.08475024,0.09342555,0.00000000,0.27976756
1.17358679,0.40350308,0.00941179,0.00515689,0.00000000,0.01973308,0.08297886,0.09120977,0.00000000,0.27400302
1.17958979,0.39738091,0.00864338,0.00527438,0.00000000,0.02060854,0.08149022,0.08928611,0.00000000,0.26928402
1.18559280,0.39257577,0.00789823,0.00541400,0.00000000,0.02160286,0.08024757,0.08761882,0.00000000,0.26547579
1.19159580,0.38885174,0.00718144,0.00556877,0.00000000,0.02267533,0.07921049,0.08616884,0.00000000,0.26242903
1.19759880,0.38595783,0.00649746,0.00573163,0.00000000,0.02378586,0.07833521,0.08489396,0.00000000,0.25998170
1.20360180,0.38363137,0.00585003,0.00589561,0.00000000,0.02489552,0.07757523,0.08374916,0.00000000,0.25796160
1.20960480,0.38160282,0.00524205,0.00605389,0.00000000,0.02596713,0.07688216,0.08268731,0.00000000,0.25618991
1.21560780,0.37960163,0.00467560,0.00619994,0.00000000,0.02696590,0.07620683,0.08166019,0.00000000,0.25448551
1.22161081,0.37736293,0.00415190,0.00632770,0.00000000,0.02786001,0.07550054,0.08061968,0.00000000,0.25266979
1.22761381,0.37463478,0.00367135,0.00643165,0.00000000,0.02862122,0.07471649,0.07951911,0.00000000,0.25057185
1.23361681,0.37118552,0.00323360,0.00650701,0.00000000,0.02922540,0.07381120,0.07831476,0.00000000,0.24803369
1.23961981,0.36681081,0.00283764,0.00654977,0.00000000,0.02965297,0.07274589,0.07696723,0.00000000,0.24491519
1.24562281,0.36133997,0.00248187,0.00655687,0.00000000,0.02988926,0.07148780,0.07544286,0.00000000,0.24109860
1.25162581,0.35464128,0.00216424,0.00652621,0.00000000,0.02992474,0.07001124,0.07371484,0.00000000,0.23649220
1.25762881,0.34662587,0.00188234,0.00645670,0.00000000,0.02975511,0.06829842,0.07176412,0.00000000,0.23103304
1.26363182,0.33725000,0.00163350,0.00634829,0.00000000,0.02938127,0.06633996,0.06958002,0.00000000,0.22468858
1.26963482,0.32651563,0.00141494,0.00620193,0.00000000,0.02880904,0.06413510,0.06716051,0.00000000,0.21745710
1.27563782,0.31446925,0.00122381,0.00601950,0.00000000,0.02804889,0.06169154,0.06451209,0.00000000,0.20936693
1.28164082,0.30119895,0.00105728,0.00580376,0.00000000,0.02711539,0.05902490,0.06164936,0.00000000,0.20047452
1.28764382,0.28683009,0.00091264,0.00555817,0.00000000,0.02602666,0.05615801,0.05859430,0.00000000,0.19086147
1.29364682,0.27151954,0.00078731,0.00528682,0.00000000,0.02480361,0.05311978,0.05537517,0.00000000,0.18063073
1.29964982,0.25544910,0.00067888,0.00499424,0.00000000,0.02346925,0.04994403,0.05202536,0.00000000,0.16990209
1.30565283,0.23881817,0.00058518,0.00468526,0.00000000,0.02204789,0.04666807,0.04858193,0.00000000,0.15880729
1.31165583,0.22183625,0.00050424,0.00436484,0.00000000,0.02056437,0.04333126,0.04508419,0.00000000,0.14748496
1.31765883,0.20471543,0.00043431,0.00403791,0.00000000,0.01904326,0.03997362,0.04157224,0.00000000,0.13607561
1.32366183,0.18766338,0.00037385,0.00370925,0.00000000,0.01750828,0.03663442,0.03808556,0.00000000,0.12471685
1.32966483,0.17087697,0.00032153,0.00338334,0.00000000,0.01598161,0.03335100,0.03466174,0.00000000,0.11353918
1.33566783,0.15453685,0.00027622,0.00306426,0.00000000,0.01448343,0.03015765,0.03133540,0.00000000,0.10266234
