energy_ev,total_up,C_s_up,C_p_up,Ir_p_up,Ir_d_up,Te_p_up,Te_d_up,V_p_up,V_d_up
-3.00450225,4.07846973,0.01142907,0.20208115,0.26697732,2.59171077,0.58437982,0.00000000,0.21670974,0.65478802
-2.99849925,4.31899729,0.01085840,0.21238954,0.28040665,2.74599864,0.60694993,0.00000000,0.21432277,0.70909351
-2.99249625,4.57441950,0.01026214,0.22287304,0.29529403,2.90932079,0.63051855,0.00000000,0.21165040,0.76819458
-2.98649325,4.84251401,0.00965129,0.23339709,0.31160087,3.08025554,0.65498551,0.00000000,0.20870482,0.83161227
-2.98049025,5.12075252,0.00903663,0.24382645,0.32926946,3.25720603,0.68021580,0.00000000,0.20550283,0.89876921
-2.97448724,5.40634419,0.00842851,0.25402872,0.34822223,3.43843005,0.70603893,0.00000000,0.20206508,0.96899756
-2.96848424,5.69628577,0.00783657,0.26387788,0.36836142,3.62207339,0.73224977,0.00000000,0.19841510,1.04154911
-2.96248124,5.98741727,0.00726957,0.27325748,0.38956881,3.80620582,0.75861087,0.00000000,0.19457849,1.11560742
-2.95647824,6.27648141,0.00673525,0.28206355,0.41170582,3.98885852,0.78485619,0.00000000,0.19058194,1.19030183
-2.95047524,6.56018542,0.00624021,0.29020705,0.43461401,4.16806188,0.81069629,0.00000000,0.18645243,1.26472286
-2.94447224,6.83526320,0.00578990,0.29761574,0.45811596,4.34188251,0.83582471,0.00000000,0.18221645,1.33793881
-2.93846923,7.09853633,0.00538855,0.30423553,0.48201665,4.50845837,0.85992538,0.00000000,0.17789930,1.40901305
-2.93246623,7.34697207,0.00503924,0.31003112,0.50610536,4.66603113,0.88268075,0.00000000,0.17352462,1.47702167
-2.92646323,7.57773705,0.00474396,0.31498606,0.53015816,4.81297474,0.90378033,0.00000000,0.16911391,1.54107098
-2.92046023,7.78824507,0.00450365,0.31910210,0.55394091,4.94781968,0.92292927,0.00000000,0.16468627,1.60031463
-2.91445723,7.97619827,0.00431830,0.32239798,0.57721277,5.06927243,0.93985660,0.00000000,0.16025829,1.65396971
-2.90845423,8.13962062,0.00418710,0.32490765,0.59973018,5.17622978,0.95432287,0.00000000,0.15584397,1.70133177
-2.90245123,8.27688350,0.00410849,0.32667800,0.62125121,5.26778815,0.96612674,0.00000000,0.15145486,1.74178816
-2.89644822,8.38672309,0.00408026,0.32776618,0.64154015,5.34324794,0.97511039,0.00000000,0.14710013,1.77482969
-2.89044522,8.46824982,0.00409968,0.32823673,0.66037217,5.40211339,0.98116351,0.00000000,0.14278687,1.80006014
-2.88444222,8.52095017,0.00416355,0.32815837,0.67753799,5.44408837,0.98422562,0.00000000,0.13852031,1.81720363
-2.87843922,8.54468156,0.00426824,0.32760089,0.69284831,5.46906892,0.98428693,0.00000000,0.13430416,1.82610965
-2.87243622,8.53966095,0.00440980,0.32663206,0.70613782,5.47713301,0.98138752,0.00000000,0.13014087,1.82675572
-2.86643322,8.50644817,0.00458396,0.32531467,0.71726875,5.46852836,0.97561509,0.00000000,0.12603199,1.81924754
-2.86043022,8.44592477,0.00478615,0.32370395,0.72613375,5.44365907,0.96710134,0.00000000,0.12197848,1.80381679
-2.85442721,8.35926937,0.00501158,0.32184534,0.73265798,5.40307162,0.95601734,0.00000000,0.11798101,1.78081654
-2.84842421,8.24793037,0.00525520,0.31977279,0.73680042,5.34744074,0.94256803,0.00000000,0.11404025,1.75071439
-2.84242121,8.11359683,0.00551181,0.31750761,0.73855435,5.27755581,0.92698608,0.00000000,0.11015717,1.71408346
-2.83641821,7.95816823,0.00577598,0.31505789,0.73794694,5.19430788,0.90952560,0.00000000,0.10633336,1.67159146
-2.83041521,7.78372376,0.00604223,0.31241867,0.73503814,5.09867769,0.89045575,0.00000000,0.10257123,1.62398798
-2.82441221,7.59249152,0.00630496,0.30957258,0.72991883,4.99172468,0.87005454,0.00000000,0.09887436,1.57209035
-2.81840920,7.38681822,0.00655861,0.30649128,0.72270842,4.87457709,0.84860319,0.00000000,0.09524772,1.51676818
-2.81240620,7.16913937,0.00679772,0.30313731,0.71355198,4.74842283,0.82638089,0.00000000,0.09169792,1.45892716
-2.80640320,6.94195047,0.00701699,0.29946647,0.70261706,4.61450117,0.80366039,0.00000000,0.08823347,1.39949218
-2.80040020,6.70777893,0.00721145,0.29543061,0.69009025,4.47409477,0.78070416,0.00000000,0.08486496,1.33939035
-2.79439720,6.46915699,0.00737652,0.29098060,0.67617374,4.32852190,0.75776141,0.00000000,0.08160526,1.27953407
-2.78839420,6.22859548,0.00750816,0.28606945,0.66108175,4.17912840,0.73506563,0.00000000,0.07846960,1.22080471
-2.78239120,5.98855822,0.00760299,0.28065539,0.64503713,4.02727908,0.71283276,0.00000000,0.07547564,1.16403707
-2.77638819,5.75143715,0.00765834,0.27470470,0.62826794,3.87434836,0.69125977,0.00000000,0.07264345,1.11000502
-2.77038519,5.51952791,0.00767243,0.26819431,0.61100418,3.72170965,0.67052358,0.00000000,0.06999539,1.05940860
-2.76438219,5.29500589,0.00764437,0.26111387,0.59347462,3.57072350,0.65078014,0.00000000,0.06755585,1.01286283
-2.75837919,5.07990271,0.00757422,0.25346725,0.57590360,3.42272433,0.63216363,0.00000000,0.06535095,0.97088842
-2.75237619,4.87608333,0.00746306,0.24527340,0.55850800,3.27900571,0.61478564,0.00000000,0.06340805,0.93390460
-2.74637319,4.68522389,0.00731291,0.23656658,0.54149415,3.14080441,0.59873435,0.00000000,0.06175517,0.90222419
-2.74037019,4.50879075,0.00712676,0.22739577,0.52505483,3.00928348,0.58407359,0.00000000,0.06042030,0.87605091
-2.73436718,4.34802111,0.00690844,0.21782354,0.50936624,2.88551470,0.57084204,0.00000000,0.05943061,0.85547908
-2.72836418,4.20390593,0.00666256,0.20792422,0.49458514,2.77046100,0.55905241,0.00000000,0.05881156,0.84049563
-2.72236118,4.07717565,0.00639438,0.19778156,0.48084613,2.66495950,0.54869083,0.00000000,0.05858595,0.83098431
-2.71635818,3.96828952,0.00610966,0.18748611,0.46825917,2.56970573,0.53971665,0.00000000,0.05877298,0.82673202
-2.71035518,3.87742919,0.00581448,0.17713217,0.45690746,2.48523990,0.53206263,0.00000000,0.05938725,0.82743708
-2.70435218,3.80449717,0.00551514,0.16681481,0.44684581,2.41193579,0.52563572,0.00000000,0.06043784,0.83271915
-2.69834917,3.74912060,0.00521791,0.15662683,0.43809960,2.34999295,0.52031858,0.00000000,0.06192746,0.84213055
-2.69234617,3.71066053,0.00492891,0.14665593,0.43066432,2.29943268,0.51597191,0.00000000,0.06385173,0.85516856
-2.68634317,3.68822688,0.00465395,0.13698224,0.42450599,2.26009808,0.51243743,0.00000000,0.06619858,0.87128840
-2.68034017,3.68069878,0.00439835,0.12767621,0.41956225,2.23165846,0.50954179,0.00000000,0.06894782,0.88991647
-2.67433717,3.68674973,0.00416689,0.11879703,0.41574429,2.21361795,0.50710109,0.00000000,0.07207102,0.91046340
-2.66833417,3.70487699,0.00396364,0.11039156,0.41293951,2.20532801,0.50492592,0.00000000,0.07553148,0.93233646
-2.66233117,3.73343421,0.00379196,0.10249385,0.41101484,2.20600356,0.50282685,0.00000000,0.07928458,0.95495110
-2.65632816,3.77066627,0.00365438,0.09512510,0.40982062,2.21474199,0.50062001,0.00000000,0.08327830,0.97774123
-2.65032516,3.81474509,0.00355267,0.08829427,0.40919492,2.23054436,0.49813268,0.00000000,0.08745403,1.00016791
-2.64432216,3.86380550,0.00348783,0.08199893,0.40896808,2.25233799,0.49520847,0.00000000,0.09174759,1.02172654
-2.63831916,3.91597990,0.00346013,0.07622658,0.40896744,2.27899964,0.49171205,0.00000000,0.09609055,1.04195221
-2.63231616,3.96943096,0.00346922,0.07095617,0.40902188,2.30937850,0.48753312,0.00000000,0.10041165,1.06042352
-2.62631316,4.02238163,0.00351423,0.06615983,0.40896627,2.34231826,0.48258947,0.00000000,0.10463842,1.07676485
-2.62031016,4.07314200,0.00359387,0.06180457,0.40864549,2.37667777,0.47682907,0.00000000,0.10869895,1.09064740
-2.61430715,4.12013270,0.00370664,0.05785405,0.40791807,2.41134980,0.47023107,0.00000000,0.11252371,1.10178924
-2.60830415,4.16190494,0.00385093,0.05427022,0.40665923,2.44527766,0.46280572,0.00000000,0.11604736,1.10995471
-2.60230115,4.19715729,0.00402525,0.05101478,0.40476345,2.47746966,0.45459333,0.00000000,0.11921055,1.11495348
-2.59629815,4.22474946,0.00422832,0.04805054,0.40214631,2.50701124,0.44566221,0.00000000,0.12196166,1.11663959
-2.59029515,4.24371342,0.00445931,0.04534239,0.39874583,2.53307520,0.43610594,0.00000000,0.12425832,1.11491065
-2.58429215,4.25326225,0.00471791,0.04285820,0.39452325,2.55492997,0.42603992,0.00000000,0.12606876,1.10970741
-2.57828914,4.25279693,0.00500449,0.04056936,0.38946318,2.57194630,0.41559749,0.00000000,0.12737295,1.10101372
-2.57228614,4.24191119,0.00532017,0.03845113,0.38357332,2.58360255,0.40492579,0.00000000,0.12816329,1.08885684
-2.56628314,4.22039449,0.00566685,0.03648281,0.37688372,2.58948878,0.39418148,0.00000000,0.12844511,1.07330799
-2.56028014,4.18823286,0.00604722,0.03464766,0.36944557,2.58930965,0.38352647,0.00000000,0.12823672,1.05448280
-2.55427714,4.14560740,0.00646468,0.03293273,0.36132969,2.58288618,0.37312379,0.00000000,0.12756900,1.03254163
-2.54827414,4.09288997,0.00692326,0.03132854,0.35262459,2.57015633,0.36313373,0.00000000,0.12648472,1.00768911
-2.54227114,4.03063568,0.00742740,0.02982866,0.34343433,2.55117411,0.35371019,0.00000000,0.12503737,0.98017285
-2.53626813,3.95957161,0.00798176,0.02842931,0.33387596,2.52610709,0.34499744,0.00000000,0.12328965,0.95028099
-2.53026513,3.88058169,0.00859092,0.02712880,0.32407682,2.49523208,0.33712715,0.00000000,0.12131163,0.91833827
-2.52426213,3.79468732,0.00925911,0.02592710,0.31417162,2.45892867,0.33021576,0.00000000,0.11917866,0.88470076
-2.51825913,3.70302403,0.00998986,0.02482531,0.30429928,2.41767073,0.32436223,0.00000000,0.11696903,0.84974898
-2.51225613,3.60681437,0.01078562,0.02382531,0.29459973,2.37201554,0.31964603,0.00000000,0.11476158,0.81387978
-2.50625313,3.50733793,0.01164749,0.02292931,0.28521070,2.32259093,0.31612557,0.00000000,0.11263321,0.77749715
-2.50025013,3.40589915,0.01257489,0.02213958,0.27626442,2.27008062,0.31383684,0.00000000,0.11065653,0.74100229
-2.49424712,3.30379446,0.01356528,0.02145818,0.26788461,2.21520819,0.31279259,0.00000000,0.10889761,0.70478345
-2.48824412,3.20227992,0.01461402,0.02088686,0.26018354,2.15872033,0.31298174,0.00000000,0.10741401,0.66920600
-2.48224112,3.10254111,0.01571424,0.02042698,0.25325952,2.10137011,0.31436945,0.00000000,0.10625315,0.63460330
-2.47623812,3.00566668,0.01685686,0.02007957,0.24719470,2.04390104,0.31689759,0.00000000,0.10545109,0.60126884
-2.47023512,2.91262715,0.01803068,0.01984548,0.24205339,1.98703285,0.32048590,0.00000000,0.10503172,0.56945009
-2.46423212,2.82426019,0.01922265,0.01972563,0.23788092,1.93144971,0.32503370,0.00000000,0.10500655,0.53934444
-2.45822911,2.74126341,0.02041815,0.01972136,0.23470306,1.87779180,0.33042231,0.00000000,0.10537488,0.51109750
-2.45222611,2.66419521,0.02160150,0.01983491,0.23252606,1.82665057,0.33651817,0.00000000,0.10612455,0.48480386
-2.44622311,2.59348405,0.02275645,0.02006994,0.23133728,1.77856830,0.34317649,0.00000000,0.10723312,0.46051028
-2.44022011,2.52944562,0.02386679,0.02043213,0.23110635,1.73404195,0.35024552,0.00000000,0.10866948,0.43822120
-2.43421711,2.47230745,0.02491700,0.02092985,0.23178693,1.69353123,0.35757130,0.00000000,0.11039578,0.41790627
-2.42821411,2.42223949,0.02589290,0.02157489,0.23331881,1.65747047,0.36500260,0.00000000,0.11236967,0.39950950
-2.42221111,2.37938939,0.02678227,0.02238307,0.23563046,1.62628366,0.37239609,0.00000000,0.11454667,0.38295961
-2.41620810,2.34392038,0.02757540,0.02337501,0.23864171,1.60040166,0.37962141,0.00000000,0.11688261,0.36818100
-2.41020510,2.31604987,0.02826558,0.02457665,0.24226671,1.58028062,0.38656601,0.00000000,0.11933614,0.35510485
-2.40420210,2.29608642,0.02884946,0.02601979,0.24641685,1.56642026,0.39313947,0.00000000,0.12187102,0.34367975
-2.39819910,2.28446310,0.02932720,0.02774240,0.25100366,1.55938070,0.39927720,0.00000000,0.12445832,0.33388145
-2.39219610,2.28176512,0.02970258,0.02978879,0.25594157,1.55979666,0.40494332,0.00000000,0.12707831,0.32572116
-2.38619310,2.28874981,0.02998279,0.03220955,0.26115040,1.56838757,0.41013256,0.00000000,0.12972204,0.31925213
-2.38019010,2.30635766,0.03017819,0.03506116,0.26655766,1.58596258,0.41487113,0.00000000,0.13239261,0.31457417
-2.37418709,2.33571298,0.03030182,0.03840536,0.27210043,1.61341947,0.41921646,0.00000000,0.13510596,0.31183594
-2.36818409,2.37811366,0.03036878,0.04230815,0.27772693,1.65173682,0.42325578,0.00000000,0.13789133,0.31123494
-2.36218109,2.43500957,0.03039556,0.04683845,0.28339765,1.70195887,0.42710366,0.00000000,0.14079128,0.31301514
-2.35617809,2.50796983,0.03039923,0.05206639,0.28908608,1.76517309,0.43089848,0.00000000,0.14386129,0.31746235
-2.35017509,2.59863955,0.03039663,0.05806131,0.29477905,1.84248055,0.43479799,0.00000000,0.14716893,0.32489745
-2.34417209,2.70868692,0.03040353,0.06488935,0.30047662,1.93495971,0.43897406,0.00000000,0.15079275,0.33566778
-2.33816908,2.83974232,0.03043391,0.07261081,0.30619160,2.04362457,0.44360683,0.00000000,0.15482065,0.35013671
-2.33216608,2.99333097,0.03049924,0.08127736,0.31194863,2.16937823,0.44887836,0.00000000,0.15934801,0.36867191
-2.32616308,3.17080144,0.03060800,0.09092897,0.31778288,2.31296362,0.45496602,0.00000000,0.16447553,0.39163239
-2.32016008,3.37325227,0.03076522,0.10159094,0.32373848,2.47491289,0.46203583,0.00000000,0.17030668,0.41935486
-2.31415708,3.60145924,0.03097231,0.11327096,0.32986653,2.65549778,0.47023591,0.00000000,0.17694496,0.45213943
-2.30815408,3.85580610,0.03122701,0.12595634,0.33622288,2.85468278,0.47969023,0.00000000,0.18449094,0.49023531
-2.30215108,4.13622138,0.03152358,0.13961164,0.34286573,3.07208357,0.49049288,0.00000000,0.19303914,0.53382661
-2.29614807,4.44212415,0.03185309,0.15417672,0.34985299,3.30693264,0.50270305,0.00000000,0.20267471,0.58301879
-2.29014507,4.77238112,0.03220393,0.16956546,0.35723961,3.55805443,0.51634094,0.00000000,0.21347014,0.63782607
-2.28414207,5.12527774,0.03256248,0.18566509,0.36507493,3.82385163,0.53138459,0.00000000,0.22548190,0.69816017
-2.27813907,5.49850501,0.03291377,0.20233647,0.37340008,4.10230420,0.54776803,0.00000000,0.23874714,0.76382094
-2.27213607,5.88916394,0.03324231,0.21941514,0.38224562,4.39098234,0.56538058,0.00000000,0.25328063,0.83448922
-2.26613307,6.29378854,0.03353291,0.23671337,0.39162941,4.68707381,0.58406769,0.00000000,0.26907188,0.90972232
-2.26013007,6.70838784,0.03377146,0.25402312,0.40155493,4.98742582,0.60363297,0.00000000,0.28608265,0.98895262
-2.25412706,7.12850677,0.03394569,0.27111985,0.41201004,5.28860077,0.62384183,0.00000000,0.30424493,1.07148956
-2.24812406,7.54930498,0.03404582,0.28776724,0.42296622,5.58694470,0.64442634,0.00000000,0.32345947,1.15652536
-2.24212106,7.96565177,0.03406510,0.30372243,0.43437847,5.87866660,0.66509131,0.00000000,0.34359502,1.24314456
-2.23611806,8.37223489,0.03400022,0.31874197,0.44618576,6.15992618,0.68552147,0.00000000,0.36448836,1.33033752
-2.23011506,8.76367992,0.03385156,0.33258798,0.45831206,6.42692725,0.70538948,0.00000000,0.38594517,1.41701776
-2.22411206,9.13467685,0.03362323,0.34503444,0.47066800,6.67601347,0.72436450,0.00000000,0.40774185,1.50204281
-2.21810905,9.48010944,0.03332306,0.35587345,0.48315293,6.90376300,0.74212106,0.00000000,0.42962837,1.58423829
-2.21210605,9.79518327,0.03296229,0.36492106,0.49565746,7.10707860,0.75834789,0.00000000,0.45133199,1.66242450
-2.20610305,10.07554787,0.03255524,0.37202262,0.50806625,7.28326960,0.77275641,0.00000000,0.47256211,1.73544475
-2.20010005,10.31740861,0.03211874,0.37705727,0.52026105,7.43012286,0.78508850,0.00000000,0.49301591,1.80219467
-2.19409705,10.51762431,0.03167152,0.37994158,0.53212363,7.54595973,0.79512339,0.00000000,0.51238479,1.86165141
-2.18809405,10.67378704,0.03123355,0.38063208,0.54353873,7.62967708,0.80268329,0.00000000,0.53036160,1.91290169
-2.18209105,10.78428129,0.03082521,0.37912658,0.55439675,7.68077079,0.80763768,0.00000000,0.54664813,1.95516769
-2.17608804,10.84832041,0.03046656,0.37546430,0.56459605,7.69934107,0.80990599,0.00000000,0.56096305,1.98782978
-2.17008504,10.86595930,0.03017657,0.36972481,0.57404485,7.68607970,0.80945885,0.00000000,0.57304976,2.01044519
-2.16408204,10.83808327,0.02997240,0.36202581,0.58266270,7.64223993,0.80631769,0.00000000,0.58268394,2.02276181
-2.15807904,10.76637385,0.02986870,0.35251979,0.59038141,7.56959072,0.80055290,0.00000000,0.58968068,2.02472676
-2.15207604,10.65325358,0.02987712,0.34138986,0.59714551,7.47035761,0.79228080,0.00000000,0.59390073,2.01648919
-2.14607304,10.50181232,0.03000584,0.32884479,0.60291238,7.34715277,0.78165945,0.00000000,0.59525574,1.99839743
-2.14007004,10.31571867,0.03025930,0.31511351,0.60765207,7.20289763,0.76888369,0.00000000,0.59371226,1.97099063
-2.13406703,10.09912029,0.03063808,0.30043932,0.61134690,7.04074120,0.75417968,0.00000000,0.58929423,1.93498521
-2.12806403,9.85653748,0.03113895,0.28507389,0.61399114,6.86397767,0.73779921,0.00000000,0.58208409,1.89125697
-2.12206103,9.59275441,0.03175510,0.26927145,0.61559069,6.67596640,0.72001405,0.00000000,0.57222211,1.84081947
-2.11605803,9.31271203,0.03247653,0.25328313,0.61616314,6.48005737,0.70111059,0.00000000,0.55990426,1.78479976
-2.11005503,9.02140678,0.03329065,0.23735189,0.61573808,6.27952462,0.68138503,0.00000000,0.54537850,1.72441236
-2.10405203,8.72379806,0.03418291,0.22170787,0.61435790,6.07750961,0.66113922,0.00000000,0.52893963,1.66093248
-2.09804902,8.42472731,0.03513768,0.20656452,0.61207894,5.87697589,0.64067718,0.00000000,0.51092303,1.59566949
-2.09204602,8.12885011,0.03613910,0.19211547,0.60897310,5.68067579,0.62030249,0.00000000,0.49169725,1.52994134
-2.08604302,7.84058232,0.03717202,0.17853208,0.60512967,5.49112904,0.60031629,0.00000000,0.47165596,1.46505065
-2.08004002,7.56406003,0.03822290,0.16596190,0.60065728,5.31061266,0.58101593,0.00000000,0.45120932,1.40226289
-2.07403702,7.30311233,0.03928068,0.15452769,0.59568570,5.14116091,0.56269405,0.00000000,0.43077513,1.34278705
-2.06803402,7.06124518,0.04033750,0.14432728,0.59036734,4.98457343,0.54563791,0.00000000,0.41076999,1.28775867
-2.06203102,6.84163407,0.04138928,0.13543385,0.58487799,4.84242949,0.53012871,0.00000000,0.39160066,1.23822530
-2.05602801,6.64712285,0.04243615,0.12789677,0.57941675,4.71610602,0.51644068,0.00000000,0.37365590,1.19513414
-2.05002501,6.48022562,0.04348254,0.12174284,0.57420475,4.60679696,0.50483985,0.00000000,0.35729878,1.15932151
-2.04402201,6.34312915,0.04453718,0.11697768,0.56948245,4.51553160,0.49558207,0.00000000,0.34285985,1.13150371
-2.03801901,6.23769322,0.04561266,0.11358743,0.56550557,4.44318985,0.48891043,0.00000000,0.33063095,1.11226915
-2.03201601,6.16544684,0.04672488,0.11154039,0.56253940,4.39051285,0.48505181,0.00000000,0.32086002,1.10207120
-2.02601301,6.12757920,0.04789222,0.11078875,0.56085170,4.35810757,0.48421264,0.00000000,0.31374669,1.10122184
-2.02001001,6.12492476,0.04913446,0.11127027,0.56070426,4.34644492,0.48657401,0.00000000,0.30943884,1.10988586
-2.01400700,6.15794288,0.05047166,0.11290983,0.56234356,4.35585129,0.49228617,0.00000000,0.30803012,1.12807595
-2.00800400,6.22669327,0.05192283,0.11562090,0.56599068,4.38649421,0.50146276,0.00000000,0.30955832,1.15564889
-2.00200100,6.33080917,0.05350466,0.11930705,0.57183114,4.43836327,0.51417502,0.00000000,0.31400480,1.19230320
-1.99599800,6.46947114,0.05523023,0.12386319,0.58000500,4.51124793,0.53044632,0.00000000,0.32129485,1.23757905
-1.98999500,6.64138420,0.05710793,0.12917705,0.59059794,4.60471433,0.55024738,0.00000000,0.33129907,1.29086075
-1.98399200,6.84476205,0.05914045,0.13513047,0.60363360,4.71808336,0.57349257,0.00000000,0.34383573,1.35138270
-1.97798899,7.07732130,0.06132407,0.14160090,0.61906801,4.85041219,0.60003760,0.00000000,0.35867431,1.41823918
-1.97198599,7.33628876,0.06364827,0.14846299,0.63678617,5.00048166,0.62967886,0.00000000,0.37553995,1.49039855
-1.96598299,7.61842411,0.06609555,0.15559024,0.65660137,5.16679135,0.66215475,0.00000000,0.39411907,1.56672194
-1.95997999,7.92005950,0.06864173,0.16285694,0.67825729,5.34756385,0.69714898,0.00000000,0.41406597,1.64598666
-1.95397699,8.23715657,0.07125643,0.17014010,0.70143294,5.54075937,0.73429600,0.00000000,0.43501024,1.72691372
-1.94797399,8.56538033,0.07390395,0.17732159,0.72575042,5.74410094,0.77318832,0.00000000,0.45656517,1.80819927
-1.94197099,8.90018831,0.07654437,0.18429029,0.75078514,5.95510996,0.81338568,0.00000000,0.47833657,1.88854875
-1.93596798,9.23693225,0.07913490,0.19094426,0.77607811,6.17115126,0.85442561,0.00000000,0.49993211,1.96671285
-1.92996498,9.57096865,0.08163127,0.19719274,0.80114989,6.38948605,0.89583511,0.00000000,0.52097072,2.04152383
-1.92396198,9.89777376,0.08398933,0.20295807,0.82551549,6.60733085,0.93714283,0.00000000,0.54109183,2.11193082
-1.91795898,10.21305833,0.08616650,0.20817725,0.84869964,6.82191993,0.97789141,0.00000000,0.55996418,2.17703240
-1.91195598,10.51287695,0.08812322,0.21280313,0.87025172,7.03056862,1.01764928,0.00000000,0.57729373,2.23610504
-1.90595298,10.79372710,0.08982424,0.21680517,0.88975970,7.23073492,1.05602152,0.00000000,0.59283052,2.28862607
-1.89994997,11.05263352,0.09123966,0.22016970,0.90686254,7.42007663,1.09265929,0.00000000,0.60637419,2.33428976
-1.89394697,11.28721411,0.09234571,0.22289960,0.92126047,7.59650187,1.12726739,0.00000000,0.61777781,2.37301579
-1.88794397,11.49572442,0.09312535,0.22501343,0.93272287,7.75821088,1.15960975,0.00000000,0.62695006,2.40494945
-1.88194097,11.67707917,0.09356840,0.22654408,0.94109339,7.90372761,1.18951258,0.00000000,0.63385553,2.43045333
-1.87593797,11.83084997,0.09367158,0.22753685,0.94629223,8.03192035,1.21686508,0.00000000,0.63851317,2.45009079
-1.86993497,11.95724003,0.09343814,0.22804720,0.94831565,8.14201080,1.24161791,0.00000000,0.64099309,2.46460170
-1.86393197,12.05703730,0.09287732,0.22813815,0.94723279,8.23357194,1.26377940,0.00000000,0.64141162,2.47487141
-1.85792896,12.13154892,0.09200366,0.22787749,0.94318015,8.30651533,1.28340978,0.00000000,0.63992520,2.48189415
-1.85192596,12.18252013,0.09083614,0.22733491,0.93635405,8.36106899,1.30061386,0.00000000,0.63672302,2.48673250
-1.84592296,12.21204184,0.08939725,0.22657917,0.92700145,8.39774730,1.31553238,0.00000000,0.63201903,2.49047423
-1.83991996,12.22245097,0.08771207,0.22567546,0.91540973,8.41731457,1.32833250,0.00000000,0.62604351,2.49418859
-1.83391696,12.21622792,0.08580737,0.22468300,0.90189575,8.42074429,1.33919786,0.00000000,0.61903456,2.49888345
-1.82791396,12.19589551,0.08371076,0.22365300,0.88679481,8.40917553,1.34831857,0.00000000,0.61122987,2.50546511
-1.82191096,12.16392307,0.08145002,0.22262705,0.87044972,8.38386864,1.35588153,0.00000000,0.60285910,2.51470209
-1.81590795,12.12263912,0.07905246,0.22163598,0.85320059,8.34616154,1.36206136,0.00000000,0.59413701,2.52719427
-1.80990495,12.07415545,0.07654444,0.22069919,0.83537543,8.29742816,1.36701233,0.00000000,0.58525769,2.54334840
-1.80390195,12.02030465,0.07395112,0.21982450,0.81728190,8.23904024,1.37086147,0.00000000,0.57638989,2.56336067
-1.79789895,11.96259255,0.07129617,0.21900839,0.79920039,8.17233331,1.37370308,0.00000000,0.56767363,2.58720685
-1.79189595,11.90216635,0.06860172,0.21823676,0.78137841,8.09857759,1.37559471,0.00000000,0.55921808,2.61464028
-1.78589295,11.83979861,0.06588832,0.21748594,0.76402641,8.01895438,1.37655486,0.00000000,0.55110063,2.64519755
-1.77988994,11.77588671,0.06317498,0.21672411,0.74731512,7.93453793,1.37656231,0.00000000,0.54336715,2.67821167
-1.77388694,11.71046692,0.06047923,0.21591290,0.73137406,7.84628312,1.37555717,0.00000000,0.53603332,2.71283211
-1.76788394,11.64324182,0.05781716,0.21500912,0.71629150,7.75501864,1.37344359,0.00000000,0.52908682,2.74805114
-1.76188094,11.57361953,0.05520354,0.21396672,0.70211552,7.66144546,1.37009399,0.00000000,0.52249031,2.78273544
-1.75587794,11.50076277,0.05265181,0.21273859,0.68885614,7.56614023,1.36535485,0.00000000,0.51618497,2.81566210
-1.74987494,11.42364595,0.05017405,0.21127853,0.67648848,7.46956312,1.35905366,0.00000000,0.51009453,2.84555771
-1.74387194,11.34111786,0.04778101,0.20954300,0.66495659,7.37206942,1.35100697,0.00000000,0.50412954,2.87113950
-1.73786893,11.25196787,0.04548197,0.20749281,0.65417815,7.27392433,1.34102919,0.00000000,0.49819175,2.89115712
-1.73186593,11.15499339,0.04328468,0.20509461,0.64404955,7.17532025,1.32894190,0.00000000,0.49217854,2.90443378
-1.72586293,11.04906611,0.04119525,0.20232225,0.63445150,7.07639570,1.31458325,0.00000000,0.48598723,2.90990548
-1.71985993,10.93319507,0.03921803,0.19915781,0.62525476,6.97725522,1.29781710,0.00000000,0.47951907,2.90665702
-1.71385693,10.80658445,0.03735554,0.19559245,0.61632607,6.87798943,1.27854160,0.00000000,0.47268305,2.89395369
-1.70785393,10.66868407,0.03560842,0.19162701,0.60753394,6.77869457,1.25669679,0.00000000,0.46539918,2.87126753
-1.70185093,10.51923123,0.03397541,0.18727226,0.59875421,6.67949071,1.23227088,0.00000000,0.45760141,2.83829723
-1.69584792,10.35828238,0.03245341,0.18254896,0.58987520,6.58053821,1.20530495,0.00000000,0.44923990,2.79498121
-1.68984492,10.18623366,0.03103762,0.17748758,0.58080242,6.48205160,1.17589588,0.00000000,0.44028286,2.74150305
-1.68384192,10.00382984,0.02972164,0.17212779,0.57146240,6.38431068,1.14419728,0.00000000,0.43071769,2.67828950
-1.67783892,9.81216119,0.02849779,0.16651768,0.56180596,6.28766821,1.11041841,0.00000000,0.42055150,2.60600086
-1.67183592,9.61264863,0.02735732,0.16071276,0.55181040,6.19255416,1.07482112,0.00000000,0.40981112,2.52551414
-1.66583292,9.40701752,0.02629082,0.15477476,0.54148085,6.09947597,1.03771486,0.00000000,0.39854231,2.43789974
-1.65982991,9.19726111,0.02528849,0.14877027,0.53085060,6.00901506,0.99945002,0.00000000,0.38680862,2.34439238
-1.65382691,8.98559473,0.02434061,0.14276923,0.51998040,5.92181932,0.96040984,0.00000000,0.37468948,2.24635742
-1.64782391,8.77440214,0.02343785,0.13684336,0.50895690,5.83859177,0.92100119,0.00000000,0.36227800,2.14525380
-1.64182091,8.56617593,0.02257165,0.13106450,0.49789009,5.76007554,0.88164461,0.00000000,0.34967830,2.04259489
