energy_ev,total_up,P_s_up,P_p_up,Se_s_up,Se_p_up,Zn_p_up,Zn_d_up
-4.30115058,2.09656623,0.15426189,0.24187212,0.13864648,0.83679650,0.93208943,0.12661664
-4.29514757,2.07794379,0.15236365,0.23315227,0.13985462,0.83938896,0.92164377,0.12434207
-4.28914457,2.05354723,0.15032405,0.22418686,0.14054122,0.83879416,0.90795084,0.12185472
-4.28314157,2.02374637,0.14814381,0.21514572,0.14072814,0.83501384,0.89121581,0.11917515
-4.27713857,1.98894980,0.14581611,0.20619888,0.14044588,0.82808047,0.87167688,0.11632314
-4.27113557,1.94960054,0.14332767,0.19751383,0.13973310,0.81805704,0.84960043,0.11331773
-4.26513257,1.90617306,0.14066031,0.18925307,0.13863576,0.80503711,0.82527678,0.11017744
-4.25912956,1.85917132,0.13779275,0.18157197,0.13720630,0.78914497,0.79901645,0.10692055
-4.25312656,1.80912774,0.13470268,0.17461687,0.13550243,0.77053599,0.77114725,0.10356548
-4.24712356,1.75660264,0.13136880,0.16852361,0.13358586,0.74939680,0.74201209,0.10013118
-4.24112056,1.70218378,0.12777292,0.16341632,0.13152076,0.72594539,0.71196756,0.09663747
-4.23511756,1.64648553,0.12390180,0.15940650,0.12937215,0.70043078,0.68138316,0.09310533
-4.22911456,1.59014719,0.11974875,0.15659251,0.12720405,0.67313211,0.65064096,0.08955717
-4.22311156,1.53383025,0.11531484,0.15505923,0.12507764,0.64435711,0.62013562,0.08601685
-4.21710855,1.47821430,0.11060973,0.15487805,0.12304928,0.61443970,0.59027446,0.08250965
-4.21110555,1.42399149,0.10565196,0.15610714,0.12116870,0.58373674,0.56147737,0.07906208
-4.20510255,1.37185950,0.10046884,0.15879190,0.11947716,0.55262389,0.53417638,0.07570155
-4.19909955,1.32251337,0.09509584,0.16296564,0.11800593,0.52149064,0.50881470,0.07245590
-4.19309655,1.27663624,0.08957559,0.16865050,0.11677503,0.49073465,0.48584496,0.06935289
-4.18709355,1.23488945,0.08395659,0.17585839,0.11579228,0.46075545,0.46572657,0.06641956
-4.18109055,1.19790232,0.07829155,0.18459215,0.11505287,0.43194780,0.44892204,0.06368162
-4.17508754,1.16626197,0.07263575,0.19484665,0.11453939,0.40469477,0.43589214,0.06116284
-4.16908454,1.14050342,0.06704513,0.20660983,0.11422231,0.37936085,0.42708984,0.05888444
-4.16308154,1.12110025,0.06157457,0.21986357,0.11406114,0.35628516,0.42295286,0.05686463
-4.15707854,1.10845596,0.05627618,0.23458431,0.11400588,0.33577502,0.42389508,0.05511814
-4.15107554,1.10289602,0.05119781,0.25074321,0.11399907,0.31809990,0.43029648,0.05365595
-4.14507254,1.10466052,0.04638183,0.26830592,0.11397814,0.30348597,0.44249207,0.05248505
-4.13906953,1.11389748,0.04186406,0.28723168,0.11387796,0.29211122,0.46075968,0.05160832
-4.13306653,1.13065657,0.03767314,0.30747185,0.11363363,0.28410130,0.48530712,0.05102450
-4.12706353,1.15488320,0.03383012,0.32896781,0.11318321,0.27952604,0.51625887,0.05072825
-4.12106053,1.18641297,0.03034831,0.35164828,0.11247030,0.27839678,0.55364287,0.05071021
-4.11505753,1.22496656,0.02723348,0.37542616,0.11144641,0.28066450,0.59737795,0.05095720
-4.10905453,1.27014530,0.02448418,0.40019511,0.11007297,0.28621884,0.64726254,0.05145232
-4.10305153,1.32142770,0.02209235,0.42582605,0.10832283,0.29488818,0.70296537,0.05217516
-4.09704852,1.37816757,0.02004397,0.45216386,0.10618130,0.30644065,0.76401886,0.05310201
-4.09104552,1.43959416,0.01831992,0.47902464,0.10364656,0.32058652,0.82981606,0.05420607
-4.08504252,1.50481512,0.01689684,0.50619377,0.10072957,0.33698168,0.89961160,0.05545771
-4.07903952,1.57282278,0.01574800,0.53342521,0.09745339,0.35523270,0.97252740,0.05682477
-4.07303652,1.64250447,0.01484426,0.56044216,0.09385204,0.37490317,1.04756334,0.05827287
-4.06703352,1.71265714,0.01415487,0.58693939,0.08996892,0.39552156,1.12361322,0.05976589
-4.06103052,1.78200665,0.01364836,0.61258736,0.08585497,0.41659048,1.19948571,0.06126642
-4.05502751,1.84923153,0.01329325,0.63703802,0.08156650,0.43759714,1.27393002,0.06273636
-4.04902451,1.91299087,0.01305878,0.65993237,0.07716304,0.45802489,1.34566565,0.06413762
-4.04302151,1.97195569,0.01291548,0.68090944,0.07270511,0.47736546,1.41341507,0.06543281
-4.03701851,2.02484270,0.01283576,0.69961630,0.06825212,0.49513157,1.47593836,0.06658608
-4.03101551,2.07044924,0.01279429,0.71571879,0.06386045,0.51086954,1.53206829,0.06756393
-4.02501251,2.10768782,0.01276844,0.72891240,0.05958182,0.52417123,1.58074434,0.06833606
-4.01900950,2.13561885,0.01273850,0.73893270,0.05546189,0.53468508,1.62104426,0.06887613
-4.01300650,2.15347975,0.01268794,0.74556489,0.05153928,0.54212563,1.65221156,0.06916250
-4.00700350,2.16070919,0.01260352,0.74865179,0.04784492,0.54628102,1.67367780,0.06917880
-4.00100050,2.15696502,0.01247535,0.74809996,0.04440171,0.54701842,1.68507853,0.06891439
-3.99499750,2.14213498,0.01229691,0.74388362,0.04122451,0.54428679,1.68626215,0.06836462
-3.98899450,2.11633968,0.01206497,0.73604592,0.03832048,0.53811712,1.67729135,0.06753094
-3.98299150,2.07992760,0.01177952,0.72469788,0.03568960,0.52861999,1.65843724,0.06642077
-3.97698849,2.03346246,0.01144356,0.71001469,0.03332537,0.51598064,1.63016631,0.06504719
-3.97098549,1.97770366,0.01106301,0.69222982,0.03121577,0.50045187,1.59312134,0.06342852
-3.96498249,1.91358089,0.01064644,0.67162725,0.02934419,0.48234501,1.54809701,0.06158768
-3.95897949,1.84216428,0.01020497,0.64853220,0.02769049,0.46201955,1.49601176,0.05955150
-3.95297649,1.76463165,0.00975204,0.62330089,0.02623206,0.43987185,1.43787723,0.05734994
-3.94697349,1.68223469,0.00930331,0.59630990,0.02494485,0.41632352,1.37476677,0.05501531
-3.94097049,1.59626552,0.00887653,0.56794569,0.02380433,0.39181001,1.30778466,0.05258150
-3.93496748,1.50802533,0.00849148,0.53859462,0.02278642,0.36676987,1.23803718,0.05008329
-3.92896448,1.41879638,0.00816998,0.50863416,0.02186826,0.34163509,1.16660677,0.04755572
-3.92296148,1.32981833,0.00793593,0.47842534,0.02102892,0.31682296,1.09453024,0.04503360
-3.91695848,1.24226969,0.00781539,0.44830686,0.02025000,0.29272949,1.02278141,0.04255114
-3.91095548,1.15725455,0.00783669,0.41859091,0.01951604,0.26972474,0.95225867,0.04014175
-3.90495248,1.07579467,0.00803057,0.38956064,0.01881490,0.24814976,0.88377733,0.03783787
-3.89894947,0.99882646,0.00843030,0.36146934,0.01813793,0.22831530,0.81806636,0.03567098
-3.89294647,0.92720211,0.00907178,0.33454089,0.01748009,0.21050189,0.75576922,0.03367168
-3.88694347,0.86169409,0.00999354,0.30897148,0.01683995,0.19496102,0.69744779,0.03186977
-3.88094047,0.80300170,0.01123666,0.28493218,0.01621952,0.18191712,0.64358869,0.03029436
-3.87493747,0.75175883,0.01284455,0.26257194,0.01562407,0.17156986,0.59461108,0.02897399
-3.86893447,0.70854138,0.01486257,0.24202095,0.01506179,0.16409651,0.55087496,0.02793663
-3.86293147,0.67387361,0.01733740,0.22339379,0.01454345,0.15965378,0.51268921,0.02720960
-3.85692846,0.64823222,0.02031625,0.20679231,0.01408192,0.15837902,0.48031844,0.02681941
-3.85092546,0.63204754,0.02384577,0.19230788,0.01369164,0.16039037,0.45398832,0.02679138
-3.84492246,0.62570122,0.02797076,0.18002290,0.01338814,0.16578572,0.43388860,0.02714923
-3.83891946,0.62952022,0.03273264,0.17001148,0.01318737,0.17464044,0.42017379,0.02791437
-3.83291646,0.64376707,0.03816767,0.16233917,0.01310515,0.18700374,0.41296135,0.02910523
-3.82691346,0.66862676,0.04430505,0.15706182,0.01315653,0.20289404,0.41232739,0.03073633
-3.82091046,0.70419071,0.05116491,0.15422350,0.01335519,0.22229324,0.41830027,0.03281735
-3.81490745,0.75043869,0.05875620,0.15385382,0.01371280,0.24514056,0.43085244,0.03535210
-3.80890445,0.80721969,0.06707474,0.15596448,0.01423851,0.27132601,0.44989112,0.03833760
-3.80290145,0.87423296,0.07610129,0.16054552,0.01493840,0.30068423,0.47524839,0.04176305
-3.79689845,0.95101029,0.08579997,0.16756129,0.01581497,0.33298901,0.50667156,0.04560912
-3.79089545,1.03690118,0.09611698,0.17694651,0.01686684,0.36794902,0.54381445,0.04984719
-3.78489245,1.13106189,0.10697979,0.18860255,0.01808836,0.40520536,0.58623043,0.05443900
-3.77888944,1.23244976,0.11829692,0.20239430,0.01946945,0.44433113,0.63336793,0.05933649
-3.77288644,1.33982383,0.12995825,0.21814778,0.02099556,0.48483364,0.68456907,0.06448195
-3.76688344,1.45175255,0.14183606,0.23564888,0.02264765,0.52615925,0.73907195,0.06980854
-3.76088044,1.56662906,0.15378681,0.25464322,0.02440247,0.56770112,0.79601704,0.07524114
-3.75487744,1.68269437,0.16565357,0.27483753,0.02623285,0.60880977,0.85445780,0.08069763
-3.74887444,1.79806809,0.17726908,0.29590248,0.02810819,0.64880625,0.91337558,0.08609043
-3.74287144,1.91078623,0.18845946,0.31747719,0.02999514,0.68699761,0.97169861,0.09132838
-3.73686843,2.01884501,0.19904840,0.33917522,0.03185830,0.72269412,1.02832453,0.09631890
-3.73086543,2.12024944,0.20886163,0.36059209,0.03366112,0.75522769,1.08214596,0.10097032
-3.72486243,2.21306485,0.21773170,0.38131413,0.03536686,0.78397071,1.13207817,0.10519427
-3.71885943,2.29546959,0.22550268,0.40092829,0.03693956,0.80835458,1.17708776,0.10890821
-3.71285643,2.36580684,0.23203473,0.41903276,0.03834505,0.82788705,1.21622147,0.11203774
-3.70685343,2.42263323,0.23720834,0.43524787,0.03955202,0.84216772,1.24863365,0.11451883
-3.70085043,2.46476248,0.24092807,0.44922696,0.04053287,0.85090089,1.27361144,0.11629974
-3.69484742,2.49130190,0.24312554,0.46066666,0.04126457,0.85390517,1.29059644,0.11734259
-3.68884442,2.50168026,0.24376169,0.46931624,0.04172939,0.85111941,1.29920192,0.11762454
-3.68284142,2.49566583,0.24282812,0.47498557,0.04191538,0.84260474,1.29922477,0.11713850
-3.67683842,2.47337352,0.24034746,0.47755131,0.04181675,0.82854245,1.29065165,0.11589326
-3.67083542,2.43526110,0.23637278,0.47696107,0.04143396,0.80922795,1.27365902,0.11391321
-3.66483242,2.38211438,0.23098608,0.47323530,0.04077368,0.78506107,1.24860703,0.11123753
-3.65882941,2.31502215,0.22429587,0.46646680,0.03984847,0.75653310,1.21602752,0.10791889
-3.65282641,2.23534190,0.21643396,0.45681796,0.03867633,0.72421116,1.17660678,0.10402180
-3.64682341,2.14465788,0.20755168,0.44451561,0.03728003,0.68872062,1.13116358,0.09962057
-3.64082041,2.04473315,0.19781556,0.42984398,0.03568632,0.65072643,1.08062368,0.09479709
-3.63481741,1.93745778,0.18740268,0.41313578,0.03392503,0.61091380,1.02599174,0.08963844
-3.62881441,1.82479503,0.17649591,0.39476198,0.03202812,0.56996949,0.96832173,0.08423435
-3.62281141,1.70872775,0.16527922,0.37512063,0.03002870,0.52856389,0.90868723,0.07867489
-3.61680840,1.59120686,0.15393308,0.35462505,0.02796003,0.48733485,0.84815234,0.07304808
-3.61080540,1.47410354,0.14263032,0.33369207,0.02585464,0.44687362,0.78774456,0.06743783
-3.60480240,1.35916666,0.13153234,0.31273049,0.02374348,0.40771322,0.72843025,0.06192208
-3.59879940,1.24798653,0.12078594,0.29213032,0.02165524,0.37031951,0.67109339,0.05657129
-3.59279640,1.14196572,0.11052078,0.27225306,0.01961572,0.33508497,0.61651817,0.05144721
-3.58679340,1.04229732,0.10084739,0.25342323,0.01764745,0.30232522,0.56537560,0.04660205
-3.58079040,0.94995073,0.09185597,0.23592154,0.01576935,0.27227811,0.51821434,0.04207799
-3.57478739,0.86566478,0.08361572,0.21997951,0.01399664,0.24510501,0.47545553,0.03790698
-3.56878439,0.78994769,0.07617484,0.20577597,0.01234080,0.22089421,0.43739152,0.03411092
-3.56278139,0.72308319,0.06956107,0.19343509,0.01080971,0.19966587,0.40418817,0.03070202
-3.55677839,0.66514201,0.06378266,0.18302611,0.00940787,0.18137832,0.37589022,0.02768345
-3.55077539,0.61599796,0.05882986,0.17456460,0.00813672,0.16593534,0.35242938,0.02505016
-3.54477239,0.57534754,0.05467659,0.16801511,0.00699497,0.15319396,0.33363466,0.02278985
-3.53876938,0.54273252,0.05128257,0.16329501,0.00597908,0.14297270,0.31924444,0.02088397
-3.53276638,0.51756431,0.04859543,0.16027948,0.00508360,0.13505986,0.30891991,0.01930889
-3.52676338,0.49914974,0.04655313,0.15880735,0.00430171,0.12922173,0.30225946,0.01803696
-3.52076038,0.48671738,0.04508636,0.15868762,0.00362554,0.12521049,0.29881358,0.01703768
-3.51475738,0.47944384,0.04412092,0.15970657,0.00304663,0.12277181,0.29810010,0.01627877
-3.50875438,0.47647968,0.04358018,0.16163514,0.00255625,0.12165188,0.29961929,0.01572718
-3.50275138,0.47697429,0.04338735,0.16423650,0.00214578,0.12160402,0.30286872,0.01535006
-3.49674837,0.48009948,0.04346769,0.16727355,0.00180689,0.12239459,0.30735738,0.01511563
-3.49074537,0.48507129,0.04375057,0.17051625,0.00153189,0.12380828,0.31261910,0.01499396
-3.48474237,0.49116974,0.04417132,0.17374847,0.00131382,0.12565277,0.31822469,0.01495767
-3.47873937,0.49775611,0.04467286,0.17677432,0.00114669,0.12776259,0.32379280,0.01498243
-3.47273637,0.50428746,0.04520709,0.17942374,0.00102555,0.13000213,0.32899917,0.01504750
-3.46673337,0.51032808,0.04573599,0.18155710,0.00094662,0.13226788,0.33358398,0.01513603
-3.46073037,0.51555761,0.04623238,0.18306896,0.00090734,0.13448975,0.33735716,0.01523525
-3.45472736,0.51977569,0.04668046,0.18389046,0.00090645,0.13663131,0.34020159,0.01533663
-3.44872436,0.52290283,0.04707582,0.18399076,0.00094397,0.13868922,0.34207388,0.01543578
-3.44272136,0.52497782,0.04742534,0.18337705,0.00102129,0.14069151,0.34300289,0.01553238
-3.43671836,0.52615133,0.04774652,0.18209351,0.00114112,0.14269499,0.34308589,0.01562988
-3.43071536,0.52667632,0.04806664,0.18021902,0.00130750,0.14478171,0.34248266,0.01573512
-3.42471236,0.52689532,0.04842155,0.17786386,0.00152575,0.14705460,0.34140750,0.01585794
-3.41870935,0.52722517,0.04885421,0.17516553,0.00180245,0.14963247,0.34011973,0.01601055
-3.41270635,0.52813976,0.04941299,0.17228381,0.00214531,0.15264454,0.33891283,0.01620703
-3.40670335,0.53015153,0.05014984,0.16939533,0.00256307,0.15622463,0.33810290,0.01646261
-3.40070035,0.53379239,0.05111832,0.16668786,0.00306534,0.16050546,0.33801672,0.01679306
-3.39469735,0.53959495,0.05237164,0.16435458,0.00366242,0.16561306,0.33898018,0.01721403
-3.38869435,0.54807491,0.05396066,0.16258857,0.00436500,0.17166187,0.34130743,0.01774041
-3.38269135,0.55971536,0.05593210,0.16157766,0.00518388,0.17875058,0.34529142,0.01838581
-3.37668834,0.57495379,0.05832687,0.16150003,0.00612963,0.18695907,0.35119628,0.01916206
-3.37068534,0.59417242,0.06117860,0.16252058,0.00721214,0.19634665,0.35925189,0.02007883
-3.36468234,0.61769241,0.06451257,0.16478827,0.00844023,0.20695182,0.36965106,0.02114338
-3.35867934,0.64577225,0.06834489,0.16843447,0.00982111,0.21879355,0.38254942,0.02236043
-3.35267634,0.67861040,0.07268207,0.17357251,0.01135991,0.23187426,0.39806815,0.02373220
-3.34667334,0.71635221,0.07752102,0.18029814,0.01305917,0.24618430,0.41629934,0.02525853
-3.34067034,0.75910068,0.08284938,0.18869110,0.01491834,0.26170778,0.43731380,0.02693717
-3.33466733,0.80693043,0.08864626,0.19881748,0.01693341,0.27842962,0.46117094,0.02876424
-3.32866433,0.85990417,0.09488328,0.21073276,0.01909644,0.29634323,0.48792992,0.03073465
-3.32266133,0.91809052,0.10152594,0.22448529,0.02139537,0.31545862,0.51766162,0.03284273
-3.31665833,0.98158189,0.10853513,0.24011986,0.02381383,0.33581015,0.55046030,0.03508282
-3.31065533,1.05051121,0.11586886,0.25768115,0.02633114,0.35746361,0.58645435,0.03744986
-3.30465233,1.12506588,0.12348397,0.27721668,0.02892243,0.38052174,0.62581481,0.03993994
-3.29864932,1.20549750,0.13133778,0.29877892,0.03155899,0.40512789,0.66876104,0.04255081
-3.29264632,1.29212612,0.13938962,0.32242626,0.03420873,0.43146697,0.71556243,0.04528213
-3.28664332,1.38533767,0.14760205,0.34822260,0.03683686,0.45976352,0.76653559,0.04813569
-3.28064032,1.48557372,0.15594176,0.37623525,0.03940662,0.49027626,0.82203630,0.05111536
-3.27463732,1.59331294,0.16438006,0.40653117,0.04188027,0.52328922,0.88244605,0.05422676
-3.26863432,1.70904421,0.17289281,0.43917124,0.04422007,0.55909923,0.94815312,0.05747685
-3.26263132,1.83323174,0.18145997,0.47420295,0.04638937,0.59800016,1.01952850,0.06087309
-3.25662831,1.96627305,0.19006451,0.51165146,0.04835363,0.64026421,1.09689743,0.06442258
-3.25062531,2.10845150,0.19869097,0.55150948,0.05008152,0.68612112,1.18050752,0.06813082
-3.24462231,2.25988532,0.20732354,0.59372634,0.05154582,0.73573594,1.27049493,0.07200054
-3.23861931,2.42047559,0.21594390,0.63819698,0.05272426,0.78918669,1.36685015,0.07603030
-3.23261631,2.58985627,0.22452882,0.68475130,0.05360014,0.84644290,1.46938556,0.08021317
-3.22661331,2.76734936,0.23304786,0.73314477,0.05416281,0.90734642,1.57770644,0.08453549
-3.22061031,2.95192834,0.24146115,0.78305100,0.05440788,0.97159588,1.69118787,0.08897581
-3.21460730,3.14219318,0.24971756,0.83405695,0.05433720,1.03873571,1.80895920,0.09350405
-3.20860430,3.33635952,0.25775334,0.88566149,0.05395867,1.10815126,1.92989789,0.09808108
-3.20260130,3.53226448,0.26549145,0.93727786,0.05328582,1.17907040,2.05263426,0.10265862
-3.19659830,3.72739041,0.27284166,0.98824031,0.05233714,1.25057250,2.17556769,0.10717961
-3.19059530,3.91890739,0.27970152,1.03781519,0.05113536,1.32160482,2.29689494,0.11157913
-3.18459230,4.10373405,0.28595826,1.08521627,0.04970658,1.39100614,2.41465004,0.11578570
-3.17858929,4.27861529,0.29149144,1.12962410,0.04807936,1.45753707,2.52675482,0.11972306
-3.17258629,4.44021451,0.29617658,1.17020867,0.04628371,1.51991601,2.63107855,0.12331241
-3.16658329,4.58521689,0.29988924,1.20615473,0.04435029,1.57685948,2.72550429,0.12647484
-3.16058029,4.71043943,0.30250978,1.23668849,0.04230946,1.62712500,2.80799938,0.12913405
-3.15457729,4.81294305,0.30392815,1.26110477,0.04019059,1.66955483,2.87668690,0.13121917
-3.14857429,4.89014145,0.30404888,1.27879318,0.03802146,1.70311851,2.92991493,0.13266745
-3.14257129,4.93990165,0.30279568,1.28926216,0.03582772,1.72695214,2.96632018,0.13342685
-3.13656828,4.96063100,0.30011555,1.29215957,0.03363262,1.74039259,2.98488311,0.13345826
-3.13056528,4.95134664,0.29598214,1.28728885,0.03145675,1.74300497,2.98497159,0.13273735
-3.12456228,4.91172343,0.29039818,1.27461986,0.02931805,1.73460198,2.96637113,0.13125581
-3.11855928,4.84211818,0.28339677,1.25429378,0.02723177,1.71525415,2.92929988,0.12902211
-3.11255628,4.74356867,0.27504152,1.22662177,0.02521069,1.68529062,2.87440795,0.12606153
-3.10655328,4.61776740,0.26542541,1.19207747,0.02326527,1.64529015,2.80276069,0.12241559
-3.10055028,4.46701146,0.25466859,1.15128353,0.02140391,1.59606318,2.71580698,0.11814087
-3.09454727,4.29413069,0.24291503,1.10499288,0.01963322,1.53862547,2.61533390,0.11330726
-3.08854427,4.10239776,0.23032830,1.05406568,0.01795831,1.47416481,2.50340999,0.10799580
-3.08254127,3.89542422,0.21708664,0.99944278,0.01638298,1.40400225,2.38231957,0.10229603
-3.07653827,3.67704729,0.20337763,0.94211712,0.01491000,1.32954970,2.25449121,0.09630325
-3.07053527,3.45121250,0.18939258,0.88310417,0.01354124,1.25226559,2.12242331,0.09011557
-3.06453227,3.22185688,0.17532099,0.82341267,0.01227784,1.17361071,1.98860990,0.08383099
-3.05852926,2.99279763,0.16134534,0.76401680,0.01112030,1.09500562,1.85546949,0.07754467
-3.05252626,2.76763013,0.14763631,0.70583089,0.01006851,1.01779160,1.72527960,0.07134632
-3.04652326,2.54963893,0.13434870,0.64968732,0.00912182,0.94319601,1.60011903,0.06531808
-3.04052026,2.34172407,0.12161817,0.59631840,0.00827898,0.87230348,1.48181949,0.05953268
-3.03451726,2.14634462,0.10955879,0.54634251,0.00753819,0.80603334,1.37192784,0.05405205
-3.02851426,1.96548014,0.09826160,0.50025475,0.00689698,0.74512372,1.27167937,0.04892645
-3.02251126,1.80061007,0.08779396,0.45842206,0.00635228,0.69012254,1.18198232,0.04419399
-3.01650825,1.65271027,0.07819978,0.42108252,0.00590032,0.64138495,1.10341334,0.03988059
-3.01050525,1.52226538,0.06950059,0.38834868,0.00553663,0.59907697,1.03622296,0.03600039
-3.00450225,1.40929517,0.06169709,0.36021418,0.00525611,0.56318462,0.98035046,0.03255642
-2.99849925,1.31339261,0.05477134,0.33656340,0.00505297,0.53352781,0.93544655,0.02954158
-2.99249625,1.23377154,0.04868930,0.31718334,0.00492086,0.50977825,0.90090287,0.02693989
-2.98649325,1.16932133,0.04340355,0.30177737,0.00485292,0.49148033,0.87588675,0.02472777
-2.98049025,1.11866645,0.03885619,0.28998000,0.00484191,0.47807436,0.85937992,0.02287551
-2.97448724,1.08022851,0.03498174,0.28137252,0.00488038,0.46892104,0.85021982,0.02134878
-2.96848424,1.05228895,0.03170983,0.27549862,0.00496080,0.46332670,0.84714229,0.02011000
-2.96248124,1.03305063,0.02896785,0.27187994,0.00507581,0.46056827,0.84882434,0.01911981
-2.95647824,1.02069653,0.02668324,0.27003090,0.00521843,0.45991754,0.85392606,0.01833830
-2.95047524,1.01344463,0.02478553,0.26947263,0.00538236,0.46066403,0.86113051,0.01772621
-2.94447224,1.00959761,0.02320804,0.26974573,0.00556222,0.46213602,0.86918084,0.01724596
-2.93846923,1.00758660,0.02188926,0.27042158,0.00575387,0.46371922,0.87691369,0.01686252
-2.93246623,1.00600844,0.02077391,0.27111209,0.00595472,0.46487286,0.88328837,0.01654410
-2.92646323,1.00365575,0.01981367,0.27147772,0.00616407,0.46514275,0.88741099,0.01626273
-2.92046023,0.99953973,0.01896759,0.27123361,0.00638335,0.46417135,0.88855334,0.01599462
-2.91445723,0.99290548,0.01820230,0.27015395,0.00661650,0.46170440,0.88616607,0.01572040
-2.90845423,0.98323977,0.01749194,0.26807434,0.00687022,0.45759446,0.87988593,0.01542521
-2.90245123,0.97027170,0.01681788,0.26489234,0.00715417,0.45180102,0.86953731,0.01509868
-2.89644822,0.95396631,0.01616830,0.26056621,0.00748121,0.44438761,0.85512795,0.01473469
-2.89044522,0.93451185,0.01553764,0.25511196,0.00786753,0.43551593,0.83683937,0.01433117
-2.88444222,0.91230124,0.01492594,0.24859888,0.00833266,0.42543723,0.81501232,0.01388970
-2.87843922,0.88790841,0.01433808,0.24114377,0.00889945,0.41448147,0.79012804,0.01341507
-2.87243622,0.86206043,0.01378302,0.23290398,0.00959392,0.40304434,0.76278589,0.01291479
-2.86643322,0.83560628,0.01327301,0.22406972,0.01044498,0.39157279,0.73367830,0.01239859
-2.86043022,0.80948316,0.01282274,0.21485568,0.01148397,0.38054924,0.70356391,0.01187779
-2.85442721,0.78468132,0.01244858,0.20549243,0.01274411,0.37047515,0.67323966,0.01136482
-2.84842421,0.76220838,0.01216777,0.19621774,0.01425977,0.36185415,0.64351293,0.01087263
-2.84242121,0.74305386,0.01199766,0.18726817,0.01606553,0.35517524,0.61517444,0.01041415
-2.83641821,0.72815504,0.01195504,0.17887106,0.01819514,0.35089646,0.58897265,0.01000182
-2.83041521,0.71836470,0.01205538,0.17123727,0.02068029,0.34942928,0.56559048,0.00964711
-2.82441221,0.71442157,0.01231227,0.16455478,0.02354926,0.35112427,0.54562481,0.00936014
-2.81840920,0.71692416,0.01273681,0.15898318,0.02682549,0.35625815,0.52956923,0.00914933
-2.81240620,0.72630853,0.01333704,0.15464942,0.03052608,0.36502265,0.51780053,0.00902112
-2.80640320,0.74283051,0.01411752,0.15164463,0.03466031,0.37751546,0.51056889,0.00897976
-2.80040020,0.76655283,0.01507891,0.15002219,0.03922817,0.39373353,0.50799222,0.00902718
-2.79439720,0.79733765,0.01621764,0.14979701,0.04421912,0.41356889,0.51005444,0.00916288
-2.78839420,0.83484458,0.01752569,0.15094599,0.04961093,0.43680738,0.51660778,0.00938395
-2.78239120,0.87853463,0.01899047,0.15340962,0.05536895,0.46313027,0.52737881,0.00968515
-2.77638819,0.92768000,0.02059484,0.15709469,0.06144557,0.49211894,0.54197819,0.01005901
-2.77038519,0.98137974,0.02231720,0.16187784,0.06778028,0.52326276,0.55991360,0.01049604
-2.76438219,1.03858113,0.02413179,0.16761008,0.07430006,0.55596999,0.58060560,0.01098500
-2.75837919,1.09810622,0.02600910,0.17412191,0.08092030,0.58958157,0.60340593,0.01151316
-2.75237619,1.15868313,0.02791643,0.18122902,0.08754634,0.62338761,0.62761775,0.01206671
-2.74637319,1.21898113,0.02981862,0.18873838,0.09407536,0.65664609,0.65251717,0.01263110
-2.74037019,1.27764873,0.03167884,0.19645438,0.10039881,0.68860335,0.67737547,0.01319148
-2.73436718,1.33335337,0.03345955,0.20418515,0.10640527,0.71851560,0.70148128,0.01373314
-2.72836418,1.38482157,0.03512350,0.21174844,0.11198352,0.74567099,0.72416208,0.01424189
-2.72236118,1.43087810,0.03663480,0.21897729,0.11702583,0.76941120,0.74480429,0.01470452
-2.71635818,1.47048263,0.03795994,0.22572497,0.12143135,0.78915187,0.76287120,0.01510919
-2.71035518,1.50276265,0.03906885,0.23186919,0.12510929,0.80440111,0.77791829,0.01544573
-2.70435218,1.52704112,0.03993581,0.23731549,0.12798200,0.81477522,0.78960524,0.01570597
-2.69834917,1.54285789,0.04054025,0.24199951,0.12998757,0.82001101,0.79770441,0.01588396
-2.69234617,1.54998401,0.04086744,0.24588830,0.13108196,0.81997430,0.80210538,0.01597611
-2.68634317,1.54842817,0.04090890,0.24898052,0.13124056,0.81466397,0.80281554,0.01598126
-2.68034017,1.53843518,0.04066267,0.25130552,0.13045901,0.80421168,0.79995668,0.01590071
-2.67433717,1.52047650,0.04013336,0.25292149,0.12875333,0.78887699,0.79375800,0.01573807
-2.66833417,1.49523321,0.03933189,0.25391271,0.12615934,0.76903832,0.78454564,0.01549913
-2.66233117,1.46357218,0.03827511,0.25438596,0.12273134,0.74517999,0.77272945,0.01519161
-2.65632816,1.42651651,0.03698518,0.25446638,0.11854021,0.71787595,0.75878746,0.01482488
-2.65032516,1.38521133,0.03548879,0.25429291,0.11367092,0.68777094,0.74324877,0.01440960
-2.64432216,1.34088652,0.03381626,0.25401340,0.10821967,0.65555982,0.72667554,0.01395737
-2.63831916,1.29481774,0.03200052,0.25377971,0.10229068,0.62196588,0.70964478,0.01348031
-2.63231616,1.24828714,0.03007613,0.25374286,0.09599297,0.58771913,0.69273065,0.01299071
-2.62631316,1.20254541,0.02807821,0.25404837,0.08943697,0.55353525,0.67648771,0.01250062
-2.62031016,1.15877623,0.02604146,0.25483209,0.08273146,0.52009599,0.66143587,0.01202150
-2.61430715,1.11806441,0.02399931,0.25621634,0.07598065,0.48803176,0.64804721,0.01156393
-2.60830415,1.08136858,0.02198310,0.25830673,0.06928167,0.45790685,0.63673527,0.01113730
-2.60230115,1.04949910,0.02002144,0.26118954,0.06272253,0.43020769,0.62784665,0.01074964
