energy_ev,total_up,N_s_up,N_p_up,Ni_p_up,Ni_d_up,S_s_up,S_p_up,V_p_up,V_d_up
-3.17258629,6.88998258,0.00679694,1.20044440,0.73416899,2.76704645,0.10430683,2.33475994,0.64128860,0.99475225
-3.16658329,6.84858965,0.00718718,1.19777006,0.72772569,2.74804214,0.10405624,2.31044987,0.65743354,0.99571904
-3.16058029,6.78925412,0.00757009,1.19187497,0.71923774,2.72148476,0.10345668,2.27994134,0.67195251,0.99459142
-3.15457729,6.71277876,0.00794183,1.18277550,0.70886429,2.68783568,0.10252259,2.24364240,0.68459401,0.99132768
-3.14857429,6.62021509,0.00829867,1.17053597,0.69678617,2.64764548,0.10127441,2.20205446,0.69514158,0.98592195
-3.14257129,6.51283988,0.00863702,1.15526589,0.68320335,2.60154355,0.09973801,2.15576196,0.70341850,0.97840225
-3.13656828,6.39212802,0.00895351,1.13711619,0.66833223,2.55022676,0.09794403,2.10542075,0.70929142,0.96882779
-3.13056528,6.25972240,0.00924506,1.11627455,0.65240266,2.49444744,0.09592702,2.05174546,0.71267254,0.95728561
-3.12456228,6.11740121,0.00950892,1.09296010,0.63565471,2.43500075,0.09372458,1.99549587,0.71352057,0.94388667
-3.11855928,5.96704310,0.00974273,1.06741747,0.61833504,2.37271155,0.09137639,1.93746251,0.71184017,0.92876156
-3.11255628,5.81059078,0.00994458,1.03991067,0.60069301,2.30842078,0.08892324,1.87845170,0.70768006,0.91205595
-3.10655328,5.65001359,0.01011304,1.01071679,0.58297632,2.24297153,0.08640599,1.81927012,0.70112989,0.89392611
-3.10055028,5.48726982,0.01024718,0.98011992,0.56542650,2.17719492,0.08386462,1.76070919,0.69231608,0.87453440
-3.09454727,5.32426948,0.01034656,0.94840537,0.54827407,2.11189588,0.08133728,1.70352958,0.68139672,0.85404520
-3.08854427,5.16283820,0.01041132,0.91585460,0.53173366,2.04783913,0.07885942,1.64844606,0.66855600,0.83262124
-3.08254127,5.00468334,0.01044209,0.88274070,0.51599913,1.98573556,0.07646308,1.59611304,0.65399825,0.81042057
-3.07653827,4.85136287,0.01044002,0.84932491,0.50123894,1.92622929,0.07417616,1.54711120,0.63794200,0.78759425
-3.07053527,4.70425803,0.01040679,0.81585387,0.48759189,1.86988576,0.07202197,1.50193549,0.62061424,0.76428478
-3.06453227,4.56455031,0.01034453,0.78255800,0.47516342,1.81718110,0.07001884,1.46098496,0.60224515,0.74062535
-3.05852926,4.43320342,0.01025583,0.74965051,0.46402272,1.76849318,0.06817990,1.42455463,0.58306345,0.71673983
-3.05252626,4.31095071,0.01014367,0.71732739,0.45420074,1.72409460,0.06651305,1.39282976,0.56329247,0.69274341
-3.04652326,4.19828824,0.01001141,0.68576784,0.44568922,1.68414789,0.06502098,1.36588272,0.54314703,0.66874382
-3.04052026,4.09547368,0.00986270,0.65513519,0.43844094,1.64870319,0.06370149,1.34367266,0.52283106,0.64484287
-3.03451726,4.00253086,0.00970144,0.62557798,0.43237110,1.61769848,0.06254778,1.32604794,0.50253597,0.62113817
-3.02851426,3.91925979,0.00953169,0.59723101,0.42736001,1.59096259,0.06154899,1.31275144,0.48243954,0.59772488
-3.02251126,3.84525158,0.00935761,0.57021623,0.42325680,1.56822088,0.06069074,1.30342854,0.46270535,0.57469717
-3.01650825,3.77990779,0.00918334,0.54464310,0.41988432,1.54910361,0.05995581,1.29763762,0.44348239,0.55214935
-3.01050525,3.72246356,0.00901296,0.52060854,0.41704483,1.53315678,0.05932483,1.29486268,0.42490490,0.53017643
-3.00450225,3.67201354,0.00885032,0.49819622,0.41452649,1.51985521,0.05877702,1.29452786,0.40709211,0.50887402
-2.99849925,3.62754004,0.00869897,0.47747521,0.41211026,1.50861761,0.05829092,1.29601325,0.39014792,0.48833765
-2.99249625,3.58794245,0.00856206,0.45849810,0.40957708,1.49882310,0.05784507,1.29867163,0.37416035,0.46866132
-2.98649325,3.55206716,0.00844223,0.44129872,0.40671495,1.48982882,0.05741871,1.30184549,0.35920080,0.44993563
-2.98049025,3.51873711,0.00834149,0.42588952,0.40332581,1.48098809,0.05699234,1.30488387,0.34532316,0.43224530
-2.97448724,3.48678051,0.00826116,0.41225898,0.39923170,1.47166858,0.05654819,1.30715853,0.33256275,0.41566652
-2.96848424,3.45505773,0.00820180,0.40036922,0.39428024,1.46126985,0.05607068,1.30807887,0.32093532,0.40026424
-2.96248124,3.42248627,0.00816315,0.39015409,0.38834910,1.44923986,0.05554666,1.30710518,0.31043621,0.38608956
-2.95647824,3.38806296,0.00814409,0.38151792,0.38134924,1.43508979,0.05496556,1.30376002,0.30103976,0.37317746
-2.95047524,3.35088340,0.00814272,0.37433539,0.37322698,1.41840680,0.05431948,1.29763716,0.29269920,0.36154520
-2.94447224,3.31015816,0.00815629,0.36845228,0.36396474,1.39886429,0.05360313,1.28840829,0.28534714,0.35119124
-2.93846923,3.26522584,0.00818136,0.36368765,0.35358049,1.37622944,0.05281364,1.27582707,0.27889672,0.34209516
-2.93246623,3.21556274,0.00821385,0.35983713,0.34212598,1.35036777,0.05195034,1.25973083,0.27324344,0.33421830
-2.92646323,3.16078931,0.00824918,0.35667749,0.32968390,1.32124476,0.05101449,1.24003989,0.26826779,0.32750532
-2.92046023,3.10067353,0.00828242,0.35397224,0.31636409,1.28892447,0.05000887,1.21675476,0.26383856,0.32188651
-2.91445723,3.03513119,0.00830848,0.35147816,0.30229906,1.25356552,0.04893750,1.18995158,0.25981671,0.31728071
-2.90845423,2.96422360,0.00832227,0.34895232,0.28763897,1.21541450,0.04780523,1.15977600,0.25605966,0.31359876
-2.90245123,2.88815259,0.00831887,0.34615954,0.27254641,1.17479735,0.04661744,1.12643594,0.25242589,0.31074719
-2.89644822,2.80725351,0.00829376,0.34287966,0.25719112,1.13210914,0.04537975,1.09019363,0.24877951,0.30863192
-2.89044522,2.72198609,0.00824297,0.33891451,0.24174495,1.08780258,0.04409783,1.05135720,0.24499472,0.30716182
-2.88444222,2.63292376,0.00816320,0.33409414,0.22637719,1.04237595,0.04277722,1.01027227,0.24095987,0.30625194
-2.87843922,2.54074162,0.00805198,0.32828195,0.21125050,0.99636080,0.04142330,0.96731365,0.23658089,0.30582610
-2.87243622,2.44620329,0.00790775,0.32137865,0.19651755,0.95030989,0.04004129,0.92287763,0.23178402,0.30581893
-2.86643322,2.35014698,0.00772989,0.31332476,0.18231838,0.90478578,0.03863630,0.87737476,0.22651769,0.30617716
-2.86043022,2.25347104,0.00751877,0.30410152,0.16877865,0.86035029,0.03721351,0.83122347,0.22075346,0.30686015
-2.85442721,2.15711922,0.00727572,0.29373032,0.15600867,0.81755520,0.03577834,0.78484442,0.21448602,0.30783984
-2.84842421,2.06206588,0.00700293,0.28227060,0.14410316,0.77693406,0.03433663,0.73865566,0.20773227,0.30909998
-2.84242121,1.96930139,0.00670342,0.26981642,0.13314173,0.73899543,0.03289488,0.69306849,0.20052964,0.31063507
-2.83641821,1.87981776,0.00638088,0.25649191,0.12318989,0.70421729,0.03146041,0.64848408,0.19293367,0.31244886
-2.83041521,1.79459486,0.00603954,0.24244576,0.11430056,0.67304254,0.03004155,0.60529045,0.18501506,0.31455282
-2.82441221,1.71458721,0.00568401,0.22784520,0.10651580,0.64587548,0.02864769,0.56386010,0.17685640,0.31696461
-2.81840920,1.64071141,0.00531915,0.21286953,0.09986872,0.62307898,0.02728937,0.52454769,0.16854869,0.31970674
-2.81240620,1.57383432,0.00494988,0.19770382,0.09438541,0.60497218,0.02597816,0.48768807,0.16018782,0.32280543
-2.80640320,1.51476190,0.00458102,0.18253266,0.09008674,0.59182837,0.02472661,0.45359424,0.15187131,0.32628990
-2.80040020,1.46422874,0.00421721,0.16753455,0.08698990,0.58387294,0.02354795,0.42255529,0.14369517,0.33019193
-2.79439720,1.42288818,0.00386274,0.15287691,0.08510959,0.58128123,0.02245589,0.39483420,0.13575132,0.33454575
-2.78839420,1.39130292,0.00352144,0.13871194,0.08445886,0.58417605,0.02146419,0.37066549,0.12812531,0.33938809
-2.78239120,1.36993611,0.00319669,0.12517346,0.08504943,0.59262487,0.02058632,0.35025258,0.12089467,0.34475843
-2.77638819,1.35914278,0.00289128,0.11237460,0.08689153,0.60663671,0.01983494,0.33376505,0.11412756,0.35069913
-2.77038519,1.35916169,0.00260742,0.10040655,0.08999333,0.62615870,0.01922151,0.32133575,0.10788210,0.35725540
-2.76438219,1.37010757,0.00234675,0.08933816,0.09435983,0.65107259,0.01875581,0.31305777,0.10220592,0.36447489
-2.75837919,1.39196400,0.00211037,0.07921635,0.09999151,0.68119128,0.01844550,0.30898157,0.09713615,0.37240690
-2.75237619,1.42457701,0.00189880,0.07006718,0.10688253,0.71625572,0.01829577,0.30911231,0.09269966,0.38110100
-2.74637319,1.46764992,0.00171213,0.06189750,0.11501891,0.75593254,0.01830898,0.31340747,0.08891349,0.39060504
-2.74037019,1.52073967,0.00154999,0.05469702,0.12437654,0.79981268,0.01848449,0.32177525,0.08578539,0.40096265
-2.73436718,1.58325524,0.00141165,0.04844058,0.13491936,0.84741139,0.01881848,0.33407355,0.08331446,0.41221023
-2.72836418,1.65445859,0.00129609,0.04309058,0.14659768,0.89817003,0.01930392,0.35011020,0.08149176,0.42437353
-2.72236118,1.73346887,0.00120203,0.03859952,0.15934702,0.95145986,0.01993068,0.36964422,0.08030093,0.43746410
-2.71635818,1.81927004,0.00112804,0.03491227,0.17308732,1.00658822,0.02068570,0.39238853,0.07971878,0.45147562
-2.71035518,1.91072273,0.00107254,0.03196836,0.18772286,1.06280709,0.02155331,0.41801421,0.07971581,0.46638061
-2.70435218,2.00658019,0.00103391,0.02970390,0.20314293,1.11932424,0.02251559,0.44615618,0.08025671,0.48212750
-2.69834917,2.10550869,0.00101046,0.02805340,0.21922316,1.17531673,0.02355293,0.47642053,0.08130086,0.49863843
-2.69234617,2.20611200,0.00100053,0.02695117,0.23582779,1.22994668,0.02464453,0.50839314,0.08280281,0.51580789
-2.68634317,2.30695959,0.00100251,0.02633255,0.25281254,1.28237890,0.02576902,0.54164954,0.08471280,0.53350247
-2.68034017,2.40661793,0.00101483,0.02613482,0.27002818,1.33179986,0.02690510,0.57576560,0.08697731,0.55156165
-2.67433717,2.50368371,0.00103599,0.02629792,0.28732462,1.37743742,0.02803216,0.61032869,0.08953967,0.56979982
-2.66833417,2.59681805,0.00106461,0.02676492,0.30455526,1.41858064,0.02913090,0.64494872,0.09234079,0.58800946
-2.66233117,2.68478022,0.00109939,0.02748233,0.32158144,1.45459892,0.03018386,0.67926872,0.09531990,0.60596531
-2.65632816,2.76645951,0.00113913,0.02840030,0.33827673,1.48495964,0.03117588,0.71297415,0.09841541,0.62342955
-2.65032516,2.84090375,0.00118274,0.02947262,0.35453065,1.50924369,0.03209449,0.74580059,0.10156580,0.64015767
-2.64432216,2.90734315,0.00122923,0.03065677,0.37025186,1.52715810,0.03293016,0.77753916,0.10471055,0.65590479
-2.63831916,2.96520841,0.00127771,0.03191381,0.38537024,1.53854528,0.03367639,0.80803936,0.10779112,0.67043236
-2.63231616,3.01414191,0.00132739,0.03320827,0.39983795,1.54338856,0.03432975,0.83720895,0.11075187,0.68351475
-2.62631316,3.05400172,0.00137756,0.03450805,0.41362916,1.54181361,0.03488965,0.86501075,0.11354097,0.69494569
-2.62031016,3.08485798,0.00142759,0.03578430,0.42673854,1.53408589,0.03535816,0.89145650,0.11611125,0.70454418
-2.61430715,3.10698202,0.00147692,0.03701128,0.43917846,1.52060419,0.03573955,0.91659787,0.11842094,0.71215978
-2.60830415,3.12082875,0.00152505,0.03816630,0.45097504,1.50189061,0.03603983,0.94051510,0.12043429,0.71767704
-2.60230115,3.12701333,0.00157153,0.03922957,0.46216334,1.47857749,0.03626623,0.96330391,0.12212212,0.72101905
-2.59629815,3.12628339,0.00161593,0.04018417,0.47278187,1.45139189,0.03642659,0.98506134,0.12346219,0.72214993
-2.59029515,3.11948837,0.00165788,0.04101594,0.48286682,1.42113821,0.03652881,1.00587140,0.12443939,0.72107629
-2.58429215,3.10754759,0.00169700,0.04171343,0.49244641,1.38867989,0.03658023,1.02579148,0.12504593,0.71784763
-2.57828914,3.09141865,0.00173295,0.04226783,0.50153571,1.35492066,0.03658723,1.04484027,0.12528120,0.71255579
-2.57228614,3.07206782,0.00176536,0.04267289,0.51013229,1.32078606,0.03655471,1.06298815,0.12515168,0.70533337
-2.56628314,3.05044376,0.00179390,0.04292484,0.51821316,1.28720590,0.03648589,1.08015071,0.12467065,0.69635138
-2.56028014,3.02745547,0.00181822,0.04302231,0.52573299,1.25509786,0.03638203,1.09618586,0.12385776,0.68581601
-2.55427714,3.00395542,0.00183799,0.04296625,0.53262410,1.22535273,0.03624244,1.11089493,0.12273863,0.67396482
-2.54827414,2.98072800,0.00185288,0.04275977,0.53879802,1.19882124,0.03606456,1.12402776,0.12134427,0.66106229
-2.54227114,2.95848318,0.00186258,0.04240806,0.54414866,1.17630265,0.03584415,1.13529157,0.11971048,0.64739491
-2.53626813,2.93785496,0.00186684,0.04191820,0.54855696,1.15853477,0.03557559,1.14436321,0.11787719,0.63326592
-2.53026513,2.91940380,0.00186541,0.04129905,0.55189672,1.14618541,0.03525235,1.15090414,0.11588783,0.61898973
-2.52426213,2.90362186,0.00185815,0.04056101,0.55404117,1.13984483,0.03486738,1.15457714,0.11378855,0.60488619
-2.51825913,2.89093998,0.00184494,0.03971589,0.55487009,1.14001897,0.03441372,1.15506400,0.11162754,0.59127480
-2.51225613,2.88173500,0.00182579,0.03877665,0.55427678,1.14712313,0.03388493,1.15208299,0.10945429,0.57846889
-2.50625313,2.87633633,0.00180080,0.03775717,0.55217460,1.16147606,0.03327563,1.14540509,0.10731886,0.56677001
-2.50025013,2.87503072,0.00177015,0.03667204,0.54850265,1.18329410,0.03258194,1.13486818,0.10527118,0.55646250
-2.49424712,2.87806438,0.00173416,0.03553630,0.54323025,1.21268558,0.03180182,1.12038810,0.10336031,0.54780848
-2.48824412,2.88564211,0.00169324,0.03436515,0.53635980,1.24964555,0.03093537,1.10196635,0.10163381,0.54104329
-2.48224112,2.89792340,0.00164794,0.03317368,0.52792820,1.29405101,0.02998499,1.07969359,0.10013708,0.53637149
-2.47623812,2.91501553,0.00159888,0.03197663,0.51800635,1.34565715,0.02895541,1.05374919,0.09891278,0.53396361
-2.47023512,2.93696460,0.00154677,0.03078811,0.50669718,1.40409493,0.02785366,1.02439675,0.09800029,0.53395359
-2.46423212,2.96374516,0.00149239,0.02962135,0.49413206,1.46887057,0.02668890,0.99197590,0.09743520,0.53643708
-2.45822911,2.99524969,0.00143658,0.02848848,0.48046613,1.53936748,0.02547213,0.95689115,0.09724890,0.54147059
-2.45222611,3.03127901,0.00138019,0.02740032,0.46587258,1.61485104,0.02421595,0.91959831,0.09746821,0.54907145
-2.44622311,3.07153499,0.00132407,0.02636620,0.45053650,1.69447672,0.02293406,0.88058934,0.09811509,0.55921859
-2.44022011,3.11561660,0.00126904,0.02539390,0.43464856,1.77730175,0.02164096,0.84037669,0.09920637,0.57185404
-2.43421711,3.16302022,0.00121587,0.02448950,0.41839883,1.86230049,0.02035147,0.79947769,0.10075355,0.58688502
-2.42821411,3.21314486,0.00116527,0.02365739,0.40197126,1.94838342,0.01908033,0.75840014,0.10276267,0.60418649
-2.42221111,3.26530264,0.00111784,0.02290033,0.38553894,2.03441948,0.01784187,0.71762942,0.10523415,0.62360398
-2.41620810,3.31873440,0.00107407,0.02221947,0.36926038,2.11926117,0.01664965,0.67761797,0.10816266,0.64495662
-2.41020510,3.37263006,0.00103434,0.02161450,0.35327698,2.20177193,0.01551621,0.63877729,0.11153705,0.66803998
-2.40420210,3.42615286,0.00099891,0.02108386,0.33771172,2.28085475,0.01445287,0.60147267,0.11534020,0.69262887
-2.39819910,3.47846653,0.00096791,0.02062486,0.32266893,2.35548107,0.01346964,0.56602064,0.11954891,0.71847973
-2.39219610,3.52876394,0.00094136,0.02023395,0.30823518,2.42471902,0.01257511,0.53268896,0.12413378,0.74533271
-2.38619310,3.57629586,0.00091917,0.01990697,0.29448096,2.48775969,0.01177651,0.50169877,0.12905906,0.77291330
-2.38019010,3.62039839,0.00090117,0.01963934,0.28146302,2.54394053,0.01107970,0.47322843,0.13428262,0.80093360
-2.37418709,3.66051758,0.00088709,0.01942630,0.26922706,2.59276481,0.01048935,0.44741864,0.13975584,0.82909341
-2.36818409,3.69622998,0.00087664,0.01926315,0.25781058,2.63391630,0.01000899,0.42437814,0.14542370,0.85708110
-2.36218109,3.72725812,0.00086947,0.01914537,0.24724556,2.66726853,0.00964120,0.40418955,0.15122492,0.88457468
-2.35617809,3.75348018,0.00086524,0.01906879,0.23756085,2.69288819,0.00938773,0.38691480,0.15709232,0.91124308
-2.35017509,3.77493338,0.00086360,0.01902971,0.22878396,2.71103243,0.00924963,0.37259974,0.16295335,0.93674810
-2.34417209,3.79181099,0.00086425,0.01902492,0.22094226,2.72214019,0.00922737,0.36127760,0.16873088,0.96074702
-2.33816908,3.80445332,0.00086691,0.01905176,0.21406344,2.72681785,0.00932095,0.35297107,0.17434425,0.98289625
-2.33216608,3.81333315,0.00087136,0.01910806,0.20817516,2.72581977,0.00952990,0.34769285,0.17971063,1.00285601
-2.32616308,3.81903641,0.00087744,0.01919215,0.20330410,2.72002442,0.00985334,0.34544488,0.18474663,1.02029619
-2.32016008,3.82223916,0.00088506,0.01930271,0.19947425,2.71040714,0.01028993,0.34621607,0.18937021,1.03490328
-2.31415708,3.82368202,0.00089417,0.01943874,0.19670484,2.69801044,0.01083784,0.34997905,0.19350280,1.04638829
-2.30815408,3.82414318,0.00090481,0.01959940,0.19500784,2.68391310,0.01149466,0.35668612,0.19707153,1.05449533
-2.30215108,3.82441122,0.00091703,0.01978395,0.19438537,2.66919899,0.01225729,0.36626472,0.20001165,1.05901066
-2.29614807,3.82525886,0.00093095,0.01999159,0.19482717,2.65492692,0.01312184,0.37861291,0.20226884,1.05977160
-2.29014507,3.82741859,0.00094670,0.02022138,0.19630828,2.64210229,0.01408347,0.39359528,0.20380144,1.05667506
-2.28414207,3.83156095,0.00096441,0.02047219,0.19878721,2.63165158,0.01513630,0.41103958,0.20458242,1.04968501
-2.27813907,3.83827621,0.00098422,0.02074257,0.20220472,2.62440020,0.01627331,0.43073450,0.20460105,1.03883841
-2.27213607,3.84805970,0.00100625,0.02103077,0.20648328,2.62105437,0.01748624,0.45242894,0.20386407,1.02424931
-2.26613307,3.86130100,0.00103059,0.02133468,0.21152743,2.62218716,0.01876551,0.47583285,0.20239636,1.00611048
-2.26013007,3.87827711,0.00105729,0.02165186,0.21722494,2.62822904,0.02010028,0.50061993,0.20024101,0.98469248
-2.25412706,3.89914929,0.00108636,0.02197954,0.22344895,2.63946270,0.02147839,0.52643207,0.19745873,0.96033991
-2.24812406,3.92396335,0.00111776,0.02231471,0.23006080,2.65602199,0.02288652,0.55288556,0.19412663,0.93346483
-2.24212106,3.95265295,0.00115141,0.02265417,0.23691370,2.67789481,0.02431028,0.57957884,0.19033637,0.90453743
-2.23611806,3.98504561,0.00118717,0.02299457,0.24385691,2.70492930,0.02573438,0.60610160,0.18619179,0.87407434
-2.23011506,4.02087072,0.00122485,0.02333258,0.25074038,2.73684309,0.02714289,0.63204475,0.18180600,0.84262482
-2.22411206,4.05976950,0.00126427,0.02366494,0.25741954,2.77323505,0.02851953,0.65701101,0.17729814,0.81075550
-2.21810905,4.10130622,0.00130517,0.02398860,0.26376016,2.81359920,0.02984793,0.68062562,0.17278993,0.77903418
-2.21210605,4.14498065,0.00134733,0.02430081,0.26964288,2.85734028,0.03111207,0.70254671,0.16840210,0.74801347
-2.20610305,4.19024145,0.00139051,0.02459928,0.27496744,2.90379073,0.03229657,0.72247491,0.16425090,0.71821479
-2.20010005,4.23650044,0.00143446,0.02488226,0.27965608,2.95222883,0.03338714,0.74016179,0.16044486,0.69011368
-2.19409705,4.28314775,0.00147900,0.02514868,0.28365636,3.00189770,0.03437097,0.75541679,0.15708186,0.66412672
-2.18809405,4.32956773,0.00152396,0.02539826,0.28694292,3.05202520,0.03523708,0.76811231,0.15424668,0.64060093
-2.18209105,4.37515591,0.00156922,0.02563165,0.28951824,3.10184435,0.03597673,0.77818691,0.15200916,0.61980584
-2.17608804,4.41933675,0.00161472,0.02585050,0.29141250,3.15061428,0.03658370,0.78564625,0.15042300,0.60192865
-2.17008504,4.46158224,0.00166045,0.02605765,0.29268228,3.19764157,0.03705458,0.79056205,0.14952516,0.58707259
-2.16408204,4.50143119,0.00170648,0.02625713,0.29340838,3.24230156,0.03738901,0.79306895,0.14933606,0.57525858
-2.15807904,4.53850886,0.00175296,0.02645433,0.29369277,3.28405950,0.03758980,0.79335941,0.14986035,0.56642982
-2.15207604,4.57254653,0.00180007,0.02665605,0.29365484,3.32249092,0.03766299,0.79167702,0.15108833,0.56045937
-2.14607304,4.60340026,0.00184809,0.02687057,0.29342708,3.35730089,0.03761783,0.78830829,0.15299783,0.55716001
-2.14007004,4.63106836,0.00189737,0.02710766,0.29315036,3.38834125,0.03746667,0.78357332,0.15555659,0.55629603
-2.13406703,4.65570636,0.00194828,0.02737860,0.29296901,3.41562534,0.03722475,0.77781571,0.15872483,0.55759649
-2.12806403,4.67763878,0.00200128,0.02769615,0.29302590,3.43933927,0.03690987,0.77139185,0.16245801,0.56076906
-2.12206103,4.69736662,0.00205684,0.02807446,0.29345763,3.45984899,0.03654206,0.76466015,0.16670969,0.56551419
-2.11605803,4.71556958,0.00211549,0.02852894,0.29439002,3.47770244,0.03614303,0.75797032,0.17143411,0.57153867
-2.11005503,4.73310233,0.00217777,0.02907608,0.29593404,3.49362596,0.03573569,0.75165311,0.17658872,0.57856835
-2.10405203,4.75098399,0.00224423,0.02973322,0.29818226,3.50851464,0.03534354,0.74601069,0.18213617,0.58635923
-2.09804902,4.77038059,0.00231541,0.03051823,0.30120594,3.52341602,0.03499004,0.74130805,0.18804603,0.59470675
-2.09204602,4.79258023,0.00239186,0.03144919,0.30505284,3.53950739,0.03469798,0.73776552,0.19429586,0.60345288
-2.08604302,4.81896135,0.00247411,0.03254398,0.30974572,3.55806644,0.03448882,0.73555262,0.20087182,0.61249081
-2.08004002,4.85095457,0.00256264,0.03381979,0.31528163,3.58043620,0.03438207,0.73478354,0.20776857,0.62176714
-2.07403702,4.88999911,0.00265792,0.03529272,0.32163196,3.60798478,0.03439474,0.73551428,0.21498878,0.63128164
-2.06803402,4.93749513,0.00276036,0.03697719,0.32874324,3.64206105,0.03454081,0.73774154,0.22254188,0.64108461
-2.06203102,4.99475355,0.00287036,0.03888548,0.33653863,3.68394788,0.03483082,0.74140353,0.23044255,0.65127212
-2.05602801,5.06294524,0.00298823,0.04102722,0.34492015,3.73481414,0.03527153,0.74638267,0.23870860,0.66197933
-2.05002501,5.14305158,0.00311428,0.04340888,0.35377138,3.79566774,0.03586571,0.75251005,0.24735875,0.67337230
-2.04402201,5.23581855,0.00324874,0.04603330,0.36296085,3.86731114,0.03661206,0.75957171,0.25641006,0.68563864
-2.03801901,5.34171635,0.00339182,0.04889936,0.37234569,3.95030165,0.03750517,0.76731642,0.26587541,0.69897741
-2.03201601,5.46090651,0.00354365,0.05200160,0.38177571,4.04491807,0.03853573,0.77546481,0.27576100,0.71358864
-2.02601301,5.59321833,0.00370434,0.05532997,0.39109766,4.15113550,0.03969072,0.78371952,0.28606406,0.72966307
-2.02001001,5.73813583,0.00387393,0.05886971,0.40015953,4.26860978,0.04095378,0.79177600,0.29677089,0.74737223
-2.01400700,5.89479653,0.00405239,0.06260130,0.40881480,4.39667255,0.04230567,0.79933365,0.30785532,0.76685955
-2.00800400,6.06200238,0.00423961,0.06650049,0.41692658,4.53433773,0.04372476,0.80610676,0.31927768,0.78823252
-2.00200100,6.23824296,0.00443538,0.07053856,0.42437134,4.68031963,0.04518758,0.81183495,0.33098438,0.81155648
-1.99599800,6.42173068,0.00463937,0.07468257,0.43104231,4.83306243,0.04666943,0.81629267,0.34290809,0.83685003
-1.98999500,6.61044677,0.00485111,0.07889586,0.43685232,4.99078033,0.04814502,0.81929739,0.35496861,0.86408232
-1.98399200,6.80219685,0.00506996,0.08313857,0.44173603,5.15150708,0.04958904,0.82071620,0.36707435,0.89317241
-1.97798899,6.99467411,0.00529508,0.08736836,0.44565154,5.31315324,0.05097674,0.82047062,0.37912443,0.92399054
-1.97198599,7.18552791,0.00552544,0.09154123,0.44858131,5.47356911,0.05228452,0.81853938,0.39101129,0.95636141
-1.96598299,7.37243543,0.00575976,0.09561235,0.45053238,5.63061095,0.05349038,0.81495929,0.40262379,0.99006936
-1.95997999,7.55317351,0.00599653,0.09953714,0.45153587,5.78220799,0.05457443,0.80982406,0.41385055,1.02486513
-1.95397699,7.72568829,0.00623401,0.10327224,0.45164590,5.92642742,0.05551917,0.80328131,0.42458360,1.06047426
-1.94797399,7.88815972,0.00647023,0.10677664,0.45093784,6.06153508,0.05630991,0.79552791,0.43472203,1.09660642
-1.94197099,8.03905871,0.00670305,0.11001277,0.44950615,6.18604904,0.05693493,0.78680398,0.44417556,1.13296572
-1.93596798,8.17719459,0.00693016,0.11294758,0.44746169,6.29878425,0.05738566,0.77738572,0.45286788,1.16926140
-1.92996498,8.30175116,0.00714917,0.11555352,0.44492872,6.39888624,0.05765684,0.76757754,0.46073969,1.20521852
-1.92396198,8.41230990,0.00735764,0.11780951,0.44204169,6.48585280,0.05774649,0.75770369,0.46775117,1.24058829
-1.91795898,8.50885951,0.00755322,0.11970169,0.43894185,6.55954259,0.05765591,0.74809980,0.47388389,1.27515756
-1.91195598,8.59179152,0.00773366,0.12122402,0.43577381,6.62017080,0.05738960,0.73910454,0.47914210,1.30875722
-1.90595298,8.66188216,0.00789695,0.12237871,0.43268219,6.66829187,0.05695511,0.73105176,0.48355319,1.34126903
-1.89994997,8.72026130,0.00804137,0.12317639,0.42980833,6.70477050,0.05636283,0.72426316,0.48716745,1.37263064
-1.89394697,8.76836989,0.00816562,0.12363604,0.42728730,6.73074209,0.05562578,0.71904180,0.49005712,1.40283875
-1.88794397,8.80790751,0.00826880,0.12378463,0.42524507,6.74756456,0.05475923,0.71566647,0.49231462,1.43195012
-1.88194097,8.84077241,0.00835056,0.12365655,0.42379610,6.75676376,0.05378044,0.71438699,0.49405022,1.46008060
-1.87593797,8.86899627,0.00841105,0.12329271,0.42304131,6.75997468,0.05270821,0.71542048,0.49538910,1.48740227
-1.86993497,8.89467659,0.00845099,0.12273955,0.42306636,6.75888112,0.05156250,0.71894850,0.49646800,1.51413880
-1.86393197,8.91990915,0.00847162,0.12204769,0.42394050,6.75515617,0.05036396,0.72511513,0.49743154,1.54055959
-1.85792896,8.94672337,0.00847469,0.12127057,0.42571571,6.75040598,0.04913348,0.73402576,0.49842845,1.56697291
-1.85192596,8.97702301,0.00846238,0.12046293,0.42842640,6.74611880,0.04789173,0.74574659,0.49960775,1.59371860
-1.84592296,9.01253432,0.00843726,0.11967930,0.43208939,6.74362118,0.04665867,0.76030478,0.50111515,1.62116085
-1.83991996,9.05476365,0.00840217,0.11897248,0.43670431,6.74404275,0.04545321,0.77768894,0.50308977,1.64968155
-1.83391696,9.10496563,0.00836015,0.11839215,0.44225436,6.74829040,0.04429272,0.79785012,0.50566137,1.67967473
-1.82791396,9.16412293,0.00831432,0.11798363,0.44870725,6.75703254,0.04319276,0.82070304,0.50894805,1.71154236
-1.82191096,9.23293792,0.00826778,0.11778678,0.45601641,6.77069330,0.04216679,0.84612755,0.51305483,1.74569209
-1.81590795,9.31183572,0.00822351,0.11783527,0.46412230,6.78945625,0.04122597,0.87397025,0.51807273,1.78253672
-1.80990495,9.40097813,0.00818429,0.11815597,0.47295383,6.81327685,0.04037903,0.90404624,0.52407877,1.82249573
