energy_ev,total_up,Cu_p_up,Cu_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up,Y_p_up,Y_d_up
0.09304652,0.78345390,0.18917626,0.04443967,0.00150152,0.04834911,0.01639680,0.17405479,0.17830985,0.44598659
0.09904952,0.70990915,0.17140753,0.04028991,0.00137206,0.04387261,0.01476831,0.15829605,0.16168415,0.40372800
0.10505253,0.63885682,0.15425724,0.03627588,0.00124476,0.03953456,0.01321229,0.14294846,0.14560067,0.36298332
0.11105553,0.57097350,0.13789023,0.03243654,0.00112118,0.03537821,0.01174080,0.12817769,0.13021601,0.32412687
0.11705853,0.50680722,0.12244105,0.02880358,0.00100264,0.03143896,0.01036299,0.11412151,0.11565778,0.28745929
0.12306153,0.44677702,0.10801405,0.02540135,0.00089023,0.02774423,0.00908526,0.10088899,0.10202437,0.25320768
0.12906453,0.39117671,0.09468458,0.02224706,0.00078478,0.02431362,0.00791137,0.08856071,0.08938568,0.22152821
0.13506753,0.34018243,0.08250106,0.01935116,0.00068691,0.02115934,0.00684266,0.07718992,0.07778478,0.19251068
0.14107054,0.29386318,0.07148777,0.01671793,0.00059701,0.01828677,0.00587836,0.06680445,0.06724022,0.16618480
0.14707354,0.25219358,0.06164835,0.01434620,0.00051524,0.01569524,0.00501587,0.05740924,0.05774886,0.14252763
0.15307654,0.21506824,0.05296948,0.01223014,0.00044162,0.01337888,0.00425109,0.04898930,0.04928916,0.12147183
0.15907954,0.18231679,0.04542494,0.01036010,0.00037596,0.01132752,0.00357871,0.04151297,0.04182452,0.10291430
0.16508254,0.15371919,0.03897956,0.00872347,0.00031800,0.00952765,0.00299258,0.03493520,0.03530674,0.08672487
0.17108554,0.12902045,0.03359318,0.00730551,0.00026733,0.00796328,0.00248595,0.02920092,0.02967941,0.07275463
0.17708854,0.10794453,0.02922421,0.00609013,0.00022350,0.00661686,0.00205177,0.02424809,0.02488100,0.06084384
0.18309155,0.09020689,0.02583294,0.00506061,0.00018599,0.00547003,0.00168288,0.02001064,0.02084775,0.05082891
0.18909455,0.07552553,0.02338432,0.00420021,0.00015426,0.00450436,0.00137227,0.01642102,0.01751609,0.04254872
0.19509755,0.06363034,0.02185025,0.00349269,0.00012778,0.00370190,0.00111320,0.01341240,0.01482480,0.03584977
0.20110055,0.05427056,0.02121131,0.00292276,0.00010601,0.00304575,0.00089932,0.01092052,0.01271661,0.03059046
0.20710355,0.04722064,0.02145779,0.00247637,0.00008845,0.00252040,0.00072479,0.00888512,0.01113948,0.02664433
0.21310655,0.04228426,0.02259025,0.00214098,0.00007462,0.00211208,0.00058433,0.00725104,0.01004739,0.02390239
0.21910955,0.03929679,0.02461933,0.00190571,0.00006410,0.00180896,0.00047324,0.00596899,0.00940086,0.02227446
0.22511256,0.03812632,0.02756501,0.00176137,0.00005649,0.00160127,0.00038745,0.00499596,0.00916701,0.02168983
0.23111556,0.03867326,0.03145527,0.00170048,0.00005147,0.00148138,0.00032348,0.00429548,0.00931938,0.02209705
0.23711856,0.04086891,0.03632418,0.00171721,0.00004872,0.00144379,0.00027844,0.00383757,0.00983744,0.02346314
0.24312156,0.04467291,0.04220951,0.00180726,0.00004801,0.00148507,0.00024996,0.00359850,0.01070592,0.02577217
0.24912456,0.05006980,0.04914991,0.00196772,0.00004911,0.00160373,0.00023620,0.00356048,0.01191392,0.02902336
0.25512756,0.05706489,0.05718167,0.00219684,0.00005183,0.00180009,0.00023576,0.00371118,0.01345387,0.03322867
0.26113057,0.06567945,0.06633532,0.00249387,0.00005602,0.00207607,0.00024766,0.00404308,0.01532044,0.03841009
0.26713357,0.07594541,0.07663198,0.00285877,0.00006153,0.00243490,0.00027124,0.00455288,0.01750933,0.04459650
0.27313657,0.08789966,0.08807977,0.00329197,0.00006826,0.00288091,0.00030615,0.00524074,0.02001605,0.05182029
0.27913957,0.10157808,0.10067026,0.00379414,0.00007607,0.00341912,0.00035224,0.00610948,0.02283477,0.06011384
0.28514257,0.11700946,0.11437533,0.00436584,0.00008487,0.00405496,0.00040954,0.00716379,0.02595714,0.06950575
0.29114557,0.13420944,0.12914428,0.00500736,0.00009454,0.00479382,0.00047820,0.00840930,0.02937128,0.08001710
0.29714857,0.15317458,0.14490170,0.00571838,0.00010496,0.00564064,0.00055838,0.00985176,0.03306083,0.09165771
0.30315158,0.17387685,0.16154600,0.00649773,0.00011602,0.00659950,0.00065025,0.01149607,0.03700420,0.10442262
0.30915458,0.19625871,0.17894878,0.00734322,0.00012757,0.00767314,0.00075391,0.01334548,0.04117404,0.11828878
0.31515758,0.22022887,0.19695521,0.00825140,0.00013950,0.00886252,0.00086931,0.01540065,0.04553688,0.13321224
0.32116058,0.24565910,0.21538552,0.00921743,0.00015164,0.01016643,0.00099623,0.01765894,0.05005302,0.14912586
0.32716358,0.27238223,0.23403741,0.01023495,0.00016385,0.01158109,0.00113425,0.02011363,0.05467673,0.16593775
0.33316658,0.30019150,0.25268970,0.01129604,0.00017597,0.01309982,0.00128266,0.02275341,0.05935663,0.18353055
0.33916958,0.32884145,0.27110690,0.01239123,0.00018786,0.01471284,0.00144049,0.02556191,0.06403645,0.20176169
0.34517259,0.35805048,0.28904469,0.01350955,0.00019937,0.01640708,0.00160645,0.02851747,0.06865589,0.22046471
0.35117559,0.38750505,0.30625620,0.01463868,0.00021036,0.01816622,0.00177895,0.03159311,0.07315186,0.23945172
0.35717859,0.41686570,0.32249875,0.01576515,0.00022072,0.01997075,0.00195610,0.03475677,0.07745979,0.25851693
0.36318159,0.44577452,0.33754104,0.01687461,0.00023037,0.02179823,0.00213574,0.03797169,0.08151517,0.27744135
0.36918459,0.47386417,0.35117025,0.01795214,0.00023922,0.02362368,0.00231547,0.04119716,0.08525518,0.29599846
0.37518759,0.50076802,0.36319902,0.01898267,0.00024727,0.02542011,0.00249271,0.04438942,0.08862032,0.31396066
0.38119060,0.52613115,0.37347184,0.01995136,0.00025452,0.02715914,0.00266473,0.04750280,0.09155607,0.33110646
0.38719360,0.54962170,0.38187074,0.02084406,0.00026102,0.02881181,0.00282880,0.05049103,0.09401446,0.34722787
0.39319660,0.57094229,0.38831985,0.02164774,0.00026688,0.03034932,0.00298216,0.05330867,0.09595547,0.36213795
0.39919960,0.58984073,0.39278872,0.02235094,0.00027225,0.03174399,0.00312223,0.05591258,0.09734830,0.37567795
0.40520260,0.60611971,0.39529424,0.02294417,0.00027731,0.03297009,0.00324658,0.05826343,0.09817229,0.38772377
0.41120560,0.61964489,0.39590091,0.02342025,0.00028232,0.03400471,0.00335309,0.06032706,0.09841761,0.39819143
0.41720860,0.63035084,0.39471951,0.02377458,0.00028755,0.03482856,0.00344002,0.06207577,0.09808561,0.40704107
0.42321161,0.63824457,0.39190418,0.02400534,0.00029332,0.03542661,0.00350601,0.06348934,0.09718881,0.41427930
0.42921461,0.64340617,0.38764783,0.02411357,0.00029999,0.03578864,0.00355022,0.06455580,0.09575057,0.41995965
0.43521761,0.64598661,0.38217619,0.02410318,0.00030795,0.03590960,0.00357230,0.06527183,0.09380437,0.42418097
0.44122061,0.64620238,0.37574060,0.02398079,0.00031759,0.03578979,0.00357243,0.06564285,0.09139279,0.42708372
0.44722361,0.64432740,0.36860977,0.02375548,0.00032932,0.03543481,0.00355130,0.06568276,0.08856624,0.42884428
0.45322661,0.64068215,0.36106095,0.02343852,0.00034356,0.03485537,0.00351012,0.06541325,0.08538142,0.42966740
0.45922961,0.63562076,0.35337061,0.02304289,0.00036071,0.03406686,0.00345053,0.06486286,0.08189962,0.42977710
0.46523262,0.62951630,0.34580519,0.02258278,0.00038117,0.03308877,0.00337459,0.06406568,0.07818491,0.42940644
0.47123562,0.62274521,0.33861224,0.02207313,0.00040532,0.03194398,0.00328465,0.06305988,0.07430231,0.42878661
0.47723862,0.61567133,0.33201222,0.02152896,0.00043350,0.03065793,0.00318335,0.06188608,0.07031596,0.42813579
0.48324162,0.60863060,0.32619136,0.02096493,0.00046604,0.02925772,0.00307343,0.06058563,0.06628741,0.42764853
0.48924462,0.60191686,0.32129589,0.02039470,0.00050324,0.02777123,0.00295774,0.05919893,0.06227409,0.42748595
0.49524762,0.59576972,0.31742785,0.01983057,0.00054537,0.02622621,0.00283909,0.05776385,0.05832796,0.42776754
0.50125063,0.59036501,0.31464258,0.01928300,0.00059264,0.02464942,0.00272020,0.05631435,0.05449443,0.42856479
0.50725363,0.58580824,0.31294818,0.01876036,0.00064528,0.02306593,0.00260358,0.05487930,0.05081159,0.42989713
0.51325663,0.58213153,0.31230676,0.01826869,0.00070346,0.02149846,0.00249156,0.05348165,0.04730972,0.43173049
0.51925963,0.57929403,0.31263747,0.01781169,0.00076734,0.01996691,0.00238615,0.05213791,0.04401111,0.43397836
0.52526263,0.57718586,0.31382119,0.01739065,0.00083706,0.01848802,0.00228907,0.05085796,0.04093018,0.43650558
0.53126563,0.57563531,0.31570669,0.01700468,0.00091274,0.01707516,0.00220169,0.04964523,0.03807390,0.43913450
0.53726863,0.57441891,0.31811773,0.01665088,0.00099448,0.01573834,0.00212506,0.04849719,0.03544236,0.44165329
0.54327164,0.57327379,0.32086110,0.01632469,0.00108234,0.01448429,0.00205990,0.04740607,0.03302968,0.44382594
0.54927464,0.57191165,0.32373492,0.01602023,0.00117637,0.01331666,0.00200659,0.04635987,0.03082491,0.44540343
0.55527764,0.57003370,0.32653690,0.01573074,0.00127656,0.01223637,0.00196525,0.04534347,0.02881310,0.44613557
0.56128064,0.56734554,0.32907231,0.01544901,0.00138285,0.01124199,0.00193572,0.04433983,0.02697647,0.44578271
0.56728364,0.56357153,0.33116101,0.01516774,0.00149509,0.01033016,0.00191761,0.04333127,0.02529543,0.44412698
0.57328664,0.55846773,0.33264355,0.01488004,0.00161305,0.00949607,0.00191033,0.04230059,0.02374965,0.44098231
0.57928964,0.55183280,0.33338588,0.01457965,0.00173636,0.00873390,0.00191310,0.04123217,0.02231901,0.43620283
0.58529265,0.54351665,0.33328265,0.01426134,0.00186452,0.00803726,0.00192501,0.04011289,0.02098442,0.42968931
0.59129565,0.53342610,0.33225886,0.01392104,0.00199685,0.00739955,0.00194501,0.03893286,0.01972847,0.42139333
0.59729865,0.52152786,0.33027018,0.01355601,0.00213249,0.00681436,0.00197196,0.03768589,0.01853595,0.41131906
0.60330165,0.50784858,0.32730166,0.01316493,0.00227039,0.00627568,0.00200463,0.03636984,0.01739420,0.39952275
0.60930465,0.49247214,0.32336543,0.01274782,0.00240927,0.00577818,0.00204171,0.03498665,0.01629326,0.38610996
0.61530765,0.47553478,0.31849721,0.01230606,0.00254766,0.00531733,0.00208184,0.03354229,0.01522594,0.37123093
0.62131066,0.45721820,0.31275233,0.01184218,0.00268390,0.00488950,0.00212362,0.03204641,0.01418771,0.35507428
0.62731366,0.43774134,0.30620126,0.01135975,0.00281612,0.00449203,0.00216562,0.03051202,0.01317648,0.33785959
0.63331666,0.41735134,0.29892507,0.01086316,0.00294236,0.00412319,0.00220641,0.02895498,0.01219232,0.31982923
0.63931966,0.39631424,0.29101115,0.01035745,0.00306053,0.00378222,0.00224456,0.02739348,0.01123713,0.30124004
0.64532266,0.37490594,0.28254941,0.00984811,0.00316850,0.00346921,0.00227870,0.02584754,0.01031427,0.28235501
0.65132566,0.35340392,0.27362903,0.00934087,0.00326417,0.00318508,0.00230751,0.02433851,0.00942816,0.26343576
0.65732866,0.33208003,0.26433616,0.00884159,0.00334551,0.00293150,0.00232980,0.02288864,0.00858397,0.24473574
0.66333167,0.31119458,0.25475227,0.00835609,0.00341065,0.00271081,0.00234447,0.02152076,0.00778723,0.22649465
0.66933467,0.29099203,0.24495348,0.00789010,0.00345794,0.00252595,0.00235064,0.02025800,0.00704359,0.20893415
0.67533767,0.27169805,0.23501056,0.00744918,0.00348602,0.00238042,0.00234758,0.01912362,0.00635859,0.19225484
0.68134067,0.25351816,0.22498956,0.00703868,0.00349385,0.00227822,0.00233482,0.01814095,0.00573745,0.17663461
0.68734367,0.23663740,0.21495295,0.00666376,0.00348081,0.00222378,0.00231212,0.01733327,0.00518496,0.16222810
0.69334667,0.22122118,0.20496093,0.00632938,0.00344666,0.00222193,0.00227952,0.01672389,0.00470543,0.14916717
0.69934967,0.20741665,0.19507287,0.00604034,0.00339163,0.00227784,0.00223731,0.01633606,0.00430261,0.13756210
0.70535268,0.19535446,0.18534864,0.00580129,0.00331638,0.00239694,0.00218608,0.01619296,0.00397971,0.12750335
0.71135568,0.18515048,0.17584956,0.00561673,0.00322197,0.00258488,0.00212664,0.01631757,0.00373937,0.11906342
0.71735868,0.17690727,0.16663903,0.00549101,0.00310987,0.00284733,0.00206007,0.01673245,0.00358372,0.11229881
0.72336168,0.17071487,0.15778254,0.00542830,0.00298191,0.00318994,0.00198764,0.01745939,0.00351437,0.10725160
0.72936468,0.16665084,0.14934716,0.00543250,0.00284019,0.00361811,0.00191077,0.01851892,0.00353239,0.10395064
0.73536768,0.16477948,0.14140052,0.00550715,0.00268703,0.00413681,0.00183103,0.01992970,0.00363833,0.10241212
0.74137069,0.16514992,0.13400912,0.00565534,0.00252492,0.00475031,0.00175002,0.02170772,0.00383212,0.10263946
0.74737369,0.16779352,0.12723640,0.00587948,0.00235641,0.00546198,0.00166937,0.02386541,0.00411305,0.10462260
0.75337669,0.17272027,0.12114034,0.00618117,0.00218406,0.00627392,0.00159065,0.02641063,0.00447963,0.10833656
0.75937969,0.17991485,0.11577098,0.00656099,0.00201034,0.00718672,0.00151537,0.02934563,0.00492950,0.11373959
0.76538269,0.18933223,0.11116792,0.00701829,0.00183760,0.00819917,0.00144484,0.03266597,0.00545930,0.12077097
0.77138569,0.20089334,0.10735791,0.00755103,0.00166801,0.00930794,0.00138021,0.03635950,0.00606455,0.12934861
0.77738869,0.21448119,0.10435283,0.00815556,0.00150349,0.01050736,0.00132241,0.04040551,0.00673949,0.13936690
0.78339170,0.22993760,0.10214798,0.00882653,0.00134569,0.01178924,0.00127208,0.04477400,0.00747702,0.15069475
0.78939470,0.24706114,0.10072104,0.00955680,0.00119598,0.01314276,0.00122964,0.04942524,0.00826863,0.16317439
0.79539770,0.26560638,0.10003157,0.01033737,0.00105543,0.01455439,0.00119518,0.05430966,0.00910436,0.17662091
0.80140070,0.28528477,0.10002127,0.01115748,0.00092481,0.01600799,0.00116856,0.05936806,0.00997285,0.19082283
0.80740370,0.30576745,0.10061486,0.01200468,0.00080462,0.01748499,0.00114935,0.06453224,0.01086142,0.20554387
0.81340670,0.32668988,0.10172174,0.01286501,0.00069508,0.01896464,0.00113690,0.06972604,0.01175624,0.22052591
0.81940970,0.34765831,0.10323823,0.01372334,0.00059619,0.02042446,0.00113033,0.07486680,0.01264256,0.23549326
0.82541271,0.36825820,0.10505038,0.01456361,0.00050773,0.02184065,0.00112861,0.07986721,0.01350499,0.25015801
0.83141571,0.38806393,0.10703726,0.01536930,0.00042932,0.02318880,0.00113058,0.08463741,0.01432786,0.26422652
0.83741871,0.40664989,0.10907456,0.01612383,0.00036043,0.02444444,0.00113499,0.08908747,0.01509558,0.27740663
0.84342171,0.42360227,0.11103833,0.01681106,0.00030043,0.02558381,0.00114056,0.09312994,0.01579311,0.28941549
0.84942471,0.43853111,0.11280880,0.01741576,0.00024863,0.02658457,0.00114601,0.09668253,0.01640634,0.29998757
0.85542771,0.45108215,0.11427403,0.01792410,0.00020430,0.02742652,0.00115014,0.09967070,0.01692254,0.30888253
0.86143072,0.46094796,0.11533329,0.01832406,0.00016666,0.02809222,0.00115183,0.10203005,0.01733078,0.31589260
0.86743372,0.46787762,0.11590003,0.01860588,0.00013499,0.02856766,0.00115008,0.10370855,0.01762223,0.32084911
0.87343672,0.47168485,0.11590427,0.01876232,0.00010856,0.02884267,0.00114408,0.10466824,0.01779050,0.32362785
0.87943972,0.47225378,0.11529438,0.01878892,0.00008667,0.02891131,0.00113317,0.10488657,0.01783183,0.32415297
0.88544272,0.46954249,0.11403821,0.01868417,0.00006870,0.02877207,0.00111691,0.10435711,0.01774521,0.32239925
0.89144572,0.46358378,0.11212338,0.01844949,0.00005407,0.02842792,0.00109505,0.10308981,0.01753242,0.31839262
0.89744872,0.45448337,0.10955702,0.01808920,0.00004225,0.02788622,0.00106754,0.10111053,0.01719794,0.31220884
0.90345173,0.44241558,0.10636465,0.01761033,0.00003277,0.02715841,0.00103453,0.09846014,0.01674881,0.30397052
0.90945473,0.42761662,0.10258854,0.01702237,0.00002524,0.02625968,0.00099633,0.09519302,0.01619434,0.29384250
0.91545773,0.41037591,0.09828558,0.01633690,0.00001930,0.02520836,0.00095341,0.09137516,0.01554585,0.28202588
0.92146073,0.39102579,0.09352461,0.01556722,0.00001465,0.02402535,0.00090636,0.08708189,0.01481619,0.26875100
0.92746373,0.36993021,0.08838363,0.01472785,0.00001105,0.02273343,0.00085589,0.08239537,0.01401940,0.25426962
0.93346673,0.34747275,0.08294673,0.01383412,0.00000827,0.02135651,0.00080275,0.07740196,0.01317021,0.23884675
0.93946973,0.32404465,0.07730109,0.01290163,0.00000614,0.01991891,0.00074775,0.07218955,0.01228363,0.22275246
0.94547274,0.30003325,0.07153406,0.01194583,0.00000453,0.01844467,0.00069169,0.06684507,0.01137447,0.20625393
0.95147574,0.27581140,0.06573046,0.01098157,0.00000332,0.01695688,0.00063538,0.06145206,0.01045696,0.18960823
0.95747874,0.25172805,0.05997019,0.01002279,0.00000241,0.01547716,0.00057956,0.05608867,0.00954443,0.17305584
0.96348174,0.22810050,0.05432630,0.00908211,0.00000174,0.01402511,0.00052491,0.05082591,0.00864898,0.15681535
0.96948474,0.20520835,0.04886337,0.00817068,0.00000125,0.01261803,0.00047205,0.04572631,0.00778126,0.14107937
0.97548774,0.18328931,0.04363647,0.00729798,0.00000089,0.01127059,0.00042150,0.04084303,0.00695032,0.12601158
0.98149075,0.16253686,0.03869048,0.00647171,0.00000063,0.00999474,0.00037369,0.03621932,0.00616355,0.11174525
0.98749375,0.14309971,0.03405992,0.00569780,0.00000044,0.00879968,0.00032894,0.03188844,0.00542659,0.09838276
0.99349675,0.12508274,0.02976908,0.00498043,0.00000031,0.00769187,0.00028748,0.02787383,0.00474345,0.08599635
0.99949975,0.10854943,0.02583259,0.00432213,0.00000021,0.00667524,0.00024945,0.02418969,0.00411655,0.07462975
1.00550275,0.09352531,0.02225619,0.00372392,0.00000015,0.00575138,0.00021490,0.02084175,0.00354688,0.06430056
1.01150575,0.08000228,0.01903770,0.00318547,0.00000010,0.00491980,0.00018382,0.01782824,0.00303415,0.05500328
1.01750875,0.06794344,0.01616822,0.00270532,0.00000007,0.00417825,0.00015610,0.01514096,0.00257697,0.04671256
1.02351176,0.05728828,0.01363328,0.00228106,0.00000005,0.00352299,0.00013161,0.01276641,0.00217307,0.03938679
1.02951476,0.04795777,0.01141411,0.00190954,0.00000003,0.00294918,0.00011017,0.01068699,0.00181948,0.03297166
1.03551776,0.03985940,0.00948880,0.00158707,0.00000002,0.00245112,0.00009156,0.00888206,0.00151273,0.02740353
1.04152076,0.03289182,0.00783342,0.00130962,0.00000002,0.00202258,0.00007555,0.00732902,0.00124903,0.02261270
1.04752376,0.02694899,0.00642305,0.00107297,0.00000001,0.00165703,0.00006190,0.00600420,0.00102444,0.01852620
1.05352676,0.02192386,0.00523269,0.00087285,0.00000001,0.00134787,0.00005035,0.00488367,0.00083498,0.01507036
1.05952976,0.01771135,0.00423797,0.00070507,0.00000001,0.00108864,0.00004067,0.00394393,0.00067683,0.01217284
1.06553277,0.01421084,0.00341584,0.00056561,0.00000001,0.00087310,0.00003263,0.00316245,0.00054634,0.00976430
1.07153577,0.01132803,0.00274510,0.00045072,0.00000002,0.00069545,0.00002600,0.00251805,0.00044020,0.00777971
1.07753877,0.00897627,0.00220679,0.00035692,0.00000003,0.00055030,0.00002059,0.00199120,0.00035547,0.00615924
1.08354177,0.00707746,0.00178452,0.00028109,0.00000004,0.00043280,0.00001623,0.00156419,0.00028963,0.00484885
1.08954477,0.00556255,0.00146481,0.00022046,0.00000005,0.00033861,0.00001274,0.00122126,0.00024066,0.00380061
1.09554777,0.00437173,0.00123725,0.00017260,0.00000008,0.00026397,0.00001000,0.00094854,0.00020709,0.00297283
1.10155078,0.00345438,0.00109481,0.00013545,0.00000011,0.00020563,0.00000788,0.00073410,0.00018800,0.00232996
1.10755378,0.00276893,0.00103404,0.00010729,0.00000015,0.00016084,0.00000630,0.00056777,0.00018310,0.00184248
1.11355678,0.00228256,0.00105535,0.00008674,0.00000022,0.00012737,0.00000519,0.00044113,0.00019281,0.00148666
1.11955978,0.00197093,0.00116336,0.00007270,0.00000030,0.00010342,0.00000448,0.00034731,0.00021826,0.00124433
1.12556278,0.00181793,0.00136726,0.00006439,0.00000042,0.00008764,0.00000416,0.00028092,0.00026142,0.00110265
1.13156578,0.00181554,0.00168133,0.00006131,0.00000059,0.00007905,0.00000420,0.00023790,0.00032515,0.00105394
1.13756878,0.00196367,0.00212542,0.00006321,0.00000080,0.00007709,0.00000463,0.00021545,0.00041333,0.00109563
1.14357179,0.00227029,0.00272560,0.00007011,0.00000109,0.00008150,0.00000548,0.00021189,0.00053091,0.00123017
1.14957479,0.00275154,0.00351480,0.00008228,0.00000148,0.00009241,0.00000681,0.00022668,0.00068410,0.00146517
1.15557779,0.00343202,0.00453353,0.00010022,0.00000198,0.00011025,0.00000871,0.00026030,0.00088039,0.00181354
1.16158079,0.00434518,0.00583056,0.00012469,0.00000264,0.00013580,0.00001130,0.00031426,0.00112873,0.00229374
1.16758379,0.00553371,0.00746358,0.00015670,0.00000350,0.00017015,0.00001473,0.00039111,0.00143958,0.00293011
1.17358679,0.00705006,0.00949972,0.00019750,0.00000460,0.00021476,0.00001920,0.00049442,0.00182499,0.00375321
1.17958979,0.00895681,0.01201599,0.00024859,0.00000599,0.00027138,0.00002494,0.00062883,0.00229862,0.00480022
1.18559280,0.01132704,0.01509942,0.00031171,0.00000776,0.00034214,0.00003221,0.00080006,0.00287570,0.00611524
1.19159580,0.01424447,0.01884689,0.00038884,0.00000998,0.00042948,0.00004136,0.00101495,0.00357301,0.00774963
1.19759880,0.01780333,0.02336460,0.00048218,0.00001273,0.00053618,0.00005276,0.00128145,0.00440865,0.00976206
1.20360180,0.02210797,0.02876709,0.00059412,0.00001613,0.00066534,0.00006683,0.00160863,0.00540182,0.01221854
1.20960480,0.02727198,0.03517563,0.00072723,0.00002030,0.00082032,0.00008406,0.00200664,0.00657249,0.01519209
1.21560780,0.03341678,0.04271610,0.00088418,0.00002535,0.00100475,0.00010498,0.00248660,0.00794093,0.01876218
1.22161081,0.04066971,0.05151616,0.00106773,0.00003144,0.00122242,0.00013018,0.00306053,0.00952715,0.02301370
1.22761381,0.04916141,0.06170179,0.00128059,0.00003871,0.00147723,0.00016026,0.00374110,0.01135024,0.02803562
1.23361681,0.05902256,0.07339319,0.00152539,0.00004731,0.00177307,0.00019589,0.00454142,0.01342763,0.03391912
1.23961981,0.07037992,0.08670001,0.00180456,0.00005742,0.00211373,0.00023772,0.00547471,0.01577420,0.04075530
1.24562281,0.08335176,0.10171617,0.00212023,0.00006918,0.00250274,0.00028642,0.00655389,0.01840141,0.04863232
1.25162581,0.09804269,0.11851423,0.00247407,0.00008275,0.00294322,0.00034261,0.00779113,0.02131634,0.05763214
1.25762881,0.11453808,0.13713964,0.00286722,0.00009828,0.00343773,0.00040690,0.00919734,0.02452081,0.06782692
1.26363182,0.13289816,0.15760501,0.00330015,0.00011588,0.00398809,0.00047977,0.01078154,0.02801042,0.07927497
1.26963482,0.15315208,0.17988465,0.00377249,0.00013566,0.00459519,0.00056165,0.01255032,0.03177386,0.09201663
1.27563782,0.17529215,0.20390974,0.00428301,0.00015767,0.00525886,0.00065279,0.01450715,0.03579220,0.10607011
1.28164082,0.19926859,0.22956435,0.00482944,0.00018195,0.00597769,0.00075329,0.01665182,0.04003850,0.12142748
1.28764382,0.22498500,0.25668271,0.00540848,0.00020846,0.00674892,0.00086304,0.01897982,0.04447758,0.13805102
1.29364682,0.25229507,0.28504786,0.00601568,0.00023713,0.00756835,0.00098173,0.02148190,0.04906609,0.15587022
1.29964982,0.28100056,0.31439210,0.00664552,0.00026783,0.00843031,0.00110877,0.02414367,0.05375294,0.17477959
1.30565283,0.31085111,0.34439928,0.00729139,0.00030035,0.00932764,0.00124335,0.02694535,0.05847994,0.19463754
1.31165583,0.34154588,0.37470913,0.00794570,0.00033445,0.01025179,0.00138438,0.02986174,0.06318288,0.21526647
1.31765883,0.37273736,0.40492363,0.00860000,0.00036979,0.01119296,0.00153052,0.03286232,0.06779290,0.23645432
1.32366183,0.40403725,0.43461531,0.00924514,0.00040601,0.01214029,0.00168018,0.03591165,0.07223804,0.25795760
1.32966483,0.43502458,0.46333745,0.00987147,0.00044270,0.01308212,0.00183160,0.03896995,0.07644521,0.27950591
1.33566783,0.46525565,0.49063566,0.01046912,0.00047939,0.01400634,0.00198284,0.04199387,0.08034215,0.30080800
1.34167084,0.49427588,0.51606071,0.01102823,0.00051563,0.01490079,0.00213188,0.04493758,0.08385962,0.32155917
1.34767384,0.52163289,0.53918199,0.01153927,0.00055096,0.01575364,0.00227666,0.04775392,0.08693357,0.34144977
1.35367684,0.54689051,0.55960118,0.01199333,0.00058493,0.01655386,0.00241521,0.05039582,0.08950720,0.36017464
1.35967984,0.56964319,0.57696548,0.01238237,0.00061716,0.01729169,0.00254570,0.05281774,0.09153292,0.37744294
1.36568284,0.58953011,0.59097994,0.01269957,0.00064735,0.01795907,0.00266657,0.05497719,0.09297404,0.39298812
1.37168584,0.60624848,0.60141828,0.01293952,0.00067531,0.01855002,0.00277666,0.05683624,0.09380612,0.40657753
1.37768884,0.61956529,0.60813168,0.01309846,0.00070100,0.01906103,0.00287526,0.05836293,0.09401803,0.41802113
1.38369185,0.62932714,0.61105519,0.01317443,0.00072456,0.01949130,0.00296229,0.05953258,0.09361247,0.42717906
1.38969485,0.63546738,0.61021141,0.01316737,0.00074633,0.01984293,0.00303838,0.06032891,0.09260614,0.43396748
1.39569785,0.63801053,0.60571126,0.01307918,0.00076691,0.02012097,0.00310497,0.06074480,0.09102943,0.43836248
1.40170085,0.63707332,0.59775170,0.01291370,0.00078716,0.02033338,0.00316438,0.06078296,0.08892567,0.44040181
1.40770385,0.63286268,0.58661070,0.01267660,0.00080825,0.02049084,0.00321995,0.06045609,0.08635003,0.44018424
1.41370685,0.62567037,0.57263930,0.01237530,0.00083168,0.02060645,0.00327602,0.05978686,0.08336805,0.43786666
1.41970985,0.61586469,0.55625150,0.01201875,0.00085927,0.02069529,0.00333802,0.05880747,0.08005387,0.43365893
1.42571286,0.60387950,0.53791208,0.01161717,0.00089321,0.02077391,0.00341249,0.05755900,0.07648838,0.42781679
1.43171586,0.59020117,0.51812301,0.01118186,0.00093605,0.02085969,0.00350700,0.05609041,0.07275712,0.42063311
1.43771886,0.57535382,0.49740897,0.01072481,0.00099067,0.02097018,0.00363019,0.05445737,0.06894823,0.41242790
1.44372186,0.55988371,0.47630253,0.01025850,0.00106030,0.02112240,0.00379162,0.05272084,0.06515043,0.40353763
1.44972486,0.54434329,0.45532960,0.00979550,0.00114847,0.02133207,0.00400170,0.05094566,0.06145106,0.39430427
1.45572786,0.52927564,0.43499553,0.00934824,0.00125895,0.02161295,0.00427149,0.04919890,0.05793435,0.38506460
1.46173087,0.51519987,0.41577245,0.00892872,0.00139572,0.02197621,0.00461254,0.04754837,0.05467979,0.37614033
1.46773387,0.50259802,0.39808821,0.00854822,0.00156288,0.02242984,0.00503662,0.04606109,0.05176084,0.36782932
1.47373687,0.49190389,0.38231704,0.00821712,0.00176456,0.02297827,0.00555541,0.04480184,0.04924376,0.36039844
1.47973987,0.48349408,0.36877233,0.00794468,0.00200481,0.02362202,0.00618021,0.04383185,0.04718671,0.35407805
