energy_ev,total_up,C_s_up,C_p_up,Cu_p_up,Cu_d_up,Se_s_up,Se_p_up,Y_p_up,Y_d_up
0.08704352,3.81889793,0.02829198,0.61327360,0.23549459,0.42897250,0.07553941,2.03835466,2.89640414,1.05247798
0.09304652,3.76935721,0.02887795,0.58867438,0.23856176,0.41565178,0.07121315,2.03416906,2.84091730,1.05026911
0.09904952,3.72266503,0.02939411,0.56573210,0.24171958,0.40276010,0.06708259,2.03024271,2.78894461,1.04844494
0.10505253,3.67815199,0.02983004,0.54437921,0.24486233,0.39026878,0.06316823,2.02605987,2.74000362,1.04685264
0.11105553,3.63500557,0.03017632,0.52451139,0.24787556,0.37813229,0.05948368,2.02103720,2.69350950,1.04530458
0.11705853,3.59231024,0.03042473,0.50599809,0.25063966,0.36629266,0.05603603,2.01454574,2.64881484,1.04358410
0.12306153,3.54909298,0.03056849,0.48869377,0.25303405,0.35468435,0.05282643,2.00593622,2.60525177,1.04145345
0.12906453,3.50437228,0.03060243,0.47244927,0.25494163,0.34323924,0.04985078,1.99456679,2.56217431,1.03866316
0.13506753,3.45720846,0.03052313,0.45712268,0.25625344,0.33189158,0.04710056,1.97983175,2.51899923,1.03496300
0.14107054,3.40675299,0.03032897,0.44258918,0.25687325,0.32058259,0.04456379,1.96119026,2.47524350,1.03011374
0.14707354,3.35229470,0.03002020,0.42874956,0.25672193,0.30926454,0.04222594,1.93819333,2.43055685,1.02389949
0.15307654,3.29330096,0.02959892,0.41553678,0.25574133,0.29790416,0.04007089,1.91050819,2.38474806,1.01614000
0.15907954,3.22945168,0.02906901,0.40292064,0.25389754,0.28648513,0.03808185,1.87793849,2.33780410,1.00670235
0.16508254,3.16066499,0.02843606,0.39091013,0.25118338,0.27500968,0.03624222,1.84043953,2.28990113,0.99551157
0.17108554,3.08711307,0.02770721,0.37955364,0.24761992,0.26349922,0.03453632,1.79812758,2.24140726,0.98255960
0.17708854,3.00922758,0.02689103,0.36893696,0.24325707,0.25199396,0.03295002,1.75128284,2.19287677,0.96791199
0.18309155,2.92769423,0.02599730,0.35917930,0.23817302,0.24055160,0.03147125,1.70034561,2.14503613,0.95171217
0.18909455,2.84343662,0.02503683,0.35042743,0.23247270,0.22924520,0.03009036,1.64590587,2.09876229,0.93418261
0.19509755,2.75758985,0.02402125,0.34284853,0.22628519,0.21816025,0.02880028,1.58868663,2.05505413,0.91562294
0.20110055,2.67146497,0.02296275,0.33662176,0.21976017,0.20739123,0.02759662,1.52952144,2.01499802,0.89640473
0.20710355,2.58650547,0.02187393,0.33192920,0.21306365,0.19703768,0.02647757,1.46932737,1.97972882,0.87696302
0.21310655,2.50423768,0.02076746,0.32894648,0.20637287,0.18720006,0.02544367,1.40907420,1.95038780,0.85778488
0.21910955,2.42621680,0.01965594,0.32783347,0.19987087,0.17797555,0.02449749,1.34975136,1.92807895,0.83939509
0.22511256,2.35397097,0.01855166,0.32872564,0.19374071,0.16945393,0.02364323,1.29233388,1.91382546,0.82233965
0.23111556,2.28894534,0.01746633,0.33172616,0.18815950,0.16171379,0.02288622,1.23774884,1.90852787,0.80716753
0.23711856,2.23244852,0.01641096,0.33689938,0.18329272,0.15481910,0.02223238,1.18684365,1.91292575,0.79441141
0.24312156,2.18560358,0.01539561,0.34426579,0.17928868,0.14881648,0.02168770,1.14035751,1.92756424,0.78456808
0.24912456,2.14930537,0.01442925,0.35379878,0.17627360,0.14373296,0.02125768,1.09889725,1.95276693,0.77807938
0.25512756,2.12418606,0.01351963,0.36542327,0.17434732,0.13957470,0.02094683,1.06291825,1.98861617,0.77531434
0.26113057,2.11059016,0.01267314,0.37901631,0.17357983,0.13632629,0.02075821,1.03271150,2.03494175,0.77655339
0.26713357,2.10855993,0.01189474,0.39440965,0.17400878,0.13395106,0.02069303,1.00839687,2.09131848,0.78197521
0.27313657,2.11783183,0.01118790,0.41139411,0.17563798,0.13239202,0.02075040,0.98992303,2.15707279,0.79164696
0.27913957,2.13784401,0.01055461,0.42972564,0.17843705,0.13157362,0.02092707,0.97707371,2.23129830,0.80551814
0.28514257,2.16775446,0.00999537,0.44913267,0.18234217,0.13140421,0.02121736,0.96947995,2.31287976,0.82341863
0.29114557,2.20646907,0.00950927,0.46932464,0.18725791,0.13177891,0.02161315,0.96663769,2.40052445,0.84506088
0.29714857,2.25267831,0.00909406,0.49000102,0.19306008,0.13258313,0.02210399,0.96792989,2.49279981,0.87004637
0.30315158,2.30490101,0.00874632,0.51086079,0.19959962,0.13369618,0.02267729,0.97265205,2.58817587,0.89787601
0.30915458,2.36153343,0.00846156,0.53161159,0.20670719,0.13499518,0.02331859,0.98004005,2.68507073,0.92796427
0.31515758,2.42090155,0.00823442,0.55197843,0.21419847,0.13635892,0.02401194,0.98929910,2.78189718,0.95965636
0.32116058,2.48131449,0.00805887,0.57171140,0.22187996,0.13767152,0.02474027,0.99963250,2.87710880,0.99224803
0.32716358,2.54111695,0.00792840,0.59059211,0.22955492,0.13882589,0.02548587,1.01026914,2.96924348,1.02500692
0.33316658,2.59873854,0.00783623,0.60843865,0.23702948,0.13972671,0.02623084,1.02048854,3.05696277,1.05719503
0.33916958,2.65273827,0.00777553,0.62510883,0.24411844,0.14029293,0.02695753,1.02964257,3.13908557,1.08809099
0.34517259,2.70184247,0.00773959,0.64050158,0.25065072,0.14045962,0.02764904,1.03717300,3.21461488,1.11701171
0.35117559,2.74497496,0.00772202,0.65455667,0.25647418,0.14017918,0.02828963,1.04262446,3.28275675,1.14333220
0.35717859,2.78127849,0.00771689,0.66725264,0.26145959,0.13942195,0.02886506,1.04565243,3.34293096,1.16650309
0.36318159,2.81012709,0.00771888,0.67860321,0.26550377,0.13817597,0.02936294,1.04602612,3.39477314,1.18606498
0.36918459,2.83112912,0.00772337,0.68865248,0.26853158,0.13644631,0.02977296,1.04362662,3.43812881,1.20165935
0.37518759,2.84412157,0.00772653,0.69746911,0.27049690,0.13425361,0.03008710,1.03844047,3.47303974,1.21303552
0.38119060,2.84915618,0.00772535,0.70513977,0.27138250,0.13163229,0.03029964,1.03054948,3.49972370,1.22005363
0.38719360,2.84647866,0.00771765,0.71176247,0.27119884,0.12862830,0.03040725,1.02011742,3.51854882,1.22268364
0.39319660,2.83650229,0.00770208,0.71743979,0.26998203,0.12529657,0.03040891,1.00737448,3.53000400,1.22100060
0.39919960,2.81977752,0.00767809,0.72227259,0.26779091,0.12169835,0.03030574,0.99260043,3.53466687,1.21517659
0.40520260,2.79695934,0.00764581,0.72635437,0.26470356,0.11789853,0.03010085,0.97610752,3.53317114,1.20546987
0.41120560,2.76877400,0.00760604,0.72976661,0.26081341,0.11396297,0.02979903,0.95822389,3.52617479,1.19221192
0.41720860,2.73598692,0.00756011,0.73257517,0.25622515,0.10995619,0.02940657,0.93927840,3.51433068,1.17579318
0.42321161,2.69937324,0.00750978,0.73482802,0.25105063,0.10593914,0.02893084,0.91958753,3.49826101,1.15664810
0.42921461,2.65969223,0.00745714,0.73655423,0.24540503,0.10196756,0.02838007,0.89944491,3.47853670,1.13524041
0.43521761,2.61766665,0.00740451,0.73776428,0.23940333,0.09809055,0.02776300,0.87911372,3.45566252,1.11204929
0.44122061,2.57396766,0.00735430,0.73845163,0.23315739,0.09434975,0.02708862,0.85882220,3.43006847,1.08755696
0.44722361,2.52920560,0.00730898,0.73859537,0.22677357,0.09077887,0.02636591,0.83876212,3.40210755,1.06223826
0.45322661,2.48392653,0.00727092,0.73816381,0.22035110,0.08740365,0.02560364,0.81908998,3.37205978,1.03655244
0.45922961,2.43861415,0.00724241,0.73711880,0.21398099,0.08424224,0.02481023,0.79993056,3.34014182,1.01093736
0.46523262,2.39369631,0.00722557,0.73542054,0.20774568,0.08130585,0.02399362,0.78138226,3.30652134,0.98580606
0.47123562,2.34955521,0.00722234,0.73303259,0.20171917,0.07859969,0.02316124,0.76352366,3.27133505,0.96154548
0.47723862,2.30653999,0.00723449,0.72992684,0.19596760,0.07612408,0.02232001,0.74642049,3.23470902,0.93851700
0.48324162,2.26498053,0.00726367,0.72608815,0.19055012,0.07387557,0.02147637,0.73013269,3.19677989,0.91705836
0.48924462,2.22520117,0.00731139,0.72151849,0.18551988,0.07184820,0.02063635,0.71472060,3.15771539,0.89748644
0.49524762,2.18753305,0.00737916,0.71624023,0.18092516,0.07003455,0.01980568,0.70025006,3.11773291,0.88010038
0.50125063,2.15232401,0.00746855,0.71029848,0.17681022,0.06842673,0.01898992,0.68679587,3.07711458,0.86518447
0.50725363,2.11994523,0.00758125,0.70376238,0.17321609,0.06701721,0.01819451,0.67444350,3.03621812,0.85301035
0.51325663,2.09079400,0.00771919,0.69672508,0.17018097,0.06579935,0.01742493,0.66328882,2.99548233,0.84383814
0.51925963,2.06529222,0.00788462,0.68930256,0.16774039,0.06476780,0.01668675,0.65343607,2.95542702,0.83791630
0.52526263,2.04388079,0.00808018,0.68163118,0.16592694,0.06391858,0.01598570,0.64499413,2.91664717,0.83547995
0.53126563,2.02700999,0.00830899,0.67386415,0.16476980,0.06324899,0.01532766,0.63807155,2.87980156,0.83674780
0.53726863,2.01512674,0.00857462,0.66616694,0.16429393,0.06275738,0.01471870,0.63277061,2.84559655,0.84191771
0.54327164,2.00865915,0.00888115,0.65871197,0.16451917,0.06244267,0.01416494,0.62918101,2.81476586,0.85116130
0.54927464,2.00799968,0.00923310,0.65167267,0.16545919,0.06230389,0.01367255,0.62737360,2.78804744,0.86461776
0.55527764,2.01348778,0.00963536,0.64521733,0.16712056,0.06233964,0.01324757,0.62739471,2.76615888,0.88238746
0.56128064,2.02539310,0.01009304,0.63950298,0.16950188,0.06254752,0.01289578,0.62926138,2.74977256,0.90452566
0.56728364,2.04390041,0.01061136,0.63466954,0.17259318,0.06292368,0.01262254,0.63295794,2.73949199,0.93103690
0.57328664,2.06909702,0.01119537,0.63083466,0.17637558,0.06346243,0.01243262,0.63843422,2.73583068,0.96187033
0.57928964,2.10096352,0.01184978,0.62808944,0.18082136,0.06415599,0.01233000,0.64560532,2.73919442,0.99691642
0.58529265,2.13936831,0.01257868,0.62649527,0.18589423,0.06499438,0.01231774,0.65435319,2.74986802,1.03600525
0.59129565,2.18406625,0.01338524,0.62608195,0.19155019,0.06596542,0.01239779,0.66452973,2.76800699,1.07890660
0.59729865,2.23470145,0.01427148,0.62684714,0.19773844,0.06705492,0.01257089,0.67596125,2.79363428,1.12533185
0.60330165,2.29081404,0.01523797,0.62875731,0.20440279,0.06824696,0.01283647,0.68845404,2.82664226,1.17493764
0.60930465,2.35185052,0.01628365,0.63174991,0.21148306,0.06952426,0.01319258,0.70180056,2.86679935,1.22733133
0.61530765,2.41717705,0.01740558,0.63573677,0.21891669,0.07086866,0.01363587,0.71578600,2.91376069,1.28207783
0.62131066,2.48609521,0.01859889,0.64060848,0.22664031,0.07226156,0.01416162,0.73019473,2.96708219,1.33870780
0.62731366,2.55785914,0.01985665,0.64623945,0.23459123,0.07368439,0.01476381,0.74481632,3.02623662,1.39672685
0.63331666,2.63169370,0.02116991,0.65249338,0.24270881,0.07511909,0.01543522,0.75945079,3.09063111,1.45562538
0.63931966,2.70681247,0.02252781,0.65922881,0.25093557,0.07654842,0.01616757,0.77391298,3.15962461,1.51488899
0.64532266,2.78243529,0.02391775,0.66630434,0.25921806,0.07795630,0.01695172,0.78803571,3.23254455,1.57400892
0.65132566,2.85780446,0.02532562,0.67358335,0.26750748,0.07932799,0.01777788,0.80167188,3.30870174,1.63249248
0.65732866,2.93219935,0.02673616,0.68093781,0.27575999,0.08065019,0.01863582,0.81469546,3.38740287,1.68987304
0.66333167,3.00494888,0.02813336,0.68825115,0.28393678,0.08191109,0.01951514,0.82700148,3.46796013,1.74571953
0.66933467,3.07544188,0.02950082,0.69541979,0.29200396,0.08310025,0.02040550,0.83850532,3.54969770,1.79964507
0.67533767,3.14313506,0.03082230,0.70235364,0.29993221,0.08420856,0.02129686,0.84914141,3.63195514,1.85131463
0.68134067,3.20755873,0.03208211,0.70897526,0.30769636,0.08522803,0.02217973,0.85886167,3.71408797,1.90045152
0.68734367,3.26832025,0.03326560,0.71521807,0.31527489,0.08615166,0.02304535,0.86763390,3.79546579,1.94684254
0.69334667,3.32510564,0.03435958,0.72102368,0.32264941,0.08697326,0.02388586,0.87544037,3.87546871,1.99034161
0.69934967,3.37767925,0.03535266,0.72633856,0.32980415,0.08768736,0.02469442,0.88227677,3.95348264,2.03087185
0.70535268,3.42588206,0.03623562,0.73111052,0.33672559,0.08828911,0.02546532,0.88815159,4.02889446,2.06842589
0.71135568,3.46962862,0.03700154,0.73528510,0.34340205,0.08877425,0.02619398,0.89308602,4.10108783,2.10306447
0.71735868,3.50890313,0.03764605,0.73880238,0.34982351,0.08913921,0.02687701,0.89711431,4.16944036,2.13491329
0.72336168,3.54375472,0.03816732,0.74159435,0.35598141,0.08938113,0.02751208,0.90028445,4.23332308,2.16415813
0.72936468,3.57429224,0.03856606,0.74358325,0.36186862,0.08949811,0.02809790,0.90265913,4.29210248,2.19103842
0.73536768,3.60067872,0.03884543,0.74468089,0.36747949,0.08948933,0.02863409,0.90431659,4.34514579,2.21583936
0.74137069,3.62312567,0.03901081,0.74478919,0.37280990,0.08935530,0.02912102,0.90535134,4.39182954,2.23888286
0.74737369,3.64188729,0.03906962,0.74380194,0.37785742,0.08909808,0.02955971,0.90587438,4.43155131,2.26051751
0.75337669,3.65725465,0.03903099,0.74160768,0.38262148,0.08872147,0.02995163,0.90601280,4.46374454,2.28110795
0.75937969,3.66954986,0.03890545,0.73809367,0.38710346,0.08823121,0.03029858,0.90590853,4.48789561,2.30102388
0.76538269,3.67912022,0.03870460,0.73315055,0.39130689,0.08763503,0.03060257,0.90571620,4.50356268,2.32062911
0.77138569,3.68633222,0.03844073,0.72667772,0.39523754,0.08694274,0.03086567,0.90559997,4.51039515,2.34027075
0.77738869,3.69156543,0.03812647,0.71858880,0.39890339,0.08616615,0.03108997,0.90572948,4.50815282,2.36026917
0.78339170,3.69520601,0.03777447,0.70881716,0.40231468,0.08531892,0.03127747,0.90627491,4.49672340,2.38090851
0.78939470,3.69763990,0.03739704,0.69732092,0.40548372,0.08441640,0.03143003,0.90740133,4.47613733,2.40242833
0.79539770,3.69924550,0.03700585,0.68408730,0.40842468,0.08347522,0.03154939,0.90926264,4.44657881,2.42501632
0.80140070,3.70038592,0.03661170,0.66913599,0.41115324,0.08251299,0.03163715,0.91199533,4.40839183,2.44880216
0.80740370,3.70140063,0.03622421,0.65252130,0.41368605,0.08154779,0.03169476,0.91571230,4.36208072,2.47385279
0.81340670,3.70259686,0.03585165,0.63433293,0.41604016,0.08059771,0.03172352,0.92049725,4.30830443,2.50016894
0.81940970,3.70424063,0.03550075,0.61469538,0.41823218,0.07968030,0.03172465,0.92639969,4.24786449,2.52768304
0.82541271,3.70654792,0.03517655,0.59376584,0.42027745,0.07881207,0.03169924,0.93343111,4.18168666,2.55625859
0.83141571,3.70967618,0.03488232,0.57173084,0.42218898,0.07800799,0.03164830,0.94156240,4.11079691,2.58569097
0.83741871,3.71371655,0.03461950,0.54880158,0.42397636,0.07728101,0.03157274,0.95072275,4.03629240,2.61570973
0.84342171,3.71868742,0.03438770,0.52520830,0.42564470,0.07664168,0.03147335,0.96080017,3.95930875,2.64598256
0.84942471,3.72452969,0.03418471,0.50119397,0.42719349,0.07609781,0.03135080,0.97164361,3.88098494,2.67612073
0.85542771,3.73110421,0.03400664,0.47700743,0.42861563,0.07565426,0.03120560,0.98306671,3.80242752,2.70568639
0.86143072,3.73819187,0.03384804,0.45289643,0.42989664,0.07531280,0.03103812,0.99485298,3.72467571,2.73420142
0.86743372,3.74549674,0.03370211,0.42910085,0.43101408,0.07507205,0.03084855,1.00676226,3.64866932,2.76115800
0.87343672,3.75265234,0.03356095,0.40584632,0.43193733,0.07492760,0.03063688,1.01853811,3.57522088,2.78603073
0.87943972,3.75923125,0.03341587,0.38333860,0.43262776,0.07487216,0.03040296,1.02991596,3.50499355,2.80829012
0.88544272,3.76475788,0.03325772,0.36175890,0.43303931,0.07489579,0.03014649,1.04063142,3.43848593,2.82741716
0.89144572,3.76872405,0.03307723,0.34126022,0.43311962,0.07498627,0.02986706,1.05042864,3.37602450,2.84291860
0.89744872,3.77060705,0.03286542,0.32196500,0.43281151,0.07512947,0.02956425,1.05906809,3.31776407,2.85434251
0.90345173,3.76988929,0.03261395,0.30396396,0.43205501,0.07530976,0.02923768,1.06633367,3.26369615,2.86129347
0.90945473,3.76607895,0.03231546,0.28731617,0.43078973,0.07551055,0.02888710,1.07203856,3.21366478,2.86344700
0.91545773,3.75873047,0.03196394,0.27205030,0.42895750,0.07571465,0.02851253,1.07602988,3.16738873,2.86056226
0.92146073,3.74746412,0.03155497,0.25816687,0.42650522,0.07590482,0.02811430,1.07819172,3.12448887,2.85249277
0.92746373,3.73198355,0.03108591,0.24564135,0.42338776,0.07606416,0.02769317,1.07844665,3.08451910,2.83919430
0.93346673,3.71209042,0.03055609,0.23442795,0.41957071,0.07617652,0.02725042,1.07675561,3.04699900,2.82072960
0.93946973,3.68769531,0.02996683,0.22446376,0.41503292,0.07622690,0.02678792,1.07311643,3.01144627,2.79726957
0.94547274,3.65882439,0.02932141,0.21567314,0.40976858,0.07620174,0.02630813,1.06756091,2.97740725,2.76909062
0.95147574,3.62562124,0.02862499,0.20797202,0.40378884,0.07608921,0.02581415,1.06015101,2.94448369,2.73656826
0.95747874,3.58834388,0.02788442,0.20127204,0.39712272,0.07587942,0.02530968,1.05097423,2.91235432,2.70016711
0.96348174,3.54735698,0.02710795,0.19548415,0.38981731,0.07556460,0.02479896,1.04013858,2.88079022,2.66042755
0.96948474,3.50311961,0.02630498,0.19052170,0.38193725,0.07513926,0.02428671,1.02776749,2.84966302,2.61794964
0.97548774,3.45616915,0.02548567,0.18630293,0.37356345,0.07460023,0.02377797,1.01399501,2.81894597,2.57337496
0.98149075,3.40710215,0.02466062,0.18275259,0.36479105,0.07394674,0.02327803,0.99896138,2.78870779,2.52736709
0.98749375,3.35655301,0.02384045,0.17980296,0.35572683,0.07318045,0.02279221,0.98280954,2.75910005,2.48059158
0.99349675,3.30517159,0.02303548,0.17739409,0.34648607,0.07230539,0.02232574,0.96568234,2.73033903,2.43369630
0.99949975,3.25360074,0.02225538,0.17547347,0.33718900,0.07132792,0.02188353,0.94772076,2.70268351,2.38729296
1.00550275,3.20245480,0.02150892,0.17399517,0.32795715,0.07025664,0.02147007,0.92906306,2.67640981,2.34194044
1.01150575,3.15230001,0.02080368,0.17291860,0.31890952,0.06910228,0.02108921,0.90984474,2.65178603,2.29813082
1.01750875,3.10363763,0.02014595,0.17220700,0.31015898,0.06787748,0.02074404,0.89019908,2.62904696,2.25627819
1.02351176,3.05689035,0.01954055,0.17182589,0.30180891,0.06659658,0.02043676,0.87025820,2.60837148,2.21671092
1.02951476,3.01239241,0.01899085,0.17174149,0.29395027,0.06527537,0.02016860,0.85015418,2.58986371,2.17966730
1.03551776,2.97038372,0.01849874,0.17191943,0.28665914,0.06393077,0.01993972,0.83002017,2.57353917,2.14529455
1.04152076,2.93100783,0.01806470,0.17232358,0.27999504,0.06258044,0.01974924,0.80999107,2.55931674,2.11365106
1.04752376,2.89431369,0.01768794,0.17291539,0.27399973,0.06124236,0.01959518,0.79020366,2.54701691,2.08471152
1.05352676,2.86026078,0.01736653,0.17365351,0.26869684,0.05993443,0.01947455,0.77079600,2.53636636,2.05837451
1.05952976,2.82872723,0.01709754,0.17449391,0.26409216,0.05867393,0.01938343,0.75190597,2.52700868,2.03447207
1.06553277,2.79952025,0.01687731,0.17539038,0.26017456,0.05747703,0.01931707,0.73366897,2.51852042,2.01278084
1.07153577,2.77238853,0.01670155,0.17629535,0.25691755,0.05635834,0.01927002,0.71621493,2.51043188,1.99303415
1.07753877,2.74703585,0.01656559,0.17716112,0.25428131,0.05533039,0.01923635,0.69966454,2.50225115,1.97493468
1.08354177,2.72313549,0.01646457,0.17794120,0.25221522,0.05440320,0.01920981,0.68412525,2.49349052,1.95816738
1.08954477,2.70034497,0.01639354,0.17859191,0.25066063,0.05358395,0.01918406,0.66968704,2.48369363,1.94241208
1.09554777,2.67832071,0.01634768,0.17907393,0.24955391,0.05287663,0.01915288,0.65641845,2.47246234,1.92735580
1.10155078,2.65673235,0.01632242,0.17935386,0.24882961,0.05228192,0.01911042,0.64436306,2.45948175,1.91270442
1.10755378,2.63527649,0.01631352,0.17940567,0.24842356,0.05179709,0.01905145,0.63353687,2.44454267,1.89819357
1.11355678,2.61368958,0.01631723,0.17921188,0.24827592,0.05141605,0.01897151,0.62392671,2.42756013,1.88359873
1.11955978,2.59175991,0.01633031,0.17876457,0.24833398,0.05112959,0.01886721,0.61549002,2.40858757,1.86874427
1.12556278,2.56933844,0.01635016,0.17806599,0.24855470,0.05092566,0.01873634,0.60815601,2.38782590,1.85351162
1.13156578,2.54634841,0.01637482,0.17712889,0.24890678,0.05078986,0.01857807,0.60182839,2.36562710,1.83784614
1.13756878,2.52279337,0.01640304,0.17597646,0.24937234,0.05070596,0.01839304,0.59638946,2.34249222,1.82176282
1.14357179,2.49876356,0.01643431,0.17464188,0.24994803,0.05065655,0.01818349,0.59170559,2.31906383,1.80535046
1.14957479,2.47444017,0.01646885,0.17316753,0.25064555,0.05062375,0.01795326,0.58763371,2.29611284,1.78877426
1.15557779,2.45009732,0.01650761,0.17160389,0.25149159,0.05058990,0.01770778,0.58402856,2.27452027,1.77227644
1.16158079,2.42610132,0.01655224,0.17000802,0.25252707,0.05053828,0.01745405,0.58075041,2.25525420,1.75617482
1.16758379,2.40290704,0.01660503,0.16844188,0.25380587,0.05045377,0.01720052,0.57767274,2.23934258,1.74085910
1.17358679,2.38105092,0.01666884,0.16697034,0.25539285,0.05032346,0.01695695,0.57468955,2.22784241,1.72678458
1.17958979,2.36114078,0.01674697,0.16565907,0.25736140,0.05013707,0.01673419,0.57172192,2.22180624,1.71446336
1.18559280,2.34384209,0.01684303,0.16457225,0.25979055,0.04988735,0.01654400,0.56872342,2.22224677,1.70445301
1.19159580,2.32986106,0.01696081,0.16377027,0.26276165,0.04957024,0.01639870,0.56568414,2.23010061,1.69734266
1.19759880,2.31992475,0.01710404,0.16330749,0.26635495,0.04918494,0.01631098,0.56263312,2.24619220,1.69373705
1.20360180,2.31475865,0.01727624,0.16323005,0.27064596,0.04873378,0.01629348,0.55963900,2.27119914,1.69423850
1.20960480,2.31506250,0.01748047,0.16357388,0.27570193,0.04822198,0.01635853,0.55680893,2.30562010,1.69942775
1.21560780,2.32148501,0.01771918,0.16436296,0.28157862,0.04765725,0.01651776,0.55428569,2.34974651,1.70984383
1.22161081,2.33459863,0.01799396,0.16560798,0.28831731,0.04704929,0.01678182,0.55224329,2.40363929,1.72596396
1.22761381,2.35487512,0.01830540,0.16730533,0.29594241,0.04640925,0.01716002,0.55088107,2.46711169,1.74818409
1.23361681,2.38266319,0.01865294,0.16943657,0.30445972,0.04574910,0.01766003,0.55041669,2.53971912,1.77680076
1.23961981,2.41816908,0.01903478,0.17196844,0.31385532,0.04508102,0.01828766,0.55107828,2.62075698,1.81199525
1.24562281,2.46144114,0.01944786,0.17485338,0.32409533,0.04441682,0.01904656,0.55309595,2.70926674,1.85382047
1.25162581,2.51235908,0.01988784,0.17803057,0.33512644,0.04376741,0.01993809,0.55669324,2.80405070,1.90219140
1.25762881,2.57062862,0.02034923,0.18142748,0.34687721,0.04314235,0.02096118,0.56207847,2.90369526,1.95687948
1.26363182,2.63578196,0.02082546,0.18496195,0.35926016,0.04254952,0.02211224,0.56943672,3.00660229,2.01751141
1.26963482,2.70718424,0.02130919,0.18854462,0.37217440,0.04199488,0.02338518,0.57892228,3.11102773,2.08357252
1.27563782,2.78404589,0.02179247,0.19208173,0.38550891,0.04148243,0.02477147,0.59065225,3.21512647,2.15441487
1.28164082,2.86544079,0.02226712,0.19547811,0.39914604,0.04101417,0.02626026,0.60470112,3.31700195,2.22926997
1.28764382,2.95032953,0.02272501,0.19864033,0.41296540,0.04059032,0.02783864,0.62109682,3.41475903,2.30726584
1.29364682,3.03758720,0.02315848,0.20147982,0.42684764,0.04020954,0.02949185,0.63981817,3.50655815,2.38744819
1.29964982,3.12603486,0.02356068,0.20391587,0.44067828,0.03986927,0.03120375,0.66079393,3.59066905,2.46880496
1.30565283,3.21447359,0.02392594,0.20587838,0.45435118,0.03956614,0.03295715,0.68390345,3.66552209,2.55029381
1.31165583,3.30172016,0.02425011,0.20731028,0.46777178,0.03929638,0.03473433,0.70897895,3.72975544,2.63087163
1.31765883,3.38664300,0.02453085,0.20816944,0.48085974,0.03905632,0.03651761,0.73580938,3.78225640,2.70952517
1.32366183,3.46819736,0.02476791,0.20843020,0.49355124,0.03884274,0.03828986,0.76414570,3.82219542,2.78530200
1.32966483,3.54545840,0.02496327,0.20808415,0.50580059,0.03865335,0.04003511,0.79370752,3.84905176,2.85734049
1.33566783,3.61765097,0.02512128,0.20714046,0.51758138,0.03848703,0.04173913,0.82419077,3.86262980,2.92489797
1.34167084,3.68417507,0.02524868,0.20562553,0.52888705,0.03834414,0.04338996,0.85527619,3.86306555,2.98737577
1.34767384,3.74462579,0.02535452,0.20358212,0.53973100,0.03822664,0.04497840,0.88663834,3.85082315,3.04434015
1.35367684,3.79880698,0.02545003,0.20106786,0.55014615,0.03813817,0.04649846,0.91795467,3.82668154,3.09553807
1.35967984,3.84673774,0.02554836,0.19815340,0.56018418,0.03808403,0.04794762,0.94891438,3.79171179,3.14090685
1.36568284,3.88865134,0.02566426,0.19492006,0.56991434,0.03807098,0.04932701,0.97922663,3.74724572,3.18057702
1.37168584,3.92498614,0.02581366,0.19145724,0.57942184,0.03810702,0.05064145,1.00862771,3.69483706,3.21486778
1.37768884,3.95636861,0.02601319,0.18785960,0.58880604,0.03820109,0.05189931,1.03688685,3.63621618,3.24427486
1.38369185,3.98358865,0.02627966,0.18422414,0.59817815,0.03836265,0.05311218,1.06381044,3.57323990,3.26945079
1.38969485,4.00756781,0.02662944,0.18064724,0.60765871,0.03860124,0.05429436,1.08924435,3.50783796,3.29117801
1.39569785,4.02932150,0.02707788,0.17722183,0.61737465,0.03892596,0.05546226,1.11307439,3.44195769,3.31033559
1.40170085,4.04991627,0.02763870,0.17403466,0.62745604,0.03934502,0.05663352,1.13522485,3.37750864,3.32786072
1.40770385,4.07042384,0.02832337,0.17116394,0.63803245,0.03986522,0.05782613,1.15565513,3.31630880,3.34470639
1.41370685,4.09187359,0.02914057,0.16867712,0.64922904,0.04049148,0.05905741,1.17435497,3.26003412,3.36179702
1.41970985,4.11520563,0.03009570,0.16662920,0.66116233,0.04122645,0.06034294,1.19133823,3.21017267,3.37998402
1.42571286,4.14122621,0.03119042,0.16506135,0.67393583,0.04207016,0.06169553,1.20663599,3.16798507,3.40000334
1.43171586,4.17056783,0.03242241,0.16400000,0.68763552,0.04301976,0.06312425,1.22028906,3.13447210,3.42243705
1.43771886,4.20365563,0.03378510,0.16345638,0.70232545,0.04406939,0.06463356,1.23234062,3.11035072,3.44768094
1.44372186,4.24068195,0.03526766,0.16342648,0.71804358,0.04521009,0.06622264,1.24282936,3.09603893,3.47591983
1.44972486,4.28159020,0.03685506,0.16389147,0.73479803,0.04642991,0.06788489,1.25178343,3.09164992,3.50711196
1.45572786,4.32606904,0.03852826,0.16481851,0.75256398,0.04771407,0.06960774,1.25921575,3.09699560,3.54098347
1.46173087,4.37355715,0.04026463,0.16616195,0.77128140,0.04904523,0.07137269,1.26512075,3.11159910,3.57703324
1.46773387,4.42325861,0.04203838,0.16786486,0.79085377,0.05040391,0.07315567,1.26947275,3.13471565,3.61454818
1.47373687,4.47416812,0.04382121,0.16986078,0.81114798,0.05176893,0.07492765,1.27222605,3.16536085,3.65262813
