energy_ev,total_up,C_s_up,C_p_up,S_s_up,S_p_up,Sc_p_up,Sc_d_up,W_p_up,W_d_up
0.18309155,4.45689134,0.00700390,0.37271920,0.07315222,0.34766886,0.27810414,1.02547959,0.34419783,2.78050454
0.18909455,4.32251448,0.00646595,0.35912828,0.07036735,0.33577294,0.26983378,1.01783586,0.32776553,2.67061705
0.19509755,4.19845476,0.00594912,0.34579238,0.06756201,0.32496216,0.26297012,1.01135023,0.31230176,2.56955722
0.20110055,4.08397754,0.00545501,0.33271873,0.06475154,0.31515528,0.25731068,1.00574736,0.29786206,2.47691684
0.20710355,3.97822571,0.00498489,0.31992524,0.06195203,0.30626269,0.25264126,1.00069101,0.28447319,2.39224160
0.21310655,3.88026124,0.00453974,0.30744086,0.05918029,0.29819122,0.24874444,0.99579727,0.27213528,2.31505343
0.21910955,3.78911116,0.00412029,0.29530547,0.05645363,0.29084909,0.24540773,0.99065094,0.26082506,2.24487391
0.22511256,3.70381608,0.00372701,0.28356917,0.05378971,0.28415093,0.24243100,0.98482415,0.25049999,2.18124769
0.23111556,3.62347909,0.00336019,0.27229114,0.05120629,0.27802259,0.23963304,0.97789649,0.24110307,2.12376510
0.23711856,3.54731269,0.00301995,0.26153807,0.04872095,0.27240576,0.23685713,0.96947550,0.23256804,2.07208265
0.24312156,3.47468152,0.00270623,0.25138213,0.04635077,0.26726192,0.23397530,0.95921660,0.22482474,2.02594056
0.24912456,3.40513849,0.00241887,0.24189868,0.04411198,0.26257560,0.23089149,0.94684144,0.21780432,1.98517626
0.25512756,3.33845260,0.00215758,0.23316363,0.04201961,0.25835679,0.22754328,0.93215376,0.21144406,1.94973308
0.26113057,3.27462681,0.00192196,0.22525074,0.04008713,0.25464221,0.22390243,0.91505184,0.20569148,1.91966368
0.26713357,3.21390501,0.00171155,0.21822873,0.03832605,0.25149549,0.21997413,0.89553705,0.20050767,1.89512790
0.27313657,3.15676769,0.00152581,0.21215849,0.03674564,0.24900599,0.21579515,0.87371810,0.19586962,1.87638510
0.27913957,3.10391640,0.00136417,0.20709035,0.03535258,0.24728650,0.21143104,0.84981058,0.19177142,1.86378138
0.28514257,3.05624775,0.00122601,0.20306168,0.03415078,0.24646958,0.20697242,0.82413216,0.18822437,1.85773216
0.29114557,3.01481819,0.00111066,0.20009469,0.03314117,0.24670283,0.20253070,0.79709341,0.18525605,1.85870107
0.29714857,2.98080115,0.00101746,0.19819472,0.03232161,0.24814311,0.19823336,0.76918496,0.18290830,1.86717615
0.30315158,2.95543858,0.00094573,0.19734897,0.03168693,0.25094997,0.19421892,0.74096136,0.18123438,1.88364428
0.30915458,2.93998901,0.00089480,0.19752582,0.03122895,0.25527851,0.19063191,0.71302274,0.18029542,1.90856514
0.31515758,2.93567426,0.00086398,0.19867462,0.03093675,0.26127182,0.18761801,0.68599475,0.18015634,1.94234566
0.32116058,2.94362713,0.00085261,0.20072615,0.03079685,0.26905350,0.18531939,0.66050787,0.18088149,1.98531593
0.32716358,2.96484190,0.00086003,0.20359360,0.03079362,0.27872033,0.18387053,0.63717686,0.18253024,2.03770745
0.33316658,3.00012949,0.00088560,0.20717410,0.03090970,0.29033557,0.18339455,0.61658115,0.18515259,2.09963436
0.33916958,3.05007877,0.00092870,0.21135078,0.03112640,0.30392304,0.18400008,0.59924684,0.18878528,2.17107810
0.34517259,3.11502507,0.00098874,0.21599517,0.03142430,0.31946235,0.18577880,0.58563089,0.19344826,2.25187591
0.35117559,3.19502675,0.00106517,0.22097012,0.03178366,0.33688544,0.18880350,0.57610801,0.19914190,2.34171319
0.35717859,3.28985036,0.00115747,0.22613282,0.03218500,0.35607469,0.19312678,0.57096052,0.20584493,2.44011987
0.36318159,3.39896437,0.00126520,0.23133817,0.03260956,0.37686259,0.19878029,0.57037131,0.21351318,2.54647074
0.36918459,3.52154159,0.00138799,0.23644213,0.03303974,0.39903330,0.20577431,0.57442005,0.22207932,2.65998945
0.37518759,3.65646988,0.00152557,0.24130517,0.03345946,0.42232583,0.21409783,0.58308256,0.23145330,2.77975616
0.38119060,3.80237063,0.00167784,0.24579560,0.03385452,0.44643899,0.22371891,0.59623315,0.24152382,2.90471863
0.38719360,3.95762446,0.00184484,0.24979278,0.03421283,0.47103788,0.23458524,0.61364974,0.25216046,3.03370644
0.39319660,4.12040336,0.00202686,0.25319006,0.03452453,0.49576175,0.24662492,0.63502153,0.26321655,3.16544827
0.39919960,4.28870848,0.00222443,0.25589746,0.03478215,0.52023300,0.25974738,0.65995877,0.27453264,3.29859201
0.40520260,4.46041259,0.00243843,0.25784395,0.03498055,0.54406703,0.27384446,0.68800441,0.28594040,3.43172728
0.41120560,4.63330630,0.00267009,0.25897934,0.03511691,0.56688251,0.28879153,0.71864715,0.29726684,3.56341038
0.41720860,4.80514696,0.00292110,0.25927565,0.03519058,0.58831179,0.30444889,0.75133560,0.30833869,3.69219095
0.42321161,4.97370910,0.00319361,0.25872799,0.03520297,0.60801111,0.32066323,0.78549311,0.31898678,3.81664026
0.42921461,5.13683510,0.00349031,0.25735491,0.03515730,0.62567011,0.33726940,0.82053286,0.32905028,3.93538021
0.43521761,5.29248505,0.00381445,0.25519809,0.03505841,0.64102035,0.35409239,0.85587287,0.33838069,4.04711265
0.44122061,5.43878411,0.00416984,0.25232152,0.03491252,0.65384269,0.37094966,0.89095050,0.34684531,4.15064811
0.44722361,5.57406632,0.00456089,0.24881002,0.03472700,0.66397293,0.38765378,0.92523604,0.35433035,4.24493317
0.45322661,5.69691329,0.00499257,0.24476721,0.03451010,0.67130597,0.40401543,0.95824509,0.36074322,4.32907544
0.45922961,5.80618660,0.00547030,0.24031288,0.03427077,0.67579793,0.41984666,0.98954929,0.36601432,4.40236535
0.46523262,5.90105259,0.00599993,0.23557989,0.03401845,0.67746650,0.43496456,1.01878514,0.37009794,4.46429373
0.47123562,5.98099865,0.00658759,0.23071060,0.03376280,0.67638947,0.44919496,1.04566054,0.37297251,4.51456445
0.47723862,6.04584022,0.00723947,0.22585286,0.03351359,0.67270143,0.46237637,1.06995908,0.37464004,4.55310141
0.48324162,6.09571783,0.00796171,0.22115582,0.03328044,0.66658897,0.47436377,1.09154156,0.37512486,4.58004927
0.48924462,6.13108444,0.00876006,0.21676548,0.03307272,0.65828446,0.48503226,1.11034506,0.37447176,4.59576789
0.49524762,6.15268290,0.00963967,0.21282025,0.03289929,0.64805884,0.49428036,1.12637940,0.37274353,4.60082023
0.50125063,6.16151454,0.01060476,0.20944653,0.03276839,0.63621344,0.50203281,1.13972110,0.37001801,4.59595419
0.50725363,6.15879985,0.01165833,0.20675457,0.03268742,0.62307146,0.50824263,1.15050535,0.36638492,4.58207889
0.51325663,6.14593268,0.01280181,0.20483467,0.03266280,0.60896911,0.51289250,1.15891600,0.36194235,4.56023621
0.51925963,6.12442979,0.01403479,0.20375386,0.03269978,0.59424691,0.51599522,1.16517433,0.35679336,4.53156880
0.52526263,6.09587790,0.01535474,0.20355322,0.03280226,0.57924134,0.51759322,1.16952695,0.35104252,4.49728580
0.53126563,6.06188037,0.01675679,0.20424600,0.03297273,0.56427707,0.51775722,1.17223335,0.34479280,4.45862762
0.53726863,6.02400582,0.01823357,0.20581651,0.03321208,0.54965997,0.51658388,1.17355390,0.33814274,4.41683143
0.54327164,5.98374098,0.01977515,0.20821995,0.03351962,0.53567117,0.51419283,1.17373865,0.33118416,4.37309868
0.54927464,5.94244979,0.02136905,0.21138327,0.03389303,0.52256211,0.51072285,1.17301755,0.32400034,4.32856600
0.55527764,5.90134048,0.02300037,0.21520691,0.03432845,0.51055085,0.50632774,1.17159254,0.31666489,4.28428076
0.56128064,5.86144197,0.02465203,0.21956757,0.03482066,0.49981952,0.50117180,1.16963190,0.30924119,4.24118211
0.56728364,5.82359042,0.02630514,0.22432181,0.03536323,0.49051300,0.49542517,1.16726689,0.30178254,4.20008809
0.57328664,5.78842631,0.02793944,0.22931052,0.03594892,0.48273874,0.48925939,1.16459108,0.29433275,4.16168918
0.57928964,5.75640163,0.02953383,0.23436395,0.03656999,0.47656769,0.48284313,1.16166193,0.28692746,4.12654814
0.58529265,5.72779645,0.03106701,0.23930728,0.03721867,0.47203620,0.47633848,1.15850469,0.27959567,4.09510569
0.59129565,5.70274347,0.03251815,0.24396644,0.03788768,0.46914869,0.46989765,1.15511815,0.27236168,4.06769138
0.59729865,5.68125867,0.03386751,0.24817403,0.03857066,0.46788114,0.46366051,1.15148184,0.26524721,4.04453853
0.60330165,5.66327616,0.03509717,0.25177499,0.03926274,0.46818495,0.45775262,1.14756408,0.25827346,4.02580208
0.60930465,5.64868450,0.03619160,0.25463195,0.03996089,0.46999124,0.45228410,1.14333040,0.25146316,4.01157803
0.61530765,5.63736252,0.03713818,0.25662989,0.04066436,0.47321527,0.44734903,1.13875168,0.24484234,4.00192295
0.62131066,5.62921197,0.03792764,0.25768002,0.04137487,0.47776084,0.44302543,1.13381150,0.23844177,3.99687233
0.62731366,5.62418511,0.03855435,0.25772256,0.04209672,0.48352447,0.43937568,1.12851219,0.23229808,3.99645647
0.63331666,5.62230534,0.03901641,0.25672856,0.04283674,0.49039925,0.43644726,1.12287921,0.22645429,4.00071282
0.63931966,5.62367975,0.03931571,0.25470034,0.04360399,0.49827819,0.43427366,1.11696359,0.22096010,4.00969407
0.64532266,5.62850274,0.03945769,0.25167087,0.04440937,0.50705699,0.43287537,1.11084226,0.21587158,4.02347143
0.65132566,5.63705058,0.03945106,0.24770182,0.04526497,0.51663608,0.43226087,1.10461639,0.21125059,4.04213291
0.65732866,5.64966734,0.03930735,0.24288067,0.04618331,0.52692197,0.43242739,1.09840772,0.20716399,4.06577689
0.66333167,5.66674329,0.03904042,0.23731674,0.04717645,0.53782798,0.43336167,1.09235335,0.20368253,4.09450139
0.66933467,5.68868723,0.03866582,0.23113658,0.04825500,0.54927416,0.43504037,1.08659926,0.20087984,4.12838993
0.67533767,5.71589473,0.03820024,0.22447875,0.04942710,0.56118674,0.43743039,1.08129311,0.19883139,4.16749494
0.68134067,5.74871454,0.03766084,0.21748843,0.05069752,0.57349709,0.44048910,1.07657680,0.19761369,4.21182012
0.68734367,5.78741551,0.03706474,0.21031192,0.05206671,0.58614041,0.44416444,1.07257937,0.19730365,4.26130295
0.69334667,5.83215657,0.03642856,0.20309143,0.05353015,0.59905424,0.44839511,1.06941081,0.19797831,4.31579886
0.69934967,5.88296176,0.03576799,0.19596035,0.05507779,0.61217709,0.45311085,1.06715714,0.19971486,4.37506824
0.70535268,5.93970249,0.03509761,0.18903916,0.05669387,0.62544728,0.45823305,1.06587723,0.20259097,4.43876749
0.71135568,6.00208824,0.03443072,0.18243221,0.05835693,0.63880219,0.46367552,1.06560169,0.20668528,4.50644505
0.71735868,6.06966681,0.03377933,0.17622547,0.06004019,0.65217801,0.46934579,1.06633368,0.21207812,4.57754283
0.72336168,6.14183423,0.03315434,0.17048520,0.06171221,0.66551019,0.47514665,1.06805204,0.21885210,4.65140342
0.72936468,6.21785397,0.03256569,0.16525771,0.06333790,0.67873447,0.48097823,1.07071607,0.22709260,4.72728273
0.73536768,6.29688439,0.03202269,0.16057000,0.06487968,0.69178855,0.48674031,1.07427212,0.23688787,4.80436769
0.74137069,6.37801278,0.03153433,0.15643128,0.06629896,0.70461431,0.49233493,1.07866111,0.24832856,4.88179791
0.74737369,6.46029369,0.03110960,0.15283515,0.06755770,0.71716045,0.49766914,1.08382669,0.26150666,4.95869011
0.75337669,6.54278930,0.03075785,0.14976231,0.06862005,0.72938523,0.50265773,1.08972335,0.27651345,5.03416408
0.75937969,6.62460883,0.03048897,0.14718357,0.06945393,0.74125921,0.50722581,1.09632374,0.29343671,5.10736829
0.76538269,6.70494457,0.03031366,0.14506294,0.07003258,0.75276769,0.51131102,1.10362468,0.31235689,5.17750389
0.77138569,6.78310184,0.03024340,0.14336073,0.07033585,0.76391251,0.51486532,1.11165120,0.33334236,5.24384557
0.77738869,6.85852097,0.03029050,0.14203621,0.07035131,0.77471309,0.51785614,1.12045825,0.35644400,5.30575805
0.78339170,6.93078969,0.03046784,0.14105005,0.07007500,0.78520634,0.52026679,1.13012961,0.38168909,5.36270741
0.78939470,6.99964502,0.03078864,0.14036604,0.06951187,0.79544552,0.52209621,1.14077399,0.40907492,5.41426664
0.79539770,7.06496464,0.03126602,0.13995231,0.06867581,0.80549776,0.52335787,1.15251832,0.43856239,5.46011550
0.80140070,7.12674839,0.03191250,0.13978190,0.06758937,0.81544042,0.52407802,1.16549843,0.47007003,5.50003497
0.80740370,7.18509112,0.03273939,0.13983271,0.06628308,0.82535631,0.52429334,1.17984762,0.50346873,5.53389707
0.81340670,7.24014917,0.03375621,0.14008690,0.06479449,0.83532808,0.52404816,1.19568370,0.53857774,5.56165123
0.81940970,7.29210277,0.03496996,0.14052987,0.06316697,0.84543188,0.52339128,1.21309528,0.57516214,5.58330835
0.82541271,7.34111722,0.03638452,0.14114886,0.06144827,0.85573092,0.52237291,1.23212805,0.61293232,5.59892441
0.83141571,7.38730587,0.03800003,0.14193149,0.05968904,0.86626899,0.52104152,1.25277209,0.65154554,5.60858464
0.83741871,7.43069760,0.03981234,0.14286418,0.05794121,0.87706469,0.51944120,1.27495094,0.69060987,5.61239005
0.84342171,7.47121130,0.04181258,0.14393078,0.05625653,0.88810649,0.51760934,1.29851334,0.72969055,5.61044709
0.84942471,7.50863944,0.04398685,0.14511142,0.05468506,0.89934911,0.51557503,1.32322823,0.76831855,5.60286156
0.85542771,7.54264189,0.04631606,0.14638180,0.05327401,0.91071159,0.51335814,1.34878359,0.80600132,5.58973687
0.86143072,7.57275074,0.04877590,0.14771291,0.05206656,0.92207702,0.51096911,1.37478941,0.84223528,5.57117688
0.86743372,7.59838582,0.05133703,0.14907127,0.05110111,0.93329431,0.50840945,1.40078477,0.87651957,5.54729272
0.87343672,7.61888000,0.05396542,0.15041970,0.05041065,0.94418176,0.50567294,1.42624900,0.90837060,5.51821284
0.87943972,7.63351249,0.05662285,0.15171849,0.05002239,0.95453242,0.50274723,1.45061642,0.93733672,5.48409511
0.88544272,7.64154800,0.05926760,0.15292706,0.04995762,0.96412094,0.49961589,1.47329404,0.96301239,5.44513966
0.89144572,7.64227906,0.06185530,0.15400583,0.05023176,0.97271162,0.49626055,1.49368145,0.98505109,5.40160094
0.89744872,7.63506857,0.06433989,0.15491825,0.05085453,0.98006718,0.49266312,1.51119190,1.00317659,5.35379763
0.90345173,7.61938970,0.06667473,0.15563280,0.05183022,0.98595785,0.48880768,1.52527372,1.01719173,5.30211918
0.90945473,7.59486048,0.06881369,0.15612494,0.05315803,0.99017027,0.48468213,1.53543075,1.02698450,5.24702769
0.91545773,7.56127075,0.07071241,0.15637857,0.05483240,0.99251570,0.48027924,1.54124109,1.03253109,5.18905483
0.92146073,7.51859957,0.07232947,0.15638727,0.05684330,0.99283719,0.47559719,1.54237308,1.03389559,5.12879310
0.92746373,7.46702212,0.07362757,0.15615482,0.05917647,0.99101530,0.47063947,1.53859782,1.03122652,5.06688186
0.93346673,7.40690554,0.07457456,0.15569526,0.06181359,0.98697211,0.46541419,1.52979764,1.02475035,5.00398851
0.93946973,7.33879406,0.07514448,0.15503224,0.06473230,0.98067344,0.45993288,1.51597017,1.01476215,4.94078581
0.94547274,7.26338429,0.07531826,0.15419783,0.06790627,0.97212902,0.45420885,1.49722796,1.00161402,4.87792653
0.95147574,7.18149249,0.07508439,0.15323073,0.07130508,0.96139100,0.44825530,1.47379361,0.98570170,4.81601696
0.95747874,7.09401562,0.07443928,0.15217408,0.07489415,0.94855069,0.44208334,1.44599084,0.96745013,4.75559073
0.96348174,7.00188876,0.07338743,0.15107288,0.07863468,0.93373388,0.43570013,1.41423202,0.94729841,4.69708463
0.96948474,6.90604144,0.07194129,0.14997134,0.08248361,0.91709511,0.42910716,1.37900273,0.92568505,4.64081793
0.97548774,6.80735538,0.07012096,0.14891012,0.08639378,0.89881116,0.42229911,1.34084428,0.90303398,4.58697634
0.98149075,6.70662618,0.06795356,0.14792382,0.09031411,0.87907428,0.41526311,1.30033489,0.87974196,4.53560177
0.98749375,6.60453104,0.06547251,0.14703875,0.09419008,0.85808529,0.40797865,1.25807055,0.85616787,4.48658861
0.99349675,6.50160427,0.06271652,0.14627117,0.09796436,0.83604720,0.40041822,1.21464634,0.83262415,4.43968672
0.99949975,6.39822184,0.05972848,0.14562608,0.10157771,0.81315943,0.39254843,1.17063898,0.80937079,4.39451122
1.00550275,6.29459570,0.05655430,0.14509675,0.10497002,0.78961289,0.38433188,1.12659140,0.78661188,4.35055884
1.01150575,6.19077816,0.05324162,0.14466484,0.10808169,0.76558621,0.37572939,1.08299978,0.76449474,4.30722987
1.01750875,6.08667595,0.04983858,0.14430127,0.11085507,0.74124308,0.36670259,1.04030360,0.74311149,4.26385517
1.02351176,5.98207311,0.04639264,0.14396773,0.11323604,0.71673077,0.35721673,0.99887886,0.72250294,4.21972691
1.02951476,5.87666180,0.04294945,0.14361876,0.11517570,0.69217984,0.34724347,0.95903462,0.70266430,4.17413196
1.03551776,5.77007923,0.03955192,0.14320425,0.11663201,0.66770485,0.33676349,0.92101279,0.68355258,4.12638661
1.04152076,5.66194912,0.03623939,0.14267232,0.11757134,0.64340596,0.32576885,0.88499101,0.66509508,4.07587143
1.04752376,5.55192571,0.03304699,0.14197230,0.11796985,0.61937127,0.31426482,0.85108815,0.64719863,4.02206495
1.05352676,5.43973838,0.03000524,0.14105776,0.11781466,0.59567970,0.30227123,0.81937217,0.62975907,3.96457496
1.05952976,5.32523472,0.02713980,0.13988935,0.11710466,0.57240412,0.28982314,0.78986964,0.61267072,3.90316654
1.06553277,5.20842011,0.02447138,0.13843737,0.11585100,0.54961459,0.27697090,0.76257636,0.59583520,3.83778560
1.07153577,5.08949204,0.02201589,0.13668387,0.11407716,0.52738151,0.26377954,0.73746850,0.57916947,3.76857719
1.07753877,4.96886718,0.01978464,0.13462425,0.11181861,0.50577839,0.25032757,0.71451357,0.56261265,3.69589777
1.08354177,4.84719999,0.01778475,0.13226820,0.10912203,0.48488420,0.23670528,0.69368052,0.54613148,3.62032088
1.08954477,4.72539137,0.01601956,0.12964002,0.10604414,0.46478505,0.22301253,0.67494854,0.52972416,3.54263551
1.09554777,4.60458651,0.01448912,0.12677828,0.10265021,0.44557510,0.20935631,0.65831401,0.51342245,3.46383708
1.10155078,4.48616136,0.01319070,0.12373479,0.09901215,0.42735667,0.19584803,0.64379511,0.49729208,3.38511059
1.10755378,4.37169749,0.01211930,0.12057298,0.09520650,0.41023941,0.18260072,0.63143394,0.48143141,3.30780612
1.11355678,4.26294560,0.01126806,0.11736583,0.09131216,0.39433860,0.16972630,0.62129598,0.46596833,3.23340686
1.11955978,4.16177849,0.01062871,0.11419328,0.08740815,0.37977253,0.15733296,0.61346684,0.45105572,3.16349023
1.12556278,4.07013450,0.01019187,0.11113937,0.08357127,0.36665918,0.14552266,0.60804655,0.43686555,3.09968285
1.13156578,3.98995342,0.00994727,0.10828924,0.07987398,0.35511212,0.13438903,0.60514165,0.42358185,3.04361042
1.13756878,3.92310668,0.00988402,0.10572603,0.07638243,0.34523589,0.12401547,0.60485558,0.41139289,2.99684410
1.14357179,3.87132461,0.00999059,0.10352779,0.07315472,0.33712118,0.11447366,0.60727791,0.40048284,2.96084476
1.14957479,3.83612361,0.01025497,0.10176477,0.07023956,0.33083973,0.10582240,0.61247306,0.39102335,2.93690730
1.15557779,3.81873617,0.01066458,0.10049677,0.06767523,0.32643951,0.09810679,0.62046929,0.38316521,2.92610702
1.16158079,3.82004717,0.01120629,0.09977114,0.06548898,0.32394032,0.09135781,0.63124873,0.37703072,2.92925023
1.16758379,3.84053947,0.01186632,0.09962104,0.06369684,0.32332993,0.08559216,0.64473902,0.37270686,2.94683140
1.17358679,3.88025168,0.01263029,0.10006446,0.06230377,0.32456135,0.08081245,0.66080741,0.37023973,2.97899891
1.17958979,3.93875085,0.01348313,0.10110362,0.06130436,0.32755107,0.07700766,0.67925779,0.36963044,3.02553137
1.18559280,4.01512199,0.01440914,0.10272515,0.06068366,0.33217872,0.07415391,0.69983101,0.37083279,3.08582610
1.19159580,4.10797595,0.01539207,0.10490072,0.06041854,0.33828815,0.07221536,0.72220877,0.37375267,3.15890098
1.19759880,4.21547613,0.01641523,0.10758833,0.06047911,0.34569005,0.07114548,0.74602113,0.37824951,3.24341030
1.20360180,4.33538397,0.01746170,0.11073403,0.06083042,0.35416605,0.07088841,0.77085735,0.38413953,3.33767483
1.20960480,4.46512198,0.01851456,0.11427415,0.06143427,0.36347418,0.07138052,0.79627983,0.39120093,3.43972539
1.21560780,4.60185247,0.01955715,0.11813778,0.06225095,0.37335564,0.07255211,0.82184039,0.39918054,3.54735891
1.22161081,4.74256895,0.02057343,0.12224952,0.06324104,0.38354255,0.07432928,0.84709827,0.40780206,3.65820517
1.22761381,4.88419681,0.02154825,0.12653237,0.06436704,0.39376635,0.07663575,0.87163885,0.41677512,3.76980176
1.23361681,5.02369920,0.02246773,0.13091053,0.06559480,0.40376662,0.07939484,0.89509220,0.42580526,3.87967449
1.23961981,5.15818336,0.02331952,0.13531212,0.06689472,0.41329980,0.08253129,0.91715050,0.43460396,3.98542006
1.24562281,5.28500299,0.02409309,0.13967161,0.06824265,0.42214753,0.08597310,0.93758324,0.44289860,4.08478752
1.25162581,5.40185181,0.02477991,0.14393188,0.06962050,0.43012409,0.08965313,0.95624945,0.45044190,4.17575498
1.25762881,5.50684413,0.02537364,0.14804588,0.07101644,0.43708276,0.09351050,0.97310616,0.45702017,4.25659824
1.26363182,5.59857861,0.02587013,0.15197767,0.07242485,0.44292060,0.09749180,0.98821259,0.46246042,4.32594830
1.26963482,5.67618214,0.02626747,0.15570299,0.07384587,0.44758154,0.10155183,1.00172977,0.46663568,4.38283500
1.27563782,5.73933185,0.02656581,0.15920923,0.07528472,0.45105755,0.10565409,1.01391540,0.46946857,4.42671482
1.28164082,5.78825424,0.02676728,0.16249486,0.07675074,0.45338789,0.10977088,1.02511440,0.47093283,4.45748163
1.28764382,5.82370149,0.02687566,0.16556835,0.07825630,0.45465641,0.11388295,1.03574524,0.47105290,4.47545980
1.29364682,5.84690630,0.02689618,0.16844672,0.07981554,0.45498705,0.11797892,1.04628300,0.46990158,4.48138016
1.29964982,5.85951771,0.02683516,0.17115372,0.08144314,0.45453782,0.12205430,1.05723987,0.46759598,4.47634008
1.30565283,5.86352124,0.02669966,0.17371791,0.08315311,0.45349354,0.12611034,1.06914411,0.46429194,4.46174961
1.31165583,5.86114739,0.02649723,0.17617063,0.08495773,0.45205762,0.13015273,1.08251843,0.46017736,4.43926666
1.31765883,5.85477356,0.02623553,0.17854404,0.08686664,0.45044348,0.13419028,1.09785911,0.45546469,4.41072429
1.32366183,5.84682404,0.02592214,0.18086943,0.08888627,0.44886594,0.13823364,1.11561661,0.45038309,4.37805396
1.32966483,5.83967336,0.02556433,0.18317579,0.09101948,0.44753294,0.14229426,1.13617888,0.44517060,4.34320851
1.33566783,5.83555768,0.02516890,0.18548881,0.09326557,0.44663823,0.14638363,1.15985789,0.44006680,4.30808858
1.34167084,5.83649833,0.02474213,0.18783036,0.09562062,0.44635509,0.15051282,1.18688023,0.43530609,4.27447613
1.34767384,5.84424099,0.02428973,0.19021843,0.09807814,0.44683159,0.15469250,1.21738193,0.43111220,4.24397785
1.35367684,5.86021276,0.02381692,0.19266759,0.10062998,0.44818744,0.15893339,1.25140769,0.42769376,4.21798095
1.35967984,5.88549857,0.02332847,0.19518984,0.10326745,0.45051263,0.16324706,1.28891442,0.42524141,4.19762289
1.36568284,5.92083679,0.02282882,0.19779584,0.10598259,0.45386765,0.16764719,1.32977864,0.42392611,4.18377572
1.37168584,5.96663320,0.02232226,0.20049637,0.10876951,0.45828546,0.17215093,1.37380718,0.42389889,4.17704489
1.37768884,6.02299102,0.02181303,0.20330390,0.11162560,0.46377465,0.17678056,1.42075055,0.42529164,4.17778146
1.38369185,6.08975403,0.02130544,0.20623411,0.11455267,0.47032383,0.18156495,1.47031783,0.42821880,4.18610601
1.38969485,6.16655902,0.02080402,0.20930725,0.11755780,0.47790666,0.18654097,1.52219243,0.43277971,4.20194178
1.39569785,6.25289341,0.02031355,0.21254911,0.12065386,0.48648712,0.19175439,1.57604761,0.43906114,4.22505417
1.40170085,6.34815365,0.01983910,0.21599163,0.12385959,0.49602488,0.19726029,1.63156078,0.44713982,4.25509350
1.40770385,6.45170015,0.01938604,0.21967285,0.12719930,0.50647996,0.20312282,1.68842591,0.45708447,4.29163782
1.41370685,6.56290502,0.01895992,0.22363628,0.13070197,0.51781668,0.20941410,1.74636323,0.46895720,4.33423282
1.41970985,6.68118918,0.01856645,0.22792964,0.13439998,0.53000641,0.21621234,1.80512583,0.48281396,4.38242601
1.42571286,6.80604670,0.01821131,0.23260295,0.13832734,0.54302891,0.22359904,1.86450273,0.49870385,4.43579317
1.43171586,6.93705477,0.01790001,0.23770606,0.14251756,0.55687220,0.23165547,1.92431845,0.51666726,4.49395547
1.43771886,7.07386902,0.01763775,0.24328570,0.14700125,0.57153091,0.24045851,1.98442925,0.53673294,4.55658636
1.44372186,7.21620485,0.01742923,0.24938227,0.15180359,0.58700315,0.25007594,2.04471627,0.55891393,4.62340838
1.44972486,7.36380656,0.01727853,0.25602650,0.15694172,0.60328618,0.26056155,2.10507634,0.58320284,4.69418029
1.45572786,7.51640683,0.01718900,0.26323616,0.16242231,0.62037101,0.27195030,2.16541094,0.60956656,4.76867623
1.46173087,7.67367986,0.01716319,0.27101309,0.16823948,0.63823654,0.28425382,2.22561442,0.63794091,4.84665849
1.46773387,7.83519211,0.01720279,0.27934077,0.17437304,0.65684334,0.29745649,2.28556222,0.66822561,4.92784662
1.47373687,8.00035468,0.01730870,0.28818260,0.18078745,0.67612778,0.31151259,2.34510000,0.70028008,5.01188534
1.47973987,8.16838139,0.01748107,0.29748106,0.18743129,0.69599687,0.32634450,2.40403470,0.73392043,5.09831412
1.48574287,8.33825650,0.01771944,0.30715790,0.19423771,0.71632417,0.34184242,2.46212814,0.76891807,5.18654121
1.49174587,8.50871513,0.01802286,0.31711550,0.20112543,0.73694733,0.35786549,2.51909386,0.80500035,5.27582445
1.49774887,8.67823920,0.01839010,0.32723927,0.20800076,0.75766734,0.37424461,2.57459762,0.84185331,5.36526104
1.50375188,8.84507011,0.01881982,0.33740127,0.21476016,0.77824988,0.39078669,2.62826169,0.87912680,5.45378768
1.50975488,9.00723894,0.01931073,0.34746473,0.22129356,0.79842881,0.40728028,2.67967284,0.91644191,5.54019200
1.51575788,9.16261340,0.01986181,0.35728938,0.22748813,0.81791165,0.42350246,2.72839377,0.95340044,5.62313530
1.52176088,9.30895970,0.02047235,0.36673744,0.23323235,0.83638708,0.43922646,2.77397732,0.98959621,5.70118601
1.52776388,9.44401666,0.02114207,0.37567985,0.23842024,0.85353400,0.45422982,2.81598274,1.02462777,5.77286259
1.53376688,9.56557822,0.02187107,0.38400253,0.24295549,0.86903183,0.46830264,2.85399290,1.05811174,5.83668368
1.53976988,9.67157997,0.02265982,0.39161221,0.24675530,0.88257160,0.48125542,2.88763162,1.08969637,5.89122313
1.54577289,9.76018487,0.02350893,0.39844173,0.24975368,0.89386708,0.49292615,2.91657972,1.11907438,5.93516689
1.55177589,9.82986316,0.02441898,0.40445420,0.25190415,0.90266570,0.50318631,2.94058895,1.14599453,5.96736858
1.55777889,9.87946178,0.02539022,0.40964594,0.25318154,0.90875836,0.51194528,2.95949263,1.17027108,5.98690064
1.56378189,9.90825886,0.02642221,0.41404797,0.25358293,0.91198776,0.51915313,2.97321241,1.19179056,5.99309805
1.56978489,9.91599989,0.02751346,0.41772580,0.25312761,0.91225477,0.52480155,2.98176045,1.21051552,5.98559194
