energy_ev,total_up,total_down,Cr_p_up,Cr_p_down,Cr_d_up,Cr_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,S_s_up,S_s_down,S_p_up,S_p_down
-2.75237619,3.51101861,-3.39012797,3.14840887,-3.17364600,1.61749194,-1.64563343,0.00056842,-0.00071586,0.02550516,-0.02310978,0.13280907,-0.14206361,1.21925888,-1.04666840,0.00574833,-0.00513844,0.08294907,-0.10744305
-2.74637319,3.47457978,-3.32657247,3.15067445,-3.07542653,1.61865330,-1.59317705,0.00061756,-0.00076298,0.02502449,-0.02269564,0.13203451,-0.13914688,1.17915640,-1.05879082,0.00581135,-0.00506247,0.08341833,-0.10638328
-2.74037019,3.42883790,-3.25762513,3.14114513,-2.97207624,1.61325172,-1.53792638,0.00066975,-0.00081137,0.02444354,-0.02223765,0.13092419,-0.13603230,1.13894010,-1.06942518,0.00585872,-0.00498149,0.08375306,-0.10516978
-2.73436718,3.37526998,-3.18465296,3.12058586,-2.86547835,1.60170808,-1.48089485,0.00072488,-0.00086076,0.02377729,-0.02174505,0.12952362,-0.13277841,1.09953517,-1.07848559,0.00589135,-0.00489705,0.08398055,-0.10383837
-2.72836418,3.31548113,-3.10890419,3.08994219,-2.75737852,1.58455350,-1.42302804,0.00078281,-0.00091083,0.02304240,-0.02122608,0.12788206,-0.12943783,1.06184564,-1.08586810,0.00591048,-0.00481049,0.08412904,-0.10242082
-2.72236118,3.25115790,-3.03148213,3.05030185,-2.64934454,1.56240933,-1.36518177,0.00084333,-0.00096120,0.02225675,-0.02068773,0.12605073,-0.12605607,1.02673568,-1.09145631,0.00591754,-0.00472288,0.08422664,-0.10094393
-2.71635818,3.18401900,-2.95332853,3.00285174,-2.54273617,1.53596407,-1.30810539,0.00090613,-0.00101144,0.02143908,-0.02013574,0.12408103,-0.12267077,0.99501229,-1.09512889,0.00591415,-0.00463506,0.08430028,-0.09942902
-2.71035518,3.11576545,-2.87521664,2.94883256,-2.43868561,1.50594859,-1.25243089,0.00097086,-0.00106110,0.02060853,-0.01957456,0.12202278,-0.11931133,0.96740964,-1.09676856,0.00590204,-0.00454762,0.08437473,-0.09789168
-2.70435218,3.04803206,-2.79775334,2.88949318,-2.33808853,1.47311055,-1.19866750,0.00103705,-0.00110966,0.01978419,-0.01900744,0.11992255,-0.11599897,0.94457546,-1.09627201,0.00588295,-0.00446093,0.08447171,-0.09634187
-2.69834917,2.98234206,-2.72138941,2.82604694,-2.24160494,1.43818933,-1.14720181,0.00110419,-0.00115658,0.01898476,-0.01843663,0.11782222,-0.11274720,0.92705973,-1.09356024,0.00585861,-0.00437515,0.08460916,-0.09478425
-2.69234617,2.92006687,-2.64643663,2.75963205,-2.14966904,1.40189250,-1.09830262,0.00117166,-0.00120131,0.01822811,-0.01786358,0.11575772,-0.10956248,0.91530596,-1.08858863,0.00583064,-0.00429031,0.08480072,-0.09321883
-2.68634317,2.86239219,-2.57309000,2.69127757,-2.06250647,1.36487486,-1.05213014,0.00123879,-0.00124329,0.01753098,-0.01728922,0.11375815,-0.10644530,0.90964505,-1.08135611,0.00580052,-0.00420629,0.08505533,-0.09164175
-2.68034017,2.81029189,-2.50145351,2.62187664,-1.98015752,1.32772078,-1.00874835,0.00130482,-0.00128195,0.01690871,-0.01671425,0.11184519,-0.10339129,0.91029194,-1.07191286,0.00576954,-0.00412290,0.08537722,-0.09004628
-2.67433717,2.76451023,-2.43156737,2.55216768,-1.90250470,1.29093068,-0.96813998,0.00136896,-0.00131676,0.01637498,-0.01613942,0.11003286,-0.10039254,0.91734497,-1.06036609,0.00573877,-0.00403993,0.08576594,-0.08842383
-2.66833417,2.72555315,-2.36343522,2.48272425,-1.82930268,1.25491174,-0.93022290,0.00143036,-0.00134723,0.01594165,-0.01556580,0.10832766,-0.09743893,0.93078803,-1.04688340,0.00570905,-0.00395714,0.08621676,-0.08676504
-2.66233117,2.69368843,-2.29704964,2.41395347,-1.76020943,1.21997328,-0.89486713,0.00148814,-0.00137291,0.01561861,-0.01499498,0.10672902,-0.09451938,0.95049520,-1.03169346,0.00568096,-0.00387436,0.08672123,-0.08506081
-2.65632816,2.66895456,-2.23241457,2.34610268,-1.69481668,1.18632661,-0.86191158,0.00154144,-0.00139342,0.01541378,-0.01442930,0.10523009,-0.09162305,0.97623798,-1.01508394,0.00565486,-0.00379147,0.08726794,-0.08330324
-2.65032516,2.65117763,-2.16956364,2.27927350,-1.63267886,1.15408910,-0.83117984,0.00158939,-0.00140848,0.01533302,-0.01387191,0.10381870,-0.08874038,1.00769482,-0.99739658,0.00563086,-0.00370844,0.08784338,-0.08148648
-2.64432216,2.63999525,-2.10857371,2.21344209,-1.57333918,1.12329202,-0.80249425,0.00163115,-0.00141789,0.01538021,-0.01332684,0.10247864,-0.08586398,1.04446268,-0.97901971,0.00560888,-0.00362537,0.08843298,-0.07960735
-2.63831916,2.63488628,-2.04957306,2.14848430,-1.51635244,1.09389153,-0.77568793,0.00166597,-0.00142153,0.01555731,-0.01279896,0.10119096,-0.08298923,1.08607044,-0.96037828,0.00558868,-0.00354245,0.08902221,-0.07766584
-2.63231616,2.63520502,-1.99274429,2.08420410,-1.46130380,1.06578210,-0.75061420,0.00169316,-0.00141943,0.01586448,-0.01229390,0.09993543,-0.08011476,1.13199375,-0.94192207,0.00556989,-0.00346000,0.08959760,-0.07566533
-2.62631316,2.64021815,-1.93832202,2.02036362,-1.40782348,1.03881152,-0.72715346,0.00171214,-0.00141169,0.01630025,-0.01181789,0.09869194,-0.07724259,1.18167094,-0.92411234,0.00555205,-0.00337845,0.09014786,-0.07361273
-2.62031016,2.64914302,-1.88658592,1.95671310,-1.35559726,1.01279678,-0.70521712,0.00172247,-0.00139854,0.01686165,-0.01137757,0.09744186,-0.07437819,1.23451956,-0.90740768,0.00553465,-0.00329834,0.09066479,-0.07151828
-2.61430715,2.66118542,-1.83784974,1.89301939,-1.30437292,0.98753986,-0.68474904,0.00172383,-0.00138031,0.01754444,-0.01097976,0.09616927,-0.07153022,1.28995301,-0.89224946,0.00551720,-0.00322029,0.09114414,-0.06939524
-2.60830415,2.67557532,-1.79244713,1.82909136,-1.25396295,0.96284287,-0.66572427,0.00171607,-0.00135741,0.01834331,-0.01063120,0.09486202,-0.06871013,1.34739663,-0.87904781,0.00549925,-0.00314499,0.09158618,-0.06725950
-2.60230115,2.69159915,-1.75071542,1.76480125,-1.20424403,0.93852166,-0.64814567,0.00169922,-0.00133032,0.01925205,-0.01033829,0.09351257,-0.06593171,1.40630283,-0.86816841,0.00548042,-0.00307318,0.09199617,-0.06512892
-2.59629815,2.70862717,-1.71297809,1.70010092,-1.15515356,0.91441747,-0.63203862,0.00167346,-0.00129961,0.02026380,-0.01010685,0.09211853,-0.06321038,1.46616435,-0.85992096,0.00546044,-0.00300560,0.09238446,-0.06302271
-2.59029515,2.72613492,-1.67952735,1.63503250,-1.10668403,0.89040621,-0.61744427,0.00163916,-0.00126586,0.02137117,-0.00994190,0.09068298,-0.06056255,1.52652541,-0.85454962,0.00543920,-0.00294299,0.09276639,-0.06096074
-2.58429215,2.74371772,-1.65060762,1.56973305,-1.05887561,0.86640493,-0.60441185,0.00159681,-0.00122969,0.02256640,-0.00984746,0.08921447,-0.05800491,1.58698982,-0.85222604,0.00541670,-0.00288606,0.09316187,-0.05896280
-2.57828914,2.76109789,-1.62640101,1.50443323,-1.01180764,0.84237547,-0.59299055,0.00154711,-0.00119173,0.02384151,-0.00982643,0.08772671,-0.05555369,1.64722589,-0.85304522,0.00539313,-0.00283543,0.09359467,-0.05704797
-2.57228614,2.77812422,-1.60701562,1.43945036,-0.96558952,0.81832524,-0.58322135,0.00149084,-0.00115257,0.02518831,-0.00988049,0.08623800,-0.05322403,1.70696756,-0.85702448,0.00536879,-0.00279163,0.09409144,-0.05523405
-2.56628314,2.79476391,-1.59247742,1.37517629,-0.92035156,0.79430528,-0.57512944,0.00142891,-0.00111278,0.02659849,-0.01001008,0.08477042,-0.05102940,1.76601170,-0.86410561,0.00534414,-0.00275511,0.09468052,-0.05353703
-2.56028014,2.81108747,-1.58272619,1.31206097,-0.87623619,0.77040581,-0.56871755,0.00136232,-0.00107288,0.02806352,-0.01021445,0.08334878,-0.04898114,1.82421155,-0.87416021,0.00531973,-0.00272613,0.09539052,-0.05197079
-2.55427714,2.82724728,-1.57761599,1.25059259,-0.83338991,0.74674970,-0.56396069,0.00129211,-0.00103332,0.02957461,-0.01049173,0.08199940,-0.04708812,1.88146641,-0.88699818,0.00529618,-0.00270485,0.09624874,-0.05054688
-2.54827414,2.84345103,-1.57692015,1.19127543,-0.79195642,0.72348429,-0.56080247,0.00121936,-0.00099448,0.03112260,-0.01083915,0.08074876,-0.04535657,1.93770825,-0.90237884,0.00527412,-0.00269125,0.09727955,-0.04927450
-2.54227114,2.85993150,-1.58034083,1.13460656,-0.75207098,0.70077209,-0.55915338,0.00114515,-0.00095666,0.03269777,-0.01125318,0.07962209,-0.04378999,1.99288558,-0.92002457,0.00525419,-0.00268518,0.09850270,-0.04816059
-2.53626813,2.87691419,-1.58752263,1.08105261,-0.71385632,0.67878091,-0.55889102,0.00107051,-0.00092007,0.03428967,-0.01172984,0.07864197,-0.04238932,2.04694580,-0.93963630,0.00523693,-0.00268634,0.09993177,-0.04721013
-2.53026513,2.89458486,-1.59806994,1.03102764,-0.67742000,0.65767392,-0.55986238,0.00099645,-0.00088487,0.03588695,-0.01226494,0.07782700,-0.04115314,2.09981678,-0.96091019,0.00522275,-0.00269431,0.10157272,-0.04642653
-2.52426213,2.91305861,-1.61156704,0.98487340,-0.64285329,0.63760038,-0.56188803,0.00092385,-0.00085111,0.03747718,-0.01285443,0.07719055,-0.04007807,2.15138898,-0.98355502,0.00521190,-0.00270855,0.10342268,-0.04581208
-2.51825913,2.93235258,-1.62760008,0.94284266,-0.61023142,0.61868735,-0.56476813,0.00085355,-0.00081881,0.03904667,-0.01349467,0.07673978,-0.03915923,2.20149929,-1.00730920,0.00520440,-0.00272849,0.10546902,-0.04536860
-2.51225613,2.95236394,-1.64577984,0.90508657,-0.57961497,0.60103285,-0.56828976,0.00078623,-0.00078791,0.04058046,-0.01418274,0.07647483,-0.03839079,2.24991774,-1.03195692,0.00520001,-0.00275348,0.10768887,-0.04509794
-2.50625313,2.97285462,-1.66576411,0.87164655,-0.55105218,0.58470102,-0.57223548,0.00072249,-0.00075833,0.04206220,-0.01491669,0.07638834,-0.03776653,2.29633828,-1.05734239,0.00519821,-0.00278290,0.11004894,-0.04500260
-2.50025013,2.99344416,-1.68727835,0.84245107,-0.52458186,0.56971930,-0.57639249,0.00066277,-0.00072996,0.04347431,-0.01569577,0.07646532,-0.03728043,2.34037440,-1.08338148,0.00519819,-0.00281618,0.11250591,-0.04508625
-2.49424712,3.01361129,-1.71013343,0.81731734,-0.50023664,0.55607787,-0.58056199,0.00060741,-0.00070267,0.04479809,-0.01652056,0.07668328,-0.03692719,2.38156042,-1.11006999,0.00519884,-0.00285281,0.11500722,-0.04535408
-2.48824412,3.03270461,-1.73423935,0.79595802,-0.47804606,0.54373143,-0.58456832,0.00055661,-0.00067634,0.04601402,-0.01739305,0.07701280,-0.03670272,2.41935866,-1.13748806,0.00519880,-0.00289241,0.11749232,-0.04581311
-2.48224112,3.04996231,-1.75961397,0.77799234,-0.45803933,0.53260308,-0.58826730,0.00051047,-0.00065086,0.04710214,-0.01831663,0.07741837,-0.03660447,2.45317263,-1.16580001,0.00519644,-0.00293474,0.11989441,-0.04647222
-2.47623812,3.06454000,-1.78638584,0.76296119,-0.44024748,0.52259026,-0.59155347,0.00046900,-0.00062615,0.04804249,-0.01929595,0.07785959,-0.03663163,2.48236580,-1.19524956,0.00519000,-0.00297973,0.12214247,-0.04734206
-2.47023512,3.07554560,-1.81479085,0.75034558,-0.42470448,0.51357225,-0.59436580,0.00043212,-0.00060216,0.04881575,-0.02033672,0.07829255,-0.03678522,2.50628521,-1.22615018,0.00517754,-0.00302747,0.12416366,-0.04843464
-2.46423212,3.08207965,-1.84516233,0.73958728,-0.41144739,0.50541888,-0.59669158,0.00039966,-0.00057890,0.04940378,-0.02144538,0.07867154,-0.03706794,2.52428896,-1.25887077,0.00515713,-0.00307821,0.12588589,-0.04976281
-2.45822911,3.08327891,-1.87791489,0.73011103,-0.40051528,0.49800011,-0.59856835,0.00037142,-0.00055638,0.04979034,-0.02262867,0.07895072,-0.03748389,2.53577599,-1.29381708,0.00512683,-0.00313237,0.12724047,-0.05133947
-2.45222611,3.07836108,-1.91352252,0.72134703,-0.39194700,0.49119567,-0.60008376,0.00034718,-0.00053470,0.04996173,-0.02389318,0.07908601,-0.03803813,2.54021688,-1.33140948,0.00508486,-0.00319046,0.12816480,-0.05317657
-2.44622311,3.06666826,-1.95249181,0.71275284,-0.38577787,0.48490448,-0.60137338,0.00032666,-0.00051397,0.04990740,-0.02524473,0.07903683,-0.03873608,2.53718374,-1.37205799,0.00502962,-0.00325308,0.12860484,-0.05528401
-2.44022011,3.04770668,-1.99533148,0.70383367,-0.38203543,0.47905320,-0.60261660,0.00030963,-0.00049437,0.04962057,-0.02668786,0.07876776,-0.03958276,2.52637763,-1.41613553,0.00495980,-0.00332086,0.12851736,-0.05766850
-2.43421711,3.02118063,-2.04251971,0.69416015,-0.38073451,0.47360343,-0.60403084,0.00029583,-0.00047609,0.04909866,-0.02822516,0.07825003,-0.04058208,2.50765183,-1.46395084,0.00487445,-0.00339435,0.12787182,-0.06033224
-2.42821411,2.98701854,-2.09447099,0.68338298,-0.38187197,0.46855713,-0.60586433,0.00028503,-0.00045934,0.04834365,-0.02985671,0.07746272,-0.04173596,2.48102970,-1.51572219,0.00477302,-0.00347404,0.12665182,-0.06327181
-2.42221111,2.94538972,-2.15150402,0.67124367,-0.38542135,0.46396000,-0.60838789,0.00027706,-0.00044438,0.04736227,-0.03157960,0.07639363,-0.04304356,2.44671580,-1.57155336,0.00465541,-0.00356021,0.12485596,-0.06647707
-2.41620810,2.89671077,-2.21381269,0.65758127,-0.39132792,0.45990249,-0.61188594,0.00027174,-0.00043143,0.04616603,-0.03338746,0.07503987,-0.04450056,2.40509979,-1.63141326,0.00452201,-0.00365294,0.12249820,-0.06993030
-2.41020510,2.84164121,-2.28144160,0.64233464,-0.39950444,0.45651834,-0.61664732,0.00026895,-0.00042075,0.04477106,-0.03527020,0.07340791,-0.04609852,2.35675255,-1.69512033,0.00437367,-0.00375200,0.11960758,-0.07360558
-2.40420210,2.78106828,-2.35426759,0.62554052,-0.40982793,0.45398077,-0.62295612,0.00026859,-0.00041254,0.04319781,-0.03721382,0.07151346,-0.04782450,2.30241477,-1.76233280,0.00421170,-0.00385682,0.11622745,-0.07746848
-2.39819910,2.71608188,-2.43198858,0.60732755,-0.42213783,0.45249625,-0.63108295,0.00027061,-0.00040701,0.04147057,-0.03920046,0.06938077,-0.04966079,2.24297848,-1.83254557,0.00403784,-0.00396649,0.11241405,-0.08147612
-2.39219610,2.64794059,-2.51412016,0.58790657,-0.43623574,0.45229633,-0.64127698,0.00027497,-0.00040433,0.03961685,-0.04120859,0.06704176,-0.05158497,2.17946236,-1.90509422,0.00385420,-0.00407971,0.10823476,-0.08557767
-2.38619310,2.57803054,-2.60000071,0.56755804,-0.45188683,0.45362764,-0.65375881,0.00028163,-0.00040459,0.03766661,-0.04321339,0.06453476,-0.05357010,2.11298228,-1.97916612,0.00366320,-0.00419482,0.10376589,-0.08971514
-2.38019010,2.50781922,-2.68880449,0.54661689,-0.46882304,0.45674069,-0.66871453,0.00029057,-0.00040788,0.03565149,-0.04518732,0.06190313,-0.05558531,2.04471822,-2.05381848,0.00346747,-0.00430984,0.09909022,-0.09382466
-2.37418709,2.43880623,-2.77956252,0.52545590,-0.48674796,0.46187782,-0.68629092,0.00030177,-0.00041420,0.03360386,-0.04710086,0.05919357,-0.05759648,1.97587954,-2.12800261,0.00326981,-0.00442248,0.09429437,-0.09783808
-2.36818409,2.37247347,-2.87118992,0.50446822,-0.50534323,0.46926095,-0.70659187,0.00031517,-0.00042348,0.03155600,-0.04892334,0.05645455,-0.05956723,1.90766992,-2.20059351,0.00307305,-0.00453025,0.08946619,-0.10168483
-2.36218109,2.31023689,-2.96251868,0.48404989,-0.52427619,0.47907958,-0.72967592,0.00033070,-0.00043561,0.02953917,-0.05062392,0.05373459,-0.06146003,1.84125388,-2.27042330,0.00287999,-0.00463050,0.08469209,-0.10529401
-2.35617809,2.25340205,-3.05233386,0.46458307,-0.54320855,0.49147967,-0.75555506,0.00034824,-0.00045040,0.02758282,-0.05217258,0.05108068,-0.06323743,1.77772607,-2.33631721,0.00269331,-0.00472054,0.08005469,-0.10859665
-2.35017509,2.20312511,-3.13941179,0.44642072,-0.56180552,0.50655390,-0.78419433,0.00036763,-0.00046760,0.02571385,-0.05354116,0.04853679,-0.06486335,1.71808467,-2.39713029,0.00251552,-0.00479775,0.07563060,-0.11152795
-2.34417209,2.16038087,-3.22255807,0.42987319,-0.57974505,0.52433372,-0.81551250,0.00038866,-0.00048688,0.02395596,-0.05470430,0.04614265,-0.06630434,1.66320987,-2.45178327,0.00234883,-0.00485963,0.07148863,-0.11402944
-2.33816908,2.12593893,-3.30064381,0.41519735,-0.59672683,0.54478362,-0.84938341,0.00041105,-0.00050789,0.02232919,-0.05564034,0.04393266,-0.06753081,1.61384780,-2.49929592,0.00219515,-0.00490398,0.06768829,-0.11605097
-2.33216608,2.10034844,-3.37263822,0.40258838,-0.61248048,0.56779801,-0.88563812,0.00043450,-0.00053019,0.02084951,-0.05633208,0.04193513,-0.06851805,1.57060040,-2.53881643,0.00205605,-0.00492892,0.06427879,-0.11755243
-2.32616308,2.08393178,-3.43763648,0.39217447,-0.62677264,0.59320074,-0.92406754,0.00045863,-0.00055333,0.01952866,-0.05676734,0.04017181,-0.06924715,1.53392105,-2.56964553,0.00193271,-0.00493298,0.06129835,-0.11850506
-2.32016008,2.07678672,-3.49488157,0.38401457,-0.63941268,0.62074754,-0.96442577,0.00048305,-0.00057680,0.01837401,-0.05693935,0.03865760,-0.06970560,1.50411545,-2.59125468,0.00182594,-0.00491523,0.05877406,-0.11889239
-2.31415708,2.07879671,-3.54377966,0.37809897,-0.65025669,0.65013127,-1.00643391,0.00050730,-0.00060011,0.01738868,-0.05684692,0.03740065,-0.06988771,1.48134741,-2.60329741,0.00173613,-0.00487525,0.05672193,-0.11871068
-2.30815408,2.08964810,-3.58390878,0.37435256,-0.65920983,0.68098987,-1.04978445,0.00053094,-0.00062274,0.01657172,-0.05649437,0.03640264,-0.06979472,1.46564842,-2.60561405,0.00166337,-0.00481318,0.05514741,-0.11796886
-2.30215108,2.10885323,-3.61502101,0.37264055,-0.66622677,0.71291682,-1.09414624,0.00055350,-0.00064418,0.01591839,-0.05589129,0.03565923,-0.06943462,1.45693027,-2.59822978,0.00160738,-0.00472975,0.05404615,-0.11668804
-2.29614807,2.13577812,-3.63703876,0.37277621,-0.67131052,0.74547376,-1.13917002,0.00057454,-0.00066397,0.01542059,-0.05505206,0.03516080,-0.06882179,1.45499972,-2.58134671,0.00156759,-0.00462622,0.05340492,-0.11490055
-2.29014507,2.16967318,-3.65004614,0.37453026,-0.67450965,0.77820479,-1.18449459,0.00059363,-0.00068166,0.01506732,-0.05399521,0.03489322,-0.06797637,1.45957421,-2.55533081,0.00154322,-0.00450441,0.05320275,-0.11264858
-2.28414207,2.20970570,-3.65427642,0.37764150,-0.67591428,0.81065201,-1.22975356,0.00061040,-0.00069687,0.01484521,-0.05274270,0.03483878,-0.06692345,1.47029776,-2.52069482,0.00153329,-0.00436656,0.05341212,-0.10998256
-2.27813907,2.25499268,-3.65009703,0.38182809,-0.67565100,0.84237169,-1.27458263,0.00062455,-0.00070929,0.01473906,-0.05131906,0.03497710,-0.06569218,1.48675640,-2.47807830,0.00153670,-0.00421537,0.05400019,-0.10695927
-2.27213607,2.30463275,-3.63799319,0.38679922,-0.67387718,0.87295049,-1.31862741,0.00063584,-0.00071870,0.01473247,-0.04975048,0.03528611,-0.06431476,1.50849250,-2.42822618,0.00155228,-0.00405383,0.05493005,-0.10363992
-2.26613307,2.35773620,-3.61855146,0.39226656,-0.67077487,0.90202106,-1.36155147,0.00064414,-0.00072496,0.01480835,-0.04806400,0.03574299,-0.06282548,1.53501765,-2.37196691,0.00157886,-0.00388520,0.05616182,-0.10008809
-2.26013007,2.41345219,-3.59244428,0.39795523,-0.66654475,0.92927643,-1.40304468,0.00064940,-0.00072805,0.01494951,-0.04628659,0.03632497,-0.06125970,1.56582393,-2.31019144,0.00161531,-0.00371292,0.05765380,-0.09636786
-2.25412706,2.47099246,-3.56041624,0.40361383,-0.66140022,0.95448261,-1.44283141,0.00065169,-0.00072802,0.01513915,-0.04444447,0.03701013,-0.05965303,1.60039347,-2.24383392,0.00166060,-0.00354050,0.05936338,-0.09254205
-2.24812406,2.52965125,-3.52327247,0.40902326,-0.65556209,0.97748886,-1.48067836,0.00065119,-0.00072507,0.01536133,-0.04256242,0.03777808,-0.05804052,1.63820660,-2.17385470,0.00171387,-0.00337149,0.06124792,-0.08867068
-2.24212106,2.58882104,-3.48186956,0.41400413,-0.64925376,0.99823517,-1.51640177,0.00064818,-0.00071948,0.01560141,-0.04066334,0.03861042,-0.05645603,1.67874874,-2.10122612,0.00177442,-0.00320936,0.06326545,-0.08480975
-2.23611806,2.64800413,-3.43710857,0.41842250,-0.64269717,1.01675670,-1.54987359,0.00064305,-0.00071164,0.01584633,-0.03876781,0.03949119,-0.05493176,1.72151638,-2.02692117,0.00184177,-0.00305747,0.06537532,-0.08101036
-2.23011506,2.70682027,-3.38992996,0.42219388,-0.63610944,1.03318489,-1.58102631,0.00063627,-0.00070201,0.01608493,-0.03689396,0.04040710,-0.05349793,1.76602258,-1.95190489,0.00191571,-0.00291900,0.06753869,-0.07731809
-2.22411206,2.76501052,-3.34130949,0.42528545,-0.62970013,1.04774522,-1.60985605,0.00062841,-0.00069117,0.01630811,-0.03505732,0.04134770,-0.05218253,1.81180241,-1.87712811,0.00199627,-0.00279692,0.06971892,-0.07377275
-2.21810905,2.82243775,-3.29225451,0.42771645,-0.62366903,1.06075167,-1.63642372,0.00062011,-0.00067973,0.01650900,-0.03327095,0.04230534,-0.05101126,1.85841843,-1.80352309,0.00208376,-0.00269390,0.07188198,-0.07040840
-2.21210605,2.87908421,-3.24379955,0.42955688,-0.61820434,1.07259814,-1.66085378,0.00061203,-0.00066835,0.01668301,-0.03154552,0.04327513,-0.05000747,1.90546675,-1.73200021,0.00217877,-0.00261236,0.07399669,-0.06725366
-2.20610305,2.93504668,-3.19700031,0.43092458,-0.61348099,1.08374705,-1.68333072,0.00060488,-0.00065770,0.01682779,-0.02988960,0.04425474,-0.04919224,1.95258355,-1.66344519,0.00228217,-0.00255437,0.07603502,-0.06433215
-2.20010005,2.99052946,-3.15292527,0.43198085,-0.60965905,1.09471569,-1.70409286,0.00059940,-0.00064848,0.01694322,-0.02830991,0.04524417,-0.04858438,1.99945215,-1.59871602,0.00239510,-0.00252166,0.07797230,-0.06166305
-2.19409705,3.04583594,-3.11264429,0.43292480,-0.60688198,1.10606083,-1.72342373,0.00059629,-0.00064134,0.01703128,-0.02681162,0.04624545,-0.04820049,2.04581050,-1.53863907,0.00251893,-0.00251558,0.07978744,-0.05926184
-2.18809405,3.10135873,-3.07721372,0.43398673,-0.60527464,1.11836201,-1.74164102,0.00059624,-0.00063690,0.01709589,-0.02539869,0.04726231,-0.04805487,2.09145875,-1.48400380,0.00265529,-0.00253711,0.08146313,-0.05714087
-2.18209105,3.15756877,-3.04765806,0.43542068,-0.60494100,1.13220438,-1.75908354,0.00059988,-0.00063568,0.01714273,-0.02407409,0.04829985,-0.04815955,2.13626659,-1.43555589,0.00280601,-0.00258680,0.08298606,-0.05531001
-2.17608804,3.21500367,-3.02494827,0.43749633,-0.60596160,1.14816146,-1.77609640,0.00060778,-0.00063814,0.01717904,-0.02284008,0.04936422,-0.04852402,2.18017968,-1.39398849,0.00297311,-0.00266481,0.08434705,-0.05377714
-2.17008504,3.27425502,-3.00997744,0.44049074,-0.60839081,1.16677844,-1.79301511,0.00062042,-0.00064462,0.01721339,-0.02169834,0.05046226,-0.04915512,2.22322495,-1.35993197,0.00315872,-0.00277082,0.08554123,-0.05254848
-2.16408204,3.33595501,-3.00353461,0.44467981,-0.61225389,1.18855665,-1.81014922,0.00063820,-0.00065534,0.01725540,-0.02065013,0.05160124,-0.05005668,2.26551374,-1.33394208,0.00336512,-0.00290410,0.08656810,-0.05162881
-2.15807904,3.40076195,-3.00627791,0.45032993,-0.61754436,1.21393935,-1.82776611,0.00066140,-0.00067040,0.01731553,-0.01969632,0.05278856,-0.05122927,2.30724266,-1.31648746,0.00359463,-0.00306344,0.08743159,-0.05102150
-2.15207604,3.46934467,-3.01870849,0.45768985,-0.62422157,1.24329941,-1.84607587,0.00069017,-0.00068973,0.01740478,-0.01883741,0.05403151,-0.05266985,2.34869132,-1.30793669,0.00384956,-0.00324720,0.08813997,-0.05072840
-2.14607304,3.54236574,-3.04114653,0.46698304,-0.63220895,1.27692888,-1.86521788,0.00072455,-0.00071314,0.01753447,-0.01807344,0.05533704,-0.05437151,2.39021677,-1.30854590,0.00413218,-0.00345330,0.08870574,-0.05074956
-2.14007004,3.62046314,-3.07371101,0.47840048,-0.64139315,1.31503071,-1.88525002,0.00076445,-0.00074033,0.01771587,-0.01740397,0.05671154,-0.05632318,2.43224420,-1.31844772,0.00444464,-0.00367921,0.08914534,-0.05108290
-2.13406703,3.70423063,-3.11630459,0.49209426,-0.65162427,1.35771254,-1.90614103,0.00080964,-0.00077083,0.01796004,-0.01682794,0.05816067,-0.05850951,2.47525395,-1.33764211,0.00478888,-0.00392207,0.08947875,-0.05172381
-2.12806403,3.79419662,-3.16860485,0.50817185,-0.66271738,1.40498254,-1.92776661,0.00085976,-0.00080409,0.01827745,-0.01634361,0.05968913,-0.06091084,2.51976486,-1.36599016,0.00516654,-0.00417864,0.08972897,-0.05266465
-2.12206103,3.89080190,-3.23006286,0.52669124,-0.67445560,1.45674710,-1.94990964,0.00091434,-0.00083947,0.01867772,-0.01594845,0.06130053,-0.06350328,2.56631430,-1.40321121,0.00557893,-0.00444545,0.08992139,-0.05389443
-2.11605803,3.99437656,-3.29990975,0.54765703,-0.68659453,1.51281039,-1.97226469,0.00097276,-0.00087625,0.01916933,-0.01563907,0.06299713,-0.06625899,2.61543540,-1.44888389,0.00602684,-0.00471880,0.09008295,-0.05539842
-2.11005503,4.10511655,-3.37717144,0.57101744,-0.69886827,1.57287538,-1.99444673,0.00103433,-0.00091368,0.01975930,-0.01541124,0.06477964,-0.06914654,2.66763209,-1.50245142,0.00651053,-0.00499490,0.09024133,-0.05715794
-2.10405203,4.22306070,-3.46069141,0.59666247,-0.71099668,1.63654640,-2.01600376,0.00109823,-0.00095099,0.02045293,-0.01525990,0.06664707,-0.07213153,2.72335299,-1.56323116,0.00702958,-0.00526996,0.09042391,-0.05915026
-2.09804902,4.34806897,-3.54916075,0.62442308,-0.72269376,1.70333295,-2.03643294,0.00116359,-0.00098742,0.02125348,-0.01517921,0.06859642,-0.07517722,2.78296507,-1.63042834,0.00758282,-0.00554026,0.09065681,-0.06134870
-2.09204602,4.47980298,-3.64115455,0.65407163,-0.73367682,1.77265469,-2.05519938,0.00122947,-0.00102225,0.02216191,-0.01516272,0.07062254,-0.07824535,2.84672810,-1.70315363,0.00816824,-0.00580228,0.09096380,-0.06372285
