energy_ev,total_up,Cu_p_up,Cu_d_up,N_s_up,N_p_up,Pd_p_up,Pd_d_up,S_s_up,S_p_up
-3.47273637,3.77867193,0.13242384,0.88322025,0.00315418,0.16166999,1.28491782,2.08104776,0.00581874,0.56477787
-3.46673337,3.83280007,0.13266969,0.91154039,0.00275226,0.17364315,1.34958012,2.07100897,0.00592384,0.58947626
-3.46073037,3.87694180,0.13233797,0.93877456,0.00241295,0.18564879,1.41239657,2.05240348,0.00604050,0.61402488
-3.45472736,3.91081585,0.13146863,0.96458405,0.00213148,0.19755151,1.47264985,2.02576318,0.00616822,0.63805302
-3.44872436,3.93438350,0.13011582,0.98864549,0.00190312,0.20921008,1.52962160,1.99184693,0.00630707,0.66118614
-3.44272136,3.94785904,0.12834723,1.01065991,0.00172332,0.22048148,1.58261325,1.95162794,0.00645776,0.68305625
-3.43671836,3.95171610,0.12624308,1.03036244,0.00158796,0.23122545,1.63096950,1.90627537,0.00662165,0.70331324
-3.43071536,3.94668986,0.12389500,1.04753203,0.00149344,0.24130937,1.67410348,1.85713104,0.00680075,0.72163662
-3.42471236,3.93377487,0.12140452,1.06200098,0.00143679,0.25061335,1.71152292,1.80568202,0.00699774,0.73774752
-3.41870935,3.91421846,0.11888154,1.07366388,0.00141583,0.25903526,1.74285585,1.75353000,0.00721586,0.75142023
-3.41270635,3.88950916,0.11644257,1.08248523,0.00142922,0.26649539,1.76787472,1.70235842,0.00745883,0.76249293
-3.40670335,3.86136006,0.11420889,1.08850547,0.00147649,0.27294058,1.78651752,1.65389825,0.00773071,0.77087690
-3.40070035,3.83168638,0.11230461,1.09184482,0.00155809,0.27834748,1.79890464,1.60989325,0.00803576,0.77656382
-3.39469735,3.80257721,0.11085460,1.09270441,0.00167540,0.28272485,1.80535004,1.57206547,0.00837825,0.77963055
-3.38869435,3.77626095,0.10998249,1.09136457,0.00183065,0.28611459,1.80636594,1.54208159,0.00876221,0.78024106
-3.38269135,3.75506445,0.10980840,1.08817982,0.00202694,0.28859144,1.80265994,1.52152068,0.00919129,0.77864515
-3.37668834,3.74136598,0.11044684,1.08357074,0.00226806,0.29026134,1.79512425,1.51184377,0.00966847,0.77517379
-3.37068534,3.73754258,0.11200432,1.07801262,0.00255845,0.29125837,1.78481680,1.51436544,0.01019590,0.77023112
-3.36468234,3.74591245,0.11457712,1.07202133,0.00290299,0.29174039,1.77293454,1.53022793,0.01077464,0.76428317
-3.35867934,3.76867384,0.11824885,1.06613677,0.00330684,0.29188354,1.76077942,1.56037780,0.01140451,0.75784364
-3.35267634,3.80784161,0.12308810,1.06090467,0.00377518,0.29187584,1.74971825,1.60554541,0.01208394,0.75145721
-3.34667334,3.86518368,0.12914605,1.05685721,0.00431305,0.29191001,1.74113761,1.66622756,0.01280988,0.74568086
-3.34067034,3.94215932,0.13645419,1.05449364,0.00492500,0.29217599,1.73639551,1.74267335,0.01357769,0.74106411
-3.33466733,4.03986165,0.14502213,1.05426140,0.00561483,0.29285341,1.73677168,1.83487388,0.01438119,0.73812872
-3.32866433,4.15896670,0.15483566,1.05653891,0.00638531,0.29410423,1.74341835,1.94255582,0.01521271,0.73734880
-3.32266133,4.29969145,0.16585501,1.06162063,0.00723789,0.29606610,1.75731358,2.06517951,0.01606316,0.73913208
-3.31665833,4.46176305,0.17801366,1.06970516,0.00817242,0.29884646,1.77921918,2.20194183,0.01692227,0.74380326
-3.31065533,4.64440109,0.19121749,1.08088694,0.00918686,0.30251792,1.80964490,2.35178440,0.01777873,0.75158992
-3.30465233,4.84631451,0.20534459,1.09515192,0.01027715,0.30711481,1.84882064,2.51340718,0.01862053,0.76261179
-3.29864932,5.06571422,0.22024580,1.11237748,0.01143699,0.31263136,1.89667795,2.68528808,0.01943524,0.77687382
-3.29264632,5.30034196,0.23574593,1.13233647,0.01265775,0.31902138,1.95284182,2.86570834,0.02021030,0.79426333
-3.28664332,5.54751528,0.25164591,1.15470530,0.01392849,0.32619948,2.01663343,3.05278398,0.02093343,0.81455147
-3.28064032,5.80418799,0.26772571,1.17907577,0.01523602,0.33404392,2.08708391,3.24450272,0.02159291,0.83739894
-3.27463732,6.06702478,0.28374816,1.20496994,0.01656504,0.34240083,2.16295900,3.43876625,0.02217791,0.86236583
-3.26863432,6.33248799,0.29946362,1.23185764,0.01789845,0.35108970,2.24279387,3.63343684,0.02267881,0.88892528
-3.26263132,6.59693418,0.31461531,1.25917578,0.01921763,0.35990992,2.32493702,3.82638745,0.02308745,0.91648040
-3.25662831,6.85671760,0.32894536,1.28634871,0.02050294,0.36864813,2.40760180,4.01555423,0.02339735,0.94438387
-3.25062531,7.10829710,0.34220118,1.31280887,0.02173420,0.37708614,2.48892372,4.19898972,0.02360387,0.97195959
-3.24462231,7.34834322,0.35414222,1.33801699,0.02289126,0.38500902,2.56702155,4.37491551,0.02370433,0.99852536
-3.23861931,7.57384141,0.36454667,1.36148115,0.02395463,0.39221311,2.64005985,4.54177228,0.02369810,1.02341602
-3.23261631,7.78218816,0.37321798,1.38277393,0.02490604,0.39851377,2.70631071,4.69826576,0.02358654,1.04600591
-3.22661331,7.97127607,0.37999090,1.40154736,0.02572915,0.40375230,2.76421219,4.84340658,0.02337307,1.06573004
-3.22061031,8.13956493,0.38473687,1.41754506,0.02641007,0.40780211,2.81242133,4.97654249,0.02306298,1.08210293
-3.21460730,8.28613585,0.38736836,1.43061129,0.02693787,0.41057362,2.84985947,5.09738141,0.02266340,1.09473467
-3.20860430,8.41072623,0.38784213,1.44069688,0.02730510,0.41201788,2.87574825,5.20600390,0.02218313,1.10334332
-3.20260130,8.51374377,0.38616126,1.44786173,0.02750806,0.41212870,2.88963471,5.30286434,0.02163248,1.10776341
-3.19659830,8.59625890,0.38237564,1.45227419,0.02754704,0.41094327,2.89140456,5.38878001,0.02102306,1.10795013
-3.19059530,8.65997519,0.37658116,1.45420728,0.02742646,0.40854114,2.88128312,5.46490812,0.02036763,1.10397908
-3.18459230,8.70717871,0.36891735,1.45403214,0.02715475,0.40504172,2.85982380,5.53271097,0.01967991,1.09604169
-3.17858929,8.74066769,0.35956379,1.45220889,0.02674425,0.40060029,2.82788487,5.59391018,0.01897432,1.08443646
-3.17258629,8.76366477,0.34873527,1.44927542,0.02621082,0.39540284,2.78659536,5.65043112,0.01826584,1.06955647
-3.16658329,8.77971491,0.33667591,1.44583441,0.02557351,0.38965971,2.73731164,5.70433932,0.01756978,1.05187371
-3.16058029,8.79257236,0.32365257,1.44253917,0.02485395,0.38359848,2.68156658,5.75777089,0.01690160,1.03192089
-3.15457729,8.80608082,0.30994771,1.44007852,0.02407575,0.37745638,2.62101352,5.81285936,0.01627669,1.01027150
-3.14857429,8.82405099,0.29585209,1.43916142,0.02326386,0.37147236,2.55736730,5.87166151,0.01571019,0.98751892
-3.14257129,8.85013991,0.28165744,1.44050159,0.02244383,0.36587939,2.49234493,5.93608487,0.01521677,0.96425553
-3.13656828,8.88773650,0.26764950,1.44480246,0.02164109,0.36089702,2.42760839,6.00781962,0.01481049,0.94105256
-3.13056528,8.93985725,0.25410162,1.45274299,0.02088026,0.35672476,2.36471164,6.08827743,0.01450454,0.91844153
-3.12456228,9.00905578,0.24126914,1.46496441,0.02018446,0.35353633,2.30505410,6.17853966,0.01431106,0.89689790
-3.11855928,9.09734934,0.22938456,1.48205813,0.01957471,0.35147504,2.24984221,6.27931682,0.01424100,0.87682766
-3.11255628,9.20616454,0.21865389,1.50455510,0.01906942,0.35065051,2.20006023,6.39092095,0.01430388,0.85855710
-3.10655328,9.33630400,0.20925384,1.53291653,0.01868393,0.35113679,2.15645130,6.51325206,0.01450764,0.84232620
-3.10055028,9.48793443,0.20133020,1.56752609,0.01843015,0.35297180,2.11950884,6.64579904,0.01485847,0.82828571
-3.09454727,9.66059622,0.19499702,1.60868357,0.01831640,0.35615817,2.08947819,6.78765508,0.01536066,0.81649784
-3.08854427,9.85323333,0.19033676,1.65659991,0.01834723,0.36066537,2.06636784,6.93754706,0.01601649,0.80694035
-3.08254127,10.06424185,0.18740104,1.71139358,0.01852346,0.36643283,2.04996911,7.09387761,0.01682614,0.79951379
-3.07653827,10.29153470,0.18621202,1.77308824,0.01884225,0.37337397,2.03988283,7.25477844,0.01778757,0.79405122
-3.07053527,10.53261956,0.18676411,1.84161152,0.01929735,0.38138083,2.03555142,7.41817257,0.01889655,0.79033005
-3.06453227,10.78468670,0.18902591,1.91679510,0.01987934,0.39032907,2.03629438,7.58184342,0.02014667,0.78808526
-3.05852926,11.04470300,0.19294225,1.99837576,0.02057603,0.40008304,2.04134535,7.74350793,0.02152936,0.78702332
-3.05252626,11.30950872,0.19843618,2.08599784,0.02137290,0.41050068,2.04988894,7.90089112,0.02303400,0.78683619
-3.04652326,11.57591345,0.20541082,2.17921674,0.02225353,0.42143801,2.06109541,8.05179925,0.02464813,0.78721485
-3.04052026,11.84078788,0.21375110,2.27750397,0.02320018,0.43275306,2.07415200,8.19418922,0.02635758,0.78786164
-3.03451726,12.10114865,0.22332530,2.38025354,0.02419429,0.44430905,2.08828943,8.32623145,0.02814681,0.78850105
-3.02851426,12.35423373,0.23398642,2.48679009,0.02521699,0.45597672,2.10280298,8.44636444,0.02999911,0.78888861
-3.02251126,12.59756644,0.24557354,2.59637869,0.02624963,0.46763585,2.11706756,8.55333901,0.03189700,0.78881753
-3.01650825,12.82900664,0.25791310,2.70823638,0.02727431,0.47917591,2.13054665,8.64625084,0.03382257,0.78812313
-3.01050525,13.04678829,0.27082039,2.82154562,0.02827425,0.49049599,2.14279546,8.72456046,0.03575782,0.78668485
-3.00450225,13.24954294,0.28410109,2.93546934,0.02923425,0.50150398,2.15345885,8.78810005,0.03768506,0.78442614
-2.99849925,13.43630917,0.29755325,3.04916756,0.03014100,0.51211538,2.16226470,8.83706690,0.03958727,0.78131232
-2.99249625,13.60652858,0.31096956,3.16181510,0.03098335,0.52225169,2.16901399,8.87200413,0.04144837,0.77734674
-2.98649325,13.76002895,0.32413996,3.27262015,0.03175250,0.53183858,2.17356832,8.89376912,0.04325358,0.77256559
-2.98049025,13.89699592,0.33685481,3.38084284,0.03244214,0.54080421,2.17583636,8.90349115,0.04498957,0.76703173
-2.97448724,14.01793436,0.34890831,3.48581344,0.03304850,0.54907756,2.17575999,8.90251953,0.04664466,0.76082786
-2.96848424,14.12362113,0.36010225,3.58694925,0.03357030,0.55658711,2.17330132,8.89236430,0.04820889,0.75404963
-2.96248124,14.21505097,0.37025002,3.68376955,0.03400870,0.56325996,2.16843122,8.87463169,0.04967400,0.74679874
-2.95647824,14.29337757,0.37918063,3.77590777,0.03436714,0.56902135,2.16112008,8.85095660,0.05103340,0.73917660
-2.95047524,14.35985187,0.38674261,3.86312031,0.03465113,0.57379472,2.15133113,8.82293492,0.05228201,0.73127871
-2.94447224,14.41575983,0.39280766,3.94529142,0.03486807,0.57750228,2.13901659,8.79205829,0.05341605,0.72318991
-2.93846923,14.46236218,0.39727389,4.02243378,0.03502692,0.58006607,2.12411644,8.75965393,0.05443282,0.71498075
-2.93246623,14.50083822,0.40006837,4.09468463,0.03513799,0.58140948,2.10655994,8.72683232,0.05533041,0.70670494
-2.92646323,14.53223634,0.40114898,4.16229748,0.03521260,0.58145909,2.08626921,8.69444491,0.05610748,0.69839800
-2.92046023,14.55743307,0.40050539,4.22562974,0.03526283,0.58014687,2.06316471,8.66305390,0.05676299,0.69007696
-2.91445723,14.57710282,0.39815916,4.28512687,0.03530126,0.57741248,2.03717197,8.63291579,0.05729597,0.68174113
-2.90845423,14.59169967,0.39416284,4.34130360,0.03534066,0.57320571,2.00822911,8.60397935,0.05770541,0.67337367
-2.90245123,14.60145219,0.38859825,4.39472342,0.03539384,0.56748884,1.97629458,8.57589858,0.05799016,0.66494402
-2.89644822,14.60637177,0.38157381,4.44597706,0.03547336,0.56023894,1.94135461,8.54805999,0.05814894,0.65641082
-2.89044522,14.60627401,0.37322124,4.49566121,0.03559137,0.55144987,1.90343001,8.51962318,0.05818042,0.64772518
-2.88444222,14.60081225,0.36369167,4.54435847,0.03575944,0.54113400,1.86258186,8.48957257,0.05808335,0.63883427
-2.87843922,14.58952144,0.35315126,4.59261941,0.03598839,0.52932346,1.81891581,8.45677802,0.05785682,0.62968480
-2.87243622,14.57186995,0.34177666,4.64094767,0.03628814,0.51607101,1.77258474,8.42006089,0.05750051,0.62022642
-2.86643322,14.54731647,0.32975039,4.68978859,0.03666753,0.50145030,1.72378978,8.37826251,0.05701501,0.61041486
-2.86043022,14.51536884,0.31725632,4.73952189,0.03713420,0.48555562,1.67277935,8.33031109,0.05640209,0.60021458
-2.85442721,14.47564125,0.30447542,4.79045841,0.03769441,0.46850100,1.61984659,8.27528384,0.05566499,0.58960100
-2.84842421,14.42790689,0.29158199,4.84284113,0.03835283,0.45041878,1.56532491,8.21246098,0.05480871,0.57856208
-2.84242121,14.37214287,0.27874029,4.89685002,0.03911239,0.43145766,1.50958210,8.14136894,0.05384012,0.56709945
-2.83641821,14.30856537,0.26610191,4.95261043,0.03997411,0.41178016,1.45301310,8.06181071,0.05276810,0.55522878
-2.83041521,14.23765333,0.25380365,5.01020452,0.04093683,0.39155974,1.39603166,7.97388231,0.05160354,0.54297980
-2.82441221,14.16016006,0.24196617,5.06968528,0.04199715,0.37097753,1.33906137,7.87797488,0.05035923,0.53039567
-2.81840920,14.07711304,0.23069325,5.13109239,0.04314921,0.35021890,1.28252631,7.77476332,0.04904972,0.51753216
-2.81240620,13.98980319,0.22007172,5.19446951,0.04438461,0.32946987,1.22684172,7.66518278,0.04769106,0.50445636
-2.80640320,13.89976531,0.21017188,5.25988244,0.04569241,0.30891358,1.17240519,7.55039542,0.04630046,0.49124540
-2.80040020,13.80875260,0.20104859,5.32743765,0.04705913,0.28872696,1.11958866,7.43175022,0.04489598,0.47798502
-2.79439720,13.71870774,0.19274264,5.39730071,0.04846892,0.26907761,1.06873160,7.31073902,0.04349615,0.46476827
-2.78839420,13.63173388,0.18528254,5.46971413,0.04990379,0.25012113,1.02013579,7.18895211,0.04211964,0.45169432
-2.78239120,13.55006787,0.17868663,5.54501411,0.05134392,0.23199892,0.97406173,7.06803643,0.04078487,0.43886753
-2.77638819,13.47605811,0.17296522,5.62364559,0.05276818,0.21483648,0.93072699,6.94965901,0.03950984,0.42639672
-2.77038519,13.41214817,0.16812292,5.70617489,0.05415462,0.19874238,0.89030654,6.83547788,0.03831186,0.41439473
-2.76438219,13.36086663,0.16416086,5.79329906,0.05548113,0.18380769,0.85293474,6.72712151,0.03720746,0.40297818
-2.75837919,13.32482225,0.16107880,5.88585100,0.05672614,0.17010606,0.81870917,6.62617732,0.03621233,0.39226739
-2.75237619,13.30670277,0.15887700,5.98479926,0.05786935,0.15769424,0.78769567,6.53418853,0.03534134,0.38238634
-2.74637319,13.30927443,0.15755785,6.09124134,0.05889248,0.14661307,0.75993442,6.45265818,0.03460858,0.37346258
-2.74037019,13.33537867,0.15712696,6.20638957,0.05977995,0.13688872,0.73544645,6.38305795,0.03402752,0.36562695
-2.73436718,13.38792210,0.15759392,6.33154840,0.06051955,0.12853420,0.71424026,6.32683906,0.03361105,0.35901294
-2.72836418,13.46985573,0.15897249,6.46808265,0.06110294,0.12155091,0.69631790,6.28544238,0.03337161,0.35375569
-2.72236118,13.58413970,0.16128023,6.61737636,0.06152609,0.11593022,0.68168004,6.26030429,0.03332121,0.34999036
-2.71635818,13.73369077,0.16453765,6.78078255,0.06178951,0.11165491,0.67032982,6.25285572,0.03347142,0.34784995
-2.71035518,13.92131088,0.16876672,6.95956484,0.06189828,0.10870032,0.66227481,6.26451153,0.03383322,0.34746240
-2.70435218,14.14959648,0.17398898,7.15483243,0.06186195,0.10703539,0.65752722,6.29664878,0.03441682,0.34894716
-2.69834917,14.42083034,0.18022324,7.36747083,0.06169424,0.10662319,0.65610205,6.35057284,0.03523130,0.35241107
-2.69234617,14.73685883,0.18748295,7.59807128,0.06141253,0.10742123,0.65801332,6.42747153,0.03628423,0.35794388
-2.68634317,15.09895985,0.19577335,7.84686221,0.06103723,0.10938145,0.66326864,6.52835845,0.03758110,0.36561345
-2.68034017,15.50770779,0.20508870,8.11364687,0.06059099,0.11244987,0.67186233,6.65400785,0.03912478,0.37546078
-2.67433717,15.96284294,0.21540955,8.39775075,0.06009790,0.11656606,0.68376764,6.80488402,0.04091491,0.38749530
-2.66833417,16.46315383,0.22670026,8.69798294,0.05958253,0.12166247,0.69892855,6.98106921,0.04294725,0.40169042
-2.66233117,17.00638050,0.23890707,9.01261474,0.05906906,0.12766375,0.71725171,7.18219442,0.04521317,0.41797978
-2.65632816,17.58914681,0.25195655,9.33937828,0.05858039,0.13448602,0.73859915,7.40737774,0.04769909,0.43625441
-2.65032516,18.20692823,0.26575490,9.67548691,0.05813739,0.14203643,0.76278218,7.65517460,0.05038617,0.45636094
-2.64432216,18.85406041,0.28018784,10.01767805,0.05775814,0.15021292,0.78955721,7.92354425,0.05325006,0.47810112
-2.63831916,19.52379148,0.29512136,10.36227786,0.05745746,0.15890424,0.81862359,8.20983582,0.05626089,0.50123275
-2.63231616,20.20837874,0.31040323,10.70528570,0.05724645,0.16799048,0.84962395,8.51079643,0.05938347,0.52547213
-2.62631316,20.89922801,0.32586518,11.04247529,0.05713228,0.17734392,0.88214703,8.82260289,0.06257768,0.55049794
-2.62031016,21.58707119,0.34132586,11.36950819,0.05711810,0.18683038,0.91573312,9.14091703,0.06579908,0.57595658
-2.61430715,22.26217582,0.35659414,11.68205448,0.05720308,0.19631094,0.94988173,9.46096368,0.06899981,0.60146881
-2.60830415,22.91457808,0.37147303,11.97591510,0.05738259,0.20564404,0.98406136,9.77762888,0.07212952,0.62663741
-2.60230115,23.53432971,0.38576364,12.24713994,0.05764852,0.21468793,1.01772092,10.08557513,0.07513664,0.65105574
-2.59629815,24.11174853,0.39926938,12.49213623,0.05798961,0.22330325,1.05030219,10.37936908,0.07796961,0.67431683
-2.59029515,24.63766222,0.41180003,12.70776235,0.05839190,0.23135583,1.08125294,10.65361703,0.08057826,0.69602268
-2.58429215,25.10363554,0.42317559,12.89140322,0.05883917,0.23871944,1.11003995,10.90310270,0.08291521,0.71579354
-2.57828914,25.50217256,0.43322987,13.04102442,0.05931339,0.24527841,1.13616158,11.12292208,0.08493716,0.73327673
-2.57228614,25.82688699,0.44181362,13.15520386,0.05979521,0.25093016,1.15915925,11.30861000,0.08660619,0.74815482
-2.56628314,26.07263573,0.44879720,13.23314120,0.06026437,0.25558728,1.17862748,11.45625414,0.08789082,0.76015283
-2.56028014,26.23561307,0.45407276,13.27464628,0.06070011,0.25917937,1.19422218,11.56259217,0.08876700,0.76904435
-2.55427714,26.31340506,0.45755588,13.28010958,0.06108160,0.26165434,1.20566697,11.62508933,0.08921877,0.77465633
-2.54827414,26.30500557,0.45918671,13.25045795,0.06138829,0.26297932,1.21275751,11.64199439,0.08923884,0.77687245
-2.54227114,26.21079731,0.45893070,13.18710008,0.06160028,0.26314104,1.21536375,11.61237291,0.08882874,0.77563514
-2.53626813,26.03250236,0.45677877,13.09186581,0.06169866,0.26214572,1.21343035,11.53611810,0.08799889,0.77094613
-2.53026513,25.77310754,0.45274725,12.96694372,0.06166589,0.26001858,1.20697540,11.41394010,0.08676834,0.76286561
-2.52426213,25.43677019,0.44687734,12.81482032,0.06148616,0.25680284,1.19608775,11.24733549,0.08516429,0.75151028
-2.51825913,25.02870977,0.43923434,12.63822396,0.06114573,0.25255853,1.18092310,11.03853949,0.08322145,0.73705010
-2.51225613,24.55509017,0.42990650,12.44007501,0.06063333,0.24736083,1.16169937,10.79046355,0.08098121,0.71970418
-2.50625313,24.02289642,0.41900372,12.22344313,0.05994047,0.24129839,1.13869138,10.50662144,0.07849066,0.69973585
-2.50025013,23.43980884,0.40665584,11.99151116,0.05906181,0.23447133,1.11222520,10.19104674,0.07580152,0.67744705
-2.49424712,22.81407613,0.39301072,11.74754436,0.05799544,0.22698930,1.08267228,9.84820477,0.07296901,0.65317227
-2.48824412,22.15438820,0.37823207,11.49486272,0.05674314,0.21896939,1.05044354,9.48290160,0.07005068,0.62727212
-2.48224112,21.46974848,0.36249694,11.23681409,0.05531047,0.21053417,1.01598341,9.10019225,0.06710519,0.60012681
-2.47623812,20.76934506,0.34599297,10.97674518,0.05370692,0.20180960,0.97976378,8.70529027,0.06419116,0.57212941
-2.47023512,20.06241994,0.32891544,10.71796825,0.05194579,0.19292320,0.94227797,8.30347989,0.06136602,0.54367936
-2.46423212,19.35813544,0.31146404,10.46372161,0.05004406,0.18400210,0.90403449,7.90003199,0.05868491,0.51517595
-2.45822911,18.66543785,0.29383954,10.21712279,0.04802207,0.17517133,0.86555056,7.50012468,0.05619960,0.48701217
-2.45222611,17.99291872,0.27624036,9.98111455,0.04590311,0.16655204,0.82734537,7.10876877,0.05395756,0.45956882
-2.44622311,17.34867532,0.25885916,9.75840462,0.04371287,0.15825988,0.78993295,6.73073865,0.05200100,0.43320902
-2.44022011,16.74017271,0.24187949,9.55140142,0.04147881,0.15040340,0.75381466,6.37050851,0.05036607,0.40827314
-2.43421711,16.17411069,0.22547268,9.36214879,0.03922944,0.14308256,0.71947138,6.03219422,0.04908209,0.38507429
-2.42821411,15.65629980,0.20979499,9.19226345,0.03699353,0.13638725,0.68735541,5.71950075,0.04817092,0.36389420
-2.42221111,15.19155086,0.19498515,9.04287941,0.03479936,0.13039596,0.65788233,5.43567545,0.04764642,0.34497987
-2.41620810,14.78358260,0.18116238,8.91460364,0.03267389,0.12517452,0.63142286,5.18346731,0.04751401,0.32854058
-2.41020510,14.43495203,0.16842491,8.80748674,0.03064207,0.12077498,0.60829510,4.96509253,0.04777046,0.31474572
-2.40420210,14.14701125,0.15684906,8.72101219,0.02872617,0.11723466,0.58875738,4.78220673,0.04840374,0.30372311
-2.39819910,13.91989360,0.14648889,8.65410627,0.02694519,0.11457540,0.57300189,4.63588431,0.04939315,0.29555799
-2.39219610,13.75253111,0.13737640,8.60516999,0.02531450,0.11280304,0.56114951,4.52660533,0.05070960,0.29029262
-2.38619310,13.64270341,0.12952228,8.57213285,0.02384545,0.11190722,0.55324606,4.45425052,0.05231611,0.28792651
-2.38019010,13.58711717,0.12291708,8.55252674,0.02254532,0.11186141,0.54926012,4.41810483,0.05416859,0.28841726
-2.37418709,13.58151380,0.11753283,8.54357749,0.02141728,0.11262338,0.54908275,4.41686985,0.05621677,0.29168193
-2.36818409,13.62080148,0.11332491,8.54230977,0.02046058,0.11413595,0.55252906,4.44868577,0.05840542,0.29759906
-2.36218109,13.69920711,0.11023421,8.54566083,0.01967081,0.11632815,0.55934194,4.51116268,0.06067573,0.30601117
-2.35617809,13.81044255,0.10818935,8.55059754,0.01904039,0.11911674,0.56919763,4.60142177,0.06296688,0.31672783
-2.35017509,13.94787950,0.10710901,8.55423122,0.01855908,0.12240806,0.58171341,4.71614590,0.06521773,0.32952922
-2.34417209,14.10472700,0.10690420,8.55392490,0.01821453,0.12610025,0.59645697,4.85163967,0.06736858,0.34417022
-2.33816908,14.27420601,0.10748046,8.54738819,0.01799304,0.13008565,0.61295745,5.00389805,0.06936302,0.36038490
-2.33216608,14.44971596,0.10873993,8.53275560,0.01788018,0.13425351,0.63071772,5.16868303,0.07114960,0.37789148
-2.32616308,14.62498883,0.11058322,8.50864558,0.01786148,0.13849280,0.64922780,5.34160695,0.07268358,0.39639764
-2.32016008,14.79422745,0.11291118,8.47419834,0.01792308,0.14269508,0.66797883,5.51822109,0.07392834,0.41560617
-2.31415708,14.95222532,0.11562645,8.42909207,0.01805235,0.14675745,0.68647730,5.69410778,0.07485668,0.43522082
-2.30815408,15.09446646,0.11863482,8.37353833,0.01823834,0.15058523,0.70425916,5.86497380,0.07545178,0.45495231
-2.30215108,15.21720436,0.12184651,8.30825846,0.01847225,0.15409465,0.72090333,6.02674267,0.07570786,0.47452433
-2.29614807,15.31752008,0.12517727,8.23444366,0.01874767,0.15721508,0.73604417,6.17564339,0.07563048,0.49367943
-2.29014507,15.39335977,0.12854944,8.15370227,0.01906083,0.15989107,0.74938267,6.30829271,0.07523647,0.51218462
-2.28414207,15.44355248,0.13189284,8.06799781,0.01941054,0.16208388,0.76069570,6.42176837,0.07455349,0.52983649
-2.27813907,15.46780898,0.13514566,7.97958158,0.01979821,0.16377253,0.76984336,6.51367055,0.07361925,0.54646576
-2.27213607,15.46670292,0.13825525,7.89092331,0.02022758,0.16495439,0.77677388,6.58216932,0.07248038,0.56194092
-2.26613307,15.44163486,0.14117880,7.80464280,0.02070447,0.16564520,0.78152600,6.62603611,0.07119102,0.57617105
-2.26013007,15.39478037,0.14388393,7.72344503,0.02123629,0.16587855,0.78422877,6.64465774,0.06981120,0.58910752
-2.25412706,15.32902286,0.14634921,7.65006029,0.02183164,0.16570481,0.78509866,6.63803231,0.06840497,0.60074443
-2.24812406,15.24787206,0.14856442,7.58719005,0.02249974,0.16518966,0.78443411,6.60674690,0.06703850,0.61111804
-2.24212106,15.15536918,0.15053066,7.53745894,0.02324985,0.16441207,0.78260768,6.55193783,0.06577807,0.62030480
-2.23611806,15.05597989,0.15226031,7.50337218,0.02409073,0.16346205,0.78005615,6.47523493,0.06468811,0.62841838
-2.23011506,14.95447691,0.15377660,7.48727756,0.02503005,0.16243801,0.77726874,6.37869219,0.06382929,0.63560569
-2.22411206,14.85581430,0.15511306,7.49133107,0.02607391,0.16144402,0.77477417,6.26470753,0.06325680,0.64204198
-2.21810905,14.76499598,0.15631259,7.51746485,0.02722639,0.16058705,0.77312685,6.13593509,0.06301877,0.64792547
-2.21210605,14.68694196,0.15742637,7.56735671,0.02848915,0.15997413,0.77289280,5.99519372,0.06315492,0.65347147
-2.20610305,14.62635578,0.15851248,7.64240058,0.02986121,0.15970978,0.77463589,5.84537548,0.06369558,0.65890658
-2.20010005,14.58759732,0.15963435,7.74367791,0.03133873,0.15989360,0.77890491,5.68935783,0.06466088,0.66446286
-2.19409705,14.57456528,0.16085906,7.87193038,0.03291501,0.16061827,0.78622196,5.52992287,0.06606035,0.67037262
-2.18809405,14.59059337,0.16225556,8.02753481,0.03458055,0.16196782,0.79707262,5.36968672,0.06789279,0.67686362
-2.18209105,14.63836422,0.16389285,8.21048169,0.03632318,0.16401645,0.81189807,5.21104109,0.07014653,0.68415512
-2.17608804,14.71984407,0.16583823,8.42035872,0.03812836,0.16682767,0.83108948,5.05610880,0.07279991,0.69245476
-2.17008504,14.83624057,0.16815556,8.65634116,0.03997954,0.17045391,0.85498464,4.90671382,0.07582208,0.70195611
-2.16408204,14.98798505,0.17090370,8.91719020,0.04185857,0.17493655,0.88386659,4.76436586,0.07917410,0.71283711
-2.15807904,15.17473885,0.17413512,9.20126070,0.04374619,0.18030612,0.91796411,4.63025837,0.08281018,0.72525892
-2.15207604,15.39542272,0.17789464,9.50651874,0.04562251,0.18658283,0.95745346,4.50527874,0.08667910,0.73936519
-2.14607304,15.64826617,0.18221837,9.83056888,0.04746756,0.19377719,1.00246095,4.39002813,0.09072576,0.75528136
-2.14007004,15.93087325,0.18713282,10.17069045,0.04926173,0.20189056,1.05306554,4.28484880,0.09489274,0.77311381
-2.13406703,16.24029976,0.19265414,10.52388125,0.05098624,0.21091566,1.10930090,4.18985590,0.09912185,0.79294852
-2.12806403,16.57313668,0.19878752,10.88690660,0.05262355,0.22083681,1.17115622,4.10497121,0.10335566,0.81484899
-2.12206103,16.92559432,0.20552661,11.25635124,0.05415768,0.23162990,1.23857521,4.02995624,0.10753879,0.83885336
-2.11605803,17.29358185,0.21285306,11.62867115,0.05557443,0.24326199,1.31145274,3.96444240,0.11161910,0.86497057
-2.11005503,17.67277778,0.22073606,12.00024259,0.05686155,0.25569057,1.38962914,3.90795678,0.11554861,0.89317560
