energy_ev,total_up,Ir_p_up,Ir_d_up,N_s_up,N_p_up,Sc_p_up,Sc_d_up,Te_p_up,Te_d_up
0.26113057,1.65884707,0.40547481,0.54263744,0.01739535,0.32431235,0.37693504,0.69789276,0.17619643,0.00000000
0.26713357,1.66370166,0.41174360,0.53935729,0.01816603,0.32252614,0.37798530,0.70856883,0.16914791,0.00000000
0.27313657,1.67525409,0.41826585,0.53773211,0.01896061,0.32162640,0.38190915,0.72307261,0.16333801,0.00000000
0.27913957,1.69262977,0.42480671,0.53734509,0.01977947,0.32134484,0.38873806,0.74116655,0.15871124,0.00000000
0.28514257,1.71498079,0.43113762,0.53780441,0.02062514,0.32142464,0.39848370,0.76260672,0.15519905,0.00000000
0.29114557,1.74151153,0.43704417,0.53875426,0.02150208,0.32162803,0.41113884,0.78715040,0.15272299,0.00000000
0.29714857,1.77149880,0.44233313,0.53988367,0.02241640,0.32174279,0.42667723,0.81456125,0.15119776,0.00000000
0.30315158,1.80430577,0.44683846,0.54093294,0.02337554,0.32158759,0.44505252,0.84461228,0.15053389,0.00000000
0.30915458,1.83938997,0.45042588,0.54169769,0.02438784,0.32101601,0.46619635,0.87708641,0.15064005,0.00000000
0.31515758,1.87630528,0.45299614,0.54203036,0.02546202,0.31991916,0.49001604,0.91177520,0.15142503,0.00000000
0.32116058,1.91469887,0.45448666,0.54183944,0.02660677,0.31822688,0.51639201,0.94847597,0.15279934,0.00000000
0.32716358,1.95430362,0.45487174,0.54108656,0.02783021,0.31590757,0.54517544,0.98698794,0.15467643,0.00000000
0.33316658,1.99492734,0.45416138,0.53978185,0.02913946,0.31296677,0.57618664,1.02710789,0.15697369,0.00000000
0.33916958,2.03643980,0.45239880,0.53797780,0.03054023,0.30944458,0.60921430,1.06862611,0.15961324,0.00000000
0.34517259,2.07875886,0.44965696,0.53576214,0.03203653,0.30541207,0.64401609,1.11132297,0.16252255,0.00000000
0.35117559,2.12183668,0.44603422,0.53325005,0.03363040,0.30096700,0.68032080,1.15496677,0.16563490,0.00000000
0.35717859,2.16564703,0.44164946,0.53057623,0.03532178,0.29622880,0.71783199,1.19931323,0.16888994,0.00000000
0.36318159,2.21017445,0.43663692,0.52788702,0.03710850,0.29133327,0.75623327,1.24410667,0.17223403,0.00000000
0.36918459,2.25540565,0.43114087,0.52533303,0.03898627,0.28642708,0.79519497,1.28908309,0.17562072,0.00000000
0.37518759,2.30132330,0.42531054,0.52306240,0.04094887,0.28166215,0.83438183,1.33397493,0.17901110,0.00000000
0.38119060,2.34790220,0.41929526,0.52121494,0.04298823,0.27719025,0.87346133,1.37851708,0.18237407,0.00000000
0.38719360,2.39510744,0.41324013,0.51991722,0.04509474,0.27315789,0.91211232,1.42245391,0.18568661,0.00000000
0.39319660,2.44289397,0.40728218,0.51927858,0.04725737,0.26970152,0.95003309,1.46554655,0.18893372,0.00000000
0.39919960,2.49120705,0.40154719,0.51938821,0.04946393,0.26694331,0.98694872,1.50757989,0.19210833,0.00000000
0.40520260,2.53998272,0.39614709,0.52031296,0.05170122,0.26498742,1.02261691,1.54836872,0.19521081,0.00000000
0.41120560,2.58914796,0.39117803,0.52209608,0.05395513,0.26391691,1.05683216,1.58776236,0.19824835,0.00000000
0.41720860,2.63861977,0.38671898,0.52475657,0.05621071,0.26379140,1.08942788,1.62564748,0.20123396,0.00000000
0.42321161,2.68830309,0.38283102,0.52828922,0.05845222,0.26464529,1.12027634,1.66194868,0.20418523,0.00000000
0.42921461,2.73808742,0.37955700,0.53266510,0.06066305,0.26648682,1.14928661,1.69662689,0.20712295,0.00000000
0.43521761,2.78784233,0.37692182,0.53783255,0.06282570,0.26929786,1.17640061,1.72967557,0.21006952,0.00000000
0.44122061,2.83741239,0.37493308,0.54371868,0.06492173,0.27303438,1.20158774,1.76111507,0.21304723,0.00000000
0.44722361,2.88661206,0.37358223,0.55023119,0.06693174,0.27762769,1.22483849,1.79098565,0.21607675,0.00000000
0.45322661,2.93522131,0.37284608,0.55726068,0.06883543,0.28298641,1.24615772,1.81933970,0.21917557,0.00000000
0.45922961,2.98298287,0.37268870,0.56468348,0.07061171,0.28899904,1.26555807,1.84623387,0.22235674,0.00000000
0.46523262,3.02960170,0.37306368,0.57236479,0.07223901,0.29553717,1.28305433,1.87172178,0.22562794,0.00000000
0.47123562,3.07474740,0.37391669,0.58016232,0.07369562,0.30245914,1.29865900,1.89584796,0.22899089,0.00000000
0.47723862,3.11805996,0.37518831,0.58793031,0.07496025,0.30961415,1.31237966,1.91864357,0.23244113,0.00000000
0.48324162,3.15915888,0.37681701,0.59552383,0.07601267,0.31684661,1.32421827,1.94012407,0.23596829,0.00000000
0.48924462,3.19765541,0.37874223,0.60280316,0.07683452,0.32400053,1.33417255,1.96028932,0.23955667,0.00000000
0.49524762,3.23316749,0.38090737,0.60963830,0.07741017,0.33092398,1.34223923,1.97912561,0.24318617,0.00000000
0.50125063,3.26533628,0.38326265,0.61591311,0.07772762,0.33747324,1.34841888,1.99660971,0.24683342,0.00000000
0.50725363,3.29384339,0.38576758,0.62152915,0.07777940,0.34351660,1.35272187,2.01271418,0.25047310,0.00000000
0.51325663,3.31842738,0.38839295,0.62640873,0.07756343,0.34893760,1.35517490,2.02741336,0.25407921,0.00000000
0.51925963,3.33889815,0.39112222,0.63049726,0.07708374,0.35363764,1.35582737,2.04068936,0.25762625,0.00000000
0.52526263,3.35514810,0.39395208,0.63376438,0.07635098,0.35753777,1.35475693,2.05253721,0.26109023,0.00000000
0.53126563,3.36715871,0.39689228,0.63620403,0.07538279,0.36057965,1.35207370,2.06296849,0.26444933,0.00000000
0.53726863,3.37500189,0.39996443,0.63783324,0.07420384,0.36272568,1.34792238,2.07201280,0.26768426,0.00000000
0.54327164,3.37883551,0.40320006,0.63868969,0.07284555,0.36395818,1.34248218,2.07971676,0.27077818,0.00000000
0.54927464,3.37889316,0.40663775,0.63882818,0.07134564,0.36427792,1.33596412,2.08614025,0.27371631,0.00000000
0.55527764,3.37546843,0.41031963,0.63831608,0.06974723,0.36370180,1.32860574,2.09135009,0.27648516,0.00000000
0.56128064,3.36889471,0.41428731,0.63722809,0.06809774,0.36226010,1.32066357,2.09541138,0.27907158,0.00000000
0.56728364,3.35952162,0.41857760,0.63564057,0.06644763,0.35999334,1.31240354,2.09837727,0.28146155,0.00000000
0.57328664,3.34768962,0.42321808,0.63362585,0.06484880,0.35694888,1.30409003,2.10027770,0.28363905,0.00000000
0.57928964,3.33370458,0.42822297,0.63124667,0.06335300,0.35317764,1.29597419,2.10110835,0.28558493,0.00000000
0.58529265,3.31781414,0.43358955,0.62855142,0.06201017,0.34873091,1.28828230,2.10082048,0.28727598,0.00000000
0.59129565,3.30018738,0.43929526,0.62557016,0.06086678,0.34365765,1.28120482,2.09931288,0.28868442,0.00000000
0.59729865,3.28089968,0.44529595,0.62231196,0.05996428,0.33800223,1.27488700,2.09642669,0.28977759,0.00000000
0.60330165,3.25992354,0.45152521,0.61876354,0.05933780,0.33180289,1.26942162,2.09194381,0.29051823,0.00000000
0.60930465,3.23712664,0.45789511,0.61488948,0.05901499,0.32509085,1.26484424,2.08558933,0.29086514,0.00000000
0.61530765,3.21227701,0.46429819,0.61063386,0.05901522,0.31789022,1.26113140,2.07703825,0.29077435,0.00000000
0.62131066,3.18505555,0.47061088,0.60592336,0.05934910,0.31021856,1.25820178,2.06592623,0.29020054,0.00000000
0.62731366,3.15507496,0.47669801,0.60067165,0.06001835,0.30208813,1.25592034,2.05186411,0.28909899,0.00000000
0.63331666,3.12190421,0.48241840,0.59478471,0.06101608,0.29350761,1.25410506,2.03445527,0.28742757,0.00000000
0.63931966,3.08509690,0.48763114,0.58816690,0.06232735,0.28448429,1.25253593,2.01331518,0.28514891,0.00000000
0.64532266,3.04422208,0.49220228,0.58072737,0.06393013,0.27502636,1.25096559,1.98809178,0.28223259,0.00000000
0.65132566,2.99889544,0.49601161,0.57238647,0.06579652,0.26514532,1.24913103,1.95848572,0.27865715,0.00000000
0.65732866,2.94880918,0.49895915,0.56308183,0.06789419,0.25485823,1.24676558,1.92426915,0.27441185,0.00000000
0.66333167,2.89375874,0.50097090,0.55277364,0.07018803,0.24418966,1.24361064,1.88530207,0.26949821,0.00000000
0.66933467,2.83366491,0.50200368,0.54144910,0.07264182,0.23317324,1.23942648,1.84154516,0.26393096,0.00000000
0.67533767,2.76859007,0.50204864,0.52912554,0.07521994,0.22185259,1.23400148,1.79306855,0.25773872,0.00000000
0.68134067,2.69874765,0.50113321,0.51585226,0.07788904,0.21028178,1.22715959,1.74005580,0.25096407,0.00000000
0.68734367,2.62450448,0.49932147,0.50171089,0.08061942,0.19852506,1.21876563,1.68280317,0.24366320,0.00000000
0.69334667,2.54637588,0.49671273,0.48681432,0.08338636,0.18665604,1.20872822,1.62171405,0.23590506,0.00000000
0.69934967,2.46501389,0.49343845,0.47130429,0.08617093,0.17475632,1.19700055,1.55728899,0.22777013,0.00000000
0.70535268,2.38118937,0.48965756,0.45534769,0.08896065,0.16291368,1.18357897,1.49011194,0.21934879,0.00000000
0.71135568,2.29576899,0.48555041,0.43913185,0.09174959,0.15121984,1.16849963,1.42083339,0.21073935,0.00000000
0.71735868,2.20968827,0.48131164,0.42285898,0.09453817,0.13976813,1.15183373,1.35015137,0.20204596,0.00000000
0.72336168,2.12392207,0.47714228,0.40674009,0.09733251,0.12865099,1.13368149,1.27879123,0.19337625,0.00000000
0.72936468,2.03945408,0.47324146,0.39098858,0.10014341,0.11795753,1.11416548,1.20748526,0.18483893,0.00000000
0.73536768,1.95724644,0.46979818,0.37581380,0.10298505,0.10777129,1.09342376,1.13695286,0.17654145,0.00000000
0.74137069,1.87821101,0.46698343,0.36141482,0.10587334,0.09816825,1.07160302,1.06788234,0.16858761,0.00000000
0.74737369,1.80318345,0.46494312,0.34797472,0.10882415,0.08921517,1.04885242,1.00091485,0.16107543,0.00000000
0.75337669,1.73290085,0.46379220,0.33565542,0.11185146,0.08096833,1.02531828,0.93663099,0.15409505,0.00000000
0.75937969,1.66798391,0.46361004,0.32459346,0.11496551,0.07347277,1.00113981,0.87554057,0.14772700,0.00000000
0.76538269,1.60892399,0.46443752,0.31489662,0.11817104,0.06676177,0.97644625,0.81807550,0.14204065,0.00000000
0.77138569,1.55607536,0.46627572,0.30664160,0.12146580,0.06085692,0.95135537,0.76458602,0.13709296,0.00000000
0.77738869,1.50965255,0.46908637,0.29987276,0.12483932,0.05576842,0.92597336,0.71533997,0.13292756,0.00000000
0.78339170,1.46973282,0.47279396,0.29460188,0.12827212,0.05149567,0.90039609,0.67052492,0.12957414,0.00000000
0.78939470,1.43626315,0.47728931,0.29080903,0.13173532,0.04802813,0.87471152,0.63025288,0.12704813,0.00000000
0.79539770,1.40907129,0.48243439,0.28844430,0.13519074,0.04534628,0.84900313,0.59456698,0.12535075,0.00000000
0.80140070,1.38788030,0.48806822,0.28743044,0.13859147,0.04342272,0.82335408,0.56344979,0.12446934,0.00000000
0.80740370,1.37232566,0.49401328,0.28766621,0.14188302,0.04222327,0.79785172,0.53683279,0.12437789,0.00000000
0.81340670,1.36197430,0.50008242,0.28903031,0.14500474,0.04170800,0.77259225,0.51460645,0.12503799,0.00000000
0.81940970,1.35634461,0.50608563,0.29138581,0.14789177,0.04183230,0.74768520,0.49663051,0.12639985,0.00000000
0.82541271,1.35492673,0.51183651,0.29458478,0.15047722,0.04254775,0.72325726,0.48274398,0.12840362,0.00000000
0.83141571,1.35720225,0.51715824,0.29847308,0.15269455,0.04380301,0.69945530,0.47277459,0.13098081,0.00000000
0.83741871,1.36266267,0.52188862,0.30289512,0.15448004,0.04554450,0.67644837,0.46654724,0.13405588,0.00000000
0.84342171,1.37082591,0.52588420,0.30769838,0.15577529,0.04771709,0.65442830,0.46389123,0.13754787,0.00000000
0.84942471,1.38125049,0.52902336,0.31273762,0.15652948,0.05026461,0.63360895,0.46464610,0.14137217,0.00000000
0.85542771,1.39354676,0.53120836,0.31787858,0.15670151,0.05313045,0.61422392,0.46866582,0.14544221,0.00000000
0.86143072,1.40738502,0.53236630,0.32300118,0.15626172,0.05625794,0.59652286,0.47582144,0.14967124,0.00000000
0.86743372,1.42250042,0.53244926,0.32800193,0.15519320,0.05959090,0.58076632,0.48600191,0.15397400,0.00000000
0.87343672,1.43869442,0.53143355,0.33279577,0.15349267,0.06307402,0.56721949,0.49911337,0.15826841,0.00000000
0.87943972,1.45583308,0.52931848,0.33731699,0.15117080,0.06665339,0.55614490,0.51507688,0.16247704,0.00000000
0.88544272,1.47384241,0.52612460,0.34151955,0.14825204,0.07027689,0.54779451,0.53382479,0.16652863,0.00000000
0.89144572,1.49270104,0.52189167,0.34537652,0.14477391,0.07389470,0.54240148,0.55529605,0.17035938,0.00000000
0.89744872,1.51243081,0.51667654,0.34887892,0.14078585,0.07745974,0.54017197,0.57943071,0.17391412,0.00000000
0.90345173,1.53308574,0.51055102,0.35203391,0.13634765,0.08092809,0.54127745,0.60616389,0.17714732,0.00000000
0.90945473,1.55474003,0.50359976,0.35486253,0.13152750,0.08425940,0.54584780,0.63541983,0.18002394,0.00000000
0.91545773,1.57747586,0.49591832,0.35739699,0.12639984,0.08741720,0.55396565,0.66710613,0.18252008,0.00000000
0.92146073,1.60137155,0.48761135,0.35967775,0.12104306,0.09036917,0.56566223,0.70110880,0.18462343,0.00000000
0.92746373,1.62649073,0.47879085,0.36175049,0.11553707,0.09308735,0.58091494,0.73728843,0.18633358,0.00000000
0.93346673,1.65287327,0.46957454,0.36366314,0.10996104,0.09554822,0.59964700,0.77547781,0.18766200,0.00000000
0.93946973,1.68052825,0.46008421,0.36546301,0.10439114,0.09773277,0.62172893,0.81548117,0.18863199,0.00000000
0.94547274,1.70942953,0.45044411,0.36719433,0.09889861,0.09962640,0.64698218,0.85707541,0.18927826,0.00000000
0.95147574,1.73951403,0.44077909,0.36889607,0.09354803,0.10121887,0.67518447,0.90001313,0.18964642,0.00000000
0.95747874,1.77068275,0.43121282,0.37060034,0.08839600,0.10250414,0.70607683,0.94402746,0.18979225,0.00000000
0.96348174,1.80280441,0.42186569,0.37233127,0.08349011,0.10348024,0.73937174,0.98883852,0.18978075,0.00000000
0.96948474,1.83572138,0.41285268,0.37410439,0.07886832,0.10414908,0.77476214,1.03416105,0.18968506,0.00000000
0.97548774,1.86925741,0.40428109,0.37592658,0.07455868,0.10451639,0.81193060,1.07971274,0.18958523,0.00000000
0.98149075,1.90322642,0.39624829,0.37779651,0.07057943,0.10459156,0.85055824,1.12522282,0.18956678,0.00000000
0.98749375,1.93744178,0.38883941,0.37970539,0.06693939,0.10438766,0.89033271,1.17044012,0.18971920,0.00000000
0.99349675,1.97172514,0.38212528,0.38163815,0.06363858,0.10392142,0.93095479,1.21514008,0.19013433,0.00000000
0.99949975,2.00591417,0.37616053,0.38357467,0.06066913,0.10321330,0.97214312,1.25913010,0.19090464,0.00000000
1.00550275,2.03986849,0.37098208,0.38549126,0.05801623,0.10228754,1.01363670,1.30225268,0.19212146,0.00000000
1.01150575,2.07347313,0.36660803,0.38736197,0.05565930,0.10117227,1.05519500,1.34438615,0.19387320,0.00000000
1.01750875,2.10663933,0.36303710,0.38915992,0.05357311,0.09989953,1.09659567,1.38544251,0.19624350,0.00000000
1.02351176,2.13930240,0.36024865,0.39085837,0.05172896,0.09850529,1.13762992,1.42536275,0.19930951,0.00000000
1.02951476,2.17141680,0.35820327,0.39243159,0.05009578,0.09702932,1.17809606,1.46410951,0.20314012,0.00000000
1.03551776,2.20294864,0.35684404,0.39385543,0.04864120,0.09551500,1.21779165,1.50165786,0.20779430,0.00000000
1.04152076,2.23386640,0.35609839,0.39510772,0.04733250,0.09400891,1.25650498,1.53798453,0.21331960,0.00000000
1.04752376,2.26413034,0.35588044,0.39616831,0.04613748,0.09256027,1.29400651,1.57305656,0.21975070,0.00000000
1.05352676,2.29368164,0.35609384,0.39701902,0.04502517,0.09122024,1.33004138,1.60682012,0.22710814,0.00000000
1.05952976,2.32243209,0.35663496,0.39764339,0.04396647,0.09004095,1.36432354,1.63919047,0.23539722,0.00000000
1.06553277,2.35025536,0.35739623,0.39802636,0.04293467,0.08907438,1.39653233,1.67004382,0.24460711,0.00000000
1.07153577,2.37698050,0.35826955,0.39815393,0.04190587,0.08837112,1.42631216,1.69921200,0.25471008,0.00000000
1.07753877,2.40238846,0.35914969,0.39801283,0.04085927,0.08797890,1.45327564,1.72648029,0.26566100,0.00000000
1.08354177,2.42621205,0.35993730,0.39759026,0.03977740,0.08794112,1.47701034,1.75158907,0.27739701,0.00000000
1.08954477,2.44813952,0.36054161,0.39687372,0.03864627,0.08829525,1.49708913,1.77423910,0.28983744,0.00000000
1.09554777,2.46782165,0.36088257,0.39585093,0.03745539,0.08907131,1.51308371,1.79410054,0.30288398,0.00000000
1.10155078,2.48488211,0.36089243,0.39450985,0.03619783,0.09029035,1.52458074,1.81082504,0.31642105,0.00000000
1.10755378,2.49893055,0.36051657,0.39283876,0.03487007,0.09196311,1.53119985,1.82406056,0.33031652,0.00000000
1.11355678,2.50957748,0.35971369,0.39082640,0.03347189,0.09408884,1.53261239,1.83346776,0.34442269,0.00000000
1.11955978,2.51645042,0.35845530,0.38846215,0.03200615,0.09665441,1.52856006,1.83873730,0.35857761,0.00000000
1.12556278,2.51921006,0.35672457,0.38573623,0.03047851,0.09963373,1.51887207,1.83960680,0.37260681,0.00000000
1.13156578,2.51756580,0.35451475,0.38263986,0.02889715,0.10298751,1.50348007,1.83587665,0.38632538,0.00000000
1.13756878,2.51128969,0.35182712,0.37916548,0.02727237,0.10666346,1.48242966,1.82742365,0.39954051,0.00000000
1.14357179,2.50022823,0.34866880,0.37530697,0.02561620,0.11059697,1.45588795,1.81421170,0.41205447,0.00000000
1.14957479,2.48431139,0.34505047,0.37105985,0.02394198,0.11471218,1.42414644,1.79629912,0.42366799,0.00000000
1.15557779,2.46355865,0.34098422,0.36642162,0.02226393,0.11892355,1.38761921,1.77384202,0.43418410,0.00000000
1.16158079,2.43808193,0.33648172,0.36139217,0.02059669,0.12313788,1.34683618,1.74709383,0.44341226,0.00000000
1.16758379,2.40808539,0.33155278,0.35597431,0.01895493,0.12725665,1.30243190,1.71640088,0.45117287,0.00000000
1.17358679,2.37386245,0.32620445,0.35017443,0.01735293,0.13117877,1.25513028,1.68219460,0.45730185,0.00000000
1.17958979,2.33579027,0.32044072,0.34400337,0.01580426,0.13480354,1.20572600,1.64498053,0.46165532,0.00000000
1.18559280,2.29432207,0.31426275,0.33747734,0.01432143,0.13803372,1.15506346,1.60532500,0.46411412,0.00000000
1.19159580,2.24997774,0.30766978,0.33061900,0.01291572,0.14077866,1.10401409,1.56383995,0.46458802,0.00000000
1.19759880,2.20333316,0.30066042,0.32345854,0.01159691,0.14295733,1.05345316,1.52116674,0.46301946,0.00000000
1.20360180,2.15500844,0.29323436,0.31603471,0.01037325,0.14450106,1.00423685,1.47795947,0.45938659,0.00000000
1.20960480,2.10565555,0.28539427,0.30839568,0.00925136,0.14535603,0.95718052,1.43486851,0.45370545,0.00000000
1.21560780,2.05594540,0.27714777,0.30059973,0.00823620,0.14548517,0.91303881,1.39252483,0.44603110,0.00000000
1.22161081,2.00655460,0.26850931,0.29271543,0.00733118,0.14486958,0.87248835,1.35152529,0.43645774,0.00000000
1.22761381,1.95815202,0.25950174,0.28482148,0.00653822,0.14350925,0.83611325,1.31241957,0.42511745,0.00000000
1.23361681,1.91138518,0.25015747,0.27700592,0.00585784,0.14142315,0.80439390,1.27569860,0.41217794,0.00000000
1.23961981,1.86686672,0.24051917,0.26936478,0.00528932,0.13864854,0.77769902,1.24178493,0.39783889,0.00000000
1.24562281,1.82516088,0.23063984,0.26200009,0.00483082,0.13523964,0.75628108,1.21102495,0.38232743,0.00000000
1.25162581,1.78677050,0.22058227,0.25501730,0.00447950,0.13126572,0.74027494,1.18368296,0.36589251,0.00000000
1.25762881,1.75212448,0.21041795,0.24852214,0.00423168,0.12680852,0.72969940,1.15993722,0.34879869,0.00000000
1.26363182,1.72156631,0.20022544,0.24261709,0.00408289,0.12195936,0.72446167,1.13987789,0.33131933,0.00000000
1.26963482,1.69534396,0.19008828,0.23739749,0.00402796,0.11681583,0.72436415,1.12350678,0.31372962,0.00000000
1.27563782,1.67360158,0.18009267,0.23294762,0.00406111,0.11147844,0.72911342,1.11073906,0.29629962,0.00000000
1.28164082,1.65637353,0.17032491,0.22933677,0.00417594,0.10604714,0.73833097,1.10140671,0.27928761,0.00000000
1.28764382,1.64358105,0.16086884,0.22661567,0.00436550,0.10061802,0.75156546,1.09526378,0.26293405,0.00000000
1.29364682,1.63503213,0.15180345,0.22481331,0.00462225,0.09528033,0.76830605,1.09199349,0.24745626,0.00000000
1.29964982,1.63042464,0.14320067,0.22393454,0.00493811,0.09011383,0.78799653,1.09121680,0.23304413,0.00000000
1.30565283,1.62935307,0.13512353,0.22395841,0.00530443,0.08518663,0.81004995,1.09250266,0.21985684,0.00000000
1.31165583,1.63131862,0.12762477,0.22483749,0.00571208,0.08055361,0.83386331,1.09537946,0.20802077,0.00000000
1.31765883,1.63574272,0.12074589,0.22649830,0.00615141,0.07625550,0.85883208,1.09934759,0.19762857,0.00000000
1.32366183,1.64198332,0.11451668,0.22884266,0.00661240,0.07231845,0.88436413,1.10389275,0.18873933,0.00000000
1.32966483,1.64935368,0.10895523,0.23175021,0.00708470,0.06875430,0.90989274,1.10849961,0.18137972,0.00000000
1.33566783,1.65714275,0.10406828,0.23508183,0.00755778,0.06556136,0.93488833,1.11266540,0.17554606,0.00000000
1.34167084,1.66463649,0.09985199,0.23868382,0.00802109,0.06272571,0.95886863,1.11591313,0.17120699,0.00000000
1.34767384,1.67113924,0.09629289,0.24239286,0.00846427,0.06022281,0.98140691,1.11780371,0.16830669,0.00000000
1.35367684,1.67599416,0.09336904,0.24604126,0.00887730,0.05801957,1.00213813,1.11794682,0.16676839,0.00000000
1.35967984,1.67860203,0.09105122,0.24946248,0.00925078,0.05607642,1.02076273,1.11600998,0.16649789,0.00000000
1.36568284,1.67843746,0.08930415,0.25249663,0.00957610,0.05434965,1.03704793,1.11172551,0.16738710,0.00000000
1.37168584,1.67506199,0.08808760,0.25499560,0.00984573,0.05279361,1.05082669,1.10489518,0.16931726,0.00000000
1.37768884,1.66813359,0.08735738,0.25682772,0.01005335,0.05136286,1.06199424,1.09539238,0.17216187,0.00000000
1.38369185,1.65741212,0.08706618,0.25788174,0.01019407,0.05001414,1.07050247,1.08316176,0.17578919,0.00000000
1.38969485,1.64276091,0.08716422,0.25806993,0.01026455,0.04870804,1.07635252,1.06821657,0.18006428,0.00000000
1.39569785,1.62414434,0.08759981,0.25733022,0.01026313,0.04741039,1.07958591,1.05063367,0.18485068,0.00000000
1.40170085,1.60162207,0.08831972,0.25562734,0.01018982,0.04609338,1.08027480,1.03054683,0.19001172,0.00000000
1.40770385,1.57534013,0.08926946,0.25295297,0.01004635,0.04473621,1.07851178,1.00813843,0.19541152,0.00000000
1.41370685,1.54551992,0.09039367,0.24932494,0.00983608,0.04332558,1.07440000,0.98363032,0.20091591,0.00000000
1.41970985,1.51244557,0.09163636,0.24478560,0.00956391,0.04185570,1.06804399,0.95727413,0.20639326,0.00000000
1.42571286,1.47645078,0.09294139,0.23939952,0.00923610,0.04032817,1.05954185,0.92934170,0.21171545,0.00000000
1.43171586,1.43790585,0.09425298,0.23325066,0.00886014,0.03875154,1.04897918,0.90011605,0.21675899,0.00000000
1.43771886,1.39720564,0.09551646,0.22643923,0.00844445,0.03714074,1.03642518,0.86988342,0.22140644,0.00000000
1.44372186,1.35475929,0.09667915,0.21907843,0.00799824,0.03551637,1.02193109,0.83892665,0.22554816,0.00000000
1.44972486,1.31098207,0.09769146,0.21129120,0.00753118,0.03390392,1.00553096,0.80752025,0.22908435,0.00000000
1.45572786,1.26628970,0.09850811,0.20320721,0.00705323,0.03233295,0.98724481,0.77592727,0.23192738,0.00000000
1.46173087,1.22109533,0.09908950,0.19496020,0.00657437,0.03083632,0.96708377,0.74439795,0.23400443,0.00000000
1.46773387,1.17580901,0.09940312,0.18668571,0.00610444,0.02944938,0.94505697,0.71317011,0.23526006,0.00000000
1.47373687,1.13083939,0.09942495,0.17851926,0.00565291,0.02820932,0.92117946,0.68247104,0.23565891,0.00000000
1.47973987,1.08659723,0.09914080,0.17059504,0.00522882,0.02715451,0.89548082,0.65252052,0.23518803,0.00000000
1.48574287,1.04349995,0.09854743,0.16304505,0.00484060,0.02632393,0.86801363,0.62353465,0.23385897,0.00000000
1.49174587,1.00197679,0.09765348,0.15599853,0.00449605,0.02575671,0.83886137,0.59573000,0.23170917,0.00000000
1.49774887,0.96247365,0.09648004,0.14958177,0.00420229,0.02549160,0.80814494,0.56932762,0.22880274,0.00000000
1.50375188,0.92545690,0.09506094,0.14391796,0.00396577,0.02556657,0.77602761,0.54455649,0.22523036,0.00000000
1.50975488,0.89141573,0.09344247,0.13912717,0.00379231,0.02601835,0.74271770,0.52165606,0.22110824,0.00000000
1.51575788,0.86086217,0.09168288,0.13532624,0.00368715,0.02688197,0.70846904,0.50087738,0.21657614,0.00000000
1.52176088,0.83432868,0.08985131,0.13262846,0.00365500,0.02819023,0.67357888,0.48248281,0.21179439,0.00000000
1.52776388,0.81236294,0.08802637,0.13114299,0.00370016,0.02997313,0.63838357,0.46674397,0.20693999,0.00000000
1.53376688,0.79551976,0.08629440,0.13097399,0.00382662,0.03225726,0.60325192,0.45393802,0.20220193,0.00000000
1.53976988,0.78435036,0.08474738,0.13221939,0.00403811,0.03506509,0.56857681,0.44434226,0.19777580,0.00000000
1.54577289,0.77938922,0.08348069,0.13496924,0.00433823,0.03841426,0.53476541,0.43822728,0.19385795,0.00000000
1.55177589,0.78113902,0.08259067,0.13930381,0.00473052,0.04231678,0.50222835,0.43584884,0.19063933,0.00000000
1.55777889,0.79005419,0.08217219,0.14529141,0.00521855,0.04677832,0.47136864,0.43743893,0.18829928,0.00000000
1.56378189,0.80652375,0.08231624,0.15298598,0.00580593,0.05179748,0.44257058,0.44319626,0.18699953,0.00000000
1.56978489,0.83085420,0.08310767,0.16242460,0.00649642,0.05736515,0.41618931,0.45327667,0.18687858,0.00000000
1.57578789,0.86325317,0.08462310,0.17362507,0.00729388,0.06346403,0.39254140,0.46778384,0.18804665,0.00000000
1.58179090,0.90381452,0.08692919,0.18658355,0.00820231,0.07006828,0.37189680,0.48676080,0.19058155,0.00000000
1.58779390,0.95250567,0.09008119,0.20127251,0.00922575,0.07714339,0.35447242,0.51018259,0.19452543,0.00000000
1.59379690,1.00915769,0.09412184,0.21763901,0.01036827,0.08464633,0.34042755,0.53795037,0.19988269,0.00000000
1.59979990,1.07345869,0.09908079,0.23560350,0.01163381,0.09252584,0.32986112,0.56988743,0.20661909,0.00000000
1.60580290,1.14495097,0.10497429,0.25505911,0.01302604,0.10072317,0.32281086,0.60573727,0.21466209,0.00000000
1.61180590,1.22303217,0.11180534,0.27587163,0.01454815,0.10917290,0.31925426,0.64516392,0.22390244,0.00000000
1.61780890,1.30696047,0.11956428,0.29788009,0.01620266,0.11780416,0.31911114,0.68775465,0.23419701,0.00000000
1.62381191,1.39586410,0.12822956,0.32089814,0.01799108,0.12654199,0.32224770,0.73302511,0.24537273,0.00000000
1.62981491,1.48875470,0.13776890,0.34471601,0.01991362,0.13530888,0.32848171,0.78042677,0.25723153,0.00000000
1.63581791,1.58454445,0.14814058,0.36910325,0.02196885,0.14402648,0.33758877,0.82935660,0.26955606,0.00000000
1.64182091,1.68206645,0.15929487,0.39381202,0.02415336,0.15261731,0.34930920,0.87916868,0.28211614,0.00000000
1.64782391,1.78009785,0.17117544,0.41858099,0.02646136,0.16100646,0.36335538,0.92918757,0.29467552,0.00000000
