energy_ev,total_up,C_s_up,C_p_up,Fe_p_up,Fe_d_up,Re_p_up,Re_d_up,S_s_up,S_p_up
-3.05252626,4.55043996,0.00772966,0.15340331,0.70701964,0.52915475,0.60641475,2.06807465,0.01416569,1.93466097
-3.04652326,4.40151820,0.00740825,0.14210536,0.66440951,0.52182912,0.57212393,2.05746459,0.01347540,1.81406264
-3.04052026,4.24924252,0.00708263,0.13081031,0.62187399,0.51388982,0.53748765,2.04457638,0.01279620,1.69265967
-3.03451726,4.09582133,0.00675793,0.11966501,0.57994720,0.50548985,0.50296458,2.02974971,0.01213627,1.57205445
-3.02851426,3.94311727,0.00643856,0.10880075,0.53909749,0.49674657,0.46896512,2.01318721,0.01150204,1.45368843
-3.02251126,3.79261180,0.00612809,0.09833115,0.49971929,0.48773910,0.43584419,1.99494965,0.01089814,1.33881519
-3.01650825,3.64539130,0.00582923,0.08835072,0.46212859,0.47850819,0.40389681,1.97496063,0.01032746,1.22848295
-3.01050525,3.50215426,0.00554380,0.07893434,0.42656181,0.46905853,0.37335644,1.95302023,0.00979122,1.12352627
-3.00450225,3.36323790,0.00527283,0.07013731,0.39317789,0.45936322,0.34439588,1.92882686,0.00928915,1.02456666
-2.99849925,3.22866159,0.00501653,0.06199616,0.36206319,0.44937015,0.31713060,1.90200579,0.00881976,0.93202105
-2.99249625,3.09818354,0.00477451,0.05452991,0.33323876,0.43900980,0.29162384,1.87214273,0.00838053,0.84611708
-2.98649325,2.97136699,0.00454580,0.04774187,0.30666940,0.42820395,0.26789340,1.83882020,0.00796825,0.76691370
-2.98049025,2.84765147,0.00432904,0.04162161,0.28227385,0.41687472,0.24591934,1.80165469,0.00757929,0.69432568
-2.97448724,2.72642512,0.00412264,0.03614725,0.25993574,0.40495357,0.22565232,1.76033244,0.00720986,0.62815050
-2.96848424,2.60709379,0.00392484,0.03128776,0.23951440,0.39238953,0.20702199,1.71464176,0.00685629,0.56809596
-2.96248124,2.48914374,0.00373392,0.02700521,0.22085534,0.37915635,0.18994521,1.66450021,0.00651524,0.51380752
-2.95647824,2.37219480,0.00354827,0.02325703,0.20379983,0.36525823,0.17433353,1.60997524,0.00618384,0.46489386
-2.95047524,2.25604188,0.00336649,0.01999790,0.18819317,0.35073379,0.16009978,1.55129742,0.00585991,0.42094992
-2.94447224,2.14068371,0.00318747,0.01718162,0.17389166,0.33565817,0.14716364,1.48886557,0.00554196,0.38157681
-2.93846923,2.02633799,0.00301041,0.01476254,0.16076782,0.32014335,0.13545590,1.42324408,0.00522928,0.34639794
-2.93246623,1.91344355,0.00283489,0.01269682,0.14871415,0.30433652,0.12492151,1.35515256,0.00492193,0.31507131
-2.92646323,1.80265014,0.00266081,0.01094335,0.13764521,0.28841690,0.11552137,1.28544871,0.00462069,0.28729806
-2.92046023,1.69479758,0.00248844,0.00946447,0.12749827,0.27259109,0.10723295,1.21510554,0.00432700,0.26282717
-2.91445723,1.59088595,0.00231831,0.00822640,0.11823269,0.25708736,0.10004983,1.14518417,0.00404289,0.24145697
-2.90845423,1.49203903,0.00215123,0.00719943,0.10982824,0.24214905,0.09398035,1.07680363,0.00377082,0.22303364
-2.90245123,1.39946320,0.00198817,0.00635805,0.10228246,0.22802751,0.08904538,1.01110912,0.00351363,0.20744730
-2.89644822,1.31440379,0.00183027,0.00568075,0.09560758,0.21497488,0.08527557,0.94923999,0.00327438,0.19462610
-2.89044522,1.23810106,0.00167870,0.00514994,0.08982682,0.20323696,0.08270810,0.89229883,0.00305626,0.18452889
-2.88444222,1.17174745,0.00153469,0.00475154,0.08497072,0.19304636,0.08138304,0.84132257,0.00286247,0.17713694
-2.87843922,1.11644755,0.00139938,0.00447476,0.08107325,0.18461631,0.08133960,0.79725647,0.00269618,0.17244504
-2.87243622,1.07318197,0.00127385,0.00431168,0.07816822,0.17813505,0.08261229,0.76093166,0.00256039,0.17045254
-2.86643322,1.04277592,0.00115908,0.00425692,0.07628587,0.17376111,0.08522712,0.73304656,0.00245795,0.17115447
-2.86043022,1.02587315,0.00105586,0.00430727,0.07544981,0.17161940,0.08919798,0.71415238,0.00239147,0.17453331
-2.85442721,1.02291546,0.00096484,0.00446134,0.07567448,0.17179830,0.09452334,0.70464287,0.00236330,0.18055132
-2.84842421,1.03412802,0.00088651,0.00471931,0.07696296,0.17434754,0.10118326,0.70474801,0.00237555,0.18914409
-2.84242121,1.05951044,0.00082117,0.00508256,0.07930538,0.17927714,0.10913696,0.71453171,0.00243006,0.20021507
-2.83641821,1.09883355,0.00076897,0.00555349,0.08267780,0.18655714,0.11832090,0.73389306,0.00252839,0.21363160
-2.83041521,1.15164171,0.00072990,0.00613520,0.08704169,0.19611827,0.12864762,0.76257106,0.00267187,0.22922240
-2.82441221,1.21726029,0.00070381,0.00683128,0.09234377,0.20785342,0.14000532,0.80015232,0.00286158,0.24677672
-2.81840920,1.29480827,0.00069046,0.00764564,0.09851653,0.22161989,0.15225820,0.84608165,0.00309833,0.26604520
-2.81240620,1.38321537,0.00068946,0.00858217,0.10547908,0.23724242,0.16524779,0.89967493,0.00338269,0.28674253
-2.80640320,1.48124344,0.00070038,0.00964461,0.11313849,0.25451686,0.17879506,0.96013429,0.00371495,0.30855180
-2.80040020,1.58751150,0.00072270,0.01083624,0.12139153,0.27321444,0.19270349,1.02656480,0.00409509,0.33113062
-2.79439720,1.70052390,0.00075583,0.01215960,0.13012670,0.29308654,0.20676291,1.09799259,0.00452274,0.35411872
-2.78839420,1.81870073,0.00079914,0.01361627,0.13922654,0.31386985,0.22075400,1.17338388,0.00499716,0.37714696
-2.78239120,1.94040975,0.00085194,0.01520650,0.14857011,0.33529170,0.23445345,1.25166425,0.00551710,0.39984727
-2.77638819,2.06399896,0.00091351,0.01692892,0.15803559,0.35707558,0.24763946,1.33173800,0.00608079,0.42186349
-2.77038519,2.18782862,0.00098306,0.01878024,0.16750287,0.37894651,0.26009742,1.41250677,0.00668584,0.44286228
-2.76438219,2.31030205,0.00105974,0.02075491,0.17685605,0.40063619,0.27162560,1.49288717,0.00732915,0.46254404
-2.75837919,2.42989396,0.00114266,0.02284484,0.18598579,0.42188779,0.28204049,1.57182687,0.00800681,0.48065317
-2.75237619,2.54517580,0.00123084,0.02503919,0.19479138,0.44246017,0.29118169,1.64831888,0.00871408,0.49698715
-2.74637319,2.65483719,0.00132323,0.02732412,0.20318249,0.46213151,0.29891612,1.72141374,0.00944530,0.51140417
-2.74037019,2.75770311,0.00141870,0.02968275,0.21108058,0.48070219,0.30514120,1.79022950,0.01019384,0.52382876
-2.73436718,2.85274654,0.00151604,0.03209513,0.21841985,0.49799692,0.30978719,1.85395957,0.01095216,0.53425516
-2.72836418,2.93909664,0.00161395,0.03453836,0.22514782,0.51386614,0.31281822,1.91187852,0.01171182,0.54274813
-2.72236118,3.01604257,0.00171108,0.03698680,0.23122543,0.52818669,0.31423231,1.96334614,0.01246354,0.54944120
-2.71635818,3.08303346,0.00180599,0.03941252,0.23662682,0.54086184,0.31406021,2.00781020,0.01319734,0.55453215
-2.71035518,3.13967524,0.00189723,0.04178575,0.24133869,0.55182080,0.31236319,2.04480814,0.01390272,0.55827604
-2.70435218,3.18572477,0.00198333,0.04407556,0.24535945,0.56101778,0.30922994,2.07396836,0.01456887,0.56097582
-2.69834917,3.22108241,0.00206284,0.04625068,0.24869804,0.56843077,0.30477271,2.09501133,0.01518491,0.56297102
-2.69234617,3.24578337,0.00213434,0.04828028,0.25137269,0.57406016,0.29912290,2.10775094,0.01574019,0.56462476
-2.68634317,3.25998883,0.00219654,0.05013501,0.25340954,0.57792730,0.29242632,2.11209623,0.01622460,0.56630984
-2.68034017,3.26397716,0.00224825,0.05178793,0.25484119,0.58007302,0.28483835,2.10805368,0.01662888,0.56839420
-2.67433717,3.25813573,0.00228848,0.05321548,0.25570533,0.58055631,0.27651916,2.09572989,0.01694498,0.57122652
-2.66833417,3.24295344,0.00231645,0.05439846,0.25604345,0.57945307,0.26762922,2.07533442,0.01716629,0.57512258
-2.66233117,3.21901409,0.00233161,0.05532286,0.25589962,0.57685501,0.25832527,2.04718257,0.01728801,0.58035280
-2.65632816,3.18699041,0.00233372,0.05598057,0.25531943,0.57286865,0.24875677,2.01169744,0.01730731,0.58713167
-2.65032516,3.14763855,0.00232284,0.05636998,0.25434909,0.56761435,0.23906308,1.96941099,0.01722351,0.59560946
-2.64432216,3.10179281,0.00229934,0.05649637,0.25303471,0.56122549,0.22937129,1.92096342,0.01703824,0.60586660
-2.63831916,3.05036004,0.00226393,0.05637204,0.25142175,0.55384749,0.21979470,1.86710047,0.01675541,0.61791103
-2.63231616,2.99431372,0.00221764,0.05601635,0.24955462,0.54563685,0.21043210,1.80866818,0.01638121,0.63167860
-2.62631316,2.93468698,0.00216180,0.05545539,0.24747650,0.53676010,0.20136751,1.74660495,0.01592398,0.64703665
-2.62031016,2.87256471,0.00209804,0.05472157,0.24522927,0.52739249,0.19267055,1.68193049,0.01539400,0.66379045
-2.61430715,2.80907421,0.00202823,0.05385287,0.24285357,0.51771660,0.18439728,1.61573198,0.01480328,0.68169243
-2.60830415,2.74537436,0.00195445,0.05289206,0.24038903,0.50792069,0.17659131,1.54914735,0.01416517,0.70045357
-2.60230115,2.68264327,0.00187892,0.05188567,0.23787448,0.49819682,0.16928520,1.48334595,0.01349407,0.71975658
-2.59629815,2.62206409,0.00180398,0.05088282,0.23534826,0.48873873,0.16250194,1.41950723,0.01280501,0.73927007
-2.59029515,2.56480922,0.00173200,0.04993402,0.23284849,0.47973940,0.15625653,1.35879761,0.01211323,0.75866311
-2.58429215,2.51202266,0.00166531,0.04908988,0.23041322,0.47138835,0.15055737,1.30234631,0.01143381,0.77761932
-2.57828914,2.46480065,0.00160618,0.04839976,0.22808053,0.46386860,0.14540764,1.25122065,0.01078121,0.79584979
-2.57228614,2.42417064,0.00155672,0.04791045,0.22588834,0.45735328,0.14080636,1.20640140,0.01016898,0.81310409
-2.56628314,2.39106874,0.00151881,0.04766488,0.22387409,0.45200197,0.13674917,1.16875886,0.00960935,0.82917881
-2.56028014,2.36631597,0.00149409,0.04770088,0.22207404,0.44795670,0.13322895,1.13903017,0.00911298,0.84392297
-2.55427714,2.35059366,0.00148388,0.04805002,0.22052234,0.44533769,0.13023595,1.11779868,0.00868870,0.85724030
-2.54827414,2.34441882,0.00148915,0.04873658,0.21924983,0.44423903,0.12775781,1.10547567,0.00834334,0.86908794
-2.54227114,2.34812012,0.00151046,0.04977673,0.21828253,0.44472427,0.12577917,1.10228542,0.00808160,0.87947191
-2.53626813,2.36181562,0.00154797,0.05117777,0.21764000,0.44682226,0.12428118,1.10825382,0.00790599,0.88843959
-2.53026513,2.38539364,0.00160141,0.05293778,0.21733357,0.45052333,0.12324084,1.12320152,0.00781685,0.89606967
-2.52426213,2.41849796,0.00167008,0.05504533,0.21736459,0.45577624,0.12263030,1.14674192,0.00781238,0.90246044
-2.51825913,2.46051900,0.00175283,0.05747969,0.21772287,0.46248597,0.12241617,1.17828458,0.00788879,0.90771703
-2.51225613,2.51059241,0.00184812,0.06021119,0.21838535,0.47051284,0.12255903,1.21704466,0.00804049,0.91193875
-2.50625313,2.56760631,0.00195403,0.06320203,0.21931525,0.47967305,0.12301315,1.26205838,0.00826031,0.91520724
-2.50025013,2.63021839,0.00206829,0.06640745,0.22046179,0.48974095,0.12372643,1.31220497,0.00853977,0.91757649
-2.49424712,2.69688342,0.00218838,0.06977718,0.22176055,0.50045318,0.12464087,1.36623470,0.00886947,0.91906538
-2.48824412,2.76589132,0.00231151,0.07325735,0.22313458,0.51151472,0.12569333,1.42280291,0.00923938,0.91965337
-2.48224112,2.83541551,0.00243481,0.07679260,0.22449632,0.52260673,0.12681675,1.48050907,0.00963930,0.91927982
-2.47623812,2.90357027,0.00255529,0.08032848,0.22575016,0.53339622,0.12794180,1.53794016,0.01005925,0.91784687
-2.47023512,2.96847547,0.00267000,0.08381405,0.22679580,0.54354695,0.12899886,1.59371692,0.01048989,0.91522600
-2.46423212,3.02832639,0.00277612,0.08720454,0.22753204,0.55273151,0.12992034,1.64654138,0.01092295,0.91126772
-2.45822911,3.08146557,0.00287097,0.09046396,0.22786098,0.56064372,0.13064307,1.69524395,0.01135162,0.90581389
-2.45222611,3.12645356,0.00295219,0.09356757,0.22769243,0.56701116,0.13111085,1.73882809,0.01177090,0.89871174
-2.44622311,3.16213503,0.00301774,0.09650413,0.22694818,0.57160680,0.13127688,1.77651038,0.01217797,0.88982883
-2.44022011,3.18769669,0.00306600,0.09927764,0.22556598,0.57425954,0.13110597,1.80775427,0.01257238,0.87906780
-2.43421711,3.20271369,0.00309577,0.10190865,0.22350308,0.57486265,0.13057634,1.83229537,0.01295622,0.86637993
-2.42821411,3.20718157,0.00310638,0.10443483,0.22073886,0.57337999,0.12968102,1.85015702,0.01333426,0.85177659
-2.42221111,3.20153143,0.00309765,0.10691095,0.21727673,0.56984922,0.12842861,1.86165467,0.01371384,0.83533776
-2.41620810,3.18662671,0.00306988,0.10940789,0.21314480,0.56438207,0.12684337,1.86738857,0.01410480,0.81721686
-2.41020510,3.16374093,0.00302387,0.11201105,0.20839563,0.55716128,0.12496465,1.86822438,0.01451917,0.79764176
-2.40420210,3.13451659,0.00296086,0.11481773,0.20310469,0.54843434,0.12284560,1.86526221,0.01497088,0.77691137
-2.39819910,3.10090654,0.00288246,0.11793392,0.19736791,0.53850436,0.12055123,1.85979490,0.01547521,0.75538842
-2.39219610,3.06509995,0.00279062,0.12147031,0.19129820,0.52771825,0.11815587,1.85325703,0.01604826,0.73348826
-2.38619310,3.02943584,0.00268752,0.12553775,0.18502120,0.51645285,0.11574019,1.84716670,0.01670630,0.71166466
-2.38019010,2.99630789,0.00257552,0.13024235,0.17867051,0.50509957,0.11338784,1.84306230,0.01746507,0.69039310
-2.37418709,2.96806477,0.00245703,0.13568030,0.17238259,0.49404836,0.11118190,1.84243700,0.01833896,0.67015249
-2.36818409,2.94691034,0.00233447,0.14193271,0.16629149,0.48367156,0.10920136,1.84667376,0.01934035,0.65140644
-2.36218109,2.93480841,0.00221018,0.14906063,0.16052390,0.47430861,0.10751770,1.85698373,0.02047879,0.63458477
-2.35617809,2.93339629,0.00208632,0.15710054,0.15519449,0.46625218,0.10619176,1.87435077,0.02176031,0.62006651
-2.35017509,2.94391134,0.00196483,0.16606043,0.15040197,0.45973642,0.10527114,1.89948464,0.02318687,0.60816513
-2.34417209,2.96713368,0.00184739,0.17591682,0.14622588,0.45492787,0.10478811,1.93278499,0.02475578,0.59911661
-2.33816908,3.00334804,0.00173540,0.18661269,0.14272432,0.45191943,0.10475820,1.97431794,0.02645940,0.59307122
-2.33216608,3.05232633,0.00162988,0.19805676,0.13993273,0.45072769,0.10517956,2.02380628,0.02828489,0.59008899
-2.32616308,3.11333189,0.00153159,0.21012387,0.13786368,0.45129368,0.10603310,2.08063402,0.03021424,0.59013936
-2.32016008,3.18514536,0.00144093,0.22265681,0.13650760,0.45348702,0.10728334,2.14386501,0.03222443,0.59310477
-2.31415708,3.26611095,0.00135803,0.23546944,0.13583453,0.45711327,0.10888006,2.21227509,0.03428778,0.59878790
-2.30815408,3.35420112,0.00128275,0.24835104,0.13579664,0.46192414,0.11076054,2.28439635,0.03637255,0.60692228
-2.30215108,3.44709688,0.00121475,0.26107181,0.13633137,0.46763009,0.11285242,2.35857164,0.03844370,0.61718554
-2.29614807,3.54228003,0.00115351,0.27338936,0.13736512,0.47391478,0.11507695,2.43301694,0.04046377,0.62921455
-2.29014507,3.63713341,0.00109839,0.28505580,0.13881717,0.48045077,0.11735258,2.50588895,0.04239394,0.64262181
-2.28414207,3.72904473,0.00104871,0.29582548,0.14060369,0.48691578,0.11959869,2.57535492,0.04419518,0.65701213
-2.27813907,3.81550943,0.00100377,0.30546269,0.14264166,0.49300888,0.12173932,2.63966153,0.04582947,0.67199879
-2.27213607,3.89422825,0.00096290,0.31374934,0.14485248,0.49846598,0.12370678,2.69720014,0.04726097,0.68721853
-2.26613307,3.96319533,0.00092553,0.32049210,0.14716518,0.50307400,0.12544494,2.74656521,0.04845722,0.70234456
-2.26013007,4.02077339,0.00089121,0.32552883,0.14951899,0.50668328,0.12691219,2.78660377,0.04939025,0.71709707
-2.25412706,4.06575295,0.00085964,0.32873393,0.15186533,0.50921773,0.12808383,2.81645367,0.05003749,0.73125104
-2.24812406,4.09739358,0.00083069,0.33002246,0.15416902,0.51068253,0.12895393,2.83556932,0.05038262,0.74464076
-2.24212106,4.11544586,0.00080443,0.32935283,0.15640882,0.51116907,0.12953651,2.84373401,0.05041613,0.75716140
-2.23611806,4.12015395,0.00078112,0.32672801,0.15857720,0.51085708,0.12986612,2.84105869,0.05013572,0.76876752
-2.23011506,4.11223926,0.00076122,0.32219508,0.16067954,0.51001404,0.12999769,2.82796762,0.04954640,0.77946878
-2.22411206,4.09286668,0.00074539,0.31584339,0.16273276,0.50899189,0.13000577,2.80517222,0.04866037,0.78932348
-2.21810905,4.06359582,0.00073443,0.30780122,0.16476339,0.50822129,0.12998318,2.77363456,0.04749672,0.79843015
-2.21210605,4.02631983,0.00072933,0.29823128,0.16680551,0.50820363,0.13003904,2.73452279,0.04608079,0.80691804
-2.20610305,3.98319513,0.00073117,0.28732508,0.16889829,0.50950115,0.13029638,2.68916094,0.04444348,0.81493689
-2.20010005,3.93656553,0.00074114,0.27529667,0.17108362,0.51272537,0.13088929,2.63897561,0.04262024,0.82264669
-2.19409705,3.88888398,0.00076049,0.26237582,0.17340368,0.51852419,0.13195975,2.58544228,0.04065008,0.83020794
-2.18809405,3.84263531,0.00079050,0.24880102,0.17589870,0.52756792,0.13365417,2.53003377,0.03857444,0.83777281
-2.18209105,3.80026271,0.00083240,0.23481262,0.17860497,0.54053443,0.13611972,2.47417286,0.03643597,0.84547758
-2.17608804,3.76410031,0.00088738,0.22064629,0.18155311,0.55809369,0.13950054,2.41919112,0.03427742,0.85343652
-2.17008504,3.73631352,0.00095650,0.20652711,0.18476665,0.58089184,0.14393387,2.36629520,0.03214049,0.86173741
-2.16408204,3.71884825,0.00104070,0.19266436,0.18826096,0.60953494,0.14954611,2.31654130,0.03006481,0.87043851
-2.15807904,3.71338950,0.00114069,0.17924725,0.19204250,0.64457254,0.15644896,2.27081819,0.02808697,0.87956696
-2.15207604,3.72132907,0.00125694,0.16644169,0.19610834,0.68648120,0.16473560,2.22983842,0.02623975,0.88911841
-2.14607304,3.74374188,0.00138965,0.15438796,0.20044596,0.73564812,0.17447701,2.19413704,0.02455144,0.89905755
-2.14007004,3.78136997,0.00153870,0.14319940,0.20503326,0.79235513,0.18571849,2.16407672,0.02304531,0.90931930
-2.13406703,3.83461301,0.00170358,0.13296211,0.20983870,0.85676325,0.19847648,2.13985778,0.02173931,0.91981050
-2.12806403,3.90352416,0.00188346,0.12373532,0.21482167,0.92889825,0.21273575,2.12153181,0.02064582,0.93041174
-2.12206103,3.98781022,0.00207708,0.11555259,0.21993286,1.00863751,0.22844700,2.10901719,0.01977159,0.94097930
-2.11605803,4.08683534,0.00228278,0.10842350,0.22511487,1.09569882,0.24552511,2.10211515,0.01911786,0.95134714
-2.11005503,4.19962762,0.00249852,0.10233581,0.23030282,1.18963158,0.26384806,2.10052519,0.01868055,0.96132885
-2.10405203,4.32488855,0.00272188,0.09725782,0.23542516,1.28981100,0.28325666,2.10385887,0.01845054,0.97071976
-2.09804902,4.46100551,0.00295009,0.09314101,0.24040456,1.39543603,0.30355524,2.11165149,0.01841415,0.97929927
-2.09204602,4.60606782,0.00318008,0.08992266,0.24515904,1.50553144,0.32451331,2.12337137,0.01855355,0.98683357
-2.08604302,4.75788708,0.00340855,0.08752841,0.24960322,1.61895463,0.34586836,2.13842681,0.01884743,0.99307900
-2.08004002,4.91402282,0.00363201,0.08587482,0.25364988,1.73440761,0.36732977,2.15617141,0.01927153,0.99778600
-2.07403702,5.07181417,0.00384688,0.08487166,0.25721157,1.85045430,0.38858387,2.17590808,0.01979937,1.00070403
-2.06803402,5.22841839,0.00404955,0.08442416,0.26020262,1.96554318,0.40929999,2.19689295,0.02040292,1.00158715
-2.06203102,5.38085672,0.00423652,0.08443501,0.26254114,2.07803516,0.42913755,2.21833975,0.02105333,1.00020053
-2.05602801,5.52606757,0.00440444,0.08480623,0.26415127,2.18623607,0.44775390,2.23942584,0.02172162,0.99632742
-2.05002501,5.66096660,0.00455024,0.08544086,0.26496540,2.28843324,0.46481275,2.25930039,0.02237944,0.98977664
-2.04402201,5.78251278,0.00467120,0.08624451,0.26492644,2.38293506,0.47999287,2.27709545,0.02299970,0.98039004
-2.03801901,5.88777902,0.00476502,0.08712687,0.26398993,2.46811236,0.49299685,2.29194006,0.02355721,0.96804974
-2.03201601,5.97402517,0.00482990,0.08800295,0.26212596,2.54244042,0.50355953,2.30297754,0.02402928,0.95268466
-2.02601301,6.03877128,0.00486458,0.08879436,0.25932081,2.60453986,0.51145582,2.30938547,0.02439619,0.93427603
-2.02001001,6.07986821,0.00486841,0.08943041,0.25557820,2.65321517,0.51650752,2.31039797,0.02464162,0.91286154
-2.01400700,6.09556294,0.00484130,0.08984906,0.25092009,2.68748919,0.51858893,2.30532919,0.02475295,0.88853775
-2.00800400,6.08455561,0.00478380,0.08999784,0.24538703,2.70663222,0.51763096,2.29359711,0.02472143,0.86146073
-2.00200100,6.04604574,0.00469700,0.08983443,0.23903791,2.71018449,0.51362356,2.27474636,0.02454229,0.83184464
-1.99599800,5.97976531,0.00458255,0.08932728,0.23194926,2.69797107,0.50661633,2.24846879,0.02421472,0.79995838
-1.98999500,5.88599682,0.00444259,0.08845580,0.22421393,2.67010838,0.49671725,2.21462066,0.02374165,0.76612033
-1.98399200,5.76557519,0.00427967,0.08721047,0.21593937,2.62700218,0.48408968,2.17323516,0.02312956,0.73069146
-1.97798899,5.61987284,0.00409668,0.08559264,0.20724543,2.56933673,0.46894758,2.12452954,0.02238807,0.69406692
-1.97198599,5.45076815,0.00389677,0.08361407,0.19826178,2.49805581,0.45154921,2.06890601,0.02152955,0.65666664
-1.96598299,5.26059815,0.00368325,0.08129627,0.18912504,2.41433605,0.43218963,2.00694603,0.02056857,0.61892517
-1.95997999,5.05209706,0.00345950,0.07866950,0.17997567,2.31955375,0.41119220,1.93939798,0.01952140,0.58128111
-1.95397699,4.82832268,0.00322891,0.07577164,0.17095478,2.21524642,0.38889944,1.86715845,0.01840545,0.54416663
-1.94797399,4.59257335,0.00299475,0.07264682,0.16220080,2.10307051,0.36566365,1.79124764,0.01723866,0.50799734
-1.94197099,4.34829858,0.00276014,0.06934391,0.15384624,1.98475702,0.34183761,1.71277982,0.01603904,0.47316282
-1.93596798,4.09900639,0.00252795,0.06591493,0.14601452,1.86206645,0.31776566,1.63292989,0.01482409,0.44001806
-1.92996498,3.84817083,0.00230078,0.06241335,0.13881700,1.73674502,0.29377557,1.55289733,0.01361042,0.40887606
-1.92396198,3.59914280,0.00208092,0.05889246,0.13235024,1.61048329,0.27017128,1.47386899,0.01241333,0.38000167
-1.91795898,3.35506732,0.00187029,0.05540378,0.12669358,1.48487884,0.24722691,1.39698218,0.01124654,0.35360689
-1.91195598,3.11880975,0.00167049,0.05199557,0.12190707,1.36140388,0.22518203,1.32328949,0.01012198,0.32984746
-1.90595298,2.89289350,0.00148272,0.04871151,0.11802988,1.24137885,0.20423834,1.25372677,0.00904959,0.30882103
-1.89994997,2.67945068,0.00130787,0.04558962,0.11507911,1.12595231,0.18455776,1.18908550,0.00803734,0.29056667
-1.89394697,2.48018711,0.00114648,0.04266132,0.11304925,1.01608767,0.16626184,1.12999061,0.00709118,0.27506580
-1.88794397,2.29636231,0.00099879,0.03995088,0.11191207,0.91255643,0.14943253,1.07688458,0.00621515,0.26224440
-1.88194097,2.12878436,0.00086479,0.03747502,0.11161720,0.81593795,0.13411403,1.03001834,0.00541146,0.25197651
-1.87593797,1.97781941,0.00074422,0.03524290,0.11209331,0.72662502,0.12031561,0.98944932,0.00468074,0.24408885
-1.86993497,1.84341460,0.00063664,0.03325622,0.11324984,0.64483455,0.10801528,0.95504658,0.00402215,0.23836646
-1.86393197,1.72513313,0.00054144,0.03150974,0.11497939,0.57062271,0.09716401,0.92650267,0.00343364,0.23455928
-1.85792896,1.62219964,0.00045792,0.02999188,0.11716058,0.50390341,0.08769039,0.90335178,0.00291218,0.23238943
-1.85192596,1.53355387,0.00038528,0.02868558,0.11966144,0.44446918,0.07950545,0.88499316,0.00245396,0.23155915
-1.84592296,1.45791020,0.00032268,0.02756928,0.12234314,0.39201357,0.07250760,0.87071902,0.00205462,0.23175908
-1.83991996,1.39382094,0.00026928,0.02661796,0.12506405,0.34615413,0.06658731,0.85974548,0.00170945,0.23267674
-1.83391696,1.33974068,0.00022423,0.02580434,0.12768385,0.30645499,0.06163168,0.85124548,0.00141353,0.23400499
-1.82791396,1.29408963,0.00018673,0.02509995,0.13006772,0.27244846,0.05752849,0.84438211,0.00116193,0.23545013
-1.82191096,1.25531362,0.00015602,0.02447630,0.13209034,0.24365498,0.05416986,0.83834119,0.00094983,0.23673957
-1.81590795,1.22193885,0.00013141,0.02390587,0.13363960,0.21960079,0.05145526,0.83236169,0.00077257,0.23762866
-1.80990495,1.19261967,0.00011228,0.02336305,0.13461984,0.19983314,0.04929406,0.82576285,0.00062580,0.23790654
-1.80390195,1.16617807,0.00009811,0.02282495,0.13495451,0.18393266,0.04760731,0.81796703,0.00050549,0.23740080
-1.79789895,1.14163382,0.00008843,0.02227199,0.13458820,0.17152284,0.04632899,0.80851747,0.00040798,0.23598082
-1.79189595,1.11822480,0.00008290,0.02168843,0.13348782,0.16227657,0.04540657,0.79709040,0.00033000,0.23355961
-1.78589295,1.09541718,0.00008124,0.02106258,0.13164302,0.15591981,0.04480104,0.78350127,0.00026865,0.23009424
-1.77988994,1.07290573,0.00008326,0.02038700,0.12906584,0.15223270,0.04448628,0.76770491,0.00022144,0.22558467
-1.77388694,1.05060487,0.00008884,0.01965840,0.12578948,0.15104818,0.04444809,0.74979014,0.00018621,0.22007124
-1.76788394,1.02863137,0.00009797,0.01887746,0.12186643,0.15224857,0.04468263,0.72996903,0.00016115,0.21363089
-1.76188094,1.00727997,0.00011070,0.01804854,0.11736593,0.15576039,0.04519462,0.70856169,0.00014478,0.20637221
-1.75587794,0.98699332,0.00012712,0.01717928,0.11237100,0.16154796,0.04599524,0.68597746,0.00013588,0.19842972
-1.74987494,0.96832803,0.00014744,0.01628006,0.10697503,0.16960593,0.04709989,0.66269343,0.00013349,0.18995747
-1.74387194,0.95191838,0.00017188,0.01536354,0.10127827,0.17995150,0.04852583,0.63923144,0.00013690,0.18112242
-1.73786893,0.93843976,0.00020077,0.01444410,0.09538419,0.19261650,0.05028992,0.61613464,0.00014557,0.17209766
-1.73186593,0.92857312,0.00023446,0.01353730,0.08939604,0.20763985,0.05240648,0.59394473,0.00015919,0.16305606
-1.72586293,0.92297246,0.00027337,0.01265940,0.08341362,0.22506078,0.05488535,0.57318079,0.00017758,0.15416422
-1.71985993,0.92223636,0.00031798,0.01182690,0.07753039,0.24491310,0.05773035,0.55432064,0.00020074,0.14557735
-1.71385693,0.92688485,0.00036881,0.01105618,0.07183115,0.26722080,0.06093804,0.53778531,0.00022882,0.13743488
-1.70785393,0.93734236,0.00042643,0.01036312,0.06639014,0.29199520,0.06449704,0.52392728,0.00026214,0.12985720
-1.70185093,0.95392722,0.00049149,0.00976290,0.06126977,0.31923369,0.06838779,0.51302263,0.00030115,0.12294340
-1.69584792,0.97684775,0.00056463,0.00926980,0.05651989,0.34892014,0.07258282,0.50526721,0.00034651,0.11677021
-1.68984492,1.00620476,0.00064658,0.00889704,0.05217765,0.38102685,0.07704761,0.50077682,0.00039905,0.11139189
