energy_ev,total_up,N_s_up,N_p_up,Ru_p_up,Ru_d_up,Se_s_up,Se_p_up,V_p_up,V_d_up
0.03301651,3.59638624,0.03701483,0.16333476,0.36061812,1.73660969,0.12478324,0.19250459,0.45047603,1.44264101
0.03901951,3.61823864,0.03817163,0.16745145,0.36140773,1.73310670,0.12845051,0.19184610,0.44964709,1.45803124
0.04502251,3.63156367,0.03922635,0.17161347,0.36180107,1.72581688,0.13168915,0.19096949,0.44772033,1.46905386
0.05102551,3.63618187,0.04015096,0.17578213,0.36182112,1.71482171,0.13442152,0.18992162,0.44479000,1.47556942
0.05702851,3.63204204,0.04091934,0.17992439,0.36150214,1.70024210,0.13657886,0.18875316,0.44097020,1.47750922
0.06303152,3.61922651,0.04150819,0.18401507,0.36088992,1.68223525,0.13810381,0.18751714,0.43639094,1.47487870
0.06903452,3.59795418,0.04189783,0.18803877,0.36004174,1.66099154,0.13895256,0.18626766,0.43119384,1.46775948
0.07503752,3.56858106,0.04207294,0.19199132,0.35902612,1.63673162,0.13909658,0.18505841,0.42552756,1.45630979
0.08104052,3.53159800,0.04202312,0.19588081,0.35792208,1.60970382,0.13852386,0.18394140,0.41954318,1.44076317
0.08704352,3.48762533,0.04174324,0.19972793,0.35681800,1.58018170,0.13723954,0.18296566,0.41338955,1.42142529
0.09304652,3.43740451,0.04123367,0.20356584,0.35581011,1.54846183,0.13526602,0.18217614,0.40720902,1.39866899
0.09904952,3.38178634,0.04050025,0.20743922,0.35500041,1.51486159,0.13264238,0.18161278,0.40113341,1.37292737
0.10505253,3.32171617,0.03955408,0.21140288,0.35449429,1.47971688,0.12942332,0.18130968,0.39528055,1.34468516
0.11105553,3.25821590,0.03841110,0.21551959,0.35439761,1.44337950,0.12567751,0.18129455,0.38975139,1.31446850
0.11705853,3.19236332,0.03709155,0.21985751,0.35481351,1.40621408,0.12148551,0.18158821,0.38462784,1.28283325
0.12306153,3.12526884,0.03561919,0.22448708,0.35583894,1.36859441,0.11693730,0.18220436,0.37997123,1.25035234
0.12906453,3.05805041,0.03402054,0.22947761,0.35756104,1.33089899,0.11212952,0.18314943,0.37582166,1.21760221
0.13506753,2.99180699,0.03232393,0.23489364,0.36005338,1.29350574,0.10716253,0.18442253,0.37219794,1.18514902
0.14107054,2.92759143,0.03055857,0.24079123,0.36337246,1.25678589,0.10213740,0.18601555,0.36909833,1.15353480
0.14707354,2.86638344,0.02875367,0.24721430,0.36755430,1.22109719,0.09715296,0.18791328,0.36650180,1.12326410
0.15307654,2.80906363,0.02693753,0.25419132,0.37261157,1.18677648,0.09230294,0.19009364,0.36436993,1.09479149
0.15907954,2.75638935,0.02513675,0.26173223,0.37853116,1.15413198,0.08767339,0.19252788,0.36264919,1.06851038
0.16508254,2.70897338,0.02337556,0.26982608,0.38527257,1.12343555,0.08334035,0.19518091,0.36127353,1.04474341
0.17108554,2.66726624,0.02167524,0.27843922,0.39276708,1.09491530,0.07936797,0.19801170,0.36016727,1.02373484
0.17708854,2.63154291,0.02005374,0.28751435,0.40091788,1.06874901,0.07580701,0.20097366,0.35924798,1.00564516
0.18309155,2.60189466,0.01852539,0.29697050,0.40960123,1.04505866,0.07269379,0.20401528,0.35842948,0.99054802
0.18909455,2.57822653,0.01710079,0.30670383,0.41866863,1.02390650,0.07004971,0.20708075,0.35762462,0.97842982
0.19509755,2.56026070,0.01578687,0.31658953,0.42795012,1.00529299,0.06788112,0.21011085,0.35674805,0.96919167
0.20110055,2.54754603,0.01458701,0.32648460,0.43725846,0.98915691,0.06617981,0.21304396,0.35571862,0.96265407
0.20710355,2.53947353,0.01350130,0.33623151,0.44639423,0.97537759,0.06492380,0.21581724,0.35446158,0.95856378
0.21310655,2.53529740,0.01252695,0.34566264,0.45515165,0.96377958,0.06407866,0.21836807,0.35291050,0.95660301
0.21910955,2.53416112,0.01165866,0.35460541,0.46332490,0.95413940,0.06359906,0.22063551,0.35100888,0.95640047
0.22511256,2.53512758,0.01088909,0.36288774,0.47071474,0.94619426,0.06343075,0.22256204,0.34871143,0.95754391
0.23111556,2.53721235,0.01020940,0.37034389,0.47713508,0.93965245,0.06351260,0.22409525,0.34598507,0.95959395
0.23711856,2.53941866,0.00960967,0.37682013,0.48241935,0.93420477,0.06377893,0.22518964,0.34280973,0.96209842
0.24312156,2.54077283,0.00907943,0.38218032,0.48642628,0.92953674,0.06416178,0.22580825,0.33917878,0.96460710
0.24912456,2.54035873,0.00860804,0.38631087,0.48904486,0.92534072,0.06459325,0.22592422,0.33509933,0.96668599
0.25512756,2.53734976,0.00818514,0.38912498,0.49019821,0.92132757,0.06500774,0.22552214,0.33059226,0.96793098
0.26113057,2.53103714,0.00780090,0.39056604,0.48984629,0.91723720,0.06534392,0.22459902,0.32569205,0.96798011
0.26713357,2.52085332,0.00744636,0.39060974,0.48798705,0.91284753,0.06554665,0.22316493,0.32044646,0.96652437
0.27313657,2.50638956,0.00711361,0.38926516,0.48465628,0.90798141,0.06556838,0.22124332,0.31491600,0.96331634
0.27913957,2.48740712,0.00679590,0.38657440,0.47992586,0.90251132,0.06537046,0.21887075,0.30917324,0.95817674
0.28514257,2.46384169,0.00648773,0.38261108,0.47390072,0.89636157,0.06492383,0.21609633,0.30330195,0.95099850
0.29114557,2.43580121,0.00618490,0.37747760,0.46671456,0.88950815,0.06420954,0.21298068,0.29739614,0.94174843
0.29714857,2.40355736,0.00588440,0.37130133,0.45852453,0.88197629,0.06321879,0.20959451,0.29155885,0.93046650
0.30315158,2.36753156,0.00558440,0.36423005,0.44950526,0.87383601,0.06195259,0.20601700,0.28590094,0.91726290
0.30915458,2.32827632,0.00528411,0.35642667,0.43984246,0.86519609,0.06042112,0.20233385,0.28053966,0.90231309
0.31515758,2.28645319,0.00498361,0.34806380,0.42972647,0.85619690,0.05864285,0.19863526,0.27559719,0.88585130
0.32116058,2.24280862,0.00468377,0.33931813,0.41934614,0.84700268,0.05664335,0.19501387,0.27119899,0.86816259
0.32716358,2.19814896,0.00438603,0.33036519,0.40888328,0.83779359,0.05445399,0.19156275,0.26747217,0.84957414
0.33316658,2.15331591,0.00409226,0.32137460,0.39850798,0.82875823,0.05211056,0.18837349,0.26454370,0.83044596
0.33916958,2.10916353,0.00380462,0.31250607,0.38837510,0.82008692,0.04965181,0.18553451,0.26253856,0.81116150
0.34517259,2.06653770,0.00352539,0.30390637,0.37862194,0.81196598,0.04711807,0.18312954,0.26157779,0.79211842
0.35117559,2.02625864,0.00325691,0.29570725,0.36936723,0.80457341,0.04454999,0.18123637,0.26177649,0.77371987
0.35717859,1.98910689,0.00300144,0.28802449,0.36071135,0.79807578,0.04198736,0.17992588,0.26324171,0.75636639
0.36318159,1.95581281,0.00276110,0.28095794,0.35273782,0.79262651,0.03946820,0.17926119,0.26607023,0.74044860
0.36918459,1.92704941,0.00253784,0.27459249,0.34551560,0.78836515,0.03702796,0.17929710,0.27034634,0.72634077
0.37518759,1.90342795,0.00233340,0.26899976,0.33910234,0.78541764,0.03469900,0.18007959,0.27613950,0.71439529
0.38119060,1.88549595,0.00214933,0.26424033,0.33354784,0.78389698,0.03251025,0.18164551,0.28350209,0.70493786
0.38719360,1.87373666,0.00198701,0.26036620,0.32889787,0.78390423,0.03048707,0.18402222,0.29246716,0.69826356
0.39319660,1.86856942,0.00184767,0.25742334,0.32519769,0.78552930,0.02865124,0.18722735,0.30304637,0.69463352
0.39919960,1.87035008,0.00173248,0.25545391,0.32249513,0.78885127,0.02702112,0.19126849,0.31522818,0.69427216
0.40520260,1.87937096,0.00164257,0.25449806,0.32084302,0.79393816,0.02561188,0.19614291,0.32897639,0.69736497
0.41120560,1.89585991,0.00157915,0.25459501,0.32030066,0.80084583,0.02443573,0.20183727,0.34422910,0.70405669
0.41720860,1.91997808,0.00154353,0.25578334,0.32093425,0.80961603,0.02350227,0.20832730,0.36089838,0.71444986
0.42321161,1.95181642,0.00153720,0.25810043,0.32281620,0.82027368,0.02281868,0.21557760,0.37887043,0.72860379
0.42921461,1.99139103,0.00156194,0.26158098,0.32602341,0.83282355,0.02238996,0.22354146,0.39800663,0.74653379
0.43521761,2.03863758,0.00161979,0.26625469,0.33063441,0.84724652,0.02221906,0.23216085,0.41814528,0.76821086
0.44122061,2.09340524,0.00171315,0.27214330,0.33672581,0.86349583,0.02230690,0.24136650,0.43910416,0.79356170
0.44722361,2.15545077,0.00184476,0.27925715,0.34436788,0.88149354,0.02265237,0.25107834,0.46068371,0.82246908
0.45322661,2.22443327,0.00201772,0.28759145,0.35361993,0.90112765,0.02325222,0.26120596,0.48267099,0.85477268
0.45922961,2.29991015,0.00223548,0.29712259,0.36452532,0.92225026,0.02410088,0.27164949,0.50484394,0.89027028
0.46523262,2.38133514,0.00250176,0.30780480,0.37710683,0.94467688,0.02519030,0.28230064,0.52697608,0.92871936
0.47123562,2.46805862,0.00282052,0.31956736,0.39136230,0.96818736,0.02650976,0.29304397,0.54884122,0.96983911
0.47723862,2.55933082,0.00319587,0.33231268,0.40726101,0.99252847,0.02804571,0.30375842,0.57021813,1.01331278
0.48324162,2.65430822,0.00363194,0.34591555,0.42474101,1.01741817,0.02978166,0.31431893,0.59089485,1.05879051
0.48924462,2.75206331,0.00413276,0.36022352,0.44370751,1.04255161,0.03169823,0.32459832,0.61067254,1.10589249
0.49524762,2.85159772,0.00470216,0.37505875,0.46403255,1.06760870,0.03377326,0.33446913,0.62936865,1.15421259
0.50125063,2.95185867,0.00534356,0.39022123,0.48555601,1.09226301,0.03598204,0.34380560,0.64681934,1.20332247
0.50725363,3.05175848,0.00605989,0.40549334,0.50808790,1.11619172,0.03829777,0.35248569,0.66288119,1.25277625
0.51325663,3.15019673,0.00685339,0.42064562,0.53141204,1.13908625,0.04069210,0.36039295,0.67743197,1.30211585
0.51925963,3.24608468,0.00772552,0.43544357,0.55529080,1.16066311,0.04313583,0.36741847,0.69037086,1.35087694
0.52526263,3.33837104,0.00867681,0.44965517,0.57947098,1.18067459,0.04559974,0.37346271,0.70161796,1.39859571
0.53126563,3.42606871,0.00970683,0.46305879,0.60369032,1.19891875,0.04805549,0.37843718,0.71111336,1.44481644
0.53726863,3.50828130,0.01081405,0.47545114,0.62768472,1.21524826,0.05047657,0.38226609,0.71881603,1.48909974
0.54327164,3.58422874,0.01199591,0.48665488,0.65119551,1.22957768,0.05283929,0.38488779,0.72470251,1.53103157
0.54927464,3.65327083,0.01324878,0.49652539,0.67397676,1.24188872,0.05512368,0.38625606,0.72876573,1.57023270
0.55527764,3.71492793,0.01456806,0.50495658,0.69580214,1.25223323,0.05731427,0.38634127,0.73101406,1.60636841
0.56128064,3.76889757,0.01594823,0.51188509,0.71647117,1.26073356,0.05940084,0.38513123,0.73147069,1.63915825
0.56728364,3.81506634,0.01738303,0.51729295,0.73581441,1.26758020,0.06137881,0.38263185,0.73017333,1.66838523
0.57328664,3.85351604,0.01886562,0.52120826,0.75369755,1.27302653,0.06324951,0.37886756,0.72717440,1.69390420
0.57928964,3.88452366,0.02038872,0.52370399,0.77002418,1.27738091,0.06502017,0.37388130,0.72254141,1.71564885
0.58529265,3.90855470,0.02194481,0.52489485,0.78473705,1.28099607,0.06670357,0.36773428,0.71635774,1.73363683
0.59129565,3.92624970,0.02352634,0.52493231,0.79781788,1.28425633,0.06831749,0.36050532,0.70872337,1.74797263
0.59729865,3.93840417,0.02512586,0.52399803,0.80928574,1.28756284,0.06988385,0.35228977,0.69975565,1.75884784
0.60330165,3.94594248,0.02673620,0.52229600,0.81919407,1.29131756,0.07142763,0.34319816,0.68958990,1.76653835
0.60930465,3.94988637,0.02835057,0.52004380,0.82762656,1.29590650,0.07297555,0.33335436,0.67837950,1.77139868
0.61530765,3.95131924,0.02996262,0.51746324,0.83469206,1.30168293,0.07455471,0.32289350,0.66629569,1.77385301
0.62131066,3.95134762,0.03156650,0.51477099,0.84051888,1.30895132,0.07619110,0.31195953,0.65352665,1.77438353
0.62731366,3.95106129,0.03315681,0.51216966,0.84524860,1.31795268,0.07790808,0.30070259,0.64027598,1.77351603
0.63331666,3.95149369,0.03472857,0.50983956,0.84902992,1.32885208,0.07972504,0.28927621,0.62676054,1.77180347
0.63931966,3.95358445,0.03627712,0.50793176,0.85201261,1.34172883,0.08165614,0.27783448,0.61320764,1.76980802
0.64532266,3.95814542,0.03779797,0.50656255,0.85434199,1.35657007,0.08370928,0.26652918,0.59985167,1.76808231
0.65132566,3.96583197,0.03928670,0.50580971,0.85615409,1.37326782,0.08588534,0.25550702,0.58693026,1.76715052
0.65732866,3.97712042,0.04073877,0.50571061,0.85757161,1.39162001,0.08817779,0.24490713,0.57468009,1.76749032
0.66333167,3.99229285,0.04214939,0.50626216,0.85870090,1.41133532,0.09057258,0.23485871,0.56333242,1.76951615
0.66933467,4.01142952,0.04351338,0.50742267,0.85962997,1.43204160,0.09304836,0.22547908,0.55310856,1.77356467
0.67533767,4.03440921,0.04482506,0.50911530,0.86042739,1.45329782,0.09557711,0.21687199,0.54421525,1.77988284
0.68134067,4.06091712,0.04607818,0.51123301,0.86114220,1.47460860,0.09812502,0.20912635,0.53684024,1.78861924
0.68734367,4.09045972,0.04726585,0.51364457,0.86180455,1.49544109,0.10065359,0.20231535,0.53114795,1.79981864
0.69334667,4.12238556,0.04838061,0.51620145,0.86242700,1.51524304,0.10312098,0.19649590,0.52727538,1.81342023
0.69934967,4.15591080,0.04941442,0.51874501,0.86300621,1.53346160,0.10548350,0.19170839,0.52532839,1.82925923
0.70535268,4.19014817,0.05035879,0.52111386,0.86352496,1.54956181,0.10769701,0.18797681,0.52537824,1.84707185
0.71135568,4.22413774,0.05120489,0.52315081,0.86395416,1.56304401,0.10971850,0.18530896,0.52745856,1.86650321
0.71735868,4.25687830,0.05194375,0.52470935,0.86425491,1.57345954,0.11150738,0.18369706,0.53156277,1.88711786
0.72336168,4.28735779,0.05256644,0.52565915,0.86438027,1.58042418,0.11302678,0.18311830,0.53764204,1.90841236
0.72936468,4.31458190,0.05306434,0.52589060,0.86427682,1.58362868,0.11424450,0.18353561,0.54560387,1.92982949
0.73536768,4.33759971,0.05342933,0.52531816,0.86388598,1.58284645,0.11513388,0.18489845,0.55531139,1.95077342
0.74137069,4.35552607,0.05365410,0.52388252,0.86314499,1.57793795,0.11567428,0.18714370,0.56658350,1.97062555
0.74737369,4.36756008,0.05373240,0.52155151,0.86198782,1.56885208,0.11585141,0.19019649,0.57919607,1.98876036
0.75337669,4.37299987,0.05365928,0.51832002,0.86034592,1.55562476,0.11565739,0.19397121,0.59288419,2.00456096
0.75937969,4.37125371,0.05343142,0.51420880,0.85814899,1.53837491,0.11509056,0.19837246,0.60734569,2.01743404
0.76538269,4.36184786,0.05304730,0.50926253,0.85532595,1.51729831,0.11415520,0.20329618,0.62224597,2.02682377
0.77138569,4.34443161,0.05250745,0.50354718,0.85180619,1.49265985,0.11286102,0.20863086,0.63722416,2.03222463
0.77738869,4.31878002,0.05181469,0.49714696,0.84752108,1.46478456,0.11122262,0.21425889,0.65190062,2.03319284
0.78339170,4.28479483,0.05097424,0.49016091,0.84240595,1.43404794,0.10925883,0.22005811,0.66588563,2.02935640
0.78939470,4.24250396,0.04999386,0.48269945,0.83640251,1.40086601,0.10699214,0.22590354,0.67878912,2.02042343
0.79539770,4.19205993,0.04888394,0.47488089,0.82946153,1.36568527,0.10444800,0.23166931,0.69023110,2.00618897
0.80140070,4.13373718,0.04765747,0.46682803,0.82154581,1.32897310,0.10165424,0.23723073,0.69985262,1.98653992
0.80740370,4.06792849,0.04633005,0.45866504,0.81263331,1.29120847,0.09864054,0.24246658,0.70732662,1.96145818
0.81340670,3.99514016,0.04491968,0.45051448,0.80272010,1.25287328,0.09543787,0.24726144,0.71236840,1.93102186
0.81940970,3.91598580,0.04344664,0.44249458,0.79182303,1.21444418,0.09207807,0.25150803,0.71474515,1.89540452
0.82541271,3.83117827,0.04193313,0.43471685,0.77998184,1.17638498,0.08859340,0.25510959,0.71428412,1.85487230
0.83141571,3.74151951,0.04040291,0.42728380,0.76726053,1.13913938,0.08501615,0.25798201,0.71087901,1.80977897
0.83741871,3.64788792,0.03888088,0.42028693,0.75374772,1.10312422,0.08137826,0.26005578,0.70449406,1.76055892
0.84342171,3.55122305,0.03739253,0.41380488,0.73955586,1.06872283,0.07771095,0.26127758,0.69516586,1.70771809
0.84942471,3.45250757,0.03596333,0.40790173,0.72481927,1.03627884,0.07404433,0.26161146,0.68300242,1.65182295
0.85542771,3.35274669,0.03461811,0.40262553,0.70969080,1.00609005,0.07040702,0.26103953,0.66817963,1.59348785
0.86143072,3.25294526,0.03338040,0.39800693,0.69433744,0.97840281,0.06682580,0.25956210,0.65093519,1.53336085
0.86743372,3.15408334,0.03227168,0.39405806,0.67893471,0.95340677,0.06332519,0.25719727,0.63156016,1.47210855
0.87343672,3.05709080,0.03131077,0.39077176,0.66366026,0.93123026,0.05992714,0.25397997,0.61038858,1.41040021
0.87943972,2.96282218,0.03051316,0.38812102,0.64868694,0.91193665,0.05665066,0.24996043,0.58778558,1.34889185
0.88544272,2.87203275,0.02989042,0.38605894,0.63417554,0.89552175,0.05351158,0.24520231,0.56413449,1.28821070
0.89144572,2.78535701,0.02944974,0.38451916,0.62026781,0.88191271,0.05052234,0.23978031,0.53982363,1.22894067
0.89744872,2.70329098,0.02919357,0.38341685,0.60707997,0.87096850,0.04769186,0.23377771,0.51523323,1.17160953
0.90345173,2.62617913,0.02911936,0.38265030,0.59469721,0.86248245,0.04502553,0.22728362,0.49072329,1.11667809
0.90945473,2.55420724,0.02921948,0.38210320,0.58316948,0.85618667,0.04252528,0.22039040,0.46662271,1.06453213
0.91545773,2.48740169,0.02948137,0.38164757,0.57250889,0.85175882,0.04018981,0.21319107,0.44322033,1.01547734
0.92146073,2.42563574,0.02988777,0.38114732,0.56268905,0.84883089,0.03801487,0.20577717,0.42075804,0.96973758
0.92746373,2.36864294,0.03041716,0.38046231,0.55364622,0.84700010,0.03599367,0.19823685,0.39942649,0.92745658
0.93346673,2.31603737,0.03104442,0.37945298,0.54528256,0.84584151,0.03411739,0.19065350,0.37936315,0.88870311
0.93946973,2.26734009,0.03174158,0.37798516,0.53747130,0.84492216,0.03237570,0.18310491,0.36065304,0.85347936
0.94547274,2.22201082,0.03247871,0.37593510,0.53006348,0.84381618,0.03075739,0.17566292,0.34333173,0.82173226
0.95147574,2.17948355,0.03322492,0.37319442,0.52289623,0.84212031,0.02925099,0.16839362,0.32739046,0.79336716
0.95747874,2.13920444,0.03394939,0.36967479,0.51580198,0.83946936,0.02784535,0.16135809,0.31278301,0.76826325
0.96348174,2.10067032,0.03462246,0.36531212,0.50861819,0.83555084,0.02653025,0.15461345,0.29943383,0.74629000
0.96948474,2.06346579,0.03521667,0.36007007,0.50119720,0.83011818,0.02529691,0.14821427,0.28724699,0.72732376
0.97548774,2.02729708,0.03570767,0.35394268,0.49341555,0.82300188,0.02413842,0.14221418,0.27611553,0.71126365
0.98149075,1.99202088,0.03607511,0.34695601,0.48518235,0.81411809,0.02305012,0.13666750,0.26593048,0.69804593
0.98749375,1.95766646,0.03630332,0.33916851,0.47644628,0.80347412,0.02202985,0.13163074,0.25658941,0.68765592
0.99349675,1.92444972,0.03638177,0.33067036,0.46720070,0.79117048,0.02107810,0.12716396,0.24800384,0.68013697
0.99949975,1.89277814,0.03630540,0.32158142,0.45748666,0.77739930,0.02019807,0.12333169,0.24010532,0.67559566
1.00550275,1.86324619,0.03607464,0.31204803,0.44739369,0.76243913,0.01939557,0.12020341,0.23284995,0.67420300
1.01150575,1.83662073,0.03569529,0.30223875,0.43705813,0.74664598,0.01867892,0.11785346,0.22622109,0.67619126
1.01750875,1.81381700,0.03517805,0.29233903,0.42665916,0.73044118,0.01805868,0.11636035,0.22023032,0.68184655
1.02351176,1.79586580,0.03453800,0.28254524,0.41641265,0.71429624,0.01754737,0.11580538,0.21491661,0.69149720
1.02951476,1.78387314,0.03379382,0.27305799,0.40656311,0.69871537,0.01715904,0.11627070,0.21034385,0.70549846
1.03551776,1.77897377,0.03296685,0.26407531,0.39737415,0.68421624,0.01690892,0.11783668,0.20659699,0.72421408
1.04152076,1.78228072,0.03208014,0.25578568,0.38911776,0.67130986,0.01681287,0.12057884,0.20377688,0.74799549
1.04752376,1.79483274,0.03115743,0.24836134,0.38206302,0.66048025,0.01688699,0.12456430,0.20199436,0.77715959
1.05352676,1.81754196,0.03022205,0.24195217,0.37646478,0.65216478,0.01714703,0.12984806,0.20136366,0.81196609
1.05952976,1.85114417,0.02929603,0.23668029,0.37255260,0.64673601,0.01760791,0.13646903,0.20199559,0.85259542
1.06553277,1.89615366,0.02839914,0.23263560,0.37052075,0.64448568,0.01828318,0.14444627,0.20399086,0.89912834
1.07153577,1.95282498,0.02754820,0.22987265,0.37051945,0.64561167,0.01918451,0.15377542,0.20743369,0.95152824
1.07753877,2.02112319,0.02675649,0.22840863,0.37264788,0.65020832,0.02032116,0.16442555,0.21238614,1.00962700
1.08354177,2.10070401,0.02603333,0.22822284,0.37694909,0.65826059,0.02169950,0.17633673,0.21888325,1.07311520
1.08954477,2.19090516,0.02538391,0.22925761,0.38340720,0.66964235,0.02332251,0.18941834,0.22692927,1.14153727
1.09554777,2.29074911,0.02480927,0.23142044,0.39194680,0.68411881,0.02518932,0.20354832,0.23649504,1.21429195
1.10155078,2.39895756,0.02430651,0.23458756,0.40243457,0.70135299,0.02729486,0.21857354,0.24751654,1.29063819
1.10755378,2.51397717,0.02386914,0.23860855,0.41468305,0.72091604,0.02962946,0.23431122,0.25989483,1.36970649
1.11355678,2.63401567,0.02348760,0.24331183,0.42845633,0.74230095,0.03217862,0.25055155,0.27349707,1.45051520
1.11955978,2.75708701,0.02314991,0.24851093,0.44347731,0.76493907,0.03492283,0.26706139,0.28815872,1.53199145
1.12556278,2.88106391,0.02284234,0.25401113,0.45943630,0.78821882,0.03783752,0.28358903,0.30368681,1.61299579
1.13156578,3.00373584,0.02255023,0.25961624,0.47600040,0.81150571,0.04089314,0.29986986,0.31986405,1.69234986
1.13756878,3.12287025,0.02225870,0.26513530,0.49282345,0.83416311,0.04405539,0.31563273,0.33645366,1.76886592
1.14357179,3.23627479,0.02195345,0.27038882,0.50955601,0.85557268,0.04728564,0.33060687,0.35320480,1.84137729
1.14957479,3.34185823,0.02162141,0.27521445,0.52585496,0.87515389,0.05054149,0.34452905,0.36985828,1.90876864
1.15557779,3.43768798,0.02125136,0.27947174,0.54139254,0.89238170,0.05377752,0.35715068,0.38615252,1.97000499
1.16158079,3.52204213,0.02083442,0.28304598,0.55586430,0.90680204,0.05694624,0.36824472,0.40182955,2.02415854
1.16758379,3.59345447,0.02036443,0.28585085,0.56899597,0.91804428,0.05999914,0.37761197,0.41664078,2.07043241
1.17358679,3.65075093,0.01983822,0.28782999,0.58054890,0.92583055,0.06288793,0.38508655,0.43035257,2.10818055
1.17958979,3.69307659,0.01925568,0.28895734,0.59032413,0.92998149,0.06556580,0.39054043,0.44275135,2.13692333
1.18559280,3.71991260,0.01861979,0.28923647,0.59816499,0.93041857,0.06798877,0.39388670,0.45364821,2.15635831
1.19159580,3.73108281,0.01793649,0.28869877,0.60395830,0.92716286,0.07011706,0.39508160,0.46288290,2.16636601
1.19759880,3.72675027,0.01721446,0.28740087,0.60763435,0.92033058,0.07191631,0.39412518,0.47032720,2.16701062
1.20360180,3.70740412,0.01646477,0.28542135,0.60916567,0.91012570,0.07335880,0.39106054,0.47588741,2.15853584
1.20960480,3.67383767,0.01570057,0.28285682,0.60856490,0.89683009,0.07442435,0.38597186,0.47950619,2.14135587
1.21560780,3.62711869,0.01493660,0.27981768,0.60588185,0.88079160,0.07510114,0.37898117,0.48116353,2.11604219
1.22161081,3.56855317,0.01418882,0.27642379,0.60119999,0.86241073,0.07538610,0.37024414,0.48087687,2.08330642
1.22761381,3.49964378,0.01347389,0.27279994,0.59463247,0.84212629,0.07528516,0.35994496,0.47870037,2.04397991
1.23361681,3.42204463,0.01280877,0.26907155,0.58631793,0.82040079,0.07481301,0.34829068,0.47472334,1.99899064
1.23961981,3.33751348,0.01221030,0.26536062,0.57641610,0.79770575,0.07399266,0.33550511,0.46906786,1.94933814
1.24562281,3.24786314,0.01169483,0.26178191,0.56510337,0.77450780,0.07285461,0.32182255,0.46188553,1.89606712
1.25162581,3.15491305,0.01127785,0.25843957,0.55256838,0.75125554,0.07143577,0.30748159,0.45335351,1.84024056
1.25762881,3.06044271,0.01097377,0.25542428,0.53900769,0.72836785,0.06977814,0.29271917,0.44366989,1.78291302
1.26363182,2.96614788,0.01079563,0.25281074,0.52462151,0.70622365,0.06792732,0.27776507,0.43304842,1.72510483
1.26963482,2.87360081,0.01075500,0.25065574,0.50960964,0.68515350,0.06593086,0.26283696,0.42171284,1.66777801
1.27563782,2.78421543,0.01086181,0.24899674,0.49416758,0.66543309,0.06383668,0.24813616,0.40989083,1.61181456
1.28164082,2.69921852,0.01112437,0.24785098,0.47848277,0.64727868,0.06169142,0.23384416,0.39780785,1.55799771
1.28764382,2.61962742,0.01154932,0.24721501,0.46273125,0.63084461,0.05953898,0.22011990,0.38568099,1.50699689
1.29364682,2.54623501,0.01214172,0.24706495,0.44707456,0.61622282,0.05741924,0.20709797,0.37371311,1.45935665
1.29964982,2.47960235,0.01290518,0.24735708,0.43165705,0.60344425,0.05536698,0.19488748,0.36208741,1.41549025
1.30565283,2.42005915,0.01384200,0.24802913,0.41660379,0.59248212,0.05341112,0.18357185,0.35096263,1.37567786
1.31165583,2.36771210,0.01495340,0.24900200,0.40201895,0.58325697,0.05157427,0.17320919,0.34046923,1.34006964
1.31765883,2.32246079,0.01623977,0.25018205,0.38798492,0.57564307,0.04987255,0.16383345,0.33070643,1.30869359
1.32366183,2.28402062,0.01770093,0.25146386,0.37456211,0.56947623,0.04831578,0.15545600,0.32174057,1.28146787
1.32966483,2.25195194,0.01933642,0.25273338,0.36178955,0.56456256,0.04690791,0.14806784,0.31360465,1.25821718
1.33566783,2.22569431,0.02114581,0.25387150,0.34968617,0.56068794,0.04564772,0.14164206,0.30629919,1.23869246
1.34167084,2.20460454,0.02312897,0.25475782,0.33825293,0.55762784,0.04452964,0.13613668,0.29979429,1.22259326
1.34767384,2.18799693,0.02528630,0.25527463,0.32747543,0.55515715,0.04354479,0.13149762,0.29403302,1.20959164
1.35367684,2.17518403,0.02761894,0.25531078,0.31732723,0.55305964,0.04268205,0.12766177,0.28893573,1.19935664
1.35967984,2.16551610,0.03012885,0.25476558,0.30777336,0.55113661,0.04192906,0.12456000,0.28440528,1.19157814
1.36568284,2.15841739,0.03281886,0.25355226,0.29877419,0.54921452,0.04127325,0.12212005,0.28033285,1.18598898
1.37168584,2.15341765,0.03569252,0.25160107,0.29028920,0.54715114,0.04070270,0.12026925,0.27660414,1.18238419
1.37768884,2.15017711,0.03875393,0.24886181,0.28228056,0.54484002,0.04020682,0.11893685,0.27310559,1.18063633
1.38369185,2.14850386,0.04200731,0.24530565,0.27471631,0.54221317,0.03977689,0.11805602,0.26973036,1.18070614
1.38969485,2.14836248,0.04545659,0.24092621,0.26757297,0.53924168,0.03940633,0.11756543,0.26638377,1.18264769
1.39569785,2.14987346,0.04910470,0.23573975,0.26083739,0.53593447,0.03909078,0.11741037,0.26298798,1.18660784
1.40170085,2.15330337,0.05295294,0.22978462,0.25450774,0.53233510,0.03882798,0.11754331,0.25948569,1.19281965
1.40770385,2.15904611,0.05700015,0.22311983,0.24859369,0.52851701,0.03861742,0.11792412,0.25584260,1.20159009
1.41370685,2.16759610,0.06124190,0.21582290,0.24311562,0.52457724,0.03845990,0.11851976,0.25204874,1.21328243
1.41970985,2.17951475,0.06566974,0.20798708,0.23810301,0.52062929,0.03835695,0.11930364,0.24811840,1.22829406
