energy_ev,total_up,Mn_p_up,Mn_d_up,N_s_up,N_p_up,Ru_p_up,Ru_d_up,Se_s_up,Se_p_up
-3.49074537,0.23320512,0.02761413,0.06287300,0.00010539,0.00623641,0.02711223,0.14303245,0.00083365,0.03150063
-3.48474237,0.24460978,0.03161297,0.06779770,0.00011669,0.00543924,0.02696381,0.15009691,0.00075806,0.03080592
-3.47873937,0.26159646,0.03662937,0.07442634,0.00013222,0.00479599,0.02751012,0.16016907,0.00070608,0.03086400
-3.47273637,0.28415325,0.04275906,0.08281527,0.00015236,0.00429399,0.02874092,0.17316512,0.00067688,0.03164854
-3.46673337,0.31224081,0.05010138,0.09301691,0.00017753,0.00392071,0.03064460,0.18897471,0.00066963,0.03313149
-3.46073037,0.34578955,0.05875750,0.10507808,0.00020814,0.00366392,0.03320821,0.20745993,0.00068357,0.03528364
-3.45472736,0.38469583,0.06882821,0.11903783,0.00024461,0.00351203,0.03641738,0.22845424,0.00071800,0.03807480
-3.44872436,0.42881779,0.08041131,0.13492498,0.00028734,0.00345414,0.04025595,0.25176162,0.00077223,0.04147386
-3.44272136,0.47797098,0.09359883,0.15275550,0.00033673,0.00348022,0.04470554,0.27715634,0.00084564,0.04544865
-3.43671836,0.53192444,0.10847393,0.17252977,0.00039310,0.00358108,0.04974500,0.30438331,0.00093759,0.04996565
-3.43071536,0.59039766,0.12510788,0.19423002,0.00045671,0.00374839,0.05534988,0.33315953,0.00104744,0.05498971
-3.42471236,0.65305883,0.14355708,0.21781804,0.00052775,0.00397468,0.06149191,0.36317655,0.00117447,0.06048358
-3.41870935,0.71952475,0.16386044,0.24323336,0.00060628,0.00425321,0.06813864,0.39410426,0.00131792,0.06640752
-3.41270635,0.78936281,0.18603709,0.27039208,0.00069226,0.00457795,0.07525322,0.42559585,0.00147690,0.07271901
-3.40670335,0.86209517,0.21008488,0.29918642,0.00078547,0.00494347,0.08279440,0.45729403,0.00165040,0.07937235
-3.40070035,0.93720523,0.23597953,0.32948519,0.00088555,0.00534482,0.09071684,0.48883833,0.00183727,0.08631854
-3.39469735,1.01414645,0.26367470,0.36113519,0.00099197,0.00577749,0.09897162,0.51987328,0.00203621,0.09350521
-3.38869435,1.09235333,0.29310313,0.39396366,0.00110402,0.00623727,0.10750712,0.55005723,0.00224577,0.10087665
-3.38269135,1.17125424,0.32417867,0.42778158,0.00122081,0.00672023,0.11627018,0.57907145,0.00246439,0.10837410
-3.37668834,1.25028574,0.35679945,0.46238802,0.00134128,0.00722260,0.12520743,0.60662917,0.00269037,0.11593614
-3.37068534,1.32890788,0.39085187,0.49757517,0.00146422,0.00774072,0.13426697,0.63248420,0.00292198,0.12349936
-3.36468234,1.40661980,0.42621543,0.53313405,0.00158829,0.00827104,0.14340008,0.65643864,0.00315743,0.13099907
-3.35867934,1.48297507,0.46276805,0.56886058,0.00171203,0.00881006,0.15256306,0.67834942,0.00339495,0.13837032
-3.35267634,1.55759597,0.50039179,0.60456185,0.00183390,0.00935431,0.16171903,0.69813323,0.00363285,0.14554902
-3.34667334,1.63018595,0.53897844,0.64006214,0.00195233,0.00990037,0.17083955,0.71576959,0.00386954,0.15247320
-3.34067034,1.70053966,0.57843485,0.67520869,0.00206574,0.01044488,0.17990608,0.73130178,0.00410360,0.15908432
-3.33466733,1.76854987,0.61868749,0.70987654,0.00217259,0.01098455,0.18891101,0.74483558,0.00433381,0.16532874
-3.32866433,1.83421064,0.65968597,0.74397250,0.00227143,0.01151622,0.19785830,0.75653556,0.00455922,0.17115905
-3.32266133,1.89761645,0.70140520,0.77743775,0.00236090,0.01203686,0.20676352,0.76661918,0.00477912,0.17653537
-3.31665833,1.95895698,0.74384585,0.81024905,0.00243983,0.01254363,0.21565331,0.77534866,0.00499307,0.18142658
-3.31065533,2.01850738,0.78703306,0.84241825,0.00250721,0.01303393,0.22456421,0.78302085,0.00520094,0.18581115
-3.30465233,2.07661429,0.83101310,0.87399007,0.00256226,0.01350542,0.23354080,0.78995554,0.00540283,0.18967792
-3.29864932,2.13367778,0.87584814,0.90503825,0.00260440,0.01395603,0.24263320,0.79648243,0.00559909,0.19302629
-3.29264632,2.19012986,0.92160909,0.93565993,0.00263332,0.01438399,0.25189403,0.80292734,0.00579023,0.19586620
-3.28664332,2.24641022,0.96836686,0.96596863,0.00264892,0.01478785,0.26137484,0.80959817,0.00597692,0.19821759
-3.28064032,2.30294004,1.01618214,0.99608587,0.00265136,0.01516642,0.27112232,0.81677108,0.00615990,0.20010943
-3.27463732,2.36009504,1.06509437,1.02613193,0.00264099,0.01551876,0.28117415,0.82467750,0.00633987,0.20157839
-3.26863432,2.41817872,1.11511015,1.05621589,0.00261837,0.01584413,0.29155505,0.83349257,0.00651750,0.20266705
-3.26263132,2.47739709,1.16619181,1.08642556,0.00258425,0.01614195,0.30227290,0.84332539,0.00669330,0.20342182
-3.25662831,2.53783601,1.21824661,1.11681760,0.00253951,0.01641171,0.31331535,0.85421172,0.00686755,0.20389072
-3.25062531,2.59944229,1.27111719,1.14740833,0.00248513,0.01665288,0.32464704,0.86610928,0.00704028,0.20412087
-3.24462231,2.66200953,1.32457396,1.17816566,0.00242219,0.01686489,0.33620762,0.87889615,0.00721117,0.20415618
-3.23861931,2.72516952,1.37830974,1.20900260,0.00235181,0.01704702,0.34791067,0.89237220,0.00737955,0.20403497
-3.23261631,2.78838998,1.43193734,1.23977262,0.00227514,0.01719835,0.35964379,0.90626381,0.00754437,0.20378801
-3.22661331,2.85097887,1.48499016,1.27026728,0.00219329,0.01731774,0.37126971,0.92023155,0.00770418,0.20343684
-3.22061031,2.91209547,1.53692635,1.30021629,0.00210736,0.01740380,0.38262869,0.93388070,0.00785715,0.20299252
-3.21460730,2.97076816,1.58713635,1.32929014,0.00201838,0.01745490,0.39354187,0.94677421,0.00800113,0.20245505
-3.20860430,3.02591828,1.63495383,1.35710545,0.00192732,0.01746920,0.40381579,0.95844763,0.00813363,0.20181327
-3.20260130,3.07638949,1.67966985,1.38323273,0.00183505,0.01744472,0.41324771,0.96842538,0.00825197,0.20104538
-3.19659830,3.12098166,1.72054988,1.40720671,0.00174236,0.01737942,0.42163159,0.97623779,0.00835328,0.20012011
-3.19059530,3.15848796,1.75685299,1.42853858,0.00164995,0.01727127,0.42876462,0.98143826,0.00843464,0.19899841
-3.18459230,3.18773404,1.78785275,1.44673009,0.00155842,0.01711845,0.43445380,0.98361966,0.00849315,0.19763555
-3.17858929,3.20761758,1.81285906,1.46128883,0.00146827,0.01691941,0.43852258,0.98242966,0.00852606,0.19598368
-3.17258629,3.21714696,1.83123996,1.47174418,0.00137995,0.01667304,0.44081709,0.97758412,0.00853085,0.19399456
-3.16658329,3.21547742,1.84244279,1.47766344,0.00129381,0.01637880,0.44121173,0.96887812,0.00850535,0.19162248
-3.16058029,3.20194337,1.84601357,1.47866739,0.00121013,0.01603686,0.43961402,0.95619434,0.00844778,0.18882710
-3.15457729,3.17608569,1.84161413,1.47444481,0.00112916,0.01564820,0.43596831,0.93950845,0.00835693,0.18557616
-3.14857429,3.13767284,1.82903596,1.46476519,0.00105108,0.01521468,0.43025837,0.91889134,0.00823212,0.18184797
-3.14257129,3.08671524,1.80821037,1.44948938,0.00097604,0.01473917,0.42250869,0.89450837,0.00807331,0.17763348
-3.13656828,3.02347226,1.77921447,1.42857748,0.00090417,0.01422553,0.41278447,0.86661561,0.00788113,0.17293792
-3.13056528,2.94845168,1.74227262,1.40209385,0.00083555,0.01367865,0.40119026,0.83555350,0.00765685,0.16778193
-3.12456228,2.86240182,1.69775342,1.37020890,0.00077028,0.01310445,0.38786745,0.80173816,0.00740242,0.16220220
-3.11855928,2.76629668,1.64616217,1.33319767,0.00070842,0.01250980,0.37299062,0.76565090,0.00712037,0.15625147
-3.11255628,2.66131485,1.58812918,1.29143530,0.00065004,0.01190250,0.35676295,0.72782630,0.00681380,0.14999812
-3.10655328,2.54881302,1.52439450,1.24538945,0.00059519,0.01129115,0.33941091,0.68883956,0.00648631,0.14352518
-3.10055028,2.43029516,1.45578939,1.19561017,0.00054392,0.01068507,0.32117844,0.64929334,0.00614189,0.13692896
-3.09454727,2.30737864,1.38321566,1.14271750,0.00049627,0.01009420,0.30232084,0.60980482,0.00578484,0.13031726
-3.08854427,2.18175845,1.30762332,1.08738733,0.00045226,0.00952892,0.28309861,0.57099315,0.00541964,0.12380732
-3.08254127,2.05517070,1.22998759,1.03033614,0.00041193,0.00899999,0.26377149,0.53346780,0.00505088,0.11752348
-3.07653827,1.92935660,1.15128608,0.97230504,0.00037528,0.00851832,0.24459274,0.49781791,0.00468313,0.11159470
-3.07053527,1.80602793,1.07247682,0.91404375,0.00034231,0.00809493,0.22580411,0.46460291,0.00432086,0.10615197
-3.06453227,1.68683483,0.99447791,0.85629506,0.00031299,0.00774071,0.20763132,0.43434431,0.00396834,0.10132561
-3.05852926,1.57333657,0.91814951,0.79978014,0.00028727,0.00746634,0.19028034,0.40751889,0.00362954,0.09724257
-3.05252626,1.46697587,0.84427831,0.74518511,0.00026509,0.00728213,0.17393442,0.38455298,0.00330812,0.09402375
-3.04652326,1.36905692,0.77356508,0.69314923,0.00024634,0.00719782,0.15875194,0.36581782,0.00300732,0.09178132
-3.04052026,1.28072735,0.70661543,0.64425479,0.00023091,0.00722250,0.14486503,0.35162584,0.00272999,0.09061612
-3.03451726,1.20296403,0.64393359,0.59901894,0.00021864,0.00736441,0.13237886,0.34222774,0.00247850,0.09061510
-3.02851426,1.13656260,0.58591942,0.55788743,0.00020935,0.00763077,0.12137163,0.33781009,0.00225482,0.09184892
-3.02251126,1.08213049,0.53286821,0.52123023,0.00020283,0.00802766,0.11189507,0.33849350,0.00206046,0.09436964
-3.01650825,1.04008323,0.48497311,0.48933904,0.00019884,0.00855986,0.10397540,0.34433123,0.00189652,0.09820859
-3.01050525,1.01064372,0.44232981,0.46242637,0.00019711,0.00923069,0.09761463,0.35530812,0.00176372,0.10337453
-3.00450225,0.99384433,0.40494300,0.44062632,0.00019738,0.01004189,0.09279220,0.37134010,0.00166244,0.10985202
-2.99849925,0.98953158,0.37273445,0.42399667,0.00019932,0.01099353,0.08946671,0.39227419,0.00159274,0.11760027
-2.99249625,0.99737341,0.34555209,0.41252231,0.00020263,0.01208393,0.08757783,0.41788921,0.00155443,0.12655242
-2.98649325,1.01686883,0.32317981,0.40611970,0.00020699,0.01330960,0.08704829,0.44789739,0.00154706,0.13661531
-2.98049025,1.04736007,0.30534778,0.40464249,0.00021208,0.01466528,0.08778591,0.48194708,0.00157004,0.14767001
-2.97448724,1.08804713,0.29174279,0.40788782,0.00021757,0.01614399,0.08968561,0.51962668,0.00162259,0.15957295
-2.96848424,1.13800482,0.28201861,0.41560352,0.00022317,0.01773707,0.09263154,0.56047005,0.00170385,0.17215784
-2.96248124,1.19620213,0.27580595,0.42749596,0.00022859,0.01943441,0.09649917,0.60396349,0.00181284,0.18523834
-2.95647824,1.26152383,0.27272202,0.44323831,0.00023358,0.02122460,0.10115738,0.64955422,0.00194856,0.19861161
-2.95047524,1.33279409,0.27237949,0.46247926,0.00023791,0.02309518,0.10647070,0.69666050,0.00210995,0.21206238
-2.94447224,1.40880165,0.27439470,0.48485194,0.00024139,0.02503289,0.11230146,0.74468309,0.00229592,0.22536784
-2.93846923,1.48832608,0.27839513,0.50998278,0.00024388,0.02702397,0.11851203,0.79301784,0.00250541,0.23830293
-2.93246623,1.57016449,0.28402590,0.53750025,0.00024528,0.02905446,0.12496707,0.84106912,0.00273734,0.25064594
-2.92646323,1.65315784,0.29095534,0.56704304,0.00024553,0.03111043,0.13153566,0.88826357,0.00299065,0.26218439
-2.92046023,1.73621612,0.29887957,0.59826764,0.00024465,0.03317830,0.13809350,0.93406375,0.00326428,0.27272061
-2.91445723,1.81834129,0.30752587,0.63085484,0.00024265,0.03524502,0.14452488,0.97798103,0.00355721,0.28207726
-2.90845423,1.89864735,0.31665504,0.66451514,0.00023965,0.03729824,0.15072446,1.01958725,0.00386840,0.29010212
-2.90245123,1.97637642,0.32606254,0.69899265,0.00023576,0.03932647,0.15659892,1.05852462,0.00419684,0.29667221
-2.89644822,2.05091038,0.33557849,0.73406748,0.00023115,0.04131910,0.16206818,1.09451330,0.00454148,0.30169706
-2.89044522,2.12177729,0.34506665,0.76955639,0.00022601,0.04326641,0.16706636,1.12735626,0.00490127,0.30512077
-2.88444222,2.18865246,0.35442225,0.80531181,0.00022057,0.04515954,0.17154235,1.15694130,0.00527508,0.30692303
-2.87843922,2.25135401,0.36356895,0.84121909,0.00021505,0.04699042,0.17545992,1.18323983,0.00566174,0.30711886
-2.87243622,2.30983303,0.37245511,0.87719232,0.00020970,0.04875161,0.17879745,1.20630265,0.00605999,0.30575723
-2.86643322,2.36415905,0.38104930,0.91316882,0.00020476,0.05043620,0.18154731,1.22625281,0.00646844,0.30291853
-2.86043022,2.41450129,0.38933556,0.94910254,0.00020046,0.05203769,0.18371476,1.24327584,0.00688559,0.29871106
-2.85442721,2.46110681,0.39730844,0.98495690,0.00019701,0.05354988,0.18531662,1.25760793,0.00730977,0.29326676
-2.84842421,2.50427656,0.40496806,1.02069731,0.00019463,0.05496680,0.18637965,1.26952250,0.00773916,0.28673627
-2.84242121,2.54434069,0.41231558,1.05628381,0.00019347,0.05628270,0.18693874,1.27931598,0.00817176,0.27928367
-2.83641821,2.58163430,0.41934903,1.09166433,0.00019368,0.05749204,0.18703497,1.28729346,0.00860538,0.27108106
-2.83041521,2.61647496,0.42605996,1.12676893,0.00019536,0.05858964,0.18671375,1.29375487,0.00903770,0.26230326
-2.82441221,2.64914314,0.43243088,1.16150536,0.00019858,0.05957074,0.18602291,1.29898257,0.00946624,0.25312278
-2.81840920,2.67986653,0.43843368,1.19575625,0.00020339,0.06043122,0.18501099,1.30323080,0.00988841,0.24370536
-2.81240620,2.70880912,0.44402910,1.22937814,0.00020977,0.06116781,0.18372573,1.30671765,0.01030153,0.23420612
-2.80640320,2.73606556,0.44916717,1.26220257,0.00021769,0.06177830,0.18221285,1.30961979,0.01070292,0.22476649
-2.80040020,2.76166090,0.45378868,1.29403908,0.00022708,0.06226177,0.18051504,1.31207043,0.01108995,0.21551196
-2.79439720,2.78555595,0.45782756,1.32468021,0.00023786,0.06261882,0.17867141,1.31416018,0.01146006,0.20655070
-2.78839420,2.80765758,0.46121396,1.35390829,0.00024989,0.06285167,0.17671706,1.31594110,0.01181088,0.19797299
-2.78239120,2.82783364,0.46387796,1.38150371,0.00026306,0.06296435,0.17468318,1.31743331,0.01214031,0.18985139
-2.77638819,2.84593128,0.46575356,1.40725440,0.00027721,0.06296268,0.17259722,1.31863385,0.01244652,0.18224160
-2.77038519,2.86179800,0.46678294,1.43096610,0.00029220,0.06285427,0.17048342,1.31952719,0.01272810,0.17518385
-2.76438219,2.87530385,0.46692049,1.45247292,0.00030787,0.06264840,0.16836343,1.32009668,0.01298404,0.16870467
-2.75837919,2.88636371,0.46613667,1.47164787,0.00032409,0.06235581,0.16625709,1.32033614,0.01321382,0.16281895
-2.75237619,2.89495823,0.46442123,1.48841260,0.00034073,0.06198844,0.16418320,1.32026097,0.01341738,0.15753210
-2.74637319,2.90115227,0.46178582,1.50274626,0.00035767,0.06155912,0.16216034,1.31991787,0.01359519,0.15284221
-2.74037019,2.90510963,0.45826574,1.51469264,0.00037483,0.06108117,0.16020754,1.31939259,0.01374818,0.14874206
-2.73436718,2.90710310,0.45392071,1.52436546,0.00039215,0.06056801,0.15834486,1.31881518,0.01387773,0.14522089
-2.72836418,2.90751923,0.44883468,1.53195147,0.00040960,0.06003275,0.15659373,1.31836215,0.01398562,0.14226594
-2.72236118,2.90685714,0.44311460,1.53771094,0.00042715,0.05948777,0.15497719,1.31825554,0.01407392,0.13986357
-2.71635818,2.90572138,0.43688824,1.54197561,0.00044482,0.05894435,0.15351978,1.31875851,0.01414496,0.13800001
-2.71035518,2.90480881,0.43030104,1.54514382,0.00046266,0.05841237,0.15224732,1.32016780,0.01420117,0.13666183
-2.70435218,2.90488994,0.42351230,1.54767310,0.00048071,0.05790001,0.15118637,1.32280322,0.01424502,0.13583597
-2.69834917,2.90678546,0.41669063,1.55007018,0.00049905,0.05741358,0.15036356,1.32699464,0.01427888,0.13550950
-2.69234617,2.91133880,0.41000907,1.55287881,0.00051774,0.05695740,0.14980475,1.33306707,0.01430493,0.13566918
-2.68634317,2.91938586,0.40363989,1.55666570,0.00053684,0.05653375,0.14953406,1.34132454,0.01432506,0.13630081
-2.68034017,2.93172319,0.39774943,1.56200495,0.00055642,0.05614295,0.14957289,1.35203353,0.01434078,0.13738841
-2.67433717,2.94907601,0.39249314,1.56946168,0.00057650,0.05578346,0.14993884,1.36540686,0.01435316,0.13891348
-2.66833417,2.97206740,0.38801092,1.57957517,0.00059709,0.05545205,0.15064475,1.38158865,0.01436277,0.14085416
-2.66233117,3.00118998,0.38442318,1.59284232,0.00061815,0.05514406,0.15169785,1.40064129,0.01436968,0.14318460
-2.65632816,3.03678141,0.38182753,1.60970185,0.00063962,0.05485368,0.15309898,1.42253503,0.01437347,0.14587432
-2.65032516,3.07900472,0.38029639,1.63051991,0.00066137,0.05457421,0.15484209,1.44714066,0.01437325,0.14888787
-2.64432216,3.12783434,0.37987547,1.65557756,0.00068324,0.05429838,0.15691388,1.47422579,0.01436771,0.15218458
-2.63831916,3.18304849,0.38058337,1.68506062,0.00070504,0.05401868,0.15929374,1.50345496,0.01435526,0.15571860
-2.63231616,3.24422810,0.38241197,1.71905210,0.00072651,0.05372756,0.16195393,1.53439351,0.01433404,0.15943906
-2.62631316,3.31076259,0.38532788,1.75752761,0.00074739,0.05341778,0.16485995,1.56651539,0.01430212,0.16329054
-2.62031016,3.38186190,0.38927460,1.80035370,0.00076739,0.05308251,0.16797125,1.59921431,0.01425759,0.16721358
-2.61430715,3.45657452,0.39417548,1.84728921,0.00078621,0.05271559,0.17124201,1.63181810,0.01419870,0.17114548
-2.60830415,3.53381060,0.39993706,1.89798943,0.00080355,0.05231156,0.17462225,1.66360563,0.01412396,0.17502114
-2.60230115,3.61236922,0.40645280,1.95201288,0.00081917,0.05186579,0.17805896,1.69382564,0.01403227,0.17877402
-2.59629815,3.69096865,0.41360695,2.00883030,0.00083284,0.05137448,0.18149731,1.72171684,0.01392302,0.18233723
-2.59029515,3.76827849,0.42127828,2.06783543,0.00084439,0.05083465,0.18488204,1.74652855,0.01379613,0.18564453
-2.58429215,3.84295237,0.42934357,2.12835728,0.00085374,0.05024408,0.18815862,1.76754111,0.01365211,0.18863152
-2.57828914,3.91366009,0.43768072,2.18967322,0.00086088,0.04960127,0.19127454,1.78408544,0.01349205,0.19123663
-2.57228614,3.97911812,0.44617119,2.25102262,0.00086590,0.04890536,0.19418041,1.79556102,0.01331759,0.19340227
-2.56628314,4.03811744,0.45470193,2.31162054,0.00086903,0.04815598,0.19683091,1.80145182,0.01313090,0.19507576
-2.56028014,4.08954812,0.46316654,2.37067125,0.00087056,0.04735326,0.19918565,1.80133962,0.01293452,0.19621033
-2.55427714,4.13241998,0.47146581,2.42738115,0.00087095,0.04649768,0.20120975,1.79491447,0.01273127,0.19676599
-2.54827414,4.16587910,0.47950769,2.48097107,0.00087074,0.04559006,0.20287436,1.78198200,0.01252415,0.19671026
-2.54227114,4.18921993,0.48720670,2.53068785,0.00087059,0.04463151,0.20415686,1.76246738,0.01231611,0.19601890
-2.53626813,4.20189337,0.49448306,2.57581504,0.00087126,0.04362340,0.20504102,1.73641616,0.01210998,0.19467640
-2.53026513,4.20351073,0.50126161,2.61568287,0.00087361,0.04256740,0.20551697,1.70399176,0.01190824,0.19267642
-2.52426213,4.19384431,0.50747075,2.64967761,0.00087856,0.04146551,0.20558099,1.66547011,0.01171294,0.19002202
-2.51825913,4.17282478,0.51304152,2.67725018,0.00088708,0.04032009,0.20523532,1.62123149,0.01152555,0.18672576
-2.51225613,4.14053609,0.51790701,2.69792430,0.00090019,0.03913390,0.20448785,1.57175007,0.01134692,0.18280954
-2.50625313,4.09720831,0.52200226,2.71130410,0.00091891,0.03791023,0.20335173,1.51758145,0.01117717,0.17830436
-2.50025013,4.04320891,0.52526464,2.71708119,0.00094425,0.03665291,0.20184509,1.45934860,0.01101572,0.17324977
-2.49424712,3.97903286,0.52763484,2.71504108,0.00097719,0.03536633,0.19999060,1.39772674,0.01086131,0.16769320
-2.48824412,3.90529196,0.52905838,2.70506886,0.00101861,0.03405557,0.19781514,1.33342756,0.01071204,0.16168904
-2.48224112,3.82270347,0.52948760,2.68715393,0.00106930,0.03272629,0.19534944,1.26718320,0.01056551,0.15529760
-2.47623812,3.73207828,0.52888401,2.66139342,0.00112993,0.03138478,0.19262766,1.19973040,0.01041890,0.14858387
-2.47023512,3.63430859,0.52722086,2.62799415,0.00120099,0.03003791,0.18968697,1.13179533,0.01026917,0.14161616
-2.46423212,3.53035520,0.52448563,2.58727272,0.00128278,0.02869299,0.18656707,1.06407922,0.01011316,0.13446474
-2.45822911,3.42123411,0.52068248,2.53965351,0.00137537,0.02735767,0.18330958,0.99724541,0.00994780,0.12720032
-2.45222611,3.30800262,0.51583414,2.48566431,0.00147857,0.02603984,0.17995742,0.93190772,0.00977025,0.11989263
-2.44622311,3.19174479,0.50998332,2.42592945,0.00159194,0.02474736,0.17655396,0.86862075,0.00957806,0.11260901
-2.44022011,3.07355612,0.50319342,2.36116036,0.00171474,0.02348796,0.17314215,0.80787188,0.00936923,0.10541314
-2.43421711,2.95452786,0.49554828,2.29214353,0.00184591,0.02226900,0.16976349,0.75007537,0.00914240,0.09836387
-2.42821411,2.83573079,0.48715119,2.21972615,0.00198410,0.02109728,0.16645695,0.69556843,0.00889683,0.09151427
-2.42221111,2.71819898,0.47812291,2.14479974,0.00212768,0.01997886,0.16325781,0.64460940,0.00863247,0.08491084
-2.41620810,2.60291381,0.46859896,2.06828208,0.00227471,0.01891889,0.16019655,0.59737790,0.00834992,0.07859306
-2.41020510,2.49078873,0.45872611,1.99109812,0.00242304,0.01792148,0.15729775,0.55397687,0.00805044,0.07259304
-2.40420210,2.38265529,0.44865849,1.91416051,0.00257028,0.01698964,0.15457922,0.51443647,0.00773585,0.06693548
-2.39819910,2.27925111,0.43855330,1.83835039,0.00271391,0.01612519,0.15205124,0.47871958,0.00740844,0.06163792
-2.39219610,2.18121012,0.42856653,1.76449928,0.00285130,0.01532880,0.14971614,0.44672875,0.00707089,0.05671104
-2.38619310,2.08905594,0.41884883,1.69337277,0.00297980,0.01460002,0.14756817,0.41831439,0.00672612,0.05215936
-2.38019010,2.00319863,0.40954183,1.62565668,0.00309681,0.01393743,0.14559380,0.39328396,0.00637721,0.04798185
-2.37418709,1.92393516,0.40077520,1.56194647,0.00319985,0.01333879,0.14377234,0.37141183,0.00602728,0.04417290
-2.36818409,1.85145401,0.39266444,1.50274008,0.00328664,0.01280126,0.14207702,0.35244970,0.00567935,0.04072317
-2.36218109,1.78584361,0.38530973,1.44843491,0.00335518,0.01232162,0.14047643,0.33613706,0.00533630,0.03762060
-2.35617809,1.72710472,0.37879585,1.39932872,0.00340381,0.01189660,0.13893622,0.32221165,0.00500077,0.03485140
-2.35017509,1.67516607,0.37319303,1.35562468,0.00343126,0.01152314,0.13742117,0.31041947,0.00467510,0.03240093
-2.34417209,1.62990294,0.36855888,1.31744014,0.00343670,0.01119873,0.13589725,0.30052405,0.00436130,0.03025462
-2.33816908,1.59115761,0.36494112,1.28481864,0.00341978,0.01092168,0.13433381,0.29231488,0.00406105,0.02839873
-2.33216608,1.55876095,0.36238086,1.25774464,0.00338062,0.01069144,0.13270569,0.28561455,0.00377569,0.02682100
-2.32616308,1.53255386,0.36091631,1.23615989,0.00331982,0.01050879,0.13099503,0.28028456,0.00350622,0.02551118
-2.32016008,1.51240759,0.36058652,1.21998080,0.00323844,0.01037611,0.12919286,0.27622947,0.00325337,0.02446139
-2.31415708,1.49824163,0.36143487,1.20911541,0.00313795,0.01029749,0.12730015,0.27339942,0.00301757,0.02366634
-2.30815408,1.49003818,0.36351201,1.20347931,0.00302019,0.01027881,0.12532847,0.27179073,0.00279906,0.02312339
-2.30215108,1.48785208,0.36687790,1.20300913,0.00288733,0.01032777,0.12329992,0.27144480,0.00259788,0.02283240
-2.29614807,1.49181555,0.37160285,1.20767294,0.00274174,0.01045380,0.12124663,0.27244502,0.00241393,0.02279553
-2.29014507,1.50213698,0.37776717,1.21747665,0.00258599,0.01066794,0.11920961,0.27491208,0.00224701,0.02301682
-2.28414207,1.51909366,0.38545948,1.23246602,0.00242272,0.01098257,0.11723700,0.27899761,0.00209682,0.02350165
-2.27813907,1.54301832,0.39477360,1.25272382,0.00225457,0.01141111,0.11538198,0.28487637,0.00196300,0.02425613
-2.27213607,1.57427994,0.40580407,1.27836214,0.00208415,0.01196763,0.11370027,0.29273733,0.00184517,0.02528642
-2.26613307,1.61325942,0.41864049,1.30951032,0.00191393,0.01266640,0.11224736,0.30277382,0.00174286,0.02659796
-2.26013007,1.66032122,0.43336092,1.34629874,0.00174620,0.01352135,0.11107568,0.31517314,0.00165560,0.02819467
-2.25412706,1.71578212,0.45002462,1.38883953,0.00158305,0.01454552,0.11023188,0.33010592,0.00158285,0.03007824
-2.24812406,1.77987861,0.46866459,1.43720513,0.00142630,0.01575042,0.10975419,0.34771567,0.00152401,0.03224736
-2.24212106,1.85273460,0.48928029,1.49140598,0.00127753,0.01714547,0.10967024,0.36810891,0.00147842,0.03469708
-2.23611806,1.93433105,0.51183094,1.55136854,0.00113804,0.01873730,0.10999519,0.39134608,0.00144533,0.03741830
-2.23011506,2.02447924,0.53622986,1.61691514,0.00100885,0.02052925,0.11073058,0.41743389,0.00142393,0.04039730
-2.22411206,2.12279928,0.56234033,1.68774685,0.00089075,0.02252074,0.11186357,0.44631914,0.00141329,0.04361556
-2.21810905,2.22870512,0.58997307,1.76343060,0.00078428,0.02470684,0.11336703,0.47788443,0.00141239,0.04704966
-2.21210605,2.34139730,0.61888587,1.84339154,0.00068982,0.02707784,0.11520010,0.51194600,0.00142015,0.05067136
-2.20610305,2.45986409,0.64878530,1.92691138,0.00060756,0.02961901,0.11730946,0.54825381,0.00143538,0.05444797
-2.20010005,2.58289152,0.67933066,2.01313309,0.00053758,0.03231047,0.11963110,0.58649394,0.00145684,0.05834280
-2.19409705,2.70908212,0.71014006,2.10107222,0.00047988,0.03512715,0.12209253,0.62629336,0.00148326,0.06231587
-2.18809405,2.83688216,0.74079851,2.18963450,0.00043440,0.03803905,0.12461536,0.66722690,0.00151335,0.06632474
-2.18209105,2.96461631,0.77086768,2.27763916,0.00040109,0.04101153,0.12711810,0.70882635,0.00154583,0.07032546
-2.17608804,3.09052873,0.79989693,2.36384734,0.00037994,0.04400592,0.12951908,0.75059132,0.00157949,0.07427369
-2.17008504,3.21282896,0.82743537,2.44699421,0.00037095,0.04698018,0.13173925,0.79200166,0.00161320,0.07812577
-2.16408204,3.32974096,0.85304421,2.52582379,0.00037426,0.04988982,0.13370493,0.83253079,0.00164595,0.08183996
-2.15807904,3.43955338,0.87630916,2.59912492,0.00039006,0.05268887,0.13535024,0.87165981,0.00167689,0.08537752
-2.15207604,3.54066905,0.89685223,2.66576699,0.00041869,0.05533107,0.13661919,0.90889152,0.00170535,0.08870387
-2.14607304,3.63165193,0.91434255,2.72473395,0.00046060,0.05777103,0.13746734,0.94376414,0.00173090,0.09178956
-2.14007004,3.71126959,0.92850588,2.77515541,0.00051636,0.05996550,0.13786298,0.97586399,0.00175332,0.09461118
-2.13406703,3.77852958,0.93913229,2.81633334,0.00058668,0.06187463,0.13778781,1.00483679,0.00177267,0.09715210
-2.12806403,3.83270861,0.94608204,2.84776382,0.00067237,0.06346306,0.13723719,1.03039702,0.00178926,0.09940306
