energy_ev,total_up,total_down,Cr_p_up,Cr_p_down,Cr_d_up,Cr_d_down,N_s_up,N_s_down,N_p_up,N_p_down,S_s_up,S_s_down,S_p_up,S_p_down,Ti_p_up,Ti_p_down,Ti_d_up,Ti_d_down
1.04152076,0.42183334,-1.87343300,0.07553234,-0.31866780,0.16140452,-1.13185408,0.00366838,-0.01876169,0.03367394,-0.09413828,0.00724419,-0.02486604,0.02924706,-0.08010541,0.06654591,-0.21892186,0.17022589,-0.49495734
1.04752376,0.37796773,-1.90901214,0.06427155,-0.32346703,0.14709210,-1.15613675,0.00365512,-0.01987880,0.03051651,-0.09207412,0.00697191,-0.02567321,0.02738886,-0.08463601,0.06076285,-0.22550767,0.14943154,-0.50418704
1.05352676,0.34387434,-1.96046357,0.05453379,-0.33057418,0.13670665,-1.19027261,0.00375813,-0.02111334,0.02808028,-0.09030514,0.00687528,-0.02660667,0.02629509,-0.08972675,0.05659217,-0.23392047,0.13245781,-0.51808279
1.05952976,0.31939913,-2.02786131,0.04622870,-0.34004706,0.13021210,-1.23423762,0.00398088,-0.02246109,0.02636272,-0.08887643,0.00696100,-0.02766964,0.02598170,-0.09535295,0.05405090,-0.24409472,0.11920073,-0.53669452
1.06553277,0.30437955,-2.11107907,0.03926267,-0.35191392,0.12757120,-1.28788252,0.00432710,-0.02391506,0.02535862,-0.08782606,0.00723512,-0.02886209,0.02646543,-0.10148338,0.05315706,-0.25593962,0.10955352,-0.56001965
1.07153577,0.29865810,-2.20977105,0.03354297,-0.36617018,0.12874876,-1.35092268,0.00480058,-0.02546555,0.02506110,-0.08718472,0.00770292,-0.03018059,0.02776425,-0.10808041,0.05393178,-0.26933726,0.10341420,-0.58799548
1.07753877,0.30209200,-2.32335902,0.02898131,-0.38277619,0.13371334,-1.42293189,0.00540495,-0.02710021,0.02546247,-0.08697566,0.00836885,-0.03161831,0.02989748,-0.11510029,0.05640065,-0.28414171,0.10069165,-0.62049307
1.08354177,0.31455875,-2.45102626,0.02549694,-0.40165605,0.14243742,-1.50334043,0.00614337,-0.02880439,0.02655479,-0.08721498,0.00923629,-0.03316511,0.03288543,-0.12249368,0.06059438,-0.30017912,0.10130994,-0.65731282
1.08954477,0.33595767,-2.59171858,0.02301916,-0.42269744,0.15489605,-1.59143762,0.00701818,-0.03056134,0.02833030,-0.08791201,0.01030734,-0.03480779,0.03674883,-0.13020634,0.06654857,-0.31724892,0.10521085,-0.69818193
1.09554777,0.36620764,-2.74415236,0.02148925,-0.44575248,0.17106410,-1.68637873,0.00803051,-0.03235269,0.03078157,-0.08907003,0.01158244,-0.03653043,0.04150775,-0.13818001,0.07430271,-0.33512601,0.11235470,-0.74275371
1.10155078,0.40524142,-2.90682942,0.02086186,-0.47063951,0.19091257,-1.78719612,0.00917990,-0.03415887,0.03390149,-0.09068687,0.01306011,-0.03831482,0.04718036,-0.14635330,0.08389845,-0.35356408,0.12271950,-0.79060913
1.10755378,0.45299720,-3.07805813,0.02110581,-0.49714567,0.21440392,-1.89281427,0.01046387,-0.03595958,0.03768321,-0.09275562,0.01473655,-0.04014091,0.05378137,-0.15466270,0.09537709,-0.37229980,0.13629861,-0.84126021
1.11355678,0.50940792,-3.25598021,0.02220442,-0.52503017,0.24148703,-2.00206828,0.01187752,-0.03773430,0.04211992,-0.09526518,0.01660530,-0.04198737,0.06132028,-0.16304350,0.10877654,-0.39105782,0.15309702,-0.89415558
1.11955978,0.57438923,-3.43860233,0.02415529,-0.55402817,0.27209209,-2.11372512,0.01341324,-0.03946283,0.04720464,-0.09820071,0.01865694,-0.04383210,0.06979968,-0.17143080,0.12412770,-0.40955649,0.17312662,-0.94868783
1.12556278,0.64782684,-3.62383164,0.02696966,-0.58385503,0.30612571,-2.22650724,0.01506036,-0.04112567,0.05293002,-0.10154388,0.02087890,-0.04565277,0.07921335,-0.17976029,0.14145058,-0.42751392,0.19640045,-1.00420275
1.13156578,0.72956399,-3.80951432,0.03067122,-0.61421099,0.34346669,-2.33911755,0.01680501,-0.04270457,0.05928823,-0.10527290,0.02325530,-0.04742731,0.08954470,-0.18796906,0.16075012,-0.44465443,0.22292646,-1.06001009
1.13756878,0.81938975,-3.99347593,0.03529468,-0.64478605,0.38396273,-2.45026526,0.01863003,-0.04418282,0.06627086,-0.10936245,0.02576696,-0.04913439,0.10076520,-0.19599629,0.18201211,-0.46071493,0.25270085,-1.11539570
1.14357179,0.91702899,-4.17356272,0.04088375,-0.67526492,0.42742840,-2.55869168,0.02051503,-0.04554561,0.07386905,-0.11378335,0.02839155,-0.05075384,0.11283321,-0.20378381,0.20519916,-0.47545109,0.28570131,-1.16963486
1.14957479,1.02213435,-4.34768265,0.04748887,-0.70533211,0.47364442,-2.66319523,0.02243656,-0.04678030,0.08207357,-0.11850219,0.03110386,-0.05226698,0.12569318,-0.21127656,0.23024701,-0.48864319,0.32188051,-1.22200625
1.15557779,1.13428074,-4.51384512,0.05516457,-0.73467693,0.52235861,-2.76265498,0.02436851,-0.04787654,0.09087512,-0.12348093,0.03387626,-0.05365690,0.13927523,-0.21842305,0.25706145,-0.50010120,0.36115996,-1.27180651
1.16158079,1.25296275,-4.67019841,0.06396656,-0.76299837,0.57328823,-2.85605197,0.02628258,-0.04882643,0.10026461,-0.12867652,0.03667928,-0.05490874,0.15349524,-0.22517570,0.28551580,-0.50966914,0.40342463,-1.31836470
1.16758379,1.37759501,-4.81506369,0.07394853,-0.79000980,0.62612391,-2.94248767,0.02814890,-0.04962451,0.11023349,-0.13404066,0.03948239,-0.05600982,0.16825548,-0.23149115,0.31544934,-0.51722843,0.44851851,-1.36105654
1.17358679,1.50751553,-4.94696491,0.08515885,-0.81544340,0.68053482,-3.02119901,0.02993684,-0.05026776,0.12077400,-0.13951974,0.04225478,-0.05694976,0.18344567,-0.23733054,0.34666663,-0.52270010,0.49624126,-1.39931776
1.17958979,1.64199202,-5.06465354,0.09763712,-0.83905424,0.73617499,-3.09156957,0.03161584,-0.05075549,0.13187940,-0.14505507,0.04496632,-0.05772056,0.19894467,-0.24265984,0.37893806,-0.52604591,0.54634633,-1.43265633
1.18559280,1.78023072,-5.16712762,0.11141078,-0.86062391,0.79269032,-3.15313660,0.03315633,-0.05108924,0.14354403,-0.15058343,0.04758847,-0.05831662,0.21462252,-0.24745011,0.41200143,-0.52726822,0.59854050,-1.46066307
1.19159580,1.92138765,-5.25364456,0.12649189,-0.87996366,0.84972611,-3.20559358,0.03453075,-0.05127255,0.15576309,-0.15603795,0.05009528,-0.05873475,0.23034295,-0.25167778,0.44556495,-0.52640868,0.65248512,-1.48302035
1.19759880,2.06458159,-5.32372741,0.14287406,-0.89691693,0.90693453,-3.24878850,0.03571442,-0.05131083,0.16853234,-0.16134932,0.05246424,-0.05897413,0.24596624,-0.25532492,0.47931129,-0.52354582,0.70779903,-1.49950858
1.20360180,2.20890850,-5.37716449,0.16052994,-0.91136124,0.96398192,-3.28271786,0.03668649,-0.05121108,0.18184738,-0.16644740,0.05467705,-0.05903624,0.26135227,-0.25837952,0.51290294,-0.51879166,0.76406324,-1.51001018
1.20960480,2.35345680,-5.41400248,0.17940915,-0.92320940,1.02055524,-3.30751672,0.03743071,-0.05098167,0.19570279,-0.17126297,0.05672027,-0.05892485,0.27636372,-0.26083565,0.54598864,-0.51228742,0.82082731,-1.51451104
1.21560780,2.49732288,-5.43453349,0.19943690,-0.93240993,1.07636764,-3.32344540,0.03793610,-0.05063213,0.21009093,-0.17572986,0.05858575,-0.05864583,0.29086933,-0.26269365,0.57821073,-0.50419861,0.87761722,-1.51309931
1.22161081,2.63962644,-5.43927660,0.22051344,-0.93894683,1.13116275,-3.33087343,0.03819742,-0.05017284,0.22500056,-0.17978702,0.06027086,-0.05820713,0.30474707,-0.26396020,0.60921327,-0.49470971,0.93394477,-1.50596161
1.22761381,2.77952515,-5.42895485,0.24251434,-0.94283857,1.18471752,-3.33026143,0.03821550,-0.04961487,0.24041531,-0.18338069,0.06177844,-0.05761863,0.31788709,-0.26464830,0.63865060,-0.48401852,0.98931798,-1.49337690
1.23361681,2.91622810,-5.40446856,0.26529175,-0.94413645,1.23684358,-3.32214202,0.03799726,-0.04896967,0.25631202,-0.18646646,0.06311657,-0.05689194,0.33019438,-0.26477715,0.66619616,-0.47233058,1.04325240,-1.47570809
1.23961981,3.04900776,-5.36686624,0.28867659,-0.94292234,1.28738708,-3.30710033,0.03755565,-0.04824892,0.27265915,-0.18901104,0.06429807,-0.05604033,0.34159113,-0.26437189,0.69155117,-0.45985375,1.09528275,-1.45339185
1.24562281,3.17721003,-5.31731436,0.31248164,-0.93930604,1.33622704,-3.28575538,0.03690923,-0.04746429,0.28941522,-0.19099375,0.06533974,-0.05507846,0.35201848,-0.26346329,0.71445279,-0.44679326,1.14497459,-1.42692702
1.25162581,3.30026219,-5.25706699,0.33650550,-0.93342212,1.38327248,-3.25874285,0.03608167,-0.04662728,0.30652753,-0.19240761,0.06626152,-0.05402220,0.36143791,-0.26208725,0.73468154,-0.43334717,1.19193548,-1.39686193
1.25762881,3.41767848,-5.18743671,0.36053725,-0.92542673,1.42845844,-3.22670020,0.03510100,-0.04574903,0.32393108,-0.19325984,0.06708536,-0.05288843,0.36983198,-0.26028429,0.75206757,-0.41970268,1.23582515,-1.36378122
1.26363182,3.52906332,-5.10976762,0.38436169,-0.91549415,1.47174132,-3.19025456,0.03399878,-0.04484020,0.34154797,-0.19357193,0.06783415,-0.05169474,0.37720453,-0.25809890,0.76649542,-0.40603308,1.27636422,-1.32829246
1.26963482,3.63411198,-5.02541134,0.40776486,-0.90381347,1.51309363,-3.15001379,0.03280911,-0.04391088,0.35928716,-0.19337904,0.06853051,-0.05045918,0.38358029,-0.25557884,0.77790726,-0.39249555,1.31334103,-1.29101322
1.27563782,3.73260895,-4.93570656,0.43053974,-0.89058547,1.55249873,-3.10656093,0.03156765,-0.04297044,0.37704485,-0.19272894,0.06919562,-0.04920002,0.38900395,-0.25277444,0.78630412,-0.37922979,1.34661621,-1.25255865
1.28164082,3.82442383,-4.84196237,0.45249175,-0.87601958,1.58994568,-3.06045183,0.03031055,-0.04202752,0.39470524,-0.19168037,0.06984822,-0.04793540,0.39353872,-0.24973784,0.79174526,-0.36635731,1.37612471,-1.21353013
1.28764382,3.90950531,-4.74544543,0.47344399,-0.86033133,1.62542454,-3.01221574,0.02907352,-0.04108992,0.41214192,-0.19030094,0.07050359,-0.04668308,0.39726440,-0.24652227,0.79434559,-0.35398150,1.40187516,-1.17450522
1.29364682,3.98787319,-4.64737073,0.49324173,-0.84373997,1.65892254,-2.96235827,0.02789087,-0.04016467,0.42921970,-0.18866476,0.07117290,-0.04546014,0.40027508,-0.24318132,0.79427121,-0.34218824,1.42394642,-1.13602884
1.29964982,4.05960895,-4.54889538,0.51175620,-0.82646655,1.69042099,-2.91136607,0.02679473,-0.03925791,0.44579693,-0.18684972,0.07186262,-0.04428272,0.40267646,-0.23976822,0.79173327,-0.33104689,1.44248154,-1.09860606
1.30565283,4.12484517,-4.45111480,0.52888739,-0.80873211,1.71989346,-2.85971244,0.02581434,-0.03837498,0.46172812,-0.18493463,0.07257432,-0.04316572,0.40458297,-0.23633525,0.78698045,-0.32061171,1.45767930,-1.06269631
1.31165583,4.18375433,-4.35506051,0.54456577,-0.79075624,1.74730492,-2.80786300,0.02497556,-0.03752039,0.47686688,-0.18299643,0.07330459,-0.04212254,0.40611473,-0.23293305,0.78029033,-0.31092337,1.46978369,-1.02870902
1.31765883,4.23653733,-4.26169861,0.55875287,-0.77275562,1.77261215,-2.75628058,0.02430047,-0.03669786,0.49106905,-0.18110746,0.07404539,-0.04116494,0.40739429,-0.22961004,0.77196009,-0.30201053,1.47907184,-0.99700052
1.32366183,4.28341227,-4.17192829,0.57144072,-0.75494270,1.79576511,-2.70542856,0.02380721,-0.03591034,0.50419585,-0.17933291,0.07478449,-0.04030274,0.40854355,-0.22641189,0.76229692,-0.29389143,1.48584097,-0.96787221
1.32966483,4.32460381,-4.08657938,0.58265027,-0.73752413,1.81670927,-2.65577203,0.02350990,-0.03516002,0.51611698,-0.17772872,0.07550625,-0.03954372,0.40968056,-0.22338095,0.75160858,-0.28657521,1.49039494,-0.94156959
1.33566783,4.36033373,-4.00640869,0.59242877,-0.72069917,1.83538865,-2.60777633,0.02341873,-0.03444836,0.52671362,-0.17633979,0.07619250,-0.03889351,0.41091653,-0.22055574,0.74019445,-0.28006315,1.49303117,-0.91828221
1.34167084,4.39081275,-3.93209448,0.60084638,-0.70465771,1.85174932,-2.56190269,0.02354013,-0.03377614,0.53588111,-0.17519871,0.07682360,-0.03835545,0.41235297,-0.21797041,0.72833752,-0.27434953,1.49402837,-0.89814418
1.34767384,4.41623409,-3.86422916,0.60799219,-0.68957805,1.86574313,-2.51860100,0.02387710,-0.03314341,0.54353135,-0.17432501,0.07737954,-0.03793062,0.41407914,-0.21565428,0.71629748,-0.26942230,1.49363599,-0.88123522
1.35367684,4.43676886,-3.80331014,0.61396979,-0.67562430,1.87733141,-2.47829979,0.02442946,-0.03254958,0.54959474,-0.17372498,0.07784111,-0.03761781,0.41616963,-0.21363130,0.70430524,-0.26526347,1.49206555,-0.86758205
1.35967984,4.45256343,-3.74972925,0.61889271,-0.66294347,1.88648829,-2.44139407,0.02519427,-0.03199338,0.55402175,-0.17339188,0.07819097,-0.03741357,0.41868243,-0.21191963,0.69255884,-0.26184927,1.48948450,-0.85716013
1.36568284,4.46373866,-3.70376134,0.62287992,-0.65166228,1.89320356,-2.40823140,0.02616614,-0.03147291,0.55678396,-0.17330680,0.07841467,-0.03731233,0.42165719,-0.21053112,0.68122104,-0.25915012,1.48601285,-0.84989558
1.37168584,4.47039119,-3.66555255,0.62605154,-0.64188387,1.89748480,-2.37909714,0.02733758,-0.03098565,0.55787465,-0.17343981,0.07850148,-0.03730655,0.42511406,-0.20947103,0.67041818,-0.25713053,1.48172261,-0.84566736
1.37768884,4.47259634,-3.63510934,0.62852515,-0.63368435,1.89935856,-2.35419960,0.02869924,-0.03052849,0.55730892,-0.17375154,0.07844503,-0.03738687,0.42905278,-0.20873757,0.66024061,-0.25574892,1.47664000,-0.84430970
1.38369185,4.47041270,-3.61228895,0.63041259,-0.62710955,1.89887085,-2.33365606,0.03024012,-0.03009778,0.55512339,-0.17419492,0.07824380,-0.03754235,0.43345238,-0.20832178,0.65074412,-0.25495755,1.47075047,-0.84561489
1.38969485,4.46388800,-3.59679240,0.63181764,-0.62217203,1.89608653,-2.31748053,0.03194775,-0.02968939,0.55137555,-0.17471722,0.07790122,-0.03776072,0.43827131,-0.20820734,0.64195249,-0.25470250,1.46400593,-0.84933640
1.39569785,4.45306612,-3.58816071,0.63283450,-0.61884854,1.89108813,-2.30557415,0.03380825,-0.02929874,0.54614273,-0.17526205,0.07742563,-0.03802863,0.44344814,-0.20837060,0.63386062,-0.25492392,1.45633398,-0.85519252
1.40170085,4.43799493,-3.58577520,0.63354718,-0.61707823,1.88397384,-2.29771885,0.03580631,-0.02892095,0.53952084,-0.17577140,0.07682998,-0.03833192,0.44890277,-0.20878084,0.62643833,-0.25555653,1.44764850,-0.86287058
1.40770385,4.41873457,-3.58886255,0.63402976,-0.61676162,1.87485528,-2.29357500,0.03792524,-0.02855087,0.53162290,-0.17618753,0.07613121,-0.03865597,0.45453822,-0.20940060,0.61963435,-0.25653043,1.43786107,-0.87203185
1.41370685,4.39536611,-3.59650491,0.63434747,-0.61776072,1.86385486,-2.29268332,0.04014687,-0.02818322,0.52257745,-0.17645480,0.07534955,-0.03898592,0.46024296,-0.21018634,0.61338045,-0.25777233,1.42689254,-0.88231709
1.41970985,4.36799997,-3.60765543,0.63455849,-0.61990018,1.85110334,-2.29447154,0.04245151,-0.02781270,0.51252677,-0.17652116,0.07450755,-0.03930699,0.46589378,-0.21108929,0.60759554,-0.25920707,1.41468424,-0.89335294
1.42571286,4.33678399,-3.62115914,0.63471637,-0.62296985,1.83673754,-2.29826556,0.04481793,-0.02743414,0.50162511,-0.17633949,0.07362903,-0.03960474,0.47135906,-0.21205655,0.60218960,-0.26075964,1.40120799,-0.90475901
1.43171586,4.30191072,-3.63577896,0.63487268,-0.62672855,1.82089851,-2.30330512,0.04722340,-0.02704259,0.49003683,-0.17586866,0.07273803,-0.03986536,0.47650250,-0.21303246,0.59706738,-0.26235746,1.38647463,-0.91615568
1.43771886,4.26362346,-3.65022630,0.63508001,-0.63090916,1.80373027,-2.30876357,0.04964374,-0.02663353,0.47793446,-0.17507428,0.07185763,-0.04007586,0.48118707,-0.21396012,0.59213182,-0.26393297,1.37054041,-0.92717247
1.44372186,4.22222088,-3.66319551,0.63539469,-0.63522503,1.78537912,-2.31377116,0.05205353,-0.02620293,0.46549672,-0.17392933,0.07100889,-0.04022430,0.48527921,-0.21478316,0.58728717,-0.26542653,1.35351090,-0.93745681
1.44972486,4.17805963,-3.67340117,0.63587932,-0.63937732,1.76599360,-2.31744106,0.05442637,-0.02574745,0.45290645,-0.17241443,0.07020991,-0.04030001,0.48865290,-0.21544767,0.58244184,-0.26678929,1.33554223,-0.94668300
1.45572786,4.13155464,-3.67961703,0.63660459,-0.64306343,1.74572484,-2.31889732,0.05673527,-0.02526451,0.44034837,-0.17051809,0.06947495,-0.04029374,0.49119376,-0.21590413,0.57751087,-0.26798614,1.31683940,-0.95456108
1.46173087,4.08317687,-3.68071526,0.63765035,-0.64598588,1.72472741,-2.31730363,0.05895312,-0.02475248,0.42800675,-0.16823669,0.06881379,-0.04019782,0.49280267,-0.21610944,0.57241814,-0.26899842,1.29765181,-0.96084521
1.46773387,4.03344814,-3.67570433,0.63910567,-0.64786161,1.70316009,-2.31189189,0.06105330,-0.02421067,0.41606283,-0.16557441,0.06823134,-0.04000628,0.49339904,-0.21602883,0.56709822,-0.26982638,1.27826603,-0.96534130
1.47373687,3.98293297,-3.66376420,0.64106770,-0.64843120,1.68118675,-2.30198939,0.06301030,-0.02363952,0.40469213,-0.16254312,0.06772734,-0.03971495,0.49292341,-0.21563755,0.56149787,-0.27049102,1.25899621,-0.96791343
1.47973987,3.93222752,-3.64427710,0.64363937,-0.64746769,1.65897671,-2.28704351,0.06480047,-0.02304054,0.39406149,-0.15916213,0.06729648,-0.03932157,0.49133931,-0.21492236,0.55557718,-0.27103530,1.24017237,-0.96848882
1.48574287,3.88194564,-3.61685234,0.64692587,-0.64478458,1.63670466,-2.26664281,0.06640273,-0.02241643,0.38432603,-0.15545796,0.06692863,-0.03882581,0.48863430,-0.21388261,0.54931026,-0.27152452,1.22212725,-0.96706079
1.49174587,3.83270257,-3.58134411,0.65103000,-0.64024272,1.61454981,-2.24053369,0.06779932,-0.02177098,0.37562599,-0.15146407,0.06660933,-0.03822936,0.48482008,-0.21253084,0.54268549,-0.27204569,1.20518226,-0.96368971
1.49774887,3.78509677,-3.53786087,0.65604667,-0.63375561,1.59269423,-2.20863160,0.06897649,-0.02110907,0.36808356,-0.14722045,0.06632052,-0.03753586,0.47993173,-0.21089288,0.53570526,-0.27270584,1.18963312,-0.95850153
1.50375188,3.73969065,-3.48676583,0.66205673,-0.62529306,1.57132033,-2.17102642,0.06992512,-0.02043658,0.36179983,-0.14277332,0.06604136,-0.03675091,0.47402609,-0.20900732,0.52838529,-0.27362921,1.17573603,-0.95168385
1.50975488,3.69699107,-3.42866794,0.66912044,-0.61488279,1.55060764,-2.12798163,0.07064121,-0.01976024,0.35685197,-0.13817453,0.06574930,-0.03588202,0.46717935,-0.20692441,0.52075334,-0.27495325,1.16369502,-0.94347958
1.51575788,3.65743070,-3.36440365,0.67727121,-0.60261006,1.53072884,-2.07992699,0.07112624,-0.01908751,0.35329079,-0.13348107,0.06542112,-0.03493846,0.45948399,-0.20470435,0.51284761,-0.27682367,1.15365108,-0.93417831
1.52176088,3.62135121,-3.29500968,0.68650972,-0.58861510,1.51184552,-2.02744523,0.07138738,-0.01842636,0.35113888,-0.12875425,0.06503407,-0.03393115,0.45104516,-0.20241493,0.50471464,-0.27938841,1.14567389,-0.92410557
1.52776388,3.58898938,-3.22168798,0.69679915,-0.57308874,1.49410371,-1.97125302,0.07143747,-0.01778508,0.35038936,-0.12405892,0.06456701,-0.03287244,0.44197687,-0.20012881,0.49640703,-0.28279099,1.13975635,-0.91361058
1.53376688,3.56046709,-3.14576406,0.70806166,-0.55626605,1.47762961,-1.91217708,0.07129484,-0.01717202,0.35100549,-0.11946242,0.06400145,-0.03177590,0.43239797,-0.19792034,0.48798088,-0.28716327,1.13581265,-0.90305267
1.53976988,3.53578595,-3.06864047,0.72017675,-0.53841866,1.46252585,-1.85112639,0.07098286,-0.01659538,0.35292122,-0.11503342,0.06332253,-0.03065602,0.42242819,-0.19586214,0.47949326,-0.29261810,1.13367975,-0.89278727
1.54577289,3.51482717,-2.99174739,0.73298147,-0.51984579,1.44886841,-1.78906171,0.07052937,-0.01606294,0.35604262,-0.11084061,0.06251988,-0.02952792,0.41218455,-0.19402158,0.47099976,-0.29924211,1.13312263,-0.88315185
1.55177589,3.49735696,-2.91649252,0.74627283,-0.50086460,1.43670462,-1.72696367,0.06996581,-0.01558185,0.36025034,-0.10695130,0.06158820,-0.02840698,0.40177808,-0.19245744,0.46255221,-0.30708901,1.13384294,-0.87445263
1.55777889,3.48303727,-2.84421246,0.75981232,-0.48180025,1.42605234,-1.66580080,0.06932632,-0.01515837,0.36540309,-0.10342992,0.06052775,-0.02730849,0.39131124,-0.19121672,0.45419685,-0.31617391,1.13549091,-0.86695257
1.56378189,3.47144184,-2.77612777,0.77333244,-0.46297607,1.41690034,-1.60649901,0.06864650,-0.01479774,0.37134183,-0.10033644,0.05934458,-0.02624729,0.38087583,-0.19033197,0.44597280,-0.32646877,1.13767986,-0.86086133
1.56978489,3.46207647,-2.71330366,0.78654501,-0.44470427,1.40921007,-1.54991349,0.06796229,-0.01450399,0.37789485,-0.09772485,0.05805051,-0.02523736,0.37055180,-0.18981919,0.43791120,-0.33789958,1.14000284,-0.85632765
1.57578789,3.45440291,-2.65661804,0.79915083,-0.42727769,1.40291846,-1.49680450,0.06730858,-0.01427986,0.38488325,-0.09564164,0.05666292,-0.02429144,0.36040659,-0.18967645,0.43003469,-0.35034527,1.14205051,-0.85343448
1.58179090,3.44786493,-2.60673811,0.81085023,-0.41096266,1.39794193,-1.44781769,0.06671795,-0.01412671,0.39212690,-0.09412443,0.05520432,-0.02342076,0.35049531,-0.18988337,0.42235758,-0.36363878,1.14342942,-0.85219715
1.58779390,3.44191534,-2.56410654,0.82135398,-0.39599344,1.39418112,-1.40346971,0.06621935,-0.01404456,0.39945032,-0.09320076,0.05370168,-0.02263465,0.34086141,-0.19040139,0.41488641,-0.37757009,1.14377987,-0.85256465
1.59379690,3.43604257,-2.52893725,0.83039398,-0.38256821,1.39152620,-1.36413955,0.06583691,-0.01403213,0.40668860,-0.09288701,0.05218568,-0.02194035,0.33153790,-0.19117501,0.40762093,-0.39189141,1.14279238,-0.85442385
1.59979990,3.42979524,-2.50122092,0.83773312,-0.37084669,1.38986240,-1.33006548,0.06558890,-0.01408690,0.41369271,-0.09318771,0.05068971,-0.02134278,0.32254897,-0.19213376,0.40055542,-0.40632424,1.14022196,-0.85760649
1.60580290,3.42280366,-2.48073923,0.84317379,-0.36094932,1.38907558,-1.30134756,0.06548684,-0.01420531,0.42033436,-0.09409499,0.04924891,-0.02084443,0.31391173,-0.19319499,0.39368012,-0.42056814,1.13589947,-0.86189845
1.61180590,3.41479685,-2.46708695,0.84656465,-0.35295788,1.38905740,-1.27795508,0.06553484,-0.01438289,0.42650984,-0.09558848,0.04789901,-0.02044531,0.30563823,-0.19426720,0.38698287,-0.43431073,1.12973944,-0.86705083
1.61780890,3.40561442,-2.45970016,0.84780526,-0.34691727,1.38970988,-1.25973831,0.06572927,-0.01461447,0.43214300,-0.09763545,0.04667524,-0.02014299,0.29773722,-0.19525386,0.38045060,-0.44723867,1.12174398,-0.87279216
1.62381191,3.39521261,-2.45788892,0.84684831,-0.34283818,1.39094918,-1.24644353,0.06605864,-0.01489442,0.43718700,-0.10019135,0.04561125,-0.01993270,0.29021592,-0.19605744,0.37407069,-0.45904883,1.11200254,-0.87884110
1.62981491,3.38366408,-2.46087253,0.84369957,-0.34070040,1.39270831,-1.23773052,0.06650384,-0.01521685,0.44162484,-0.10320061,0.04473805,-0.01980753,0.28308140,-0.19658350,0.36783220,-0.46945947,1.10068745,-0.88491895
1.63581791,3.37115170,-2.46781519,0.83841542,-0.34045637,1.39493875,-1.23319126,0.06703870,-0.01557586,0.44546870,-0.10659791,0.04408307,-0.01975871,0.27634168,-0.19674468,0.36172668,-0.47822061,1.08804561,-0.89076129
1.64182091,3.35795644,-2.47786057,0.83109829,-0.34203481,1.39761074,-1.23236892,0.06763077,-0.01596567,0.44875804,-0.11030953,0.04366932,-0.01977594,0.27000640,-0.19646423,0.35574879,-0.48512314,1.07438659,-0.89612816
1.64782391,3.34444009,-2.49016331,0.82189035,-0.34534400,1.40071237,-1.23477623,0.06824249,-0.01638088,0.45155659,-0.11425521,0.04351467,-0.01984778,0.26408705,-0.19567914,0.34989647,-0.49000643,1.06006775,-0.90081232
1.65382691,3.33102348,-2.50391635,0.81096572,-0.35027472,1.40424730,-1.23991227,0.06883247,-0.01681655,0.45394823,-0.11835000,0.04363132,-0.01996214,0.25859683,-0.19434255,0.34417089,-0.49276372,1.04547714,-0.90464527
1.65982991,3.31816142,-2.51837300,0.79852189,-0.35670253,1.40823125,-1.24727729,0.06935708,-0.01726833,0.45603217,-0.12250640,0.04402532,-0.02010668,0.25355007,-0.19242548,0.33857604,-0.49334543,1.03101508,-0.90750086
1.66583292,3.30631519,-2.53286338,0.78477061,-0.36448958,1.41268738,-1.25638500,0.06977200,-0.01773259,0.45791728,-0.12663660,0.04469643,-0.02026938,0.24896131,-0.18991768,0.33311813,-0.49175999,1.01707508,-0.90929639
1.67183592,3.29592411,-2.54680495,0.76992887,-0.37348572,1.41764056,-1.26677217,0.07003399,-0.01820637,0.45971609,-0.13065470,0.04563794,-0.02043901,0.24484413,-0.18682773,0.32780475,-0.48807233,1.00402529,-0.90999144
1.67783892,3.28737706,-2.55970760,0.75421038,-0.38352935,1.42311086,-1.27800564,0.07010249,-0.01868749,0.46153849,-0.13447894,0.04683678,-0.02060558,0.24120972,-0.18318240,0.32264396,-0.48240019,0.99219114,-0.90958472
1.68384192,3.28098553,-2.57117392,0.73781796,-0.39444780,1.42910638,-1.28968689,0.06994120,-0.01917452,0.46348549,-0.13803383,0.04827372,-0.02076083,0.23806539,-0.17902525,0.31764327,-0.47490838,0.98183998,-0.90810930
1.68984492,3.27695898,-2.58089558,0.72093703,-0.40605787,1.43561576,-1.30145456,0.06951949,-0.01966674,0.46564320,-0.14125210,0.04992373,-0.02089861,0.23541303,-0.17441472,0.31280858,-0.46580156,0.97316855,-0.90562679
1.69584792,3.27538390,-2.58864706,0.70373059,-0.41816643,1.44260075,-1.31298552,0.06881354,-0.02016419,0.46807733,-0.14407645,0.05175643,-0.02101523,0.23324762,-0.16942170,0.30814329,-0.45531579,0.96629358,-0.90222098
1.70185093,3.27620729,-2.59427788,0.68633564,-0.43057149,1.44998912,-1.32399479,0.06780723,-0.02066756,0.47082846,-0.14646100,0.05373673,-0.02110968,0.23155594,-0.16412688,0.30364729,-0.44370937,0.96124612,-0.89799157
1.70785393,3.27922555,-2.59770460,0.66886116,-0.44306395,1.45766842,-1.33423512,0.06649274,-0.02117826,0.47390825,-0.14837242,0.05582554,-0.02118387,0.23031551,-0.15861786,0.29931629,-0.43125354,0.95796953,-0.89304843
