energy_ev,total_up,Al_p_up,Al_d_up,S_s_up,S_p_up,V_p_up,V_d_up
-5.17158579,0.15728660,0.01366243,0.00000000,0.00044436,0.07182610,0.10797949,0.03690717
-5.16558279,0.13702143,0.01192999,0.00000000,0.00038368,0.06259220,0.09429697,0.03217385
-5.15957979,0.11861900,0.01034828,0.00000000,0.00032952,0.05419939,0.08180127,0.02786998
-5.15357679,0.10204675,0.00891698,0.00000000,0.00028149,0.04663469,0.07049077,0.02398997
-5.14757379,0.08725095,0.00763337,0.00000000,0.00023917,0.03987490,0.06034480,0.02052292
-5.14157079,0.07416042,0.00649275,0.00000000,0.00020216,0.03388831,0.05132653,0.01745356
-5.13556778,0.06269071,0.00548879,0.00000000,0.00017005,0.02863662,0.04338618,0.01476328
-5.12956478,0.05274859,0.00461399,0.00000000,0.00014245,0.02407703,0.03646441,0.01243126
-5.12356178,0.04423686,0.00386010,0.00000000,0.00011900,0.02016438,0.03049572,0.01043561
-5.11755878,0.03705897,0.00321854,0.00000000,0.00009934,0.01685324,0.02541177,0.00875457
-5.11155578,0.03112380,0.00268083,0.00000000,0.00008316,0.01410002,0.02114461,0.00736762
-5.10555278,0.02635003,0.00223892,0.00000000,0.00007021,0.01186494,0.01762960,0.00625662
-5.09954977,0.02267051,0.00188559,0.00000000,0.00006025,0.01011388,0.01480815,0.00540685
-5.09354677,0.02003624,0.00161473,0.00000000,0.00005312,0.00882008,0.01263014,0.00480797
-5.08754377,0.01842016,0.00142165,0.00000000,0.00004874,0.00796580,0.01105608,0.00445503
-5.08154077,0.01782065,0.00130330,0.00000000,0.00004709,0.00754373,0.01005899,0.00434929
-5.07553777,0.01826474,0.00125851,0.00000000,0.00004821,0.00755835,0.00962612,0.00449900
-5.06953477,0.01981109,0.00128815,0.00000000,0.00005226,0.00802711,0.00976029,0.00492019
-5.06353177,0.02255252,0.00139533,0.00000000,0.00005948,0.00898147,0.01048109,0.00563726
-5.05752876,0.02661819,0.00158549,0.00000000,0.00007019,0.01046781,0.01182584,0.00668350
-5.05152576,0.03217523,0.00186652,0.00000000,0.00008485,0.01254808,0.01385024,0.00810154
-5.04552276,0.03942969,0.00224877,0.00000000,0.00010398,0.01530020,0.01662875,0.00994351
-5.03951976,0.04862666,0.00274509,0.00000000,0.00012823,0.01881817,0.02025458,0.01227108
-5.03351676,0.06004928,0.00337076,0.00000000,0.00015836,0.02321174,0.02483925,0.01515515
-5.02751376,0.07401648,0.00414333,0.00000000,0.00019518,0.02860558,0.03051165,0.01867530
-5.02151076,0.09087920,0.00508246,0.00000000,0.00023963,0.03513791,0.03741641,0.02291875
-5.01550775,0.11101485,0.00620951,0.00000000,0.00029269,0.04295837,0.04571161,0.02797896
-5.00950475,0.13481978,0.00754723,0.00000000,0.00035540,0.05222522,0.05556562,0.03395371
-5.00350175,0.16269973,0.00911909,0.00000000,0.00042882,0.06310160,0.06715315,0.04094263
-4.99749875,0.19505801,0.01094871,0.00000000,0.00051400,0.07575106,0.08065028,0.04904429
-4.99149575,0.23228168,0.01305900,0.00000000,0.00061194,0.09033212,0.09622860,0.05835265
-4.98549275,0.27472571,0.01547127,0.00000000,0.00072356,0.10699205,0.11404854,0.06895312
-4.97948974,0.32269543,0.01820421,0.00000000,0.00084965,0.12586000,0.13425180,0.08091820
-4.97348674,0.37642782,0.02127278,0.00000000,0.00099079,0.14703952,0.15695329,0.09430286
-4.96748374,0.43607221,0.02468711,0.00000000,0.00114737,0.17060079,0.18223268,0.10913975
-4.96148074,0.50167095,0.02845129,0.00000000,0.00131945,0.19657280,0.21012583,0.12543448
-4.95547774,0.57314125,0.03256234,0.00000000,0.00150679,0.22493587,0.24061654,0.14316126
-4.94947474,0.65025877,0.03700914,0.00000000,0.00170875,0.25561479,0.27362904,0.16225893
-4.94347174,0.73264430,0.04177161,0.00000000,0.00192429,0.28847311,0.30902155,0.18262786
-4.93746873,0.81975429,0.04682010,0.00000000,0.00215195,0.32330882,0.34658139,0.20412781
-4.93146573,0.91087630,0.05211499,0.00000000,0.00238981,0.35985196,0.38602213,0.22657701
-4.92546273,1.00513014,0.05760667,0.00000000,0.00263551,0.39776451,0.42698311,0.24975275
-4.91945973,1.10147537,0.06323587,0.00000000,0.00288626,0.43664262,0.46903161,0.27339348
-4.91345673,1.19872550,0.06893436,0.00000000,0.00313891,0.47602168,0.51166793,0.29720258
-4.90745373,1.29556900,0.07462609,0.00000000,0.00338996,0.51538406,0.55433345,0.32085384
-4.90145073,1.39059694,0.08022864,0.00000000,0.00363568,0.55416955,0.59642164,0.34399851
-4.89544772,1.48233649,0.08565514,0.00000000,0.00387215,0.59178829,0.63729176,0.36627378
-4.88944472,1.56928960,0.09081638,0.00000000,0.00409538,0.62763591,0.67628499,0.38731245
-4.88344172,1.64997533,0.09562327,0.00000000,0.00430145,0.66111020,0.71274234,0.40675352
-4.87743872,1.72297450,0.09998936,0.00000000,0.00448658,0.69162903,0.74602390,0.42425316
-4.87143572,1.78697480,0.10383347,0.00000000,0.00464725,0.71864846,0.77552854,0.43949582
-4.86543272,1.84081451,0.10708225,0.00000000,0.00478035,0.74168067,0.80071326,0.45220488
-4.85942971,1.88352298,0.10967258,0.00000000,0.00488325,0.76031056,0.82111149,0.46215240
-4.85342671,1.91435593,0.11155366,0.00000000,0.00495387,0.77421062,0.83634933,0.46916759
-4.84742371,1.93282408,0.11268880,0.00000000,0.00499080,0.78315303,0.84615920,0.47314352
-4.84142071,1.93871353,0.11305669,0.00000000,0.00499332,0.78701873,0.85039001,0.47404183
-4.83541771,1.93209712,0.11265220,0.00000000,0.00496144,0.78580265,0.84901352,0.47189509
-4.82941471,1.91333585,0.11148661,0.00000000,0.00489586,0.77961514,0.84212648,0.46680687
-4.82341171,1.88307043,0.10958726,0.00000000,0.00479802,0.76867918,0.82994844,0.45894923
-4.81740870,1.84220318,0.10699671,0.00000000,0.00466998,0.75332367,0.81281529,0.44855800
-4.81140570,1.79187089,0.10377128,0.00000000,0.00451439,0.73397289,0.79116875,0.43592578
-4.80540270,1.73340995,0.09997928,0.00000000,0.00433441,0.71113270,0.76554236,0.42139322
-4.79939970,1.66831511,0.09569876,0.00000000,0.00413359,0.68537389,0.73654443,0.40533863
-4.79339670,1.59819350,0.09101509,0.00000000,0.00391576,0.65731358,0.70483882,0.38816666
-4.78739370,1.52471604,0.08601833,0.00000000,0.00368493,0.62759525,0.67112435,0.37029625
-4.78139070,1.44956786,0.08080059,0.00000000,0.00344514,0.59686834,0.63611355,0.35214851
-4.77538769,1.37439989,0.07545343,0.00000000,0.00320041,0.56576825,0.60051179,0.33413481
-4.76938469,1.30078322,0.07006548,0.00000000,0.00295457,0.53489741,0.56499753,0.31664566
-4.76338169,1.23016790,0.06472021,0.00000000,0.00271121,0.50480825,0.53020427,0.30004063
-4.75737869,1.16384748,0.05949418,0.00000000,0.00247359,0.47598854,0.49670511,0.28463968
-4.75137569,1.10293025,0.05445549,0.00000000,0.00224459,0.44884977,0.46500005,0.27071610
-4.74537269,1.04831789,0.04966276,0.00000000,0.00202666,0.42371866,0.43550657,0.25849126
-4.73936968,1.00069185,0.04516447,0.00000000,0.00182179,0.40083217,0.40855362,0.24813117
-4.73336668,0.96050752,0.04099871,0.00000000,0.00163151,0.38033594,0.38437889,0.23974492
-4.72736368,0.92799583,0.03719329,0.00000000,0.00145691,0.36228618,0.36312951,0.23338492
-4.72136068,0.90317181,0.03376620,0.00000000,0.00129863,0.34665454,0.34486558,0.22904878
-4.71535768,0.88584939,0.03072636,0.00000000,0.00115692,0.33333591,0.32956651,0.22668271
-4.70935468,0.87566135,0.02807460,0.00000000,0.00103166,0.32215845,0.31713956,0.22618622
-4.70335168,0.87208370,0.02580476,0.00000000,0.00092243,0.31289551,0.30743013,0.22741787
-4.69734867,0.87446305,0.02390497,0.00000000,0.00082855,0.30527889,0.30023335,0.23020186
-4.69134567,0.88204627,0.02235895,0.00000000,0.00074911,0.29901273,0.29530645,0.23433516
-4.68534267,0.89401098,0.02114727,0.00000000,0.00068307,0.29378765,0.29238142,0.23959507
-4.67933967,0.90949624,0.02024863,0.00000000,0.00062928,0.28929452,0.29117751,0.24574677
-4.67333667,0.92763224,0.01964107,0.00000000,0.00058653,0.28523738,0.29141325,0.25255087
-4.66733367,0.94756839,0.01930300,0.00000000,0.00055362,0.28134506,0.29281747,0.25977064
-4.66133067,0.96849911,0.01921417,0.00000000,0.00052935,0.27738125,0.29513926,0.26717876
-4.65532766,0.98968668,0.01935647,0.00000000,0.00051259,0.27315263,0.29815652,0.27456354
-4.64932466,1.01048092,0.01971461,0.00000000,0.00050231,0.26851491,0.30168298,0.28173437
-4.64332166,1.03033533,0.02027663,0.00000000,0.00049758,0.26337684,0.30557360,0.28852645
-4.63731866,1.04881953,0.02103424,0.00000000,0.00049758,0.25770192,0.30972834,0.29480461
-4.63131566,1.06562803,0.02198307,0.00000000,0.00050166,0.25150813,0.31409425,0.30046629
-4.62531266,1.08058533,0.02312268,0.00000000,0.00050927,0.24486575,0.31866598,0.30544355
-4.61930965,1.09364746,0.02445652,0.00000000,0.00052003,0.23789348,0.32348476,0.30970422
-4.61330665,1.10490018,0.02599170,0.00000000,0.00053366,0.23075307,0.32863596,0.31325217
-4.60730365,1.11455403,0.02773860,0.00000000,0.00055004,0.22364294,0.33424535,0.31612661
-4.60130065,1.12293649,0.02971040,0.00000000,0.00056914,0.21679087,0.34047422,0.31840070
-4.59529765,1.13048160,0.03192245,0.00000000,0.00059101,0.21044622,0.34751353,0.32017926
-4.58929465,1.13771722,0.03439153,0.00000000,0.00061578,0.20487198,0.35557716,0.32159589
-4.58329165,1.14525036,0.03713505,0.00000000,0.00064363,0.20033681,0.36489457,0.32280931
-4.57728864,1.15375082,0.04017011,0.00000000,0.00067477,0.19710744,0.37570305,0.32399931
-4.57128564,1.16393360,0.04351256,0.00000000,0.00070939,0.19544155,0.38823963,0.32536207
-4.56528264,1.17654029,0.04717602,0.00000000,0.00074768,0.19558127,0.40273306,0.32710521
-4.55927964,1.19231992,0.05117097,0.00000000,0.00078975,0.19774748,0.41939590,0.32944255
-4.55327664,1.21200960,0.05550381,0.00000000,0.00083568,0.20213484,0.43841708,0.33258872
-4.54727364,1.23631541,0.06017610,0.00000000,0.00088543,0.20890774,0.45995508,0.33675373
-4.54127064,1.26589376,0.06518393,0.00000000,0.00093888,0.21819692,0.48413194,0.34213756
-4.53526763,1.30133380,0.07051744,0.00000000,0.00099578,0.23009696,0.51102825,0.34892505
-4.52926463,1.34314097,0.07616057,0.00000000,0.00105579,0.24466437,0.54067926,0.35728095
-4.52326163,1.39172223,0.08209105,0.00000000,0.00111843,0.26191630,0.57307234,0.36734544
-4.51725863,1.44737306,0.08828056,0.00000000,0.00118315,0.28182975,0.60814549,0.37923004
-4.51125563,1.51026638,0.09469522,0.00000000,0.00124928,0.30434126,0.64578732,0.39301408
-4.50525263,1.58044369,0.10129616,0.00000000,0.00131607,0.32934687,0.68583797,0.40874176
-4.49924962,1.65780829,0.10804035,0.00000000,0.00138274,0.35670252,0.72809118,0.42641971
-4.49324662,1.74212073,0.11488149,0.00000000,0.00144846,0.38622460,0.77229716,0.44601528
-4.48724362,1.83299636,0.12177094,0.00000000,0.00151240,0.41769088,0.81816599,0.46745539
-4.48124062,1.92990507,0.12865875,0.00000000,0.00157374,0.45084170,0.86537155,0.49062602
-4.47523762,2.03217305,0.13549446,0.00000000,0.00163172,0.48538151,0.91355546,0.51537235
-4.46923462,2.13898662,0.14222793,0.00000000,0.00168563,0.52098089,0.96233112,0.54149952
-4.46323162,2.24939825,0.14880989,0.00000000,0.00173486,0.55727899,1.01128755,0.56877407
-4.45722861,2.36233474,0.15519237,0.00000000,0.00177888,0.59388663,1.05999299,0.59692606
-4.45122561,2.47660776,0.16132888,0.00000000,0.00181728,0.63039017,1.10799836,0.62565194
-4.44522261,2.59092709,0.16717445,0.00000000,0.00184974,0.66635606,1.15484049,0.65461821
-4.43921961,2.70391647,0.17268541,0.00000000,0.00187608,0.70133636,1.20004556,0.68346582
-4.43321661,2.81413268,0.17781920,0.00000000,0.00189618,0.73487516,1.24313260,0.71181558
-4.42721361,2.92008764,0.18253402,0.00000000,0.00191004,0.76651584,1.28361768,0.73927435
-4.42121061,3.02027381,0.18678859,0.00000000,0.00191771,0.79580927,1.32101876,0.76544215
-4.41520760,3.11319274,0.19054195,0.00000000,0.00191932,0.82232265,1.35486161,0.78992006
-4.40920460,3.19738635,0.19375352,0.00000000,0.00191503,0.84564896,1.38468685,0.81231888
-4.40320160,3.27147065,0.19638330,0.00000000,0.00190500,0.86541671,1.41005820,0.83226830
-4.39719860,3.33417076,0.19839247,0.00000000,0.00188945,0.88129962,1.43057200,0.84942641
-4.39119560,3.38435661,0.19974415,0.00000000,0.00186855,0.89302600,1.44586758,0.86348921
-4.38519260,3.42107765,0.20040455,0.00000000,0.00184250,0.90038743,1.45563843,0.87419983
-4.37918959,3.44359544,0.20034428,0.00000000,0.00181147,0.90324624,1.45964352,0.88135701
-4.37318659,3.45141243,0.19953988,0.00000000,0.00177563,0.90154147,1.45771822,0.88482253
-4.36718359,3.44429537,0.19797541,0.00000000,0.00173512,0.89529306,1.44978430,0.88452710
-4.36118059,3.42229198,0.19564399,0.00000000,0.00169012,0.88460372,1.43585825,0.88047440
-4.35517759,3.38573943,0.19254927,0.00000000,0.00164080,0.86965850,1.41605722,0.87274299
-4.34917459,3.33526385,0.18870654,0.00000000,0.00158735,0.85072179,1.39060214,0.86148571
-4.34317159,3.27176998,0.18414359,0.00000000,0.00153000,0.82813173,1.35981742,0.84692669
-4.33716858,3.19642104,0.17890103,0.00000000,0.00146902,0.80229223,1.32412698,0.82935570
-4.33116558,3.11060903,0.17303214,0.00000000,0.00140474,0.77366267,1.28404647,0.80912017
-4.32516258,3.01591614,0.16660219,0.00000000,0.00133754,0.74274569,1.24017185,0.78661496
-4.31915958,2.91406887,0.15968725,0.00000000,0.00126785,0.71007344,1.19316450,0.76227041
-4.31315658,2.80688631,0.15237237,0.00000000,0.00119616,0.67619288,1.14373358,0.73653894
-4.30715358,2.69622475,0.14474953,0.00000000,0.00112301,0.64165056,1.09261610,0.70988092
