energy_ev,total_up,Co_p_up,Co_d_up,N_s_up,N_p_up,Re_p_up,Re_d_up,Se_s_up,Se_p_up
-0.20710355,2.86040733,0.40652530,1.41625542,0.02298297,0.05824403,0.30889089,1.08112104,0.03624752,0.20789203
-0.20110055,2.92422102,0.40742663,1.44465236,0.02344593,0.05835594,0.31809173,1.11615277,0.03634794,0.20862376
-0.19509755,2.99258664,0.40880068,1.47762149,0.02382522,0.05877572,0.32693710,1.15049461,0.03660586,0.20971142
-0.18909455,3.06502865,0.41062293,1.51478295,0.02411388,0.05954187,0.33537831,1.18397030,0.03701919,0.21121134
-0.18309155,3.14101948,0.41285175,1.55566869,0.02430712,0.06068675,0.34338246,1.21645976,0.03758232,0.21316772
-0.17708854,3.21998877,0.41542947,1.59973173,0.02440245,0.06223550,0.35093226,1.24790136,0.03828619,0.21561122
-0.17108554,3.30133295,0.41828430,1.64635786,0.02439973,0.06420513,0.35802520,1.27829121,0.03911839,0.21855795
-0.16508254,3.38442480,0.42133292,1.69487951,0.02430108,0.06660390,0.36467200,1.30767964,0.04006339,0.22200902
-0.15907954,3.46862230,0.42448360,1.74459110,0.02411073,0.06943085,0.37089451,1.33616452,0.04110282,0.22595055
-0.15307654,3.55327628,0.42763971,1.79476525,0.02383479,0.07267557,0.37672293,1.36388184,0.04221589,0.23035414
-0.14707354,3.63773634,0.43070334,1.84466914,0.02348096,0.07631824,0.38219277,1.39099385,0.04337979,0.23517771
-0.14107054,3.72135478,0.43357888,1.89358027,0.02305815,0.08032982,0.38734132,1.41767515,0.04457019,0.24036665
-0.13506753,3.80348832,0.43617627,1.94080098,0.02257615,0.08467243,0.39220408,1.44409744,0.04576182,0.24585516
-0.12906453,3.88349772,0.43841377,1.98567119,0.02204516,0.08929999,0.39681124,1.47041368,0.04692897,0.25156786
-0.12306153,3.96074545,0.44022004,2.02757879,0.02147549,0.09415889,0.40118425,1.49674245,0.04804609,0.25742138
-0.11705853,4.03459209,0.44153549,2.06596756,0.02087714,0.09918887,0.40533291,1.52315334,0.04908837,0.26332608
-0.11105553,4.10439190,0.44231282,2.10034237,0.02025952,0.10432399,0.40925297,1.54965436,0.05003226,0.26918777
-0.10505253,4.16948854,0.44251673,2.13027187,0.01963120,0.10949373,0.41292447,1.57618192,0.05085600,0.27490938
-0.09904952,4.22921173,0.44212298,2.15538884,0.01899970,0.11462414,0.41631090,1.60259433,0.05154012,0.28039265
-0.09304652,4.28287591,0.44111682,2.17538859,0.01837143,0.11963907,0.41935929,1.62866910,0.05206783,0.28553975
-0.08704352,4.32978162,0.43949104,2.19002608,0.01775164,0.12446150,0.42200134,1.65410466,0.05242539,0.29025492
-0.08104052,4.36922048,0.43724384,2.19911216,0.01714448,0.12901486,0.42415540,1.67852637,0.05260242,0.29444611
-0.07503752,4.40048420,0.43437667,2.20250972,0.01655313,0.13322448,0.42572948,1.70149698,0.05259215,0.29802650
-0.06903452,4.42287802,0.43089233,2.20013013,0.01597991,0.13701894,0.42662502,1.72253103,0.05239148,0.30091621
-0.06303152,4.43573845,0.42679352,2.19193077,0.01542659,0.14033152,0.42674131,1.74111286,0.05200115,0.30304384
-0.05702851,4.43845496,0.42208187,2.17791361,0.01489456,0.14310155,0.42598044,1.75671731,0.05142564,0.30434809
-0.05102551,4.43049494,0.41675768,2.15812547,0.01438511,0.14527580,0.42425245,1.76883237,0.05067316,0.30477926
-0.04502251,4.41143088,0.41082034,2.13265961,0.01389966,0.14680963,0.42148059,1.77698273,0.04975539,0.30430070
-0.03901951,4.38096840,0.40426943,2.10165874,0.01344000,0.14766816,0.41760624,1.78075311,0.04868734,0.30289014
-0.03301651,4.33897369,0.39710637,2.06531900,0.01300847,0.14782718,0.41259344,1.77981036,0.04748694,0.30054072
-0.02701351,4.28549868,0.38933652,2.02389435,0.01260807,0.14727387,0.40643266,1.77392315,0.04617475,0.29726190
-0.02101051,4.22080220,0.38097163,1.97770091,0.01224260,0.14600732,0.39914364,1.76297845,0.04477350,0.29307989
-0.01500750,4.14536565,0.37203222,1.92712044,0.01191661,0.14403869,0.39077719,1.74699374,0.04330764,0.28803781
-0.00900450,4.05990165,0.36254987,1.87260230,0.01163541,0.14139117,0.38141566,1.72612457,0.04180279,0.28219533
-0.00300150,3.96535459,0.35256915,1.81466336,0.01140492,0.13809958,0.37117225,1.70066676,0.04028525,0.27562790
0.00300150,3.86289232,0.34214892,1.75388514,0.01123150,0.13420967,0.36018889,1.67105323,0.03878143,0.26842545
0.00900450,3.75388859,0.33136297,1.69090797,0.01112173,0.12977716,0.34863294,1.63784536,0.03731726,0.26069064
0.01500750,3.63989639,0.32029971,1.62642191,0.01108212,0.12486645,0.33669272,1.60171920,0.03591766,0.25253661
0.02101051,3.52261284,0.30906107,1.56115450,0.01111879,0.11954918,0.32457204,1.56344703,0.03460597,0.24408440
0.02701351,3.40383657,0.29776046,1.49585549,0.01123714,0.11390258,0.31248397,1.52387499,0.03340343,0.23546000
0.03301651,3.28541930,0.28651988,1.43127922,0.01144150,0.10800766,0.30064409,1.48389750,0.03232869,0.22679113
0.03901951,3.16921333,0.27546635,1.36816513,0.01173478,0.10194745,0.28926352,1.44442970,0.03139737,0.21820397
0.04502251,3.05701704,0.26472780,1.30721742,0.01211816,0.09580516,0.27854198,1.40637883,0.03062170,0.20981988
0.05102551,2.95052101,0.25442869,1.24908461,0.01259082,0.08966246,0.26866121,1.37061573,0.03001020,0.20175218
0.05702851,2.85125667,0.24468544,1.19434025,0.01314973,0.08359796,0.25977905,1.33794767,0.02956751,0.19410325
0.06303152,2.76055024,0.23560215,1.14346551,0.01378945,0.07768578,0.25202441,1.30909342,0.02929426,0.18696201
0.06903452,2.67948378,0.22726664,1.09683484,0.01450213,0.07199450,0.24549338,1.28466180,0.02918711,0.18040186
0.07503752,2.60886524,0.21974715,1.05470537,0.01527753,0.06658629,0.24024662,1.26513431,0.02923886,0.17447923
0.08104052,2.54920913,0.21308987,1.01721070,0.01610311,0.06151636,0.23630817,1.25085269,0.02943876,0.16923276
0.08704352,2.50072848,0.20731745,0.98435961,0.01696429,0.05683274,0.23366578,1.24201185,0.02977284,0.16468323
0.09304652,2.46333878,0.20242850,0.95603971,0.01784480,0.05257634,0.23227260,1.23865838,0.03022450,0.16083410
0.09904952,2.43667371,0.19839827,0.93202608,0.01872707,0.04878119,0.23205036,1.24069471,0.03077505,0.15767289
0.10505253,2.42011189,0.19518031,0.91199455,0.01959274,0.04547500,0.23289370,1.24788870,0.03140451,0.15517302
0.11105553,2.41281361,0.19270924,0.89553898,0.02042325,0.04267981,0.23467563,1.25988805,0.03209233,0.15329638
0.11705853,2.41376562,0.19090418,0.88219188,0.02120041,0.04041274,0.23725367,1.27623910,0.03281829,0.15199623
0.12306153,2.42183215,0.18967307,0.87144723,0.02190704,0.03868684,0.24047660,1.29640882,0.03356328,0.15122047
0.12906453,2.43580944,0.18891724,0.86278468,0.02252759,0.03751185,0.24419138,1.31980919,0.03431019,0.15091502
0.13506753,2.45448152,0.18853636,0.85569378,0.02304871,0.03689492,0.24824992,1.34582268,0.03504462,0.15102727
0.14107054,2.47667430,0.18843328,0.84969721,0.02345977,0.03684116,0.25251547,1.37382767,0.03575561,0.15150932
0.14707354,2.50130573,0.18851860,0.84437195,0.02375331,0.03735407,0.25686831,1.40322256,0.03643610,0.15232096
0.15307654,2.52742947,0.18871486,0.83936743,0.02392535,0.03843571,0.26121042,1.43344756,0.03708341,0.15343207
0.15907954,2.55427030,0.18895996,0.83441985,0.02397561,0.04008672,0.26546910,1.46400301,0.03769940,0.15482465
0.16508254,2.58124971,0.18920980,0.82936210,0.02390762,0.04230606,0.26959917,1.49446362,0.03829051,0.15649399
0.17108554,2.60800072,0.18944003,0.82412901,0.02372866,0.04509060,0.27358394,1.52448795,0.03886761,0.15844927
0.17708854,2.63437171,0.18964680,0.81875769,0.02344962,0.04843460,0.27743472,1.55382289,0.03944566,0.16071338
0.18309155,2.66041930,0.18984660,0.81338328,0.02308474,0.05232897,0.28118914,1.58230331,0.04004321,0.16332208
0.18909455,2.68639141,0.19007513,0.80823028,0.02265120,0.05676061,0.28490821,1.60984689,0.04068175,0.16632247
0.19509755,2.71270168,0.19038542,0.80360027,0.02216874,0.06171168,0.28867252,1.63644511,0.04138502,0.16977100
0.20110055,2.73989715,0.19084524,0.79985654,0.02165914,0.06715904,0.29257772,1.66215093,0.04217818,0.17373107
0.20710355,2.76862129,0.19153404,0.79740662,0.02114570,0.07307376,0.29672948,1.68706425,0.04308702,0.17827028
0.21310655,2.79957473,0.19253955,0.79668353,0.02065275,0.07942096,0.30123835,1.71131629,0.04413718,0.18345768
0.21910955,2.83347592,0.19395422,0.79812682,0.02020514,0.08615979,0.30621474,1.73505401,0.04535346,0.18936099
0.22511256,2.87102386,0.19587170,0.80216402,0.01982776,0.09324383,0.31176418,1.75842557,0.04675920,0.19604404
0.23111556,2.91286500,0.19838356,0.80919353,0.01954514,0.10062173,0.31798324,1.78156781,0.04837576,0.20356445
0.23711856,2.95956548,0.20157626,0.81956944,0.01938113,0.10823811,0.32495614,1.80459651,0.05022227,0.21197177
0.24312156,3.01159004,0.20552858,0.83358886,0.01935853,0.11603485,0.33275223,1.82759989,0.05231535,0.22130595
0.24912456,3.06928782,0.21030954,0.85148197,0.01949890,0.12395248,0.34142435,1.85063554,0.05466905,0.23159635
0.25512756,3.13288519,0.21597679,0.87340503,0.01982232,0.13193169,0.35100803,1.87373067,0.05729497,0.24286110
0.26113057,3.20248489,0.22257554,0.89943625,0.02034722,0.13991502,0.36152150,1.89688532,0.06020226,0.25510687
0.26713357,3.27807053,0.23013783,0.92957426,0.02109021,0.14784829,0.37296636,1.92007795,0.06339791,0.26832883
0.27313657,3.35951504,0.23868226,0.96373902,0.02206587,0.15568208,0.38532867,1.94327244,0.06688682,0.28251088
0.27913957,3.44659163,0.24821394,1.00177457,0.02328657,0.16337277,0.39858039,1.96642580,0.07067193,0.29762581
0.28514257,3.53898539,0.25872462,1.04345334,0.02476221,0.17088343,0.41268087,1.98949536,0.07475430,0.31363553
0.29114557,3.63630426,0.27019291,1.08848140,0.02649993,0.17818414,0.42757825,2.01244479,0.07913297,0.33049099
0.29714857,3.73808784,0.28258443,1.13650431,0.02850376,0.18525198,0.44321063,2.03524791,0.08380473,0.34813200
0.30315158,3.84381311,0.29585199,1.18711316,0.03077424,0.19207061,0.45950682,2.05788991,0.08876380,0.36648670
0.30915458,3.95289656,0.30993551,1.23985055,0.03330799,0.19862932,0.47638670,2.08036554,0.09400125,0.38547088
0.31515758,4.06469253,0.32476193,1.29421626,0.03609729,0.20492180,0.49376110,2.10267428,0.09950441,0.40498698
0.32116058,4.17848827,0.34024496,1.34967266,0.03912965,0.21094469,0.51153131,2.12481273,0.10525613,0.42492309
0.32716358,4.29349656,0.35628474,1.40564979,0.04238746,0.21669583,0.52958828,2.14676478,0.11123405,0.44515193
0.33316658,4.40884700,0.37276756,1.46155033,0.04584773,0.22217260,0.54781166,2.16849031,0.11740990,0.46553001
0.33916958,4.52357771,0.38956564,1.51675463,0.04948188,0.22737024,0.56606892,2.18991349,0.12374887,0.48589718
0.34517259,4.63662889,0.40653722,1.57062607,0.05325575,0.23228047,0.58421465,2.21091163,0.13020919,0.50607665
0.35117559,4.74683999,0.42352685,1.62251697,0.05712980,0.23689039,0.60209030,2.23130567,0.13674189,0.52587576
0.35717859,4.85295192,0.44036620,1.67177535,0.06105946,0.24118176,0.61952448,2.25085347,0.14329093,0.54508752
0.36318159,4.95361553,0.45687539,1.71775266,0.06499573,0.24513084,0.63633403,2.26924663,0.14979356,0.56349298
0.36918459,5.04740716,0.47286486,1.75981258,0.06888601,0.24870864,0.65232587,2.28611145,0.15618110,0.58086461
0.37518759,5.13285137,0.48813787,1.79734091,0.07267512,0.25188175,0.66729973,2.30101451,0.16238009,0.59697049
0.38119060,5.20845087,0.50249367,1.82975640,0.07630646,0.25461353,0.68105161,2.31347280,0.16831374,0.61157926
0.38719360,5.27272248,0.51573111,1.85652225,0.07972344,0.25686575,0.69337808,2.32296809,0.17390366,0.62446572
0.39319660,5.32423807,0.52765281,1.87715798,0.08287086,0.25860045,0.70408107,2.32896508,0.17907190,0.63541683
0.39919960,5.36166857,0.53806971,1.89125127,0.08569646,0.25978197,0.71297298,2.33093221,0.18374306,0.64423782
0.40520260,5.38382890,0.54680567,1.89846906,0.08815237,0.26037896,0.71988207,2.32836431,0.18784654,0.65075823
0.41120560,5.38972176,0.55370222,1.89856774,0.09019654,0.26036628,0.72465759,2.32080558,0.19131865,0.65483752
0.41720860,5.37857772,0.55862309,1.89140153,0.09179398,0.25972668,0.72717464,2.30787195,0.19410470,0.65637001
0.42321161,5.34988957,0.56145826,1.87692888,0.09291785,0.25845212,0.72733839,2.28927116,0.19616074,0.65528887
0.42921461,5.30343903,0.56212762,1.85521631,0.09355026,0.25654457,0.72508755,2.26481982,0.19745501,0.65156906
0.43521761,5.23931414,0.56058372,1.82643945,0.09368282,0.25401651,0.72039684,2.23445618,0.19796898,0.64522892
0.44122061,5.15791648,0.55681373,1.79088107,0.09331686,0.25089075,0.71327841,2.19824809,0.19769794,0.63633048
0.44722361,5.05995757,0.55084040,1.74892624,0.09246328,0.24719985,0.70378219,2.15639561,0.19665108,0.62497838
0.45322661,4.94644456,0.54272201,1.70105443,0.09114223,0.24298516,0.69199506,2.10922825,0.19485112,0.61131747
0.45922961,4.81865588,0.53255121,1.64782910,0.08938229,0.23829534,0.67803906,2.05719685,0.19233340,0.59552927
0.46523262,4.67810794,0.52045299,1.58988498,0.08721955,0.23318481,0.66206857,2.00086076,0.18914466,0.57782733
0.47123562,4.52651443,0.50658158,1.52791349,0.08469640,0.22771185,0.64426669,1.94087087,0.18534137,0.55845178
0.47723862,4.36574007,0.49111668,1.46264703,0.08186014,0.22193677,0.62484102,1.87794945,0.18098786,0.53766329
0.48324162,4.19775098,0.47425907,1.39484248,0.07876156,0.21592011,0.60401886,1.81286785,0.17615423,0.51573671
0.48924462,4.02456370,0.45622570,1.32526471,0.07545341,0.20972096,0.58204217,1.74642306,0.17091423,0.49295449
0.49524762,3.84819513,0.43724463,1.25467053,0.07198890,0.20339555,0.55916240,1.67941436,0.16534318,0.46960030
0.50125063,3.67061521,0.41754992,1.18379371,0.06842036,0.19699616,0.53563527,1.61262107,0.15951600,0.44595296
0.50725363,3.49370419,0.39737668,1.11333149,0.06479795,0.19057034,0.51171579,1.54678227,0.15350542,0.42228080
0.51325663,3.31921586,0.37695647,1.04393297,0.06116856,0.18416054,0.48765352,1.48257936,0.14738057,0.39883671
0.51925963,3.14874784,0.35651323,0.97618959,0.05757501,0.17780410,0.46368825,1.42062207,0.14120578,0.37585396
0.52526263,2.98371949,0.33625980,0.91062799,0.05405531,0.17153353,0.44004615,1.36143819,0.13503980,0.35354277
0.53126563,2.82535791,0.31639524,0.84770524,0.05064235,0.16537717,0.41693646,1.30546742,0.12893539,0.33208776
0.53726863,2.67469169,0.29710282,0.78780644,0.04736365,0.15936004,0.39454880,1.25305911,0.12293918,0.31164635
0.54327164,2.53255221,0.27854891,0.73124454,0.04424142,0.15350480,0.37305109,1.20447386,0.11709189,0.29234789
0.54927464,2.39958155,0.26088256,0.67826229,0.04129279,0.14783294,0.35258819,1.15988850,0.11142879,0.27429370
0.55527764,2.27624618,0.24423580,0.62903597,0.03853016,0.14236582,0.33328115,1.11940393,0.10598035,0.25755787
0.56128064,2.16285516,0.22872458,0.58368062,0.03596166,0.13712573,0.31522715,1.08305531,0.10077297,0.24218872
0.56728364,2.05958168,0.21445017,0.54225649,0.03359177,0.13213679,0.29850011,1.05082373,0.09582982,0.22821090
0.57328664,1.96648653,0.20150099,0.50477628,0.03142186,0.12742557,0.28315189,1.02264882,0.09117159,0.21562796
0.57928964,1.88354213,0.18995455,0.47121292,0.02945079,0.12302157,0.26921398,0.99844147,0.08681719,0.20442538
0.58529265,1.81065599,0.17987950,0.44150740,0.02767546,0.11895724,0.25669971,0.97809590,0.08278428,0.19457384
0.59129565,1.74769232,0.17133761,0.41557638,0.02609134,0.11526780,0.24560676,0.96150064,0.07908964,0.18603262
0.59729865,1.69449071,0.16438534,0.39331930,0.02469285,0.11199067,0.23591988,0.94854769,0.07574930,0.17875303
0.60330165,1.65088120,0.15907517,0.37462461,0.02347374,0.10916456,0.22761371,0.93913953,0.07277847,0.17268172
0.60930465,1.61669499,0.15545626,0.35937504,0.02242729,0.10682831,0.22065547,0.93319366,0.07019128,0.16776370
0.61530765,1.59177039,0.15357453,0.34745149,0.02154650,0.10501943,0.21500750,0.93064444,0.06800027,0.16394497
0.62131066,1.57595399,0.15347201,0.33873569,0.02082417,0.10377250,0.21062930,0.93144236,0.06621580,0.16117461
0.62731366,1.56909694,0.15518548,0.33311134,0.02025295,0.10311739,0.20747921,0.93555063,0.06484531,0.15940629
0.63331666,1.57104694,0.15874437,0.33046388,0.01982528,0.10307748,0.20551536,0.94293960,0.06389255,0.15859904
0.63931966,1.58163632,0.16416796,0.33067890,0.01953344,0.10366792,0.20469606,0.95357919,0.06335681,0.15871739
0.64532266,1.60066727,0.17146206,0.33363938,0.01936941,0.10489400,0.20497941,0.96742994,0.06323222,0.15973071
0.65132566,1.62789490,0.18061528,0.33922195,0.01932497,0.10674973,0.20632237,0.98443323,0.06350719,0.16161190
0.65732866,1.66300957,0.19159500,0.34729249,0.01939163,0.10921681,0.20867915,1.00450119,0.06416398,0.16433555
0.66333167,1.70561953,0.20434341,0.35770133,0.01956069,0.11226386,0.21199924,1.02750717,0.06517852,0.16787555
0.66933467,1.75523524,0.21877376,0.37027854,0.01982336,0.11584615,0.21622507,1.05327720,0.06652045,0.17220247
0.67533767,1.81125645,0.23476721,0.38482947,0.02017089,0.11990584,0.22128969,1.08158316,0.06815341,0.17728078
0.68134067,1.87296333,0.25217033,0.40113123,0.02059471,0.12437264,0.22711444,1.11213814,0.07003556,0.18306617
0.68734367,1.93951251,0.27079379,0.41893016,0.02108662,0.12916505,0.23360710,1.14459447,0.07212034,0.18950316
0.69334667,2.00993876,0.29041227,0.43794080,0.02163903,0.13419209,0.24066049,1.17854470,0.07435750,0.19652316
0.69934967,2.08316281,0.31076577,0.45784648,0.02224512,0.13935539,0.24815193,1.21352555,0.07669416,0.20404317
0.70535268,2.15800550,0.33156260,0.47830178,0.02289903,0.14455180,0.25594344,1.24902510,0.07907612,0.21196534
0.71135568,2.23320793,0.35248386,0.49893686,0.02359599,0.14967618,0.26388306,1.28449280,0.08144919,0.22017733
0.71735868,2.30745721,0.37318956,0.51936357,0.02433239,0.15462443,0.27180709,1.31935202,0.08376049,0.22855360
0.72336168,2.37941700,0.39332611,0.53918324,0.02510587,0.15929662,0.27954333,1.35301486,0.08595981,0.23695762
0.72936468,2.44776145,0.41253505,0.55799585,0.02591519,0.16360006,0.28691520,1.38489831,0.08800078,0.24524489
0.73536768,2.51121145,0.43046262,0.57541022,0.02676020,0.16745220,0.29374656,1.41444143,0.08984194,0.25326666
0.74137069,2.56857140,0.44676994,0.59105469,0.02764163,0.17078324,0.29986700,1.44112244,0.09144766,0.26087413
0.74737369,2.61876494,0.46114316,0.60458791,0.02856091,0.17353839,0.30511740,1.46447531,0.09278882,0.26792300
0.75337669,2.66086794,0.47330336,0.61570914,0.02951984,0.17567951,0.30935539,1.48410479,0.09384329,0.27427806
0.75937969,2.69413715,0.48301555,0.62416754,0.03052035,0.17718633,0.31246044,1.49969936,0.09459618,0.27981755
0.76538269,2.71803308,0.49009641,0.62976995,0.03156419,0.17805687,0.31433837,1.51104141,0.09503984,0.28443720
0.77138569,2.73223603,0.49442046,0.63238683,0.03265261,0.17830735,0.31492492,1.51801422,0.09517368,0.28805352
0.77738869,2.73665425,0.49592413,0.63195589,0.03378611,0.17797129,0.31418823,1.52060527,0.09500381,0.29060630
0.78339170,2.73142396,0.49460771,0.62848335,0.03496418,0.17709808,0.31213011,1.51890579,0.09454245,0.29206022
0.78939470,2.71690092,0.49053500,0.62204264,0.03618511,0.17575094,0.30878590,1.51310653,0.09380725,0.29240532
0.79539770,2.69364409,0.48383060,0.61277069,0.03744588,0.17400436,0.30422309,1.50348979,0.09282049,0.29165655
0.80140070,2.66239199,0.47467501,0.60086191,0.03874202,0.17194117,0.29853860,1.49041823,0.09160820,0.28985218
0.80740370,2.62403282,0.46329780,0.58656018,0.04006763,0.16964940,0.29185501,1.47432068,0.09019927,0.28705144
0.81340670,2.57956979,0.44996906,0.57014934,0.04141540,0.16721890,0.28431579,1.45567582,0.08862447,0.28333134
0.81940970,2.53008314,0.43498969,0.55194248,0.04277667,0.16473812,0.27607987,1.43499420,0.08691560,0.27878299
0.82541271,2.47669071,0.41868079,0.53227081,0.04414155,0.16229090,0.26731580,1.41279956,0.08510457,0.27350747
0.83141571,2.42050866,0.40137287,0.51147231,0.04549908,0.15995366,0.25819581,1.38961011,0.08322260,0.26761174
0.83741871,2.36261431,0.38339511,0.48988101,0.04683738,0.15779296,0.24888992,1.36592064,0.08129953,0.26120448
0.84342171,2.30401233,0.36506537,0.46781710,0.04814388,0.15586353,0.23956058,1.34218623,0.07936317,0.25439242
0.84942471,2.24560598,0.34668111,0.44557840,0.04940545,0.15420693,0.23035788,1.31880814,0.07743876,0.24727697
0.85542771,2.18817427,0.32851181,0.42343349,0.05060866,0.15285078,0.22141554,1.29612256,0.07554861,0.23995161
0.86143072,2.13235578,0.31079292,0.40161655,0.05173997,0.15180866,0.21284791,1.27439250,0.07371176,0.23249988
0.86743372,2.07863962,0.29372157,0.38032423,0.05278591,0.15108056,0.20474787,1.25380321,0.07194390,0.22499424
0.87343672,2.02736341,0.27745422,0.35971426,0.05373330,0.15065399,0.19718584,1.23446105,0.07025724,0.21749552
0.87943972,1.97871804,0.26210594,0.33990597,0.05456947,0.15050546,0.19020963,1.21639593,0.06866064,0.21005323
0.88544272,1.93275840,0.24775145,0.32098218,0.05528240,0.15060246,0.18384522,1.19956685,0.06715976,0.20270639
0.89144572,1.88941931,0.23442763,0.30299255,0.05586099,0.15090564,0.17809829,1.18387029,0.06575731,0.19548486
0.89744872,1.84853537,0.22213719,0.28595781,0.05629519,0.15137115,0.17295631,1.16915077,0.06445338,0.18841109
0.90345173,1.80986350,0.21085335,0.26987466,0.05657622,0.15195308,0.16839103,1.15521321,0.06324585,0.18150206
0.90945473,1.77310689,0.20052504,0.25472106,0.05669670,0.15260567,0.16436132,1.14183606,0.06213075,0.17477131
0.91545773,1.73793902,0.19108260,0.24046148,0.05665085,0.15328545,0.16081605,1.12878484,0.06110270,0.16823094
0.92146073,1.70402666,0.18244335,0.22705192,0.05643463,0.15395298,0.15769696,1.11582525,0.06015533,0.16189340
0.92746373,1.67105068,0.17451709,0.21444456,0.05604581,0.15457427,0.15494142,1.10273531,0.05928166,0.15577309
0.93346673,1.63872411,0.16721114,0.20259168,0.05548407,0.15512175,0.15248497,1.08931605,0.05847444,0.14988760
0.93946973,1.60680666,0.16043483,0.19144899,0.05475109,0.15557485,0.15026358,1.07540037,0.05772645,0.14425861
0.94547274,1.57511563,0.15410331,0.18097807,0.05385053,0.15592012,0.14821565,1.06085984,0.05703077,0.13891239
0.95147574,1.54353306,0.14814067,0.17114821,0.05278806,0.15615104,0.14628366,1.04560940,0.05638098,0.13388005
0.95747874,1.51200944,0.14248228,0.16193748,0.05157126,0.15626744,0.14441560,1.02960994,0.05577139,0.12919730
0.96348174,1.48056425,0.13707644,0.15333319,0.05020961,0.15627478,0.14256613,1.01286908,0.05519714,0.12490417
0.96948474,1.44928412,0.13188545,0.14533192,0.04871438,0.15618318,0.14069760,0.99544027,0.05465445,0.12104428
0.97548774,1.41831896,0.12688600,0.13793920,0.04709847,0.15600653,0.13878076,0.97742068,0.05414080,0.11766419
0.98149075,1.38787701,0.12206926,0.13116883,0.04537635,0.15576151,0.13679557,0.95894821,0.05365514,0.11481250
0.98749375,1.35821923,0.11744048,0.12504230,0.04356382,0.15546688,0.13473168,0.94019798,0.05319823,0.11253903
0.99349675,1.32965374,0.11301838,0.11958794,0.04167793,0.15514277,0.13258903,0.92137860,0.05277297,0.11089396
0.99949975,1.30253061,0.10883436,0.11484034,0.03973676,0.15481035,0.13037826,0.90272865,0.05238484,0.10992705
1.00550275,1.27723718,0.10493161,0.11083973,0.03775928,0.15449162,0.12812103,0.88451322,0.05204235,0.10968688
1.01150575,1.25419428,0.10136402,0.10763155,0.03576510,0.15420942,0.12585033,0.86702091,0.05175757,0.11022025
1.01750875,1.23385279,0.09819520,0.10526606,0.03377433,0.15398767,0.12361047,0.85056105,0.05154663,0.11157152
1.02351176,1.21669072,0.09549729,0.10379816,0.03180736,0.15385164,0.12145700,0.83546104,0.05143017,0.11378216
1.02951476,1.20321009,0.09334976,0.10328704,0.02988459,0.15382836,0.11945634,0.82206361,0.05143370,0.11689018
1.03551776,1.19393329,0.09183801,0.10379598,0.02802626,0.15394687,0.11768508,0.81072377,0.05158790,0.12092970
1.04152076,1.18939841,0.09105194,0.10539186,0.02625211,0.15423846,0.11622891,0.80180512,0.05192860,0.12593041
1.04752376,1.19015293,0.09108411,0.10814457,0.02458119,0.15473663,0.11518125,0.79567513,0.05249660,0.13191707
1.05352676,1.19674546,0.09202779,0.11212611,0.02303148,0.15547685,0.11464138,0.79269941,0.05333719,0.13890896
1.05952976,1.20971512,0.09397466,0.11740930,0.02161966,0.15649597,0.11471218,0.79323450,0.05449932,0.14691922
1.06553277,1.22957847,0.09701223,0.12406616,0.02036073,0.15783134,0.11549751,0.79761928,0.05603445,0.15595425
1.07153577,1.25681399,0.10122087,0.13216588,0.01926772,0.15951959,0.11709916,0.80616500,0.05799505,0.16601297
1.07753877,1.29184423,0.10667074,0.14177228,0.01835137,0.16159516,0.11961356,0.81914409,0.06043280,0.17708613
1.08354177,1.33501625,0.11341836,0.15294096,0.01761981,0.16408854,0.12312825,0.83677796,0.06339643,0.18915555
1.08954477,1.38658082,0.12150319,0.16571615,0.01707830,0.16702446,0.12771830,0.85922436,0.06692946,0.20219336
1.09554777,1.44667119,0.13094415,0.18012722,0.01672895,0.17041992,0.13344264,0.88656468,0.07106767,0.21616139
1.10155078,1.51528252,0.14173635,0.19618514,0.01657056,0.17428236,0.14034071,0.91879181,0.07583663,0.23101044
1.10755378,1.59225275,0.15384819,0.21387895,0.01659847,0.17860791,0.14842934,0.95579927,0.08124926,0.24667974
1.11355678,1.67724635,0.16721884,0.23317238,0.01680449,0.18338002,0.15770010,0.99737229,0.08730359,0.26309652
1.11955978,1.76974172,0.18175659,0.25400086,0.01717693,0.18856833,0.16811736,1.04318135,0.09398089,0.28017562
1.12556278,1.86902341,0.19733791,0.27626904,0.01770070,0.19412814,0.17961702,1.09277901,0.10124418,0.29781938
1.13156578,1.97418017,0.21380757,0.29984903,0.01835756,0.20000027,0.19210615,1.14560038,0.10903734,0.31591756
1.13756878,2.08410923,0.23097992,0.32457951,0.01912635,0.20611159,0.20546362,1.20096760,0.11728495,0.33434766
1.14357179,2.19752769,0.24864127,0.35026586,0.01998350,0.21237607,0.21954169,1.25809870,0.12589275,0.35297534
1.14957479,2.31299081,0.26655354,0.37668139,0.02090346,0.21869645,0.23416860,1.31612075,0.13474892,0.37165520
1.15557779,2.42891746,0.28445900,0.40356977,0.02185932,0.22496640,0.24915216,1.37408712,0.14372621,0.39023183
1.16158079,2.54362198,0.30208615,0.43064865,0.02282349,0.23107320,0.26428413,1.43099858,0.15268469,0.40854124
1.16758379,2.65535186,0.31915639,0.45761440,0.02376835,0.23690077,0.27934540,1.48582761,0.16147531,0.42641264
1.17358679,2.76233005,0.33539137,0.48414796,0.02466704,0.24233304,0.29411165,1.53754518,0.16994393,0.44367052
