energy_ev,total_up,Cu_p_up,Cu_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up,W_p_up,W_d_up
-3.01050525,0.78450057,0.21684635,0.19440213,0.00137695,0.05082995,0.26655921,0.00000000,0.14153877,0.24494441
-3.00450225,0.80191350,0.22631031,0.19933325,0.00115204,0.05088989,0.27628297,0.00000000,0.14587506,0.24621072
-2.99849925,0.81918495,0.23646515,0.20446870,0.00095696,0.05093721,0.28587482,0.00000000,0.15009513,0.24701363
-2.99249625,0.83598296,0.24717643,0.20969819,0.00078922,0.05096368,0.29518824,0.00000000,0.15413877,0.24732518
-2.98649325,0.85200671,0.25832568,0.21491926,0.00064622,0.05096196,0.30409168,0.00000000,0.15795348,0.24712259
-2.98049025,0.86700074,0.26981561,0.22004107,0.00052534,0.05092619,0.31247445,0.00000000,0.16149724,0.24639116
-2.97448724,0.88076767,0.28157417,0.22498765,0.00042402,0.05085260,0.32025201,0.00000000,0.16474110,0.24512723
-2.96848424,0.89317868,0.29355727,0.22970037,0.00033979,0.05073998,0.32737013,0.00000000,0.16767123,0.24334102
-2.96248124,0.90418109,0.30574982,0.23413952,0.00027036,0.05059009,0.33380783,0.00000000,0.17029046,0.24105919
-2.95647824,0.91380232,0.31816505,0.23828488,0.00021360,0.05040791,0.33957874,0.00000000,0.17261898,0.23832682
-2.95047524,0.92215008,0.33084212,0.24213525,0.00016757,0.05020173,0.34473087,0.00000000,0.17469438,0.23520878
-2.94447224,0.92940845,0.34384200,0.24570683,0.00013057,0.04998305,0.34934463,0.00000000,0.17657074,0.23179016
-2.93846923,0.93583000,0.35724187,0.24903082,0.00010108,0.04976632,0.35352920,0.00000000,0.17831689,0.22817581
-2.93246623,0.94172413,0.37112821,0.25214995,0.00007778,0.04956844,0.35741732,0.00000000,0.18001386,0.22448880
-2.92646323,0.94744232,0.38558900,0.25511454,0.00005956,0.04940812,0.36115886,0.00000000,0.18175167,0.22086798
-2.92046023,0.95336075,0.40070541,0.25797805,0.00004547,0.04930513,0.36491326,0.00000000,0.18362543,0.21746449
-2.91445723,0.95986146,0.41654339,0.26079250,0.00003472,0.04927933,0.36884143,0.00000000,0.18573118,0.21443747
-2.90845423,0.96731275,0.43314573,0.26360405,0.00002667,0.04934978,0.37309744,0.00000000,0.18816147,0.21194912
-2.90245123,0.97605004,0.45052494,0.26644896,0.00002082,0.04953371,0.37782038,0.00000000,0.19100103,0.21015926
-2.89644822,0.98635822,0.46865751,0.26935020,0.00001675,0.04984559,0.38312702,0.00000000,0.19432269,0.20921971
-2.89044522,0.99845636,0.48747984,0.27231500,0.00001418,0.05029623,0.38910547,0.00000000,0.19818383,0.20926857
-2.88444222,1.01248570,0.50688616,0.27533343,0.00001288,0.05089210,0.39581033,0.00000000,0.20262355,0.21042490
-2.87843922,1.02850166,0.52672869,0.27837807,0.00001274,0.05163471,0.40325968,0.00000000,0.20766070,0.21278388
-2.87243622,1.04647014,0.54682002,0.28140503,0.00001367,0.05252025,0.41143389,0.00000000,0.21329296,0.21641268
-2.86643322,1.06626855,0.56693776,0.28435592,0.00001568,0.05353948,0.42027662,0.00000000,0.21949699,0.22134738
-2.86043022,1.08769145,0.58683127,0.28716104,0.00001884,0.05467776,0.42969774,0.00000000,0.22622968,0.22759094
-2.85442721,1.11046047,0.60623016,0.28974332,0.00002326,0.05591538,0.43957820,0.00000000,0.23343049,0.23511246
-2.84842421,1.13423816,0.62485421,0.29202296,0.00002911,0.05722815,0.44977661,0.00000000,0.24102473,0.24384775
-2.84242121,1.15864495,0.64242427,0.29392238,0.00003662,0.05858806,0.46013703,0.00000000,0.24892765,0.25370124
-2.83641821,1.18327840,0.65867359,0.29537130,0.00004610,0.05996422,0.47049784,0.00000000,0.25704908,0.26454920
-2.83041521,1.20773389,0.67335898,0.29631165,0.00005787,0.06132389,0.48070091,0.00000000,0.26529849,0.27624413
-2.82441221,1.23162541,0.68627144,0.29670185,0.00007237,0.06263357,0.49060089,0.00000000,0.27359002,0.28862022
-2.81840920,1.25460584,0.69724545,0.29652052,0.00009007,0.06386013,0.50007384,0.00000000,0.28184734,0.30149971
-2.81240620,1.27638536,0.70616670,0.29576911,0.00011153,0.06497196,0.50902497,0.00000000,0.29000802,0.31469982
-2.80640320,1.29674732,0.71297779,0.29447354,0.00013738,0.06594002,0.51739481,0.00000000,0.29802713,0.32804009
-2.80040020,1.31556067,0.71768151,0.29268453,0.00016835,0.06673878,0.52516377,0.00000000,0.30587984,0.34134975
-2.79439720,1.33278855,0.72034170,0.29047684,0.00020525,0.06734705,0.53235451,0.00000000,0.31356290,0.35447489
-2.78839420,1.34849242,0.72108152,0.28794727,0.00024900,0.06774863,0.53903220,0.00000000,0.32109484,0.36728510
-2.78239120,1.36283179,0.72007919,0.28521163,0.00030060,0.06793268,0.54530262,0.00000000,0.32851493,0.37967926
-2.77638819,1.37605947,0.71756150,0.28240074,0.00036120,0.06789404,0.55130800,0.00000000,0.33588077,0.39159028
-2.77038519,1.38851262,0.71379527,0.27965581,0.00043206,0.06763314,0.55722109,0.00000000,0.34326488,0.40298858
-2.76438219,1.40060012,0.70907725,0.27712328,0.00051456,0.06715589,0.56323751,0.00000000,0.35075020,0.41388402
-2.75837919,1.41278685,0.70372284,0.27494944,0.00061023,0.06647321,0.56956700,0.00000000,0.35842492,0.42432631
-2.75237619,1.42557554,0.69805426,0.27327512,0.00072074,0.06560055,0.57642386,0.00000000,0.36637685,0.43440377
-2.74637319,1.43948725,0.69238858,0.27223063,0.00084791,0.06455710,0.58401711,0.00000000,0.37468766,0.44424051
-2.74037019,1.45504111,0.68702624,0.27193113,0.00099371,0.06336506,0.59254100,0.00000000,0.38342736,0.45399200
-2.73436718,1.47273436,0.68224050,0.27247282,0.00116023,0.06204875,0.60216617,0.00000000,0.39264914,0.46383931
-2.72836418,1.49302341,0.67826822,0.27392978,0.00134970,0.06063372,0.61303196,0.00000000,0.40238518,0.47398213
-2.72236118,1.51630664,0.67530244,0.27635187,0.00156446,0.05914587,0.62524022,0.00000000,0.41264333,0.48463084
-2.71635818,1.54290953,0.67348683,0.27976344,0.00180688,0.05761068,0.63885090,0.00000000,0.42340500,0.49599793
-2.71035518,1.57307257,0.67291236,0.28416314,0.00207940,0.05605239,0.65387942,0.00000000,0.43462443,0.50828897
-2.70435218,1.60694208,0.67361593,0.28952442,0.00238438,0.05449345,0.67029602,0.00000000,0.44622906,0.52169365
-2.69834917,1.64456418,0.67558127,0.29579695,0.00272408,0.05295400,0.68802685,0.00000000,0.45812134,0.53637699
-2.69234617,1.68588168,0.67874146,0.30290860,0.00310054,0.05145145,0.70695666,0.00000000,0.47018148,0.55247115
-2.68634317,1.73073387,0.68298329,0.31076791,0.00351551,0.05000030,0.72693287,0.00000000,0.48227124,0.57006810
-2.68034017,1.77885866,0.68815273,0.31926687,0.00397027,0.04861200,0.74777056,0.00000000,0.49423825,0.58921337
-2.67433717,1.82989696,0.69406138,0.32828384,0.00446555,0.04729492,0.76925821,0.00000000,0.50592087,0.60990124
-2.66833417,1.88339881,0.70049351,0.33768645,0.00500139,0.04605451,0.79116356,0.00000000,0.51715315,0.63207135
-2.66233117,1.93883083,0.70721328,0.34733440,0.00557699,0.04489342,0.81323957,0.00000000,0.52776960,0.65560697
-2.65632816,1.99558485,0.71397180,0.35708199,0.00619059,0.04381175,0.83522992,0.00000000,0.53760972,0.68033516
-2.65032516,2.05298734,0.72051394,0.36678039,0.00683935,0.04280730,0.85687406,0.00000000,0.54652194,0.70602855
-2.64432216,2.11030957,0.72658443,0.37627960,0.00751927,0.04187587,0.87791147,0.00000000,0.55436690,0.73240902
-2.63831916,2.16677842,0.73193346,0.38543018,0.00822514,0.04101152,0.89808524,0.00000000,0.56102000,0.75915304
-2.63231616,2.22158785,0.73632137,0.39408468,0.00895049,0.04020687,0.91714499,0.00000000,0.56637325,0.78589863
-2.62631316,2.27391104,0.73952285,0.40209898,0.00968764,0.03945335,0.93484907,0.00000000,0.57033629,0.81225372
-2.62031016,2.32291337,0.74133030,0.40933354,0.01042777,0.03874148,0.95096644,0.00000000,0.57283692,0.83780568
-2.61430715,2.36776622,0.74155685,0.41565475,0.01116105,0.03806109,0.96527814,0.00000000,0.57382106,0.86213176
-2.60830415,2.40766161,0.74003893,0.42093626,0.01187680,0.03740159,0.97757879,0.00000000,0.57325230,0.88481020
-2.60230115,2.44182768,0.73663853,0.42506067,0.01256376,0.03675220,0.98767813,0.00000000,0.57111127,0.90543149
-2.59629815,2.46954472,0.73124544,0.42792124,0.01321036,0.03610221,0.99540272,0.00000000,0.56739487,0.92360964
-2.59029515,2.49016160,0.72377925,0.42942394,0.01380501,0.03544126,1.00059808,0.00000000,0.56211552,0.93899291
-2.58429215,2.50311218,0.71419152,0.42948963,0.01433645,0.03475961,1.00313110,0.00000000,0.55530048,0.95127385
-2.57828914,2.50793118,0.70246773,0.42805630,0.01479414,0.03404848,1.00289280,0.00000000,0.54699132,0.96019819
-2.57228614,2.50426911,0.68862928,0.42508135,0.01516855,0.03330035,0.99980131,0.00000000,0.53724354,0.96557237
-2.56628314,2.49190553,0.67273522,0.42054377,0.01545153,0.03250931,0.99380508,0.00000000,0.52612638,0.96726960
-2.56028014,2.47076028,0.65488380,0.41444596,0.01563658,0.03167139,0.98488591,0.00000000,0.51372269,0.96523415
-2.55427714,2.44090210,0.63521351,0.40681528,0.01571911,0.03078488,0.97306193,0.00000000,0.50012892,0.95948398
-2.54827414,2.40255415,0.61390361,0.39770497,0.01569661,0.02985062,0.95839007,0.00000000,0.48545510,0.95011160
-2.54227114,2.35609641,0.59117407,0.38719459,0.01556877,0.02887227,0.94096812,0.00000000,0.46982475,0.93728337
-2.53626813,2.30206452,0.56728462,0.37538963,0.01533749,0.02785653,0.92093600,0.00000000,0.45337468,0.92123726
-2.53026513,2.24114517,0.54253311,0.36242049,0.01500686,0.02681326,0.89847632,0.00000000,0.43625465,0.90227930
-2.52426213,2.17416827,0.51725289,0.34844074,0.01458302,0.02575554,0.87381408,0.00000000,0.41862679,0.88077896
-2.51825913,2.10209598,0.49180941,0.33362465,0.01407397,0.02469972,0.84721545,0.00000000,0.40066479,0.85716361
-2.51225613,2.02600890,0.46659600,0.31816421,0.01348930,0.02366525,0.81898575,0.00000000,0.38255282,0.83191227
-2.50625313,1.94709005,0.44202879,0.30226551,0.01283989,0.02267459,0.78946648,0.00000000,0.36448422,0.80554879
-2.50025013,1.86660666,0.41854098,0.28614491,0.01213753,0.02175286,0.75903163,0.00000000,0.34665988,0.77863459
-2.49424712,1.78589045,0.39657648,0.27002482,0.01139464,0.02092755,0.72808311,0.00000000,0.32928639,0.75176096
-2.48824412,1.70631657,0.37658299,0.25412943,0.01062378,0.02022808,0.69704560,0.00000000,0.31257389,0.72554099
-2.48224112,1.62928145,0.35900447,0.23868046,0.00983741,0.01968527,0.66636059,0.00000000,0.29673361,0.70060095
-2.47623812,1.55617983,0.34427337,0.22389294,0.00904747,0.01933080,0.63647988,0.00000000,0.28197523,0.67757117
-2.47023512,1.48838104,0.33280224,0.20997128,0.00826514,0.01919653,0.60785841,0.00000000,0.26850381,0.65707617
-2.46423212,1.42720467,0.32497519,0.19710553,0.00750058,0.01931378,0.58094656,0.00000000,0.25651648,0.63972405
-2.45822911,1.37389564,0.32113887,0.18546803,0.00676272,0.01971257,0.55618189,0.00000000,0.24619889,0.62609493
-2.45222611,1.32959882,0.32159343,0.17521029,0.00605915,0.02042078,0.53398043,0.00000000,0.23772125,0.61672862
-2.44622311,1.29533343,0.32658317,0.16646032,0.00539602,0.02146324,0.51472755,0.00000000,0.23123419,0.61211133
-2.44022011,1.27196737,0.33628739,0.15932024,0.00477806,0.02286083,0.49876859,0.00000000,0.22686449,0.61266187
-2.43421711,1.26019201,0.35081139,0.15386427,0.00420853,0.02462958,0.48639945,0.00000000,0.22471057,0.61871734
-2.42821411,1.26049799,0.37017805,0.15013707,0.00368938,0.02677968,0.47785724,0.00000000,0.22483814,0.63051899
-2.42221111,1.27315273,0.39432027,0.14815246,0.00322127,0.02931462,0.47331146,0.00000000,0.22727594,0.64819857
-2.41620810,1.29818065,0.42307456,0.14789255,0.00280378,0.03223038,0.47285583,0.00000000,0.23201195,0.67176587
-2.41020510,1.33534695,0.45617643,0.14930732,0.00243549,0.03551469,0.47650131,0.00000000,0.23899008,0.70109815
-2.40420210,1.38414620,0.49325782,0.15231463,0.00211420,0.03914645,0.48417061,0.00000000,0.24810771,0.73593215
-2.39819910,1.44379679,0.53384702,0.15680090,0.00183705,0.04309541,0.49569458,0.00000000,0.25921432,0.77585942
-2.39219610,1.51324218,0.57737161,0.16262236,0.00160073,0.04732197,0.51081084,0.00000000,0.27211122,0.82032553
-2.38619310,1.59115995,0.62316460,0.16960695,0.00140157,0.05177736,0.52916499,0.00000000,0.28655282,0.86863393
-2.38019010,1.67597919,0.67047397,0.17755702,0.00123573,0.05640406,0.55031465,0.00000000,0.30224943,0.91995453
-2.37418709,1.76590662,0.71847569,0.18625275,0.00109928,0.06113658,0.57373634,0.00000000,0.31887158,0.97333744
-2.36818409,1.85896126,0.76629015,0.19545629,0.00098836,0.06590255,0.59883543,0.00000000,0.33605615,1.02773168
-2.36218109,1.95301733,0.81300156,0.20491669,0.00089921,0.07062415,0.62495882,0.00000000,0.35341386,1.08200856
-2.35617809,2.04585423,0.85767991,0.21437534,0.00082828,0.07521981,0.65141024,0.00000000,0.37053825,1.13498924
-2.35017509,2.13521239,0.89940489,0.22357198,0.00077226,0.07960622,0.67746769,0.00000000,0.38701572,1.18547551
-2.34417209,2.21885314,0.93729075,0.23225102,0.00072815,0.08370047,0.70240247,0.00000000,0.40243642,1.23228284
-2.33816908,2.29462052,0.97051138,0.24016797,0.00069324,0.08742233,0.72549923,0.00000000,0.41640553,1.27427444
-2.33216608,2.36050261,0.99832438,0.24709580,0.00066516,0.09069658,0.74607623,0.00000000,0.42855447,1.31039501
-2.32616308,2.41469008,1.02009334,0.25283096,0.00064187,0.09345526,0.76350500,0.00000000,0.43855171,1.33970275
-2.32016008,2.45562938,1.03530709,0.25719879,0.00062165,0.09563977,0.77722872,0.00000000,0.44611256,1.36139822
-2.31415708,2.48206835,1.04359522,0.26005817,0.00060308,0.09720272,0.78677848,0.00000000,0.45100761,1.37484897
-2.30815408,2.49309228,1.04473904,0.26130513,0.00058504,0.09810940,0.79178669,0.00000000,0.45306945,1.37960857
-2.30215108,2.48814879,1.03867756,0.26087533,0.00056669,0.09833895,0.79199719,0.00000000,0.45219732,1.37542944
-2.29614807,2.46706038,1.02550800,0.25874520,0.00054743,0.09788497,0.78727154,0.00000000,0.44835944,1.36226882
-2.29014507,2.43002434,1.00548111,0.25493180,0.00052686,0.09675565,0.77759129,0.00000000,0.44159308,1.34028759
-2.28414207,2.37759982,0.97899115,0.24949135,0.00050479,0.09497347,0.76305612,0.00000000,0.43200220,1.30984215
-2.27813907,2.31068297,0.94656137,0.24251644,0.00048116,0.09257434,0.74387806,0.00000000,0.41975286,1.27146976
-2.27213607,2.23047126,0.90882536,0.23413219,0.00045608,0.08960632,0.72037192,0.00000000,0.40506663,1.22586806
-2.26613307,2.13841875,0.86650535,0.22449140,0.00042972,0.08612799,0.69294272,0.00000000,0.38821235,1.17386972
-2.26013007,2.03618436,0.82038835,0.21376901,0.00040235,0.08220647,0.66207033,0.00000000,0.36949650,1.11641355
-2.25412706,1.92557555,0.77130122,0.20215605,0.00037428,0.07791521,0.62829239,0.00000000,0.34925280,1.05451319
-2.24812406,1.80848976,0.72008567,0.18985335,0.00034585,0.07333172,0.59218606,0.00000000,0.32783136,0.98922501
-2.24212106,1.68685628,0.66757427,0.17706533,0.00031742,0.06853522,0.55434942,0.00000000,0.30558784,0.92161621
-2.23611806,1.56258060,0.61456839,0.16399403,0.00028932,0.06360440,0.51538339,0.00000000,0.28287321,0.85273477
-2.23011506,1.43749348,0.56181868,0.15083368,0.00026188,0.05861531,0.47587469,0.00000000,0.26002431,0.78358206
-2.22411206,1.31330634,0.51000886,0.13776587,0.00023538,0.05363950,0.43638055,0.00000000,0.23735554,0.71508904
-2.21810905,1.19157431,0.45974313,0.12495567,0.00021007,0.04874244,0.39741572,0.00000000,0.21515216,0.64809688
-2.21210605,1.07366768,0.41153730,0.11254848,0.00018616,0.04398231,0.35944184,0.00000000,0.19366493,0.58334220
-2.20610305,0.96075226,0.36581383,0.10066802,0.00016379,0.03940907,0.32285972,0.00000000,0.17310661,0.52144721
-2.20010005,0.85377843,0.32290038,0.08941505,0.00014309,0.03506396,0.28800430,0.00000000,0.15364996,0.46291462
-2.19409705,0.75347847,0.28303170,0.07886718,0.00012411,0.03097930,0.25514236,0.00000000,0.13542736,0.40812704
-2.18809405,0.66037145,0.24635438,0.06907932,0.00010688,0.02717862,0.22447273,0.00000000,0.11853176,0.35735036
-2.18209105,0.57477453,0.21293388,0.06008491,0.00009138,0.02367705,0.19612872,0.00000000,0.10301885,0.31074065
-2.17608804,0.49681950,0.18276336,0.05189772,0.00007757,0.02048196,0.17018246,0.00000000,0.08891024,0.26835371
-2.17008504,0.42647331,0.15577364,0.04451397,0.00006538,0.01759373,0.14665060,0.00000000,0.07619728,0.23015666
-2.16408204,0.36356112,0.13184383,0.03791486,0.00005471,0.01500675,0.12550123,0.00000000,0.06484544,0.19604090
-2.15807904,0.30779081,0.11081212,0.03206917,0.00004545,0.01271031,0.10666131,0.00000000,0.05479884,0.16583564
-2.15207604,0.25877769,0.09248617,0.02693586,0.00003749,0.01068972,0.09002444,0.00000000,0.04598486,0.13932141
-2.14607304,0.21606841,0.07665297,0.02246669,0.00003070,0.00892721,0.07545851,0.00000000,0.03831860,0.11624318
-2.14007004,0.17916342,0.06308764,0.01860854,0.00002496,0.00740294,0.06281310,0.00000000,0.03170703,0.09632245
-2.13406703,0.14753714,0.05156121,0.01530560,0.00002014,0.00609579,0.05192616,0.00000000,0.02605266,0.07926815
-2.12806403,0.12065563,0.04184715,0.01250125,0.00001614,0.00498417,0.04263006,0.00000000,0.02125687,0.06478610
-2.12206103,0.09799149,0.03372664,0.01013961,0.00001284,0.00404661,0.03475677,0.00000000,0.01722252,0.05258690
-2.11605803,0.07903581,0.02699262,0.00816684,0.00001015,0.00326232,0.02814209,0.00000000,0.01385620,0.04239226
-2.11005503,0.06330740,0.02145271,0.00653209,0.00000796,0.00261153,0.02262906,0.00000000,0.01106984,0.03393981
-2.10405203,0.05035937,0.01693108,0.00518818,0.00000620,0.00207585,0.01807048,0.00000000,0.00878190,0.02698650
-2.09804902,0.03978337,0.01326944,0.00409206,0.00000479,0.00163844,0.01433064,0.00000000,0.00691806,0.02131076
-2.09204602,0.03121178,0.01032731,0.00320505,0.00000368,0.00128409,0.01128637,0.00000000,0.00541165,0.01671347
-2.08604302,0.02431820,0.00798156,0.00249283,0.00000280,0.00099929,0.00882745,0.00000000,0.00420362,0.01301818
-2.08004002,0.01881657,0.00612570,0.00192537,0.00000212,0.00077218,0.00685660,0.00000000,0.00324240,0.01007050
-2.07403702,0.01445926,0.00466866,0.00147673,0.00000159,0.00059248,0.00528900,0.00000000,0.00248347,0.00773694
-2.06803402,0.01103442,0.00353345,0.00112474,0.00000119,0.00045140,0.00405165,0.00000000,0.00188886,0.00590347
-2.06203102,0.00836281,0.00265572,0.00085068,0.00000088,0.00034149,0.00308235,0.00000000,0.00142657,0.00447371
-2.05602801,0.00629447,0.00198221,0.00063892,0.00000065,0.00025652,0.00232878,0.00000000,0.00106990,0.00336713
-2.05002501,0.00470520,0.00146934,0.00047654,0.00000047,0.00019134,0.00174733,0.00000000,0.00079682,0.00251707
-2.04402201,0.00349322,0.00108178,0.00035295,0.00000034,0.00014172,0.00130205,0.00000000,0.00058933,0.00186898
-2.03801901,0.00257597,0.00079121,0.00025959,0.00000025,0.00010423,0.00096364,0.00000000,0.00043290,0.00137864
-2.03201601,0.00188711,0.00057512,0.00018961,0.00000018,0.00007614,0.00070839,0.00000000,0.00031589,0.00101055
-2.02601301,0.00137389,0.00041582,0.00013753,0.00000012,0.00005524,0.00051736,0.00000000,0.00022908,0.00073652
-2.02001001,0.00099477,0.00029958,0.00009908,0.00000009,0.00003983,0.00037555,0.00000000,0.00016524,0.00053439
-2.01400700,0.00071742,0.00021583,0.00007090,0.00000006,0.00002857,0.00027118,0.00000000,0.00011878,0.00038696
-2.00800400,0.00051693,0.00015662,0.00005041,0.00000004,0.00002042,0.00019514,0.00000000,0.00008539,0.00028103
-2.00200100,0.00037442,0.00011604,0.00003564,0.00000003,0.00001461,0.00014044,0.00000000,0.00006185,0.00020667
-1.99599800,0.00027582,0.00008985,0.00002509,0.00000002,0.00001054,0.00010179,0.00000000,0.00004576,0.00015660
-1.98999500,0.00021092,0.00007518,0.00001764,0.00000001,0.00000778,0.00007528,0.00000000,0.00003542,0.00012567
-1.98399200,0.00017267,0.00007029,0.00001247,0.00000001,0.00000604,0.00005810,0.00000000,0.00002966,0.00011054
-1.97798899,0.00015659,0.00007445,0.00000898,0.00000001,0.00000511,0.00004830,0.00000000,0.00002778,0.00010937
-1.97198599,0.00016044,0.00008779,0.00000673,0.00000000,0.00000487,0.00004467,0.00000000,0.00002947,0.00012170
-1.96598299,0.00018391,0.00011137,0.00000545,0.00000000,0.00000528,0.00004661,0.00000000,0.00003478,0.00014835
-1.95997999,0.00022860,0.00014713,0.00000496,0.00000000,0.00000637,0.00005405,0.00000000,0.00004413,0.00019145
-1.95397699,0.00029800,0.00019802,0.00000517,0.00000000,0.00000823,0.00006745,0.00000000,0.00005826,0.00025449
-1.94797399,0.00039763,0.00026815,0.00000609,0.00000000,0.00001104,0.00008775,0.00000000,0.00007835,0.00034250
-1.94197099,0.00053530,0.00036294,0.00000779,0.00000000,0.00001506,0.00011644,0.00000000,0.00010601,0.00046230
-1.93596798,0.00072144,0.00048941,0.00001043,0.00000001,0.00002065,0.00015558,0.00000000,0.00014341,0.00062278
-1.92996498,0.00096963,0.00065645,0.00001426,0.00000001,0.00002829,0.00020790,0.00000000,0.00019332,0.00083527
-1.92396198,0.00129708,0.00087517,0.00001964,0.00000001,0.00003862,0.00027691,0.00000000,0.00025932,0.00111400
-1.91795898,0.00172540,0.00115929,0.00002705,0.00000002,0.00005249,0.00036697,0.00000000,0.00034588,0.00147661
-1.91195598,0.00228129,0.00152556,0.00003714,0.00000002,0.00007094,0.00048350,0.00000000,0.00045855,0.00194472
-1.90595298,0.00299753,0.00199425,0.00005076,0.00000003,0.00009535,0.00063309,0.00000000,0.00060419,0.00254456
-1.89994997,0.00391386,0.00258963,0.00006900,0.00000004,0.00012740,0.00082369,0.00000000,0.00079115,0.00330761
-1.89394697,0.00507808,0.00334047,0.00009324,0.00000006,0.00016924,0.00106481,0.00000000,0.00102956,0.00427132
-1.88794397,0.00654716,0.00428054,0.00012524,0.00000008,0.00022348,0.00136766,0.00000000,0.00133155,0.00547982
-1.88194097,0.00838834,0.00544905,0.00016719,0.00000011,0.00029335,0.00174538,0.00000000,0.00171153,0.00698454
-1.87593797,0.01068031,0.00689108,0.00022182,0.00000015,0.00038278,0.00221323,0.00000000,0.00218651,0.00884484
-1.86993497,0.01351425,0.00865790,0.00029246,0.00000020,0.00049650,0.00278868,0.00000000,0.00277635,0.01112856
-1.86393197,0.01699484,0.01080715,0.00038319,0.00000027,0.00064013,0.00349163,0.00000000,0.00350402,0.01391239
-1.85792896,0.02124104,0.01340288,0.00049889,0.00000035,0.00082035,0.00434442,0.00000000,0.00439589,0.01728203
-1.85192596,0.02638667,0.01651537,0.00064542,0.00000046,0.00104497,0.00537194,0.00000000,0.00548187,0.02133220
-1.84592296,0.03258067,0.02022077,0.00082968,0.00000059,0.00132303,0.00660155,0.00000000,0.00679561,0.02616632
-1.83991996,0.03998695,0.02460040,0.00105974,0.00000077,0.00166488,0.00806302,0.00000000,0.00837451,0.03189583
-1.83391696,0.04878374,0.02973979,0.00134493,0.00000098,0.00208224,0.00978833,0.00000000,0.01025973,0.03863922
-1.82791396,0.05916240,0.03572735,0.00169589,0.00000125,0.00258824,0.01181140,0.00000000,0.01249599,0.04652054
-1.82191096,0.07132556,0.04265278,0.00212466,0.00000157,0.00319734,0.01416766,0.00000000,0.01513130,0.05566757
-1.81590795,0.08548449,0.05060502,0.00264461,0.00000197,0.00392526,0.01689362,0.00000000,0.01821646,0.06620948
-1.80990495,0.10185584,0.05966997,0.00327045,0.00000245,0.00478885,0.02002622,0.00000000,0.02180444,0.07827406
-1.80390195,0.12065736,0.06992782,0.00401811,0.00000303,0.00580581,0.02360212,0.00000000,0.02594950,0.09198456
-1.79789895,0.14210302,0.08145014,0.00490455,0.00000371,0.00699436,0.02765692,0.00000000,0.03070618,0.10745607
-1.79189595,0.16639719,0.09429680,0.00594748,0.00000452,0.00837287,0.03222425,0.00000000,0.03612801,0.12479167
-1.78589295,0.19372823,0.10851268,0.00716508,0.00000547,0.00995925,0.03733484,0.00000000,0.04226610,0.14407831
-1.77988994,0.22426143,0.12412445,0.00857551,0.00000657,0.01177041,0.04301550,0.00000000,0.04916749,0.16538265
-1.77388694,0.25813152,0.14113734,0.01019643,0.00000784,0.01382154,0.04928818,0.00000000,0.05687344,0.18874678
-1.76788394,0.29543506,0.15953215,0.01204443,0.00000929,0.01612530,0.05616901,0.00000000,0.06541753,0.21418437
-1.76188094,0.33622281,0.17926267,0.01413431,0.00001093,0.01869106,0.06366740,0.00000000,0.07482384,0.24167692
-1.75587794,0.38049250,0.20025345,0.01647846,0.00001276,0.02152400,0.07178529,0.00000000,0.08510503,0.27117080
-1.74987494,0.42818230,0.22239829,0.01908607,0.00001481,0.02462433,0.08051662,0.00000000,0.09626071,0.30257481
-1.74387194,0.47916544,0.24555947,0.02196241,0.00001707,0.02798650,0.08984688,0.00000000,0.10827582,0.33575884
-1.73786893,0.53324616,0.26956779,0.02510818,0.00001954,0.03159851,0.09975303,0.00000000,0.12111949,0.37055345
-1.73186593,0.59015765,0.29422364,0.02851887,0.00002222,0.03544144,0.11020360,0.00000000,0.13474418,0.40675081
-1.72586293,0.64956195,0.31929908,0.03218426,0.00002511,0.03948906,0.12115924,0.00000000,0.14908532,0.44410689
-1.71985993,0.71105247,0.34454099,0.03608807,0.00002820,0.04370775,0.13257340,0.00000000,0.16406154,0.48234507
-1.71385693,0.77415896,0.36967524,0.04020781,0.00003147,0.04805669,0.14439347,0.00000000,0.17957548,0.52116119
-1.70785393,0.83835532,0.39441194,0.04451479,0.00003492,0.05248835,0.15656216,0.00000000,0.19551522,0.56022995
-1.70185093,0.90307004,0.41845154,0.04897447,0.00003853,0.05694923,0.16901916,0.00000000,0.21175639,0.59921251
-1.69584792,0.96769913,0.44149171,0.05354693,0.00004228,0.06138099,0.18170294,0.00000000,0.22816489,0.63776522
-1.68984492,1.03162137,0.46323481,0.05818769,0.00004618,0.06572186,0.19455277,0.00000000,0.24460014,0.67554917
-1.68384192,1.09421518,0.48339562,0.06284869,0.00005022,0.06990828,0.20751072,0.00000000,0.26091881,0.71224014
-1.67783892,1.15487684,0.50170922,0.06747960,0.00005441,0.07387677,0.22052360,0.00000000,0.27697881,0.74753882
-1.67183592,1.21303907,0.51793856,0.07202910,0.00005877,0.07756598,0.23354479,0.00000000,0.29264353,0.78118064
-1.66583292,1.26818942,0.53188158,0.07644651,0.00006333,0.08091877,0.24653567,0.00000000,0.30778597,0.81294500
-1.65982991,1.31988751,0.54337738,0.08068328,0.00006815,0.08388427,0.25946686,0.00000000,0.32229272,0.84266324
-1.65382691,1.36778042,0.55231141,0.08469463,0.00007332,0.08641982,0.27231875,0.00000000,0.33606752,0.87022528
-1.64782391,1.41161526,0.55861915,0.08844098,0.00007893,0.08849278,0.28508170,0.00000000,0.34903417,0.89558411
