energy_ev,total_up,Au_p_up,Au_d_up,C_s_up,C_p_up,S_s_up,S_p_up,Sc_p_up,Sc_d_up
-0.03901951,3.94921821,1.63895498,1.03339082,0.51382373,0.90371391,0.03592361,0.66450315,0.42786062,0.35670887
-0.03301651,4.11723001,1.71890082,1.07709839,0.52315920,0.94665228,0.03871184,0.70223250,0.45057736,0.36447546
-0.02701351,4.28680022,1.80118606,1.12054641,0.53096799,0.99094407,0.04155292,0.74031397,0.47325178,0.37260491
-0.02101051,4.45426343,1.88414438,1.16281311,0.53695113,1.03570743,0.04440206,0.77804452,0.49548073,0.38075710
-0.01500750,4.61585262,1.96602844,1.20296118,0.54083800,1.08001291,0.04721166,0.81469445,0.51684509,0.38859173
-0.00900450,4.76779325,2.04504958,1.24006206,0.54239651,1.12290413,0.04993230,0.84952483,0.53692051,0.39577783
-0.00300150,4.90640001,2.11942039,1.27322060,0.54144204,1.16342025,0.05251393,0.88180599,0.55528881,0.40200266
0.00300150,5.02817325,2.18739879,1.30159932,0.53784445,1.20061939,0.05490712,0.91083646,0.57154953,0.40698002
0.00900450,5.12989216,2.24733257,1.32444143,0.53153307,1.23360252,0.05706433,0.93596181,0.58533137,0.41045756
0.01500750,5.20870152,2.29770288,1.34109176,0.52249939,1.26153694,0.05894128,0.95659266,0.59630299,0.41222301
0.02101051,5.26218912,2.33716506,1.35101504,0.51079734,1.28367866,0.06049820,0.97222122,0.60418281,0.41210899
0.02701351,5.28845114,2.36458560,1.35381064,0.49654124,1.29939282,0.06170103,0.98243582,0.60874749,0.40999652
0.03301651,5.28614308,2.37907357,1.34922340,0.47990164,1.30817138,0.06252248,0.98693272,0.60983866,0.40581692
0.03901951,5.25451442,2.38000537,1.33715011,0.46109908,1.30964742,0.06294282,0.98552474,0.60736768,0.39955222
0.04502251,5.19342569,2.36704175,1.31764139,0.44039643,1.30360540,0.06295058,0.97814644,0.60131828,0.39123405
0.05102551,5.10334717,2.34013632,1.29089892,0.41808992,1.28998701,0.06254286,0.96485545,0.59174687,0.38094112
0.05702851,4.98533946,2.29953510,1.25726817,0.39449942,1.26889210,0.06172540,0.94583006,0.57878060,0.36879538
0.06303152,4.84101653,2.24576709,1.21722690,0.36995849,1.24057496,0.06051240,0.92136301,0.56261319,0.35495709
0.06903452,4.67249276,2.17962610,1.17136994,0.34480442,1.20543568,0.05892601,0.89185174,0.54349873,0.33961891
0.07503752,4.48231604,2.10214464,1.12039078,0.31936887,1.16400715,0.05699562,0.85778561,0.52174374,0.32299931
0.08104052,4.27338961,2.01456081,1.06506081,0.29396934,1.11693817,0.05475686,0.81973053,0.49769773,0.30533565
0.08704352,4.04888563,1.91827963,1.00620690,0.26890171,1.06497326,0.05225046,0.77831161,0.47174276,0.28687693
0.09304652,3.81215388,1.81483029,0.94468829,0.24443421,1.00893006,0.04952100,0.73419459,0.44428233,0.26787670
0.09904952,3.56662906,1.70582109,0.88137352,0.22080273,0.94967523,0.04661554,0.68806685,0.41573007,0.24858634
0.10505253,3.31573998,1.59289386,0.81711833,0.19820773,0.88809980,0.04358226,0.64061852,0.38649873,0.22924875
0.11105553,3.06282412,1.47767960,0.75274522,0.17681257,0.82509489,0.04046911,0.59252472,0.35698969,0.21009287
0.11705853,2.81105007,1.36175695,0.68902532,0.15674318,0.76152880,0.03732264,0.54442917,0.32758357,0.19132907
0.12306153,2.56335051,1.24661489,0.62666314,0.13808915,0.69822614,0.03418680,0.49693008,0.29863207,0.17314544
0.12906453,2.32236748,1.13362102,0.56628441,0.12090569,0.63594984,0.03110212,0.45056836,0.27045133,0.15570517
0.13506753,2.09041107,1.02399596,0.50842748,0.10521666,0.57538642,0.02810488,0.40581874,0.24331693,0.13914500
0.14107054,1.86943212,0.91879476,0.45353807,0.09101819,0.51713497,0.02522666,0.36308366,0.21746059,0.12357468
0.14707354,1.66100893,0.81889514,0.40196745,0.07828273,0.46169989,0.02249398,0.32269012,0.19306858,0.10907736
0.15307654,1.46634723,0.72499279,0.35397379,0.06696352,0.40948749,0.01992826,0.28488921,0.17028173,0.09571088
0.15907954,1.28629224,0.63760297,0.30972626,0.05699900,0.36080608,0.01754591,0.24985822,0.14919682,0.08350985
0.16508254,1.12135140,0.55706796,0.26931162,0.04831725,0.31586942,0.01535860,0.21770485,0.12986936,0.07248825
0.17108554,0.97172574,0.48356941,0.23274266,0.04084020,0.27480298,0.01337370,0.18847330,0.11231723,0.06264258
0.17708854,0.83734791,0.41714452,0.19996810,0.03448757,0.23765239,0.01159483,0.16215167,0.09652518,0.05395525
0.18309155,0.71792480,0.35770523,0.17088334,0.02918040,0.20439373,0.01002251,0.13868035,0.08244985,0.04639821
0.18909455,0.61298258,0.30505901,0.14534169,0.02484418,0.17494482,0.00865482,0.11796090,0.07002501,0.03993653
0.19509755,0.52191227,0.25893059,0.12316548,0.02141148,0.14917717,0.00748811,0.09986506,0.05916687,0.03453190
0.20110055,0.44401400,0.21898342,0.10415678,0.01882417,0.12692783,0.00651772,0.08424355,0.04977919,0.03014590
0.20710355,0.37853849,0.18484015,0.08810730,0.01703503,0.10801082,0.00573856,0.07093437,0.04175812,0.02674295
0.21310655,0.32472442,0.15610151,0.07480727,0.01600897,0.09222770,0.00514578,0.05977024,0.03499650,0.02429283
0.21910955,0.28183068,0.13236299,0.06405305,0.01572368,0.07937686,0.00473521,0.05058524,0.02938765,0.02277268
0.22511256,0.24916289,0.11322894,0.05565334,0.01616989,0.06926148,0.00450380,0.04322028,0.02482852,0.02216852
0.23111556,0.22609365,0.09832397,0.04943394,0.01735101,0.06169576,0.00444987,0.03752746,0.02122217,0.02247612
0.23711856,0.21207627,0.08730139,0.04524108,0.01928239,0.05650956,0.00457330,0.03337331,0.01847960,0.02370125
0.24312156,0.20665205,0.07984888,0.04294315,0.02199007,0.05355125,0.00487556,0.03064085,0.01652093,0.02585931
0.24912456,0.20945135,0.07569136,0.04243123,0.02550902,0.05268900,0.00535961,0.02923059,0.01527601,0.02897431
0.25512756,0.22018860,0.07459140,0.04361813,0.02988099,0.05381040,0.00602967,0.02906046,0.01468448,0.03307717
0.26113057,0.23865196,0.07634731,0.04643638,0.03515181,0.05682077,0.00689090,0.03006489,0.01469530,0.03820351
0.26713357,0.26468816,0.08078923,0.05083511,0.04136838,0.06164016,0.00794889,0.03219302,0.01526591,0.04439079
0.27313657,0.29818325,0.08777369,0.05677608,0.04857524,0.06819941,0.00920916,0.03540623,0.01636108,0.05167501
0.27913957,0.33904028,0.09717684,0.06422904,0.05681089,0.07643539,0.01067649,0.03967511,0.01795145,0.06008705
0.28514257,0.38715469,0.10888689,0.07316652,0.06610387,0.08628579,0.01235424,0.04497600,0.02001192,0.06964867
0.29114557,0.44238869,0.12279605,0.08355845,0.07646889,0.09768363,0.01424361,0.05128729,0.02251999,0.08036850
0.29714857,0.50454565,0.13879248,0.09536665,0.08790287,0.11055191,0.01634293,0.05858557,0.02545400,0.09223799
0.30315158,0.57334589,0.15675264,0.10853954,0.10038143,0.12479861,0.01864698,0.06684189,0.02879157,0.10522770
0.30915458,0.64840507,0.17653440,0.12300735,0.11385563,0.14031236,0.02114642,0.07601820,0.03250806,0.11928397
0.31515758,0.72921641,0.19797137,0.13867796,0.12824945,0.15695906,0.02382724,0.08606428,0.03657540,0.13432634
0.32116058,0.81513811,0.22086882,0.15543377,0.14345803,0.17457976,0.02667050,0.09691520,0.04096112,0.15024576
0.32716358,0.90538691,0.24500140,0.17312970,0.15934688,0.19298988,0.02965217,0.10848956,0.04562785,0.16690393
0.33316658,0.99903890,0.27011310,0.19159259,0.17575225,0.21198011,0.03274324,0.12068870,0.05053321,0.18413392
0.33916958,1.09503804,0.29591949,0.21062213,0.19248269,0.23131903,0.03591002,0.13339687,0.05563017,0.20174200
0.34517259,1.19221308,0.32211237,0.22999345,0.20932193,0.25075744,0.03911479,0.14648260,0.06086796,0.21951107
0.35117559,1.28930263,0.34836694,0.24946134,0.22603310,0.27003441,0.04231668,0.15980125,0.06619347,0.23720538
0.35717859,1.38498817,0.37435119,0.26876610,0.24236405,0.28888499,0.04547273,0.17319873,0.07155319,0.25457675
0.36318159,1.47793419,0.39973742,0.28764093,0.25805391,0.30704919,0.04853935,0.18651640,0.07689553,0.27137190
0.36918459,1.56683431,0.42421547,0.30582055,0.27284053,0.32428212,0.05147381,0.19959689,0.08217363,0.28734086
0.37518759,1.65046163,0.44750720,0.32305088,0.28646850,0.34036479,0.05423599,0.21229089,0.08734842,0.30224614
0.38119060,1.72772164,0.46938170,0.33909926,0.29869758,0.35511524,0.05679016,0.22446443,0.09239187,0.31587228
0.38719360,1.79770522,0.48967043,0.35376502,0.30931115,0.36839934,0.05910681,0.23600646,0.09729028,0.32803535
0.39319660,1.85973949,0.50828182,0.36688964,0.31812425,0.38014102,0.06116441,0.24683643,0.10204743,0.33859217
0.39919960,1.91343397,0.52521428,0.37836625,0.32499092,0.39033106,0.06295104,0.25691142,0.10668749,0.34744860
0.40520260,1.95871970,0.54056720,0.38814784,0.32981047,0.39903432,0.06446573,0.26623243,0.11125740,0.35456659
0.41120560,1.99587882,0.55454887,0.39625380,0.33253242,0.40639459,0.06571964,0.27484958,0.11582863,0.35996968
0.41720860,2.02556287,0.56748097,0.40277423,0.33315968,0.41263692,0.06673672,0.28286558,0.12049809,0.36374638
0.42321161,2.04879790,0.57979894,0.40787184,0.33175007,0.41806695,0.06755407,0.29043745,0.12538806,0.36605146
0.42921461,2.06697533,0.59204768,0.41178103,0.32841581,0.42306711,0.06822174,0.29777600,0.13064504,0.36710471
0.43521761,2.08182785,0.60487256,0.41480409,0.32332113,0.42808951,0.06880207,0.30514296,0.13643740,0.36718723
0.44122061,2.09539033,0.61900543,0.41730438,0.31667793,0.43364558,0.06936856,0.31284566,0.14295173,0.36663516
0.44722361,2.10994613,0.63524573,0.41969668,0.30873977,0.44029253,0.07000411,0.32122922,0.15038799,0.36583100
0.45322661,2.12796010,0.65443709,0.42243484,0.29979434,0.44861697,0.07079894,0.33066634,0.15895346,0.36519281
0.45922961,2.15199985,0.67743979,0.42599709,0.29015465,0.45921600,0.07184793,0.34154501,0.16885558,0.36516134
0.46523262,2.18464762,0.70509987,0.43086937,0.28014935,0.47267630,0.07324774,0.35425433,0.18029388,0.36618572
0.47123562,2.22840550,0.73821569,0.43752743,0.27011248,0.48955183,0.07509344,0.36916891,0.19345123,0.36870809
0.47723862,2.28559708,0.77750306,0.44641797,0.26037307,0.51034088,0.07747519,0.38663246,0.20848471,0.37314756
0.48324162,2.35826908,0.82356015,0.45793991,0.25124488,0.53546320,0.08047460,0.40694104,0.22551639,0.37988420
0.48924462,2.44809657,0.87683347,0.47242613,0.24301673,0.56523804,0.08416125,0.43032674,0.24462438,0.38924359
0.49524762,2.55629548,0.93758642,0.49012672,0.23594362,0.59986411,0.08858935,0.45694248,0.26583468,0.40148242
0.50125063,2.68354629,1.00587179,0.51119420,0.23023914,0.63940212,0.09379467,0.48684850,0.28911405,0.41677587
0.50725363,2.82993212,1.08150960,0.53567163,0.22606908,0.68376099,0.09979186,0.52000147,0.31436444,0.43520719
0.51325663,2.99489467,1.16407162,0.56348393,0.22354680,0.73268828,0.10657238,0.55624664,0.34141932,0.45675995
0.51925963,3.17721053,1.25287377,0.59443325,0.22273017,0.78576578,0.11410298,0.59531364,0.37004214,0.48131345
0.52526263,3.37498995,1.34697723,0.62819843,0.22362041,0.84241043,0.12232508,0.63681639,0.39992737,0.50864163
0.53126563,3.58569946,1.44519887,0.66433900,0.22616264,0.90188139,0.13115482,0.68025736,0.43070404,0.53841548
0.53726863,3.80620861,1.54613135,0.70230377,0.23024829,0.96329291,0.14048413,0.72503625,0.46194207,0.57020932
0.54327164,4.03286043,1.64817270,0.74144367,0.23571918,1.02563328,0.15018261,0.77046309,0.49316115,0.60351069
0.54927464,4.26156400,1.74956471,0.78102883,0.24237311,1.08778924,0.16010039,0.81577535,0.52384207,0.63773361
0.55527764,4.48790654,1.84843933,0.82026922,0.24997091,1.14857537,0.17007173,0.86015861,0.55344020,0.67223505
0.56128064,4.70728157,1.94287142,0.85833812,0.25824451,1.20676750,0.17991941,0.90277023,0.58140065,0.70633386
0.56728364,4.91502863,2.03093624,0.89439784,0.26690599,1.26113905,0.18945979,0.94276489,0.60717458,0.73933164
0.57328664,5.10657965,2.11076945,0.92762643,0.27565715,1.31049898,0.19850817,0.97932139,0.63023612,0.77053477
0.57928964,5.27760621,2.18062734,0.95724463,0.28419933,1.35372997,0.20688456,1.01166929,0.65009916,0.79927679
0.58529265,5.42416195,2.23894489,0.98254177,0.29224310,1.38982530,0.21441942,1.03911454,0.66633334,0.82494011
0.59129565,5.54281448,2.28438916,1.00289977,0.29951764,1.41792286,0.22095917,1.06106294,0.67857862,0.84697635
0.59729865,5.63076112,2.31590592,1.01781406,0.30577922,1.43733508,0.22637137,1.07704035,0.68655780,0.86492435
0.60330165,5.68592395,2.33275730,1.02691076,0.31081870,1.44757329,0.23054923,1.08670893,0.69008640,0.87842509
0.60930465,5.70702011,2.33454914,1.02995927,0.31446778,1.44836573,0.23341534,1.08987862,0.68907957,0.88723299
0.61530765,5.69360457,2.32124660,1.02687989,0.31660356,1.43966827,0.23492441,1.08651338,0.68355568,0.89122300
0.62131066,5.64608397,2.29317770,1.01774611,0.31715163,1.42166758,0.23506492,1.07673209,0.67363653,0.89039342
0.62731366,5.56570122,2.25102457,1.00278172,0.31608731,1.39477668,0.23385970,1.06080397,0.65954411,0.88486414
0.63331666,5.45449209,2.19580303,0.98235277,0.31343513,1.35962303,0.23136529,1.03913905,0.64159427,0.87487078
0.63931966,5.31521626,2.12883157,0.95695499,0.30926680,1.31702997,0.22767025,1.01227393,0.62018734,0.86075476
0.64532266,5.15126617,2.05169113,0.92719720,0.30369744,1.26799220,0.22289243,0.98085379,0.59579648,0.84295019
0.65132566,4.96655837,1.96617755,0.89378165,0.29688070,1.21364654,0.21717543,0.94561146,0.56895400,0.82196798
0.65732866,4.76541198,1.87424894,0.85748202,0.28900270,1.15523923,0.21068427,0.90734443,0.54023642,0.79837822
0.66333167,4.55241984,1.77796987,0.81912018,0.28027519,1.09409099,0.20360063,0.86689095,0.51024877,0.77279138
0.66933467,4.33231746,1.67945476,0.77954251,0.27092825,1.03156135,0.19611772,0.82510612,0.47960878,0.74583949
0.67533767,4.10985466,1.58081255,0.73959685,0.26120281,0.96901338,0.18843508,0.78283895,0.44893154,0.71815783
0.68134067,3.88967440,1.48409422,0.70011067,0.25134321,0.90778000,0.18075345,0.74091111,0.41881498,0.69036788
0.68734367,3.67620239,1.39124493,0.66187120,0.24159015,0.84913286,0.17326981,0.70009803,0.38982678,0.66306222
0.69334667,3.47355016,1.30406180,0.62560805,0.23217416,0.79425452,0.16617286,0.66111287,0.36249271,0.63679156
0.69934967,3.28543344,1.22415809,0.59197851,0.22330975,0.74421436,0.15963891,0.62459354,0.33728690,0.61205433
0.70535268,3.11510675,1.15293437,0.56155585,0.21519042,0.69994876,0.15382831,0.59109280,0.31462389,0.58928874
0.71135568,2.96531423,1.09155659,0.53482043,0.20798453,0.66224540,0.14888236,0.56107156,0.29485255,0.56886740
0.71735868,2.83825609,1.04094101,0.51215375,0.20183199,0.63173187,0.14492088,0.53489497,0.27825182,0.55109413
0.72336168,2.73556953,1.00174572,0.49383501,0.19684193,0.60886836,0.14204019,0.51283101,0.26502810,0.53620287
0.72936468,2.65832261,0.97436809,0.48004012,0.19309109,0.59394408,0.14031165,0.49505134,0.25531413,0.52435810
0.73536768,2.60701965,0.95894782,0.47084267,0.19062305,0.58707740,0.13978060,0.48163387,0.24916930,0.51565677
0.74137069,2.58161638,0.95537496,0.46621683,0.18944807,0.58821923,0.14046575,0.47256677,0.24658101,0.51013102
0.74737369,2.58154373,0.96330250,0.46604177,0.18954370,0.59715953,0.14235898,0.46775360,0.24746727,0.50775179
0.75337669,2.60573904,0.98216306,0.47010750,0.19085581,0.61353664,0.14542545,0.46701924,0.25168011,0.50843281
0.75937969,2.65268397,1.01118946,0.47812191,0.19330030,0.63684940,0.14960417,0.47011653,0.25900994,0.51203509
0.76538269,2.72044872,1.04943877,0.48971909,0.19676526,0.66647182,0.15480896,0.47673355,0.26919080,0.51837169
0.77138569,2.80674224,1.09581970,0.50446865,0.20111367,0.70167026,0.16092982,0.48650134,0.28190638,0.52721300
0.77738869,2.90896836,1.14912292,0.52188627,0.20618658,0.74162279,0.16783484,0.49900236,0.29679687,0.53829234
0.78339170,3.02428775,1.20805408,0.54144519,0.21180681,0.78544074,0.17537261,0.51377952,0.31346666,0.55131231
0.78939470,3.14968538,1.27126898,0.56258876,0.21778307,0.83219196,0.18337507,0.53034587,0.33149280,0.56595172
0.79539770,3.28204290,1.33741021,0.58474382,0.22391450,0.88092540,0.19166111,0.54819510,0.35043410,0.58187335
0.80140070,3.41821506,1.40514453,0.60733481,0.22999571,0.93069656,0.20004047,0.56681263,0.36984089,0.59873242
0.80740370,3.55510861,1.47319981,0.62979817,0.23582185,0.98059292,0.20831827,0.58568720,0.38926518,0.61618579
0.81340670,3.68976185,1.54040056,0.65159687,0.24119408,1.02975885,0.21629983,0.60432295,0.40827090,0.63390160
0.81940970,3.81942229,1.60570056,0.67223445,0.24592487,1.07741882,0.22379578,0.62225133,0.42644416,0.65156921
0.82541271,3.94161996,1.66821134,0.69126820,0.24984319,1.12289818,0.23062721,0.63904289,0.44340304,0.66890887
0.83141571,4.05423296,1.72722505,0.70832090,0.25279938,1.16564047,0.23663077,0.65431811,0.45880653,0.68568090
0.83741871,4.15554271,1.78223066,0.72309050,0.25466933,1.20522049,0.24166345,0.66775714,0.47236252,0.70169362
0.84342171,4.24427560,1.83292234,0.73535748,0.25535812,1.24135232,0.24560680,0.67910773,0.48383417,0.71680982
0.84942471,4.31962893,1.87919936,0.74498920,0.25480256,1.27389182,0.24837051,0.68819102,0.49304459,0.73095092
0.85542771,4.38127896,1.92115713,0.75194108,0.25297280,1.30283318,0.24989504,0.69490484,0.49987959,0.74409876
0.86143072,4.42937020,1.95906950,0.75625452,0.24987282,1.32829970,0.25015322,0.69922412,0.50428825,0.75629444
0.86743372,4.46448558,1.99336294,0.75805127,0.24553964,1.35052884,0.24915069,0.70119849,0.50628133,0.76763423
0.87343672,4.48759826,2.02458343,0.75752477,0.24004151,1.36985237,0.24692515,0.70094673,0.50592752,0.77826233
0.87943972,4.50000704,2.05335770,0.75492851,0.23347489,1.38667221,0.24354443,0.69864869,0.50334785,0.78836094
0.88544272,4.50325787,2.08035049,0.75056209,0.22596052,1.40143340,0.23910341,0.69453451,0.49870824,0.79813776
0.89144572,4.49905521,2.10621997,0.74475550,0.21763871,1.41459520,0.23371996,0.68887202,0.49221085,0.80781154
0.89744872,4.48916737,2.13157357,0.73785245,0.20866401,1.42660208,0.22753010,0.68195262,0.48408434,0.81759646
0.90345173,4.47533046,2.15692654,0.73019349,0.19919951,1.43785578,0.22068248,0.67407646,0.47457382,0.82768598
0.90945473,4.45915584,2.18266528,0.72209976,0.18941114,1.44869018,0.21333259,0.66553762,0.46393066,0.83823715
0.91545773,4.44204572,2.20901771,0.71385821,0.17946199,1.45935013,0.20563690,0.65660996,0.45240283,0.84935630
0.92146073,4.42512126,2.23603208,0.70570888,0.16950713,1.46997540,0.19774712,0.64753446,0.44022616,0.86108687
0.92746373,4.40916679,2.26356552,0.69783507,0.15968895,1.48059076,0.18980499,0.63850858,0.42761683,0.87340021
0.93346673,4.39459311,2.29128312,0.69035658,0.15013333,1.49110253,0.18193767,0.62967814,0.41476543,0.88619009
0.93946973,4.38142166,2.31866761,0.68332653,0.14094665,1.50130195,0.17425411,0.62113225,0.40183277,0.89927116
0.94547274,4.36929013,2.34503925,0.67673175,0.13221382,1.51087523,0.16684226,0.61290131,0.38894760,0.91238184
0.95147574,4.35747931,2.36958514,0.67049664,0.12399734,1.51941957,0.15976752,0.60495821,0.37620602,0.92519147
0.95747874,4.34495934,2.39139626,0.66449027,0.11633727,1.52646462,0.15307220,0.59722266,0.36367281,0.93731161
0.96348174,4.33045299,2.40951072,0.65853626,0.10925216,1.53149798,0.14677608,0.58956818,0.35138411,0.94831098
0.96948474,4.31251222,2.42296076,0.65242482,0.10274084,1.53399357,0.14087799,0.58183152,0.33935147,0.95773326
0.97548774,4.28960417,2.43082142,0.64592633,0.09678478,1.53344136,0.13535819,0.57382376,0.32756683,0.96511715
0.98149075,4.26020168,2.43225822,0.63880574,0.09135104,1.52937693,0.13018150,0.56534265,0.31600801,0.97001746
0.98749375,4.22287382,2.42657168,0.63083687,0.08639551,1.52140934,0.12530086,0.55618536,0.30464452,0.97202634
0.99349675,4.17637161,2.41323637,0.62181613,0.08186637,1.50924582,0.12066121,0.54616102,0.29344317,0.97079347
0.99949975,4.11970464,2.39193254,0.61157469,0.07770744,1.49271225,0.11620344,0.53510242,0.28237329,0.96604441
1.00550275,4.05220495,2.36256897,0.59998881,0.07386145,1.47176813,0.11186820,0.52287635,0.27141122,0.95759593
1.01150575,3.97357498,2.32529583,0.58698759,0.07027302,1.44651561,0.10759944,0.50939199,0.26054384,0.94536779
1.01750875,3.88391783,2.28050703,0.57255806,0.06689113,1.41720192,0.10334743,0.49460712,0.24977106,0.92939037
1.02351176,3.78374841,2.22883201,0.55674732,0.06367121,1.38421535,0.09907132,0.47853190,0.23910719,0.90980777
1.02951476,3.67398581,2.17111749,0.53966174,0.06057666,1.34807487,0.09474098,0.46123012,0.22858116,0.88687642
1.03551776,3.55592752,2.10840010,0.52146348,0.05757984,1.30941405,0.09033820,0.44281811,0.21823560,0.86095923
1.04152076,3.43120758,2.04187127,0.50236441,0.05466245,1.26896009,0.08585720,0.42346134,0.20812512,0.83251578
1.04752376,3.30174114,1.97283613,0.48261809,0.05181553,1.22750904,0.08130461,0.40336916,0.19831364,0.80208905
1.05352676,3.16965861,1.90266837,0.46251008,0.04903891,1.18589833,0.07669875,0.38278798,0.18887132,0.77028943
1.05952976,3.03723310,1.83276322,0.44234722,0.04634033,1.14497809,0.07206858,0.36199340,0.17987101,0.73777691
1.06553277,2.90680464,1.76449057,0.42244646,0.04373425,1.10558246,0.06745218,0.34128164,0.17138470,0.70524218
1.07153577,2.78070500,1.69915037,0.40312376,0.04124053,1.06850210,0.06289510,0.32096080,0.16348003,0.67338766
1.07753877,2.66118645,1.63793213,0.38468358,0.03888285,1.03445926,0.05844842,0.30134239,0.15621713,0.64290912
1.08354177,2.55035723,1.58188005,0.36740936,0.03668723,1.00408617,0.05416693,0.28273341,0.14964599,0.61447877
1.08954477,2.45012629,1.53186508,0.35155544,0.03468052,0.97790763,0.05010725,0.26542926,0.14380444,0.58873020
1.09554777,2.36215878,1.48856460,0.33734062,0.03288900,0.95632828,0.04632609,0.24970769,0.13871685,0.56624566
1.10155078,2.28784325,1.45245026,0.32494341,0.03133717,0.93962477,0.04287872,0.23582399,0.13439359,0.54754596
1.10755378,2.22827075,1.42378388,0.31449925,0.03004670,0.92794286,0.03981758,0.22400715,0.13083127,0.53308289
1.11355678,2.18422533,1.40262094,0.30609932,0.02903560,0.92129914,0.03719109,0.21445723,0.12801358,0.52323417
1.11955978,2.15618493,1.38882111,0.29979103,0.02831764,0.91958698,0.03504273,0.20734353,0.12591290,0.51830064
1.12556278,2.14433095,1.38206454,0.29557987,0.02790202,0.92258603,0.03341018,0.20280355,0.12449220,0.51850534
1.13156578,2.14856499,1.38187291,0.29343232,0.02779324,0.92997450,0.03232467,0.20094244,0.12370736,0.52399407
1.13756878,2.16853051,1.38763377,0.29327953,0.02799116,0.94134358,0.03181044,0.20183269,0.12350968,0.53483706
1.14357179,2.20363756,1.39862697,0.29502161,0.02849130,0.95621302,0.03188422,0.20551393,0.12384828,0.55103121
1.14957479,2.25308900,1.41405176,0.29853200,0.02928529,0.97404720,0.03255480,0.21199265,0.12467243,0.57250274
1.15557779,2.31590646,1.43305362,0.30366188,0.03036136,0.99427119,0.03382261,0.22124173,0.12593360,0.59910985
1.16158079,2.39095519,1.45474965,0.31024442,0.03170508,1.01628597,0.03567930,0.23319970,0.12758702,0.63064539
1.16758379,2.47696709,1.47825207,0.31809858,0.03329998,1.03948280,0.03810741,0.24776991,0.12959290,0.66683932
1.17358679,2.57256184,1.50268924,0.32703267,0.03512838,1.06325625,0.04108001,0.26481954,0.13191709,0.70736137
1.17958979,2.67626628,1.52722400,0.33684737,0.03717204,1.08701602,0.04456048,0.28417872,0.13453123,0.75182379
1.18559280,2.78653277,1.55106940,0.34733855,0.03941293,1.11019751,0.04850238,0.30564003,0.13741258,0.79978473
1.19159580,2.90175735,1.57350196,0.35829977,0.04183378,1.13227131,0.05284955,0.32895852,0.14054336,0.85075248
1.19759880,3.02029878,1.59387281,0.36952475,0.04441869,1.15275190,0.05753635,0.35385259,0.14390995,0.90419090
1.20360180,3.14049935,1.61161712,0.38080975,0.04715351,1.17120575,0.06248824,0.38000599,0.14750189,0.95952644
1.20960480,3.26070841,1.62626216,0.39195624,0.05002614,1.18725898,0.06762266,0.40707109,0.15131088,1.01615690
1.21560780,3.37930912,1.63743429,0.40277365,0.05302667,1.20060485,0.07285019,0.43467362,0.15533000,1.07346211
1.22161081,3.49474867,1.64486523,0.41308252,0.05614735,1.21101094,0.07807611,0.46241888,0.15955298,1.13081642
1.22761381,3.60557156,1.64839756,0.42271786,0.05938240,1.21832618,0.08320226,0.48989943,0.16397391,1.18760295
1.23361681,3.71045546,1.64798948,0.43153281,0.06272770,1.22248729,0.08812916,0.51670410,0.16858724,1.24322899
1.23961981,3.80824802,1.64371851,0.43940228,0.06618023,1.22352452,0.09275837,0.54242797,0.17338807,1.29714234
1.24562281,3.89800339,1.63578383,0.44622669,0.06973749,1.22156609,0.09699504,0.56668316,0.17837283,1.34884766
1.25162581,3.97901618,1.62450674,0.45193530,0.07339671,1.21684104,0.10075047,0.58910976,0.18354006,1.39792213
1.25762881,4.05085085,1.61032871,0.45648916,0.07715407,1.20967970,0.10394461,0.60938654,0.18889142,1.44402969
1.26363182,4.11336422,1.59380642,0.45988321,0.08100381,1.20051155,0.10650846,0.62724095,0.19443259,1.48693288
1.26963482,4.16671920,1.57560336,0.46214752,0.08493737,1.18985982,0.10838614,0.64245772,0.20017393,1.52650166
1.27563782,4.21138781,1.55647749,0.46334723,0.08894263,1.17833254,0.10953661,0.65488574,0.20613097,1.56271832
1.28164082,4.24814227,1.53726494,0.46358132,0.09300322,1.16660994,0.10993497,0.66444278,0.21232423,1.59567827
1.28764382,4.27803349,1.51885947,0.46297985,0.09709795,1.15542801,0.10957318,0.67111762,0.21877858,1.62558612
1.29364682,4.30235678,1.50218821,0.46169988,0.10120056,1.14555860,0.10846026,0.67496967,0.22552185,1.65274717
1.29964982,4.32260566,1.48818397,0.45992003,0.10527962,1.13778647,0.10662188,0.67612569,0.23258288,1.67755442
1.30565283,4.34041509,1.47775499,0.45783389,0.10929871,1.13288382,0.10409942,0.67477410,0.23998881,1.70047153
1.31165583,4.35749620,1.47175314,0.45564251,0.11321698,1.13158326,0.10094854,0.67115683,0.24776190,1.72201241
1.31765883,4.37556538,1.47094173,0.45354627,0.11698991,1.13455022,0.09723721,0.66555932,0.25591595,1.74271825
1.32366183,4.39627075,1.47596424,0.45173649,0.12057036,1.14235591,0.09304347,0.65829905,0.26445255,1.76313306
1.32966483,4.42111950,1.48731556,0.45038729,0.12390997,1.15545204,0.08845296,0.64971321,0.27335743,1.78377879
1.33566783,4.45140972,1.50531696,0.44964784,0.12696061,1.17414855,0.08355622,0.64014624,0.28259711,1.80513128
1.34167084,4.48817010,1.53009626,0.44963572,0.12967609,1.19859539,0.07844611,0.62993773,0.29211617,1.82759806
1.34767384,4.53211074,1.56157441,0.45043150,0.13201392,1.22876957,0.07321521,0.61941140,0.30183547,1.85149920
