energy_ev,total_up,Ag_p_up,Ag_d_up,Hf_p_up,Hf_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up
-3.07653827,1.58760422,0.37349925,0.33262231,0.29458179,0.70901459,0.00987874,0.08229028,0.02129613,0.46381472
-3.07053527,1.65123631,0.37950552,0.35290014,0.30423551,0.71959572,0.01075240,0.08649274,0.02244238,0.49830869
-3.06453227,1.71133282,0.38417646,0.37272512,0.31307767,0.72801661,0.01162627,0.09045973,0.02354022,0.53240695
-3.05852926,1.76692386,0.38743576,0.39174274,0.32096606,0.73417798,0.01248755,0.09410924,0.02457254,0.56558953
-3.05252626,1.81705138,0.38922226,0.40959563,0.32776287,0.73799326,0.01332264,0.09736242,0.02552201,0.59733266
-3.04652326,1.86079709,0.38949215,0.42593383,0.33333864,0.73939151,0.01411748,0.10014603,0.02637150,0.62712329
-3.04052026,1.89731209,0.38822145,0.44042548,0.33757649,0.73832122,0.01485797,0.10239482,0.02710461,0.65447433
-3.03451726,1.92584689,0.38540853,0.45276756,0.34037651,0.73475448,0.01553034,0.10405370,0.02770621,0.67893989
-3.02851426,1.94578063,0.38107664,0.46269624,0.34166002,0.72869143,0.01612165,0.10507966,0.02816295,0.70012999
-3.02251126,1.95664794,0.37527609,0.46999627,0.34137361,0.72016467,0.01662019,0.10544329,0.02846376,0.71772416
-3.01650825,1.95816222,0.36808624,0.47450916,0.33949254,0.70924325,0.01701586,0.10512989,0.02860027,0.73148322
-3.01050525,1.95023409,0.35961671,0.47613956,0.33602346,0.69603594,0.01730062,0.10414008,0.02856722,0.74125884
-3.00450225,1.93298404,0.35000811,0.47485976,0.33100627,0.68069354,0.01746873,0.10248992,0.02836265,0.74700045
-2.99849925,1.90674850,0.33943191,0.47071190,0.32451493,0.66340982,0.01751703,0.10021058,0.02798814,0.74875914
-2.99249625,1.87207888,0.32808946,0.46380788,0.31665718,0.64442116,0.01744508,0.09734743,0.02744879,0.74668844
-2.98649325,1.82973355,0.31621021,0.45432698,0.30757323,0.62400445,0.01725525,0.09395878,0.02675315,0.74104191
-2.98049025,1.78066298,0.30404909,0.44251124,0.29743337,0.60247358,0.01695266,0.09011426,0.02591304,0.73216763
-2.97448724,1.72598847,0.29188309,0.42865877,0.28643462,0.58017424,0.01654510,0.08589287,0.02494320,0.72049985
-2.96848424,1.66697540,0.28000719,0.41311548,0.27479660,0.55747743,0.01604281,0.08138086,0.02386093,0.70654800
-2.96248124,1.60500198,0.26872973,0.39626532,0.26275677,0.53477162,0.01545819,0.07666955,0.02268557,0.69088367
-2.95647824,1.54152464,0.25836724,0.37851960,0.25056519,0.51245410,0.01480548,0.07185304,0.02143796,0.67412576
-2.95047524,1.47804131,0.24923902,0.36030581,0.23847902,0.49092153,0.01410035,0.06702614,0.02013992,0.65692446
-2.94447224,1.41605384,0.24166149,0.34205625,0.22675698,0.47056015,0.01335953,0.06228232,0.01881361,0.63994456
-2.93846923,1.35703080,0.23594236,0.32419700,0.21565390,0.45173598,0.01260030,0.05771191,0.01748101,0.62384844
-2.93246623,1.30237166,0.23237485,0.30713746,0.20541555,0.43478518,0.01184011,0.05340057,0.01616339,0.60927926
-2.92646323,1.25337336,0.23123193,0.29126079,0.19627376,0.42000506,0.01109616,0.04942800,0.01488082,0.59684484
-2.92046023,1.21120006,0.23276063,0.27691553,0.18844205,0.40764586,0.01038498,0.04586686,0.01365176,0.58710237
-2.91445723,1.17685663,0.23717657,0.26440840,0.18211171,0.39790362,0.00972213,0.04278197,0.01249277,0.58054451
-2.90845423,1.15116637,0.24465858,0.25399853,0.17744840,0.39091430,0.00912182,0.04022974,0.01141819,0.57758691
-2.90245123,1.13475313,0.25534362,0.24589305,0.17458922,0.38674936,0.00859670,0.03825771,0.01044000,0.57855751
-2.89644822,1.12802822,0.26932198,0.24024403,0.17364024,0.38541299,0.00815760,0.03690424,0.00956770,0.58368776
-2.89044522,1.13118188,0.28663274,0.23714665,0.17467452,0.38684091,0.00781339,0.03619828,0.00880829,0.59310583
-2.88444222,1.14417952,0.30725975,0.23663866,0.17773042,0.39090109,0.00757081,0.03615912,0.00816628,0.60683211
-2.87843922,1.16676254,0.33112809,0.23870084,0.18281047,0.39739611,0.00743443,0.03679623,0.00764375,0.62477691
-2.87243622,1.19845367,0.35810125,0.24325851,0.18988044,0.40606738,0.00740653,0.03810902,0.00724047,0.64674062
-2.86643322,1.23856662,0.38797914,0.25018389,0.19886892,0.41660106,0.00748711,0.04008659,0.00695402,0.67241629
-2.86043022,1.28622012,0.42049714,0.25929933,0.20966737,0.42863551,0.00767390,0.04270751,0.00678000,0.70139470
-2.85442721,1.34035577,0.45532637,0.27038124,0.22213056,0.44177023,0.00796239,0.04593958,0.00671214,0.73317193
-2.84842421,1.39975995,0.49207538,0.28316478,0.23607773,0.45557607,0.00834590,0.04973973,0.00674252,0.76715939
-2.84242121,1.46308913,0.53029341,0.29734918,0.25129431,0.46960625,0.00881569,0.05405395,0.00686178,0.80269615
-2.83641821,1.52889840,0.56947541,0.31260374,0.26753443,0.48340817,0.00936107,0.05881746,0.00705928,0.83906342
-2.83041521,1.59567281,0.60906885,0.32857440,0.28452426,0.49653551,0.00996964,0.06395512,0.00732335,0.87550096
-2.82441221,1.66186082,0.64848237,0.34489089,0.30196618,0.50856017,0.01062745,0.06938209,0.00764148,0.91122503
-2.81840920,1.72590938,0.68709622,0.36117432,0.31954391,0.51908386,0.01131931,0.07500486,0.00800058,0.94544739
-2.81240620,1.78629963,0.72427436,0.37704516,0.33692838,0.52774881,0.01202904,0.08072264,0.00838716,0.97739510
-2.80640320,1.84158261,0.75937791,0.39213149,0.35378452,0.53424725,0.01273987,0.08642907,0.00878767,1.00633027
-2.80040020,1.89041383,0.79177973,0.40607723,0.36977857,0.53832940,0.01343477,0.09201430,0.00918866,1.03156934
-2.79439720,1.93158577,0.82087964,0.41855035,0.38458597,0.53980952,0.01409690,0.09736741,0.00957710,1.05250123
-2.78839420,1.96405727,0.84611975,0.42925066,0.39789942,0.53857010,0.01470996,0.10237904,0.00994063,1.06860374
-2.78239120,1.98697889,0.86699950,0.43791697,0.40943700,0.53456364,0.01525867,0.10694412,0.01026782,1.07945762
-2.77638819,1.99971330,0.88308970,0.44433350,0.41894989,0.52781238,0.01572914,0.11096475,0.01054841,1.08475778
-2.77038519,2.00184991,0.89404507,0.44833510,0.42622954,0.51840575,0.01610923,0.11435294,0.01077349,1.08432121
-2.76438219,1.99321330,0.89961470,0.44981126,0.43111395,0.50649572,0.01638892,0.11703319,0.01093577,1.07809131
-2.75837919,1.97386491,0.89964997,0.44870860,0.43349264,0.49229037,0.01656055,0.11894474,0.01102966,1.06613852
-2.75237619,1.94409798,0.89410957,0.44503175,0.43331032,0.47604580,0.01661903,0.12004346,0.01105140,1.04865698
-2.74637319,1.90442594,0.88306130,0.43884265,0.43056889,0.45805688,0.01656194,0.12030315,0.01099913,1.02595770
-2.74037019,1.85556452,0.86668052,0.43025809,0.42532772,0.43864709,0.01638957,0.11971637,0.01087287,0.99845823
-2.73436718,1.79840840,0.84524532,0.41944573,0.41770221,0.41815799,0.01610488,0.11829457,0.01067445,0.96666932
-2.72836418,1.73400320,0.81912849,0.40661869,0.40786057,0.39693860,0.01571331,0.11606763,0.01040744,0.93117928
-2.72236118,1.66351400,0.78878671,0.39202888,0.39601913,0.37533521,0.01522258,0.11308280,0.01007699,0.89263636
-2.71635818,1.58819155,0.75474727,0.37595942,0.38243614,0.35368191,0.01464241,0.10940311,0.00968958,0.85173022
-2.71035518,1.50933744,0.71759300,0.35871629,0.36740459,0.33229221,0.01398411,0.10510528,0.00925286,0.80917295
-2.70435218,1.42826972,0.67794590,0.34061979,0.35124412,0.31145193,0.01326023,0.10027726,0.00877535,0.76568047
-2.69834917,1.34628999,0.63645035,0.32199590,0.33429253,0.29141363,0.01248414,0.09501552,0.00826619,0.72195502
-2.69234617,1.26465334,0.59375629,0.30316797,0.31689718,0.27239267,0.01166959,0.08942225,0.00773490,0.67866937
-2.68634317,1.18454197,0.55050329,0.28444904,0.29940659,0.25456488,0.01083028,0.08360253,0.00719109,0.63645314
-2.68034017,1.10704334,0.50730592,0.26613505,0.28216264,0.23806587,0.00997954,0.07766157,0.00664425,0.59588175
-2.67433717,1.03313329,0.46474104,0.24849906,0.26549358,0.22299184,0.00912992,0.07170227,0.00610357,0.55746817
-2.66833417,0.96366450,0.42333720,0.23178676,0.24970804,0.20940174,0.00829294,0.06582304,0.00557772,0.52165754
-2.66233117,0.89936020,0.38356667,0.21621315,0.23509029,0.19732062,0.00747885,0.06011597,0.00507480,0.48882475
-2.65632816,0.84081292,0.34583989,0.20196063,0.22189673,0.18674379,0.00669646,0.05466549,0.00460220,0.45927460
-2.65032516,0.78848788,0.31050268,0.18917822,0.21035364,0.17764172,0.00595306,0.04954739,0.00416657,0.43324438
-2.64432216,0.74273023,0.27783565,0.17798199,0.20065615,0.16996534,0.00525435,0.04482832,0.00377382,0.41090852
-2.63831916,0.70377552,0.24805596,0.16845647,0.19296838,0.16365142,0.00460449,0.04056560,0.00342915,0.39238469
-2.63231616,0.67176240,0.22132082,0.16065678,0.18742437,0.15862789,0.00400617,0.03680746,0.00313707,0.37774100
-2.62631316,0.64674680,0.19773239,0.15461148,0.18412992,0.15481890,0.00346067,0.03359348,0.00290147,0.36700382
-2.62031016,0.62871652,0.17734368,0.15032569,0.18316485,0.15214934,0.00296808,0.03095521,0.00272571,0.36016556
-2.61430715,0.61760555,0.16016510,0.14778448,0.18458559,0.15054881,0.00252741,0.02891694,0.00261265,0.35719219
-2.60830415,0.61330731,0.14617096,0.14695620,0.18842788,0.14995488,0.00213678,0.02749647,0.00256471,0.35802995
-2.60230115,0.61568620,0.13530585,0.14779564,0.19470937,0.15031553,0.00179361,0.02670586,0.00258391,0.36261102
-2.59629815,0.62458700,0.12749039,0.15024683,0.20343186,0.15159087,0.00149479,0.02655205,0.00267190,0.37085790
-2.59029515,0.63984179,0.12262616,0.15424548,0.21458321,0.15375404,0.00123686,0.02703733,0.00282989,0.38268632
-2.58429215,0.66127420,0.12059967,0.15972077,0.22813868,0.15679135,0.00101611,0.02815963,0.00305866,0.39800674
-2.57828914,0.68870104,0.12128517,0.16659677,0.24406162,0.16070169,0.00082880,0.02991265,0.00335844,0.41672432
-2.57228614,0.72193132,0.12454646,0.17479310,0.26230363,0.16549533,0.00067118,0.03228569,0.00372883,0.43873752
-2.56628314,0.76076295,0.13023766,0.18422524,0.28280403,0.17119212,0.00053966,0.03526340,0.00416869,0.46393556
-2.56028014,0.80497756,0.13820313,0.19480424,0.30548877,0.17781915,0.00043081,0.03882536,0.00467598,0.49219483
-2.55427714,0.85433368,0.14827663,0.20643614,0.33026887,0.18540804,0.00034145,0.04294553,0.00524762,0.52337463
-2.54827414,0.90855887,0.16028017,0.21902101,0.35703845,0.19399184,0.00026870,0.04759169,0.00587941,0.55731241
-2.54227114,0.96734141,0.17402257,0.23245188,0.38567248,0.20360171,0.00020993,0.05272493,0.00656587,0.59381894
-2.53626813,1.03032186,0.18929810,0.24661363,0.41602443,0.21426332,0.00016285,0.05829912,0.00730018,0.63267360
-2.53026513,1.09708526,0.20588548,0.26138186,0.44792392,0.22599329,0.00012542,0.06426066,0.00807416,0.67362016
-2.52426213,1.16715443,0.22354736,0.27662212,0.48117455,0.23879550,0.00009591,0.07054834,0.00887824,0.71636330
-2.51825913,1.23998471,0.24203058,0.29218923,0.51555215,0.25265756,0.00007281,0.07709349,0.00970158,0.76056622
-2.51225613,1.31496079,0.26106721,0.30792724,0.55080350,0.26754752,0.00005489,0.08382034,0.01053216,0.80584935
-2.50625313,1.39139584,0.28037661,0.32366971,0.58664574,0.28341081,0.00004108,0.09064682,0.01135700,0.85179067
-2.50025013,1.46853329,0.29966840,0.33924060,0.62276660,0.30016772,0.00003052,0.09748550,0.01216242,0.89792745
-2.49424712,1.54555144,0.31864629,0.35445573,0.65882564,0.31771142,0.00002252,0.10424491,0.01293431,0.94375975
-2.48824412,1.62157092,0.33701276,0.36912479,0.69445651,0.33590670,0.00001649,0.11083114,0.01365852,0.98875554
-2.48224112,1.69566516,0.35447439,0.38305398,0.72927036,0.35458957,0.00001200,0.11714955,0.01432126,1.03235759
-2.47623812,1.76687355,0.37074759,0.39604904,0.76286039,0.37356773,0.00000866,0.12310677,0.01490942,1.07399178
-2.47023512,1.83421720,0.38556450,0.40791877,0.79480768,0.39262219,0.00000621,0.12861267,0.01541108,1.11307694
-2.46423212,1.89671684,0.39867899,0.41847889,0.82468799,0.41150983,0.00000442,0.13358248,0.01581579,1.14903585
-2.45822911,1.95341252,0.40987218,0.42755602,0.85207967,0.42996716,0.00000312,0.13793868,0.01611496,1.18130717
-2.45222611,2.00338447,0.41895753,0.43499179,0.87657236,0.44771512,0.00000219,0.14161298,0.01630216,1.20935795
-2.44622311,2.04577463,0.42578516,0.44064679,0.89777635,0.46446484,0.00000153,0.14454790,0.01637331,1.23269633
-2.44022011,2.07980798,0.43024522,0.44440440,0.91533226,0.47992427,0.00000106,0.14669821,0.01632680,1.25088415
-2.43421711,2.10481312,0.43227011,0.44617409,0.92892081,0.49380550,0.00000073,0.14803204,0.01616361,1.26354887
-2.42821411,2.12024133,0.43183565,0.44589435,0.93827224,0.50583242,0.00000049,0.14853159,0.01588719,1.27039446
-2.42221111,2.12568333,0.42896095,0.44353489,0.94317510,0.51574867,0.00000033,0.14819354,0.01550340,1.27121085
-2.41620810,2.12088313,0.42370712,0.43909815,0.94348401,0.52332537,0.00000023,0.14702906,0.01502027,1.26588153
-2.41020510,2.10574839,0.41617489,0.43261999,0.93912605,0.52836839,0.00000015,0.14506336,0.01444772,1.25438900
-2.40420210,2.08035672,0.40650118,0.42416958,0.93010541,0.53072492,0.00000010,0.14233505,0.01379720,1.23681768
-2.39819910,2.04495770,0.39485486,0.41384830,0.91650605,0.53028893,0.00000007,0.13889500,0.01308136,1.21335425
-2.39219610,1.99997023,0.38143180,0.40178799,0.89849230,0.52700534,0.00000004,0.13480503,0.01231359,1.18428520
-2.38619310,1.94597531,0.36644946,0.38814819,0.87630701,0.52087268,0.00000003,0.13013635,0.01150766,1.14999168
-2.38019010,1.88370434,0.35014119,0.37311280,0.85026748,0.51194403,0.00000002,0.12496775,0.01067724,1.11094162
-2.37418709,1.81402319,0.33275042,0.35688607,0.82075909,0.50032632,0.00000001,0.11938374,0.00983561,1.06767950
-2.36818409,1.73791252,0.31452497,0.33968807,0.78822688,0.48617778,0.00000001,0.11347261,0.00899526,1.02081394
-2.36218109,1.65644505,0.29571164,0.32174980,0.75316521,0.46970379,0.00000000,0.10732444,0.00816763,0.97100358
-2.35617809,1.57076034,0.27655115,0.30330809,0.71610601,0.45115129,0.00000000,0.10102921,0.00736289,0.91894159
-2.35017509,1.48203801,0.25727365,0.28460045,0.67760581,0.43080180,0.00000000,0.09467494,0.00658977,0.86533953
-2.34417209,1.39147029,0.23809480,0.26585995,0.63823221,0.40896355,0.00000000,0.08834600,0.00585548,0.81091082
-2.33816908,1.30023469,0.21921256,0.24731042,0.59855005,0.38596286,0.00000000,0.08212154,0.00516566,0.75635459
-2.33216608,1.20946775,0.20080462,0.22916188,0.55910790,0.36213528,0.00000000,0.07607419,0.00452438,0.70234022
-2.32616308,1.12024060,0.18302657,0.21160663,0.52042521,0.33781666,0.00000000,0.07026889,0.00393426,0.64949322
-2.32016008,1.03353715,0.16601069,0.19481571,0.48298060,0.31333464,0.00000000,0.06476197,0.00339655,0.59838274
-2.31415708,0.95023540,0.14986552,0.17893620,0.44720164,0.28900073,0.00000001,0.05960049,0.00291130,0.54951106
-2.30815408,0.87109241,0.13467582,0.16408912,0.41345638,0.26510340,0.00000001,0.05482179,0.00247748,0.50330537
-2.30215108,0.79673327,0.12050329,0.15036804,0.38204680,0.24190218,0.00000001,0.05045325,0.00209321,0.46011192
-2.29614807,0.72764410,0.10738757,0.13783854,0.35320447,0.21962319,0.00000002,0.04651232,0.00175591,0.42019262
-2.29014507,0.66416934,0.09534776,0.12653829,0.32708828,0.19845591,0.00000002,0.04300674,0.00146247,0.38372417
-2.28414207,0.60651290,0.08438419,0.11647784,0.30378437,0.17855140,0.00000004,0.03993494,0.00120947,0.35079944
-2.27813907,0.55474320,0.07448046,0.10764210,0.28330812,0.16002187,0.00000005,0.03728666,0.00099326,0.32143112
-2.27213607,0.50880157,0.06560568,0.09999231,0.26560793,0.14294149,0.00000007,0.03504370,0.00081014,0.29555717
-2.26613307,0.46851361,0.05771678,0.09346852,0.25057088,0.12734834,0.00000011,0.03318082,0.00065647,0.27304813
-2.26013007,0.43360302,0.05076088,0.08799256,0.23802964,0.11324734,0.00000015,0.03166675,0.00052874,0.25371559
-2.25412706,0.40370736,0.04467769,0.08347116,0.22777067,0.10061396,0.00000021,0.03046534,0.00042367,0.23732181
-2.24812406,0.37839513,0.03940187,0.07979947,0.21954328,0.08939845,0.00000030,0.02953669,0.00033827,0.22358997
-2.24212106,0.35718359,0.03486519,0.07686453,0.21306917,0.07953056,0.00000042,0.02883837,0.00026985,0.21221480
-2.23611806,0.33955687,0.03099874,0.07454888,0.20805233,0.07092433,0.00000057,0.02832668,0.00021607,0.20287322
-2.23011506,0.32498369,0.02773488,0.07273404,0.20418879,0.06348300,0.00000079,0.02795781,0.00017498,0.19523471
-2.22411206,0.31293436,0.02500905,0.07130386,0.20117605,0.05710371,0.00000107,0.02768903,0.00014497,0.18897116
-2.21810905,0.30289655,0.02276143,0.07014761,0.19872193,0.05168200,0.00000144,0.02747972,0.00012483,0.18376593
-2.21210605,0.29438951,0.02093845,0.06916276,0.19655254,0.04711589,0.00000193,0.02729238,0.00011375,0.17932185
-2.20610305,0.28697641,0.01949400,0.06825738,0.19441920,0.04330956,0.00000257,0.02709345,0.00011130,0.17536817
-2.20010005,0.28027465,0.01839063,0.06735215,0.19210408,0.04017653,0.00000340,0.02685401,0.00011745,0.17166614
-2.19409705,0.27396388,0.01760041,0.06638184,0.18942468,0.03764231,0.00000446,0.02655032,0.00013260,0.16801332
-2.18809405,0.26779184,0.01710571,0.06529636,0.18623669,0.03564655,0.00000581,0.02616415,0.00015755,0.16424639
-2.18209105,0.26157779,0.01689976,0.06406132,0.18243561,0.03414465,0.00000752,0.02568302,0.00019357,0.16024269
-2.17608804,0.25521383,0.01698705,0.06265807,0.17795691,0.03310891,0.00000966,0.02510017,0.00024239,0.15592036
-2.17008504,0.24866398,0.01738354,0.06108330,0.17277488,0.03252910,0.00001232,0.02441443,0.00030625,0.15123729
-2.16408204,0.24196147,0.01811664,0.05934824,0.16690040,0.03241268,0.00001560,0.02362993,0.00038790,0.14618895
-2.15807904,0.23520421,0.01922503,0.05747748,0.16037757,0.03278454,0.00001962,0.02275567,0.00049065,0.14080527
-2.15207604,0.22854882,0.02075824,0.05550744,0.15327968,0.03368629,0.00002450,0.02180503,0.00061838,0.13514673
-2.14607304,0.22220344,0.02277593,0.05348461,0.14570441,0.03517520,0.00003039,0.02079514,0.00077557,0.12929987
-2.14007004,0.21641958,0.02534704,0.05146363,0.13776887,0.03732274,0.00003743,0.01974627,0.00096731,0.12337241
-2.13406703,0.21148326,0.02854845,0.04950520,0.12960424,0.04021273,0.00004578,0.01868117,0.00119924,0.11748815
-2.12806403,0.20770567,0.03246358,0.04767398,0.12135071,0.04393912,0.00005563,0.01762443,0.00147763,0.11178186
-2.12206103,0.20541368,0.03718046,0.04603649,0.11315245,0.04860342,0.00006714,0.01660184,0.00180923,0.10639428
-2.11605803,0.20494026,0.04278968,0.04465902,0.10515318,0.05431175,0.00008050,0.01563986,0.00220125,0.10146738
-2.11005503,0.20661505,0.04938195,0.04360574,0.09749210,0.06117166,0.00009589,0.01476511,0.00266128,0.09714011
-2.10405203,0.21075529,0.05704544,0.04293689,0.09030057,0.06928853,0.00011349,0.01400395,0.00319713,0.09354444
-2.09804902,0.21765723,0.06586300,0.04270716,0.08369942,0.07876190,0.00013349,0.01338209,0.00381668,0.09080218
-2.09204602,0.22758812,0.07590916,0.04296429,0.07779692,0.08968154,0.00015607,0.01292436,0.00452772,0.08902213
-2.08604302,0.24077889,0.08724724,0.04374791,0.07268745,0.10212355,0.00018139,0.01265446,0.00533770,0.08829805
-2.08004002,0.25741781,0.09992650,0.04508859,0.06845082,0.11614650,0.00020963,0.01259482,0.00625356,0.08870705
-2.07403702,0.27764508,0.11397956,0.04700716,0.06515209,0.13178785,0.00024096,0.01276643,0.00728139,0.09030870
-2.06803402,0.30154857,0.12942027,0.04951427,0.06284192,0.14906067,0.00027555,0.01318882,0.00842625,0.09314453
-2.06203102,0.32916087,0.14624199,0.05261027,0.06155724,0.16795106,0.00031359,0.01387991,0.00969189,0.09723821
-2.05602801,0.36045772,0.16441672,0.05628526,0.06132228,0.18841609,0.00035528,0.01485597,0.01108047,0.10259610
-2.05002501,0.39535804,0.18389487,0.06051954,0.06214976,0.21038284,0.00040088,0.01613152,0.01259238,0.10920822
-2.04402201,0.43372553,0.20460603,0.06528419,0.06404223,0.23374831,0.00045066,0.01771927,0.01422604,0.11704963
-2.03801901,0.47537194,0.22646061,0.07054199,0.06699337,0.25838054,0.00050500,0.01962993,0.01597773,0.12608211
-2.03201601,0.52006202,0.24935246,0.07624850,0.07098941,0.28412085,0.00056432,0.02187214,0.01784154,0.13625608
-2.02601301,0.56752006,0.27316233,0.08235343,0.07601039,0.31078730,0.00062916,0.02445228,0.01980937,0.14751264
-2.02001001,0.61743774,0.29776208,0.08880205,0.08203131,0.33817927,0.00070018,0.02737433,0.02187093,0.15978582
-2.01400700,0.66948322,0.32301959,0.09553681,0.08902319,0.36608307,0.00077817,0.03063965,0.02401392,0.17300469
-2.00800400,0.72331095,0.34880385,0.10249897,0.09695391,0.39427827,0.00086402,0.03424682,0.02622423,0.18709543
-2.00200100,0.77857188,0.37499028,0.10963021,0.10578890,0.42254462,0.00095881,0.03819144,0.02848622,0.20198320
-1.99599800,0.83492356,0.40146575,0.11687416,0.11549160,0.45066924,0.00106371,0.04246598,0.03078308,0.21759365
-1.98999500,0.89203953,0.42813305,0.12417775,0.12602371,0.47845363,0.00118002,0.04705953,0.03309717,0.23385411
-1.98399200,0.94961757,0.45491456,0.13149236,0.13734519,0.50572024,0.00130915,0.05195772,0.03541050,0.25069412
-1.97798899,1.00738626,0.48175469,0.13877463,0.14941400,0.53231819,0.00145254,0.05714247,0.03770515,0.26804559
-1.97198599,1.06510937,0.50862106,0.14598695,0.16218570,0.55812779,0.00161163,0.06259191,0.03996367,0.28584223
-1.96598299,1.12258782,0.53550405,0.15309752,0.17561269,0.58306359,0.00178781,0.06828019,0.04216949,0.30401845
-1.95997999,1.17965890,0.56241489,0.16008010,0.18964338,0.60707577,0.00198234,0.07417739,0.04430723,0.32250772
-1.95397699,1.23619290,0.58938210,0.16691331,0.20422108,0.63014972,0.00219626,0.08024942,0.04636301,0.34124041
-1.94797399,1.29208710,0.61644663,0.17357961,0.21928293,0.65230370,0.00243032,0.08645795,0.04832460,0.36014141
-1.94197099,1.34725761,0.64365584,0.18006398,0.23475871,0.67358492,0.00268488,0.09276045,0.05018150,0.37912750
-1.93596798,1.40162951,0.67105672,0.18635252,0.25056975,0.69406394,0.00295984,0.09911020,0.05192495,0.39810487
-1.92996498,1.45512596,0.69868873,0.19243077,0.26662806,0.71382796,0.00325453,0.10545649,0.05354782,0.41696682
-1.92396198,1.50765715,0.72657684,0.19828229,0.28283569,0.73297319,0.00356769,0.11174491,0.05504442,0.43559211
-1.91795898,1.55910979,0.75472506,0.20388722,0.29908450,0.75159691,0.00389738,0.11791777,0.05641027,0.45384388
-1.91195598,1.60933810,0.78311119,0.20922119,0.31525648,0.76978958,0.00424099,0.12391466,0.05764178,0.47156969
-1.90595298,1.65815702,0.81168293,0.21425459,0.33122451,0.78762762,0.00459521,0.12967329,0.05873599,0.48860243
-1.89994997,1.70533835,0.84035584,0.21895228,0.34685391,0.80516715,0.00495606,0.13513035,0.05969025,0.50476259
-1.89394697,1.75061021,0.86901327,0.22327379,0.36200443,0.82243916,0.00531897,0.14022272,0.06050195,0.51986149
-1.88794397,1.79366012,0.89750832,0.22717410,0.37653296,0.83944640,0.00567885,0.14488870,0.06116838,0.53370580
-1.88194097,1.83414159,0.92566774,0.23060480,0.39029673,0.85616204,0.00603020,0.14906948,0.06168654,0.54610282
-1.87593797,1.87168403,0.95329740,0.23351580,0.40315681,0.87253021,0.00636726,0.15271061,0.06205317,0.55686659
-1.86993497,1.90590529,0.98018923,0.23585733,0.41498196,0.88846830,0.00668418,0.15576350,0.06226481,0.56582434
-1.86393197,1.93642616,1.00612870,0.23758215,0.42565236,0.90387067,0.00697519,0.15818695,0.06231795,0.57282303
-1.85792896,1.96288578,1.03090272,0.23864789,0.43506328,0.91861359,0.00723476,0.15994848,0.06220926,0.57773556
-1.85192596,1.98495693,1.05430702,0.23901930,0.44312819,0.93256075,0.00745780,0.16102547,0.06193594,0.58046630
-1.84592296,2.00236015,1.07615267,0.23867026,0.44978140,0.94556918,0.00763986,0.16140608,0.06149604,0.58095559
-1.83991996,2.01487568,1.09627110,0.23758549,0.45497970,0.95749479,0.00777723,0.16108984,0.06088876,0.57918290
-1.83391696,2.02235225,1.11451734,0.23576172,0.45870327,0.96819735,0.00786708,0.16008775,0.06011489,0.57516846
-1.82791396,2.02471233,1.13077122,0.23320837,0.46095540,0.97754444,0.00790760,0.15842218,0.05917697,0.56897314
-1.82191096,2.02195316,1.14493646,0.22994757,0.46176125,0.98541422,0.00789800,0.15612616,0.05807960,0.56069672
-1.81590795,2.01414381,1.15693781,0.22601360,0.46116568,0.99169677,0.00783858,0.15324239,0.05682950,0.55047439
-1.80990495,2.00141837,1.16671665,0.22145176,0.45923016,0.99629427,0.00773069,0.14982189,0.05543554,0.53847197
-1.80390195,1.98396589,1.17422528,0.21631671,0.45602912,0.99911992,0.00757667,0.14592235,0.05390863,0.52487976
-1.79789895,1.96201788,1.17942077,0.21067046,0.45164581,1.00009609,0.00737976,0.14160624,0.05226153,0.50990568
-1.79189595,1.93583437,1.18225882,0.20458003,0.44616809,0.99915199,0.00714401,0.13693888,0.05050859,0.49376791
-1.78589295,1.90568969,1.18268840,0.19811506,0.43968433,0.99622127,0.00687410,0.13198640,0.04866530,0.47668747
-1.77988994,1.87185896,1.18064768,0.19134542,0.43227975,0.99123998,0.00657516,0.12681392,0.04674798,0.45888125
-1.77388694,1.83460654,1.17606190,0.18433897,0.42403333,0.98414536,0.00625269,0.12148373,0.04477323,0.44055563
-1.76788394,1.79417700,1.16884343,0.17715971,0.41501570,0.97487569,0.00591227,0.11605390,0.04275761,0.42190129
-1.76188094,1.75078955,1.15889422,0.16986618,0.40528785,0.96337142,0.00555951,0.11057710,0.04071713,0.40308913
-1.75587794,1.70463609,1.14611068,0.16251046,0.39490091,0.94957777,0.00519983,0.10509978,0.03866698,0.38426774
-1.74987494,1.65588297,1.13039063,0.15513759,0.38389698,0.93344862,0.00483837,0.09966177,0.03662118,0.36556220
-1.74387194,1.60467623,1.11164202,0.14778549,0.37231072,0.91495151,0.00447987,0.09429622,0.03459245,0.34707437
-1.73786893,1.55114972,1.08979275,0.14048533,0.36017182,0.89407356,0.00412858,0.08902988,0.03259207,0.32888433
-1.73186593,1.49543538,1.06480098,0.13326229,0.34750782,0.87082765,0.00378825,0.08388364,0.03062981,0.31105301
-1.72586293,1.43767481,1.03666508,0.12613662,0.33434737,0.84525865,0.00346209,0.07887332,0.02871408,0.29362548
-1.71985993,1.37803101,1.00543253,0.11912489,0.32072340,0.81744901,0.00315275,0.07401065,0.02685196,0.27663487
-1.71385693,1.31669937,0.97120717,0.11224128,0.30667607,0.78752329,0.00286237,0.06930427,0.02504943,0.26010641
