energy_ev,total_up,C_s_up,C_p_up,Co_p_up,Co_d_up,Re_p_up,Re_d_up,Se_s_up,Se_p_up
-2.96248124,4.17890605,0.00271079,0.06304975,0.38408408,2.84691740,0.19327458,1.16694947,0.01753538,0.14842131
-2.95647824,4.20831105,0.00273624,0.06293154,0.37938532,2.88532389,0.19279617,1.16295412,0.01743779,0.14903905
-2.95047524,4.22530040,0.00274688,0.06257745,0.37360506,2.91565269,0.19187776,1.15514624,0.01725969,0.14902475
-2.94447224,4.22916638,0.00274206,0.06198736,0.36676771,2.93713145,0.19054525,1.14352337,0.01700210,0.14835657
-2.93846923,4.21950533,0.00272149,0.06116728,0.35892208,2.94919162,0.18883395,1.12816975,0.01666758,0.14702681
-2.93246623,4.19624539,0.00268525,0.06012945,0.35014196,2.95149246,0.18678833,1.10926156,0.01626024,0.14504283
-2.92646323,4.15966256,0.00263381,0.05889231,0.34052592,2.94393651,0.18446131,1.08706939,0.01578559,0.14242743
-2.92046023,4.11038434,0.00256798,0.05748009,0.33019622,2.92667625,0.18191331,1.06195760,0.01525053,0.13921874
-2.91445723,4.04938067,0.00248890,0.05592240,0.31929684,2.90011154,0.17921085,1.03438046,0.01466310,0.13546962
-2.90845423,3.97794263,0.00239800,0.05425338,0.30799087,2.86487852,0.17642501,1.00487483,0.01403237,0.13124650
-2.90245123,3.89765006,0.00229694,0.05251089,0.29645711,2.82183069,0.17362975,0.97404969,0.01336813,0.12662784
-2.89644822,3.81032961,0.00218758,0.05073542,0.28488635,2.77201334,0.17090006,0.94257270,0.01268069,0.12170205
-2.89044522,3.71800525,0.00207189,0.04896894,0.27347727,2.71663284,0.16831031,0.91115413,0.01198058,0.11656523
-2.88444222,3.62284351,0.00195192,0.04725373,0.26243223,2.65702237,0.16593260,0.88052893,0.01127832,0.11131859
-2.87843922,3.52709571,0.00182973,0.04563112,0.25195315,2.59460572,0.16383544,0.85143718,0.01058413,0.10606572
-2.87243622,3.43303960,0.00170733,0.04414039,0.24223747,2.53086069,0.16208269,0.82460398,0.00990767,0.10090986
-2.86643322,3.34292243,0.00158664,0.04281761,0.23347459,2.46728362,0.16073281,0.80071912,0.00925787,0.09595124
-2.86043022,3.25890737,0.00146941,0.04169474,0.22584259,2.40535599,0.15983849,0.78041741,0.00864270,0.09128456
-2.85442721,3.18302462,0.00135726,0.04079875,0.21950542,2.34651407,0.15944661,0.76426018,0.00806904,0.08699662
-2.84842421,3.11712836,0.00125156,0.04015105,0.21461062,2.29212212,0.15959844,0.75271861,0.00754256,0.08316442
-2.84242121,3.06286004,0.00115349,0.03976700,0.21128739,2.24344923,0.16033005,0.74615922,0.00706766,0.07985340
-2.83641821,3.02161836,0.00106397,0.03965566,0.20964506,2.20164993,0.16167288,0.74483214,0.00664744,0.07711616
-2.83041521,2.99453580,0.00098368,0.03981977,0.20977194,2.16774805,0.16365426,0.74886232,0.00628370,0.07499155
-2.82441221,2.98246134,0.00091310,0.04025583,0.21173432,2.14262349,0.16629787,0.75824396,0.00597699,0.07350408
-2.81840920,2.98594891,0.00085244,0.04095444,0.21557568,2.12700137,0.16962393,0.77283840,0.00572665,0.07266379
-2.81240620,3.00525108,0.00080172,0.04190072,0.22131597,2.12144304,0.17364916,0.79237541,0.00553097,0.07246641
-2.80640320,3.04031730,0.00076078,0.04307486,0.22895102,2.12633849,0.17838641,0.81645802,0.00538721,0.07289385
-2.80040020,3.09079655,0.00072927,0.04445281,0.23845191,2.14189998,0.18384380,0.84457071,0.00529182,0.07391503
-2.79439720,3.15604384,0.00070670,0.04600695,0.24976448,2.16815669,0.19002356,0.87609088,0.00524049,0.07548694
-2.78839420,3.23513059,0.00069246,0.04770688,0.26280888,2.20495063,0.19692052,0.91030337,0.00522834,0.07755597
-2.78239120,3.32685898,0.00068584,0.04952013,0.27747943,2.25193402,0.20452030,0.94641764,0.00525004,0.08005942
-2.77638819,3.42978024,0.00068604,0.05141294,0.29364464,2.30856877,0.21279737,0.98358736,0.00529996,0.08292721
-2.77038519,3.54221731,0.00069224,0.05335095,0.31114775,2.37412857,0.22171306,1.02093176,0.00537226,0.08608372
-2.76438219,3.66229193,0.00070355,0.05529987,0.32980764,2.44770433,0.23121374,1.05755837,0.00546107,0.08944971
-2.75837919,3.78795648,0.00071909,0.05722605,0.34942048,2.52821357,0.24122926,1.09258630,0.00556059,0.09294439
-2.75237619,3.91703035,0.00073800,0.05909702,0.36976202,2.61441441,0.25167186,1.12516960,0.00566520,0.09648740
-2.74637319,4.04724079,0.00075942,0.06088196,0.39059054,2.70492437,0.26243573,1.15451975,0.00576954,0.10000084
-2.74037019,4.17626769,0.00078257,0.06255209,0.41165065,2.79824423,0.27339718,1.17992669,0.00586865,0.10341121
-2.73436718,4.30179150,0.00080671,0.06408095,0.43267767,2.89278673,0.28441576,1.20077763,0.00595804,0.10665122
-2.72836418,4.42154309,0.00083118,0.06544474,0.45340274,2.98690958,0.29533615,1.21657287,0.00603371,0.10966140
-2.72236118,4.53335444,0.00085542,0.06662247,0.47355826,3.07895204,0.30599093,1.22693822,0.00609232,0.11239148
-2.71635818,4.63520828,0.00087896,0.06759613,0.49288370,3.16727382,0.31620414,1.23163340,0.00613111,0.11480150
-2.71035518,4.72528510,0.00090146,0.06835087,0.51113145,3.25029506,0.32579551,1.23055609,0.00614802,0.11686253
-2.70435218,4.80200572,0.00092267,0.06887501,0.52807252,3.32653571,0.33458532,1.22374164,0.00614171,0.11855714
-2.69834917,4.86406765,0.00094249,0.06916016,0.54350183,3.39465285,0.34239945,1.21135830,0.00611150,0.11987931
-2.69234617,4.91047366,0.00096091,0.06920122,0.55724280,3.45347406,0.34907473,1.19369824,0.00605741,0.12083411
-2.68634317,4.94055123,0.00097807,0.06899635,0.56915119,3.50202566,0.35446405,1.17116474,0.00598013,0.12143690
-2.68034017,4.95396213,0.00099419,0.06854700,0.57911785,3.53955423,0.35844122,1.14425618,0.00588096,0.12171218
-2.67433717,4.95070127,0.00100959,0.06785775,0.58707031,3.56554074,0.36090522,1.11354737,0.00576177,0.12169221
-2.66833417,4.93108530,0.00102468,0.06693627,0.59297321,3.57970648,0.36178361,1.07966915,0.00562491,0.12141523
-2.66233117,4.89573099,0.00103990,0.06579309,0.59682752,3.58201070,0.36103516,1.04328697,0.00547316,0.12092365
-2.65632816,4.84552486,0.00105576,0.06444144,0.59866861,3.57264043,0.35865124,1.00507947,0.00530963,0.12026205
-2.65032516,4.78158514,0.00107276,0.06289700,0.59856340,3.55199283,0.35465615,0.96571776,0.00513766,0.11947523
-2.64432216,4.70521817,0.00109138,0.06117753,0.59660663,3.52065165,0.34910637,0.92584623,0.00496074,0.11860627
-2.63831916,4.61787115,0.00111205,0.05930264,0.59291665,3.47935873,0.34208859,0.88606554,0.00478239,0.11769491
-2.63231616,4.52108366,0.00113516,0.05729330,0.58763086,3.42898260,0.33371683,0.84691840,0.00460610,0.11677598
-2.62631316,4.41644001,0.00116096,0.05517152,0.58090114,3.37048559,0.32412869,0.80887847,0.00443521,0.11587835
-2.62031016,4.30552470,0.00118962,0.05295990,0.57288946,3.30489145,0.31348090,0.77234256,0.00427283,0.11502409
-2.61430715,4.18988281,0.00122117,0.05068123,0.56376398,3.23325486,0.30194447,0.73762634,0.00412180,0.11422814
-2.60830415,4.07098680,0.00125549,0.04835808,0.55369574,3.15663437,0.28969958,0.70496338,0.00398459,0.11349832
-2.60230115,3.95021086,0.00129234,0.04601243,0.54285609,3.07606979,0.27693048,0.67450729,0.00386329,0.11283578
-2.59629815,3.82881337,0.00133133,0.04366533,0.53141491,2.99256475,0.26382057,0.64633665,0.00375956,0.11223581
-2.59029515,3.70792749,0.00137195,0.04133663,0.51953967,2.90707467,0.25054789,0.62046228,0.00367461,0.11168890
-2.58429215,3.58855954,0.00141357,0.03904472,0.50739505,2.82050017,0.23728122,0.59683630,0.00360922,0.11118216
-2.57828914,3.47159417,0.00145549,0.03680641,0.49514333,2.73368530,0.22417670,0.57536243,0.00356375,0.11070079
-2.57228614,3.35780514,0.00149696,0.03463676,0.48294493,2.64741986,0.21137537,0.55590712,0.00353813,0.11022968
-2.56628314,3.24787017,0.00153719,0.03254908,0.47095930,2.56244484,0.19900132,0.53831066,0.00353199,0.10975498
-2.56028014,3.14238811,0.00157544,0.03055489,0.45934563,2.47945961,0.18716071,0.52239806,0.00354460,0.10926559
-2.55427714,3.04189666,0.00161099,0.02866400,0.44826329,2.39912972,0.17594141,0.50798915,0.00357501,0.10875440
-2.54827414,2.94688916,0.00164320,0.02688456,0.43787179,2.32209408,0.16541327,0.49490743,0.00362208,0.10821932
-2.54227114,2.85782864,0.00167155,0.02522313,0.42833007,2.24897040,0.15562895,0.48298756,0.00368455,0.10766400
-2.53626813,2.77515823,0.00169567,0.02368484,0.41979503,2.18035803,0.14662510,0.47208115,0.00376109,0.10709816
-2.53026513,2.69930688,0.00171532,0.02227343,0.41241923,2.11683750,0.13842379,0.46206079,0.00385037,0.10653760
-2.52426213,2.63068996,0.00173043,0.02099137,0.40634787,2.05896666,0.13103410,0.45282240,0.00395110,0.10600380
-2.51825913,2.56970474,0.00174107,0.01983992,0.40171500,2.00727310,0.12445379,0.44428576,0.00406207,0.10552322
-2.51225613,2.51672092,0.00174749,0.01881913,0.39863930,1.96224349,0.11867083,0.43639356,0.00418216,0.10512624
-2.50625313,2.47206715,0.00175004,0.01792796,0.39721942,1.92431022,0.11366485,0.42910903,0.00431040,0.10484591
-2.50025013,2.43601426,0.00174921,0.01716415,0.39752938,1.89383617,0.10940842,0.42241255,0.00444590,0.10471650
-2.49424712,2.40875669,0.00174554,0.01652430,0.39961407,1.87109876,0.10586808,0.41629731,0.00458789,0.10477190
-2.48824412,2.39039331,0.00173965,0.01600380,0.40348526,1.85627407,0.10300521,0.41076459,0.00473566,0.10504407
-2.48224112,2.38090915,0.00173212,0.01559680,0.40911842,1.84942245,0.10077673,0.40581878,0.00488854,0.10556146
-2.47623812,2.38015940,0.00172355,0.01529619,0.41645041,1.85047634,0.09913562,0.40146255,0.00504585,0.10634763
-2.47023512,2.38785688,0.00171447,0.01509361,0.42537844,1.85923146,0.09803137,0.39769241,0.00520687,0.10741998
-2.46423212,2.40356413,0.00170529,0.01497948,0.43576025,1.87534195,0.09741039,0.39449493,0.00537075,0.10878882
-2.45822911,2.42669074,0.00169636,0.01494305,0.44741568,1.89832000,0.09721635,0.39184392,0.00553652,0.11045660
-2.45222611,2.45649653,0.00168787,0.01497254,0.46012960,1.92754021,0.09739075,0.38969851,0.00570301,0.11241761
-2.44622311,2.49210060,0.00167991,0.01505528,0.47365603,1.96224871,0.09787335,0.38800246,0.00586885,0.11465786
-2.44022011,2.53249605,0.00167242,0.01517791,0.48772349,2.00157670,0.09860291,0.38668458,0.00603248,0.11715533
-2.43421711,2.57656989,0.00166525,0.01532667,0.50204114,2.04455799,0.09951796,0.38566026,0.00619209,0.11988055
-2.42821411,2.62312729,0.00165816,0.01548763,0.51630567,2.09014976,0.10055768,0.38483406,0.00634570,0.12279737
-2.42221111,2.67091918,0.00165084,0.01564707,0.53020853,2.13725578,0.10166293,0.38410309,0.00649116,0.12586403
-2.41620810,2.71867202,0.00164296,0.01579177,0.54344336,2.18475118,0.10277729,0.38336107,0.00662624,0.12903431
-2.41020510,2.76511857,0.00163419,0.01590939,0.55571316,2.23150778,0.10384816,0.38250282,0.00674864,0.13225887
-2.40420210,2.80902829,0.00162427,0.01598875,0.56673710,2.27641905,0.10482784,0.38142887,0.00685609,0.13548663
-2.39819910,2.84923632,0.00161302,0.01602017,0.57625674,2.31842399,0.10567444,0.38004995,0.00694642,0.13866612
-2.39219610,2.88467001,0.00160040,0.01599574,0.58404137,2.35652898,0.10635281,0.37829114,0.00701763,0.14174685
-2.38619310,2.91437215,0.00158650,0.01590951,0.58989250,2.38982733,0.10683518,0.37609540,0.00706800,0.14468053
-2.38019010,2.93752021,0.00157163,0.01575764,0.59364737,2.41751586,0.10710167,0.37342634,0.00709610,0.14742225
-2.37418709,2.95344135,0.00155629,0.01553854,0.59518135,2.43890847,0.10714049,0.37027005,0.00710088,0.14993144
-2.36818409,2.96162298,0.00154120,0.01525282,0.59440954,2.45344653,0.10694802,0.36663594,0.00708173,0.15217275
-2.36218109,2.96171896,0.00152729,0.01490329,0.59128724,2.46070616,0.10652855,0.36255661,0.00703850,0.15411673
-2.35617809,2.95355168,0.00151570,0.01449483,0.58580979,2.46040270,0.10589389,0.35808672,0.00697151,0.15574031
-2.35017509,2.93711049,0.00150778,0.01403421,0.57801156,2.45239247,0.10506269,0.35330100,0.00688155,0.15702723
-2.34417209,2.91254695,0.00150502,0.01352989,0.56796432,2.43667219,0.10405974,0.34829156,0.00676990,0.15796822
-2.33816908,2.88016745,0.00150906,0.01299175,0.55577518,2.41337644,0.10291499,0.34316465,0.00663829,0.15856108
-2.33216608,2.84042377,0.00152162,0.01243084,0.54158401,2.38277336,0.10166268,0.33803705,0.00648887,0.15881069
-2.32616308,2.79390208,0.00154448,0.01185907,0.52556057,2.34525887,0.10034026,0.33303238,0.00632419,0.15872880
-2.32016008,2.74131089,0.00157939,0.01128897,0.50790138,2.30134963,0.09898742,0.32827742,0.00614713,0.15833384
-2.31415708,2.68346815,0.00162805,0.01073339,0.48882623,2.25167487,0.09764517,0.32389868,0.00596089,0.15765056
-2.30815408,2.62128797,0.00169204,0.01020534,0.46857467,2.19696715,0.09635494,0.32001929,0.00576894,0.15670961
-2.30215108,2.55576689,0.00177275,0.00971772,0.44740214,2.13805214,0.09515776,0.31675647,0.00557496,0.15554704
-2.29614807,2.48796985,0.00187134,0.00928318,0.42557609,2.07583730,0.09409357,0.31421940,0.00538284,0.15420369
-2.29014507,2.41901588,0.00198868,0.00891404,0.40337181,2.01129951,0.09320062,0.31250769,0.00519662,0.15272457
-2.28414207,2.35006323,0.00212530,0.00862215,0.38106834,1.94547160,0.09251492,0.31171036,0.00502048,0.15115804
-2.27813907,2.28229406,0.00228133,0.00841883,0.35894412,1.87942770,0.09206981,0.31190522,0.00485867,0.14955506
-2.27213607,2.21689837,0.00245651,0.00831485,0.33727272,1.81426747,0.09189562,0.31315863,0.00471555,0.14796822
-2.26613307,2.15505711,0.00265012,0.00832038,0.31631861,1.75109912,0.09201927,0.31552545,0.00459548,0.14645078
-2.26013007,2.09792444,0.00286098,0.00844493,0.29633294,1.69102147,0.09246402,0.31904911,0.00450284,0.14505567
-2.25412706,2.04660903,0.00308746,0.00869733,0.27754957,1.63510498,0.09324916,0.32376170,0.00444193,0.14383434
-2.24812406,2.00215461,0.00332751,0.00908562,0.26018129,1.58437208,0.09438976,0.32968388,0.00441695,0.14283569
-2.24212106,1.96551974,0.00357867,0.00961695,0.24441637,1.53977702,0.09589633,0.33682468,0.00443191,0.14210492
-2.23611806,1.93755720,0.00383809,0.01029746,0.23041549,1.50218546,0.09777455,0.34518100,0.00449054,0.14168240
-2.23011506,1.91899326,0.00410267,0.01113206,0.21830906,1.47235433,0.10002494,0.35473689,0.00459619,0.14160261
-2.22411206,1.91040741,0.00436907,0.01212426,0.20819511,1.45091226,0.10264252,0.36546258,0.00475172,0.14189307
-2.21810905,1.91221295,0.00463384,0.01327589,0.20013766,1.43834124,0.10561652,0.37731334,0.00495939,0.14257345
-2.21210605,1.92463924,0.00489349,0.01458690,0.19416561,1.43495987,0.10893002,0.39022824,0.00522071,0.14365476
-2.20610305,1.94771632,0.00514461,0.01605504,0.19027238,1.44090905,0.11255975,0.40412898,0.00553632,0.14513866
-2.20010005,1.98126258,0.00538400,0.01767567,0.18841593,1.45614051,0.11647582,0.41891882,0.00590588,0.14701706
-2.19409705,2.02487637,0.00560872,0.01944152,0.18851962,1.48040901,0.12064165,0.43448187,0.00632793,0.14927180
-2.18809405,2.07793240,0.00581624,0.02134259,0.19047357,1.51326869,0.12501395,0.45068279,0.00679985,0.15187467
-2.18209105,2.13958339,0.00600448,0.02336601,0.19413664,1.55407426,0.12954288,0.46736707,0.00731776,0.15478764
-2.17608804,2.20876785,0.00617194,0.02549608,0.19933914,1.60198739,0.13417237,0.48436204,0.00787654,0.15796336
-2.17008504,2.28422423,0.00631765,0.02771437,0.20588598,1.65598867,0.13884067,0.50147859,0.00846980,0.16134595
-2.16408204,2.36451173,0.00644129,0.02999995,0.21356059,1.71489533,0.14348105,0.51851378,0.00909001,0.16487206
-2.15807904,2.44803766,0.00654314,0.03232969,0.22212917,1.77738460,0.14802282,0.53525417,0.00972858,0.16847216
-2.15207604,2.53309109,0.00662404,0.03467867,0.23134554,1.84202247,0.15239250,0.55147993,0.01037603,0.17207210
-2.14607304,2.61788191,0.00668537,0.03702074,0.24095636,1.90729719,0.15651524,0.56696970,0.01102225,0.17559486
-2.14007004,2.70058462,0.00672893,0.03932908,0.25070657,1.97165674,0.16031646,0.58150578,0.01165674,0.17896239
-2.13406703,2.77938526,0.00675691,0.04157681,0.26034499,2.03354922,0.16372358,0.59487979,0.01226892,0.18209766
-2.12806403,2.85253014,0.00677169,0.04373772,0.26962999,2.09146476,0.16666797,0.60689837,0.01284846,0.18492658
-2.12206103,2.91837446,0.00677579,0.04578684,0.27833487,2.14397752,0.16908679,0.61738871,0.01338562,0.18738001
-2.11605803,2.97542919,0.00677171,0.04770112,0.28625300,2.18978627,0.17092497,0.62620376,0.01387161,0.18939559
-2.11005503,3.02240403,0.00676180,0.04945994,0.29320239,2.22775181,0.17213697,0.63322675,0.01429891,0.19091935
-2.10405203,3.05824499,0.00674818,0.05104555,0.29902959,2.25692990,0.17268841,0.63837493,0.01466157,0.19190711
-2.09804902,3.08216472,0.00673260,0.05244348,0.30361276,2.27659804,0.17255744,0.64160231,0.01495548,0.19232554
-2.09204602,3.09366447,0.00671635,0.05364267,0.30686376,2.28627526,0.17173575,0.64290126,0.01517856,0.19215288
-2.08604302,3.09254658,0.00670026,0.05463566,0.30872925,2.28573380,0.17022926,0.64230291,0.01533089,0.19137923
-2.08004002,3.07891717,0.00668460,0.05541846,0.30919073,2.27500239,0.16805824,0.63987642,0.01541476,0.19000650
-2.07403702,3.05317880,0.00666912,0.05599050,0.30826346,2.25436090,0.16525715,0.63572714,0.01543468,0.18804793
-2.06803402,3.01601363,0.00665303,0.05635430,0.30599443,2.22432671,0.16187384,0.62999375,0.01539723,0.18552732
-2.06203102,2.96835792,0.00663510,0.05651524,0.30245948,2.18563348,0.15796843,0.62284461,0.01531091,0.18247786
-2.05602801,2.91136904,0.00661368,0.05648112,0.29775953,2.13920331,0.15361168,0.61447355,0.01518587,0.17894082
-2.05002501,2.84638663,0.00658681,0.05626188,0.29201642,2.08611356,0.14888308,0.60509522,0.01503357,0.17496402
-2.04402201,2.77488957,0.00655234,0.05586913,0.28536820,2.02755984,0.14386858,0.59494042,0.01486644,0.17060015
-2.03801901,2.69845065,0.00650803,0.05531593,0.27796438,1.96481670,0.13865818,0.58425140,0.01469745,0.16590518
-2.03201601,2.61869077,0.00645163,0.05461640,0.26996112,1.89919770,0.13334337,0.57327750,0.01453967,0.16093674
-2.02601301,2.53723429,0.00638108,0.05378559,0.26151663,1.83201628,0.12801459,0.56227119,0.01440583,0.15575262
-2.02001001,2.45566722,0.00629453,0.05283929,0.25278696,1.76454892,0.12275872,0.55148461,0.01430788,0.15040948
-2.01400700,2.37549931,0.00619047,0.05179393,0.24392226,1.69800163,0.11765678,0.54116662,0.01425660,0.14496171
-2.00800400,2.29813115,0.00606783,0.05066659,0.23506360,1.63348089,0.11278188,0.53156041,0.01426118,0.13946054
-2.00200100,2.22482680,0.00592596,0.04947499,0.22634035,1.57196952,0.10819741,0.52290154,0.01432893,0.13395334
-1.99599800,2.15669225,0.00576478,0.04823748,0.21786829,1.51430795,0.10395570,0.51541623,0.01446499,0.12848321
-1.98999500,2.09465988,0.00558466,0.04697312,0.20974820,1.46118108,0.10009699,0.50931997,0.01467215,0.12308865
-1.98399200,2.03947857,0.00538651,0.04570164,0.20206505,1.41311058,0.09664885,0.50481605,0.01495071,0.11780357
-1.97798899,1.99170908,0.00517171,0.04444339,0.19488766,1.37045238,0.09362605,0.50209402,0.01529842,0.11265722
-1.97198599,1.95172436,0.00494206,0.04321923,0.18826873,1.33339905,0.09103078,0.50132795,0.01571052,0.10767446
-1.96598299,1.91971397,0.00469969,0.04205037,0.18224521,1.30198638,0.08885334,0.50267430,0.01617989,0.10287595
-1.95997999,1.89569228,0.00444706,0.04095805,0.17683891,1.27610390,0.08707314,0.50626941,0.01669714,0.09827844
-1.95397699,1.87950969,0.00418678,0.03996322,0.17205732,1.25550850,0.08566004,0.51222666,0.01725097,0.09389513
-1.94797399,1.87086654,0.00392159,0.03908611,0.16789457,1.23984078,0.08457592,0.52063318,0.01782842,0.08973598
-1.94197099,1.86932908,0.00365427,0.03834580,0.16433248,1.22864356,0.08377657,0.53154642,0.01841524,0.08580814
-1.93596798,1.87434732,0.00338753,0.03775963,0.16134181,1.22138192,0.08321357,0.54499057,0.01899635,0.08211627
-1.92996498,1.88527435,0.00312395,0.03734275,0.15888352,1.21746455,0.08283643,0.56095307,0.01955626,0.07866299
-1.92396198,1.90138676,0.00286593,0.03710759,0.15691030,1.21626560,0.08259456,0.57938142,0.02007951,0.07544929
-1.91795898,1.92190610,0.00261562,0.03706340,0.15536812,1.21714688,0.08243942,0.60018051,0.02055117,0.07247496
-1.91195598,1.94602091,0.00237492,0.03721586,0.15419800,1.21947983,0.08232632,0.62321079,0.02095728,0.06973912
-1.90595298,1.97290917,0.00214540,0.03756680,0.15333799,1.22266675,0.08221626,0.64828733,0.02128527,0.06724068
-1.89994997,2.00176075,0.00192833,0.03811403,0.15272525,1.22616097,0.08207743,0.67518012,0.02152434,0.06497890
-1.89394697,2.03179958,0.00172465,0.03885131,0.15229825,1.22948544,0.08188646,0.70361584,0.02166583,0.06295390
-1.88794397,2.06230502,0.00153501,0.03976850,0.15199911,1.23224917,0.08162940,0.73328094,0.02170343,0.06116720
-1.88194097,2.09263205,0.00135978,0.04085176,0.15177595,1.23416134,0.08130233,0.76382641,0.02163342,0.05962219
-1.87593797,2.12222976,0.00119906,0.04208406,0.15158512,1.23504239,0.08091166,0.79487404,0.02145476,0.05832459
-1.86993497,2.15065757,0.00105272,0.04344567,0.15139338,1.23483186,0.08047405,0.82602415,0.02116911,0.05728274
-1.86393197,2.17759874,0.00092044,0.04491489,0.15117977,1.23359269,0.08001596,0.85686457,0.02078080,0.05650789
-1.85792896,2.20287051,0.00080175,0.04646878,0.15093713,1.23151158,0.07957298,0.88698073,0.02029667,0.05601420
-1.85192596,2.22643056,0.00069602,0.04808399,0.15067318,1.22889551,0.07918867,0.91596641,0.01972587,0.05581869
-1.84592296,2.24837913,0.00060258,0.04973764,0.15041104,1.22616401,0.07891329,0.94343479,0.01907958,0.05594094
-1.83991996,2.26895661,0.00052064,0.05140809,0.15018916,1.22383759,0.07880222,0.96902948,0.01837067,0.05640262
-1.83391696,2.28853618,0.00044942,0.05307573,0.15006061,1.22252221,0.07891418,0.99243480,0.01761331,0.05722673
-1.82791396,2.30761141,0.00038811,0.05472363,0.15009159,1.22289017,0.07930929,1.01338510,0.01682258,0.05843678
-1.82191096,2.32677885,0.00033592,0.05633802,0.15035938,1.22565787,0.08004706,1.03167236,0.01601402,0.06005563
-1.81590795,2.34671571,0.00029207,0.05790860,0.15094959,1.23156076,0.08118427,1.04715189,0.01520324,0.06210430
-1.80990495,2.36815303,0.00025584,0.05942871,0.15195284,1.24132634,0.08277289,1.05974563,0.01440543,0.06460056
-1.80390195,2.39184498,0.00022655,0.06089519,0.15346103,1.25564581,0.08485803,1.06944284,0.01363506,0.06755751
-1.79789895,2.41853509,0.00020355,0.06230811,0.15556322,1.27514517,0.08747592,1.07629803,0.01290545,0.07098210
-1.79189595,2.44892050,0.00018630,0.06367020,0.15834137,1.30035686,0.09065214,1.08042627,0.01222851,0.07487373
-1.78589295,2.48361548,0.00017427,0.06498623,0.16186607,1.33169288,0.09439999,1.08199589,0.01161444,0.07922299
-1.77988994,2.52311577,0.00016701,0.06626215,0.16619242,1.36942029,0.09871915,1.08121907,0.01107157,0.08401053
-1.77388694,2.56776532,0.00016415,0.06750419,0.17135633,1.41364049,0.10359467,1.07834069,0.01060624,0.08920626
-1.76788394,2.61772708,0.00016535,0.06871790,0.17737130,1.46427298,0.10899636,1.07362607,0.01022267,0.09476889
-1.76188094,2.67295965,0.00017033,0.06990729,0.18422592,1.52104472,0.11487855,1.06734829,0.00992305,0.10064583
-1.75587794,2.73320115,0.00017890,0.07107396,0.19188229,1.58348599,0.12118044,1.05977580,0.00970753,0.10677356
-1.74987494,2.79796189,0.00019090,0.07221645,0.20027530,1.65093315,0.12782685,1.05116103,0.00957439,0.11307851
-1.74387194,2.86652672,0.00020622,0.07332980,0.20931305,1.72253901,0.13472962,1.04173063,0.00952022,0.11947836
-1.73786893,2.93796776,0.00022483,0.07440532,0.21887833,1.79729064,0.14178944,1.03167797,0.00954013,0.12588385
-1.73186593,3.01116765,0.00024674,0.07543062,0.22883113,1.87403468,0.14889822,1.02115825,0.00962806,0.13220101
-1.72586293,3.08485284,0.00027203,0.07638995,0.23901220,1.95150939,0.15594192,1.01028646,0.00977702,0.13833375
-1.71985993,3.15763616,0.00030081,0.07726476,0.24924756,2.02838261,0.16280371,0.99913832,0.00997948,0.14418670
-1.71385693,3.22806688,0.00033327,0.07803453,0.25935369,2.10329449,0.16936742,0.98775384,0.01022766,0.14966823
-1.70785393,3.29468640,0.00036964,0.07867778,0.26914331,2.17490327,0.17552114,0.97614347,0.01051386,0.15469352
-1.70185093,3.35608719,0.00041019,0.07917316,0.27843155,2.24193248,0.18116076,0.96429596,0.01083078,0.15918743
-1.69584792,3.41097204,0.00045524,0.07950067,0.28704213,2.30321751,0.18619343,0.95218756,0.01117179,0.16308726
-1.68984492,3.45821095,0.00050510,0.07964283,0.29481345,2.35774964,0.19054064,0.93979169,0.01153118,0.16634498
-1.68384192,3.49689264,0.00056014,0.07958577,0.30160420,2.40471540,0.19414091,0.92708837,0.01190434,0.16892909
-1.67783892,3.52636813,0.00062069,0.07932013,0.30729835,2.44352961,0.19695185,0.91407260,0.01228791,0.17082577
-1.67183592,3.54628390,0.00068706,0.07884177,0.31180922,2.47386031,0.19895153,0.90076117,0.01267981,0.17203939
-1.66583292,3.55660299,0.00075953,0.07815223,0.31508251,2.49564448,0.20013915,0.88719720,0.01307931,0.17259231
-1.65982991,3.55761267,0.00083829,0.07725888,0.31709812,2.50909362,0.20053482,0.87345225,0.01348691,0.17252395
-1.65382691,3.54991825,0.00092343,0.07617469,0.31787073,2.51468891,0.20017864,0.85962567,0.01390422,0.17188917
-1.64782391,3.53442320,0.00101493,0.07491787,0.31744907,2.51316600,0.19912897,0.84584133,0.01433383,0.17075599
-1.64182091,3.51229662,0.00111264,0.07351104,0.31591400,2.50549012,0.19746009,0.83224197,0.01477902,0.16920290
-1.63581791,3.48492959,0.00121620,0.07198033,0.31337538,2.49282261,0.19525929,0.81898155,0.01524351,0.16731563
-1.62981491,3.45388257,0.00132511,0.07035424,0.30996803,2.47648031,0.19262361,0.80621626,0.01573120,0.16518382
-1.62381191,3.42082664,0.00143866,0.06866241,0.30584690,2.45788974,0.18965627,0.79409478,0.01624587,0.16289756
-1.61780890,3.38748124,0.00155595,0.06693438,0.30118163,2.43853788,0.18646321,0.78274854,0.01679086,0.16054404
-1.61180590,3.35555157,0.00167589,0.06519834,0.29615088,2.41992199,0.18314956,0.77228277,0.01736885,0.15820439
-1.60580290,3.32666845,0.00179719,0.06348007,0.29093651,2.40350021,0.17981656,0.76276888,0.01798162,0.15595106
-1.59979990,3.30233343,0.00191844,0.06180199,0.28571801,2.39064522,0.17655876,0.75423887,0.01862985,0.15384551
