energy_ev,total_up,N_s_up,N_p_up,S_s_up,S_p_up,Ti_p_up,Ti_d_up,W_p_up,W_d_up
-3.39469735,0.00057386,0.00000004,0.00003315,0.00000130,0.00011774,0.00015566,0.00003954,0.00007128,0.00036060
-3.38869435,0.00047455,0.00000003,0.00002490,0.00000093,0.00009338,0.00011362,0.00003608,0.00005695,0.00030852
-3.38269135,0.00042686,0.00000002,0.00001934,0.00000066,0.00007913,0.00008382,0.00003657,0.00004880,0.00029007
-3.37668834,0.00042618,0.00000002,0.00001594,0.00000047,0.00007366,0.00006342,0.00004106,0.00004604,0.00030345
-3.37068534,0.00047167,0.00000001,0.00001435,0.00000033,0.00007628,0.00005034,0.00004989,0.00004834,0.00034939
-3.36468234,0.00056612,0.00000001,0.00001435,0.00000023,0.00008699,0.00004314,0.00006375,0.00005573,0.00043114
-3.35867934,0.00071594,0.00000001,0.00001587,0.00000016,0.00010641,0.00004089,0.00008368,0.00006868,0.00055458
-3.35267634,0.00093140,0.00000000,0.00001897,0.00000011,0.00013576,0.00004307,0.00011114,0.00008801,0.00072839
-3.34667334,0.00122687,0.00000000,0.00002380,0.00000007,0.00017694,0.00004956,0.00014800,0.00011498,0.00096435
-3.34067034,0.00162128,0.00000000,0.00003062,0.00000005,0.00023251,0.00006053,0.00019669,0.00015129,0.00127775
-3.33466733,0.00213861,0.00000000,0.00003984,0.00000003,0.00030581,0.00007648,0.00026021,0.00019913,0.00168776
-3.32866433,0.00280853,0.00000000,0.00005194,0.00000002,0.00040102,0.00009819,0.00034222,0.00026121,0.00221798
-3.32266133,0.00366697,0.00000000,0.00006757,0.00000001,0.00052320,0.00012671,0.00044716,0.00034085,0.00289694
-3.31665833,0.00475683,0.00000000,0.00008749,0.00000001,0.00067844,0.00016338,0.00058028,0.00044202,0.00375860
-3.31065533,0.00612850,0.00000000,0.00011261,0.00000001,0.00087390,0.00020985,0.00074775,0.00056940,0.00484286
-3.30465233,0.00784046,0.00000000,0.00014400,0.00000000,0.00111792,0.00026806,0.00095672,0.00072840,0.00619597
-3.29864932,0.00995955,0.00000000,0.00018287,0.00000000,0.00142000,0.00034025,0.00121536,0.00092524,0.00787077
-3.29264632,0.01256114,0.00000000,0.00023061,0.00000000,0.00179089,0.00042896,0.00153287,0.00116690,0.00992685
-3.28664332,0.01572894,0.00000000,0.00028876,0.00000000,0.00224253,0.00053704,0.00191946,0.00146117,0.01243038
-3.28064032,0.01955449,0.00000000,0.00035898,0.00000000,0.00278796,0.00066761,0.00238630,0.00181655,0.01545370
-3.27463732,0.02413613,0.00000000,0.00044309,0.00000000,0.00344121,0.00082400,0.00294541,0.00224217,0.01907453
-3.26863432,0.02957753,0.00000000,0.00054298,0.00000000,0.00421707,0.00100977,0.00360942,0.00274767,0.02337482
-3.26263132,0.03598564,0.00000000,0.00066063,0.00000000,0.00513081,0.00122857,0.00439138,0.00334298,0.02843906
-3.25662831,0.04346800,0.00000000,0.00079801,0.00000000,0.00619778,0.00148408,0.00530440,0.00403809,0.03435226
-3.25062531,0.05212954,0.00000000,0.00095705,0.00000000,0.00743297,0.00177989,0.00636128,0.00484277,0.04119731
-3.24462231,0.06206870,0.00000000,0.00113956,0.00000000,0.00885046,0.00211939,0.00757400,0.00576615,0.04905200
-3.23861931,0.07337311,0.00000000,0.00134717,0.00000000,0.01046282,0.00250559,0.00895323,0.00681640,0.05798557
-3.23261631,0.08611483,0.00000000,0.00158120,0.00000000,0.01228040,0.00294099,0.01050773,0.00800021,0.06805495
-3.22661331,0.10034540,0.00000000,0.00184261,0.00000000,0.01431068,0.00342742,0.01224372,0.00932241,0.07930081
-3.22061031,0.11609068,0.00000000,0.00213191,0.00000000,0.01655752,0.00396584,0.01416429,0.01078541,0.09174355
-3.21460730,0.13334605,0.00000000,0.00244904,0.00000000,0.01902047,0.00455618,0.01626878,0.01238883,0.10537945
-3.20860430,0.15207188,0.00000000,0.00279331,0.00000000,0.02169420,0.00519723,0.01855221,0.01412904,0.12017708
-3.20260130,0.17218981,0.00000000,0.00316334,0.00000000,0.02456791,0.00588651,0.02100483,0.01599881,0.13607440
-3.19659830,0.19357998,0.00000000,0.00355698,0.00000000,0.02762504,0.00662016,0.02361180,0.01798711,0.15297652
-3.19059530,0.21607955,0.00000000,0.00397135,0.00000001,0.03084304,0.00739292,0.02635294,0.02007891,0.17075455
-3.18459230,0.23948280,0.00000000,0.00440277,0.00000001,0.03419343,0.00819818,0.02920276,0.02225524,0.18924563
-3.17858929,0.26354288,0.00000000,0.00484685,0.00000001,0.03764210,0.00902802,0.03213064,0.02449337,0.20825434
-3.17258629,0.28797548,0.00000000,0.00529855,0.00000002,0.04114988,0.00987335,0.03510127,0.02676710,0.22755557
-3.16658329,0.31246439,0.00000001,0.00575229,0.00000003,0.04467336,0.01072420,0.03807530,0.02904736,0.24689887
-3.16058029,0.33666895,0.00000001,0.00620208,0.00000005,0.04816606,0.01156991,0.04101020,0.03130285,0.26601439
-3.15457729,0.36023321,0.00000001,0.00664172,0.00000007,0.05157976,0.01239953,0.04386137,0.03350095,0.28462000
-3.14857429,0.38279656,0.00000002,0.00706499,0.00000011,0.05486609,0.01320223,0.04658342,0.03560872,0.30242975
-3.14257129,0.40400547,0.00000003,0.00746585,0.00000016,0.05797829,0.01396768,0.04913153,0.03759395,0.31916310
-3.13656828,0.42352590,0.00000004,0.00783873,0.00000023,0.06087299,0.01468657,0.05146296,0.03942641,0.33455469
-3.13056528,0.44105589,0.00000006,0.00817871,0.00000033,0.06351212,0.01535105,0.05353854,0.04107898,0.34836430
-3.12456228,0.45633771,0.00000009,0.00848181,0.00000047,0.06586463,0.01595518,0.05532415,0.04252883,0.36038639
-3.11855928,0.46916901,0.00000013,0.00874511,0.00000067,0.06790814,0.01649535,0.05679204,0.04375845,0.37045897
-3.11255628,0.47941252,0.00000018,0.00896700,0.00000095,0.06963028,0.01697063,0.05792201,0.04475659,0.37847121
-3.10655328,0.48700356,0.00000025,0.00914729,0.00000134,0.07102977,0.01738304,0.05870233,0.04551897,0.38436938
-3.10055028,0.49195511,0.00000036,0.00928726,0.00000188,0.07211702,0.01773773,0.05913036,0.04604877,0.38816092
-3.09454727,0.49436007,0.00000049,0.00938972,0.00000260,0.07291437,0.01804309,0.05921289,0.04635685,0.38991618
-3.08854427,0.49439039,0.00000068,0.00945892,0.00000359,0.07345577,0.01831063,0.05896604,0.04646170,0.38976786
-3.08254127,0.49229315,0.00000093,0.00950051,0.00000491,0.07378598,0.01855487,0.05841485,0.04638910,0.38790790
-3.07653827,0.48838362,0.00000126,0.00952129,0.00000666,0.07395934,0.01879305,0.05759257,0.04617147,0.38458212
-3.07053527,0.48303552,0.00000170,0.00952903,0.00000898,0.07403798,0.01904472,0.05653951,0.04584699,0.38008261
-3.06453227,0.47666887,0.00000227,0.00953216,0.00001202,0.07408974,0.01933123,0.05530174,0.04545851,0.37473820
-3.05852926,0.46973596,0.00000302,0.00953943,0.00001598,0.07418569,0.01967523,0.05392947,0.04505222,0.36890355
-3.05252626,0.46270597,0.00000399,0.00955960,0.00002109,0.07439747,0.02009999,0.05247535,0.04467630,0.36294711
-3.04652326,0.45604905,0.00000522,0.00960101,0.00002763,0.07479452,0.02062880,0.05099264,0.04437941,0.35723867
-3.04052026,0.45022035,0.00000680,0.00967123,0.00003595,0.07544131,0.02128432,0.04953346,0.04420927,0.35213690
-3.03451726,0.44564492,0.00000878,0.00977672,0.00004645,0.07639472,0.02208795,0.04814703,0.04421127,0.34797758
-3.02851426,0.44270394,0.00001125,0.00992250,0.00005958,0.07770164,0.02305933,0.04687812,0.04442719,0.34506284
-3.02251126,0.44172308,0.00001433,0.01011185,0.00007588,0.07939696,0.02421583,0.04576575,0.04489420,0.34365207
-3.01650825,0.44296327,0.00001812,0.01034614,0.00009597,0.08150203,0.02557221,0.04484205,0.04564397,0.34395477
-3.01050525,0.44661438,0.00002274,0.01062467,0.00012051,0.08402365,0.02714034,0.04413153,0.04670209,0.34612562
-3.00450225,0.45279203,0.00002835,0.01094460,0.00015026,0.08695362,0.02892911,0.04365067,0.04808779,0.35026196
-2.99849925,0.46153743,0.00003509,0.01130101,0.00018604,0.09026897,0.03094435,0.04340779,0.04981388,0.35640376
-2.99249625,0.47282038,0.00004312,0.01168699,0.00022872,0.09393277,0.03318894,0.04340327,0.05188695,0.36453592
-2.98649325,0.48654501,0.00005261,0.01209388,0.00027921,0.09789550,0.03566300,0.04363014,0.05430782,0.37459270
-2.98049025,0.50255790,0.00006375,0.01251149,0.00033845,0.10209701,0.03836408,0.04407481,0.05707212,0.38646414
-2.97448724,0.52065812,0.00007670,0.01292850,0.00040740,0.10646881,0.04128742,0.04471811,0.06017103,0.40000376
-2.96848424,0.54060855,0.00009164,0.01333281,0.00048695,0.11093680,0.04442627,0.04553643,0.06359205,0.41503736
-2.96248124,0.56214773,0.00010871,0.01371204,0.00057798,0.11542409,0.04777206,0.04650298,0.06731981,0.43137223
-2.95647824,0.58500177,0.00012806,0.01405390,0.00068123,0.11985392,0.05131456,0.04758906,0.07133673,0.44880627
-2.95047524,0.60889542,0.00014980,0.01434670,0.00079733,0.12415245,0.05504204,0.04876527,0.07562363,0.46713654
-2.94447224,0.63356183,0.00017401,0.01457976,0.00092674,0.12825139,0.05894114,0.05000262,0.08016014,0.48616670
-2.93846923,0.65875042,0.00020071,0.01474380,0.00106967,0.13209019,0.06299680,0.05127356,0.08492490,0.50571299
-2.93246623,0.68423257,0.00022991,0.01483126,0.00122608,0.13561784,0.06719198,0.05255270,0.08989551,0.52560841
-2.92646323,0.70980469,0.00026152,0.01483660,0.00139565,0.13879407,0.07150731,0.05381741,0.09504832,0.54570494
-2.92046023,0.73528888,0.00029542,0.01475641,0.00157770,0.14158999,0.07592069,0.05504811,0.10035800,0.56587370
-2.91445723,0.76053094,0.00033139,0.01458957,0.00177122,0.14398815,0.08040678,0.05622844,0.10579686,0.58600320
-2.90845423,0.78539634,0.00036918,0.01433722,0.00197480,0.14598196,0.08493662,0.05734507,0.11133421,0.60599580
-2.90245123,0.80976422,0.00040844,0.01400268,0.00218668,0.14757462,0.08947723,0.05838747,0.11693558,0.62576276
-2.89644822,0.83352028,0.00044876,0.01359126,0.00240473,0.14877759,0.09399131,0.05934737,0.12256199,0.64521833
-2.89044522,0.85654887,0.00048968,0.01311005,0.00262648,0.14960875,0.09843722,0.06021830,0.12816940,0.66427323
-2.88444222,0.87872522,0.00053066,0.01256763,0.00284913,0.15009028,0.10276899,0.06099491,0.13370828,0.68282830
-2.87843922,0.89990826,0.00057115,0.01197369,0.00306967,0.15024655,0.10693679,0.06167241,0.13912351,0.70076860
-2.87243622,0.91993482,0.00061052,0.01133868,0.00328488,0.15010202,0.11088746,0.06224598,0.14435455,0.71795862
-2.86643322,0.93861565,0.00064817,0.01067347,0.00349144,0.14967933,0.11456549,0.06271028,0.14933607,0.73423903
-2.86043022,0.95573367,0.00068347,0.00998895,0.00368598,0.14899771,0.11791410,0.06305915,0.15399877,0.74942522
-2.85442721,0.97104484,0.00071582,0.00929570,0.00386523,0.14807174,0.12087669,0.06328539,0.15827081,0.76330797
-2.84842421,0.98428156,0.00074464,0.00860368,0.00402605,0.14691065,0.12339831,0.06338073,0.16207933,0.77565626
-2.84242121,0.99515868,0.00076940,0.00792201,0.00416557,0.14551795,0.12542741,0.06333598,0.16535245,0.78622217
-2.83641821,1.00338175,0.00078965,0.00725874,0.00428123,0.14389172,0.12691750,0.06314130,0.16802131,0.79474775
-2.83041521,1.00865721,0.00080501,0.00662069,0.00437090,0.14202519,0.12782882,0.06278668,0.17002232,0.80097343
-2.82441221,1.01070388,0.00081519,0.00601343,0.00443295,0.13990778,0.12812987,0.06226241,0.17129935,0.80464769
-2.81840920,1.00926518,0.00082001,0.00544119,0.00446623,0.13752646,0.12779879,0.06155973,0.17180585,0.80553725
-2.81240620,1.00412141,0.00081939,0.00490694,0.00447021,0.13486728,0.12682441,0.06067143,0.17150670,0.80343757
-2.80640320,0.99510137,0.00081336,0.00441241,0.00444489,0.13191700,0.12520697,0.05959251,0.17037986,0.79818271
-2.80040020,0.98209265,0.00080206,0.00395827,0.00439088,0.12866476,0.12295856,0.05832068,0.16841747,0.78965428
-2.79439720,0.96505012,0.00078572,0.00354418,0.00430934,0.12510355,0.12010309,0.05685691,0.16562664,0.77778891
-2.78839420,0.94400197,0.00076469,0.00316901,0.00420194,0.12123158,0.11667593,0.05520575,0.16202966,0.76258377
-2.78239120,0.91905312,0.00073936,0.00283098,0.00407081,0.11705329,0.11272318,0.05337555,0.15766371,0.74409988
-2.77638819,0.89038577,0.00071024,0.00252783,0.00391847,0.11258005,0.10830063,0.05137860,0.15258008,0.72246306
-2.77038519,0.85825697,0.00067785,0.00225697,0.00374779,0.10783050,0.10347247,0.04923103,0.14684296,0.69786240
-2.76438219,0.82299352,0.00064278,0.00201561,0.00356183,0.10283052,0.09830977,0.04695261,0.14052769,0.67054634
-2.75837919,0.78498425,0.00060562,0.00180094,0.00336386,0.09761278,0.09288895,0.04456646,0.13371885,0.64081664
-2.75237619,0.74467031,0.00056699,0.00161017,0.00315716,0.09221605,0.08729008,0.04209865,0.12650796,0.60902039
-2.74637319,0.70253377,0.00052747,0.00144066,0.00294506,0.08668415,0.08159541,0.03957769,0.11899109,0.57554054
-2.74037019,0.65908511,0.00048765,0.00129000,0.00273078,0.08106472,0.07588784,0.03703405,0.11126641,0.54078545
-2.73436718,0.61485037,0.00044807,0.00115600,0.00251739,0.07540783,0.07024978,0.03449963,0.10343179,0.50517776
-2.72836418,0.57035825,0.00040921,0.00103679,0.00230781,0.06976455,0.06476207,0.03200728,0.09558251,0.46914329
-2.72236118,0.52612789,0.00037154,0.00093077,0.00210470,0.06418546,0.05950335,0.02959038,0.08780924,0.43310025
-2.71635818,0.48265786,0.00033543,0.00083665,0.00191047,0.05871934,0.05454960,0.02728247,0.08019626,0.39744933
-2.71035518,0.44041650,0.00030123,0.00075344,0.00172730,0.05341184,0.04997404,0.02511698,0.07282000,0.36256486
-2.70435218,0.39983423,0.00026920,0.00068042,0.00155708,0.04830450,0.04584731,0.02312709,0.06574801,0.32878755
-2.69834917,0.36129769,0.00023958,0.00061713,0.00140146,0.04343386,0.04223782,0.02134560,0.05903823,0.29641875
-2.69234617,0.32514602,0.00021251,0.00056337,0.00126185,0.03883083,0.03921232,0.01980498,0.05273862,0.26571655
-2.68634317,0.29166905,0.00018813,0.00051915,0.00113947,0.03452038,0.03683656,0.01853738,0.04688727,0.23689358
-2.68034017,0.26110737,0.00016651,0.00048468,0.00103536,0.03052141,0.03517595,0.01757476,0.04151259,0.21011650
-2.67433717,0.23365395,0.00014768,0.00046039,0.00095043,0.02684683,0.03429611,0.01694896,0.03663401,0.18550704
-2.66833417,0.20945701,0.00013167,0.00044690,0.00088547,0.02350387,0.03426329,0.01669172,0.03226269,0.16314439
-2.66233117,0.18862389,0.00011844,0.00044499,0.00084118,0.02049458,0.03514446,0.01683470,0.02840250,0.14306865
-2.65632816,0.17122538,0.00010797,0.00045564,0.00081824,0.01781644,0.03700707,0.01740927,0.02505104,0.12528513
-2.65032516,0.15730024,0.00010022,0.00048003,0.00081724,0.01546301,0.03991835,0.01844627,0.02220069,0.10976914
-2.64432216,0.14685964,0.00009512,0.00051953,0.00083877,0.01342473,0.04394416,0.01997546,0.01983970,0.09647114
-2.63831916,0.13989100,0.00009260,0.00057569,0.00088338,0.01168968,0.04914726,0.02202490,0.01795316,0.08532183
-2.63231616,0.13636120,0.00009260,0.00065032,0.00095157,0.01024433,0.05558509,0.02462004,0.01652384,0.07623709
-2.62631316,0.13621895,0.00009503,0.00074542,0.00104377,0.00907425,0.06330713,0.02778269,0.01553303,0.06912251
-2.62031016,0.13939617,0.00009980,0.00086326,0.00116032,0.00816478,0.07235176,0.03152973,0.01496111,0.06387743
-2.61430715,0.14580848,0.00010682,0.00100634,0.00130143,0.00750158,0.08274289,0.03587183,0.01478801,0.06039839
-2.60830415,0.15535481,0.00011597,0.00117743,0.00146714,0.00707111,0.09448643,0.04081197,0.01499358,0.05858191
-2.60230115,0.16791638,0.00012714,0.00137959,0.00165728,0.00686100,0.10756682,0.04634408,0.01555774,0.05832663
-2.59629815,0.18335525,0.00014017,0.00161612,0.00187141,0.00686034,0.12194376,0.05245168,0.01646060,0.05953489
-2.59029515,0.20151266,0.00015491,0.00189065,0.00210881,0.00705987,0.13754949,0.05910678,0.01768238,0.06211368
-2.58429215,0.22220757,0.00017115,0.00220703,0.00236842,0.00745203,0.15428667,0.06626901,0.01920342,0.06597520
-2.57828914,0.24523560,0.00018870,0.00256941,0.00264885,0.00803097,0.17202730,0.07388516,0.02100397,0.07103698
-2.57228614,0.27036875,0.00020731,0.00298217,0.00294832,0.00879250,0.19061269,0.08188913,0.02306416,0.07722176
-2.56628314,0.29735610,0.00022671,0.00344988,0.00326470,0.00973390,0.20985474,0.09020245,0.02536380,0.08445716
-2.56028014,0.32592574,0.00024663,0.00397730,0.00359553,0.01085374,0.22953870,0.09873541,0.02788239,0.09267532
-2.55427714,0.35578800,0.00026675,0.00456928,0.00393802,0.01215158,0.24942730,0.10738869,0.03059902,0.10181235
-2.54827414,0.38664004,0.00028677,0.00523071,0.00428912,0.01362771,0.26926644,0.11605570,0.03349247,0.11180795
-2.54227114,0.41817179,0.00030636,0.00596639,0.00464559,0.01528278,0.28879219,0.12462545,0.03654131,0.12260500
-2.53626813,0.45007306,0.00032522,0.00678097,0.00500408,0.01711742,0.30773907,0.13298593,0.03972404,0.13414918
-2.53026513,0.48204162,0.00034306,0.00767879,0.00536116,0.01913190,0.32584922,0.14102788,0.04301935,0.14638875
-2.52426213,0.51379199,0.00035960,0.00866371,0.00571349,0.02132574,0.34288232,0.14864891,0.04640641,0.15927423
-2.51825913,0.54506452,0.00037462,0.00973899,0.00605786,0.02369732,0.35862585,0.15575771,0.04986517,0.17275828
-2.51225613,0.57563446,0.00038795,0.01090710,0.00639129,0.02624357,0.37290518,0.16227829,0.05337675,0.18679542
-2.50625313,0.60532064,0.00039949,0.01216951,0.00671111,0.02895966,0.38559336,0.16815403,0.05692373,0.20134187
-2.50025013,0.63399326,0.00040920,0.01352654,0.00701505,0.03183875,0.39661993,0.17335142,0.06049056,0.21635528
-2.49424712,0.66158066,0.00041714,0.01497715,0.00730125,0.03487185,0.40597851,0.17786328,0.06406388,0.23179447
-2.48824412,0.68807456,0.00042345,0.01651877,0.00756836,0.03804772,0.41373290,0.18171142,0.06763280,0.24761918
-2.48224112,0.71353366,0.00042838,0.01814717,0.00781551,0.04135288,0.42002120,0.18494845,0.07118924,0.26378973
-2.47623812,0.73808544,0.00043229,0.01985631,0.00804236,0.04477178,0.42505798,0.18765888,0.07472813,0.28026683
-2.47023512,0.76192601,0.00043561,0.02163826,0.00824902,0.04828701,0.42913420,0.18995922,0.07824762,0.29701131
-2.46423212,0.78531805,0.00043891,0.02348317,0.00843607,0.05187967,0.43261482,0.19199720,0.08174924,0.31398408
-2.45822911,0.80858683,0.00044281,0.02537927,0.00860448,0.05552982,0.43593425,0.19395001,0.08523803,0.33114609
-2.45222611,0.83211447,0.00044805,0.02731291,0.00875555,0.05921704,0.43958958,0.19602166,0.08872258,0.34845858
-2.44622311,0.85633251,0.00045541,0.02926872,0.00889086,0.06292104,0.44413173,0.19843943,0.09221506,0.36588331
-2.44022011,0.88171297,0.00046575,0.03122979,0.00901215,0.06662234,0.45015488,0.20144949,0.09573118,0.38338314
-2.43421711,0.90875808,0.00047994,0.03317787,0.00912127,0.07030287,0.45828418,0.20531175,0.09929003,0.40092257
-2.42821411,0.93798883,0.00049889,0.03509371,0.00922010,0.07394667,0.46916219,0.21029415,0.10291392,0.41846850
-2.42221111,0.96993259,0.00052346,0.03695743,0.00931047,0.07754042,0.48343423,0.21666624,0.10662806,0.43599092
-2.41620810,1.00510984,0.00055452,0.03874886,0.00939410,0.08107389,0.50173302,0.22469250,0.11046017,0.45346364
-2.41020510,1.04402042,0.00059284,0.04044801,0.00947254,0.08454027,0.52466281,0.23462522,0.11444000,0.47086486
-2.40420210,1.08712931,0.00063912,0.04203548,0.00954712,0.08793632,0.55278351,0.24669726,0.11859863,0.48817751
-2.39819910,1.13485228,0.00069393,0.04349296,0.00961895,0.09126233,0.58659504,0.26111484,0.12296784,0.50538940
-2.39219610,1.18754172,0.00075770,0.04480365,0.00968886,0.09452185,0.62652222,0.27805050,0.12757917,0.52249293
-2.38619310,1.24547290,0.00083068,0.04595268,0.00975745,0.09772131,0.67290075,0.29763637,0.13246301,0.53948450
-2.38019010,1.30883101,0.00091293,0.04692753,0.00982505,0.10086936,0.72596445,0.31995812,0.13764760,0.55636353
-2.37418709,1.37769955,0.00100428,0.04771834,0.00989174,0.10397611,0.78583428,0.34504964,0.14315793,0.57313103
-2.36818409,1.45205028,0.00110435,0.04831823,0.00995744,0.10705224,0.85250944,0.37288879,0.14901472,0.58978795
-2.36218109,1.53173544,0.00121251,0.04872348,0.01002185,0.11010804,0.92586086,0.40339431,0.15523330,0.60633321
-2.35617809,1.61648242,0.00132789,0.04893364,0.01008457,0.11315239,1.00562749,0.43642428,0.16182270,0.62276165
-2.35017509,1.70589160,0.00144936,0.04895163,0.01014514,0.11619182,1.09141549,0.47177606,0.16878469,0.63906189
-2.34417209,1.79943741,0.00157558,0.04878366,0.01020302,0.11922966,1.18270061,0.50918805,0.17611309,0.65521440
-2.33816908,1.89647309,0.00170500,0.04843910,0.01025772,0.12226525,1.27883369,0.54834318,0.18379314,0.67118982
-2.33216608,1.99623903,0.00183588,0.04793026,0.01030880,0.12529344,1.37904938,0.58887415,0.19180115,0.68694760
-2.32616308,2.09787491,0.00196633,0.04727210,0.01035592,0.12830424,1.48247779,0.63037045,0.20010426,0.70243527
-2.32016008,2.20043521,0.00209435,0.04648187,0.01039888,0.13128275,1.58815894,0.67238683,0.20866051,0.71758827
-2.31415708,2.30290779,0.00221789,0.04557866,0.01043763,0.13420934,1.69505951,0.71445315,0.21741906,0.73233037
-2.30815408,2.40423501,0.00233488,0.04458294,0.01047230,0.13706006,1.80209146,0.75608512,0.22632060,0.74657487
-2.30215108,2.50333678,0.00244331,0.04351607,0.01050321,0.13980728,1.90813208,0.79679578,0.23529807,0.76022640
-2.29614807,2.59913454,0.00254125,0.04239974,0.01053083,0.14242063,2.01204475,0.83610707,0.24427742,0.77318323
-2.29014507,2.69057559,0.00262694,0.04125545,0.01055581,0.14486794,2.11269990,0.87356134,0.25317864,0.78534015
-2.28414207,2.77665673,0.00269882,0.04010405,0.01057890,0.14711647,2.20899559,0.90873211,0.26191695,0.79659166
-2.27813907,2.85644640,0.00275558,0.03896516,0.01060096,0.14913406,2.29987724,0.94123385,0.27040406,0.80683529
-2.27213607,2.92910462,0.00279619,0.03785681,0.01062288,0.15089039,2.38435586,0.97073039,0.27854962,0.81597501
-2.26613307,2.99390008,0.00281994,0.03679499,0.01064553,0.15235812,2.46152468,0.99694173,0.28626282,0.82392445
-2.26013007,3.05022380,0.00282645,0.03579335,0.01066971,0.15351398,2.53057369,1.01964886,0.29345403,0.83060986
-2.25412706,3.09759916,0.00281571,0.03486290,0.01069611,0.15433972,2.59080193,1.03869683,0.30003656,0.83597260
-2.24812406,3.13568810,0.00278800,0.03401189,0.01072521,0.15482280,2.64162754,1.05399564,0.30592850,0.83997113
-2.24212106,3.16429355,0.00274398,0.03324562,0.01075729,0.15495702,2.68259536,1.06551944,0.31105460,0.84258237
-2.23611806,3.18335822,0.00268458,0.03256649,0.01079234,0.15474276,2.71338216,1.07330384,0.31534817,0.84380243
-2.23011506,3.19296017,0.00261102,0.03197406,0.01083007,0.15418718,2.73379962,1.07744181,0.31875283,0.84364674
-2.22411206,3.19330547,0.00252475,0.03146515,0.01086987,0.15330402,2.74379497,1.07807831,0.32122433,0.84214954
-2.21810905,3.18471853,0.00242738,0.03103411,0.01091084,0.15211333,2.74344939,1.07540398,0.32273203,0.83936284
-2.21210605,3.16763064,0.00232069,0.03067308,0.01095176,0.15064092,2.73297437,1.06964818,0.32326026,0.83535506
-2.20610305,3.14256706,0.00220653,0.03037240,0.01099115,0.14891774,2.71270583,1.06107176,0.32280929,0.83020920
-2.20010005,3.11013344,0.00208679,0.03012096,0.01102733,0.14697907,2.68309629,1.04995968,0.32139597,0.82402102
-2.19409705,3.07100174,0.00196335,0.02990674,0.01105841,0.14486362,2.64470500,1.03661388,0.31905389,0.81689704
-2.18809405,3.02589628,0.00183800,0.02971722,0.01108242,0.14261268,2.59818626,1.02134647,0.31583310,0.80895269
-2.18209105,2.97558012,0.00171248,0.02953993,0.01109736,0.14026911,2.54427599,1.00447346,0.31179932,0.80031072
-2.17608804,2.92084212,0.00158836,0.02936298,0.01110125,0.13787650,2.48377681,0.98630911,0.30703263,0.79109991
-2.17008504,2.86248490,0.00146707,0.02917551,0.01109225,0.13547830,2.41754195,0.96716094,0.30162571,0.78145417
-2.16408204,2.80131391,0.00134988,0.02896815,0.01106872,0.13311713,2.34645829,0.94732548,0.29568172,0.77151222
-2.15807904,2.73812775,0.00123786,0.02873350,0.01102926,0.13083414,2.27142908,0.92708469,0.28931174,0.76141770
-2.15207604,2.67370994,0.00113190,0.02846645,0.01097284,0.12866859,2.19335672,0.90670316,0.28263211,0.75131990
-2.14607304,2.60882209,0.00103272,0.02816448,0.01089882,0.12665756,2.11312623,0.88642594,0.27576158,0.74137493
-2.14007004,2.54419866,0.00094088,0.02782787,0.01080701,0.12483582,2.03158992,0.86647705,0.26881850,0.73174734
-2.13406703,2.48054335,0.00085678,0.02745986,0.01069770,0.12323593,1.94955377,0.84705860,0.26191819,0.72261207
-2.12806403,2.41852694,0.00078071,0.02706665,0.01057172,0.12188843,1.86776594,0.82835059,0.25517052,0.71415659
-2.12206103,2.35878658,0.00071285,0.02665737,0.01043038,0.12082216,1.78690787,0.81051116,0.24867787,0.70658303
-2.11605803,2.30192638,0.00065331,0.02624389,0.01027558,0.12006475,1.70758803,0.79367741,0.24253352,0.70011013
-2.11005503,2.24851889,0.00060215,0.02584064,0.01010969,0.11964303,1.63033858,0.77796668,0.23682052,0.69497471
-2.10405203,2.19910733,0.00055942,0.02546424,0.00993555,0.11958357,1.55561468,0.76347815,0.23161102,0.69143249
-2.09804902,2.15420795,0.00052518,0.02513313,0.00975646,0.11991306,1.48379641,0.75029473,0.22696608,0.68975801
-2.09204602,2.11431213,0.00049948,0.02486711,0.00957607,0.12065857,1.41519279,0.73848502,0.22293587,0.69024332
-2.08604302,2.07988775,0.00048245,0.02468682,0.00939830,0.12184771,1.35004750,0.72810533,0.21956022,0.69319532
-2.08004002,2.05137911,0.00047425,0.02461317,0.00922726,0.12350848,1.28854573,0.71920144,0.21686934,0.69893162
-2.07403702,2.02920520,0.00047509,0.02466682,0.00906716,0.12566885,1.23082156,0.71180999,0.21488471,0.70777469
-2.06803402,2.01375561,0.00048526,0.02486752,0.00892212,0.12835609,1.17696528,0.70595942,0.21361990,0.72004437
-2.06203102,2.00538406,0.00050506,0.02523356,0.00879611,0.13159578,1.12703008,0.70167021,0.21308134,0.73604887
-2.05602801,2.00439924,0.00053485,0.02578115,0.00869276,0.13541050,1.08103778,0.69895434,0.21326880,0.75607422
-2.05002501,2.01105319,0.00057498,0.02652391,0.00861527,0.13981833,1.03898305,0.69781394,0.21417570,0.78037273
-2.04402201,2.02552739,0.00062580,0.02747232,0.00856620,0.14483110,1.00083611,0.69823920,0.21578902,0.80915053
-2.03801901,2.04791713,0.00068760,0.02863324,0.00854743,0.15045256,0.96654378,0.70020546,0.21808892,0.84255487
-2.03201601,2.07821495,0.00076059,0.03000953,0.00855995,0.15667653,0.93602896,0.70366976,0.22104816,0.88066168
