energy_ev,total_up,Au_p_up,Au_d_up,C_s_up,C_p_up,Se_s_up,Se_p_up,V_p_up,V_d_up
0.33316658,1.39899445,0.55666246,0.14008581,0.02177220,0.24957823,0.03610341,0.11405807,0.10028665,0.80975335
0.33916958,1.40851974,0.56313936,0.14112782,0.02026764,0.25334223,0.03696504,0.11247766,0.10062886,0.81642527
0.34517259,1.41391458,0.56814984,0.14173346,0.01875080,0.25618668,0.03776388,0.11069715,0.10069346,0.82072722
0.35117559,1.41510856,0.57156174,0.14188173,0.01724243,0.25803391,0.03850794,0.10873266,0.10045382,0.82266773
0.35717859,1.41220174,0.57332939,0.14156868,0.01576146,0.25884595,0.03920977,0.10660758,0.09989771,0.82235401
0.36318159,1.40546976,0.57349655,0.14080814,0.01432471,0.25862624,0.03988640,0.10435270,0.09902745,0.81999449
0.36918459,1.39536171,0.57219548,0.13963170,0.01294660,0.25741967,0.04055906,0.10200614,0.09785975,0.81589715
0.37518759,1.38249024,0.56964211,0.13808794,0.01163906,0.25531100,0.04125257,0.09961294,0.09642503,0.81046325
0.38119060,1.36761411,0.56612732,0.13624088,0.01041146,0.25242150,0.04199463,0.09722417,0.09476629,0.80417661
0.38719360,1.35161352,0.56200483,0.13416767,0.00927071,0.24890415,0.04281469,0.09489581,0.09293757,0.79758857
0.39319660,1.33545903,0.55767587,0.13195569,0.00822134,0.24493748,0.04374277,0.09268717,0.09100208,0.79129910
0.39919960,1.32017530,0.55357159,0.12969912,0.00726570,0.24071833,0.04480799,0.09065907,0.08902994,0.78593479
0.40520260,1.30680093,0.55013369,0.12749506,0.00640423,0.23645378,0.04603712,0.08887174,0.08709573,0.78212449
0.41120560,1.29634626,0.54779422,0.12543954,0.00563572,0.23235271,0.04745294,0.08738262,0.08527591,0.78047372
0.41720860,1.28975085,0.54695547,0.12362347,0.00495758,0.22861727,0.04907280,0.08624405,0.08364618,0.78153876
0.42321161,1.28784259,0.54797070,0.12212870,0.00436618,0.22543464,0.05090717,0.08550102,0.08227894,0.78580182
0.42921461,1.29130035,0.55112679,0.12102447,0.00385711,0.22296943,0.05295844,0.08518911,0.08124092,0.79364823
0.43521761,1.30062175,0.55662937,0.12036440,0.00342550,0.22135708,0.05521997,0.08533270,0.08059103,0.80534679
0.44122061,1.31609792,0.56459127,0.12018403,0.00306631,0.22069839,0.05767552,0.08594350,0.08037868,0.82103435
0.44722361,1.33779608,0.57502474,0.12049924,0.00277457,0.22105568,0.06029897,0.08701960,0.08064239,0.84070526
0.45322661,1.36555125,0.58783788,0.12130539,0.00254563,0.22245036,0.06305458,0.08854500,0.08140898,0.86420634
0.45922961,1.39896731,0.60283535,0.12257745,0.00237542,0.22486230,0.06589759,0.09048973,0.08269315,0.89123778
0.46523262,1.43742756,0.61972350,0.12427088,0.00226066,0.22823084,0.06877527,0.09281054,0.08449761,0.92135988
0.47123562,1.48011448,0.63811951,0.12632345,0.00219904,0.23245737,0.07162846,0.09545215,0.08681364,0.95400568
0.47723862,1.52603778,0.65756439,0.12865770,0.00218948,0.23740947,0.07439328,0.09834908,0.08962208,0.98849875
0.48324162,1.57406961,0.67753910,0.13118403,0.00223221,0.24292620,0.07700335,0.10142788,0.09289466,1.02407556
0.48924462,1.62298543,0.69748307,0.13380433,0.00232904,0.24882450,0.07939198,0.10460981,0.09659555,1.05991161
0.49524762,1.67150870,0.71681450,0.13641585,0.00248345,0.25490626,0.08149460,0.10781374,0.10068318,1.09514992
0.50125063,1.71835752,0.73495134,0.13891517,0.00270073,0.26096584,0.08325114,0.11095922,0.10511206,1.12893095
0.50725363,1.76229115,0.75133219,0.14120220,0.00298809,0.26679767,0.08460827,0.11396960,0.10983464,1.16042253
0.51325663,1.80215437,0.76543621,0.14318387,0.00335471,0.27220364,0.08552141,0.11677496,0.11480306,1.18884850
0.51925963,1.83691793,0.77680113,0.14477749,0.00381181,0.27699995,0.08595648,0.11931485,0.11997071,1.21351497
0.52526263,1.86571333,0.78503878,0.14591355,0.00437255,0.28102326,0.08589116,0.12154071,0.12529362,1.23383298
0.53126563,1.88786066,0.78984749,0.14653795,0.00505196,0.28413580,0.08531576,0.12341770,0.13073151,1.24933679
0.53726863,1.90288847,0.79102092,0.14661348,0.00586674,0.28622940,0.08423360,0.12492613,0.13624862,1.25969717
0.54327164,1.91054506,0.78845318,0.14612061,0.00683503,0.28722825,0.08266084,0.12606222,0.14181419,1.26472910
0.54927464,1.91080120,0.78214009,0.14505756,0.00797595,0.28709046,0.08062583,0.12683819,0.14740268,1.26439396
0.55527764,1.90384424,0.77217680,0.14343970,0.00930921,0.28580834,0.07816808,0.12728184,0.15299376,1.25879626
0.56128064,1.89006454,0.75875198,0.14129825,0.01085446,0.28340753,0.07533672,0.12743542,0.15857209,1.24817531
0.56728364,1.87003496,0.74213922,0.13867857,0.01263063,0.27994515,0.07218873,0.12735402,0.16412689,1.23289235
0.57328664,1.84448480,0.72268586,0.13563797,0.01465510,0.27550700,0.06878695,0.12710345,0.16965154,1.21341409
0.57928964,1.81426941,0.70080021,0.13224324,0.01694289,0.27020415,0.06519786,0.12675774,0.17514296,1.19029341
0.58529265,1.78033713,0.67693758,0.12856801,0.01950566,0.26416899,0.06148945,0.12639637,0.18060117,1.16414825
0.59129565,1.74369494,0.65158589,0.12469009,0.02235082,0.25755094,0.05772908,0.12610136,0.18602871,1.13563962
0.59729865,1.70537431,0.62525133,0.12068883,0.02548051,0.25051206,0.05398148,0.12595421,0.19143028,1.10544972
0.60330165,1.66639849,0.59844473,0.11664270,0.02889078,0.24322267,0.05030700,0.12603303,0.19681232,1.07426088
0.60930465,1.62775240,0.57166899,0.11262706,0.03257072,0.23585706,0.04676015,0.12640975,0.20218278,1.04273619
0.61530765,1.59035588,0.54540783,0.10871224,0.03650184,0.22858948,0.04338836,0.12714757,0.20755089,1.01150225
0.62131066,1.55504109,0.52011626,0.10496198,0.04065761,0.22159035,0.04023119,0.12829886,0.21292700,0.98113452
0.62731366,1.52253432,0.49621256,0.10143217,0.04500323,0.21502285,0.03731982,0.12990335,0.21832244,0.95214548
0.63331666,1.49344244,0.47407210,0.09816998,0.04949570,0.20903983,0.03467683,0.13198685,0.22374942,0.92497567
0.63931966,1.46824397,0.45402272,0.09521333,0.05408418,0.20378098,0.03231636,0.13456045,0.22922088,0.89998774
0.64532266,1.44728458,0.43634149,0.09259058,0.05871072,0.19937042,0.03024445,0.13762023,0.23475026,0.87746309
0.65132566,1.43077673,0.42125292,0.09032064,0.06331126,0.19591453,0.02845968,0.14114745,0.24035134,0.85760121
0.65732866,1.41880300,0.40892816,0.08841321,0.06781704,0.19350003,0.02695390,0.14510929,0.24603788,0.84052125
0.66333167,1.41132280,0.39948520,0.08686924,0.07215620,0.19219251,0.02571312,0.14945999,0.25182335,0.82626561
0.66933467,1.40818191,0.39298977,0.08568161,0.07625575,0.19203506,0.02471849,0.15414244,0.25772047,0.81480522
0.67533767,1.40912437,0.38945695,0.08483588,0.08004361,0.19304746,0.02394728,0.15909012,0.26374088,0.80604638
0.68134067,1.41380636,0.38885329,0.08431125,0.08345085,0.19522553,0.02337389,0.16422926,0.26989470,0.79983860
0.68734367,1.42181156,0.39109934,0.08408148,0.08641392,0.19854106,0.02297078,0.16948132,0.27619012,0.79598357
0.69334667,1.43266764,0.39607268,0.08411600,0.08887681,0.20294214,0.02270939,0.17476546,0.28263310,0.79424465
0.69934967,1.44586343,0.40361133,0.08438097,0.09079309,0.20835392,0.02256093,0.18000116,0.28922703,0.79435701
0.70535268,1.46086634,0.41351757,0.08484047,0.09212766,0.21468005,0.02249718,0.18511068,0.29597255,0.79603793
0.71135568,1.47713981,0.42556211,0.08545757,0.09285824,0.22180446,0.02249108,0.19002144,0.30286736,0.79899730
0.71735868,1.49416016,0.43948869,0.08619554,0.09297637,0.22959379,0.02251732,0.19466817,0.30990619,0.80294791
0.72336168,1.51143269,0.45501904,0.08701889,0.09248806,0.23790025,0.02255278,0.19899479,0.31708079,0.80761549
0.72936468,1.52850653,0.47185802,0.08789445,0.09141392,0.24656486,0.02257694,0.20295592,0.32437999,0.81274812
0.73536768,1.54498795,0.48969918,0.08879234,0.08978881,0.25542109,0.02257215,0.20651804,0.33178987,0.81812500
0.74137069,1.56055179,0.50823029,0.08968678,0.08766102,0.26429864,0.02252384,0.20966025,0.33929392,0.82356416
0.74737369,1.57495076,0.52713897,0.09055685,0.08509100,0.27302733,0.02242067,0.21237464,0.34687331,0.82892907
0.75337669,1.58802238,0.54611829,0.09138702,0.08214974,0.28144108,0.02225457,0.21466623,0.35450713,0.83413390
0.75937969,1.59969344,0.56487209,0.09216756,0.07891676,0.28938154,0.02202071,0.21655263,0.36217278,0.83914729
0.76538269,1.60998178,0.58312000,0.09289470,0.07547791,0.29670165,0.02171744,0.21806332,0.36984628,0.84399455
0.77138569,1.61899557,0.60060208,0.09357060,0.07192299,0.30326870,0.02134613,0.21923866,0.37750278,0.84875813
0.77738869,1.62692998,0.61708284,0.09420316,0.06834329,0.30896697,0.02091091,0.22012871,0.38511698,0.85357645
0.78339170,1.63406140,0.63235471,0.09480556,0.06482914,0.31369987,0.02041842,0.22079192,0.39266373,0.85864099
0.78939470,1.64073943,0.64624079,0.09539560,0.06146755,0.31739143,0.01987747,0.22129366,0.40011857,0.86419180
0.79539770,1.64737684,0.65859684,0.09599496,0.05833998,0.31998731,0.01929863,0.22170471,0.40745844,0.87051135
0.80140070,1.65443771,0.66931254,0.09662818,0.05552039,0.32145512,0.01869388,0.22209974,0.41466224,0.87791709
0.80740370,1.66242400,0.67831186,0.09732161,0.05307350,0.32178422,0.01807608,0.22255580,0.42171155,0.88675261
0.81340670,1.67186097,0.68555269,0.09810222,0.05105333,0.32098500,0.01745863,0.22315078,0.42859117,0.89737783
0.81940970,1.68328160,0.69102566,0.09899642,0.04950216,0.31908764,0.01685498,0.22396195,0.43528958,0.91015814
0.82541271,1.69721035,0.69475215,0.10002879,0.04844968,0.31614048,0.01627824,0.22506446,0.44179933,0.92545295
0.83141571,1.71414660,0.69678163,0.10122095,0.04791267,0.31220803,0.01574081,0.22652985,0.44811714,0.94360381
0.83741871,1.73454812,0.69718830,0.10259041,0.04789480,0.30736872,0.01525409,0.22842460,0.45424381,0.96492218
0.84342171,1.75881476,0.69606720,0.10414961,0.04838696,0.30171243,0.01482819,0.23080858,0.46018386,0.98967741
0.84942471,1.78727298,0.69352987,0.10590513,0.04936782,0.29533790,0.01447178,0.23373350,0.46594487,1.01808497
0.85542771,1.82016138,0.68969965,0.10785704,0.05080465,0.28835011,0.01419197,0.23724142,0.47153660,1.05029533
0.86143072,1.85761775,0.68470694,0.10999852,0.05265447,0.28085772,0.01399429,0.24136312,0.47696974,1.08638387
0.86743372,1.89966818,0.67868440,0.11231575,0.05486549,0.27297055,0.01388266,0.24611665,0.48225459,1.12634203
0.87343672,1.94621842,0.67176243,0.11478803,0.05737865,0.26479736,0.01385957,0.25150588,0.48739951,1.17007015
0.87943972,1.99704824,0.66406507,0.11738817,0.06012944,0.25644376,0.01392615,0.25751930,0.49240934,1.21737231
0.88544272,2.05180900,0.65570649,0.12008321,0.06304985,0.24801052,0.01408236,0.26412899,0.49728388,1.26795346
0.89144572,2.11002485,0.64678827,0.12283529,0.06607032,0.23959221,0.01432719,0.27128994,0.50201649,1.32141924
0.89744872,2.17109782,0.63739760,0.12560283,0.06912180,0.23127622,0.01465885,0.27893981,0.50659294,1.37727856
0.90345173,2.23431704,0.62760642,0.12834186,0.07213780,0.22314214,0.01507495,0.28699915,0.51099068,1.43494932
0.90945473,2.29887195,0.61747159,0.13100749,0.07505623,0.21526162,0.01557266,0.29537220,0.51517851,1.49376718
0.91545773,2.36386961,0.60703616,0.13355544,0.07782120,0.20769849,0.01614880,0.30394824,0.51911675,1.55299754
0.92146073,2.42835559,0.59633138,0.13594363,0.08038452,0.20050926,0.01679995,0.31260371,0.52275804,1.61185034
0.92746373,2.49133810,0.58537962,0.13813369,0.08270696,0.19374381,0.01752246,0.32120477,0.52604874,1.66949779
0.93346673,2.55181468,0.57419779,0.14009237,0.08475912,0.18744629,0.01831243,0.32961060,0.52893086,1.72509425
0.93946973,2.60880080,0.56280116,0.14179282,0.08652204,0.18165604,0.01916562,0.33767716,0.53134462,1.77779807
0.94547274,2.66135921,0.55120718,0.14321557,0.08798726,0.17640848,0.02007740,0.34526134,0.53323149,1.82679467
0.95147574,2.70862937,0.53943927,0.14434930,0.08915665,0.17173594,0.02104256,0.35222546,0.53453760,1.87132004
0.95747874,2.74985572,0.52753002,0.14519134,0.09004170,0.16766820,0.02205526,0.35844186,0.53521754,1.91068416
0.96348174,2.78441387,0.51552394,0.14574774,0.09066258,0.16423283,0.02310886,0.36379747,0.53523820,1.94429326
0.96948474,2.81183370,0.50347922,0.14603317,0.09104680,0.16145518,0.02419582,0.36819811,0.53458269,1.97167036
0.97548774,2.83181849,0.49146869,0.14607038,0.09122772,0.15935807,0.02530769,0.37157249,0.53325408,1.99247312
0.98149075,2.84425939,0.47957972,0.14588950,0.09124277,0.15796114,0.02643505,0.37387551,0.53127877,2.00650848
0.98749375,2.84924452,0.46791316,0.14552697,0.09113173,0.15727999,0.02756763,0.37509092,0.52870938,2.01374338
0.99349675,2.84706250,0.45658137,0.14502438,0.09093488,0.15732506,0.02869435,0.37523304,0.52562697,2.01431107
0.99949975,2.83819997,0.44570551,0.14442710,0.09069132,0.15810046,0.02980360,0.37434754,0.52214237,2.00851286
1.00550275,2.82333343,0.43541216,0.14378289,0.09043744,0.15960275,0.03088338,0.37251118,0.51839659,1.99681492
1.01150575,2.80331529,0.42582965,0.14314039,0.09020558,0.16181989,0.03192167,0.36983044,0.51456009,1.97984030
1.01750875,2.77915490,0.41708413,0.14254777,0.09002302,0.16473036,0.03290672,0.36643918,0.51083092,1.95835640
1.02351176,2.75199484,0.40929584,0.14205129,0.08991123,0.16830260,0.03382738,0.36249521,0.50743164,1.93325809
1.02951476,2.72308346,0.40257548,0.14169419,0.08988555,0.17249491,0.03467346,0.35817598,0.50460497,1.90554710
1.03551776,2.69374425,0.39702121,0.14151554,0.08995507,0.17725569,0.03543602,0.35367358,0.50260838,1.87630832
1.04152076,2.66534330,0.39271610,0.14154940,0.09012294,0.18252427,0.03610764,0.34918901,0.50170747,1.84668373
1.04752376,2.63925543,0.38972628,0.14182413,0.09038686,0.18823207,0.03668266,0.34492611,0.50216858,1.81784472
1.05352676,2.61683030,0.38809986,0.14236187,0.09073986,0.19430424,0.03715727,0.34108525,0.50425052,1.79096371
1.05952976,2.59935921,0.38786644,0.14317828,0.09117126,0.20066164,0.03752960,0.33785703,0.50819593,1.76718598
1.06553277,2.58804360,0.38903720,0.14428237,0.09166763,0.20722292,0.03779971,0.33541619,0.51422238,1.74760239
1.07153577,2.58396605,0.39160563,0.14567659,0.09221395,0.21390689,0.03796943,0.33391594,0.52251359,1.73322388
1.07753877,2.58806446,0.39554845,0.14735697,0.09279466,0.22063462,0.03804223,0.33348292,0.53321108,1.72495838
1.08354177,2.60111006,0.40082690,0.14931347,0.09339463,0.22733158,0.03802294,0.33421301,0.54640665,1.72359076
1.08954477,2.62368965,0.40738794,0.15153035,0.09400011,0.23392931,0.03791750,0.33616808,0.56213590,1.72976620
1.09554777,2.65619246,0.41516556,0.15398666,0.09459942,0.24036684,0.03773265,0.33937376,0.58037322,1.74397728
1.10155078,2.69880177,0.42408177,0.15665680,0.09518355,0.24659150,0.03747557,0.34381851,0.60102843,1.76655502
1.10755378,2.75149128,0.43404743,0.15951112,0.09574651,0.25255931,0.03715364,0.34945378,0.62394541,1.79766378
1.11355678,2.81402624,0.44496281,0.16251651,0.09628555,0.25823477,0.03677411,0.35619544,0.64890266,1.83729991
1.11955978,2.88596886,0.45671782,0.16563709,0.09680110,0.26359021,0.03634394,0.36392634,0.67561607,1.88529396
1.12556278,2.96668796,0.46919210,0.16883483,0.09729664,0.26860465,0.03586958,0.37249995,0.70374377,1.94131598
1.13156578,3.05537197,0.48225498,0.17207022,0.09777830,0.27326239,0.03535691,0.38174497,0.73289300,2.00488352
1.13756878,3.15104523,0.49576542,0.17530296,0.09825441,0.27755136,0.03481118,0.39147063,0.76262880,2.07537191
1.14357179,3.25258657,0.50957212,0.17849257,0.09873488,0.28146136,0.03423704,0.40147260,0.79248423,2.15202622
1.14957479,3.35874989,0.52351388,0.18159902,0.09923050,0.28498247,0.03363863,0.41153927,0.82197190,2.23397461
1.15557779,3.46818614,0.53742046,0.18458337,0.09975219,0.28810353,0.03301969,0.42145807,0.85059627,2.32024252
1.16158079,3.57946607,0.55111389,0.18740830,0.10031021,0.29081114,0.03238372,0.43102176,0.87786640,2.40976750
1.16758379,3.69110353,0.56441053,0.19003868,0.10091336,0.29308891,0.03173414,0.44003424,0.90330869,2.50141447
1.17358679,3.80157894,0.57712368,0.19244202,0.10156819,0.29491742,0.03107447,0.44831592,0.92647914,2.59399128
1.17958979,3.90936267,0.58906703,0.19458898,0.10227833,0.29627457,0.03040849,0.45570828,0.94697480,2.68626460
1.18559280,4.01293827,0.60005861,0.19645368,0.10304379,0.29713662,0.02974038,0.46207760,0.96444397,2.77697631
1.19159580,4.11082549,0.60992539,0.19801415,0.10386044,0.29747965,0.02907479,0.46731766,0.97859482,2.86486033
1.19759880,4.20160314,0.61850814,0.19925254,0.10471966,0.29728153,0.02841698,0.47135146,0.98920231,2.94866037
1.20360180,4.28393164,0.62566662,0.20015544,0.10560808,0.29652417,0.02777280,0.47413193,0.99611303,3.02714837
1.20960480,4.35657539,0.63128463,0.20071404,0.10650757,0.29519602,0.02714872,0.47564165,0.99924813,3.09914405
1.21560780,4.41842471,0.63527479,0.20092434,0.10739538,0.29329453,0.02655180,0.47589166,0.99860405,3.16353519
1.22161081,4.46851729,0.63758284,0.20078726,0.10824453,0.29082853,0.02598964,0.47491954,0.99425137,3.21929867
1.22761381,4.50605847,0.63819103,0.20030868,0.10902442,0.28782034,0.02547033,0.47278687,0.98633167,3.26552172
1.23361681,4.53044029,0.63712061,0.19949954,0.10970160,0.28430734,0.02500235,0.46957619,0.97505270,3.30142301
1.23961981,4.54125819,0.63443304,0.19837574,0.11024078,0.28034302,0.02459451,0.46538773,0.96068209,3.32637264
1.24562281,4.53832503,0.63022980,0.19695811,0.11060596,0.27599737,0.02425589,0.46033598,0.94353974,3.33991044
1.25162581,4.52168138,0.62465091,0.19527220,0.11076165,0.27135639,0.02399575,0.45454628,0.92398926,3.34176145
1.25762881,4.49160131,0.61787180,0.19334807,0.11067423,0.26652093,0.02382348,0.44815163,0.90242864,3.33184780
1.26363182,4.44859307,0.61009896,0.19121992,0.11031322,0.26160467,0.02374855,0.44128965,0.87928050,3.31029615
1.26963482,4.39339399,0.60156424,0.18892570,0.10965258,0.25673144,0.02378048,0.43410007,0.85498215,3.27743977
1.27563782,4.32695926,0.59251804,0.18650656,0.10867186,0.25203181,0.02392873,0.42672244,0.82997572,3.23381500
1.28164082,4.25044442,0.58322175,0.18400624,0.10735724,0.24763931,0.02420271,0.41929438,0.80469857,3.18015160
1.28764382,4.16518194,0.57393965,0.18147042,0.10570231,0.24368621,0.02461164,0.41195023,0.77957433,3.11735717
1.29364682,4.07265221,0.56493056,0.17894589,0.10370862,0.24029920,0.02516450,0.40482009,0.75500454,3.04649593
1.29964982,3.97444996,0.55643966,0.17647981,0.10138607,0.23759509,0.02586986,0.39802923,0.73136133,2.96876247
1.30565283,3.87224711,0.54869084,0.17411888,0.09875285,0.23567676,0.02673574,0.39169780,0.70898110,2.88545159
1.31165583,3.76775344,0.54187979,0.17190854,0.09583529,0.23462951,0.02776943,0.38594073,0.68815939,2.79792520
1.31765883,3.66267657,0.53616815,0.16989220,0.09266733,0.23451798,0.02897723,0.38086787,0.66914710,2.70757769
1.32366183,3.55868274,0.53167905,0.16811049,0.08928986,0.23538381,0.03036424,0.37658410,0.65214792,2.61580127
1.32966483,3.45735985,0.52849404,0.16660073,0.08574976,0.23724409,0.03193405,0.37318947,0.63731717,2.52395251
1.33566783,3.36018417,0.52665159,0.16539630,0.08209894,0.24009070,0.03368851,0.37077924,0.62476194,2.43332147
1.34167084,3.26849166,0.52614719,0.16452627,0.07839310,0.24389051,0.03562739,0.36944379,0.61454234,2.34510447
1.34767384,3.18345486,0.52693494,0.16401507,0.07469053,0.24858643,0.03774817,0.36926817,0.60667398,2.26038145
1.35367684,3.10606568,0.52893049,0.16388225,0.07105086,0.25409930,0.04004579,0.37033150,0.60113120,2.18009836
1.35967984,3.03712427,0.53201526,0.16414232,0.06753380,0.26033040,0.04251244,0.37270586,0.59785112,2.10505490
1.36568284,2.97723363,0.53604151,0.16480464,0.06419788,0.26716452,0.04513746,0.37645493,0.59673809,2.03589752
1.37168584,2.92679950,0.54083817,0.16587334,0.06109928,0.27447342,0.04790723,0.38163213,0.59766840,1.97311741
1.37768884,2.88603464,0.54621698,0.16734723,0.05829068,0.28211951,0.05080517,0.38827840,0.60049496,1.91705270
1.38369185,2.85496656,0.55197880,0.16921969,0.05582023,0.28995959,0.05381182,0.39641962,0.60505172,1.86789434
1.38969485,2.83344768,0.55791968,0.17147848,0.05373053,0.29784843,0.05690494,0.40606370,0.61115767,1.82569452
1.39569785,2.82116687,0.56383649,0.17410555,0.05205771,0.30564218,0.06005975,0.41719750,0.61862016,1.79037697
1.40170085,2.81766144,0.56953196,0.17707675,0.05083060,0.31320129,0.06324918,0.42978359,0.62723759,1.76174807
1.40770385,2.82232888,0.57481881,0.18036151,0.05006997,0.32039307,0.06644418,0.44375714,0.63680131,1.73950816
1.41370685,2.83443786,0.57952313,0.18392249,0.04978790,0.32709370,0.06961406,0.45902300,0.64709674,1.72326232
1.41970985,2.85313828,0.58348667,0.18771529,0.04998718,0.33318965,0.07272692,0.47545321,0.65790398,1.71253045
1.42571286,2.87747048,0.58656830,0.19168816,0.05066095,0.33857872,0.07574999,0.49288520,0.66899784,1.70675624
1.43171586,2.90637392,0.58864466,0.19578193,0.05179238,0.34317045,0.07865014,0.51112076,0.68014764,1.70531528
1.43771886,2.93869601,0.58960997,0.19992999,0.05335466,0.34688629,0.08139420,0.52992614,0.69111697,1.70752248
1.44372186,2.97320162,0.58937545,0.20405866,0.05531108,0.34965936,0.08394949,0.54903334,0.70166370,1.71263922
1.44972486,3.00858441,0.58786824,0.20808771,0.05761544,0.35143407,0.08628415,0.56814274,0.71154045,1.71988071
1.45572786,3.04348039,0.58503020,0.21193132,0.06021262,0.35216566,0.08836765,0.58692719,0.72049574,1.72842417
1.46173087,3.07648466,0.58081664,0.21549928,0.06303956,0.35181970,0.09017116,0.60503756,0.72827608,1.73741823
1.46773387,3.10617163,0.57519534,0.21869868,0.06602635,0.35037173,0.09166800,0.62210969,0.73462895,1.74599406
1.47373687,3.13111899,0.56814568,0.22143579,0.06909772,0.34780700,0.09283404,0.63777255,0.73930690,1.75327848
1.47973987,3.14993523,0.55965828,0.22361833,0.07217470,0.34412043,0.09364820,0.65165750,0.74207253,1.75840903
1.48574287,3.16129018,0.54973496,0.22515792,0.07517648,0.33931674,0.09409280,0.66340826,0.74270434,1.76055095
1.49174587,3.16394775,0.53838918,0.22597267,0.07802246,0.33341074,0.09415404,0.67269127,0.74100317,1.75891569
1.49774887,3.15679972,0.52564674,0.22598984,0.08063438,0.32642779,0.09382237,0.67920605,0.73679894,1.75278024
1.50375188,3.13889906,0.51154676,0.22514832,0.08293840,0.31840421,0.09309287,0.68269504,0.72995731,1.74150669
1.50975488,3.10949126,0.49614282,0.22340104,0.08486718,0.30938781,0.09196555,0.68295266,0.72038604,1.72456102
1.51575788,3.06804204,0.47950395,0.22071692,0.08636180,0.29943817,0.09044560,0.67983289,0.70804041,1.70153011
1.52176088,3.01425987,0.46171556,0.21708248,0.08737343,0.28862679,0.08854357,0.67325527,0.69292766,1.67213614
1.52776388,2.94811173,0.44287993,0.21250292,0.08786466,0.27703698,0.08627532,0.66320884,0.67510988,1.63624747
1.53376688,2.86983131,0.42311625,0.20700254,0.08781059,0.26476335,0.08366205,0.64975383,0.65470523,1.59388513
1.53976988,2.77991851,0.40256011,0.20062459,0.08719936,0.25191099,0.08072996,0.63302100,0.63188745,1.54522458
1.54577289,2.67913025,0.38136230,0.19343050,0.08603233,0.23859422,0.07750996,0.61320865,0.60688334,1.49059231
1.55177589,2.56846250,0.35968703,0.18549838,0.08432383,0.22493498,0.07403711,0.59057734,0.57996856,1.43045733
1.55777889,2.44912423,0.33770947,0.17692107,0.08210041,0.21106089,0.07034998,0.56544259,0.55146166,1.36541777
1.56378189,2.32250426,0.31561274,0.16780366,0.07939977,0.19710304,0.06648990,0.53816585,0.52171675,1.29618318
1.56978489,2.19013245,0.29358451,0.15826064,0.07626929,0.18319355,0.06250004,0.50914414,0.49111498,1.22355320
1.57578789,2.05363684,0.27181322,0.14841276,0.07276432,0.16946308,0.05842459,0.47879878,0.46005525,1.14839361
1.58179090,1.91469868,0.25048427,0.13838380,0.06894627,0.15603833,0.05430768,0.44756377,0.42894457,1.07161084
1.58779390,1.77500710,0.22977614,0.12829737,0.06488053,0.14303962,0.05019253,0.41587414,0.39818833,0.99412595
1.59379690,1.63621551,0.20985681,0.11827378,0.06063448,0.13057871,0.04612050,0.38415494,0.36818099,0.91684938
1.59979990,1.49990131,0.19088039,0.10842721,0.05627544,0.11875686,0.04213028,0.35281105,0.33929739,0.84065734
1.60580290,1.36753035,0.17298442,0.09886326,0.05186883,0.10766325,0.03825713,0.32221834,0.31188502,0.76637088
1.61180590,1.24042748,0.15628761,0.08967683,0.04747647,0.09737383,0.03453235,0.29271633,0.28625746,0.69473831
1.61780890,1.11975386,0.14088824,0.08095061,0.04315525,0.08795047,0.03098281,0.26460262,0.26268914,0.62642155
1.62381191,1.00649159,0.12686334,0.07275397,0.03895591,0.07944071,0.02763068,0.23812905,0.24141135,0.56198673
1.62981491,0.90143567,0.11426849,0.06514242,0.03492230,0.07187775,0.02449334,0.21349971,0.22260979,0.50189908
1.63581791,0.80519311,0.10313823,0.05815754,0.03109088,0.06528093,0.02158341,0.19087066,0.20642331,0.44652213
1.64182091,0.71818861,0.09348717,0.05182740,0.02749050,0.05965649,0.01890895,0.17035123,0.19294397,0.39612073
1.64782391,0.64067609,0.08531157,0.04616727,0.02414253,0.05499870,0.01647380,0.15200670,0.18221819,0.35086774
1.65382691,0.57275504,0.07859136,0.04118081,0.02106120,0.05129116,0.01427803,0.13586209,0.17424898,0.31085345
1.65982991,0.51439077,0.07329258,0.03686142,0.01825411,0.04850836,0.01231842,0.12190692,0.16899892,0.27609749
1.66583292,0.46543733,0.06936998,0.03319376,0.01572301,0.04661733,0.01058908,0.11010049,0.16639400,0.24656228
1.67183592,0.42566209,0.06676986,0.03015548,0.01346458,0.04557949,0.00908201,0.10037758,0.16632793,0.22216741
1.67783892,0.39477093,0.06543302,0.02771887,0.01147136,0.04535248,0.00778771,0.09265436,0.16866711,0.20280433
1.68384192,0.37243306,0.06529762,0.02585263,0.00973265,0.04589202,0.00669581,0.08683402,0.17325582,0.18835077
1.68984492,0.35830459,0.06630210,0.02452346,0.00823542,0.04715383,0.00579553,0.08281234,0.17992180,0.17868413
1.69584792,0.35205012,0.06838785,0.02369755,0.00696520,0.04909544,0.00507620,0.08048269,0.18848195,0.17369359
1.70185093,0.35336174,0.07150172,0.02334199,0.00590683,0.05167796,0.00452768,0.07974047,0.19874809,0.17329036
1.70785393,0.36197472,0.07559827,0.02342590,0.00504518,0.05486765,0.00414060,0.08048696,0.21053266,0.17741574
1.71385693,0.37767971,0.08064163,0.02392141,0.00436574,0.05863742,0.00390668,0.08263230,0.22365415,0.18604681
1.71985993,0.40033083,0.08660696,0.02480438,0.00385510,0.06296802,0.00381880,0.08609776,0.23794219,0.19919936
