energy_ev,total_up,N_s_up,N_p_up,S_s_up,S_p_up,Sc_p_up,Sc_d_up,V_p_up,V_d_up
-2.93846923,1.94812689,0.00276385,0.24958217,0.01361159,1.29102110,0.39227080,0.09103670,0.46206306,0.45745051
-2.93246623,1.95413647,0.00290484,0.25266547,0.01420792,1.29478816,0.39827619,0.09434101,0.45507890,0.44568423
-2.92646323,1.95901538,0.00303802,0.25622541,0.01477223,1.29749027,0.40509599,0.09763324,0.44875441,0.43289364
-2.92046023,1.96201356,0.00316044,0.25996315,0.01528980,1.29873609,0.41223529,0.10081764,0.44292358,0.41928078
-2.91445723,1.96243228,0.00326926,0.26358840,0.01574665,1.29815716,0.41921749,0.10379929,0.43740936,0.40507132
-2.90845423,1.95964917,0.00336189,0.26682695,0.01612998,1.29542337,0.42559639,0.10648704,0.43203144,0.39050932
-2.90245123,1.95314202,0.00343606,0.26942781,0.01642860,1.29025818,0.43096735,0.10879636,0.42661427,0.37585179
-2.89644822,1.94251043,0.00348985,0.27116964,0.01663326,1.28245272,0.43497736,0.11065209,0.42099492,0.36136296
-2.89044522,1.92749396,0.00352185,0.27186636,0.01673694,1.27187799,0.43733348,0.11199085,0.41503030,0.34730860
-2.88444222,1.90798587,0.00353112,0.27137145,0.01673510,1.25849447,0.43780939,0.11276318,0.40860356,0.33395041
-2.87843922,1.88404146,0.00351727,0.26958112,0.01662580,1.24235840,0.43624980,0.11293505,0.40162917,0.32154059
-2.87243622,1.85588029,0.00348045,0.26643596,0.01640974,1.22362430,0.43257243,0.11248899,0.39405658,0.31031670
-2.86643322,1.82388180,0.00342138,0.26192105,0.01609019,1.20254325,0.42676765,0.11142445,0.38587218,0.30049678
-2.86043022,1.78857429,0.00334127,0.25606469,0.01567291,1.17945693,0.41889555,0.10975768,0.37709951,0.29227484
-2.85442721,1.75061736,0.00324183,0.24893558,0.01516589,1.15478743,0.40908082,0.10752086,0.36779769,0.28581676
-2.84842421,1.71077862,0.00312516,0.24063887,0.01457905,1.12902319,0.39750548,0.10476078,0.35805821,0.28125658
-2.84242121,1.66990540,0.00299375,0.23131095,0.01392392,1.10270173,0.38439986,0.10153692,0.34800023,0.27869332
-2.83641821,1.62889291,0.00285031,0.22111351,0.01321327,1.07638984,0.37003229,0.09791914,0.33776474,0.27818846
-2.83041521,1.58865023,0.00269776,0.21022705,0.01246068,1.05066228,0.35469782,0.09398510,0.32750773,0.27976393
-2.82441221,1.55006581,0.00253911,0.19884400,0.01168016,1.02608009,0.33870666,0.08981749,0.31739305,0.28340100
-2.81840920,1.51397430,0.00237738,0.18716198,0.01088574,1.00316946,0.32237263,0.08550115,0.30758507,0.28904006
-2.81240620,1.48112611,0.00221552,0.17537731,0.01009117,0.98240248,0.30600225,0.08112037,0.29824171,0.29658126
-2.80640320,1.45216157,0.00205635,0.16367905,0.00930958,0.96418057,0.28988484,0.07675632,0.28950820,0.30588636
-2.80040020,1.42759067,0.00190249,0.15224382,0.00855325,0.94882160,0.27428398,0.07248478,0.28151183,0.31678165
-2.79439720,1.40777951,0.00175632,0.14123154,0.00783342,0.93655127,0.25943065,0.06837424,0.27435799,0.32906195
-2.78839420,1.39294397,0.00161997,0.13078213,0.00716019,0.92749919,0.24551816,0.06448450,0.26812770,0.34249580
-2.78239120,1.38315081,0.00149527,0.12101334,0.00654250,0.92169973,0.23269907,0.06086561,0.26287662,0.35683162
-2.77638819,1.37832595,0.00138376,0.11201954,0.00598806,0.91909766,0.22108393,0.05755744,0.25863567,0.37180469
-2.77038519,1.37826927,0.00128670,0.10387152,0.00550353,0.91955801,0.21074189,0.05458954,0.25541303,0.38714485
-2.76438219,1.38267497,0.00120511,0.09661715,0.00509453,0.92287955,0.20170289,0.05198153,0.25319741,0.40258449
-2.75837919,1.39115615,0.00113975,0.09028279,0.00476585,0.92881113,0.19396122,0.04974380,0.25196234,0.41786668
-2.75237619,1.40327217,0.00109119,0.08487522,0.00452156,0.93706983,0.18748017,0.04787847,0.25167114,0.43275297
-2.74637319,1.41855713,0.00105985,0.08038397,0.00436521,0.94735988,0.18219741,0.04638058,0.25228223,0.44703069
-2.74037019,1.43654785,0.00104601,0.07678395,0.00429995,0.95939122,0.17803080,0.04523936,0.25375452,0.46051917
-2.73436718,1.45680988,0.00104987,0.07403803,0.00432868,0.97289679,0.17488434,0.04443964,0.25605245,0.47307490
-2.72836418,1.47896004,0.00107155,0.07209965,0.00445414,0.98764745,0.17265382,0.04396307,0.25915042,0.48459510
-2.72236118,1.50268435,0.00111116,0.07091515,0.00467899,1.00346398,0.17123219,0.04378935,0.26303636,0.49501967
-2.71635818,1.52775076,0.00116877,0.07042588,0.00500578,1.02022537,0.17051411,0.04389730,0.26771419,0.50433142
-2.71035518,1.55401582,0.00124447,0.07056999,0.00543696,1.03787324,0.17039983,0.04426571,0.27320517,0.51255454
-2.70435218,1.58142549,0.00133833,0.07128378,0.00597481,1.05641221,0.17079807,0.04487398,0.27954789,0.51975137
-2.69834917,1.61001018,0.00145041,0.07250282,0.00662125,1.07590637,0.17162804,0.04570260,0.28679720,0.52601766
-2.69234617,1.63987460,0.00158072,0.07416267,0.00737777,1.09647225,0.17282049,0.04673340,0.29502185,0.53147662
-2.68634317,1.67118327,0.00172925,0.07619931,0.00824516,1.11826874,0.17431796,0.04794957,0.30430131,0.53627198
-2.68034017,1.70414280,0.00189587,0.07854949,0.00922338,1.14148485,0.17607424,0.04933564,0.31472178,0.54056047
-2.67433717,1.73898211,0.00208035,0.08115079,0.01031127,1.16632591,0.17805321,0.05087726,0.32637171,0.54450406
-2.66833417,1.77593189,0.00228227,0.08394174,0.01150641,1.19299927,0.18022731,0.05256095,0.33933710,0.54826244
-2.66233117,1.81520464,0.00250102,0.08686191,0.01280490,1.22170019,0.18257560,0.05437377,0.35369681,0.55198597
-2.65632816,1.85697638,0.00273575,0.08985204,0.01420121,1.25259887,0.18508180,0.05630310,0.36951821,0.55580952
-2.65032516,1.90137114,0.00298529,0.09285433,0.01568807,1.28582921,0.18773232,0.05833637,0.38685330,0.55984744
-2.64432216,1.94844900,0.00324821,0.09581284,0.01725642,1.32148000,0.19051445,0.06046090,0.40573560,0.56418988
-2.63831916,1.99819832,0.00352269,0.09867407,0.01889540,1.35958881,0.19341484,0.06266383,0.42617778,0.56890047
-2.63231616,2.05053231,0.00380658,0.10138763,0.02059244,1.40013883,0.19641838,0.06493215,0.44817031,0.57401558
-2.62631316,2.10528997,0.00409738,0.10390710,0.02233335,1.44305877,0.19950750,0.06725281,0.47168102,0.57954487
-2.62031016,2.16224122,0.00439226,0.10619088,0.02410254,1.48822544,0.20266186,0.06961295,0.49665545,0.58547320
-2.61430715,2.22109542,0.00468803,0.10820315,0.02588326,1.53546885,0.20585854,0.07200015,0.52301814,0.59176355
-2.60830415,2.28151276,0.00498128,0.10991472,0.02765788,1.58457922,0.20907260,0.07440278,0.55067441,0.59836076
-2.60230115,2.34311743,0.00526834,0.11130383,0.02940823,1.63531526,0.21227796,0.07681030,0.57951265,0.60519576
-2.59629815,2.40551161,0.00554538,0.11235679,0.03111592,1.68741316,0.21544853,0.07921363,0.60940690,0.61219003
-2.59029515,2.46828925,0.00580853,0.11306835,0.03276274,1.74059535,0.21855945,0.08160537,0.64021932,0.61925993
-2.58429215,2.53104860,0.00605388,0.11344195,0.03433096,1.79457861,0.22158841,0.08397998,0.67180258,0.62632055
-2.57828914,2.59340261,0.00627764,0.11348948,0.03580370,1.84908069,0.22451679,0.08633390,0.70400184,0.63328907
-2.57228614,2.65498653,0.00647621,0.11323096,0.03716520,1.90382502,0.22733070,0.08866546,0.73665619,0.64008715
-2.56628314,2.71546210,0.00664629,0.11269376,0.03840109,1.95854316,0.23002167,0.09097468,0.76959943,0.64664246
-2.56028014,2.77451815,0.00678494,0.11191159,0.03949862,2.01297478,0.23258701,0.09326295,0.80266022,0.65288914
-2.55427714,2.83186769,0.00688969,0.11092322,0.04044677,2.06686519,0.23502971,0.09553255,0.83566156,0.65876735
-2.54827414,2.88724159,0.00695861,0.10977106,0.04123645,2.11996064,0.23735792,0.09778605,0.86841960,0.66422199
-2.54227114,2.94037962,0.00699037,0.10849947,0.04186049,2.17200178,0.23958402,0.10002559,0.90074211,0.66920065
-2.53626813,2.99101946,0.00698428,0.10715311,0.04231370,2.22271578,0.24172323,0.10225216,0.93242661,0.67365118
-2.53026513,3.03888474,0.00694032,0.10577516,0.04259287,2.27180793,0.24379191,0.10446478,0.96325856,0.67751907
-2.52426213,3.08367306,0.00685914,0.10440570,0.04269673,2.31895343,0.24580566,0.10665976,0.99300973,0.68074487
-2.51825913,3.12504525,0.00674206,0.10308015,0.04262586,2.36379017,0.24777718,0.10882997,1.02143713,0.68326200
-2.51225613,3.16261684,0.00659105,0.10182796,0.04238268,2.40591337,0.24971426,0.11096433,1.04828273,0.68499525
-2.50625313,3.19595276,0.00640864,0.10067147,0.04197132,2.44487288,0.25161782,0.11304730,1.07327421,0.68586003
-2.50025013,3.22456612,0.00619794,0.09962519,0.04139759,2.48017359,0.25348027,0.11505874,1.09612689,0.68576268
-2.49424712,3.24792169,0.00596248,0.09869526,0.04066888,2.51127959,0.25528428,0.11697387,1.11654713,0.68460190
-2.48824412,3.26544423,0.00570618,0.09787943,0.03979408,2.53762223,0.25700208,0.11876352,1.13423694,0.68227128
-2.48224112,3.27653196,0.00543326,0.09716724,0.03878357,2.55861207,0.25859541,0.12039470,1.14890014,0.67866284
-2.47623812,3.28057457,0.00514813,0.09654069,0.03764906,2.57365456,0.26001608,0.12183134,1.16024967,0.67367154
-2.47023512,3.27697540,0.00485532,0.09597511,0.03640359,2.58216889,0.26120733,0.12303529,1.16801588,0.66720044
-2.46423212,3.26517661,0.00455939,0.09544040,0.03506142,2.58360932,0.26210579,0.12396757,1.17195564,0.65916634
-2.45822911,3.24468656,0.00426485,0.09490250,0.03363791,2.57748811,0.26264408,0.12458974,1.17186174,0.64950542
-2.45222611,3.21510765,0.00397609,0.09432498,0.03214942,2.56339892,0.26275392,0.12486538,1.16757220,0.63817881
-2.44622311,3.17616351,0.00369733,0.09367080,0.03061319,2.54103965,0.26236962,0.12476163,1.15897910,0.62517751
-2.44022011,3.12772397,0.00343259,0.09290405,0.02904715,2.51023344,0.26143175,0.12425073,1.14603646,0.61052648
-2.43421711,3.06982629,0.00318560,0.09199173,0.02746973,2.47094668,0.25989086,0.12331139,1.12876662,0.59428754
-2.42821411,3.00269159,0.00295984,0.09090529,0.02589971,2.42330311,0.25771093,0.12193011,1.10726490,0.57656103
-2.42221111,2.92673519,0.00275848,0.08962217,0.02435593,2.36759302,0.25487253,0.12010217,1.08170207,0.55748582
-2.41620810,2.84257031,0.00258439,0.08812689,0.02285711,2.30427695,0.25137535,0.11783239,1.05232454,0.53723782
-2.41020510,2.75100441,0.00244013,0.08641204,0.02142158,2.23398349,0.24724002,0.11513560,1.01945199,0.51602688
-2.40420210,2.65302822,0.00232795,0.08447880,0.02006704,2.15750098,0.24250909,0.11203672,0.98347255,0.49409222
-2.39819910,2.54979768,0.00224980,0.08233722,0.01881035,2.07576343,0.23724705,0.10857047,0.94483556,0.47169652
-2.39219610,2.44260926,0.00220732,0.08000605,0.01766728,1.98983098,0.23153944,0.10478077,0.90404216,0.44911888
-2.38619310,2.33286967,0.00220181,0.07751234,0.01665231,1.90086556,0.22549099,0.10071979,0.86163408,0.42664705
-2.38019010,2.22206106,0.00223430,0.07489058,0.01577848,1.81010288,0.21922287,0.09644670,0.81818082,0.40456906
-2.37418709,2.11170309,0.00230546,0.07218170,0.01505716,1.71882162,0.21286923,0.09202618,0.77426607,0.38316480
-2.36818409,2.00331335,0.00241561,0.06943172,0.01449801,1.62831108,0.20657304,0.08752675,0.73047347,0.36269772
-2.36218109,1.89836769,0.00256472,0.06669032,0.01410879,1.53983865,0.20048164,0.08301899,0.68737253,0.34340711
-2.35617809,1.79826201,0.00275239,0.06400922,0.01389537,1.45461810,0.19474189,0.07857369,0.64550512,0.32550120
-2.35017509,1.70427687,0.00297777,0.06144058,0.01386160,1.37378003,0.18949544,0.07426005,0.60537301,0.30915138
-2.34417209,1.61754616,0.00323961,0.05903538,0.01400934,1.29834534,0.18487407,0.07014396,0.56742688,0.29448777
-2.33816908,1.53903102,0.00353623,0.05684184,0.01433843,1.22920274,0.18099543,0.06628644,0.53205714,0.28159618
-2.33216608,1.46949951,0.00386545,0.05490407,0.01484671,1.16709057,0.17795930,0.06274219,0.49958686,0.27051680
-2.32616308,1.40951273,0.00422467,0.05326076,0.01553005,1.11258381,0.17584449,0.05955854,0.47026686,0.26124431
-2.32016008,1.35941751,0.00461079,0.05194418,0.01638235,1.06608592,0.17470648,0.05677443,0.44427312,0.25372967
-2.31415708,1.31934551,0.00502028,0.05097932,0.01739565,1.02782594,0.17457582,0.05441987,0.42170638,0.24788330
-2.30815408,1.28921846,0.00544920,0.05038331,0.01856012,0.99786018,0.17545740,0.05251548,0.40259384,0.24357955
-2.30215108,1.26875891,0.00589319,0.05016506,0.01986414,0.97607844,0.17733046,0.05107244,0.38689272,0.24066225
-2.29614807,1.25750584,0.00634756,0.05032510,0.02129437,0.96221394,0.18014933,0.05009251,0.37449551,0.23895113
-2.29014507,1.25483412,0.00680735,0.05085569,0.02283581,0.95585659,0.18384489,0.04956842,0.36523648,0.23824872
-2.28414207,1.25997714,0.00726733,0.05174107,0.02447190,0.95646873,0.18832655,0.04948436,0.35889922,0.23834760
-2.27813907,1.27205141,0.00772213,0.05295795,0.02618460,0.96340283,0.19348472,0.04981659,0.35522490,0.23903764
-2.27213607,1.29008250,0.00816632,0.05447608,0.02795456,0.97592048,0.19919363,0.05053427,0.35392084,0.24011297
-2.26613307,1.31303132,0.00859442,0.05625900,0.02976121,0.99321212,0.20531449,0.05160037,0.35466936,0.24137840
-2.26013007,1.33982018,0.00900106,0.05826495,0.03158300,1.01441699,0.21169873,0.05297258,0.35713628,0.24265515
-2.25412706,1.36935787,0.00938103,0.06044779,0.03339757,1.03864290,0.21819140,0.05460439,0.36097930,0.24378568
-2.24812406,1.40056340,0.00972933,0.06275806,0.03518208,1.06498553,0.22463458,0.05644613,0.36585577,0.24463738
-2.24212106,1.43238800,0.01004130,0.06514408,0.03691347,1.09254692,0.23087076,0.05844613,0.37142992,0.24510532
-2.23611806,1.46383504,0.01031267,0.06755310,0.03856883,1.12045292,0.23674612,0.06055174,0.37737936,0.24511364
-2.23011506,1.49397772,0.01053963,0.06993250,0.04012579,1.14786950,0.24211368,0.06271055,0.38340086,0.24461593
-2.22411206,1.52197430,0.01071891,0.07223091,0.04156293,1.17401762,0.24683628,0.06487136,0.38921528,0.24359445
-2.21810905,1.54708084,0.01084782,0.07439939,0.04286024,1.19818650,0.25078936,0.06698532,0.39457179,0.24205835
-2.21210605,1.56866120,0.01092433,0.07639252,0.04399954,1.21974518,0.25386345,0.06900681,0.39925111,0.24004102
-2.20610305,1.58619437,0.01094708,0.07816939,0.04496493,1.23815202,0.25596636,0.07089438,0.40306798,0.23759660
-2.20010005,1.59927874,0.01091547,0.07969448,0.04574317,1.25296201,0.25702503,0.07261147,0.40587276,0.23479609
-2.19409705,1.60763361,0.01082962,0.08093839,0.04632404,1.26383168,0.25698695,0.07412706,0.40755207,0.23172280
-2.18809405,1.61109753,0.01069042,0.08187844,0.04670063,1.27052134,0.25582112,0.07541607,0.40802861,0.22846777
-2.18209105,1.60962370,0.01049953,0.08249892,0.04686950,1.27289465,0.25351850,0.07645961,0.40726005,0.22512500
-2.17608804,1.60327235,0.01025933,0.08279132,0.04683079,1.27091528,0.25009196,0.07724508,0.40523712,0.22178678
-2.17008504,1.59220042,0.00997291,0.08275415,0.04658815,1.26464093,0.24557561,0.07776597,0.40198086,0.21853938
-2.16408204,1.57664875,0.00964401,0.08239263,0.04614868,1.25421462,0.24002358,0.07802153,0.39753910,0.21545897
-2.15807904,1.55692708,0.00927695,0.08171814,0.04552256,1.23985373,0.23350832,0.07801619,0.39198246,0.21260822
-2.15207604,1.53339768,0.00887655,0.08074746,0.04472281,1.22183705,0.22611833,0.07775892,0.38539973,0.21003351
-2.14607304,1.50645790,0.00844799,0.07950189,0.04376473,1.20049047,0.21795548,0.07726235,0.37789308,0.20776276
-2.14007004,1.47652269,0.00799677,0.07800620,0.04266545,1.17617194,0.20913207,0.07654187,0.36957302,0.20580423
-2.13406703,1.44400762,0.00752854,0.07628759,0.04144333,1.14925619,0.19976755,0.07561475,0.36055363,0.20414608
-2.12806403,1.40931327,0.00704901,0.07437456,0.04011739,1.12012017,0.18998522,0.07449914,0.35094792,0.20275672
-2.12206103,1.37281175,0.00656378,0.07229590,0.03870673,1.08912974,0.17990898,0.07321330,0.34086382,0.20158616
-2.11605803,1.33483588,0.00607829,0.07007972,0.03723001,1.05662816,0.16966015,0.07177483,0.33040077,0.20056800
-2.11005503,1.29567161,0.00559765,0.06775261,0.03570494,1.02292712,0.15935465,0.07020008,0.31964710,0.19962227
-2.10405203,1.25555393,0.00512659,0.06533904,0.03414793,0.98830032,0.14910058,0.06850380,0.30867837,0.19865875
-2.09804902,1.21466638,0.00466935,0.06286088,0.03257376,0.95298014,0.13899615,0.06669889,0.29755658,0.19758090
-2.09204602,1.17314402,0.00422965,0.06033716,0.03099544,0.91715716,0.12912832,0.06479642,0.28633035,0.19629002
-2.08604302,1.13107968,0.00381060,0.05778399,0.02942408,0.88098244,0.11957181,0.06280582,0.27503584,0.19468959
-2.08004002,1.08853271,0.00341473,0.05521474,0.02786892,0.84457231,0.11038887,0.06073522,0.26369855,0.19268953
-2.07403702,1.04553986,0.00304396,0.05264027,0.02633747,0.80801501,0.10162940,0.05859193,0.25233557,0.19021035
-2.06803402,1.00212742,0.00269961,0.05006937,0.02483568,0.77137882,0.09333168,0.05638304,0.24095824,0.18718680
-2.06203102,0.95832369,0.00238248,0.04750928,0.02336818,0.73472087,0.08552350,0.05411603,0.22957503,0.18357102
-2.05602801,0.91417123,0.00209283,0.04496615,0.02193857,0.69809616,0.07822359,0.05179942,0.21819436,0.17933505
-2.05002501,0.86973796,0.00183050,0.04244563,0.02054973,0.66156607,0.07144331,0.04944336,0.20682723,0.17447255
-2.04402201,0.82512659,0.00159494,0.03995338,0.01920408,0.62520581,0.06518855,0.04706020,0.19548952,0.16899975
-2.03801901,0.78048190,0.00138530,0.03749543,0.01790390,0.58911060,0.05946164,0.04466489,0.18420372,0.16295550
-2.03201601,0.73599551,0.00120050,0.03507860,0.01665154,0.55340000,0.05426323,0.04227533,0.17300022,0.15640070
-2.02601301,0.69190815,0.00103932,0.03271069,0.01544962,0.51822044,0.04959418,0.03991251,0.16191786,0.14941686
-2.02001001,0.64850938,0.00090042,0.03040062,0.01430117,0.48374589,0.04545720,0.03760065,0.15100395,0.14210414
-2.01400700,0.60613502,0.00078246,0.02815849,0.01320972,0.45017678,0.04185841,0.03536707,0.14031378,0.13457894
-2.00800400,0.56516267,0.00068411,0.02599547,0.01217935,0.41773737,0.03880864,0.03324208,0.12990955,0.12697112
-2.00200100,0.52600582,0.00060413,0.02392371,0.01121469,0.38667194,0.03632450,0.03125871,0.11985908,0.11942114
-1.99599800,0.48910683,0.00054139,0.02195611,0.01032086,0.35724013,0.03442928,0.02945238,0.11023419,0.11207706
-1.98999500,0.45492962,0.00049488,0.02010616,0.00950342,0.32971173,0.03315358,0.02786060,0.10110899,0.10509186
-1.98399200,0.42395228,0.00046376,0.01838768,0.00876829,0.30436151,0.03253576,0.02652257,0.09255828,0.09862091
-1.97798899,0.39666013,0.00044734,0.01681461,0.00812165,0.28146412,0.03262221,0.02547883,0.08465592,0.09281977
-1.97198599,0.37353959,0.00044510,0.01540089,0.00756984,0.26128959,0.03346740,0.02477088,0.07747360,0.08784253
-1.96598299,0.35507303,0.00045665,0.01416031,0.00711927,0.24409951,0.03513382,0.02444091,0.07107978,0.08384050
-1.95997999,0.34173472,0.00048174,0.01310644,0.00677637,0.23014398,0.03769171,0.02453146,0.06553898,0.08096140
-1.95397699,0.33398793,0.00052023,0.01225262,0.00654749,0.21965957,0.04121876,0.02508516,0.06091145,0.07934897
-1.94797399,0.33228304,0.00057205,0.01161199,0.00643890,0.21286792,0.04579952,0.02614450,0.05725311,0.07914287
-1.94197099,0.33705650,0.00063720,0.01119761,0.00645668,0.20997529,0.05152485,0.02775155,0.05461581,0.08047895
-1.93596798,0.34873034,0.00071568,0.01102249,0.00660676,0.21117254,0.05849114,0.02994773,0.05304774,0.08348960
-1.92996498,0.36771201,0.00080748,0.01109979,0.00689487,0.21663567,0.06679942,0.03277356,0.05259409,0.08830416
-1.92396198,0.39439414,0.00091254,0.01144284,0.00732654,0.22652646,0.07655437,0.03626835,0.05329767,0.09504928
-1.91795898,0.42915391,0.00103071,0.01206526,0.00790705,0.24099316,0.08786310,0.04046985,0.05519958,0.10384905
-1.91195598,0.47235174,0.00116176,0.01298097,0.00864141,0.26017102,0.10083385,0.04541385,0.05833976,0.11482484
-1.90595298,0.52432891,0.00130530,0.01420413,0.00953434,0.28418233,0.11557447,0.05113372,0.06275731,0.12809465
-1.89994997,0.58540396,0.00146080,0.01574899,0.01059017,0.31313593,0.13219064,0.05765984,0.06849065,0.14377202
-1.89394697,0.65586754,0.00162759,0.01762966,0.01181280,0.34712603,0.15078395,0.06501895,0.07557725,0.16196428
-1.88794397,0.73597570,0.00180479,0.01985976,0.01320553,0.38623015,0.17144963,0.07323345,0.08405315,0.18277021
-1.88194097,0.82594139,0.00199140,0.02245195,0.01477099,0.43050627,0.19427409,0.08232056,0.09395201,0.20627704
-1.87593797,0.92592437,0.00218623,0.02541740,0.01651093,0.47998895,0.21933210,0.09229143,0.10530383,0.23255677
-1.86993497,1.03601941,0.00238795,0.02876507,0.01842605,0.53468468,0.24668376,0.10315017,0.11813329,0.26166197
-1.86393197,1.15624323,0.00259510,0.03250100,0.02051578,0.59456637,0.27637110,0.11489283,0.13245784,0.29362105
-1.85792896,1.28652031,0.00280611,0.03662755,0.02277803,0.65956719,0.30841455,0.12750634,0.14828541,0.32843316
-1.85192596,1.42666817,0.00301934,0.04114255,0.02520898,0.72957385,0.34280920,0.14096750,0.16561205,0.36606297
-1.84592296,1.57638248,0.00323309,0.04603849,0.02780278,0.80441981,0.37952097,0.15524192,0.18441937,0.40643546
-1.83991996,1.73522287,0.00344562,0.05130184,0.03055134,0.88387836,0.41848289,0.17028312,0.20467209,0.44943096
-1.83391696,1.90260008,0.00365520,0.05691236,0.03344409,0.96765627,0.45959153,0.18603179,0.22631562,0.49488085
-1.82791396,2.07776527,0.00386012,0.06284263,0.03646780,1.05538813,0.50270389,0.20241519,0.24927400,0.54256405
-1.82191096,2.25980239,0.00405874,0.06905773,0.03960638,1.14663202,0.54763481,0.21934682,0.27344818,0.59220468
-1.81590795,2.44762447,0.00424946,0.07551519,0.04284087,1.24086679,0.59415531,0.23672649,0.29871481,0.64347121
-1.80990495,2.63997458,0.00443079,0.08216517,0.04614941,1.33749137,0.64199183,0.25444067,0.32492571,0.69597722
-1.80390195,2.83543217,0.00460133,0.08895090,0.04950731,1.43582657,0.69082682,0.27236336,0.35190807,0.74928413
-1.79789895,3.03242533,0.00475979,0.09580947,0.05288725,1.53511955,0.74030065,0.29035737,0.37946543,0.80290593
-1.79189595,3.22924917,0.00490501,0.10267288,0.05625961,1.63455126,0.79001513,0.30827610,0.40737965,0.85631594
-1.78589295,3.42409048,0.00503597,0.10946933,0.05959285,1.73324686,0.83953856,0.32596580,0.43541363,0.90895566
-1.77988994,3.61505822,0.00515177,0.11612480,0.06285406,1.83028905,0.88841244,0.34326830,0.46331495,0.96024541
-1.77388694,3.80021939,0.00525167,0.12256479,0.06600957,1.92473414,0.93615964,0.36002415,0.49082035,1.00959667
-1.76788394,3.97763927,0.00533508,0.12871618,0.06902564,2.01563044,0.98229389,0.37607602,0.51766082,1.05642560
-1.76188094,4.14542484,0.00540158,0.13450921,0.07186929,2.10203844,1.02633047,0.39127238,0.54356725,1.10016740
-1.75587794,4.30176991,0.00545092,0.13987933,0.07450903,2.18305210,1.06779748,0.40547125,0.56827646,1.14029097
-1.74987494,4.44500022,0.00548306,0.14476904,0.07691573,2.25782053,1.10624756,0.41854392,0.59153733,1.17631321
-1.74387194,4.57361690,0.00549811,0.14912950,0.07906340,2.32556913,1.14126951,0.43037841,0.61311683,1.20781259
-1.73786893,4.68633627,0.00549644,0.15292191,0.08092990,2.38561936,1.17249932,0.44088271,0.63280577,1.23444119
-1.73186593,4.78212438,0.00547860,0.15611850,0.08249758,2.43740624,1.19963015,0.44998737,0.65042394,1.25593481
-1.72586293,4.86022471,0.00544539,0.15870325,0.08375382,2.48049288,1.22242086,0.45764758,0.66582446,1.27212062
-1.71985993,4.92017768,0.00539782,0.16067211,0.08469130,2.51458117,1.24070262,0.46384448,0.67889719,1.28292212
-1.71385693,4.96183103,0.00533714,0.16203282,0.08530831,2.53951830,1.25438335,0.46858568,0.68957091,1.28836100
-1.70785393,4.98534047,0.00526479,0.16280432,0.08560864,2.55529865,1.26344974,0.47190485,0.69781438,1.28855588
-1.70185093,4.99116051,0.00518244,0.16301578,0.08560147,2.56206093,1.26796669,0.47386054,0.70363602,1.28371800
-1.69584792,4.98002565,0.00509191,0.16270528,0.08530097,2.56008066,1.26807419,0.47453410,0.70708228,1.27414394
-1.68984492,4.95292283,0.00499520,0.16191813,0.08472579,2.54975839,1.26398187,0.47402683,0.70823484,1.26020568
-1.68384192,4.91105611,0.00489441,0.16070512,0.08389836,2.53160398,1.25596115,0.47245651,0.70720664,1.24233853
-1.67783892,4.85580519,0.00479169,0.15912054,0.08284414,2.50621779,1.24433572,0.46995331,0.70413699,1.22102722
-1.67183592,4.78867936,0.00468926,0.15722014,0.08159068,2.47426960,1.22947035,0.46665541,0.69918593,1.19679088
-1.66583292,4.71126892,0.00458927,0.15505925,0.08016677,2.43647608,1.21175882,0.46270429,0.69252815,1.17016742
-1.65982991,4.62519589,0.00449382,0.15269094,0.07860149,2.39357789,1.19161128,0.45824011,0.68434664,1.14169797
-1.65382691,4.53206621,0.00440487,0.15016439,0.07692331,2.34631736,1.16944160,0.45339712,0.67482639,1.11191182
-1.64782391,4.43342496,0.00432420,0.14752358,0.07515930,2.29541756,1.14565534,0.44829949,0.66414853,1.08131264
-1.64182091,4.33071649,0.00425334,0.14480621,0.07333442,2.24156378,1.12063851,0.44305751,0.65248488,1.05036611
-1.63581791,4.22525069,0.00419355,0.14204305,0.07147093,2.18538791,1.09474782,0.43776447,0.63999346,1.01948958
-1.62981491,4.11817652,0.00414580,0.13925753,0.06958795,2.12745623,1.06830258,0.43249423,0.62681480,0.98904398
-1.62381191,4.01046335,0.00411067,0.13646578,0.06770122,2.06826110,1.04157850,0.42729954,0.61306950,0.95932798
-1.61780890,3.90289047,0.00408839,0.13367692,0.06582293,2.00821643,1.01480353,0.42221125,0.59885680,0.93057469
-1.61180590,3.79604476,0.00407882,0.13089365,0.06396181,1.94765696,0.98815579,0.41723835,0.58425439,0.90295075
-1.60580290,3.69032584,0.00408143,0.12811305,0.06212329,1.88684114,0.96176358,0.41236877,0.56931928,0.87655755
-1.59979990,3.58595826,0.00409528,0.12532761,0.06030982,1.82595704,0.93570721,0.40757100,0.55408962,0.85143469
-1.59379690,3.48300949,0.00411912,0.12252635,0.05852125,1.76513091,0.91002257,0.40279640,0.53858749,0.82756504
-1.58779390,3.38141258,0.00415134,0.11969596,0.05675530,1.70443752,0.88470612,0.39798201,0.52282213,0.80488137
-1.58179090,3.28099227,0.00419006,0.11682202,0.05500812,1.64391194,0.85972095,0.39305388,0.50679385,0.78327406
-1.57578789,3.18149306,0.00423314,0.11389005,0.05327480,1.58356172,0.83500364,0.38793069,0.49049790,0.76259955
