energy_ev,total_up,Au_p_up,Au_d_up,Fe_p_up,Fe_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up
0.08704352,2.34303330,0.49913211,0.18034524,0.48165783,1.21079376,0.05782458,0.38960223,0.31767052,0.00000000
0.09304652,2.24529161,0.47462819,0.17507718,0.46417493,1.14678209,0.05831285,0.37285623,0.31559010,0.00000000
0.09904952,2.14894983,0.45148603,0.16974539,0.44582673,1.08474265,0.05860442,0.35681953,0.31219660,0.00000000
0.10505253,2.05510242,0.42979923,0.16438912,0.42685354,1.02549767,0.05870552,0.34151982,0.30753525,0.00000000
0.11105553,1.96480653,0.40963566,0.15904793,0.40749840,0.96982519,0.05862919,0.32696426,0.30167978,0.00000000
0.11705853,1.87907373,0.39104083,0.15376194,0.38800419,0.91845055,0.05839504,0.31314295,0.29473170,0.00000000
0.12306153,1.79886160,0.37404107,0.14857177,0.36861086,0.87203873,0.05802855,0.30003234,0.28681857,0.00000000
0.12906453,1.72506464,0.35864649,0.14351843,0.34955271,0.83118747,0.05756024,0.28759853,0.27809133,0.00000000
0.13506753,1.65850460,0.34485351,0.13864288,0.33105569,0.79642099,0.05702446,0.27580033,0.26872077,0.00000000
0.14107054,1.59992009,0.33264691,0.13398555,0.31333484,0.76818423,0.05645804,0.26459199,0.25889328,0.00000000
0.14707354,1.54995586,0.32200141,0.12958564,0.29659177,0.74683760,0.05589881,0.25392554,0.24880613,0.00000000
0.15307654,1.50915187,0.31288286,0.12548028,0.28101222,0.73265216,0.05538405,0.24375282,0.23866233,0.00000000
0.15907954,1.47793280,0.30524891,0.12170380,0.26676391,0.72580553,0.05494891,0.23402700,0.22866546,0.00000000
0.16508254,1.45659847,0.29904957,0.11828682,0.25399457,0.72637850,0.05462498,0.22470389,0.21901465,0.00000000
0.17108554,1.44531584,0.29422741,0.11525563,0.24283037,0.73435265,0.05443899,0.21574290,0.20989986,0.00000000
0.17708854,1.44411319,0.29071781,0.11263154,0.23337468,0.74960925,0.05441168,0.20710763,0.20149771,0.00000000
0.18309155,1.45287710,0.28844921,0.11043048,0.22570739,0.77192970,0.05455705,0.19876645,0.19396802,0.00000000
0.18909455,1.47135272,0.28734342,0.10866285,0.21988473,0.80099783,0.05488180,0.19069268,0.18745116,0.00000000
0.19509755,1.49914769,0.28731624,0.10733352,0.21593965,0.83640412,0.05538518,0.18286477,0.18206620,0.00000000
0.20110055,1.53573994,0.28827818,0.10644211,0.21388270,0.87765231,0.05605912,0.17526627,0.17791001,0.00000000
0.20710355,1.58048925,0.29013556,0.10598347,0.21370346,0.92416810,0.05688874,0.16788577,0.17505708,0.00000000
0.21310655,1.63265252,0.29279171,0.10594825,0.21537242,0.97531020,0.05785308,0.16071665,0.17356010,0.00000000
0.21910955,1.69140206,0.29614851,0.10632371,0.21884309,1.03038339,0.05892613,0.15375680,0.17345108,0.00000000
0.22511256,1.75584648,0.30010793,0.10709450,0.22405438,1.08865328,0.06007799,0.14700827,0.17474291,0.00000000
0.23111556,1.82505304,0.30457369,0.10824341,0.23093302,1.14936236,0.06127622,0.14047677,0.17743110,0.00000000
0.23711856,1.89807085,0.30945283,0.10975207,0.23939582,1.21174680,0.06248721,0.13417119,0.18149555,0.00000000
0.24312156,1.97395343,0.31465717,0.11160155,0.24935168,1.27505329,0.06367753,0.12810295,0.18690220,0.00000000
0.24912456,2.05177995,0.32010446,0.11377266,0.26070323,1.33855525,0.06481516,0.12228541,0.19360437,0.00000000
0.25512756,2.13067380,0.32571930,0.11624608,0.27334792,1.40156774,0.06587068,0.11673315,0.20154371,0.00000000
0.26113057,2.20981783,0.33143351,0.11900225,0.28717857,1.46346024,0.06681815,0.11146129,0.21065070,0.00000000
0.26713357,2.28846539,0.33718623,0.12202098,0.30208327,1.52366700,0.06763582,0.10648478,0.22084458,0.00000000
0.27313657,2.36594676,0.34292346,0.12528081,0.31794479,1.58169415,0.06830656,0.10181774,0.23203301,0.00000000
0.27913957,2.44167084,0.34859722,0.12875824,0.33463937,1.63712351,0.06881805,0.09747278,0.24411121,0.00000000
0.28514257,2.51512204,0.35416430,0.13242685,0.35203530,1.68961293,0.06916269,0.09346045,0.25696100,0.00000000
0.29114557,2.58585305,0.35958479,0.13625629,0.36999113,1.73889323,0.06933731,0.08978870,0.27044979,0.00000000
0.29714857,2.65347395,0.36482031,0.14021138,0.38835406,1.78476194,0.06934266,0.08646244,0.28442970,0.00000000
0.30315158,2.71763877,0.36983234,0.14425140,0.40695840,1.82707458,0.06918277,0.08348314,0.29873712,0.00000000
0.30915458,2.77803046,0.37458048,0.14832947,0.42562457,1.86573376,0.06886419,0.08084863,0.31319274,0.00000000
0.31515758,2.83434574,0.37902103,0.15239235,0.44415870,1.90067718,0.06839525,0.07855285,0.32760240,0.00000000
0.32116058,2.88628071,0.38310586,0.15638057,0.46235307,1.93186511,0.06778524,0.07658577,0.34175878,0.00000000
0.32716358,2.93351873,0.38678177,0.16022894,0.47998749,1.95926829,0.06704372,0.07493339,0.35544401,0.00000000
0.33316658,2.97572138,0.38999041,0.16386753,0.49683168,1.98285698,0.06617991,0.07357784,0.36843323,0.00000000
0.33916958,3.01252337,0.39266870,0.16722303,0.51264875,2.00259193,0.06520222,0.07249749,0.38049915,0.00000000
0.34517259,3.04353188,0.39474993,0.17022051,0.52719955,2.01841774,0.06411791,0.07166723,0.39141724,0.00000000
0.35117559,3.06833062,0.39616546,0.17278548,0.54024790,2.03025901,0.06293294,0.07105875,0.40097167,0.00000000
0.35717859,3.08648847,0.39684678,0.17484617,0.55156648,2.03801959,0.06165199,0.07064099,0.40896153,0.00000000
0.36318159,3.09757225,0.39672819,0.17633595,0.56094307,2.04158481,0.06027859,0.07038056,0.41520715,0.00000000
0.36918459,3.10116307,0.39574958,0.17719570,0.56818699,2.04082658,0.05881537,0.07024228,0.41955628,0.00000000
0.37518759,3.09687527,0.39385947,0.17737616,0.57313532,2.03561099,0.05726447,0.07018981,0.42188968,0.00000000
0.38119060,3.08437687,0.39101803,0.17683995,0.57565872,2.02580806,0.05562795,0.07018630,0.42212601,0.00000000
0.38719360,3.06341055,0.38719987,0.17556334,0.57566652,2.01130280,0.05390822,0.07019511,0.42022558,0.00000000
0.39319660,3.03381383,0.38239663,0.17353750,0.57311085,1.99200720,0.05210851,0.07018057,0.41619297,0.00000000
0.39919960,2.99553747,0.37661905,0.17076940,0.56798965,1.96787230,0.05023324,0.07010877,0.41007818,0.00000000
0.40520260,2.94866109,0.36989861,0.16728202,0.56034849,1.93889976,0.04828842,0.06994839,0.40197636,0.00000000
0.41120560,2.89340511,0.36228845,0.16311419,0.55028095,1.90515223,0.04628186,0.06967148,0.39202611,0.00000000
0.41720860,2.83013846,0.35386370,0.15831976,0.53792783,1.86676208,0.04422333,0.06925428,0.38040631,0.00000000
0.42321161,2.75938171,0.34472112,0.15296638,0.52347505,1.82393782,0.04212468,0.06867793,0.36733186,0.00000000
0.42921461,2.68180518,0.33497809,0.14713385,0.50715050,1.77696811,0.03999975,0.06792912,0.35304822,0.00000000
0.43521761,2.59822235,0.32477089,0.14091207,0.48921984,1.72622287,0.03786426,0.06700073,0.33782521,0.00000000
0.44122061,2.50957851,0.31425248,0.13439884,0.46998163,1.67215155,0.03573565,0.06589221,0.32195025,0.00000000
0.44722361,2.41693525,0.30358971,0.12769738,0.44976190,1.61527834,0.03363276,0.06460993,0.30572135,0.00000000
0.45322661,2.32145105,0.29296007,0.12091394,0.42890829,1.55619463,0.03157552,0.06316737,0.28943995,0.00000000
0.45922961,2.22435890,0.28254812,0.11415526,0.40778407,1.49554883,0.02958462,0.06158502,0.27340416,0.00000000
0.46523262,2.12694132,0.27254169,0.10752631,0.38676220,1.43403379,0.02768112,0.05989026,0.25790228,0.00000000
0.47123562,2.03050381,0.26312780,0.10112807,0.36621943,1.37237236,0.02588606,0.05811692,0.24320702,0.00000000
0.47723862,1.93634729,0.25448859,0.09505564,0.34653070,1.31130137,0.02422007,0.05630475,0.22957040,0.00000000
0.48324162,1.84574039,0.24679725,0.08939650,0.32806376,1.25155481,0.02270300,0.05449862,0.21721949,0.00000000
0.48924462,1.75989240,0.24021404,0.08422909,0.31117410,1.19384645,0.02135350,0.05274762,0.20635296,0.00000000
0.49524762,1.67992738,0.23488245,0.07962173,0.29620021,1.13885273,0.02018873,0.05110400,0.19713846,0.00000000
0.50125063,1.60686030,0.23092572,0.07563168,0.28345898,1.08719645,0.01922392,0.04962196,0.18971085,0.00000000
0.50725363,1.54157564,0.22844361,0.07230455,0.27324141,1.03943161,0.01847207,0.04835635,0.18417104,0.00000000
0.51325663,1.48480894,0.22750966,0.06967389,0.26580837,0.99603024,0.01794361,0.04736130,0.18058556,0.00000000
0.51925963,1.43713186,0.22816890,0.06776101,0.26138644,0.95737136,0.01764605,0.04668881,0.17898663,0.00000000
0.52526263,1.39894080,0.23043606,0.06657490,0.26016391,0.92373249,0.01758371,0.04638730,0.17937270,0.00000000
0.53126563,1.37044952,0.23429447,0.06611241,0.26228667,0.89528411,0.01775742,0.04650022,0.18170933,0.00000000
0.53726863,1.35168567,0.23969551,0.06635846,0.26785433,0.87208697,0.01816429,0.04706470,0.18593042,0.00000000
0.54327164,1.34249135,0.24655877,0.06728643,0.27691637,0.85409238,0.01879751,0.04811028,0.19193965,0.00000000
0.54927464,1.34252757,0.25477286,0.06885866,0.28946861,0.84114547,0.01964622,0.04965774,0.19961220,0.00000000
0.55527764,1.35128244,0.26419697,0.07102699,0.30545005,0.83299107,0.02069548,0.05171813,0.20879666,0.00000000
0.56128064,1.36808275,0.27466310,0.07373353,0.32474031,0.82928202,0.02192633,0.05429195,0.21931718,0.00000000
0.56728364,1.39210884,0.28597886,0.07691147,0.34715780,0.82958961,0.02331591,0.05736855,0.23097587,0.00000000
0.57328664,1.42241217,0.29793107,0.08048608,0.37245899,0.83341561,0.02483781,0.06092577,0.24355552,0.00000000
0.57928964,1.45793539,0.31028977,0.08437584,0.40033877,0.84020563,0.02646246,0.06492990,0.25682262,0.00000000
0.58529265,1.49753438,0.32281281,0.08849368,0.43043233,0.84936330,0.02815766,0.06933584,0.27053068,0.00000000
0.59129565,1.54000195,0.33525083,0.09274851,0.46231863,0.86026479,0.02988931,0.07408770,0.28442406,0.00000000
0.59729865,1.58409260,0.34735254,0.09704674,0.49552551,0.87227346,0.03162214,0.07911963,0.29824199,0.00000000
0.60330165,1.62854813,0.35887022,0.10129408,0.52953665,0.88475415,0.03332065,0.08435705,0.31172308,0.00000000
0.60930465,1.67212340,0.36956522,0.10539735,0.56380026,0.89708682,0.03494998,0.08971817,0.32461004,0.00000000
0.61530765,1.71361203,0.37921346,0.10926642,0.59773947,0.90867938,0.03647694,0.09511585,0.33665466,0.00000000
0.62131066,1.75187138,0.38761061,0.11281623,0.63076412,0.91897943,0.03787089,0.10045973,0.34762295,0.00000000
0.62731366,1.78584644,0.39457696,0.11596866,0.66228388,0.92748478,0.03910470,0.10565863,0.35730014,0.00000000
0.63331666,1.81459211,0.39996174,0.11865449,0.69172210,0.93375263,0.04015551,0.11062306,0.36549575,0.00000000
0.63931966,1.83729343,0.40364678,0.12081511,0.71853017,0.93740733,0.04100539,0.11526791,0.37204812,0.00000000
0.64532266,1.85328320,0.40554941,0.12240407,0.74220185,0.93814658,0.04164183,0.11951516,0.37682864,0.00000000
0.65132566,1.86205663,0.40562441,0.12338833,0.76228693,0.93574615,0.04205803,0.12329646,0.37974530,0.00000000
0.65732866,1.86328240,0.40386510,0.12374928,0.77840397,0.93006298,0.04225297,0.12655564,0.38074538,0.00000000
0.66333167,1.85681004,0.40030332,0.12348329,0.79025133,0.92103658,0.04223123,0.12925091,0.37981731,0.00000000
0.66933467,1.84267297,0.39500843,0.12260195,0.79761622,0.90868885,0.04200266,0.13135664,0.37699148,0.00000000
0.67533767,1.82108727,0.38808537,0.12113178,0.80038131,0.89312223,0.04158179,0.13286483,0.37233988,0.00000000
0.68134067,1.79244582,0.37967163,0.11911364,0.79852853,0.87451611,0.04098709,0.13378586,0.36597473,0.00000000
0.68734367,1.75730802,0.36993358,0.11660161,0.79214001,0.85312172,0.04024006,0.13414883,0.35804584,0.00000000
0.69334667,1.71638505,0.35906187,0.11366152,0.78139588,0.82925533,0.03936432,0.13400107,0.34873699,0.00000000
0.69934967,1.67052107,0.34726637,0.11036913,0.76656916,0.80329008,0.03838455,0.13340716,0.33826126,0.00000000
0.70535268,1.62067074,0.33477073,0.10680801,0.74801776,0.77564643,0.03732550,0.13244714,0.32685556,0.00000000
0.71135568,1.56787362,0.32180659,0.10306710,0.72617391,0.74678142,0.03621103,0.13121416,0.31477439,0.00000000
0.71735868,1.51322609,0.30860782,0.09923828,0.70153152,0.71717710,0.03506329,0.12981157,0.30228311,0.00000000
0.72336168,1.45785170,0.29540492,0.09541366,0.67463172,0.68732818,0.03390198,0.12834950,0.28965101,0.00000000
0.72936468,1.40287068,0.28241960,0.09168305,0.64604735,0.65772947,0.03274384,0.12694107,0.27714413,0.00000000
0.73536768,1.34936958,0.26985996,0.08813137,0.61636682,0.62886319,0.03160225,0.12569833,0.26501837,0.00000000
0.74137069,1.29837205,0.25791607,0.08483636,0.58617803,0.60118670,0.03048709,0.12472818,0.25351296,0.00000000
0.74737369,1.25081160,0.24675638,0.08186645,0.55605279,0.57512096,0.02940474,0.12412825,0.24284442,0.00000000
0.75337669,1.20750722,0.23652479,0.07927902,0.52653251,0.55104001,0.02835830,0.12398310,0.23320136,0.00000000
0.75937969,1.16914278,0.22733851,0.07711894,0.49811530,0.52926197,0.02734788,0.12436073,0.22474021,0.00000000
0.76538269,1.13625077,0.21928680,0.07541760,0.47124524,0.51004164,0.02637109,0.12530963,0.21758198,0.00000000
0.77138569,1.10920094,0.21243044,0.07419242,0.44630377,0.49356525,0.02542360,0.12685658,0.21181013,0.00000000
0.77738869,1.08819438,0.20680207,0.07344672,0.42360361,0.47994726,0.02449966,0.12900510,0.20746973,0.00000000
0.78339170,1.07326297,0.20240718,0.07317013,0.40338524,0.46922956,0.02359278,0.13173485,0.20456768,0.00000000
0.78939470,1.06427444,0.19922581,0.07333943,0.38581583,0.46138290,0.02269623,0.13500192,0.20307426,0.00000000
0.79539770,1.06094273,0.19721483,0.07391977,0.37099058,0.45631077,0.02180365,0.13873995,0.20292562,0.00000000
0.80140070,1.06284315,0.19631071,0.07486626,0.35893620,0.45385526,0.02090941,0.14286226,0.20402733,0.00000000
0.80740370,1.06943187,0.19643272,0.07612587,0.34961628,0.45380492,0.02000902,0.14726472,0.20625873,0.00000000
0.81340670,1.08006887,0.19748628,0.07763947,0.34293812,0.45590416,0.01909938,0.15182927,0.20947788,0.00000000
0.81940970,1.09404344,0.19936667,0.07934411,0.33876068,0.45986390,0.01817889,0.15642814,0.21352704,0.00000000
0.82541271,1.11060117,0.20196257,0.08117519,0.33690329,0.46537292,0.01724752,0.16092829,0.21823824,0.00000000
0.83141571,1.12897128,0.20515966,0.08306874,0.33715458,0.47210947,0.01630676,0.16519622,0.22343898,0.00000000
0.83741871,1.14839333,0.20884396,0.08496343,0.33928136,0.47975267,0.01535948,0.16910263,0.22895765,0.00000000
0.84342171,1.16814205,0.21290487,0.08680244,0.34303709,0.48799322,0.01440971,0.17252701,0.23462855,0.00000000
0.84942471,1.18754936,0.21723777,0.08853501,0.34816961,0.49654282,0.01346245,0.17536171,0.24029636,0.00000000
0.85542771,1.20602290,0.22174617,0.09011770,0.35442795,0.50514217,0.01252337,0.17751560,0.24581986,0.00000000
0.86143072,1.22306024,0.22634329,0.09151527,0.36156810,0.51356697,0.01159853,0.17891685,0.25107495,0.00000000
0.86743372,1.23825846,0.23095306,0.09270116,0.36935758,0.52163197,0.01069414,0.17951509,0.25595669,0.00000000
0.87343672,1.25131905,0.23551051,0.09365772,0.37757897,0.52919276,0.00981627,0.17928254,0.26038064,0.00000000
0.87943972,1.26204807,0.23996170,0.09437597,0.38603236,0.53614554,0.00897069,0.17821433,0.26428335,0.00000000
0.88544272,1.27035215,0.24426304,0.09485519,0.39453692,0.54242485,0.00816267,0.17632798,0.26762212,0.00000000
0.89144572,1.27623077,0.24838034,0.09510224,0.40293174,0.54799973,0.00739684,0.17366200,0.27037432,0.00000000
0.89744872,1.27976568,0.25228751,0.09513075,0.41107624,0.55286846,0.00667714,0.17027394,0.27253614,0.00000000
0.90345173,1.28110839,0.25596515,0.09496021,0.41885020,0.55705252,0.00600677,0.16623771,0.27412116,0.00000000
0.90945473,1.28046672,0.25939916,0.09461503,0.42615378,0.56059013,0.00538819,0.16164073,0.27515883,0.00000000
0.91545773,1.27809129,0.26257946,0.09412371,0.43290757,0.56352988,0.00482319,0.15658065,0.27569288,0.00000000
0.92146073,1.27426296,0.26549903,0.09351803,0.43905291,0.56592497,0.00431293,0.15116219,0.27577998,0.00000000
0.92746373,1.26928190,0.26815330,0.09283243,0.44455240,0.56782836,0.00385809,0.14549394,0.27548856,0.00000000
0.93346673,1.26345893,0.27053998,0.09210349,0.44939074,0.56928926,0.00345897,0.13968552,0.27489785,0.00000000
0.93946973,1.25710940,0.27265941,0.09136959,0.45357565,0.57035109,0.00311563,0.13384500,0.27409726,0.00000000
0.94547274,1.25054973,0.27451532,0.09067066,0.45713900,0.57105100,0.00282806,0.12807682,0.27318583,0.00000000
0.95147574,1.24409644,0.27611608,0.09004805,0.46013765,0.57142094,0.00259626,0.12248013,0.27227189,0.00000000
0.95747874,1.23806735,0.27747616,0.08954439,0.46265409,0.57149013,0.00242046,0.11714763,0.27147263,0.00000000
0.96348174,1.23278428,0.27861790,0.08920348,0.46479650,0.57128851,0.00230122,0.11216491,0.27091366,0.00000000
0.96948474,1.22857671,0.27957316,0.08907011,0.46669799,0.57085104,0.00223955,0.10761015,0.27072814,0.00000000
0.97548774,1.22578548,0.28038499,0.08918972,0.46851505,0.57022222,0.00223703,0.10355423,0.27105575,0.00000000
0.98149075,1.22476590,0.28110885,0.08960799,0.47042484,0.56946049,0.00229589,0.10006100,0.27204106,0.00000000
0.98749375,1.22588954,0.28181351,0.09037012,0.47262156,0.56864212,0.00241910,0.09718786,0.27383150,0.00000000
0.99349675,1.22954410,0.28258127,0.09152009,0.47531163,0.56786411,0.00261041,0.09498629,0.27657479,0.00000000
0.99949975,1.23613112,0.28350753,0.09309959,0.47870813,0.56724581,0.00287440,0.09350246,0.28041597,0.00000000
1.00550275,1.24606125,0.28469973,0.09514692,0.48302449,0.56692913,0.00321645,0.09277774,0.28549403,0.00000000
1.01150575,1.25974709,0.28627547,0.09769575,0.48846778,0.56707713,0.00364276,0.09284903,0.29193844,0.00000000
1.01750875,1.27759407,0.28836005,0.10077383,0.49523200,0.56787108,0.00416027,0.09374902,0.29986548,0.00000000
1.02351176,1.29998959,0.29108342,0.10440181,0.50349161,0.56950600,0.00477661,0.09550617,0.30937490,0.00000000
1.02951476,1.32729111,0.29457666,0.10859211,0.51339583,0.57218508,0.00549999,0.09814451,0.32054675,0.00000000
1.03551776,1.35981395,0.29896822,0.11334803,0.52506383,0.57611306,0.00633902,0.10168332,0.33343886,0.00000000
1.04152076,1.39781938,0.30437997,0.11866311,0.53858137,0.58148906,0.00730260,0.10613659,0.34808489,0.00000000
1.04752376,1.44150365,0.31092330,0.12452077,0.55399879,0.58849918,0.00839965,0.11151240,0.36449319,0.00000000
1.05352676,1.49098876,0.31869540,0.13089437,0.57133068,0.59730926,0.00963889,0.11781219,0.38264646,0.00000000
1.05952976,1.54631517,0.32777576,0.13774753,0.59055706,0.60805809,0.01102855,0.12503006,0.40250224,0.00000000
1.06553277,1.60743679,0.33822318,0.14503490,0.61162608,0.62085136,0.01257601,0.13315204,0.42399407,0.00000000
1.07153577,1.67421852,0.35007310,0.15270316,0.63445779,0.63575665,0.01428749,0.14215543,0.44703337,0.00000000
1.07753877,1.74643597,0.36333551,0.16069235,0.65894892,0.65279955,0.01616764,0.15200825,0.47151168,0.00000000
1.08354177,1.82377734,0.37799331,0.16893734,0.68497806,0.67196089,0.01821907,0.16266879,0.49730323,0.00000000
1.08954477,1.90584703,0.39400116,0.17736948,0.71241085,0.69317535,0.02044200,0.17408534,0.52426746,0.00000000
1.09554777,1.99217045,0.41128480,0.18591816,0.74110483,0.71633108,0.02283379,0.18619611,0.55225151,0.00000000
1.10155078,2.08219978,0.42974078,0.19451243,0.77091345,0.74127055,0.02538851,0.19892929,0.58109224,0.00000000
1.10755378,2.17532001,0.44923665,0.20308240,0.80168900,0.76779227,0.02809658,0.21220331,0.61061788,0.00000000
1.11355678,2.27085510,0.46961157,0.21156043,0.83328410,0.79565342,0.03094443,0.22592736,0.64064912,0.00000000
1.11955978,2.36807397,0.49067729,0.21988208,0.86555178,0.82457329,0.03391428,0.24000201,0.67099961,0.00000000
1.12556278,2.46619620,0.51221974,0.22798675,0.89834412,0.85423729,0.03698395,0.25432009,0.70147599,0.00000000
1.13156578,2.56439762,0.53400105,0.23581800,0.93150956,0.88430166,0.04012685,0.26876771,0.73187759,0.00000000
1.13756878,2.66181594,0.55576223,0.24332362,0.96488919,0.91439874,0.04331214,0.28322550,0.76199590,0.00000000
1.14357179,2.75755674,0.57722656,0.25045539,0.99831255,0.94414283,0.04650497,0.29756990,0.79161412,0.00000000
1.14957479,2.85070040,0.59810370,0.25716872,1.03159316,0.97313653,0.04966694,0.31167472,0.82050703,0.00000000
1.15557779,2.94031017,0.61809455,0.26342209,1.06452452,1.00097775,0.05275673,0.32541271,0.84844139,0.00000000
1.16158079,3.02544209,0.63689697,0.26917648,1.09687703,1.02726720,0.05573090,0.33865731,0.87517719,0.00000000
1.16758379,3.10515689,0.65421216,0.27439486,1.12839622,1.05161637,0.05854482,0.35128446,0.90046983,0.00000000
1.17358679,3.17853412,0.66975172,0.27904169,1.15880283,1.07365587,0.06115377,0.36317443,0.92407342,0.00000000
1.17958979,3.24468860,0.68324508,0.28308274,1.18779494,1.09304409,0.06351409,0.37421379,0.94574523,0.00000000
1.18559280,3.30278889,0.69444721,0.28648502,1.21505232,1.10947578,0.06558441,0.38429724,0.96525121,0.00000000
1.19159580,3.35207734,0.70314629,0.28921704,1.24024291,1.12269046,0.06732689,0.39332955,0.98237249,0.00000000
1.19759880,3.39189122,0.70917093,0.29124936,1.26303134,1.13248026,0.06870843,0.40122733,0.99691245,0.00000000
1.20360180,3.42168378,0.71239668,0.29255531,1.28308907,1.13869690,0.06970175,0.40792076,1.00870429,0.00000000
1.20960480,3.44104455,0.71275152,0.29311209,1.30010567,1.14125740,0.07028632,0.41335512,1.01761841,0.00000000
1.21560780,3.44971749,0.71021988,0.29290189,1.31380065,1.14014816,0.07044919,0.41749209,1.02356942,0.00000000
1.22161081,3.44761602,0.70484502,0.29191318,1.32393510,1.13542725,0.07018546,0.42031082,1.02652214,0.00000000
1.22761381,3.43483373,0.69672946,0.29014206,1.33032256,1.12722443,0.06949859,0.42180857,1.02649625,0.00000000
1.23361681,3.41164988,0.68603344,0.28759334,1.33283830,1.11573883,0.06840037,0.42200107,1.02356918,0.00000000
1.23961981,3.37852889,0.67297128,0.28428167,1.33142643,1.10123430,0.06691069,0.42092229,1.01787687,0.00000000
1.24562281,3.33611323,0.65780562,0.28023216,1.32610438,1.08403231,0.06505693,0.41862385,1.00961226,0.00000000
1.25162581,3.28520974,0.64084003,0.27548079,1.31696439,1.06450262,0.06287321,0.41517380,0.99902136,0.00000000
1.25762881,3.22676943,0.62240978,0.27007437,1.30417177,1.04305207,0.06039936,0.41065498,0.98639693,0.00000000
1.26363182,3.16186123,0.60287160,0.26406997,1.28796004,1.02011177,0.05767972,0.40516278,0.97206998,0.00000000
1.26963482,3.09164088,0.58259247,0.25753402,1.26862310,0.99612327,0.05476187,0.39880257,0.95639936,0.00000000
1.27563782,3.01731583,0.56193818,0.25054088,1.24650492,0.97152424,0.05169523,0.39168671,0.93975985,0.00000000
1.28164082,2.94010802,0.54126198,0.24317107,1.22198721,0.94673428,0.04852973,0.38393134,0.92252938,0.00000000
1.28764382,2.86121590,0.52089388,0.23550915,1.19547591,0.92214151,0.04531440,0.37565304,0.90507580,0.00000000
1.29364682,2.78177772,0.50113109,0.22764151,1.16738709,0.89809059,0.04209624,0.36696562,0.88774406,0.00000000
1.29964982,2.70283777,0.48222996,0.21965393,1.13813325,0.87487263,0.03891904,0.35797703,0.87084429,0.00000000
1.30565283,2.62531720,0.46439974,0.21162933,1.10811064,0.85271763,0.03582251,0.34878672,0.85464143,0.00000000
1.31165583,2.54999101,0.44779851,0.20364556,1.07768841,0.83178968,0.03284156,0.33948349,0.83934704,0.00000000
1.31765883,2.47747221,0.43253130,0.19577358,1.04720004,0.81218523,0.03000583,0.33014400,0.82511358,0.00000000
1.32366183,2.40820410,0.41865054,0.18807595,1.01693753,0.79393450,0.02733936,0.32083199,0.81203161,0.00000000
1.32966483,2.34246080,0.40615876,0.18060582,0.98714856,0.77700592,0.02486061,0.31159836,0.80012996,0.00000000
1.33566783,2.28035618,0.39501327,0.17340640,0.95803654,0.76131342,0.02258258,0.30248188,0.78937894,0.00000000
1.34167084,2.22186032,0.38513275,0.16651095,0.92976341,0.74672615,0.02051318,0.29351075,0.77969632,0.00000000
1.34767384,2.16682274,0.37640527,0.15994331,0.90245482,0.73308012,0.01865570,0.28470469,0.77095584,0.00000000
1.35367684,2.11500094,0.36869736,0.15371877,0.87620705,0.72019121,0.01700950,0.27607750,0.76299766,0.00000000
1.35967984,2.06609257,0.36186379,0.14784542,0.85109515,0.70786878,0.01557071,0.26763987,0.75564031,0.00000000
1.36568284,2.01976938,0.35575752,0.14232570,0.82718148,0.69592937,0.01433300,0.25940230,0.74869334,0.00000000
1.37168584,1.97571113,0.35023936,0.13715809,0.80452392,0.68420955,0.01328847,0.25137780,0.74197002,0.00000000
1.37768884,1.93363739,0.34518700,0.13233885,0.78318315,0.67257750,0.01242839,0.24358434,0.73529941,0.00000000
1.38369185,1.89333564,0.34050296,0.12786362,0.76322832,0.66094266,0.01174403,0.23604662,0.72853711,0.00000000
1.38969485,1.85468410,0.33612110,0.12372888,0.74474072,0.64926303,0.01122731,0.22879730,0.72157421,0.00000000
1.39569785,1.81766806,0.33201147,0.11993304,0.72781504,0.63754977,0.01087146,0.22187739,0.71434381,0.00000000
1.40170085,1.78238903,0.32818330,0.11647719,0.71255834,0.62586895,0.01067146,0.21533579,0.70682502,0.00000000
1.40770385,1.74906622,0.32468600,0.11336541,0.69908646,0.61434043,0.01062443,0.20922809,0.69904413,0.00000000
1.41370685,1.71803040,0.32160813,0.11060475,0.68751856,0.60313391,0.01072982,0.20361457,0.69107297,0.00000000
1.41970985,1.68971071,0.31907444,0.10820467,0.67796973,0.59246252,0.01098946,0.19855760,0.68302476,0.00000000
1.42571286,1.66461510,0.31724098,0.10617622,0.67054267,0.58257415,0.01140741,0.19411858,0.67504754,0.00000000
1.43171586,1.64330551,0.31628866,0.10453089,0.66531865,0.57374103,0.01198977,0.19035463,0.66731580,0.00000000
1.43771886,1.62636934,0.31641532,0.10327927,0.66234866,0.56624817,0.01274413,0.18731513,0.66002071,0.00000000
1.44372186,1.61438839,0.31782672,0.10242958,0.66164538,0.56038088,0.01367910,0.18503852,0.65335959,0.00000000
1.44972486,1.60790707,0.32072680,0.10198623,0.66317634,0.55641230,0.01480356,0.18354932,0.64752509,0.00000000
1.45572786,1.60740137,0.32530746,0.10194843,0.66685907,0.55459114,0.01612589,0.18285579,0.64269487,0.00000000
1.46173087,1.61324987,0.33173840,0.10230905,0.67255841,0.55513023,0.01765311,0.18294814,0.63902204,0.00000000
1.46773387,1.62570830,0.34015733,0.10305362,0.68008620,0.55819638,0.01938998,0.18379755,0.63662704,0.00000000
1.47373687,1.64488849,0.35066091,0.10415982,0.68920358,0.56390173,0.02133816,0.18535598,0.63559117,0.00000000
