energy_ev,total_up,Ag_p_up,Ag_d_up,Co_p_up,Co_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up
0.11705853,1.69269172,0.32276360,0.17013519,0.35181416,0.73464753,0.00911618,0.33401914,0.03536617,0.32416079
0.12306153,1.71127829,0.34379554,0.17421815,0.34894198,0.72597974,0.00918635,0.35752612,0.03541644,0.32566348
0.12906453,1.73463922,0.36714715,0.17909066,0.34730732,0.71822531,0.00929553,0.38286095,0.03541422,0.32827381
0.13506753,1.76281776,0.39275214,0.18476123,0.34697311,0.71144498,0.00944249,0.40994836,0.03536498,0.33201444
0.14107054,1.79571258,0.42047626,0.19121349,0.34796910,0.70567739,0.00962488,0.43865596,0.03527500,0.33687370
0.14707354,1.83306591,0.45011437,0.19840487,0.35028878,0.70093380,0.00983919,0.46879174,0.03515114,0.34280379
0.15307654,1.87445823,0.48139013,0.20626628,0.35388753,0.69719453,0.01008074,0.50010373,0.03500063,0.34972035
0.15907954,1.91931021,0.51395851,0.21470289,0.35868240,0.69440720,0.01034378,0.53228206,0.03483091,0.35750363
0.16508254,1.96689211,0.54741130,0.22359590,0.36455326,0.69248704,0.01062160,0.56496356,0.03464952,0.36600112
0.17108554,2.01634080,0.58128562,0.23280548,0.37134570,0.69131921,0.01090673,0.59773894,0.03446401,0.37503170
0.17708854,2.06668382,0.61507506,0.24217460,0.37887536,0.69076302,0.01119115,0.63016234,0.03428196,0.38439117
0.18309155,2.11686978,0.64824339,0.25153379,0.38693371,0.69065793,0.01146660,0.66176311,0.03411093,0.39385898
0.18909455,2.16580389,0.68024011,0.26070656,0.39529501,0.69083102,0.01172484,0.69205932,0.03395861,0.40320581
0.19509755,2.21238709,0.71051746,0.26951530,0.40372432,0.69110553,0.01195796,0.72057259,0.03383283,0.41220181
0.20110055,2.25555712,0.73854807,0.27778740,0.41198596,0.69130995,0.01215873,0.74684350,0.03374171,0.42062503
0.20710355,2.29432939,0.76384248,0.28536133,0.41985235,0.69128724,0.01232082,0.77044703,0.03369372,0.42826972
0.21310655,2.32783567,0.78596581,0.29209233,0.42711266,0.69090357,0.01243908,0.79100720,0.03369774,0.43495403
0.21910955,2.35535869,0.80455279,0.29785760,0.43358075,0.69005604,0.01250975,0.80821029,0.03376312,0.44052677
0.22511256,2.37636071,0.81932037,0.30256050,0.43910229,0.68867892,0.01253061,0.82181590,0.03389960,0.44487296
0.23111556,2.39050442,0.83007737,0.30613381,0.44356036,0.68674791,0.01250103,0.83166542,0.03411724,0.44791765
0.23711856,2.39766526,0.83673070,0.30854164,0.44687947,0.68428225,0.01242202,0.83768729,0.03442623,0.44962809
0.24312156,2.39793416,0.83928782,0.30978013,0.44902766,0.68134434,0.01229615,0.83989904,0.03483664,0.45001397
0.24912456,2.39161070,0.83785533,0.30987672,0.45001657,0.67803695,0.01212742,0.83840569,0.03535811,0.44912574
0.25512756,2.37918711,0.83263385,0.30888819,0.44989956,0.67449813,0.01192111,0.83339496,0.03599947,0.44705118
0.26113057,2.36132379,0.82390936,0.30689747,0.44876782,0.67089405,0.01168350,0.82512923,0.03676835,0.44391035
0.26713357,2.33881800,0.81204161,0.30400946,0.44674491,0.66741024,0.01142161,0.81393490,0.03767076,0.43984923
0.27313657,2.31256734,0.79745006,0.30034613,0.44397986,0.66424177,0.01114290,0.80018964,0.03871071,0.43503249
0.27913957,2.28353010,0.78059817,0.29604107,0.44063941,0.66158293,0.01085500,0.78430808,0.03988989,0.42963572
0.28514257,2.25268472,0.76197674,0.29123389,0.43689968,0.65961710,0.01056534,0.76672693,0.04120736,0.42383759
0.29114557,2.22099056,0.74208713,0.28606466,0.43293791,0.65850739,0.01028093,0.74788983,0.04265943,0.41781241
0.29714857,2.18935205,0.72142516,0.28066877,0.42892472,0.65838874,0.01000808,0.72823308,0.04423963,0.41172350
0.30315158,2.15858798,0.70046627,0.27517235,0.42501732,0.65936187,0.00975227,0.70817247,0.04593874,0.40571762
0.30915458,2.12940747,0.67965259,0.26968856,0.42135408,0.66148952,0.00951793,0.68809192,0.04774508,0.39992096
0.31515758,2.10239343,0.65938239,0.26431480,0.41805073,0.66479511,0.00930842,0.66833432,0.04964479,0.39443654
0.32116058,2.07799412,0.64000206,0.25913093,0.41519847,0.66926403,0.00912601,0.64919468,0.05162232,0.38934348
0.32716358,2.05652271,0.62180085,0.25419863,0.41286397,0.67484722,0.00897189,0.63091578,0.05366091,0.38469774
0.33316658,2.03816427,0.60500835,0.24956161,0.41109118,0.68146695,0.00884631,0.61368623,0.05574322,0.38053446
0.33916958,2.02298923,0.58979437,0.24524690,0.40990488,0.68902427,0.00874871,0.59764084,0.05785183,0.37687158
0.34517259,2.01097206,0.57627119,0.24126675,0.40931560,0.69740763,0.00867789,0.58286287,0.05996984,0.37371444
0.35117559,2.00201355,0.56449751,0.23762118,0.40932555,0.70650202,0.00863221,0.56938808,0.06208133,0.37106103
0.35717859,1.99596501,0.55448393,0.23430091,0.40993518,0.71619818,0.00860985,0.55720989,0.06417173,0.36890755
0.36318159,1.99265278,0.54619933,0.23129042,0.41114982,0.72640093,0.00860894,0.54628557,0.06622808,0.36725385
0.36918459,1.99190140,0.53957776,0.22857111,0.41298601,0.73703650,0.00862786,0.53654280,0.06823917,0.36610850
0.37518759,1.99355415,0.53452555,0.22612413,0.41547708,0.74805798,0.00866534,0.52788646,0.07019548,0.36549307
0.38119060,1.99748982,0.53092805,0.22393302,0.41867759,0.75944886,0.00872065,0.52020521,0.07208904,0.36544545
0.38719360,2.00363498,0.52865602,0.22198582,0.42266625,0.77122433,0.00879366,0.51337774,0.07391316,0.36602201
0.39319660,2.01197138,0.52757125,0.22027669,0.42754734,0.78343030,0.00888498,0.50727844,0.07566212,0.36729850
0.39919960,2.02253840,0.52753139,0.21880704,0.43345020,0.79614035,0.00899590,0.50178238,0.07733072,0.36936967
0.40520260,2.03543068,0.52839400,0.21758600,0.44052706,0.80945065,0.00912843,0.49676960,0.07891391,0.37234761
0.41120560,2.05079176,0.53001972,0.21663045,0.44894916,0.82347341,0.00928519,0.49212865,0.08040645,0.37635899
0.41720860,2.06880407,0.53227473,0.21596447,0.45890133,0.83832921,0.00946933,0.48775945,0.08180266,0.38154130
0.42321161,2.08967631,0.53503251,0.21561847,0.47057536,0.85413855,0.00968442,0.48357543,0.08309619,0.38803826
0.42921461,2.11362913,0.53817511,0.21562787,0.48416228,0.87101336,0.00993423,0.47950509,0.08428008,0.39599471
0.43521761,2.14087977,0.54159387,0.21603152,0.49984413,0.88904869,0.01022259,0.47549295,0.08534685,0.40555103
0.44122061,2.17162662,0.54518989,0.21686991,0.51778526,0.90831519,0.01055319,0.47149996,0.08628878,0.41683748
0.44722361,2.20603422,0.54887413,0.21818321,0.53812377,0.92885246,0.01092936,0.46750344,0.08709830,0.42996845
0.45322661,2.24421937,0.55256723,0.22000924,0.56096319,0.95066387,0.01135386,0.46349644,0.08776853,0.44503705
0.45922961,2.28623850,0.55619923,0.22238131,0.58636477,0.97371265,0.01182872,0.45948666,0.08829382,0.46210987
0.46523262,2.33207673,0.55970892,0.22532619,0.61434072,0.99791952,0.01235500,0.45549480,0.08867030,0.48122239
0.47123562,2.38163864,0.56304306,0.22886203,0.64484846,1.02316183,0.01293263,0.45155249,0.08889650,0.50237479
0.47723862,2.43474086,0.56615530,0.23299643,0.67778616,1.04927398,0.01356029,0.44769971,0.08897372,0.52552852
0.48324162,2.49110643,0.56900496,0.23772465,0.71298967,1.07604914,0.01423524,0.44398181,0.08890641,0.55060361
0.48924462,2.55036102,0.57155547,0.24302800,0.75023103,1.10324206,0.01495326,0.44044611,0.08870230,0.57747672
0.49524762,2.61203101,0.57377279,0.24887260,0.78921856,1.13057271,0.01570863,0.43713835,0.08837239,0.60598015
0.50125063,2.67554358,0.57562359,0.25520836,0.82959864,1.15773075,0.01649408,0.43409895,0.08793065,0.63590170
0.50725363,2.74022892,0.57707353,0.26196851,0.87095915,1.18438053,0.01730088,0.43135938,0.08739363,0.66698569
0.51325663,2.80532481,0.57808558,0.26906950,0.91283474,1.21016658,0.01811894,0.42893866,0.08677984,0.69893489
0.51925963,2.86998379,0.57861864,0.27641152,0.95471370,1.23471959,0.01893696,0.42684040,0.08610893,0.73141367
0.52526263,2.93328319,0.57862646,0.28387964,0.99604648,1.25766262,0.01974268,0.42505040,0.08540087,0.76405237
0.53126563,2.99423818,0.57805711,0.29134550,1.03625584,1.27861776,0.02052312,0.42353502,0.08467497,0.79645271
0.53726863,3.05181800,0.57685301,0.29866974,1.07474825,1.29721298,0.02126488,0.42224053,0.08394904,0.82819452
0.54327164,3.10496535,0.57495166,0.30570497,1.11092662,1.31308933,0.02195455,0.42109350,0.08323844,0.85884346
0.54927464,3.15261880,0.57228704,0.31229934,1.14420386,1.32590836,0.02257906,0.42000231,0.08255545,0.88795980
0.55527764,3.19373781,0.56879176,0.31830058,1.17401714,1.33535962,0.02312605,0.41885971,0.08190861,0.91510801
0.56128064,3.22732993,0.56439977,0.32356037,1.19984238,1.34116831,0.02358432,0.41754652,0.08130239,0.93986705
0.56728364,3.25247939,0.55904965,0.32793892,1.22120857,1.34310280,0.02394414,0.41593615,0.08073708,0.96184096
0.57328664,3.26837616,0.55268825,0.33130959,1.23771152,1.34098186,0.02419763,0.41389989,0.08020883,0.98066956
0.57928964,3.27434450,0.54527453,0.33356338,1.24902660,1.33468140,0.02433906,0.41131267,0.07970999,0.99603892
0.58529265,3.26986989,0.53678332,0.33461296,1.25491989,1.32414054,0.02436506,0.40805911,0.07922968,1.00769119
0.59129565,3.25462304,0.52720885,0.33439633,1.25525743,1.30936661,0.02427475,0.40403937,0.07875446,1.01543344
0.59729865,3.22848003,0.51656788,0.33287962,1.25001212,1.29043899,0.02406987,0.39917478,0.07826921,1.01914522
0.60330165,3.19153744,0.50490199,0.33005917,1.23926796,1.26751146,0.02375471,0.39341265,0.07775805,1.01878437
0.60930465,3.14412150,0.49227910,0.32596249,1.22322124,1.24081285,0.02333606,0.38673030,0.07720536,1.01439093
0.61530765,3.08679071,0.47879401,0.32064833,1.20217884,1.21064597,0.02282296,0.37913781,0.07659666,1.00608879
0.62131066,3.02033138,0.46456777,0.31420559,1.17655316,1.17738443,0.02222649,0.37067959,0.07591956,0.99408503
0.62731366,2.94574584,0.44974597,0.30675119,1.14685410,1.14146769,0.02155941,0.36143446,0.07516443,0.97866674
0.63331666,2.86423363,0.43449589,0.29842696,1.11367810,1.10339399,0.02083577,0.35151430,0.07432502,0.96019540
0.63931966,2.77716581,0.41900258,0.28939562,1.07769450,1.06371158,0.02007052,0.34106131,0.07339885,0.93909889
0.64532266,2.68605323,0.40346413,0.27983607,1.03962971,1.02300815,0.01927904,0.33024398,0.07238731,0.91586128
0.65132566,2.59250960,0.38808606,0.26993804,1.00024949,0.98189888,0.01847667,0.31925189,0.07129561,0.89101071
0.65732866,2.49821052,0.37307526,0.25989645,0.96034008,0.94101331,0.01767832,0.30828965,0.07013249,0.86510567
0.66333167,2.40484973,0.35863363,0.24990559,0.92068849,0.90098131,0.01689802,0.29757013,0.06890971,0.83872014
0.66933467,2.31409404,0.34495164,0.24015333,0.88206281,0.86241868,0.01614854,0.28730731,0.06764136,0.81242798
0.67533767,2.22753831,0.33220212,0.23081564,0.84519289,0.82591254,0.01544110,0.27770906,0.06634310,0.78678716
0.68134067,2.14666206,0.32053456,0.22205160,0.81075210,0.79200715,0.01478510,0.26897006,0.06503119,0.76232425
0.68734367,2.07278905,0.31007004,0.21399899,0.77934070,0.76119036,0.01418789,0.26126524,0.06372163,0.73951983
0.69334667,2.00705114,0.30089716,0.20677073,0.75147120,0.73388123,0.01365470,0.25474385,0.06242925,0.71879514
0.69934967,1.95035765,0.29306901,0.20045218,0.72755613,0.71041912,0.01318853,0.24952451,0.06116684,0.70050052
0.70535268,1.90337109,0.28660133,0.19509939,0.70789868,0.69105457,0.01279022,0.24569125,0.05994447,0.68490608
0.71135568,1.86649013,0.28147205,0.19073841,0.69268623,0.67594232,0.01245850,0.24329078,0.05876896,0.67219476
0.71735868,1.83984031,0.27762211,0.18736549,0.68198705,0.66513674,0.01219017,0.24233101,0.05764347,0.66245815
0.72336168,1.82327264,0.27495752,0.18494837,0.67575025,0.65858975,0.01198026,0.24278080,0.05656742,0.65569517
0.72936468,1.81637038,0.27335277,0.18342828,0.67380887,0.65615150,0.01182230,0.24457104,0.05553648,0.65181362
0.73536768,1.81846340,0.27265519,0.18272286,0.67588599,0.65757366,0.01170858,0.24759682,0.05454293,0.65063450
0.74137069,1.82865002,0.27269032,0.18272961,0.68160385,0.66251558,0.01163049,0.25172074,0.05357604,0.65189908
0.74737369,1.84582539,0.27326797,0.18332992,0.69049541,0.67055293,0.01157881,0.25677719,0.05262274,0.65527830
0.75337669,1.86871553,0.27418868,0.18439339,0.70201839,0.68118878,0.01154404,0.26257738,0.05166835,0.66038422
0.75937969,1.89591610,0.27525049,0.18578238,0.71557099,0.69386685,0.01151669,0.26891502,0.05069739,0.66678322
0.76538269,1.92593448,0.27625562,0.18735656,0.73050928,0.70798652,0.01148761,0.27557246,0.04969442,0.67401030
0.77138569,1.95723394,0.27701680,0.18897733,0.74616535,0.72291918,0.01144825,0.28232704,0.04864487,0.68158415
0.77738869,1.98827846,0.27736310,0.19051200,0.76186606,0.73802553,0.01139087,0.28895748,0.04753580,0.68902237
0.78339170,2.01757673,0.27714505,0.19183757,0.77695156,0.75267312,0.01130874,0.29525011,0.04635655,0.69585636
0.78939470,2.04372396,0.27623868,0.19284399,0.79079319,0.76625373,0.01119632,0.30100474,0.04509929,0.70164538
0.79539770,2.06544011,0.27454865,0.19343682,0.80281019,0.77819992,0.01104931,0.30603997,0.04375934,0.70598929
0.80140070,2.08160331,0.27201007,0.19353931,0.81248458,0.78800021,0.01086474,0.31019780,0.04233543,0.70853958
0.80740370,2.09127733,0.26858926,0.19309367,0.81937396,0.79521228,0.01064097,0.31334735,0.04082968,0.70900828
0.81340670,2.09373239,0.26428319,0.19206175,0.82312158,0.79947394,0.01037767,0.31538764,0.03924750,0.70717457
0.81940970,2.08845849,0.25911796,0.19042491,0.82346350,0.80051114,0.01007572,0.31624922,0.03759728,0.70288883
0.82541271,2.07517106,0.25314608,0.18818330,0.82023264,0.79814311,0.00973713,0.31589476,0.03589004,0.69607412
0.83141571,2.05380884,0.24644309,0.18535447,0.81335950,0.79228419,0.00936490,0.31431854,0.03413887,0.68672506
0.83741871,2.02452426,0.23910336,0.18197153,0.80286970,0.78294243,0.00896287,0.31154473,0.03235841,0.67490422
0.84342171,1.98766691,0.23123549,0.17808075,0.78887847,0.77021520,0.00853559,0.30762485,0.03056422,0.66073638
0.84942471,1.94376098,0.22295743,0.17373893,0.77158230,0.75428180,0.00808811,0.30263425,0.02877221,0.64440078
0.85542771,1.89347776,0.21439160,0.16901054,0.75124828,0.73539370,0.00762584,0.29666793,0.02699802,0.62612191
0.86143072,1.83760455,0.20566012,0.16396473,0.72820154,0.71386276,0.00715443,0.28983588,0.02525657,0.60615917
0.86743372,1.77701134,0.19688046,0.15867245,0.70281136,0.69004799,0.00667954,0.28225814,0.02356154,0.58479600
0.87343672,1.71261692,0.18816164,0.15320367,0.67547672,0.66434159,0.00620680,0.27405979,0.02192502,0.56232882
0.87943972,1.64535570,0.17960103,0.14762492,0.64661165,0.63715469,0.00574164,0.26536614,0.02035728,0.53905637
0.88544272,1.57614684,0.17128200,0.14199715,0.61663129,0.60890368,0.00528925,0.25629833,0.01886654,0.51526988
0.89144572,1.50586679,0.16327234,0.13637408,0.58593905,0.57999737,0.00485445,0.24696949,0.01745897,0.49124444
0.89744872,1.43532627,0.15562356,0.13080099,0.55491535,0.55082580,0.00444170,0.23748164,0.01613864,0.46723176
0.90345173,1.36525239,0.14837091,0.12531406,0.52390844,0.52175078,0.00405504,0.22792345,0.01490769,0.44345481
0.90945473,1.29627641,0.14153427,0.11994015,0.49322739,0.49309862,0.00369809,0.21836890,0.01376648,0.42010418
0.91545773,1.22892713,0.13511957,0.11469719,0.46313751,0.46515512,0.00337405,0.20887680,0.01271387,0.39733627
0.92146073,1.16362970,0.12912082,0.10959483,0.43385819,0.43816274,0.00308571,0.19949122,0.01174747,0.37527335
0.92746373,1.10070951,0.12352244,0.10463558,0.40556285,0.41231999,0.00283553,0.19024266,0.01086398,0.35400511
0.93346673,1.04040022,0.11830190,0.09981614,0.37838112,0.38778264,0.00262561,0.18114983,0.01005956,0.33359165
0.93946973,0.98285524,0.11343238,0.09512895,0.35240249,0.36466667,0.00245779,0.17222199,0.00933016,0.31406746
0.94547274,0.92816158,0.10888539,0.09056375,0.32768151,0.34305233,0.00233372,0.16346148,0.00867185,0.29544624
0.95147574,0.87635497,0.10463321,0.08610918,0.30424372,0.32298920,0.00225484,0.15486644,0.00808116,0.27772601
0.95747874,0.82743543,0.10065106,0.08175421,0.28209219,0.30450172,0.00222253,0.14643348,0.00755539,0.26089445
0.96348174,0.78138229,0.09691886,0.07748942,0.26121411,0.28759487,0.00223811,0.13816011,0.00709287,0.24493389
0.96948474,0.73816786,0.09342262,0.07330801,0.24158712,0.27225969,0.00230291,0.13004683,0.00669320,0.22982601
0.97548774,0.69776935,0.09015538,0.06920654,0.22318508,0.25847845,0.00241834,0.12209883,0.00635741,0.21555573
0.98149075,0.66017847,0.08711776,0.06518540,0.20598301,0.24622928,0.00258593,0.11432714,0.00608816,0.20211453
0.98749375,0.62540871,0.08431810,0.06124890,0.18996116,0.23549009,0.00280736,0.10674931,0.00588980,0.18950280
0.99349675,0.59350014,0.08177232,0.05740524,0.17510791,0.22624184,0.00308453,0.09938953,0.00576842,0.17773141
0.99949975,0.56452205,0.07950349,0.05366606,0.16142170,0.21847117,0.00341955,0.09227830,0.00573189,0.16682258
1.00550275,0.53857359,0.07754121,0.05004602,0.14891190,0.21217243,0.00381479,0.08545169,0.00578978,0.15680994
1.01150575,0.51578284,0.07592096,0.04656205,0.13759870,0.20734916,0.00427285,0.07895026,0.00595328,0.14773810
1.01750875,0.49630464,0.07468331,0.04323271,0.12751228,0.20401524,0.00479660,0.07281772,0.00623503,0.13966174
1.02351176,0.48031762,0.07387323,0.04007742,0.11869118,0.20219570,0.00538908,0.06709951,0.00664896,0.13264443
1.02951476,0.46802063,0.07353941,0.03711577,0.11118017,0.20192725,0.00605354,0.06184121,0.00720995,0.12675712
1.03551776,0.45962893,0.07373365,0.03436693,0.10502781,0.20325865,0.00679328,0.05708703,0.00793357,0.12207669
1.04152076,0.45537029,0.07451033,0.03184913,0.10028357,0.20625083,0.00761166,0.05287833,0.00883569,0.11868426
1.04752376,0.45548086,0.07592589,0.02957928,0.09699498,0.21097675,0.00851190,0.04925230,0.00993203,0.11666362
1.05352676,0.46020102,0.07803834,0.02757270,0.09520464,0.21752087,0.00949702,0.04624080,0.01123769,0.11609959
1.05952976,0.46977088,0.08090666,0.02584301,0.09494727,0.22597823,0.01056965,0.04386926,0.01276660,0.11707630
1.06553277,0.48442538,0.08459015,0.02440203,0.09624691,0.23645288,0.01173190,0.04215591,0.01453097,0.11967545
1.07153577,0.50438865,0.08914756,0.02325981,0.09911423,0.24905565,0.01298517,0.04111105,0.01654067,0.12397437
1.07753877,0.52986756,0.09463592,0.02242472,0.10354408,0.26390102,0.01432998,0.04073657,0.01880264,0.13004395
1.08354177,0.56104425,0.10110923,0.02190347,0.10951334,0.28110317,0.01576581,0.04102557,0.02132025,0.13794625
1.08954477,0.59806748,0.10861673,0.02170113,0.11697900,0.30077106,0.01729092,0.04196210,0.02409281,0.14773193
1.09554777,0.64104296,0.11720085,0.02182113,0.12587668,0.32300258,0.01890222,0.04352111,0.02711495,0.15943730
1.10155078,0.69002266,0.12689497,0.02226516,0.13611955,0.34787794,0.02059512,0.04566844,0.03037623,0.17308116
1.10755378,0.74499341,0.13772085,0.02303293,0.14759769,0.37545233,0.02236347,0.04836103,0.03386079,0.18866153
1.11355678,0.80586507,0.14968592,0.02412195,0.16017805,0.40574822,0.02419949,0.05154718,0.03754713,0.20615212
1.11955978,0.87245886,0.16278051,0.02552711,0.17370497,0.43874746,0.02609371,0.05516703,0.04140800,0.22549895
1.12556278,0.94449631,0.17697517,0.02724027,0.18800134,0.47438363,0.02803502,0.05915320,0.04541052,0.24661716
1.13156578,1.02158954,0.19221810,0.02924978,0.20287042,0.51253493,0.03001073,0.06343161,0.04951641,0.26938812
1.13756878,1.10323341,0.20843304,0.03154000,0.21809833,0.55301809,0.03200662,0.06792242,0.05368246,0.29365713
1.14357179,1.18880033,0.22551757,0.03409083,0.23345720,0.59558366,0.03400707,0.07254128,0.05786109,0.31923197
1.14957479,1.27753830,0.24334209,0.03687737,0.24870897,0.63991299,0.03599527,0.07720070,0.06200121,0.34588223
1.15557779,1.36857267,0.26174956,0.03986958,0.26360966,0.68561742,0.03795334,0.08181153,0.06604911,0.37333991
1.16158079,1.46091204,0.28055612,0.04303224,0.27791417,0.73223978,0.03986256,0.08628471,0.06994954,0.40130120
1.16758379,1.55345872,0.29955267,0.04632498,0.29138131,0.77925844,0.04170361,0.09053299,0.07364694,0.42942959
1.17358679,1.64502359,0.31850746,0.04970253,0.30377907,0.82609402,0.04345682,0.09447280,0.07708664,0.45736042
1.17958979,1.73434551,0.33716967,0.05311527,0.31488983,0.87211878,0.04510241,0.09802606,0.08021617,0.48470674
1.18559280,1.82011485,0.35527395,0.05650994,0.32451548,0.91666842,0.04662081,0.10112192,0.08298653,0.51106648
1.19159580,1.90100061,0.37254581,0.05983058,0.33248206,0.95905622,0.04799291,0.10369842,0.08535342,0.53603071
1.19759880,1.97568050,0.38870779,0.06301971,0.33864405,0.99858898,0.04920041,0.10570392,0.08727835,0.55919287
1.20360180,2.04287309,0.40348617,0.06601960,0.34288778,1.03458436,0.05022611,0.10709826,0.08872965,0.58015859
1.20960480,2.10137090,0.41661796,0.06877375,0.34513424,1.06638909,0.05105428,0.10785370,0.08968329,0.59855586
1.21560780,2.15007338,0.42785809,0.07122839,0.34534083,1.09339731,0.05167094,0.10795546,0.09012349,0.61404516
1.22161081,2.18801856,0.43698636,0.07333399,0.34350216,1.11506849,0.05206424,0.10740193,0.09004314,0.62632915
1.22761381,2.21441202,0.44381398,0.07504672,0.33964990,1.13094403,0.05222478,0.10620454,0.08944398,0.63516160
1.23361681,2.22865225,0.44818945,0.07632978,0.33385154,1.14066221,0.05214590,0.10438720,0.08833651,0.64035512
1.23961981,2.23035104,0.45000344,0.07715463,0.32620826,1.14397045,0.05182396,0.10198551,0.08673970,0.64178741
1.24562281,2.21934824,0.44919256,0.07750185,0.31685186,1.14073471,0.05125856,0.09904561,0.08468044,0.63940574
1.25162581,2.19572002,0.44574175,0.07736184,0.30594101,1.13094532,0.05045275,0.09562276,0.08219283,0.63322943
1.25762881,2.15978024,0.43968530,0.07673520,0.29365679,1.11471923,0.04941306,0.09177978,0.07931725,0.62335016
1.26363182,2.11207483,0.43110626,0.07563271,0.28019784,1.09229823,0.04814954,0.08758535,0.07609931,0.60993023
1.26963482,2.05336920,0.42013445,0.07407506,0.26577522,1.06404346,0.04667571,0.08311219,0.07258867,0.59319859
1.27563782,1.98462911,0.40694296,0.07209225,0.25060712,1.03042623,0.04500830,0.07843532,0.06883783,0.57344496
1.28164082,1.90699592,0.39174337,0.06972269,0.23491374,0.99201555,0.04316703,0.07363028,0.06490084,0.55101229
1.28764382,1.82175679,0.37477991,0.06701203,0.21891231,0.94946285,0.04117419,0.06877159,0.06083207,0.52628764
1.29364682,1.73031137,0.35632265,0.06401186,0.20281259,0.90348458,0.03905419,0.06393124,0.05668502,0.49969218
1.29964982,1.63413608,0.33666021,0.06077817,0.18681285,0.85484322,0.03683303,0.05917745,0.05251124,0.47167043
1.30565283,1.53474733,0.31609204,0.05736985,0.17109646,0.80432760,0.03453771,0.05457369,0.04835927,0.44267933
1.31165583,1.43366518,0.29492080,0.05384709,0.15582927,0.75273323,0.03219557,0.05017782,0.04427389,0.41317754
1.31765883,1.33237870,0.27344491,0.05026986,0.14115760,0.70084334,0.02983372,0.04604157,0.04029539,0.38361533
1.32366183,1.23231428,0.25195177,0.04669648,0.12720710,0.64941131,0.02747840,0.04221024,0.03645906,0.35442536
1.32966483,1.13480778,0.23071162,0.04318238,0.11408228,0.59914519,0.02515440,0.03872261,0.03279486,0.32601489
1.33566783,1.04108155,0.20997248,0.03977902,0.10186676,0.55069454,0.02288459,0.03561101,0.02932727,0.29875927
1.34167084,0.95222659,0.18995606,0.03653303,0.09062412,0.50464020,0.02068946,0.03290166,0.02607528,0.27299715
1.34767384,0.86919041,0.17085489,0.03348560,0.08039932,0.46148692,0.01858680,0.03061503,0.02305253,0.24902737
1.35367684,0.79277036,0.15283061,0.03067213,0.07122056,0.42165909,0.01659145,0.02876642,0.02026758,0.22710735
1.35967984,0.72361233,0.13601338,0.02812203,0.06310145,0.38549937,0.01471522,0.02736648,0.01772432,0.20745319
1.36568284,0.66221437,0.12050232,0.02585883,0.05604341,0.35327012,0.01296680,0.02642192,0.01542238,0.19024091
1.37168584,0.60893444,0.10636691,0.02390041,0.05003822,0.32515708,0.01135188,0.02593602,0.01335771,0.17560898
1.37768884,0.56400165,0.09364904,0.02225941,0.04507049,0.30127521,0.00987331,0.02590931,0.01152309,0.16366159
1.38369185,0.52752998,0.08236581,0.02094375,0.04112012,0.28167595,0.00853129,0.02634002,0.00990868,0.15447250
1.38969485,0.49953360,0.07251253,0.01995720,0.03816451,0.26635557,0.00732369,0.02722454,0.00850262,0.14808917
1.39569785,0.47994284,0.06406613,0.01930001,0.03618054,0.25526401,0.00624637,0.02855774,0.00729152,0.14453687
1.40170085,0.46861991,0.05698843,0.01896956,0.03514621,0.24831382,0.00529353,0.03033313,0.00626094,0.14382244
1.40770385,0.46537355,0.05122944,0.01896086,0.03504190,0.24538861,0.00445805,0.03254298,0.00539583,0.14593760
1.41370685,0.46997190,0.04673035,0.01926714,0.03585119,0.24635076,0.00373187,0.03517820,0.00468090,0.15086149
1.41970985,0.48215316,0.04342618,0.01988019,0.03756128,0.25104796,0.00310630,0.03822817,0.00410093,0.15856246
1.42571286,0.50163342,0.04124810,0.02079070,0.04016292,0.25931836,0.00257231,0.04168039,0.00364102,0.16899889
1.43171586,0.52811168,0.04012519,0.02198841,0.04364998,0.27099418,0.00212081,0.04552003,0.00328677,0.18211906
1.43771886,0.56127191,0.03998585,0.02346216,0.04801850,0.28590372,0.00174287,0.04972946,0.00302444,0.19786023
1.44372186,0.60078219,0.04075871,0.02519984,0.05326545,0.30387175,0.00142990,0.05428761,0.00284104,0.21614681
1.44972486,0.64629143,0.04237313,0.02718821,0.05938712,0.32471845,0.00117378,0.05916938,0.00272437,0.23688801
1.45572786,0.69742389,0.04475946,0.02941260,0.06637727,0.34825704,0.00096698,0.06434506,0.00266307,0.25997494
1.46173087,0.75377226,0.04784887,0.03185666,0.07422508,0.37429039,0.00080258,0.06977977,0.00264662,0.28527754
1.46773387,0.81488979,0.05157310,0.03450193,0.08291305,0.40260699,0.00067433,0.07543304,0.00266533,0.31264149
1.47373687,0.88028236,0.05586406,0.03732754,0.09241484,0.43297655,0.00057666,0.08125845,0.00271032,0.34188546
1.47973987,0.94940116,0.06065338,0.04030986,0.10269332,0.46514575,0.00050461,0.08720354,0.00277353,0.37279886
1.48574287,1.02163683,0.06587202,0.04342227,0.11369877,0.49883450,0.00045385,0.09320988,0.00284767,0.40514046
1.49174587,1.09631574,0.07144999,0.04663502,0.12536744,0.53373311,0.00042059,0.09921337,0.00292621,0.43863798
1.49774887,1.17269908,0.07731624,0.04991518,0.13762063,0.56950078,0.00040157,0.10514488,0.00300341,0.47298903
1.50375188,1.24998531,0.08339869,0.05322684,0.15036421,0.60576567,0.00039394,0.11093103,0.00307426,0.50786328
