energy_ev,total_up,C_s_up,C_p_up,Ni_p_up,Ni_d_up,Ru_p_up,Ru_d_up,Te_p_up,Te_d_up
-2.91445723,7.62619092,0.00981332,0.20655408,0.28648073,3.75347885,1.18238019,3.25929133,0.72877023,0.00000000
-2.90845423,7.69779196,0.00958670,0.20332024,0.28532205,3.86531521,1.15299049,3.23646930,0.70846123,0.00000000
-2.90245123,7.76811729,0.00930756,0.20154005,0.28449047,3.97985707,1.12591813,3.20718967,0.68845275,0.00000000
-2.89644822,7.83748383,0.00898031,0.20125408,0.28396012,4.09646968,1.10163025,3.17223320,0.66899277,0.00000000
-2.89044522,7.90617235,0.00861025,0.20247348,0.28369688,4.21446216,1.08053429,3.13245481,0.65031483,0.00000000
-2.88444222,7.97439336,0.00820349,0.20517920,0.28366000,4.33308966,1.06296829,3.08874982,0.63263246,0.00000000
-2.87843922,8.04225065,0.00776663,0.20932179,0.28380362,4.45155385,1.04919174,3.04201857,0.61613378,0.00000000
-2.87243622,8.10970432,0.00730663,0.21482167,0.28407802,4.56900197,1.03937725,2.99313114,0.60097655,0.00000000
-2.86643322,8.17653529,0.00683055,0.22157007,0.28443078,4.68452492,1.03360338,2.94289358,0.58728367,0.00000000
-2.86043022,8.24231393,0.00634535,0.22943038,0.28480746,4.79715524,1.03184886,2.89201749,0.57513946,0.00000000
-2.85442721,8.30637499,0.00585771,0.23824012,0.28515224,4.90586587,1.03398870,2.84109408,0.56458675,0.00000000
-2.84842421,8.36780150,0.00537389,0.24781345,0.28540814,5.00957103,1.03979250,2.79057431,0.55562509,0.00000000
-2.84242121,8.42541976,0.00489956,0.25794421,0.28551725,5.10713002,1.04892544,2.74075581,0.54821002,0.00000000
-2.83641821,8.47780711,0.00443971,0.26840957,0.28542077,5.19735532,1.06095212,2.69177739,0.54225377,0.00000000
-2.83041521,8.52331378,0.00399862,0.27897418,0.28505914,5.27902572,1.07534365,2.64362127,0.53762730,0.00000000
-2.82441221,8.56009919,0.00357976,0.28939480,0.28437225,5.35090497,1.09148804,2.59612308,0.53416374,0.00000000
-2.81840920,8.58618233,0.00318582,0.29942545,0.28329989,5.41176624,1.10870373,2.54898893,0.53166335,0.00000000
-2.81240620,8.59950501,0.00281872,0.30882285,0.28178241,5.46042199,1.12625633,2.50181889,0.52989972,0.00000000
-2.80640320,8.59800579,0.00247967,0.31735211,0.27976171,5.49575865,1.14337792,2.45413551,0.52862721,0.00000000
-2.80040020,8.57970175,0.00216919,0.32479252,0.27718253,5.51677472,1.15928855,2.40541601,0.52758943,0.00000000
-2.79439720,8.54277456,0.00188723,0.33094323,0.27399401,5.52262081,1.17321907,2.35512657,0.52652832,0.00000000
-2.78839420,8.48565669,0.00163321,0.33562865,0.27015148,5.51263968,1.18443469,2.30275689,0.52519370,0.00000000
-2.78239120,8.40711371,0.00140614,0.33870333,0.26561836,5.48640409,1.19225807,2.24785340,0.52335277,0.00000000
-2.77638819,8.30631817,0.00120467,0.34005614,0.26036812,5.44375040,1.19609122,2.19004939,0.52079927,0.00000000
-2.77038519,8.18291130,0.00102724,0.33961359,0.25438608,5.38480560,1.19543514,2.12909077,0.51736177,0.00000000
-2.76438219,8.03704883,0.00087209,0.33734204,0.24767103,5.31000617,1.18990633,2.06485601,0.51291084,0.00000000
-2.75837919,7.86942828,0.00073736,0.33324874,0.24023652,5.22010701,1.17924948,1.99736965,0.50736456,0.00000000
-2.75237619,7.68129582,0.00062116,0.32738162,0.23211161,5.11617943,1.16334566,1.92680863,0.50069231,0.00000000
-2.74637319,7.47443183,0.00052163,0.31982775,0.22334120,4.99959781,1.14221572,1.85350134,0.49291634,0.00000000
-2.74037019,7.25111536,0.00043697,0.31071052,0.21398568,4.87201472,1.11601858,1.77791963,0.48411125,0.00000000
-2.73436718,7.01406873,0.00036544,0.30018575,0.20412008,4.73532531,1.08504478,1.70066425,0.47440116,0.00000000
-2.72836418,6.76638458,0.00030548,0.28843666,0.19383253,4.59162216,1.04970525,1.62244462,0.46395477,0.00000000
-2.72236118,6.51143826,0.00025562,0.27566803,0.18322230,4.44314203,1.01051613,1.54405403,0.45297838,0.00000000
-2.71635818,6.25278953,0.00021457,0.26209987,0.17239734,4.29220682,0.96808020,1.46634148,0.44170734,0.00000000
-2.71035518,5.99407748,0.00018118,0.24796061,0.16147149,4.14116086,0.92306582,1.39018157,0.43039607,0.00000000
-2.70435218,5.73891330,0.00015447,0.23348030,0.15056154,3.99230703,0.87618435,1.31644390,0.41930732,0.00000000
-2.69834917,5.49077514,0.00013361,0.21888402,0.13978415,3.84784436,0.82816700,1.24596323,0.40870098,0.00000000
-2.69234617,5.25290923,0.00011791,0.20438570,0.12925287,3.70980921,0.77974211,1.17951176,0.39882301,0.00000000
-2.68634317,5.02824107,0.00010682,0.19018266,0.11907530,3.58002256,0.73161380,1.11777443,0.38989509,0.00000000
-2.68034017,4.81929979,0.00009993,0.17645092,0.10935059,3.46004494,0.68444264,1.06132838,0.38210522,0.00000000
-2.67433717,4.62815809,0.00009692,0.16334166,0.10016728,3.35114089,0.63882922,1.01062691,0.37559995,0.00000000
-2.66833417,4.45638949,0.00009763,0.15097855,0.09160158,3.25425361,0.59530078,0.96598859,0.37047837,0.00000000
-2.66233117,4.30504372,0.00010195,0.13945638,0.08371611,3.16999076,0.55430150,0.92759139,0.36678822,0.00000000
-2.65632816,4.17464030,0.00010989,0.12884067,0.07655915,3.09862139,0.51618628,0.89547206,0.36452422,0.00000000
-2.65032516,4.06517961,0.00012154,0.11916835,0.07016433,3.04008367,0.48121815,0.86953010,0.36362859,0.00000000
-2.64432216,3.97617012,0.00013706,0.11044935,0.06455071,2.99400285,0.44956886,0.84953622,0.36399388,0.00000000
-2.63831916,3.90666984,0.00015669,0.10266899,0.05972336,2.95971820,0.42132252,0.83514430,0.36546764,0.00000000
-2.63231616,3.85533966,0.00018071,0.09579098,0.05567411,2.93631775,0.39648159,0.82590656,0.36785894,0.00000000
-2.62631316,3.82050591,0.00020949,0.08976093,0.05238265,2.92267903,0.37497495,0.82129078,0.37094627,0.00000000
-2.62031016,3.80022946,0.00024345,0.08451010,0.04981781,2.91751430,0.35666726,0.82069913,0.37448641,0.00000000
-2.61430715,3.79237847,0.00028308,0.07995928,0.04793890,2.91941838,0.34136931,0.82348770,0.37822397,0.00000000
-2.60830415,3.79470220,0.00032891,0.07602261,0.04669720,2.92691744,0.32884868,0.82898611,0.38190100,0.00000000
-2.60230115,3.80490346,0.00038158,0.07261130,0.04603743,2.93851704,0.31884037,0.83651660,0.38526650,0.00000000
-2.59629815,3.82070757,0.00044179,0.06963695,0.04589921,2.95274807,0.31105701,0.84541210,0.38808516,0.00000000
-2.59029515,3.83992620,0.00051031,0.06701456,0.04621850,2.96820943,0.30519834,0.85503285,0.39014524,0.00000000
-2.58429215,3.86051465,0.00058804,0.06466506,0.04692896,2.98360636,0.30095992,0.86478142,0.39126521,0.00000000
-2.57828914,3.88062195,0.00067599,0.06251736,0.04796330,2.99778392,0.29804069,0.87411585,0.39129898,0.00000000
-2.57228614,3.89863305,0.00077527,0.06050994,0.04925454,3.00975510,0.29614963,0.88256084,0.39013959,0.00000000
-2.56628314,3.91320318,0.00088715,0.05859186,0.05073722,3.01872346,0.29501144,0.88971714,0.38772138,0.00000000
-2.56028014,3.92328455,0.00101303,0.05672348,0.05234854,3.02410041,0.29437122,0.89526906,0.38402057,0.00000000
-2.55427714,3.92814566,0.00115447,0.05487660,0.05402949,3.02551711,0.29399844,0.89899036,0.37905447,0.00000000
-2.54827414,3.92738384,0.00131318,0.05303439,0.05572586,3.02283159,0.29369018,0.90074854,0.37287939,0.00000000
-2.54227114,3.92093142,0.00149101,0.05119100,0.05738931,3.01613117,0.29327381,0.90050771,0.36558744,0.00000000
-2.53626813,3.90905621,0.00168992,0.04935088,0.05897818,3.00573051,0.29260923,0.89833024,0.35730248,0.00000000
-2.53026513,3.89235637,0.00191198,0.04752808,0.06045842,2.99216573,0.29159059,0.89437700,0.34817547,0.00000000
-2.52426213,3.87175016,0.00215931,0.04574537,0.06180419,2.97618451,0.29014777,0.88890653,0.33837927,0.00000000
-2.51825913,3.84846047,0.00243404,0.04403336,0.06299853,2.95873241,0.28824741,0.88227285,0.32810338,0.00000000
-2.51225613,3.82399409,0.00273822,0.04242959,0.06403364,2.94093529,0.28589352,0.87492190,0.31754856,0.00000000
-2.50625313,3.80011546,0.00307377,0.04097767,0.06491119,2.92407780,0.28312765,0.86738653,0.30692161,0.00000000
-2.50025013,3.77881473,0.00344237,0.03972648,0.06564216,2.90957790,0.28002848,0.86027973,0.29643037,0.00000000
-2.49424712,3.76226978,0.00384538,0.03872935,0.06624666,2.89895715,0.27671078,0.85428609,0.28627915,0.00000000
-2.48824412,3.75280208,0.00428371,0.03804333,0.06675332,2.89380702,0.27332359,0.85015122,0.27666445,0.00000000
-2.48224112,3.75282638,0.00475773,0.03772846,0.06719848,2.89575120,0.27004758,0.84866896,0.26777121,0.00000000
-2.47623812,3.76479450,0.00526719,0.03784698,0.06762514,2.90640444,0.26709151,0.85066648,0.25976947,0.00000000
-2.47023512,3.79113377,0.00581105,0.03846253,0.06808157,2.92732823,0.26468776,0.85698712,0.25281148,0.00000000
-2.46423212,3.83418095,0.00638750,0.03963923,0.06861979,2.95998442,0.26308685,0.86847119,0.24702920,0.00000000
-2.45822911,3.89611305,0.00699379,0.04144061,0.06929383,3.00568758,0.26255112,0.88593489,0.24253228,0.00000000
-2.45222611,3.97887639,0.00762625,0.04392847,0.07015777,3.06555755,0.26334753,0.91014781,0.23940639,0.00000000
-2.44622311,4.08411605,0.00828028,0.04716143,0.07126378,3.14047349,0.26573975,0.94180944,0.23771192,0.00000000
-2.44022011,4.21310786,0.00895031,0.05119343,0.07266012,3.23103117,0.26997977,0.98152529,0.23748306,0.00000000
-2.43421711,4.36669510,0.00962991,0.05607196,0.07438908,3.33750495,0.27629904,1.02978348,0.23872731,0.00000000
-2.42821411,4.54523272,0.01031182,0.06183620,0.07648516,3.45981629,0.28489965,1.08693237,0.24142530,0.00000000
-2.42221111,4.74854115,0.01098813,0.06851506,0.07897328,3.59751026,0.29594563,1.15316045,0.24553107,0.00000000
-2.41620810,4.97587244,0.01165034,0.07612513,0.08186734,3.74974143,0.30955472,1.22847904,0.25097279,0.00000000
-2.41020510,5.22589049,0.01228961,0.08466880,0.08516905,3.91527030,0.32579096,1.31270901,0.25765388,0.00000000
-2.40420210,5.49666742,0.01289693,0.09413241,0.08886709,4.09247120,0.34465842,1.40547210,0.26545467,0.00000000
-2.39819910,5.78569722,0.01346333,0.10448474,0.09293670,4.27935202,0.36609627,1.50618781,0.27423454,0.00000000
-2.39219610,6.08992754,0.01398012,0.11567584,0.09733978,4.47358591,0.38997566,1.61407627,0.28383452,0.00000000
-2.38619310,6.40580986,0.01443910,0.12763637,0.10202538,4.67255468,0.41609849,1.72816754,0.29408040,0.00000000
-2.38019010,6.72936737,0.01483277,0.14027750,0.10693070,4.87340288,0.44419839,1.84731759,0.30478639,0.00000000
-2.37418709,7.05627946,0.01515456,0.15349146,0.11198263,5.07310155,0.47394397,1.97023067,0.31575903,0.00000000
-2.36818409,7.38198087,0.01539899,0.16715284,0.11709960,5.26851978,0.50494442,2.09548791,0.32680163,0.00000000
-2.36218109,7.70177280,0.01556184,0.18112059,0.12219395,5.45650217,0.53675743,2.22158122,0.33771887,0.00000000
-2.35617809,8.01094277,0.01564022,0.19524079,0.12717456,5.63394963,0.56889931,2.34695178,0.34832160,0.00000000
-2.35017509,8.30488936,0.01563272,0.20935000,0.13194974,5.79790122,0.60085698,2.47003159,0.35843168,0.00000000
-2.34417209,8.57924763,0.01553939,0.22327929,0.13643024,5.94561391,0.63210159,2.58928696,0.36788667,0.00000000
-2.33816908,8.83001076,0.01536173,0.23685858,0.14053227,6.07463774,0.66210327,2.70326197,0.37654430,0.00000000
-2.33216608,9.05364331,0.01510268,0.24992128,0.14418048,6.18288357,0.69034651,2.81062049,0.38428646,0.00000000
-2.32616308,9.24718178,0.01476652,0.26230905,0.14731065,6.26868094,0.71634557,2.91018485,0.39102263,0.00000000
-2.32016008,9.40831839,0.01435872,0.27387631,0.14987204,6.33082381,0.73965934,3.00096950,0.39669254,0.00000000
-2.31415708,9.53546467,0.01388584,0.28449447,0.15182934,6.36860257,0.75990501,3.08220831,0.40126796,0.00000000
-2.30815408,9.62779216,0.01335531,0.29405550,0.15316403,6.38182093,0.77676995,3.15337417,0.40475354,0.00000000
-2.30215108,9.68524844,0.01277524,0.30247490,0.15387512,6.37079724,0.79002135,3.21418994,0.40718651,0.00000000
-2.29614807,9.70854786,0.01215428,0.30969360,0.15397931,6.33635022,0.79951309,3.26463034,0.40863538,0.00000000
-2.29014507,9.69913730,0.01150132,0.31567905,0.15351038,6.27976976,0.80518954,3.30491459,0.40919753,0.00000000
-2.28414207,9.65913842,0.01082538,0.32042515,0.15251800,6.20277412,0.80708627,3.33549007,0.40899571,0.00000000
-2.27813907,9.59126910,0.01013537,0.32395120,0.15106595,6.10745547,0.80532738,3.35700793,0.40817373,0.00000000
-2.27213607,9.49874732,0.00943992,0.32629992,0.14922977,5.99621603,0.80011985,3.37029153,0.40689131,0.00000000
-2.26613307,9.38518180,0.00874724,0.32753457,0.14709401,5.87169745,0.79174503,3.37629933,0.40531834,0.00000000
-2.26013007,9.25445410,0.00806501,0.32773549,0.14474924,5.73670656,0.78054776,3.37608390,0.40362883,0.00000000
-2.25412706,9.11059700,0.00740019,0.32699602,0.14228881,5.59414001,0.76692357,3.37074890,0.40199461,0.00000000
-2.24812406,8.95767422,0.00675906,0.32541831,0.13980567,5.44691108,0.75130468,3.36140585,0.40057925,0.00000000
-2.24212106,8.79966617,0.00614705,0.32310897,0.13738924,5.29788085,0.73414536,3.34913274,0.39953226,0.00000000
-2.23611806,8.64036582,0.00556878,0.32017497,0.13512259,5.14979613,0.71590729,3.33493605,0.39898385,0.00000000
-2.23011506,8.48328828,0.00502803,0.31671989,0.13307990,5.00523590,0.69704559,3.31971779,0.39904049,0.00000000
-2.22411206,8.33159668,0.00452774,0.31284072,0.13132444,4.86656724,0.67799614,3.30424875,0.39978137,0.00000000
-2.21810905,8.18804621,0.00407007,0.30862534,0.12990702,4.73591174,0.65916448,3.28914896,0.40125600,0.00000000
-2.21210605,8.05494702,0.00365638,0.30415075,0.12886497,4.61512212,0.64091679,3.27487570,0.40348282,0.00000000
-2.20610305,7.93414585,0.00328735,0.29948205,0.12822173,4.50576891,0.62357315,3.26171957,0.40644909,0.00000000
-2.20010005,7.82702551,0.00296302,0.29467225,0.12798695,4.40913621,0.60740320,3.24980817,0.41011190,0.00000000
-2.19409705,7.73452047,0.00268281,0.28976278,0.12815702,4.32622536,0.59262403,3.23911708,0.41440020,0.00000000
-2.18809405,7.65714623,0.00244564,0.28478458,0.12871619,4.25776506,0.57940039,3.22948737,0.41921789,0.00000000
-2.18209105,7.59503986,0.00224997,0.27975979,0.12963783,4.20422641,0.56784675,3.22064853,0.42444768,0.00000000
-2.17608804,7.54800874,0.00209386,0.27470367,0.13088614,4.16584116,0.55803103,3.21224587,0.42995564,0.00000000
-2.17008504,7.51558437,0.00197502,0.26962690,0.13241786,4.14262172,0.54997954,3.20387086,0.43559614,0.00000000
-2.16408204,7.49707851,0.00189092,0.26453781,0.13418420,4.13438149,0.54368280,3.19509316,0.44121715,0.00000000
-2.15807904,7.49163859,0.00183876,0.25944463,0.13613257,4.14075434,0.53910170,3.18549298,0.44666548,0.00000000
-2.15207604,7.49830017,0.00181559,0.25435750,0.13820839,4.16121229,0.53617384,3.17469224,0.45179189,0.00000000
-2.14607304,7.51603424,0.00181831,0.24929024,0.14035658,4.19508084,0.53481941,3.16238346,0.45645591,0.00000000
-2.14007004,7.54378767,0.00184375,0.24426169,0.14252291,4.24155162,0.53494665,3.14835494,0.46053004,0.00000000
-2.13406703,7.58051581,0.00188867,0.23929663,0.14465512,4.29969225,0.53645633,3.13251138,0.46390340,0.00000000
-2.12806403,7.62520641,0.00194985,0.23442632,0.14670373,4.36845389,0.53924546,3.11488891,0.46648451,0.00000000
-2.12206103,7.67689478,0.00202409,0.22968846,0.14862263,4.44667675,0.54320987,3.09566401,0.46820333,0.00000000
-2.11605803,7.73467041,0.00210825,0.22512679,0.15036950,4.53309445,0.54824587,3.07515571,0.46901235,0.00000000
-2.11005503,7.79767582,0.00219934,0.22079025,0.15190592,4.62633811,0.55425091,3.05382099,0.46888687,0.00000000
-2.10405203,7.86509867,0.00229450,0.21673178,0.15319746,4.72494099,0.56112348,3.03224339,0.46782435,0.00000000
-2.09804902,7.93615858,0.00239107,0.21300684,0.15421366,4.82734489,0.56876242,3.01111512,0.46584313,0.00000000
-2.09204602,8.01009022,0.00248662,0.20967163,0.15492787,4.93190908,0.57706567,2.99121325,0.46298034,0.00000000
-2.08604302,8.08612446,0.00257900,0.20678121,0.15531727,5.03692276,0.58592885,2.97337076,0.45928940,0.00000000
-2.08004002,8.16346940,0.00266633,0.20438747,0.15536276,5.14062165,0.59524383,2.95844353,0.45483700,0.00000000
-2.07403702,8.24129295,0.00274707,0.20253713,0.15504912,5.24120920,0.60489732,2.94727441,0.44969995,0.00000000
-2.06803402,8.31870869,0.00282002,0.20126971,0.15436510,5.33688259,0.61476986,2.94065571,0.44396185,0.00000000
-2.06203102,8.39476626,0.00288434,0.20061562,0.15330370,5.42586330,0.62473517,2.93929172,0.43770990,0.00000000
-2.05602801,8.46844747,0.00293954,0.20059448,0.15186260,5.50643186,0.63466000,2.94376255,0.43103183,0.00000000
-2.05002501,8.53866884,0.00298550,0.20121352,0.15004452,5.57696590,0.64440453,2.95449101,0.42401330,0.00000000
-2.04402201,8.60429095,0.00302248,0.20246638,0.14785779,5.63598026,0.65382336,2.97171387,0.41673561,0.00000000
-2.03801901,8.66413446,0.00305105,0.20433213,0.14531675,5.68216798,0.66276702,2.99545894,0.40927403,0.00000000
-2.03201601,8.71700266,0.00307215,0.20677471,0.14244226,5.71444025,0.67108395,3.02552916,0.40169669,0.00000000
-2.02601301,8.76170964,0.00308703,0.20974271,0.13926199,5.73196384,0.67862295,3.06149459,0.39406402,0.00000000
-2.02001001,8.79711306,0.00309724,0.21316963,0.13581064,5.73419412,0.68523601,3.10269326,0.38642889,0.00000000
-2.01400700,8.82215049,0.00310464,0.21697454,0.13212990,5.72090201,0.69078140,3.14824104,0.37883718,0.00000000
-2.00800400,8.83587772,0.00311136,0.22106330,0.12826831,5.69219339,0.69512692,3.19705091,0.37132897,0.00000000
-2.00200100,8.83750776,0.00311985,0.22533014,0.12428071,5.64851971,0.69815341,3.24786119,0.36394006,0.00000000
-1.99599800,8.82644890,0.00313285,0.22965982,0.12022758,5.59067897,0.69975813,3.29927222,0.35670384,0.00000000
-1.98999500,8.80234045,0.00315343,0.23393019,0.11617406,5.51980657,0.69985832,3.34979047,0.34965339,0.00000000
-1.98399200,8.76508476,0.00318502,0.23801511,0.11218873,5.43735593,0.69839453,3.39787880,0.34282358,0.00000000
-1.97798899,8.71487421,0.00323146,0.24178777,0.10834225,5.34506947,0.69533389,3.44201112,0.33625318,0.00000000
-1.97198599,8.65221205,0.00329705,0.24512424,0.10470575,5.24494059,0.69067307,3.48072959,0.32998684,0.00000000
-1.96598299,8.57792608,0.00338663,0.24790712,0.10134919,5.13916790,0.68444099,3.51270221,0.32407673,0.00000000
-1.95997999,8.49317432,0.00350560,0.25002925,0.09833962,5.03010335,0.67670106,3.53677840,0.31858382,0.00000000
-1.95397699,8.39944205,0.00366004,0.25139733,0.09573943,4.92019580,0.66755299,3.55204039,0.31357877,0.00000000
-1.94797399,8.29852977,0.00385673,0.25193517,0.09360472,4.81193204,0.65713382,3.55784808,0.30914221,0.00000000
-1.94197099,8.19253179,0.00410321,0.25158667,0.09198373,4.70777726,0.64561834,3.55387525,0.30536455,0.00000000
-1.93596798,8.08380558,0.00440780,0.25031817,0.09091549,4.61011675,0.63321861,3.54013528,0.30234520,0.00000000
-1.92996498,7.97493204,0.00477958,0.24812014,0.09042867,4.52120068,0.62018245,3.51699505,0.30019117,0.00000000
-1.92396198,7.86866725,0.00522840,0.24500817,0.09054072,4.44309364,0.60679097,3.48517591,0.29901521,0.00000000
-1.91795898,7.76788674,0.00576474,0.24102307,0.09125728,4.37763024,0.59335495,3.44574124,0.29893342,0.00000000
-1.91195598,7.67552317,0.00639966,0.23623012,0.09257192,4.32637785,0.58021017,3.40007087,0.30006249,0.00000000
-1.90595298,7.59449904,0.00714457,0.23071747,0.09446618,4.29060738,0.56771157,3.34982284,0.30251653,0.00000000
-1.89994997,7.52765612,0.00801105,0.22459373,0.09690997,4.27127247,0.55622650,3.29688387,0.30640377,0.00000000
-1.89394697,7.47768347,0.00901056,0.21798481,0.09986225,4.26899727,0.54612707,3.24331023,0.31182305,0.00000000
-1.88794397,7.44704616,0.01015413,0.21103011,0.10327201,4.28407276,0.53778177,3.19126124,0.31886032,0.00000000
-1.88194097,7.43791681,0.01145198,0.20387832,0.10707948,4.31646112,0.53154670,3.14292789,0.32758527,0.00000000
-1.87593797,7.45211215,0.01291315,0.19668282,0.11121762,4.36580747,0.52775650,3.10045926,0.33804811,0.00000000
-1.86993497,7.49103656,0.01454504,0.18959697,0.11561366,4.43145829,0.52671540,3.06588973,0.35027670,0.00000000
-1.86393197,7.55563456,0.01635301,0.18276949,0.12019088,4.51248533,0.52868865,3.04106950,0.36427402,0.00000000
-1.85792896,7.64635370,0.01833989,0.17634001,0.12487035,4.60771405,0.53389452,3.02760130,0.38001620,0.00000000
-1.85192596,7.76311927,0.02050558,0.17043501,0.12957277,4.71575531,0.54249732,3.02678549,0.39745106,0.00000000
-1.84592296,7.90532160,0.02284666,0.16516425,0.13422013,4.83503929,0.55460156,3.03957545,0.41649722,0.00000000
-1.83991996,8.07181650,0.02535601,0.16061791,0.13873741,4.96385045,0.57024756,3.06654491,0.43704390,0.00000000
-1.83391696,8.26093893,0.02802259,0.15686434,0.14305404,5.10036250,0.58940860,3.10786818,0.45895139,0.00000000
-1.82791396,8.47052958,0.03083119,0.15394865,0.14710519,5.24267272,0.61198980,3.16331367,0.48205215,0.00000000
-1.82191096,8.69797372,0.03376235,0.15189197,0.15083286,5.38883473,0.63782879,3.23225083,0.50615258,0.00000000
-1.81590795,8.94025135,0.03679243,0.15069158,0.15418676,5.53688939,0.66669810,3.31366982,0.53103551,0.00000000
-1.80990495,9.19399740,0.03989367,0.15032172,0.15712488,5.68489360,0.69830937,3.40621305,0.55646318,0.00000000
-1.80390195,9.45557068,0.04303454,0.15073501,0.15961384,5.83094681,0.73231908,3.50821712,0.58218085,0.00000000
-1.79789895,9.72112980,0.04618013,0.15186454,0.16162905,5.97321552,0.76833583,3.61776352,0.60792086,0.00000000
-1.79189595,9.98671455,0.04929268,0.15362640,0.16315458,6.10995598,0.80592887,3.73273617,0.63340714,0.00000000
-1.78589295,10.24833092,0.05233228,0.15592265,0.16418285,6.23953547,0.84463760,3.85088353,0.65836000,0.00000000
-1.77988994,10.50203790,0.05525762,0.15864451,0.16471421,6.36045255,0.88398197,3.96988345,0.68250114,0.00000000
-1.77388694,10.74403436,0.05802688,0.16167588,0.16475626,6.47135671,0.92347317,4.08740821,0.70555885,0.00000000
-1.76788394,10.97074399,0.06059872,0.16489687,0.16432322,6.57106758,0.96262471,4.20118794,0.72727313,0.00000000
-1.76188094,11.17889667,0.06293324,0.16818732,0.16343512,6.65859402,1.00096317,4.30907044,0.74740073,0.00000000
-1.75587794,11.36560414,0.06499300,0.17143038,0.16211698,6.73315276,1.03803872,4.40907562,0.76571995,0.00000000
-1.74987494,11.52842850,0.06674404,0.17451577,0.16039804,6.79418650,1.07343479,4.49944315,0.78203516,0.00000000
-1.74387194,11.66544151,0.06815682,0.17734293,0.15831092,6.84138080,1.10677690,4.57867225,0.79618074,0.00000000
-1.73786893,11.77527328,0.06920710,0.17982381,0.15589090,6.87467904,1.13774030,4.64555265,0.80802459,0.00000000
-1.73186593,11.85714867,0.06987666,0.18188533,0.15317523,6.89429442,1.16605629,4.69918645,0.81747095,0.00000000
-1.72586293,11.91091042,0.07015393,0.18347140,0.15020252,6.90071811,1.19151701,4.73900059,0.82446249,0.00000000
-1.71985993,11.93702786,0.07003440,0.18454451,0.14701220,6.89472227,1.21397881,4.76475021,0.82898168,0.00000000
-1.71385693,11.93659080,0.06952083,0.18508679,0.14364407,6.87735704,1.23336394,4.77651351,0.83105132,0.00000000
-1.70785393,11.91128842,0.06862334,0.18510054,0.14013797,6.84994061,1.24966082,4.77467878,0.83073434,0.00000000
-1.70185093,11.86337366,0.06735916,0.18460831,0.13653348,6.81404189,1.26292271,4.75992469,0.82813273,0.00000000
-1.69584792,11.79561394,0.06575229,0.18365228,0.13286972,6.77145546,1.27326518,4.73319503,0.82338577,0.00000000
-1.68984492,11.71122976,0.06383285,0.18229324,0.12918525,6.72416917,1.28086232,4.69566924,0.81666756,0.00000000
-1.68384192,11.61382312,0.06163640,0.18060902,0.12551795,6.67432503,1.28594192,4.64872992,0.80818392,0.00000000
-1.67783892,11.50729825,0.05920297,0.17869248,0.12190502,6.62417457,1.28877986,4.59392878,0.79816871,0.00000000
-1.67183592,11.39577724,0.05657604,0.17664903,0.11838294,6.57603030,1.28969389,4.53295210,0.78687976,0.00000000
-1.66583292,11.28351373,0.05380145,0.17459389,0.11498750,6.53221515,1.28903693,4.46758674,0.77459447,0.00000000
-1.65982991,11.17480751,0.05092625,0.17264904,0.11175375,6.49501213,1.28719012,4.39968768,0.76160508,0.00000000
-1.65382691,11.07392299,0.04799757,0.17094002,0.10871600,6.46661641,1.28455581,4.33114744,0.74821389,0.00000000
-1.64782391,10.98501400,0.04506149,0.16959261,0.10590772,6.44909200,1.28155041,4.26386801,0.73472837,0.00000000
-1.64182091,10.91205726,0.04216205,0.16872953,0.10336141,6.44433494,1.27859749,4.19973521,0.72145633,0.00000000
-1.63581791,10.85879572,0.03934033,0.16846727,0.10110839,6.45404456,1.27612092,4.14059552,0.70870118,0.00000000
-1.62981491,10.82869290,0.03663371,0.16891302,0.09917856,6.47970374,1.27453825,4.08823497,0.69675733,0.00000000
-1.62381191,10.82489798,0.03407520,0.17016194,0.09760002,6.52256852,1.27425424,4.04435974,0.68590584,0.00000000
-1.61780890,10.85022107,0.03169309,0.17229466,0.09639863,6.58366670,1.27565460,4.01057791,0.67641025,0.00000000
-1.61180590,10.90711720,0.02951060,0.17537523,0.09559757,6.66380438,1.27909989,3.98838174,0.66851275,0.00000000
-1.60580290,10.99767682,0.02754583,0.17944940,0.09521676,6.76357872,1.28491964,3.97913001,0.66243054,0.00000000
-1.59979990,11.12362044,0.02581183,0.18454342,0.09527229,6.88339471,1.29340652,3.98402991,0.65835256,0.00000000
-1.59379690,11.28629451,0.02431680,0.19066317,0.09577583,7.02348333,1.30481079,4.00411816,0.65643650,0.00000000
-1.58779390,11.48666582,0.02306439,0.19779387,0.09673407,7.18391829,1.31933490,4.04024121,0.65680610,0.00000000
-1.58179090,11.72531189,0.02205417,0.20590006,0.09814817,7.36462874,1.33712840,4.09303453,0.65954883,0.00000000
-1.57578789,12.00240516,0.02128210,0.21492612,0.10001333,7.56540536,1.35828311,4.16290139,0.66471390,0.00000000
-1.56978489,12.31768986,0.02074108,0.22479708,0.10231841,7.78589803,1.38282889,4.24999150,0.67231069,0.00000000
-1.56378189,12.67045102,0.02042144,0.23541981,0.10504574,8.02560391,1.41072988,4.35418049,0.68230760,0.00000000
-1.55777889,13.05947625,0.02031155,0.24668454,0.10817103,8.28384548,1.44188160,4.47505100,0.69463143,0.00000000
-1.55177589,13.48301227,0.02039827,0.25846659,0.11166351,8.55973935,1.47610891,4.61187679,0.70916729,0.00000000
