energy_ev,total_up,N_s_up,N_p_up,Pt_p_up,Pt_d_up,Te_p_up,Te_d_up,V_p_up,V_d_up
-2.86043022,2.05019181,0.01119909,0.06692129,0.28465782,1.02958695,0.27087775,0.00000000,0.27020046,0.75742546
-2.85442721,2.01629426,0.00984339,0.06712582,0.27879520,1.01069057,0.26920116,0.00000000,0.25911931,0.74946314
-2.84842421,1.97881908,0.00860787,0.06703891,0.27278738,0.99082376,0.26651804,0.00000000,0.24867809,0.73864535
-2.84242121,1.93786274,0.00749215,0.06665697,0.26658934,0.96993524,0.26284492,0.00000000,0.23886395,0.72517492
-2.83641821,1.89363074,0.00649368,0.06598174,0.26015917,0.94800511,0.25822432,0.00000000,0.22965539,0.70933325
-2.83041521,1.84644178,0.00560811,0.06502050,0.25346087,0.92505067,0.25272460,0.00000000,0.22102497,0.69147533
-2.82441221,1.79672744,0.00482972,0.06378606,0.24646701,0.90113060,0.24643902,0.00000000,0.21294202,0.67202225
-2.81840920,1.74502731,0.00415175,0.06229670,0.23916101,0.87634723,0.23948381,0.00000000,0.20537528,0.65145123
-2.81240620,1.69198010,0.00356680,0.06057604,0.23153910,0.85084718,0.23199553,0.00000000,0.19829539,0.63028366
-2.80640320,1.63831095,0.00306710,0.05865267,0.22361181,0.82482011,0.22412779,0.00000000,0.19167732,0.60907167
-2.80040020,1.58481588,0.00264489,0.05655981,0.21540506,0.79849590,0.21604738,0.00000000,0.18550256,0.58838358
-2.79439720,1.53234366,0.00229261,0.05433478,0.20696061,0.77214039,0.20793014,0.00000000,0.17976121,0.56878893
-2.78839420,1.48177618,0.00200316,0.05201845,0.19833619,0.74604976,0.19995657,0.00000000,0.17445368,0.55084347
-2.78239120,1.43400773,0.00177005,0.04965458,0.18960493,0.72054385,0.19230745,0.00000000,0.16959226,0.53507473
-2.77638819,1.38992406,0.00158758,0.04728919,0.18085442,0.69595868,0.18515952,0.00000000,0.16520224,0.52196854
-2.77038519,1.35038182,0.00145088,0.04496976,0.17218532,0.67263832,0.17868148,0.00000000,0.16132276,0.51195706
-2.76438219,1.31618899,0.00135604,0.04274454,0.16370954,0.65092640,0.17303027,0.00000000,0.15800713,0.50540839
-2.75837919,1.28808674,0.00130010,0.04066182,0.15554809,0.63115760,0.16834782,0.00000000,0.15532281,0.50261838
-2.75237619,1.26673329,0.00128109,0.03876915,0.14782866,0.61364921,0.16475835,0.00000000,0.15335085,0.50380451
-2.74637319,1.25269000,0.00129793,0.03711265,0.14068304,0.59869310,0.16236610,0.00000000,0.15218480,0.50910212
-2.74037019,1.24641001,0.00135046,0.03573629,0.13424433,0.58654839,0.16125368,0.00000000,0.15192918,0.51856296
-2.73436718,1.24822951,0.00143929,0.03468120,0.12864409,0.57743478,0.16148092,0.00000000,0.15269735,0.53215599
-2.72836418,1.25836178,0.00156577,0.03398504,0.12400951,0.57152695,0.16308426,0.00000000,0.15460893,0.54977032
-2.72236118,1.27689382,0.00173176,0.03368134,0.12046050,0.56895005,0.16607646,0.00000000,0.15778673,0.57122005
-2.71635818,1.30378565,0.00193959,0.03379884,0.11810694,0.56977631,0.17044683,0.00000000,0.16235319,0.59625080
-2.71035518,1.33887170,0.00219182,0.03436094,0.11704590,0.57402292,0.17616172,0.00000000,0.16842653,0.62454750
-2.70435218,1.38186438,0.00249110,0.03538504,0.11735905,0.58165105,0.18316528,0.00000000,0.17611647,0.65574330
-2.69834917,1.43235925,0.00283994,0.03688198,0.11911017,0.59256605,0.19138037,0.00000000,0.18551977,0.68942894
-2.69234617,1.48984142,0.00324053,0.03885545,0.12234278,0.60661875,0.20070975,0.00000000,0.19671562,0.72516248
-2.68634317,1.55369301,0.00369453,0.04130149,0.12707804,0.62360757,0.21103729,0.00000000,0.20976094,0.76247878
-2.68034017,1.62320107,0.00420283,0.04420800,0.13331282,0.64328161,0.22222930,0.00000000,0.22468585,0.80089862
-2.67433717,1.69756590,0.00476540,0.04755435,0.14101810,0.66534425,0.23413605,0.00000000,0.24148929,0.83993691
-2.66833417,1.77590950,0.00538108,0.05131109,0.15013770,0.68945738,0.24659333,0.00000000,0.26013504,0.87911008
-2.66233117,1.85728403,0.00604743,0.05543987,0.16058746,0.71524603,0.25942422,0.00000000,0.28054838,0.91794220
-2.65632816,1.94068034,0.00676058,0.05989344,0.17225496,0.74230328,0.27244103,0.00000000,0.30261329,0.95597000
-2.65032516,2.02503668,0.00751521,0.06461593,0.18499977,0.77019550,0.28544758,0.00000000,0.32617076,0.99274674
-2.64432216,2.10924784,0.00830446,0.06954339,0.19865442,0.79846776,0.29824158,0.00000000,0.35101801,1.02784501
-2.63831916,2.19217499,0.00911999,0.07460459,0.21302612,0.82664957,0.31061755,0.00000000,0.37690899,1.06085873
-2.63231616,2.27265659,0.00995204,0.07972203,0.22789926,0.85426079,0.32236991,0.00000000,0.40355623,1.09140461
-2.62631316,2.34952065,0.01078960,0.08481335,0.24303868,0.88081788,0.33329646,0.00000000,0.43063412,1.11912328
-2.62031016,2.42159872,0.01162058,0.08979291,0.25819379,0.90584054,0.34320218,0.00000000,0.45778366,1.14368043
-2.61430715,2.48774170,0.01243211,0.09457368,0.27310339,0.92885865,0.35190320,0.00000000,0.48461872,1.16476837
-2.60830415,2.54683767,0.01321083,0.09906920,0.28750119,0.94941956,0.35923095,0.00000000,0.51073361,1.18210798
-2.60230115,2.59783147,0.01394323,0.10319583,0.30112178,0.96709579,0.36503632,0.00000000,0.53571197,1.19545148
-2.59629815,2.63974586,0.01461608,0.10687490,0.31370699,0.98149282,0.36919365,0.00000000,0.55913668,1.20458600
-2.59029515,2.67170374,0.01521674,0.11003493,0.32501244,0.99225707,0.37160447,0.00000000,0.58060049,1.20933791
-2.58429215,2.69295073,0.01573360,0.11261367,0.33481393,0.99908373,0.37220077,0.00000000,0.59971708,1.20957781
-2.57828914,2.70287727,0.01615645,0.11456001,0.34291357,1.00172416,0.37094759,0.00000000,0.61613216,1.20522603
-2.57228614,2.70103942,0.01647679,0.11583556,0.34914542,0.99999273,0.36784492,0.00000000,0.62953421,1.19625820
-2.56628314,2.68717714,0.01668812,0.11641586,0.35338025,0.99377268,0.36292863,0.00000000,0.63966440,1.18271069
-2.56028014,2.66122931,0.01678614,0.11629126,0.35552947,0.98302079,0.35627041,0.00000000,0.64632529,1.16468537
-2.55427714,2.62334441,0.01676895,0.11546727,0.35554784,0.96777046,0.34797674,0.00000000,0.64938801,1.14235338
-2.54827414,2.57388616,0.01663703,0.11396453,0.35343500,0.94813320,0.33818671,0.00000000,0.64879746,1.11595749
-2.54227114,2.51343350,0.01639329,0.11181823,0.34923571,0.92429810,0.32706897,0.00000000,0.64457545,1.08581269
-2.53626813,2.44277475,0.01604294,0.10907714,0.34303877,0.89652944,0.31481773,0.00000000,0.63682140,1.05230484
-2.53026513,2.36289566,0.01559333,0.10580230,0.33497472,0.86516225,0.30164796,0.00000000,0.62571082,1.01588715
-2.52426213,2.27496182,0.01505370,0.10206527,0.32521241,0.83059607,0.28779017,0.00000000,0.61149128,0.97707450
-2.51825913,2.18029588,0.01443487,0.09794620,0.31395463,0.79328704,0.27348464,0.00000000,0.59447635,0.93643571
-2.51225613,2.08035037,0.01374893,0.09353173,0.30143289,0.75373856,0.25897567,0.00000000,0.57503745,0.89458386
-2.50625313,1.97667707,0.01300886,0.08891279,0.28790175,0.71249094,0.24450576,0.00000000,0.55359412,0.85216507
-2.50025013,1.87089421,0.01222814,0.08418241,0.27363284,0.67011043,0.23031021,0.00000000,0.53060302,0.80984609
-2.49424712,1.76465259,0.01142042,0.07943365,0.25890875,0.62717791,0.21661211,0.00000000,0.50654609,0.76830106
-2.48824412,1.65960195,0.01059916,0.07475766,0.24401719,0.58427791,0.20361801,0.00000000,0.48191838,0.72819800
-2.48224112,1.55735870,0.00977729,0.07024203,0.22924550,0.54198808,0.19151440,0.00000000,0.45721586,0.69018550
-2.47623812,1.45947625,0.00896699,0.06596933,0.21487570,0.50086968,0.18046496,0.00000000,0.43292381,0.65487999
-2.47023512,1.36741848,0.00817945,0.06201608,0.20118023,0.46145921,0.17060885,0.00000000,0.40950607,0.62285406
-2.46423212,1.28253740,0.00742469,0.05845190,0.18841842,0.42426146,0.16205976,0.00000000,0.38739546,0.59462607
-2.45822911,1.20605509,0.00671152,0.05533905,0.17683381,0.38974406,0.15490589,0.00000000,0.36698568,0.57065145
-2.45222611,1.13905025,0.00604745,0.05273225,0.16665212,0.35833354,0.14921065,0.00000000,0.34862477,0.55131571
-2.44622311,1.08244923,0.00543872,0.05067868,0.15807993,0.33041279,0.14501405,0.00000000,0.33261033,0.53692931
-2.44022011,1.03702112,0.00489036,0.04921826,0.15130391,0.30631982,0.14233454,0.00000000,0.31918635,0.52772433
-2.43421711,1.00337656,0.00440630,0.04838398,0.14649044,0.28634746,0.14117123,0.00000000,0.30854172,0.52385300
-2.42821411,0.98196951,0.00398952,0.04820239,0.14378550,0.27074392,0.14150625,0.00000000,0.30081016,0.52538771
-2.42221111,0.97310128,0.00364220,0.04869403,0.14331454,0.25971370,0.14330720,0.00000000,0.29607148,0.53232260
-2.41620810,0.97692607,0.00336589,0.04987384,0.14518233,0.25341867,0.14652940,0.00000000,0.29435390,0.54457623
-2.41020510,0.99345725,0.00316172,0.05175153,0.14947252,0.25197894,0.15111789,0.00000000,0.29563716,0.56199539
-2.40420210,1.02257380,0.00303058,0.05433171,0.15624686,0.25547339,0.15700914,0.00000000,0.29985627,0.58435960
-2.39819910,1.06402635,0.00297331,0.05761397,0.16554397,0.26393953,0.16413222,0.00000000,0.30690563,0.61138626
-2.39219610,1.11744230,0.00299083,0.06159268,0.17737771,0.27737269,0.17240960,0.00000000,0.31664319,0.64273617
-2.38619310,1.18233011,0.00308432,0.06625675,0.19173504,0.29572442,0.18175741,0.00000000,0.32889478,0.67801934
-2.38019010,1.25808243,0.00325534,0.07158906,0.20857369,0.31890026,0.19208529,0.00000000,0.34345811,0.71680099
-2.37418709,1.34397839,0.00350592,0.07756595,0.22781948,0.34675687,0.20329590,0.00000000,0.36010668,0.75860759
-2.36818409,1.43918538,0.00383858,0.08415646,0.24936382,0.37909895,0.21528411,0.00000000,0.37859333,0.80293293
-2.36218109,1.54276069,0.00425642,0.09132166,0.27306121,0.41567607,0.22793610,0.00000000,0.39865357,0.84924432
-2.35617809,1.65365368,0.00476307,0.09901398,0.29872737,0.45617981,0.24112839,0.00000000,0.42000859,0.89698870
-2.35017509,1.77070895,0.00536266,0.10717661,0.32613798,0.50024163,0.25472708,0.00000000,0.44236821,0.94559885
-2.34417209,1.89267135,0.00605972,0.11574314,0.35502837,0.54743182,0.26858733,0.00000000,0.46543359,0.99449968
-2.33816908,2.01819327,0.00685908,0.12463738,0.38509436,0.59725984,0.28255324,0.00000000,0.48890006,1.04311458
-2.33216608,2.14584479,0.00776565,0.13377353,0.41599447,0.64917648,0.29645833,0.00000000,0.51245996,1.09087186
-2.32616308,2.27412710,0.00878428,0.14305666,0.44735348,0.70257797,0.31012652,0.00000000,0.53580564,1.13721133
-2.32016008,2.40148935,0.00991948,0.15238366,0.47876762,0.75681228,0.32337393,0.00000000,0.55863274,1.18159094
-2.31415708,2.52634911,0.01117515,0.16164448,0.50981111,0.81118768,0.33601124,0.00000000,0.58064367,1.22349347
-2.30815408,2.64711605,0.01255427,0.17072396,0.54004415,0.86498339,0.34784679,0.00000000,0.60155139,1.26243320
-2.30215108,2.76221862,0.01405858,0.17950388,0.56902209,0.91746223,0.35869022,0.00000000,0.62108340,1.29796248
-2.29614807,2.87013307,0.01568823,0.18786550,0.59630548,0.96788495,0.36835664,0.00000000,0.63898591,1.32967809
-2.29014507,2.96941391,0.01744143,0.19569229,0.62147080,1.01552580,0.37667109,0.00000000,0.65502804,1.35722731
-2.28414207,3.05872495,0.01931410,0.20287299,0.64412140,1.05968884,0.38347326,0.00000000,0.66900595,1.38031344
-2.27813907,3.13686977,0.02129958,0.20930464,0.66389818,1.09972440,0.38862208,0.00000000,0.68074679,1.39870072
-2.27213607,3.20282046,0.02338833,0.21489570,0.68048983,1.13504509,0.39200017,0.00000000,0.69011221,1.41221845
-2.26613307,3.25574344,0.02556775,0.21956897,0.69364184,1.16514070,0.39351786,0.00000000,0.69700129,1.42076411
-2.26013007,3.29502126,0.02782198,0.22326427,0.70316428,1.18959142,0.39311657,0.00000000,0.70135283,1.42430542
-2.25412706,3.32026941,0.03013192,0.22594071,0.70893768,1.20807877,0.39077147,0.00000000,0.70314670,1.42288106
-2.24812406,3.33134722,0.03247525,0.22757839,0.71091694,1.22039379,0.38649316,0.00000000,0.70240430,1.41660012
-2.24212106,3.32836231,0.03482662,0.22817957,0.70913302,1.22644218,0.38032847,0.00000000,0.69918789,1.40564009
-2.23611806,3.31166827,0.03715798,0.22776904,0.70369225,1.22624614,0.37236009,0.00000000,0.69359901,1.39024342
-2.23011506,3.28185546,0.03943902,0.22639379,0.69477338,1.21994275,0.36270518,0.00000000,0.68577571,1.37071263
-2.22411206,3.23973518,0.04163770,0.22412185,0.68262239,1.20777911,0.35151305,0.00000000,0.67588893,1.34740420
-2.21810905,3.18631779,0.04372101,0.22104044,0.66754525,1.19010433,0.33896180,0.00000000,0.66413805,1.32072123
-2.21210605,3.12278549,0.04565573,0.21725330,0.64989904,1.16735882,0.32525427,0.00000000,0.65074570,1.29110506
-2.20610305,3.05046091,0.04740928,0.21287753,0.63008156,1.14006121,0.31061329,0.00000000,0.63595213,1.25902629
-2.20010005,2.97077255,0.04895067,0.20803986,0.60852006,1.10879355,0.29527651,0.00000000,0.62000930,1.22497527
-2.19409705,2.88521844,0.05025140,0.20287256,0.58565942,1.07418533,0.27949104,0.00000000,0.60317492,1.18945243
-2.18809405,2.79532944,0.05128643,0.19750922,0.56195021,1.03689698,0.26350789,0.00000000,0.58570666,1.15295880
-2.18209105,2.70263333,0.05203495,0.19208053,0.53783703,0.99760336,0.24757668,0.00000000,0.56785666,1.11598710
-2.17608804,2.60862109,0.05248117,0.18671022,0.51374774,0.95697794,0.23194063,0.00000000,0.54986669,1.07901347
-2.17008504,2.51471646,0.05261495,0.18151137,0.49008356,0.91567808,0.21683193,0.00000000,0.53196393,1.04249040
-2.16408204,2.42224953,0.05243219,0.17658329,0.46721067,0.87433183,0.20246772,0.00000000,0.51435751,1.00684089
-2.15807904,2.33243520,0.05193513,0.17200893,0.44545332,0.83352660,0.18904675,0.00000000,0.49723605,0.97245407
-2.15207604,2.24635696,0.05113241,0.16785324,0.42508860,0.79379992,0.17674664,0.00000000,0.48076593,0.93968234
-2.14607304,2.16495602,0.05003889,0.16416210,0.40634300,0.75563233,0.16572188,0.00000000,0.46509059,0.90884021
-2.14007004,2.08902585,0.04867532,0.16096226,0.38939060,0.71944242,0.15610244,0.00000000,0.45033057,0.88020453
-2.13406703,2.01921179,0.04706774,0.15826202,0.37435299,0.68558398,0.14799306,0.00000000,0.43658436,0.85401626
-2.12806403,1.95601520,0.04524686,0.15605256,0.36130052,0.65434500,0.14147299,0.00000000,0.42392986,0.83048343
-2.12206103,1.89980147,0.04324709,0.15431002,0.35025493,0.62594835,0.13659625,0.00000000,0.41242642,0.80978507
-2.11605803,1.85081115,0.04110569,0.15299802,0.34119296,0.60055383,0.13339219,0.00000000,0.40211718,0.79207583
-2.11005503,1.80917312,0.03886167,0.15207045,0.33405083,0.57826132,0.13186637,0.00000000,0.39303174,0.77749099
-2.10405203,1.77491918,0.03655476,0.15147456,0.32872923,0.55911468,0.13200160,0.00000000,0.38518887,0.76615129
-2.09804902,1.74799879,0.03422443,0.15115392,0.32509871,0.54310622,0.13375914,0.00000000,0.37859909,0.75816752
-2.09204602,1.72829338,0.03190881,0.15105133,0.32300519,0.53018137,0.13707990,0.00000000,0.37326714,0.75364419
-2.08604302,1.71562930,0.02964390,0.15111134,0.32227539,0.52024336,0.14188578,0.00000000,0.36919407,0.75268218
-2.08004002,1.70978891,0.02746267,0.15128239,0.32272210,0.51315784,0.14808096,0.00000000,0.36637885,0.75538001
-2.07403702,1.71051921,0.02539448,0.15151844,0.32414909,0.50875714,0.15555322,0.00000000,0.36481944,0.76183339
-2.06803402,1.71753782,0.02346450,0.15178002,0.32635567,0.50684431,0.16417533,0.00000000,0.36451328,0.77213324
-2.06203102,1.73053618,0.02169336,0.15203471,0.32914075,0.50719677,0.17380644,0.00000000,0.36545713,0.78636172
-2.05602801,1.74918008,0.02009688,0.15225708,0.33230645,0.50956969,0.18429363,0.00000000,0.36764619,0.80458678
-2.05002501,1.77310778,0.01868602,0.15242814,0.33566122,0.51369913,0.19547350,0.00000000,0.37107272,0.82685511
-2.04402201,1.80192630,0.01746687,0.15253433,0.33902252,0.51930507,0.20717393,0.00000000,0.37572397,0.85318386
-2.03801901,1.83520621,0.01644081,0.15256629,0.34221909,0.52609443,0.21921599,0.00000000,0.38157978,0.88355166
-2.03201601,1.87247604,0.01560477,0.15251736,0.34509280,0.53376424,0.23141608,0.00000000,0.38860984,0.91788915
-2.02601301,1.91321666,0.01495157,0.15238211,0.34750023,0.54200502,0.24358813,0.00000000,0.39677076,0.95606989
-2.02001001,1.95685679,0.01447034,0.15215491,0.34931391,0.55050454,0.25554610,0.00000000,0.40600325,0.99790194
-2.01400700,2.00277019,0.01414695,0.15182867,0.35042338,0.55895197,0.26710654,0.00000000,0.41622955,1.04312090
-2.00800400,2.05027536,0.01396459,0.15139393,0.35073598,0.56704252,0.27809128,0.00000000,0.42735131,1.09138492
-2.00200100,2.09863827,0.01390428,0.15083824,0.35017746,0.57448252,0.28833024,0.00000000,0.43924813,1.14227218
-1.99599800,2.14707860,0.01394542,0.15014604,0.34869252,0.58099492,0.29766422,0.00000000,0.45177701,1.19528141
-1.98999500,2.19477967,0.01406641,0.14929889,0.34624508,0.58632504,0.30594768,0.00000000,0.46477275,1.24983558
-1.98399200,2.24090209,0.01424520,0.14827618,0.34281846,0.59024648,0.31305141,0.00000000,0.47804953,1.30528912
-1.97798899,2.28460092,0.01445988,0.14705618,0.33841540,0.59256707,0.31886505,0.00000000,0.49140358,1.36093867
-1.97198599,2.32504589,0.01468917,0.14561740,0.33305784,0.59313443,0.32329941,0.00000000,0.50461711,1.41603707
-1.96598299,2.36144400,0.01491299,0.14394022,0.32678662,0.59184108,0.32628837,0.00000000,0.51746329,1.46981051
-1.95997999,2.39306363,0.01511288,0.14200859,0.31966079,0.58862880,0.32779061,0.00000000,0.52971217,1.52147811
-1.95397699,2.41925913,0.01527245,0.13981176,0.31175683,0.58349197,0.32779068,0.00000000,0.54113743,1.57027346
-1.94797399,2.43949489,0.01537766,0.13734592,0.30316748,0.57647963,0.32629976,0.00000000,0.55152351,1.61546716
-1.94197099,2.45336751,0.01541716,0.13461562,0.29400029,0.56769617,0.32335574,0.00000000,0.56067305,1.65638963
-1.93596798,2.46062502,0.01538246,0.13163492,0.28437591,0.55730037,0.31902286,0.00000000,0.56841403,1.69245308
-1.92996498,2.46118210,0.01526801,0.12842812,0.27442598,0.54550278,0.31339060,0.00000000,0.57460656,1.72317179
-1.92396198,2.45513017,0.01507125,0.12503007,0.26429072,0.53256146,0.30657204,0.00000000,0.57914864,1.74817960
-1.91795898,2.44274171,0.01479253,0.12148606,0.25411627,0.51877591,0.29870166,0.00000000,0.58198085,1.76724391
-1.91195598,2.42446814,0.01443496,0.11785111,0.24405169,0.50447962,0.28993244,0.00000000,0.58308948,1.78027520
-1.90595298,2.40093114,0.01400421,0.11418896,0.23424581,0.49003111,0.28043258,0.00000000,0.58250803,1.78733173
-1.89994997,2.37290721,0.01350821,0.11057047,0.22484391,0.47580395,0.27038172,0.00000000,0.58031682,1.78861883
-1.89394697,2.34130611,0.01295684,0.10707181,0.21598437,0.46217591,0.25996683,0.00000000,0.57664074,1.78448287
-1.88794397,2.30714350,0.01236155,0.10377225,0.20779535,0.44951773,0.24937788,0.00000000,0.57164513,1.77539969
-1.88194097,2.27150913,0.01173503,0.10075182,0.20039164,0.43818176,0.23880342,0.00000000,0.56553002,1.76195825
-1.87593797,2.23553141,0.01109079,0.09808882,0.19387186,0.42849100,0.22842619,0.00000000,0.55852286,1.74483989
-1.86993497,2.20034017,0.01044286,0.09585745,0.18831600,0.42072892,0.21841895,0.00000000,0.55087011,1.72479402
-1.86393197,2.16702889,0.00980544,0.09412541,0.18378351,0.41513043,0.20894065,0.00000000,0.54282815,1.70261159
-1.85792896,2.13661831,0.00919266,0.09295180,0.18031209,0.41187443,0.20013303,0.00000000,0.53465383,1.67909715
-1.85192596,2.11002301,0.00861839,0.09238526,0.17791715,0.41107824,0.19211786,0.00000000,0.52659523,1.65504113
-1.84592296,2.08802244,0.00809604,0.09246254,0.17659212,0.41279421,0.18499485,0.00000000,0.51888299,1.63119340
-1.83991996,2.07123805,0.00763853,0.09320740,0.17630953,0.41700859,0.17884038,0.00000000,0.51172275,1.60823952
-1.83391696,2.06011737,0.00725827,0.09463000,0.17702299,0.42364299,0.17370693,0.00000000,0.50528904,1.58678068
-1.82791396,2.05492613,0.00696716,0.09672681,0.17866995,0.43255819,0.16962342,0.00000000,0.49972085,1.56731835
-1.82191096,2.05574861,0.00677674,0.09948087,0.18117511,0.44356037,0.16659632,0.00000000,0.49511922,1.55024425
-1.81590795,2.06249641,0.00669823,0.10286260,0.18445456,0.45640943,0.16461143,0.00000000,0.49154682,1.53583603
-1.80990495,2.07492504,0.00674271,0.10683096,0.18842020,0.47082921,0.16363634,0.00000000,0.48902962,1.52425878
-1.80390195,2.09265752,0.00692126,0.11133498,0.19298456,0.48651917,0.16362337,0.00000000,0.48756036,1.51557194
-1.79789895,2.11521369,0.00724499,0.11631553,0.19806562,0.50316692,0.16451284,0.00000000,0.48710371,1.50974121
-1.79189595,2.14204358,0.00772520,0.12170729,0.20359144,0.52046125,0.16623653,0.00000000,0.48760274,1.50665443
-1.78589295,2.17256296,0.00837332,0.12744091,0.20950446,0.53810494,0.16872120,0.00000000,0.48898617,1.50614037
-1.77988994,2.20618907,0.00920083,0.13344509,0.21576515,0.55582674,0.17189192,0.00000000,0.49117614,1.50798917
-1.77388694,2.24237435,0.01021917,0.13964862,0.22235486,0.57339202,0.17567509,0.00000000,0.49409576,1.51197307
-1.76788394,2.28063629,0.01143941,0.14598233,0.22927768,0.59061148,0.18000101,0.00000000,0.49767618,1.51786607
-1.76188094,2.32058158,0.01287194,0.15238076,0.23656123,0.60734742,0.18480598,0.00000000,0.50186258,1.52546128
-1.75587794,2.36192304,0.01452600,0.15878359,0.24425615,0.62351740,0.19003363,0.00000000,0.50661873,1.53458483
-1.74987494,2.40448835,0.01640918,0.16513672,0.25243442,0.63909480,0.19563568,0.00000000,0.51192992,1.54510564
-1.74387194,2.44822000,0.01852675,0.17139300,0.26118640,0.65410639,0.20157200,0.00000000,0.51780393,1.55694030
-1.73786893,2.49316642,0.02088109,0.17751261,0.27061668,0.66862702,0.20781000,0.00000000,0.52427011,1.57005311
-1.73186593,2.53946482,0.02347094,0.18346310,0.28083888,0.68277142,0.21432350,0.00000000,0.53137646,1.58445114
-1.72586293,2.58731670,0.02629080,0.18921903,0.29196962,0.69668383,0.22109105,0.00000000,0.53918514,1.60017508
-1.71985993,2.63695763,0.02933030,0.19476136,0.30412175,0.71052576,0.22809403,0.00000000,0.54776633,1.61728634
-1.71385693,2.68862306,0.03257367,0.20007660,0.31739720,0.72446253,0.23531440,0.00000000,0.55719120,1.63585165
-1.70785393,2.74251228,0.03599939,0.20515576,0.33187970,0.73864940,0.24273258,0.00000000,0.56752407,1.65592616
-1.70185093,2.79875286,0.03957994,0.20999315,0.34762769,0.75321801,0.25032529,0.00000000,0.57881445,1.67753636
-1.69584792,2.85736773,0.04328178,0.21458518,0.36466768,0.76826371,0.25806373,0.00000000,0.59108937,1.70066415
-1.68984492,2.91824706,0.04706554,0.21892918,0.38298844,0.78383476,0.26591212,0.00000000,0.60434642,1.72523301
-1.68384192,2.98112685,0.05088648,0.22302224,0.40253621,0.79992380,0.27382678,0.00000000,0.61854801,1.75109762
-1.67783892,3.04557551,0.05469514,0.22686029,0.42321130,0.81646212,0.28175565,0.00000000,0.63361705,1.77803742
-1.67183592,3.11098975,0.05843829,0.23043726,0.44486625,0.83331723,0.28963861,0.00000000,0.64943448,1.80575479
-1.66583292,3.17660004,0.06206002,0.23374463,0.46730564,0.85029372,0.29740827,0.00000000,0.66583871,1.83387815
-1.65982991,3.24148568,0.06550308,0.23677105,0.49028787,0.86713755,0.30499144,0.00000000,0.68262706,1.86196969
-1.65382691,3.30459905,0.06871034,0.23950241,0.51352865,0.88354358,0.31231117,0.00000000,0.69955915,1.88953765
-1.64782391,3.36479780,0.07162636,0.24192208,0.53670649,0.89916599,0.31928917,0.00000000,0.71636215,1.91605232
-1.64182091,3.42088355,0.07419890,0.24401146,0.55946985,0.91363110,0.32584863,0.00000000,0.73273756,1.94096498
-1.63581791,3.47164540,0.07638055,0.24575077,0.58144582,0.92655202,0.33191735,0.00000000,0.74836941,1.96372884
-1.62981491,3.51590599,0.07813014,0.24712008,0.60225014,0.93754442,0.33743076,0.00000000,0.76293337,1.98382082
-1.62381191,3.55256807,0.07941401,0.24810048,0.62149814,0.94624268,0.34233509,0.00000000,0.77610640,2.00076306
-1.61780890,3.58065935,0.08020712,0.24867544,0.63881632,0.95231565,0.34659019,0.00000000,0.78757675,2.01414308
-1.61180590,3.59937348,0.08049383,0.24883221,0.65385400,0.95548124,0.35017202,0.00000000,0.79705364,2.02363156
-1.60580290,3.60810537,0.08026841,0.24856329,0.66629473,0.95551934,0.35307474,0.00000000,0.80427643,2.02899688
-1.59979990,3.60647924,0.07953522,0.24786782,0.67586696,0.95228227,0.35531207,0.00000000,0.80902303,2.03011575
-1.59379690,3.59436808,0.07830859,0.24675293,0.68235351,0.94570249,0.35691811,0.00000000,0.81111696,2.02697942
-1.58779390,3.57190389,0.07661234,0.24523485,0.68559943,0.93579713,0.35794730,0.00000000,0.81043323,2.01969524
-1.58179090,3.53947818,0.07447901,0.24333995,0.68551797,0.92266925,0.35847367,0.00000000,0.80690255,2.00848350
-1.57578789,3.49773280,0.07194889,0.24110531,0.68209431,0.90650586,0.35858926,0.00000000,0.80051396,1.99366978
-1.56978489,3.44754165,0.06906873,0.23857915,0.67538702,0.88757271,0.35840183,0.00000000,0.79131576,1.97567315
-1.56378189,3.38998417,0.06589040,0.23582078,0.66552692,0.86620626,0.35803177,0.00000000,0.77941476,1.95499077
-1.55777889,3.32631157,0.06246937,0.23290016,0.65271369,0.84280315,0.35760854,0.00000000,0.76497395,1.93217970
-1.55177589,3.25790765,0.05886322,0.22989711,0.63721010,0.81780770,0.35726649,0.00000000,0.74820871,1.90783654
-1.54577289,3.18624547,0.05513007,0.22689998,0.61933427,0.79169797,0.35714037,0.00000000,0.72938166,1.88257599
-1.53976988,3.11284194,0.05132721,0.22400404,0.59945020,0.76497102,0.35736066,0.00000000,0.70879646,1.85700911
-1.53376688,3.03921201,0.04750979,0.22130941,0.57795700,0.73812792,0.35804885,0.00000000,0.68679062,1.83172224
-1.52776388,2.96682418,0.04372964,0.21891865,0.55527727,0.71165913,0.35931293,0.00000000,0.66372768,1.80725746
-1.52176088,2.89705920,0.04003432,0.21693414,0.53184503,0.68603077,0.36124318,0.00000000,0.63998908,1.78409532
-1.51575788,2.83117306,0.03646643,0.21545528,0.50809379,0.66167227,0.36390851,0.00000000,0.61596567,1.76264064
-1.50975488,2.77026592,0.03306303,0.21457553,0.48444514,0.63896583,0.36735350,0.00000000,0.59204948,1.74321176
-1.50375188,2.71525759,0.02985531,0.21437954,0.46129823,0.61823786,0.37159626,0.00000000,0.56862569,1.72603371
-1.49774887,2.66687040,0.02686853,0.21494039,0.43902055,0.59975273,0.37662718,0.00000000,0.54606519,1.71123552
