energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Cr_p_up,Cr_p_down,Cr_d_up,Cr_d_down,Sc_p_up,Sc_p_down,Sc_d_up,Sc_d_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
-2.94447224,3.50895122,-4.08809340,0.00498024,-0.00969905,0.63811051,-0.28754279,1.29591258,-1.21959777,1.54309615,-0.78424948,0.22589749,-0.22785520,0.20286639,-0.45856341,0.04152759,-0.06895462,1.29996843,-2.82800249
-2.93846923,3.51143257,-4.02289342,0.00446167,-0.00950776,0.66777720,-0.27979608,1.32613130,-1.18918975,1.57175683,-0.77558098,0.23829927,-0.20977433,0.19186640,-0.45804356,0.03961302,-0.06783013,1.24700804,-2.79003124
-2.93246623,3.54111895,-3.95771191,0.00400403,-0.00931333,0.70121454,-0.27145990,1.36547103,-1.15820636,1.61126320,-0.76759318,0.25251303,-0.19289081,0.18284067,-0.45711248,0.03780291,-0.06660183,1.20642999,-2.75191851
-2.92646323,3.59872274,-3.89302534,0.00360641,-0.00912601,0.73840026,-0.26270521,1.41398067,-1.12693788,1.66185228,-0.76030583,0.26855560,-0.17728951,0.17586597,-0.45572177,0.03612054,-0.06532550,1.17869950,-2.71384041
-2.92046023,3.68463150,-3.82928483,0.00326753,-0.00895636,0.77928999,-0.25372607,1.47160956,-1.09570604,1.72364539,-0.75373080,0.28643975,-0.16303888,0.17099123,-0.45382778,0.03458446,-0.06405812,1.16409634,-2.67592590
-2.91445723,3.79893431,-3.76688698,0.00298584,-0.00881486,0.82382582,-0.24473260,1.53822369,-1.06484734,1.79665643,-0.74786742,0.30617359,-0.15018939,0.16824046,-0.45139039,0.03320825,-0.06285551,1.16272439,-2.63824384
-2.90845423,3.94144912,-3.70615188,0.00275955,-0.00871166,0.87194442,-0.23594424,1.61362256,-1.03469771,1.88080009,-0.74269951,0.32775940,-0.13877275,0.16761585,-0.44837237,0.03200052,-0.06177002,1.17452244,-2.60079528
-2.90245123,4.11174861,-3.64730933,0.00258669,-0.00865619,0.92358418,-0.22758344,1.69755549,-1.00557952,1.97589885,-0.73819423,0.35119166,-0.12880194,0.16910069,-0.44473945,0.03096509,-0.06084839,1.19927568,-2.56351127
-2.89644822,4.30918234,-3.59049337,0.00246514,-0.00865691,0.97869045,-0.21987017,1.78973598,-0.97779114,2.08168822,-0.73430269,0.37645439,-0.12027195,0.17266217,-0.44046088,0.03010132,-0.06012987,1.23662716,-2.52625591
-2.89044522,4.53289384,-3.53574515,0.00239269,-0.00872096,1.03721852,-0.21301744,1.88985306,-0.95159961,2.19781961,-0.73096226,0.40351796,-0.11316111,0.17825368,-0.43551071,0.02940454,-0.05964461,1.28608884,-2.48883435
-2.88444222,4.78183167,-3.48302333,0.00236701,-0.00885392,1.09913376,-0.20722791,1.99757875,-0.92723645,2.32386070,-0.72810051,0.43233546,-0.10743289,0.18581675,-0.42986944,0.02886657,-0.05941254,1.34705220,-2.45100501
-2.87843922,5.05475417,-3.43222100,0.00238568,-0.00905962,1.16440872,-0.20269177,2.11257102,-0.90489662,2.45929340,-0.72564021,0.46283885,-0.10303802,0.19528239,-0.42352608,0.02847628,-0.05944262,1.41879832,-2.41249507
-2.87243622,5.35022836,-3.38318773,0.00244618,-0.00933995,1.23301713,-0.19958579,2.23447186,-0.88474049,2.60350973,-0.72350530,0.49493520,-0.09991677,0.20657190,-0.41648036,0.02822020,-0.05973261,1.50050770,-2.37301836
-2.86643322,5.66662409,-3.33575511,0.00254593,-0.00969470,1.30492483,-0.19807343,2.36290066,-0.86689847,2.75580630,-0.72162730,0.52850329,-0.09800135,0.21959724,-0.40874491,0.02808309,-0.06026928,1.59126995,-2.33229436
-2.86043022,6.00210489,-3.28976416,0.00268224,-0.01012155,1.38007810,-0.19830588,2.49744330,-0.85147779,2.91537827,-0.71995173,0.56339091,-0.09721810,0.23426088,-0.40034731,0.02804851,-0.06102910,1.69009394,-2.29006737
-2.85442721,6.35461767,-3.24509271,0.00285231,-0.01061603,1.45838998,-0.20042388,2.63763763,-0.83857087,3.08131370,-0.71844415,0.59941308,-0.09748964,0.25045534,-0.39133176,0.02809931,-0.06197939,1.79591855,-2.24612482
-2.84842421,6.72188316,-3.20168118,0.00305328,-0.01117156,1.53972518,-0.20455984,2.78295656,-0.82826480,3.25258950,-0.71709544,0.63635158,-0.09873668,0.26806246,-0.38176028,0.02821810,-0.06307976,1.90762438,-2.20031369
-2.84242121,7.10138967,-3.15955509,0.00328218,-0.01177958,1.62388463,-0.21084019,2.93278996,-0.82065096,3.42806990,-0.71592588,0.67395578,-0.10087958,0.28695255,-0.37171332,0.02838765,-0.06428394,2.02404663,-2.15255437
-2.83641821,7.49039213,-3.11884305,0.00353593,-0.01242970,1.71059055,-0.21938743,3.08642693,-0.81583430,3.60650840,-0.71498782,0.71194520,-0.10383955,0.30698352,-0.36128959,0.02859126,-0.06554174,2.14398920,-2.10285128
-2.83041521,7.88591823,-3.07978892,0.00381143,-0.01310995,1.79947313,-0.23032176,3.24303989,-0.81394158,3.78655400,-0.71436664,0.75001353,-0.10753948,0.32800012,-0.35060524,0.02881301,-0.06680118,2.26623994,-2.05129991
-2.82441221,8.28478330,-3.04275753,0.00410548,-0.01380701,1.89005980,-0.24376185,3.40167213,-0.81512784,3.96676223,-0.71417984,0.78783426,-0.11190451,0.34983339,-0.33979223,0.02903801,-0.06801062,2.38958676,-1.99808984
-2.81840920,8.68361473,-3.00823327,0.00441485,-0.01450657,1.98176793,-0.25982464,3.56122999,-0.81958061,4.14561110,-0.71457430,0.82506762,-0.11686228,0.37230049,-0.32899596,0.02925260,-0.06912081,2.51283436,-1.94350386
-2.81240620,9.07888621,-2.97681149,0.00473629,-0.01519369,2.07390192,-0.27862388,3.72048104,-0.82752152,4.32152197,-0.71572158,0.86136863,-0.12234287,0.39520488,-0.31837222,0.02944452,-0.07008678,2.63482087,-1.88791319
-2.80640320,9.46696173,-2.94918268,0.00506655,-0.01585314,2.16565505,-0.30026746,3.87805889,-0.83920477,4.49288486,-0.71781154,0.89639595,-0.12827861,0.41833702,-0.30808357,0.02960300,-0.07086947,2.75443418,-1.83176895
-2.80040020,9.84414811,-2.92611018,0.00540240,-0.01646985,2.25611654,-0.32485337,4.03247523,-0.85491258,4.65808740,-0.72104437,0.92982102,-0.13460376,0.44147558,-0.29829518,0.02971885,-0.07143701,2.87062699,-1.77559038
-2.79439720,10.20675493,-2.90840196,0.00574063,-0.01702931,2.34428394,-0.35246453,4.18213913,-0.87494740,4.81554658,-0.72562149,0.96133706,-0.14125409,0.46438921,-0.28917038,0.02978459,-0.07176571,2.98243038,-1.71995011
-2.78839420,10.55115975,-2.89687775,0.00607809,-0.01751795,2.42908054,-0.38316264,4.32538326,-0.89962120,4.96374191,-0.73173552,0.99066758,-0.14816650,0.48683891,-0.28086595,0.02979439,-0.07184059,3.08896518,-1.66545717
-2.78239120,10.87387641,-2.89233283,0.00641168,-0.01792354,2.50937754,-0.41698126,4.46049626,-0.92924219,5.10124875,-0.73955993,1.01757376,-0.15527867,0.50858090,-0.27352736,0.02974418,-0.07165548,3.18945083,-1.61273824
-2.77638819,11.17162394,-2.89550010,0.00673835,-0.01823554,2.58402001,-0.45391873,4.58576021,-0.96409938,5.22677049,-0.74923878,1.04186052,-0.16252901,0.52937006,-0.26728415,0.02963158,-0.07121280,3.28321163,-1.56241791
-2.77038519,11.44139363,-2.90701216,0.00705513,-0.01844537,2.65185599,-0.49393102,4.69949174,-1.00444584,5.33916813,-0.76087718,1.06338079,-0.16985662,0.54896377,-0.26224557,0.02945588,-0.07052290,3.36968004,-1.51509858
-2.76438219,11.68051167,-2.92736538,0.00735908,-0.01854670,2.71176744,-0.53692543,4.80008517,-1.05048139,5.43748604,-0.77453283,1.08203783,-0.17720176,0.56712618,-0.25849664,0.02921799,-0.06960315,3.44839741,-1.47134082
-2.75837919,11.88669514,-2.95688773,0.00764733,-0.01853557,2.76270195,-0.58275527,4.88605588,-1.10233554,5.52097297,-0.79020940,1.09778550,-0.18450651,0.58363277,-0.25609484,0.02892032,-0.06847671,3.51901216,-1.43164499
-2.75237619,12.05809950,-2.99571240,0.00791705,-0.01841055,2.80370389,-0.63121625,4.95608217,-1.16005185,5.58909740,-0.80785206,1.11062645,-0.19171586,0.59827505,-0.25506751,0.02856667,-0.06717120,3.58127586,-1.39643467
-2.74637319,12.19335569,-3.04375878,0.00816549,-0.01817271,2.83394370,-0.68204504,5.00904364,-1.22357454,5.64155670,-0.82734553,1.12060838,-0.19877924,0.61086532,-0.25541010,0.02816205,-0.06571723,3.63503765,-1.36604289
-2.74037019,12.29159607,-3.10072249,0.00838991,-0.01782562,2.85274422,-0.73492019,5.04405471,-1.29273833,5.67827997,-0.84851519,1.12781861,-0.20565241,0.62124134,-0.25708545,0.02771254,-0.06414686,3.68023751,-1.34070163
-2.73436718,12.35246804,-3.16607537,0.00858769,-0.01737516,2.85960289,-0.78946598,5.06049164,-1.36726243,5.69942447,-0.87113108,1.13237724,-0.21229976,0.62927071,-0.26002410,0.02722506,-0.06249228,3.71689870,-1.32053526
-2.72836418,12.37613536,-3.23907643,0.00875629,-0.01682938,2.85420894,-0.84525912,5.05801195,-1.44674927,5.70536604,-0.89491518,1.13442932,-0.21869703,0.63485485,-0.26412564,0.02670714,-0.06078443,3.74512003,-1.30555837
-2.72236118,12.36326726,-3.31879394,0.00889332,-0.01619820,2.83645487,-0.90183837,5.03656550,-1.53068865,5.69668406,-0.91955155,1.13413651,-0.22483422,0.63793238,-0.26926126,0.02616671,-0.05905196,3.76506813,-1.29567826
-2.71635818,12.31501564,-3.40413833,0.00899656,-0.01549312,2.80644175,-0.95871699,4.99639667,-1.61846742,5.67414169,-0.94469931,1.13166858,-0.23071874,0.63848173,-0.27527731,0.02561185,-0.05732031,3.77697003,-1.29070228
-2.71035518,12.23298151,-3.49390528,0.00906405,-0.01472685,2.76447816,-1.01539762,4.93803767,-1.70938480,5.63866224,-0.97000782,1.12719526,-0.23637869,0.63652295,-0.28199995,0.02505056,-0.05561113,3.78110621,-1.29034991
-2.70435218,12.11917167,-3.58682738,0.00909410,-0.01391296,2.71107274,-1.07138915,4.86229320,-1.80267300,5.59130265,-0.99513361,1.12087884,-0.24186589,0.63211834,-0.28924056,0.02449053,-0.05394190,3.77780405,-1.29426925
-2.69834917,11.97594695,-3.68163261,0.00908542,-0.01306549,2.64692083,-1.12622490,4.77021717,-1.89752256,5.53322508,-1.01975838,1.11286785,-0.24725886,0.62537217,-0.29680198,0.02393894,-0.05232588,3.76743163,-1.30205752
-2.69234617,11.80596374,-3.77710725,0.00903716,-0.01219856,2.57288559,-1.17948144,4.66308248,-1.99311151,5.46566766,-1.04360714,1.10329201,-0.25266513,0.61642900,-0.30448518,0.02340223,-0.05077219,3.75039180,-1.31328451
-2.68634317,11.61211038,-3.87216025,0.00894893,-0.01132603,2.48997440,-1.23079729,4.54234513,-2.08863713,5.38991516,-1.06646587,1.09225879,-0.25822308,0.60547105,-0.31209629,0.02288598,-0.04928624,3.72711617,-1.32751838
-2.68034017,11.39744034,-3.96588630,0.00882094,-0.01046116,2.39931159,-1.27989039,4.40960408,-2.18334906,5.30727059,-1.08819759,1.07985153,-0.26410275,0.59271420,-0.31945352,0.02239474,-0.04787020,3.69805900,-1.34435227
-2.67433717,11.16510391,-4.05762421,0.00865396,-0.00961631,2.30210843,-1.32657383,4.26655857,-2.27658195,5.21902841,-1.10875624,1.06612917,-0.27050568,0.57840299,-0.32639390,0.02193193,-0.04652365,3.66369061,-1.36343060
-2.66833417,10.91828042,-4.14700756,0.00844937,-0.00880273,2.19963159,-1.37076869,4.11496455,-2.36778618,5.12644989,-1.12819746,1.05112758,-0.27766346,0.56280473,-0.33277940,0.02149977,-0.04524428,3.62449051,-1.38447373
-2.66233117,10.66011274,-4.23400472,0.00820920,-0.00803031,2.09317123,-1.41251353,3.95659183,-2.45655491,5.03074128,-1.14668570,1.03486213,-0.28583494,0.54620266,-0.33850224,0.02109925,-0.04402861,3.58093990,-1.40729930
-2.65632816,10.39364581,-4.31894562,0.00793604,-0.00730750,1.98400991,-1.45196974,3.79318369,-2.54264582,4.93303503,-1.16449706,1.01733165,-0.29530186,0.52888869,-0.34348911,0.02073011,-0.04287266,3.53351387,-1.43183925
-2.65032516,10.12177094,-4.40253317,0.00763307,-0.00664116,1.87339337,-1.48942240,3.62642015,-2.62599609,4.83437434,-1.18201768,0.99852314,-0.30636299,0.51115567,-0.34770407,0.02039090,-0.04177258,3.48267346,-1.45815104
-2.64432216,9.84717710,-4.48583812,0.00730394,-0.00603658,1.76250407,-1.52527646,3.45788626,-2.70672953,4.73570121,-1.19973739,0.97841722,-0.31932680,0.49328968,-0.35115011,0.02007906,-0.04072514,3.42885767,-1.48642235
-2.63831916,9.57231067,-4.57027641,0.00695272,-0.00549742,1.65243845,-1.56004804,3.28904625,-2.78515496,4.63784807,-1.21823881,0.95699394,-0.33450264,0.47556250,-0.35386909,0.01979101,-0.03972814,3.37247597,-1.51696834
-2.63231616,9.29934427,-4.65756934,0.00658380,-0.00502578,1.54418837,-1.59435118,3.12122406,-2.86175546,4.54153279,-1.23818210,0.93423861,-0.35219071,0.45822452,-0.35594014,0.01952227,-0.03878062,3.31390158,-1.55022138
-2.62631316,9.03015554,-4.74968756,0.00620177,-0.00462230,1.43862714,-1.62888029,2.95559064,-2.93716842,4.44735706,-1.26028579,0.91014750,-0.37267106,0.44149841,-0.35747667,0.01926770,-0.03788298,3.25346587,-1.58671315
-2.62031016,8.76631585,-4.84878045,0.00581129,-0.00428622,1.33650051,-1.66438893,2.79315781,-3.01215716,4.35580791,-1.28530446,0.88473303,-0.39619188,0.42557376,-0.35862187,0.01902164,-0.03703696,3.19145427,-1.62704978
-2.61430715,8.50908897,-4.95709369,0.00541701,-0.00401552,1.23842223,-1.70166567,2.63477836,-3.08757478,4.26726197,-1.31400385,0.85802826,-0.42295760,0.41060290,-0.35954313,0.01877811,-0.03624547,3.12810400,-1.67188067
-2.60830415,8.25943907,-5.07687794,0.00502343,-0.00380704,1.14487433,-1.74150772,2.48115170,-3.16432192,4.18199216,-1.34713449,0.83009049,-0.45311717,0.39669793,-0.36042549,0.01853111,-0.03551232,3.06360377,-1.72186250
-2.60230115,8.01804732,-5.21029241,0.00463481,-0.00365667,1.05621142,-1.78469346,2.33283427,-3.24330014,4.10017648,-1.38540459,0.80100393,-0.48675295,0.38392931,-0.36146444,0.01827475,-0.03484191,2.99809553,-1.77761998
-2.59629815,7.78533589,-5.35930720,0.00425503,-0.00355945,0.97266859,-1.83195470,2.19025350,-3.32536302,4.02190825,-1.42945327,0.77088109,-0.52387093,0.37232576,-0.36285837,0.01800356,-0.03423883,2.93167845,-1.83970502
-2.59029515,7.56149792,-5.52560857,0.00388759,-0.00350974,0.89437216,-1.88394967,2.05372447,-3.41126726,3.94720755,-1.47982507,0.73986311,-0.56439255,0.36187566,-0.36480099,0.01771264,-0.03370744,2.86441478,-1.90855659
-2.58429215,7.34653203,-5.71051087,0.00353548,-0.00350140,0.82135258,-1.94123762,1.92346787,-3.50162604,3.87603307,-1.53694657,0.70811888,-0.60814875,0.35252980,-0.36747405,0.01739788,-0.03325151,2.79633763,-1.98446311
-2.57828914,7.14027967,-5.91487921,0.00320121,-0.00352791,0.75355875,-2.00425590,1.79962846,-3.59686710,3.80829421,-1.60110591,0.67584294,-0.65487659,0.34420532,-0.37104059,0.01705610,-0.03287378,2.72746018,-2.06752944
-2.57228614,6.94246362,-6.13906561,0.00288673,-0.00358255,0.69087292,-2.07330011,1.68229291,-3.69719728,3.74386268,-1.67243590,0.64325248,-0.70421884,0.33679077,-0.37563903,0.01668516,-0.03257570,2.65778620,-2.15765036
-2.56628314,6.75272623,-6.38286164,0.00259346,-0.00365852,0.63312550,-2.14850792,1.57150630,-3.80257549,3.68258338,-1.75090121,0.61058326,-0.75572665,0.33015197,-0.38137826,0.01628407,-0.03235713,2.58732123,-2.25449197
-2.56028014,6.57066578,-6.64546915,0.00232231,-0.00374909,0.58010928,-2.22984691,1.46728679,-3.91269534,3.62428401,-1.83628997,0.57808489,-0.80886554,0.32413850,-0.38833382,0.01585297,-0.03221619,2.51608431,-2.35748220
-2.55427714,6.39586996,-6.92549024,0.00207370,-0.00384777,0.53159232,-2.31710669,1.36963785,-4.02697825,3.56878343,-1.92820996,0.54601554,-0.86302463,0.31859052,-0.39654533,0.01539313,-0.03214915,2.44411952,-2.46581123
-2.54827414,6.22794528,-7.22093676,0.00184762,-0.00394838,0.48732941,-2.40989524,1.27855814,-4.14457726,3.51589824,-2.02608954,0.51463629,-0.91752888,0.31334570,-0.40601512,0.01490687,-0.03215045,2.37150721,-2.57844205
-2.54227114,6.06654184,-7.52925867,0.00164366,-0.00404524,0.44707161,-2.50763964,1.19404885,-4.26439154,3.46544774,-2.12918308,0.48420541,-0.97165406,0.30824597,-0.41670806,0.01439747,-0.03221274,2.29837431,-2.69413088
-2.53626813,5.91137306,-7.84739015,0.00146109,-0.00413323,0.41057385,-2.60959081,1.11611878,-4.38509058,3.41725725,-2.23658072,0.45497272,-1.02464412,0.30314381,-0.42855246,0.01386897,-0.03232709,2.22490343,-2.81145681
-2.53026513,5.76223000,-8.17181152,0.00129891,-0.00420791,0.37760061,-2.71483213,1.04478735,-4.50514717,3.37115977,-2.34722228,0.42717439,-1.07573019,0.29790798,-0.44144202,0.01332606,-0.03248318,2.15134052,-2.92885939
-2.52426213,5.61899055,-8.49862471,0.00115590,-0.00426559,0.34792968,-2.82229183,0.98008597,-4.62287742,3.32699627,-2.45991473,0.40102813,-1.12415069,0.29242827,-0.45523855,0.01277378,-0.03266957,2.07800059,-3.04468285
-2.51825913,5.48162364,-8.82363957,0.00103072,-0.00430343,0.32135424,-2.93075859,0.92205806,-4.73648633,3.28461485,-2.57335300,0.37672924,-1.16917193,0.28661938,-0.46977547,0.01221739,-0.03287403,2.00527142,-3.15722487
-2.51225613,5.35018892,-9.14246834,0.00092189,-0.00431944,0.29768347,-3.03890040,0.87075810,-4.84411680,3.24386909,-2.68614366,0.35444734,-1.21010818,0.28042364,-0.48486186,0.01166211,-0.03308390,1.93361498,-3.26478810
-2.50625313,5.22483235,-9.45062540,0.00082791,-0.00431255,0.27674205,-3.14528632,0.82625007,-4.94390027,3.20461572,-2.79683091,0.33432411,-1.24634081,0.27381254,-0.50028697,0.01111295,-0.03328639,1.86356636,-3.36573231
-2.50025013,5.10577847,-9.74362951,0.00074725,-0.00428257,0.25836865,-3.24841083,0.78860526,-5.03400728,3.16671231,-2.90392456,0.31647189,-1.27733562,0.26678716,-0.51582500,0.01057448,-0.03346898,1.79573021,-3.45852506
-2.49424712,4.99331974,-10.01710612,0.00067842,-0.00423019,0.24241394,-3.34672088,0.75789995,-5.11269606,3.13001485,-3.00592954,0.30097319,-1.30265769,0.25937732,-0.53124023,0.01005072,-0.03361970,1.73077447,-3.54178892
-2.48824412,4.88780363,-10.26688724,0.00061995,-0.00415693,0.22873819,-3.43864497,0.73421254,-5.17835800,3.09437578,-3.10137637,0.28788109,-1.32198344,0.25163981,-0.54629221,0.00954502,-0.03372748,1.66942152,-3.61434365
-2.48224112,4.78961805,-10.48910683,0.00057048,-0.00406507,0.21720882,-3.52262440,0.71762043,-5.22955861,3.05964266,-3.18885214,0.27722032,-1.33510929,0.24365552,-0.56074111,0.00905995,-0.03378239,1.61243672,-3.67524167
-2.47623812,4.69917549,-10.68028974,0.00052872,-0.00395758,0.20769801,-3.59714600,0.70819630,-5.26507321,3.02565745,-3.26703150,0.26898891,-1.34195680,0.23552586,-0.57435308,0.00859728,-0.03377590,1.56061452,-3.72379587
-2.47023512,4.61689629,-10.83743245,0.00049347,-0.00383799,0.20008058,-3.66077603,0.70600360,-5.28391661,2.99225673,-3.33470696,0.26316037,-1.34257399,0.22736847,-0.58690559,0.00815798,-0.03370105,1.51476221,-3.75959868
-2.46423212,4.54319148,-10.95807401,0.00046364,-0.00371027,0.19423219,-3.71219442,0.71109123,-5.28536650,2.95927271,-3.39081779,0.25968598,-1.33713307,0.21931255,-0.59819268,0.00774226,-0.03355259,1.47568172,-3.78253224
-2.45822911,4.47844536,-11.04035566,0.00043824,-0.00357875,0.19002792,-3.75022872,0.72348706,-5.26898022,2.92653510,-3.43447693,0.25849720,-1.32592452,0.21149385,-0.60802994,0.00734961,-0.03332708,1.44414967,-3.79276927
-2.45222611,4.42299817,-11.08306757,0.00041641,-0.00344789,0.18734132,-3.77388661,0.74319028,-5.23460479,2.89387371,-3.46499485,0.25950803,-1.30934784,0.20404968,-0.61625926,0.00697897,-0.03302295,1.42089613,-3.79076500
-2.44622311,4.37712901,-11.08568152,0.00039737,-0.00332224,0.18604373,-3.78238594,0.77016253,-5.18238045,2.86112166,-3.48189965,0.26261701,-1.28789944,0.19711396,-0.62275303,0.00662874,-0.03264048,1.40658256,-3.77724052
-2.44022011,4.34103931,-11.04836797,0.00038045,-0.00320622,0.18600403,-3.77518110,0.80431799,-5.11273749,2.82811912,-3.48495252,0.26770891,-1.26215789,0.19081263,-0.62741783,0.00629701,-0.03218172,1.40177945,-3.75315838
-2.43421711,4.31483716,-10.97199678,0.00036507,-0.00310403,0.18708866,-3.75198440,0.84551254,-5.02638685,2.79471727,-3.47415761,0.27465600,-1.23276731,0.18525949,-0.63019716,0.00598162,-0.03165045,1.40694436,-3.71969128
-2.42821411,4.29852277,-10.85812039,0.00035075,-0.00301953,0.18916187,-3.71278134,0.89353248,-4.92430451,2.76078250,-3.44976579,0.28331873,-1.20041917,0.18055250,-0.63107342,0.00568035,-0.03105200,1.42240076,-3.67818503
-2.42221111,4.29197545,-10.70893939,0.00033710,-0.00295607,0.19208608,-3.65783879,0.94808331,-4.80771015,2.72620051,-3.41227155,0.29354610,-1.16583339,0.17677088,-0.63006864,0.00539097,-0.03039307,1.44831875,-3.63011709
-2.41620810,4.29494254,-10.52725036,0.00032380,-0.00291644,0.19572246,-3.58770500,1.00877909,-4.67804032,2.69088037,-3.36240287,0.30517552,-1.12973902,0.17397279,-0.62724404,0.00511142,-0.02968148,1.48469803,-3.57705192
-2.41020510,4.30703087,-10.31637684,0.00031060,-0.00290276,0.19993149,-3.50320128,1.07513317,-4.53691677,2.65475819,-3.30110382,0.31803238,-1.09285533,0.17219383,-0.62269829,0.00483985,-0.02892598,1.53135395,-3.52059479
-2.40420210,4.32770107,-10.08008486,0.00029733,-0.00291642,0.20457359,-3.40540484,1.14655109,-4.38611075,2.61780043,-3.22951042,0.33192957,-1.05587378,0.17144621,-0.61656450,0.00457472,-0.02813589,1.58790743,-3.46234553
-2.39819910,4.35626539,-9.82248520,0.00028387,-0.00295801,0.20950989,-3.29562333,1.22232624,-4.22750380,2.58000672,-3.14892012,0.34666691,-1.01944130,0.17171875,-0.60900597,0.00431481,-0.02732085,1.65377922,-3.40385361
-2.39219610,4.39188935,-9.54792542,0.00027015,-0.00302732,0.21460287,-3.17536161,1.30163905,-4.06304651,2.54141214,-3.06075597,0.36203086,-0.98414562,0.17297741,-0.60021073,0.00405928,-0.02649050,1.72818910,-3.34657635
-2.38619310,4.43359781,-9.26087528,0.00025615,-0.00312332,0.21971725,-3.04628190,1.38356041,-3.89471606,2.50208874,-2.96652673,0.37779462,-0.95050274,0.17516658,-0.59038533,0.00380765,-0.02565415,1.81016051,-3.29184145
-2.38019010,4.48028541,-8.96580962,0.00024189,-0.00324416,0.22472079,-2.91015887,1.46705947,-3.72447411,2.46214645,-2.86778442,0.39371882,-0.91894715,0.17821081,-0.57974785,0.00355978,-0.02482052,1.89853076,-3.24081529
-2.37418709,4.53073173,-8.66709338,0.00022742,-0.00338723,0.22948535,-2.76883138,1.55101631,-3.55422624,2.42173306,-2.76608106,0.40955289,-0.88982498,0.18201702,-0.56852065,0.00331588,-0.02399746,1.99196698,-3.19447810
-2.36818409,4.58362098,-8.36887310,0.00021281,-0.00354922,0.23388793,-2.62415281,1.63423933,-3.38578440,2.38103337,-2.66292627,0.42503733,-0.86339011,0.18647711,-0.55692313,0.00307639,-0.02319170,2.08898778,-3.15360682
-2.36218109,4.63756576,-8.07497949,0.00019816,-0.00372617,0.23781195,-2.47794221,1.71548710,-3.22083359,2.34026736,-2.55974772,0.43990681,-0.83980359,0.19147077,-0.54516477,0.00284201,-0.02240871,2.18799004,-3.11876636
-2.35617809,4.69113462,-7.78884482,0.00018356,-0.00391363,0.24114856,-2.33193814,1.79349418,-3.06090380,2.29968724,-2.45785582,0.45389420,-0.81913599,0.19686849,-0.53343902,0.00261358,-0.02165258,2.28728054,-3.09030921
-2.35017509,4.74288226,-7.51343839,0.00016913,-0.00410670,0.24379817,-2.18775723,1.86700000,-2.90734812,2.25957346,-2.35841440,0.46673541,-0.80137269,0.20253472,-0.52191800,0.00239204,-0.02092593,2.38511147,-3.06838335
-2.34417209,4.79138172,-7.25122228,0.00015498,-0.00430024,0.24567195,-2.04685888,1.93477996,-2.76132748,2.22022942,-2.26241820,0.47817487,-0.78642187,0.20833088,-0.51074857,0.00217839,-0.02022997,2.47971888,-3.05294786
-2.33816908,4.83525716,-7.00412850,0.00014121,-0.00448896,0.24669339,-1.91051763,1.99567740,-2.62380211,2.18197511,-2.17067816,0.48797155,-0.77412457,0.21411846,-0.50004968,0.00197359,-0.01956456,2.56936287,-3.04379501
-2.33216608,4.87321612,-6.77355734,0.00012793,-0.00466761,0.24679987,-1.77980374,2.04863517,-2.49552965,2.14513946,-2.08381463,0.49590523,-0.76426656,0.21976184,-0.48991124,0.00177857,-0.01892838,2.65236826,-3.04057764
-2.32616308,4.90407984,-6.56039585,0.00011523,-0.00483111,0.24594398,-1.65557254,2.09272545,-2.37706911,2.11005170,-2.00225851,0.50178268,-0.75659136,0.22513099,-0.48039437,0.00159416,-0.01831913,2.72716437,-3.04284000
-2.32016008,4.92681047,-6.36505393,0.00010317,-0.00497470,0.24409481,-1.53846240,2.12717642,-2.26879007,2.07703165,-1.92625968,0.50544356,-0.75081369,0.23010388,-0.47153303,0.00142104,-0.01773379,2.79232246,-3.05005019
-2.31415708,4.94053397,-6.18751488,0.00009184,-0.00509409,0.24123882,-1.42890071,2.15139458,-2.17088571,2.04637949,-1.85590187,0.50676569,-0.74663295,0.23456861,-0.46333673,0.00125979,-0.01716892,2.84658951,-3.06163224
-2.30815408,4.94455773,-6.02739639,0.00008127,-0.00518558,0.23738044,-1.32711710,2.16498165,-2.08338869,2.01836492,-1.79112260,0.50566939,-0.74374581,0.23842517,-0.45579421,0.00111079,-0.01662096,2.88891722,-3.07699599
-2.30215108,4.93838230,-5.88401785,0.00007151,-0.00524619,0.23254223,-1.23316248,2.16774518,-2.00618836,1.99321651,-1.73173699,0.50212068,-0.74185765,0.24158699,-0.44887769,0.00097432,-0.01608656,2.91848510,-3.09556284
-2.29614807,4.92170674,-5.75646941,0.00006257,-0.00527372,0.22676457,-1.14693262,2.15970243,-1.93904826,1.97111134,-1.67746356,0.49613315,-0.74069206,0.24398199,-0.44254740,0.00085048,-0.01556284,2.93471685,-3.11678616
-2.29014507,4.89442770,-5.64367896,0.00005446,-0.00526679,0.22010488,-1.06819463,2.14107729,-1.88162268,1.95216573,-1.62795076,0.48776831,-0.73999833,0.24555340,-0.43675622,0.00073928,-0.01504768,2.93728970,-3.14016522
-2.28414207,4.85663243,-5.54447321,0.00004719,-0.00522494,0.21263641,-0.99661470,2.11229043,-1.83347164,1.93642738,-1.58280259,0.47713457,-0.73955642,0.24626022,-0.43145395,0.00064062,-0.01453993,2.92613627,-3.16525220
