energy_ev,total_up,Mg_p_up,Mg_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up,Zn_p_up,Zn_d_up
-3.32866433,0.71620411,0.46651192,0.00000000,0.00680060,0.15145133,0.29769994,0.00000000,0.19635564,0.00899694
-3.32266133,0.67445102,0.44256106,0.00000000,0.00587083,0.14427504,0.27095677,0.00000000,0.17811300,0.00844845
-3.31665833,0.63945481,0.42284177,0.00000000,0.00503421,0.13828437,0.24750668,0.00000000,0.16186302,0.00799082
-3.31065533,0.61071176,0.40700217,0.00000000,0.00428796,0.13337150,0.22720691,0.00000000,0.14750320,0.00761723
-3.30465233,0.58760728,0.39461995,0.00000000,0.00362800,0.12940883,0.20986014,0.00000000,0.13490306,0.00731949
-3.29864932,0.56944239,0.38522010,0.00000000,0.00304927,0.12625451,0.19522533,0.00000000,0.12391115,0.00708828
-3.29264632,0.55546081,0.37829288,0.00000000,0.00254601,0.12375814,0.18302866,0.00000000,0.11436214,0.00691359
-3.28664332,0.54487587,0.37331176,0.00000000,0.00211201,0.12176633,0.17297439,0.00000000,0.10608343,0.00678500
-3.28064032,0.53689658,0.36975063,0.00000000,0.00174084,0.12012810,0.16475518,0.00000000,0.09890139,0.00669200
-3.27463732,0.53075209,0.36710005,0.00000000,0.00142608,0.11869991,0.15806180,0.00000000,0.09264687,0.00662435
-3.26863432,0.52571408,0.36488190,0.00000000,0.00116147,0.11735016,0.15259186,0.00000000,0.08715997,0.00657231
-3.26263132,0.52111647,0.36266229,0.00000000,0.00094101,0.11596310,0.14805759,0.00000000,0.08229395,0.00652690
-3.25662831,0.51637214,0.36006239,0.00000000,0.00075915,0.11444203,0.14419239,0.00000000,0.07791829,0.00648014
-3.25062531,0.51098632,0.35676697,0.00000000,0.00061076,0.11271174,0.14075616,0.00000000,0.07392091,0.00642516
-3.24462231,0.50456650,0.35253050,0.00000000,0.00049124,0.11072014,0.13753941,0.00000000,0.07020950,0.00635639
-3.23861931,0.49682868,0.34718084,0.00000000,0.00039655,0.10843917,0.13436607,0.00000000,0.06671207,0.00626960
-3.23261631,0.48760014,0.34062045,0.00000000,0.00032317,0.10586488,0.13109510,0.00000000,0.06337687,0.00616195
-3.22661331,0.47681877,0.33282530,0.00000000,0.00026813,0.10301682,0.12762094,0.00000000,0.06017167,0.00603199
-3.22061031,0.46452917,0.32384162,0.00000000,0.00022895,0.09993677,0.12387293,0.00000000,0.05708251,0.00587960
-3.21460730,0.45087597,0.31378065,0.00000000,0.00020366,0.09668694,0.11981370,0.00000000,0.05411216,0.00570590
-3.20860430,0.43609465,0.30281188,0.00000000,0.00019072,0.09334772,0.11543687,0.00000000,0.05127818,0.00551318
-3.20260130,0.42050035,0.29115482,0.00000000,0.00018900,0.09001501,0.11076405,0.00000000,0.04861098,0.00530470
-3.19659830,0.40447521,0.27906992,0.00000000,0.00019775,0.08679738,0.10584133,0.00000000,0.04615163,0.00508456
-3.19059530,0.38845461,0.26684880,0.00000000,0.00021650,0.08381303,0.10073549,0.00000000,0.04394983,0.00485752
-3.18459230,0.37291302,0.25480420,0.00000000,0.00024509,0.08118674,0.09553007,0.00000000,0.04206184,0.00462882
-3.17858929,0.35834963,0.24326004,0.00000000,0.00028356,0.07904679,0.09032140,0.00000000,0.04054863,0.00440400
-3.17258629,0.34527447,0.23254177,0.00000000,0.00033214,0.07752204,0.08521481,0.00000000,0.03947411,0.00418872
-3.16658329,0.33419514,0.22296732,0.00000000,0.00039119,0.07673911,0.08032105,0.00000000,0.03890361,0.00398858
-3.16058029,0.32560463,0.21483890,0.00000000,0.00046113,0.07681980,0.07575311,0.00000000,0.03890244,0.00380898
-3.15457729,0.31997025,0.20843565,0.00000000,0.00054244,0.07787867,0.07162348,0.00000000,0.03953476,0.00365501
-3.14857429,0.31772404,0.20400746,0.00000000,0.00063555,0.08002090,0.06804177,0.00000000,0.04086243,0.00353127
-3.14257129,0.31925447,0.20176979,0.00000000,0.00074084,0.08334032,0.06511290,0.00000000,0.04294411,0.00344185
-3.13656828,0.32489972,0.20189964,0.00000000,0.00085858,0.08791776,0.06293568,0.00000000,0.04583441,0.00339018
-3.13056528,0.33494223,0.20453263,0.00000000,0.00098886,0.09381950,0.06160179,0.00000000,0.04958307,0.00337904
-3.12456228,0.34960466,0.20976108,0.00000000,0.00113158,0.10109607,0.06119518,0.00000000,0.05423421,0.00341051
-3.11855928,0.36904700,0.21763304,0.00000000,0.00128639,0.10978108,0.06179163,0.00000000,0.05982557,0.00348591
-3.11255628,0.39336478,0.22815223,0.00000000,0.00145270,0.11989040,0.06345856,0.00000000,0.06638775,0.00360587
-3.10655328,0.42258816,0.24127873,0.00000000,0.00162958,0.13142140,0.06625493,0.00000000,0.07394337,0.00377029
-3.10055028,0.45668188,0.25693033,0.00000000,0.00181583,0.14435243,0.07023115,0.00000000,0.08250629,0.00397836
-3.09454727,0.49554585,0.27498450,0.00000000,0.00200993,0.15864242,0.07542896,0.00000000,0.09208071,0.00422866
-3.08854427,0.53901621,0.29528080,0.00000000,0.00221007,0.17423065,0.08188112,0.00000000,0.10266030,0.00451910
-3.08254127,0.58686696,0.31762373,0.00000000,0.00241415,0.19103674,0.08961103,0.00000000,0.11422731,0.00484706
-3.07653827,0.63881186,0.34178588,0.00000000,0.00261984,0.20896078,0.09863213,0.00000000,0.12675173,0.00520937
-3.07053527,0.69450671,0.36751136,0.00000000,0.00282458,0.22788358,0.10894712,0.00000000,0.14019053,0.00560241
-3.06453227,0.75355200,0.39451938,0.00000000,0.00302570,0.24766726,0.12054705,0.00000000,0.15448691,0.00602214
-3.05852926,0.81549578,0.42250801,0.00000000,0.00322041,0.26815593,0.13341029,0.00000000,0.16956985,0.00646413
-3.05252626,0.87983703,0.45115809,0.00000000,0.00340591,0.28917668,0.14750142,0.00000000,0.18535375,0.00692368
-3.04652326,0.94602946,0.48013713,0.00000000,0.00357946,0.31054086,0.16277023,0.00000000,0.20173845,0.00739582
-3.04052026,1.01348586,0.50910338,0.00000000,0.00373844,0.33204566,0.17915075,0.00000000,0.21860946,0.00787539
-3.03451726,1.08158318,0.53770989,0.00000000,0.00388041,0.35347603,0.19656054,0.00000000,0.23583872,0.00835709
-3.02851426,1.14966843,0.56560873,0.00000000,0.00400320,0.37460705,0.21490023,0.00000000,0.25328571,0.00883556
-3.02251126,1.21706545,0.59245520,0.00000000,0.00410493,0.39520675,0.23405343,0.00000000,0.27079912,0.00930541
-3.01650825,1.28308279,0.61791216,0.00000000,0.00418411,0.41503928,0.25388711,0.00000000,0.28821898,0.00976132
-3.01050525,1.34702266,0.64165450,0.00000000,0.00423963,0.43386878,0.27425233,0.00000000,0.30537946,0.01019808
-3.00450225,1.40819095,0.66337356,0.00000000,0.00427079,0.45146350,0.29498562,0.00000000,0.32211212,0.01061069
-2.99849925,1.46590834,0.68278173,0.00000000,0.00427733,0.46760052,0.31591067,0.00000000,0.33824968,0.01099441
-2.99249625,1.51952228,0.69961694,0.00000000,0.00425941,0.48207080,0.33684062,0.00000000,0.35363036,0.01134485
-2.98649325,1.56841971,0.71364711,0.00000000,0.00421761,0.49468449,0.35758063,0.00000000,0.36810250,0.01165807
-2.98049025,1.61204012,0.72467444,0.00000000,0.00415289,0.50527644,0.37793085,0.00000000,0.38152951,0.01193062
-2.97448724,1.64988868,0.73253930,0.00000000,0.00406656,0.51371161,0.39768960,0.00000000,0.39379491,0.01215965
-2.96848424,1.68154894,0.73712380,0.00000000,0.00396022,0.51989037,0.41665672,0.00000000,0.40480739,0.01234299
-2.96248124,1.70669470,0.73835465,0.00000000,0.00383574,0.52375330,0.43463695,0.00000000,0.41450561,0.01247917
-2.95647824,1.72510042,0.73620529,0.00000000,0.00369519,0.52528534,0.45144330,0.00000000,0.42286266,0.01256753
-2.95047524,1.73664989,0.73069713,0.00000000,0.00354079,0.52451913,0.46690025,0.00000000,0.42988983,0.01260823
-2.94447224,1.74134253,0.72189980,0.00000000,0.00337485,0.52153716,0.48084683,0.00000000,0.43563964,0.01260228
-2.93846923,1.73929709,0.70993018,0.00000000,0.00319974,0.51647275,0.49313938,0.00000000,0.44020787,0.01255159
-2.93246623,1.73075234,0.69495046,0.00000000,0.00301779,0.50950956,0.50365402,0.00000000,0.44373436,0.01245889
-2.92646323,1.71606465,0.67716488,0.00000000,0.00283130,0.50087952,0.51228893,0.00000000,0.44640261,0.01232776
-2.92046023,1.69570242,0.65681551,0.00000000,0.00264250,0.49085929,0.51896608,0.00000000,0.44843781,0.01216252
-2.91445723,1.67023726,0.63417705,0.00000000,0.00245348,0.47976511,0.52363283,0.00000000,0.45010350,0.01196820
-2.90845423,1.64033230,0.60955082,0.00000000,0.00226617,0.46794614,0.52626304,0.00000000,0.45169653,0.01175044
-2.90245123,1.60672777,0.58325821,0.00000000,0.00208236,0.45577649,0.52685787,0.00000000,0.45354060,0.01151533
-2.89644822,1.57022425,0.55563378,0.00000000,0.00190366,0.44364607,0.52544624,0.00000000,0.45597824,0.01126931
-2.89044522,1.53166417,0.52701828,0.00000000,0.00173148,0.43195055,0.52208487,0.00000000,0.45936147,0.01101902
-2.88444222,1.49191194,0.49775185,0.00000000,0.00156705,0.42108062,0.51685788,0.00000000,0.46404125,0.01077111
-2.87843922,1.45183335,0.46816766,0.00000000,0.00141141,0.41141107,0.50987607,0.00000000,0.47035599,0.01053211
-2.87243622,1.41227492,0.43858623,0.00000000,0.00126544,0.40328977,0.50127566,0.00000000,0.47861943,0.01030825
-2.86643322,1.37404369,0.40931049,0.00000000,0.00112985,0.39702718,0.49121659,0.00000000,0.48910827,0.01010526
-2.86043022,1.33788814,0.38062193,0.00000000,0.00100521,0.39288654,0.47988043,0.00000000,0.50204988,0.00992827
-2.85442721,1.30448091,0.35277773,0.00000000,0.00089198,0.39107526,0.46746775,0.00000000,0.51761076,0.00978162
-2.84842421,1.27440376,0.32600900,0.00000000,0.00079051,0.39173775,0.45419524,0.00000000,0.53588600,0.00966873
-2.84242121,1.24813540,0.30052010,0.00000000,0.00070107,0.39495004,0.44029235,0.00000000,0.55689046,0.00959203
-2.83641821,1.22604267,0.27648899,0.00000000,0.00062393,0.40071645,0.42599787,0.00000000,0.58055217,0.00955285
-2.83041521,1.20837537,0.25406845,0.00000000,0.00055930,0.40896853,0.41155625,0.00000000,0.60670821,0.00955142
-2.82441221,1.19526509,0.23338814,0.00000000,0.00050741,0.41956640,0.39721402,0.00000000,0.63510381,0.00958679
-2.81840920,1.18672819,0.21455714,0.00000000,0.00046856,0.43230257,0.38321631,0.00000000,0.66539473,0.00965694
-2.81240620,1.18267283,0.19766706,0.00000000,0.00044305,0.44690812,0.36980362,0.00000000,0.69715314,0.00975881
-2.80640320,1.18291000,0.18279528,0.00000000,0.00043131,0.46306130,0.35720895,0.00000000,0.72987719,0.00988842
-2.80040020,1.18716805,0.17000829,0.00000000,0.00043381,0.48039802,0.34565530,0.00000000,0.76300387,0.01004099
-2.79439720,1.19511022,0.15936483,0.00000000,0.00045113,0.49852422,0.33535371,0.00000000,0.79592504,0.01021116
-2.78839420,1.20635443,0.15091872,0.00000000,0.00048393,0.51702939,0.32650160,0.00000000,0.82800605,0.01039317
-2.78239120,1.22049432,0.14472122,0.00000000,0.00053294,0.53550089,0.31928161,0.00000000,0.85860613,0.01058108
-2.77638819,1.23712056,0.14082271,0.00000000,0.00059894,0.55353841,0.31386062,0.00000000,0.88709997,0.01076899
-2.77038519,1.25584134,0.13927363,0.00000000,0.00068272,0.57076794,0.31038889,0.00000000,0.91289929,0.01095131
-2.76438219,1.27630074,0.14012455,0.00000000,0.00078505,0.58685463,0.30899926,0.00000000,0.93547360,0.01112290
-2.75837919,1.29819400,0.14342536,0.00000000,0.00090664,0.60151394,0.30980606,0.00000000,0.95436901,0.01127932
-2.75237619,1.32127866,0.14922349,0.00000000,0.00104804,0.61452049,0.31290375,0.00000000,0.96922423,0.01141699
-2.74637319,1.34538085,0.15756128,0.00000000,0.00120963,0.62571412,0.31836507,0.00000000,0.97978286,0.01153324
-2.74037019,1.37039612,0.16847245,0.00000000,0.00139152,0.63500301,0.32623868,0.00000000,0.98590140,0.01162645
-2.73436718,1.39628472,0.18197793,0.00000000,0.00159351,0.64236347,0.33654628,0.00000000,0.98755251,0.01169602
-2.72836418,1.42306135,0.19808105,0.00000000,0.00181501,0.64783652,0.34927925,0.00000000,0.98482325,0.01174234
-2.72236118,1.45078008,0.21676242,0.00000000,0.00205497,0.65152143,0.36439498,0.00000000,0.97790852,0.01176670
-2.71635818,1.47951510,0.23797469,0.00000000,0.00231187,0.65356656,0.38181310,0.00000000,0.96710002,0.01177116
-2.71035518,1.50933861,0.26163744,0.00000000,0.00258367,0.65415798,0.40141185,0.00000000,0.95277119,0.01175836
-2.70435218,1.54029716,0.28763253,0.00000000,0.00286780,0.65350651,0.42302503,0.00000000,0.93535919,0.01173134
-2.69834917,1.57238801,0.31580016,0.00000000,0.00316116,0.65183391,0.44643964,0.00000000,0.91534465,0.01169327
-2.69234617,1.60553723,0.34593593,0.00000000,0.00346015,0.64935904,0.47139481,0.00000000,0.89323043,0.01164728
-2.68634317,1.63958089,0.37778920,0.00000000,0.00376073,0.64628465,0.49758219,0.00000000,0.86952046,0.01159625
-2.68034017,1.67425097,0.41106292,0.00000000,0.00405849,0.64278560,0.52464805,0.00000000,0.84469971,0.01154254
-2.67433717,1.70916703,0.44541506,0.00000000,0.00434876,0.63899916,0.55219729,0.00000000,0.81921633,0.01148793
-2.66833417,1.74383440,0.48046185,0.00000000,0.00462671,0.63501787,0.57979947,0.00000000,0.79346677,0.01143344
-2.66233117,1.77764954,0.51578275,0.00000000,0.00488751,0.63088524,0.60699676,0.00000000,0.76778443,0.01137927
-2.65632816,1.80991233,0.55092716,0.00000000,0.00512645,0.62659467,0.63331369,0.00000000,0.74243241,0.01132480
-2.65032516,1.83984502,0.58542270,0.00000000,0.00533914,0.62209130,0.65826839,0.00000000,0.71760035,0.01126859
-2.64432216,1.86661697,0.61878488,0.00000000,0.00552163,0.61727681,0.68138506,0.00000000,0.69340532,0.01120849
-2.63831916,1.88937402,0.65052790,0.00000000,0.00567056,0.61201678,0.70220703,0.00000000,0.66989655,0.01114175
-2.63231616,1.90727102,0.68017622,0.00000000,0.00578332,0.60614998,0.72031011,0.00000000,0.64706327,0.01106517
-2.62631316,1.91950597,0.70727654,0.00000000,0.00585820,0.59949928,0.73531555,0.00000000,0.62484531,0.01097529
-2.62031016,1.92535390,0.73140983,0.00000000,0.00589441,0.59188321,0.74690211,0.00000000,0.60314540,0.01086857
-2.61430715,1.92419904,0.75220294,0.00000000,0.00589225,0.58312776,0.75481677,0.00000000,0.58184255,0.01074160
-2.60830415,1.91556351,0.76933952,0.00000000,0.00585310,0.57307765,0.75888367,0.00000000,0.56080573,0.01059131
-2.60230115,1.89913131,0.78256969,0.00000000,0.00577944,0.56160648,0.75901082,0.00000000,0.53990691,0.01041509
-2.59629815,1.87476652,0.79171829,0.00000000,0.00567486,0.54862535,0.75519445,0.00000000,0.51903306,0.01021099
-2.59029515,1.84252492,0.79669141,0.00000000,0.00554402,0.53408943,0.74752079,0.00000000,0.49809635,0.00997782
-2.58429215,1.80265873,0.79748085,0.00000000,0.00539254,0.51800240,0.73616528,0.00000000,0.47704224,0.00971522
-2.57828914,1.75561433,0.79416645,0.00000000,0.00522694,0.50041842,0.72138933,0.00000000,0.45585529,0.00942370
-2.57228614,1.70202333,0.78691624,0.00000000,0.00505453,0.48144189,0.70353470,0.00000000,0.43456239,0.00910466
-2.56628314,1.64268751,0.77598421,0.00000000,0.00488325,0.46122488,0.68301591,0.00000000,0.41323364,0.00876036
-2.56028014,1.57855851,0.76170584,0.00000000,0.00472155,0.43996267,0.66031081,0.00000000,0.39198096,0.00839382
-2.55427714,1.51071312,0.74449153,0.00000000,0.00457823,0.41788759,0.63594984,0.00000000,0.37095461,0.00800875
-2.54827414,1.44032534,0.72481790,0.00000000,0.00446227,0.39526151,0.61050420,0.00000000,0.35033807,0.00760943
-2.54227114,1.36863634,0.70321733,0.00000000,0.00438267,0.37236755,0.58457336,0.00000000,0.33034151,0.00720058
-2.53626813,1.29692328,0.68026588,0.00000000,0.00434826,0.34950113,0.55877220,0.00000000,0.31119434,0.00678720
-2.53026513,1.22646807,0.65656985,0.00000000,0.00436753,0.32696106,0.53371814,0.00000000,0.29313709,0.00637441
-2.52426213,1.15852701,0.63275139,0.00000000,0.00444848,0.30504073,0.51001838,0.00000000,0.27641312,0.00596735
-2.51825913,1.09430194,0.60943341,0.00000000,0.00459837,0.28401997,0.48825763,0.00000000,0.26126026,0.00557098
-2.51225613,1.03491366,0.58722413,0.00000000,0.00482361,0.26415756,0.46898642,0.00000000,0.24790287,0.00518999
-2.50625313,0.98137796,0.56670179,0.00000000,0.00512949,0.24568485,0.45271010,0.00000000,0.23654437,0.00482868
-2.50025013,0.93458475,0.54839977,0.00000000,0.00552008,0.22880044,0.43987875,0.00000000,0.22736049,0.00449084
-2.49424712,0.89528043,0.53279263,0.00000000,0.00599796,0.21366601,0.43087801,0.00000000,0.22049337,0.00417967
-2.48824412,0.86405374,0.52028340,0.00000000,0.00656411,0.20040345,0.42602100,0.00000000,0.21604658,0.00389774
-2.48224112,0.84132516,0.51119257,0.00000000,0.00721774,0.18909313,0.42554147,0.00000000,0.21408117,0.00364695
-2.47623812,0.82733995,0.50574915,0.00000000,0.00795611,0.17977342,0.42958818,0.00000000,0.21461275,0.00342846
-2.47023512,0.82216488,0.50408413,0.00000000,0.00877452,0.17244131,0.43822087,0.00000000,0.21760979,0.00324276
-2.46423212,0.82568875,0.50622661,0.00000000,0.00966617,0.16705398,0.45140770,0.00000000,0.22299294,0.00308961
-2.45822911,0.83762656,0.51210285,0.00000000,0.01062220,0.16353149,0.46902456,0.00000000,0.23063562,0.00296814
-2.45222611,0.85752751,0.52153841,0.00000000,0.01163172,0.16176023,0.49085625,0.00000000,0.24036574,0.00287682
-2.44622311,0.88478671,0.53426338,0.00000000,0.01268195,0.16159716,0.51659968,0.00000000,0.25196872,0.00281361
-2.44022011,0.91866042,0.54992066,0.00000000,0.01375839,0.16287470,0.54586920,0.00000000,0.26519154,0.00277594
-2.43421711,0.95828474,0.56807711,0.00000000,0.01484508,0.16540622,0.57820403,0.00000000,0.27974803,0.00276088
-2.42821411,1.00269739,0.58823735,0.00000000,0.01592497,0.16899187,0.61307779,0.00000000,0.29532513,0.00276514
-2.42221111,1.05086216,0.60985957,0.00000000,0.01698023,0.17342474,0.64990996,0.00000000,0.31159011,0.00278525
-2.41620810,1.10169546,0.63237319,0.00000000,0.01799278,0.17849708,0.68807907,0.00000000,0.32819852,0.00281761
-2.41020510,1.15409428,0.65519729,0.00000000,0.01894471,0.18400653,0.72693723,0.00000000,0.34480264,0.00285858
-2.40420210,1.20696476,0.67775959,0.00000000,0.01981879,0.18976199,0.76582569,0.00000000,0.36106024,0.00290464
-2.39819910,1.25925045,0.69951481,0.00000000,0.02059902,0.19558918,0.80409084,0.00000000,0.37664334,0.00295239
-2.39219610,1.30995922,0.71996196,0.00000000,0.02127104,0.20133543,0.84110019,0.00000000,0.39124660,0.00299871
-2.38619310,1.35818789,0.73865974,0.00000000,0.02182262,0.20687370,0.87625768,0.00000000,0.40459510,0.00304080
-2.38019010,1.40314364,0.75523927,0.00000000,0.02224403,0.21210557,0.90901782,0.00000000,0.41645118,0.00307625
-2.37418709,1.44416121,0.76941389,0.00000000,0.02252838,0.21696312,0.93889800,0.00000000,0.42662002,0.00310309
-2.36818409,1.48071527,0.78098523,0.00000000,0.02267175,0.22140948,0.96548858,0.00000000,0.43495377,0.00311979
-2.36218109,1.51242746,0.78984573,0.00000000,0.02267340,0.22543814,0.98846038,0.00000000,0.44135400,0.00312532
-2.35617809,1.53906770,0.79597713,0.00000000,0.02253571,0.22907093,1.00756925,0.00000000,0.44577246,0.00311912
-2.35017509,1.56054988,0.79944544,0.00000000,0.02226410,0.23235477,1.02265752,0.00000000,0.44820998,0.00310108
-2.34417209,1.57692222,0.80039245,0.00000000,0.02186686,0.23535732,1.03365263,0.00000000,0.44871371,0.00307151
-2.33816908,1.58835280,0.79902437,0.00000000,0.02135478,0.23816173,1.04056275,0.00000000,0.44737284,0.00303108
-2.33216608,1.59511118,0.79559838,0.00000000,0.02074089,0.24086071,1.04347011,0.00000000,0.44431287,0.00298080
-2.32616308,1.59754712,0.79040764,0.00000000,0.02003994,0.24355029,1.04252210,0.00000000,0.43968905,0.00292189
-2.32016008,1.59606769,0.78376581,0.00000000,0.01926802,0.24632349,1.03792113,0.00000000,0.43367894,0.00285577
-2.31415708,1.59111397,0.77599187,0.00000000,0.01844206,0.24926434,1.02991348,0.00000000,0.42647482,0.00278396
-2.30815408,1.58313888,0.76739605,0.00000000,0.01757938,0.25244255,1.01877807,0.00000000,0.41827619,0.00270799
-2.30215108,1.57258717,0.75826774,0.00000000,0.01669725,0.25590906,1.00481563,0.00000000,0.40928267,0.00262938
-2.29614807,1.55987887,0.74886593,0.00000000,0.01581254,0.25969291,0.98833900,0.00000000,0.39968778,0.00254956
-2.29014507,1.54539703,0.73941271,0.00000000,0.01494137,0.26379944,0.96966483,0.00000000,0.38967383,0.00246982
-2.28414207,1.52948031,0.73009012,0.00000000,0.01409892,0.26821009,0.94910722,0.00000000,0.37940803,0.00239127
-2.27813907,1.51242075,0.72104034,0.00000000,0.01329918,0.27288373,0.92697346,0.00000000,0.36904009,0.00231486
-2.27213607,1.49446667,0.71236917,0.00000000,0.01255493,0.27775961,0.90356186,0.00000000,0.35870125,0.00224133
-2.26613307,1.47583019,0.70415239,0.00000000,0.01187768,0.28276153,0.87916151,0.00000000,0.34850470,0.00217123
-2.26013007,1.45669865,0.69644442,0.00000000,0.01127771,0.28780329,0.85405393,0.00000000,0.33854716,0.00210492
-2.25412706,1.43724897,0.68928867,0.00000000,0.01076417,0.29279492,0.82851586,0.00000000,0.32891156,0.00204263
-2.24812406,1.41766357,0.68272867,0.00000000,0.01034518,0.29764929,0.80282300,0.00000000,0.31967034,0.00198447
-2.24212106,1.39814649,0.67681916,0.00000000,0.01002795,0.30228886,0.77725392,0.00000000,0.31088919,0.00193044
-2.23611806,1.37893839,0.67163623,0.00000000,0.00981892,0.30665197,0.75209366,0.00000000,0.30263080,0.00188050
-2.23011506,1.36032890,0.66728573,0.00000000,0.00972385,0.31069836,0.72763654,0.00000000,0.29495830,0.00183462
-2.22411206,1.34266514,0.66390913,0.00000000,0.00974787,0.31441347,0.70418743,0.00000000,0.28793809,0.00179276
-2.21810905,1.32635551,0.66168639,0.00000000,0.00989550,0.31781131,0.68206144,0.00000000,0.28164180,0.00175492
-2.21210605,1.31186786,0.66083530,0.00000000,0.01017062,0.32093551,0.66158156,0.00000000,0.27614716,0.00172117
-2.20610305,1.29972195,0.66160729,0.00000000,0.01057631,0.32385859,0.64307420,0.00000000,0.27153769,0.00169164
-2.20010005,1.29047609,0.66427962,0.00000000,0.01111472,0.32667930,0.62686275,0.00000000,0.26790120,0.00166652
-2.19409705,1.28470856,0.66914438,0.00000000,0.01178682,0.32951824,0.61325945,0.00000000,0.26532705,0.00164607
-2.18809405,1.28299455,0.67649474,0.00000000,0.01259216,0.33251187,0.60255582,0.00000000,0.26390256,0.00163059
-2.18209105,1.28588001,0.68660926,0.00000000,0.01352857,0.33580533,0.59501228,0.00000000,0.26370848,0.00162037
-2.17608804,1.29385362,0.69973499,0.00000000,0.01459188,0.33954435,0.59084751,0.00000000,0.26481413,0.00161572
-2.17008504,1.30731881,0.71607053,0.00000000,0.01577563,0.34386688,0.59022832,0.00000000,0.26727228,0.00161688
-2.16408204,1.32656735,0.73574990,0.00000000,0.01707088,0.34889482,0.59326051,0.00000000,0.27111435,0.00162403
-2.15807904,1.35175633,0.75882838,0.00000000,0.01846604,0.35472637,0.59998155,0.00000000,0.27634608,0.00163724
-2.15207604,1.38289012,0.78527112,0.00000000,0.01994683,0.36142958,0.61035547,0.00000000,0.28294423,0.00165645
-2.14607304,1.41980852,0.81494545,0.00000000,0.02149628,0.36903737,0.62427050,0.00000000,0.29085439,0.00168145
-2.14007004,1.46218226,0.84761737,0.00000000,0.02309497,0.37754453,0.64153968,0.00000000,0.29999025,0.00171187
-2.13406703,1.50951624,0.88295271,0.00000000,0.02472128,0.38690671,0.66190456,0.00000000,0.31023440,0.00174720
-2.12806403,1.56116076,0.92052303,0.00000000,0.02635183,0.39704176,0.68504185,0.00000000,0.32144074,0.00178675
-2.12206103,1.61633039,0.95981600,0.00000000,0.02796200,0.40783305,0.71057285,0.00000000,0.33343840,0.00182971
-2.11605803,1.67412958,1.00025007,0.00000000,0.02952659,0.41913497,0.73807508,0.00000000,0.34603700,0.00187515
-2.11005503,1.73358369,1.04119248,0.00000000,0.03102053,0.43077990,0.76709568,0.00000000,0.35903305,0.00192208
-2.10405203,1.79367413,1.08197995,0.00000000,0.03241961,0.44258662,0.79716567,0.00000000,0.37221707,0.00196945
-2.09804902,1.85337535,1.12194087,0.00000000,0.03370123,0.45436930,0.82781459,0.00000000,0.38538114,0.00201622
-2.09204602,1.91169203,1.16041792,0.00000000,0.03484516,0.46594685,0.85858441,0.00000000,0.39832635,0.00206138
-2.08604302,1.96769423,1.19678999,0.00000000,0.03583416,0.47715179,0.88904231,0.00000000,0.41086978,0.00210399
-2.08004002,2.02054875,1.23049227,0.00000000,0.03665456,0.48783829,0.91879147,0.00000000,0.42285064,0.00214325
-2.07403702,2.06954502,1.26103358,0.00000000,0.03729664,0.49788878,0.94747938,0.00000000,0.43413512,0.00217848
-2.06803402,2.11411423,1.28801006,0.00000000,0.03775494,0.50721883,0.97480350,0.00000000,0.44461979,0.00220917
-2.06203102,2.15384088,1.31111488,0.00000000,0.03802831,0.51577992,1.00051390,0.00000000,0.45423329,0.00223498
-2.05602801,2.18846645,1.33014336,0.00000000,0.03811984,0.52356014,1.02441313,0.00000000,0.46293626,0.00225575
-2.05002501,2.21788528,1.34499388,0.00000000,0.03803661,0.53058263,1.04635351,0.00000000,0.47071958,0.00227148
-2.04402201,2.24213345,1.35566443,0.00000000,0.03778927,0.53690215,1.06623220,0.00000000,0.47760104,0.00228233
-2.03801901,2.26137167,1.36224561,0.00000000,0.03739151,0.54259983,1.08398483,0.00000000,0.48362081,0.00228860
-2.03201601,2.27586362,1.36491058,0.00000000,0.03685941,0.54777674,1.09957807,0.00000000,0.48883581,0.00229068
-2.02601301,2.28595161,1.36390283,0.00000000,0.03621077,0.55254656,1.11300213,0.00000000,0.49331374,0.00228905
-2.02001001,2.29203106,1.35952266,0.00000000,0.03546437,0.55702806,1.12426368,0.00000000,0.49712681,0.00228421
-2.01400700,2.29452585,1.35211317,0.00000000,0.03463928,0.56133772,1.13337986,0.00000000,0.50034591,0.00227666
-2.00800400,2.29386591,1.34204669,0.00000000,0.03375423,0.56558310,1.14037384,0.00000000,0.50303545,0.00226691
-2.00200100,2.29046850,1.32971218,0.00000000,0.03282708,0.56985738,1.14527235,0.00000000,0.50524919,0.00225539
-1.99599800,2.28472397,1.31550421,0.00000000,0.03187432,0.57423526,1.14810511,0.00000000,0.50702742,0.00224247
-1.98999500,2.27698662,1.29981377,0.00000000,0.03091087,0.57877050,1.14890629,0.00000000,0.50839546,0.00222845
-1.98399200,2.26757065,1.28302102,0.00000000,0.02994984,0.58349516,1.14771762,0.00000000,0.50936368,0.00221352
-1.97798899,2.25675075,1.26548992,0.00000000,0.02900250,0.58842027,1.14459273,0.00000000,0.50992884,0.00219780
-1.97198599,2.24476661,1.24756437,0.00000000,0.02807843,0.59353806,1.13960220,0.00000000,0.51007655,0.00218133
-1.96598299,2.23183025,1.22956572,0.00000000,0.02718568,0.59882502,1.13283868,0.00000000,0.50978472,0.00216408
