energy_ev,total_up,Mn_p_up,Mn_d_up,Mo_p_up,Mo_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up
-0.30915458,3.00466350,0.35479263,1.76852627,0.37502726,0.95930110,0.01098479,0.09614862,0.25175627,0.00000000
-0.30315158,3.14510280,0.37663228,1.84751638,0.39369321,1.00666256,0.01110210,0.09987030,0.26259203,0.00000000
-0.29714857,3.28637166,0.39927449,1.92567535,0.41281879,1.05577479,0.01118166,0.10362847,0.27328404,0.00000000
-0.29114557,3.42728272,0.42251771,2.00240615,0.43223514,1.10622325,0.01122413,0.10736277,0.28370602,0.00000000
-0.28514257,3.56657054,0.44613669,2.07709735,0.45174941,1.15753151,0.01123068,0.11101028,0.29372850,0.00000000
-0.27913957,3.70289846,0.46988432,2.14912302,0.47114648,1.20916541,0.01120291,0.11450667,0.30322035,0.00000000
-0.27313657,3.83487060,0.49349444,2.21784476,0.49019170,1.26054006,0.01114266,0.11778772,0.31205084,0.00000000
-0.26713357,3.96104926,0.51668567,2.28261601,0.50863483,1.31102957,0.01105202,0.12079090,0.32009208,0.00000000
-0.26113057,4.07997754,0.53916628,2.34278898,0.52621497,1.35997924,0.01093314,0.12345704,0.32722180,0.00000000
-0.25512756,4.19020656,0.56063973,2.39772403,0.54266643,1.40672001,0.01078825,0.12573197,0.33332634,0.00000000
-0.24912456,4.29032677,0.58081108,2.44680128,0.55772532,1.45058462,0.01061951,0.12756817,0.33830376,0.00000000
-0.24312156,4.37900200,0.59939377,2.48943431,0.57113678,1.49092487,0.01042904,0.12892620,0.34206696,0.00000000
-0.23711856,4.45500528,0.61611680,2.52508522,0.58266237,1.52712949,0.01021888,0.12977589,0.34454659,0.00000000
-0.23111556,4.51725495,0.63073190,2.55328059,0.59208764,1.55864184,0.00999097,0.13009734,0.34569366,0.00000000
-0.22511256,4.56484956,0.64302061,2.57362774,0.59922940,1.58497675,0.00974716,0.12988152,0.34548173,0.00000000
-0.21910955,4.59710021,0.65280093,2.58583037,0.60394249,1.60573593,0.00948929,0.12913053,0.34390857,0.00000000
-0.21310655,4.61355887,0.65993324,2.58970308,0.60612577,1.62062123,0.00921915,0.12785756,0.34099708,0.00000000
-0.20710355,4.61404142,0.66432544,2.58518392,0.60572704,1.62944520,0.00893857,0.12608645,0.33679561,0.00000000
-0.20110055,4.59864434,0.66593692,2.57234440,0.60274679,1.63213867,0.00864948,0.12385094,0.33137746,0.00000000
-0.19509755,4.56775421,0.66478130,2.55139643,0.59724043,1.62875483,0.00835390,0.12119364,0.32483968,0.00000000
-0.18909455,4.52204932,0.66092765,2.52269568,0.58931890,1.61946976,0.00805404,0.11816478,0.31730112,0.00000000
-0.18309155,4.46249325,0.65450030,2.48674116,0.57914775,1.60457923,0.00775228,0.11482070,0.30889981,0.00000000
-0.17708854,4.39032018,0.64567695,2.44417069,0.56694442,1.58449202,0.00745123,0.11122238,0.29978983,0.00000000
-0.17108554,4.30701228,0.63468524,2.39575241,0.55297387,1.55971979,0.00715372,0.10743372,0.29013759,0.00000000
-0.16508254,4.21426978,0.62179776,2.34237230,0.53754271,1.53086392,0.00686280,0.10351997,0.28011784,0.00000000
-0.15907954,4.11397425,0.60732557,2.28501797,0.52099183,1.49859971,0.00658172,0.09954611,0.26990942,0.00000000
-0.15307654,4.00814625,0.59161046,2.22475921,0.50368792,1.46365847,0.00631389,0.09557540,0.25969083,0.00000000
-0.14707354,3.89889844,0.57501608,2.16272551,0.48601397,1.42680804,0.00606283,0.09166796,0.24963596,0.00000000
-0.14107054,3.78838537,0.55791830,2.10008144,0.46835909,1.38883226,0.00583211,0.08787961,0.23990981,0.00000000
-0.13506753,3.67875138,0.54069490,2.03800022,0.45110801,1.35051027,0.00562526,0.08426080,0.23066460,0.00000000
-0.12906453,3.57207810,0.52371506,1.97763636,0.43463057,1.31259593,0.00544574,0.08085575,0.22203617,0.00000000
-0.12306153,3.47033281,0.50732900,1.92009806,0.41927145,1.27579815,0.00529675,0.07770180,0.21414089,0.00000000
-0.11705853,3.37531939,0.49185796,1.86642006,0.40534057,1.24076276,0.00518122,0.07482888,0.20707310,0.00000000
-0.11105553,3.28863288,0.47758501,1.81753773,0.39310443,1.20805621,0.00510166,0.07225921,0.20090313,0.00000000
-0.10505253,3.21161933,0.46474692,1.77426311,0.38277864,1.17815174,0.00506010,0.07000714,0.19567604,0.00000000
-0.09904952,3.14534173,0.45352741,1.73726369,0.37452193,1.15141835,0.00505794,0.06807922,0.19141101,0.00000000
-0.09304652,3.09055339,0.44405211,1.70704445,0.36843176,1.12811280,0.00509594,0.06647428,0.18810139,0.00000000
-0.08704352,3.04767940,0.43638524,1.68393382,0.36454173,1.10837491,0.00517407,0.06518383,0.18571554,0.00000000
-0.08104052,3.01680690,0.43052839,1.66807414,0.36282092,1.09222632,0.00529153,0.06419248,0.18419829,0.00000000
-0.07503752,2.99768461,0.42642126,1.65941687,0.36317501,1.07957259,0.00544664,0.06347849,0.18347295,0.00000000
-0.06903452,2.98973178,0.42394453,1.65772304,0.36544938,1.07020872,0.00563690,0.06301452,0.18344405,0.00000000
-0.06303152,2.99205643,0.42292466,1.66256892,0.36943390,1.06382775,0.00585895,0.06276838,0.18400040,0.00000000
-0.05702851,3.00348261,0.42314053,1.67335702,0.37486943,1.06003235,0.00610862,0.06270394,0.18501867,0.00000000
-0.05102551,3.02258592,0.42433173,1.68933227,0.38145569,1.05834889,0.00638101,0.06278208,0.18636712,0.00000000
-0.04502251,3.04773641,0.42620814,1.70960297,0.38886037,1.05824360,0.00667058,0.06296170,0.18790959,0.00000000
-0.03901951,3.07714759,0.42846051,1.73316604,0.39672910,1.05914031,0.00697125,0.06320077,0.18950953,0.00000000
-0.03301651,3.10893019,0.43077162,1.75893589,0.40469603,1.06043923,0.00727656,0.06345735,0.19103382,0.00000000
-0.02701351,3.14114883,0.43282772,1.78577597,0.41239473,1.06153608,0.00757984,0.06369064,0.19235649,0.00000000
-0.02101051,3.17187992,0.43432963,1.81253220,0.41946883,1.06184098,0.00787434,0.06386194,0.19336209,0.00000000
-0.01500750,3.19926873,0.43500330,1.83806687,0.42558242,1.06079650,0.00815345,0.06393557,0.19394851,0.00000000
-0.00900450,3.22158385,0.43460929,1.86129215,0.43042949,1.05789427,0.00841088,0.06387965,0.19402942,0.00000000
-0.00300150,3.23726691,0.43295088,1.88120182,0.43374237,1.05268946,0.00864080,0.06366679,0.19353600,0.00000000
0.00300150,3.24497612,0.42988052,1.89690015,0.43529884,1.04481297,0.00883801,0.06327464,0.19241810,0.00000000
0.00900450,3.24362187,0.42530441,1.90762684,0.43492758,1.03398057,0.00899808,0.06268625,0.19064469,0.00000000
0.01500750,3.23239331,0.41918499,1.91277716,0.43251193,1.01999906,0.00911747,0.06189032,0.18820370,0.00000000
0.02101051,3.21077511,0.41154140,1.91191652,0.42799185,1.00276915,0.00919357,0.06088124,0.18510127,0.00000000
0.02701351,3.17855385,0.40244782,1.90478893,0.42136395,0.98228507,0.00922478,0.05965900,0.18136042,0.00000000
0.03301651,3.13581418,0.39202988,1.89131936,0.41267984,0.95863108,0.00921049,0.05822892,0.17701923,0.00000000
0.03901951,3.08292511,0.38045934,1.87160966,0.40204272,0.93197519,0.00915107,0.05660125,0.17212878,0.00000000
0.04502251,3.02051731,0.36794716,1.84592883,0.38960254,0.90256032,0.00904780,0.05479068,0.16675065,0.00000000
0.05102551,2.94945263,0.35473544,1.81469774,0.37554993,0.87069351,0.00890276,0.05281572,0.16095443,0.00000000
0.05702851,2.87078741,0.34108846,1.77846944,0.36010915,0.83673363,0.00871877,0.05069802,0.15481515,0.00000000
0.06303152,2.78573113,0.32728321,1.73790586,0.34353045,0.80107814,0.00849919,0.04846165,0.14841076,0.00000000
0.06903452,2.69560252,0.31359976,1.69375204,0.32608209,0.76414965,0.00824787,0.04613241,0.14181980,0.00000000
0.07503752,2.60178469,0.30031187,1.64680894,0.30804240,0.72638254,0.00796894,0.04373705,0.13511934,0.00000000
0.08104052,2.50568139,0.28767816,1.59790610,0.28969211,0.68821044,0.00766669,0.04130262,0.12838323,0.00000000
0.08704352,2.40867577,0.27593404,1.54787523,0.27130729,0.65005492,0.00734548,0.03885585,0.12168066,0.00000000
0.09304652,2.31209330,0.26528479,1.49752556,0.25315311,0.61231567,0.00700960,0.03642256,0.11507511,0.00000000
0.09904952,2.21716990,0.25589994,1.44762200,0.23547848,0.57536256,0.00666319,0.03402725,0.10862368,0.00000000
0.10505253,2.12502611,0.24790904,1.39886664,0.21851180,0.53952974,0.00631016,0.03169265,0.10237674,0.00000000
0.11105553,2.03664791,0.24139902,1.35188415,0.20245790,0.50511174,0.00595419,0.02943952,0.09637787,0.00000000
0.11705853,1.95287436,0.23641304,1.30721121,0.18749598,0.47236164,0.00559865,0.02728640,0.09066409,0.00000000
0.12306153,1.87439198,0.23295104,1.26529028,0.17377871,0.44149123,0.00524662,0.02524955,0.08526622,0.00000000
0.12906453,1.80173555,0.23097169,1.22646743,0.16143220,0.41267288,0.00490093,0.02334295,0.08020949,0.00000000
0.13506753,1.73529476,0.23039585,1.19099405,0.15055695,0.38604297,0.00456413,0.02157835,0.07551408,0.00000000
0.14107054,1.67532605,0.23111123,1.15903211,0.14122938,0.36170659,0.00423860,0.01996540,0.07119584,0.00000000
0.14707354,1.62196869,0.23297826,1.13066243,0.13350398,0.33974329,0.00392656,0.01851186,0.06726687,0.00000000
0.15307654,1.57526427,0.23583680,1.10589549,0.12741583,0.32021343,0.00363012,0.01722378,0.06373615,0.00000000
0.15907954,1.53517871,0.23951355,1.08468411,0.12298341,0.30316509,0.00335134,0.01610578,0.06061002,0.00000000
0.16508254,1.50162563,0.24382993,1.06693748,0.12021152,0.28864105,0.00309231,0.01516131,0.05789260,0.00000000
0.17108554,1.47449040,0.24861001,1.05253590,0.11909423,0.27668564,0.00285518,0.01439293,0.05558619,0.00000000
0.17708854,1.45365385,0.25368839,1.04134560,0.11961777,0.26735139,0.00264219,0.01380256,0.05369146,0.00000000
0.18309155,1.43901472,0.25891765,1.03323317,0.12176332,0.26070495,0.00245574,0.01339179,0.05220776,0.00000000
0.18909455,1.43051032,0.26417497,1.02807892,0.12550953,0.25683238,0.00229843,0.01316207,0.05113321,0.00000000
0.19509755,1.42813447,0.26936793,1.02578891,0.13083491,0.25584345,0.00217306,0.01311500,0.05046492,0.00000000
0.20110055,1.43195213,0.27443888,1.02630498,0.13771991,0.25787482,0.00208266,0.01325249,0.05019908,0.00000000
0.20710355,1.44211027,0.27936804,1.02961262,0.14614864,0.26309194,0.00203050,0.01357695,0.05033123,0.00000000
0.21310655,1.45884440,0.28417480,1.03574630,0.15611034,0.27168958,0.00202008,0.01409143,0.05085638,0.00000000
0.21910955,1.48248047,0.28891746,1.04479201,0.16760036,0.28389074,0.00205510,0.01479970,0.05176930,0.00000000
0.22511256,1.51343182,0.29369108,1.05688700,0.18062076,0.29994402,0.00213944,0.01570632,0.05306479,0.00000000
0.23111556,1.55219122,0.29862366,1.07221658,0.19518036,0.32011918,0.00227712,0.01681663,0.05473795,0.00000000
0.23711856,1.59931786,0.30387069,1.09100811,0.21129418,0.34470109,0.00247221,0.01813671,0.05678451,0.00000000
0.24312156,1.65541964,0.30960824,1.11352235,0.22898232,0.37398187,0.00272873,0.01967326,0.05920111,0.00000000
0.24912456,1.72113105,0.31602485,1.14004240,0.24826808,0.40825157,0.00305059,0.02143344,0.06198552,0.00000000
0.25512756,1.79708730,0.32331262,1.17086062,0.26917545,0.44778724,0.00344142,0.02342463,0.06513684,0.00000000
0.26113057,1.88389519,0.33165768,1.20626397,0.29172576,0.49284093,0.00390446,0.02565417,0.06865558,0.00000000
0.26713357,1.98210189,0.34123065,1.24651827,0.31593383,0.54362669,0.00444239,0.02812897,0.07254357,0.00000000
0.27313657,2.09216236,0.35217728,1.29185201,0.34180339,0.60030709,0.00505715,0.03085512,0.07680383,0.00000000
0.27913957,2.21440669,0.36460992,1.34244012,0.36932215,0.66297960,0.00574982,0.03383745,0.08144019,0.00000000
0.28514257,2.34900837,0.37859997,1.39838854,0.39845648,0.73166339,0.00652042,0.03707899,0.08645675,0.00000000
0.29114557,2.49595480,0.39417184,1.45971992,0.42914616,0.80628707,0.00736775,0.04058047,0.09185726,0.00000000
0.29714857,2.65502112,0.41129858,1.52636117,0.46129926,0.88667784,0.00828928,0.04433977,0.09764425,0.00000000
0.30315158,2.82574844,0.42989947,1.59813314,0.49478754,0.97255268,0.00928102,0.04835136,0.10381805,0.00000000
0.30915458,3.00742747,0.44983964,1.67474301,0.52944266,1.06351200,0.01033742,0.05260575,0.11037574,0.00000000
0.31515758,3.19908838,0.47093182,1.75577950,0.56505350,1.15903630,0.01145137,0.05708901,0.11731000,0.00000000
0.32116058,3.39949753,0.49294006,1.84071126,0.60136482,1.25848603,0.01261418,0.06178235,0.12460797,0.00000000
0.32716358,3.60716149,0.51558537,1.92888849,0.63807759,1.36110511,0.01381563,0.06666174,0.13225007,0.00000000
0.33316658,3.82033868,0.53855306,2.01954777,0.67485104,1.46602811,0.01504411,0.07169768,0.14020905,0.00000000
0.33916958,4.03705850,0.56150134,2.11182019,0.71130667,1.57229113,0.01628672,0.07685513,0.14844904,0.00000000
0.34517259,4.25514789,0.58407096,2.20474247,0.74703407,1.67884633,0.01752953,0.08209351,0.15692492,0.00000000
0.35117559,4.47226478,0.60589548,2.29727109,0.78159866,1.78457971,0.01875785,0.08736702,0.16558192,0.00000000
0.35717859,4.68593784,0.62661165,2.38829900,0.81455099,1.88833178,0.01995645,0.09262502,0.17435554,0.00000000
0.36318159,4.89361176,0.64586961,2.47667476,0.84543744,1.98892067,0.02110998,0.09781269,0.18317185,0.00000000
0.36918459,5.09269693,0.66334249,2.56122370,0.87381196,2.08516690,0.02220328,0.10287192,0.19194818,0.00000000
0.37518759,5.28062238,0.67873495,2.64077067,0.89924831,2.17591920,0.02322176,0.10774233,0.20059420,0.00000000
0.38119060,5.45489086,0.69179062,2.71416406,0.92135255,2.26008051,0.02415179,0.11236255,0.20901344,0.00000000
0.38719360,5.61313425,0.70229788,2.78030041,0.93977502,2.33663339,0.02498103,0.11667161,0.21710522,0.00000000
0.39319660,5.75316821,0.71009413,2.83814921,0.95422147,2.40466405,0.02569881,0.12061049,0.22476681,0.00000000
0.39919960,5.87304419,0.71506830,2.88677712,0.96446279,2.46338407,0.02629645,0.12412368,0.23189603,0.00000000
0.40520260,5.97109733,0.71716168,2.92537100,0.97034300,2.51214934,0.02676751,0.12716082,0.23839398,0.00000000
0.41120560,6.04598870,0.71636713,2.95325909,0.97178493,2.55047529,0.02710806,0.12967822,0.24416785,0.00000000
0.41720860,6.09674045,0.71272680,2.96992946,0.96879350,2.57804808,0.02731681,0.13164030,0.24913386,0.00000000
0.42321161,6.12276245,0.70632858,2.97504516,0.96145640,2.59473140,0.02739528,0.13302087,0.25321992,0.00000000
0.42921461,6.12386942,0.69730152,2.96845532,0.94994202,2.60056844,0.02734779,0.13380403,0.25636826,0.00000000
0.43521761,6.10028777,0.68581046,2.95020163,0.93449476,2.59577921,0.02718150,0.13398492,0.25853758,0.00000000
0.44122061,6.05265146,0.67205015,2.92051983,0.91542787,2.58075319,0.02690627,0.13356999,0.25970481,0.00000000
0.44722361,5.98198708,0.65623914,2.87983587,0.89311417,2.55603761,0.02653451,0.13257696,0.25986640,0.00000000
0.45322661,5.88968815,0.63861364,2.82875666,0.86797492,2.52232185,0.02608096,0.13103437,0.25903896,0.00000000
0.45922961,5.77747966,0.61942166,2.76805563,0.84046736,2.48041850,0.02556237,0.12898072,0.25725928,0.00000000
0.46523262,5.64737378,0.59891756,2.69865354,0.81107147,2.43124176,0.02499714,0.12646332,0.25458373,0.00000000
0.47123562,5.50161838,0.57735710,2.62159496,0.78027641,2.37578409,0.02440491,0.12353674,0.25108706,0.00000000
0.47723862,5.34264019,0.55499326,2.53802156,0.74856718,2.31509177,0.02380606,0.12026116,0.24686054,0.00000000
0.48324162,5.17298464,0.53207270,2.44914299,0.71641213,2.25024037,0.02322119,0.11670041,0.24200969,0.00000000
0.48924462,4.99525461,0.50883297,2.35620648,0.68425166,2.18231088,0.02267062,0.11292002,0.23665150,0.00000000
0.49524762,4.81205030,0.48550052,2.26046655,0.65248856,2.11236728,0.02217375,0.10898529,0.23091140,0.00000000
0.50125063,4.62591235,0.46228924,2.16315571,0.62148030,2.04143619,0.02174856,0.10495944,0.22491999,0.00000000
0.50725363,4.43927005,0.43939969,2.06545754,0.59153352,1.97048917,0.02141104,0.10090192,0.21880973,0.00000000
0.51325663,4.25439643,0.41701874,1.96848284,0.56290070,1.90042799,0.02117465,0.09686702,0.21271163,0.00000000
0.51925963,4.07337111,0.39531961,1.87324982,0.53577915,1.83207312,0.02104985,0.09290277,0.20675214,0.00000000
0.52526263,3.89805210,0.37446216,1.78066874,0.51031210,1.76615553,0.02104373,0.08905017,0.20105028,0.00000000
0.53126563,3.73005652,0.35459330,1.69153137,0.48659172,1.70331165,0.02115965,0.08534277,0.19571509,0.00000000
0.53726863,3.57075029,0.33584744,1.60650519,0.46466379,1.64408125,0.02139704,0.08180666,0.19084347,0.00000000
0.54327164,3.42124615,0.31834690,1.52613218,0.44453366,1.58890797,0.02175131,0.07846070,0.18651850,0.00000000
0.54927464,3.28240928,0.30220213,1.45083178,0.42617315,1.53814201,0.02221383,0.07531713,0.18280819,0.00000000
0.55527764,3.15486910,0.28751187,1.38090729,0.40952795,1.49204463,0.02277214,0.07238234,0.17976471,0.00000000
0.56128064,3.03903619,0.27436293,1.31655506,0.39452519,1.45079385,0.02341017,0.06965790,0.17742405,0.00000000
0.56728364,2.93512281,0.26282994,1.25787571,0.38108075,1.41449106,0.02410873,0.06714163,0.17580616,0.00000000
0.57328664,2.84316565,0.25297472,1.20488647,0.36910608,1.38316813,0.02484597,0.06482878,0.17491544,0.00000000
0.57928964,2.76304965,0.24484568,1.15753388,0.35851419,1.35679465,0.02559810,0.06271314,0.17474159,0.00000000
0.58529265,2.69453172,0.23847691,1.11570635,0.34922474,1.33528523,0.02634005,0.06078810,0.17526082,0.00000000
0.59129565,2.63726370,0.23388742,1.07924573,0.34116798,1.31850664,0.02704634,0.05904765,0.17643723,0.00000000
0.59729865,2.59081371,0.23108029,1.04795785,0.33428763,1.30628480,0.02769184,0.05748714,0.17822452,0.00000000
0.60330165,2.55468584,0.23004201,1.02162147,0.32854262,1.29841169,0.02825263,0.05610395,0.18056779,0.00000000
0.60930465,2.52833783,0.23074197,0.99999575,0.32390783,1.29465220,0.02870681,0.05489788,0.18340550,0.00000000
0.61530765,2.51119694,0.23313225,0.98282618,0.32037396,1.29475111,0.02903522,0.05387152,0.18667158,0.00000000
0.62131066,2.50267412,0.23714774,0.96984912,0.31794660,1.29844020,0.02922213,0.05303026,0.19029748,0.00000000
0.62731366,2.50217673,0.24270661,0.96079524,0.31664482,1.30544564,0.02925570,0.05238230,0.19421435,0.00000000
0.63331666,2.50912009,0.24971122,0.95539207,0.31649928,1.31549557,0.02912845,0.05193845,0.19835514,0.00000000
0.63931966,2.52293798,0.25804938,0.95336586,0.31755015,1.32832782,0.02883744,0.05171188,0.20265661,0.00000000
0.64532266,2.54309226,0.26759607,0.95444320,0.31984485,1.34369762,0.02838437,0.05171771,0.20706127,0.00000000
0.65132566,2.56908144,0.27821538,0.95835235,0.32343590,1.36138490,0.02777546,0.05197270,0.21151912,0.00000000
0.65732866,2.60044819,0.28976286,0.96482468,0.32837870,1.38120096,0.02702123,0.05249471,0.21598916,0.00000000
0.66333167,2.63678533,0.30208795,0.97359603,0.33472950,1.40299404,0.02613607,0.05330239,0.22044059,0.00000000
0.66933467,2.67773996,0.31503660,0.98440825,0.34254345,1.42665332,0.02513773,0.05441465,0.22485373,0.00000000
0.67533767,2.72301532,0.32845376,0.99701063,0.35187268,1.45211095,0.02404666,0.05585031,0.22922048,0.00000000
0.68134067,2.77236982,0.34218589,1.01116131,0.36276445,1.47934166,0.02288536,0.05762773,0.23354437,0.00000000
0.68734367,2.82561296,0.35608316,1.02662832,0.37525919,1.50835975,0.02167757,0.05976438,0.23784007,0.00000000
0.69334667,2.88259777,0.37000138,1.04319031,0.38938853,1.53921317,0.02044754,0.06227656,0.24213249,0.00000000
0.69934967,2.94320973,0.38380358,1.06063670,0.40517311,1.57197471,0.01921927,0.06517901,0.24645528,0.00000000
0.70535268,3.00735238,0.39736117,1.07876726,0.42262022,1.60673058,0.01801583,0.06848466,0.25084893,0.00000000
0.71135568,3.07492984,0.41055462,1.09739099,0.44172130,1.64356657,0.01685868,0.07220422,0.25535832,0.00000000
0.71735868,3.14582716,0.42327383,1.11632436,0.46244925,1.68255249,0.01576715,0.07634588,0.26003005,0.00000000
0.72336168,3.21988914,0.43541805,1.13538908,0.48475572,1.72372553,0.01475800,0.08091501,0.26490939,0.00000000
0.72936468,3.29689898,0.44689555,1.15440944,0.50856837,1.76707353,0.01384504,0.08591373,0.27003710,0.00000000
0.73536768,3.37655788,0.45762305,1.17320953,0.53378841,1.81251899,0.01303895,0.09134060,0.27544632,0.00000000
0.74137069,3.45846704,0.46752508,1.19161055,0.56028846,1.85990498,0.01234712,0.09719025,0.28115948,0.00000000
0.74737369,3.54211348,0.47653338,1.20942857,0.58791096,1.90898387,0.01177372,0.10345305,0.28718561,0.00000000
0.75337669,3.62686074,0.48458639,1.22647291,0.61646738,1.95940971,0.01131972,0.11011475,0.29351808,0.00000000
0.75937969,3.71194574,0.49162903,1.24254551,0.64573838,2.01073517,0.01098315,0.11715625,0.30013293,0.00000000
0.76538269,3.79648251,0.49761275,1.25744140,0.67547503,2.06241347,0.01075934,0.12455336,0.30698792,0.00000000
0.77138569,3.87947311,0.50249598,1.27095048,0.70540134,2.11380561,0.01064126,0.13227664,0.31402243,0.00000000
0.77738869,3.95982604,0.50624501,1.28286071,0.73521806,2.16419292,0.01061993,0.14029141,0.32115816,0.00000000
0.78339170,4.03638145,0.50883521,1.29296244,0.76460778,2.21279455,0.01068483,0.14855777,0.32830080,0.00000000
0.78939470,4.10794262,0.51025262,1.30105408,0.79324130,2.25878952,0.01082432,0.15703079,0.33534250,0.00000000
0.79539770,4.17331235,0.51049575,1.30694866,0.82078509,2.30134221,0.01102616,0.16566086,0.34216513,0.00000000
0.80140070,4.23133281,0.50957761,1.31048097,0.84690960,2.33963046,0.01127790,0.17439409,0.34864421,0.00000000
0.80740370,4.28092711,0.50752765,1.31151512,0.87129823,2.37287486,0.01156733,0.18317288,0.35465328,0.00000000
0.81340670,4.32114067,0.50439360,1.30995189,0.89365643,2.40036810,0.01188286,0.19193665,0.36006871,0.00000000
0.81940970,4.35118047,0.50024308,1.30573566,0.91372087,2.42150280,0.01221391,0.20062254,0.36477442,0.00000000
0.82541271,4.37045034,0.49516472,1.29886036,0.93126790,2.43579678,0.01255114,0.20916634,0.36866669,0.00000000
0.83141571,4.37858055,0.48926876,1.28937431,0.94612129,2.44291445,0.01288680,0.21750335,0.37165843,0.00000000
0.83741871,4.37545041,0.48268705,1.27738339,0.95815863,2.44268336,0.01321479,0.22556936,0.37368308,0.00000000
0.84342171,4.36120273,0.47557227,1.26305261,0.96731620,2.43510527,0.01353088,0.23330157,0.37469765,0.00000000
0.84942471,4.33624954,0.46809656,1.24660580,0.97359205,2.42036122,0.01383266,0.24063954,0.37468501,0.00000000
0.85542771,4.30126881,0.46044929,1.22832344,0.97704709,2.39881035,0.01411960,0.24752605,0.37365508,0.00000000
0.86143072,4.25719227,0.45283428,1.20853872,0.97780425,2.37098272,0.01439290,0.25390791,0.37164514,0.00000000
0.86743372,4.20518503,0.44546634,1.18763194,0.97604548,2.33756635,0.01465538,0.25973668,0.36871894,0.00000000
0.87343672,4.14661766,0.43856735,1.16602348,0.97200694,2.29938911,0.01491128,0.26496928,0.36496499,0.00000000
0.87943972,4.08303206,0.43236193,1.14416561,0.96597245,2.25739625,0.01516605,0.26956847,0.36049375,0.00000000
0.88544272,4.01610215,0.42707286,1.12253336,0.95826542,2.21262440,0.01542603,0.27350324,0.35543417,0.00000000
0.89144572,3.94759110,0.42291627,1.10161486,0.94923959,2.16617302,0.01569825,0.27674906,0.34992952,0.00000000
0.89744872,3.87930616,0.42009683,1.08190123,0.93926893,2.11917427,0.01599006,0.27928796,0.34413275,0.00000000
0.90345173,3.81305265,0.41880300,1.06387642,0.92873703,2.07276227,0.01630895,0.28110859,0.33820159,0.00000000
0.90945473,3.75058834,0.41920236,1.04800718,0.91802618,2.02804268,0.01666217,0.28220606,0.33229351,0.00000000
0.91545773,3.69357922,0.42143722,1.03473320,0.90750672,1.98606322,0.01705656,0.28258178,0.32656079,0.00000000
0.92146073,3.64355764,0.42562049,1.02445777,0.89752669,1.94778618,0.01749828,0.28224310,0.32114586,0.00000000
0.92746373,3.60188376,0.43183187,1.01753880,0.88840220,1.91406312,0.01799260,0.28120300,0.31617694,0.00000000
0.93346673,3.56971073,0.44011452,1.01428053,0.88040862,1.88561256,0.01854377,0.27947958,0.31176433,0.00000000
0.93946973,3.54795432,0.45047221,1.01492578,0.87377293,1.86300095,0.01915480,0.27709564,0.30799723,0.00000000
0.94547274,3.53726748,0.46286698,1.01964900,0.86866723,1.84662716,0.01982740,0.27407807,0.30494126,0.00000000
0.95147574,3.53802014,0.47721755,1.02855007,0.86520367,1.83671100,0.02056182,0.27045740,0.30263679,0.00000000
0.95747874,3.55028478,0.49339843,1.04164917,0.86343079,1.83328576,0.02135680,0.26626712,0.30109799,0.00000000
0.96348174,3.57382812,0.51123991,1.05888271,0.86333153,1.83619503,0.02220950,0.26154323,0.30031262,0.00000000
0.96948474,3.60810932,0.53052902,1.08010060,0.86482284,1.84509410,0.02311543,0.25632361,0.30024270,0.00000000
0.97548774,3.65228517,0.55101153,1.10506517,0.86775699,1.85945573,0.02406846,0.25064751,0.30082575,0.00000000
0.98149075,3.70522243,0.57239515,1.13345185,0.87192478,1.87858070,0.02506078,0.24455508,0.30197686,0.00000000
0.98749375,3.76551772,0.59435385,1.16485193,0.87706037,1.90161285,0.02608294,0.23808690,0.30359131,0.00000000
0.99349675,3.83152496,0.61653339,1.19877761,0.88284799,1.92755852,0.02712392,0.23128359,0.30554772,0.00000000
0.99949975,3.90139029,0.63855804,1.23466947,0.88893027,1.95531027,0.02817122,0.22418548,0.30771174,0.00000000
1.00550275,3.97309405,0.66003830,1.27190636,0.89491813,1.98367434,0.02921100,0.21683231,0.30994008,0.00000000
1.01150575,4.04449920,0.68057954,1.30981785,0.90040200,2.01140129,0.03022830,0.20926308,0.31208478,0.00000000
1.01750875,4.11340525,0.69979136,1.34769887,0.90496409,2.03721924,0.03120727,0.20151591,0.31399768,0.00000000
1.02351176,4.17760617,0.71729725,1.38482636,0.90819138,2.05986862,0.03213154,0.19362796,0.31553491,0.00000000
1.02951476,4.23495098,0.73274451,1.42047754,0.90968890,2.07813759,0.03298454,0.18563551,0.31656121,0.00000000
1.03551776,4.28340478,0.74581378,1.45394910,0.90909279,2.09089692,0.03374993,0.17757397,0.31695412,0.00000000
1.04152076,4.32110837,0.75622802,1.48457677,0.90608286,2.09713310,0.03441211,0.16947807,0.31660772,0.00000000
1.04752376,4.34643422,0.76376058,1.51175450,0.90039381,2.09597862,0.03495663,0.16138204,0.31543587,0.00000000
1.05352676,4.35803644,0.76824186,1.53495235,0.89182498,2.08673819,0.03537073,0.15331976,0.31337483,0.00000000
1.05952976,4.35489286,0.76956449,1.55373249,0.88024794,2.06890986,0.03564384,0.14532498,0.31038524,0.00000000
1.06553277,4.33633735,0.76768664,1.56776237,0.86561183,2.04220029,0.03576795,0.13743155,0.30645314,0.00000000
1.07153577,4.30208073,0.76263330,1.57682448,0.84794584,2.00653344,0.03573808,0.12967355,0.30159031,0.00000000
