energy_ev,total_up,Mo_p_up,Mo_d_up,N_s_up,N_p_up,S_s_up,S_p_up,Ti_p_up,Ti_d_up
0.25512756,2.82657382,0.53665900,1.28245964,0.00495372,0.07036372,0.04324525,0.28264913,0.29934382,0.95516874
0.26113057,2.94870083,0.55520503,1.35977086,0.00546882,0.07386543,0.04568601,0.29659273,0.31636416,0.97846952
0.26713357,3.07470343,0.57471104,1.44143746,0.00606756,0.07747566,0.04823631,0.31101017,0.33457505,1.00113016
0.27313657,3.20376077,0.59509717,1.52707421,0.00674880,0.08116593,0.05086425,0.32578416,0.35372032,1.02301177
0.27913957,3.33509196,0.61629746,1.61627121,0.00751038,0.08490879,0.05353656,0.34080019,0.37353496,1.04402660
0.28514257,3.46793098,0.63825212,1.70857953,0.00834898,0.08867782,0.05621878,0.35594488,0.39374644,1.06412688
0.29114557,3.60150006,0.66089946,1.80349667,0.00925989,0.09244777,0.05887558,0.37110417,0.41407655,1.08329247
0.29714857,3.73498387,0.68416775,1.90045277,0.01023693,0.09619467,0.06147121,0.38616155,0.43424361,1.10151831
0.30315158,3.86750660,0.70796777,1.99879881,0.01127225,0.09989604,0.06396989,0.40099654,0.45396525,1.11880234
0.30915458,3.99811394,0.73218653,2.09779790,0.01235629,0.10353123,0.06633640,0.41548353,0.47296170,1.13513485
0.31515758,4.12576183,0.75668265,2.19662069,0.01347780,0.10708182,0.06853672,0.42949116,0.49095963,1.15048983
0.32116058,4.24931346,0.78128373,2.29434586,0.01462381,0.11053216,0.07053860,0.44288237,0.50769650,1.16481896
0.32716358,4.36754549,0.80578615,2.38996626,0.01577985,0.11386992,0.07231237,0.45551522,0.52292524,1.17804867
0.33316658,4.47916403,0.82995727,2.48240123,0.01693012,0.11708676,0.07383154,0.46724457,0.53641927,1.19008040
0.33916958,4.58283027,0.85354017,2.57051510,0.01805777,0.12017897,0.07507353,0.47792450,0.54797756,1.20079414
0.34517259,4.67719505,0.87626067,2.65314153,0.01914530,0.12314809,0.07602026,0.48741160,0.55742965,1.21005512
0.35117559,4.76094113,0.89783649,2.72911319,0.02017493,0.12600141,0.07665870,0.49556888,0.56464044,1.21772308
0.35717859,4.83283129,0.91798789,2.79729559,0.02112916,0.12875240,0.07698130,0.50227025,0.56951451,1.22366376
0.36318159,4.89175992,0.93644943,2.85662377,0.02199122,0.13142080,0.07698629,0.50740534,0.57199975,1.22776180
0.36918459,4.93680554,0.95298218,2.90614020,0.02274561,0.13403257,0.07667780,0.51088440,0.57209029,1.22993429
0.37518759,4.96728130,0.96738557,2.94503210,0.02337864,0.13661947,0.07606588,0.51264304,0.56982829,1.23014410
0.38119060,4.98278063,0.97950833,2.97266627,0.02387887,0.13921829,0.07516632,0.51264664,0.56530477,1.22841208
0.38719360,4.98321526,0.98925783,2.98861952,0.02423755,0.14186977,0.07400028,0.51089396,0.55865917,1.22482741
0.39319660,4.96884302,0.99660711,2.99270302,0.02444900,0.14461712,0.07259379,0.50741987,0.55007768,1.21955523
0.39919960,4.94028355,1.00159932,2.98497895,0.02451083,0.14750430,0.07097715,0.50229699,0.53979028,1.21284106
0.40520260,4.89852037,1.00434908,2.96576855,0.02442406,0.15057392,0.06918412,0.49563599,0.52806660,1.20501149
0.41120560,4.84488847,1.00504063,2.93565057,0.02419322,0.15386507,0.06725110,0.48758442,0.51521060,1.19647090
0.41720860,4.78104754,1.00392286,2.89545017,0.02382618,0.15741101,0.06521622,0.47832427,0.50155421,1.18769418
0.42321161,4.70894138,1.00130135,2.84621825,0.02333401,0.16123687,0.06311838,0.46806794,0.48745011,1.17921556
0.42921461,4.63074506,0.99752772,2.78920233,0.02273060,0.16535756,0.06099637,0.45705308,0.47326384,1.17161399
0.43521761,4.54880176,0.99298698,2.72580985,0.02203228,0.16977590,0.05888792,0.44553623,0.45936533,1.16549548
0.44122061,4.46555191,0.98808331,2.65756571,0.02125730,0.17448123,0.05682896,0.43378556,0.44612026,1.16147315
0.44722361,4.38345775,0.98322506,2.58606586,0.02042533,0.17944842,0.05485282,0.42207306,0.43388134,1.16014580
0.45322661,4.30492615,0.97880974,2.51292899,0.01955679,0.18463765,0.05298969,0.41066639,0.42297977,1.16207582
0.45922961,4.23223332,0.97520958,2.43974832,0.01867233,0.18999465,0.05126613,0.39982074,0.41371710,1.16776739
0.46523262,4.16745411,0.97275850,2.36804576,0.01779221,0.19545181,0.04970474,0.38977108,0.40635774,1.17764588
0.47123562,4.11239907,0.97174088,2.29923001,0.01693570,0.20092987,0.04832399,0.38072499,0.40112227,1.19203926
0.47723862,4.06856140,0.97238272,2.23456036,0.01612065,0.20634019,0.04713817,0.37285649,0.39818165,1.21116242
0.48324162,4.03707597,0.97484546,2.17511743,0.01536300,0.21158767,0.04615745,0.36630095,0.39765273,1.23510498
0.48924462,4.01869156,0.97922256,2.12178165,0.01467643,0.21657396,0.04538811,0.36115142,0.39959484,1.26382322
0.49524762,4.01375732,0.98553899,2.07521996,0.01407207,0.22120099,0.04483278,0.35745635,0.40400794,1.29713650
0.50125063,4.02222349,0.99375341,2.03588091,0.01355835,0.22537458,0.04449077,0.35521897,0.41083208,1.33472855
0.50725363,4.04365618,1.00376282,2.00399770,0.01314087,0.22900796,0.04435852,0.35439812,0.41994858,1.37615353
0.51325663,4.07726537,1.01540948,1.97959872,0.01282242,0.23202511,0.04442997,0.35491066,0.43118266,1.42084701
0.51925963,4.12194480,1.02848954,1.96252466,0.01260304,0.23436363,0.04469695,0.35663529,0.44430783,1.46814152
0.52526263,4.17632232,1.04276311,1.95245110,0.01248023,0.23597717,0.04514968,0.35941766,0.45905178,1.51728627
0.53126563,4.23881866,1.05796524,1.94891543,0.01244914,0.23683719,0.04577704,0.36307656,0.47510397,1.56747059
0.53726863,4.30771264,1.07381740,1.95134686,0.01250286,0.23693411,0.04656705,0.36741105,0.49212458,1.61785022
0.54327164,4.38121048,1.09003911,1.95909818,0.01263280,0.23627776,0.04750710,0.37220817,0.50975485,1.66757580
0.54927464,4.45751691,1.10635925,1.97147809,0.01282904,0.23489714,0.04858432,0.37725107,0.52762850,1.71582248
0.55527764,4.53490573,1.12252676,1.98778282,0.01308073,0.23283962,0.04978581,0.38232722,0.54538404,1.76181959
0.56128064,4.61178732,1.13832047,2.00732603,0.01337654,0.23016959,0.05109890,0.38723646,0.56267746,1.80487944
0.56728364,4.68677084,1.15355766,2.02946606,0.01370503,0.22696663,0.05251137,0.39179859,0.57919513,1.84442383
0.57328664,4.75871887,1.16810133,2.05362945,0.01405509,0.22332340,0.05401165,0.39586017,0.59466617,1.88000741
0.57928964,4.82679251,1.18186577,2.07933038,0.01441626,0.21934334,0.05558899,0.39930042,0.60887406,1.91133675
0.58529265,4.89048507,1.19482042,2.10618518,0.01477910,0.21513818,0.05723361,0.40203590,0.62166675,1.93828410
0.59129565,4.94964284,1.20699185,2.13392171,0.01513547,0.21082551,0.05893682,0.40402374,0.63296485,1.96089522
0.59729865,5.00447202,1.21846372,2.16238334,0.01547869,0.20652635,0.06069109,0.40526341,0.64276742,1.97939062
0.60330165,5.05553096,1.22937477,2.19152759,0.01580374,0.20236280,0.06249008,0.40579689,0.65115489,1.99415990
0.60930465,5.10370774,1.23991477,2.22141939,0.01610730,0.19845593,0.06432861,0.40570714,0.65828882,2.00574921
0.61530765,5.15018344,1.25031850,2.25221962,0.01638774,0.19492364,0.06620252,0.40511501,0.66440824,2.01484208
0.62131066,5.19638213,1.26085798,2.28416907,0.01664503,0.19187878,0.06810853,0.40417462,0.66982255,2.02223414
0.62731366,5.24390922,1.27183293,2.31756888,0.01688060,0.18942736,0.07004396,0.40306739,0.67490098,2.02880256
0.63331666,5.29448006,1.28355994,2.35275783,0.01709709,0.18766673,0.07200641,0.40199488,0.68005898,2.03547146
0.63931966,5.34984161,1.29636052,2.39008785,0.01729811,0.18668399,0.07399338,0.40117081,0.68574186,2.04317432
0.64532266,5.41168987,1.31054841,2.42989832,0.01748789,0.18655427,0.07600179,0.40081242,0.69240623,2.05281515
0.65132566,5.48158644,1.32641658,2.47249044,0.01767099,0.18733916,0.07802755,0.40113153,0.70050007,2.06522979
0.65732866,5.56087735,1.34422435,2.51810260,0.01785198,0.18908512,0.08006508,0.40232572,0.71044218,2.08114894
0.66333167,5.65061760,1.36418510,2.56688765,0.01803508,0.19182199,0.08210688,0.40456986,0.72260177,2.10116448
0.66933467,5.75150450,1.38645487,2.61889304,0.01822394,0.19556154,0.08414312,0.40800833,0.73727937,2.12570053
0.67533767,5.86382269,1.41112250,2.67404460,0.01842144,0.20029631,0.08616144,0.41274830,0.75468974,2.15499037
0.68134067,5.98740322,1.43820149,2.73213451,0.01862946,0.20599857,0.08814670,0.41885423,0.77494770,2.18906034
0.68734367,6.12159889,1.46762405,2.79281407,0.01884893,0.21261971,0.09008108,0.42634386,0.79805763,2.22772131
0.69334667,6.26527687,1.49923753,2.85559157,0.01907973,0.22008996,0.09194417,0.43518590,0.82390720,2.27056835
0.69934967,6.41682963,1.53280353,2.91983535,0.01932086,0.22831867,0.09371339,0.44529938,0.85226578,2.31698843
0.70535268,6.57420409,1.56799981,2.98478222,0.01957061,0.23719511,0.09536449,0.45655489,0.88278764,2.36617619
0.71135568,6.73494834,1.60442504,3.04955099,0.01982677,0.24658993,0.09687232,0.46877748,0.91502007,2.41715711
0.71735868,6.89627465,1.64160635,3.11316086,0.02008696,0.25635721,0.09821167,0.48175136,0.94841595,2.46881729
0.72336168,7.05513692,1.67900976,3.17455423,0.02034898,0.26633723,0.09935832,0.49522601,0.98235060,2.51993876
0.72936468,7.20831995,1.71605298,3.23262350,0.02061111,0.27635977,0.10029012,0.50892375,1.01614195,2.56923908
0.73536768,7.35253762,1.75212065,3.28624094,0.02087252,0.28624805,0.10098820,0.52254829,1.04907337,2.61541370
0.74137069,7.48453662,1.78658141,3.33429112,0.02113355,0.29582307,0.10143808,0.53579414,1.08041816,2.65717962
0.74737369,7.60120212,1.81880638,3.37570480,0.02139597,0.30490824,0.10163081,0.54835646,1.10946465,2.69331857
0.75337669,7.69966149,1.84818866,3.40949334,0.02166321,0.31333427,0.10156396,0.55994103,1.13554074,2.72271834
0.75937969,7.77738251,1.87416304,3.43478263,0.02194043,0.32094391,0.10124245,0.57027401,1.15803703,2.74441046
0.76538269,7.83226213,1.89622543,3.45084531,0.02223455,0.32759664,0.10067916,0.57911115,1.17642728,2.75760312
0.77138569,7.86270270,1.91395116,3.45713028,0.02255412,0.33317282,0.09989533,0.58624597,1.19028562,2.76170786
0.77738869,7.86767256,1.92701160,3.45328821,0.02290916,0.33757735,0.09892066,0.59151690,1.19929961,2.75635924
0.78339170,7.84674865,1.93518835,3.43919218,0.02331081,0.34074257,0.09779305,0.59481278,1.20327873,2.74142677
0.78939470,7.80013939,1.93838434,3.41495231,0.02377093,0.34263025,0.09655811,0.59607677,1.20215812,2.71701874
0.79539770,7.72868691,1.93663145,3.38092381,0.02430164,0.34323261,0.09526836,0.59530842,1.19599736,2.68347783
0.80140070,7.63384843,1.93009410,3.33770769,0.02491475,0.34257228,0.09398207,0.59256375,1.18497463,2.64136893
0.80740370,7.51765744,1.91906859,3.28614390,0.02562122,0.34070127,0.09276191,0.58795357,1.16937666,2.59145970
0.81340670,7.38266612,1.90397821,3.22729680,0.02643058,0.33769880,0.09167335,0.58163981,1.14958491,2.53469472
0.81940970,7.23187133,1.88536403,3.16243335,0.02735035,0.33366829,0.09078293,0.57383023,1.12605894,2.47216457
0.82541271,7.06862690,1.86387178,3.09299433,0.02838555,0.32873355,0.09015636,0.56477168,1.09931773,2.40507085
0.83141571,6.89654571,1.84023517,3.02055970,0.02953828,0.32303426,0.08985661,0.55474208,1.06991980,2.33468896
0.83741871,6.71939525,1.81525635,2.94680899,0.03080736,0.31672105,0.08994203,0.54404158,1.03844327,2.26232983
0.84342171,6.54099073,1.78978401,2.87347828,0.03218814,0.30995042,0.09046448,0.53298311,1.00546648,2.18930226
0.84942471,6.36508954,1.76469018,2.80231497,0.03367236,0.30287949,0.09146766,0.52188282,0.97155030,2.11687730
0.85542771,6.19529100,1.74084630,2.73503218,0.03524826,0.29566116,0.09298560,0.51105064,0.93722250,2.04625566
0.86143072,6.03494473,1.71909960,2.67326426,0.03690070,0.28843951,0.09504137,0.50078143,0.90296501,1.97853956
0.86743372,5.88707075,1.70025048,2.61852495,0.03861147,0.28134588,0.09764611,0.49134700,0.86920430,1.91470951
0.87343672,5.75429359,1.68503163,2.57216973,0.04035975,0.27449565,0.10079831,0.48298916,0.83630512,1.85560667
0.87943972,5.63879221,1.67408954,2.53536352,0.04212263,0.26798581,0.10448346,0.47591427,0.80456762,1.80192114
0.88544272,5.54226670,1.66796889,2.50905489,0.04387569,0.26189344,0.10867404,0.47028917,0.77422777,1.75418601
0.89144572,5.46592214,1.66710026,2.49395752,0.04559368,0.25627503,0.11332983,0.46623877,0.74546066,1.71277709
0.89744872,5.41046927,1.67179122,2.49053928,0.04725123,0.25116669,0.11839853,0.46384527,0.71838649,1.67791781
0.90345173,5.37614097,1.68222125,2.49901950,0.04882348,0.24658505,0.12381678,0.46314890,0.69307843,1.64968878
0.90945473,5.36272315,1.69844011,2.51937385,0.05028684,0.24252894,0.12951142,0.46415018,0.66957207,1.62804112
0.91545773,5.36959813,1.72036991,2.55134690,0.05161954,0.23898154,0.13540101,0.46681340,0.64787564,1.61281306
0.92146073,5.39579826,1.74781042,2.59447148,0.05280220,0.23591290,0.14139762,0.47107130,0.62798051,1.60374874
0.92746373,5.44006745,1.78044762,2.64809398,0.05381831,0.23328282,0.14740877,0.47683042,0.60987128,1.60051858
0.93346673,5.50092785,1.81786496,2.71140458,0.05465456,0.23104376,0.15333955,0.48397718,0.59353503,1.60274039
0.93946973,5.57674922,1.85955706,2.78347111,0.05530114,0.22914370,0.15909481,0.49238409,0.57896913,1.61000051
0.94547274,5.66581836,1.90494544,2.86327518,0.05575189,0.22752894,0.16458134,0.50191602,0.56618740,1.62187436
0.95147574,5.76640601,1.95339585,2.94974897,0.05600428,0.22614655,0.16971012,0.51243608,0.55522422,1.63794576
0.95747874,5.87682890,2.00423653,3.04181142,0.05605946,0.22494657,0.17439836,0.52381106,0.54613644,1.65782455
0.96348174,5.99550484,2.05677705,3.13840200,0.05592202,0.22388375,0.17857147,0.53591590,0.53900307,1.68116199
0.96948474,6.12099874,2.11032702,3.23851084,0.05559980,0.22291895,0.18216483,0.54863731,0.53392285,1.70766352
0.97548774,6.25205809,2.16421407,3.34120383,0.05510360,0.22201996,0.18512519,0.56187616,0.53100968,1.73709858
0.98149075,6.38763652,2.21780056,3.44564158,0.05444682,0.22116208,0.18741186,0.57554867,0.53038636,1.76930704
0.98749375,6.52690458,2.27049825,3.55109131,0.05364504,0.22032809,0.18899753,0.58958634,0.53217685,1.80420212
0.99349675,6.66924738,2.32178050,3.65693131,0.05271566,0.21950798,0.18986860,0.60393465,0.53649746,1.84176955
0.99949975,6.81424912,2.37119150,3.76264753,0.05167740,0.21869828,0.19002524,0.61855058,0.54344745,1.88206283
1.00550275,6.96166539,2.41835204,3.86782279,0.05054988,0.21790106,0.18948099,0.63339926,0.55309952,1.92519479
1.01150575,7.11138433,2.46296166,3.97211910,0.04935318,0.21712282,0.18826193,0.64844975,0.56549067,1.97132545
1.01750875,7.26337875,2.50479719,4.07525426,0.04810740,0.21637306,0.18640559,0.66367038,0.58061394,2.02064658
1.02351176,7.41765144,2.54370763,4.17697409,0.04683227,0.21566288,0.18395943,0.67902392,0.59841151,2.07336351
1.02951476,7.57417677,2.57960585,4.27702221,0.04554675,0.21500347,0.18097921,0.69446282,0.61876955,2.12967468
1.03551776,7.73284169,2.61245751,4.37510937,0.04426866,0.21440462,0.17752710,0.70992499,0.64151520,2.18974992
1.04152076,7.89338960,2.64226802,4.47088431,0.04301443,0.21387336,0.17366969,0.72533029,0.66641592,2.25370821
1.04752376,8.05537061,2.66906826,4.56390859,0.04179877,0.21341278,0.16947605,0.74057818,0.69318146,2.32159608
1.05352676,8.21810128,2.69289989,4.65363706,0.04063450,0.21302097,0.16501581,0.75554655,0.72146827,2.39336757
1.05952976,8.38063668,2.71380143,4.73940583,0.03953237,0.21269038,0.16035743,0.77009214,0.75088661,2.46886684
1.06553277,8.54175716,2.73179572,4.82042900,0.03850098,0.21240734,0.15556670,0.78405243,0.78100976,2.54781435
1.07153577,8.69997088,2.74687972,4.89580487,0.03754668,0.21215204,0.15070540,0.79724904,0.81138541,2.62979755
1.07753877,8.85353298,2.75901723,4.96453164,0.03667365,0.21189879,0.14583046,0.80949261,0.84154841,2.71426644
1.08354177,9.00048079,2.76813500,5.02553237,0.03588391,0.21161666,0.14099323,0.82058884,0.87103467,2.80053475
1.08954477,9.13868362,2.77412244,5.07768782,0.03517747,0.21127048,0.13623923,0.83034551,0.89939540,2.88778668
1.09554777,9.26590498,2.77683484,5.11987565,0.03455248,0.21082209,0.13160811,0.83858000,0.92621126,2.97508920
1.10155078,9.37987419,2.77610000,5.15101389,0.03400543,0.21023188,0.12713393,0.84512708,0.95110559,3.06140949
1.10755378,9.47836368,2.77172756,5.17010609,0.03353136,0.20946049,0.12284554,0.84984636,0.97375631,3.14563713
1.11355678,9.55926816,2.76352069,5.17628573,0.03312416,0.20847060,0.11876726,0.85262917,0.99390585,3.22660995
1.11955978,9.62068164,2.75128905,5.16885728,0.03277674,0.20722877,0.11491950,0.85340431,1.01136869,3.30314293
1.12556278,9.66096844,2.73486256,5.14733145,0.03248136,0.20570716,0.11131950,0.85214247,1.02603623,3.37405885
1.13156578,9.67882482,2.71410474,5.11145290,0.03222985,0.20388516,0.10798197,0.84885900,1.03787872,3.43821965
1.13756878,9.67332822,2.68892522,5.06121854,0.03201383,0.20175066,0.10491962,0.84361491,1.04694418,3.49455748
1.14357179,9.64397234,2.65929049,4.99688587,0.03182496,0.19930114,0.10214367,0.83651592,1.05335445,3.54210411
1.14957479,9.59068647,2.62523239,4.91897072,0.03165510,0.19654425,0.09966400,0.82770983,1.05729854,3.58001791
1.15557779,9.51383884,2.58685405,4.82823497,0.03149650,0.19349812,0.09748937,0.81738202,1.05902345,3.60760738
1.16158079,9.41422448,2.54433294,4.72566496,0.03134192,0.19019110,0.09562722,0.80574958,1.05882312,3.62435040
1.16758379,9.29303853,2.49792097,4.61244211,0.03118475,0.18666114,0.09408354,0.79305421,1.05702569,3.62990871
1.17358679,9.15183702,2.44794193,4.48990738,0.03101913,0.18295472,0.09286247,0.77955419,1.05397979,3.62413699
1.17958979,8.99248715,2.39478617,4.35952175,0.03083997,0.17912542,0.09196586,0.76551586,1.05004031,3.60708642
1.18559280,8.81710982,2.33890324,4.22282452,0.03064304,0.17523218,0.09139275,0.75120496,1.04555418,3.57900249
1.19159580,8.62801683,2.28079254,4.08139175,0.03042496,0.17133725,0.09113894,0.73687814,1.04084666,3.54031716
1.19759880,8.42764560,2.22099273,3.93679656,0.03018323,0.16750410,0.09119644,0.72277497,1.03620872,3.49163580
1.20360180,8.21849393,2.16007013,3.79057283,0.02991623,0.16379511,0.09155315,0.70911078,1.03188581,3.43371912
1.20960480,8.00305698,2.09860674,3.64418363,0.02962314,0.16026949,0.09219252,0.69607059,1.02806847,3.36746091
1.21560780,7.78376861,2.03718825,3.49899524,0.02930395,0.15698117,0.09309346,0.68380418,1.02488517,3.29386234
1.22161081,7.56294885,1.97639236,3.35625711,0.02895936,0.15397707,0.09423030,0.67242263,1.02239749,3.21400378
1.22761381,7.34275866,1.91677804,3.21708800,0.02859069,0.15129567,0.09557297,0.66199629,1.02059795,3.12901514
1.23361681,7.12516327,1.85887562,3.08246803,0.02819981,0.14896599,0.09708733,0.65255422,1.01941055,3.04004596
1.23961981,6.91190467,1.80317844,2.95323611,0.02778904,0.14700705,0.09873565,0.64408517,1.01869407,2.94823634
1.24562281,6.70448384,1.75013594,2.83009222,0.02736098,0.14542793,0.10047724,0.63653997,1.01824803,2.85468996
1.25162581,6.50415274,1.70014855,2.71360379,0.02691848,0.14422836,0.10226921,0.62983526,1.01782122,2.76045011
1.25762881,6.31191606,1.65356438,2.60421523,0.02646445,0.14339976,0.10406731,0.62385846,1.01712258,2.66647982
1.26363182,6.12854231,1.61067804,2.50226006,0.02600182,0.14292693,0.10582690,0.61847382,1.01583394,2.57364672
1.26963482,5.95458366,1.57173123,2.40797481,0.02553343,0.14279012,0.10750393,0.61352929,1.01362438,2.48271318
1.27563782,5.79040355,1.53691544,2.32151413,0.02506196,0.14296741,0.10905598,0.60886403,1.01016558,2.39433200
1.28164082,5.63621099,1.50637648,2.24296651,0.02458997,0.14343740,0.11044329,0.60431637,1.00514754,2.30904750
1.28764382,5.49210001,1.48022061,2.17237032,0.02411981,0.14418197,0.11162976,0.59973186,0.99829417,2.22730180
1.29364682,5.35809270,1.45852220,2.10972966,0.02365373,0.14518895,0.11258395,0.59497108,0.98937792,2.14944552
1.29964982,5.23418392,1.44133238,2.05502972,0.02319392,0.14645468,0.11327991,0.58991711,0.97823286,2.07575218
1.30565283,5.12038567,1.42868848,2.00825146,0.02274265,0.14798612,0.11369803,0.58448213,0.96476568,2.00643513
1.31165583,5.01676911,1.42062363,1.96938515,0.02230235,0.14980252,0.11382566,0.57861312,0.94896388,1.94166591
1.31765883,4.92350202,1.41717607,1.93844244,0.02187582,0.15193645,0.11365768,0.57229612,0.93090091,1.88159284
1.32366183,4.84087997,1.41839761,1.91546665,0.02146636,0.15443415,0.11319685,0.56555927,0.91073785,1.82635856
1.32966483,4.76934929,1.42436075,1.90054085,0.02107798,0.15735505,0.11245400,0.55847400,0.88872157,1.77611549
1.33566783,4.70952046,1.43516381,1.89379310,0.02071555,0.16077057,0.11144806,0.55115477,0.86517937,1.73103832
1.34167084,4.66217108,1.45093372,1.89539877,0.02038497,0.16476209,0.11020582,0.54375699,0.84051036,1.69133269
1.34767384,4.62823761,1.47182612,1.90557920,0.02009329,0.16941827,0.10876160,0.53647342,0.81517400,1.65723983
1.35367684,4.60879624,1.49802236,1.92459666,0.01984886,0.17483171,0.10715660,0.52952911,0.78967633,1.62903683
1.35967984,4.60503313,1.52972358,1.95274528,0.01966135,0.18109519,0.10543813,0.52317508,0.76455447,1.60703281
1.36568284,4.61820550,1.56714166,1.99033812,0.01954183,0.18829763,0.10365867,0.51768109,0.74036036,1.59156126
1.37168584,4.64959489,1.61048759,2.03769049,0.01950270,0.19651993,0.10187469,0.51332768,0.71764429,1.58296938
1.37768884,4.70045491,1.65995742,2.09509999,0.01955769,0.20583091,0.10014542,0.51039797,0.69693916,1.58160500
1.38369185,4.77195578,1.71571668,2.16282407,0.01972169,0.21628357,0.09853145,0.50916943,0.67874604,1.58780225
1.38969485,4.86512831,1.77788379,2.24105584,0.02001061,0.22791179,0.09709330,0.50990601,0.66352187,1.60186674
1.39569785,4.98081000,1.84651349,2.32989945,0.02044120,0.24072774,0.09588988,0.51285087,0.65166950,1.62406135
1.40170085,5.11959587,1.92158111,2.42934604,0.02103075,0.25472000,0.09497706,0.51822001,0.64353055,1.65459347
1.40770385,5.28179633,2.00296864,2.53925186,0.02179683,0.26985252,0.09440616,0.52619691,0.63938117,1.69360426
1.41370685,5.46740413,2.09045348,2.65931956,0.02275692,0.28606454,0.09422259,0.53692833,0.63943065,1.74116072
1.41970985,5.67607182,2.18370055,2.78908411,0.02392807,0.30327129,0.09446458,0.55052131,0.64382249,1.79725048
1.42571286,5.90710066,2.28225850,2.92790427,0.02532647,0.32136557,0.09516208,0.56704124,0.65263773,1.86177971
1.43171586,6.15944125,2.38556020,3.07496049,0.02696698,0.34022003,0.09633580,0.58651106,0.66589983,1.93457375
1.43771886,6.43170553,2.49292789,3.22925963,0.02886267,0.35968996,0.09799648,0.60891128,0.68358050,2.01538009
1.44372186,6.72218917,2.60358269,3.38964670,0.03102433,0.37961660,0.10014437,0.63418078,0.70560584,2.10387325
1.44972486,7.02890302,2.71665818,3.55482339,0.03345990,0.39983061,0.10276898,0.66221806,0.73186215,2.19966072
1.45572786,7.34961155,2.83121750,3.72337269,0.03617394,0.42015560,0.10584907,0.69288285,0.76220078,2.30228947
1.46173087,7.68187631,2.94627320,3.89378876,0.03916710,0.44041160,0.10935286,0.72599788,0.79644145,2.41125211
1.46773387,8.02310212,3.06080879,4.06451059,0.04243556,0.46041826,0.11323854,0.76135066,0.83437399,2.52599230
1.47373687,8.37058370,3.17380121,4.23395821,0.04597054,0.47999766,0.11745502,0.79869519,0.87575799,2.64590876
1.47973987,8.72155090,3.28424293,4.40056967,0.04975782,0.49897680,0.12194292,0.83775364,0.92032073,2.77035778
1.48574287,9.07321069,3.39116304,4.56283716,0.05377742,0.51718953,0.12663572,0.87821791,0.96775346,2.89865413
1.49174587,9.42278478,3.49364616,4.71934072,0.05800323,0.53447813,0.13146121,0.91975132,1.01770656,3.03007037
1.49774887,9.76754199,3.59084871,4.86877813,0.06240296,0.55069445,0.13634305,0.96199038,1.06978419,3.16383526
1.50375188,10.10482518,3.68201189,5.00998962,0.06693811,0.56570082,0.14120244,1.00454702,1.12353908,3.29913142
1.50975488,10.43207286,3.76647125,5.14197665,0.07156419,0.57937067,0.14595993,1.04701123,1.17846833,3.43509336
1.51575788,10.74683605,3.84366252,5.26391411,0.07623111,0.59158919,0.15053728,1.08895448,1.23401098,3.57080618
1.52176088,11.04679136,3.91312424,5.37515569,0.08088385,0.60225388,0.15485932,1.12993388,1.28954802,3.70530605
1.52776388,11.32975127,3.97449705,5.47523262,0.08546330,0.61127531,0.15885571,1.16949736,1.34440554,3.83758293
1.53376688,11.59367276,4.02752050,5.56384617,0.08990735,0.61857800,0.16246269,1.20718976,1.39786136,3.96658605
1.53976988,11.83666527,4.07202764,5.64085471,0.09415217,0.62410151,0.16562460,1.24255978,1.44915530,4.09123260
1.54577289,12.05699895,4.10793813,5.70625634,0.09813370,0.62780175,0.16829522,1.27516781,1.49750311,4.21041961
1.55177589,12.25311374,4.13525042,5.76016814,0.10178920,0.62965238,0.17043887,1.30459435,1.54211373,4.32303888
1.55777889,12.42362945,4.15403343,5.80280340,0.10505899,0.62964630,0.17203114,1.33044870,1.58220917,4.42799456
1.56378189,12.56735702,4.16441838,5.83444807,0.10788807,0.62779708,0.17305937,1.35237782,1.61704634,4.52422273
1.56978489,12.68331039,4.16659092,5.85543764,0.11022782,0.62414016,0.17352272,1.37007472,1.64593979,4.61071215
1.57578789,12.77071849,4.16078400,5.86613572,0.11203750,0.61873374,0.17343185,1.38328636,1.66828423,4.68652533
1.58179090,12.82903660,4.14727140,5.86691510,0.11328555,0.61165921,0.17280832,1.39182044,1.68357574,4.75081872
1.58779390,12.85795618,4.12636226,5.85814240,0.11395071,0.60302090,0.17168352,1.39555095,1.69143040,4.80286132
1.59379690,12.85741235,4.09839622,5.84016668,0.11402276,0.59294525,0.17009741,1.39442209,1.69159954,4.84205061
1.59979990,12.82758841,4.06373942,5.81331253,0.11350290,0.58157914,0.16809694,1.38845056,1.68398056,4.86792524
1.60580290,12.76891667,4.02278101,5.77787768,0.11240384,0.56908753,0.16573425,1.37772590,1.66862281,4.88017387
1.61180590,12.68207553,3.97593010,5.73413509,0.11074944,0.55565039,0.16306484,1.36240899,1.64572812,4.87863993
1.61780890,12.56798245,3.92361302,5.68233913,0.10857394,0.54145894,0.16014561,1.34272882,1.61564593,4.86332218
1.62381191,12.42778317,3.86627081,5.62273537,0.10592101,0.52671145,0.15703298,1.31897743,1.57886321,4.83437141
1.62981491,12.26283744,3.80435668,5.55557306,0.10284231,0.51160869,0.15378115,1.29150346,1.53598979,4.79208346
1.63581791,12.07470165,3.73833355,5.48111964,0.09939597,0.49634919,0.15044057,1.26070446,1.48773951,4.73688934
1.64182091,11.86510908,3.66867155,5.39967597,0.09564484,0.48112453,0.14705658,1.22701813,1.43490851,4.66934284
